SED_NAME16	CountryOfBirth	persons
Migratory - Offshore - Shipping (NSW)	HRV	3
Migratory - Offshore - Shipping (NSW)	IRL	3
Migratory - Offshore - Shipping (NSW)	ITA	7
Migratory - Offshore - Shipping (NSW)	KOR	3
Migratory - Offshore - Shipping (NSW)	MKD	7
Migratory - Offshore - Shipping (NSW)	MLT	3
Migratory - Offshore - Shipping (NSW)	NLD	3
Migratory - Offshore - Shipping (NSW)	NZL	18
Migratory - Offshore - Shipping (NSW)	PHL	3
Migratory - Offshore - Shipping (NSW)	VNM	13
Albert Park (Southern Metropolitan)		12771
Albert Park (Southern Metropolitan)	AFG	26
Albert Park (Southern Metropolitan)	AUS	38978
Albert Park (Southern Metropolitan)	BGD	38
Albert Park (Southern Metropolitan)	BIH	85
Albert Park (Southern Metropolitan)	CAN	329
Albert Park (Southern Metropolitan)	CHL	117
Albert Park (Southern Metropolitan)	CHN	3442
Albert Park (Southern Metropolitan)	DEU	488
Albert Park (Southern Metropolitan)	EGY	115
Albert Park (Southern Metropolitan)	FJI	97
Albert Park (Southern Metropolitan)	FRA	487
Albert Park (Southern Metropolitan)	GBR	4289
Albert Park (Southern Metropolitan)	GRC	933
Albert Park (Southern Metropolitan)	HKG	446
Albert Park (Southern Metropolitan)	HRV	89
Albert Park (Southern Metropolitan)	IDN	807
Albert Park (Southern Metropolitan)	IND	1649
Albert Park (Southern Metropolitan)	IRL	716
Albert Park (Southern Metropolitan)	IRN	273
Albert Park (Southern Metropolitan)	IRQ	34
Albert Park (Southern Metropolitan)	ITA	765
Albert Park (Southern Metropolitan)	JPN	393
Albert Park (Southern Metropolitan)	KHM	19
Albert Park (Southern Metropolitan)	KOR	641
Albert Park (Southern Metropolitan)	LBN	59
Albert Park (Southern Metropolitan)	LKA	210
Albert Park (Southern Metropolitan)	MKD	64
Albert Park (Southern Metropolitan)	MLT	81
Albert Park (Southern Metropolitan)	MMR	17
Albert Park (Southern Metropolitan)	MUS	115
Albert Park (Southern Metropolitan)	MYS	1239
Albert Park (Southern Metropolitan)	NLD	217
Albert Park (Southern Metropolitan)	NPL	50
Albert Park (Southern Metropolitan)	NZL	2231
Albert Park (Southern Metropolitan)	PAK	71
Albert Park (Southern Metropolitan)	PHL	427
Albert Park (Southern Metropolitan)	PNG	47
Albert Park (Southern Metropolitan)	POL	242
Albert Park (Southern Metropolitan)	SGP	447
Albert Park (Southern Metropolitan)	THA	309
Albert Park (Southern Metropolitan)	TUR	151
Albert Park (Southern Metropolitan)	TWN	274
Albert Park (Southern Metropolitan)	USA	769
Albert Park (Southern Metropolitan)	VNM	350
Albert Park (Southern Metropolitan)	ZAF	481
Albert Park (Southern Metropolitan)	ZWE	65
Altona (Western Metropolitan)		8920
Altona (Western Metropolitan)	AFG	34
Altona (Western Metropolitan)	AUS	48764
Altona (Western Metropolitan)	BGD	250
Altona (Western Metropolitan)	BIH	181
Altona (Western Metropolitan)	CAN	125
Altona (Western Metropolitan)	CHL	147
Altona (Western Metropolitan)	CHN	3926
Altona (Western Metropolitan)	DEU	371
Altona (Western Metropolitan)	EGY	211
Altona (Western Metropolitan)	FJI	284
Altona (Western Metropolitan)	FRA	105
Altona (Western Metropolitan)	GBR	3622
Altona (Western Metropolitan)	GRC	458
Altona (Western Metropolitan)	HKG	347
Altona (Western Metropolitan)	HRV	371
Altona (Western Metropolitan)	IDN	857
Altona (Western Metropolitan)	IND	6586
Altona (Western Metropolitan)	IRL	363
Altona (Western Metropolitan)	IRN	279
Altona (Western Metropolitan)	IRQ	89
Altona (Western Metropolitan)	ITA	736
Altona (Western Metropolitan)	JPN	153
Altona (Western Metropolitan)	KHM	190
Altona (Western Metropolitan)	KOR	529
Altona (Western Metropolitan)	LBN	393
Altona (Western Metropolitan)	LKA	533
Altona (Western Metropolitan)	MKD	559
Altona (Western Metropolitan)	MLT	979
Altona (Western Metropolitan)	MMR	277
Altona (Western Metropolitan)	MUS	299
Altona (Western Metropolitan)	MYS	1178
Altona (Western Metropolitan)	NLD	156
Altona (Western Metropolitan)	NPL	122
Altona (Western Metropolitan)	NZL	2963
Altona (Western Metropolitan)	PAK	510
Altona (Western Metropolitan)	PHL	1820
Altona (Western Metropolitan)	PNG	56
Altona (Western Metropolitan)	POL	280
Altona (Western Metropolitan)	SGP	523
Altona (Western Metropolitan)	THA	384
Altona (Western Metropolitan)	TUR	82
Altona (Western Metropolitan)	TWN	131
Altona (Western Metropolitan)	USA	313
Altona (Western Metropolitan)	VNM	1230
Altona (Western Metropolitan)	ZAF	856
Altona (Western Metropolitan)	ZWE	126
Bass (Eastern Victoria)		6990
Bass (Eastern Victoria)	AFG	83
Bass (Eastern Victoria)	AUS	53142
Bass (Eastern Victoria)	BGD	64
Bass (Eastern Victoria)	BIH	35
Bass (Eastern Victoria)	CAN	77
Bass (Eastern Victoria)	CHL	89
Bass (Eastern Victoria)	CHN	247
Bass (Eastern Victoria)	DEU	358
Bass (Eastern Victoria)	EGY	142
Bass (Eastern Victoria)	FJI	111
Bass (Eastern Victoria)	FRA	41
Bass (Eastern Victoria)	GBR	3920
Bass (Eastern Victoria)	GRC	102
Bass (Eastern Victoria)	HKG	52
Bass (Eastern Victoria)	HRV	88
Bass (Eastern Victoria)	IDN	92
Bass (Eastern Victoria)	IND	1337
Bass (Eastern Victoria)	IRL	178
Bass (Eastern Victoria)	IRN	29
Bass (Eastern Victoria)	IRQ	10
Bass (Eastern Victoria)	ITA	407
Bass (Eastern Victoria)	JPN	45
Bass (Eastern Victoria)	KHM	77
Bass (Eastern Victoria)	KOR	33
Bass (Eastern Victoria)	LBN	32
Bass (Eastern Victoria)	LKA	756
Bass (Eastern Victoria)	MKD	20
Bass (Eastern Victoria)	MLT	113
Bass (Eastern Victoria)	MMR	48
Bass (Eastern Victoria)	MUS	263
Bass (Eastern Victoria)	MYS	154
Bass (Eastern Victoria)	NLD	519
Bass (Eastern Victoria)	NPL	42
Bass (Eastern Victoria)	NZL	1328
Bass (Eastern Victoria)	PAK	77
Bass (Eastern Victoria)	PHL	511
Bass (Eastern Victoria)	PNG	31
Bass (Eastern Victoria)	POL	79
Bass (Eastern Victoria)	SGP	64
Bass (Eastern Victoria)	THA	126
Bass (Eastern Victoria)	TUR	36
Bass (Eastern Victoria)	TWN	67
Bass (Eastern Victoria)	USA	156
Bass (Eastern Victoria)	VNM	114
Bass (Eastern Victoria)	ZAF	299
Bass (Eastern Victoria)	ZWE	110
Bayswater (Eastern Metropolitan)		4708
Bayswater (Eastern Metropolitan)	AFG	19
Bayswater (Eastern Metropolitan)	AUS	43772
Bayswater (Eastern Metropolitan)	BGD	33
Bayswater (Eastern Metropolitan)	BIH	60
Bayswater (Eastern Metropolitan)	CAN	71
Bayswater (Eastern Metropolitan)	CHL	61
Bayswater (Eastern Metropolitan)	CHN	1539
Bayswater (Eastern Metropolitan)	DEU	575
Bayswater (Eastern Metropolitan)	EGY	92
Bayswater (Eastern Metropolitan)	FJI	87
Bayswater (Eastern Metropolitan)	FRA	50
Bayswater (Eastern Metropolitan)	GBR	3127
Bayswater (Eastern Metropolitan)	GRC	120
Bayswater (Eastern Metropolitan)	HKG	397
Bayswater (Eastern Metropolitan)	HRV	59
Bayswater (Eastern Metropolitan)	IDN	173
Bayswater (Eastern Metropolitan)	IND	1385
Bayswater (Eastern Metropolitan)	IRL	165
Bayswater (Eastern Metropolitan)	IRN	221
Bayswater (Eastern Metropolitan)	IRQ	8
Bayswater (Eastern Metropolitan)	ITA	265
Bayswater (Eastern Metropolitan)	JPN	61
Bayswater (Eastern Metropolitan)	KHM	124
Bayswater (Eastern Metropolitan)	KOR	178
Bayswater (Eastern Metropolitan)	LBN	36
Bayswater (Eastern Metropolitan)	LKA	600
Bayswater (Eastern Metropolitan)	MKD	13
Bayswater (Eastern Metropolitan)	MLT	41
Bayswater (Eastern Metropolitan)	MMR	140
Bayswater (Eastern Metropolitan)	MUS	79
Bayswater (Eastern Metropolitan)	MYS	586
Bayswater (Eastern Metropolitan)	NLD	378
Bayswater (Eastern Metropolitan)	NPL	56
Bayswater (Eastern Metropolitan)	NZL	751
Bayswater (Eastern Metropolitan)	PAK	76
Bayswater (Eastern Metropolitan)	PHL	487
Bayswater (Eastern Metropolitan)	PNG	18
Bayswater (Eastern Metropolitan)	POL	195
Bayswater (Eastern Metropolitan)	SGP	172
Bayswater (Eastern Metropolitan)	THA	197
Bayswater (Eastern Metropolitan)	TUR	25
Bayswater (Eastern Metropolitan)	TWN	52
Bayswater (Eastern Metropolitan)	USA	172
Bayswater (Eastern Metropolitan)	VNM	407
Bayswater (Eastern Metropolitan)	ZAF	303
Bayswater (Eastern Metropolitan)	ZWE	48
Bellarine (Western Victoria)		4352
Bellarine (Western Victoria)	AFG	9
Bellarine (Western Victoria)	AUS	47857
Bellarine (Western Victoria)	BGD	3
Bellarine (Western Victoria)	BIH	9
Bellarine (Western Victoria)	CAN	86
Bellarine (Western Victoria)	CHL	9
Bellarine (Western Victoria)	CHN	108
Bellarine (Western Victoria)	DEU	356
Bellarine (Western Victoria)	EGY	45
Bellarine (Western Victoria)	FJI	24
Bellarine (Western Victoria)	FRA	38
Bellarine (Western Victoria)	GBR	3274
Bellarine (Western Victoria)	GRC	147
Bellarine (Western Victoria)	HKG	25
Bellarine (Western Victoria)	HRV	100
Bellarine (Western Victoria)	IDN	33
Bellarine (Western Victoria)	IND	163
Bellarine (Western Victoria)	IRL	161
Bellarine (Western Victoria)	IRN	13
Bellarine (Western Victoria)	IRQ	3
Bellarine (Western Victoria)	ITA	306
Bellarine (Western Victoria)	JPN	36
Bellarine (Western Victoria)	KHM	3
Bellarine (Western Victoria)	KOR	5
Bellarine (Western Victoria)	LBN	3
Bellarine (Western Victoria)	LKA	28
Bellarine (Western Victoria)	MKD	14
Bellarine (Western Victoria)	MLT	180
Bellarine (Western Victoria)	MMR	3
Bellarine (Western Victoria)	MUS	25
Bellarine (Western Victoria)	MYS	57
Bellarine (Western Victoria)	NLD	368
Bellarine (Western Victoria)	NPL	4
Bellarine (Western Victoria)	NZL	630
Bellarine (Western Victoria)	PAK	16
Bellarine (Western Victoria)	PHL	130
Bellarine (Western Victoria)	PNG	27
Bellarine (Western Victoria)	POL	50
Bellarine (Western Victoria)	SGP	34
Bellarine (Western Victoria)	THA	45
Bellarine (Western Victoria)	TUR	15
Bellarine (Western Victoria)	TWN	7
Bellarine (Western Victoria)	USA	184
Bellarine (Western Victoria)	VNM	32
Bellarine (Western Victoria)	ZAF	167
Bellarine (Western Victoria)	ZWE	36
Benambra (Northern Victoria)		5557
Benambra (Northern Victoria)	AFG	3
Benambra (Northern Victoria)	AUS	53433
Benambra (Northern Victoria)	BGD	16
Benambra (Northern Victoria)	BIH	19
Benambra (Northern Victoria)	CAN	63
Benambra (Northern Victoria)	CHL	7
Benambra (Northern Victoria)	CHN	89
Benambra (Northern Victoria)	DEU	476
Benambra (Northern Victoria)	EGY	12
Benambra (Northern Victoria)	FJI	37
Benambra (Northern Victoria)	FRA	44
Benambra (Northern Victoria)	GBR	1759
Benambra (Northern Victoria)	GRC	18
Benambra (Northern Victoria)	HKG	17
Benambra (Northern Victoria)	HRV	134
Benambra (Northern Victoria)	IDN	24
Benambra (Northern Victoria)	IND	331
Benambra (Northern Victoria)	IRL	67
Benambra (Northern Victoria)	IRN	25
Benambra (Northern Victoria)	IRQ	3
Benambra (Northern Victoria)	ITA	142
Benambra (Northern Victoria)	JPN	20
Benambra (Northern Victoria)	KHM	3
Benambra (Northern Victoria)	KOR	17
Benambra (Northern Victoria)	LBN	15
Benambra (Northern Victoria)	LKA	81
Benambra (Northern Victoria)	MKD	5
Benambra (Northern Victoria)	MLT	21
Benambra (Northern Victoria)	MMR	14
Benambra (Northern Victoria)	MUS	27
Benambra (Northern Victoria)	MYS	59
Benambra (Northern Victoria)	NLD	263
Benambra (Northern Victoria)	NPL	79
Benambra (Northern Victoria)	NZL	537
Benambra (Northern Victoria)	PAK	35
Benambra (Northern Victoria)	PHL	274
Benambra (Northern Victoria)	PNG	39
Benambra (Northern Victoria)	POL	43
Benambra (Northern Victoria)	SGP	25
Benambra (Northern Victoria)	THA	63
Benambra (Northern Victoria)	TUR	4
Benambra (Northern Victoria)	TWN	19
Benambra (Northern Victoria)	USA	129
Benambra (Northern Victoria)	VNM	27
Benambra (Northern Victoria)	ZAF	119
Benambra (Northern Victoria)	ZWE	29
Bendigo East (Northern Victoria)		4937
Bendigo East (Northern Victoria)	AFG	33
Bendigo East (Northern Victoria)	AUS	54839
Bendigo East (Northern Victoria)	BGD	24
Bendigo East (Northern Victoria)	CAN	62
Bendigo East (Northern Victoria)	CHL	3
Bendigo East (Northern Victoria)	CHN	201
Bendigo East (Northern Victoria)	DEU	135
Bendigo East (Northern Victoria)	EGY	40
Bendigo East (Northern Victoria)	FJI	34
Bendigo East (Northern Victoria)	FRA	22
Bendigo East (Northern Victoria)	GBR	1298
Bendigo East (Northern Victoria)	GRC	15
Bendigo East (Northern Victoria)	HKG	27
Bendigo East (Northern Victoria)	HRV	18
Bendigo East (Northern Victoria)	IDN	48
Bendigo East (Northern Victoria)	IND	373
Bendigo East (Northern Victoria)	IRL	71
Bendigo East (Northern Victoria)	IRN	18
Bendigo East (Northern Victoria)	IRQ	16
Bendigo East (Northern Victoria)	ITA	99
Bendigo East (Northern Victoria)	JPN	21
Bendigo East (Northern Victoria)	KHM	4
Bendigo East (Northern Victoria)	KOR	36
Bendigo East (Northern Victoria)	LBN	11
Bendigo East (Northern Victoria)	LKA	113
Bendigo East (Northern Victoria)	MKD	6
Bendigo East (Northern Victoria)	MLT	26
Bendigo East (Northern Victoria)	MMR	198
Bendigo East (Northern Victoria)	MUS	18
Bendigo East (Northern Victoria)	MYS	90
Bendigo East (Northern Victoria)	NLD	114
Bendigo East (Northern Victoria)	NPL	17
Bendigo East (Northern Victoria)	NZL	410
Bendigo East (Northern Victoria)	PAK	48
Bendigo East (Northern Victoria)	PHL	174
Bendigo East (Northern Victoria)	PNG	31
Bendigo East (Northern Victoria)	POL	13
Bendigo East (Northern Victoria)	SGP	31
Bendigo East (Northern Victoria)	THA	209
Bendigo East (Northern Victoria)	TUR	11
Bendigo East (Northern Victoria)	TWN	25
Bendigo East (Northern Victoria)	USA	104
Bendigo East (Northern Victoria)	VNM	27
Bendigo East (Northern Victoria)	ZAF	154
Bendigo East (Northern Victoria)	ZWE	29
Bendigo West (Northern Victoria)		5386
Bendigo West (Northern Victoria)	AFG	45
Bendigo West (Northern Victoria)	AUS	49707
Bendigo West (Northern Victoria)	BGD	21
Bendigo West (Northern Victoria)	BIH	3
Bendigo West (Northern Victoria)	CAN	64
Bendigo West (Northern Victoria)	CHL	12
Bendigo West (Northern Victoria)	CHN	129
Bendigo West (Northern Victoria)	DEU	152
Bendigo West (Northern Victoria)	EGY	21
Bendigo West (Northern Victoria)	FJI	27
Bendigo West (Northern Victoria)	FRA	25
Bendigo West (Northern Victoria)	GBR	1576
Bendigo West (Northern Victoria)	GRC	42
Bendigo West (Northern Victoria)	HKG	45
Bendigo West (Northern Victoria)	HRV	22
Bendigo West (Northern Victoria)	IDN	32
Bendigo West (Northern Victoria)	IND	375
Bendigo West (Northern Victoria)	IRL	78
Bendigo West (Northern Victoria)	IRN	40
Bendigo West (Northern Victoria)	IRQ	11
Bendigo West (Northern Victoria)	ITA	68
Bendigo West (Northern Victoria)	JPN	33
Bendigo West (Northern Victoria)	KHM	14
Bendigo West (Northern Victoria)	KOR	14
Bendigo West (Northern Victoria)	LBN	26
Bendigo West (Northern Victoria)	LKA	82
Bendigo West (Northern Victoria)	MKD	8
Bendigo West (Northern Victoria)	MLT	32
Bendigo West (Northern Victoria)	MMR	251
Bendigo West (Northern Victoria)	MUS	18
Bendigo West (Northern Victoria)	MYS	93
Bendigo West (Northern Victoria)	NLD	192
Bendigo West (Northern Victoria)	NPL	20
Bendigo West (Northern Victoria)	NZL	483
Bendigo West (Northern Victoria)	PAK	10
Bendigo West (Northern Victoria)	PHL	231
Bendigo West (Northern Victoria)	PNG	34
Bendigo West (Northern Victoria)	POL	17
Bendigo West (Northern Victoria)	SGP	27
Bendigo West (Northern Victoria)	THA	209
Bendigo West (Northern Victoria)	TUR	9
Bendigo West (Northern Victoria)	TWN	77
Bendigo West (Northern Victoria)	USA	128
Bendigo West (Northern Victoria)	VNM	104
Bendigo West (Northern Victoria)	ZAF	107
Bendigo West (Northern Victoria)	ZWE	14
Bentleigh (Southern Metropolitan)		7161
Bentleigh (Southern Metropolitan)	AFG	12
Bentleigh (Southern Metropolitan)	AUS	37728
Bentleigh (Southern Metropolitan)	BGD	34
Bentleigh (Southern Metropolitan)	BIH	35
Bentleigh (Southern Metropolitan)	CAN	99
Bentleigh (Southern Metropolitan)	CHL	64
Bentleigh (Southern Metropolitan)	CHN	2883
Bentleigh (Southern Metropolitan)	DEU	307
Bentleigh (Southern Metropolitan)	EGY	170
Bentleigh (Southern Metropolitan)	FJI	51
Bentleigh (Southern Metropolitan)	FRA	170
Bentleigh (Southern Metropolitan)	GBR	2211
Bentleigh (Southern Metropolitan)	GRC	1088
Bentleigh (Southern Metropolitan)	HKG	208
Bentleigh (Southern Metropolitan)	HRV	100
Bentleigh (Southern Metropolitan)	IDN	134
Bentleigh (Southern Metropolitan)	IND	1697
Bentleigh (Southern Metropolitan)	IRL	258
Bentleigh (Southern Metropolitan)	IRN	88
Bentleigh (Southern Metropolitan)	IRQ	15
Bentleigh (Southern Metropolitan)	ITA	657
Bentleigh (Southern Metropolitan)	JPN	291
Bentleigh (Southern Metropolitan)	KHM	41
Bentleigh (Southern Metropolitan)	KOR	329
Bentleigh (Southern Metropolitan)	LBN	123
Bentleigh (Southern Metropolitan)	LKA	478
Bentleigh (Southern Metropolitan)	MKD	34
Bentleigh (Southern Metropolitan)	MLT	46
Bentleigh (Southern Metropolitan)	MMR	13
Bentleigh (Southern Metropolitan)	MUS	100
Bentleigh (Southern Metropolitan)	MYS	422
Bentleigh (Southern Metropolitan)	NLD	109
Bentleigh (Southern Metropolitan)	NPL	46
Bentleigh (Southern Metropolitan)	NZL	958
Bentleigh (Southern Metropolitan)	PAK	30
Bentleigh (Southern Metropolitan)	PHL	279
Bentleigh (Southern Metropolitan)	PNG	23
Bentleigh (Southern Metropolitan)	POL	402
Bentleigh (Southern Metropolitan)	SGP	226
Bentleigh (Southern Metropolitan)	THA	122
Bentleigh (Southern Metropolitan)	TUR	77
Bentleigh (Southern Metropolitan)	TWN	82
Bentleigh (Southern Metropolitan)	USA	295
Bentleigh (Southern Metropolitan)	VNM	322
Bentleigh (Southern Metropolitan)	ZAF	961
Bentleigh (Southern Metropolitan)	ZWE	58
Box Hill (Eastern Metropolitan)		4566
Box Hill (Eastern Metropolitan)	AFG	20
Box Hill (Eastern Metropolitan)	AUS	39749
Box Hill (Eastern Metropolitan)	BGD	73
Box Hill (Eastern Metropolitan)	BIH	28
Box Hill (Eastern Metropolitan)	CAN	117
Box Hill (Eastern Metropolitan)	CHL	46
Box Hill (Eastern Metropolitan)	CHN	8844
Box Hill (Eastern Metropolitan)	DEU	267
Box Hill (Eastern Metropolitan)	EGY	88
Box Hill (Eastern Metropolitan)	FJI	99
Box Hill (Eastern Metropolitan)	FRA	85
Box Hill (Eastern Metropolitan)	GBR	2090
Box Hill (Eastern Metropolitan)	GRC	429
Box Hill (Eastern Metropolitan)	HKG	1125
Box Hill (Eastern Metropolitan)	HRV	60
Box Hill (Eastern Metropolitan)	IDN	357
Box Hill (Eastern Metropolitan)	IND	2011
Box Hill (Eastern Metropolitan)	IRL	142
Box Hill (Eastern Metropolitan)	IRN	379
Box Hill (Eastern Metropolitan)	IRQ	29
Box Hill (Eastern Metropolitan)	ITA	537
Box Hill (Eastern Metropolitan)	JPN	189
Box Hill (Eastern Metropolitan)	KHM	67
Box Hill (Eastern Metropolitan)	KOR	566
Box Hill (Eastern Metropolitan)	LBN	36
Box Hill (Eastern Metropolitan)	LKA	614
Box Hill (Eastern Metropolitan)	MKD	34
Box Hill (Eastern Metropolitan)	MLT	46
Box Hill (Eastern Metropolitan)	MMR	54
Box Hill (Eastern Metropolitan)	MUS	84
Box Hill (Eastern Metropolitan)	MYS	1998
Box Hill (Eastern Metropolitan)	NLD	161
Box Hill (Eastern Metropolitan)	NPL	50
Box Hill (Eastern Metropolitan)	NZL	862
Box Hill (Eastern Metropolitan)	PAK	135
Box Hill (Eastern Metropolitan)	PHL	415
Box Hill (Eastern Metropolitan)	PNG	48
Box Hill (Eastern Metropolitan)	POL	124
Box Hill (Eastern Metropolitan)	SGP	425
Box Hill (Eastern Metropolitan)	THA	219
Box Hill (Eastern Metropolitan)	TUR	51
Box Hill (Eastern Metropolitan)	TWN	609
Box Hill (Eastern Metropolitan)	USA	283
Box Hill (Eastern Metropolitan)	VNM	740
Box Hill (Eastern Metropolitan)	ZAF	322
Box Hill (Eastern Metropolitan)	ZWE	80
Brighton (Southern Metropolitan)		6776
Brighton (Southern Metropolitan)	AFG	3
Brighton (Southern Metropolitan)	AUS	42017
Brighton (Southern Metropolitan)	BGD	14
Brighton (Southern Metropolitan)	BIH	31
Brighton (Southern Metropolitan)	CAN	267
Brighton (Southern Metropolitan)	CHL	68
Brighton (Southern Metropolitan)	CHN	1237
Brighton (Southern Metropolitan)	DEU	467
Brighton (Southern Metropolitan)	EGY	125
Brighton (Southern Metropolitan)	FJI	37
Brighton (Southern Metropolitan)	FRA	250
Brighton (Southern Metropolitan)	GBR	4026
Brighton (Southern Metropolitan)	GRC	373
Brighton (Southern Metropolitan)	HKG	168
Brighton (Southern Metropolitan)	HRV	96
Brighton (Southern Metropolitan)	IDN	85
Brighton (Southern Metropolitan)	IND	518
Brighton (Southern Metropolitan)	IRL	458
Brighton (Southern Metropolitan)	IRN	64
Brighton (Southern Metropolitan)	IRQ	17
Brighton (Southern Metropolitan)	ITA	499
Brighton (Southern Metropolitan)	JPN	213
Brighton (Southern Metropolitan)	KHM	15
Brighton (Southern Metropolitan)	KOR	74
Brighton (Southern Metropolitan)	LBN	57
Brighton (Southern Metropolitan)	LKA	151
Brighton (Southern Metropolitan)	MKD	37
Brighton (Southern Metropolitan)	MLT	45
Brighton (Southern Metropolitan)	MMR	11
Brighton (Southern Metropolitan)	MUS	57
Brighton (Southern Metropolitan)	MYS	284
Brighton (Southern Metropolitan)	NLD	179
Brighton (Southern Metropolitan)	NPL	22
Brighton (Southern Metropolitan)	NZL	1287
Brighton (Southern Metropolitan)	PAK	28
Brighton (Southern Metropolitan)	PHL	147
Brighton (Southern Metropolitan)	PNG	24
Brighton (Southern Metropolitan)	POL	369
Brighton (Southern Metropolitan)	SGP	182
Brighton (Southern Metropolitan)	THA	113
Brighton (Southern Metropolitan)	TUR	67
Brighton (Southern Metropolitan)	TWN	54
Brighton (Southern Metropolitan)	USA	635
Brighton (Southern Metropolitan)	VNM	119
Brighton (Southern Metropolitan)	ZAF	711
Brighton (Southern Metropolitan)	ZWE	41
Broadmeadows (Northern Metropolitan)		10657
Broadmeadows (Northern Metropolitan)	AFG	115
Broadmeadows (Northern Metropolitan)	AUS	33291
Broadmeadows (Northern Metropolitan)	BGD	395
Broadmeadows (Northern Metropolitan)	BIH	132
Broadmeadows (Northern Metropolitan)	CAN	32
Broadmeadows (Northern Metropolitan)	CHL	70
Broadmeadows (Northern Metropolitan)	CHN	401
Broadmeadows (Northern Metropolitan)	DEU	151
Broadmeadows (Northern Metropolitan)	EGY	399
Broadmeadows (Northern Metropolitan)	FJI	257
Broadmeadows (Northern Metropolitan)	FRA	32
Broadmeadows (Northern Metropolitan)	GBR	615
Broadmeadows (Northern Metropolitan)	GRC	741
Broadmeadows (Northern Metropolitan)	HKG	39
Broadmeadows (Northern Metropolitan)	HRV	268
Broadmeadows (Northern Metropolitan)	IDN	113
Broadmeadows (Northern Metropolitan)	IND	1750
Broadmeadows (Northern Metropolitan)	IRL	66
Broadmeadows (Northern Metropolitan)	IRN	558
Broadmeadows (Northern Metropolitan)	IRQ	4599
Broadmeadows (Northern Metropolitan)	ITA	2301
Broadmeadows (Northern Metropolitan)	JPN	28
Broadmeadows (Northern Metropolitan)	KHM	12
Broadmeadows (Northern Metropolitan)	KOR	39
Broadmeadows (Northern Metropolitan)	LBN	2850
Broadmeadows (Northern Metropolitan)	LKA	739
Broadmeadows (Northern Metropolitan)	MKD	88
Broadmeadows (Northern Metropolitan)	MLT	547
Broadmeadows (Northern Metropolitan)	MMR	82
Broadmeadows (Northern Metropolitan)	MUS	56
Broadmeadows (Northern Metropolitan)	MYS	144
Broadmeadows (Northern Metropolitan)	NLD	56
Broadmeadows (Northern Metropolitan)	NPL	558
Broadmeadows (Northern Metropolitan)	NZL	783
Broadmeadows (Northern Metropolitan)	PAK	2703
Broadmeadows (Northern Metropolitan)	PHL	951
Broadmeadows (Northern Metropolitan)	PNG	23
Broadmeadows (Northern Metropolitan)	POL	124
Broadmeadows (Northern Metropolitan)	SGP	77
Broadmeadows (Northern Metropolitan)	THA	126
Broadmeadows (Northern Metropolitan)	TUR	4169
Broadmeadows (Northern Metropolitan)	TWN	27
Broadmeadows (Northern Metropolitan)	USA	93
Broadmeadows (Northern Metropolitan)	VNM	1050
Broadmeadows (Northern Metropolitan)	ZAF	38
Broadmeadows (Northern Metropolitan)	ZWE	25
Brunswick (Northern Metropolitan)		7223
Brunswick (Northern Metropolitan)	AFG	26
Brunswick (Northern Metropolitan)	AUS	44043
Brunswick (Northern Metropolitan)	BGD	140
Brunswick (Northern Metropolitan)	BIH	59
Brunswick (Northern Metropolitan)	CAN	247
Brunswick (Northern Metropolitan)	CHL	135
Brunswick (Northern Metropolitan)	CHN	1521
Brunswick (Northern Metropolitan)	DEU	345
Brunswick (Northern Metropolitan)	EGY	165
Brunswick (Northern Metropolitan)	FJI	58
Brunswick (Northern Metropolitan)	FRA	197
Brunswick (Northern Metropolitan)	GBR	2337
Brunswick (Northern Metropolitan)	GRC	1682
Brunswick (Northern Metropolitan)	HKG	199
Brunswick (Northern Metropolitan)	HRV	123
Brunswick (Northern Metropolitan)	IDN	467
Brunswick (Northern Metropolitan)	IND	904
Brunswick (Northern Metropolitan)	IRL	317
Brunswick (Northern Metropolitan)	IRN	222
Brunswick (Northern Metropolitan)	IRQ	55
Brunswick (Northern Metropolitan)	ITA	2933
Brunswick (Northern Metropolitan)	JPN	209
Brunswick (Northern Metropolitan)	KHM	30
Brunswick (Northern Metropolitan)	KOR	146
Brunswick (Northern Metropolitan)	LBN	738
Brunswick (Northern Metropolitan)	LKA	194
Brunswick (Northern Metropolitan)	MKD	48
Brunswick (Northern Metropolitan)	MLT	156
Brunswick (Northern Metropolitan)	MMR	17
Brunswick (Northern Metropolitan)	MUS	88
Brunswick (Northern Metropolitan)	MYS	604
Brunswick (Northern Metropolitan)	NLD	109
Brunswick (Northern Metropolitan)	NPL	745
Brunswick (Northern Metropolitan)	NZL	1717
Brunswick (Northern Metropolitan)	PAK	293
Brunswick (Northern Metropolitan)	PHL	321
Brunswick (Northern Metropolitan)	PNG	37
Brunswick (Northern Metropolitan)	POL	125
Brunswick (Northern Metropolitan)	SGP	182
Brunswick (Northern Metropolitan)	THA	185
Brunswick (Northern Metropolitan)	TUR	333
Brunswick (Northern Metropolitan)	TWN	117
Brunswick (Northern Metropolitan)	USA	529
Brunswick (Northern Metropolitan)	VNM	491
Brunswick (Northern Metropolitan)	ZAF	210
Brunswick (Northern Metropolitan)	ZWE	37
Bulleen (Eastern Metropolitan)		4705
Bulleen (Eastern Metropolitan)	AFG	12
Bulleen (Eastern Metropolitan)	AUS	32371
Bulleen (Eastern Metropolitan)	BGD	25
Bulleen (Eastern Metropolitan)	BIH	20
Bulleen (Eastern Metropolitan)	CAN	69
