SED_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Bundaberg	(Other)	14437	39
Bundaberg	(Other)	18375	6
Bundaberg	Co-op/church group etc	0	5
Bundaberg	Co-op/church group etc	3937	8
Bundaberg	Co-op/church group etc	5250	26
Bundaberg	Co-op/church group etc	7875	21
Bundaberg	Co-op/church group etc	10500	12
Bundaberg	Co-op/church group etc	11812	31
Bundaberg	Co-op/church group etc	14437	12
Bundaberg	Co-op/church group etc	18375	4
Bundaberg	Person not in same household	0	56
Bundaberg	Person not in same household	3937	13
Bundaberg	Person not in same household	5250	78
Bundaberg	Person not in same household	7875	169
Bundaberg	Person not in same household	10500	217
Bundaberg	Person not in same household	11812	459
Bundaberg	Person not in same household	14437	435
Bundaberg	Person not in same household	18375	64
Bundaberg	Person not in same household	23625	9
Bundaberg	Person not in same household	28875	3
Bundaberg	Person not in same household	34125	5
Bundaberg	Real estate agent	0	3
Bundaberg	Real estate agent	3937	4
Bundaberg	Real estate agent	5250	37
Bundaberg	Real estate agent	7875	229
Bundaberg	Real estate agent	10500	353
Bundaberg	Real estate agent	11812	978
Bundaberg	Real estate agent	14437	1410
Bundaberg	Real estate agent	18375	257
Bundaberg	Real estate agent	23625	18
Bundaberg	Real estate agent	28875	4
Bundaberg	Real estate agent	49875	8
Bundaberg	State or territory housing authority	0	62
Bundaberg	State or territory housing authority	3937	81
Bundaberg	State or territory housing authority	5250	290
Bundaberg	State or territory housing authority	7875	223
Bundaberg	State or territory housing authority	10500	73
Bundaberg	State or territory housing authority	11812	80
Bundaberg	State or territory housing authority	14437	19
Bundaberg	State or territory housing authority	18375	4
Bundaberg	State or territory housing authority	23625	3
Bundamba		0	22
Bundamba		7875	3
Bundamba		11812	5
Bundamba		14437	22
Bundamba		18375	23
Bundamba		23625	3
Bundamba	(Other)	0	7
Bundamba	(Other)	5250	3
Bundamba	(Other)	7875	7
Bundamba	(Other)	10500	5
Bundamba	(Other)	11812	132
Bundamba	(Other)	14437	95
Bundamba	(Other)	18375	36
Bundamba	(Other)	23625	12
Bundamba	(Other)	28875	3
Bundamba	Co-op/church group etc	0	6
Bundamba	Co-op/church group etc	3937	3
Bundamba	Co-op/church group etc	5250	10
Bundamba	Co-op/church group etc	7875	11
Bundamba	Co-op/church group etc	10500	10
Bundamba	Co-op/church group etc	11812	32
Bundamba	Co-op/church group etc	14437	34
Bundamba	Co-op/church group etc	18375	10
Bundamba	Person not in same household	0	40
Bundamba	Person not in same household	3937	5
Bundamba	Person not in same household	5250	34
Bundamba	Person not in same household	7875	55
Bundamba	Person not in same household	10500	77
Bundamba	Person not in same household	11812	219
Bundamba	Person not in same household	14437	454
Bundamba	Person not in same household	18375	287
Bundamba	Person not in same household	23625	52
Bundamba	Person not in same household	28875	9
Bundamba	Person not in same household	34125	3
Bundamba	Real estate agent	0	13
Bundamba	Real estate agent	3937	3
Bundamba	Real estate agent	5250	14
Bundamba	Real estate agent	7875	44
Bundamba	Real estate agent	10500	54
Bundamba	Real estate agent	11812	713
Bundamba	Real estate agent	14437	3284
Bundamba	Real estate agent	18375	4039
Bundamba	Real estate agent	23625	377
Bundamba	Real estate agent	28875	90
Bundamba	Real estate agent	34125	29
Bundamba	Real estate agent	39375	10
Bundamba	Real estate agent	49875	13
Bundamba	State or territory housing authority	0	20
Bundamba	State or territory housing authority	3937	30
Bundamba	State or territory housing authority	5250	158
Bundamba	State or territory housing authority	7875	171
Bundamba	State or territory housing authority	10500	89
Bundamba	State or territory housing authority	11812	176
Bundamba	State or territory housing authority	14437	136
Bundamba	State or territory housing authority	18375	11
Burdekin		0	129
Burdekin		5250	6
Burdekin		7875	11
Burdekin		10500	10
Burdekin		11812	10
Burdekin		14437	5
Burdekin		18375	7
Burdekin	(Other)	0	152
Burdekin	(Other)	3937	17
Burdekin	(Other)	5250	33
Burdekin	(Other)	7875	37
Burdekin	(Other)	10500	45
Burdekin	(Other)	11812	63
Burdekin	(Other)	14437	80
Burdekin	(Other)	18375	19
Burdekin	(Other)	23625	3
Burdekin	(Other)	28875	4
Burdekin	Co-op/church group etc	0	7
Burdekin	Co-op/church group etc	3937	3
Burdekin	Co-op/church group etc	5250	9
Burdekin	Co-op/church group etc	7875	60
Burdekin	Co-op/church group etc	10500	23
Burdekin	Co-op/church group etc	11812	30
Burdekin	Co-op/church group etc	14437	12
Burdekin	Co-op/church group etc	18375	11
Burdekin	Person not in same household	0	116
Burdekin	Person not in same household	3937	15
Burdekin	Person not in same household	5250	123
Burdekin	Person not in same household	7875	155
Burdekin	Person not in same household	10500	162
Burdekin	Person not in same household	11812	198
Burdekin	Person not in same household	14437	209
Burdekin	Person not in same household	18375	96
Burdekin	Person not in same household	23625	21
Burdekin	Person not in same household	28875	6
Burdekin	Person not in same household	34125	4
Burdekin	Person not in same household	39375	7
Burdekin	Person not in same household	49875	5
Burdekin	Real estate agent	0	10
Burdekin	Real estate agent	3937	3
Burdekin	Real estate agent	5250	57
Burdekin	Real estate agent	7875	269
Burdekin	Real estate agent	10500	296
Burdekin	Real estate agent	11812	626
Burdekin	Real estate agent	14437	806
Burdekin	Real estate agent	18375	545
Burdekin	Real estate agent	23625	115
Burdekin	Real estate agent	28875	42
Burdekin	Real estate agent	34125	3
Burdekin	Real estate agent	39375	3
Burdekin	Real estate agent	49875	3
Burdekin	State or territory housing authority	0	38
Burdekin	State or territory housing authority	3937	43
Burdekin	State or territory housing authority	5250	143
Burdekin	State or territory housing authority	7875	90
Burdekin	State or territory housing authority	10500	42
Burdekin	State or territory housing authority	11812	53
Burdekin	State or territory housing authority	14437	30
Burdekin	State or territory housing authority	18375	7
Burleigh		0	57
Burleigh		5250	4
Burleigh		7875	3
Burleigh		14437	8
Burleigh		18375	9
Burleigh		23625	9
Burleigh	(Other)	0	3
Burleigh	(Other)	5250	10
Burleigh	(Other)	7875	12
Burleigh	(Other)	10500	3
Burleigh	(Other)	11812	6
Burleigh	(Other)	14437	24
Burleigh	(Other)	18375	32
Burleigh	(Other)	23625	24
Burleigh	(Other)	39375	3
Burleigh	Co-op/church group etc	5250	8
Burleigh	Co-op/church group etc	7875	12
Burleigh	Co-op/church group etc	11812	6
Burleigh	Co-op/church group etc	18375	7
Burleigh	Co-op/church group etc	23625	4
Burleigh	Person not in same household	0	65
Burleigh	Person not in same household	5250	27
Burleigh	Person not in same household	7875	60
Burleigh	Person not in same household	10500	68
Burleigh	Person not in same household	11812	128
Burleigh	Person not in same household	14437	329
Burleigh	Person not in same household	18375	512
Burleigh	Person not in same household	23625	242
Burleigh	Person not in same household	28875	83
Burleigh	Person not in same household	34125	36
Burleigh	Person not in same household	39375	13
Burleigh	Person not in same household	44625	5
Burleigh	Person not in same household	49875	5
Burleigh	Real estate agent	0	11
Burleigh	Real estate agent	5250	7
Burleigh	Real estate agent	7875	16
Burleigh	Real estate agent	10500	41
Burleigh	Real estate agent	11812	159
Burleigh	Real estate agent	14437	745
Burleigh	Real estate agent	18375	1467
Burleigh	Real estate agent	23625	1020
Burleigh	Real estate agent	28875	439
Burleigh	Real estate agent	34125	155
Burleigh	Real estate agent	39375	64
Burleigh	Real estate agent	44625	25
Burleigh	Real estate agent	49875	29
Burleigh	State or territory housing authority	0	31
Burleigh	State or territory housing authority	3937	66
Burleigh	State or territory housing authority	5250	235
Burleigh	State or territory housing authority	7875	108
Burleigh	State or territory housing authority	10500	34
Burleigh	State or territory housing authority	11812	38
Burleigh	State or territory housing authority	14437	20
Burleigh	State or territory housing authority	18375	26
Burleigh	State or territory housing authority	23625	3
Burnett		0	110
Burnett		7875	7
Burnett		10500	3
Burnett		11812	9
Burnett		14437	13
Burnett	(Other)	0	56
Burnett	(Other)	3937	16
Burnett	(Other)	5250	24
Burnett	(Other)	7875	48
Burnett	(Other)	10500	26
Burnett	(Other)	11812	30
Burnett	(Other)	14437	25
Burnett	(Other)	18375	10
Burnett	(Other)	49875	3
Burnett	Co-op/church group etc	3937	7
Burnett	Co-op/church group etc	7875	15
Burnett	Co-op/church group etc	10500	4
Burnett	Co-op/church group etc	11812	3
Burnett	Co-op/church group etc	14437	4
Burnett	Co-op/church group etc	18375	11
Burnett	Person not in same household	0	101
Burnett	Person not in same household	3937	13
Burnett	Person not in same household	5250	72
Burnett	Person not in same household	7875	142
Burnett	Person not in same household	10500	144
Burnett	Person not in same household	11812	220
Burnett	Person not in same household	14437	265
Burnett	Person not in same household	18375	96
Burnett	Person not in same household	23625	18
Burnett	Person not in same household	28875	3
Burnett	Person not in same household	49875	9
Burnett	Real estate agent	0	3
Burnett	Real estate agent	5250	12
Burnett	Real estate agent	7875	75
Burnett	Real estate agent	10500	122
Burnett	Real estate agent	11812	497
Burnett	Real estate agent	14437	949
Burnett	Real estate agent	18375	525
Burnett	Real estate agent	23625	56
Burnett	Real estate agent	28875	12
Burnett	Real estate agent	34125	3
Burnett	Real estate agent	39375	3
Burnett	Real estate agent	49875	4
Burnett	State or territory housing authority	0	6
Burnett	State or territory housing authority	3937	7
Burnett	State or territory housing authority	5250	27
Burnett	State or territory housing authority	7875	30
Burnett	State or territory housing authority	10500	11
Burnett	State or territory housing authority	11812	7
Burnett	State or territory housing authority	14437	8
Cairns		0	40
Cairns		5250	12
Cairns		7875	7
Cairns		10500	8
Cairns		11812	11
Cairns		14437	12
Cairns		18375	13
Cairns		23625	3
Cairns	(Other)	0	29
Cairns	(Other)	3937	5
Cairns	(Other)	5250	32
Cairns	(Other)	7875	44
Cairns	(Other)	10500	43
Cairns	(Other)	11812	66
Cairns	(Other)	14437	81
Cairns	(Other)	18375	55
Cairns	(Other)	23625	4
Cairns	(Other)	28875	3
Cairns	(Other)	49875	4
Cairns	Co-op/church group etc	0	6
Cairns	Co-op/church group etc	3937	7
Cairns	Co-op/church group etc	5250	32
Cairns	Co-op/church group etc	7875	48
Cairns	Co-op/church group etc	10500	22
Cairns	Co-op/church group etc	11812	9
Cairns	Co-op/church group etc	14437	3
Cairns	Co-op/church group etc	18375	12
Cairns	Person not in same household	0	75
Cairns	Person not in same household	3937	6
Cairns	Person not in same household	5250	83
Cairns	Person not in same household	7875	210
Cairns	Person not in same household	10500	254
Cairns	Person not in same household	11812	384
Cairns	Person not in same household	14437	472
Cairns	Person not in same household	18375	391
Cairns	Person not in same household	23625	97
Cairns	Person not in same household	28875	25
Cairns	Person not in same household	34125	14
Cairns	Person not in same household	39375	9
Cairns	Person not in same household	49875	9
Cairns	Real estate agent	0	20
Cairns	Real estate agent	3937	12
Cairns	Real estate agent	5250	61
Cairns	Real estate agent	7875	643
Cairns	Real estate agent	10500	660
Cairns	Real estate agent	11812	1349
Cairns	Real estate agent	14437	1775
Cairns	Real estate agent	18375	1417
Cairns	Real estate agent	23625	313
Cairns	Real estate agent	28875	106
Cairns	Real estate agent	34125	32
Cairns	Real estate agent	39375	12
Cairns	Real estate agent	49875	8
Cairns	State or territory housing authority	0	125
Cairns	State or territory housing authority	3937	124
Cairns	State or territory housing authority	5250	507
Cairns	State or territory housing authority	7875	281
Cairns	State or territory housing authority	10500	78
Cairns	State or territory housing authority	11812	92
Cairns	State or territory housing authority	14437	67
Cairns	State or territory housing authority	18375	23
Cairns	State or territory housing authority	23625	5
Cairns	State or territory housing authority	28875	3
Cairns	State or territory housing authority	49875	3
Callide		0	229
Callide		3937	4
Callide		5250	10
Callide		7875	13
Callide		10500	9
Callide		11812	7
Callide		14437	3
Callide	(Other)	0	274
Callide	(Other)	3937	77
Callide	(Other)	5250	131
Callide	(Other)	7875	67
Callide	(Other)	10500	27
Callide	(Other)	11812	48
Callide	(Other)	14437	21
Callide	(Other)	18375	9
Callide	(Other)	23625	3
Callide	(Other)	28875	3
Callide	Co-op/church group etc	0	7
Callide	Co-op/church group etc	3937	24
Callide	Co-op/church group etc	5250	58
Callide	Co-op/church group etc	7875	17
Callide	Co-op/church group etc	10500	9
Callide	Person not in same household	0	274
Callide	Person not in same household	3937	27
Callide	Person not in same household	5250	168
Callide	Person not in same household	7875	286
Callide	Person not in same household	10500	220
Callide	Person not in same household	11812	191
Callide	Person not in same household	14437	126
Callide	Person not in same household	18375	55
Callide	Person not in same household	23625	16
Callide	Person not in same household	28875	5
Callide	Person not in same household	49875	10
Callide	Real estate agent	0	11
Callide	Real estate agent	3937	6
Callide	Real estate agent	5250	56
Callide	Real estate agent	7875	280
Callide	Real estate agent	10500	246
Callide	Real estate agent	11812	406
Callide	Real estate agent	14437	270
Callide	Real estate agent	18375	147
Callide	Real estate agent	23625	19
Callide	State or territory housing authority	0	67
Callide	State or territory housing authority	3937	127
Callide	State or territory housing authority	5250	253
Callide	State or territory housing authority	7875	98
Callide	State or territory housing authority	10500	27
Callide	State or territory housing authority	11812	19
Callide	State or territory housing authority	14437	3
Callide	State or territory housing authority	18375	3
Caloundra		0	41
Caloundra		5250	3
Caloundra		7875	3
Caloundra		10500	3
Caloundra		14437	8
Caloundra		18375	10
Caloundra		23625	3
Caloundra	(Other)	0	7
Caloundra	(Other)	3937	7
Caloundra	(Other)	5250	8
Caloundra	(Other)	7875	18
Caloundra	(Other)	10500	18
Caloundra	(Other)	11812	18
Caloundra	(Other)	14437	29
Caloundra	(Other)	18375	30
Caloundra	(Other)	23625	3
Caloundra	(Other)	49875	3
Caloundra	Co-op/church group etc	0	4
Caloundra	Co-op/church group etc	5250	5
Caloundra	Co-op/church group etc	7875	27
Caloundra	Co-op/church group etc	10500	8
Caloundra	Co-op/church group etc	11812	6
Caloundra	Co-op/church group etc	14437	8
Caloundra	Co-op/church group etc	18375	5
Caloundra	Co-op/church group etc	23625	3
Caloundra	Person not in same household	0	71
Caloundra	Person not in same household	3937	3
Caloundra	Person not in same household	5250	40
Caloundra	Person not in same household	7875	59
Caloundra	Person not in same household	10500	76
Caloundra	Person not in same household	11812	137
Caloundra	Person not in same household	14437	340
Caloundra	Person not in same household	18375	412
Caloundra	Person not in same household	23625	114
Caloundra	Person not in same household	28875	32
Caloundra	Person not in same household	34125	7
Caloundra	Person not in same household	39375	8
Caloundra	Person not in same household	44625	3
Caloundra	Person not in same household	49875	3
Caloundra	Real estate agent	0	3
Caloundra	Real estate agent	3937	3
Caloundra	Real estate agent	5250	13
Caloundra	Real estate agent	7875	30
Caloundra	Real estate agent	10500	29
Caloundra	Real estate agent	11812	146
Caloundra	Real estate agent	14437	1095
Caloundra	Real estate agent	18375	1575
Caloundra	Real estate agent	23625	696
Caloundra	Real estate agent	28875	178
Caloundra	Real estate agent	34125	61
Caloundra	Real estate agent	39375	18
Caloundra	Real estate agent	44625	6
Caloundra	Real estate agent	49875	7
Caloundra	State or territory housing authority	0	19
Caloundra	State or territory housing authority	3937	58
Caloundra	State or territory housing authority	5250	217
Caloundra	State or territory housing authority	7875	87
Caloundra	State or territory housing authority	10500	28
Caloundra	State or territory housing authority	11812	24
Caloundra	State or territory housing authority	14437	34
Caloundra	State or territory housing authority	18375	6
Capalaba		0	23
Capalaba		10500	4
Capalaba		14437	3
Capalaba		18375	3
Capalaba	(Other)	0	5
Capalaba	(Other)	3937	3
Capalaba	(Other)	5250	3
Capalaba	(Other)	7875	16
Capalaba	(Other)	10500	3
Capalaba	(Other)	11812	19
Capalaba	(Other)	14437	6
Capalaba	(Other)	18375	12
Capalaba	(Other)	23625	3
Capalaba	Co-op/church group etc	0	3
Capalaba	Co-op/church group etc	3937	4
Capalaba	Co-op/church group etc	5250	5
Capalaba	Co-op/church group etc	7875	29
Capalaba	Co-op/church group etc	10500	3
Capalaba	Co-op/church group etc	11812	7
Capalaba	Co-op/church group etc	14437	13
Capalaba	Co-op/church group etc	18375	4
Capalaba	Person not in same household	0	50
Capalaba	Person not in same household	5250	14
Capalaba	Person not in same household	7875	35
Capalaba	Person not in same household	10500	32
Capalaba	Person not in same household	11812	46
Capalaba	Person not in same household	14437	185
Capalaba	Person not in same household	18375	368
Capalaba	Person not in same household	23625	105
Capalaba	Person not in same household	28875	21
Capalaba	Person not in same household	34125	3
Capalaba	Person not in same household	39375	3
Capalaba	Person not in same household	44625	6
Capalaba	Real estate agent	5250	3
Capalaba	Real estate agent	7875	11
Capalaba	Real estate agent	10500	15
Capalaba	Real estate agent	11812	31
Capalaba	Real estate agent	14437	318
Capalaba	Real estate agent	18375	1207
Capalaba	Real estate agent	23625	510
Capalaba	Real estate agent	28875	81
Capalaba	Real estate agent	34125	17
Capalaba	Real estate agent	39375	8
Capalaba	Real estate agent	44625	3
Capalaba	State or territory housing authority	0	40
Capalaba	State or territory housing authority	3937	52
Capalaba	State or territory housing authority	5250	238
Capalaba	State or territory housing authority	7875	176
Capalaba	State or territory housing authority	10500	42
Capalaba	State or territory housing authority	11812	52
Capalaba	State or territory housing authority	14437	41
Capalaba	State or territory housing authority	18375	23
Chatsworth		0	42
Chatsworth		18375	8
Chatsworth		23625	5
Chatsworth		28875	3
Chatsworth	(Other)	5250	3
Chatsworth	(Other)	10500	3
Chatsworth	(Other)	11812	3
Chatsworth	(Other)	14437	4
Chatsworth	(Other)	18375	22
Chatsworth	(Other)	23625	4
Chatsworth	(Other)	49875	3
Chatsworth	Co-op/church group etc	0	4
Chatsworth	Co-op/church group etc	7875	3
Chatsworth	Co-op/church group etc	11812	7
Chatsworth	Co-op/church group etc	14437	3
Chatsworth	Co-op/church group etc	18375	6
Chatsworth	Co-op/church group etc	23625	3
Chatsworth	Person not in same household	0	37
Chatsworth	Person not in same household	3937	3
Chatsworth	Person not in same household	5250	20
Chatsworth	Person not in same household	7875	26
Chatsworth	Person not in same household	10500	21
Chatsworth	Person not in same household	11812	28
Chatsworth	Person not in same household	14437	87
Chatsworth	Person not in same household	18375	317
Chatsworth	Person not in same household	23625	152
Chatsworth	Person not in same household	28875	44
Chatsworth	Person not in same household	34125	19
Chatsworth	Person not in same household	39375	5
Chatsworth	Person not in same household	44625	3
Chatsworth	Person not in same household	49875	5
Chatsworth	Real estate agent	0	8
Chatsworth	Real estate agent	5250	3
Chatsworth	Real estate agent	7875	3
Chatsworth	Real estate agent	10500	12
Chatsworth	Real estate agent	11812	29
Chatsworth	Real estate agent	14437	132
Chatsworth	Real estate agent	18375	1247
Chatsworth	Real estate agent	23625	966
Chatsworth	Real estate agent	28875	396
Chatsworth	Real estate agent	34125	144
Chatsworth	Real estate agent	39375	44
Chatsworth	Real estate agent	44625	16
Chatsworth	Real estate agent	49875	15
Chatsworth	State or territory housing authority	0	21
Chatsworth	State or territory housing authority	3937	42
Chatsworth	State or territory housing authority	5250	162
Chatsworth	State or territory housing authority	7875	98
Chatsworth	State or territory housing authority	10500	52
Chatsworth	State or territory housing authority	11812	57
Chatsworth	State or territory housing authority	14437	30
Chatsworth	State or territory housing authority	18375	31
Chatsworth	State or territory housing authority	23625	3
Clayfield		0	44
Clayfield		5250	3
Clayfield		7875	6
Clayfield		10500	5
Clayfield		14437	10
Clayfield		18375	12
Clayfield		23625	4
Clayfield	(Other)	0	15
Clayfield	(Other)	5250	3
Clayfield	(Other)	7875	8
Clayfield	(Other)	10500	10
Clayfield	(Other)	11812	22
Clayfield	(Other)	14437	23
Clayfield	(Other)	18375	14
Clayfield	(Other)	23625	12
Clayfield	(Other)	28875	3
Clayfield	Co-op/church group etc	0	4
Clayfield	Co-op/church group etc	3937	4
Clayfield	Co-op/church group etc	5250	12
Clayfield	Co-op/church group etc	7875	23
Clayfield	Co-op/church group etc	10500	13
Clayfield	Co-op/church group etc	11812	6
Clayfield	Co-op/church group etc	14437	16
Clayfield	Co-op/church group etc	18375	4
Clayfield	Co-op/church group etc	23625	9
Clayfield	Person not in same household	0	77
Clayfield	Person not in same household	5250	32
Clayfield	Person not in same household	7875	98
Clayfield	Person not in same household	10500	99
Clayfield	Person not in same household	11812	158
Clayfield	Person not in same household	14437	384
Clayfield	Person not in same household	18375	410
Clayfield	Person not in same household	23625	166
Clayfield	Person not in same household	28875	66
Clayfield	Person not in same household	34125	40
Clayfield	Person not in same household	39375	16
Clayfield	Person not in same household	44625	9
Clayfield	Person not in same household	49875	29
Clayfield	Real estate agent	0	14
Clayfield	Real estate agent	3937	6
Clayfield	Real estate agent	5250	17
Clayfield	Real estate agent	7875	76
Clayfield	Real estate agent	10500	96
Clayfield	Real estate agent	11812	376
Clayfield	Real estate agent	14437	1655
Clayfield	Real estate agent	18375	2582
Clayfield	Real estate agent	23625	998
Clayfield	Real estate agent	28875	427
Clayfield	Real estate agent	34125	185
Clayfield	Real estate agent	39375	96
Clayfield	Real estate agent	44625	74
Clayfield	Real estate agent	49875	121
Clayfield	State or territory housing authority	0	37
Clayfield	State or territory housing authority	3937	75
Clayfield	State or territory housing authority	5250	234
Clayfield	State or territory housing authority	7875	84
Clayfield	State or territory housing authority	10500	32
Clayfield	State or territory housing authority	11812	14
Clayfield	State or territory housing authority	14437	29
Clayfield	State or territory housing authority	18375	18
Cleveland		0	30
Cleveland		7875	4
Cleveland		10500	3
Cleveland		11812	3
Cleveland		14437	4
Cleveland		18375	3
Cleveland		23625	9
Cleveland	(Other)	0	5
Cleveland	(Other)	5250	3
Cleveland	(Other)	7875	6
Cleveland	(Other)	10500	5
Cleveland	(Other)	11812	8
Cleveland	(Other)	14437	6
Cleveland	(Other)	18375	11
Cleveland	(Other)	23625	3
Cleveland	(Other)	28875	3
Cleveland	Co-op/church group etc	0	4
Cleveland	Co-op/church group etc	3937	3
Cleveland	Co-op/church group etc	5250	14
Cleveland	Co-op/church group etc	7875	21
Cleveland	Co-op/church group etc	10500	4
Cleveland	Co-op/church group etc	11812	29
Cleveland	Co-op/church group etc	14437	6
Cleveland	Co-op/church group etc	18375	3
Cleveland	Person not in same household	0	47
Cleveland	Person not in same household	3937	3
Cleveland	Person not in same household	5250	24
Cleveland	Person not in same household	7875	34
Cleveland	Person not in same household	10500	29
Cleveland	Person not in same household	11812	85
Cleveland	Person not in same household	14437	144
Cleveland	Person not in same household	18375	345
Cleveland	Person not in same household	23625	167
Cleveland	Person not in same household	28875	46
Cleveland	Person not in same household	34125	11
Cleveland	Person not in same household	39375	10
Cleveland	Person not in same household	44625	6
Cleveland	Person not in same household	49875	8
Cleveland	Real estate agent	0	3
Cleveland	Real estate agent	5250	4
Cleveland	Real estate agent	7875	6
Cleveland	Real estate agent	10500	8
Cleveland	Real estate agent	11812	49
Cleveland	Real estate agent	14437	292
Cleveland	Real estate agent	18375	1190
Cleveland	Real estate agent	23625	856
Cleveland	Real estate agent	28875	266
Cleveland	Real estate agent	34125	83
Cleveland	Real estate agent	39375	36
Cleveland	Real estate agent	44625	20
Cleveland	Real estate agent	49875	33
Cleveland	State or territory housing authority	0	41
Cleveland	State or territory housing authority	3937	53
Cleveland	State or territory housing authority	5250	268
Cleveland	State or territory housing authority	7875	85
Cleveland	State or territory housing authority	10500	38
Cleveland	State or territory housing authority	11812	26
Cleveland	State or territory housing authority	14437	18
Cleveland	State or territory housing authority	18375	13
Cleveland	State or territory housing authority	23625	3
Condamine		0	106
Condamine		5250	4
Condamine		7875	9
Condamine		10500	5
Condamine		14437	11
Condamine		18375	3
Condamine	(Other)	0	104
Condamine	(Other)	3937	24
Condamine	(Other)	5250	37
Condamine	(Other)	7875	37
Condamine	(Other)	10500	41
Condamine	(Other)	11812	40
Condamine	(Other)	14437	26
Condamine	(Other)	18375	17
Condamine	Co-op/church group etc	0	3
Condamine	Co-op/church group etc	3937	4
Condamine	Co-op/church group etc	5250	22
Condamine	Co-op/church group etc	7875	24
Condamine	Co-op/church group etc	10500	23
Condamine	Co-op/church group etc	11812	4
Condamine	Co-op/church group etc	14437	3
Condamine	Person not in same household	0	144
Condamine	Person not in same household	3937	11
Condamine	Person not in same household	5250	95
Condamine	Person not in same household	7875	137
Condamine	Person not in same household	10500	189
Condamine	Person not in same household	11812	282
Condamine	Person not in same household	14437	237
Condamine	Person not in same household	18375	122
Condamine	Person not in same household	23625	18
Condamine	Person not in same household	28875	5
Condamine	Person not in same household	34125	3
Condamine	Person not in same household	49875	5
Condamine	Real estate agent	0	8
Condamine	Real estate agent	5250	41
Condamine	Real estate agent	7875	201
Condamine	Real estate agent	10500	277
Condamine	Real estate agent	11812	694
Condamine	Real estate agent	14437	998
Condamine	Real estate agent	18375	518
Condamine	Real estate agent	23625	94
Condamine	Real estate agent	28875	12
Condamine	Real estate agent	34125	5
Condamine	Real estate agent	49875	3
Condamine	State or territory housing authority	0	9
Condamine	State or territory housing authority	3937	10
Condamine	State or territory housing authority	5250	67
Condamine	State or territory housing authority	7875	56
Condamine	State or territory housing authority	10500	26
Condamine	State or territory housing authority	11812	22
Condamine	State or territory housing authority	14437	3
Cook		0	199
Cook		3937	5
Cook		5250	4
Cook		7875	13
Cook		10500	3
Cook		11812	3
Cook		14437	13
Cook		18375	4
Cook		28875	3
Cook	(Other)	0	581
Cook	(Other)	3937	40
Cook	(Other)	5250	89
Cook	(Other)	7875	71
Cook	(Other)	10500	34
Cook	(Other)	11812	43
Cook	(Other)	14437	50
Cook	(Other)	18375	36
Cook	(Other)	23625	23
Cook	(Other)	28875	34
Cook	(Other)	34125	17
Cook	(Other)	39375	8
Cook	(Other)	44625	7
Cook	(Other)	49875	9
Cook	Co-op/church group etc	0	149
Cook	Co-op/church group etc	3937	51
Cook	Co-op/church group etc	5250	87
Cook	Co-op/church group etc	7875	79
Cook	Co-op/church group etc	10500	23
Cook	Co-op/church group etc	11812	35
Cook	Co-op/church group etc	14437	11
Cook	Co-op/church group etc	18375	7
Cook	Person not in same household	0	104
Cook	Person not in same household	3937	16
Cook	Person not in same household	5250	105
Cook	Person not in same household	7875	137
Cook	Person not in same household	10500	135
Cook	Person not in same household	11812	169
Cook	Person not in same household	14437	204
Cook	Person not in same household	18375	135
Cook	Person not in same household	23625	28
Cook	Person not in same household	28875	5
Cook	Person not in same household	34125	9
Cook	Person not in same household	39375	9
Cook	Person not in same household	44625	3
Cook	Person not in same household	49875	7
Cook	Real estate agent	0	22
Cook	Real estate agent	3937	4
Cook	Real estate agent	5250	19
Cook	Real estate agent	7875	78
Cook	Real estate agent	10500	129
Cook	Real estate agent	11812	247
Cook	Real estate agent	14437	500
Cook	Real estate agent	18375	362
Cook	Real estate agent	23625	127
Cook	Real estate agent	28875	71
Cook	Real estate agent	34125	62
Cook	Real estate agent	39375	47
Cook	Real estate agent	44625	25
Cook	Real estate agent	49875	7
Cook	State or territory housing authority	0	509
Cook	State or territory housing authority	3937	327
Cook	State or territory housing authority	5250	1126
Cook	State or territory housing authority	7875	701
Cook	State or territory housing authority	10500	72
Cook	State or territory housing authority	11812	73
Cook	State or territory housing authority	14437	111
Cook	State or territory housing authority	18375	30
Cook	State or territory housing authority	23625	6
Cook	State or territory housing authority	49875	5
Coomera		0	48
Coomera		5250	3
Coomera		10500	3
Coomera		11812	3
Coomera		14437	18
Coomera		18375	9
Coomera		23625	4
Coomera	(Other)	0	19
Coomera	(Other)	5250	7
Coomera	(Other)	7875	36
Coomera	(Other)	10500	14
Coomera	(Other)	11812	24
Coomera	(Other)	14437	74
Coomera	(Other)	18375	46
Coomera	(Other)	23625	9
Coomera	(Other)	28875	3
Coomera	Co-op/church group etc	0	3
Coomera	Co-op/church group etc	5250	4
Coomera	Co-op/church group etc	7875	5
Coomera	Co-op/church group etc	11812	6
Coomera	Co-op/church group etc	14437	37
Coomera	Co-op/church group etc	18375	3
Coomera	Person not in same household	0	70
Coomera	Person not in same household	3937	7
Coomera	Person not in same household	5250	27
Coomera	Person not in same household	7875	40
Coomera	Person not in same household	10500	38
Coomera	Person not in same household	11812	112
Coomera	Person not in same household	14437	321
Coomera	Person not in same household	18375	406
Coomera	Person not in same household	23625	142
Coomera	Person not in same household	28875	80
Coomera	Person not in same household	34125	25
Coomera	Person not in same household	39375	22
Coomera	Person not in same household	44625	7
Coomera	Person not in same household	49875	14
Coomera	Real estate agent	0	15
