SED_NAME16	Age5yr	ChildrenEverBorn	females
Ashgrove	40-44	4	90
Ashgrove	40-44	5	10
Ashgrove	40-44	6	3
Ashgrove	45-49		94
Ashgrove	45-49	0	267
Ashgrove	45-49	1	237
Ashgrove	45-49	2	788
Ashgrove	45-49	3	418
Ashgrove	45-49	4	90
Ashgrove	45-49	5	13
Ashgrove	45-49	6	11
Ashgrove	50-54		66
Ashgrove	50-54	0	239
Ashgrove	50-54	1	186
Ashgrove	50-54	2	625
Ashgrove	50-54	3	337
Ashgrove	50-54	4	97
Ashgrove	50-54	5	18
Ashgrove	50-54	6	5
Ashgrove	55-59		53
Ashgrove	55-59	0	224
Ashgrove	55-59	1	151
Ashgrove	55-59	2	484
Ashgrove	55-59	3	286
Ashgrove	55-59	4	88
Ashgrove	55-59	5	24
Ashgrove	55-59	6	18
Ashgrove	60-64		50
Ashgrove	60-64	0	176
Ashgrove	60-64	1	118
Ashgrove	60-64	2	397
Ashgrove	60-64	3	241
Ashgrove	60-64	4	93
Ashgrove	60-64	5	26
Ashgrove	60-64	6	12
Ashgrove	65-69		47
Ashgrove	65-69	0	118
Ashgrove	65-69	1	96
Ashgrove	65-69	2	357
Ashgrove	65-69	3	220
Ashgrove	65-69	4	94
Ashgrove	65-69	5	27
Ashgrove	65-69	6	10
Ashgrove	70-74		42
Ashgrove	70-74	0	102
Ashgrove	70-74	1	66
Ashgrove	70-74	2	242
Ashgrove	70-74	3	195
Ashgrove	70-74	4	73
Ashgrove	70-74	5	29
Ashgrove	70-74	6	11
Ashgrove	75-79		33
Ashgrove	75-79	0	50
Ashgrove	75-79	1	40
Ashgrove	75-79	2	157
Ashgrove	75-79	3	140
Ashgrove	75-79	4	63
Ashgrove	75-79	5	27
Ashgrove	75-79	6	21
Ashgrove	80-84		32
Ashgrove	80-84	0	27
Ashgrove	80-84	1	26
Ashgrove	80-84	2	81
Ashgrove	80-84	3	93
Ashgrove	80-84	4	59
Ashgrove	80-84	5	15
Ashgrove	80-84	6	38
Ashgrove	85+		58
Ashgrove	85+	0	40
Ashgrove	85+	1	39
Ashgrove	85+	2	108
Ashgrove	85+	3	108
Ashgrove	85+	4	56
Ashgrove	85+	5	33
Ashgrove	85+	6	28
Aspley	15-19		83
Aspley	15-19	0	1330
Aspley	15-19	1	3
Aspley	20-24		81
Aspley	20-24	0	1215
Aspley	20-24	1	56
Aspley	20-24	2	15
Aspley	20-24	4	3
Aspley	25-29		83
Aspley	25-29	0	867
Aspley	25-29	1	192
Aspley	25-29	2	111
Aspley	25-29	3	29
Aspley	25-29	4	4
Aspley	30-34		70
Aspley	30-34	0	507
Aspley	30-34	1	334
Aspley	30-34	2	341
Aspley	30-34	3	107
Aspley	30-34	4	27
Aspley	30-34	5	5
Aspley	30-34	6	5
Aspley	35-39		51
Aspley	35-39	0	252
Aspley	35-39	1	296
Aspley	35-39	2	591
Aspley	35-39	3	183
Aspley	35-39	4	45
Aspley	35-39	5	11
Aspley	35-39	6	6
Aspley	40-44		54
Aspley	40-44	0	241
Aspley	40-44	1	228
Aspley	40-44	2	643
Aspley	40-44	3	288
Aspley	40-44	4	75
Aspley	40-44	5	27
Aspley	40-44	6	12
Aspley	45-49		62
Aspley	45-49	0	213
Aspley	45-49	1	229
Aspley	45-49	2	731
Aspley	45-49	3	331
Aspley	45-49	4	97
Aspley	45-49	5	28
Aspley	45-49	6	11
Aspley	50-54		69
Aspley	50-54	0	193
Aspley	50-54	1	178
Aspley	50-54	2	611
Aspley	50-54	3	318
Aspley	50-54	4	98
Aspley	50-54	5	23
Aspley	50-54	6	13
Aspley	55-59		56
Aspley	55-59	0	182
Aspley	55-59	1	155
Aspley	55-59	2	558
Aspley	55-59	3	346
Aspley	55-59	4	119
Aspley	55-59	5	31
Aspley	55-59	6	11
Aspley	60-64		50
Aspley	60-64	0	164
Aspley	60-64	1	157
Aspley	60-64	2	514
Aspley	60-64	3	289
Aspley	60-64	4	131
Aspley	60-64	5	29
Aspley	60-64	6	20
Aspley	65-69		43
Aspley	65-69	0	128
Aspley	65-69	1	113
Aspley	65-69	2	473
Aspley	65-69	3	294
Aspley	65-69	4	89
Aspley	65-69	5	25
Aspley	65-69	6	17
Aspley	70-74		56
Aspley	70-74	0	113
Aspley	70-74	1	81
Aspley	70-74	2	351
Aspley	70-74	3	274
Aspley	70-74	4	120
Aspley	70-74	5	32
Aspley	70-74	6	11
Aspley	75-79		53
Aspley	75-79	0	80
Aspley	75-79	1	52
Aspley	75-79	2	246
Aspley	75-79	3	216
Aspley	75-79	4	106
Aspley	75-79	5	26
Aspley	75-79	6	24
Aspley	80-84		64
Aspley	80-84	0	72
Aspley	80-84	1	30
Aspley	80-84	2	170
Aspley	80-84	3	166
Aspley	80-84	4	112
Aspley	80-84	5	45
Aspley	80-84	6	51
Aspley	85+		151
Aspley	85+	0	83
Aspley	85+	1	65
Aspley	85+	2	178
Aspley	85+	3	168
Aspley	85+	4	115
Aspley	85+	5	48
Aspley	85+	6	49
Barron River	15-19		203
Barron River	15-19	0	1582
Barron River	15-19	1	15
Barron River	20-24		160
Barron River	20-24	0	1183
Barron River	20-24	1	95
Barron River	20-24	2	43
Barron River	20-24	3	5
Barron River	25-29		133
Barron River	25-29	0	997
Barron River	25-29	1	259
Barron River	25-29	2	203
Barron River	25-29	3	48
Barron River	25-29	4	19
Barron River	25-29	5	3
Barron River	30-34		159
Barron River	30-34	0	728
Barron River	30-34	1	451
Barron River	30-34	2	469
Barron River	30-34	3	176
Barron River	30-34	4	52
Barron River	30-34	5	13
Barron River	30-34	6	7
Barron River	35-39		167
Barron River	35-39	0	501
Barron River	35-39	1	430
Barron River	35-39	2	756
Barron River	35-39	3	314
Barron River	35-39	4	96
Barron River	35-39	5	26
Barron River	35-39	6	8
Barron River	40-44		192
Barron River	40-44	0	457
Barron River	40-44	1	416
Barron River	40-44	2	915
Barron River	40-44	3	429
Barron River	40-44	4	128
Barron River	40-44	5	33
Barron River	40-44	6	25
Barron River	45-49		210
Barron River	45-49	0	478
Barron River	45-49	1	405
Barron River	45-49	2	967
Barron River	45-49	3	445
Barron River	45-49	4	133
Barron River	45-49	5	39
Barron River	45-49	6	28
Barron River	50-54		198
Barron River	50-54	0	478
Barron River	50-54	1	401
Barron River	50-54	2	834
Barron River	50-54	3	391
Barron River	50-54	4	137
Barron River	50-54	5	45
Barron River	50-54	6	21
Barron River	55-59		166
Barron River	55-59	0	395
Barron River	55-59	1	275
Barron River	55-59	2	772
Barron River	55-59	3	416
Barron River	55-59	4	131
Barron River	55-59	5	40
Barron River	55-59	6	20
Barron River	60-64		174
Barron River	60-64	0	275
Barron River	60-64	1	215
Barron River	60-64	2	670
Barron River	60-64	3	341
Barron River	60-64	4	134
Barron River	60-64	5	37
Barron River	60-64	6	27
Barron River	65-69		140
Barron River	65-69	0	186
Barron River	65-69	1	165
Barron River	65-69	2	532
Barron River	65-69	3	280
Barron River	65-69	4	125
Barron River	65-69	5	31
Barron River	65-69	6	20
Barron River	70-74		90
Barron River	70-74	0	100
Barron River	70-74	1	97
Barron River	70-74	2	346
Barron River	70-74	3	234
Barron River	70-74	4	97
Barron River	70-74	5	20
Barron River	70-74	6	25
Barron River	75-79		71
Barron River	75-79	0	46
Barron River	75-79	1	43
Barron River	75-79	2	147
Barron River	75-79	3	123
Barron River	75-79	4	78
Barron River	75-79	5	21
Barron River	75-79	6	12
Barron River	80-84		56
Barron River	80-84	0	35
Barron River	80-84	1	38
Barron River	80-84	2	79
Barron River	80-84	3	58
Barron River	80-84	4	60
Barron River	80-84	5	27
Barron River	80-84	6	26
Barron River	85+		52
Barron River	85+	0	25
Barron River	85+	1	43
Barron River	85+	2	79
Barron River	85+	3	74
Barron River	85+	4	37
Barron River	85+	5	23
Barron River	85+	6	19
Beaudesert	15-19		251
Beaudesert	15-19	0	1560
Beaudesert	15-19	1	25
Beaudesert	15-19	2	3
Beaudesert	20-24		156
Beaudesert	20-24	0	1005
Beaudesert	20-24	1	187
Beaudesert	20-24	2	110
Beaudesert	20-24	3	21
Beaudesert	25-29		127
Beaudesert	25-29	0	645
Beaudesert	25-29	1	281
Beaudesert	25-29	2	297
Beaudesert	25-29	3	87
Beaudesert	25-29	4	21
Beaudesert	25-29	5	6
Beaudesert	25-29	6	5
Beaudesert	30-34		142
Beaudesert	30-34	0	401
Beaudesert	30-34	1	282
Beaudesert	30-34	2	496
Beaudesert	30-34	3	241
Beaudesert	30-34	4	70
Beaudesert	30-34	5	21
Beaudesert	30-34	6	13
Beaudesert	35-39		90
Beaudesert	35-39	0	248
Beaudesert	35-39	1	240
Beaudesert	35-39	2	587
Beaudesert	35-39	3	332
Beaudesert	35-39	4	154
Beaudesert	35-39	5	45
Beaudesert	35-39	6	21
Beaudesert	40-44		168
Beaudesert	40-44	0	257
Beaudesert	40-44	1	290
Beaudesert	40-44	2	715
Beaudesert	40-44	3	415
Beaudesert	40-44	4	203
Beaudesert	40-44	5	54
Beaudesert	40-44	6	57
Beaudesert	45-49		165
Beaudesert	45-49	0	296
Beaudesert	45-49	1	263
Beaudesert	45-49	2	753
Beaudesert	45-49	3	465
Beaudesert	45-49	4	218
Beaudesert	45-49	5	56
Beaudesert	45-49	6	45
Beaudesert	50-54		174
Beaudesert	50-54	0	276
Beaudesert	50-54	1	239
Beaudesert	50-54	2	723
Beaudesert	50-54	3	468
Beaudesert	50-54	4	181
Beaudesert	50-54	5	66
Beaudesert	50-54	6	32
Beaudesert	55-59		173
Beaudesert	55-59	0	251
Beaudesert	55-59	1	193
Beaudesert	55-59	2	657
Beaudesert	55-59	3	437
Beaudesert	55-59	4	221
Beaudesert	55-59	5	42
Beaudesert	55-59	6	38
Beaudesert	60-64		165
Beaudesert	60-64	0	197
Beaudesert	60-64	1	173
Beaudesert	60-64	2	605
Beaudesert	60-64	3	414
Beaudesert	60-64	4	186
Beaudesert	60-64	5	61
Beaudesert	60-64	6	31
Beaudesert	65-69		139
Beaudesert	65-69	0	151
Beaudesert	65-69	1	141
Beaudesert	65-69	2	599
Beaudesert	65-69	3	389
Beaudesert	65-69	4	234
Beaudesert	65-69	5	47
Beaudesert	65-69	6	28
Beaudesert	70-74		94
Beaudesert	70-74	0	96
Beaudesert	70-74	1	97
Beaudesert	70-74	2	365
Beaudesert	70-74	3	311
Beaudesert	70-74	4	163
Beaudesert	70-74	5	55
Beaudesert	70-74	6	37
Beaudesert	75-79		68
Beaudesert	75-79	0	59
Beaudesert	75-79	1	52
Beaudesert	75-79	2	189
Beaudesert	75-79	3	186
Beaudesert	75-79	4	148
Beaudesert	75-79	5	55
Beaudesert	75-79	6	60
Beaudesert	80-84		64
Beaudesert	80-84	0	54
Beaudesert	80-84	1	29
Beaudesert	80-84	2	92
Beaudesert	80-84	3	106
Beaudesert	80-84	4	85
Beaudesert	80-84	5	45
Beaudesert	80-84	6	50
Beaudesert	85+		63
Beaudesert	85+	0	40
Beaudesert	85+	1	29
Beaudesert	85+	2	101
Beaudesert	85+	3	87
Beaudesert	85+	4	93
Beaudesert	85+	5	46
Beaudesert	85+	6	51
Brisbane Central	15-19		193
Brisbane Central	15-19	0	1370
Brisbane Central	15-19	1	3
Brisbane Central	20-24		574
Brisbane Central	20-24	0	3945
Brisbane Central	20-24	1	48
Brisbane Central	20-24	2	11
Brisbane Central	20-24	3	3
Brisbane Central	25-29		689
Brisbane Central	25-29	0	4378
Brisbane Central	25-29	1	197
Brisbane Central	25-29	2	37
Brisbane Central	25-29	3	17
Brisbane Central	25-29	4	6
Brisbane Central	25-29	5	4
Brisbane Central	30-34		499
Brisbane Central	30-34	0	2795
Brisbane Central	30-34	1	513
Brisbane Central	30-34	2	190
Brisbane Central	30-34	3	44
Brisbane Central	30-34	4	7
Brisbane Central	30-34	5	7
Brisbane Central	35-39		281
Brisbane Central	35-39	0	1269
Brisbane Central	35-39	1	351
Brisbane Central	35-39	2	318
Brisbane Central	35-39	3	92
Brisbane Central	35-39	4	25
Brisbane Central	35-39	6	9
Brisbane Central	40-44		215
Brisbane Central	40-44	0	779
Brisbane Central	40-44	1	278
Brisbane Central	40-44	2	394
Brisbane Central	40-44	3	132
Brisbane Central	40-44	4	33
Brisbane Central	40-44	5	4
Brisbane Central	40-44	6	4
Brisbane Central	45-49		181
Brisbane Central	45-49	0	588
Brisbane Central	45-49	1	257
Brisbane Central	45-49	2	398
Brisbane Central	45-49	3	127
Brisbane Central	45-49	4	34
Brisbane Central	45-49	5	8
Brisbane Central	45-49	6	6
Brisbane Central	50-54		157
Brisbane Central	50-54	0	410
Brisbane Central	50-54	1	213
Brisbane Central	50-54	2	367
Brisbane Central	50-54	3	162
Brisbane Central	50-54	4	45
Brisbane Central	50-54	5	8
Brisbane Central	50-54	6	8
Brisbane Central	55-59		149
Brisbane Central	55-59	0	331
Brisbane Central	55-59	1	173
Brisbane Central	55-59	2	357
Brisbane Central	55-59	3	191
Brisbane Central	55-59	4	69
Brisbane Central	55-59	5	14
Brisbane Central	55-59	6	9
Brisbane Central	60-64		148
Brisbane Central	60-64	0	231
Brisbane Central	60-64	1	146
Brisbane Central	60-64	2	350
Brisbane Central	60-64	3	210
Brisbane Central	60-64	4	62
Brisbane Central	60-64	5	18
Brisbane Central	60-64	6	8
Brisbane Central	65-69		120
Brisbane Central	65-69	0	154
Brisbane Central	65-69	1	105
Brisbane Central	65-69	2	268
Brisbane Central	65-69	3	183
Brisbane Central	65-69	4	58
Brisbane Central	65-69	5	17
Brisbane Central	65-69	6	10
Brisbane Central	70-74		108
Brisbane Central	70-74	0	93
Brisbane Central	70-74	1	44
Brisbane Central	70-74	2	158
Brisbane Central	70-74	3	124
Brisbane Central	70-74	4	58
Brisbane Central	70-74	5	27
Brisbane Central	70-74	6	3
Brisbane Central	75-79		83
Brisbane Central	75-79	0	54
Brisbane Central	75-79	1	32
Brisbane Central	75-79	2	97
Brisbane Central	75-79	3	89
Brisbane Central	75-79	4	42
Brisbane Central	75-79	5	21
Brisbane Central	75-79	6	18
Brisbane Central	80-84		73
Brisbane Central	80-84	0	32
Brisbane Central	80-84	1	16
Brisbane Central	80-84	2	57
Brisbane Central	80-84	3	56
Brisbane Central	80-84	4	49
Brisbane Central	80-84	5	16
Brisbane Central	80-84	6	14
Brisbane Central	85+		232
Brisbane Central	85+	0	53
Brisbane Central	85+	1	40
Brisbane Central	85+	2	77
Brisbane Central	85+	3	78
Brisbane Central	85+	4	36
Brisbane Central	85+	5	18
Brisbane Central	85+	6	23
Broadwater	15-19		148
Broadwater	15-19	0	1041
Broadwater	15-19	1	10
Broadwater	20-24		188
Broadwater	20-24	0	1322
Broadwater	20-24	1	92
Broadwater	20-24	2	40
Broadwater	20-24	3	3
Broadwater	25-29		156
Broadwater	25-29	0	940
Broadwater	25-29	1	263
Broadwater	25-29	2	148
Broadwater	25-29	3	27
Broadwater	25-29	4	7
Broadwater	25-29	5	3
Broadwater	25-29	6	3
Broadwater	30-34		133
Broadwater	30-34	0	611
Broadwater	30-34	1	350
Broadwater	30-34	2	315
Broadwater	30-34	3	92
Broadwater	30-34	4	17
Broadwater	30-34	5	8
Broadwater	30-34	6	3
Broadwater	35-39		100
Broadwater	35-39	0	395
Broadwater	35-39	1	305
Broadwater	35-39	2	507
Broadwater	35-39	3	158
Broadwater	35-39	4	37
Broadwater	35-39	5	16
Broadwater	35-39	6	5
Broadwater	40-44		146
Broadwater	40-44	0	380
Broadwater	40-44	1	329
Broadwater	40-44	2	540
Broadwater	40-44	3	254
Broadwater	40-44	4	77
Broadwater	40-44	5	20
Broadwater	40-44	6	7
Broadwater	45-49		132
Broadwater	45-49	0	371
Broadwater	45-49	1	333
Broadwater	45-49	2	574
Broadwater	45-49	3	242
Broadwater	45-49	4	79
Broadwater	45-49	5	22
Broadwater	45-49	6	15
Broadwater	50-54		164
Broadwater	50-54	0	331
Broadwater	50-54	1	312
Broadwater	50-54	2	622
Broadwater	50-54	3	289
Broadwater	50-54	4	84
Broadwater	50-54	5	25
Broadwater	50-54	6	16
Broadwater	55-59		162
Broadwater	55-59	0	310
Broadwater	55-59	1	283
Broadwater	55-59	2	644
Broadwater	55-59	3	359
Broadwater	55-59	4	117
Broadwater	55-59	5	22
Broadwater	55-59	6	18
Broadwater	60-64		134
Broadwater	60-64	0	274
Broadwater	60-64	1	229
Broadwater	60-64	2	754
Broadwater	60-64	3	381
Broadwater	60-64	4	142
Broadwater	60-64	5	27
Broadwater	60-64	6	21
Broadwater	65-69		168
Broadwater	65-69	0	235
Broadwater	65-69	1	238
Broadwater	65-69	2	761
Broadwater	65-69	3	455
Broadwater	65-69	4	165
Broadwater	65-69	5	52
Broadwater	65-69	6	23
Broadwater	70-74		143
Broadwater	70-74	0	173
Broadwater	70-74	1	191
Broadwater	70-74	2	595
Broadwater	70-74	3	378
Broadwater	70-74	4	174
Broadwater	70-74	5	49
Broadwater	70-74	6	19
Broadwater	75-79		138
Broadwater	75-79	0	97
Broadwater	75-79	1	102
Broadwater	75-79	2	364
Broadwater	75-79	3	316
Broadwater	75-79	4	153
Broadwater	75-79	5	56
Broadwater	75-79	6	39
Broadwater	80-84		125
Broadwater	80-84	0	75
Broadwater	80-84	1	68
Broadwater	80-84	2	211
Broadwater	80-84	3	193
Broadwater	80-84	4	130
Broadwater	80-84	5	55
Broadwater	80-84	6	38
Broadwater	85+		189
Broadwater	85+	0	84
Broadwater	85+	1	119
Broadwater	85+	2	246
Broadwater	85+	3	216
Broadwater	85+	4	109
Broadwater	85+	5	57
Broadwater	85+	6	45
Buderim	15-19		151
Buderim	15-19	0	1508
Buderim	15-19	1	6
Buderim	20-24		99
Buderim	20-24	0	1171
Buderim	20-24	1	81
Buderim	20-24	2	29
Buderim	25-29		80
Buderim	25-29	0	736
Buderim	25-29	1	226
Buderim	25-29	2	149
Buderim	25-29	3	35
Buderim	25-29	4	10
Buderim	30-34		78
Buderim	30-34	0	411
Buderim	30-34	1	305
Buderim	30-34	2	431
Buderim	30-34	3	138
Buderim	30-34	4	21
Buderim	30-34	5	5
Buderim	30-34	6	4
Buderim	35-39		63
Buderim	35-39	0	229
Buderim	35-39	1	246
Buderim	35-39	2	597
Buderim	35-39	3	263
Buderim	35-39	4	79
Buderim	35-39	5	23
Buderim	35-39	6	3
Buderim	40-44		77
Buderim	40-44	0	182
Buderim	40-44	1	261
Buderim	40-44	2	835
Buderim	40-44	3	407
Buderim	40-44	4	128
Buderim	40-44	5	25
Buderim	40-44	6	12
Buderim	45-49		87
Buderim	45-49	0	197
Buderim	45-49	1	257
Buderim	45-49	2	845
Buderim	45-49	3	399
Buderim	45-49	4	120
Buderim	45-49	5	39
Buderim	45-49	6	6
Buderim	50-54		94
Buderim	50-54	0	196
Buderim	50-54	1	245
Buderim	50-54	2	771
Buderim	50-54	3	430
Buderim	50-54	4	157
Buderim	50-54	5	30
Buderim	50-54	6	14
Buderim	55-59		84
Buderim	55-59	0	197
Buderim	55-59	1	174
Buderim	55-59	2	693
Buderim	55-59	3	409
Buderim	55-59	4	127
Buderim	55-59	5	31
Buderim	55-59	6	15
Buderim	60-64		83
Buderim	60-64	0	173
Buderim	60-64	1	141
Buderim	60-64	2	589
Buderim	60-64	3	398
Buderim	60-64	4	133
Buderim	60-64	5	38
Buderim	60-64	6	9
Buderim	65-69		86
Buderim	65-69	0	149
Buderim	65-69	1	135
Buderim	65-69	2	638
Buderim	65-69	3	403
Buderim	65-69	4	130
Buderim	65-69	5	39
Buderim	65-69	6	16
Buderim	70-74		92
Buderim	70-74	0	105
Buderim	70-74	1	89
Buderim	70-74	2	412
Buderim	70-74	3	308
Buderim	70-74	4	107
Buderim	70-74	5	28
Buderim	70-74	6	29
Buderim	75-79		67
Buderim	75-79	0	87
Buderim	75-79	1	77
Buderim	75-79	2	232
Buderim	75-79	3	233
Buderim	75-79	4	116
Buderim	75-79	5	39
Buderim	75-79	6	27
Buderim	80-84		82
Buderim	80-84	0	57
Buderim	80-84	1	42
Buderim	80-84	2	159
Buderim	80-84	3	175
Buderim	80-84	4	102
Buderim	80-84	5	37
Buderim	80-84	6	23
Buderim	85+		204
Buderim	85+	0	58
Buderim	85+	1	47
Buderim	85+	2	155
Buderim	85+	3	165
Buderim	85+	4	94
Buderim	85+	5	27
Buderim	85+	6	32
Bulimba	15-19		133
Bulimba	15-19	0	1250
Bulimba	15-19	1	3
Bulimba	20-24		175
Bulimba	20-24	0	1672
Bulimba	20-24	1	61
Bulimba	20-24	2	17
Bulimba	20-24	4	4
Bulimba	25-29		254
Bulimba	25-29	0	1899
Bulimba	25-29	1	217
Bulimba	25-29	2	63
Bulimba	25-29	3	7
Bulimba	25-29	4	3
Bulimba	30-34		218
Bulimba	30-34	0	1380
Bulimba	30-34	1	569
Bulimba	30-34	2	386
Bulimba	30-34	3	89
Bulimba	30-34	4	16
Bulimba	30-34	5	6
Bulimba	30-34	6	3
Bulimba	35-39		131
Bulimba	35-39	0	692
Bulimba	35-39	1	455
Bulimba	35-39	2	683
Bulimba	35-39	3	258
Bulimba	35-39	4	47
Bulimba	35-39	5	12
Bulimba	35-39	6	3
Bulimba	40-44		123
Bulimba	40-44	0	490
Bulimba	40-44	1	332
Bulimba	40-44	2	806
Bulimba	40-44	3	317
Bulimba	40-44	4	64
Bulimba	40-44	5	11
Bulimba	40-44	6	7
Bulimba	45-49		114
Bulimba	45-49	0	423
Bulimba	45-49	1	305
Bulimba	45-49	2	744
Bulimba	45-49	3	318
Bulimba	45-49	4	81
Bulimba	45-49	5	15
Bulimba	45-49	6	12
Bulimba	50-54		96
Bulimba	50-54	0	332
Bulimba	50-54	1	227
Bulimba	50-54	2	603
Bulimba	50-54	3	281
Bulimba	50-54	4	68
Bulimba	50-54	5	23
Bulimba	50-54	6	8
Bulimba	55-59		79
Bulimba	55-59	0	260
Bulimba	55-59	1	195
Bulimba	55-59	2	439
Bulimba	55-59	3	273
Bulimba	55-59	4	88
Bulimba	55-59	5	34
Bulimba	55-59	6	18
Bulimba	60-64		98
Bulimba	60-64	0	178
Bulimba	60-64	1	127
Bulimba	60-64	2	403
Bulimba	60-64	3	255
Bulimba	60-64	4	72
Bulimba	60-64	5	25
Bulimba	60-64	6	14
Bulimba	65-69		56
Bulimba	65-69	0	128
Bulimba	65-69	1	84
Bulimba	65-69	2	291
Bulimba	65-69	3	169
Bulimba	65-69	4	74
Bulimba	65-69	5	23
Bulimba	65-69	6	19
Bulimba	70-74		33
Bulimba	70-74	0	88
Bulimba	70-74	1	60
Bulimba	70-74	2	186
Bulimba	70-74	3	128
Bulimba	70-74	4	63
Bulimba	70-74	5	32
Bulimba	70-74	6	12
Bulimba	75-79		26
Bulimba	75-79	0	45
Bulimba	75-79	1	25
Bulimba	75-79	2	130
Bulimba	75-79	3	113
Bulimba	75-79	4	48
Bulimba	75-79	5	35
Bulimba	75-79	6	30
Bulimba	80-84		36
Bulimba	80-84	0	41
Bulimba	80-84	1	31
Bulimba	80-84	2	90
Bulimba	80-84	3	74
Bulimba	80-84	4	53
Bulimba	80-84	5	31
Bulimba	80-84	6	23
Bulimba	85+		51
Bulimba	85+	0	70
Bulimba	85+	1	49
Bulimba	85+	2	122
Bulimba	85+	3	135
Bulimba	85+	4	93
Bulimba	85+	5	45
Bulimba	85+	6	34
Bundaberg	15-19		140
Bundaberg	15-19	0	1108
Bundaberg	15-19	1	33
Bundaberg	15-19	2	6
Bundaberg	15-19	4	4
Bundaberg	20-24		118
Bundaberg	20-24	0	872
Bundaberg	20-24	1	218
Bundaberg	20-24	2	97
Bundaberg	20-24	3	30
Bundaberg	20-24	4	8
Bundaberg	25-29		113
Bundaberg	25-29	0	623
Bundaberg	25-29	1	267
Bundaberg	25-29	2	245
Bundaberg	25-29	3	101
Bundaberg	25-29	4	25
Bundaberg	25-29	5	11
Bundaberg	25-29	6	5
Bundaberg	30-34		82
Bundaberg	30-34	0	317
Bundaberg	30-34	1	224
Bundaberg	30-34	2	362
Bundaberg	30-34	3	166
Bundaberg	30-34	4	82
Bundaberg	30-34	5	30
Bundaberg	30-34	6	6
Bundaberg	35-39		58
Bundaberg	35-39	0	165
Bundaberg	35-39	1	154
Bundaberg	35-39	2	361
Bundaberg	35-39	3	213
Bundaberg	35-39	4	115
Bundaberg	35-39	5	34
Bundaberg	35-39	6	30
Bundaberg	40-44		83
Bundaberg	40-44	0	145
Bundaberg	40-44	1	139
Bundaberg	40-44	2	399
Bundaberg	40-44	3	266
Bundaberg	40-44	4	119
Bundaberg	40-44	5	53
Bundaberg	40-44	6	38
Bundaberg	45-49		105
Bundaberg	45-49	0	161
Bundaberg	45-49	1	149
Bundaberg	45-49	2	417
Bundaberg	45-49	3	284
Bundaberg	45-49	4	116
Bundaberg	45-49	5	52
Bundaberg	45-49	6	47
Bundaberg	50-54		82
Bundaberg	50-54	0	150
Bundaberg	50-54	1	134
Bundaberg	50-54	2	484
Bundaberg	50-54	3	311
Bundaberg	50-54	4	145
Bundaberg	50-54	5	36
Bundaberg	50-54	6	32
Bundaberg	55-59		107
Bundaberg	55-59	0	159
Bundaberg	55-59	1	131
Bundaberg	55-59	2	474
Bundaberg	55-59	3	316
Bundaberg	55-59	4	151
Bundaberg	55-59	5	44
Bundaberg	55-59	6	38
Bundaberg	60-64		110
Bundaberg	60-64	0	130
Bundaberg	60-64	1	142
Bundaberg	60-64	2	454
Bundaberg	60-64	3	334
Bundaberg	60-64	4	142
Bundaberg	60-64	5	49
Bundaberg	60-64	6	35
Bundaberg	65-69		100
Bundaberg	65-69	0	137
Bundaberg	65-69	1	108
Bundaberg	65-69	2	424
Bundaberg	65-69	3	347
Bundaberg	65-69	4	162
Bundaberg	65-69	5	56
Bundaberg	65-69	6	27
Bundaberg	70-74		111
Bundaberg	70-74	0	95
Bundaberg	70-74	1	78
Bundaberg	70-74	2	374
Bundaberg	70-74	3	306
Bundaberg	70-74	4	178
Bundaberg	70-74	5	78
Bundaberg	70-74	6	52
Bundaberg	75-79		118
Bundaberg	75-79	0	85
Bundaberg	75-79	1	75
Bundaberg	75-79	2	289
Bundaberg	75-79	3	281
Bundaberg	75-79	4	170
Bundaberg	75-79	5	89
Bundaberg	75-79	6	66
Bundaberg	80-84		112
Bundaberg	80-84	0	56
Bundaberg	80-84	1	49
Bundaberg	80-84	2	139
Bundaberg	80-84	3	209
Bundaberg	80-84	4	140
Bundaberg	80-84	5	81
Bundaberg	80-84	6	74
Bundaberg	85+		148
Bundaberg	85+	0	71
Bundaberg	85+	1	80
Bundaberg	85+	2	188
Bundaberg	85+	3	198
Bundaberg	85+	4	149
Bundaberg	85+	5	91
Bundaberg	85+	6	101
Bundamba	15-19		332
Bundamba	15-19	0	2301
Bundamba	15-19	1	67
Bundamba	15-19	2	14
Bundamba	15-19	3	4
Bundamba	20-24		272
Bundamba	20-24	0	2059
Bundamba	20-24	1	466
Bundamba	20-24	2	242
Bundamba	20-24	3	72
Bundamba	20-24	4	16
Bundamba	20-24	5	3
Bundamba	25-29		258
Bundamba	25-29	0	1519
Bundamba	25-29	1	722
Bundamba	25-29	2	646
Bundamba	25-29	3	284
Bundamba	25-29	4	101
Bundamba	25-29	5	27
Bundamba	25-29	6	18
Bundamba	30-34		262
Bundamba	30-34	0	939
Bundamba	30-34	1	842
Bundamba	30-34	2	990
Bundamba	30-34	3	448
Bundamba	30-34	4	195
Bundamba	30-34	5	82
Bundamba	30-34	6	53
Bundamba	35-39		192
Bundamba	35-39	0	474
Bundamba	35-39	1	466
Bundamba	35-39	2	1006
Bundamba	35-39	3	487
Bundamba	35-39	4	247
Bundamba	35-39	5	116
Bundamba	35-39	6	115
Bundamba	40-44		191
Bundamba	40-44	0	356
Bundamba	40-44	1	410
Bundamba	40-44	2	910
Bundamba	40-44	3	473
Bundamba	40-44	4	226
Bundamba	40-44	5	123
