SED_NAME16	Age	UsualResidence	persons
Cook	15-24	Visitor from NT	8
Cook	15-24	Visitor from QLD	495
Cook	15-24	Visitor from SA	32
Cook	15-24	Visitor from TAS	3
Cook	15-24	Visitor from VIC	89
Cook	15-24	Visitor from WA	26
Cook	15-24	Visitor same SA2	74
Cook	25-34	Home	6482
Cook	25-34	Visitor from ACT	13
Cook	25-34	Visitor from NSW	256
Cook	25-34	Visitor from NT	16
Cook	25-34	Visitor from QLD	860
Cook	25-34	Visitor from SA	68
Cook	25-34	Visitor from TAS	36
Cook	25-34	Visitor from VIC	332
Cook	25-34	Visitor from WA	55
Cook	25-34	Visitor same SA2	57
Cook	35-44	Home	6106
Cook	35-44	Visitor from ACT	20
Cook	35-44	Visitor from NSW	263
Cook	35-44	Visitor from NT	22
Cook	35-44	Visitor from OT	3
Cook	35-44	Visitor from QLD	642
Cook	35-44	Visitor from SA	68
Cook	35-44	Visitor from TAS	21
Cook	35-44	Visitor from VIC	362
Cook	35-44	Visitor from WA	37
Cook	35-44	Visitor same SA2	40
Cook	45-54	Home	6403
Cook	45-54	Visitor from ACT	15
Cook	45-54	Visitor from NSW	258
Cook	45-54	Visitor from NT	8
Cook	45-54	Visitor from QLD	806
Cook	45-54	Visitor from SA	105
Cook	45-54	Visitor from TAS	33
Cook	45-54	Visitor from VIC	355
Cook	45-54	Visitor from WA	62
Cook	45-54	Visitor same SA2	34
Cook	55-64	Home	5831
Cook	55-64	Visitor from ACT	46
Cook	55-64	Visitor from NSW	501
Cook	55-64	Visitor from NT	6
Cook	55-64	Visitor from QLD	896
Cook	55-64	Visitor from SA	193
Cook	55-64	Visitor from TAS	114
Cook	55-64	Visitor from VIC	859
Cook	55-64	Visitor from WA	129
Cook	55-64	Visitor same SA2	27
Cook	65-74	Home	3900
Cook	65-74	Visitor from ACT	34
Cook	65-74	Visitor from NSW	556
Cook	65-74	Visitor from NT	5
Cook	65-74	Visitor from QLD	628
Cook	65-74	Visitor from SA	191
Cook	65-74	Visitor from TAS	80
Cook	65-74	Visitor from VIC	1075
Cook	65-74	Visitor from WA	94
Cook	65-74	Visitor same SA2	9
Cook	75-84	Home	1764
Cook	75-84	Visitor from ACT	11
Cook	75-84	Visitor from NSW	149
Cook	75-84	Visitor from QLD	145
Cook	75-84	Visitor from SA	54
Cook	75-84	Visitor from TAS	26
Cook	75-84	Visitor from VIC	404
Cook	75-84	Visitor from WA	24
Cook	75-84	Visitor same SA2	3
Cook	85+	Home	538
Cook	85+	Visitor from ACT	7
Cook	85+	Visitor from NSW	15
Cook	85+	Visitor from QLD	33
Cook	85+	Visitor from VIC	42
Cook	85+	Visitor from WA	9
Coomera	0-14	Home	16375
Coomera	0-14	Visitor from NSW	18
Coomera	0-14	Visitor from QLD	291
Coomera	0-14	Visitor from SA	3
Coomera	0-14	Visitor from TAS	3
Coomera	0-14	Visitor from VIC	26
Coomera	0-14	Visitor from WA	6
Coomera	0-14	Visitor same SA2	15
Coomera	15-24	Home	9136
Coomera	15-24	Visitor from ACT	4
Coomera	15-24	Visitor from NSW	23
Coomera	15-24	Visitor from QLD	314
Coomera	15-24	Visitor from TAS	4
Coomera	15-24	Visitor from VIC	14
Coomera	15-24	Visitor from WA	10
Coomera	15-24	Visitor same SA2	19
Coomera	25-34	Home	9670
Coomera	25-34	Visitor from NSW	39
Coomera	25-34	Visitor from QLD	318
Coomera	25-34	Visitor from SA	5
Coomera	25-34	Visitor from TAS	5
Coomera	25-34	Visitor from VIC	13
Coomera	25-34	Visitor from WA	6
Coomera	25-34	Visitor same SA2	9
Coomera	35-44	Home	9733
Coomera	35-44	Visitor from NSW	34
Coomera	35-44	Visitor from QLD	208
Coomera	35-44	Visitor from SA	3
Coomera	35-44	Visitor from TAS	9
Coomera	35-44	Visitor from VIC	14
Coomera	35-44	Visitor from WA	7
Coomera	35-44	Visitor same SA2	5
Coomera	45-54	Home	9204
Coomera	45-54	Visitor from ACT	3
Coomera	45-54	Visitor from NSW	37
Coomera	45-54	Visitor from NT	3
Coomera	45-54	Visitor from QLD	177
Coomera	45-54	Visitor from SA	4
Coomera	45-54	Visitor from TAS	3
Coomera	45-54	Visitor from VIC	29
Coomera	45-54	Visitor from WA	3
Coomera	45-54	Visitor same SA2	13
Coomera	55-64	Home	7235
Coomera	55-64	Visitor from ACT	3
Coomera	55-64	Visitor from NSW	73
Coomera	55-64	Visitor from NT	3
Coomera	55-64	Visitor from QLD	194
Coomera	55-64	Visitor from SA	12
Coomera	55-64	Visitor from TAS	6
Coomera	55-64	Visitor from VIC	45
Coomera	55-64	Visitor from WA	7
Coomera	55-64	Visitor same SA2	11
Coomera	65-74	Home	6362
Coomera	65-74	Visitor from ACT	4
Coomera	65-74	Visitor from NSW	98
Coomera	65-74	Visitor from QLD	129
Coomera	65-74	Visitor from SA	12
Coomera	65-74	Visitor from TAS	17
Coomera	65-74	Visitor from VIC	64
Coomera	65-74	Visitor from WA	6
Coomera	65-74	Visitor same SA2	9
Coomera	75-84	Home	2892
Coomera	75-84	Visitor from NSW	19
Coomera	75-84	Visitor from QLD	39
Coomera	75-84	Visitor from SA	3
Coomera	75-84	Visitor from TAS	3
Coomera	75-84	Visitor from VIC	24
Coomera	75-84	Visitor same SA2	7
Coomera	85+	Home	942
Coomera	85+	Visitor from NSW	14
Coomera	85+	Visitor from QLD	23
Coomera	85+	Visitor from SA	5
Coomera	85+	Visitor from TAS	3
Coomera	85+	Visitor from VIC	11
Coomera	85+	Visitor same SA2	5
Currumbin	0-14	Home	7943
Currumbin	0-14	Visitor from ACT	3
Currumbin	0-14	Visitor from NSW	88
Currumbin	0-14	Visitor from QLD	140
Currumbin	0-14	Visitor from SA	3
Currumbin	0-14	Visitor from TAS	4
Currumbin	0-14	Visitor from VIC	58
Currumbin	0-14	Visitor same SA2	10
Currumbin	15-24	Home	5030
Currumbin	15-24	Visitor from NSW	80
Currumbin	15-24	Visitor from QLD	195
Currumbin	15-24	Visitor from SA	3
Currumbin	15-24	Visitor from VIC	22
Currumbin	15-24	Visitor from WA	11
Currumbin	15-24	Visitor same SA2	8
Currumbin	25-34	Home	5134
Currumbin	25-34	Visitor from NSW	117
Currumbin	25-34	Visitor from NT	7
Currumbin	25-34	Visitor from QLD	235
Currumbin	25-34	Visitor from SA	3
Currumbin	25-34	Visitor from TAS	3
Currumbin	25-34	Visitor from VIC	54
Currumbin	25-34	Visitor from WA	9
Currumbin	25-34	Visitor same SA2	14
Currumbin	35-44	Home	5872
Currumbin	35-44	Visitor from ACT	4
Currumbin	35-44	Visitor from NSW	101
Currumbin	35-44	Visitor from QLD	208
Currumbin	35-44	Visitor from SA	6
Currumbin	35-44	Visitor from TAS	11
Currumbin	35-44	Visitor from VIC	74
Currumbin	35-44	Visitor from WA	4
Currumbin	35-44	Visitor same SA2	3
Currumbin	45-54	Home	6504
Currumbin	45-54	Visitor from ACT	3
Currumbin	45-54	Visitor from NSW	133
Currumbin	45-54	Visitor from NT	3
Currumbin	45-54	Visitor from QLD	224
Currumbin	45-54	Visitor from SA	7
Currumbin	45-54	Visitor from TAS	8
Currumbin	45-54	Visitor from VIC	80
Currumbin	45-54	Visitor from WA	10
Currumbin	45-54	Visitor same SA2	4
Currumbin	55-64	Home	6493
Currumbin	55-64	Visitor from ACT	32
Currumbin	55-64	Visitor from NSW	221
Currumbin	55-64	Visitor from NT	5
Currumbin	55-64	Visitor from QLD	283
Currumbin	55-64	Visitor from SA	37
Currumbin	55-64	Visitor from TAS	40
Currumbin	55-64	Visitor from VIC	219
Currumbin	55-64	Visitor from WA	15
Currumbin	55-64	Visitor same SA2	8
Currumbin	65-74	Home	4946
Currumbin	65-74	Visitor from ACT	28
Currumbin	65-74	Visitor from NSW	315
Currumbin	65-74	Visitor from NT	3
Currumbin	65-74	Visitor from QLD	282
Currumbin	65-74	Visitor from SA	66
Currumbin	65-74	Visitor from TAS	79
Currumbin	65-74	Visitor from VIC	457
Currumbin	65-74	Visitor from WA	21
Currumbin	65-74	Visitor same SA2	15
Currumbin	75-84	Home	2720
Currumbin	75-84	Visitor from ACT	13
Currumbin	75-84	Visitor from NSW	212
Currumbin	75-84	Visitor from QLD	119
Currumbin	75-84	Visitor from SA	64
Currumbin	75-84	Visitor from TAS	66
Currumbin	75-84	Visitor from VIC	447
Currumbin	75-84	Visitor from WA	9
Currumbin	75-84	Visitor same SA2	8
Currumbin	85+	Home	1392
Currumbin	85+	Visitor from ACT	5
Currumbin	85+	Visitor from NSW	82
Currumbin	85+	Visitor from QLD	73
Currumbin	85+	Visitor from SA	20
Currumbin	85+	Visitor from TAS	6
Currumbin	85+	Visitor from VIC	128
Dalrymple	0-14	Home	9732
Dalrymple	0-14	Visitor from ACT	4
Dalrymple	0-14	Visitor from NSW	20
Dalrymple	0-14	Visitor from NT	10
Dalrymple	0-14	Visitor from QLD	250
Dalrymple	0-14	Visitor from SA	6
Dalrymple	0-14	Visitor from VIC	18
Dalrymple	0-14	Visitor from WA	3
Dalrymple	0-14	Visitor same SA2	18
Dalrymple	15-24	Home	4858
Dalrymple	15-24	Visitor from NSW	24
Dalrymple	15-24	Visitor from NT	7
Dalrymple	15-24	Visitor from QLD	516
Dalrymple	15-24	Visitor from SA	3
Dalrymple	15-24	Visitor from VIC	12
Dalrymple	15-24	Visitor from WA	4
Dalrymple	15-24	Visitor same SA2	10
Dalrymple	25-34	Home	5196
Dalrymple	25-34	Visitor from NSW	81
Dalrymple	25-34	Visitor from QLD	1168
Dalrymple	25-34	Visitor from SA	4
Dalrymple	25-34	Visitor from TAS	4
Dalrymple	25-34	Visitor from VIC	29
Dalrymple	25-34	Visitor from WA	4
Dalrymple	25-34	Visitor same SA2	9
Dalrymple	35-44	Home	5577
Dalrymple	35-44	Visitor from NSW	56
Dalrymple	35-44	Visitor from NT	3
Dalrymple	35-44	Visitor from QLD	1164
Dalrymple	35-44	Visitor from SA	4
Dalrymple	35-44	Visitor from TAS	4
Dalrymple	35-44	Visitor from VIC	26
Dalrymple	35-44	Visitor from WA	9
Dalrymple	35-44	Visitor same SA2	12
Dalrymple	45-54	Home	5981
Dalrymple	45-54	Visitor from ACT	9
Dalrymple	45-54	Visitor from NSW	71
Dalrymple	45-54	Visitor from NT	8
Dalrymple	45-54	Visitor from QLD	1247
Dalrymple	45-54	Visitor from SA	17
Dalrymple	45-54	Visitor from TAS	3
Dalrymple	45-54	Visitor from VIC	33
Dalrymple	45-54	Visitor from WA	26
Dalrymple	45-54	Visitor same SA2	15
Dalrymple	55-64	Home	5955
Dalrymple	55-64	Visitor from ACT	6
Dalrymple	55-64	Visitor from NSW	145
Dalrymple	55-64	Visitor from NT	10
Dalrymple	55-64	Visitor from QLD	946
Dalrymple	55-64	Visitor from SA	59
Dalrymple	55-64	Visitor from TAS	31
Dalrymple	55-64	Visitor from VIC	134
Dalrymple	55-64	Visitor from WA	34
Dalrymple	55-64	Visitor same SA2	17
Dalrymple	65-74	Home	4843
Dalrymple	65-74	Visitor from ACT	15
Dalrymple	65-74	Visitor from NSW	281
Dalrymple	65-74	Visitor from QLD	562
Dalrymple	65-74	Visitor from SA	85
Dalrymple	65-74	Visitor from TAS	44
Dalrymple	65-74	Visitor from VIC	242
Dalrymple	65-74	Visitor from WA	44
Dalrymple	65-74	Visitor same SA2	16
Dalrymple	75-84	Home	2427
Dalrymple	75-84	Visitor from NSW	80
Dalrymple	75-84	Visitor from QLD	154
Dalrymple	75-84	Visitor from SA	17
Dalrymple	75-84	Visitor from TAS	19
Dalrymple	75-84	Visitor from VIC	69
Dalrymple	75-84	Visitor from WA	8
Dalrymple	75-84	Visitor same SA2	7
Dalrymple	85+	Home	811
Dalrymple	85+	Visitor from NSW	4
Dalrymple	85+	Visitor from QLD	44
Dalrymple	85+	Visitor from VIC	8
Dalrymple	85+	Visitor same SA2	4
Everton	0-14	Home	9237
Everton	0-14	Visitor from NSW	3
Everton	0-14	Visitor from QLD	127
Everton	0-14	Visitor from WA	3
Everton	0-14	Visitor same SA2	4
Everton	15-24	Home	5802
Everton	15-24	Visitor from NSW	16
Everton	15-24	Visitor from NT	3
Everton	15-24	Visitor from QLD	185
Everton	15-24	Visitor from SA	3
Everton	15-24	Visitor from VIC	7
Everton	15-24	Visitor from WA	3
Everton	15-24	Visitor same SA2	3
Everton	25-34	Home	5608
Everton	25-34	Visitor from NSW	12
Everton	25-34	Visitor from QLD	154
Everton	25-34	Visitor from SA	3
Everton	25-34	Visitor from VIC	7
Everton	25-34	Visitor from WA	6
Everton	35-44	Home	6688
Everton	35-44	Visitor from ACT	4
Everton	35-44	Visitor from NSW	9
Everton	35-44	Visitor from NT	3
Everton	35-44	Visitor from QLD	94
Everton	35-44	Visitor from VIC	3
Everton	35-44	Visitor from WA	3
Everton	35-44	Visitor same SA2	7
Everton	45-54	Home	6380
Everton	45-54	Visitor from NSW	8
Everton	45-54	Visitor from NT	3
Everton	45-54	Visitor from QLD	82
Everton	45-54	Visitor from TAS	3
Everton	55-64	Home	4617
Everton	55-64	Visitor from NSW	21
Everton	55-64	Visitor from QLD	85
Everton	55-64	Visitor from SA	7
Everton	55-64	Visitor from TAS	3
Everton	55-64	Visitor from VIC	8
Everton	55-64	Visitor from WA	4
Everton	55-64	Visitor same SA2	3
Everton	65-74	Home	3440
Everton	65-74	Visitor from NSW	20
Everton	65-74	Visitor from QLD	85
Everton	65-74	Visitor from SA	4
Everton	65-74	Visitor from TAS	4
Everton	65-74	Visitor from VIC	10
Everton	75-84	Home	1682
Everton	75-84	Visitor from NSW	8
Everton	75-84	Visitor from QLD	48
Everton	75-84	Visitor from SA	3
Everton	75-84	Visitor from TAS	3
Everton	75-84	Visitor from VIC	4
Everton	75-84	Visitor same SA2	3
Everton	85+	Home	821
Everton	85+	Visitor from QLD	42
Everton	85+	Visitor from SA	3
Ferny Grove	0-14	Home	9737
Ferny Grove	0-14	Visitor from ACT	4
Ferny Grove	0-14	Visitor from QLD	118
Ferny Grove	0-14	Visitor from VIC	3
Ferny Grove	0-14	Visitor same SA2	13
Ferny Grove	15-24	Home	5233
Ferny Grove	15-24	Visitor from NSW	3
Ferny Grove	15-24	Visitor from QLD	202
Ferny Grove	15-24	Visitor from VIC	3
Ferny Grove	15-24	Visitor same SA2	3
Ferny Grove	25-34	Home	4459
Ferny Grove	25-34	Visitor from NSW	6
Ferny Grove	25-34	Visitor from QLD	134
Ferny Grove	25-34	Visitor from VIC	7
Ferny Grove	35-44	Home	6746
Ferny Grove	35-44	Visitor from ACT	3
Ferny Grove	35-44	Visitor from NSW	5
Ferny Grove	35-44	Visitor from NT	3
Ferny Grove	35-44	Visitor from QLD	81
Ferny Grove	35-44	Visitor from TAS	4
Ferny Grove	35-44	Visitor from VIC	3
Ferny Grove	35-44	Visitor from WA	3
Ferny Grove	45-54	Home	6654
Ferny Grove	45-54	Visitor from NSW	6
Ferny Grove	45-54	Visitor from QLD	73
Ferny Grove	45-54	Visitor from SA	3
Ferny Grove	45-54	Visitor from VIC	4
Ferny Grove	45-54	Visitor same SA2	4
Ferny Grove	55-64	Home	4974
Ferny Grove	55-64	Visitor from NSW	11
Ferny Grove	55-64	Visitor from QLD	90
Ferny Grove	55-64	Visitor from SA	3
Ferny Grove	55-64	Visitor from VIC	10
Ferny Grove	55-64	Visitor from WA	4
Ferny Grove	55-64	Visitor same SA2	4
Ferny Grove	65-74	Home	3919
Ferny Grove	65-74	Visitor from ACT	3
Ferny Grove	65-74	Visitor from NSW	29
Ferny Grove	65-74	Visitor from QLD	95
Ferny Grove	65-74	Visitor from SA	6
Ferny Grove	65-74	Visitor from TAS	5
Ferny Grove	65-74	Visitor from VIC	17
Ferny Grove	65-74	Visitor same SA2	3
Ferny Grove	75-84	Home	1454
Ferny Grove	75-84	Visitor from NSW	8
Ferny Grove	75-84	Visitor from QLD	38
Ferny Grove	75-84	Visitor from TAS	3
Ferny Grove	75-84	Visitor from VIC	3
Ferny Grove	85+	Home	621
Ferny Grove	85+	Visitor from NSW	4
Ferny Grove	85+	Visitor from QLD	32
Ferny Grove	85+	Visitor from SA	6
Ferny Grove	85+	Visitor from VIC	3
Gaven	0-14	Home	12224
Gaven	0-14	Visitor from NSW	19
Gaven	0-14	Visitor from QLD	178
Gaven	0-14	Visitor from SA	6
Gaven	0-14	Visitor same SA2	7
Gaven	15-24	Home	7134
Gaven	15-24	Visitor from NSW	28
Gaven	15-24	Visitor from QLD	216
Gaven	15-24	Visitor from VIC	3
Gaven	15-24	Visitor same SA2	11
Gaven	25-34	Home	7384
Gaven	25-34	Visitor from ACT	3
Gaven	25-34	Visitor from NSW	17
Gaven	25-34	Visitor from NT	5
Gaven	25-34	Visitor from QLD	218
Gaven	25-34	Visitor from VIC	8
Gaven	25-34	Visitor same SA2	8
Gaven	35-44	Home	8324
Gaven	35-44	Visitor from NSW	28
Gaven	35-44	Visitor from QLD	162
Gaven	35-44	Visitor from VIC	3
Gaven	35-44	Visitor from WA	3
Gaven	35-44	Visitor same SA2	8
Gaven	45-54	Home	7917
Gaven	45-54	Visitor from NSW	19
Gaven	45-54	Visitor from NT	3
Gaven	45-54	Visitor from QLD	128
Gaven	45-54	Visitor from TAS	6
Gaven	45-54	Visitor from VIC	6
Gaven	55-64	Home	5957
Gaven	55-64	Visitor from ACT	3
Gaven	55-64	Visitor from NSW	37
Gaven	55-64	Visitor from NT	4
Gaven	55-64	Visitor from QLD	106
Gaven	55-64	Visitor from SA	3
Gaven	55-64	Visitor from TAS	6
Gaven	55-64	Visitor from VIC	19
Gaven	55-64	Visitor from WA	8
Gaven	55-64	Visitor same SA2	3
Gaven	65-74	Home	4276
Gaven	65-74	Visitor from ACT	7
Gaven	65-74	Visitor from NSW	44
Gaven	65-74	Visitor from QLD	84
Gaven	65-74	Visitor from SA	9
Gaven	65-74	Visitor from TAS	8
Gaven	65-74	Visitor from VIC	27
Gaven	65-74	Visitor from WA	11
Gaven	65-74	Visitor same SA2	6
Gaven	75-84	Home	2104
Gaven	75-84	Visitor from ACT	3
Gaven	75-84	Visitor from NSW	17
Gaven	75-84	Visitor from QLD	42
Gaven	75-84	Visitor from SA	7
Gaven	75-84	Visitor from TAS	14
Gaven	75-84	Visitor from VIC	20
Gaven	75-84	Visitor from WA	3
Gaven	75-84	Visitor same SA2	6
Gaven	85+	Home	861
Gaven	85+	Visitor from NSW	3
Gaven	85+	Visitor from QLD	15
Gaven	85+	Visitor from SA	3
Gaven	85+	Visitor same SA2	3
Gladstone	0-14	Home	12539
Gladstone	0-14	Visitor from NSW	13
Gladstone	0-14	Visitor from QLD	270
Gladstone	0-14	Visitor from TAS	3
Gladstone	0-14	Visitor from VIC	4
Gladstone	0-14	Visitor same SA2	20
Gladstone	15-24	Home	6403
Gladstone	15-24	Visitor from NSW	13
Gladstone	15-24	Visitor from QLD	419
Gladstone	15-24	Visitor from SA	3
Gladstone	15-24	Visitor from VIC	11
Gladstone	15-24	Visitor same SA2	14
Gladstone	25-34	Home	7505
Gladstone	25-34	Visitor from NSW	65
Gladstone	25-34	Visitor from NT	6
Gladstone	25-34	Visitor from QLD	491
Gladstone	25-34	Visitor from SA	4
Gladstone	25-34	Visitor from TAS	10
Gladstone	25-34	Visitor from VIC	26
Gladstone	25-34	Visitor from WA	13
Gladstone	25-34	Visitor same SA2	17
Gladstone	35-44	Home	7647
Gladstone	35-44	Visitor from NSW	61
Gladstone	35-44	Visitor from NT	3
Gladstone	35-44	Visitor from QLD	363
Gladstone	35-44	Visitor from SA	4
Gladstone	35-44	Visitor from TAS	3
Gladstone	35-44	Visitor from VIC	21
Gladstone	35-44	Visitor from WA	13
Gladstone	35-44	Visitor same SA2	4
Gladstone	45-54	Home	7525
Gladstone	45-54	Visitor from ACT	7
Gladstone	45-54	Visitor from NSW	88
Gladstone	45-54	Visitor from NT	4
Gladstone	45-54	Visitor from QLD	451
Gladstone	45-54	Visitor from SA	6
Gladstone	45-54	Visitor from TAS	14
Gladstone	45-54	Visitor from VIC	51
Gladstone	45-54	Visitor from WA	13
Gladstone	45-54	Visitor same SA2	3
Gladstone	55-64	Home	5543
Gladstone	55-64	Visitor from NSW	133
Gladstone	55-64	Visitor from QLD	450
Gladstone	55-64	Visitor from SA	28
Gladstone	55-64	Visitor from TAS	12
Gladstone	55-64	Visitor from VIC	93
Gladstone	55-64	Visitor from WA	14
Gladstone	55-64	Visitor same SA2	4
Gladstone	65-74	Home	2992
Gladstone	65-74	Visitor from ACT	9
Gladstone	65-74	Visitor from NSW	157
Gladstone	65-74	Visitor from QLD	291
Gladstone	65-74	Visitor from SA	46
Gladstone	65-74	Visitor from TAS	29
Gladstone	65-74	Visitor from VIC	138
Gladstone	65-74	Visitor from WA	7
Gladstone	65-74	Visitor same SA2	3
Gladstone	75-84	Home	1361
Gladstone	75-84	Visitor from NSW	45
Gladstone	75-84	Visitor from QLD	76
Gladstone	75-84	Visitor from SA	12
Gladstone	75-84	Visitor from TAS	9
Gladstone	75-84	Visitor from VIC	48
Gladstone	75-84	Visitor same SA2	3
Gladstone	85+	Home	453
Gladstone	85+	Visitor from NSW	10
Gladstone	85+	Visitor from QLD	25
Gladstone	85+	Visitor from VIC	3
Glass House	0-14	Home	10214
Glass House	0-14	Visitor from NSW	7
Glass House	0-14	Visitor from NT	4
Glass House	0-14	Visitor from QLD	252
Glass House	0-14	Visitor from SA	8
Glass House	0-14	Visitor from VIC	5
Glass House	0-14	Visitor same SA2	24
Glass House	15-24	Home	6099
Glass House	15-24	Visitor from ACT	4
Glass House	15-24	Visitor from NSW	5
Glass House	15-24	Visitor from NT	3
Glass House	15-24	Visitor from QLD	270
Glass House	15-24	Visitor from VIC	3
Glass House	15-24	Visitor same SA2	20
Glass House	25-34	Home	5490
Glass House	25-34	Visitor from ACT	4
Glass House	25-34	Visitor from NSW	5
Glass House	25-34	Visitor from NT	4
Glass House	25-34	Visitor from QLD	288
Glass House	25-34	Visitor from SA	3
Glass House	25-34	Visitor from TAS	4
Glass House	25-34	Visitor from VIC	17
Glass House	25-34	Visitor from WA	8
Glass House	25-34	Visitor same SA2	12
Glass House	35-44	Home	6618
Glass House	35-44	Visitor from NSW	12
Glass House	35-44	Visitor from NT	4
Glass House	35-44	Visitor from QLD	202
Glass House	35-44	Visitor from SA	11
Glass House	35-44	Visitor from TAS	6
Glass House	35-44	Visitor from VIC	12
Glass House	35-44	Visitor same SA2	10
Glass House	45-54	Home	7625
Glass House	45-54	Visitor from NSW	21
Glass House	45-54	Visitor from QLD	217
Glass House	45-54	Visitor from SA	5
Glass House	45-54	Visitor from TAS	3
Glass House	45-54	Visitor from VIC	4
Glass House	45-54	Visitor from WA	8
Glass House	45-54	Visitor same SA2	3
Glass House	55-64	Home	7248
Glass House	55-64	Visitor from ACT	5
Glass House	55-64	Visitor from NSW	31
Glass House	55-64	Visitor from NT	3
Glass House	55-64	Visitor from QLD	249
Glass House	55-64	Visitor from SA	8
Glass House	55-64	Visitor from TAS	13
Glass House	55-64	Visitor from VIC	35
Glass House	55-64	Visitor from WA	4
Glass House	55-64	Visitor same SA2	15
Glass House	65-74	Home	6151
Glass House	65-74	Visitor from ACT	9
Glass House	65-74	Visitor from NSW	83
Glass House	65-74	Visitor from NT	3
Glass House	65-74	Visitor from QLD	201
Glass House	65-74	Visitor from SA	19
Glass House	65-74	Visitor from TAS	16
Glass House	65-74	Visitor from VIC	60
Glass House	65-74	Visitor from WA	5
Glass House	65-74	Visitor same SA2	4
Glass House	75-84	Home	2500
Glass House	75-84	Visitor from NSW	30
Glass House	75-84	Visitor from QLD	72
Glass House	75-84	Visitor from TAS	7
Glass House	75-84	Visitor from VIC	19
Glass House	75-84	Visitor same SA2	4
Glass House	85+	Home	756
Glass House	85+	Visitor from NSW	4
Glass House	85+	Visitor from QLD	33
Glass House	85+	Visitor from VIC	7
Glass House	85+	Visitor same SA2	6
Greenslopes	0-14	Home	8610
Greenslopes	0-14	Visitor from NSW	3
Greenslopes	0-14	Visitor from QLD	141
Greenslopes	0-14	Visitor from VIC	3
Greenslopes	0-14	Visitor from WA	4
Greenslopes	0-14	Visitor same SA2	9
Greenslopes	15-24	Home	5938
Greenslopes	15-24	Visitor from NSW	5
Greenslopes	15-24	Visitor from QLD	196
Greenslopes	15-24	Visitor from WA	3
Greenslopes	15-24	Visitor same SA2	3
Greenslopes	25-34	Home	8158
Greenslopes	25-34	Visitor from NSW	10
Greenslopes	25-34	Visitor from NT	3
Greenslopes	25-34	Visitor from QLD	252
Greenslopes	25-34	Visitor from VIC	3
Greenslopes	25-34	Visitor from WA	3
Greenslopes	25-34	Visitor same SA2	12
Greenslopes	35-44	Home	7163
Greenslopes	35-44	Visitor from NSW	4
Greenslopes	35-44	Visitor from QLD	129
Greenslopes	35-44	Visitor from SA	3
Greenslopes	35-44	Visitor from VIC	9
Greenslopes	35-44	Visitor same SA2	10
Greenslopes	45-54	Home	5870
Greenslopes	45-54	Visitor from NSW	8
Greenslopes	45-54	Visitor from QLD	116
Greenslopes	55-64	Home	4114
Greenslopes	55-64	Visitor from NSW	12
Greenslopes	55-64	Visitor from QLD	163
Greenslopes	55-64	Visitor from SA	3
Greenslopes	55-64	Visitor from TAS	7
Greenslopes	55-64	Visitor from VIC	9
Greenslopes	55-64	Visitor same SA2	4
Greenslopes	65-74	Home	2667
Greenslopes	65-74	Visitor from NSW	26
Greenslopes	65-74	Visitor from QLD	163
Greenslopes	65-74	Visitor from SA	8
Greenslopes	65-74	Visitor from TAS	10
Greenslopes	65-74	Visitor from VIC	9
Greenslopes	75-84	Home	1748
Greenslopes	75-84	Visitor from NSW	13
Greenslopes	75-84	Visitor from QLD	123
Greenslopes	75-84	Visitor from SA	4
Greenslopes	75-84	Visitor from TAS	3
Greenslopes	75-84	Visitor same SA2	8
Greenslopes	85+	Home	1012
Greenslopes	85+	Visitor from QLD	105
Greenslopes	85+	Visitor same SA2	3
Gregory	0-14	Home	9399
Gregory	0-14	Visitor from NSW	43
Gregory	0-14	Visitor from NT	3
Gregory	0-14	Visitor from QLD	236
Gregory	0-14	Visitor from SA	3
Gregory	0-14	Visitor from TAS	4
Gregory	0-14	Visitor from VIC	5
Gregory	0-14	Visitor same SA2	10
Gregory	15-24	Home	4347
Gregory	15-24	Visitor from NSW	37
Gregory	15-24	Visitor from QLD	565
Gregory	15-24	Visitor from VIC	8
Gregory	15-24	Visitor from WA	8
Gregory	15-24	Visitor same SA2	12
Gregory	25-34	Home	5858
Gregory	25-34	Visitor from NSW	64
Gregory	25-34	Visitor from QLD	1111
Gregory	25-34	Visitor from SA	15
Gregory	25-34	Visitor from VIC	23
Gregory	25-34	Visitor from WA	6
Gregory	25-34	Visitor same SA2	11
Gregory	35-44	Home	5288
Gregory	35-44	Visitor from NSW	51
Gregory	35-44	Visitor from QLD	1169
Gregory	35-44	Visitor from SA	10
Gregory	35-44	Visitor from VIC	31
Gregory	35-44	Visitor same SA2	9
Gregory	45-54	Home	5269
Gregory	45-54	Visitor from ACT	8
Gregory	45-54	Visitor from NSW	105
Gregory	45-54	Visitor from NT	3
Gregory	45-54	Visitor from QLD	1238
Gregory	45-54	Visitor from SA	19
Gregory	45-54	Visitor from TAS	10
Gregory	45-54	Visitor from VIC	33
Gregory	45-54	Visitor from WA	14
Gregory	45-54	Visitor same SA2	13
Gregory	55-64	Home	4220
Gregory	55-64	Visitor from ACT	10
Gregory	55-64	Visitor from NSW	296
Gregory	55-64	Visitor from NT	12
Gregory	55-64	Visitor from QLD	1247
Gregory	55-64	Visitor from SA	94
Gregory	55-64	Visitor from TAS	53
Gregory	55-64	Visitor from VIC	242
Gregory	55-64	Visitor from WA	37
Gregory	55-64	Visitor same SA2	11
Gregory	65-74	Home	2458
Gregory	65-74	Visitor from ACT	20
Gregory	65-74	Visitor from NSW	528
