SED_NAME16	BornAust	Sex	persons
Bundaberg	0	F	2540
Bundaberg	0	M	2284
Bundaberg	1	F	18381
Bundaberg	1	M	17066
Bundamba	0	F	12239
Bundamba	0	M	11709
Bundamba	1	F	25194
Bundamba	1	M	24847
Burdekin	0	F	2613
Burdekin	0	M	2502
Burdekin	1	F	18206
Burdekin	1	M	20107
Burleigh	0	F	6004
Burleigh	0	M	5272
Burleigh	1	F	18869
Burleigh	1	M	17562
Burnett	0	F	3237
Burnett	0	M	2954
Burnett	1	F	19013
Burnett	1	M	19446
Cairns	0	F	8040
Cairns	0	M	7071
Cairns	1	F	18725
Cairns	1	M	18899
Callide	0	F	2027
Callide	0	M	2089
Callide	1	F	18197
Callide	1	M	19031
Caloundra	0	F	4963
Caloundra	0	M	4524
Caloundra	1	F	19825
Caloundra	1	M	18503
Capalaba	0	F	4993
Capalaba	0	M	4694
Capalaba	1	F	17972
Capalaba	1	M	17697
Chatsworth	0	F	6821
Chatsworth	0	M	6314
Chatsworth	1	F	18367
Chatsworth	1	M	17495
Clayfield	0	F	6456
Clayfield	0	M	6169
Clayfield	1	F	18399
Clayfield	1	M	17524
Cleveland	0	F	6754
Cleveland	0	M	6231
Cleveland	1	F	17793
Cleveland	1	M	16909
Condamine	0	F	2658
Condamine	0	M	2732
Condamine	1	F	23790
Condamine	1	M	23864
Cook	0	F	3253
Cook	0	M	2989
Cook	1	F	19487
Cook	1	M	20493
Coomera	0	F	10836
Coomera	0	M	9854
Coomera	1	F	24377
Coomera	1	M	23602
Currumbin	0	F	4707
Currumbin	0	M	4120
Currumbin	1	F	18275
Currumbin	1	M	17700
Dalrymple	0	F	2708
Dalrymple	0	M	2479
Dalrymple	1	F	18476
Dalrymple	1	M	19587
Everton	0	F	4459
Everton	0	M	4235
Everton	1	F	18361
Everton	1	M	17352
Ferny Grove	0	F	4027
Ferny Grove	0	M	3886
Ferny Grove	1	F	18214
Ferny Grove	1	M	17812
Gaven	0	F	8046
Gaven	0	M	7476
Gaven	1	F	20017
Gaven	1	M	19385
Gladstone	0	F	4042
Gladstone	0	M	4129
Gladstone	1	F	21084
Gladstone	1	M	22045
Glass House	0	F	4639
Glass House	0	M	4251
Glass House	1	F	20910
Glass House	1	M	21656
Greenslopes	0	F	5522
Greenslopes	0	M	5043
Greenslopes	1	F	17557
Greenslopes	1	M	16612
Gregory	0	F	1938
Gregory	0	M	1871
Gregory	1	F	15811
Gregory	1	M	16885
Gympie	0	F	3044
Gympie	0	M	2632
Gympie	1	F	19711
Gympie	1	M	19612
Hervey Bay	0	F	4981
Hervey Bay	0	M	4265
Hervey Bay	1	F	20509
Hervey Bay	1	M	18972
Hinchinbrook	0	F	3168
Hinchinbrook	0	M	2840
Hinchinbrook	1	F	20442
Hinchinbrook	1	M	21778
Inala	0	F	10771
Inala	0	M	10239
Inala	1	F	15384
Inala	1	M	17466
Indooroopilly	0	F	9122
Indooroopilly	0	M	8378
Indooroopilly	1	F	15249
Indooroopilly	1	M	14705
Ipswich	0	F	3219
Ipswich	0	M	3051
Ipswich	1	F	21599
Ipswich	1	M	20740
Ipswich West	0	F	3213
Ipswich West	0	M	3043
Ipswich West	1	F	22524
Ipswich West	1	M	22141
Kallangur	0	F	5110
Kallangur	0	M	4816
Kallangur	1	F	20501
Kallangur	1	M	19760
Kawana	0	F	5847
Kawana	0	M	5016
Kawana	1	F	20528
Kawana	1	M	19201
Keppel	0	F	3131
Keppel	0	M	3063
Keppel	1	F	22040
Keppel	1	M	21906
Lockyer	0	F	3838
Lockyer	0	M	3611
Lockyer	1	F	21442
Lockyer	1	M	21877
Logan	0	F	6266
Logan	0	M	5919
Logan	1	F	17378
Logan	1	M	17605
Lytton	0	F	5706
Lytton	0	M	5309
Lytton	1	F	18425
Lytton	1	M	17351
Mackay	0	F	3112
Mackay	0	M	2898
Mackay	1	F	16936
Mackay	1	M	16779
Mansfield	0	F	8621
Mansfield	0	M	7758
Mansfield	1	F	14499
Mansfield	1	M	13908
Maroochydore	0	F	5693
Maroochydore	0	M	4923
Maroochydore	1	F	19401
Maroochydore	1	M	18436
Maryborough	0	F	2760
Maryborough	0	M	2480
Maryborough	1	F	20398
Maryborough	1	M	20951
Mermaid Beach	0	F	8764
Mermaid Beach	0	M	7927
Mermaid Beach	1	F	17051
Mermaid Beach	1	M	16043
Mirani	0	F	1923
Mirani	0	M	1909
Mirani	1	F	20671
Mirani	1	M	22971
Moggill	0	F	7326
Moggill	0	M	6893
Moggill	1	F	16043
Moggill	1	M	15505
Morayfield	0	F	4965
Morayfield	0	M	4443
Morayfield	1	F	21965
Morayfield	1	M	21262
Mount Coot-tha	0	F	5997
Mount Coot-tha	0	M	5621
Mount Coot-tha	1	F	15938
Mount Coot-tha	1	M	15377
Mount Isa	0	F	1913
Mount Isa	0	M	1923
Mount Isa	1	F	11837
Mount Isa	1	M	13003
Mount Ommaney	0	F	7598
Mount Ommaney	0	M	6930
Mount Ommaney	1	F	15152
Mount Ommaney	1	M	14866
Mudgeeraba	0	F	8235
Mudgeeraba	0	M	7413
Mudgeeraba	1	F	19025
Mudgeeraba	1	M	17989
Mulgrave	0	F	3814
Mulgrave	0	M	3329
Mulgrave	1	F	20488
Mulgrave	1	M	20505
Mundingburra	0	F	4051
Mundingburra	0	M	3733
Mundingburra	1	F	17474
Mundingburra	1	M	16748
Murrumba	0	F	9709
Murrumba	0	M	9036
Murrumba	1	F	25802
Murrumba	1	M	24240
Nanango	0	F	2641
Nanango	0	M	2496
Nanango	1	F	20322
Nanango	1	M	20712
Nicklin	0	F	4413
Nicklin	0	M	3909
Nicklin	1	F	20366
Nicklin	1	M	19320
Noosa	0	F	6407
Noosa	0	M	5744
Noosa	1	F	18770
Noosa	1	M	17930
Nudgee	0	F	7178
Nudgee	0	M	6786
Nudgee	1	F	18871
Nudgee	1	M	18637
Pine Rivers	0	F	5360
Pine Rivers	0	M	5028
Pine Rivers	1	F	20543
Pine Rivers	1	M	20267
Pumicestone	0	F	5286
Pumicestone	0	M	4663
Pumicestone	1	F	20440
Pumicestone	1	M	19581
Redcliffe	0	F	5870
Redcliffe	0	M	5117
Redcliffe	1	F	17940
Redcliffe	1	M	16880
Redlands	0	F	5734
Redlands	0	M	5306
Redlands	1	F	19235
Redlands	1	M	18753
Rockhampton	0	F	2218
Rockhampton	0	M	2115
Rockhampton	1	F	21275
Rockhampton	1	M	19970
Sandgate	0	F	6354
Sandgate	0	M	5762
Sandgate	1	F	18211
Sandgate	1	M	17165
South Brisbane	0	F	10155
South Brisbane	0	M	10069
South Brisbane	1	F	14914
South Brisbane	1	M	15714
Southern Downs	0	F	2416
Southern Downs	0	M	2194
Southern Downs	1	F	20239
Southern Downs	1	M	20038
Southport	0	F	11185
Southport	0	M	9794
Southport	1	F	16954
Southport	1	M	16605
Springwood	0	F	6915
Springwood	0	M	6672
Springwood	1	F	16894
Springwood	1	M	16507
Stafford	0	F	5123
Stafford	0	M	4746
Stafford	1	F	17812
Stafford	1	M	16815
Stretton	0	F	16559
Stretton	0	M	15577
Stretton	1	F	12282
Stretton	1	M	12234
Sunnybank	0	F	14333
Sunnybank	0	M	13958
Sunnybank	1	F	11553
Sunnybank	1	M	11720
Surfers Paradise	0	F	10299
Surfers Paradise	0	M	9634
Surfers Paradise	1	F	15738
Surfers Paradise	1	M	15851
Thuringowa	0	F	2969
Thuringowa	0	M	2648
Thuringowa	1	F	22335
Thuringowa	1	M	21375
Toowoomba North	0	F	2783
Toowoomba North	0	M	2538
Toowoomba North	1	F	21564
Toowoomba North	1	M	19928
Toowoomba South	0	F	4013
Toowoomba South	0	M	3800
Toowoomba South	1	F	21110
Toowoomba South	1	M	18582
Townsville	0	F	4024
Townsville	0	M	3694
Townsville	1	F	18642
Townsville	1	M	18806
Warrego	0	F	1390
Warrego	0	M	1347
Warrego	1	F	16297
Warrego	1	M	17120
Waterford	0	F	9230
Waterford	0	M	8425
Waterford	1	F	21122
Waterford	1	M	20537
Whitsunday	0	F	4537
Whitsunday	0	M	4082
Whitsunday	1	F	22155
Whitsunday	1	M	22874
Woodridge	0	F	11532
Woodridge	0	M	11379
Woodridge	1	F	17468
Woodridge	1	M	17497
Yeerongpilly	0	F	6548
Yeerongpilly	0	M	6555
Yeerongpilly	1	F	17846
Yeerongpilly	1	M	17279
No usual address (Qld)	0	F	1575
No usual address (Qld)	0	M	1580
No usual address (Qld)	1	F	3164
No usual address (Qld)	1	M	4186
Migratory - Offshore - Shipping (Qld)	0	F	20
Migratory - Offshore - Shipping (Qld)	0	M	18
Migratory - Offshore - Shipping (Qld)	1	F	50
Migratory - Offshore - Shipping (Qld)	1	M	43
Adelaide	0	F	7680
Adelaide	0	M	7506
Adelaide	1	F	11447
Adelaide	1	M	11792
Ashford	0	F	4673
Ashford	0	M	4344
Ashford	1	F	12410
Ashford	1	M	11589
Bragg	0	F	5007
Bragg	0	M	4459
Bragg	1	F	12064
Bragg	1	M	10995
Bright	0	F	4577
Bright	0	M	4264
Bright	1	F	11681
Bright	1	M	10996
Chaffey	0	F	1961
Chaffey	0	M	1825
Chaffey	1	F	14117
Chaffey	1	M	14312
Cheltenham	0	F	5992
Cheltenham	0	M	5503
Cheltenham	1	F	12363
Cheltenham	1	M	12026
Colton	0	F	4399
Colton	0	M	4000
Colton	1	F	12332
Colton	1	M	11852
Croydon	0	F	6020
Croydon	0	M	5822
Croydon	1	F	10898
Croydon	1	M	10855
Davenport	0	F	4384
Davenport	0	M	4086
Davenport	1	F	12357
Davenport	1	M	12127
Dunstan	0	F	5496
Dunstan	0	M	5004
Dunstan	1	F	11689
Dunstan	1	M	11259
Elder	0	F	5185
Elder	0	M	4557
Elder	1	F	12259
Elder	1	M	11259
Enfield	0	F	7597
Enfield	0	M	8032
Enfield	1	F	10692
Enfield	1	M	10736
Finniss	0	F	3140
Finniss	0	M	2805
Finniss	1	F	12792
Finniss	1	M	12269
Fisher	0	F	3686
Fisher	0	M	3355
Fisher	1	F	13576
Fisher	1	M	12868
Flinders	0	F	1219
Flinders	0	M	1065
Flinders	1	F	13790
Flinders	1	M	14453
Florey	0	F	4833
Florey	0	M	4443
Florey	1	F	10818
Florey	1	M	10509
Frome	0	F	1558
Frome	0	M	1405
Frome	1	F	14879
Frome	1	M	14836
Giles	0	F	2682
Giles	0	M	2707
Giles	1	F	12463
Giles	1	M	13272
Goyder (SA)	0	F	1687
Goyder (SA)	0	M	1617
Goyder (SA)	1	F	13404
Goyder (SA)	1	M	14054
Hammond	0	F	2609
Hammond	0	M	2575
Hammond	1	F	13048
Hammond	1	M	12929
Hartley	0	F	6805
Hartley	0	M	6070
Hartley	1	F	11126
Hartley	1	M	10193
Heysen	0	F	2829
Heysen	0	M	2633
Heysen	1	F	14058
Heysen	1	M	13550
Kaurna	0	F	4490
Kaurna	0	M	4124
Kaurna	1	F	13680
Kaurna	1	M	12992
Kavel	0	F	2647
Kavel	0	M	2392
Kavel	1	F	15078
Kavel	1	M	14465
Lee	0	F	3890
Lee	0	M	3434
Lee	1	F	12917
Lee	1	M	12205
Light	0	F	3251
Light	0	M	2925
Light	1	F	15361
Light	1	M	14705
Little Para	0	F	5157
Little Para	0	M	4685
Little Para	1	F	13051
Little Para	1	M	13131
Mackillop	0	F	1551
Mackillop	0	M	1680
Mackillop	1	F	13130
Mackillop	1	M	13864
Mawson	0	F	3659
Mawson	0	M	3322
Mawson	1	F	12901
Mawson	1	M	12554
Mitchell	0	F	4525
Mitchell	0	M	4175
Mitchell	1	F	12948
Mitchell	1	M	12340
Morialta	0	F	5198
Morialta	0	M	5012
Morialta	1	F	11937
Morialta	1	M	11826
Morphett	0	F	3632
Morphett	0	M	3241
Morphett	1	F	12217
Morphett	1	M	11229
Mount Gambier	0	F	1790
Mount Gambier	0	M	1658
Mount Gambier	1	F	14307
Mount Gambier	1	M	14553
Napier	0	F	4077
Napier	0	M	3804
Napier	1	F	14527
Napier	1	M	14434
Newland	0	F	3598
Newland	0	M	3292
Newland	1	F	12665
Newland	1	M	12600
Playford	0	F	5665
Playford	0	M	5546
Playford	1	F	11490
Playford	1	M	12026
Port Adelaide	0	F	6285
Port Adelaide	0	M	6193
Port Adelaide	1	F	13061
Port Adelaide	1	M	12996
Ramsay	0	F	6508
Ramsay	0	M	6082
Ramsay	1	F	11460
Ramsay	1	M	11645
Reynell	0	F	3700
Reynell	0	M	3271
Reynell	1	F	12449
Reynell	1	M	12380
Schubert	0	F	2039
Schubert	0	M	1881
Schubert	1	F	14275
Schubert	1	M	14467
Stuart (SA)	0	F	1365
Stuart (SA)	0	M	1378
Stuart (SA)	1	F	13288
Stuart (SA)	1	M	14240
Taylor	0	F	4864
Taylor	0	M	4652
Taylor	1	F	14357
Taylor	1	M	14538
Torrens	0	F	6968
Torrens	0	M	6565
Torrens	1	F	12055
Torrens	1	M	11290
Unley	0	F	4950
Unley	0	M	4381
Unley	1	F	12681
Unley	1	M	11093
Waite	0	F	4056
Waite	0	M	3674
Waite	1	F	13026
Waite	1	M	12178
West Torrens	0	F	6039
West Torrens	0	M	5863
West Torrens	1	F	11407
West Torrens	1	M	10862
Wright	0	F	4307
Wright	0	M	3949
Wright	1	F	12695
Wright	1	M	12076
No usual address (SA)	0	F	235
No usual address (SA)	0	M	366
No usual address (SA)	1	F	748
No usual address (SA)	1	M	1137
Migratory - Offshore - Shipping (SA)	0	M	3
Albany (South West)	0	F	3644
Albany (South West)	0	M	3285
Albany (South West)	1	F	13631
Albany (South West)	1	M	13560
Alfred Cove (South Metropolitan)	0	F	5856
Alfred Cove (South Metropolitan)	0	M	5294
Alfred Cove (South Metropolitan)	1	F	11451
Alfred Cove (South Metropolitan)	1	M	10546
Armadale (East Metropolitan)	0	F	7367
Armadale (East Metropolitan)	0	M	6800
Armadale (East Metropolitan)	1	F	13652
Armadale (East Metropolitan)	1	M	13788
Balcatta (North Metropolitan)	0	F	7925
Balcatta (North Metropolitan)	0	M	7564
Balcatta (North Metropolitan)	1	F	10881
Balcatta (North Metropolitan)	1	M	10156
Bassendean (East Metropolitan)	0	F	6662
Bassendean (East Metropolitan)	0	M	6356
Bassendean (East Metropolitan)	1	F	11074
Bassendean (East Metropolitan)	1	M	11196
Bateman (South Metropolitan)	0	F	7549
Bateman (South Metropolitan)	0	M	6826
Bateman (South Metropolitan)	1	F	9638
Bateman (South Metropolitan)	1	M	9391
Belmont (East Metropolitan)	0	F	8191
Belmont (East Metropolitan)	0	M	8543
Belmont (East Metropolitan)	1	F	10388
Belmont (East Metropolitan)	1	M	10663
Bunbury (South West)	0	F	3875
Bunbury (South West)	0	M	3531
Bunbury (South West)	1	F	13052
Bunbury (South West)	1	M	12644
Butler (North Metropolitan)	0	F	15975
Butler (North Metropolitan)	0	M	15131
Butler (North Metropolitan)	1	F	19600
Butler (North Metropolitan)	1	M	19112
Cannington (South Metropolitan)	0	F	11663
Cannington (South Metropolitan)	0	M	12222
Cannington (South Metropolitan)	1	F	9921
Cannington (South Metropolitan)	1	M	10245
Carine (North Metropolitan)	0	F	5392
Carine (North Metropolitan)	0	M	5063
Carine (North Metropolitan)	1	F	11526
Carine (North Metropolitan)	1	M	11235
Central Wheatbelt (Agricultural)	0	F	2499
Central Wheatbelt (Agricultural)	0	M	2830
Central Wheatbelt (Agricultural)	1	F	12325
Central Wheatbelt (Agricultural)	1	M	13039
Churchlands (North Metropolitan)	0	F	7206
Churchlands (North Metropolitan)	0	M	6662
Churchlands (North Metropolitan)	1	F	12776
Churchlands (North Metropolitan)	1	M	12701
Cockburn (South Metropolitan)	0	F	8479
Cockburn (South Metropolitan)	0	M	8151
Cockburn (South Metropolitan)	1	F	14511
Cockburn (South Metropolitan)	1	M	14124
Collie-Preston (South West)	0	F	3646
Collie-Preston (South West)	0	M	3414
Collie-Preston (South West)	1	F	15136
Collie-Preston (South West)	1	M	14835
Cottesloe (North Metropolitan)	0	F	5628
Cottesloe (North Metropolitan)	0	M	5096
Cottesloe (North Metropolitan)	1	F	12461
Cottesloe (North Metropolitan)	1	M	11548
Darling Range (East Metropolitan)	0	F	10249
Darling Range (East Metropolitan)	0	M	10150
Darling Range (East Metropolitan)	1	F	19013
Darling Range (East Metropolitan)	1	M	19313
Dawesville (South West)	0	F	5877
Dawesville (South West)	0	M	5265
Dawesville (South West)	1	F	13595
Dawesville (South West)	1	M	13158
Eyre (Mining and Pastoral)	0	F	5083
Eyre (Mining and Pastoral)	0	M	5189
Eyre (Mining and Pastoral)	1	F	17041
Eyre (Mining and Pastoral)	1	M	18544
Forrestfield (East Metropolitan)	0	F	6898
Forrestfield (East Metropolitan)	0	M	6662
Forrestfield (East Metropolitan)	1	F	13242
Forrestfield (East Metropolitan)	1	M	13438
Fremantle (South Metropolitan)	0	F	6213
Fremantle (South Metropolitan)	0	M	5714
Fremantle (South Metropolitan)	1	F	13028
Fremantle (South Metropolitan)	1	M	12045
Geraldton (Agricultural)	0	F	2996
Geraldton (Agricultural)	0	M	2676
Geraldton (Agricultural)	1	F	14642
Geraldton (Agricultural)	1	M	14508
Girrawheen (North Metropolitan)	0	F	9471
Girrawheen (North Metropolitan)	0	M	9210
Girrawheen (North Metropolitan)	1	F	13680
Girrawheen (North Metropolitan)	1	M	13532
Gosnells (East Metropolitan)	0	F	8090
Gosnells (East Metropolitan)	0	M	7868
Gosnells (East Metropolitan)	1	F	11542
Gosnells (East Metropolitan)	1	M	11506
Hillarys (North Metropolitan)	0	F	5890
Hillarys (North Metropolitan)	0	M	5579
Hillarys (North Metropolitan)	1	F	10501
Hillarys (North Metropolitan)	1	M	10362
Jandakot (South Metropolitan)	0	F	7209
Jandakot (South Metropolitan)	0	M	6936
Jandakot (South Metropolitan)	1	F	12261
Jandakot (South Metropolitan)	1	M	12251
Joondalup (North Metropolitan)	0	F	7662
Joondalup (North Metropolitan)	0	M	7447
Joondalup (North Metropolitan)	1	F	9838
Joondalup (North Metropolitan)	1	M	9838
Kalamunda (East Metropolitan)	0	F	6147
Kalamunda (East Metropolitan)	0	M	6025
Kalamunda (East Metropolitan)	1	F	11114
Kalamunda (East Metropolitan)	1	M	11124
Kalgoorlie (Mining and Pastoral)	0	F	188
Kalgoorlie (Mining and Pastoral)	0	M	428
Kalgoorlie (Mining and Pastoral)	1	F	1471
Kalgoorlie (Mining and Pastoral)	1	M	1841
Kimberley (Mining and Pastoral)	0	F	2142
Kimberley (Mining and Pastoral)	0	M	2013
Kimberley (Mining and Pastoral)	1	F	13050
Kimberley (Mining and Pastoral)	1	M	13162
Kingsley (North Metropolitan)	0	F	5608
Kingsley (North Metropolitan)	0	M	5477
Kingsley (North Metropolitan)	1	F	10981
Kingsley (North Metropolitan)	1	M	10594
Kwinana (South Metropolitan)	0	F	10883
Kwinana (South Metropolitan)	0	M	10786
Kwinana (South Metropolitan)	1	F	18937
Kwinana (South Metropolitan)	1	M	19368
Mandurah (South West)	0	F	6038
Mandurah (South West)	0	M	5418
Mandurah (South West)	1	F	14151
Mandurah (South West)	1	M	13322
Maylands (East Metropolitan)	0	F	7470
Maylands (East Metropolitan)	0	M	7347
Maylands (East Metropolitan)	1	F	11811
Maylands (East Metropolitan)	1	M	11578
Midland (East Metropolitan)	0	F	5401
Midland (East Metropolitan)	0	M	5222
Midland (East Metropolitan)	1	F	13177
Midland (East Metropolitan)	1	M	13254
Mirrabooka (East Metropolitan)	0	F	10179
Mirrabooka (East Metropolitan)	0	M	10483
Mirrabooka (East Metropolitan)	1	F	10563
Mirrabooka (East Metropolitan)	1	M	10702
Moore (Agricultural)	0	F	3128
Moore (Agricultural)	0	M	3001
Moore (Agricultural)	1	F	12246
Moore (Agricultural)	1	M	13611
Morley (East Metropolitan)	0	F	8594
Morley (East Metropolitan)	0	M	8256
Morley (East Metropolitan)	1	F	9681
Morley (East Metropolitan)	1	M	9733
Mount Lawley (East Metropolitan)	0	F	7328
Mount Lawley (East Metropolitan)	0	M	6939
Mount Lawley (East Metropolitan)	1	F	11472
Mount Lawley (East Metropolitan)	1	M	10500
Murray-Wellington (South West)	0	F	3863
Murray-Wellington (South West)	0	M	3671
Murray-Wellington (South West)	1	F	14987
Murray-Wellington (South West)	1	M	15157
Nedlands (North Metropolitan)	0	F	7629
Nedlands (North Metropolitan)	0	M	7308
Nedlands (North Metropolitan)	1	F	11652
Nedlands (North Metropolitan)	1	M	11136
North West Central (Mining and Pastoral)	0	F	1733
North West Central (Mining and Pastoral)	0	M	3805
North West Central (Mining and Pastoral)	1	F	6203
North West Central (Mining and Pastoral)	1	M	9530
Ocean Reef (North Metropolitan)	0	F	10127
Ocean Reef (North Metropolitan)	0	M	9878
Ocean Reef (North Metropolitan)	1	F	10220
Ocean Reef (North Metropolitan)	1	M	10153
Perth (North Metropolitan)	0	F	11144
Perth (North Metropolitan)	0	M	11212
Perth (North Metropolitan)	1	F	11907
Perth (North Metropolitan)	1	M	12631
Pilbara (Mining and Pastoral)	0	F	4078
Pilbara (Mining and Pastoral)	0	M	5412
Pilbara (Mining and Pastoral)	1	F	13057
Pilbara (Mining and Pastoral)	1	M	16826
Riverton (South Metropolitan)	0	F	9446
Riverton (South Metropolitan)	0	M	8992
Riverton (South Metropolitan)	1	F	9101
Riverton (South Metropolitan)	1	M	8929
Rockingham (South Metropolitan)	0	F	6238
Rockingham (South Metropolitan)	0	M	5791
Rockingham (South Metropolitan)	1	F	11055
Rockingham (South Metropolitan)	1	M	11256
Scarborough (North Metropolitan)	0	F	6493
Scarborough (North Metropolitan)	0	M	6015
Scarborough (North Metropolitan)	1	F	13004
Scarborough (North Metropolitan)	1	M	11965
South Perth (South Metropolitan)	0	F	7250
South Perth (South Metropolitan)	0	M	6843
South Perth (South Metropolitan)	1	F	11269
South Perth (South Metropolitan)	1	M	10858
Southern River (South Metropolitan)	0	F	12269
Southern River (South Metropolitan)	0	M	12073
Southern River (South Metropolitan)	1	F	12482
Southern River (South Metropolitan)	1	M	13315
Swan Hills (East Metropolitan)	0	F	6465
Swan Hills (East Metropolitan)	0	M	6524
Swan Hills (East Metropolitan)	1	F	15322
Swan Hills (East Metropolitan)	1	M	16922
Vasse (South West)	0	F	3775
Vasse (South West)	0	M	3435
Vasse (South West)	1	F	14981
Vasse (South West)	1	M	14420
Victoria Park (South Metropolitan)	0	F	9984
Victoria Park (South Metropolitan)	0	M	10528
Victoria Park (South Metropolitan)	1	F	11590
Victoria Park (South Metropolitan)	1	M	11539
Wagin (Agricultural)	0	F	2513
Wagin (Agricultural)	0	M	2386
Wagin (Agricultural)	1	F	11846
Wagin (Agricultural)	1	M	12701
Wanneroo (North Metropolitan)	0	F	9654
Wanneroo (North Metropolitan)	0	M	8995
Wanneroo (North Metropolitan)	1	F	12761
Wanneroo (North Metropolitan)	1	M	12564
Warnbro (South Metropolitan)	0	F	9890
Warnbro (South Metropolitan)	0	M	9454
Warnbro (South Metropolitan)	1	F	19085
Warnbro (South Metropolitan)	1	M	18634
Warren-Blackwood (South West)	0	F	4066
Warren-Blackwood (South West)	0	M	3719
Warren-Blackwood (South West)	1	F	13959
Warren-Blackwood (South West)	1	M	14129
West Swan (East Metropolitan)	0	F	10764
West Swan (East Metropolitan)	0	M	10315
West Swan (East Metropolitan)	1	F	17174
West Swan (East Metropolitan)	1	M	16650
Willagee (South Metropolitan)	0	F	5761
Willagee (South Metropolitan)	0	M	5390
Willagee (South Metropolitan)	1	F	11888
Willagee (South Metropolitan)	1	M	11134
No usual address (WA)	0	F	634
No usual address (WA)	0	M	851
No usual address (WA)	1	F	1378
No usual address (WA)	1	M	2138
Migratory - Offshore - Shipping (WA)	0	F	9
Migratory - Offshore - Shipping (WA)	0	M	164
Migratory - Offshore - Shipping (WA)	1	F	16
Migratory - Offshore - Shipping (WA)	1	M	177
Bass (Apsley)	0	F	434
Bass (Apsley)	0	M	431
Bass (Apsley)	1	F	4093
Bass (Apsley)	1	M	4266
Bass (Launceston)	0	F	1902
Bass (Launceston)	0	M	1732
Bass (Launceston)	1	F	14094
Bass (Launceston)	1	M	12810
Bass (Rosevears)	0	F	1524
Bass (Rosevears)	0	M	1417
Bass (Rosevears)	1	F	10035
Bass (Rosevears)	1	M	9449
Bass (Windermere)	0	F	2257
Bass (Windermere)	0	M	2353
Bass (Windermere)	1	F	13788
Bass (Windermere)	1	M	13095
Braddon (Mersey)	0	F	1467
Braddon (Mersey)	0	M	1270
Braddon (Mersey)	1	F	14322
Braddon (Mersey)	1	M	13176
Braddon (Montgomery)	0	F	1375
Braddon (Montgomery)	0	M	1243
Braddon (Montgomery)	1	F	13736
Braddon (Montgomery)	1	M	12903
Braddon (Murchison)	0	F	1510
Braddon (Murchison)	0	M	1446
Braddon (Murchison)	1	F	13628
Braddon (Murchison)	1	M	13571
Braddon (Western Tiers)	0	F	3
Braddon (Western Tiers)	0	M	5
Braddon (Western Tiers)	1	F	86
Braddon (Western Tiers)	1	M	96
Denison (Derwent)	0	F	358
Denison (Derwent)	0	M	313
Denison (Derwent)	1	F	4281
Denison (Derwent)	1	M	4111
Denison (Elwick)	0	F	2666
Denison (Elwick)	0	M	2407
Denison (Elwick)	1	F	14531
Denison (Elwick)	1	M	13675
Denison (Hobart)	0	F	3294
Denison (Hobart)	0	M	3101
Denison (Hobart)	1	F	12856
Denison (Hobart)	1	M	12046
Denison (Huon)	0	F	20
Denison (Huon)	0	M	33
Denison (Huon)	1	F	173
Denison (Huon)	1	M	164
Denison (Nelson)	0	F	3170
Denison (Nelson)	0	M	3000
Denison (Nelson)	1	F	7729
Denison (Nelson)	1	M	7414
Franklin (Derwent)	0	F	151
Franklin (Derwent)	0	M	162
Franklin (Derwent)	1	F	1678
Franklin (Derwent)	1	M	1613
Franklin (Huon)	0	F	2698
Franklin (Huon)	0	M	2550
Franklin (Huon)	1	F	14007
Franklin (Huon)	1	M	13674
Franklin (Nelson)	0	F	1053
Franklin (Nelson)	0	M	909
Franklin (Nelson)	1	F	4434
Franklin (Nelson)	1	M	3978
Franklin (Pembroke)	0	F	1946
Franklin (Pembroke)	0	M	1769
Franklin (Pembroke)	1	F	14935
Franklin (Pembroke)	1	M	13931
Franklin (Rumney)	0	F	934
Franklin (Rumney)	0	M	944
Franklin (Rumney)	1	F	8844
Franklin (Rumney)	1	M	8486
Lyons (Apsley)	0	F	987
Lyons (Apsley)	0	M	898
Lyons (Apsley)	1	F	7947
Lyons (Apsley)	1	M	8383
Lyons (Derwent)	0	F	659
Lyons (Derwent)	0	M	675
Lyons (Derwent)	1	F	10574
Lyons (Derwent)	1	M	10417
Lyons (Rosevears)	0	F	680
Lyons (Rosevears)	0	M	654
Lyons (Rosevears)	1	F	3803
Lyons (Rosevears)	1	M	3758
Lyons (Rumney)	0	F	765
Lyons (Rumney)	0	M	725
Lyons (Rumney)	1	F	6991
Lyons (Rumney)	1	M	6983
Lyons (Western Tiers)	0	F	1642
Lyons (Western Tiers)	0	M	1545
Lyons (Western Tiers)	1	F	13075
Lyons (Western Tiers)	1	M	13127
No usual address (Tas.)	0	F	66
No usual address (Tas.)	0	M	72
No usual address (Tas.)	1	F	286
No usual address (Tas.)	1	M	376
Migratory - Offshore - Shipping (Tas.)	0	F	3
Migratory - Offshore - Shipping (Tas.)	0	M	15
Migratory - Offshore - Shipping (Tas.)	1	F	16
Migratory - Offshore - Shipping (Tas.)	1	M	28
Arafura	0	F	66
Arafura	0	M	76
Arafura	1	F	3414
Arafura	1	M	3401
Araluen	0	F	1652
Araluen	0	M	1601
Araluen	1	F	3452
Araluen	1	M	3324
Arnhem	0	F	205
Arnhem	0	M	194
Arnhem	1	F	3620
Arnhem	1	M	3710
Barkly	0	F	325
Barkly	0	M	318
Barkly	1	F	3413
Barkly	1	M	3745
Blain	0	F	998
Blain	0	M	876
Blain	1	F	3256
Blain	1	M	3410
Braitling	0	F	1144
