SED_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Narre Warren South (South-Eastern Metrop	ITA	1955	35
Narre Warren South (South-Eastern Metrop	ITA	1965	120
Narre Warren South (South-Eastern Metrop	ITA	1975	83
Narre Warren South (South-Eastern Metrop	ITA	1985	21
Narre Warren South (South-Eastern Metrop	ITA	1995	10
Narre Warren South (South-Eastern Metrop	ITA	2005	15
Narre Warren South (South-Eastern Metrop	ITA	2010	7
Narre Warren South (South-Eastern Metrop	ITA	2015	3
Narre Warren South (South-Eastern Metrop	JPN	1995	3
Narre Warren South (South-Eastern Metrop	JPN	2005	13
Narre Warren South (South-Eastern Metrop	JPN	2010	3
Narre Warren South (South-Eastern Metrop	KOR	1995	4
Narre Warren South (South-Eastern Metrop	KOR	2005	49
Narre Warren South (South-Eastern Metrop	KOR	2010	104
Narre Warren South (South-Eastern Metrop	KOR	2011	7
Narre Warren South (South-Eastern Metrop	KOR	2012	11
Narre Warren South (South-Eastern Metrop	KOR	2013	14
Narre Warren South (South-Eastern Metrop	KOR	2014	9
Narre Warren South (South-Eastern Metrop	KOR	2015	3
Narre Warren South (South-Eastern Metrop	KOR	2016	3
Narre Warren South (South-Eastern Metrop	LBN		5
Narre Warren South (South-Eastern Metrop	LBN	1965	4
Narre Warren South (South-Eastern Metrop	LBN	1975	31
Narre Warren South (South-Eastern Metrop	LBN	1985	31
Narre Warren South (South-Eastern Metrop	LBN	1995	47
Narre Warren South (South-Eastern Metrop	LBN	2005	25
Narre Warren South (South-Eastern Metrop	LBN	2010	4
Narre Warren South (South-Eastern Metrop	LBN	2014	6
Narre Warren South (South-Eastern Metrop	LBN	2015	3
Narre Warren South (South-Eastern Metrop	LKA		62
Narre Warren South (South-Eastern Metrop	LKA	1965	15
Narre Warren South (South-Eastern Metrop	LKA	1975	128
Narre Warren South (South-Eastern Metrop	LKA	1985	113
Narre Warren South (South-Eastern Metrop	LKA	1995	678
Narre Warren South (South-Eastern Metrop	LKA	2005	830
Narre Warren South (South-Eastern Metrop	LKA	2010	922
Narre Warren South (South-Eastern Metrop	LKA	2011	119
Narre Warren South (South-Eastern Metrop	LKA	2012	154
Narre Warren South (South-Eastern Metrop	LKA	2013	93
Narre Warren South (South-Eastern Metrop	LKA	2014	93
Narre Warren South (South-Eastern Metrop	LKA	2015	95
Narre Warren South (South-Eastern Metrop	LKA	2016	71
Narre Warren South (South-Eastern Metrop	MKD	1975	25
Narre Warren South (South-Eastern Metrop	MKD	1985	27
Narre Warren South (South-Eastern Metrop	MKD	1995	41
Narre Warren South (South-Eastern Metrop	MKD	2005	10
Narre Warren South (South-Eastern Metrop	MKD	2010	7
Narre Warren South (South-Eastern Metrop	MKD	2013	10
Narre Warren South (South-Eastern Metrop	MKD	2016	3
Narre Warren South (South-Eastern Metrop	MLT		3
Narre Warren South (South-Eastern Metrop	MLT	1955	32
Narre Warren South (South-Eastern Metrop	MLT	1965	32
Narre Warren South (South-Eastern Metrop	MLT	1975	21
Narre Warren South (South-Eastern Metrop	MLT	1985	13
Narre Warren South (South-Eastern Metrop	MLT	2005	6
Narre Warren South (South-Eastern Metrop	MYS		7
Narre Warren South (South-Eastern Metrop	MYS	1965	3
Narre Warren South (South-Eastern Metrop	MYS	1975	17
Narre Warren South (South-Eastern Metrop	MYS	1985	34
Narre Warren South (South-Eastern Metrop	MYS	1995	72
Narre Warren South (South-Eastern Metrop	MYS	2005	121
Narre Warren South (South-Eastern Metrop	MYS	2010	125
Narre Warren South (South-Eastern Metrop	MYS	2011	17
Narre Warren South (South-Eastern Metrop	MYS	2012	18
Narre Warren South (South-Eastern Metrop	MYS	2013	16
Narre Warren South (South-Eastern Metrop	MYS	2014	4
Narre Warren South (South-Eastern Metrop	MYS	2015	21
Narre Warren South (South-Eastern Metrop	MYS	2016	18
Narre Warren South (South-Eastern Metrop	NLD		3
Narre Warren South (South-Eastern Metrop	NLD	1955	67
Narre Warren South (South-Eastern Metrop	NLD	1965	86
Narre Warren South (South-Eastern Metrop	NLD	1975	24
Narre Warren South (South-Eastern Metrop	NLD	1985	24
Narre Warren South (South-Eastern Metrop	NLD	2005	13
Narre Warren South (South-Eastern Metrop	NLD	2010	10
Narre Warren South (South-Eastern Metrop	NZL		77
Narre Warren South (South-Eastern Metrop	NZL	1965	6
Narre Warren South (South-Eastern Metrop	NZL	1975	41
Narre Warren South (South-Eastern Metrop	NZL	1985	158
Narre Warren South (South-Eastern Metrop	NZL	1995	329
Narre Warren South (South-Eastern Metrop	NZL	2005	596
Narre Warren South (South-Eastern Metrop	NZL	2010	386
Narre Warren South (South-Eastern Metrop	NZL	2011	145
Narre Warren South (South-Eastern Metrop	NZL	2012	119
Narre Warren South (South-Eastern Metrop	NZL	2013	97
Narre Warren South (South-Eastern Metrop	NZL	2014	102
Narre Warren South (South-Eastern Metrop	NZL	2015	69
Narre Warren South (South-Eastern Metrop	NZL	2016	26
Narre Warren South (South-Eastern Metrop	PAK		11
Narre Warren South (South-Eastern Metrop	PAK	1985	14
Narre Warren South (South-Eastern Metrop	PAK	1995	30
Narre Warren South (South-Eastern Metrop	PAK	2005	149
Narre Warren South (South-Eastern Metrop	PAK	2010	196
Narre Warren South (South-Eastern Metrop	PAK	2011	54
Narre Warren South (South-Eastern Metrop	PAK	2012	61
Narre Warren South (South-Eastern Metrop	PAK	2013	82
Narre Warren South (South-Eastern Metrop	PAK	2014	67
Narre Warren South (South-Eastern Metrop	PAK	2015	52
Narre Warren South (South-Eastern Metrop	PAK	2016	19
Narre Warren South (South-Eastern Metrop	PHL		26
Narre Warren South (South-Eastern Metrop	PHL	1975	8
Narre Warren South (South-Eastern Metrop	PHL	1985	104
Narre Warren South (South-Eastern Metrop	PHL	1995	401
Narre Warren South (South-Eastern Metrop	PHL	2005	294
Narre Warren South (South-Eastern Metrop	PHL	2010	312
Narre Warren South (South-Eastern Metrop	PHL	2011	51
Narre Warren South (South-Eastern Metrop	PHL	2012	59
Narre Warren South (South-Eastern Metrop	PHL	2013	53
Narre Warren South (South-Eastern Metrop	PHL	2014	63
Narre Warren South (South-Eastern Metrop	PHL	2015	35
Narre Warren South (South-Eastern Metrop	PHL	2016	13
Narre Warren South (South-Eastern Metrop	POL		4
Narre Warren South (South-Eastern Metrop	POL	1965	14
Narre Warren South (South-Eastern Metrop	POL	1975	4
Narre Warren South (South-Eastern Metrop	POL	1985	95
Narre Warren South (South-Eastern Metrop	POL	1995	105
Narre Warren South (South-Eastern Metrop	POL	2005	47
Narre Warren South (South-Eastern Metrop	POL	2010	7
Narre Warren South (South-Eastern Metrop	POL	2012	6
Narre Warren South (South-Eastern Metrop	POL	2016	3
Narre Warren South (South-Eastern Metrop	SGP		11
Narre Warren South (South-Eastern Metrop	SGP	1975	9
Narre Warren South (South-Eastern Metrop	SGP	1985	9
Narre Warren South (South-Eastern Metrop	SGP	1995	52
Narre Warren South (South-Eastern Metrop	SGP	2005	102
Narre Warren South (South-Eastern Metrop	SGP	2010	41
Narre Warren South (South-Eastern Metrop	SGP	2011	3
Narre Warren South (South-Eastern Metrop	SGP	2012	15
Narre Warren South (South-Eastern Metrop	SGP	2013	5
Narre Warren South (South-Eastern Metrop	SGP	2014	7
Narre Warren South (South-Eastern Metrop	SGP	2015	12
Narre Warren South (South-Eastern Metrop	SGP	2016	13
Narre Warren South (South-Eastern Metrop	THA		3
Narre Warren South (South-Eastern Metrop	THA	1985	18
Narre Warren South (South-Eastern Metrop	THA	1995	44
Narre Warren South (South-Eastern Metrop	THA	2005	39
Narre Warren South (South-Eastern Metrop	THA	2010	33
Narre Warren South (South-Eastern Metrop	THA	2012	13
Narre Warren South (South-Eastern Metrop	THA	2013	3
Narre Warren South (South-Eastern Metrop	THA	2014	8
Narre Warren South (South-Eastern Metrop	THA	2015	8
Narre Warren South (South-Eastern Metrop	THA	2016	3
Narre Warren South (South-Eastern Metrop	TUR		7
Narre Warren South (South-Eastern Metrop	TUR	1965	3
Narre Warren South (South-Eastern Metrop	TUR	1975	87
Narre Warren South (South-Eastern Metrop	TUR	1985	41
Narre Warren South (South-Eastern Metrop	TUR	1995	45
Narre Warren South (South-Eastern Metrop	TUR	2005	26
Narre Warren South (South-Eastern Metrop	TUR	2010	17
Narre Warren South (South-Eastern Metrop	TUR	2015	6
Narre Warren South (South-Eastern Metrop	USA		3
Narre Warren South (South-Eastern Metrop	USA	1965	3
Narre Warren South (South-Eastern Metrop	USA	1975	13
Narre Warren South (South-Eastern Metrop	USA	1985	10
Narre Warren South (South-Eastern Metrop	USA	1995	19
Narre Warren South (South-Eastern Metrop	USA	2005	53
Narre Warren South (South-Eastern Metrop	USA	2010	37
Narre Warren South (South-Eastern Metrop	USA	2011	13
Narre Warren South (South-Eastern Metrop	USA	2012	17
Narre Warren South (South-Eastern Metrop	USA	2013	4
Narre Warren South (South-Eastern Metrop	USA	2014	6
Narre Warren South (South-Eastern Metrop	USA	2015	10
Narre Warren South (South-Eastern Metrop	USA	2016	3
Narre Warren South (South-Eastern Metrop	VNM		15
Narre Warren South (South-Eastern Metrop	VNM	1975	4
Narre Warren South (South-Eastern Metrop	VNM	1985	79
Narre Warren South (South-Eastern Metrop	VNM	1995	141
Narre Warren South (South-Eastern Metrop	VNM	2005	100
Narre Warren South (South-Eastern Metrop	VNM	2010	108
Narre Warren South (South-Eastern Metrop	VNM	2011	17
Narre Warren South (South-Eastern Metrop	VNM	2012	13
Narre Warren South (South-Eastern Metrop	VNM	2013	9
Narre Warren South (South-Eastern Metrop	VNM	2014	7
Narre Warren South (South-Eastern Metrop	VNM	2015	12
Narre Warren South (South-Eastern Metrop	VNM	2016	10
Narre Warren South (South-Eastern Metrop	ZAF		9
Narre Warren South (South-Eastern Metrop	ZAF	1965	3
Narre Warren South (South-Eastern Metrop	ZAF	1975	14
Narre Warren South (South-Eastern Metrop	ZAF	1985	127
Narre Warren South (South-Eastern Metrop	ZAF	1995	73
Narre Warren South (South-Eastern Metrop	ZAF	2005	229
Narre Warren South (South-Eastern Metrop	ZAF	2010	139
Narre Warren South (South-Eastern Metrop	ZAF	2011	15
Narre Warren South (South-Eastern Metrop	ZAF	2012	24
Narre Warren South (South-Eastern Metrop	ZAF	2014	12
Narre Warren South (South-Eastern Metrop	ZAF	2015	12
Narre Warren South (South-Eastern Metrop	ZAF	2016	3
Narre Warren South (South-Eastern Metrop	ZWE		3
Narre Warren South (South-Eastern Metrop	ZWE	1985	3
Narre Warren South (South-Eastern Metrop	ZWE	1995	8
Narre Warren South (South-Eastern Metrop	ZWE	2005	31
Narre Warren South (South-Eastern Metrop	ZWE	2010	50
Narre Warren South (South-Eastern Metrop	ZWE	2013	4
Narre Warren South (South-Eastern Metrop	ZWE	2014	11
Narre Warren South (South-Eastern Metrop	ZWE	2015	6
Nepean (Eastern Victoria)			29
Nepean (Eastern Victoria)		1946	7
Nepean (Eastern Victoria)		1955	114
Nepean (Eastern Victoria)		1965	143
Nepean (Eastern Victoria)		1975	244
Nepean (Eastern Victoria)		1985	115
Nepean (Eastern Victoria)		1995	100
Nepean (Eastern Victoria)		2005	78
Nepean (Eastern Victoria)		2010	79
Nepean (Eastern Victoria)		2011	16
Nepean (Eastern Victoria)		2012	9
Nepean (Eastern Victoria)		2013	15
Nepean (Eastern Victoria)		2014	11
Nepean (Eastern Victoria)		2015	13
Nepean (Eastern Victoria)		2016	4
Nepean (Eastern Victoria)	CAN	1955	3
Nepean (Eastern Victoria)	CAN	1965	4
Nepean (Eastern Victoria)	CAN	1975	18
Nepean (Eastern Victoria)	CAN	1985	7
Nepean (Eastern Victoria)	CAN	1995	9
Nepean (Eastern Victoria)	CAN	2005	25
Nepean (Eastern Victoria)	CAN	2010	12
Nepean (Eastern Victoria)	CAN	2011	3
Nepean (Eastern Victoria)	CAN	2012	3
Nepean (Eastern Victoria)	CAN	2014	3
Nepean (Eastern Victoria)	CAN	2015	3
Nepean (Eastern Victoria)	CAN	2016	3
Nepean (Eastern Victoria)	CHN		4
Nepean (Eastern Victoria)	CHN	1955	3
Nepean (Eastern Victoria)	CHN	1965	3
Nepean (Eastern Victoria)	CHN	1975	3
Nepean (Eastern Victoria)	CHN	1985	3
Nepean (Eastern Victoria)	CHN	1995	14
Nepean (Eastern Victoria)	CHN	2005	19
Nepean (Eastern Victoria)	CHN	2010	15
Nepean (Eastern Victoria)	CHN	2012	3
Nepean (Eastern Victoria)	CHN	2013	4
Nepean (Eastern Victoria)	CHN	2015	4
Nepean (Eastern Victoria)	DEU		10
Nepean (Eastern Victoria)	DEU	1955	102
Nepean (Eastern Victoria)	DEU	1965	91
Nepean (Eastern Victoria)	DEU	1975	46
Nepean (Eastern Victoria)	DEU	1985	22
Nepean (Eastern Victoria)	DEU	1995	10
Nepean (Eastern Victoria)	DEU	2005	21
Nepean (Eastern Victoria)	DEU	2010	12
Nepean (Eastern Victoria)	DEU	2012	7
Nepean (Eastern Victoria)	DEU	2014	5
Nepean (Eastern Victoria)	EGY	1955	25
Nepean (Eastern Victoria)	EGY	1965	49
Nepean (Eastern Victoria)	EGY	1975	17
Nepean (Eastern Victoria)	EGY	1995	8
Nepean (Eastern Victoria)	FJI	1965	6
Nepean (Eastern Victoria)	FJI	1975	3
Nepean (Eastern Victoria)	FJI	1985	4
Nepean (Eastern Victoria)	FJI	2005	3
Nepean (Eastern Victoria)	GBR		178
Nepean (Eastern Victoria)	GBR	1946	40
Nepean (Eastern Victoria)	GBR	1955	452
Nepean (Eastern Victoria)	GBR	1965	814
Nepean (Eastern Victoria)	GBR	1975	1026
Nepean (Eastern Victoria)	GBR	1985	429
Nepean (Eastern Victoria)	GBR	1995	266
Nepean (Eastern Victoria)	GBR	2005	298
Nepean (Eastern Victoria)	GBR	2010	267
Nepean (Eastern Victoria)	GBR	2011	44
Nepean (Eastern Victoria)	GBR	2012	27
Nepean (Eastern Victoria)	GBR	2013	31
Nepean (Eastern Victoria)	GBR	2014	22
Nepean (Eastern Victoria)	GBR	2015	24
Nepean (Eastern Victoria)	GBR	2016	15
Nepean (Eastern Victoria)	GRC		22
Nepean (Eastern Victoria)	GRC	1955	48
Nepean (Eastern Victoria)	GRC	1965	208
Nepean (Eastern Victoria)	GRC	1975	109
Nepean (Eastern Victoria)	GRC	1985	11
Nepean (Eastern Victoria)	GRC	1995	6
Nepean (Eastern Victoria)	GRC	2005	5
Nepean (Eastern Victoria)	GRC	2010	4
Nepean (Eastern Victoria)	GRC	2013	7
Nepean (Eastern Victoria)	HKG		3
Nepean (Eastern Victoria)	HKG	2005	3
Nepean (Eastern Victoria)	HRV		9
Nepean (Eastern Victoria)	HRV	1955	12
Nepean (Eastern Victoria)	HRV	1965	37
Nepean (Eastern Victoria)	HRV	1975	78
Nepean (Eastern Victoria)	HRV	1985	3
Nepean (Eastern Victoria)	HRV	2013	3
Nepean (Eastern Victoria)	IDN	1955	7
Nepean (Eastern Victoria)	IDN	1965	3
Nepean (Eastern Victoria)	IDN	1975	3
Nepean (Eastern Victoria)	IDN	1995	4
Nepean (Eastern Victoria)	IDN	2005	6
Nepean (Eastern Victoria)	IDN	2010	6
Nepean (Eastern Victoria)	IDN	2013	3
Nepean (Eastern Victoria)	IND		5
Nepean (Eastern Victoria)	IND	1955	8
Nepean (Eastern Victoria)	IND	1965	11
Nepean (Eastern Victoria)	IND	1975	24
Nepean (Eastern Victoria)	IND	1985	10
Nepean (Eastern Victoria)	IND	1995	13
Nepean (Eastern Victoria)	IND	2005	5
Nepean (Eastern Victoria)	IND	2010	49
Nepean (Eastern Victoria)	IND	2011	4
Nepean (Eastern Victoria)	IND	2012	8
Nepean (Eastern Victoria)	IND	2013	3
Nepean (Eastern Victoria)	IND	2014	7
Nepean (Eastern Victoria)	IND	2016	6
Nepean (Eastern Victoria)	IRL		9
Nepean (Eastern Victoria)	IRL	1955	9
Nepean (Eastern Victoria)	IRL	1965	17
Nepean (Eastern Victoria)	IRL	1975	37
Nepean (Eastern Victoria)	IRL	1985	15
Nepean (Eastern Victoria)	IRL	1995	27
Nepean (Eastern Victoria)	IRL	2005	22
Nepean (Eastern Victoria)	IRL	2010	8
Nepean (Eastern Victoria)	IRL	2011	7
Nepean (Eastern Victoria)	IRL	2012	7
Nepean (Eastern Victoria)	IRL	2013	4
Nepean (Eastern Victoria)	IRL	2015	3
Nepean (Eastern Victoria)	IRN	2011	3
Nepean (Eastern Victoria)	IRQ	1995	4
Nepean (Eastern Victoria)	ITA		52
Nepean (Eastern Victoria)	ITA	1946	5
Nepean (Eastern Victoria)	ITA	1955	214
Nepean (Eastern Victoria)	ITA	1965	299
Nepean (Eastern Victoria)	ITA	1975	137
Nepean (Eastern Victoria)	ITA	1985	14
Nepean (Eastern Victoria)	ITA	1995	3
Nepean (Eastern Victoria)	ITA	2005	3
Nepean (Eastern Victoria)	ITA	2010	10
Nepean (Eastern Victoria)	ITA	2011	4
Nepean (Eastern Victoria)	ITA	2012	10
Nepean (Eastern Victoria)	ITA	2013	4
Nepean (Eastern Victoria)	JPN	1965	4
Nepean (Eastern Victoria)	JPN	1995	3
Nepean (Eastern Victoria)	JPN	2005	16
Nepean (Eastern Victoria)	JPN	2010	4
Nepean (Eastern Victoria)	KOR		3
Nepean (Eastern Victoria)	KOR	1995	9
Nepean (Eastern Victoria)	KOR	2005	7
Nepean (Eastern Victoria)	LBN	1965	4
Nepean (Eastern Victoria)	LBN	1975	5
Nepean (Eastern Victoria)	LBN	2005	3
Nepean (Eastern Victoria)	LKA	1955	3
Nepean (Eastern Victoria)	LKA	1965	13
Nepean (Eastern Victoria)	LKA	1975	22
Nepean (Eastern Victoria)	LKA	1995	4
Nepean (Eastern Victoria)	LKA	2012	3
Nepean (Eastern Victoria)	MKD	1955	6
Nepean (Eastern Victoria)	MKD	1965	4
Nepean (Eastern Victoria)	MKD	1975	13
Nepean (Eastern Victoria)	MKD	1985	7
Nepean (Eastern Victoria)	MKD	1995	6
Nepean (Eastern Victoria)	MKD	2005	4
Nepean (Eastern Victoria)	MLT		3
Nepean (Eastern Victoria)	MLT	1955	49
Nepean (Eastern Victoria)	MLT	1965	35
Nepean (Eastern Victoria)	MLT	1975	10
Nepean (Eastern Victoria)	MLT	1985	5
Nepean (Eastern Victoria)	MYS		5
Nepean (Eastern Victoria)	MYS	1946	3
Nepean (Eastern Victoria)	MYS	1965	3
Nepean (Eastern Victoria)	MYS	1975	9
Nepean (Eastern Victoria)	MYS	1985	7
Nepean (Eastern Victoria)	MYS	1995	3
Nepean (Eastern Victoria)	MYS	2005	8
Nepean (Eastern Victoria)	MYS	2010	4
Nepean (Eastern Victoria)	MYS	2013	3
Nepean (Eastern Victoria)	MYS	2014	3
Nepean (Eastern Victoria)	NLD		12
Nepean (Eastern Victoria)	NLD	1955	120
Nepean (Eastern Victoria)	NLD	1965	104
Nepean (Eastern Victoria)	NLD	1975	27
Nepean (Eastern Victoria)	NLD	1985	28
Nepean (Eastern Victoria)	NLD	1995	6
Nepean (Eastern Victoria)	NLD	2005	11
Nepean (Eastern Victoria)	NLD	2010	4
Nepean (Eastern Victoria)	NLD	2016	3
Nepean (Eastern Victoria)	NZL		38
Nepean (Eastern Victoria)	NZL	1946	4
Nepean (Eastern Victoria)	NZL	1955	15
Nepean (Eastern Victoria)	NZL	1965	30
Nepean (Eastern Victoria)	NZL	1975	120
Nepean (Eastern Victoria)	NZL	1985	168
Nepean (Eastern Victoria)	NZL	1995	140
Nepean (Eastern Victoria)	NZL	2005	108
Nepean (Eastern Victoria)	NZL	2010	55
Nepean (Eastern Victoria)	NZL	2011	23
Nepean (Eastern Victoria)	NZL	2012	10
Nepean (Eastern Victoria)	NZL	2014	3
Nepean (Eastern Victoria)	NZL	2015	7
Nepean (Eastern Victoria)	NZL	2016	6
Nepean (Eastern Victoria)	PHL		15
Nepean (Eastern Victoria)	PHL	1965	4
Nepean (Eastern Victoria)	PHL	1985	24
Nepean (Eastern Victoria)	PHL	1995	23
Nepean (Eastern Victoria)	PHL	2005	17
Nepean (Eastern Victoria)	PHL	2010	16
Nepean (Eastern Victoria)	PHL	2011	9
Nepean (Eastern Victoria)	PHL	2013	5
Nepean (Eastern Victoria)	PHL	2014	6
Nepean (Eastern Victoria)	PHL	2015	11
Nepean (Eastern Victoria)	PHL	2016	4
Nepean (Eastern Victoria)	POL	1955	12
Nepean (Eastern Victoria)	POL	1965	9
Nepean (Eastern Victoria)	POL	1975	3
Nepean (Eastern Victoria)	POL	1985	14
Nepean (Eastern Victoria)	POL	1995	11
Nepean (Eastern Victoria)	POL	2005	4
Nepean (Eastern Victoria)	POL	2014	3
Nepean (Eastern Victoria)	SGP		3
Nepean (Eastern Victoria)	SGP	1965	5
Nepean (Eastern Victoria)	SGP	1975	9
Nepean (Eastern Victoria)	SGP	1985	4
Nepean (Eastern Victoria)	SGP	1995	7
Nepean (Eastern Victoria)	SGP	2005	3
Nepean (Eastern Victoria)	SGP	2013	3
Nepean (Eastern Victoria)	SGP	2015	4
Nepean (Eastern Victoria)	THA	1995	5
Nepean (Eastern Victoria)	THA	2005	13
Nepean (Eastern Victoria)	THA	2010	19
Nepean (Eastern Victoria)	THA	2012	9
Nepean (Eastern Victoria)	THA	2013	8
Nepean (Eastern Victoria)	THA	2014	3
Nepean (Eastern Victoria)	THA	2016	4
Nepean (Eastern Victoria)	TUR	1975	16
Nepean (Eastern Victoria)	TUR	1985	4
Nepean (Eastern Victoria)	USA		5
Nepean (Eastern Victoria)	USA	1955	3
Nepean (Eastern Victoria)	USA	1965	11
Nepean (Eastern Victoria)	USA	1975	40
Nepean (Eastern Victoria)	USA	1985	27
Nepean (Eastern Victoria)	USA	1995	24
Nepean (Eastern Victoria)	USA	2005	42
Nepean (Eastern Victoria)	USA	2010	13
Nepean (Eastern Victoria)	USA	2011	6
Nepean (Eastern Victoria)	USA	2012	7
Nepean (Eastern Victoria)	USA	2013	3
Nepean (Eastern Victoria)	USA	2014	4
Nepean (Eastern Victoria)	USA	2015	7
Nepean (Eastern Victoria)	USA	2016	3
Nepean (Eastern Victoria)	VNM	1975	3
Nepean (Eastern Victoria)	VNM	1985	4
Nepean (Eastern Victoria)	VNM	2005	3
Nepean (Eastern Victoria)	VNM	2010	7
Nepean (Eastern Victoria)	VNM	2012	3
Nepean (Eastern Victoria)	ZAF	1965	9
Nepean (Eastern Victoria)	ZAF	1975	18
Nepean (Eastern Victoria)	ZAF	1985	55
Nepean (Eastern Victoria)	ZAF	1995	25
Nepean (Eastern Victoria)	ZAF	2005	34
Nepean (Eastern Victoria)	ZAF	2010	21
Nepean (Eastern Victoria)	ZAF	2014	3
Nepean (Eastern Victoria)	ZAF	2015	6
Nepean (Eastern Victoria)	ZWE	1985	3
Nepean (Eastern Victoria)	ZWE	1995	3
Nepean (Eastern Victoria)	ZWE	2005	5
Nepean (Eastern Victoria)	ZWE	2010	7
Niddrie (Western Metropolitan)			98
Niddrie (Western Metropolitan)		1955	155
Niddrie (Western Metropolitan)		1965	252
Niddrie (Western Metropolitan)		1975	464
Niddrie (Western Metropolitan)		1985	324
Niddrie (Western Metropolitan)		1995	331
Niddrie (Western Metropolitan)		2005	247
Niddrie (Western Metropolitan)		2010	208
Niddrie (Western Metropolitan)		2011	42
Niddrie (Western Metropolitan)		2012	65
Niddrie (Western Metropolitan)		2013	48
Niddrie (Western Metropolitan)		2014	39
Niddrie (Western Metropolitan)		2015	44
Niddrie (Western Metropolitan)		2016	36
Niddrie (Western Metropolitan)	CAN		7
Niddrie (Western Metropolitan)	CAN	1955	3
Niddrie (Western Metropolitan)	CAN	1965	3
Niddrie (Western Metropolitan)	CAN	1975	9
Niddrie (Western Metropolitan)	CAN	1985	7
Niddrie (Western Metropolitan)	CAN	1995	5
Niddrie (Western Metropolitan)	CAN	2005	24
Niddrie (Western Metropolitan)	CAN	2010	9
Niddrie (Western Metropolitan)	CAN	2011	3
Niddrie (Western Metropolitan)	CAN	2013	3
Niddrie (Western Metropolitan)	CAN	2015	5
Niddrie (Western Metropolitan)	CHN		15
Niddrie (Western Metropolitan)	CHN	1955	4
Niddrie (Western Metropolitan)	CHN	1965	11
Niddrie (Western Metropolitan)	CHN	1975	6
Niddrie (Western Metropolitan)	CHN	1985	33
Niddrie (Western Metropolitan)	CHN	1995	187
Niddrie (Western Metropolitan)	CHN	2005	177
Niddrie (Western Metropolitan)	CHN	2010	115
Niddrie (Western Metropolitan)	CHN	2011	14
Niddrie (Western Metropolitan)	CHN	2012	20
Niddrie (Western Metropolitan)	CHN	2013	33
Niddrie (Western Metropolitan)	CHN	2014	18
Niddrie (Western Metropolitan)	CHN	2015	28
Niddrie (Western Metropolitan)	CHN	2016	22
Niddrie (Western Metropolitan)	DEU		9
Niddrie (Western Metropolitan)	DEU	1955	177
Niddrie (Western Metropolitan)	DEU	1965	65
Niddrie (Western Metropolitan)	DEU	1975	18
Niddrie (Western Metropolitan)	DEU	1985	15
Niddrie (Western Metropolitan)	DEU	1995	7
Niddrie (Western Metropolitan)	DEU	2005	15
Niddrie (Western Metropolitan)	DEU	2010	12
Niddrie (Western Metropolitan)	DEU	2011	4
Niddrie (Western Metropolitan)	DEU	2014	3
Niddrie (Western Metropolitan)	EGY		4
Niddrie (Western Metropolitan)	EGY	1955	37
Niddrie (Western Metropolitan)	EGY	1965	68
Niddrie (Western Metropolitan)	EGY	1975	70
Niddrie (Western Metropolitan)	EGY	1985	17
Niddrie (Western Metropolitan)	EGY	1995	57
Niddrie (Western Metropolitan)	EGY	2005	19
Niddrie (Western Metropolitan)	EGY	2010	22
Niddrie (Western Metropolitan)	EGY	2011	11
Niddrie (Western Metropolitan)	EGY	2012	7
Niddrie (Western Metropolitan)	EGY	2013	11
Niddrie (Western Metropolitan)	EGY	2016	12
Niddrie (Western Metropolitan)	FJI		3
Niddrie (Western Metropolitan)	FJI	1965	3
Niddrie (Western Metropolitan)	FJI	1975	5
Niddrie (Western Metropolitan)	FJI	1985	6
Niddrie (Western Metropolitan)	FJI	1995	24
Niddrie (Western Metropolitan)	FJI	2005	15
Niddrie (Western Metropolitan)	FJI	2010	8
Niddrie (Western Metropolitan)	FJI	2011	3
Niddrie (Western Metropolitan)	FJI	2012	3
Niddrie (Western Metropolitan)	GBR		46
Niddrie (Western Metropolitan)	GBR	1946	3
Niddrie (Western Metropolitan)	GBR	1955	119
Niddrie (Western Metropolitan)	GBR	1965	260
Niddrie (Western Metropolitan)	GBR	1975	248
Niddrie (Western Metropolitan)	GBR	1985	116
Niddrie (Western Metropolitan)	GBR	1995	92
Niddrie (Western Metropolitan)	GBR	2005	123
Niddrie (Western Metropolitan)	GBR	2010	85
Niddrie (Western Metropolitan)	GBR	2011	35
Niddrie (Western Metropolitan)	GBR	2012	17
Niddrie (Western Metropolitan)	GBR	2013	15
Niddrie (Western Metropolitan)	GBR	2014	23
Niddrie (Western Metropolitan)	GBR	2015	12
Niddrie (Western Metropolitan)	GBR	2016	7
Niddrie (Western Metropolitan)	GRC		35
Niddrie (Western Metropolitan)	GRC	1946	3
Niddrie (Western Metropolitan)	GRC	1955	88
Niddrie (Western Metropolitan)	GRC	1965	377
Niddrie (Western Metropolitan)	GRC	1975	294
Niddrie (Western Metropolitan)	GRC	1985	30
Niddrie (Western Metropolitan)	GRC	1995	22
Niddrie (Western Metropolitan)	GRC	2005	10
Niddrie (Western Metropolitan)	GRC	2010	4
Niddrie (Western Metropolitan)	GRC	2011	9
Niddrie (Western Metropolitan)	GRC	2012	10
Niddrie (Western Metropolitan)	GRC	2013	10
Niddrie (Western Metropolitan)	GRC	2014	6
Niddrie (Western Metropolitan)	GRC	2015	3
Niddrie (Western Metropolitan)	GRC	2016	4
Niddrie (Western Metropolitan)	HKG	1965	4
Niddrie (Western Metropolitan)	HKG	1975	12
