SED_NAME16	Age	Sex	persons
Buninyong (Western Victoria)	75-84	F	1432
Buninyong (Western Victoria)	75-84	M	1250
Buninyong (Western Victoria)	85+	F	640
Buninyong (Western Victoria)	85+	M	401
Burwood (Southern Metropolitan)	0-4	F	1702
Burwood (Southern Metropolitan)	0-4	M	1814
Burwood (Southern Metropolitan)	5-14	F	4040
Burwood (Southern Metropolitan)	5-14	M	4058
Burwood (Southern Metropolitan)	15-19	F	2473
Burwood (Southern Metropolitan)	15-19	M	2170
Burwood (Southern Metropolitan)	20-24	F	3114
Burwood (Southern Metropolitan)	20-24	M	3395
Burwood (Southern Metropolitan)	25-34	F	4554
Burwood (Southern Metropolitan)	25-34	M	4707
Burwood (Southern Metropolitan)	35-44	F	4456
Burwood (Southern Metropolitan)	35-44	M	3952
Burwood (Southern Metropolitan)	45-54	F	4828
Burwood (Southern Metropolitan)	45-54	M	4305
Burwood (Southern Metropolitan)	55-64	F	3742
Burwood (Southern Metropolitan)	55-64	M	3354
Burwood (Southern Metropolitan)	65-74	F	2671
Burwood (Southern Metropolitan)	65-74	M	2221
Burwood (Southern Metropolitan)	75-84	F	1801
Burwood (Southern Metropolitan)	75-84	M	1308
Burwood (Southern Metropolitan)	85+	F	1369
Burwood (Southern Metropolitan)	85+	M	652
Carrum (South-Eastern Metropolitan)	0-4	F	2346
Carrum (South-Eastern Metropolitan)	0-4	M	2419
Carrum (South-Eastern Metropolitan)	5-14	F	3851
Carrum (South-Eastern Metropolitan)	5-14	M	4181
Carrum (South-Eastern Metropolitan)	15-19	F	1839
Carrum (South-Eastern Metropolitan)	15-19	M	1879
Carrum (South-Eastern Metropolitan)	20-24	F	1918
Carrum (South-Eastern Metropolitan)	20-24	M	1940
Carrum (South-Eastern Metropolitan)	25-34	F	4996
Carrum (South-Eastern Metropolitan)	25-34	M	4482
Carrum (South-Eastern Metropolitan)	35-44	F	5198
Carrum (South-Eastern Metropolitan)	35-44	M	5135
Carrum (South-Eastern Metropolitan)	45-54	F	4862
Carrum (South-Eastern Metropolitan)	45-54	M	4691
Carrum (South-Eastern Metropolitan)	55-64	F	4104
Carrum (South-Eastern Metropolitan)	55-64	M	3938
Carrum (South-Eastern Metropolitan)	65-74	F	3034
Carrum (South-Eastern Metropolitan)	65-74	M	2674
Carrum (South-Eastern Metropolitan)	75-84	F	1671
Carrum (South-Eastern Metropolitan)	75-84	M	1266
Carrum (South-Eastern Metropolitan)	85+	F	816
Carrum (South-Eastern Metropolitan)	85+	M	483
Caulfield (Southern Metropolitan)	0-4	F	1998
Caulfield (Southern Metropolitan)	0-4	M	1945
Caulfield (Southern Metropolitan)	5-14	F	3502
Caulfield (Southern Metropolitan)	5-14	M	3747
Caulfield (Southern Metropolitan)	15-19	F	1578
Caulfield (Southern Metropolitan)	15-19	M	1575
Caulfield (Southern Metropolitan)	20-24	F	2517
Caulfield (Southern Metropolitan)	20-24	M	2312
Caulfield (Southern Metropolitan)	25-34	F	6466
Caulfield (Southern Metropolitan)	25-34	M	6265
Caulfield (Southern Metropolitan)	35-44	F	4648
Caulfield (Southern Metropolitan)	35-44	M	4515
Caulfield (Southern Metropolitan)	45-54	F	4071
Caulfield (Southern Metropolitan)	45-54	M	3728
Caulfield (Southern Metropolitan)	55-64	F	3528
Caulfield (Southern Metropolitan)	55-64	M	3290
Caulfield (Southern Metropolitan)	65-74	F	2677
Caulfield (Southern Metropolitan)	65-74	M	2483
Caulfield (Southern Metropolitan)	75-84	F	1593
Caulfield (Southern Metropolitan)	75-84	M	1143
Caulfield (Southern Metropolitan)	85+	F	1262
Caulfield (Southern Metropolitan)	85+	M	709
Clarinda (South-Eastern Metropolitan)	0-4	F	2203
Clarinda (South-Eastern Metropolitan)	0-4	M	2310
Clarinda (South-Eastern Metropolitan)	5-14	F	3509
Clarinda (South-Eastern Metropolitan)	5-14	M	3855
Clarinda (South-Eastern Metropolitan)	15-19	F	1915
Clarinda (South-Eastern Metropolitan)	15-19	M	2104
Clarinda (South-Eastern Metropolitan)	20-24	F	3143
Clarinda (South-Eastern Metropolitan)	20-24	M	3808
Clarinda (South-Eastern Metropolitan)	25-34	F	6305
Clarinda (South-Eastern Metropolitan)	25-34	M	6813
Clarinda (South-Eastern Metropolitan)	35-44	F	4903
Clarinda (South-Eastern Metropolitan)	35-44	M	5046
Clarinda (South-Eastern Metropolitan)	45-54	F	4397
Clarinda (South-Eastern Metropolitan)	45-54	M	4235
Clarinda (South-Eastern Metropolitan)	55-64	F	3838
Clarinda (South-Eastern Metropolitan)	55-64	M	3519
Clarinda (South-Eastern Metropolitan)	65-74	F	3112
Clarinda (South-Eastern Metropolitan)	65-74	M	2696
Clarinda (South-Eastern Metropolitan)	75-84	F	2300
Clarinda (South-Eastern Metropolitan)	75-84	M	1830
Clarinda (South-Eastern Metropolitan)	85+	F	1313
Clarinda (South-Eastern Metropolitan)	85+	M	799
Cranbourne (South-Eastern Metropolitan)	0-4	F	4827
Cranbourne (South-Eastern Metropolitan)	0-4	M	4986
Cranbourne (South-Eastern Metropolitan)	5-14	F	7228
Cranbourne (South-Eastern Metropolitan)	5-14	M	7571
Cranbourne (South-Eastern Metropolitan)	15-19	F	2795
Cranbourne (South-Eastern Metropolitan)	15-19	M	2961
Cranbourne (South-Eastern Metropolitan)	20-24	F	3099
Cranbourne (South-Eastern Metropolitan)	20-24	M	3114
Cranbourne (South-Eastern Metropolitan)	25-34	F	9503
Cranbourne (South-Eastern Metropolitan)	25-34	M	8409
Cranbourne (South-Eastern Metropolitan)	35-44	F	7717
Cranbourne (South-Eastern Metropolitan)	35-44	M	8210
Cranbourne (South-Eastern Metropolitan)	45-54	F	5429
Cranbourne (South-Eastern Metropolitan)	45-54	M	5470
Cranbourne (South-Eastern Metropolitan)	55-64	F	3891
Cranbourne (South-Eastern Metropolitan)	55-64	M	3753
Cranbourne (South-Eastern Metropolitan)	65-74	F	2576
Cranbourne (South-Eastern Metropolitan)	65-74	M	2258
Cranbourne (South-Eastern Metropolitan)	75-84	F	1295
Cranbourne (South-Eastern Metropolitan)	75-84	M	1020
Cranbourne (South-Eastern Metropolitan)	85+	F	587
Cranbourne (South-Eastern Metropolitan)	85+	M	334
Croydon (Eastern Metropolitan)	0-4	F	1886
Croydon (Eastern Metropolitan)	0-4	M	2039
Croydon (Eastern Metropolitan)	5-14	F	3393
Croydon (Eastern Metropolitan)	5-14	M	3562
Croydon (Eastern Metropolitan)	15-19	F	1679
Croydon (Eastern Metropolitan)	15-19	M	1814
Croydon (Eastern Metropolitan)	20-24	F	1850
Croydon (Eastern Metropolitan)	20-24	M	1804
Croydon (Eastern Metropolitan)	25-34	F	4352
Croydon (Eastern Metropolitan)	25-34	M	3964
Croydon (Eastern Metropolitan)	35-44	F	4018
Croydon (Eastern Metropolitan)	35-44	M	3829
Croydon (Eastern Metropolitan)	45-54	F	4128
Croydon (Eastern Metropolitan)	45-54	M	3639
Croydon (Eastern Metropolitan)	55-64	F	3702
Croydon (Eastern Metropolitan)	55-64	M	3268
Croydon (Eastern Metropolitan)	65-74	F	2997
Croydon (Eastern Metropolitan)	65-74	M	2371
Croydon (Eastern Metropolitan)	75-84	F	1871
Croydon (Eastern Metropolitan)	75-84	M	1341
Croydon (Eastern Metropolitan)	85+	F	997
Croydon (Eastern Metropolitan)	85+	M	546
Dandenong (South-Eastern Metropolitan)	0-4	F	2614
Dandenong (South-Eastern Metropolitan)	0-4	M	2833
Dandenong (South-Eastern Metropolitan)	5-14	F	4219
Dandenong (South-Eastern Metropolitan)	5-14	M	4462
Dandenong (South-Eastern Metropolitan)	15-19	F	2042
Dandenong (South-Eastern Metropolitan)	15-19	M	2191
Dandenong (South-Eastern Metropolitan)	20-24	F	2371
Dandenong (South-Eastern Metropolitan)	20-24	M	3400
Dandenong (South-Eastern Metropolitan)	25-34	F	6281
Dandenong (South-Eastern Metropolitan)	25-34	M	7236
Dandenong (South-Eastern Metropolitan)	35-44	F	4722
Dandenong (South-Eastern Metropolitan)	35-44	M	5929
Dandenong (South-Eastern Metropolitan)	45-54	F	3952
Dandenong (South-Eastern Metropolitan)	45-54	M	4407
Dandenong (South-Eastern Metropolitan)	55-64	F	3963
Dandenong (South-Eastern Metropolitan)	55-64	M	3846
Dandenong (South-Eastern Metropolitan)	65-74	F	2897
Dandenong (South-Eastern Metropolitan)	65-74	M	2729
Dandenong (South-Eastern Metropolitan)	75-84	F	1911
Dandenong (South-Eastern Metropolitan)	75-84	M	1526
Dandenong (South-Eastern Metropolitan)	85+	F	857
Dandenong (South-Eastern Metropolitan)	85+	M	507
Eildon (Northern Victoria)	0-4	F	1494
Eildon (Northern Victoria)	0-4	M	1544
Eildon (Northern Victoria)	5-14	F	3582
Eildon (Northern Victoria)	5-14	M	3776
Eildon (Northern Victoria)	15-19	F	1700
Eildon (Northern Victoria)	15-19	M	1779
Eildon (Northern Victoria)	20-24	F	1331
Eildon (Northern Victoria)	20-24	M	1419
Eildon (Northern Victoria)	25-34	F	2742
Eildon (Northern Victoria)	25-34	M	2633
Eildon (Northern Victoria)	35-44	F	3595
Eildon (Northern Victoria)	35-44	M	3343
Eildon (Northern Victoria)	45-54	F	4324
Eildon (Northern Victoria)	45-54	M	4315
Eildon (Northern Victoria)	55-64	F	4569
Eildon (Northern Victoria)	55-64	M	4481
Eildon (Northern Victoria)	65-74	F	3521
Eildon (Northern Victoria)	65-74	M	3754
Eildon (Northern Victoria)	75-84	F	1579
Eildon (Northern Victoria)	75-84	M	1504
Eildon (Northern Victoria)	85+	F	679
Eildon (Northern Victoria)	85+	M	450
Eltham (Eastern Metropolitan)	0-4	F	1741
Eltham (Eastern Metropolitan)	0-4	M	1759
Eltham (Eastern Metropolitan)	5-14	F	3760
Eltham (Eastern Metropolitan)	5-14	M	3978
Eltham (Eastern Metropolitan)	15-19	F	1827
Eltham (Eastern Metropolitan)	15-19	M	1959
Eltham (Eastern Metropolitan)	20-24	F	1735
Eltham (Eastern Metropolitan)	20-24	M	1809
Eltham (Eastern Metropolitan)	25-34	F	3069
Eltham (Eastern Metropolitan)	25-34	M	2973
Eltham (Eastern Metropolitan)	35-44	F	4211
Eltham (Eastern Metropolitan)	35-44	M	3807
Eltham (Eastern Metropolitan)	45-54	F	4644
Eltham (Eastern Metropolitan)	45-54	M	4156
Eltham (Eastern Metropolitan)	55-64	F	4538
Eltham (Eastern Metropolitan)	55-64	M	4030
Eltham (Eastern Metropolitan)	65-74	F	2900
Eltham (Eastern Metropolitan)	65-74	M	2861
Eltham (Eastern Metropolitan)	75-84	F	1301
Eltham (Eastern Metropolitan)	75-84	M	1039
Eltham (Eastern Metropolitan)	85+	F	621
Eltham (Eastern Metropolitan)	85+	M	327
Essendon (Western Metropolitan)	0-4	F	1871
Essendon (Western Metropolitan)	0-4	M	1959
Essendon (Western Metropolitan)	5-14	F	3573
Essendon (Western Metropolitan)	5-14	M	3773
Essendon (Western Metropolitan)	15-19	F	1833
Essendon (Western Metropolitan)	15-19	M	1703
Essendon (Western Metropolitan)	20-24	F	2610
Essendon (Western Metropolitan)	20-24	M	2543
Essendon (Western Metropolitan)	25-34	F	6502
Essendon (Western Metropolitan)	25-34	M	6001
Essendon (Western Metropolitan)	35-44	F	5119
Essendon (Western Metropolitan)	35-44	M	4766
Essendon (Western Metropolitan)	45-54	F	4561
Essendon (Western Metropolitan)	45-54	M	4353
Essendon (Western Metropolitan)	55-64	F	3817
Essendon (Western Metropolitan)	55-64	M	3523
Essendon (Western Metropolitan)	65-74	F	2265
Essendon (Western Metropolitan)	65-74	M	2119
Essendon (Western Metropolitan)	75-84	F	1574
Essendon (Western Metropolitan)	75-84	M	1087
Essendon (Western Metropolitan)	85+	F	919
Essendon (Western Metropolitan)	85+	M	538
Euroa (Northern Victoria)	0-4	F	1583
Euroa (Northern Victoria)	0-4	M	1770
Euroa (Northern Victoria)	5-14	F	3625
Euroa (Northern Victoria)	5-14	M	3814
Euroa (Northern Victoria)	15-19	F	1849
Euroa (Northern Victoria)	15-19	M	2090
Euroa (Northern Victoria)	20-24	F	1479
Euroa (Northern Victoria)	20-24	M	1716
Euroa (Northern Victoria)	25-34	F	3001
Euroa (Northern Victoria)	25-34	M	3058
Euroa (Northern Victoria)	35-44	F	3544
Euroa (Northern Victoria)	35-44	M	3346
Euroa (Northern Victoria)	45-54	F	4658
Euroa (Northern Victoria)	45-54	M	4365
Euroa (Northern Victoria)	55-64	F	4984
Euroa (Northern Victoria)	55-64	M	5011
Euroa (Northern Victoria)	65-74	F	4055
Euroa (Northern Victoria)	65-74	M	4235
Euroa (Northern Victoria)	75-84	F	2214
Euroa (Northern Victoria)	75-84	M	2092
Euroa (Northern Victoria)	85+	F	1007
Euroa (Northern Victoria)	85+	M	704
Evelyn (Eastern Victoria)	0-4	F	1759
Evelyn (Eastern Victoria)	0-4	M	1792
Evelyn (Eastern Victoria)	5-14	F	3646
Evelyn (Eastern Victoria)	5-14	M	3764
Evelyn (Eastern Victoria)	15-19	F	1975
Evelyn (Eastern Victoria)	15-19	M	2061
Evelyn (Eastern Victoria)	20-24	F	1738
Evelyn (Eastern Victoria)	20-24	M	1878
Evelyn (Eastern Victoria)	25-34	F	3816
Evelyn (Eastern Victoria)	25-34	M	3688
Evelyn (Eastern Victoria)	35-44	F	3800
Evelyn (Eastern Victoria)	35-44	M	3637
Evelyn (Eastern Victoria)	45-54	F	4241
Evelyn (Eastern Victoria)	45-54	M	3924
Evelyn (Eastern Victoria)	55-64	F	3594
Evelyn (Eastern Victoria)	55-64	M	3325
Evelyn (Eastern Victoria)	65-74	F	2715
Evelyn (Eastern Victoria)	65-74	M	2594
Evelyn (Eastern Victoria)	75-84	F	1311
Evelyn (Eastern Victoria)	75-84	M	1149
Evelyn (Eastern Victoria)	85+	F	510
Evelyn (Eastern Victoria)	85+	M	339
Ferntree Gully (Eastern Metropolitan)	0-4	F	1566
Ferntree Gully (Eastern Metropolitan)	0-4	M	1674
Ferntree Gully (Eastern Metropolitan)	5-14	F	3025
Ferntree Gully (Eastern Metropolitan)	5-14	M	3275
Ferntree Gully (Eastern Metropolitan)	15-19	F	1720
Ferntree Gully (Eastern Metropolitan)	15-19	M	1807
Ferntree Gully (Eastern Metropolitan)	20-24	F	1772
Ferntree Gully (Eastern Metropolitan)	20-24	M	1907
Ferntree Gully (Eastern Metropolitan)	25-34	F	3822
Ferntree Gully (Eastern Metropolitan)	25-34	M	3738
Ferntree Gully (Eastern Metropolitan)	35-44	F	3807
Ferntree Gully (Eastern Metropolitan)	35-44	M	3646
Ferntree Gully (Eastern Metropolitan)	45-54	F	4008
Ferntree Gully (Eastern Metropolitan)	45-54	M	3677
Ferntree Gully (Eastern Metropolitan)	55-64	F	4199
Ferntree Gully (Eastern Metropolitan)	55-64	M	3688
Ferntree Gully (Eastern Metropolitan)	65-74	F	2978
Ferntree Gully (Eastern Metropolitan)	65-74	M	2683
Ferntree Gully (Eastern Metropolitan)	75-84	F	1623
Ferntree Gully (Eastern Metropolitan)	75-84	M	1269
Ferntree Gully (Eastern Metropolitan)	85+	F	1051
Ferntree Gully (Eastern Metropolitan)	85+	M	522
Footscray (Western Metropolitan)	0-4	F	2566
Footscray (Western Metropolitan)	0-4	M	2713
Footscray (Western Metropolitan)	5-14	F	3676
Footscray (Western Metropolitan)	5-14	M	3777
Footscray (Western Metropolitan)	15-19	F	2031
Footscray (Western Metropolitan)	15-19	M	1989
Footscray (Western Metropolitan)	20-24	F	3569
Footscray (Western Metropolitan)	20-24	M	4124
Footscray (Western Metropolitan)	25-34	F	8841
Footscray (Western Metropolitan)	25-34	M	9642
Footscray (Western Metropolitan)	35-44	F	5919
Footscray (Western Metropolitan)	35-44	M	6457
Footscray (Western Metropolitan)	45-54	F	4642
Footscray (Western Metropolitan)	45-54	M	4636
Footscray (Western Metropolitan)	55-64	F	3840
Footscray (Western Metropolitan)	55-64	M	3731
Footscray (Western Metropolitan)	65-74	F	2544
Footscray (Western Metropolitan)	65-74	M	2409
Footscray (Western Metropolitan)	75-84	F	1630
Footscray (Western Metropolitan)	75-84	M	1348
Footscray (Western Metropolitan)	85+	F	830
Footscray (Western Metropolitan)	85+	M	513
Forest Hill (Eastern Metropolitan)	0-4	F	1474
Forest Hill (Eastern Metropolitan)	0-4	M	1597
Forest Hill (Eastern Metropolitan)	5-14	F	3436
Forest Hill (Eastern Metropolitan)	5-14	M	3671
Forest Hill (Eastern Metropolitan)	15-19	F	1795
Forest Hill (Eastern Metropolitan)	15-19	M	1916
Forest Hill (Eastern Metropolitan)	20-24	F	1812
Forest Hill (Eastern Metropolitan)	20-24	M	2068
Forest Hill (Eastern Metropolitan)	25-34	F	3351
Forest Hill (Eastern Metropolitan)	25-34	M	3412
Forest Hill (Eastern Metropolitan)	35-44	F	4154
Forest Hill (Eastern Metropolitan)	35-44	M	3737
Forest Hill (Eastern Metropolitan)	45-54	F	4098
Forest Hill (Eastern Metropolitan)	45-54	M	3722
Forest Hill (Eastern Metropolitan)	55-64	F	3650
Forest Hill (Eastern Metropolitan)	55-64	M	3153
Forest Hill (Eastern Metropolitan)	65-74	F	3445
Forest Hill (Eastern Metropolitan)	65-74	M	2864
Forest Hill (Eastern Metropolitan)	75-84	F	2406
Forest Hill (Eastern Metropolitan)	75-84	M	1978
Forest Hill (Eastern Metropolitan)	85+	F	1190
Forest Hill (Eastern Metropolitan)	85+	M	676
Frankston (South-Eastern Metropolitan)	0-4	F	1822
Frankston (South-Eastern Metropolitan)	0-4	M	1950
Frankston (South-Eastern Metropolitan)	5-14	F	3312
Frankston (South-Eastern Metropolitan)	5-14	M	3503
Frankston (South-Eastern Metropolitan)	15-19	F	1729
Frankston (South-Eastern Metropolitan)	15-19	M	1761
Frankston (South-Eastern Metropolitan)	20-24	F	1967
Frankston (South-Eastern Metropolitan)	20-24	M	1928
Frankston (South-Eastern Metropolitan)	25-34	F	4136
Frankston (South-Eastern Metropolitan)	25-34	M	3989
Frankston (South-Eastern Metropolitan)	35-44	F	3983
Frankston (South-Eastern Metropolitan)	35-44	M	3848
Frankston (South-Eastern Metropolitan)	45-54	F	4250
Frankston (South-Eastern Metropolitan)	45-54	M	3965
Frankston (South-Eastern Metropolitan)	55-64	F	4010
Frankston (South-Eastern Metropolitan)	55-64	M	3664
Frankston (South-Eastern Metropolitan)	65-74	F	3297
Frankston (South-Eastern Metropolitan)	65-74	M	2840
Frankston (South-Eastern Metropolitan)	75-84	F	1989
Frankston (South-Eastern Metropolitan)	75-84	M	1548
Frankston (South-Eastern Metropolitan)	85+	F	1075
Frankston (South-Eastern Metropolitan)	85+	M	620
Geelong (Western Victoria)	0-4	F	1829
Geelong (Western Victoria)	0-4	M	1911
Geelong (Western Victoria)	5-14	F	3260
Geelong (Western Victoria)	5-14	M	3402
Geelong (Western Victoria)	15-19	F	1702
Geelong (Western Victoria)	15-19	M	1748
Geelong (Western Victoria)	20-24	F	2370
Geelong (Western Victoria)	20-24	M	2251
Geelong (Western Victoria)	25-34	F	4679
Geelong (Western Victoria)	25-34	M	4462
Geelong (Western Victoria)	35-44	F	4083
Geelong (Western Victoria)	35-44	M	3820
Geelong (Western Victoria)	45-54	F	4389
Geelong (Western Victoria)	45-54	M	3972
Geelong (Western Victoria)	55-64	F	4124
Geelong (Western Victoria)	55-64	M	3654
Geelong (Western Victoria)	65-74	F	3104
Geelong (Western Victoria)	65-74	M	2603
Geelong (Western Victoria)	75-84	F	2105
Geelong (Western Victoria)	75-84	M	1455
Geelong (Western Victoria)	85+	F	1244
Geelong (Western Victoria)	85+	M	724
Gembrook (Eastern Victoria)	0-4	F	2436
Gembrook (Eastern Victoria)	0-4	M	2650
Gembrook (Eastern Victoria)	5-14	F	4559
Gembrook (Eastern Victoria)	5-14	M	4800
Gembrook (Eastern Victoria)	15-19	F	2290
Gembrook (Eastern Victoria)	15-19	M	2511
Gembrook (Eastern Victoria)	20-24	F	2317
Gembrook (Eastern Victoria)	20-24	M	2228
Gembrook (Eastern Victoria)	25-34	F	4754
Gembrook (Eastern Victoria)	25-34	M	4323
Gembrook (Eastern Victoria)	35-44	F	4756
Gembrook (Eastern Victoria)	35-44	M	4484
Gembrook (Eastern Victoria)	45-54	F	4953
Gembrook (Eastern Victoria)	45-54	M	4706
Gembrook (Eastern Victoria)	55-64	F	3888
Gembrook (Eastern Victoria)	55-64	M	3716
Gembrook (Eastern Victoria)	65-74	F	2695
Gembrook (Eastern Victoria)	65-74	M	2478
Gembrook (Eastern Victoria)	75-84	F	1402
Gembrook (Eastern Victoria)	75-84	M	1287
Gembrook (Eastern Victoria)	85+	F	685
Gembrook (Eastern Victoria)	85+	M	422
Gippsland East (Eastern Victoria)	0-4	F	1537
Gippsland East (Eastern Victoria)	0-4	M	1531
Gippsland East (Eastern Victoria)	5-14	F	3309
Gippsland East (Eastern Victoria)	5-14	M	3437
Gippsland East (Eastern Victoria)	15-19	F	1522
Gippsland East (Eastern Victoria)	15-19	M	1651
Gippsland East (Eastern Victoria)	20-24	F	1205
Gippsland East (Eastern Victoria)	20-24	M	1318
Gippsland East (Eastern Victoria)	25-34	F	2767
Gippsland East (Eastern Victoria)	25-34	M	2536
Gippsland East (Eastern Victoria)	35-44	F	3041
Gippsland East (Eastern Victoria)	35-44	M	2800
Gippsland East (Eastern Victoria)	45-54	F	4002
Gippsland East (Eastern Victoria)	45-54	M	3592
Gippsland East (Eastern Victoria)	55-64	F	4873
Gippsland East (Eastern Victoria)	55-64	M	4545
Gippsland East (Eastern Victoria)	65-74	F	4450
Gippsland East (Eastern Victoria)	65-74	M	4754
Gippsland East (Eastern Victoria)	75-84	F	2368
Gippsland East (Eastern Victoria)	75-84	M	2288
Gippsland East (Eastern Victoria)	85+	F	1029
Gippsland East (Eastern Victoria)	85+	M	669
Gippsland South (Eastern Victoria)	0-4	F	1498
Gippsland South (Eastern Victoria)	0-4	M	1657
Gippsland South (Eastern Victoria)	5-14	F	3366
Gippsland South (Eastern Victoria)	5-14	M	3466
Gippsland South (Eastern Victoria)	15-19	F	1513
Gippsland South (Eastern Victoria)	15-19	M	1701
Gippsland South (Eastern Victoria)	20-24	F	1182
Gippsland South (Eastern Victoria)	20-24	M	1368
Gippsland South (Eastern Victoria)	25-34	F	2859
Gippsland South (Eastern Victoria)	25-34	M	2980
Gippsland South (Eastern Victoria)	35-44	F	3129
Gippsland South (Eastern Victoria)	35-44	M	3189
Gippsland South (Eastern Victoria)	45-54	F	3952
Gippsland South (Eastern Victoria)	45-54	M	3831
Gippsland South (Eastern Victoria)	55-64	F	4502
Gippsland South (Eastern Victoria)	55-64	M	4225
Gippsland South (Eastern Victoria)	65-74	F	3648
Gippsland South (Eastern Victoria)	65-74	M	3722
Gippsland South (Eastern Victoria)	75-84	F	1885
Gippsland South (Eastern Victoria)	75-84	M	1736
Gippsland South (Eastern Victoria)	85+	F	945
Gippsland South (Eastern Victoria)	85+	M	588
Hastings (Eastern Victoria)	0-4	F	1921
Hastings (Eastern Victoria)	0-4	M	2236
Hastings (Eastern Victoria)	5-14	F	4280
Hastings (Eastern Victoria)	5-14	M	4410
Hastings (Eastern Victoria)	15-19	F	2220
Hastings (Eastern Victoria)	15-19	M	2508
Hastings (Eastern Victoria)	20-24	F	2259
Hastings (Eastern Victoria)	20-24	M	2494
Hastings (Eastern Victoria)	25-34	F	4398
Hastings (Eastern Victoria)	25-34	M	4109
Hastings (Eastern Victoria)	35-44	F	4382
Hastings (Eastern Victoria)	35-44	M	4129
Hastings (Eastern Victoria)	45-54	F	5289
Hastings (Eastern Victoria)	45-54	M	4789
Hastings (Eastern Victoria)	55-64	F	4565
Hastings (Eastern Victoria)	55-64	M	4265
Hastings (Eastern Victoria)	65-74	F	3212
Hastings (Eastern Victoria)	65-74	M	3032
Hastings (Eastern Victoria)	75-84	F	1502
Hastings (Eastern Victoria)	75-84	M	1382
Hastings (Eastern Victoria)	85+	F	541
Hastings (Eastern Victoria)	85+	M	367
Hawthorn (Southern Metropolitan)	0-4	F	1522
Hawthorn (Southern Metropolitan)	0-4	M	1621
Hawthorn (Southern Metropolitan)	5-14	F	3570
Hawthorn (Southern Metropolitan)	5-14	M	3707
Hawthorn (Southern Metropolitan)	15-19	F	2057
Hawthorn (Southern Metropolitan)	15-19	M	2072
Hawthorn (Southern Metropolitan)	20-24	F	3009
Hawthorn (Southern Metropolitan)	20-24	M	3043
Hawthorn (Southern Metropolitan)	25-34	F	6069
Hawthorn (Southern Metropolitan)	25-34	M	5823
Hawthorn (Southern Metropolitan)	35-44	F	4519
Hawthorn (Southern Metropolitan)	35-44	M	4067
Hawthorn (Southern Metropolitan)	45-54	F	4406
Hawthorn (Southern Metropolitan)	45-54	M	3848
Hawthorn (Southern Metropolitan)	55-64	F	3543
Hawthorn (Southern Metropolitan)	55-64	M	3111
Hawthorn (Southern Metropolitan)	65-74	F	2809
Hawthorn (Southern Metropolitan)	65-74	M	2355
Hawthorn (Southern Metropolitan)	75-84	F	1522
Hawthorn (Southern Metropolitan)	75-84	M	1240
Hawthorn (Southern Metropolitan)	85+	F	978
Hawthorn (Southern Metropolitan)	85+	M	449
Ivanhoe (Eastern Metropolitan)	0-4	F	1966
Ivanhoe (Eastern Metropolitan)	0-4	M	2054
Ivanhoe (Eastern Metropolitan)	5-14	F	3684
Ivanhoe (Eastern Metropolitan)	5-14	M	3802
Ivanhoe (Eastern Metropolitan)	15-19	F	1800
Ivanhoe (Eastern Metropolitan)	15-19	M	1822
Ivanhoe (Eastern Metropolitan)	20-24	F	1904
Ivanhoe (Eastern Metropolitan)	20-24	M	2013
Ivanhoe (Eastern Metropolitan)	25-34	F	4508
Ivanhoe (Eastern Metropolitan)	25-34	M	4355
Ivanhoe (Eastern Metropolitan)	35-44	F	4640
Ivanhoe (Eastern Metropolitan)	35-44	M	4389
Ivanhoe (Eastern Metropolitan)	45-54	F	4528
Ivanhoe (Eastern Metropolitan)	45-54	M	4160
Ivanhoe (Eastern Metropolitan)	55-64	F	3847
Ivanhoe (Eastern Metropolitan)	55-64	M	3609
Ivanhoe (Eastern Metropolitan)	65-74	F	2949
Ivanhoe (Eastern Metropolitan)	65-74	M	2624
Ivanhoe (Eastern Metropolitan)	75-84	F	1965
Ivanhoe (Eastern Metropolitan)	75-84	M	1506
Ivanhoe (Eastern Metropolitan)	85+	F	1271
Ivanhoe (Eastern Metropolitan)	85+	M	747
Kew (Southern Metropolitan)	0-4	F	1292
Kew (Southern Metropolitan)	0-4	M	1366
Kew (Southern Metropolitan)	5-14	F	3988
Kew (Southern Metropolitan)	5-14	M	4270
Kew (Southern Metropolitan)	15-19	F	2494
Kew (Southern Metropolitan)	15-19	M	2548
Kew (Southern Metropolitan)	20-24	F	2276
Kew (Southern Metropolitan)	20-24	M	2430
Kew (Southern Metropolitan)	25-34	F	3471
Kew (Southern Metropolitan)	25-34	M	3401
Kew (Southern Metropolitan)	35-44	F	3987
Kew (Southern Metropolitan)	35-44	M	3242
Kew (Southern Metropolitan)	45-54	F	5239
Kew (Southern Metropolitan)	45-54	M	4560
Kew (Southern Metropolitan)	55-64	F	4005
Kew (Southern Metropolitan)	55-64	M	3729
Kew (Southern Metropolitan)	65-74	F	2923
Kew (Southern Metropolitan)	65-74	M	2591
Kew (Southern Metropolitan)	75-84	F	1846
Kew (Southern Metropolitan)	75-84	M	1455
Kew (Southern Metropolitan)	85+	F	1271
Kew (Southern Metropolitan)	85+	M	750
Keysborough (South-Eastern Metropolitan)	0-4	F	2258
Keysborough (South-Eastern Metropolitan)	0-4	M	2290
Keysborough (South-Eastern Metropolitan)	5-14	F	4141
Keysborough (South-Eastern Metropolitan)	5-14	M	4445
Keysborough (South-Eastern Metropolitan)	15-19	F	2179
Keysborough (South-Eastern Metropolitan)	15-19	M	2396
