SED_NAME16	Age	MaritalStatus	Registered	adults
Albert Park (Southern Metropolitan)	75-84	Married	0	51
Albert Park (Southern Metropolitan)	75-84	Married	1	956
Albert Park (Southern Metropolitan)	75-84	Never married		909
Albert Park (Southern Metropolitan)	85+	Married	0	20
Albert Park (Southern Metropolitan)	85+	Married	1	212
Albert Park (Southern Metropolitan)	85+	Never married		384
Altona (Western Metropolitan)	15-19	Married	0	28
Altona (Western Metropolitan)	15-19	Married	1	4
Altona (Western Metropolitan)	15-19	Never married		4556
Altona (Western Metropolitan)	20-24	Married	0	418
Altona (Western Metropolitan)	20-24	Married	1	250
Altona (Western Metropolitan)	20-24	Never married		4060
Altona (Western Metropolitan)	25-34	Married	0	2161
Altona (Western Metropolitan)	25-34	Married	1	7528
Altona (Western Metropolitan)	25-34	Never married		4678
Altona (Western Metropolitan)	35-44	Married	0	1624
Altona (Western Metropolitan)	35-44	Married	1	11063
Altona (Western Metropolitan)	35-44	Never married		2811
Altona (Western Metropolitan)	45-54	Married	0	1169
Altona (Western Metropolitan)	45-54	Married	1	7124
Altona (Western Metropolitan)	45-54	Never married		2799
Altona (Western Metropolitan)	55-64	Married	0	523
Altona (Western Metropolitan)	55-64	Married	1	4779
Altona (Western Metropolitan)	55-64	Never married		2211
Altona (Western Metropolitan)	65-74	Married	0	198
Altona (Western Metropolitan)	65-74	Married	1	2888
Altona (Western Metropolitan)	65-74	Never married		1446
Altona (Western Metropolitan)	75-84	Married	0	51
Altona (Western Metropolitan)	75-84	Married	1	1115
Altona (Western Metropolitan)	75-84	Never married		947
Altona (Western Metropolitan)	85+	Married	0	3
Altona (Western Metropolitan)	85+	Married	1	197
Altona (Western Metropolitan)	85+	Never married		447
Bass (Eastern Victoria)	15-19	Married	0	41
Bass (Eastern Victoria)	15-19	Never married		3749
Bass (Eastern Victoria)	20-24	Married	0	621
Bass (Eastern Victoria)	20-24	Married	1	149
Bass (Eastern Victoria)	20-24	Never married		2331
Bass (Eastern Victoria)	25-34	Married	0	1937
Bass (Eastern Victoria)	25-34	Married	1	3779
Bass (Eastern Victoria)	25-34	Never married		2657
Bass (Eastern Victoria)	35-44	Married	0	1231
Bass (Eastern Victoria)	35-44	Married	1	5206
Bass (Eastern Victoria)	35-44	Never married		2007
Bass (Eastern Victoria)	45-54	Married	0	964
Bass (Eastern Victoria)	45-54	Married	1	4725
Bass (Eastern Victoria)	45-54	Never married		2430
Bass (Eastern Victoria)	55-64	Married	0	640
Bass (Eastern Victoria)	55-64	Married	1	4491
Bass (Eastern Victoria)	55-64	Never married		2413
Bass (Eastern Victoria)	65-74	Married	0	301
Bass (Eastern Victoria)	65-74	Married	1	4329
Bass (Eastern Victoria)	65-74	Never married		2157
Bass (Eastern Victoria)	75-84	Married	0	64
Bass (Eastern Victoria)	75-84	Married	1	1905
Bass (Eastern Victoria)	75-84	Never married		1372
Bass (Eastern Victoria)	85+	Married	0	9
Bass (Eastern Victoria)	85+	Married	1	409
Bass (Eastern Victoria)	85+	Never married		673
Bayswater (Eastern Metropolitan)	15-19	Married	0	23
Bayswater (Eastern Metropolitan)	15-19	Never married		3142
Bayswater (Eastern Metropolitan)	20-24	Married	0	370
Bayswater (Eastern Metropolitan)	20-24	Married	1	98
Bayswater (Eastern Metropolitan)	20-24	Never married		2953
Bayswater (Eastern Metropolitan)	25-34	Married	0	1666
Bayswater (Eastern Metropolitan)	25-34	Married	1	3654
Bayswater (Eastern Metropolitan)	25-34	Never married		3202
Bayswater (Eastern Metropolitan)	35-44	Married	0	937
Bayswater (Eastern Metropolitan)	35-44	Married	1	5126
Bayswater (Eastern Metropolitan)	35-44	Never married		2157
Bayswater (Eastern Metropolitan)	45-54	Married	0	852
Bayswater (Eastern Metropolitan)	45-54	Married	1	4391
Bayswater (Eastern Metropolitan)	45-54	Never married		2503
Bayswater (Eastern Metropolitan)	55-64	Married	0	452
Bayswater (Eastern Metropolitan)	55-64	Married	1	4076
Bayswater (Eastern Metropolitan)	55-64	Never married		2098
Bayswater (Eastern Metropolitan)	65-74	Married	0	185
Bayswater (Eastern Metropolitan)	65-74	Married	1	3192
Bayswater (Eastern Metropolitan)	65-74	Never married		1631
Bayswater (Eastern Metropolitan)	75-84	Married	0	46
Bayswater (Eastern Metropolitan)	75-84	Married	1	1381
Bayswater (Eastern Metropolitan)	75-84	Never married		1116
Bayswater (Eastern Metropolitan)	85+	Married	0	3
Bayswater (Eastern Metropolitan)	85+	Married	1	252
Bayswater (Eastern Metropolitan)	85+	Never married		518
Bellarine (Western Victoria)	15-19	Married	0	23
Bellarine (Western Victoria)	15-19	Married	1	3
Bellarine (Western Victoria)	15-19	Never married		3003
Bellarine (Western Victoria)	20-24	Married	0	266
Bellarine (Western Victoria)	20-24	Married	1	51
Bellarine (Western Victoria)	20-24	Never married		1853
Bellarine (Western Victoria)	25-34	Married	0	1124
Bellarine (Western Victoria)	25-34	Married	1	2107
Bellarine (Western Victoria)	25-34	Never married		1702
Bellarine (Western Victoria)	35-44	Married	0	956
Bellarine (Western Victoria)	35-44	Married	1	4049
Bellarine (Western Victoria)	35-44	Never married		1423
Bellarine (Western Victoria)	45-54	Married	0	784
Bellarine (Western Victoria)	45-54	Married	1	4346
Bellarine (Western Victoria)	45-54	Never married		1777
Bellarine (Western Victoria)	55-64	Married	0	578
Bellarine (Western Victoria)	55-64	Married	1	5059
Bellarine (Western Victoria)	55-64	Never married		1846
Bellarine (Western Victoria)	65-74	Married	0	288
Bellarine (Western Victoria)	65-74	Married	1	4632
Bellarine (Western Victoria)	65-74	Never married		1741
Bellarine (Western Victoria)	75-84	Married	0	84
Bellarine (Western Victoria)	75-84	Married	1	2116
Bellarine (Western Victoria)	75-84	Never married		1211
Bellarine (Western Victoria)	85+	Married	0	19
Bellarine (Western Victoria)	85+	Married	1	426
Bellarine (Western Victoria)	85+	Never married		721
Benambra (Northern Victoria)	15-19	Married	0	86
Benambra (Northern Victoria)	15-19	Married	1	3
Benambra (Northern Victoria)	15-19	Never married		3442
Benambra (Northern Victoria)	20-24	Married	0	614
Benambra (Northern Victoria)	20-24	Married	1	159
Benambra (Northern Victoria)	20-24	Never married		1977
Benambra (Northern Victoria)	25-34	Married	0	1551
Benambra (Northern Victoria)	25-34	Married	1	2542
Benambra (Northern Victoria)	25-34	Never married		2191
Benambra (Northern Victoria)	35-44	Married	0	1068
Benambra (Northern Victoria)	35-44	Married	1	4093
Benambra (Northern Victoria)	35-44	Never married		1726
Benambra (Northern Victoria)	45-54	Married	0	917
Benambra (Northern Victoria)	45-54	Married	1	4748
Benambra (Northern Victoria)	45-54	Never married		2236
Benambra (Northern Victoria)	55-64	Married	0	619
Benambra (Northern Victoria)	55-64	Married	1	4907
Benambra (Northern Victoria)	55-64	Never married		2213
Benambra (Northern Victoria)	65-74	Married	0	274
Benambra (Northern Victoria)	65-74	Married	1	3737
Benambra (Northern Victoria)	65-74	Never married		1674
Benambra (Northern Victoria)	75-84	Married	0	74
Benambra (Northern Victoria)	75-84	Married	1	1483
Benambra (Northern Victoria)	75-84	Never married		1116
Benambra (Northern Victoria)	85+	Married	0	9
Benambra (Northern Victoria)	85+	Married	1	306
Benambra (Northern Victoria)	85+	Never married		578
Bendigo East (Northern Victoria)	15-19	Married	0	53
Bendigo East (Northern Victoria)	15-19	Married	1	8
Bendigo East (Northern Victoria)	15-19	Never married		3824
Bendigo East (Northern Victoria)	20-24	Married	0	706
Bendigo East (Northern Victoria)	20-24	Married	1	127
Bendigo East (Northern Victoria)	20-24	Never married		3054
Bendigo East (Northern Victoria)	25-34	Married	0	1577
Bendigo East (Northern Victoria)	25-34	Married	1	2721
Bendigo East (Northern Victoria)	25-34	Never married		2580
Bendigo East (Northern Victoria)	35-44	Married	0	940
Bendigo East (Northern Victoria)	35-44	Married	1	4217
Bendigo East (Northern Victoria)	35-44	Never married		1811
Bendigo East (Northern Victoria)	45-54	Married	0	833
Bendigo East (Northern Victoria)	45-54	Married	1	4521
Bendigo East (Northern Victoria)	45-54	Never married		2143
Bendigo East (Northern Victoria)	55-64	Married	0	460
Bendigo East (Northern Victoria)	55-64	Married	1	4567
Bendigo East (Northern Victoria)	55-64	Never married		2086
Bendigo East (Northern Victoria)	65-74	Married	0	164
Bendigo East (Northern Victoria)	65-74	Married	1	3396
Bendigo East (Northern Victoria)	65-74	Never married		1532
Bendigo East (Northern Victoria)	75-84	Married	0	43
Bendigo East (Northern Victoria)	75-84	Married	1	1572
Bendigo East (Northern Victoria)	75-84	Never married		1115
Bendigo East (Northern Victoria)	85+	Married	0	10
Bendigo East (Northern Victoria)	85+	Married	1	345
Bendigo East (Northern Victoria)	85+	Never married		616
Bendigo West (Northern Victoria)	15-19	Married	0	53
Bendigo West (Northern Victoria)	15-19	Married	1	9
Bendigo West (Northern Victoria)	15-19	Never married		2992
Bendigo West (Northern Victoria)	20-24	Married	0	635
Bendigo West (Northern Victoria)	20-24	Married	1	132
Bendigo West (Northern Victoria)	20-24	Never married		2258
Bendigo West (Northern Victoria)	25-34	Married	0	1552
Bendigo West (Northern Victoria)	25-34	Married	1	2204
Bendigo West (Northern Victoria)	25-34	Never married		2519
Bendigo West (Northern Victoria)	35-44	Married	0	1042
Bendigo West (Northern Victoria)	35-44	Married	1	3287
Bendigo West (Northern Victoria)	35-44	Never married		1971
Bendigo West (Northern Victoria)	45-54	Married	0	860
Bendigo West (Northern Victoria)	45-54	Married	1	3728
Bendigo West (Northern Victoria)	45-54	Never married		2411
Bendigo West (Northern Victoria)	55-64	Married	0	626
Bendigo West (Northern Victoria)	55-64	Married	1	4011
Bendigo West (Northern Victoria)	55-64	Never married		2561
Bendigo West (Northern Victoria)	65-74	Married	0	308
Bendigo West (Northern Victoria)	65-74	Married	1	3305
Bendigo West (Northern Victoria)	65-74	Never married		2063
Bendigo West (Northern Victoria)	75-84	Married	0	80
Bendigo West (Northern Victoria)	75-84	Married	1	1723
Bendigo West (Northern Victoria)	75-84	Never married		1314
Bendigo West (Northern Victoria)	85+	Married	0	10
Bendigo West (Northern Victoria)	85+	Married	1	350
Bendigo West (Northern Victoria)	85+	Never married		721
Bentleigh (Southern Metropolitan)	15-19	Married	0	14
Bentleigh (Southern Metropolitan)	15-19	Never married		3666
Bentleigh (Southern Metropolitan)	20-24	Married	0	212
Bentleigh (Southern Metropolitan)	20-24	Married	1	45
Bentleigh (Southern Metropolitan)	20-24	Never married		2900
Bentleigh (Southern Metropolitan)	25-34	Married	0	1068
Bentleigh (Southern Metropolitan)	25-34	Married	1	2452
Bentleigh (Southern Metropolitan)	25-34	Never married		2609
Bentleigh (Southern Metropolitan)	35-44	Married	0	857
Bentleigh (Southern Metropolitan)	35-44	Married	1	5957
Bentleigh (Southern Metropolitan)	35-44	Never married		1579
Bentleigh (Southern Metropolitan)	45-54	Married	0	808
Bentleigh (Southern Metropolitan)	45-54	Married	1	5994
Bentleigh (Southern Metropolitan)	45-54	Never married		2066
Bentleigh (Southern Metropolitan)	55-64	Married	0	401
Bentleigh (Southern Metropolitan)	55-64	Married	1	3983
Bentleigh (Southern Metropolitan)	55-64	Never married		1909
Bentleigh (Southern Metropolitan)	65-74	Married	0	132
Bentleigh (Southern Metropolitan)	65-74	Married	1	2604
Bentleigh (Southern Metropolitan)	65-74	Never married		1368
Bentleigh (Southern Metropolitan)	75-84	Married	0	44
Bentleigh (Southern Metropolitan)	75-84	Married	1	1532
Bentleigh (Southern Metropolitan)	75-84	Never married		1236
Bentleigh (Southern Metropolitan)	85+	Married	0	9
Bentleigh (Southern Metropolitan)	85+	Married	1	512
Bentleigh (Southern Metropolitan)	85+	Never married		1002
Box Hill (Eastern Metropolitan)	15-19	Married	0	26
Box Hill (Eastern Metropolitan)	15-19	Married	1	3
Box Hill (Eastern Metropolitan)	15-19	Never married		4327
Box Hill (Eastern Metropolitan)	20-24	Married	0	404
Box Hill (Eastern Metropolitan)	20-24	Married	1	123
Box Hill (Eastern Metropolitan)	20-24	Never married		4546
Box Hill (Eastern Metropolitan)	25-34	Married	0	1253
Box Hill (Eastern Metropolitan)	25-34	Married	1	3540
Box Hill (Eastern Metropolitan)	25-34	Never married		4302
Box Hill (Eastern Metropolitan)	35-44	Married	0	609
Box Hill (Eastern Metropolitan)	35-44	Married	1	5834
Box Hill (Eastern Metropolitan)	35-44	Never married		1943
Box Hill (Eastern Metropolitan)	45-54	Married	0	550
Box Hill (Eastern Metropolitan)	45-54	Married	1	6185
Box Hill (Eastern Metropolitan)	45-54	Never married		2178
Box Hill (Eastern Metropolitan)	55-64	Married	0	331
Box Hill (Eastern Metropolitan)	55-64	Married	1	4653
Box Hill (Eastern Metropolitan)	55-64	Never married		2034
Box Hill (Eastern Metropolitan)	65-74	Married	0	169
Box Hill (Eastern Metropolitan)	65-74	Married	1	3127
Box Hill (Eastern Metropolitan)	65-74	Never married		1505
Box Hill (Eastern Metropolitan)	75-84	Married	0	51
Box Hill (Eastern Metropolitan)	75-84	Married	1	1828
Box Hill (Eastern Metropolitan)	75-84	Never married		1390
Box Hill (Eastern Metropolitan)	85+	Married	0	13
Box Hill (Eastern Metropolitan)	85+	Married	1	569
Box Hill (Eastern Metropolitan)	85+	Never married		1075
Brighton (Southern Metropolitan)	15-19	Married	0	11
Brighton (Southern Metropolitan)	15-19	Never married		3370
Brighton (Southern Metropolitan)	20-24	Married	0	217
Brighton (Southern Metropolitan)	20-24	Married	1	24
Brighton (Southern Metropolitan)	20-24	Never married		2677
Brighton (Southern Metropolitan)	25-34	Married	0	1819
Brighton (Southern Metropolitan)	25-34	Married	1	1729
Brighton (Southern Metropolitan)	25-34	Never married		3103
Brighton (Southern Metropolitan)	35-44	Married	0	1186
Brighton (Southern Metropolitan)	35-44	Married	1	4758
Brighton (Southern Metropolitan)	35-44	Never married		1927
Brighton (Southern Metropolitan)	45-54	Married	0	935
Brighton (Southern Metropolitan)	45-54	Married	1	6059
Brighton (Southern Metropolitan)	45-54	Never married		2102
Brighton (Southern Metropolitan)	55-64	Married	0	598
Brighton (Southern Metropolitan)	55-64	Married	1	4483
Brighton (Southern Metropolitan)	55-64	Never married		1794
Brighton (Southern Metropolitan)	65-74	Married	0	253
Brighton (Southern Metropolitan)	65-74	Married	1	3119
Brighton (Southern Metropolitan)	65-74	Never married		1460
Brighton (Southern Metropolitan)	75-84	Married	0	56
Brighton (Southern Metropolitan)	75-84	Married	1	1331
Brighton (Southern Metropolitan)	75-84	Never married		1132
Brighton (Southern Metropolitan)	85+	Married	0	14
Brighton (Southern Metropolitan)	85+	Married	1	393
Brighton (Southern Metropolitan)	85+	Never married		779
Broadmeadows (Northern Metropolitan)	15-19	Married	0	13
Broadmeadows (Northern Metropolitan)	15-19	Married	1	24
Broadmeadows (Northern Metropolitan)	15-19	Never married		4780
Broadmeadows (Northern Metropolitan)	20-24	Married	0	150
Broadmeadows (Northern Metropolitan)	20-24	Married	1	576
Broadmeadows (Northern Metropolitan)	20-24	Never married		4359
Broadmeadows (Northern Metropolitan)	25-34	Married	0	627
Broadmeadows (Northern Metropolitan)	25-34	Married	1	4901
Broadmeadows (Northern Metropolitan)	25-34	Never married		5053
Broadmeadows (Northern Metropolitan)	35-44	Married	0	526
Broadmeadows (Northern Metropolitan)	35-44	Married	1	5285
Broadmeadows (Northern Metropolitan)	35-44	Never married		2518
Broadmeadows (Northern Metropolitan)	45-54	Married	0	503
Broadmeadows (Northern Metropolitan)	45-54	Married	1	5040
Broadmeadows (Northern Metropolitan)	45-54	Never married		2787
Broadmeadows (Northern Metropolitan)	55-64	Married	0	298
Broadmeadows (Northern Metropolitan)	55-64	Married	1	3538
Broadmeadows (Northern Metropolitan)	55-64	Never married		2148
Broadmeadows (Northern Metropolitan)	65-74	Married	0	123
Broadmeadows (Northern Metropolitan)	65-74	Married	1	2572
Broadmeadows (Northern Metropolitan)	65-74	Never married		1502
Broadmeadows (Northern Metropolitan)	75-84	Married	0	43
Broadmeadows (Northern Metropolitan)	75-84	Married	1	1594
Broadmeadows (Northern Metropolitan)	75-84	Never married		1315
Broadmeadows (Northern Metropolitan)	85+	Married	0	3
Broadmeadows (Northern Metropolitan)	85+	Married	1	293
Broadmeadows (Northern Metropolitan)	85+	Never married		631
Brunswick (Northern Metropolitan)	15-19	Married	0	39
Brunswick (Northern Metropolitan)	15-19	Married	1	3
Brunswick (Northern Metropolitan)	15-19	Never married		2387
Brunswick (Northern Metropolitan)	20-24	Married	0	639
Brunswick (Northern Metropolitan)	20-24	Married	1	148
Brunswick (Northern Metropolitan)	20-24	Never married		5350
Brunswick (Northern Metropolitan)	25-34	Married	0	4384
Brunswick (Northern Metropolitan)	25-34	Married	1	3415
Brunswick (Northern Metropolitan)	25-34	Never married		9072
Brunswick (Northern Metropolitan)	35-44	Married	0	2269
Brunswick (Northern Metropolitan)	35-44	Married	1	4688
Brunswick (Northern Metropolitan)	35-44	Never married		3559
Brunswick (Northern Metropolitan)	45-54	Married	0	1083
Brunswick (Northern Metropolitan)	45-54	Married	1	3579
Brunswick (Northern Metropolitan)	45-54	Never married		2611
Brunswick (Northern Metropolitan)	55-64	Married	0	581
Brunswick (Northern Metropolitan)	55-64	Married	1	2582
Brunswick (Northern Metropolitan)	55-64	Never married		2121
Brunswick (Northern Metropolitan)	65-74	Married	0	179
Brunswick (Northern Metropolitan)	65-74	Married	1	1841
Brunswick (Northern Metropolitan)	65-74	Never married		1456
Brunswick (Northern Metropolitan)	75-84	Married	0	38
Brunswick (Northern Metropolitan)	75-84	Married	1	1286
Brunswick (Northern Metropolitan)	75-84	Never married		1226
Brunswick (Northern Metropolitan)	85+	Married	0	4
Brunswick (Northern Metropolitan)	85+	Married	1	331
Brunswick (Northern Metropolitan)	85+	Never married		613
Bulleen (Eastern Metropolitan)	15-19	Married	0	7
Bulleen (Eastern Metropolitan)	15-19	Never married		3432
Bulleen (Eastern Metropolitan)	20-24	Married	0	186
Bulleen (Eastern Metropolitan)	20-24	Married	1	67
Bulleen (Eastern Metropolitan)	20-24	Never married		3315
Bulleen (Eastern Metropolitan)	25-34	Married	0	778
Bulleen (Eastern Metropolitan)	25-34	Married	1	2619
Bulleen (Eastern Metropolitan)	25-34	Never married		3492
Bulleen (Eastern Metropolitan)	35-44	Married	0	501
Bulleen (Eastern Metropolitan)	35-44	Married	1	4803
Bulleen (Eastern Metropolitan)	35-44	Never married		1637
Bulleen (Eastern Metropolitan)	45-54	Married	0	452
Bulleen (Eastern Metropolitan)	45-54	Married	1	5637
Bulleen (Eastern Metropolitan)	45-54	Never married		1928
Bulleen (Eastern Metropolitan)	55-64	Married	0	317
Bulleen (Eastern Metropolitan)	55-64	Married	1	5074
Bulleen (Eastern Metropolitan)	55-64	Never married		1535
Bulleen (Eastern Metropolitan)	65-74	Married	0	144
Bulleen (Eastern Metropolitan)	65-74	Married	1	4803
Bulleen (Eastern Metropolitan)	65-74	Never married		1285
Bulleen (Eastern Metropolitan)	75-84	Married	0	72
Bulleen (Eastern Metropolitan)	75-84	Married	1	3122
Bulleen (Eastern Metropolitan)	75-84	Never married		1522
Bulleen (Eastern Metropolitan)	85+	Married	0	22
Bulleen (Eastern Metropolitan)	85+	Married	1	614
Bulleen (Eastern Metropolitan)	85+	Never married		829
Bundoora (Northern Metropolitan)	15-19	Married	0	12
Bundoora (Northern Metropolitan)	15-19	Married	1	4
Bundoora (Northern Metropolitan)	15-19	Never married		3325
Bundoora (Northern Metropolitan)	20-24	Married	0	331
Bundoora (Northern Metropolitan)	20-24	Married	1	129
Bundoora (Northern Metropolitan)	20-24	Never married		4588
Bundoora (Northern Metropolitan)	25-34	Married	0	1323
Bundoora (Northern Metropolitan)	25-34	Married	1	3348
Bundoora (Northern Metropolitan)	25-34	Never married		4109
Bundoora (Northern Metropolitan)	35-44	Married	0	737
Bundoora (Northern Metropolitan)	35-44	Married	1	5143
Bundoora (Northern Metropolitan)	35-44	Never married		1805
Bundoora (Northern Metropolitan)	45-54	Married	0	573
Bundoora (Northern Metropolitan)	45-54	Married	1	4590
Bundoora (Northern Metropolitan)	45-54	Never married		1861
Bundoora (Northern Metropolitan)	55-64	Married	0	297
Bundoora (Northern Metropolitan)	55-64	Married	1	4042
Bundoora (Northern Metropolitan)	55-64	Never married		1634
Bundoora (Northern Metropolitan)	65-74	Married	0	113
Bundoora (Northern Metropolitan)	65-74	Married	1	3287
Bundoora (Northern Metropolitan)	65-74	Never married		1308
Bundoora (Northern Metropolitan)	75-84	Married	0	30
Bundoora (Northern Metropolitan)	75-84	Married	1	1655
Bundoora (Northern Metropolitan)	75-84	Never married		1059
Bundoora (Northern Metropolitan)	85+	Married	0	4
Bundoora (Northern Metropolitan)	85+	Married	1	324
Bundoora (Northern Metropolitan)	85+	Never married		561
Buninyong (Western Victoria)	15-19	Married	0	53
Buninyong (Western Victoria)	15-19	Never married		3283
Buninyong (Western Victoria)	20-24	Married	0	574
Buninyong (Western Victoria)	20-24	Married	1	86
Buninyong (Western Victoria)	20-24	Never married		2935
Buninyong (Western Victoria)	25-34	Married	0	1429
Buninyong (Western Victoria)	25-34	Married	1	2181
Buninyong (Western Victoria)	25-34	Never married		2353
Buninyong (Western Victoria)	35-44	Married	0	1046
Buninyong (Western Victoria)	35-44	Married	1	3954
Buninyong (Western Victoria)	35-44	Never married		1767
Buninyong (Western Victoria)	45-54	Married	0	957
Buninyong (Western Victoria)	45-54	Married	1	4398
Buninyong (Western Victoria)	45-54	Never married		1997
Buninyong (Western Victoria)	55-64	Married	0	525
Buninyong (Western Victoria)	55-64	Married	1	4316
Buninyong (Western Victoria)	55-64	Never married		1976
Buninyong (Western Victoria)	65-74	Married	0	235
Buninyong (Western Victoria)	65-74	Married	1	3223
Buninyong (Western Victoria)	65-74	Never married		1614
Buninyong (Western Victoria)	75-84	Married	0	59
Buninyong (Western Victoria)	75-84	Married	1	1187
Buninyong (Western Victoria)	75-84	Never married		983
Buninyong (Western Victoria)	85+	Married	0	5
Buninyong (Western Victoria)	85+	Married	1	225
Buninyong (Western Victoria)	85+	Never married		512
Burwood (Southern Metropolitan)	15-19	Married	0	24
Burwood (Southern Metropolitan)	15-19	Married	1	5
Burwood (Southern Metropolitan)	15-19	Never married		4099
Burwood (Southern Metropolitan)	20-24	Married	0	272
Burwood (Southern Metropolitan)	20-24	Married	1	99
Burwood (Southern Metropolitan)	20-24	Never married		5417
Burwood (Southern Metropolitan)	25-34	Married	0	1207
Burwood (Southern Metropolitan)	25-34	Married	1	2945
Burwood (Southern Metropolitan)	25-34	Never married		4222
Burwood (Southern Metropolitan)	35-44	Married	0	682
Burwood (Southern Metropolitan)	35-44	Married	1	5595
Burwood (Southern Metropolitan)	35-44	Never married		1524
Burwood (Southern Metropolitan)	45-54	Married	0	581
Burwood (Southern Metropolitan)	45-54	Married	1	5953
Burwood (Southern Metropolitan)	45-54	Never married		1965
Burwood (Southern Metropolitan)	55-64	Married	0	378
Burwood (Southern Metropolitan)	55-64	Married	1	4292
Burwood (Southern Metropolitan)	55-64	Never married		1834
Burwood (Southern Metropolitan)	65-74	Married	0	149
Burwood (Southern Metropolitan)	65-74	Married	1	2749
Burwood (Southern Metropolitan)	65-74	Never married		1468
Burwood (Southern Metropolitan)	75-84	Married	0	39
Burwood (Southern Metropolitan)	75-84	Married	1	1403
Burwood (Southern Metropolitan)	75-84	Never married		1162
Burwood (Southern Metropolitan)	85+	Married	1	432
Burwood (Southern Metropolitan)	85+	Never married		922
Carrum (South-Eastern Metropolitan)	15-19	Married	0	30
Carrum (South-Eastern Metropolitan)	15-19	Never married		3382
Carrum (South-Eastern Metropolitan)	20-24	Married	0	484
Carrum (South-Eastern Metropolitan)	20-24	Married	1	104
Carrum (South-Eastern Metropolitan)	20-24	Never married		2887
Carrum (South-Eastern Metropolitan)	25-34	Married	0	2198
Carrum (South-Eastern Metropolitan)	25-34	Married	1	3372
Carrum (South-Eastern Metropolitan)	25-34	Never married		3107
Carrum (South-Eastern Metropolitan)	35-44	Married	0	1553
Carrum (South-Eastern Metropolitan)	35-44	Married	1	5464
Carrum (South-Eastern Metropolitan)	35-44	Never married		2469
Carrum (South-Eastern Metropolitan)	45-54	Married	0	1166
Carrum (South-Eastern Metropolitan)	45-54	Married	1	4759
Carrum (South-Eastern Metropolitan)	45-54	Never married		2844
Carrum (South-Eastern Metropolitan)	55-64	Married	0	629
Carrum (South-Eastern Metropolitan)	55-64	Married	1	4002
Carrum (South-Eastern Metropolitan)	55-64	Never married		2632
Carrum (South-Eastern Metropolitan)	65-74	Married	0	240
Carrum (South-Eastern Metropolitan)	65-74	Married	1	2776
Carrum (South-Eastern Metropolitan)	65-74	Never married		1955
Carrum (South-Eastern Metropolitan)	75-84	Married	0	48
Carrum (South-Eastern Metropolitan)	75-84	Married	1	1182
Carrum (South-Eastern Metropolitan)	75-84	Never married		1205
Carrum (South-Eastern Metropolitan)	85+	Married	0	18
Carrum (South-Eastern Metropolitan)	85+	Married	1	248
Carrum (South-Eastern Metropolitan)	85+	Never married		661
Caulfield (Southern Metropolitan)	15-19	Married	0	7
Caulfield (Southern Metropolitan)	15-19	Married	1	12
Caulfield (Southern Metropolitan)	15-19	Never married		2829
Caulfield (Southern Metropolitan)	20-24	Married	0	397
Caulfield (Southern Metropolitan)	20-24	Married	1	233
Caulfield (Southern Metropolitan)	20-24	Never married		3750
Caulfield (Southern Metropolitan)	25-34	Married	0	2453
Caulfield (Southern Metropolitan)	25-34	Married	1	3982
Caulfield (Southern Metropolitan)	25-34	Never married		5005
Caulfield (Southern Metropolitan)	35-44	Married	0	1086
Caulfield (Southern Metropolitan)	35-44	Married	1	5055
Caulfield (Southern Metropolitan)	35-44	Never married		2235
Caulfield (Southern Metropolitan)	45-54	Married	0	751
Caulfield (Southern Metropolitan)	45-54	Married	1	4400
Caulfield (Southern Metropolitan)	45-54	Never married		1961
Caulfield (Southern Metropolitan)	55-64	Married	0	452
Caulfield (Southern Metropolitan)	55-64	Married	1	3835
Caulfield (Southern Metropolitan)	55-64	Never married		1882
Caulfield (Southern Metropolitan)	65-74	Married	0	222
Caulfield (Southern Metropolitan)	65-74	Married	1	2837
Caulfield (Southern Metropolitan)	65-74	Never married		1538
Caulfield (Southern Metropolitan)	75-84	Married	0	50
Caulfield (Southern Metropolitan)	75-84	Married	1	1158
Caulfield (Southern Metropolitan)	75-84	Never married		1058
Caulfield (Southern Metropolitan)	85+	Married	0	22
Caulfield (Southern Metropolitan)	85+	Married	1	372
Caulfield (Southern Metropolitan)	85+	Never married		814
Clarinda (South-Eastern Metropolitan)	15-19	Married	0	29
Clarinda (South-Eastern Metropolitan)	15-19	Married	1	9
Clarinda (South-Eastern Metropolitan)	15-19	Never married		3767
Clarinda (South-Eastern Metropolitan)	20-24	Married	0	323
Clarinda (South-Eastern Metropolitan)	20-24	Married	1	310
Clarinda (South-Eastern Metropolitan)	20-24	Never married		5824
Clarinda (South-Eastern Metropolitan)	25-34	Married	0	1256
Clarinda (South-Eastern Metropolitan)	25-34	Married	1	5331
Clarinda (South-Eastern Metropolitan)	25-34	Never married		5619
Clarinda (South-Eastern Metropolitan)	35-44	Married	0	727
Clarinda (South-Eastern Metropolitan)	35-44	Married	1	6024
Clarinda (South-Eastern Metropolitan)	35-44	Never married		2569
Clarinda (South-Eastern Metropolitan)	45-54	Married	0	585
Clarinda (South-Eastern Metropolitan)	45-54	Married	1	4860
Clarinda (South-Eastern Metropolitan)	45-54	Never married		2619
Clarinda (South-Eastern Metropolitan)	55-64	Married	0	310
Clarinda (South-Eastern Metropolitan)	55-64	Married	1	4223
Clarinda (South-Eastern Metropolitan)	55-64	Never married		2283
Clarinda (South-Eastern Metropolitan)	65-74	Married	0	143
Clarinda (South-Eastern Metropolitan)	65-74	Married	1	3470
