SED_NAME16	Age	MaxSchoolingCompleted	Sex	adults
Footscray (Western Metropolitan)	20-24	Year 12	F	2966
Footscray (Western Metropolitan)	20-24	Year 12	M	3250
Footscray (Western Metropolitan)	25-34		F	692
Footscray (Western Metropolitan)	25-34		M	787
Footscray (Western Metropolitan)	25-34	Did not go to school	F	80
Footscray (Western Metropolitan)	25-34	Did not go to school	M	114
Footscray (Western Metropolitan)	25-34	Year 8 or below	F	126
Footscray (Western Metropolitan)	25-34	Year 8 or below	M	137
Footscray (Western Metropolitan)	25-34	Year 9	F	70
Footscray (Western Metropolitan)	25-34	Year 9	M	135
Footscray (Western Metropolitan)	25-34	Year 10	F	325
Footscray (Western Metropolitan)	25-34	Year 10	M	408
Footscray (Western Metropolitan)	25-34	Year 11	F	279
Footscray (Western Metropolitan)	25-34	Year 11	M	441
Footscray (Western Metropolitan)	25-34	Year 12	F	7245
Footscray (Western Metropolitan)	25-34	Year 12	M	7605
Footscray (Western Metropolitan)	35-44		F	443
Footscray (Western Metropolitan)	35-44		M	552
Footscray (Western Metropolitan)	35-44	Did not go to school	F	105
Footscray (Western Metropolitan)	35-44	Did not go to school	M	96
Footscray (Western Metropolitan)	35-44	Year 8 or below	F	159
Footscray (Western Metropolitan)	35-44	Year 8 or below	M	159
Footscray (Western Metropolitan)	35-44	Year 9	F	127
Footscray (Western Metropolitan)	35-44	Year 9	M	129
Footscray (Western Metropolitan)	35-44	Year 10	F	324
Footscray (Western Metropolitan)	35-44	Year 10	M	461
Footscray (Western Metropolitan)	35-44	Year 11	F	279
Footscray (Western Metropolitan)	35-44	Year 11	M	427
Footscray (Western Metropolitan)	35-44	Year 12	F	4466
Footscray (Western Metropolitan)	35-44	Year 12	M	4620
Footscray (Western Metropolitan)	45-54		F	383
Footscray (Western Metropolitan)	45-54		M	383
Footscray (Western Metropolitan)	45-54	Did not go to school	F	156
Footscray (Western Metropolitan)	45-54	Did not go to school	M	139
Footscray (Western Metropolitan)	45-54	Year 8 or below	F	288
Footscray (Western Metropolitan)	45-54	Year 8 or below	M	233
Footscray (Western Metropolitan)	45-54	Year 9	F	212
Footscray (Western Metropolitan)	45-54	Year 9	M	237
Footscray (Western Metropolitan)	45-54	Year 10	F	570
Footscray (Western Metropolitan)	45-54	Year 10	M	610
Footscray (Western Metropolitan)	45-54	Year 11	F	455
Footscray (Western Metropolitan)	45-54	Year 11	M	564
Footscray (Western Metropolitan)	45-54	Year 12	F	2561
Footscray (Western Metropolitan)	45-54	Year 12	M	2471
Footscray (Western Metropolitan)	55-64		F	362
Footscray (Western Metropolitan)	55-64		M	360
Footscray (Western Metropolitan)	55-64	Did not go to school	F	218
Footscray (Western Metropolitan)	55-64	Did not go to school	M	159
Footscray (Western Metropolitan)	55-64	Year 8 or below	F	517
Footscray (Western Metropolitan)	55-64	Year 8 or below	M	322
Footscray (Western Metropolitan)	55-64	Year 9	F	270
Footscray (Western Metropolitan)	55-64	Year 9	M	225
Footscray (Western Metropolitan)	55-64	Year 10	F	590
Footscray (Western Metropolitan)	55-64	Year 10	M	543
Footscray (Western Metropolitan)	55-64	Year 11	F	328
Footscray (Western Metropolitan)	55-64	Year 11	M	388
Footscray (Western Metropolitan)	55-64	Year 12	F	1543
Footscray (Western Metropolitan)	55-64	Year 12	M	1734
Footscray (Western Metropolitan)	65-74		F	336
Footscray (Western Metropolitan)	65-74		M	327
Footscray (Western Metropolitan)	65-74	Did not go to school	F	175
Footscray (Western Metropolitan)	65-74	Did not go to school	M	135
Footscray (Western Metropolitan)	65-74	Year 8 or below	F	707
Footscray (Western Metropolitan)	65-74	Year 8 or below	M	499
Footscray (Western Metropolitan)	65-74	Year 9	F	208
Footscray (Western Metropolitan)	65-74	Year 9	M	177
Footscray (Western Metropolitan)	65-74	Year 10	F	333
Footscray (Western Metropolitan)	65-74	Year 10	M	319
Footscray (Western Metropolitan)	65-74	Year 11	F	132
Footscray (Western Metropolitan)	65-74	Year 11	M	158
Footscray (Western Metropolitan)	65-74	Year 12	F	638
Footscray (Western Metropolitan)	65-74	Year 12	M	797
Footscray (Western Metropolitan)	75-84		F	257
Footscray (Western Metropolitan)	75-84		M	251
Footscray (Western Metropolitan)	75-84	Did not go to school	F	211
Footscray (Western Metropolitan)	75-84	Did not go to school	M	106
Footscray (Western Metropolitan)	75-84	Year 8 or below	F	621
Footscray (Western Metropolitan)	75-84	Year 8 or below	M	473
Footscray (Western Metropolitan)	75-84	Year 9	F	125
Footscray (Western Metropolitan)	75-84	Year 9	M	89
Footscray (Western Metropolitan)	75-84	Year 10	F	152
Footscray (Western Metropolitan)	75-84	Year 10	M	115
Footscray (Western Metropolitan)	75-84	Year 11	F	49
Footscray (Western Metropolitan)	75-84	Year 11	M	47
Footscray (Western Metropolitan)	75-84	Year 12	F	209
Footscray (Western Metropolitan)	75-84	Year 12	M	256
Footscray (Western Metropolitan)	85+		F	165
Footscray (Western Metropolitan)	85+		M	124
Footscray (Western Metropolitan)	85+	Did not go to school	F	93
Footscray (Western Metropolitan)	85+	Did not go to school	M	43
Footscray (Western Metropolitan)	85+	Year 8 or below	F	359
Footscray (Western Metropolitan)	85+	Year 8 or below	M	191
Footscray (Western Metropolitan)	85+	Year 9	F	65
Footscray (Western Metropolitan)	85+	Year 9	M	45
Footscray (Western Metropolitan)	85+	Year 10	F	63
Footscray (Western Metropolitan)	85+	Year 10	M	44
Footscray (Western Metropolitan)	85+	Year 11	F	14
Footscray (Western Metropolitan)	85+	Year 11	M	10
Footscray (Western Metropolitan)	85+	Year 12	F	69
Footscray (Western Metropolitan)	85+	Year 12	M	56
Forest Hill (Eastern Metropolitan)	15-19		F	45
Forest Hill (Eastern Metropolitan)	15-19		M	34
Forest Hill (Eastern Metropolitan)	15-19	Year 8 or below	F	3
Forest Hill (Eastern Metropolitan)	15-19	Year 8 or below	M	11
Forest Hill (Eastern Metropolitan)	15-19	Year 9	F	14
Forest Hill (Eastern Metropolitan)	15-19	Year 9	M	32
Forest Hill (Eastern Metropolitan)	15-19	Year 10	F	27
Forest Hill (Eastern Metropolitan)	15-19	Year 10	M	50
Forest Hill (Eastern Metropolitan)	15-19	Year 11	F	29
Forest Hill (Eastern Metropolitan)	15-19	Year 11	M	52
Forest Hill (Eastern Metropolitan)	15-19	Year 12	F	531
Forest Hill (Eastern Metropolitan)	15-19	Year 12	M	493
Forest Hill (Eastern Metropolitan)	20-24		F	51
Forest Hill (Eastern Metropolitan)	20-24		M	79
Forest Hill (Eastern Metropolitan)	20-24	Did not go to school	F	11
Forest Hill (Eastern Metropolitan)	20-24	Did not go to school	M	6
Forest Hill (Eastern Metropolitan)	20-24	Year 8 or below	F	6
Forest Hill (Eastern Metropolitan)	20-24	Year 8 or below	M	13
Forest Hill (Eastern Metropolitan)	20-24	Year 9	F	14
Forest Hill (Eastern Metropolitan)	20-24	Year 9	M	20
Forest Hill (Eastern Metropolitan)	20-24	Year 10	F	38
Forest Hill (Eastern Metropolitan)	20-24	Year 10	M	89
Forest Hill (Eastern Metropolitan)	20-24	Year 11	F	50
Forest Hill (Eastern Metropolitan)	20-24	Year 11	M	78
Forest Hill (Eastern Metropolitan)	20-24	Year 12	F	1643
Forest Hill (Eastern Metropolitan)	20-24	Year 12	M	1775
Forest Hill (Eastern Metropolitan)	25-34		F	123
Forest Hill (Eastern Metropolitan)	25-34		M	156
Forest Hill (Eastern Metropolitan)	25-34	Did not go to school	F	17
Forest Hill (Eastern Metropolitan)	25-34	Did not go to school	M	16
Forest Hill (Eastern Metropolitan)	25-34	Year 8 or below	F	15
Forest Hill (Eastern Metropolitan)	25-34	Year 8 or below	M	29
Forest Hill (Eastern Metropolitan)	25-34	Year 9	F	28
Forest Hill (Eastern Metropolitan)	25-34	Year 9	M	44
Forest Hill (Eastern Metropolitan)	25-34	Year 10	F	59
Forest Hill (Eastern Metropolitan)	25-34	Year 10	M	140
Forest Hill (Eastern Metropolitan)	25-34	Year 11	F	76
Forest Hill (Eastern Metropolitan)	25-34	Year 11	M	129
Forest Hill (Eastern Metropolitan)	25-34	Year 12	F	3029
Forest Hill (Eastern Metropolitan)	25-34	Year 12	M	2897
Forest Hill (Eastern Metropolitan)	35-44		F	123
Forest Hill (Eastern Metropolitan)	35-44		M	135
Forest Hill (Eastern Metropolitan)	35-44	Did not go to school	F	36
Forest Hill (Eastern Metropolitan)	35-44	Did not go to school	M	28
Forest Hill (Eastern Metropolitan)	35-44	Year 8 or below	F	26
Forest Hill (Eastern Metropolitan)	35-44	Year 8 or below	M	23
Forest Hill (Eastern Metropolitan)	35-44	Year 9	F	44
Forest Hill (Eastern Metropolitan)	35-44	Year 9	M	58
Forest Hill (Eastern Metropolitan)	35-44	Year 10	F	136
Forest Hill (Eastern Metropolitan)	35-44	Year 10	M	171
Forest Hill (Eastern Metropolitan)	35-44	Year 11	F	137
Forest Hill (Eastern Metropolitan)	35-44	Year 11	M	225
Forest Hill (Eastern Metropolitan)	35-44	Year 12	F	3653
Forest Hill (Eastern Metropolitan)	35-44	Year 12	M	3108
Forest Hill (Eastern Metropolitan)	45-54		F	138
Forest Hill (Eastern Metropolitan)	45-54		M	131
Forest Hill (Eastern Metropolitan)	45-54	Did not go to school	F	54
Forest Hill (Eastern Metropolitan)	45-54	Did not go to school	M	33
Forest Hill (Eastern Metropolitan)	45-54	Year 8 or below	F	68
Forest Hill (Eastern Metropolitan)	45-54	Year 8 or below	M	45
Forest Hill (Eastern Metropolitan)	45-54	Year 9	F	75
Forest Hill (Eastern Metropolitan)	45-54	Year 9	M	100
Forest Hill (Eastern Metropolitan)	45-54	Year 10	F	317
Forest Hill (Eastern Metropolitan)	45-54	Year 10	M	367
Forest Hill (Eastern Metropolitan)	45-54	Year 11	F	517
Forest Hill (Eastern Metropolitan)	45-54	Year 11	M	546
Forest Hill (Eastern Metropolitan)	45-54	Year 12	F	2929
Forest Hill (Eastern Metropolitan)	45-54	Year 12	M	2502
Forest Hill (Eastern Metropolitan)	55-64		F	161
Forest Hill (Eastern Metropolitan)	55-64		M	142
Forest Hill (Eastern Metropolitan)	55-64	Did not go to school	F	67
Forest Hill (Eastern Metropolitan)	55-64	Did not go to school	M	40
Forest Hill (Eastern Metropolitan)	55-64	Year 8 or below	F	155
Forest Hill (Eastern Metropolitan)	55-64	Year 8 or below	M	106
Forest Hill (Eastern Metropolitan)	55-64	Year 9	F	152
Forest Hill (Eastern Metropolitan)	55-64	Year 9	M	125
Forest Hill (Eastern Metropolitan)	55-64	Year 10	F	453
Forest Hill (Eastern Metropolitan)	55-64	Year 10	M	331
Forest Hill (Eastern Metropolitan)	55-64	Year 11	F	465
Forest Hill (Eastern Metropolitan)	55-64	Year 11	M	418
Forest Hill (Eastern Metropolitan)	55-64	Year 12	F	2186
Forest Hill (Eastern Metropolitan)	55-64	Year 12	M	1987
Forest Hill (Eastern Metropolitan)	65-74		F	202
Forest Hill (Eastern Metropolitan)	65-74		M	170
Forest Hill (Eastern Metropolitan)	65-74	Did not go to school	F	72
Forest Hill (Eastern Metropolitan)	65-74	Did not go to school	M	45
Forest Hill (Eastern Metropolitan)	65-74	Year 8 or below	F	375
Forest Hill (Eastern Metropolitan)	65-74	Year 8 or below	M	224
Forest Hill (Eastern Metropolitan)	65-74	Year 9	F	251
Forest Hill (Eastern Metropolitan)	65-74	Year 9	M	194
Forest Hill (Eastern Metropolitan)	65-74	Year 10	F	709
Forest Hill (Eastern Metropolitan)	65-74	Year 10	M	453
Forest Hill (Eastern Metropolitan)	65-74	Year 11	F	502
Forest Hill (Eastern Metropolitan)	65-74	Year 11	M	318
Forest Hill (Eastern Metropolitan)	65-74	Year 12	F	1330
Forest Hill (Eastern Metropolitan)	65-74	Year 12	M	1453
Forest Hill (Eastern Metropolitan)	75-84		F	238
Forest Hill (Eastern Metropolitan)	75-84		M	190
Forest Hill (Eastern Metropolitan)	75-84	Did not go to school	F	88
Forest Hill (Eastern Metropolitan)	75-84	Did not go to school	M	61
Forest Hill (Eastern Metropolitan)	75-84	Year 8 or below	F	475
Forest Hill (Eastern Metropolitan)	75-84	Year 8 or below	M	310
Forest Hill (Eastern Metropolitan)	75-84	Year 9	F	227
Forest Hill (Eastern Metropolitan)	75-84	Year 9	M	179
Forest Hill (Eastern Metropolitan)	75-84	Year 10	F	496
Forest Hill (Eastern Metropolitan)	75-84	Year 10	M	339
Forest Hill (Eastern Metropolitan)	75-84	Year 11	F	255
Forest Hill (Eastern Metropolitan)	75-84	Year 11	M	197
Forest Hill (Eastern Metropolitan)	75-84	Year 12	F	616
Forest Hill (Eastern Metropolitan)	75-84	Year 12	M	699
Forest Hill (Eastern Metropolitan)	85+		F	195
Forest Hill (Eastern Metropolitan)	85+		M	63
Forest Hill (Eastern Metropolitan)	85+	Did not go to school	F	47
Forest Hill (Eastern Metropolitan)	85+	Did not go to school	M	14
Forest Hill (Eastern Metropolitan)	85+	Year 8 or below	F	304
Forest Hill (Eastern Metropolitan)	85+	Year 8 or below	M	144
Forest Hill (Eastern Metropolitan)	85+	Year 9	F	123
Forest Hill (Eastern Metropolitan)	85+	Year 9	M	56
Forest Hill (Eastern Metropolitan)	85+	Year 10	F	192
Forest Hill (Eastern Metropolitan)	85+	Year 10	M	111
Forest Hill (Eastern Metropolitan)	85+	Year 11	F	73
Forest Hill (Eastern Metropolitan)	85+	Year 11	M	68
Forest Hill (Eastern Metropolitan)	85+	Year 12	F	253
Forest Hill (Eastern Metropolitan)	85+	Year 12	M	212
Frankston (South-Eastern Metropolitan)	15-19		F	113
Frankston (South-Eastern Metropolitan)	15-19		M	130
Frankston (South-Eastern Metropolitan)	15-19	Did not go to school	F	4
Frankston (South-Eastern Metropolitan)	15-19	Year 8 or below	F	10
Frankston (South-Eastern Metropolitan)	15-19	Year 8 or below	M	18
Frankston (South-Eastern Metropolitan)	15-19	Year 9	F	25
Frankston (South-Eastern Metropolitan)	15-19	Year 9	M	47
Frankston (South-Eastern Metropolitan)	15-19	Year 10	F	89
Frankston (South-Eastern Metropolitan)	15-19	Year 10	M	117
Frankston (South-Eastern Metropolitan)	15-19	Year 11	F	76
Frankston (South-Eastern Metropolitan)	15-19	Year 11	M	104
Frankston (South-Eastern Metropolitan)	15-19	Year 12	F	425
Frankston (South-Eastern Metropolitan)	15-19	Year 12	M	346
Frankston (South-Eastern Metropolitan)	20-24		F	172
Frankston (South-Eastern Metropolitan)	20-24		M	154
Frankston (South-Eastern Metropolitan)	20-24	Did not go to school	M	3
Frankston (South-Eastern Metropolitan)	20-24	Year 8 or below	F	15
Frankston (South-Eastern Metropolitan)	20-24	Year 8 or below	M	33
Frankston (South-Eastern Metropolitan)	20-24	Year 9	F	38
Frankston (South-Eastern Metropolitan)	20-24	Year 9	M	76
Frankston (South-Eastern Metropolitan)	20-24	Year 10	F	182
Frankston (South-Eastern Metropolitan)	20-24	Year 10	M	269
Frankston (South-Eastern Metropolitan)	20-24	Year 11	F	166
Frankston (South-Eastern Metropolitan)	20-24	Year 11	M	213
Frankston (South-Eastern Metropolitan)	20-24	Year 12	F	1388
Frankston (South-Eastern Metropolitan)	20-24	Year 12	M	1177
Frankston (South-Eastern Metropolitan)	25-34		F	337
Frankston (South-Eastern Metropolitan)	25-34		M	358
Frankston (South-Eastern Metropolitan)	25-34	Did not go to school	F	13
Frankston (South-Eastern Metropolitan)	25-34	Did not go to school	M	11
Frankston (South-Eastern Metropolitan)	25-34	Year 8 or below	F	50
Frankston (South-Eastern Metropolitan)	25-34	Year 8 or below	M	81
Frankston (South-Eastern Metropolitan)	25-34	Year 9	F	113
Frankston (South-Eastern Metropolitan)	25-34	Year 9	M	185
Frankston (South-Eastern Metropolitan)	25-34	Year 10	F	406
Frankston (South-Eastern Metropolitan)	25-34	Year 10	M	603
Frankston (South-Eastern Metropolitan)	25-34	Year 11	F	326
Frankston (South-Eastern Metropolitan)	25-34	Year 11	M	422
Frankston (South-Eastern Metropolitan)	25-34	Year 12	F	2884
Frankston (South-Eastern Metropolitan)	25-34	Year 12	M	2322
Frankston (South-Eastern Metropolitan)	35-44		F	293
Frankston (South-Eastern Metropolitan)	35-44		M	295
Frankston (South-Eastern Metropolitan)	35-44	Did not go to school	F	21
Frankston (South-Eastern Metropolitan)	35-44	Did not go to school	M	19
Frankston (South-Eastern Metropolitan)	35-44	Year 8 or below	F	61
Frankston (South-Eastern Metropolitan)	35-44	Year 8 or below	M	73
Frankston (South-Eastern Metropolitan)	35-44	Year 9	F	144
Frankston (South-Eastern Metropolitan)	35-44	Year 9	M	175
Frankston (South-Eastern Metropolitan)	35-44	Year 10	F	407
Frankston (South-Eastern Metropolitan)	35-44	Year 10	M	618
Frankston (South-Eastern Metropolitan)	35-44	Year 11	F	407
Frankston (South-Eastern Metropolitan)	35-44	Year 11	M	503
Frankston (South-Eastern Metropolitan)	35-44	Year 12	F	2653
Frankston (South-Eastern Metropolitan)	35-44	Year 12	M	2158
Frankston (South-Eastern Metropolitan)	45-54		F	336
Frankston (South-Eastern Metropolitan)	45-54		M	344
Frankston (South-Eastern Metropolitan)	45-54	Did not go to school	F	17
Frankston (South-Eastern Metropolitan)	45-54	Did not go to school	M	17
Frankston (South-Eastern Metropolitan)	45-54	Year 8 or below	F	80
Frankston (South-Eastern Metropolitan)	45-54	Year 8 or below	M	105
Frankston (South-Eastern Metropolitan)	45-54	Year 9	F	231
Frankston (South-Eastern Metropolitan)	45-54	Year 9	M	275
Frankston (South-Eastern Metropolitan)	45-54	Year 10	F	719
Frankston (South-Eastern Metropolitan)	45-54	Year 10	M	830
Frankston (South-Eastern Metropolitan)	45-54	Year 11	F	852
Frankston (South-Eastern Metropolitan)	45-54	Year 11	M	825
Frankston (South-Eastern Metropolitan)	45-54	Year 12	F	2014
Frankston (South-Eastern Metropolitan)	45-54	Year 12	M	1568
Frankston (South-Eastern Metropolitan)	55-64		F	343
Frankston (South-Eastern Metropolitan)	55-64		M	328
Frankston (South-Eastern Metropolitan)	55-64	Did not go to school	F	13
Frankston (South-Eastern Metropolitan)	55-64	Did not go to school	M	13
Frankston (South-Eastern Metropolitan)	55-64	Year 8 or below	F	141
Frankston (South-Eastern Metropolitan)	55-64	Year 8 or below	M	119
Frankston (South-Eastern Metropolitan)	55-64	Year 9	F	324
Frankston (South-Eastern Metropolitan)	55-64	Year 9	M	283
Frankston (South-Eastern Metropolitan)	55-64	Year 10	F	833
Frankston (South-Eastern Metropolitan)	55-64	Year 10	M	761
Frankston (South-Eastern Metropolitan)	55-64	Year 11	F	724
Frankston (South-Eastern Metropolitan)	55-64	Year 11	M	700
Frankston (South-Eastern Metropolitan)	55-64	Year 12	F	1628
Frankston (South-Eastern Metropolitan)	55-64	Year 12	M	1458
Frankston (South-Eastern Metropolitan)	65-74		F	365
Frankston (South-Eastern Metropolitan)	65-74		M	279
Frankston (South-Eastern Metropolitan)	65-74	Did not go to school	F	21
Frankston (South-Eastern Metropolitan)	65-74	Did not go to school	M	21
Frankston (South-Eastern Metropolitan)	65-74	Year 8 or below	F	353
Frankston (South-Eastern Metropolitan)	65-74	Year 8 or below	M	254
Frankston (South-Eastern Metropolitan)	65-74	Year 9	F	368
Frankston (South-Eastern Metropolitan)	65-74	Year 9	M	291
Frankston (South-Eastern Metropolitan)	65-74	Year 10	F	773
Frankston (South-Eastern Metropolitan)	65-74	Year 10	M	607
Frankston (South-Eastern Metropolitan)	65-74	Year 11	F	424
Frankston (South-Eastern Metropolitan)	65-74	Year 11	M	365
Frankston (South-Eastern Metropolitan)	65-74	Year 12	F	996
Frankston (South-Eastern Metropolitan)	65-74	Year 12	M	1020
Frankston (South-Eastern Metropolitan)	75-84		F	379
Frankston (South-Eastern Metropolitan)	75-84		M	247
Frankston (South-Eastern Metropolitan)	75-84	Did not go to school	F	21
Frankston (South-Eastern Metropolitan)	75-84	Did not go to school	M	15
Frankston (South-Eastern Metropolitan)	75-84	Year 8 or below	F	331
Frankston (South-Eastern Metropolitan)	75-84	Year 8 or below	M	199
Frankston (South-Eastern Metropolitan)	75-84	Year 9	F	227
Frankston (South-Eastern Metropolitan)	75-84	Year 9	M	182
Frankston (South-Eastern Metropolitan)	75-84	Year 10	F	387
Frankston (South-Eastern Metropolitan)	75-84	Year 10	M	317
Frankston (South-Eastern Metropolitan)	75-84	Year 11	F	177
Frankston (South-Eastern Metropolitan)	75-84	Year 11	M	120
Frankston (South-Eastern Metropolitan)	75-84	Year 12	F	453
Frankston (South-Eastern Metropolitan)	75-84	Year 12	M	474
Frankston (South-Eastern Metropolitan)	85+		F	259
Frankston (South-Eastern Metropolitan)	85+		M	132
Frankston (South-Eastern Metropolitan)	85+	Did not go to school	F	13
Frankston (South-Eastern Metropolitan)	85+	Did not go to school	M	7
Frankston (South-Eastern Metropolitan)	85+	Year 8 or below	F	264
Frankston (South-Eastern Metropolitan)	85+	Year 8 or below	M	120
Frankston (South-Eastern Metropolitan)	85+	Year 9	F	100
Frankston (South-Eastern Metropolitan)	85+	Year 9	M	74
Frankston (South-Eastern Metropolitan)	85+	Year 10	F	195
Frankston (South-Eastern Metropolitan)	85+	Year 10	M	73
Frankston (South-Eastern Metropolitan)	85+	Year 11	F	69
Frankston (South-Eastern Metropolitan)	85+	Year 11	M	50
Frankston (South-Eastern Metropolitan)	85+	Year 12	F	177
Frankston (South-Eastern Metropolitan)	85+	Year 12	M	163
Geelong (Western Victoria)	15-19		F	82
Geelong (Western Victoria)	15-19		M	82
Geelong (Western Victoria)	15-19	Did not go to school	M	3
Geelong (Western Victoria)	15-19	Year 8 or below	F	16
Geelong (Western Victoria)	15-19	Year 8 or below	M	18
Geelong (Western Victoria)	15-19	Year 9	F	26
Geelong (Western Victoria)	15-19	Year 9	M	38
Geelong (Western Victoria)	15-19	Year 10	F	59
Geelong (Western Victoria)	15-19	Year 10	M	103
Geelong (Western Victoria)	15-19	Year 11	F	79
Geelong (Western Victoria)	15-19	Year 11	M	115
Geelong (Western Victoria)	15-19	Year 12	F	437
Geelong (Western Victoria)	15-19	Year 12	M	387
Geelong (Western Victoria)	20-24		F	164
Geelong (Western Victoria)	20-24		M	140
Geelong (Western Victoria)	20-24	Did not go to school	F	3
Geelong (Western Victoria)	20-24	Did not go to school	M	9
Geelong (Western Victoria)	20-24	Year 8 or below	F	16
Geelong (Western Victoria)	20-24	Year 8 or below	M	23
Geelong (Western Victoria)	20-24	Year 9	F	32
Geelong (Western Victoria)	20-24	Year 9	M	59
Geelong (Western Victoria)	20-24	Year 10	F	144
Geelong (Western Victoria)	20-24	Year 10	M	212
Geelong (Western Victoria)	20-24	Year 11	F	145
Geelong (Western Victoria)	20-24	Year 11	M	216
Geelong (Western Victoria)	20-24	Year 12	F	1863
Geelong (Western Victoria)	20-24	Year 12	M	1592
Geelong (Western Victoria)	25-34		F	289
Geelong (Western Victoria)	25-34		M	325
Geelong (Western Victoria)	25-34	Did not go to school	F	6
Geelong (Western Victoria)	25-34	Did not go to school	M	9
Geelong (Western Victoria)	25-34	Year 8 or below	F	39
Geelong (Western Victoria)	25-34	Year 8 or below	M	47
Geelong (Western Victoria)	25-34	Year 9	F	76
Geelong (Western Victoria)	25-34	Year 9	M	125
Geelong (Western Victoria)	25-34	Year 10	F	262
Geelong (Western Victoria)	25-34	Year 10	M	430
Geelong (Western Victoria)	25-34	Year 11	F	270
Geelong (Western Victoria)	25-34	Year 11	M	418
Geelong (Western Victoria)	25-34	Year 12	F	3746
Geelong (Western Victoria)	25-34	Year 12	M	3098
Geelong (Western Victoria)	35-44		F	238
Geelong (Western Victoria)	35-44		M	248
Geelong (Western Victoria)	35-44	Did not go to school	F	7
Geelong (Western Victoria)	35-44	Did not go to school	M	12
Geelong (Western Victoria)	35-44	Year 8 or below	F	35
Geelong (Western Victoria)	35-44	Year 8 or below	M	61
Geelong (Western Victoria)	35-44	Year 9	F	105
Geelong (Western Victoria)	35-44	Year 9	M	132
Geelong (Western Victoria)	35-44	Year 10	F	284
Geelong (Western Victoria)	35-44	Year 10	M	419
Geelong (Western Victoria)	35-44	Year 11	F	368
Geelong (Western Victoria)	35-44	Year 11	M	463
Geelong (Western Victoria)	35-44	Year 12	F	3036
Geelong (Western Victoria)	35-44	Year 12	M	2483
Geelong (Western Victoria)	45-54		F	306
Geelong (Western Victoria)	45-54		M	318
Geelong (Western Victoria)	45-54	Did not go to school	F	16
Geelong (Western Victoria)	45-54	Did not go to school	M	13
Geelong (Western Victoria)	45-54	Year 8 or below	F	89
Geelong (Western Victoria)	45-54	Year 8 or below	M	95
Geelong (Western Victoria)	45-54	Year 9	F	209
Geelong (Western Victoria)	45-54	Year 9	M	246
Geelong (Western Victoria)	45-54	Year 10	F	665
Geelong (Western Victoria)	45-54	Year 10	M	718
Geelong (Western Victoria)	45-54	Year 11	F	968
Geelong (Western Victoria)	45-54	Year 11	M	1036
Geelong (Western Victoria)	45-54	Year 12	F	2131
Geelong (Western Victoria)	45-54	Year 12	M	1544
Geelong (Western Victoria)	55-64		F	310
Geelong (Western Victoria)	55-64		M	261
Geelong (Western Victoria)	55-64	Did not go to school	F	12
Geelong (Western Victoria)	55-64	Did not go to school	M	22
Geelong (Western Victoria)	55-64	Year 8 or below	F	197
Geelong (Western Victoria)	55-64	Year 8 or below	M	131
Geelong (Western Victoria)	55-64	Year 9	F	324
Geelong (Western Victoria)	55-64	Year 9	M	271
Geelong (Western Victoria)	55-64	Year 10	F	793
Geelong (Western Victoria)	55-64	Year 10	M	733
Geelong (Western Victoria)	55-64	Year 11	F	810
Geelong (Western Victoria)	55-64	Year 11	M	788
Geelong (Western Victoria)	55-64	Year 12	F	1666
Geelong (Western Victoria)	55-64	Year 12	M	1442
Geelong (Western Victoria)	65-74		F	310
Geelong (Western Victoria)	65-74		M	279
Geelong (Western Victoria)	65-74	Did not go to school	F	27
Geelong (Western Victoria)	65-74	Did not go to school	M	18
Geelong (Western Victoria)	65-74	Year 8 or below	F	390
Geelong (Western Victoria)	65-74	Year 8 or below	M	265
Geelong (Western Victoria)	65-74	Year 9	F	395
Geelong (Western Victoria)	65-74	Year 9	M	329
Geelong (Western Victoria)	65-74	Year 10	F	707
Geelong (Western Victoria)	65-74	Year 10	M	538
Geelong (Western Victoria)	65-74	Year 11	F	457
Geelong (Western Victoria)	65-74	Year 11	M	330
Geelong (Western Victoria)	65-74	Year 12	F	820
Geelong (Western Victoria)	65-74	Year 12	M	837
Geelong (Western Victoria)	75-84		F	347
Geelong (Western Victoria)	75-84		M	218
Geelong (Western Victoria)	75-84	Did not go to school	F	35
Geelong (Western Victoria)	75-84	Did not go to school	M	24
Geelong (Western Victoria)	75-84	Year 8 or below	F	454
Geelong (Western Victoria)	75-84	Year 8 or below	M	322
Geelong (Western Victoria)	75-84	Year 9	F	290
Geelong (Western Victoria)	75-84	Year 9	M	195
Geelong (Western Victoria)	75-84	Year 10	F	386
Geelong (Western Victoria)	75-84	Year 10	M	249
Geelong (Western Victoria)	75-84	Year 11	F	218
Geelong (Western Victoria)	75-84	Year 11	M	95
Geelong (Western Victoria)	75-84	Year 12	F	374
Geelong (Western Victoria)	75-84	Year 12	M	347
Geelong (Western Victoria)	85+		F	237
Geelong (Western Victoria)	85+		M	138
Geelong (Western Victoria)	85+	Did not go to school	F	31
Geelong (Western Victoria)	85+	Did not go to school	M	13
Geelong (Western Victoria)	85+	Year 8 or below	F	450
Geelong (Western Victoria)	85+	Year 8 or below	M	201
Geelong (Western Victoria)	85+	Year 9	F	152
Geelong (Western Victoria)	85+	Year 9	M	77
Geelong (Western Victoria)	85+	Year 10	F	156
Geelong (Western Victoria)	85+	Year 10	M	92
Geelong (Western Victoria)	85+	Year 11	F	59
Geelong (Western Victoria)	85+	Year 11	M	53
Geelong (Western Victoria)	85+	Year 12	F	160
Geelong (Western Victoria)	85+	Year 12	M	145
