SED_NAME16	Age5yr	Indigenous	persons
Collie-Preston (South West)	20-24	1	94
Collie-Preston (South West)	25-29		154
Collie-Preston (South West)	25-29	0	2075
Collie-Preston (South West)	25-29	1	60
Collie-Preston (South West)	30-34		155
Collie-Preston (South West)	30-34	0	2199
Collie-Preston (South West)	30-34	1	68
Collie-Preston (South West)	35-39		157
Collie-Preston (South West)	35-39	0	2291
Collie-Preston (South West)	35-39	1	42
Collie-Preston (South West)	40-44		157
Collie-Preston (South West)	40-44	0	2535
Collie-Preston (South West)	40-44	1	59
Collie-Preston (South West)	45-49		185
Collie-Preston (South West)	45-49	0	2714
Collie-Preston (South West)	45-49	1	52
Collie-Preston (South West)	50-54		171
Collie-Preston (South West)	50-54	0	2588
Collie-Preston (South West)	50-54	1	49
Collie-Preston (South West)	55-59		175
Collie-Preston (South West)	55-59	0	2394
Collie-Preston (South West)	55-59	1	42
Collie-Preston (South West)	60-64		157
Collie-Preston (South West)	60-64	0	2090
Collie-Preston (South West)	60-64	1	33
Collie-Preston (South West)	65+		509
Collie-Preston (South West)	65+	0	5033
Collie-Preston (South West)	65+	1	21
Cottesloe (North Metropolitan)	0-4		90
Cottesloe (North Metropolitan)	0-4	0	1533
Cottesloe (North Metropolitan)	0-4	1	16
Cottesloe (North Metropolitan)	5-9		93
Cottesloe (North Metropolitan)	5-9	0	1971
Cottesloe (North Metropolitan)	5-9	1	18
Cottesloe (North Metropolitan)	10-14		113
Cottesloe (North Metropolitan)	10-14	0	2526
Cottesloe (North Metropolitan)	10-14	1	39
Cottesloe (North Metropolitan)	15-19		110
Cottesloe (North Metropolitan)	15-19	0	2543
Cottesloe (North Metropolitan)	15-19	1	57
Cottesloe (North Metropolitan)	20-24		146
Cottesloe (North Metropolitan)	20-24	0	2017
Cottesloe (North Metropolitan)	20-24	1	13
Cottesloe (North Metropolitan)	25-29		221
Cottesloe (North Metropolitan)	25-29	0	2035
Cottesloe (North Metropolitan)	25-29	1	19
Cottesloe (North Metropolitan)	30-34		214
Cottesloe (North Metropolitan)	30-34	0	1962
Cottesloe (North Metropolitan)	30-34	1	7
Cottesloe (North Metropolitan)	35-39		142
Cottesloe (North Metropolitan)	35-39	0	1840
Cottesloe (North Metropolitan)	35-39	1	9
Cottesloe (North Metropolitan)	40-44		140
Cottesloe (North Metropolitan)	40-44	0	2076
Cottesloe (North Metropolitan)	40-44	1	12
Cottesloe (North Metropolitan)	45-49		168
Cottesloe (North Metropolitan)	45-49	0	2577
Cottesloe (North Metropolitan)	45-49	1	8
Cottesloe (North Metropolitan)	50-54		178
Cottesloe (North Metropolitan)	50-54	0	2445
Cottesloe (North Metropolitan)	50-54	1	11
Cottesloe (North Metropolitan)	55-59		169
Cottesloe (North Metropolitan)	55-59	0	2322
Cottesloe (North Metropolitan)	55-59	1	13
Cottesloe (North Metropolitan)	60-64		157
Cottesloe (North Metropolitan)	60-64	0	2155
Cottesloe (North Metropolitan)	60-64	1	8
Cottesloe (North Metropolitan)	65+		512
Cottesloe (North Metropolitan)	65+	0	6900
Cottesloe (North Metropolitan)	65+	1	9
Darling Range (East Metropolitan)	0-4		243
Darling Range (East Metropolitan)	0-4	0	5198
Darling Range (East Metropolitan)	0-4	1	116
Darling Range (East Metropolitan)	5-9		229
Darling Range (East Metropolitan)	5-9	0	4502
Darling Range (East Metropolitan)	5-9	1	114
Darling Range (East Metropolitan)	10-14		188
Darling Range (East Metropolitan)	10-14	0	3775
Darling Range (East Metropolitan)	10-14	1	104
Darling Range (East Metropolitan)	15-19		148
Darling Range (East Metropolitan)	15-19	0	3455
Darling Range (East Metropolitan)	15-19	1	87
Darling Range (East Metropolitan)	20-24		182
Darling Range (East Metropolitan)	20-24	0	3650
Darling Range (East Metropolitan)	20-24	1	69
Darling Range (East Metropolitan)	25-29		223
Darling Range (East Metropolitan)	25-29	0	4780
Darling Range (East Metropolitan)	25-29	1	59
Darling Range (East Metropolitan)	30-34		264
Darling Range (East Metropolitan)	30-34	0	5506
Darling Range (East Metropolitan)	30-34	1	60
Darling Range (East Metropolitan)	35-39		225
Darling Range (East Metropolitan)	35-39	0	4655
Darling Range (East Metropolitan)	35-39	1	60
Darling Range (East Metropolitan)	40-44		217
Darling Range (East Metropolitan)	40-44	0	4059
Darling Range (East Metropolitan)	40-44	1	43
Darling Range (East Metropolitan)	45-49		192
Darling Range (East Metropolitan)	45-49	0	3944
Darling Range (East Metropolitan)	45-49	1	36
Darling Range (East Metropolitan)	50-54		210
Darling Range (East Metropolitan)	50-54	0	3640
Darling Range (East Metropolitan)	50-54	1	34
Darling Range (East Metropolitan)	55-59		150
Darling Range (East Metropolitan)	55-59	0	3110
Darling Range (East Metropolitan)	55-59	1	25
Darling Range (East Metropolitan)	60-64		146
Darling Range (East Metropolitan)	60-64	0	2587
Darling Range (East Metropolitan)	60-64	1	20
Darling Range (East Metropolitan)	65+		285
Darling Range (East Metropolitan)	65+	0	5415
Darling Range (East Metropolitan)	65+	1	16
Dawesville (South West)	0-4		113
Dawesville (South West)	0-4	0	1936
Dawesville (South West)	0-4	1	77
Dawesville (South West)	5-9		118
Dawesville (South West)	5-9	0	2240
Dawesville (South West)	5-9	1	72
Dawesville (South West)	10-14		102
Dawesville (South West)	10-14	0	2286
Dawesville (South West)	10-14	1	61
Dawesville (South West)	15-19		116
Dawesville (South West)	15-19	0	2237
Dawesville (South West)	15-19	1	76
Dawesville (South West)	20-24		100
Dawesville (South West)	20-24	0	1807
Dawesville (South West)	20-24	1	46
Dawesville (South West)	25-29		118
Dawesville (South West)	25-29	0	1552
Dawesville (South West)	25-29	1	42
Dawesville (South West)	30-34		136
Dawesville (South West)	30-34	0	1830
Dawesville (South West)	30-34	1	41
Dawesville (South West)	35-39		132
Dawesville (South West)	35-39	0	1978
Dawesville (South West)	35-39	1	25
Dawesville (South West)	40-44		163
Dawesville (South West)	40-44	0	2325
Dawesville (South West)	40-44	1	30
Dawesville (South West)	45-49		160
Dawesville (South West)	45-49	0	2430
Dawesville (South West)	45-49	1	37
Dawesville (South West)	50-54		175
Dawesville (South West)	50-54	0	2533
Dawesville (South West)	50-54	1	24
Dawesville (South West)	55-59		166
Dawesville (South West)	55-59	0	2564
Dawesville (South West)	55-59	1	17
Dawesville (South West)	60-64		173
Dawesville (South West)	60-64	0	2675
Dawesville (South West)	60-64	1	20
Dawesville (South West)	65+		670
Dawesville (South West)	65+	0	9187
Dawesville (South West)	65+	1	31
Eyre (Mining and Pastoral)	0-4		370
Eyre (Mining and Pastoral)	0-4	0	3191
Eyre (Mining and Pastoral)	0-4	1	404
Eyre (Mining and Pastoral)	5-9		341
Eyre (Mining and Pastoral)	5-9	0	3135
Eyre (Mining and Pastoral)	5-9	1	417
Eyre (Mining and Pastoral)	10-14		290
Eyre (Mining and Pastoral)	10-14	0	2761
Eyre (Mining and Pastoral)	10-14	1	364
Eyre (Mining and Pastoral)	15-19		278
Eyre (Mining and Pastoral)	15-19	0	2475
Eyre (Mining and Pastoral)	15-19	1	385
Eyre (Mining and Pastoral)	20-24		304
Eyre (Mining and Pastoral)	20-24	0	2570
Eyre (Mining and Pastoral)	20-24	1	250
Eyre (Mining and Pastoral)	25-29		462
Eyre (Mining and Pastoral)	25-29	0	3296
Eyre (Mining and Pastoral)	25-29	1	252
Eyre (Mining and Pastoral)	30-34		448
Eyre (Mining and Pastoral)	30-34	0	3426
Eyre (Mining and Pastoral)	30-34	1	208
Eyre (Mining and Pastoral)	35-39		365
Eyre (Mining and Pastoral)	35-39	0	3018
Eyre (Mining and Pastoral)	35-39	1	176
Eyre (Mining and Pastoral)	40-44		402
Eyre (Mining and Pastoral)	40-44	0	3143
Eyre (Mining and Pastoral)	40-44	1	183
Eyre (Mining and Pastoral)	45-49		435
Eyre (Mining and Pastoral)	45-49	0	3192
Eyre (Mining and Pastoral)	45-49	1	173
Eyre (Mining and Pastoral)	50-54		403
Eyre (Mining and Pastoral)	50-54	0	3188
Eyre (Mining and Pastoral)	50-54	1	145
Eyre (Mining and Pastoral)	55-59		419
Eyre (Mining and Pastoral)	55-59	0	2873
Eyre (Mining and Pastoral)	55-59	1	139
Eyre (Mining and Pastoral)	60-64		310
Eyre (Mining and Pastoral)	60-64	0	2198
Eyre (Mining and Pastoral)	60-64	1	86
Eyre (Mining and Pastoral)	65+		598
Eyre (Mining and Pastoral)	65+	0	4682
Eyre (Mining and Pastoral)	65+	1	153
Forrestfield (East Metropolitan)	0-4		166
Forrestfield (East Metropolitan)	0-4	0	2761
Forrestfield (East Metropolitan)	0-4	1	138
Forrestfield (East Metropolitan)	5-9		111
Forrestfield (East Metropolitan)	5-9	0	2715
Forrestfield (East Metropolitan)	5-9	1	125
Forrestfield (East Metropolitan)	10-14		108
Forrestfield (East Metropolitan)	10-14	0	2355
Forrestfield (East Metropolitan)	10-14	1	134
Forrestfield (East Metropolitan)	15-19		107
Forrestfield (East Metropolitan)	15-19	0	2357
Forrestfield (East Metropolitan)	15-19	1	121
Forrestfield (East Metropolitan)	20-24		135
Forrestfield (East Metropolitan)	20-24	0	2577
Forrestfield (East Metropolitan)	20-24	1	104
Forrestfield (East Metropolitan)	25-29		208
Forrestfield (East Metropolitan)	25-29	0	3031
Forrestfield (East Metropolitan)	25-29	1	68
Forrestfield (East Metropolitan)	30-34		199
Forrestfield (East Metropolitan)	30-34	0	3308
Forrestfield (East Metropolitan)	30-34	1	61
Forrestfield (East Metropolitan)	35-39		165
Forrestfield (East Metropolitan)	35-39	0	2956
Forrestfield (East Metropolitan)	35-39	1	50
Forrestfield (East Metropolitan)	40-44		145
Forrestfield (East Metropolitan)	40-44	0	2807
Forrestfield (East Metropolitan)	40-44	1	57
Forrestfield (East Metropolitan)	45-49		133
Forrestfield (East Metropolitan)	45-49	0	2632
Forrestfield (East Metropolitan)	45-49	1	60
Forrestfield (East Metropolitan)	50-54		141
Forrestfield (East Metropolitan)	50-54	0	2533
Forrestfield (East Metropolitan)	50-54	1	38
Forrestfield (East Metropolitan)	55-59		128
Forrestfield (East Metropolitan)	55-59	0	2365
Forrestfield (East Metropolitan)	55-59	1	39
Forrestfield (East Metropolitan)	60-64		145
Forrestfield (East Metropolitan)	60-64	0	2020
Forrestfield (East Metropolitan)	60-64	1	32
Forrestfield (East Metropolitan)	65+		392
Forrestfield (East Metropolitan)	65+	0	5118
Forrestfield (East Metropolitan)	65+	1	29
Fremantle (South Metropolitan)	0-4		135
Fremantle (South Metropolitan)	0-4	0	1933
Fremantle (South Metropolitan)	0-4	1	49
Fremantle (South Metropolitan)	5-9		122
Fremantle (South Metropolitan)	5-9	0	1976
Fremantle (South Metropolitan)	5-9	1	44
Fremantle (South Metropolitan)	10-14		108
Fremantle (South Metropolitan)	10-14	0	1913
Fremantle (South Metropolitan)	10-14	1	41
Fremantle (South Metropolitan)	15-19		110
Fremantle (South Metropolitan)	15-19	0	1793
Fremantle (South Metropolitan)	15-19	1	30
Fremantle (South Metropolitan)	20-24		173
Fremantle (South Metropolitan)	20-24	0	1978
Fremantle (South Metropolitan)	20-24	1	38
Fremantle (South Metropolitan)	25-29		304
Fremantle (South Metropolitan)	25-29	0	2509
Fremantle (South Metropolitan)	25-29	1	37
Fremantle (South Metropolitan)	30-34		288
Fremantle (South Metropolitan)	30-34	0	2820
Fremantle (South Metropolitan)	30-34	1	37
Fremantle (South Metropolitan)	35-39		233
Fremantle (South Metropolitan)	35-39	0	2602
Fremantle (South Metropolitan)	35-39	1	22
Fremantle (South Metropolitan)	40-44		242
Fremantle (South Metropolitan)	40-44	0	2664
Fremantle (South Metropolitan)	40-44	1	28
Fremantle (South Metropolitan)	45-49		254
Fremantle (South Metropolitan)	45-49	0	2888
Fremantle (South Metropolitan)	45-49	1	36
Fremantle (South Metropolitan)	50-54		248
Fremantle (South Metropolitan)	50-54	0	2737
Fremantle (South Metropolitan)	50-54	1	28
Fremantle (South Metropolitan)	55-59		232
Fremantle (South Metropolitan)	55-59	0	2561
Fremantle (South Metropolitan)	55-59	1	39
Fremantle (South Metropolitan)	60-64		188
Fremantle (South Metropolitan)	60-64	0	2331
Fremantle (South Metropolitan)	60-64	1	21
Fremantle (South Metropolitan)	65+		611
Fremantle (South Metropolitan)	65+	0	6263
Fremantle (South Metropolitan)	65+	1	18
Geraldton (Agricultural)	0-4		196
Geraldton (Agricultural)	0-4	0	1933
Geraldton (Agricultural)	0-4	1	387
Geraldton (Agricultural)	5-9		161
Geraldton (Agricultural)	5-9	0	2084
Geraldton (Agricultural)	5-9	1	439
Geraldton (Agricultural)	10-14		223
Geraldton (Agricultural)	10-14	0	2061
Geraldton (Agricultural)	10-14	1	406
Geraldton (Agricultural)	15-19		202
Geraldton (Agricultural)	15-19	0	2151
Geraldton (Agricultural)	15-19	1	330
Geraldton (Agricultural)	20-24		163
Geraldton (Agricultural)	20-24	0	1696
Geraldton (Agricultural)	20-24	1	330
Geraldton (Agricultural)	25-29		151
Geraldton (Agricultural)	25-29	0	1838
Geraldton (Agricultural)	25-29	1	263
Geraldton (Agricultural)	30-34		201
Geraldton (Agricultural)	30-34	0	1954
Geraldton (Agricultural)	30-34	1	236
Geraldton (Agricultural)	35-39		177
Geraldton (Agricultural)	35-39	0	1906
Geraldton (Agricultural)	35-39	1	206
Geraldton (Agricultural)	40-44		205
Geraldton (Agricultural)	40-44	0	2153
Geraldton (Agricultural)	40-44	1	229
Geraldton (Agricultural)	45-49		230
Geraldton (Agricultural)	45-49	0	2437
Geraldton (Agricultural)	45-49	1	193
Geraldton (Agricultural)	50-54		230
Geraldton (Agricultural)	50-54	0	2310
Geraldton (Agricultural)	50-54	1	155
Geraldton (Agricultural)	55-59		191
Geraldton (Agricultural)	55-59	0	2191
Geraldton (Agricultural)	55-59	1	142
Geraldton (Agricultural)	60-64		163
Geraldton (Agricultural)	60-64	0	1861
Geraldton (Agricultural)	60-64	1	124
Geraldton (Agricultural)	65+		476
Geraldton (Agricultural)	65+	0	4969
Geraldton (Agricultural)	65+	1	167
Girrawheen (North Metropolitan)	0-4		139
Girrawheen (North Metropolitan)	0-4	0	3396
Girrawheen (North Metropolitan)	0-4	1	70
Girrawheen (North Metropolitan)	5-9		125
Girrawheen (North Metropolitan)	5-9	0	3454
Girrawheen (North Metropolitan)	5-9	1	76
Girrawheen (North Metropolitan)	10-14		93
Girrawheen (North Metropolitan)	10-14	0	3189
Girrawheen (North Metropolitan)	10-14	1	72
Girrawheen (North Metropolitan)	15-19		107
Girrawheen (North Metropolitan)	15-19	0	3345
Girrawheen (North Metropolitan)	15-19	1	67
Girrawheen (North Metropolitan)	20-24		126
Girrawheen (North Metropolitan)	20-24	0	2880
Girrawheen (North Metropolitan)	20-24	1	62
Girrawheen (North Metropolitan)	25-29		169
Girrawheen (North Metropolitan)	25-29	0	3169
Girrawheen (North Metropolitan)	25-29	1	48
Girrawheen (North Metropolitan)	30-34		138
Girrawheen (North Metropolitan)	30-34	0	3643
Girrawheen (North Metropolitan)	30-34	1	33
Girrawheen (North Metropolitan)	35-39		168
Girrawheen (North Metropolitan)	35-39	0	3560
Girrawheen (North Metropolitan)	35-39	1	35
Girrawheen (North Metropolitan)	40-44		123
Girrawheen (North Metropolitan)	40-44	0	3564
Girrawheen (North Metropolitan)	40-44	1	31
Girrawheen (North Metropolitan)	45-49		153
Girrawheen (North Metropolitan)	45-49	0	3283
Girrawheen (North Metropolitan)	45-49	1	29
Girrawheen (North Metropolitan)	50-54		128
Girrawheen (North Metropolitan)	50-54	0	2821
Girrawheen (North Metropolitan)	50-54	1	38
Girrawheen (North Metropolitan)	55-59		113
Girrawheen (North Metropolitan)	55-59	0	2341
Girrawheen (North Metropolitan)	55-59	1	19
Girrawheen (North Metropolitan)	60-64		93
Girrawheen (North Metropolitan)	60-64	0	1941
Girrawheen (North Metropolitan)	60-64	1	15
Girrawheen (North Metropolitan)	65+		280
Girrawheen (North Metropolitan)	65+	0	5136
Girrawheen (North Metropolitan)	65+	1	24
Gosnells (East Metropolitan)	0-4		164
Gosnells (East Metropolitan)	0-4	0	2616
Gosnells (East Metropolitan)	0-4	1	144
Gosnells (East Metropolitan)	5-9		155
Gosnells (East Metropolitan)	5-9	0	2545
Gosnells (East Metropolitan)	5-9	1	154
Gosnells (East Metropolitan)	10-14		129
Gosnells (East Metropolitan)	10-14	0	2304
Gosnells (East Metropolitan)	10-14	1	120
Gosnells (East Metropolitan)	15-19		112
Gosnells (East Metropolitan)	15-19	0	2309
Gosnells (East Metropolitan)	15-19	1	111
Gosnells (East Metropolitan)	20-24		162
Gosnells (East Metropolitan)	20-24	0	2530
Gosnells (East Metropolitan)	20-24	1	105
Gosnells (East Metropolitan)	25-29		198
Gosnells (East Metropolitan)	25-29	0	2733
Gosnells (East Metropolitan)	25-29	1	74
Gosnells (East Metropolitan)	30-34		179
Gosnells (East Metropolitan)	30-34	0	3077
Gosnells (East Metropolitan)	30-34	1	73
Gosnells (East Metropolitan)	35-39		158
Gosnells (East Metropolitan)	35-39	0	2742
Gosnells (East Metropolitan)	35-39	1	53
Gosnells (East Metropolitan)	40-44		153
Gosnells (East Metropolitan)	40-44	0	2505
Gosnells (East Metropolitan)	40-44	1	55
Gosnells (East Metropolitan)	45-49		156
Gosnells (East Metropolitan)	45-49	0	2448
Gosnells (East Metropolitan)	45-49	1	53
Gosnells (East Metropolitan)	50-54		127
Gosnells (East Metropolitan)	50-54	0	2354
Gosnells (East Metropolitan)	50-54	1	54
Gosnells (East Metropolitan)	55-59		128
Gosnells (East Metropolitan)	55-59	0	2261
Gosnells (East Metropolitan)	55-59	1	42
Gosnells (East Metropolitan)	60-64		141
Gosnells (East Metropolitan)	60-64	0	2179
Gosnells (East Metropolitan)	60-64	1	43
Gosnells (East Metropolitan)	65+		380
Gosnells (East Metropolitan)	65+	0	5766
Gosnells (East Metropolitan)	65+	1	49
Hillarys (North Metropolitan)	0-4		57
Hillarys (North Metropolitan)	0-4	0	1729
Hillarys (North Metropolitan)	0-4	1	23
Hillarys (North Metropolitan)	5-9		70
Hillarys (North Metropolitan)	5-9	0	2182
Hillarys (North Metropolitan)	5-9	1	19
Hillarys (North Metropolitan)	10-14		67
Hillarys (North Metropolitan)	10-14	0	2208
Hillarys (North Metropolitan)	10-14	1	19
Hillarys (North Metropolitan)	15-19		83
Hillarys (North Metropolitan)	15-19	0	2187
Hillarys (North Metropolitan)	15-19	1	21
Hillarys (North Metropolitan)	20-24		81
Hillarys (North Metropolitan)	20-24	0	1907
Hillarys (North Metropolitan)	20-24	1	14
Hillarys (North Metropolitan)	25-29		88
Hillarys (North Metropolitan)	25-29	0	1489
Hillarys (North Metropolitan)	25-29	1	17
Hillarys (North Metropolitan)	30-34		76
Hillarys (North Metropolitan)	30-34	0	1630
Hillarys (North Metropolitan)	30-34	1	15
Hillarys (North Metropolitan)	35-39		78
Hillarys (North Metropolitan)	35-39	0	1885
Hillarys (North Metropolitan)	35-39	1	14
Hillarys (North Metropolitan)	40-44		104
Hillarys (North Metropolitan)	40-44	0	2259
Hillarys (North Metropolitan)	40-44	1	8
Hillarys (North Metropolitan)	45-49		72
Hillarys (North Metropolitan)	45-49	0	2370
Hillarys (North Metropolitan)	45-49	1	9
Hillarys (North Metropolitan)	50-54		114
Hillarys (North Metropolitan)	50-54	0	2495
Hillarys (North Metropolitan)	50-54	1	9
Hillarys (North Metropolitan)	55-59		111
Hillarys (North Metropolitan)	55-59	0	2465
Hillarys (North Metropolitan)	55-59	1	14
Hillarys (North Metropolitan)	60-64		91
Hillarys (North Metropolitan)	60-64	0	2254
Hillarys (North Metropolitan)	60-64	1	8
Hillarys (North Metropolitan)	65+		240
Hillarys (North Metropolitan)	65+	0	5201
Hillarys (North Metropolitan)	65+	1	5
Jandakot (South Metropolitan)	0-4		88
Jandakot (South Metropolitan)	0-4	0	2575
Jandakot (South Metropolitan)	0-4	1	49
Jandakot (South Metropolitan)	5-9		95
Jandakot (South Metropolitan)	5-9	0	2850
Jandakot (South Metropolitan)	5-9	1	48
Jandakot (South Metropolitan)	10-14		87
Jandakot (South Metropolitan)	10-14	0	2556
Jandakot (South Metropolitan)	10-14	1	74
Jandakot (South Metropolitan)	15-19		119
Jandakot (South Metropolitan)	15-19	0	2656
Jandakot (South Metropolitan)	15-19	1	55
Jandakot (South Metropolitan)	20-24		111
Jandakot (South Metropolitan)	20-24	0	2622
Jandakot (South Metropolitan)	20-24	1	54
Jandakot (South Metropolitan)	25-29		127
Jandakot (South Metropolitan)	25-29	0	2410
Jandakot (South Metropolitan)	25-29	1	46
Jandakot (South Metropolitan)	30-34		129
Jandakot (South Metropolitan)	30-34	0	2827
Jandakot (South Metropolitan)	30-34	1	31
Jandakot (South Metropolitan)	35-39		112
Jandakot (South Metropolitan)	35-39	0	2916
Jandakot (South Metropolitan)	35-39	1	24
Jandakot (South Metropolitan)	40-44		122
Jandakot (South Metropolitan)	40-44	0	2919
Jandakot (South Metropolitan)	40-44	1	30
Jandakot (South Metropolitan)	45-49		128
Jandakot (South Metropolitan)	45-49	0	2788
Jandakot (South Metropolitan)	45-49	1	28
Jandakot (South Metropolitan)	50-54		96
Jandakot (South Metropolitan)	50-54	0	2558
Jandakot (South Metropolitan)	50-54	1	15
Jandakot (South Metropolitan)	55-59		116
Jandakot (South Metropolitan)	55-59	0	2371
Jandakot (South Metropolitan)	55-59	1	17
Jandakot (South Metropolitan)	60-64		73
Jandakot (South Metropolitan)	60-64	0	2201
Jandakot (South Metropolitan)	60-64	1	8
Jandakot (South Metropolitan)	65+		187
Jandakot (South Metropolitan)	65+	0	4086
Jandakot (South Metropolitan)	65+	1	25
Joondalup (North Metropolitan)	0-4		97
Joondalup (North Metropolitan)	0-4	0	2133
Joondalup (North Metropolitan)	0-4	1	55
Joondalup (North Metropolitan)	5-9		70
Joondalup (North Metropolitan)	5-9	0	1982
Joondalup (North Metropolitan)	5-9	1	51
Joondalup (North Metropolitan)	10-14		77
Joondalup (North Metropolitan)	10-14	0	1876
Joondalup (North Metropolitan)	10-14	1	33
Joondalup (North Metropolitan)	15-19		101
Joondalup (North Metropolitan)	15-19	0	2283
Joondalup (North Metropolitan)	15-19	1	25
Joondalup (North Metropolitan)	20-24		131
Joondalup (North Metropolitan)	20-24	0	2737
Joondalup (North Metropolitan)	20-24	1	26
Joondalup (North Metropolitan)	25-29		136
Joondalup (North Metropolitan)	25-29	0	2825
Joondalup (North Metropolitan)	25-29	1	31
Joondalup (North Metropolitan)	30-34		152
Joondalup (North Metropolitan)	30-34	0	2763
Joondalup (North Metropolitan)	30-34	1	18
Joondalup (North Metropolitan)	35-39		117
Joondalup (North Metropolitan)	35-39	0	2310
Joondalup (North Metropolitan)	35-39	1	21
Joondalup (North Metropolitan)	40-44		129
Joondalup (North Metropolitan)	40-44	0	2316
Joondalup (North Metropolitan)	40-44	1	19
Joondalup (North Metropolitan)	45-49		110
Joondalup (North Metropolitan)	45-49	0	2450
Joondalup (North Metropolitan)	45-49	1	12
Joondalup (North Metropolitan)	50-54		86
Joondalup (North Metropolitan)	50-54	0	2440
Joondalup (North Metropolitan)	50-54	1	19
Joondalup (North Metropolitan)	55-59		125
Joondalup (North Metropolitan)	55-59	0	2382
Joondalup (North Metropolitan)	55-59	1	21
Joondalup (North Metropolitan)	60-64		104
Joondalup (North Metropolitan)	60-64	0	1967
Joondalup (North Metropolitan)	60-64	1	3
Joondalup (North Metropolitan)	65+		227
Joondalup (North Metropolitan)	65+	0	4206
Joondalup (North Metropolitan)	65+	1	17
Kalamunda (East Metropolitan)	0-4		96
Kalamunda (East Metropolitan)	0-4	0	1906
Kalamunda (East Metropolitan)	0-4	1	47
Kalamunda (East Metropolitan)	5-9		100
Kalamunda (East Metropolitan)	5-9	0	2277
Kalamunda (East Metropolitan)	5-9	1	65
Kalamunda (East Metropolitan)	10-14		110
Kalamunda (East Metropolitan)	10-14	0	2261
Kalamunda (East Metropolitan)	10-14	1	98
Kalamunda (East Metropolitan)	15-19		126
Kalamunda (East Metropolitan)	15-19	0	2482
Kalamunda (East Metropolitan)	15-19	1	91
Kalamunda (East Metropolitan)	20-24		110
Kalamunda (East Metropolitan)	20-24	0	1833
Kalamunda (East Metropolitan)	20-24	1	33
Kalamunda (East Metropolitan)	25-29		88
Kalamunda (East Metropolitan)	25-29	0	1508
Kalamunda (East Metropolitan)	25-29	1	31
Kalamunda (East Metropolitan)	30-34		104
Kalamunda (East Metropolitan)	30-34	0	1838
Kalamunda (East Metropolitan)	30-34	1	42
Kalamunda (East Metropolitan)	35-39		97
Kalamunda (East Metropolitan)	35-39	0	2003
Kalamunda (East Metropolitan)	35-39	1	25
Kalamunda (East Metropolitan)	40-44		124
Kalamunda (East Metropolitan)	40-44	0	2257
Kalamunda (East Metropolitan)	40-44	1	28
Kalamunda (East Metropolitan)	45-49		117
Kalamunda (East Metropolitan)	45-49	0	2522
Kalamunda (East Metropolitan)	45-49	1	35
Kalamunda (East Metropolitan)	50-54		122
Kalamunda (East Metropolitan)	50-54	0	2398
Kalamunda (East Metropolitan)	50-54	1	23
Kalamunda (East Metropolitan)	55-59		131
Kalamunda (East Metropolitan)	55-59	0	2189
Kalamunda (East Metropolitan)	55-59	1	18
Kalamunda (East Metropolitan)	60-64		135
Kalamunda (East Metropolitan)	60-64	0	2126
Kalamunda (East Metropolitan)	60-64	1	24
Kalamunda (East Metropolitan)	65+		357
Kalamunda (East Metropolitan)	65+	0	6591
Kalamunda (East Metropolitan)	65+	1	34
Kalgoorlie (Mining and Pastoral)	0-4		29
Kalgoorlie (Mining and Pastoral)	0-4	0	76
Kalgoorlie (Mining and Pastoral)	0-4	1	207
Kalgoorlie (Mining and Pastoral)	5-9		17
Kalgoorlie (Mining and Pastoral)	5-9	0	58
Kalgoorlie (Mining and Pastoral)	5-9	1	219
Kalgoorlie (Mining and Pastoral)	10-14		13
Kalgoorlie (Mining and Pastoral)	10-14	0	29
Kalgoorlie (Mining and Pastoral)	10-14	1	193
Kalgoorlie (Mining and Pastoral)	15-19		20
Kalgoorlie (Mining and Pastoral)	15-19	0	27
Kalgoorlie (Mining and Pastoral)	15-19	1	192
Kalgoorlie (Mining and Pastoral)	20-24		43
Kalgoorlie (Mining and Pastoral)	20-24	0	108
Kalgoorlie (Mining and Pastoral)	20-24	1	189
Kalgoorlie (Mining and Pastoral)	25-29		103
Kalgoorlie (Mining and Pastoral)	25-29	0	226
Kalgoorlie (Mining and Pastoral)	25-29	1	172
Kalgoorlie (Mining and Pastoral)	30-34		91
Kalgoorlie (Mining and Pastoral)	30-34	0	250
Kalgoorlie (Mining and Pastoral)	30-34	1	204
Kalgoorlie (Mining and Pastoral)	35-39		56
Kalgoorlie (Mining and Pastoral)	35-39	0	165
Kalgoorlie (Mining and Pastoral)	35-39	1	137
Kalgoorlie (Mining and Pastoral)	40-44		59
Kalgoorlie (Mining and Pastoral)	40-44	0	153
Kalgoorlie (Mining and Pastoral)	40-44	1	151
Kalgoorlie (Mining and Pastoral)	45-49		55
Kalgoorlie (Mining and Pastoral)	45-49	0	173
Kalgoorlie (Mining and Pastoral)	45-49	1	117
Kalgoorlie (Mining and Pastoral)	50-54		59
Kalgoorlie (Mining and Pastoral)	50-54	0	193
Kalgoorlie (Mining and Pastoral)	50-54	1	108
Kalgoorlie (Mining and Pastoral)	55-59		53
Kalgoorlie (Mining and Pastoral)	55-59	0	161
Kalgoorlie (Mining and Pastoral)	55-59	1	79
Kalgoorlie (Mining and Pastoral)	60-64		24
Kalgoorlie (Mining and Pastoral)	60-64	0	112
Kalgoorlie (Mining and Pastoral)	60-64	1	51
Kalgoorlie (Mining and Pastoral)	65+		41
Kalgoorlie (Mining and Pastoral)	65+	0	133
Kalgoorlie (Mining and Pastoral)	65+	1	106
Kimberley (Mining and Pastoral)	0-4		252
