SED_NAME16	Age	MaritalStatus	Sex	responses
Oxley	45-54	Separated	F	376
Oxley	45-54	Separated	M	277
Oxley	45-54	Widowed	F	130
Oxley	45-54	Widowed	M	40
Oxley	55-64	Divorced	F	1303
Oxley	55-64	Divorced	M	1180
Oxley	55-64	Married	F	3430
Oxley	55-64	Married	M	3224
Oxley	55-64	Separated	F	331
Oxley	55-64	Separated	M	355
Oxley	55-64	Widowed	F	385
Oxley	55-64	Widowed	M	119
Oxley	65-74	Divorced	F	869
Oxley	65-74	Divorced	M	907
Oxley	65-74	Married	F	2962
Oxley	65-74	Married	M	3393
Oxley	65-74	Separated	F	175
Oxley	65-74	Separated	M	238
Oxley	65-74	Widowed	F	826
Oxley	65-74	Widowed	M	274
Oxley	75-84	Divorced	F	278
Oxley	75-84	Divorced	M	337
Oxley	75-84	Married	F	1195
Oxley	75-84	Married	M	1688
Oxley	75-84	Separated	F	55
Oxley	75-84	Separated	M	91
Oxley	75-84	Widowed	F	1088
Oxley	75-84	Widowed	M	360
Oxley	85+	Divorced	F	74
Oxley	85+	Divorced	M	47
Oxley	85+	Married	F	227
Oxley	85+	Married	M	424
Oxley	85+	Separated	F	10
Oxley	85+	Separated	M	13
Oxley	85+	Widowed	F	1049
Oxley	85+	Widowed	M	358
Parramatta	15-19	Married	F	16
Parramatta	15-19	Married	M	14
Parramatta	15-19	Separated	F	3
Parramatta	20-24	Divorced	F	10
Parramatta	20-24	Divorced	M	4
Parramatta	20-24	Married	F	441
Parramatta	20-24	Married	M	170
Parramatta	20-24	Separated	F	13
Parramatta	20-24	Separated	M	3
Parramatta	20-24	Widowed	F	3
Parramatta	20-24	Widowed	M	3
Parramatta	25-34	Divorced	F	266
Parramatta	25-34	Divorced	M	179
Parramatta	25-34	Married	F	7276
Parramatta	25-34	Married	M	6030
Parramatta	25-34	Separated	F	187
Parramatta	25-34	Separated	M	119
Parramatta	25-34	Widowed	F	8
Parramatta	25-34	Widowed	M	7
Parramatta	35-44	Divorced	F	629
Parramatta	35-44	Divorced	M	394
Parramatta	35-44	Married	F	5264
Parramatta	35-44	Married	M	6198
Parramatta	35-44	Separated	F	300
Parramatta	35-44	Separated	M	216
Parramatta	35-44	Widowed	F	43
Parramatta	35-44	Widowed	M	9
Parramatta	45-54	Divorced	F	1011
Parramatta	45-54	Divorced	M	626
Parramatta	45-54	Married	F	3690
Parramatta	45-54	Married	M	3713
Parramatta	45-54	Separated	F	306
Parramatta	45-54	Separated	M	227
Parramatta	45-54	Widowed	F	153
Parramatta	45-54	Widowed	M	40
Parramatta	55-64	Divorced	F	969
Parramatta	55-64	Divorced	M	710
Parramatta	55-64	Married	F	2987
Parramatta	55-64	Married	M	3092
Parramatta	55-64	Separated	F	233
Parramatta	55-64	Separated	M	213
Parramatta	55-64	Widowed	F	364
Parramatta	55-64	Widowed	M	65
Parramatta	65-74	Divorced	F	506
Parramatta	65-74	Divorced	M	423
Parramatta	65-74	Married	F	1664
Parramatta	65-74	Married	M	1985
Parramatta	65-74	Separated	F	104
Parramatta	65-74	Separated	M	121
Parramatta	65-74	Widowed	F	587
Parramatta	65-74	Widowed	M	127
Parramatta	75-84	Divorced	F	164
Parramatta	75-84	Divorced	M	157
Parramatta	75-84	Married	F	775
Parramatta	75-84	Married	M	1101
Parramatta	75-84	Separated	F	36
Parramatta	75-84	Separated	M	57
Parramatta	75-84	Widowed	F	770
Parramatta	75-84	Widowed	M	205
Parramatta	85+	Divorced	F	52
Parramatta	85+	Divorced	M	30
Parramatta	85+	Married	F	154
Parramatta	85+	Married	M	352
Parramatta	85+	Separated	F	8
Parramatta	85+	Separated	M	6
Parramatta	85+	Widowed	F	751
Parramatta	85+	Widowed	M	188
Penrith	15-19	Divorced	F	6
Penrith	15-19	Divorced	M	3
Penrith	15-19	Married	F	3
Penrith	15-19	Married	M	3
Penrith	20-24	Divorced	F	3
Penrith	20-24	Married	F	178
Penrith	20-24	Married	M	85
Penrith	20-24	Separated	F	19
Penrith	20-24	Separated	M	4
Penrith	20-24	Widowed	F	3
Penrith	20-24	Widowed	M	3
Penrith	25-34	Divorced	F	166
Penrith	25-34	Divorced	M	94
Penrith	25-34	Married	F	2674
Penrith	25-34	Married	M	2141
Penrith	25-34	Separated	F	197
Penrith	25-34	Separated	M	95
Penrith	25-34	Widowed	F	17
Penrith	25-34	Widowed	M	3
Penrith	35-44	Divorced	F	514
Penrith	35-44	Divorced	M	342
Penrith	35-44	Married	F	3210
Penrith	35-44	Married	M	3199
Penrith	35-44	Separated	F	356
Penrith	35-44	Separated	M	272
Penrith	35-44	Widowed	F	48
Penrith	35-44	Widowed	M	15
Penrith	45-54	Divorced	F	969
Penrith	45-54	Divorced	M	641
Penrith	45-54	Married	F	2864
Penrith	45-54	Married	M	2755
Penrith	45-54	Separated	F	332
Penrith	45-54	Separated	M	273
Penrith	45-54	Widowed	F	117
Penrith	45-54	Widowed	M	29
Penrith	55-64	Divorced	F	943
Penrith	55-64	Divorced	M	651
Penrith	55-64	Married	F	2881
Penrith	55-64	Married	M	2834
Penrith	55-64	Separated	F	253
Penrith	55-64	Separated	M	206
Penrith	55-64	Widowed	F	318
Penrith	55-64	Widowed	M	106
Penrith	65-74	Divorced	F	666
Penrith	65-74	Divorced	M	439
Penrith	65-74	Married	F	1902
Penrith	65-74	Married	M	2267
Penrith	65-74	Separated	F	155
Penrith	65-74	Separated	M	149
Penrith	65-74	Widowed	F	629
Penrith	65-74	Widowed	M	209
Penrith	75-84	Divorced	F	232
Penrith	75-84	Divorced	M	119
Penrith	75-84	Married	F	677
Penrith	75-84	Married	M	934
Penrith	75-84	Separated	F	35
Penrith	75-84	Separated	M	46
Penrith	75-84	Widowed	F	794
Penrith	75-84	Widowed	M	205
Penrith	85+	Divorced	F	51
Penrith	85+	Divorced	M	23
Penrith	85+	Married	F	126
Penrith	85+	Married	M	220
Penrith	85+	Separated	F	3
Penrith	85+	Separated	M	3
Penrith	85+	Widowed	F	721
Penrith	85+	Widowed	M	197
Pittwater	15-19	Married	F	3
Pittwater	15-19	Married	M	3
Pittwater	15-19	Separated	M	3
Pittwater	20-24	Divorced	M	3
Pittwater	20-24	Married	F	52
Pittwater	20-24	Married	M	34
Pittwater	20-24	Widowed	F	3
Pittwater	25-34	Divorced	F	56
Pittwater	25-34	Divorced	M	33
Pittwater	25-34	Married	F	1487
Pittwater	25-34	Married	M	1035
Pittwater	25-34	Separated	F	43
Pittwater	25-34	Separated	M	32
Pittwater	25-34	Widowed	F	3
Pittwater	25-34	Widowed	M	3
Pittwater	35-44	Divorced	F	319
Pittwater	35-44	Divorced	M	212
Pittwater	35-44	Married	F	3443
Pittwater	35-44	Married	M	3066
Pittwater	35-44	Separated	F	181
Pittwater	35-44	Separated	M	106
Pittwater	35-44	Widowed	F	13
Pittwater	35-44	Widowed	M	8
Pittwater	45-54	Divorced	F	821
Pittwater	45-54	Divorced	M	554
Pittwater	45-54	Married	F	3688
Pittwater	45-54	Married	M	3528
Pittwater	45-54	Separated	F	227
Pittwater	45-54	Separated	M	200
Pittwater	45-54	Widowed	F	87
Pittwater	45-54	Widowed	M	19
Pittwater	55-64	Divorced	F	928
Pittwater	55-64	Divorced	M	636
Pittwater	55-64	Married	F	3267
Pittwater	55-64	Married	M	3281
Pittwater	55-64	Separated	F	210
Pittwater	55-64	Separated	M	177
Pittwater	55-64	Widowed	F	205
Pittwater	55-64	Widowed	M	55
Pittwater	65-74	Divorced	F	718
Pittwater	65-74	Divorced	M	500
Pittwater	65-74	Married	F	2612
Pittwater	65-74	Married	M	2888
Pittwater	65-74	Separated	F	103
Pittwater	65-74	Separated	M	103
Pittwater	65-74	Widowed	F	513
Pittwater	65-74	Widowed	M	123
Pittwater	75-84	Divorced	F	280
Pittwater	75-84	Divorced	M	178
Pittwater	75-84	Married	F	1096
Pittwater	75-84	Married	M	1580
Pittwater	75-84	Separated	F	32
Pittwater	75-84	Separated	M	41
Pittwater	75-84	Widowed	F	903
Pittwater	75-84	Widowed	M	202
Pittwater	85+	Divorced	F	114
Pittwater	85+	Divorced	M	56
Pittwater	85+	Married	F	283
Pittwater	85+	Married	M	479
Pittwater	85+	Separated	F	4
Pittwater	85+	Separated	M	6
Pittwater	85+	Widowed	F	1258
Pittwater	85+	Widowed	M	322
Port Macquarie	15-19	Married	M	6
Port Macquarie	20-24	Divorced	M	3
Port Macquarie	20-24	Married	F	81
Port Macquarie	20-24	Married	M	53
Port Macquarie	20-24	Separated	F	8
Port Macquarie	20-24	Separated	M	3
Port Macquarie	25-34	Divorced	F	99
Port Macquarie	25-34	Divorced	M	46
Port Macquarie	25-34	Married	F	1302
Port Macquarie	25-34	Married	M	970
Port Macquarie	25-34	Separated	F	105
Port Macquarie	25-34	Separated	M	70
Port Macquarie	25-34	Widowed	F	13
Port Macquarie	25-34	Widowed	M	5
Port Macquarie	35-44	Divorced	F	406
Port Macquarie	35-44	Divorced	M	265
Port Macquarie	35-44	Married	F	2235
Port Macquarie	35-44	Married	M	2026
Port Macquarie	35-44	Separated	F	278
Port Macquarie	35-44	Separated	M	167
Port Macquarie	35-44	Widowed	F	30
Port Macquarie	35-44	Widowed	M	15
Port Macquarie	45-54	Divorced	F	961
Port Macquarie	45-54	Divorced	M	596
Port Macquarie	45-54	Married	F	2821
Port Macquarie	45-54	Married	M	2557
Port Macquarie	45-54	Separated	F	356
Port Macquarie	45-54	Separated	M	276
Port Macquarie	45-54	Widowed	F	101
Port Macquarie	45-54	Widowed	M	43
Port Macquarie	55-64	Divorced	F	1184
Port Macquarie	55-64	Divorced	M	969
Port Macquarie	55-64	Married	F	3446
Port Macquarie	55-64	Married	M	3170
Port Macquarie	55-64	Separated	F	305
Port Macquarie	55-64	Separated	M	286
Port Macquarie	55-64	Widowed	F	321
Port Macquarie	55-64	Widowed	M	93
Port Macquarie	65-74	Divorced	F	938
Port Macquarie	65-74	Divorced	M	861
Port Macquarie	65-74	Married	F	3796
Port Macquarie	65-74	Married	M	4013
Port Macquarie	65-74	Separated	F	166
Port Macquarie	65-74	Separated	M	228
Port Macquarie	65-74	Widowed	F	841
Port Macquarie	65-74	Widowed	M	248
Port Macquarie	75-84	Divorced	F	338
Port Macquarie	75-84	Divorced	M	324
Port Macquarie	75-84	Married	F	1765
Port Macquarie	75-84	Married	M	2271
Port Macquarie	75-84	Separated	F	55
Port Macquarie	75-84	Separated	M	69
Port Macquarie	75-84	Widowed	F	1344
Port Macquarie	75-84	Widowed	M	381
Port Macquarie	85+	Divorced	F	82
Port Macquarie	85+	Divorced	M	42
Port Macquarie	85+	Married	F	325
Port Macquarie	85+	Married	M	665
Port Macquarie	85+	Separated	F	8
Port Macquarie	85+	Separated	M	13
Port Macquarie	85+	Widowed	F	1246
Port Macquarie	85+	Widowed	M	323
Port Stephens	15-19	Married	F	5
Port Stephens	15-19	Married	M	3
Port Stephens	15-19	Widowed	M	3
Port Stephens	20-24	Divorced	F	5
Port Stephens	20-24	Married	F	99
Port Stephens	20-24	Married	M	59
Port Stephens	20-24	Separated	F	8
Port Stephens	20-24	Separated	M	6
Port Stephens	25-34	Divorced	F	88
Port Stephens	25-34	Divorced	M	66
Port Stephens	25-34	Married	F	1479
Port Stephens	25-34	Married	M	1078
Port Stephens	25-34	Separated	F	128
Port Stephens	25-34	Separated	M	94
Port Stephens	25-34	Widowed	F	11
Port Stephens	25-34	Widowed	M	3
Port Stephens	35-44	Divorced	F	421
Port Stephens	35-44	Divorced	M	252
Port Stephens	35-44	Married	F	2335
Port Stephens	35-44	Married	M	2150
Port Stephens	35-44	Separated	F	228
Port Stephens	35-44	Separated	M	190
Port Stephens	35-44	Widowed	F	38
Port Stephens	35-44	Widowed	M	10
Port Stephens	45-54	Divorced	F	864
Port Stephens	45-54	Divorced	M	649
Port Stephens	45-54	Married	F	2871
Port Stephens	45-54	Married	M	2696
Port Stephens	45-54	Separated	F	338
Port Stephens	45-54	Separated	M	248
Port Stephens	45-54	Widowed	F	99
Port Stephens	45-54	Widowed	M	47
Port Stephens	55-64	Divorced	F	1019
Port Stephens	55-64	Divorced	M	819
Port Stephens	55-64	Married	F	3370
Port Stephens	55-64	Married	M	3156
Port Stephens	55-64	Separated	F	225
Port Stephens	55-64	Separated	M	228
Port Stephens	55-64	Widowed	F	293
Port Stephens	55-64	Widowed	M	106
Port Stephens	65-74	Divorced	F	766
Port Stephens	65-74	Divorced	M	742
Port Stephens	65-74	Married	F	3312
Port Stephens	65-74	Married	M	3615
Port Stephens	65-74	Separated	F	133
Port Stephens	65-74	Separated	M	177
Port Stephens	65-74	Widowed	F	715
Port Stephens	65-74	Widowed	M	231
Port Stephens	75-84	Divorced	F	240
Port Stephens	75-84	Divorced	M	235
Port Stephens	75-84	Married	F	1298
Port Stephens	75-84	Married	M	1818
Port Stephens	75-84	Separated	F	34
Port Stephens	75-84	Separated	M	63
Port Stephens	75-84	Widowed	F	990
Port Stephens	75-84	Widowed	M	328
Port Stephens	85+	Divorced	F	51
Port Stephens	85+	Divorced	M	30
Port Stephens	85+	Married	F	208
Port Stephens	85+	Married	M	412
Port Stephens	85+	Separated	F	3
Port Stephens	85+	Separated	M	12
Port Stephens	85+	Widowed	F	838
Port Stephens	85+	Widowed	M	249
Prospect	15-19	Divorced	F	3
Prospect	15-19	Married	F	18
Prospect	15-19	Married	M	10
Prospect	20-24	Divorced	F	9
Prospect	20-24	Married	F	261
Prospect	20-24	Married	M	84
Prospect	20-24	Separated	F	12
Prospect	20-24	Separated	M	3
Prospect	25-34	Divorced	F	126
Prospect	25-34	Divorced	M	59
Prospect	25-34	Married	F	3515
Prospect	25-34	Married	M	2466
Prospect	25-34	Separated	F	141
Prospect	25-34	Separated	M	107
Prospect	25-34	Widowed	F	11
Prospect	25-34	Widowed	M	7
Prospect	35-44	Divorced	F	408
Prospect	35-44	Divorced	M	248
Prospect	35-44	Married	F	4297
Prospect	35-44	Married	M	4471
Prospect	35-44	Separated	F	249
Prospect	35-44	Separated	M	201
Prospect	35-44	Widowed	F	43
Prospect	35-44	Widowed	M	9
Prospect	45-54	Divorced	F	633
Prospect	45-54	Divorced	M	424
Prospect	45-54	Married	F	3443
Prospect	45-54	Married	M	3587
Prospect	45-54	Separated	F	269
Prospect	45-54	Separated	M	229
Prospect	45-54	Widowed	F	106
Prospect	45-54	Widowed	M	32
Prospect	55-64	Divorced	F	692
Prospect	55-64	Divorced	M	503
Prospect	55-64	Married	F	3263
Prospect	55-64	Married	M	3283
Prospect	55-64	Separated	F	246
Prospect	55-64	Separated	M	191
Prospect	55-64	Widowed	F	378
Prospect	55-64	Widowed	M	63
Prospect	65-74	Divorced	F	399
Prospect	65-74	Divorced	M	307
Prospect	65-74	Married	F	2258
Prospect	65-74	Married	M	2726
Prospect	65-74	Separated	F	131
Prospect	65-74	Separated	M	150
Prospect	65-74	Widowed	F	712
Prospect	65-74	Widowed	M	152
Prospect	75-84	Divorced	F	134
Prospect	75-84	Divorced	M	97
Prospect	75-84	Married	F	761
Prospect	75-84	Married	M	1240
Prospect	75-84	Separated	F	29
Prospect	75-84	Separated	M	60
Prospect	75-84	Widowed	F	889
Prospect	75-84	Widowed	M	212
Prospect	85+	Divorced	F	34
Prospect	85+	Divorced	M	21
Prospect	85+	Married	F	124
Prospect	85+	Married	M	248
Prospect	85+	Separated	F	5
Prospect	85+	Separated	M	8
Prospect	85+	Widowed	F	754
Prospect	85+	Widowed	M	191
Riverstone	15-19	Divorced	M	3
Riverstone	15-19	Married	F	14
Riverstone	15-19	Married	M	14
Riverstone	20-24	Divorced	F	6
Riverstone	20-24	Divorced	M	3
Riverstone	20-24	Married	F	183
Riverstone	20-24	Married	M	96
Riverstone	20-24	Separated	F	7
Riverstone	20-24	Separated	M	7
Riverstone	20-24	Widowed	M	3
Riverstone	25-34	Divorced	F	140
Riverstone	25-34	Divorced	M	119
Riverstone	25-34	Married	F	4528
Riverstone	25-34	Married	M	3305
Riverstone	25-34	Separated	F	140
Riverstone	25-34	Separated	M	86
Riverstone	25-34	Widowed	F	11
Riverstone	25-34	Widowed	M	6
Riverstone	35-44	Divorced	F	498
Riverstone	35-44	Divorced	M	313
Riverstone	35-44	Married	F	6559
Riverstone	35-44	Married	M	6739
Riverstone	35-44	Separated	F	292
Riverstone	35-44	Separated	M	198
Riverstone	35-44	Widowed	F	39
Riverstone	35-44	Widowed	M	14
Riverstone	45-54	Divorced	F	758
Riverstone	45-54	Divorced	M	452
Riverstone	45-54	Married	F	4249
Riverstone	45-54	Married	M	4515
Riverstone	45-54	Separated	F	253
Riverstone	45-54	Separated	M	214
Riverstone	45-54	Widowed	F	111
Riverstone	45-54	Widowed	M	26
Riverstone	55-64	Divorced	F	552
Riverstone	55-64	Divorced	M	371
Riverstone	55-64	Married	F	2739
Riverstone	55-64	Married	M	3098
Riverstone	55-64	Separated	F	180
Riverstone	55-64	Separated	M	118
Riverstone	55-64	Widowed	F	282
Riverstone	55-64	Widowed	M	60
Riverstone	65-74	Divorced	F	338
Riverstone	65-74	Divorced	M	189
Riverstone	65-74	Married	F	1344
Riverstone	65-74	Married	M	1751
Riverstone	65-74	Separated	F	97
Riverstone	65-74	Separated	M	86
Riverstone	65-74	Widowed	F	447
Riverstone	65-74	Widowed	M	89
Riverstone	75-84	Divorced	F	82
Riverstone	75-84	Divorced	M	57
Riverstone	75-84	Married	F	338
Riverstone	75-84	Married	M	560
Riverstone	75-84	Separated	F	11
Riverstone	75-84	Separated	M	20
Riverstone	75-84	Widowed	F	412
Riverstone	75-84	Widowed	M	100
Riverstone	85+	Divorced	F	18
Riverstone	85+	Divorced	M	16
Riverstone	85+	Married	F	38
Riverstone	85+	Married	M	111
Riverstone	85+	Separated	M	3
Riverstone	85+	Widowed	F	233
Riverstone	85+	Widowed	M	49
Rockdale	15-19	Divorced	M	3
Rockdale	15-19	Married	F	22
Rockdale	15-19	Married	M	3
Rockdale	15-19	Separated	F	3
Rockdale	15-19	Separated	M	3
Rockdale	20-24	Divorced	F	10
Rockdale	20-24	Married	F	514
Rockdale	20-24	Married	M	222
Rockdale	20-24	Separated	F	16
Rockdale	20-24	Separated	M	3
Rockdale	20-24	Widowed	M	3
Rockdale	25-34	Divorced	F	232
Rockdale	25-34	Divorced	M	138
Rockdale	25-34	Married	F	4457
Rockdale	25-34	Married	M	3783
Rockdale	25-34	Separated	F	131
Rockdale	25-34	Separated	M	113
Rockdale	25-34	Widowed	F	12
Rockdale	25-34	Widowed	M	5
Rockdale	35-44	Divorced	F	584
Rockdale	35-44	Divorced	M	374
Rockdale	35-44	Married	F	3791
Rockdale	35-44	Married	M	3970
Rockdale	35-44	Separated	F	265
Rockdale	35-44	Separated	M	176
Rockdale	35-44	Widowed	F	31
Rockdale	35-44	Widowed	M	16
Rockdale	45-54	Divorced	F	868
Rockdale	45-54	Divorced	M	608
Rockdale	45-54	Married	F	3140
Rockdale	45-54	Married	M	3173
Rockdale	45-54	Separated	F	306
Rockdale	45-54	Separated	M	270
Rockdale	45-54	Widowed	F	105
Rockdale	45-54	Widowed	M	38
Rockdale	55-64	Divorced	F	839
Rockdale	55-64	Divorced	M	635
Rockdale	55-64	Married	F	2542
Rockdale	55-64	Married	M	2559
Rockdale	55-64	Separated	F	222
Rockdale	55-64	Separated	M	218
Rockdale	55-64	Widowed	F	276
Rockdale	55-64	Widowed	M	55
Rockdale	65-74	Divorced	F	579
Rockdale	65-74	Divorced	M	398
Rockdale	65-74	Married	F	1899
Rockdale	65-74	Married	M	2190
Rockdale	65-74	Separated	F	129
Rockdale	65-74	Separated	M	162
Rockdale	65-74	Widowed	F	604
Rockdale	65-74	Widowed	M	144
Rockdale	75-84	Divorced	F	187
Rockdale	75-84	Divorced	M	124
Rockdale	75-84	Married	F	1072
Rockdale	75-84	Married	M	1402
Rockdale	75-84	Separated	F	48
Rockdale	75-84	Separated	M	46
Rockdale	75-84	Widowed	F	1012
Rockdale	75-84	Widowed	M	231
Rockdale	85+	Divorced	F	60
Rockdale	85+	Divorced	M	48
Rockdale	85+	Married	F	198
Rockdale	85+	Married	M	478
Rockdale	85+	Separated	F	4
Rockdale	85+	Separated	M	16
Rockdale	85+	Widowed	F	947
Rockdale	85+	Widowed	M	262
Ryde	15-19	Divorced	F	3
Ryde	15-19	Married	F	9
Ryde	15-19	Married	M	14
Ryde	20-24	Divorced	F	8
Ryde	20-24	Divorced	M	11
Ryde	20-24	Married	F	246
Ryde	20-24	Married	M	94
Ryde	20-24	Separated	F	4
Ryde	20-24	Separated	M	7
Ryde	20-24	Widowed	F	5
Ryde	25-34	Divorced	F	190
Ryde	25-34	Divorced	M	93
Ryde	25-34	Married	F	4728
Ryde	25-34	Married	M	3937
Ryde	25-34	Separated	F	104
Ryde	25-34	Separated	M	88
Ryde	25-34	Widowed	F	13
Ryde	25-34	Widowed	M	6
Ryde	35-44	Divorced	F	436
Ryde	35-44	Divorced	M	269
Ryde	35-44	Married	F	4737
Ryde	35-44	Married	M	4900
Ryde	35-44	Separated	F	219
Ryde	35-44	Separated	M	162
Ryde	35-44	Widowed	F	32
Ryde	35-44	Widowed	M	8
Ryde	45-54	Divorced	F	731
Ryde	45-54	Divorced	M	479
Ryde	45-54	Married	F	3777
Ryde	45-54	Married	M	3648
Ryde	45-54	Separated	F	210
Ryde	45-54	Separated	M	131
Ryde	45-54	Widowed	F	86
Ryde	45-54	Widowed	M	27
Ryde	55-64	Divorced	F	809
Ryde	55-64	Divorced	M	519
Ryde	55-64	Married	F	3239
Ryde	55-64	Married	M	3150
Ryde	55-64	Separated	F	188
Ryde	55-64	Separated	M	162
Ryde	55-64	Widowed	F	272
Ryde	55-64	Widowed	M	61
Ryde	65-74	Divorced	F	538
Ryde	65-74	Divorced	M	331
Ryde	65-74	Married	F	1950
Ryde	65-74	Married	M	2272
Ryde	65-74	Separated	F	94
Ryde	65-74	Separated	M	94
Ryde	65-74	Widowed	F	500
Ryde	65-74	Widowed	M	94
Ryde	75-84	Divorced	F	213
Ryde	75-84	Divorced	M	120
Ryde	75-84	Married	F	930
Ryde	75-84	Married	M	1273
Ryde	75-84	Separated	F	45
Ryde	75-84	Separated	M	50
Ryde	75-84	Widowed	F	902
Ryde	75-84	Widowed	M	212
Ryde	85+	Divorced	F	76
Ryde	85+	Divorced	M	24
Ryde	85+	Married	F	222
Ryde	85+	Married	M	454
Ryde	85+	Separated	M	4
Ryde	85+	Widowed	F	993
Ryde	85+	Widowed	M	272
Seven Hills	15-19	Married	F	9
Seven Hills	15-19	Married	M	12
Seven Hills	20-24	Divorced	F	5
Seven Hills	20-24	Married	F	243
Seven Hills	20-24	Married	M	101
Seven Hills	20-24	Separated	F	6
Seven Hills	20-24	Separated	M	7
Seven Hills	25-34	Divorced	F	154
Seven Hills	25-34	Divorced	M	118
Seven Hills	25-34	Married	F	4608
Seven Hills	25-34	Married	M	3433
Seven Hills	25-34	Separated	F	111
Seven Hills	25-34	Separated	M	76
Seven Hills	25-34	Widowed	F	10
Seven Hills	25-34	Widowed	M	3
Seven Hills	35-44	Divorced	F	448
Seven Hills	35-44	Divorced	M	301
Seven Hills	35-44	Married	F	4572
Seven Hills	35-44	Married	M	5086
Seven Hills	35-44	Separated	F	233
Seven Hills	35-44	Separated	M	162
Seven Hills	35-44	Widowed	F	41
Seven Hills	35-44	Widowed	M	12
Seven Hills	45-54	Divorced	F	724
Seven Hills	45-54	Divorced	M	473
Seven Hills	45-54	Married	F	3280
Seven Hills	45-54	Married	M	3413
Seven Hills	45-54	Separated	F	267
Seven Hills	45-54	Separated	M	228
Seven Hills	45-54	Widowed	F	99
Seven Hills	45-54	Widowed	M	34
Seven Hills	55-64	Divorced	F	762
Seven Hills	55-64	Divorced	M	503
Seven Hills	55-64	Married	F	2865
Seven Hills	55-64	Married	M	2971
Seven Hills	55-64	Separated	F	174
Seven Hills	55-64	Separated	M	149
Seven Hills	55-64	Widowed	F	336
Seven Hills	55-64	Widowed	M	47
Seven Hills	65-74	Divorced	F	529
Seven Hills	65-74	Divorced	M	327
Seven Hills	65-74	Married	F	2219
Seven Hills	65-74	Married	M	2469
Seven Hills	65-74	Separated	F	112
Seven Hills	65-74	Separated	M	94
Seven Hills	65-74	Widowed	F	661
Seven Hills	65-74	Widowed	M	152
Seven Hills	75-84	Divorced	F	206
Seven Hills	75-84	Divorced	M	135
Seven Hills	75-84	Married	F	857
Seven Hills	75-84	Married	M	1268
Seven Hills	75-84	Separated	F	28
Seven Hills	75-84	Separated	M	44
Seven Hills	75-84	Widowed	F	957
Seven Hills	75-84	Widowed	M	259
Seven Hills	85+	Divorced	F	55
Seven Hills	85+	Divorced	M	24
Seven Hills	85+	Married	F	172
Seven Hills	85+	Married	M	296
Seven Hills	85+	Separated	M	7
Seven Hills	85+	Widowed	F	773
Seven Hills	85+	Widowed	M	259
Shellharbour	15-19	Married	F	4
Shellharbour	15-19	Married	M	3
Shellharbour	15-19	Widowed	F	3
Shellharbour	20-24	Divorced	F	5
Shellharbour	20-24	Divorced	M	3
Shellharbour	20-24	Married	F	143
Shellharbour	20-24	Married	M	70
Shellharbour	20-24	Separated	F	6
Shellharbour	25-34	Divorced	F	126
Shellharbour	25-34	Divorced	M	86
Shellharbour	25-34	Married	F	2262
Shellharbour	25-34	Married	M	1754
Shellharbour	25-34	Separated	F	155
Shellharbour	25-34	Separated	M	79
Shellharbour	25-34	Widowed	F	13
Shellharbour	25-34	Widowed	M	3
Shellharbour	35-44	Divorced	F	568
Shellharbour	35-44	Divorced	M	328
Shellharbour	35-44	Married	F	3235
Shellharbour	35-44	Married	M	3092
Shellharbour	35-44	Separated	F	323
Shellharbour	35-44	Separated	M	217
Shellharbour	35-44	Widowed	F	29
Shellharbour	35-44	Widowed	M	21
Shellharbour	45-54	Divorced	F	991
Shellharbour	45-54	Divorced	M	668
Shellharbour	45-54	Married	F	3334
Shellharbour	45-54	Married	M	3165
Shellharbour	45-54	Separated	F	350
Shellharbour	45-54	Separated	M	273
Shellharbour	45-54	Widowed	F	116
Shellharbour	45-54	Widowed	M	37
Shellharbour	55-64	Divorced	F	1012
Shellharbour	55-64	Divorced	M	704
Shellharbour	55-64	Married	F	3329
Shellharbour	55-64	Married	M	3196
Shellharbour	55-64	Separated	F	244
Shellharbour	55-64	Separated	M	214
Shellharbour	55-64	Widowed	F	321
Shellharbour	55-64	Widowed	M	107
Shellharbour	65-74	Divorced	F	633
Shellharbour	65-74	Divorced	M	475
Shellharbour	65-74	Married	F	2655
Shellharbour	65-74	Married	M	2995
Shellharbour	65-74	Separated	F	132
Shellharbour	65-74	Separated	M	147
Shellharbour	65-74	Widowed	F	717
Shellharbour	65-74	Widowed	M	226
Shellharbour	75-84	Divorced	F	233
Shellharbour	75-84	Divorced	M	142
Shellharbour	75-84	Married	F	1164
Shellharbour	75-84	Married	M	1579
Shellharbour	75-84	Separated	F	34
Shellharbour	75-84	Separated	M	49
Shellharbour	75-84	Widowed	F	1078
Shellharbour	75-84	Widowed	M	307
Shellharbour	85+	Divorced	F	49
Shellharbour	85+	Divorced	M	17
Shellharbour	85+	Married	F	166
Shellharbour	85+	Married	M	370
Shellharbour	85+	Separated	F	6
Shellharbour	85+	Separated	M	14
Shellharbour	85+	Widowed	F	716
Shellharbour	85+	Widowed	M	215
South Coast	15-19	Divorced	F	3
South Coast	15-19	Divorced	M	3
South Coast	15-19	Married	F	4
South Coast	15-19	Married	M	4
South Coast	20-24	Divorced	F	5
South Coast	20-24	Divorced	M	3
South Coast	20-24	Married	F	108
South Coast	20-24	Married	M	64
South Coast	20-24	Separated	F	12
South Coast	25-34	Divorced	F	84
South Coast	25-34	Divorced	M	46
South Coast	25-34	Married	F	1261
South Coast	25-34	Married	M	955
South Coast	25-34	Separated	F	109
South Coast	25-34	Separated	M	59
