SED_NAME16	EduInstitutionType	Sex	students
Ipswich West	Pre-school	F	314
Ipswich West	Pre-school	M	351
Ipswich West	Secondary	F	1830
Ipswich West	Secondary	M	1911
Ipswich West	Technical or Further Educational Institution	F	649
Ipswich West	Technical or Further Educational Institution	M	360
Ipswich West	University or other tertiary	F	1030
Ipswich West	University or other tertiary	M	564
Kallangur		F	1845
Kallangur		M	1643
Kallangur	Infants/Primary	F	2574
Kallangur	Infants/Primary	M	2757
Kallangur	Pre-school	F	343
Kallangur	Pre-school	M	409
Kallangur	Secondary	F	1742
Kallangur	Secondary	M	1700
Kallangur	Technical or Further Educational Institution	F	555
Kallangur	Technical or Further Educational Institution	M	377
Kallangur	University or other tertiary	F	1116
Kallangur	University or other tertiary	M	626
Kawana		F	1774
Kawana		M	1601
Kawana	Infants/Primary	F	2292
Kawana	Infants/Primary	M	2487
Kawana	Pre-school	F	277
Kawana	Pre-school	M	358
Kawana	Secondary	F	1781
Kawana	Secondary	M	1940
Kawana	Technical or Further Educational Institution	F	467
Kawana	Technical or Further Educational Institution	M	316
Kawana	University or other tertiary	F	1689
Kawana	University or other tertiary	M	1000
Keppel		F	2296
Keppel		M	2626
Keppel	Infants/Primary	F	2290
Keppel	Infants/Primary	M	2554
Keppel	Pre-school	F	272
Keppel	Pre-school	M	248
Keppel	Secondary	F	1800
Keppel	Secondary	M	1995
Keppel	Technical or Further Educational Institution	F	398
Keppel	Technical or Further Educational Institution	M	319
Keppel	University or other tertiary	F	1123
Keppel	University or other tertiary	M	632
Lockyer		F	2515
Lockyer		M	2688
Lockyer	Infants/Primary	F	2434
Lockyer	Infants/Primary	M	2720
Lockyer	Pre-school	F	279
Lockyer	Pre-school	M	314
Lockyer	Secondary	F	1919
Lockyer	Secondary	M	2000
Lockyer	Technical or Further Educational Institution	F	510
Lockyer	Technical or Further Educational Institution	M	272
Lockyer	University or other tertiary	F	1430
Lockyer	University or other tertiary	M	683
Logan		F	1857
Logan		M	1682
Logan	Infants/Primary	F	2383
Logan	Infants/Primary	M	2505
Logan	Pre-school	F	292
Logan	Pre-school	M	310
Logan	Secondary	F	1924
Logan	Secondary	M	1909
Logan	Technical or Further Educational Institution	F	496
Logan	Technical or Further Educational Institution	M	369
Logan	University or other tertiary	F	884
Logan	University or other tertiary	M	496
Lytton		F	1629
Lytton		M	1489
Lytton	Infants/Primary	F	2070
Lytton	Infants/Primary	M	2216
Lytton	Pre-school	F	295
Lytton	Pre-school	M	365
Lytton	Secondary	F	1493
Lytton	Secondary	M	1580
Lytton	Technical or Further Educational Institution	F	426
Lytton	Technical or Further Educational Institution	M	306
Lytton	University or other tertiary	F	1191
Lytton	University or other tertiary	M	803
Mackay		F	1793
Mackay		M	2205
Mackay	Infants/Primary	F	1708
Mackay	Infants/Primary	M	1724
Mackay	Pre-school	F	206
Mackay	Pre-school	M	246
Mackay	Secondary	F	1258
Mackay	Secondary	M	1345
Mackay	Technical or Further Educational Institution	F	363
Mackay	Technical or Further Educational Institution	M	223
Mackay	University or other tertiary	F	777
Mackay	University or other tertiary	M	385
Mansfield		F	1409
Mansfield		M	1310
Mansfield	Infants/Primary	F	1919
Mansfield	Infants/Primary	M	1957
Mansfield	Pre-school	F	276
Mansfield	Pre-school	M	260
Mansfield	Secondary	F	1654
Mansfield	Secondary	M	1730
Mansfield	Technical or Further Educational Institution	F	494
Mansfield	Technical or Further Educational Institution	M	408
Mansfield	University or other tertiary	F	2190
Mansfield	University or other tertiary	M	1722
Maroochydore		F	2427
Maroochydore		M	2185
Maroochydore	Infants/Primary	F	1621
Maroochydore	Infants/Primary	M	1742
Maroochydore	Pre-school	F	208
Maroochydore	Pre-school	M	262
Maroochydore	Secondary	F	1243
Maroochydore	Secondary	M	1293
Maroochydore	Technical or Further Educational Institution	F	556
Maroochydore	Technical or Further Educational Institution	M	369
Maroochydore	University or other tertiary	F	1362
Maroochydore	University or other tertiary	M	804
Maryborough		F	2472
Maryborough		M	3059
Maryborough	Infants/Primary	F	1809
Maryborough	Infants/Primary	M	1992
Maryborough	Pre-school	F	217
Maryborough	Pre-school	M	226
Maryborough	Secondary	F	1513
Maryborough	Secondary	M	1583
Maryborough	Technical or Further Educational Institution	F	419
Maryborough	Technical or Further Educational Institution	M	220
Maryborough	University or other tertiary	F	537
Maryborough	University or other tertiary	M	187
Mermaid Beach		F	2369
Mermaid Beach		M	2024
Mermaid Beach	Infants/Primary	F	1754
Mermaid Beach	Infants/Primary	M	1863
Mermaid Beach	Pre-school	F	309
Mermaid Beach	Pre-school	M	317
Mermaid Beach	Secondary	F	1592
Mermaid Beach	Secondary	M	1612
Mermaid Beach	Technical or Further Educational Institution	F	469
Mermaid Beach	Technical or Further Educational Institution	M	390
Mermaid Beach	University or other tertiary	F	2005
Mermaid Beach	University or other tertiary	M	1592
Mirani		F	2587
Mirani		M	4175
Mirani	Infants/Primary	F	2292
Mirani	Infants/Primary	M	2461
Mirani	Pre-school	F	266
Mirani	Pre-school	M	288
Mirani	Secondary	F	1652
Mirani	Secondary	M	1716
Mirani	Technical or Further Educational Institution	F	417
Mirani	Technical or Further Educational Institution	M	231
Mirani	University or other tertiary	F	716
Mirani	University or other tertiary	M	311
Moggill		F	1195
Moggill		M	1021
Moggill	Infants/Primary	F	2366
Moggill	Infants/Primary	M	2555
Moggill	Pre-school	F	327
Moggill	Pre-school	M	384
Moggill	Secondary	F	1868
Moggill	Secondary	M	2169
Moggill	Technical or Further Educational Institution	F	320
Moggill	Technical or Further Educational Institution	M	241
Moggill	University or other tertiary	F	1922
Moggill	University or other tertiary	M	1617
Morayfield		F	1959
Morayfield		M	1739
Morayfield	Infants/Primary	F	2907
Morayfield	Infants/Primary	M	3058
Morayfield	Pre-school	F	363
Morayfield	Pre-school	M	413
Morayfield	Secondary	F	2167
Morayfield	Secondary	M	2169
Morayfield	Technical or Further Educational Institution	F	647
Morayfield	Technical or Further Educational Institution	M	368
Morayfield	University or other tertiary	F	990
Morayfield	University or other tertiary	M	550
Mount Coot-tha		F	1754
Mount Coot-tha		M	1787
Mount Coot-tha	Infants/Primary	F	1448
Mount Coot-tha	Infants/Primary	M	1467
Mount Coot-tha	Pre-school	F	228
Mount Coot-tha	Pre-school	M	287
Mount Coot-tha	Secondary	F	1151
Mount Coot-tha	Secondary	M	1053
Mount Coot-tha	Technical or Further Educational Institution	F	345
Mount Coot-tha	Technical or Further Educational Institution	M	347
Mount Coot-tha	University or other tertiary	F	3769
Mount Coot-tha	University or other tertiary	M	3168
Mount Isa		F	1948
Mount Isa		M	2198
Mount Isa	Infants/Primary	F	1506
Mount Isa	Infants/Primary	M	1538
Mount Isa	Pre-school	F	224
Mount Isa	Pre-school	M	233
Mount Isa	Secondary	F	794
Mount Isa	Secondary	M	794
Mount Isa	Technical or Further Educational Institution	F	253
Mount Isa	Technical or Further Educational Institution	M	162
Mount Isa	University or other tertiary	F	381
Mount Isa	University or other tertiary	M	197
Mount Ommaney		F	1165
Mount Ommaney		M	1050
Mount Ommaney	Infants/Primary	F	2076
Mount Ommaney	Infants/Primary	M	2178
Mount Ommaney	Pre-school	F	319
Mount Ommaney	Pre-school	M	374
Mount Ommaney	Secondary	F	1588
Mount Ommaney	Secondary	M	1628
Mount Ommaney	Technical or Further Educational Institution	F	394
Mount Ommaney	Technical or Further Educational Institution	M	303
Mount Ommaney	University or other tertiary	F	1632
Mount Ommaney	University or other tertiary	M	1329
Mudgeeraba		F	2425
Mudgeeraba		M	2054
Mudgeeraba	Infants/Primary	F	2583
Mudgeeraba	Infants/Primary	M	2671
Mudgeeraba	Pre-school	F	416
Mudgeeraba	Pre-school	M	430
Mudgeeraba	Secondary	F	1975
Mudgeeraba	Secondary	M	2065
Mudgeeraba	Technical or Further Educational Institution	F	512
Mudgeeraba	Technical or Further Educational Institution	M	380
Mudgeeraba	University or other tertiary	F	1283
Mudgeeraba	University or other tertiary	M	841
Mulgrave		F	2662
Mulgrave		M	2560
Mulgrave	Infants/Primary	F	2634
Mulgrave	Infants/Primary	M	2855
Mulgrave	Pre-school	F	327
Mulgrave	Pre-school	M	295
Mulgrave	Secondary	F	1856
Mulgrave	Secondary	M	1924
Mulgrave	Technical or Further Educational Institution	F	478
Mulgrave	Technical or Further Educational Institution	M	223
Mulgrave	University or other tertiary	F	765
Mulgrave	University or other tertiary	M	314
Mundingburra		F	1584
Mundingburra		M	1536
Mundingburra	Infants/Primary	F	1870
Mundingburra	Infants/Primary	M	1972
Mundingburra	Pre-school	F	220
Mundingburra	Pre-school	M	238
Mundingburra	Secondary	F	1485
Mundingburra	Secondary	M	1581
Mundingburra	Technical or Further Educational Institution	F	462
Mundingburra	Technical or Further Educational Institution	M	319
Mundingburra	University or other tertiary	F	2462
Mundingburra	University or other tertiary	M	1817
Murrumba		F	2914
Murrumba		M	2502
Murrumba	Infants/Primary	F	3687
Murrumba	Infants/Primary	M	3944
Murrumba	Pre-school	F	518
Murrumba	Pre-school	M	578
Murrumba	Secondary	F	2586
Murrumba	Secondary	M	2669
Murrumba	Technical or Further Educational Institution	F	799
Murrumba	Technical or Further Educational Institution	M	443
Murrumba	University or other tertiary	F	1390
Murrumba	University or other tertiary	M	795
Nanango		F	2194
Nanango		M	2388
Nanango	Infants/Primary	F	2149
Nanango	Infants/Primary	M	2287
Nanango	Pre-school	F	242
Nanango	Pre-school	M	244
Nanango	Secondary	F	1506
Nanango	Secondary	M	1608
Nanango	Technical or Further Educational Institution	F	436
Nanango	Technical or Further Educational Institution	M	243
Nanango	University or other tertiary	F	504
Nanango	University or other tertiary	M	201
Nicklin		F	1962
Nicklin		M	1879
Nicklin	Infants/Primary	F	2113
Nicklin	Infants/Primary	M	2342
Nicklin	Pre-school	F	292
Nicklin	Pre-school	M	301
Nicklin	Secondary	F	1663
Nicklin	Secondary	M	1602
Nicklin	Technical or Further Educational Institution	F	456
Nicklin	Technical or Further Educational Institution	M	282
Nicklin	University or other tertiary	F	1045
Nicklin	University or other tertiary	M	482
Noosa		F	2132
Noosa		M	1870
Noosa	Infants/Primary	F	2124
Noosa	Infants/Primary	M	2265
Noosa	Pre-school	F	269
Noosa	Pre-school	M	293
Noosa	Secondary	F	1680
Noosa	Secondary	M	1801
Noosa	Technical or Further Educational Institution	F	376
Noosa	Technical or Further Educational Institution	M	239
Noosa	University or other tertiary	F	825
Noosa	University or other tertiary	M	470
Nudgee		F	2045
Nudgee		M	1714
Nudgee	Infants/Primary	F	1945
Nudgee	Infants/Primary	M	2033
Nudgee	Pre-school	F	327
Nudgee	Pre-school	M	329
Nudgee	Secondary	F	1249
Nudgee	Secondary	M	1488
Nudgee	Technical or Further Educational Institution	F	556
Nudgee	Technical or Further Educational Institution	M	449
Nudgee	University or other tertiary	F	1653
Nudgee	University or other tertiary	M	1301
Pine Rivers		F	1653
Pine Rivers		M	1554
Pine Rivers	Infants/Primary	F	2605
Pine Rivers	Infants/Primary	M	2746
Pine Rivers	Pre-school	F	364
Pine Rivers	Pre-school	M	434
Pine Rivers	Secondary	F	1802
Pine Rivers	Secondary	M	1931
Pine Rivers	Technical or Further Educational Institution	F	578
Pine Rivers	Technical or Further Educational Institution	M	429
Pine Rivers	University or other tertiary	F	1226
Pine Rivers	University or other tertiary	M	758
Pumicestone		F	2873
Pumicestone		M	2349
Pumicestone	Infants/Primary	F	1970
Pumicestone	Infants/Primary	M	2085
Pumicestone	Pre-school	F	260
Pumicestone	Pre-school	M	264
Pumicestone	Secondary	F	1430
Pumicestone	Secondary	M	1411
Pumicestone	Technical or Further Educational Institution	F	574
Pumicestone	Technical or Further Educational Institution	M	246
Pumicestone	University or other tertiary	F	719
Pumicestone	University or other tertiary	M	366
Redcliffe		F	2247
Redcliffe		M	1873
Redcliffe	Infants/Primary	F	1697
Redcliffe	Infants/Primary	M	1833
Redcliffe	Pre-school	F	211
Redcliffe	Pre-school	M	228
Redcliffe	Secondary	F	1295
Redcliffe	Secondary	M	1414
Redcliffe	Technical or Further Educational Institution	F	440
Redcliffe	Technical or Further Educational Institution	M	275
Redcliffe	University or other tertiary	F	815
Redcliffe	University or other tertiary	M	472
Redlands		F	1579
Redlands		M	1509
Redlands	Infants/Primary	F	2297
Redlands	Infants/Primary	M	2409
Redlands	Pre-school	F	276
Redlands	Pre-school	M	288
Redlands	Secondary	F	1752
Redlands	Secondary	M	1881
Redlands	Technical or Further Educational Institution	F	471
Redlands	Technical or Further Educational Institution	M	352
Redlands	University or other tertiary	F	973
Redlands	University or other tertiary	M	539
Rockhampton		F	2380
Rockhampton		M	2320
Rockhampton	Infants/Primary	F	2091
Rockhampton	Infants/Primary	M	2242
Rockhampton	Pre-school	F	252
Rockhampton	Pre-school	M	225
Rockhampton	Secondary	F	1795
Rockhampton	Secondary	M	1757
Rockhampton	Technical or Further Educational Institution	F	467
Rockhampton	Technical or Further Educational Institution	M	278
Rockhampton	University or other tertiary	F	1060
Rockhampton	University or other tertiary	M	564
Sandgate		F	1556
Sandgate		M	1377
Sandgate	Infants/Primary	F	2032
Sandgate	Infants/Primary	M	2114
Sandgate	Pre-school	F	312
Sandgate	Pre-school	M	350
Sandgate	Secondary	F	1461
Sandgate	Secondary	M	1523
Sandgate	Technical or Further Educational Institution	F	477
Sandgate	Technical or Further Educational Institution	M	347
Sandgate	University or other tertiary	F	1334
Sandgate	University or other tertiary	M	895
South Brisbane		F	2795
South Brisbane		M	2945
South Brisbane	Infants/Primary	F	1094
South Brisbane	Infants/Primary	M	1194
South Brisbane	Pre-school	F	186
South Brisbane	Pre-school	M	184
South Brisbane	Secondary	F	1084
South Brisbane	Secondary	M	1217
South Brisbane	Technical or Further Educational Institution	F	731
South Brisbane	Technical or Further Educational Institution	M	655
South Brisbane	University or other tertiary	F	4127
South Brisbane	University or other tertiary	M	3693
Southern Downs		F	2289
Southern Downs		M	2196
Southern Downs	Infants/Primary	F	2056
Southern Downs	Infants/Primary	M	2209
Southern Downs	Pre-school	F	219
Southern Downs	Pre-school	M	231
Southern Downs	Secondary	F	1482
Southern Downs	Secondary	M	1669
Southern Downs	Technical or Further Educational Institution	F	406
Southern Downs	Technical or Further Educational Institution	M	199
Southern Downs	University or other tertiary	F	495
Southern Downs	University or other tertiary	M	210
Southport		F	2865
Southport		M	2943
Southport	Infants/Primary	F	1696
Southport	Infants/Primary	M	1824
Southport	Pre-school	F	290
Southport	Pre-school	M	341
Southport	Secondary	F	1559
Southport	Secondary	M	1551
Southport	Technical or Further Educational Institution	F	785
Southport	Technical or Further Educational Institution	M	595
Southport	University or other tertiary	F	2830
Southport	University or other tertiary	M	2425
Springwood		F	1453
Springwood		M	1315
Springwood	Infants/Primary	F	2155
Springwood	Infants/Primary	M	2245
Springwood	Pre-school	F	324
Springwood	Pre-school	M	340
Springwood	Secondary	F	1670
Springwood	Secondary	M	1713
Springwood	Technical or Further Educational Institution	F	485
Springwood	Technical or Further Educational Institution	M	406
Springwood	University or other tertiary	F	1246
Springwood	University or other tertiary	M	915
Stafford		F	1748
Stafford		M	1475
Stafford	Infants/Primary	F	1812
Stafford	Infants/Primary	M	1893
Stafford	Pre-school	F	270
Stafford	Pre-school	M	315
Stafford	Secondary	F	1249
Stafford	Secondary	M	1281
Stafford	Technical or Further Educational Institution	F	443
Stafford	Technical or Further Educational Institution	M	356
Stafford	University or other tertiary	F	1990
Stafford	University or other tertiary	M	1384
Stretton		F	1695
Stretton		M	1703
Stretton	Infants/Primary	F	2510
Stretton	Infants/Primary	M	2433
Stretton	Pre-school	F	403
Stretton	Pre-school	M	414
Stretton	Secondary	F	1853
Stretton	Secondary	M	1842
Stretton	Technical or Further Educational Institution	F	703
Stretton	Technical or Further Educational Institution	M	593
Stretton	University or other tertiary	F	2462
Stretton	University or other tertiary	M	2415
Sunnybank		F	2335
Sunnybank		M	2141
Sunnybank	Infants/Primary	F	1718
Sunnybank	Infants/Primary	M	1798
Sunnybank	Pre-school	F	285
Sunnybank	Pre-school	M	315
Sunnybank	Secondary	F	1331
Sunnybank	Secondary	M	1429
Sunnybank	Technical or Further Educational Institution	F	813
Sunnybank	Technical or Further Educational Institution	M	676
Sunnybank	University or other tertiary	F	2799
Sunnybank	University or other tertiary	M	2805
Surfers Paradise		F	4025
Surfers Paradise		M	3876
Surfers Paradise	Infants/Primary	F	1468
Surfers Paradise	Infants/Primary	M	1523
Surfers Paradise	Pre-school	F	272
Surfers Paradise	Pre-school	M	295
Surfers Paradise	Secondary	F	1332
Surfers Paradise	Secondary	M	1439
Surfers Paradise	Technical or Further Educational Institution	F	746
Surfers Paradise	Technical or Further Educational Institution	M	558
Surfers Paradise	University or other tertiary	F	1666
Surfers Paradise	University or other tertiary	M	1384
Thuringowa		F	2086
Thuringowa		M	2092
Thuringowa	Infants/Primary	F	2746
Thuringowa	Infants/Primary	M	2733
Thuringowa	Pre-school	F	354
Thuringowa	Pre-school	M	347
Thuringowa	Secondary	F	1981
Thuringowa	Secondary	M	2125
Thuringowa	Technical or Further Educational Institution	F	599
Thuringowa	Technical or Further Educational Institution	M	323
Thuringowa	University or other tertiary	F	1444
Thuringowa	University or other tertiary	M	737
Toowoomba North		F	2108
Toowoomba North		M	2056
Toowoomba North	Infants/Primary	F	2144
Toowoomba North	Infants/Primary	M	2151
Toowoomba North	Pre-school	F	263
Toowoomba North	Pre-school	M	269
Toowoomba North	Secondary	F	1923
Toowoomba North	Secondary	M	1794
Toowoomba North	Technical or Further Educational Institution	F	541
Toowoomba North	Technical or Further Educational Institution	M	317
Toowoomba North	University or other tertiary	F	1184
Toowoomba North	University or other tertiary	M	673
Toowoomba South		F	2423
Toowoomba South		M	1834
Toowoomba South	Infants/Primary	F	2163
Toowoomba South	Infants/Primary	M	2176
Toowoomba South	Pre-school	F	323
Toowoomba South	Pre-school	M	323
Toowoomba South	Secondary	F	1658
Toowoomba South	Secondary	M	1778
Toowoomba South	Technical or Further Educational Institution	F	611
Toowoomba South	Technical or Further Educational Institution	M	370
Toowoomba South	University or other tertiary	F	1309
Toowoomba South	University or other tertiary	M	993
Townsville		F	2487
Townsville		M	2573
Townsville	Infants/Primary	F	1788
Townsville	Infants/Primary	M	1843
Townsville	Pre-school	F	234
Townsville	Pre-school	M	290
Townsville	Secondary	F	1424
Townsville	Secondary	M	1399
Townsville	Technical or Further Educational Institution	F	472
Townsville	Technical or Further Educational Institution	M	343
Townsville	University or other tertiary	F	1523
Townsville	University or other tertiary	M	929
Warrego		F	2551
Warrego		M	2667
Warrego	Infants/Primary	F	1727
Warrego	Infants/Primary	M	1961
Warrego	Pre-school	F	221
Warrego	Pre-school	M	239
Warrego	Secondary	F	1123
Warrego	Secondary	M	1172
Warrego	Technical or Further Educational Institution	F	319
Warrego	Technical or Further Educational Institution	M	194
Warrego	University or other tertiary	F	415
Warrego	University or other tertiary	M	156
Waterford		F	3091
Waterford		M	2693
Waterford	Infants/Primary	F	2838
Waterford	Infants/Primary	M	2983
Waterford	Pre-school	F	451
Waterford	Pre-school	M	453
Waterford	Secondary	F	1999
Waterford	Secondary	M	2095
Waterford	Technical or Further Educational Institution	F	800
Waterford	Technical or Further Educational Institution	M	507
Waterford	University or other tertiary	F	1043
Waterford	University or other tertiary	M	643
Whitsunday		F	2874
Whitsunday		M	3503
Whitsunday	Infants/Primary	F	2661
Whitsunday	Infants/Primary	M	2894
Whitsunday	Pre-school	F	349
Whitsunday	Pre-school	M	380
Whitsunday	Secondary	F	2012
Whitsunday	Secondary	M	2005
Whitsunday	Technical or Further Educational Institution	F	488
Whitsunday	Technical or Further Educational Institution	M	301
Whitsunday	University or other tertiary	F	883
Whitsunday	University or other tertiary	M	411
Woodridge		F	3478
Woodridge		M	3236
Woodridge	Infants/Primary	F	3213
Woodridge	Infants/Primary	M	3312
Woodridge	Pre-school	F	459
Woodridge	Pre-school	M	472
Woodridge	Secondary	F	2288
Woodridge	Secondary	M	2388
Woodridge	Technical or Further Educational Institution	F	958
Woodridge	Technical or Further Educational Institution	M	632
Woodridge	University or other tertiary	F	917
Woodridge	University or other tertiary	M	765
Yeerongpilly		F	1840
Yeerongpilly		M	1855
Yeerongpilly	Infants/Primary	F	1771
Yeerongpilly	Infants/Primary	M	1877
Yeerongpilly	Pre-school	F	307
Yeerongpilly	Pre-school	M	339
Yeerongpilly	Secondary	F	1280
Yeerongpilly	Secondary	M	1314
Yeerongpilly	Technical or Further Educational Institution	F	535
Yeerongpilly	Technical or Further Educational Institution	M	445
Yeerongpilly	University or other tertiary	F	2886
Yeerongpilly	University or other tertiary	M	2637
No usual address (Qld)		F	1116
No usual address (Qld)		M	1636
No usual address (Qld)	Infants/Primary	F	132
No usual address (Qld)	Infants/Primary	M	133
No usual address (Qld)	Pre-school	F	15
No usual address (Qld)	Pre-school	M	19
No usual address (Qld)	Secondary	F	59
No usual address (Qld)	Secondary	M	72
No usual address (Qld)	Technical or Further Educational Institution	F	78
No usual address (Qld)	Technical or Further Educational Institution	M	51
No usual address (Qld)	University or other tertiary	F	175
No usual address (Qld)	University or other tertiary	M	134
Migratory - Offshore - Shipping (Qld)		F	12
Migratory - Offshore - Shipping (Qld)		M	6
Migratory - Offshore - Shipping (Qld)	Secondary	F	3
Adelaide		F	1807
Adelaide		M	2249
Adelaide	Infants/Primary	F	1013
Adelaide	Infants/Primary	M	1053
Adelaide	Pre-school	F	173
Adelaide	Pre-school	M	204
Adelaide	Secondary	F	731
Adelaide	Secondary	M	747
Adelaide	Technical or Further Educational Institution	F	468
Adelaide	Technical or Further Educational Institution	M	371
Adelaide	University or other tertiary	F	3902
Adelaide	University or other tertiary	M	3700
Ashford		F	1038
Ashford		M	911
Ashford	Infants/Primary	F	1378
Ashford	Infants/Primary	M	1364
Ashford	Pre-school	F	185
Ashford	Pre-school	M	241
Ashford	Secondary	F	919
Ashford	Secondary	M	868
Ashford	Technical or Further Educational Institution	F	374
Ashford	Technical or Further Educational Institution	M	349
Ashford	University or other tertiary	F	1574
Ashford	University or other tertiary	M	1243
Bragg		F	874
Bragg		M	777
Bragg	Infants/Primary	F	1663
Bragg	Infants/Primary	M	1669
Bragg	Pre-school	F	243
Bragg	Pre-school	M	229
Bragg	Secondary	F	1456
Bragg	Secondary	M	1274
Bragg	Technical or Further Educational Institution	F	214
Bragg	Technical or Further Educational Institution	M	204
Bragg	University or other tertiary	F	1343
Bragg	University or other tertiary	M	1212
Bright		F	866
Bright		M	719
Bright	Infants/Primary	F	1342
Bright	Infants/Primary	M	1337
Bright	Pre-school	F	161
Bright	Pre-school	M	214
Bright	Secondary	F	908
Bright	Secondary	M	958
Bright	Technical or Further Educational Institution	F	285
Bright	Technical or Further Educational Institution	M	264
Bright	University or other tertiary	F	924
Bright	University or other tertiary	M	714
Chaffey		F	1487
Chaffey		M	1441
Chaffey	Infants/Primary	F	1482
Chaffey	Infants/Primary	M	1623
Chaffey	Pre-school	F	177
Chaffey	Pre-school	M	183
Chaffey	Secondary	F	999
Chaffey	Secondary	M	986
Chaffey	Technical or Further Educational Institution	F	282
Chaffey	Technical or Further Educational Institution	M	212
Chaffey	University or other tertiary	F	227
Chaffey	University or other tertiary	M	94
Cheltenham		F	1307
Cheltenham		M	1284
Cheltenham	Infants/Primary	F	1451
Cheltenham	Infants/Primary	M	1504
Cheltenham	Pre-school	F	216
Cheltenham	Pre-school	M	224
Cheltenham	Secondary	F	995
Cheltenham	Secondary	M	977
Cheltenham	Technical or Further Educational Institution	F	464
Cheltenham	Technical or Further Educational Institution	M	344
Cheltenham	University or other tertiary	F	1044
Cheltenham	University or other tertiary	M	848
Colton		F	997
Colton		M	915
Colton	Infants/Primary	F	1286
Colton	Infants/Primary	M	1408
Colton	Pre-school	F	175
Colton	Pre-school	M	205
Colton	Secondary	F	890
Colton	Secondary	M	934
Colton	Technical or Further Educational Institution	F	258
Colton	Technical or Further Educational Institution	M	248
Colton	University or other tertiary	F	979
Colton	University or other tertiary	M	757
Croydon		F	1305
Croydon		M	1186
Croydon	Infants/Primary	F	1287
Croydon	Infants/Primary	M	1365
Croydon	Pre-school	F	181
Croydon	Pre-school	M	169
Croydon	Secondary	F	842
Croydon	Secondary	M	868
Croydon	Technical or Further Educational Institution	F	478
Croydon	Technical or Further Educational Institution	M	395
Croydon	University or other tertiary	F	1375
Croydon	University or other tertiary	M	1242
Davenport		F	766
Davenport		M	767
Davenport	Infants/Primary	F	1570
Davenport	Infants/Primary	M	1687
Davenport	Pre-school	F	213
Davenport	Pre-school	M	271
Davenport	Secondary	F	1030
Davenport	Secondary	M	1090
Davenport	Technical or Further Educational Institution	F	297
Davenport	Technical or Further Educational Institution	M	242
Davenport	University or other tertiary	F	1652
Davenport	University or other tertiary	M	1155
Dunstan		F	1114
Dunstan		M	1005
Dunstan	Infants/Primary	F	1274
Dunstan	Infants/Primary	M	1316
Dunstan	Pre-school	F	216
Dunstan	Pre-school	M	222
Dunstan	Secondary	F	782
Dunstan	Secondary	M	1024
Dunstan	Technical or Further Educational Institution	F	337
Dunstan	Technical or Further Educational Institution	M	275
Dunstan	University or other tertiary	F	1698
Dunstan	University or other tertiary	M	1541
Elder		F	1131
Elder		M	1009
Elder	Infants/Primary	F	1197
Elder	Infants/Primary	M	1234
Elder	Pre-school	F	202
Elder	Pre-school	M	201
Elder	Secondary	F	835
Elder	Secondary	M	845
Elder	Technical or Further Educational Institution	F	386
Elder	Technical or Further Educational Institution	M	353
Elder	University or other tertiary	F	1589
Elder	University or other tertiary	M	1180
Enfield		F	1531
Enfield		M	1511
Enfield	Infants/Primary	F	1634
Enfield	Infants/Primary	M	1731
Enfield	Pre-school	F	237
Enfield	Pre-school	M	270
Enfield	Secondary	F	1003
Enfield	Secondary	M	1061
Enfield	Technical or Further Educational Institution	F	596
Enfield	Technical or Further Educational Institution	M	507
Enfield	University or other tertiary	F	1289
Enfield	University or other tertiary	M	1145
Finniss		F	1361
Finniss		M	1281
Finniss	Infants/Primary	F	1162
Finniss	Infants/Primary	M	1285
Finniss	Pre-school	F	165
Finniss	Pre-school	M	150
Finniss	Secondary	F	817
Finniss	Secondary	M	792
Finniss	Technical or Further Educational Institution	F	248
Finniss	Technical or Further Educational Institution	M	178
Finniss	University or other tertiary	F	334
Finniss	University or other tertiary	M	138
Fisher		F	730
Fisher		M	693
Fisher	Infants/Primary	F	1566
Fisher	Infants/Primary	M	1701
Fisher	Pre-school	F	214
Fisher	Pre-school	M	210
Fisher	Secondary	F	1107
Fisher	Secondary	M	1062
Fisher	Technical or Further Educational Institution	F	293
Fisher	Technical or Further Educational Institution	M	256
Fisher	University or other tertiary	F	910
Fisher	University or other tertiary	M	575
Flinders		F	1586
Flinders		M	1768
Flinders	Infants/Primary	F	1478
Flinders	Infants/Primary	M	1581
Flinders	Pre-school	F	197
Flinders	Pre-school	M	224
Flinders	Secondary	F	927
Flinders	Secondary	M	897
Flinders	Technical or Further Educational Institution	F	267
Flinders	Technical or Further Educational Institution	M	153
Flinders	University or other tertiary	F	287
Flinders	University or other tertiary	M	87
Florey		F	926
Florey		M	779
Florey	Infants/Primary	F	1207
Florey	Infants/Primary	M	1299
Florey	Pre-school	F	189
Florey	Pre-school	M	210
Florey	Secondary	F	788
Florey	Secondary	M	815
Florey	Technical or Further Educational Institution	F	348
Florey	Technical or Further Educational Institution	M	308
Florey	University or other tertiary	F	810
Florey	University or other tertiary	M	634
Frome		F	1396
Frome		M	1330
Frome	Infants/Primary	F	1483
Frome	Infants/Primary	M	1555
Frome	Pre-school	F	193
Frome	Pre-school	M	234
Frome	Secondary	F	1024
Frome	Secondary	M	1006
Frome	Technical or Further Educational Institution	F	324
Frome	Technical or Further Educational Institution	M	199
Frome	University or other tertiary	F	276
Frome	University or other tertiary	M	101
Giles		F	1734
Giles		M	1805
Giles	Infants/Primary	F	1532
Giles	Infants/Primary	M	1621
Giles	Pre-school	F	231
