SED_NAME16	Ancestry	FatherBornAus	MotherBornAus	responses
Mount Isa	Chinese	1	0	10
Mount Isa	Chinese	1	1	275
Mount Isa	Croatian	0	0	18
Mount Isa	Croatian	0	1	9
Mount Isa	Croatian	1	1	10
Mount Isa	Dutch			3
Mount Isa	Dutch	0	0	119
Mount Isa	Dutch	0	1	33
Mount Isa	Dutch	1	0	25
Mount Isa	Dutch	1	1	95
Mount Isa	English			189
Mount Isa	English	0	0	1250
Mount Isa	English	0	1	544
Mount Isa	English	1	0	506
Mount Isa	English	1	1	6901
Mount Isa	Filipino			4
Mount Isa	Filipino	0	0	522
Mount Isa	Filipino	0	1	7
Mount Isa	Filipino	1	0	107
Mount Isa	Filipino	1	1	25
Mount Isa	French	0	0	44
Mount Isa	French	0	1	4
Mount Isa	French	1	0	14
Mount Isa	French	1	1	67
Mount Isa	German			9
Mount Isa	German	0	0	264
Mount Isa	German	0	1	71
Mount Isa	German	1	0	63
Mount Isa	German	1	1	996
Mount Isa	Greek	0	0	30
Mount Isa	Greek	0	1	3
Mount Isa	Greek	1	0	11
Mount Isa	Greek	1	1	55
Mount Isa	Hungarian	0	0	23
Mount Isa	Hungarian	0	1	9
Mount Isa	Hungarian	1	1	8
Mount Isa	Indian	0	0	252
Mount Isa	Indian	0	1	3
Mount Isa	Indian	1	0	5
Mount Isa	Indian	1	1	10
Mount Isa	Irish			47
Mount Isa	Irish	0	0	339
Mount Isa	Irish	0	1	182
Mount Isa	Irish	1	0	133
Mount Isa	Irish	1	1	2623
Mount Isa	Italian			7
Mount Isa	Italian	0	0	104
Mount Isa	Italian	0	1	73
Mount Isa	Italian	1	0	31
Mount Isa	Italian	1	1	459
Mount Isa	Korean	0	0	6
Mount Isa	Lebanese	1	0	5
Mount Isa	Lebanese	1	1	8
Mount Isa	Macedonian	0	0	3
Mount Isa	Maltese	0	0	20
Mount Isa	Maltese	0	1	6
Mount Isa	Maltese	1	0	4
Mount Isa	Maltese	1	1	45
Mount Isa	Maori			3
Mount Isa	Maori	0	0	405
Mount Isa	Maori	0	1	42
Mount Isa	Maori	1	0	23
Mount Isa	Maori	1	1	13
Mount Isa	NZ			3
Mount Isa	NZ	0	0	176
Mount Isa	NZ	0	1	64
Mount Isa	NZ	1	0	45
Mount Isa	NZ	1	1	33
Mount Isa	(Other)			27
Mount Isa	(Other)	0	0	1171
Mount Isa	(Other)	0	1	137
Mount Isa	(Other)	1	0	139
Mount Isa	(Other)	1	1	416
Mount Isa	Polish	0	0	36
Mount Isa	Polish	0	1	17
Mount Isa	Polish	1	0	3
Mount Isa	Polish	1	1	27
Mount Isa	Russian	0	0	15
Mount Isa	Russian	1	0	3
Mount Isa	Russian	1	1	10
Mount Isa	Scottish			36
Mount Isa	Scottish	0	0	363
Mount Isa	Scottish	0	1	140
Mount Isa	Scottish	1	0	94
Mount Isa	Scottish	1	1	1903
Mount Isa	Serbian	0	0	11
Mount Isa	Serbian	0	1	3
Mount Isa	South African	0	0	93
Mount Isa	South African	0	1	5
Mount Isa	South African	1	0	8
Mount Isa	South African	1	1	9
Mount Isa	Spanish	0	0	70
Mount Isa	Spanish	0	1	6
Mount Isa	Spanish	1	0	6
Mount Isa	Spanish	1	1	39
Mount Isa	Sri Lankan	0	0	39
Mount Isa	Sri Lankan	0	1	3
Mount Isa	Sri Lankan	1	0	4
Mount Isa	Sri Lankan	1	1	6
Mount Isa	Turkish	0	0	3
Mount Isa	Turkish	1	0	4
Mount Isa	Vietnamese	0	0	18
Mount Isa	Vietnamese	1	0	7
Mount Isa	Welsh	0	0	41
Mount Isa	Welsh	0	1	6
Mount Isa	Welsh	1	0	3
Mount Isa	Welsh	1	1	61
Mount Ommaney				1739
Mount Ommaney		0	0	157
Mount Ommaney		0	1	13
Mount Ommaney		1	0	18
Mount Ommaney		1	1	157
Mount Ommaney	Australian			156
Mount Ommaney	Australian		1	9643
Mount Ommaney	Australian	0	0	408
Mount Ommaney	Australian	0	1	1768
Mount Ommaney	Australian	1	0	1456
Mount Ommaney	Australian Aboriginal	0	1	10
Mount Ommaney	Australian Aboriginal	1	0	8
Mount Ommaney	Australian Aboriginal	1	1	67
Mount Ommaney	Chinese			23
Mount Ommaney	Chinese	0	0	2466
Mount Ommaney	Chinese	0	1	67
Mount Ommaney	Chinese	1	0	88
Mount Ommaney	Chinese	1	1	108
Mount Ommaney	Croatian	0	0	89
Mount Ommaney	Croatian	0	1	18
Mount Ommaney	Croatian	1	0	3
Mount Ommaney	Croatian	1	1	37
Mount Ommaney	Dutch			4
Mount Ommaney	Dutch	0	0	416
Mount Ommaney	Dutch	0	1	118
Mount Ommaney	Dutch	1	0	83
Mount Ommaney	Dutch	1	1	212
Mount Ommaney	English			197
Mount Ommaney	English	0	0	4371
Mount Ommaney	English	0	1	1579
Mount Ommaney	English	1	0	1231
Mount Ommaney	English	1	1	8933
Mount Ommaney	Filipino	0	0	437
Mount Ommaney	Filipino	0	1	17
Mount Ommaney	Filipino	1	0	70
Mount Ommaney	Filipino	1	1	9
Mount Ommaney	French	0	0	229
Mount Ommaney	French	0	1	43
Mount Ommaney	French	1	0	30
Mount Ommaney	French	1	1	97
Mount Ommaney	German			23
Mount Ommaney	German	0	0	644
Mount Ommaney	German	0	1	198
Mount Ommaney	German	1	0	153
Mount Ommaney	German	1	1	1749
Mount Ommaney	Greek	0	0	91
Mount Ommaney	Greek	0	1	23
Mount Ommaney	Greek	1	0	19
Mount Ommaney	Greek	1	1	98
Mount Ommaney	Hungarian	0	0	92
Mount Ommaney	Hungarian	0	1	14
Mount Ommaney	Hungarian	1	0	10
Mount Ommaney	Hungarian	1	1	31
Mount Ommaney	Indian			4
Mount Ommaney	Indian	0	0	1442
Mount Ommaney	Indian	0	1	37
Mount Ommaney	Indian	1	0	44
Mount Ommaney	Indian	1	1	27
Mount Ommaney	Irish			63
Mount Ommaney	Irish	0	0	984
Mount Ommaney	Irish	0	1	487
Mount Ommaney	Irish	1	0	315
Mount Ommaney	Irish	1	1	4008
Mount Ommaney	Italian			11
Mount Ommaney	Italian	0	0	424
Mount Ommaney	Italian	0	1	145
Mount Ommaney	Italian	1	0	65
Mount Ommaney	Italian	1	1	474
Mount Ommaney	Korean	0	0	301
Mount Ommaney	Korean	1	0	16
Mount Ommaney	Korean	1	1	5
Mount Ommaney	Lebanese	0	0	132
Mount Ommaney	Lebanese	0	1	35
Mount Ommaney	Lebanese	1	0	21
Mount Ommaney	Lebanese	1	1	29
Mount Ommaney	Macedonian	0	0	49
Mount Ommaney	Macedonian	0	1	11
Mount Ommaney	Macedonian	1	0	4
Mount Ommaney	Macedonian	1	1	4
Mount Ommaney	Maltese	0	0	59
Mount Ommaney	Maltese	0	1	11
Mount Ommaney	Maltese	1	0	9
Mount Ommaney	Maltese	1	1	42
Mount Ommaney	Maori	0	0	219
Mount Ommaney	Maori	0	1	41
Mount Ommaney	Maori	1	0	22
Mount Ommaney	Maori	1	1	10
Mount Ommaney	NZ			7
Mount Ommaney	NZ	0	0	428
Mount Ommaney	NZ	0	1	114
Mount Ommaney	NZ	1	0	101
Mount Ommaney	NZ	1	1	45
Mount Ommaney	(Other)			35
Mount Ommaney	(Other)	0	0	3943
Mount Ommaney	(Other)	0	1	377
Mount Ommaney	(Other)	1	0	431
Mount Ommaney	(Other)	1	1	530
Mount Ommaney	Polish			11
Mount Ommaney	Polish	0	0	294
Mount Ommaney	Polish	0	1	34
Mount Ommaney	Polish	1	0	34
Mount Ommaney	Polish	1	1	105
Mount Ommaney	Russian	0	0	143
Mount Ommaney	Russian	0	1	11
Mount Ommaney	Russian	1	0	13
Mount Ommaney	Russian	1	1	52
Mount Ommaney	Scottish			50
Mount Ommaney	Scottish	0	0	1250
Mount Ommaney	Scottish	0	1	407
Mount Ommaney	Scottish	1	0	327
Mount Ommaney	Scottish	1	1	3058
Mount Ommaney	Serbian	0	0	119
Mount Ommaney	Serbian	0	1	16
Mount Ommaney	Serbian	1	0	7
Mount Ommaney	Serbian	1	1	5
Mount Ommaney	South African	0	0	395
Mount Ommaney	South African	0	1	51
Mount Ommaney	South African	1	0	33
Mount Ommaney	South African	1	1	5
Mount Ommaney	Spanish			3
Mount Ommaney	Spanish	0	0	214
Mount Ommaney	Spanish	0	1	26
Mount Ommaney	Spanish	1	0	25
Mount Ommaney	Spanish	1	1	23
Mount Ommaney	Sri Lankan	0	0	381
Mount Ommaney	Sri Lankan	0	1	5
Mount Ommaney	Sri Lankan	1	0	3
Mount Ommaney	Sri Lankan	1	1	14
Mount Ommaney	Turkish	0	0	30
Mount Ommaney	Turkish	0	1	3
Mount Ommaney	Turkish	1	0	3
Mount Ommaney	Vietnamese			9
Mount Ommaney	Vietnamese	0	0	1626
Mount Ommaney	Vietnamese	0	1	11
Mount Ommaney	Vietnamese	1	0	40
Mount Ommaney	Vietnamese	1	1	26
Mount Ommaney	Welsh			3
Mount Ommaney	Welsh	0	0	142
Mount Ommaney	Welsh	0	1	46
Mount Ommaney	Welsh	1	0	30
Mount Ommaney	Welsh	1	1	136
Mudgeeraba				3611
Mudgeeraba		0	0	174
Mudgeeraba		0	1	37
Mudgeeraba		1	0	22
Mudgeeraba		1	1	247
Mudgeeraba	Australian			205
Mudgeeraba	Australian		1	13043
Mudgeeraba	Australian	0	0	474
Mudgeeraba	Australian	0	1	2394
Mudgeeraba	Australian	1	0	2045
Mudgeeraba	Australian Aboriginal	0	1	11
Mudgeeraba	Australian Aboriginal	1	0	4
Mudgeeraba	Australian Aboriginal	1	1	90
Mudgeeraba	Chinese			15
Mudgeeraba	Chinese	0	0	1179
Mudgeeraba	Chinese	0	1	43
Mudgeeraba	Chinese	1	0	88
Mudgeeraba	Chinese	1	1	111
Mudgeeraba	Croatian	0	0	164
Mudgeeraba	Croatian	0	1	38
Mudgeeraba	Croatian	1	0	16
Mudgeeraba	Croatian	1	1	41
Mudgeeraba	Dutch			13
Mudgeeraba	Dutch	0	0	579
Mudgeeraba	Dutch	0	1	158
Mudgeeraba	Dutch	1	0	93
Mudgeeraba	Dutch	1	1	184
Mudgeeraba	English			285
Mudgeeraba	English	0	0	7789
Mudgeeraba	English	0	1	2118
Mudgeeraba	English	1	0	1717
Mudgeeraba	English	1	1	11832
Mudgeeraba	Filipino			7
Mudgeeraba	Filipino	0	0	340
Mudgeeraba	Filipino	0	1	24
Mudgeeraba	Filipino	1	0	82
Mudgeeraba	Filipino	1	1	6
Mudgeeraba	French			4
Mudgeeraba	French	0	0	292
Mudgeeraba	French	0	1	40
Mudgeeraba	French	1	0	34
Mudgeeraba	French	1	1	104
Mudgeeraba	German			37
Mudgeeraba	German	0	0	857
Mudgeeraba	German	0	1	207
Mudgeeraba	German	1	0	169
Mudgeeraba	German	1	1	1575
Mudgeeraba	Greek			5
Mudgeeraba	Greek	0	0	161
Mudgeeraba	Greek	0	1	62
Mudgeeraba	Greek	1	0	41
Mudgeeraba	Greek	1	1	128
Mudgeeraba	Hungarian			6
Mudgeeraba	Hungarian	0	0	143
Mudgeeraba	Hungarian	0	1	24
Mudgeeraba	Hungarian	1	0	7
Mudgeeraba	Hungarian	1	1	23
Mudgeeraba	Indian			3
Mudgeeraba	Indian	0	0	482
Mudgeeraba	Indian	0	1	16
Mudgeeraba	Indian	1	0	15
Mudgeeraba	Indian	1	1	23
Mudgeeraba	Irish			81
Mudgeeraba	Irish	0	0	1471
Mudgeeraba	Irish	0	1	421
Mudgeeraba	Irish	1	0	337
Mudgeeraba	Irish	1	1	3921
Mudgeeraba	Italian			24
Mudgeeraba	Italian	0	0	584
Mudgeeraba	Italian	0	1	188
Mudgeeraba	Italian	1	0	136
Mudgeeraba	Italian	1	1	585
Mudgeeraba	Korean			3
Mudgeeraba	Korean	0	0	266
Mudgeeraba	Korean	1	0	7
Mudgeeraba	Lebanese	0	0	65
Mudgeeraba	Lebanese	0	1	24
Mudgeeraba	Lebanese	1	0	17
Mudgeeraba	Lebanese	1	1	57
Mudgeeraba	Macedonian	0	0	34
Mudgeeraba	Macedonian	0	1	3
Mudgeeraba	Macedonian	1	0	8
Mudgeeraba	Macedonian	1	1	3
Mudgeeraba	Maltese			3
Mudgeeraba	Maltese	0	0	145
Mudgeeraba	Maltese	0	1	44
Mudgeeraba	Maltese	1	0	29
Mudgeeraba	Maltese	1	1	88
Mudgeeraba	Maori			15
Mudgeeraba	Maori	0	0	587
Mudgeeraba	Maori	0	1	79
Mudgeeraba	Maori	1	0	40
Mudgeeraba	Maori	1	1	34
Mudgeeraba	NZ			8
Mudgeeraba	NZ	0	0	943
Mudgeeraba	NZ	0	1	253
Mudgeeraba	NZ	1	0	206
Mudgeeraba	NZ	1	1	44
Mudgeeraba	(Other)			32
Mudgeeraba	(Other)	0	0	3532
Mudgeeraba	(Other)	0	1	534
Mudgeeraba	(Other)	1	0	503
Mudgeeraba	(Other)	1	1	567
Mudgeeraba	Polish			5
Mudgeeraba	Polish	0	0	272
Mudgeeraba	Polish	0	1	26
Mudgeeraba	Polish	1	0	23
Mudgeeraba	Polish	1	1	82
Mudgeeraba	Russian	0	0	208
Mudgeeraba	Russian	0	1	13
Mudgeeraba	Russian	1	0	20
Mudgeeraba	Russian	1	1	39
Mudgeeraba	Scottish			64
Mudgeeraba	Scottish	0	0	1900
Mudgeeraba	Scottish	0	1	463
Mudgeeraba	Scottish	1	0	422
Mudgeeraba	Scottish	1	1	3203
Mudgeeraba	Serbian			3
Mudgeeraba	Serbian	0	0	108
Mudgeeraba	Serbian	0	1	3
Mudgeeraba	Serbian	1	0	6
Mudgeeraba	Serbian	1	1	15
Mudgeeraba	South African	0	0	682
Mudgeeraba	South African	0	1	58
Mudgeeraba	South African	1	0	46
Mudgeeraba	South African	1	1	6
Mudgeeraba	Spanish			5
Mudgeeraba	Spanish	0	0	182
Mudgeeraba	Spanish	0	1	29
Mudgeeraba	Spanish	1	0	26
Mudgeeraba	Spanish	1	1	56
Mudgeeraba	Sri Lankan	0	0	57
Mudgeeraba	Sri Lankan	0	1	3
Mudgeeraba	Sri Lankan	1	0	3
Mudgeeraba	Sri Lankan	1	1	4
Mudgeeraba	Turkish	0	0	41
Mudgeeraba	Turkish	0	1	17
Mudgeeraba	Turkish	1	0	3
Mudgeeraba	Turkish	1	1	5
Mudgeeraba	Vietnamese	0	0	60
Mudgeeraba	Vietnamese	1	0	10
Mudgeeraba	Welsh			3
Mudgeeraba	Welsh	0	0	275
Mudgeeraba	Welsh	0	1	54
Mudgeeraba	Welsh	1	0	29
Mudgeeraba	Welsh	1	1	162
Mulgrave				3738
Mulgrave		0	0	180
Mulgrave		0	1	35
Mulgrave		1	0	29
Mulgrave		1	1	490
Mulgrave	Australian			368
Mulgrave	Australian		1	16303
Mulgrave	Australian	0	0	417
Mulgrave	Australian	0	1	1713
Mulgrave	Australian	1	0	1473
Mulgrave	Australian Aboriginal			34
Mulgrave	Australian Aboriginal	0	0	3
Mulgrave	Australian Aboriginal	0	1	51
Mulgrave	Australian Aboriginal	1	0	27
Mulgrave	Australian Aboriginal	1	1	3164
Mulgrave	Chinese			10
Mulgrave	Chinese	0	0	290
Mulgrave	Chinese	0	1	65
Mulgrave	Chinese	1	0	50
Mulgrave	Chinese	1	1	309
Mulgrave	Croatian			3
Mulgrave	Croatian	0	0	49
Mulgrave	Croatian	0	1	24
Mulgrave	Croatian	1	0	3
Mulgrave	Croatian	1	1	52
Mulgrave	Dutch			6
Mulgrave	Dutch	0	0	305
Mulgrave	Dutch	0	1	103
Mulgrave	Dutch	1	0	64
Mulgrave	Dutch	1	1	181
Mulgrave	English			261
Mulgrave	English	0	0	2514
Mulgrave	English	0	1	1366
Mulgrave	English	1	0	1122
Mulgrave	English	1	1	11716
Mulgrave	Filipino			11
Mulgrave	Filipino	0	0	472
Mulgrave	Filipino	0	1	24
Mulgrave	Filipino	1	0	136
Mulgrave	Filipino	1	1	37
Mulgrave	French	0	0	93
Mulgrave	French	0	1	18
Mulgrave	French	1	0	32
Mulgrave	French	1	1	79
Mulgrave	German			37
Mulgrave	German	0	0	464
Mulgrave	German	0	1	187
Mulgrave	German	1	0	173
Mulgrave	German	1	1	1831
Mulgrave	Greek			3
Mulgrave	Greek	0	0	88
Mulgrave	Greek	0	1	37
Mulgrave	Greek	1	0	16
Mulgrave	Greek	1	1	191
Mulgrave	Hungarian			4
Mulgrave	Hungarian	0	0	51
Mulgrave	Hungarian	0	1	14
Mulgrave	Hungarian	1	0	7
Mulgrave	Hungarian	1	1	17
Mulgrave	Indian			10
Mulgrave	Indian	0	0	553
Mulgrave	Indian	0	1	16
Mulgrave	Indian	1	0	20
Mulgrave	Indian	1	1	30
Mulgrave	Irish			65
Mulgrave	Irish	0	0	509
Mulgrave	Irish	0	1	323
Mulgrave	Irish	1	0	252
Mulgrave	Irish	1	1	4431
Mulgrave	Italian			45
Mulgrave	Italian	0	0	1007
Mulgrave	Italian	0	1	397
Mulgrave	Italian	1	0	192
Mulgrave	Italian	1	1	1955
Mulgrave	Korean	0	0	64
Mulgrave	Lebanese	0	0	11
Mulgrave	Maltese	0	0	131
Mulgrave	Maltese	0	1	51
Mulgrave	Maltese	1	0	33
Mulgrave	Maltese	1	1	183
Mulgrave	Maori			7
Mulgrave	Maori	0	0	243
Mulgrave	Maori	0	1	48
Mulgrave	Maori	1	0	34
Mulgrave	Maori	1	1	32
Mulgrave	NZ			7
Mulgrave	NZ	0	0	272
Mulgrave	NZ	0	1	92
Mulgrave	NZ	1	0	95
Mulgrave	NZ	1	1	39
Mulgrave	(Other)			88
Mulgrave	(Other)	0	0	3202
Mulgrave	(Other)	0	1	420
Mulgrave	(Other)	1	0	479
Mulgrave	(Other)	1	1	1594
Mulgrave	Polish	0	0	92
Mulgrave	Polish	0	1	22
Mulgrave	Polish	1	0	21
Mulgrave	Polish	1	1	62
Mulgrave	Russian	0	0	41
Mulgrave	Russian	0	1	11
Mulgrave	Russian	1	0	6
Mulgrave	Russian	1	1	32
Mulgrave	Scottish			61
Mulgrave	Scottish	0	0	667
Mulgrave	Scottish	0	1	339
Mulgrave	Scottish	1	0	268
Mulgrave	Scottish	1	1	2968
Mulgrave	Serbian	0	0	7
Mulgrave	Serbian	0	1	3
Mulgrave	Serbian	1	0	3
Mulgrave	Serbian	1	1	5
Mulgrave	South African	0	0	49
Mulgrave	South African	0	1	9
Mulgrave	South African	1	0	15
Mulgrave	South African	1	1	6
Mulgrave	Spanish			5
Mulgrave	Spanish	0	0	102
Mulgrave	Spanish	0	1	10
Mulgrave	Spanish	1	0	16
Mulgrave	Spanish	1	1	81
Mulgrave	Sri Lankan	0	0	58
Mulgrave	Sri Lankan	1	0	5
Mulgrave	Sri Lankan	1	1	15
Mulgrave	Turkish	0	0	10
Mulgrave	Vietnamese	0	0	28
Mulgrave	Vietnamese	0	1	4
Mulgrave	Welsh	0	0	80
Mulgrave	Welsh	0	1	32
Mulgrave	Welsh	1	0	13
Mulgrave	Welsh	1	1	131
Mundingburra				2413
Mundingburra		0	0	121
Mundingburra		0	1	21
Mundingburra		1	0	12
Mundingburra		1	1	315
Mundingburra	Australian			195
Mundingburra	Australian		1	13980
Mundingburra	Australian	0	0	250
Mundingburra	Australian	0	1	1446
Mundingburra	Australian	1	0	1145
Mundingburra	Australian Aboriginal			3
Mundingburra	Australian Aboriginal	0	0	4
Mundingburra	Australian Aboriginal	0	1	27
Mundingburra	Australian Aboriginal	1	0	10
Mundingburra	Australian Aboriginal	1	1	298
Mundingburra	Chinese			7
Mundingburra	Chinese	0	0	614
Mundingburra	Chinese	0	1	28
Mundingburra	Chinese	1	0	58
Mundingburra	Chinese	1	1	251
Mundingburra	Croatian	0	0	37
Mundingburra	Croatian	0	1	11
Mundingburra	Croatian	1	0	9
Mundingburra	Croatian	1	1	23
Mundingburra	Dutch	0	0	230
Mundingburra	Dutch	0	1	85
Mundingburra	Dutch	1	0	50
Mundingburra	Dutch	1	1	209
Mundingburra	English			189
Mundingburra	English	0	0	2386
Mundingburra	English	0	1	1299
Mundingburra	English	1	0	979
Mundingburra	English	1	1	11799
Mundingburra	Filipino			4
Mundingburra	Filipino	0	0	602
Mundingburra	Filipino	0	1	19
Mundingburra	Filipino	1	0	97
Mundingburra	Filipino	1	1	20
Mundingburra	French			6
Mundingburra	French	0	0	85
Mundingburra	French	0	1	21
Mundingburra	French	1	0	14
Mundingburra	French	1	1	125
Mundingburra	German			21
Mundingburra	German	0	0	353
Mundingburra	German	0	1	175
Mundingburra	German	1	0	124
Mundingburra	German	1	1	1779
Mundingburra	Greek			3
Mundingburra	Greek	0	0	125
Mundingburra	Greek	0	1	32
Mundingburra	Greek	1	0	27
Mundingburra	Greek	1	1	168
Mundingburra	Hungarian	0	0	37
Mundingburra	Hungarian	0	1	7
Mundingburra	Hungarian	1	1	27
Mundingburra	Indian	0	0	960
Mundingburra	Indian	0	1	17
Mundingburra	Indian	1	0	8
Mundingburra	Indian	1	1	21
Mundingburra	Irish			68
Mundingburra	Irish	0	0	502
Mundingburra	Irish	0	1	352
Mundingburra	Irish	1	0	266
Mundingburra	Irish	1	1	4839
Mundingburra	Italian			19
Mundingburra	Italian	0	0	424
Mundingburra	Italian	0	1	213
Mundingburra	Italian	1	0	114
Mundingburra	Italian	1	1	1280
Mundingburra	Korean	0	0	87
Mundingburra	Korean	1	0	3
Mundingburra	Korean	1	1	4
Mundingburra	Lebanese	0	0	6
Mundingburra	Lebanese	1	1	16
Mundingburra	Macedonian	0	0	9
Mundingburra	Macedonian	1	1	5
Mundingburra	Maltese			3
Mundingburra	Maltese	0	0	27
Mundingburra	Maltese	0	1	19
Mundingburra	Maltese	1	0	11
Mundingburra	Maltese	1	1	83
Mundingburra	Maori	0	0	138
Mundingburra	Maori	0	1	33
Mundingburra	Maori	1	0	32
Mundingburra	Maori	1	1	26
Mundingburra	NZ	0	0	201
Mundingburra	NZ	0	1	104
Mundingburra	NZ	1	0	63
Mundingburra	NZ	1	1	45
Mundingburra	(Other)			33
Mundingburra	(Other)	0	0	2768
Mundingburra	(Other)	0	1	261
Mundingburra	(Other)	1	0	323
Mundingburra	(Other)	1	1	892
Mundingburra	Polish	0	0	89
Mundingburra	Polish	0	1	24
Mundingburra	Polish	1	0	14
Mundingburra	Polish	1	1	80
Mundingburra	Russian	0	0	46
Mundingburra	Russian	0	1	7
Mundingburra	Russian	1	0	8
Mundingburra	Russian	1	1	41
Mundingburra	Scottish			63
Mundingburra	Scottish	0	0	640
Mundingburra	Scottish	0	1	344
Mundingburra	Scottish	1	0	278
Mundingburra	Scottish	1	1	3429
Mundingburra	Serbian			3
Mundingburra	Serbian	0	0	14
Mundingburra	Serbian	0	1	3
Mundingburra	Serbian	1	0	3
Mundingburra	Serbian	1	1	5
Mundingburra	South African	0	0	192
Mundingburra	South African	0	1	13
Mundingburra	South African	1	0	7
Mundingburra	South African	1	1	6
Mundingburra	Spanish	0	0	138
Mundingburra	Spanish	0	1	25
Mundingburra	Spanish	1	0	17
Mundingburra	Spanish	1	1	81
Mundingburra	Sri Lankan			3
Mundingburra	Sri Lankan	0	0	126
Mundingburra	Sri Lankan	0	1	3
Mundingburra	Sri Lankan	1	1	4
Mundingburra	Turkish	0	0	5
Mundingburra	Turkish	0	1	3
Mundingburra	Turkish	1	1	3
Mundingburra	Vietnamese	0	0	151
Mundingburra	Vietnamese	0	1	3
Mundingburra	Vietnamese	1	0	7
Mundingburra	Welsh			7
Mundingburra	Welsh	0	0	84
Mundingburra	Welsh	0	1	26
Mundingburra	Welsh	1	0	22
Mundingburra	Welsh	1	1	140
Murrumba				4051
Murrumba		0	0	279
Murrumba		0	1	59
Murrumba		1	0	38
Murrumba		1	1	476
Murrumba	Australian			328
Murrumba	Australian		1	19913
Murrumba	Australian	0	0	591
Murrumba	Australian	0	1	2854
Murrumba	Australian	1	0	2219
Murrumba	Australian Aboriginal			3
Murrumba	Australian Aboriginal	0	0	4
Murrumba	Australian Aboriginal	0	1	14
Murrumba	Australian Aboriginal	1	0	13
Murrumba	Australian Aboriginal	1	1	245
Murrumba	Chinese			3
Murrumba	Chinese	0	0	959
Murrumba	Chinese	0	1	48
Murrumba	Chinese	1	0	69
Murrumba	Chinese	1	1	171
Murrumba	Croatian	0	0	84
Murrumba	Croatian	0	1	23
Murrumba	Croatian	1	0	3
Murrumba	Croatian	1	1	36
Murrumba	Dutch			11
Murrumba	Dutch	0	0	602
Murrumba	Dutch	0	1	161
Murrumba	Dutch	1	0	122
Murrumba	Dutch	1	1	292
Murrumba	English			432
Murrumba	English	0	0	8711
Murrumba	English	0	1	2636
Murrumba	English	1	0	1927
Murrumba	English	1	1	16442
Murrumba	Filipino			20
Murrumba	Filipino	0	0	1077
Murrumba	Filipino	0	1	31
Murrumba	Filipino	1	0	120
Murrumba	Filipino	1	1	30
Murrumba	French			6
Murrumba	French	0	0	284
Murrumba	French	0	1	33
Murrumba	French	1	0	28
Murrumba	French	1	1	145
Murrumba	German			33
Murrumba	German	0	0	826
Murrumba	German	0	1	293
Murrumba	German	1	0	187
Murrumba	German	1	1	2834
Murrumba	Greek			3
Murrumba	Greek	0	0	75
Murrumba	Greek	0	1	42
Murrumba	Greek	1	0	12
Murrumba	Greek	1	1	165
Murrumba	Hungarian			4
Murrumba	Hungarian	0	0	161
Murrumba	Hungarian	0	1	20
Murrumba	Hungarian	1	0	9
Murrumba	Hungarian	1	1	45
Murrumba	Indian			14
Murrumba	Indian	0	0	1429
Murrumba	Indian	0	1	43
Murrumba	Indian	1	0	31
Murrumba	Indian	1	1	27
Murrumba	Irish			70
Murrumba	Irish	0	0	1640
Murrumba	Irish	0	1	548
Murrumba	Irish	1	0	369
Murrumba	Irish	1	1	5149
Murrumba	Italian			11
Murrumba	Italian	0	0	480
Murrumba	Italian	0	1	210
Murrumba	Italian	1	0	84
Murrumba	Italian	1	1	805
Murrumba	Korean	0	0	167
Murrumba	Korean	0	1	7
Murrumba	Korean	1	0	8
Murrumba	Korean	1	1	3
Murrumba	Lebanese	0	0	27
Murrumba	Lebanese	0	1	14
Murrumba	Lebanese	1	0	4
Murrumba	Lebanese	1	1	19
Murrumba	Macedonian	0	0	26
Murrumba	Macedonian	0	1	7
Murrumba	Maltese	0	0	88
Murrumba	Maltese	0	1	48
Murrumba	Maltese	1	0	22
Murrumba	Maltese	1	1	107
Murrumba	Maori			29
Murrumba	Maori	0	0	1363
Murrumba	Maori	0	1	124
Murrumba	Maori	1	0	96
Murrumba	Maori	1	1	39
Murrumba	NZ			21
Murrumba	NZ	0	0	1023
Murrumba	NZ	0	1	263
Murrumba	NZ	1	0	209
Murrumba	NZ	1	1	80
Murrumba	(Other)			73
Murrumba	(Other)	0	0	5054
Murrumba	(Other)	0	1	548
Murrumba	(Other)	1	0	423
Murrumba	(Other)	1	1	852
Murrumba	Polish	0	0	182
Murrumba	Polish	0	1	35
Murrumba	Polish	1	0	25
Murrumba	Polish	1	1	107
Murrumba	Russian	0	0	116
Murrumba	Russian	0	1	8
Murrumba	Russian	1	0	6
Murrumba	Russian	1	1	37
Murrumba	Scottish			77
Murrumba	Scottish	0	0	2048
Murrumba	Scottish	0	1	624
Murrumba	Scottish	1	0	437
Murrumba	Scottish	1	1	4129
Murrumba	Serbian			3
Murrumba	Serbian	0	0	54
Murrumba	Serbian	0	1	7
Murrumba	Serbian	1	0	12
Murrumba	Serbian	1	1	4
Murrumba	South African			3
Murrumba	South African	0	0	771
Murrumba	South African	0	1	29
Murrumba	South African	1	0	33
Murrumba	South African	1	1	19
Murrumba	Spanish			4
Murrumba	Spanish	0	0	290
Murrumba	Spanish	0	1	28
Murrumba	Spanish	1	0	16
Murrumba	Spanish	1	1	68
Murrumba	Sri Lankan	0	0	151
Murrumba	Sri Lankan	0	1	15
Murrumba	Sri Lankan	1	0	14
