SED_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Werribee (Western Metropolitan)	15-19		M	211
Werribee (Western Metropolitan)	15-19	0	F	1772
Werribee (Western Metropolitan)	15-19	0	M	1897
Werribee (Western Metropolitan)	15-19	1	F	117
Werribee (Western Metropolitan)	15-19	1	M	82
Werribee (Western Metropolitan)	20-24		F	191
Werribee (Western Metropolitan)	20-24		M	206
Werribee (Western Metropolitan)	20-24	0	F	1989
Werribee (Western Metropolitan)	20-24	0	M	2043
Werribee (Western Metropolitan)	20-24	1	F	187
Werribee (Western Metropolitan)	20-24	1	M	124
Werribee (Western Metropolitan)	25-34		F	433
Werribee (Western Metropolitan)	25-34		M	438
Werribee (Western Metropolitan)	25-34	0	F	4968
Werribee (Western Metropolitan)	25-34	0	M	4817
Werribee (Western Metropolitan)	25-34	1	F	683
Werribee (Western Metropolitan)	25-34	1	M	414
Werribee (Western Metropolitan)	35-44		F	330
Werribee (Western Metropolitan)	35-44		M	353
Werribee (Western Metropolitan)	35-44	0	F	3903
Werribee (Western Metropolitan)	35-44	0	M	4162
Werribee (Western Metropolitan)	35-44	1	F	843
Werribee (Western Metropolitan)	35-44	1	M	497
Werribee (Western Metropolitan)	45-54		F	296
Werribee (Western Metropolitan)	45-54		M	318
Werribee (Western Metropolitan)	45-54	0	F	3318
Werribee (Western Metropolitan)	45-54	0	M	3549
Werribee (Western Metropolitan)	45-54	1	F	878
Werribee (Western Metropolitan)	45-54	1	M	513
Werribee (Western Metropolitan)	55-64		F	295
Werribee (Western Metropolitan)	55-64		M	272
Werribee (Western Metropolitan)	55-64	0	F	2765
Werribee (Western Metropolitan)	55-64	0	M	2844
Werribee (Western Metropolitan)	55-64	1	F	805
Werribee (Western Metropolitan)	55-64	1	M	471
Werribee (Western Metropolitan)	65-74		F	282
Werribee (Western Metropolitan)	65-74		M	243
Werribee (Western Metropolitan)	65-74	0	F	1871
Werribee (Western Metropolitan)	65-74	0	M	1822
Werribee (Western Metropolitan)	65-74	1	F	369
Werribee (Western Metropolitan)	65-74	1	M	289
Werribee (Western Metropolitan)	75-84		F	244
Werribee (Western Metropolitan)	75-84		M	172
Werribee (Western Metropolitan)	75-84	0	F	951
Werribee (Western Metropolitan)	75-84	0	M	740
Werribee (Western Metropolitan)	75-84	1	F	114
Werribee (Western Metropolitan)	75-84	1	M	124
Werribee (Western Metropolitan)	85+		F	162
Werribee (Western Metropolitan)	85+		M	71
Werribee (Western Metropolitan)	85+	0	F	427
Werribee (Western Metropolitan)	85+	0	M	229
Werribee (Western Metropolitan)	85+	1	F	13
Werribee (Western Metropolitan)	85+	1	M	22
Williamstown (Western Metropolitan)	15-19		F	114
Williamstown (Western Metropolitan)	15-19		M	122
Williamstown (Western Metropolitan)	15-19	0	F	1432
Williamstown (Western Metropolitan)	15-19	0	M	1604
Williamstown (Western Metropolitan)	15-19	1	F	75
Williamstown (Western Metropolitan)	15-19	1	M	79
Williamstown (Western Metropolitan)	20-24		F	130
Williamstown (Western Metropolitan)	20-24		M	138
Williamstown (Western Metropolitan)	20-24	0	F	1598
Williamstown (Western Metropolitan)	20-24	0	M	1777
Williamstown (Western Metropolitan)	20-24	1	F	113
Williamstown (Western Metropolitan)	20-24	1	M	101
Williamstown (Western Metropolitan)	25-34		F	400
Williamstown (Western Metropolitan)	25-34		M	380
Williamstown (Western Metropolitan)	25-34	0	F	4798
Williamstown (Western Metropolitan)	25-34	0	M	4712
Williamstown (Western Metropolitan)	25-34	1	F	425
Williamstown (Western Metropolitan)	25-34	1	M	303
Williamstown (Western Metropolitan)	35-44		F	370
Williamstown (Western Metropolitan)	35-44		M	421
Williamstown (Western Metropolitan)	35-44	0	F	5172
Williamstown (Western Metropolitan)	35-44	0	M	5057
Williamstown (Western Metropolitan)	35-44	1	F	812
Williamstown (Western Metropolitan)	35-44	1	M	486
Williamstown (Western Metropolitan)	45-54		F	312
Williamstown (Western Metropolitan)	45-54		M	310
Williamstown (Western Metropolitan)	45-54	0	F	3806
Williamstown (Western Metropolitan)	45-54	0	M	4020
Williamstown (Western Metropolitan)	45-54	1	F	1058
Williamstown (Western Metropolitan)	45-54	1	M	651
Williamstown (Western Metropolitan)	55-64		F	248
Williamstown (Western Metropolitan)	55-64		M	243
Williamstown (Western Metropolitan)	55-64	0	F	2541
Williamstown (Western Metropolitan)	55-64	0	M	2713
Williamstown (Western Metropolitan)	55-64	1	F	888
Williamstown (Western Metropolitan)	55-64	1	M	570
Williamstown (Western Metropolitan)	65-74		F	230
Williamstown (Western Metropolitan)	65-74		M	198
Williamstown (Western Metropolitan)	65-74	0	F	1761
Williamstown (Western Metropolitan)	65-74	0	M	1656
Williamstown (Western Metropolitan)	65-74	1	F	431
Williamstown (Western Metropolitan)	65-74	1	M	246
Williamstown (Western Metropolitan)	75-84		F	259
Williamstown (Western Metropolitan)	75-84		M	198
Williamstown (Western Metropolitan)	75-84	0	F	1410
Williamstown (Western Metropolitan)	75-84	0	M	1048
Williamstown (Western Metropolitan)	75-84	1	F	202
Williamstown (Western Metropolitan)	75-84	1	M	162
Williamstown (Western Metropolitan)	85+		F	207
Williamstown (Western Metropolitan)	85+		M	107
Williamstown (Western Metropolitan)	85+	0	F	778
Williamstown (Western Metropolitan)	85+	0	M	473
Williamstown (Western Metropolitan)	85+	1	F	41
Williamstown (Western Metropolitan)	85+	1	M	51
Yan Yean (Northern Victoria)	15-19		F	219
Yan Yean (Northern Victoria)	15-19		M	263
Yan Yean (Northern Victoria)	15-19	0	F	2148
Yan Yean (Northern Victoria)	15-19	0	M	2320
Yan Yean (Northern Victoria)	15-19	1	F	93
Yan Yean (Northern Victoria)	15-19	1	M	90
Yan Yean (Northern Victoria)	20-24		F	156
Yan Yean (Northern Victoria)	20-24		M	142
Yan Yean (Northern Victoria)	20-24	0	F	2041
Yan Yean (Northern Victoria)	20-24	0	M	2026
Yan Yean (Northern Victoria)	20-24	1	F	159
Yan Yean (Northern Victoria)	20-24	1	M	99
Yan Yean (Northern Victoria)	25-34		F	423
Yan Yean (Northern Victoria)	25-34		M	357
Yan Yean (Northern Victoria)	25-34	0	F	5447
Yan Yean (Northern Victoria)	25-34	0	M	5137
Yan Yean (Northern Victoria)	25-34	1	F	673
Yan Yean (Northern Victoria)	25-34	1	M	395
Yan Yean (Northern Victoria)	35-44		F	388
Yan Yean (Northern Victoria)	35-44		M	365
Yan Yean (Northern Victoria)	35-44	0	F	5045
Yan Yean (Northern Victoria)	35-44	0	M	5093
Yan Yean (Northern Victoria)	35-44	1	F	957
Yan Yean (Northern Victoria)	35-44	1	M	556
Yan Yean (Northern Victoria)	45-54		F	326
Yan Yean (Northern Victoria)	45-54		M	325
Yan Yean (Northern Victoria)	45-54	0	F	4029
Yan Yean (Northern Victoria)	45-54	0	M	4207
Yan Yean (Northern Victoria)	45-54	1	F	1046
Yan Yean (Northern Victoria)	45-54	1	M	628
Yan Yean (Northern Victoria)	55-64		F	242
Yan Yean (Northern Victoria)	55-64		M	248
Yan Yean (Northern Victoria)	55-64	0	F	2773
Yan Yean (Northern Victoria)	55-64	0	M	2999
Yan Yean (Northern Victoria)	55-64	1	F	983
Yan Yean (Northern Victoria)	55-64	1	M	527
Yan Yean (Northern Victoria)	65-74		F	266
Yan Yean (Northern Victoria)	65-74		M	238
Yan Yean (Northern Victoria)	65-74	0	F	1906
Yan Yean (Northern Victoria)	65-74	0	M	1900
Yan Yean (Northern Victoria)	65-74	1	F	429
Yan Yean (Northern Victoria)	65-74	1	M	311
Yan Yean (Northern Victoria)	75-84		F	136
Yan Yean (Northern Victoria)	75-84		M	119
Yan Yean (Northern Victoria)	75-84	0	F	672
Yan Yean (Northern Victoria)	75-84	0	M	661
Yan Yean (Northern Victoria)	75-84	1	F	87
Yan Yean (Northern Victoria)	75-84	1	M	95
Yan Yean (Northern Victoria)	85+		F	40
Yan Yean (Northern Victoria)	85+		M	36
Yan Yean (Northern Victoria)	85+	0	F	292
Yan Yean (Northern Victoria)	85+	0	M	162
Yan Yean (Northern Victoria)	85+	1	F	16
Yan Yean (Northern Victoria)	85+	1	M	12
Yuroke (Northern Metropolitan)	15-19		F	259
Yuroke (Northern Metropolitan)	15-19		M	269
Yuroke (Northern Metropolitan)	15-19	0	F	2734
Yuroke (Northern Metropolitan)	15-19	0	M	2839
Yuroke (Northern Metropolitan)	15-19	1	F	207
Yuroke (Northern Metropolitan)	15-19	1	M	168
Yuroke (Northern Metropolitan)	20-24		F	200
Yuroke (Northern Metropolitan)	20-24		M	241
Yuroke (Northern Metropolitan)	20-24	0	F	2765
Yuroke (Northern Metropolitan)	20-24	0	M	2883
Yuroke (Northern Metropolitan)	20-24	1	F	279
Yuroke (Northern Metropolitan)	20-24	1	M	228
Yuroke (Northern Metropolitan)	25-34		F	539
Yuroke (Northern Metropolitan)	25-34		M	505
Yuroke (Northern Metropolitan)	25-34	0	F	6540
Yuroke (Northern Metropolitan)	25-34	0	M	6310
Yuroke (Northern Metropolitan)	25-34	1	F	904
Yuroke (Northern Metropolitan)	25-34	1	M	570
Yuroke (Northern Metropolitan)	35-44		F	383
Yuroke (Northern Metropolitan)	35-44		M	419
Yuroke (Northern Metropolitan)	35-44	0	F	5172
Yuroke (Northern Metropolitan)	35-44	0	M	5558
Yuroke (Northern Metropolitan)	35-44	1	F	1161
Yuroke (Northern Metropolitan)	35-44	1	M	719
Yuroke (Northern Metropolitan)	45-54		F	321
Yuroke (Northern Metropolitan)	45-54		M	318
Yuroke (Northern Metropolitan)	45-54	0	F	4478
Yuroke (Northern Metropolitan)	45-54	0	M	4667
Yuroke (Northern Metropolitan)	45-54	1	F	1165
Yuroke (Northern Metropolitan)	45-54	1	M	743
Yuroke (Northern Metropolitan)	55-64		F	242
Yuroke (Northern Metropolitan)	55-64		M	254
Yuroke (Northern Metropolitan)	55-64	0	F	2860
Yuroke (Northern Metropolitan)	55-64	0	M	3150
Yuroke (Northern Metropolitan)	55-64	1	F	771
Yuroke (Northern Metropolitan)	55-64	1	M	496
Yuroke (Northern Metropolitan)	65-74		F	183
Yuroke (Northern Metropolitan)	65-74		M	160
Yuroke (Northern Metropolitan)	65-74	0	F	1482
Yuroke (Northern Metropolitan)	65-74	0	M	1591
Yuroke (Northern Metropolitan)	65-74	1	F	301
Yuroke (Northern Metropolitan)	65-74	1	M	235
Yuroke (Northern Metropolitan)	75-84		F	80
Yuroke (Northern Metropolitan)	75-84		M	75
Yuroke (Northern Metropolitan)	75-84	0	F	641
Yuroke (Northern Metropolitan)	75-84	0	M	570
Yuroke (Northern Metropolitan)	75-84	1	F	58
Yuroke (Northern Metropolitan)	75-84	1	M	79
Yuroke (Northern Metropolitan)	85+		F	54
Yuroke (Northern Metropolitan)	85+		M	23
Yuroke (Northern Metropolitan)	85+	0	F	213
Yuroke (Northern Metropolitan)	85+	0	M	119
Yuroke (Northern Metropolitan)	85+	1	F	7
Yuroke (Northern Metropolitan)	85+	1	M	18
No usual address (Vic.)	15-19		F	41
No usual address (Vic.)	15-19		M	42
No usual address (Vic.)	15-19	0	F	131
No usual address (Vic.)	15-19	0	M	124
No usual address (Vic.)	15-19	1	F	7
No usual address (Vic.)	15-19	1	M	8
No usual address (Vic.)	20-24		F	107
No usual address (Vic.)	20-24		M	122
No usual address (Vic.)	20-24	0	F	323
No usual address (Vic.)	20-24	0	M	301
No usual address (Vic.)	20-24	1	F	22
No usual address (Vic.)	20-24	1	M	20
No usual address (Vic.)	25-34		F	201
No usual address (Vic.)	25-34		M	306
No usual address (Vic.)	25-34	0	F	538
No usual address (Vic.)	25-34	0	M	695
No usual address (Vic.)	25-34	1	F	57
No usual address (Vic.)	25-34	1	M	48
No usual address (Vic.)	35-44		F	152
No usual address (Vic.)	35-44		M	352
No usual address (Vic.)	35-44	0	F	272
No usual address (Vic.)	35-44	0	M	419
No usual address (Vic.)	35-44	1	F	54
No usual address (Vic.)	35-44	1	M	47
No usual address (Vic.)	45-54		F	93
No usual address (Vic.)	45-54		M	251
No usual address (Vic.)	45-54	0	F	216
No usual address (Vic.)	45-54	0	M	335
No usual address (Vic.)	45-54	1	F	40
No usual address (Vic.)	45-54	1	M	43
No usual address (Vic.)	55-64		F	78
No usual address (Vic.)	55-64		M	141
No usual address (Vic.)	55-64	0	F	227
No usual address (Vic.)	55-64	0	M	279
No usual address (Vic.)	55-64	1	F	52
No usual address (Vic.)	55-64	1	M	43
No usual address (Vic.)	65-74		F	36
No usual address (Vic.)	65-74		M	62
No usual address (Vic.)	65-74	0	F	141
No usual address (Vic.)	65-74	0	M	192
No usual address (Vic.)	65-74	1	F	26
No usual address (Vic.)	65-74	1	M	30
No usual address (Vic.)	75-84		F	9
No usual address (Vic.)	75-84		M	23
No usual address (Vic.)	75-84	0	F	29
No usual address (Vic.)	75-84	0	M	49
No usual address (Vic.)	75-84	1	F	4
No usual address (Vic.)	75-84	1	M	3
No usual address (Vic.)	85+		F	11
No usual address (Vic.)	85+	0	F	19
No usual address (Vic.)	85+	0	M	9
Migratory - Offshore - Shipping (Vic.)	25-34	0	M	4
Migratory - Offshore - Shipping (Vic.)	35-44	0	M	3
Migratory - Offshore - Shipping (Vic.)	45-54	0	M	5
Migratory - Offshore - Shipping (Vic.)	45-54	1	M	5
Migratory - Offshore - Shipping (Vic.)	55-64	0	M	4
Albert	15-19		F	227
Albert	15-19		M	193
Albert	15-19	0	F	2186
Albert	15-19	0	M	2198
Albert	15-19	1	F	115
Albert	15-19	1	M	78
Albert	20-24		F	148
Albert	20-24		M	155
Albert	20-24	0	F	1899
Albert	20-24	0	M	1922
Albert	20-24	1	F	116
Albert	20-24	1	M	90
Albert	25-34		F	389
Albert	25-34		M	379
Albert	25-34	0	F	4438
Albert	25-34	0	M	4121
Albert	25-34	1	F	480
Albert	25-34	1	M	315
Albert	35-44		F	360
Albert	35-44		M	385
Albert	35-44	0	F	4498
Albert	35-44	0	M	4485
Albert	35-44	1	F	765
Albert	35-44	1	M	431
Albert	45-54		F	285
Albert	45-54		M	310
Albert	45-54	0	F	3692
Albert	45-54	0	M	3761
Albert	45-54	1	F	702
Albert	45-54	1	M	429
Albert	55-64		F	238
Albert	55-64		M	225
Albert	55-64	0	F	2566
Albert	55-64	0	M	2576
Albert	55-64	1	F	623
Albert	55-64	1	M	342
Albert	65-74		F	177
Albert	65-74		M	177
Albert	65-74	0	F	1622
Albert	65-74	0	M	1798
Albert	65-74	1	F	364
Albert	65-74	1	M	246
Albert	75-84		F	119
Albert	75-84		M	99
Albert	75-84	0	F	598
Albert	75-84	0	M	590
Albert	75-84	1	F	84
Albert	75-84	1	M	91
Albert	85+		F	81
Albert	85+		M	41
Albert	85+	0	F	219
Albert	85+	0	M	132
Albert	85+	1	F	10
Albert	85+	1	M	18
Algester	15-19		F	116
Algester	15-19		M	132
Algester	15-19	0	F	1658
Algester	15-19	0	M	1781
Algester	15-19	1	F	102
Algester	15-19	1	M	90
Algester	20-24		F	85
Algester	20-24		M	99
Algester	20-24	0	F	1542
Algester	20-24	0	M	1660
Algester	20-24	1	F	98
Algester	20-24	1	M	81
Algester	25-34		F	219
Algester	25-34		M	236
Algester	25-34	0	F	3558
Algester	25-34	0	M	3462
Algester	25-34	1	F	424
Algester	25-34	1	M	235
Algester	35-44		F	181
Algester	35-44		M	192
Algester	35-44	0	F	3322
Algester	35-44	0	M	3324
Algester	35-44	1	F	570
Algester	35-44	1	M	339
Algester	45-54		F	189
Algester	45-54		M	200
Algester	45-54	0	F	3158
Algester	45-54	0	M	2975
Algester	45-54	1	F	639
Algester	45-54	1	M	338
Algester	55-64		F	142
Algester	55-64		M	137
Algester	55-64	0	F	2223
Algester	55-64	0	M	2259
Algester	55-64	1	F	520
Algester	55-64	1	M	317
Algester	65-74		F	120
Algester	65-74		M	114
Algester	65-74	0	F	1361
Algester	65-74	0	M	1395
Algester	65-74	1	F	264
Algester	65-74	1	M	191
Algester	75-84		F	88
Algester	75-84		M	66
Algester	75-84	0	F	671
Algester	75-84	0	M	549
Algester	75-84	1	F	76
Algester	75-84	1	M	69
Algester	85+		F	70
Algester	85+		M	31
Algester	85+	0	F	373
Algester	85+	0	M	203
Algester	85+	1	F	12
Algester	85+	1	M	23
Ashgrove	15-19		F	62
Ashgrove	15-19		M	76
Ashgrove	15-19	0	F	1392
Ashgrove	15-19	0	M	1568
Ashgrove	15-19	1	F	47
Ashgrove	15-19	1	M	58
Ashgrove	20-24		F	81
Ashgrove	20-24		M	94
Ashgrove	20-24	0	F	1508
Ashgrove	20-24	0	M	1839
Ashgrove	20-24	1	F	84
Ashgrove	20-24	1	M	66
Ashgrove	25-34		F	171
Ashgrove	25-34		M	167
Ashgrove	25-34	0	F	2529
Ashgrove	25-34	0	M	2647
Ashgrove	25-34	1	F	187
Ashgrove	25-34	1	M	136
Ashgrove	35-44		F	162
Ashgrove	35-44		M	165
Ashgrove	35-44	0	F	3172
Ashgrove	35-44	0	M	2865
Ashgrove	35-44	1	F	367
Ashgrove	35-44	1	M	237
Ashgrove	45-54		F	173
Ashgrove	45-54		M	187
Ashgrove	45-54	0	F	2712
Ashgrove	45-54	0	M	2785
Ashgrove	45-54	1	F	611
Ashgrove	45-54	1	M	386
Ashgrove	55-64		F	113
Ashgrove	55-64		M	132
Ashgrove	55-64	0	F	1749
Ashgrove	55-64	0	M	1781
Ashgrove	55-64	1	F	588
Ashgrove	55-64	1	M	363
Ashgrove	65-74		F	100
Ashgrove	65-74		M	79
Ashgrove	65-74	0	F	1342
Ashgrove	65-74	0	M	1206
Ashgrove	65-74	1	F	299
Ashgrove	65-74	1	M	234
Ashgrove	75-84		F	107
Ashgrove	75-84		M	64
Ashgrove	75-84	0	F	693
Ashgrove	75-84	0	M	541
Ashgrove	75-84	1	F	109
Ashgrove	75-84	1	M	95
Ashgrove	85+		F	83
Ashgrove	85+		M	43
Ashgrove	85+	0	F	354
Ashgrove	85+	0	M	188
Ashgrove	85+	1	F	28
Ashgrove	85+	1	M	21
Aspley	15-19		F	55
Aspley	15-19		M	66
Aspley	15-19	0	F	1304
Aspley	15-19	0	M	1294
Aspley	15-19	1	F	58
Aspley	15-19	1	M	69
Aspley	20-24		F	63
Aspley	20-24		M	67
Aspley	20-24	0	F	1229
Aspley	20-24	0	M	1244
Aspley	20-24	1	F	75
Aspley	20-24	1	M	70
Aspley	25-34		F	132
Aspley	25-34		M	157
Aspley	25-34	0	F	2348
Aspley	25-34	0	M	2348
Aspley	25-34	1	F	202
Aspley	25-34	1	M	114
Aspley	35-44		F	123
Aspley	35-44		M	154
Aspley	35-44	0	F	2499
Aspley	35-44	0	M	2459
Aspley	35-44	1	F	398
Aspley	35-44	1	M	258
Aspley	45-54		F	138
Aspley	45-54		M	148
Aspley	45-54	0	F	2498
Aspley	45-54	0	M	2445
Aspley	45-54	1	F	568
Aspley	45-54	1	M	369
Aspley	55-64		F	112
Aspley	55-64		M	135
Aspley	55-64	0	F	2025
Aspley	55-64	0	M	1975
Aspley	55-64	1	F	671
Aspley	55-64	1	M	422
Aspley	65-74		F	130
Aspley	65-74		M	109
Aspley	65-74	0	F	1681
Aspley	65-74	0	M	1599
Aspley	65-74	1	F	424
Aspley	65-74	1	M	261
Aspley	75-84		F	169
Aspley	75-84		M	94
Aspley	75-84	0	F	1163
Aspley	75-84	0	M	881
Aspley	75-84	1	F	180
Aspley	75-84	1	M	155
Aspley	85+		F	144
Aspley	85+		M	60
Aspley	85+	0	F	674
Aspley	85+	0	M	330
Aspley	85+	1	F	35
Aspley	85+	1	M	45
Barron River	15-19		F	173
Barron River	15-19		M	198
Barron River	15-19	0	F	1539
Barron River	15-19	0	M	1677
Barron River	15-19	1	F	90
Barron River	15-19	1	M	80
Barron River	20-24		F	140
Barron River	20-24		M	144
Barron River	20-24	0	F	1263
Barron River	20-24	0	M	1238
Barron River	20-24	1	F	81
Barron River	20-24	1	M	74
Barron River	25-34		F	296
Barron River	25-34		M	343
Barron River	25-34	0	F	3104
Barron River	25-34	0	M	2820
Barron River	25-34	1	F	306
Barron River	25-34	1	M	182
Barron River	35-44		F	387
Barron River	35-44		M	372
Barron River	35-44	0	F	3950
Barron River	35-44	0	M	3515
Barron River	35-44	1	F	566
Barron River	35-44	1	M	334
Barron River	45-54		F	443
Barron River	45-54		M	470
Barron River	45-54	0	F	4051
Barron River	45-54	0	M	3785
Barron River	45-54	1	F	720
Barron River	45-54	1	M	390
Barron River	55-64		F	348
Barron River	55-64		M	383
Barron River	55-64	0	F	3096
Barron River	55-64	0	M	3229
Barron River	55-64	1	F	641
Barron River	55-64	1	M	416
Barron River	65-74		F	281
Barron River	65-74		M	319
Barron River	65-74	0	F	1875
Barron River	65-74	0	M	2143
Barron River	65-74	1	F	334
Barron River	65-74	1	M	251
Barron River	75-84		F	175
Barron River	75-84		M	135
Barron River	75-84	0	F	632
Barron River	75-84	0	M	723
Barron River	75-84	1	F	103
Barron River	75-84	1	M	96
Barron River	85+		F	71
Barron River	85+		M	39
Barron River	85+	0	F	271
Barron River	85+	0	M	178
Barron River	85+	1	F	15
Barron River	85+	1	M	8
Beaudesert	15-19		F	229
Beaudesert	15-19		M	254
Beaudesert	15-19	0	F	1528
Beaudesert	15-19	0	M	1611
Beaudesert	15-19	1	F	84
Beaudesert	15-19	1	M	79
Beaudesert	20-24		F	138
Beaudesert	20-24		M	156
Beaudesert	20-24	0	F	1247
Beaudesert	20-24	0	M	1265
Beaudesert	20-24	1	F	97
Beaudesert	20-24	1	M	82
Beaudesert	25-34		F	269
Beaudesert	25-34		M	347
Beaudesert	25-34	0	F	2514
Beaudesert	25-34	0	M	2404
Beaudesert	25-34	1	F	341
Beaudesert	25-34	1	M	178
Beaudesert	35-44		F	311
Beaudesert	35-44		M	356
Beaudesert	35-44	0	F	2946
Beaudesert	35-44	0	M	2912
Beaudesert	35-44	1	F	625
Beaudesert	35-44	1	M	348
Beaudesert	45-54		F	373
Beaudesert	45-54		M	412
Beaudesert	45-54	0	F	3254
Beaudesert	45-54	0	M	3266
Beaudesert	45-54	1	F	801
Beaudesert	45-54	1	M	507
Beaudesert	55-64		F	375
Beaudesert	55-64		M	369
Beaudesert	55-64	0	F	2664
Beaudesert	55-64	0	M	2892
Beaudesert	55-64	1	F	802
Beaudesert	55-64	1	M	479
Beaudesert	65-74		F	314
Beaudesert	65-74		M	359
Beaudesert	65-74	0	F	2196
Beaudesert	65-74	0	M	2356
Beaudesert	65-74	1	F	431
Beaudesert	65-74	1	M	340
Beaudesert	75-84		F	222
Beaudesert	75-84		M	184
Beaudesert	75-84	0	F	981
Beaudesert	75-84	0	M	990
Beaudesert	75-84	1	F	147
Beaudesert	75-84	1	M	122
Beaudesert	85+		F	86
Beaudesert	85+		M	72
Beaudesert	85+	0	F	404
Beaudesert	85+	0	M	282
Beaudesert	85+	1	F	23
Beaudesert	85+	1	M	28
Brisbane Central	15-19		F	147
Brisbane Central	15-19		M	109
Brisbane Central	15-19	0	F	1360
Brisbane Central	15-19	0	M	1153
Brisbane Central	15-19	1	F	57
Brisbane Central	15-19	1	M	50
Brisbane Central	20-24		F	442
Brisbane Central	20-24		M	458
Brisbane Central	20-24	0	F	4005
Brisbane Central	20-24	0	M	3592
Brisbane Central	20-24	1	F	140
Brisbane Central	20-24	1	M	109
Brisbane Central	25-34		F	1052
Brisbane Central	25-34		M	1173
Brisbane Central	25-34	0	F	7968
Brisbane Central	25-34	0	M	8584
Brisbane Central	25-34	1	F	366
Brisbane Central	25-34	1	M	301
Brisbane Central	35-44		F	493
Brisbane Central	35-44		M	716
Brisbane Central	35-44	0	F	3337
Brisbane Central	35-44	0	M	4073
Brisbane Central	35-44	1	F	356
Brisbane Central	35-44	1	M	282
Brisbane Central	45-54		F	337
Brisbane Central	45-54		M	575
Brisbane Central	45-54	0	F	2199
Brisbane Central	45-54	0	M	2730
Brisbane Central	45-54	1	F	443
Brisbane Central	45-54	1	M	315
Brisbane Central	55-64		F	301
Brisbane Central	55-64		M	400
Brisbane Central	55-64	0	F	1730
Brisbane Central	55-64	0	M	2012
Brisbane Central	55-64	1	F	438
Brisbane Central	55-64	1	M	312
Brisbane Central	65-74		F	253
Brisbane Central	65-74		M	290
Brisbane Central	65-74	0	F	1062
Brisbane Central	65-74	0	M	1213
Brisbane Central	65-74	1	F	212
Brisbane Central	65-74	1	M	143
Brisbane Central	75-84		F	174
Brisbane Central	75-84		M	148
Brisbane Central	75-84	0	F	490
Brisbane Central	75-84	0	M	461
Brisbane Central	75-84	1	F	71
Brisbane Central	75-84	1	M	59
Brisbane Central	85+		F	249
Brisbane Central	85+		M	71
Brisbane Central	85+	0	F	293
Brisbane Central	85+	0	M	140
Brisbane Central	85+	1	F	10
Brisbane Central	85+	1	M	14
Broadwater	15-19		F	121
Broadwater	15-19		M	127
Broadwater	15-19	0	F	1020
Broadwater	15-19	0	M	1039
Broadwater	15-19	1	F	67
Broadwater	15-19	1	M	46
Broadwater	20-24		F	180
Broadwater	20-24		M	142
Broadwater	20-24	0	F	1393
Broadwater	20-24	0	M	1285
Broadwater	20-24	1	F	85
Broadwater	20-24	1	M	67
Broadwater	25-34		F	296
Broadwater	25-34		M	293
Broadwater	25-34	0	F	2564
Broadwater	25-34	0	M	2473
Broadwater	25-34	1	F	229
Broadwater	25-34	1	M	175
Broadwater	35-44		F	272
Broadwater	35-44		M	292
Broadwater	35-44	0	F	2559
Broadwater	35-44	0	M	2512
Broadwater	35-44	1	F	443
Broadwater	35-44	1	M	257
Broadwater	45-54		F	321
Broadwater	45-54		M	308
Broadwater	45-54	0	F	2708
Broadwater	45-54	0	M	2561
Broadwater	45-54	1	F	587
Broadwater	45-54	1	M	353
Broadwater	55-64		F	310
Broadwater	55-64		M	294
Broadwater	55-64	0	F	2858
Broadwater	55-64	0	M	2433
Broadwater	55-64	1	F	705
Broadwater	55-64	1	M	368
Broadwater	65-74		F	426
Broadwater	65-74		M	331
Broadwater	65-74	0	F	2879
Broadwater	65-74	0	M	2670
Broadwater	65-74	1	F	526
Broadwater	65-74	1	M	304
Broadwater	75-84		F	393
Broadwater	75-84		M	287
Broadwater	75-84	0	F	1553
Broadwater	75-84	0	M	1351
Broadwater	75-84	1	F	215
Broadwater	75-84	1	M	217
Broadwater	85+		F	238
Broadwater	85+		M	148
Broadwater	85+	0	F	794
Broadwater	85+	0	M	437
Broadwater	85+	1	F	48
Broadwater	85+	1	M	62
Buderim	15-19		F	103
Buderim	15-19		M	123
Buderim	15-19	0	F	1498
Buderim	15-19	0	M	1465
Buderim	15-19	1	F	65
Buderim	15-19	1	M	55
Buderim	20-24		F	83
Buderim	20-24		M	89
Buderim	20-24	0	F	1234
Buderim	20-24	0	M	1174
Buderim	20-24	1	F	62
Buderim	20-24	1	M	72
Buderim	25-34		F	143
Buderim	25-34		M	173
Buderim	25-34	0	F	2278
Buderim	25-34	0	M	2140
Buderim	25-34	1	F	220
Buderim	25-34	1	M	140
Buderim	35-44		F	157
Buderim	35-44		M	191
Buderim	35-44	0	F	2863
Buderim	35-44	0	M	2500
Buderim	35-44	1	F	401
Buderim	35-44	1	M	205
Buderim	45-54		F	202
Buderim	45-54		M	240
Buderim	45-54	0	F	3027
Buderim	45-54	0	M	2810
Buderim	45-54	1	F	654
Buderim	45-54	1	M	343
Buderim	55-64		F	173
Buderim	55-64		M	169
Buderim	55-64	0	F	2512
Buderim	55-64	0	M	2369
Buderim	55-64	1	F	623
Buderim	55-64	1	M	349
Buderim	65-74		F	196
Buderim	65-74		M	149
Buderim	65-74	0	F	2156
Buderim	65-74	0	M	2021
Buderim	65-74	1	F	425
Buderim	65-74	1	M	263
Buderim	75-84		F	217
Buderim	75-84		M	142
Buderim	75-84	0	F	1169
Buderim	75-84	0	M	1009
Buderim	75-84	1	F	174
