SED_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Benambra (Northern Victoria)	45-54				M	339
Benambra (Northern Victoria)	45-54	0			F	2719
Benambra (Northern Victoria)	45-54	0			M	2609
Benambra (Northern Victoria)	45-54	1	0	1	F	453
Benambra (Northern Victoria)	45-54	1	0	1	M	170
Benambra (Northern Victoria)	45-54	1	1	0	F	1030
Benambra (Northern Victoria)	45-54	1	1	0	M	1127
Benambra (Northern Victoria)	45-54	1	1	1	F	56
Benambra (Northern Victoria)	45-54	1	1	1	M	36
Benambra (Northern Victoria)	55-64				F	327
Benambra (Northern Victoria)	55-64				M	355
Benambra (Northern Victoria)	55-64	0			F	3177
Benambra (Northern Victoria)	55-64	0			M	3350
Benambra (Northern Victoria)	55-64	1	0	1	F	975
Benambra (Northern Victoria)	55-64	1	0	1	M	427
Benambra (Northern Victoria)	55-64	1	1	0	F	90
Benambra (Northern Victoria)	55-64	1	1	0	M	202
Benambra (Northern Victoria)	55-64	1	1	1	F	9
Benambra (Northern Victoria)	55-64	1	1	1	M	8
Benambra (Northern Victoria)	65-74				F	322
Benambra (Northern Victoria)	65-74				M	312
Benambra (Northern Victoria)	65-74	0			F	2493
Benambra (Northern Victoria)	65-74	0			M	2693
Benambra (Northern Victoria)	65-74	1	0	1	F	567
Benambra (Northern Victoria)	65-74	1	0	1	M	353
Benambra (Northern Victoria)	65-74	1	1	0	F	20
Benambra (Northern Victoria)	65-74	1	1	0	M	34
Benambra (Northern Victoria)	65-74	1	1	1	F	3
Benambra (Northern Victoria)	75-84				F	267
Benambra (Northern Victoria)	75-84				M	234
Benambra (Northern Victoria)	75-84	0			F	1369
Benambra (Northern Victoria)	75-84	0			M	1218
Benambra (Northern Victoria)	75-84	1	0	1	F	83
Benambra (Northern Victoria)	75-84	1	0	1	M	76
Benambra (Northern Victoria)	75-84	1	1	0	F	8
Benambra (Northern Victoria)	75-84	1	1	0	M	5
Benambra (Northern Victoria)	85+				F	123
Benambra (Northern Victoria)	85+				M	87
Benambra (Northern Victoria)	85+	0			F	712
Benambra (Northern Victoria)	85+	0			M	414
Benambra (Northern Victoria)	85+	1	0	1	F	12
Benambra (Northern Victoria)	85+	1	0	1	M	5
Benambra (Northern Victoria)	85+	1	1	0	F	11
Benambra (Northern Victoria)	85+	1	1	0	M	5
Bendigo East (Northern Victoria)	15-19				F	232
Bendigo East (Northern Victoria)	15-19				M	239
Bendigo East (Northern Victoria)	15-19	0			F	1764
Bendigo East (Northern Victoria)	15-19	0			M	1861
Bendigo East (Northern Victoria)	15-19	1	0	1	F	182
Bendigo East (Northern Victoria)	15-19	1	0	1	M	95
Bendigo East (Northern Victoria)	15-19	1	1	0	F	26
Bendigo East (Northern Victoria)	15-19	1	1	0	M	7
Bendigo East (Northern Victoria)	20-24				F	141
Bendigo East (Northern Victoria)	20-24				M	155
Bendigo East (Northern Victoria)	20-24	0			F	1780
Bendigo East (Northern Victoria)	20-24	0			M	1874
Bendigo East (Northern Victoria)	20-24	1	0	1	F	189
Bendigo East (Northern Victoria)	20-24	1	0	1	M	109
Bendigo East (Northern Victoria)	20-24	1	1	0	F	221
Bendigo East (Northern Victoria)	20-24	1	1	0	M	103
Bendigo East (Northern Victoria)	20-24	1	1	1	F	22
Bendigo East (Northern Victoria)	20-24	1	1	1	M	3
Bendigo East (Northern Victoria)	25-34				F	243
Bendigo East (Northern Victoria)	25-34				M	253
Bendigo East (Northern Victoria)	25-34	0			F	1642
Bendigo East (Northern Victoria)	25-34	0			M	2017
Bendigo East (Northern Victoria)	25-34	1	0	1	F	264
Bendigo East (Northern Victoria)	25-34	1	0	1	M	134
Bendigo East (Northern Victoria)	25-34	1	1	0	F	1748
Bendigo East (Northern Victoria)	25-34	1	1	0	M	1224
Bendigo East (Northern Victoria)	25-34	1	1	1	F	125
Bendigo East (Northern Victoria)	25-34	1	1	1	M	31
Bendigo East (Northern Victoria)	35-44				F	247
Bendigo East (Northern Victoria)	35-44				M	232
Bendigo East (Northern Victoria)	35-44	0			F	992
Bendigo East (Northern Victoria)	35-44	0			M	1113
Bendigo East (Northern Victoria)	35-44	1	0	1	F	155
Bendigo East (Northern Victoria)	35-44	1	0	1	M	84
Bendigo East (Northern Victoria)	35-44	1	1	0	F	2490
Bendigo East (Northern Victoria)	35-44	1	1	0	M	2058
Bendigo East (Northern Victoria)	35-44	1	1	1	F	168
Bendigo East (Northern Victoria)	35-44	1	1	1	M	64
Bendigo East (Northern Victoria)	45-54				F	285
Bendigo East (Northern Victoria)	45-54				M	292
Bendigo East (Northern Victoria)	45-54	0			F	2477
Bendigo East (Northern Victoria)	45-54	0			M	2263
Bendigo East (Northern Victoria)	45-54	1	0	1	F	400
Bendigo East (Northern Victoria)	45-54	1	0	1	M	158
Bendigo East (Northern Victoria)	45-54	1	1	0	F	1114
Bendigo East (Northern Victoria)	45-54	1	1	0	M	1206
Bendigo East (Northern Victoria)	45-54	1	1	1	F	52
Bendigo East (Northern Victoria)	45-54	1	1	1	M	31
Bendigo East (Northern Victoria)	55-64				F	288
Bendigo East (Northern Victoria)	55-64				M	303
Bendigo East (Northern Victoria)	55-64	0			F	2762
Bendigo East (Northern Victoria)	55-64	0			M	2898
Bendigo East (Northern Victoria)	55-64	1	0	1	F	1039
Bendigo East (Northern Victoria)	55-64	1	0	1	M	454
Bendigo East (Northern Victoria)	55-64	1	1	0	F	105
Bendigo East (Northern Victoria)	55-64	1	1	0	M	173
Bendigo East (Northern Victoria)	55-64	1	1	1	F	5
Bendigo East (Northern Victoria)	55-64	1	1	1	M	7
Bendigo East (Northern Victoria)	65-74				F	278
Bendigo East (Northern Victoria)	65-74				M	297
Bendigo East (Northern Victoria)	65-74	0			F	2082
Bendigo East (Northern Victoria)	65-74	0			M	2148
Bendigo East (Northern Victoria)	65-74	1	0	1	F	636
Bendigo East (Northern Victoria)	65-74	1	0	1	M	418
Bendigo East (Northern Victoria)	65-74	1	1	0	F	25
Bendigo East (Northern Victoria)	65-74	1	1	0	M	29
Bendigo East (Northern Victoria)	65-74	1	1	1	F	7
Bendigo East (Northern Victoria)	75-84				F	305
Bendigo East (Northern Victoria)	75-84				M	239
Bendigo East (Northern Victoria)	75-84	0			F	1383
Bendigo East (Northern Victoria)	75-84	0			M	1153
Bendigo East (Northern Victoria)	75-84	1	0	1	F	88
Bendigo East (Northern Victoria)	75-84	1	0	1	M	84
Bendigo East (Northern Victoria)	75-84	1	1	0	F	3
Bendigo East (Northern Victoria)	75-84	1	1	0	M	7
Bendigo East (Northern Victoria)	85+				F	233
Bendigo East (Northern Victoria)	85+				M	124
Bendigo East (Northern Victoria)	85+	0			F	757
Bendigo East (Northern Victoria)	85+	0			M	441
Bendigo East (Northern Victoria)	85+	1	0	1	F	7
Bendigo East (Northern Victoria)	85+	1	0	1	M	5
Bendigo East (Northern Victoria)	85+	1	1	0	F	12
Bendigo East (Northern Victoria)	85+	1	1	0	M	3
Bendigo West (Northern Victoria)	15-19				F	165
Bendigo West (Northern Victoria)	15-19				M	199
Bendigo West (Northern Victoria)	15-19	0			F	1303
Bendigo West (Northern Victoria)	15-19	0			M	1457
Bendigo West (Northern Victoria)	15-19	1	0	1	F	144
Bendigo West (Northern Victoria)	15-19	1	0	1	M	71
Bendigo West (Northern Victoria)	15-19	1	1	0	F	29
Bendigo West (Northern Victoria)	15-19	1	1	0	M	12
Bendigo West (Northern Victoria)	20-24				F	118
Bendigo West (Northern Victoria)	20-24				M	188
Bendigo West (Northern Victoria)	20-24	0			F	1286
Bendigo West (Northern Victoria)	20-24	0			M	1412
Bendigo West (Northern Victoria)	20-24	1	0	1	F	127
Bendigo West (Northern Victoria)	20-24	1	0	1	M	78
Bendigo West (Northern Victoria)	20-24	1	1	0	F	224
Bendigo West (Northern Victoria)	20-24	1	1	0	M	114
Bendigo West (Northern Victoria)	20-24	1	1	1	F	9
Bendigo West (Northern Victoria)	20-24	1	1	1	M	3
Bendigo West (Northern Victoria)	25-34				F	281
Bendigo West (Northern Victoria)	25-34				M	532
Bendigo West (Northern Victoria)	25-34	0			F	1507
Bendigo West (Northern Victoria)	25-34	0			M	1945
Bendigo West (Northern Victoria)	25-34	1	0	1	F	244
Bendigo West (Northern Victoria)	25-34	1	0	1	M	121
Bendigo West (Northern Victoria)	25-34	1	1	0	F	1535
Bendigo West (Northern Victoria)	25-34	1	1	0	M	1064
Bendigo West (Northern Victoria)	25-34	1	1	1	F	94
Bendigo West (Northern Victoria)	25-34	1	1	1	M	37
Bendigo West (Northern Victoria)	35-44				F	274
Bendigo West (Northern Victoria)	35-44				M	432
Bendigo West (Northern Victoria)	35-44	0			F	1001
Bendigo West (Northern Victoria)	35-44	0			M	1271
Bendigo West (Northern Victoria)	35-44	1	0	1	F	143
Bendigo West (Northern Victoria)	35-44	1	0	1	M	91
Bendigo West (Northern Victoria)	35-44	1	1	0	F	2071
Bendigo West (Northern Victoria)	35-44	1	1	0	M	1700
Bendigo West (Northern Victoria)	35-44	1	1	1	F	142
Bendigo West (Northern Victoria)	35-44	1	1	1	M	61
Bendigo West (Northern Victoria)	45-54				F	285
Bendigo West (Northern Victoria)	45-54				M	425
Bendigo West (Northern Victoria)	45-54	0			F	2371
Bendigo West (Northern Victoria)	45-54	0			M	2186
Bendigo West (Northern Victoria)	45-54	1	0	1	F	417
Bendigo West (Northern Victoria)	45-54	1	0	1	M	156
Bendigo West (Northern Victoria)	45-54	1	1	0	F	923
Bendigo West (Northern Victoria)	45-54	1	1	0	M	1002
Bendigo West (Northern Victoria)	45-54	1	1	1	F	66
Bendigo West (Northern Victoria)	45-54	1	1	1	M	39
Bendigo West (Northern Victoria)	55-64				F	328
Bendigo West (Northern Victoria)	55-64				M	383
Bendigo West (Northern Victoria)	55-64	0			F	2830
Bendigo West (Northern Victoria)	55-64	0			M	3019
Bendigo West (Northern Victoria)	55-64	1	0	1	F	959
Bendigo West (Northern Victoria)	55-64	1	0	1	M	402
Bendigo West (Northern Victoria)	55-64	1	1	0	F	104
Bendigo West (Northern Victoria)	55-64	1	1	0	M	196
Bendigo West (Northern Victoria)	55-64	1	1	1	F	9
Bendigo West (Northern Victoria)	55-64	1	1	1	M	11
Bendigo West (Northern Victoria)	65-74				F	370
Bendigo West (Northern Victoria)	65-74				M	357
Bendigo West (Northern Victoria)	65-74	0			F	2509
Bendigo West (Northern Victoria)	65-74	0			M	2409
Bendigo West (Northern Victoria)	65-74	1	0	1	F	612
Bendigo West (Northern Victoria)	65-74	1	0	1	M	356
Bendigo West (Northern Victoria)	65-74	1	1	0	F	29
Bendigo West (Northern Victoria)	65-74	1	1	0	M	36
Bendigo West (Northern Victoria)	65-74	1	1	1	F	5
Bendigo West (Northern Victoria)	75-84				F	338
Bendigo West (Northern Victoria)	75-84				M	267
Bendigo West (Northern Victoria)	75-84	0			F	1567
Bendigo West (Northern Victoria)	75-84	0			M	1360
Bendigo West (Northern Victoria)	75-84	1	0	1	F	95
Bendigo West (Northern Victoria)	75-84	1	0	1	M	79
Bendigo West (Northern Victoria)	75-84	1	1	0	F	6
Bendigo West (Northern Victoria)	75-84	1	1	0	M	6
Bendigo West (Northern Victoria)	85+				F	251
Bendigo West (Northern Victoria)	85+				M	120
Bendigo West (Northern Victoria)	85+	0			F	765
Bendigo West (Northern Victoria)	85+	0			M	450
Bendigo West (Northern Victoria)	85+	1	0	1	F	4
Bendigo West (Northern Victoria)	85+	1	0	1	M	4
Bendigo West (Northern Victoria)	85+	1	1	0	F	3
Bendigo West (Northern Victoria)	85+	1	1	0	M	3
Bentleigh (Southern Metropolitan)	15-19				F	97
Bentleigh (Southern Metropolitan)	15-19				M	135
Bentleigh (Southern Metropolitan)	15-19	0			F	1622
Bentleigh (Southern Metropolitan)	15-19	0			M	1799
Bentleigh (Southern Metropolitan)	15-19	1	0	1	F	129
Bentleigh (Southern Metropolitan)	15-19	1	0	1	M	67
Bentleigh (Southern Metropolitan)	15-19	1	1	0	F	6
Bentleigh (Southern Metropolitan)	15-19	1	1	0	M	11
Bentleigh (Southern Metropolitan)	20-24				F	87
Bentleigh (Southern Metropolitan)	20-24				M	100
Bentleigh (Southern Metropolitan)	20-24	0			F	1411
Bentleigh (Southern Metropolitan)	20-24	0			M	1666
Bentleigh (Southern Metropolitan)	20-24	1	0	1	F	81
Bentleigh (Southern Metropolitan)	20-24	1	0	1	M	40
Bentleigh (Southern Metropolitan)	20-24	1	1	0	F	23
Bentleigh (Southern Metropolitan)	20-24	1	1	0	M	8
Bentleigh (Southern Metropolitan)	25-34				F	198
Bentleigh (Southern Metropolitan)	25-34				M	197
Bentleigh (Southern Metropolitan)	25-34	0			F	2011
Bentleigh (Southern Metropolitan)	25-34	0			M	2295
Bentleigh (Southern Metropolitan)	25-34	1	0	1	F	139
Bentleigh (Southern Metropolitan)	25-34	1	0	1	M	70
Bentleigh (Southern Metropolitan)	25-34	1	1	0	F	1100
Bentleigh (Southern Metropolitan)	25-34	1	1	0	M	650
Bentleigh (Southern Metropolitan)	25-34	1	1	1	F	27
Bentleigh (Southern Metropolitan)	25-34	1	1	1	M	8
Bentleigh (Southern Metropolitan)	35-44				F	220
Bentleigh (Southern Metropolitan)	35-44				M	235
Bentleigh (Southern Metropolitan)	35-44	0			F	1100
Bentleigh (Southern Metropolitan)	35-44	0			M	1433
Bentleigh (Southern Metropolitan)	35-44	1	0	1	F	122
Bentleigh (Southern Metropolitan)	35-44	1	0	1	M	69
Bentleigh (Southern Metropolitan)	35-44	1	1	0	F	3160
Bentleigh (Southern Metropolitan)	35-44	1	1	0	M	2514
Bentleigh (Southern Metropolitan)	35-44	1	1	1	F	138
Bentleigh (Southern Metropolitan)	35-44	1	1	1	M	36
Bentleigh (Southern Metropolitan)	45-54				F	220
Bentleigh (Southern Metropolitan)	45-54				M	215
Bentleigh (Southern Metropolitan)	45-54	0			F	2540
Bentleigh (Southern Metropolitan)	45-54	0			M	2339
Bentleigh (Southern Metropolitan)	45-54	1	0	1	F	173
Bentleigh (Southern Metropolitan)	45-54	1	0	1	M	70
Bentleigh (Southern Metropolitan)	45-54	1	1	0	F	1918
Bentleigh (Southern Metropolitan)	45-54	1	1	0	M	1872
Bentleigh (Southern Metropolitan)	45-54	1	1	1	F	71
Bentleigh (Southern Metropolitan)	45-54	1	1	1	M	29
Bentleigh (Southern Metropolitan)	55-64				F	171
Bentleigh (Southern Metropolitan)	55-64				M	162
Bentleigh (Southern Metropolitan)	55-64	0			F	2614
Bentleigh (Southern Metropolitan)	55-64	0			M	2589
Bentleigh (Southern Metropolitan)	55-64	1	0	1	F	577
Bentleigh (Southern Metropolitan)	55-64	1	0	1	M	224
Bentleigh (Southern Metropolitan)	55-64	1	1	0	F	136
Bentleigh (Southern Metropolitan)	55-64	1	1	0	M	296
Bentleigh (Southern Metropolitan)	55-64	1	1	1	F	15
Bentleigh (Southern Metropolitan)	55-64	1	1	1	M	7
Bentleigh (Southern Metropolitan)	65-74				F	186
Bentleigh (Southern Metropolitan)	65-74				M	160
Bentleigh (Southern Metropolitan)	65-74	0			F	1555
Bentleigh (Southern Metropolitan)	65-74	0			M	1550
Bentleigh (Southern Metropolitan)	65-74	1	0	1	F	631
Bentleigh (Southern Metropolitan)	65-74	1	0	1	M	350
Bentleigh (Southern Metropolitan)	65-74	1	1	0	F	41
Bentleigh (Southern Metropolitan)	65-74	1	1	0	M	30
Bentleigh (Southern Metropolitan)	65-74	1	1	1	F	5
Bentleigh (Southern Metropolitan)	65-74	1	1	1	M	3
Bentleigh (Southern Metropolitan)	75-84				F	187
Bentleigh (Southern Metropolitan)	75-84				M	116
Bentleigh (Southern Metropolitan)	75-84	0			F	1502
Bentleigh (Southern Metropolitan)	75-84	0			M	1042
Bentleigh (Southern Metropolitan)	75-84	1	0	1	F	156
Bentleigh (Southern Metropolitan)	75-84	1	0	1	M	122
Bentleigh (Southern Metropolitan)	75-84	1	1	0	F	12
Bentleigh (Southern Metropolitan)	75-84	1	1	0	M	8
Bentleigh (Southern Metropolitan)	75-84	1	1	1	F	3
Bentleigh (Southern Metropolitan)	85+				F	154
Bentleigh (Southern Metropolitan)	85+				M	67
Bentleigh (Southern Metropolitan)	85+	0			F	998
Bentleigh (Southern Metropolitan)	85+	0			M	630
Bentleigh (Southern Metropolitan)	85+	1	0	1	F	10
Bentleigh (Southern Metropolitan)	85+	1	0	1	M	12
Bentleigh (Southern Metropolitan)	85+	1	1	0	F	5
Bentleigh (Southern Metropolitan)	85+	1	1	0	M	4
Box Hill (Eastern Metropolitan)	15-19				F	101
Box Hill (Eastern Metropolitan)	15-19				M	130
Box Hill (Eastern Metropolitan)	15-19	0			F	2010
Box Hill (Eastern Metropolitan)	15-19	0			M	2146
Box Hill (Eastern Metropolitan)	15-19	1	0	1	F	111
Box Hill (Eastern Metropolitan)	15-19	1	0	1	M	79
Box Hill (Eastern Metropolitan)	15-19	1	1	0	F	4
Box Hill (Eastern Metropolitan)	15-19	1	1	0	M	8
Box Hill (Eastern Metropolitan)	15-19	1	1	1	M	3
Box Hill (Eastern Metropolitan)	20-24				F	112
Box Hill (Eastern Metropolitan)	20-24				M	138
Box Hill (Eastern Metropolitan)	20-24	0			F	2400
Box Hill (Eastern Metropolitan)	20-24	0			M	2661
Box Hill (Eastern Metropolitan)	20-24	1	0	1	F	77
Box Hill (Eastern Metropolitan)	20-24	1	0	1	M	64
Box Hill (Eastern Metropolitan)	20-24	1	1	0	F	34
Box Hill (Eastern Metropolitan)	20-24	1	1	0	M	14
Box Hill (Eastern Metropolitan)	25-34				F	239
Box Hill (Eastern Metropolitan)	25-34				M	232
Box Hill (Eastern Metropolitan)	25-34	0			F	3339
Box Hill (Eastern Metropolitan)	25-34	0			M	3743
Box Hill (Eastern Metropolitan)	25-34	1	0	1	F	170
Box Hill (Eastern Metropolitan)	25-34	1	0	1	M	84
Box Hill (Eastern Metropolitan)	25-34	1	1	0	F	1212
Box Hill (Eastern Metropolitan)	25-34	1	1	0	M	771
Box Hill (Eastern Metropolitan)	25-34	1	1	1	F	33
Box Hill (Eastern Metropolitan)	25-34	1	1	1	M	5
Box Hill (Eastern Metropolitan)	35-44				F	179
Box Hill (Eastern Metropolitan)	35-44				M	222
Box Hill (Eastern Metropolitan)	35-44	0			F	1285
Box Hill (Eastern Metropolitan)	35-44	0			M	1637
Box Hill (Eastern Metropolitan)	35-44	1	0	1	F	162
Box Hill (Eastern Metropolitan)	35-44	1	0	1	M	60
Box Hill (Eastern Metropolitan)	35-44	1	1	0	F	2935
Box Hill (Eastern Metropolitan)	35-44	1	1	0	M	2320
Box Hill (Eastern Metropolitan)	35-44	1	1	1	F	126
Box Hill (Eastern Metropolitan)	35-44	1	1	1	M	48
Box Hill (Eastern Metropolitan)	45-54				F	198
Box Hill (Eastern Metropolitan)	45-54				M	211
Box Hill (Eastern Metropolitan)	45-54	0			F	2716
Box Hill (Eastern Metropolitan)	45-54	0			M	2357
Box Hill (Eastern Metropolitan)	45-54	1	0	1	F	156
Box Hill (Eastern Metropolitan)	45-54	1	0	1	M	71
Box Hill (Eastern Metropolitan)	45-54	1	1	0	F	1916
Box Hill (Eastern Metropolitan)	45-54	1	1	0	M	1810
Box Hill (Eastern Metropolitan)	45-54	1	1	1	F	61
Box Hill (Eastern Metropolitan)	45-54	1	1	1	M	37
Box Hill (Eastern Metropolitan)	55-64				F	152
Box Hill (Eastern Metropolitan)	55-64				M	162
Box Hill (Eastern Metropolitan)	55-64	0			F	2959
Box Hill (Eastern Metropolitan)	55-64	0			M	2892
Box Hill (Eastern Metropolitan)	55-64	1	0	1	F	616
Box Hill (Eastern Metropolitan)	55-64	1	0	1	M	230
Box Hill (Eastern Metropolitan)	55-64	1	1	0	F	210
Box Hill (Eastern Metropolitan)	55-64	1	1	0	M	350
Box Hill (Eastern Metropolitan)	55-64	1	1	1	F	12
Box Hill (Eastern Metropolitan)	55-64	1	1	1	M	6
Box Hill (Eastern Metropolitan)	65-74				F	182
Box Hill (Eastern Metropolitan)	65-74				M	152
Box Hill (Eastern Metropolitan)	65-74	0			F	1808
Box Hill (Eastern Metropolitan)	65-74	0			M	1757
Box Hill (Eastern Metropolitan)	65-74	1	0	1	F	892
Box Hill (Eastern Metropolitan)	65-74	1	0	1	M	499
Box Hill (Eastern Metropolitan)	65-74	1	1	0	F	46
Box Hill (Eastern Metropolitan)	65-74	1	1	0	M	66
Box Hill (Eastern Metropolitan)	65-74	1	1	1	F	4
Box Hill (Eastern Metropolitan)	65-74	1	1	1	M	3
Box Hill (Eastern Metropolitan)	75-84				F	269
Box Hill (Eastern Metropolitan)	75-84				M	160
Box Hill (Eastern Metropolitan)	75-84	0			F	1846
Box Hill (Eastern Metropolitan)	75-84	0			M	1233
Box Hill (Eastern Metropolitan)	75-84	1	0	1	F	202
Box Hill (Eastern Metropolitan)	75-84	1	0	1	M	163
Box Hill (Eastern Metropolitan)	75-84	1	1	0	F	9
Box Hill (Eastern Metropolitan)	75-84	1	1	0	M	13
Box Hill (Eastern Metropolitan)	85+				F	265
Box Hill (Eastern Metropolitan)	85+				M	148
Box Hill (Eastern Metropolitan)	85+	0			F	1324
Box Hill (Eastern Metropolitan)	85+	0			M	744
Box Hill (Eastern Metropolitan)	85+	1	0	1	F	20
Box Hill (Eastern Metropolitan)	85+	1	0	1	M	12
Box Hill (Eastern Metropolitan)	85+	1	1	0	F	4
Brighton (Southern Metropolitan)	15-19				F	119
Brighton (Southern Metropolitan)	15-19				M	120
Brighton (Southern Metropolitan)	15-19	0			F	1538
Brighton (Southern Metropolitan)	15-19	0			M	1674
Brighton (Southern Metropolitan)	15-19	1	0	1	F	105
Brighton (Southern Metropolitan)	15-19	1	0	1	M	68
Brighton (Southern Metropolitan)	15-19	1	1	0	F	4
Brighton (Southern Metropolitan)	15-19	1	1	0	M	5
Brighton (Southern Metropolitan)	20-24				F	122
Brighton (Southern Metropolitan)	20-24				M	103
Brighton (Southern Metropolitan)	20-24	0			F	1437
Brighton (Southern Metropolitan)	20-24	0			M	1416
Brighton (Southern Metropolitan)	20-24	1	0	1	F	90
Brighton (Southern Metropolitan)	20-24	1	0	1	M	44
Brighton (Southern Metropolitan)	20-24	1	1	0	F	15
Brighton (Southern Metropolitan)	20-24	1	1	0	M	8
Brighton (Southern Metropolitan)	25-34				F	333
Brighton (Southern Metropolitan)	25-34				M	306
Brighton (Southern Metropolitan)	25-34	0			F	2865
Brighton (Southern Metropolitan)	25-34	0			M	2648
Brighton (Southern Metropolitan)	25-34	1	0	1	F	206
Brighton (Southern Metropolitan)	25-34	1	0	1	M	85
Brighton (Southern Metropolitan)	25-34	1	1	0	F	688
Brighton (Southern Metropolitan)	25-34	1	1	0	M	399
Brighton (Southern Metropolitan)	25-34	1	1	1	F	19
Brighton (Southern Metropolitan)	25-34	1	1	1	M	9
Brighton (Southern Metropolitan)	35-44				F	317
Brighton (Southern Metropolitan)	35-44				M	313
Brighton (Southern Metropolitan)	35-44	0			F	1442
Brighton (Southern Metropolitan)	35-44	0			M	1612
Brighton (Southern Metropolitan)	35-44	1	0	1	F	177
Brighton (Southern Metropolitan)	35-44	1	0	1	M	74
Brighton (Southern Metropolitan)	35-44	1	1	0	F	2654
Brighton (Southern Metropolitan)	35-44	1	1	0	M	2007
Brighton (Southern Metropolitan)	35-44	1	1	1	F	144
Brighton (Southern Metropolitan)	35-44	1	1	1	M	37
Brighton (Southern Metropolitan)	45-54				F	325
Brighton (Southern Metropolitan)	45-54				M	306
Brighton (Southern Metropolitan)	45-54	0			F	2573
Brighton (Southern Metropolitan)	45-54	0			M	2233
Brighton (Southern Metropolitan)	45-54	1	0	1	F	162
Brighton (Southern Metropolitan)	45-54	1	0	1	M	53
Brighton (Southern Metropolitan)	45-54	1	1	0	F	2208
Brighton (Southern Metropolitan)	45-54	1	1	0	M	2018
Brighton (Southern Metropolitan)	45-54	1	1	1	F	89
Brighton (Southern Metropolitan)	45-54	1	1	1	M	46
Brighton (Southern Metropolitan)	55-64				F	240
Brighton (Southern Metropolitan)	55-64				M	235
Brighton (Southern Metropolitan)	55-64	0			F	2940
Brighton (Southern Metropolitan)	55-64	0			M	2832
Brighton (Southern Metropolitan)	55-64	1	0	1	F	583
Brighton (Southern Metropolitan)	55-64	1	0	1	M	179
Brighton (Southern Metropolitan)	55-64	1	1	0	F	205
Brighton (Southern Metropolitan)	55-64	1	1	0	M	437
Brighton (Southern Metropolitan)	55-64	1	1	1	F	13
Brighton (Southern Metropolitan)	55-64	1	1	1	M	8
Brighton (Southern Metropolitan)	65-74				F	214
Brighton (Southern Metropolitan)	65-74				M	169
Brighton (Southern Metropolitan)	65-74	0			F	1677
Brighton (Southern Metropolitan)	65-74	0			M	1906
Brighton (Southern Metropolitan)	65-74	1	0	1	F	946
Brighton (Southern Metropolitan)	65-74	1	0	1	M	493
Brighton (Southern Metropolitan)	65-74	1	1	0	F	43
Brighton (Southern Metropolitan)	65-74	1	1	0	M	58
Brighton (Southern Metropolitan)	65-74	1	1	1	F	10
Brighton (Southern Metropolitan)	65-74	1	1	1	M	9
Brighton (Southern Metropolitan)	75-84				F	182
Brighton (Southern Metropolitan)	75-84				M	137
Brighton (Southern Metropolitan)	75-84	0			F	1296
Brighton (Southern Metropolitan)	75-84	0			M	1014
Brighton (Southern Metropolitan)	75-84	1	0	1	F	231
Brighton (Southern Metropolitan)	75-84	1	0	1	M	177
Brighton (Southern Metropolitan)	75-84	1	1	0	F	7
Brighton (Southern Metropolitan)	75-84	1	1	0	M	11
Brighton (Southern Metropolitan)	85+				F	221
Brighton (Southern Metropolitan)	85+				M	78
Brighton (Southern Metropolitan)	85+	0			F	1071
Brighton (Southern Metropolitan)	85+	0			M	551
Brighton (Southern Metropolitan)	85+	1	0	1	F	21
Brighton (Southern Metropolitan)	85+	1	0	1	M	13
Brighton (Southern Metropolitan)	85+	1	1	0	F	3
Broadmeadows (Northern Metropolitan)	15-19				F	270
Broadmeadows (Northern Metropolitan)	15-19				M	262
Broadmeadows (Northern Metropolitan)	15-19	0			F	2118
Broadmeadows (Northern Metropolitan)	15-19	0			M	2211
Broadmeadows (Northern Metropolitan)	15-19	1	0	1	F	144
Broadmeadows (Northern Metropolitan)	15-19	1	0	1	M	76
Broadmeadows (Northern Metropolitan)	15-19	1	1	0	F	25
Broadmeadows (Northern Metropolitan)	15-19	1	1	0	M	14
Broadmeadows (Northern Metropolitan)	15-19	1	1	1	F	11
Broadmeadows (Northern Metropolitan)	15-19	1	1	1	M	3
Broadmeadows (Northern Metropolitan)	20-24				F	177
Broadmeadows (Northern Metropolitan)	20-24				M	293
Broadmeadows (Northern Metropolitan)	20-24	0			F	1853
Broadmeadows (Northern Metropolitan)	20-24	0			M	2561
Broadmeadows (Northern Metropolitan)	20-24	1	0	1	F	176
Broadmeadows (Northern Metropolitan)	20-24	1	0	1	M	94
Broadmeadows (Northern Metropolitan)	20-24	1	1	0	F	315
Broadmeadows (Northern Metropolitan)	20-24	1	1	0	M	72
Broadmeadows (Northern Metropolitan)	20-24	1	1	1	F	9
Broadmeadows (Northern Metropolitan)	25-34				F	471
Broadmeadows (Northern Metropolitan)	25-34				M	613
Broadmeadows (Northern Metropolitan)	25-34	0			F	2564
Broadmeadows (Northern Metropolitan)	25-34	0			M	4207
Broadmeadows (Northern Metropolitan)	25-34	1	0	1	F	197
Broadmeadows (Northern Metropolitan)	25-34	1	0	1	M	119
Broadmeadows (Northern Metropolitan)	25-34	1	1	0	F	2222
Broadmeadows (Northern Metropolitan)	25-34	1	1	0	M	1218
Broadmeadows (Northern Metropolitan)	25-34	1	1	1	F	44
Broadmeadows (Northern Metropolitan)	25-34	1	1	1	M	18
Broadmeadows (Northern Metropolitan)	35-44				F	377
