SED_NAME16	Age	NeedsAssistance	Sex	persons
Clayfield	35-44	0	F	3679
Clayfield	35-44	0	M	3546
Clayfield	35-44	1	F	56
Clayfield	35-44	1	M	47
Clayfield	45-54		F	258
Clayfield	45-54		M	312
Clayfield	45-54	0	F	3318
Clayfield	45-54	0	M	3341
Clayfield	45-54	1	F	93
Clayfield	45-54	1	M	68
Clayfield	55-64		F	210
Clayfield	55-64		M	228
Clayfield	55-64	0	F	2492
Clayfield	55-64	0	M	2439
Clayfield	55-64	1	F	115
Clayfield	55-64	1	M	102
Clayfield	65-74		F	123
Clayfield	65-74		M	121
Clayfield	65-74	0	F	1546
Clayfield	65-74	0	M	1503
Clayfield	65-74	1	F	100
Clayfield	65-74	1	M	108
Clayfield	75-84		F	71
Clayfield	75-84		M	59
Clayfield	75-84	0	F	750
Clayfield	75-84	0	M	581
Clayfield	75-84	1	F	167
Clayfield	75-84	1	M	97
Clayfield	85+		F	74
Clayfield	85+		M	45
Clayfield	85+	0	F	270
Clayfield	85+	0	M	158
Clayfield	85+	1	F	272
Clayfield	85+	1	M	98
Cleveland	0-4		F	59
Cleveland	0-4		M	61
Cleveland	0-4	0	F	1077
Cleveland	0-4	0	M	1199
Cleveland	0-4	1	F	4
Cleveland	0-4	1	M	23
Cleveland	5-14		F	99
Cleveland	5-14		M	116
Cleveland	5-14	0	F	2988
Cleveland	5-14	0	M	3028
Cleveland	5-14	1	F	83
Cleveland	5-14	1	M	158
Cleveland	15-19		F	56
Cleveland	15-19		M	47
Cleveland	15-19	0	F	1620
Cleveland	15-19	0	M	1738
Cleveland	15-19	1	F	21
Cleveland	15-19	1	M	50
Cleveland	20-24		F	56
Cleveland	20-24		M	47
Cleveland	20-24	0	F	1247
Cleveland	20-24	0	M	1378
Cleveland	20-24	1	F	20
Cleveland	20-24	1	M	27
Cleveland	25-34		F	129
Cleveland	25-34		M	109
Cleveland	25-34	0	F	2128
Cleveland	25-34	0	M	2074
Cleveland	25-34	1	F	43
Cleveland	25-34	1	M	64
Cleveland	35-44		F	124
Cleveland	35-44		M	136
Cleveland	35-44	0	F	2972
Cleveland	35-44	0	M	2525
Cleveland	35-44	1	F	65
Cleveland	35-44	1	M	77
Cleveland	45-54		F	191
Cleveland	45-54		M	200
Cleveland	45-54	0	F	3766
Cleveland	45-54	0	M	3278
Cleveland	45-54	1	F	95
Cleveland	45-54	1	M	92
Cleveland	55-64		F	195
Cleveland	55-64		M	202
Cleveland	55-64	0	F	3338
Cleveland	55-64	0	M	3150
Cleveland	55-64	1	F	155
Cleveland	55-64	1	M	141
Cleveland	65-74		F	172
Cleveland	65-74		M	164
Cleveland	65-74	0	F	2532
Cleveland	65-74	0	M	2219
Cleveland	65-74	1	F	183
Cleveland	65-74	1	M	200
Cleveland	75-84		F	180
Cleveland	75-84		M	119
Cleveland	75-84	0	F	1195
Cleveland	75-84	0	M	1032
Cleveland	75-84	1	F	272
Cleveland	75-84	1	M	182
Cleveland	85+		F	199
Cleveland	85+		M	107
Cleveland	85+	0	F	354
Cleveland	85+	0	M	271
Cleveland	85+	1	F	306
Cleveland	85+	1	M	135
Condamine	0-4		F	143
Condamine	0-4		M	136
Condamine	0-4	0	F	1802
Condamine	0-4	0	M	1969
Condamine	0-4	1	F	22
Condamine	0-4	1	M	31
Condamine	5-14		F	256
Condamine	5-14		M	255
Condamine	5-14	0	F	4030
Condamine	5-14	0	M	3949
Condamine	5-14	1	F	80
Condamine	5-14	1	M	185
Condamine	15-19		F	144
Condamine	15-19		M	139
Condamine	15-19	0	F	1769
Condamine	15-19	0	M	1906
Condamine	15-19	1	F	50
Condamine	15-19	1	M	83
Condamine	20-24		F	101
Condamine	20-24		M	145
Condamine	20-24	0	F	1568
Condamine	20-24	0	M	1769
Condamine	20-24	1	F	22
Condamine	20-24	1	M	53
Condamine	25-34		F	230
Condamine	25-34		M	274
Condamine	25-34	0	F	3090
Condamine	25-34	0	M	3050
Condamine	25-34	1	F	44
Condamine	25-34	1	M	47
Condamine	35-44		F	255
Condamine	35-44		M	289
Condamine	35-44	0	F	3335
Condamine	35-44	0	M	3099
Condamine	35-44	1	F	57
Condamine	35-44	1	M	83
Condamine	45-54		F	288
Condamine	45-54		M	298
Condamine	45-54	0	F	3507
Condamine	45-54	0	M	3339
Condamine	45-54	1	F	133
Condamine	45-54	1	M	124
Condamine	55-64		F	253
Condamine	55-64		M	288
Condamine	55-64	0	F	3038
Condamine	55-64	0	M	3018
Condamine	55-64	1	F	169
Condamine	55-64	1	M	176
Condamine	65-74		F	222
Condamine	65-74		M	205
Condamine	65-74	0	F	2060
Condamine	65-74	0	M	2091
Condamine	65-74	1	F	208
Condamine	65-74	1	M	255
Condamine	75-84		F	116
Condamine	75-84		M	132
Condamine	75-84	0	F	870
Condamine	75-84	0	M	872
Condamine	75-84	1	F	219
Condamine	75-84	1	M	211
Condamine	85+		F	73
Condamine	85+		M	42
Condamine	85+	0	F	171
Condamine	85+	0	M	192
Condamine	85+	1	F	267
Condamine	85+	1	M	121
Cook	0-4		F	217
Cook	0-4		M	256
Cook	0-4	0	F	1631
Cook	0-4	0	M	1796
Cook	0-4	1	F	3
Cook	0-4	1	M	13
Cook	5-14		F	359
Cook	5-14		M	349
Cook	5-14	0	F	3441
Cook	5-14	0	M	3645
Cook	5-14	1	F	46
Cook	5-14	1	M	75
Cook	15-19		F	195
Cook	15-19		M	192
Cook	15-19	0	F	1341
Cook	15-19	0	M	1432
Cook	15-19	1	F	12
Cook	15-19	1	M	16
Cook	20-24		F	213
Cook	20-24		M	229
Cook	20-24	0	F	1429
Cook	20-24	0	M	1367
Cook	20-24	1	F	16
Cook	20-24	1	M	25
Cook	25-34		F	474
Cook	25-34		M	448
Cook	25-34	0	F	3116
Cook	25-34	0	M	2858
Cook	25-34	1	F	32
Cook	25-34	1	M	36
Cook	35-44		F	327
Cook	35-44		M	375
Cook	35-44	0	F	2915
Cook	35-44	0	M	2811
Cook	35-44	1	F	44
Cook	35-44	1	M	72
Cook	45-54		F	353
Cook	45-54		M	386
Cook	45-54	0	F	2904
Cook	45-54	0	M	3020
Cook	45-54	1	F	103
Cook	45-54	1	M	108
Cook	55-64		F	346
Cook	55-64		M	405
Cook	55-64	0	F	2577
Cook	55-64	0	M	2657
Cook	55-64	1	F	166
Cook	55-64	1	M	191
Cook	65-74		F	224
Cook	65-74		M	271
Cook	65-74	0	F	1533
Cook	65-74	0	M	1785
Cook	65-74	1	F	178
Cook	65-74	1	M	192
Cook	75-84		F	96
Cook	75-84		M	131
Cook	75-84	0	F	570
Cook	75-84	0	M	707
Cook	75-84	1	F	185
Cook	75-84	1	M	165
Cook	85+		F	52
Cook	85+		M	52
Cook	85+	0	F	105
Cook	85+	0	M	131
Cook	85+	1	F	145
Cook	85+	1	M	83
Coomera	0-4		F	233
Coomera	0-4		M	260
Coomera	0-4	0	F	2589
Coomera	0-4	0	M	2658
Coomera	0-4	1	F	30
Coomera	0-4	1	M	55
Coomera	5-14		F	393
Coomera	5-14		M	409
Coomera	5-14	0	F	4754
Coomera	5-14	0	M	4913
Coomera	5-14	1	F	177
Coomera	5-14	1	M	310
Coomera	15-19		F	191
Coomera	15-19		M	186
Coomera	15-19	0	F	2205
Coomera	15-19	0	M	2112
Coomera	15-19	1	F	38
Coomera	15-19	1	M	100
Coomera	20-24		F	171
Coomera	20-24		M	190
Coomera	20-24	0	F	2195
Coomera	20-24	0	M	2039
Coomera	20-24	1	F	39
Coomera	20-24	1	M	60
Coomera	25-34		F	482
Coomera	25-34		M	448
Coomera	25-34	0	F	4753
Coomera	25-34	0	M	4275
Coomera	25-34	1	F	91
Coomera	25-34	1	M	110
Coomera	35-44		F	401
Coomera	35-44		M	405
Coomera	35-44	0	F	4775
Coomera	35-44	0	M	4324
Coomera	35-44	1	F	107
Coomera	35-44	1	M	109
Coomera	45-54		F	432
Coomera	45-54		M	429
Coomera	45-54	0	F	4307
Coomera	45-54	0	M	4141
Coomera	45-54	1	F	192
Coomera	45-54	1	M	143
Coomera	55-64		F	299
Coomera	55-64		M	325
Coomera	55-64	0	F	3420
Coomera	55-64	0	M	3124
Coomera	55-64	1	F	248
Coomera	55-64	1	M	236
Coomera	65-74		F	283
Coomera	65-74		M	254
Coomera	65-74	0	F	2876
Coomera	65-74	0	M	2655
Coomera	65-74	1	F	329
Coomera	65-74	1	M	338
Coomera	75-84		F	110
Coomera	75-84		M	103
Coomera	75-84	0	F	1101
Coomera	75-84	0	M	1099
Coomera	75-84	1	F	363
Coomera	75-84	1	M	273
Coomera	85+		F	48
Coomera	85+		M	39
Coomera	85+	0	F	229
Coomera	85+	0	M	171
Coomera	85+	1	F	338
Coomera	85+	1	M	176
Currumbin	0-4		F	79
Currumbin	0-4		M	92
Currumbin	0-4	0	F	1124
Currumbin	0-4	0	M	1253
Currumbin	0-4	1	F	6
Currumbin	0-4	1	M	10
Currumbin	5-14		F	165
Currumbin	5-14		M	171
Currumbin	5-14	0	F	2438
Currumbin	5-14	0	M	2615
Currumbin	5-14	1	F	44
Currumbin	5-14	1	M	125
Currumbin	15-19		F	65
Currumbin	15-19		M	73
Currumbin	15-19	0	F	1238
Currumbin	15-19	0	M	1299
Currumbin	15-19	1	F	21
Currumbin	15-19	1	M	49
Currumbin	20-24		F	91
Currumbin	20-24		M	110
Currumbin	20-24	0	F	1142
Currumbin	20-24	0	M	1194
Currumbin	20-24	1	F	10
Currumbin	20-24	1	M	36
Currumbin	25-34		F	240
Currumbin	25-34		M	250
Currumbin	25-34	0	F	2586
Currumbin	25-34	0	M	2319
Currumbin	25-34	1	F	32
Currumbin	25-34	1	M	68
Currumbin	35-44		F	220
Currumbin	35-44		M	230
Currumbin	35-44	0	F	2941
Currumbin	35-44	0	M	2687
Currumbin	35-44	1	F	57
Currumbin	35-44	1	M	54
Currumbin	45-54		F	276
Currumbin	45-54		M	239
Currumbin	45-54	0	F	3249
Currumbin	45-54	0	M	2875
Currumbin	45-54	1	F	109
Currumbin	45-54	1	M	87
Currumbin	55-64		F	297
Currumbin	55-64		M	270
Currumbin	55-64	0	F	3154
Currumbin	55-64	0	M	2847
Currumbin	55-64	1	F	161
Currumbin	55-64	1	M	167
Currumbin	65-74		F	195
Currumbin	65-74		M	241
Currumbin	65-74	0	F	2296
Currumbin	65-74	0	M	2181
Currumbin	65-74	1	F	192
Currumbin	65-74	1	M	231
Currumbin	75-84		F	150
Currumbin	75-84		M	111
Currumbin	75-84	0	F	1084
Currumbin	75-84	0	M	972
Currumbin	75-84	1	F	309
Currumbin	75-84	1	M	230
Currumbin	85+		F	87
Currumbin	85+		M	52
Currumbin	85+	0	F	332
Currumbin	85+	0	M	299
Currumbin	85+	1	F	476
Currumbin	85+	1	M	225
Dalrymple	0-4		F	163
Dalrymple	0-4		M	170
Dalrymple	0-4	0	F	1332
Dalrymple	0-4	0	M	1409
Dalrymple	0-4	1	F	3
Dalrymple	0-4	1	M	15
Dalrymple	5-14		F	287
Dalrymple	5-14		M	290
Dalrymple	5-14	0	F	3020
Dalrymple	5-14	0	M	3160
Dalrymple	5-14	1	F	53
Dalrymple	5-14	1	M	99
Dalrymple	15-19		F	113
Dalrymple	15-19		M	173
Dalrymple	15-19	0	F	1277
Dalrymple	15-19	0	M	1305
Dalrymple	15-19	1	F	18
Dalrymple	15-19	1	M	41
Dalrymple	20-24		F	117
Dalrymple	20-24		M	327
Dalrymple	20-24	0	F	948
Dalrymple	20-24	0	M	943
Dalrymple	20-24	1	F	18
Dalrymple	20-24	1	M	24
Dalrymple	25-34		F	295
Dalrymple	25-34		M	631
Dalrymple	25-34	0	F	2390
Dalrymple	25-34	0	M	2167
Dalrymple	25-34	1	F	50
Dalrymple	25-34	1	M	44
Dalrymple	35-44		F	319
Dalrymple	35-44		M	578
Dalrymple	35-44	0	F	2505
Dalrymple	35-44	0	M	2408
Dalrymple	35-44	1	F	73
Dalrymple	35-44	1	M	75
Dalrymple	45-54		F	349
Dalrymple	45-54		M	473
Dalrymple	45-54	0	F	2785
Dalrymple	45-54	0	M	2634
Dalrymple	45-54	1	F	139
Dalrymple	45-54	1	M	95
Dalrymple	55-64		F	289
Dalrymple	55-64		M	385
Dalrymple	55-64	0	F	2687
Dalrymple	55-64	0	M	2755
Dalrymple	55-64	1	F	173
Dalrymple	55-64	1	M	215
Dalrymple	65-74		F	264
Dalrymple	65-74		M	266
Dalrymple	65-74	0	F	2041
Dalrymple	65-74	0	M	2153
Dalrymple	65-74	1	F	205
Dalrymple	65-74	1	M	264
Dalrymple	75-84		F	136
Dalrymple	75-84		M	122
Dalrymple	75-84	0	F	863
Dalrymple	75-84	0	M	933
Dalrymple	75-84	1	F	271
Dalrymple	75-84	1	M	216
Dalrymple	85+		F	56
Dalrymple	85+		M	40
Dalrymple	85+	0	F	232
Dalrymple	85+	0	M	173
Dalrymple	85+	1	F	226
Dalrymple	85+	1	M	134
Everton	0-4		F	38
Everton	0-4		M	39
Everton	0-4	0	F	1368
Everton	0-4	0	M	1443
Everton	0-4	1	F	10
Everton	0-4	1	M	36
Everton	5-14		F	105
Everton	5-14		M	109
Everton	5-14	0	F	3014
Everton	5-14	0	M	3073
Everton	5-14	1	F	54
Everton	5-14	1	M	135
Everton	15-19		F	55
Everton	15-19		M	48
Everton	15-19	0	F	1446
Everton	15-19	0	M	1426
Everton	15-19	1	F	27
Everton	15-19	1	M	46
Everton	20-24		F	58
Everton	20-24		M	66
Everton	20-24	0	F	1372
Everton	20-24	0	M	1466
Everton	20-24	1	F	30
Everton	20-24	1	M	34
Everton	25-34		F	130
Everton	25-34		M	135
Everton	25-34	0	F	2884
Everton	25-34	0	M	2681
Everton	25-34	1	F	36
Everton	25-34	1	M	51
Everton	35-44		F	139
Everton	35-44		M	144
Everton	35-44	0	F	3450
Everton	35-44	0	M	3111
Everton	35-44	1	F	49
Everton	35-44	1	M	60
Everton	45-54		F	133
Everton	45-54		M	168
Everton	45-54	0	F	3189
Everton	45-54	0	M	3045
Everton	45-54	1	F	77
Everton	45-54	1	M	61
Everton	55-64		F	97
Everton	55-64		M	114
Everton	55-64	0	F	2337
Everton	55-64	0	M	2168
Everton	55-64	1	F	85
Everton	55-64	1	M	82
Everton	65-74		F	86
Everton	65-74		M	69
Everton	65-74	0	F	1721
Everton	65-74	0	M	1501
Everton	65-74	1	F	124
Everton	65-74	1	M	123
Everton	75-84		F	86
Everton	75-84		M	57
Everton	75-84	0	F	740
Everton	75-84	0	M	591
Everton	75-84	1	F	195
Everton	75-84	1	M	113
Everton	85+		F	59
Everton	85+		M	27
Everton	85+	0	F	228
Everton	85+	0	M	141
Everton	85+	1	F	303
Everton	85+	1	M	104
Ferny Grove	0-4		F	40
Ferny Grove	0-4		M	55
Ferny Grove	0-4	0	F	1356
Ferny Grove	0-4	0	M	1488
Ferny Grove	0-4	1	F	25
Ferny Grove	0-4	1	M	24
Ferny Grove	5-14		F	114
Ferny Grove	5-14		M	118
Ferny Grove	5-14	0	F	3170
Ferny Grove	5-14	0	M	3327
Ferny Grove	5-14	1	F	64
Ferny Grove	5-14	1	M	156
Ferny Grove	15-19		F	41
Ferny Grove	15-19		M	53
Ferny Grove	15-19	0	F	1405
Ferny Grove	15-19	0	M	1559
Ferny Grove	15-19	1	F	30
Ferny Grove	15-19	1	M	56
Ferny Grove	20-24		F	39
Ferny Grove	20-24		M	56
Ferny Grove	20-24	0	F	1056
Ferny Grove	20-24	0	M	1125
Ferny Grove	20-24	1	F	23
Ferny Grove	20-24	1	M	32
Ferny Grove	25-34		F	100
Ferny Grove	25-34		M	90
Ferny Grove	25-34	0	F	2316
Ferny Grove	25-34	0	M	2098
Ferny Grove	25-34	1	F	52
Ferny Grove	25-34	1	M	49
Ferny Grove	35-44		F	116
Ferny Grove	35-44		M	147
Ferny Grove	35-44	0	F	3475
Ferny Grove	35-44	0	M	3169
Ferny Grove	35-44	1	F	51
Ferny Grove	35-44	1	M	38
Ferny Grove	45-54		F	163
Ferny Grove	45-54		M	149
Ferny Grove	45-54	0	F	3368
Ferny Grove	45-54	0	M	3126
Ferny Grove	45-54	1	F	76
Ferny Grove	45-54	1	M	67
Ferny Grove	55-64		F	112
Ferny Grove	55-64		M	112
Ferny Grove	55-64	0	F	2514
Ferny Grove	55-64	0	M	2352
Ferny Grove	55-64	1	F	96
Ferny Grove	55-64	1	M	99
Ferny Grove	65-74		F	108
Ferny Grove	65-74		M	109
Ferny Grove	65-74	0	F	1905
Ferny Grove	65-74	0	M	1818
Ferny Grove	65-74	1	F	109
Ferny Grove	65-74	1	M	144
Ferny Grove	75-84		F	58
Ferny Grove	75-84		M	57
Ferny Grove	75-84	0	F	590
Ferny Grove	75-84	0	M	556
Ferny Grove	75-84	1	F	139
Ferny Grove	75-84	1	M	115
Ferny Grove	85+		F	65
Ferny Grove	85+		M	25
Ferny Grove	85+	0	F	148
Ferny Grove	85+	0	M	112
Ferny Grove	85+	1	F	214
Ferny Grove	85+	1	M	90
Gaven	0-4		F	130
Gaven	0-4		M	134
Gaven	0-4	0	F	1812
Gaven	0-4	0	M	1961
Gaven	0-4	1	F	23
Gaven	0-4	1	M	25
Gaven	5-14		F	234
Gaven	5-14		M	201
Gaven	5-14	0	F	3784
Gaven	5-14	0	M	3835
Gaven	5-14	1	F	124
Gaven	5-14	1	M	236
Gaven	15-19		F	101
Gaven	15-19		M	98
Gaven	15-19	0	F	1741
Gaven	15-19	0	M	1826
Gaven	15-19	1	F	56
Gaven	15-19	1	M	81
Gaven	20-24		F	110
Gaven	20-24		M	123
Gaven	20-24	0	F	1615
Gaven	20-24	0	M	1574
Gaven	20-24	1	F	45
Gaven	20-24	1	M	61
Gaven	25-34		F	253
Gaven	25-34		M	255
Gaven	25-34	0	F	3753
Gaven	25-34	0	M	3336
Gaven	25-34	1	F	50
Gaven	25-34	1	M	88
Gaven	35-44		F	245
Gaven	35-44		M	243
Gaven	35-44	0	F	4155
Gaven	35-44	0	M	3821
Gaven	35-44	1	F	107
Gaven	35-44	1	M	82
Gaven	45-54		F	259
Gaven	45-54		M	268
Gaven	45-54	0	F	3818
Gaven	45-54	0	M	3612
Gaven	45-54	1	F	162
Gaven	45-54	1	M	141
Gaven	55-64		F	211
Gaven	55-64		M	232
Gaven	55-64	0	F	2892
Gaven	55-64	0	M	2574
Gaven	55-64	1	F	176
Gaven	55-64	1	M	188
Gaven	65-74		F	154
Gaven	65-74		M	127
Gaven	65-74	0	F	1951
Gaven	65-74	0	M	1832
Gaven	65-74	1	F	203
Gaven	65-74	1	M	233
Gaven	75-84		F	91
Gaven	75-84		M	83
Gaven	75-84	0	F	806
Gaven	75-84	0	M	768
Gaven	75-84	1	F	269
Gaven	75-84	1	M	199
Gaven	85+		F	58
Gaven	85+		M	50
Gaven	85+	0	F	207
Gaven	85+	0	M	198
Gaven	85+	1	F	273
Gaven	85+	1	M	120
Gladstone	0-4		F	163
Gladstone	0-4		M	178
Gladstone	0-4	0	F	1961
Gladstone	0-4	0	M	1976
Gladstone	0-4	1	F	25
Gladstone	0-4	1	M	31
Gladstone	5-14		F	297
Gladstone	5-14		M	305
Gladstone	5-14	0	F	3837
Gladstone	5-14	0	M	3895
Gladstone	5-14	1	F	100
Gladstone	5-14	1	M	176
Gladstone	15-19		F	129
Gladstone	15-19		M	134
Gladstone	15-19	0	F	1458
Gladstone	15-19	0	M	1687
Gladstone	15-19	1	F	30
Gladstone	15-19	1	M	66
Gladstone	20-24		F	140
Gladstone	20-24		M	148
Gladstone	20-24	0	F	1512
Gladstone	20-24	0	M	1619
Gladstone	20-24	1	F	20
Gladstone	20-24	1	M	42
Gladstone	25-34		F	344
Gladstone	25-34		M	333
Gladstone	25-34	0	F	3809
Gladstone	25-34	0	M	3564
Gladstone	25-34	1	F	53
Gladstone	25-34	1	M	48
Gladstone	35-44		F	315
Gladstone	35-44		M	344
Gladstone	35-44	0	F	3617
Gladstone	35-44	0	M	3692
Gladstone	35-44	1	F	82
Gladstone	35-44	1	M	88
Gladstone	45-54		F	288
Gladstone	45-54		M	402
Gladstone	45-54	0	F	3419
Gladstone	45-54	0	M	3782
Gladstone	45-54	1	F	126
Gladstone	45-54	1	M	84
Gladstone	55-64		F	215
Gladstone	55-64		M	290
Gladstone	55-64	0	F	2405
Gladstone	55-64	0	M	2906
Gladstone	55-64	1	F	133
Gladstone	55-64	1	M	127
Gladstone	65-74		F	132
Gladstone	65-74		M	114
Gladstone	65-74	0	F	1328
Gladstone	65-74	0	M	1415
Gladstone	65-74	1	F	145
Gladstone	65-74	1	M	133
Gladstone	75-84		F	64
Gladstone	75-84		M	52
Gladstone	75-84	0	F	542
Gladstone	75-84	0	M	499
Gladstone	75-84	1	F	165
Gladstone	75-84	1	M	134
Gladstone	85+		F	17
Gladstone	85+		M	11
Gladstone	85+	0	F	113
Gladstone	85+	0	M	73
Gladstone	85+	1	F	168
Gladstone	85+	1	M	85
Glass House	0-4		F	109
Glass House	0-4		M	104
Glass House	0-4	0	F	1338
Glass House	0-4	0	M	1402
Glass House	0-4	1	F	15
Glass House	0-4	1	M	22
Glass House	5-14		F	220
Glass House	5-14		M	243
Glass House	5-14	0	F	3273
Glass House	5-14	0	M	3421
Glass House	5-14	1	F	77
Glass House	5-14	1	M	210
Glass House	15-19		F	86
Glass House	15-19		M	138
Glass House	15-19	0	F	1547
Glass House	15-19	0	M	1573
Glass House	15-19	1	F	28
Glass House	15-19	1	M	68
Glass House	20-24		F	115
Glass House	20-24		M	299
Glass House	20-24	0	F	1249
Glass House	20-24	0	M	1281
Glass House	20-24	1	F	36
Glass House	20-24	1	M	41
Glass House	25-34		F	204
Glass House	25-34		M	564
Glass House	25-34	0	F	2596
Glass House	25-34	0	M	2347
Glass House	25-34	1	F	53
Glass House	25-34	1	M	65
Glass House	35-44		F	248
Glass House	35-44		M	490
Glass House	35-44	0	F	3119
Glass House	35-44	0	M	2893
Glass House	35-44	1	F	93
Glass House	35-44	1	M	73
Glass House	45-54		F	266
Glass House	45-54		M	338
Glass House	45-54	0	F	3734
Glass House	45-54	0	M	3348
Glass House	45-54	1	F	164
Glass House	45-54	1	M	141
Glass House	55-64		F	289
Glass House	55-64		M	333
Glass House	55-64	0	F	3442
Glass House	55-64	0	M	3189
Glass House	55-64	1	F	227
Glass House	55-64	1	M	229
Glass House	65-74		F	230
Glass House	65-74		M	249
Glass House	65-74	0	F	2768
Glass House	65-74	0	M	2814
Glass House	65-74	1	F	235
Glass House	65-74	1	M	300
Glass House	75-84		F	100
Glass House	75-84		M	97
Glass House	75-84	0	F	930
Glass House	75-84	0	M	1051
Glass House	75-84	1	F	244
Glass House	75-84	1	M	210
Glass House	85+		F	38
Glass House	85+		M	32
Glass House	85+	0	F	179
Glass House	85+	0	M	179
Glass House	85+	1	F	236
Glass House	85+	1	M	139
Greenslopes	0-4		F	80
Greenslopes	0-4		M	82
Greenslopes	0-4	0	F	1435
Greenslopes	0-4	0	M	1476
Greenslopes	0-4	1	F	17
Greenslopes	0-4	1	M	15
Greenslopes	5-14		F	129
Greenslopes	5-14		M	121
Greenslopes	5-14	0	F	2580
Greenslopes	5-14	0	M	2744
Greenslopes	5-14	1	F	50
Greenslopes	5-14	1	M	88
Greenslopes	15-19		F	55
Greenslopes	15-19		M	67
Greenslopes	15-19	0	F	1142
Greenslopes	15-19	0	M	1250
Greenslopes	15-19	1	F	26
Greenslopes	15-19	1	M	35
Greenslopes	20-24		F	119
Greenslopes	20-24		M	98
Greenslopes	20-24	0	F	1687
Greenslopes	20-24	0	M	1688
Greenslopes	20-24	1	F	19
Greenslopes	20-24	1	M	32
Greenslopes	25-34		F	282
Greenslopes	25-34		M	289
Greenslopes	25-34	0	F	4203
Greenslopes	25-34	0	M	3764
Greenslopes	25-34	1	F	41
Greenslopes	25-34	1	M	49
Greenslopes	35-44		F	181
Greenslopes	35-44		M	209
Greenslopes	35-44	0	F	3519
Greenslopes	35-44	0	M	3473
Greenslopes	35-44	1	F	45
Greenslopes	35-44	1	M	59
Greenslopes	45-54		F	191
Greenslopes	45-54		M	189
Greenslopes	45-54	0	F	2908
Greenslopes	45-54	0	M	2729
Greenslopes	45-54	1	F	76
Greenslopes	45-54	1	M	77
Greenslopes	55-64		F	127
Greenslopes	55-64		M	121
Greenslopes	55-64	0	F	2052
Greenslopes	55-64	0	M	1827
Greenslopes	55-64	1	F	114
Greenslopes	55-64	1	M	90
Greenslopes	65-74		F	98
Greenslopes	65-74		M	73
Greenslopes	65-74	0	F	1306
Greenslopes	65-74	0	M	1089
Greenslopes	65-74	1	F	133
Greenslopes	65-74	1	M	97
Greenslopes	75-84		F	75
Greenslopes	75-84		M	47
Greenslopes	75-84	0	F	741
Greenslopes	75-84	0	M	551
Greenslopes	75-84	1	F	259
Greenslopes	75-84	1	M	151
Greenslopes	85+		F	68
Greenslopes	85+		M	28
Greenslopes	85+	0	F	253
Greenslopes	85+	0	M	160
Greenslopes	85+	1	F	403
Greenslopes	85+	1	M	150
Gregory	0-4		F	160
Gregory	0-4		M	210
Gregory	0-4	0	F	1526
Gregory	0-4	0	M	1557
Gregory	0-4	1	F	11
Gregory	0-4	1	M	23
Gregory	5-14		F	312
Gregory	5-14		M	325
Gregory	5-14	0	F	2654
Gregory	5-14	0	M	2836
Gregory	5-14	1	F	39
Gregory	5-14	1	M	96
Gregory	15-19		F	119
Gregory	15-19		M	129
Gregory	15-19	0	F	959
Gregory	15-19	0	M	1050
Gregory	15-19	1	F	14
Gregory	15-19	1	M	30
Gregory	20-24		F	149
Gregory	20-24		M	170
Gregory	20-24	0	F	1067
Gregory	20-24	0	M	1092
Gregory	20-24	1	F	16
Gregory	20-24	1	M	21
Gregory	25-34		F	364
Gregory	25-34		M	449
Gregory	25-34	0	F	2828
Gregory	25-34	0	M	2655
Gregory	25-34	1	F	31
Gregory	25-34	1	M	38
Gregory	35-44		F	321
Gregory	35-44		M	448
Gregory	35-44	0	F	2388
Gregory	35-44	0	M	2500
Gregory	35-44	1	F	42
Gregory	35-44	1	M	31
Gregory	45-54		F	309
Gregory	45-54		M	427
Gregory	45-54	0	F	2406
Gregory	45-54	0	M	2585
Gregory	45-54	1	F	66
Gregory	45-54	1	M	54
Gregory	55-64		F	238
Gregory	55-64		M	302
Gregory	55-64	0	F	1823
Gregory	55-64	0	M	2172
Gregory	55-64	1	F	98
Gregory	55-64	1	M	103
Gregory	65-74		F	126
Gregory	65-74		M	164
Gregory	65-74	0	F	997
Gregory	65-74	0	M	1192
Gregory	65-74	1	F	86
Gregory	65-74	1	M	132
Gregory	75-84		F	68
Gregory	75-84		M	76
Gregory	75-84	0	F	406
Gregory	75-84	0	M	431
Gregory	75-84	1	F	99
Gregory	75-84	1	M	97
Gregory	85+		F	19
Gregory	85+		M	17
Gregory	85+	0	F	90
Gregory	85+	0	M	82
Gregory	85+	1	F	101
Gregory	85+	1	M	57
Gympie	0-4		F	109
Gympie	0-4		M	110
Gympie	0-4	0	F	1102
Gympie	0-4	0	M	1208
Gympie	0-4	1	F	33
Gympie	0-4	1	M	27
Gympie	5-14		F	200
Gympie	5-14		M	227
Gympie	5-14	0	F	2766
Gympie	5-14	0	M	2914
Gympie	5-14	1	F	89
Gympie	5-14	1	M	202
Gympie	15-19		F	90
Gympie	15-19		M	91
Gympie	15-19	0	F	1198
Gympie	15-19	0	M	1270
Gympie	15-19	1	F	46
Gympie	15-19	1	M	74
Gympie	20-24		F	86
Gympie	20-24		M	76
Gympie	20-24	0	F	913
Gympie	20-24	0	M	960
Gympie	20-24	1	F	37
Gympie	20-24	1	M	62
Gympie	25-34		F	159
Gympie	25-34		M	181
Gympie	25-34	0	F	2080
Gympie	25-34	0	M	1789
Gympie	25-34	1	F	68
Gympie	25-34	1	M	101
Gympie	35-44		F	207
