SED_NAME16	Age	HoursHousekeeping	Sex	adults
Lara (Western Victoria)	85+	5-14	M	61
Lara (Western Victoria)	85+	15-29	F	57
Lara (Western Victoria)	85+	15-29	M	26
Lara (Western Victoria)	85+	30+	F	47
Lara (Western Victoria)	85+	30+	M	31
Lowan (Western Victoria)	15-19		F	197
Lowan (Western Victoria)	15-19		M	191
Lowan (Western Victoria)	15-19	0	F	432
Lowan (Western Victoria)	15-19	0	M	645
Lowan (Western Victoria)	15-19	<5	F	718
Lowan (Western Victoria)	15-19	<5	M	746
Lowan (Western Victoria)	15-19	5-14	F	196
Lowan (Western Victoria)	15-19	5-14	M	120
Lowan (Western Victoria)	15-19	15-29	F	26
Lowan (Western Victoria)	15-19	15-29	M	12
Lowan (Western Victoria)	15-19	30+	F	7
Lowan (Western Victoria)	15-19	30+	M	3
Lowan (Western Victoria)	20-24		F	94
Lowan (Western Victoria)	20-24		M	94
Lowan (Western Victoria)	20-24	0	F	222
Lowan (Western Victoria)	20-24	0	M	476
Lowan (Western Victoria)	20-24	<5	F	370
Lowan (Western Victoria)	20-24	<5	M	504
Lowan (Western Victoria)	20-24	5-14	F	378
Lowan (Western Victoria)	20-24	5-14	M	279
Lowan (Western Victoria)	20-24	15-29	F	115
Lowan (Western Victoria)	20-24	15-29	M	43
Lowan (Western Victoria)	20-24	30+	F	94
Lowan (Western Victoria)	20-24	30+	M	13
Lowan (Western Victoria)	25-34		F	170
Lowan (Western Victoria)	25-34		M	238
Lowan (Western Victoria)	25-34	0	F	261
Lowan (Western Victoria)	25-34	0	M	500
Lowan (Western Victoria)	25-34	<5	F	440
Lowan (Western Victoria)	25-34	<5	M	879
Lowan (Western Victoria)	25-34	5-14	F	808
Lowan (Western Victoria)	25-34	5-14	M	809
Lowan (Western Victoria)	25-34	15-29	F	469
Lowan (Western Victoria)	25-34	15-29	M	191
Lowan (Western Victoria)	25-34	30+	F	660
Lowan (Western Victoria)	25-34	30+	M	100
Lowan (Western Victoria)	35-44		F	193
Lowan (Western Victoria)	35-44		M	216
Lowan (Western Victoria)	35-44	0	F	215
Lowan (Western Victoria)	35-44	0	M	443
Lowan (Western Victoria)	35-44	<5	F	227
Lowan (Western Victoria)	35-44	<5	M	820
Lowan (Western Victoria)	35-44	5-14	F	853
Lowan (Western Victoria)	35-44	5-14	M	907
Lowan (Western Victoria)	35-44	15-29	F	708
Lowan (Western Victoria)	35-44	15-29	M	271
Lowan (Western Victoria)	35-44	30+	F	797
Lowan (Western Victoria)	35-44	30+	M	132
Lowan (Western Victoria)	45-54		F	268
Lowan (Western Victoria)	45-54		M	304
Lowan (Western Victoria)	45-54	0	F	372
Lowan (Western Victoria)	45-54	0	M	692
Lowan (Western Victoria)	45-54	<5	F	323
Lowan (Western Victoria)	45-54	<5	M	1053
Lowan (Western Victoria)	45-54	5-14	F	1359
Lowan (Western Victoria)	45-54	5-14	M	1174
Lowan (Western Victoria)	45-54	15-29	F	984
Lowan (Western Victoria)	45-54	15-29	M	337
Lowan (Western Victoria)	45-54	30+	F	656
Lowan (Western Victoria)	45-54	30+	M	157
Lowan (Western Victoria)	55-64		F	343
Lowan (Western Victoria)	55-64		M	360
Lowan (Western Victoria)	55-64	0	F	538
Lowan (Western Victoria)	55-64	0	M	914
Lowan (Western Victoria)	55-64	<5	F	344
Lowan (Western Victoria)	55-64	<5	M	1079
Lowan (Western Victoria)	55-64	5-14	F	1250
Lowan (Western Victoria)	55-64	5-14	M	1316
Lowan (Western Victoria)	55-64	15-29	F	959
Lowan (Western Victoria)	55-64	15-29	M	398
Lowan (Western Victoria)	55-64	30+	F	831
Lowan (Western Victoria)	55-64	30+	M	199
Lowan (Western Victoria)	65-74		F	425
Lowan (Western Victoria)	65-74		M	425
Lowan (Western Victoria)	65-74	0	F	696
Lowan (Western Victoria)	65-74	0	M	962
Lowan (Western Victoria)	65-74	<5	F	207
Lowan (Western Victoria)	65-74	<5	M	604
Lowan (Western Victoria)	65-74	5-14	F	606
Lowan (Western Victoria)	65-74	5-14	M	782
Lowan (Western Victoria)	65-74	15-29	F	734
Lowan (Western Victoria)	65-74	15-29	M	380
Lowan (Western Victoria)	65-74	30+	F	823
Lowan (Western Victoria)	65-74	30+	M	332
Lowan (Western Victoria)	75-84		F	399
Lowan (Western Victoria)	75-84		M	336
Lowan (Western Victoria)	75-84	0	F	674
Lowan (Western Victoria)	75-84	0	M	595
Lowan (Western Victoria)	75-84	<5	F	157
Lowan (Western Victoria)	75-84	<5	M	260
Lowan (Western Victoria)	75-84	5-14	F	291
Lowan (Western Victoria)	75-84	5-14	M	375
Lowan (Western Victoria)	75-84	15-29	F	331
Lowan (Western Victoria)	75-84	15-29	M	215
Lowan (Western Victoria)	75-84	30+	F	386
Lowan (Western Victoria)	75-84	30+	M	162
Lowan (Western Victoria)	85+		F	290
Lowan (Western Victoria)	85+		M	151
Lowan (Western Victoria)	85+	0	F	582
Lowan (Western Victoria)	85+	0	M	303
Lowan (Western Victoria)	85+	<5	F	101
Lowan (Western Victoria)	85+	<5	M	92
Lowan (Western Victoria)	85+	5-14	F	160
Lowan (Western Victoria)	85+	5-14	M	91
Lowan (Western Victoria)	85+	15-29	F	110
Lowan (Western Victoria)	85+	15-29	M	56
Lowan (Western Victoria)	85+	30+	F	83
Lowan (Western Victoria)	85+	30+	M	49
Macedon (Northern Victoria)	15-19		F	191
Macedon (Northern Victoria)	15-19		M	231
Macedon (Northern Victoria)	15-19	0	F	459
Macedon (Northern Victoria)	15-19	0	M	612
Macedon (Northern Victoria)	15-19	<5	F	842
Macedon (Northern Victoria)	15-19	<5	M	818
Macedon (Northern Victoria)	15-19	5-14	F	145
Macedon (Northern Victoria)	15-19	5-14	M	113
Macedon (Northern Victoria)	15-19	15-29	F	14
Macedon (Northern Victoria)	15-19	15-29	M	3
Macedon (Northern Victoria)	15-19	30+	F	3
Macedon (Northern Victoria)	15-19	30+	M	6
Macedon (Northern Victoria)	20-24		F	80
Macedon (Northern Victoria)	20-24		M	108
Macedon (Northern Victoria)	20-24	0	F	240
Macedon (Northern Victoria)	20-24	0	M	450
Macedon (Northern Victoria)	20-24	<5	F	483
Macedon (Northern Victoria)	20-24	<5	M	556
Macedon (Northern Victoria)	20-24	5-14	F	274
Macedon (Northern Victoria)	20-24	5-14	M	190
Macedon (Northern Victoria)	20-24	15-29	F	62
Macedon (Northern Victoria)	20-24	15-29	M	19
Macedon (Northern Victoria)	20-24	30+	F	46
Macedon (Northern Victoria)	20-24	30+	M	15
Macedon (Northern Victoria)	25-34		F	163
Macedon (Northern Victoria)	25-34		M	159
Macedon (Northern Victoria)	25-34	0	F	201
Macedon (Northern Victoria)	25-34	0	M	441
Macedon (Northern Victoria)	25-34	<5	F	470
Macedon (Northern Victoria)	25-34	<5	M	764
Macedon (Northern Victoria)	25-34	5-14	F	696
Macedon (Northern Victoria)	25-34	5-14	M	695
Macedon (Northern Victoria)	25-34	15-29	F	369
Macedon (Northern Victoria)	25-34	15-29	M	137
Macedon (Northern Victoria)	25-34	30+	F	534
Macedon (Northern Victoria)	25-34	30+	M	64
Macedon (Northern Victoria)	35-44		F	302
Macedon (Northern Victoria)	35-44		M	270
Macedon (Northern Victoria)	35-44	0	F	166
Macedon (Northern Victoria)	35-44	0	M	353
Macedon (Northern Victoria)	35-44	<5	F	383
Macedon (Northern Victoria)	35-44	<5	M	989
Macedon (Northern Victoria)	35-44	5-14	F	1275
Macedon (Northern Victoria)	35-44	5-14	M	1391
Macedon (Northern Victoria)	35-44	15-29	F	922
Macedon (Northern Victoria)	35-44	15-29	M	372
Macedon (Northern Victoria)	35-44	30+	F	1033
Macedon (Northern Victoria)	35-44	30+	M	176
Macedon (Northern Victoria)	45-54		F	343
Macedon (Northern Victoria)	45-54		M	346
Macedon (Northern Victoria)	45-54	0	F	281
Macedon (Northern Victoria)	45-54	0	M	590
Macedon (Northern Victoria)	45-54	<5	F	449
Macedon (Northern Victoria)	45-54	<5	M	1191
Macedon (Northern Victoria)	45-54	5-14	F	1705
Macedon (Northern Victoria)	45-54	5-14	M	1611
Macedon (Northern Victoria)	45-54	15-29	F	1117
Macedon (Northern Victoria)	45-54	15-29	M	437
Macedon (Northern Victoria)	45-54	30+	F	807
Macedon (Northern Victoria)	45-54	30+	M	174
Macedon (Northern Victoria)	55-64		F	363
Macedon (Northern Victoria)	55-64		M	405
Macedon (Northern Victoria)	55-64	0	F	413
Macedon (Northern Victoria)	55-64	0	M	684
Macedon (Northern Victoria)	55-64	<5	F	447
Macedon (Northern Victoria)	55-64	<5	M	995
Macedon (Northern Victoria)	55-64	5-14	F	1468
Macedon (Northern Victoria)	55-64	5-14	M	1404
Macedon (Northern Victoria)	55-64	15-29	F	990
Macedon (Northern Victoria)	55-64	15-29	M	491
Macedon (Northern Victoria)	55-64	30+	F	697
Macedon (Northern Victoria)	55-64	30+	M	220
Macedon (Northern Victoria)	65-74		F	386
Macedon (Northern Victoria)	65-74		M	349
Macedon (Northern Victoria)	65-74	0	F	509
Macedon (Northern Victoria)	65-74	0	M	739
Macedon (Northern Victoria)	65-74	<5	F	209
Macedon (Northern Victoria)	65-74	<5	M	539
Macedon (Northern Victoria)	65-74	5-14	F	728
Macedon (Northern Victoria)	65-74	5-14	M	925
Macedon (Northern Victoria)	65-74	15-29	F	783
Macedon (Northern Victoria)	65-74	15-29	M	519
Macedon (Northern Victoria)	65-74	30+	F	765
Macedon (Northern Victoria)	65-74	30+	M	345
Macedon (Northern Victoria)	75-84		F	240
Macedon (Northern Victoria)	75-84		M	222
Macedon (Northern Victoria)	75-84	0	F	334
Macedon (Northern Victoria)	75-84	0	M	381
Macedon (Northern Victoria)	75-84	<5	F	101
Macedon (Northern Victoria)	75-84	<5	M	177
Macedon (Northern Victoria)	75-84	5-14	F	240
Macedon (Northern Victoria)	75-84	5-14	M	255
Macedon (Northern Victoria)	75-84	15-29	F	178
Macedon (Northern Victoria)	75-84	15-29	M	169
Macedon (Northern Victoria)	75-84	30+	F	240
Macedon (Northern Victoria)	75-84	30+	M	134
Macedon (Northern Victoria)	85+		F	188
Macedon (Northern Victoria)	85+		M	67
Macedon (Northern Victoria)	85+	0	F	317
Macedon (Northern Victoria)	85+	0	M	172
Macedon (Northern Victoria)	85+	<5	F	56
Macedon (Northern Victoria)	85+	<5	M	35
Macedon (Northern Victoria)	85+	5-14	F	64
Macedon (Northern Victoria)	85+	5-14	M	68
Macedon (Northern Victoria)	85+	15-29	F	41
Macedon (Northern Victoria)	85+	15-29	M	27
Macedon (Northern Victoria)	85+	30+	F	44
Macedon (Northern Victoria)	85+	30+	M	35
Malvern (Southern Metropolitan)	15-19		F	114
Malvern (Southern Metropolitan)	15-19		M	103
Malvern (Southern Metropolitan)	15-19	0	F	655
Malvern (Southern Metropolitan)	15-19	0	M	718
Malvern (Southern Metropolitan)	15-19	<5	F	795
Malvern (Southern Metropolitan)	15-19	<5	M	751
Malvern (Southern Metropolitan)	15-19	5-14	F	108
Malvern (Southern Metropolitan)	15-19	5-14	M	62
Malvern (Southern Metropolitan)	15-19	15-29	F	9
Malvern (Southern Metropolitan)	15-19	15-29	M	4
Malvern (Southern Metropolitan)	15-19	30+	F	5
Malvern (Southern Metropolitan)	15-19	30+	M	4
Malvern (Southern Metropolitan)	20-24		F	148
Malvern (Southern Metropolitan)	20-24		M	134
Malvern (Southern Metropolitan)	20-24	0	F	853
Malvern (Southern Metropolitan)	20-24	0	M	904
Malvern (Southern Metropolitan)	20-24	<5	F	1149
Malvern (Southern Metropolitan)	20-24	<5	M	927
Malvern (Southern Metropolitan)	20-24	5-14	F	491
Malvern (Southern Metropolitan)	20-24	5-14	M	285
Malvern (Southern Metropolitan)	20-24	15-29	F	51
Malvern (Southern Metropolitan)	20-24	15-29	M	26
Malvern (Southern Metropolitan)	20-24	30+	F	20
Malvern (Southern Metropolitan)	20-24	30+	M	11
Malvern (Southern Metropolitan)	25-34		F	313
Malvern (Southern Metropolitan)	25-34		M	319
Malvern (Southern Metropolitan)	25-34	0	F	747
Malvern (Southern Metropolitan)	25-34	0	M	1087
Malvern (Southern Metropolitan)	25-34	<5	F	1709
Malvern (Southern Metropolitan)	25-34	<5	M	1949
Malvern (Southern Metropolitan)	25-34	5-14	F	1423
Malvern (Southern Metropolitan)	25-34	5-14	M	1009
Malvern (Southern Metropolitan)	25-34	15-29	F	348
Malvern (Southern Metropolitan)	25-34	15-29	M	125
Malvern (Southern Metropolitan)	25-34	30+	F	309
Malvern (Southern Metropolitan)	25-34	30+	M	36
Malvern (Southern Metropolitan)	35-44		F	221
Malvern (Southern Metropolitan)	35-44		M	216
Malvern (Southern Metropolitan)	35-44	0	F	270
Malvern (Southern Metropolitan)	35-44	0	M	486
Malvern (Southern Metropolitan)	35-44	<5	F	701
Malvern (Southern Metropolitan)	35-44	<5	M	1345
Malvern (Southern Metropolitan)	35-44	5-14	F	1177
Malvern (Southern Metropolitan)	35-44	5-14	M	1223
Malvern (Southern Metropolitan)	35-44	15-29	F	725
Malvern (Southern Metropolitan)	35-44	15-29	M	200
Malvern (Southern Metropolitan)	35-44	30+	F	837
Malvern (Southern Metropolitan)	35-44	30+	M	69
Malvern (Southern Metropolitan)	45-54		F	193
Malvern (Southern Metropolitan)	45-54		M	232
Malvern (Southern Metropolitan)	45-54	0	F	299
Malvern (Southern Metropolitan)	45-54	0	M	547
Malvern (Southern Metropolitan)	45-54	<5	F	531
Malvern (Southern Metropolitan)	45-54	<5	M	1331
Malvern (Southern Metropolitan)	45-54	5-14	F	1448
Malvern (Southern Metropolitan)	45-54	5-14	M	1197
Malvern (Southern Metropolitan)	45-54	15-29	F	974
Malvern (Southern Metropolitan)	45-54	15-29	M	254
Malvern (Southern Metropolitan)	45-54	30+	F	666
Malvern (Southern Metropolitan)	45-54	30+	M	72
Malvern (Southern Metropolitan)	55-64		F	194
Malvern (Southern Metropolitan)	55-64		M	176
Malvern (Southern Metropolitan)	55-64	0	F	294
Malvern (Southern Metropolitan)	55-64	0	M	539
Malvern (Southern Metropolitan)	55-64	<5	F	477
Malvern (Southern Metropolitan)	55-64	<5	M	993
Malvern (Southern Metropolitan)	55-64	5-14	F	1284
Malvern (Southern Metropolitan)	55-64	5-14	M	985
Malvern (Southern Metropolitan)	55-64	15-29	F	744
Malvern (Southern Metropolitan)	55-64	15-29	M	224
Malvern (Southern Metropolitan)	55-64	30+	F	398
Malvern (Southern Metropolitan)	55-64	30+	M	71
Malvern (Southern Metropolitan)	65-74		F	188
Malvern (Southern Metropolitan)	65-74		M	177
Malvern (Southern Metropolitan)	65-74	0	F	368
Malvern (Southern Metropolitan)	65-74	0	M	590
Malvern (Southern Metropolitan)	65-74	<5	F	305
Malvern (Southern Metropolitan)	65-74	<5	M	661
Malvern (Southern Metropolitan)	65-74	5-14	F	913
Malvern (Southern Metropolitan)	65-74	5-14	M	735
Malvern (Southern Metropolitan)	65-74	15-29	F	637
Malvern (Southern Metropolitan)	65-74	15-29	M	230
Malvern (Southern Metropolitan)	65-74	30+	F	422
Malvern (Southern Metropolitan)	65-74	30+	M	77
Malvern (Southern Metropolitan)	75-84		F	218
Malvern (Southern Metropolitan)	75-84		M	152
Malvern (Southern Metropolitan)	75-84	0	F	416
Malvern (Southern Metropolitan)	75-84	0	M	415
Malvern (Southern Metropolitan)	75-84	<5	F	185
Malvern (Southern Metropolitan)	75-84	<5	M	265
Malvern (Southern Metropolitan)	75-84	5-14	F	388
Malvern (Southern Metropolitan)	75-84	5-14	M	400
Malvern (Southern Metropolitan)	75-84	15-29	F	323
Malvern (Southern Metropolitan)	75-84	15-29	M	124
Malvern (Southern Metropolitan)	75-84	30+	F	269
Malvern (Southern Metropolitan)	75-84	30+	M	79
Malvern (Southern Metropolitan)	85+		F	178
Malvern (Southern Metropolitan)	85+		M	85
Malvern (Southern Metropolitan)	85+	0	F	466
Malvern (Southern Metropolitan)	85+	0	M	291
Malvern (Southern Metropolitan)	85+	<5	F	132
Malvern (Southern Metropolitan)	85+	<5	M	87
Malvern (Southern Metropolitan)	85+	5-14	F	142
Malvern (Southern Metropolitan)	85+	5-14	M	93
Malvern (Southern Metropolitan)	85+	15-29	F	92
Malvern (Southern Metropolitan)	85+	15-29	M	53
Malvern (Southern Metropolitan)	85+	30+	F	60
Malvern (Southern Metropolitan)	85+	30+	M	27
Melbourne (Northern Metropolitan)	15-19		F	528
Melbourne (Northern Metropolitan)	15-19		M	436
Melbourne (Northern Metropolitan)	15-19	0	F	2516
Melbourne (Northern Metropolitan)	15-19	0	M	2085
Melbourne (Northern Metropolitan)	15-19	<5	F	1706
Melbourne (Northern Metropolitan)	15-19	<5	M	1133
Melbourne (Northern Metropolitan)	15-19	5-14	F	639
Melbourne (Northern Metropolitan)	15-19	5-14	M	388
Melbourne (Northern Metropolitan)	15-19	15-29	F	67
Melbourne (Northern Metropolitan)	15-19	15-29	M	58
Melbourne (Northern Metropolitan)	15-19	30+	F	25
Melbourne (Northern Metropolitan)	15-19	30+	M	27
Melbourne (Northern Metropolitan)	20-24		F	1395
Melbourne (Northern Metropolitan)	20-24		M	1237
Melbourne (Northern Metropolitan)	20-24	0	F	5984
Melbourne (Northern Metropolitan)	20-24	0	M	5580
Melbourne (Northern Metropolitan)	20-24	<5	F	4362
Melbourne (Northern Metropolitan)	20-24	<5	M	3312
Melbourne (Northern Metropolitan)	20-24	5-14	F	2335
Melbourne (Northern Metropolitan)	20-24	5-14	M	1581
Melbourne (Northern Metropolitan)	20-24	15-29	F	334
Melbourne (Northern Metropolitan)	20-24	15-29	M	196
Melbourne (Northern Metropolitan)	20-24	30+	F	117
Melbourne (Northern Metropolitan)	20-24	30+	M	100
Melbourne (Northern Metropolitan)	25-34		F	1943
Melbourne (Northern Metropolitan)	25-34		M	2214
Melbourne (Northern Metropolitan)	25-34	0	F	4452
Melbourne (Northern Metropolitan)	25-34	0	M	5397
Melbourne (Northern Metropolitan)	25-34	<5	F	5834
Melbourne (Northern Metropolitan)	25-34	<5	M	6395
Melbourne (Northern Metropolitan)	25-34	5-14	F	4427
Melbourne (Northern Metropolitan)	25-34	5-14	M	3597
Melbourne (Northern Metropolitan)	25-34	15-29	F	939
Melbourne (Northern Metropolitan)	25-34	15-29	M	427
Melbourne (Northern Metropolitan)	25-34	30+	F	641
Melbourne (Northern Metropolitan)	25-34	30+	M	166
Melbourne (Northern Metropolitan)	35-44		F	727
Melbourne (Northern Metropolitan)	35-44		M	982
Melbourne (Northern Metropolitan)	35-44	0	F	848
Melbourne (Northern Metropolitan)	35-44	0	M	1290
Melbourne (Northern Metropolitan)	35-44	<5	F	1511
Melbourne (Northern Metropolitan)	35-44	<5	M	2284
Melbourne (Northern Metropolitan)	35-44	5-14	F	1819
Melbourne (Northern Metropolitan)	35-44	5-14	M	1904
Melbourne (Northern Metropolitan)	35-44	15-29	F	704
Melbourne (Northern Metropolitan)	35-44	15-29	M	303
Melbourne (Northern Metropolitan)	35-44	30+	F	637
Melbourne (Northern Metropolitan)	35-44	30+	M	129
Melbourne (Northern Metropolitan)	45-54		F	521
Melbourne (Northern Metropolitan)	45-54		M	575
Melbourne (Northern Metropolitan)	45-54	0	F	554
Melbourne (Northern Metropolitan)	45-54	0	M	743
Melbourne (Northern Metropolitan)	45-54	<5	F	798
Melbourne (Northern Metropolitan)	45-54	<5	M	1201
Melbourne (Northern Metropolitan)	45-54	5-14	F	1401
Melbourne (Northern Metropolitan)	45-54	5-14	M	1154
Melbourne (Northern Metropolitan)	45-54	15-29	F	582
Melbourne (Northern Metropolitan)	45-54	15-29	M	234
Melbourne (Northern Metropolitan)	45-54	30+	F	314
Melbourne (Northern Metropolitan)	45-54	30+	M	85
Melbourne (Northern Metropolitan)	55-64		F	410
Melbourne (Northern Metropolitan)	55-64		M	442
Melbourne (Northern Metropolitan)	55-64	0	F	465
Melbourne (Northern Metropolitan)	55-64	0	M	650
Melbourne (Northern Metropolitan)	55-64	<5	F	549
Melbourne (Northern Metropolitan)	55-64	<5	M	875
Melbourne (Northern Metropolitan)	55-64	5-14	F	1092
Melbourne (Northern Metropolitan)	55-64	5-14	M	883
Melbourne (Northern Metropolitan)	55-64	15-29	F	471
Melbourne (Northern Metropolitan)	55-64	15-29	M	212
Melbourne (Northern Metropolitan)	55-64	30+	F	259
Melbourne (Northern Metropolitan)	55-64	30+	M	77
Melbourne (Northern Metropolitan)	65-74		F	283
Melbourne (Northern Metropolitan)	65-74		M	327
Melbourne (Northern Metropolitan)	65-74	0	F	369
Melbourne (Northern Metropolitan)	65-74	0	M	528
Melbourne (Northern Metropolitan)	65-74	<5	F	273
Melbourne (Northern Metropolitan)	65-74	<5	M	476
Melbourne (Northern Metropolitan)	65-74	5-14	F	624
Melbourne (Northern Metropolitan)	65-74	5-14	M	591
Melbourne (Northern Metropolitan)	65-74	15-29	F	393
Melbourne (Northern Metropolitan)	65-74	15-29	M	181
Melbourne (Northern Metropolitan)	65-74	30+	F	228
Melbourne (Northern Metropolitan)	65-74	30+	M	76
Melbourne (Northern Metropolitan)	75-84		F	144
Melbourne (Northern Metropolitan)	75-84		M	152
Melbourne (Northern Metropolitan)	75-84	0	F	295
Melbourne (Northern Metropolitan)	75-84	0	M	280
Melbourne (Northern Metropolitan)	75-84	<5	F	94
Melbourne (Northern Metropolitan)	75-84	<5	M	137
Melbourne (Northern Metropolitan)	75-84	5-14	F	184
Melbourne (Northern Metropolitan)	75-84	5-14	M	180
Melbourne (Northern Metropolitan)	75-84	15-29	F	143
Melbourne (Northern Metropolitan)	75-84	15-29	M	74
Melbourne (Northern Metropolitan)	75-84	30+	F	110
Melbourne (Northern Metropolitan)	75-84	30+	M	40
Melbourne (Northern Metropolitan)	85+		F	74
Melbourne (Northern Metropolitan)	85+		M	65
Melbourne (Northern Metropolitan)	85+	0	F	246
Melbourne (Northern Metropolitan)	85+	0	M	138
Melbourne (Northern Metropolitan)	85+	<5	F	54
Melbourne (Northern Metropolitan)	85+	<5	M	52
Melbourne (Northern Metropolitan)	85+	5-14	F	53
Melbourne (Northern Metropolitan)	85+	5-14	M	39
Melbourne (Northern Metropolitan)	85+	15-29	F	32
Melbourne (Northern Metropolitan)	85+	15-29	M	29
Melbourne (Northern Metropolitan)	85+	30+	F	17
Melbourne (Northern Metropolitan)	85+	30+	M	9
Melton (Western Victoria)	15-19		F	215
Melton (Western Victoria)	15-19		M	232
Melton (Western Victoria)	15-19	0	F	816
Melton (Western Victoria)	15-19	0	M	1150
Melton (Western Victoria)	15-19	<5	F	1020
Melton (Western Victoria)	15-19	<5	M	936
Melton (Western Victoria)	15-19	5-14	F	272
Melton (Western Victoria)	15-19	5-14	M	192
Melton (Western Victoria)	15-19	15-29	F	45
Melton (Western Victoria)	15-19	15-29	M	23
Melton (Western Victoria)	15-19	30+	F	17
Melton (Western Victoria)	15-19	30+	M	10
Melton (Western Victoria)	20-24		F	195
Melton (Western Victoria)	20-24		M	195
Melton (Western Victoria)	20-24	0	F	707
Melton (Western Victoria)	20-24	0	M	1038
Melton (Western Victoria)	20-24	<5	F	750
Melton (Western Victoria)	20-24	<5	M	840
Melton (Western Victoria)	20-24	5-14	F	539
Melton (Western Victoria)	20-24	5-14	M	364
Melton (Western Victoria)	20-24	15-29	F	172
Melton (Western Victoria)	20-24	15-29	M	57
Melton (Western Victoria)	20-24	30+	F	175
Melton (Western Victoria)	20-24	30+	M	20
Melton (Western Victoria)	25-34		F	455
Melton (Western Victoria)	25-34		M	474
Melton (Western Victoria)	25-34	0	F	943
Melton (Western Victoria)	25-34	0	M	1574
Melton (Western Victoria)	25-34	<5	F	973
Melton (Western Victoria)	25-34	<5	M	1854
Melton (Western Victoria)	25-34	5-14	F	1761
Melton (Western Victoria)	25-34	5-14	M	1367
Melton (Western Victoria)	25-34	15-29	F	857
Melton (Western Victoria)	25-34	15-29	M	291
Melton (Western Victoria)	25-34	30+	F	1286
Melton (Western Victoria)	25-34	30+	M	126
Melton (Western Victoria)	35-44		F	384
Melton (Western Victoria)	35-44		M	401
Melton (Western Victoria)	35-44	0	F	708
Melton (Western Victoria)	35-44	0	M	1236
Melton (Western Victoria)	35-44	<5	F	585
Melton (Western Victoria)	35-44	<5	M	1647
Melton (Western Victoria)	35-44	5-14	F	1592
Melton (Western Victoria)	35-44	5-14	M	1631
Melton (Western Victoria)	35-44	15-29	F	1070
Melton (Western Victoria)	35-44	15-29	M	396
Melton (Western Victoria)	35-44	30+	F	1301
Melton (Western Victoria)	35-44	30+	M	199
Melton (Western Victoria)	45-54		F	344
Melton (Western Victoria)	45-54		M	388
Melton (Western Victoria)	45-54	0	F	718
Melton (Western Victoria)	45-54	0	M	1226
Melton (Western Victoria)	45-54	<5	F	492
Melton (Western Victoria)	45-54	<5	M	1247
Melton (Western Victoria)	45-54	5-14	F	1544
Melton (Western Victoria)	45-54	5-14	M	1338
Melton (Western Victoria)	45-54	15-29	F	966
Melton (Western Victoria)	45-54	15-29	M	325
Melton (Western Victoria)	45-54	30+	F	821
Melton (Western Victoria)	45-54	30+	M	160
Melton (Western Victoria)	55-64		F	352
Melton (Western Victoria)	55-64		M	349
Melton (Western Victoria)	55-64	0	F	819
Melton (Western Victoria)	55-64	0	M	1115
Melton (Western Victoria)	55-64	<5	F	444
Melton (Western Victoria)	55-64	<5	M	972
Melton (Western Victoria)	55-64	5-14	F	1265
Melton (Western Victoria)	55-64	5-14	M	1084
Melton (Western Victoria)	55-64	15-29	F	913
Melton (Western Victoria)	55-64	15-29	M	332
Melton (Western Victoria)	55-64	30+	F	768
Melton (Western Victoria)	55-64	30+	M	170
Melton (Western Victoria)	65-74		F	376
Melton (Western Victoria)	65-74		M	315
Melton (Western Victoria)	65-74	0	F	770
Melton (Western Victoria)	65-74	0	M	1034
Melton (Western Victoria)	65-74	<5	F	231
Melton (Western Victoria)	65-74	<5	M	457
Melton (Western Victoria)	65-74	5-14	F	600
Melton (Western Victoria)	65-74	5-14	M	680
Melton (Western Victoria)	65-74	15-29	F	532
Melton (Western Victoria)	65-74	15-29	M	339
Melton (Western Victoria)	65-74	30+	F	589
Melton (Western Victoria)	65-74	30+	M	196
Melton (Western Victoria)	75-84		F	223
Melton (Western Victoria)	75-84		M	179
Melton (Western Victoria)	75-84	0	F	433
Melton (Western Victoria)	75-84	0	M	370
Melton (Western Victoria)	75-84	<5	F	115
Melton (Western Victoria)	75-84	<5	M	146
Melton (Western Victoria)	75-84	5-14	F	182
Melton (Western Victoria)	75-84	5-14	M	166
Melton (Western Victoria)	75-84	15-29	F	147
Melton (Western Victoria)	75-84	15-29	M	98
Melton (Western Victoria)	75-84	30+	F	147
Melton (Western Victoria)	75-84	30+	M	79
Melton (Western Victoria)	85+		F	96
Melton (Western Victoria)	85+		M	42
Melton (Western Victoria)	85+	0	F	311
Melton (Western Victoria)	85+	0	M	152
Melton (Western Victoria)	85+	<5	F	46
Melton (Western Victoria)	85+	<5	M	31
Melton (Western Victoria)	85+	5-14	F	47
Melton (Western Victoria)	85+	5-14	M	30
Melton (Western Victoria)	85+	15-29	F	26
Melton (Western Victoria)	85+	15-29	M	20
Melton (Western Victoria)	85+	30+	F	29
Melton (Western Victoria)	85+	30+	M	12
Mildura (Northern Victoria)	15-19		F	255
Mildura (Northern Victoria)	15-19		M	282
Mildura (Northern Victoria)	15-19	0	F	548
Mildura (Northern Victoria)	15-19	0	M	747
Mildura (Northern Victoria)	15-19	<5	F	823
Mildura (Northern Victoria)	15-19	<5	M	852
Mildura (Northern Victoria)	15-19	5-14	F	258
Mildura (Northern Victoria)	15-19	5-14	M	180
Mildura (Northern Victoria)	15-19	15-29	F	33
Mildura (Northern Victoria)	15-19	15-29	M	23
Mildura (Northern Victoria)	15-19	30+	F	22
Mildura (Northern Victoria)	15-19	30+	M	12
