SED_NAME16	MaxSchoolingCompleted	Sex	persons
Preston (Northern Metropolitan)	Did not go to school	F	765
Preston (Northern Metropolitan)	Did not go to school	M	513
Preston (Northern Metropolitan)	Year 8	F	3040
Preston (Northern Metropolitan)	Year 8	M	2128
Preston (Northern Metropolitan)	Year 9	F	1331
Preston (Northern Metropolitan)	Year 9	M	1284
Preston (Northern Metropolitan)	Year 10	F	2501
Preston (Northern Metropolitan)	Year 10	M	2669
Preston (Northern Metropolitan)	Year 11	F	2126
Preston (Northern Metropolitan)	Year 11	M	2466
Preston (Northern Metropolitan)	Year 12	F	16681
Preston (Northern Metropolitan)	Year 12	M	15967
Richmond (Northern Metropolitan)	Did not go to school	F	589
Richmond (Northern Metropolitan)	Did not go to school	M	275
Richmond (Northern Metropolitan)	Year 8	F	1296
Richmond (Northern Metropolitan)	Year 8	M	818
Richmond (Northern Metropolitan)	Year 9	F	665
Richmond (Northern Metropolitan)	Year 9	M	632
Richmond (Northern Metropolitan)	Year 10	F	1388
Richmond (Northern Metropolitan)	Year 10	M	1627
Richmond (Northern Metropolitan)	Year 11	F	1537
Richmond (Northern Metropolitan)	Year 11	M	1712
Richmond (Northern Metropolitan)	Year 12	F	24183
Richmond (Northern Metropolitan)	Year 12	M	22920
Ringwood (Eastern Metropolitan)	Did not go to school	F	371
Ringwood (Eastern Metropolitan)	Did not go to school	M	280
Ringwood (Eastern Metropolitan)	Year 8	F	1379
Ringwood (Eastern Metropolitan)	Year 8	M	1082
Ringwood (Eastern Metropolitan)	Year 9	F	1225
Ringwood (Eastern Metropolitan)	Year 9	M	1130
Ringwood (Eastern Metropolitan)	Year 10	F	2780
Ringwood (Eastern Metropolitan)	Year 10	M	2827
Ringwood (Eastern Metropolitan)	Year 11	F	2722
Ringwood (Eastern Metropolitan)	Year 11	M	2855
Ringwood (Eastern Metropolitan)	Year 12	F	16341
Ringwood (Eastern Metropolitan)	Year 12	M	14832
Ripon (Western Victoria)	Did not go to school	F	90
Ripon (Western Victoria)	Did not go to school	M	153
Ripon (Western Victoria)	Year 8	F	2039
Ripon (Western Victoria)	Year 8	M	2340
Ripon (Western Victoria)	Year 9	F	2363
Ripon (Western Victoria)	Year 9	M	2830
Ripon (Western Victoria)	Year 10	F	4783
Ripon (Western Victoria)	Year 10	M	5667
Ripon (Western Victoria)	Year 11	F	4150
Ripon (Western Victoria)	Year 11	M	4183
Ripon (Western Victoria)	Year 12	F	9587
Ripon (Western Victoria)	Year 12	M	7487
Rowville (South-Eastern Metropolitan)	Did not go to school	F	170
Rowville (South-Eastern Metropolitan)	Did not go to school	M	138
Rowville (South-Eastern Metropolitan)	Year 8	F	909
Rowville (South-Eastern Metropolitan)	Year 8	M	763
Rowville (South-Eastern Metropolitan)	Year 9	F	1240
Rowville (South-Eastern Metropolitan)	Year 9	M	1300
Rowville (South-Eastern Metropolitan)	Year 10	F	2975
Rowville (South-Eastern Metropolitan)	Year 10	M	3381
Rowville (South-Eastern Metropolitan)	Year 11	F	3006
Rowville (South-Eastern Metropolitan)	Year 11	M	3184
Rowville (South-Eastern Metropolitan)	Year 12	F	13655
Rowville (South-Eastern Metropolitan)	Year 12	M	12195
Sandringham (Southern Metropolitan)	Did not go to school	F	96
Sandringham (Southern Metropolitan)	Did not go to school	M	69
Sandringham (Southern Metropolitan)	Year 8	F	886
Sandringham (Southern Metropolitan)	Year 8	M	617
Sandringham (Southern Metropolitan)	Year 9	F	998
Sandringham (Southern Metropolitan)	Year 9	M	858
Sandringham (Southern Metropolitan)	Year 10	F	2488
Sandringham (Southern Metropolitan)	Year 10	M	2106
Sandringham (Southern Metropolitan)	Year 11	F	2595
Sandringham (Southern Metropolitan)	Year 11	M	2361
Sandringham (Southern Metropolitan)	Year 12	F	16634
Sandringham (Southern Metropolitan)	Year 12	M	15172
Shepparton (Northern Victoria)	Did not go to school	F	378
Shepparton (Northern Victoria)	Did not go to school	M	415
Shepparton (Northern Victoria)	Year 8	F	2165
Shepparton (Northern Victoria)	Year 8	M	2339
Shepparton (Northern Victoria)	Year 9	F	2285
Shepparton (Northern Victoria)	Year 9	M	2724
Shepparton (Northern Victoria)	Year 10	F	5099
Shepparton (Northern Victoria)	Year 10	M	5574
Shepparton (Northern Victoria)	Year 11	F	4295
Shepparton (Northern Victoria)	Year 11	M	4407
Shepparton (Northern Victoria)	Year 12	F	11104
Shepparton (Northern Victoria)	Year 12	M	8676
South Barwon (Western Victoria)	Did not go to school	F	72
South Barwon (Western Victoria)	Did not go to school	M	68
South Barwon (Western Victoria)	Year 8	F	1043
South Barwon (Western Victoria)	Year 8	M	962
South Barwon (Western Victoria)	Year 9	F	1545
South Barwon (Western Victoria)	Year 9	M	1446
South Barwon (Western Victoria)	Year 10	F	3781
South Barwon (Western Victoria)	Year 10	M	3732
South Barwon (Western Victoria)	Year 11	F	3995
South Barwon (Western Victoria)	Year 11	M	4182
South Barwon (Western Victoria)	Year 12	F	16399
South Barwon (Western Victoria)	Year 12	M	14488
South-West Coast (Western Victoria)	Did not go to school	F	73
South-West Coast (Western Victoria)	Did not go to school	M	80
South-West Coast (Western Victoria)	Year 8	F	1726
South-West Coast (Western Victoria)	Year 8	M	1806
South-West Coast (Western Victoria)	Year 9	F	1992
South-West Coast (Western Victoria)	Year 9	M	2440
South-West Coast (Western Victoria)	Year 10	F	4407
South-West Coast (Western Victoria)	Year 10	M	5050
South-West Coast (Western Victoria)	Year 11	F	4525
South-West Coast (Western Victoria)	Year 11	M	4448
South-West Coast (Western Victoria)	Year 12	F	11060
South-West Coast (Western Victoria)	Year 12	M	8413
St Albans (Western Metropolitan)	Did not go to school	F	1486
St Albans (Western Metropolitan)	Did not go to school	M	1054
St Albans (Western Metropolitan)	Year 8	F	3823
St Albans (Western Metropolitan)	Year 8	M	2952
St Albans (Western Metropolitan)	Year 9	F	1772
St Albans (Western Metropolitan)	Year 9	M	1784
St Albans (Western Metropolitan)	Year 10	F	3423
St Albans (Western Metropolitan)	Year 10	M	3700
St Albans (Western Metropolitan)	Year 11	F	2318
St Albans (Western Metropolitan)	Year 11	M	2770
St Albans (Western Metropolitan)	Year 12	F	15168
St Albans (Western Metropolitan)	Year 12	M	16157
Sunbury (Western Metropolitan)	Did not go to school	F	222
Sunbury (Western Metropolitan)	Did not go to school	M	149
Sunbury (Western Metropolitan)	Year 8	F	1459
Sunbury (Western Metropolitan)	Year 8	M	1243
Sunbury (Western Metropolitan)	Year 9	F	1515
Sunbury (Western Metropolitan)	Year 9	M	1657
Sunbury (Western Metropolitan)	Year 10	F	3993
Sunbury (Western Metropolitan)	Year 10	M	4504
Sunbury (Western Metropolitan)	Year 11	F	3673
Sunbury (Western Metropolitan)	Year 11	M	3732
Sunbury (Western Metropolitan)	Year 12	F	12746
Sunbury (Western Metropolitan)	Year 12	M	10802
Sydenham (Western Metropolitan)	Did not go to school	F	496
Sydenham (Western Metropolitan)	Did not go to school	M	349
Sydenham (Western Metropolitan)	Year 8	F	1930
Sydenham (Western Metropolitan)	Year 8	M	1560
Sydenham (Western Metropolitan)	Year 9	F	1318
Sydenham (Western Metropolitan)	Year 9	M	1519
Sydenham (Western Metropolitan)	Year 10	F	3295
Sydenham (Western Metropolitan)	Year 10	M	3861
Sydenham (Western Metropolitan)	Year 11	F	3111
Sydenham (Western Metropolitan)	Year 11	M	3555
Sydenham (Western Metropolitan)	Year 12	F	17950
Sydenham (Western Metropolitan)	Year 12	M	16167
Tarneit (Western Metropolitan)	Did not go to school	F	492
Tarneit (Western Metropolitan)	Did not go to school	M	322
Tarneit (Western Metropolitan)	Year 8	F	1563
Tarneit (Western Metropolitan)	Year 8	M	1261
Tarneit (Western Metropolitan)	Year 9	F	1693
Tarneit (Western Metropolitan)	Year 9	M	1764
Tarneit (Western Metropolitan)	Year 10	F	4202
Tarneit (Western Metropolitan)	Year 10	M	4634
Tarneit (Western Metropolitan)	Year 11	F	3320
Tarneit (Western Metropolitan)	Year 11	M	3502
Tarneit (Western Metropolitan)	Year 12	F	22187
Tarneit (Western Metropolitan)	Year 12	M	21513
Thomastown (Northern Metropolitan)	Did not go to school	F	1141
Thomastown (Northern Metropolitan)	Did not go to school	M	783
Thomastown (Northern Metropolitan)	Year 8	F	3868
Thomastown (Northern Metropolitan)	Year 8	M	3120
Thomastown (Northern Metropolitan)	Year 9	F	1482
Thomastown (Northern Metropolitan)	Year 9	M	1631
Thomastown (Northern Metropolitan)	Year 10	F	2828
Thomastown (Northern Metropolitan)	Year 10	M	3288
Thomastown (Northern Metropolitan)	Year 11	F	2166
Thomastown (Northern Metropolitan)	Year 11	M	2361
Thomastown (Northern Metropolitan)	Year 12	F	14057
Thomastown (Northern Metropolitan)	Year 12	M	13898
Warrandyte (Eastern Metropolitan)	Did not go to school	F	281
Warrandyte (Eastern Metropolitan)	Did not go to school	M	178
Warrandyte (Eastern Metropolitan)	Year 8	F	1252
Warrandyte (Eastern Metropolitan)	Year 8	M	941
Warrandyte (Eastern Metropolitan)	Year 9	F	1224
Warrandyte (Eastern Metropolitan)	Year 9	M	1149
Warrandyte (Eastern Metropolitan)	Year 10	F	2612
Warrandyte (Eastern Metropolitan)	Year 10	M	2589
Warrandyte (Eastern Metropolitan)	Year 11	F	2702
Warrandyte (Eastern Metropolitan)	Year 11	M	2699
Warrandyte (Eastern Metropolitan)	Year 12	F	16276
Warrandyte (Eastern Metropolitan)	Year 12	M	15183
Wendouree (Western Victoria)	Did not go to school	F	74
Wendouree (Western Victoria)	Did not go to school	M	81
Wendouree (Western Victoria)	Year 8	F	1551
Wendouree (Western Victoria)	Year 8	M	1270
Wendouree (Western Victoria)	Year 9	F	1811
Wendouree (Western Victoria)	Year 9	M	1869
Wendouree (Western Victoria)	Year 10	F	4053
Wendouree (Western Victoria)	Year 10	M	3955
Wendouree (Western Victoria)	Year 11	F	3594
Wendouree (Western Victoria)	Year 11	M	3480
Wendouree (Western Victoria)	Year 12	F	11644
Wendouree (Western Victoria)	Year 12	M	9506
Werribee (Western Metropolitan)	Did not go to school	F	460
Werribee (Western Metropolitan)	Did not go to school	M	321
Werribee (Western Metropolitan)	Year 8	F	1952
Werribee (Western Metropolitan)	Year 8	M	1628
Werribee (Western Metropolitan)	Year 9	F	1930
Werribee (Western Metropolitan)	Year 9	M	2107
Werribee (Western Metropolitan)	Year 10	F	4309
Werribee (Western Metropolitan)	Year 10	M	4834
Werribee (Western Metropolitan)	Year 11	F	3546
Werribee (Western Metropolitan)	Year 11	M	3734
Werribee (Western Metropolitan)	Year 12	F	13946
Werribee (Western Metropolitan)	Year 12	M	12182
Williamstown (Western Metropolitan)	Did not go to school	F	520
Williamstown (Western Metropolitan)	Did not go to school	M	323
Williamstown (Western Metropolitan)	Year 8	F	2134
Williamstown (Western Metropolitan)	Year 8	M	1536
Williamstown (Western Metropolitan)	Year 9	F	1111
Williamstown (Western Metropolitan)	Year 9	M	1144
Williamstown (Western Metropolitan)	Year 10	F	2398
Williamstown (Western Metropolitan)	Year 10	M	2867
Williamstown (Western Metropolitan)	Year 11	F	2320
Williamstown (Western Metropolitan)	Year 11	M	2850
Williamstown (Western Metropolitan)	Year 12	F	18931
Williamstown (Western Metropolitan)	Year 12	M	17074
Yan Yean (Northern Victoria)	Did not go to school	F	130
Yan Yean (Northern Victoria)	Did not go to school	M	110
Yan Yean (Northern Victoria)	Year 8	F	1126
Yan Yean (Northern Victoria)	Year 8	M	1126
Yan Yean (Northern Victoria)	Year 9	F	1760
Yan Yean (Northern Victoria)	Year 9	M	2046
Yan Yean (Northern Victoria)	Year 10	F	4349
Yan Yean (Northern Victoria)	Year 10	M	5265
Yan Yean (Northern Victoria)	Year 11	F	4212
Yan Yean (Northern Victoria)	Year 11	M	4699
Yan Yean (Northern Victoria)	Year 12	F	17388
Yan Yean (Northern Victoria)	Year 12	M	14111
Yuroke (Northern Metropolitan)	Did not go to school	F	889
Yuroke (Northern Metropolitan)	Did not go to school	M	605
Yuroke (Northern Metropolitan)	Year 8	F	2273
Yuroke (Northern Metropolitan)	Year 8	M	2035
Yuroke (Northern Metropolitan)	Year 9	F	1871
Yuroke (Northern Metropolitan)	Year 9	M	2230
Yuroke (Northern Metropolitan)	Year 10	F	4136
Yuroke (Northern Metropolitan)	Year 10	M	4797
Yuroke (Northern Metropolitan)	Year 11	F	3652
Yuroke (Northern Metropolitan)	Year 11	M	3797
Yuroke (Northern Metropolitan)	Year 12	F	19236
Yuroke (Northern Metropolitan)	Year 12	M	17826
No usual address (Vic.)	Did not go to school	F	42
No usual address (Vic.)	Did not go to school	M	43
No usual address (Vic.)	Year 8	F	82
No usual address (Vic.)	Year 8	M	155
No usual address (Vic.)	Year 9	F	143
No usual address (Vic.)	Year 9	M	257
No usual address (Vic.)	Year 10	F	301
No usual address (Vic.)	Year 10	M	475
No usual address (Vic.)	Year 11	F	247
No usual address (Vic.)	Year 11	M	379
No usual address (Vic.)	Year 12	F	1347
No usual address (Vic.)	Year 12	M	1345
Migratory - Offshore - Shipping (Vic.)	Year 10	M	9
Migratory - Offshore - Shipping (Vic.)	Year 11	M	4
Migratory - Offshore - Shipping (Vic.)	Year 12	M	6
Albert	Did not go to school	F	72
Albert	Did not go to school	M	74
Albert	Year 8	F	687
Albert	Year 8	M	763
Albert	Year 9	F	1333
Albert	Year 9	M	1474
Albert	Year 10	F	6383
Albert	Year 10	M	6656
Albert	Year 11	F	2651
Albert	Year 11	M	2648
Albert	Year 12	F	14020
Albert	Year 12	M	12221
Algester	Did not go to school	F	213
Algester	Did not go to school	M	171
Algester	Year 8	F	816
Algester	Year 8	M	647
Algester	Year 9	F	888
Algester	Year 9	M	851
Algester	Year 10	F	4320
Algester	Year 10	M	4161
Algester	Year 11	F	1586
Algester	Year 11	M	1685
Algester	Year 12	F	12736
Algester	Year 12	M	11796
Ashgrove	Did not go to school	F	36
Ashgrove	Did not go to school	M	45
Ashgrove	Year 8	F	453
Ashgrove	Year 8	M	277
Ashgrove	Year 9	F	418
Ashgrove	Year 9	M	424
Ashgrove	Year 10	F	2590
Ashgrove	Year 10	M	2110
Ashgrove	Year 11	F	934
Ashgrove	Year 11	M	1096
Ashgrove	Year 12	F	13415
Ashgrove	Year 12	M	13139
Aspley	Did not go to school	F	83
Aspley	Did not go to school	M	64
Aspley	Year 8	F	904
Aspley	Year 8	M	611
Aspley	Year 9	F	621
Aspley	Year 9	M	532
Aspley	Year 10	F	3974
Aspley	Year 10	M	3084
Aspley	Year 11	F	1170
Aspley	Year 11	M	1148
Aspley	Year 12	F	11256
Aspley	Year 12	M	10939
Barron River	Did not go to school	F	57
Barron River	Did not go to school	M	52
Barron River	Year 8	F	588
Barron River	Year 8	M	583
Barron River	Year 9	F	902
Barron River	Year 9	M	1025
Barron River	Year 10	F	4839
Barron River	Year 10	M	5128
Barron River	Year 11	F	2242
Barron River	Year 11	M	2424
Barron River	Year 12	F	14146
Barron River	Year 12	M	12092
Beaudesert	Did not go to school	F	58
Beaudesert	Did not go to school	M	67
Beaudesert	Year 8	F	1241
Beaudesert	Year 8	M	1384
Beaudesert	Year 9	F	1210
Beaudesert	Year 9	M	1579
Beaudesert	Year 10	F	6111
Beaudesert	Year 10	M	6375
Beaudesert	Year 11	F	1900
Beaudesert	Year 11	M	2032
Beaudesert	Year 12	F	10681
Beaudesert	Year 12	M	8816
Brisbane Central	Did not go to school	F	111
Brisbane Central	Did not go to school	M	130
Brisbane Central	Year 8	F	476
Brisbane Central	Year 8	M	425
Brisbane Central	Year 9	F	332
Brisbane Central	Year 9	M	455
Brisbane Central	Year 10	F	2030
Brisbane Central	Year 10	M	2120
Brisbane Central	Year 11	F	1051
Brisbane Central	Year 11	M	1260
Brisbane Central	Year 12	F	20593
Brisbane Central	Year 12	M	21283
Broadwater	Did not go to school	F	117
Broadwater	Did not go to school	M	84
Broadwater	Year 8	F	1059
Broadwater	Year 8	M	824
Broadwater	Year 9	F	1261
Broadwater	Year 9	M	1120
Broadwater	Year 10	F	5747
Broadwater	Year 10	M	4852
Broadwater	Year 11	F	1864
Broadwater	Year 11	M	1804
Broadwater	Year 12	F	11147
Broadwater	Year 12	M	9929
Buderim	Did not go to school	F	35
Buderim	Did not go to school	M	36
Buderim	Year 8	F	615
Buderim	Year 8	M	550
Buderim	Year 9	F	922
Buderim	Year 9	M	901
Buderim	Year 10	F	4893
Buderim	Year 10	M	4195
Buderim	Year 11	F	1857
Buderim	Year 11	M	1761
Buderim	Year 12	F	11568
Buderim	Year 12	M	10043
Bulimba	Did not go to school	F	66
Bulimba	Did not go to school	M	40
Bulimba	Year 8	F	679
Bulimba	Year 8	M	453
Bulimba	Year 9	F	471
Bulimba	Year 9	M	490
Bulimba	Year 10	F	2876
Bulimba	Year 10	M	2610
Bulimba	Year 11	F	1147
Bulimba	Year 11	M	1239
Bulimba	Year 12	F	15114
Bulimba	Year 12	M	14006
Bundaberg	Did not go to school	F	98
Bundaberg	Did not go to school	M	104
Bundaberg	Year 8	F	1844
Bundaberg	Year 8	M	1661
Bundaberg	Year 9	F	1379
Bundaberg	Year 9	M	1349
Bundaberg	Year 10	F	5689
Bundaberg	Year 10	M	4953
Bundaberg	Year 11	F	1429
Bundaberg	Year 11	M	1344
Bundaberg	Year 12	F	6494
Bundaberg	Year 12	M	5764
Bundamba	Did not go to school	F	305
Bundamba	Did not go to school	M	195
Bundamba	Year 8	F	1237
Bundamba	Year 8	M	1074
Bundamba	Year 9	F	1289
Bundamba	Year 9	M	1475
Bundamba	Year 10	F	6165
Bundamba	Year 10	M	6106
Bundamba	Year 11	F	2668
Bundamba	Year 11	M	2743
Bundamba	Year 12	F	15813
Bundamba	Year 12	M	14420
Burdekin	Did not go to school	F	73
Burdekin	Did not go to school	M	89
Burdekin	Year 8	F	1294
Burdekin	Year 8	M	1521
Burdekin	Year 9	F	1004
Burdekin	Year 9	M	1257
Burdekin	Year 10	F	5141
Burdekin	Year 10	M	5753
Burdekin	Year 11	F	1418
Burdekin	Year 11	M	1712
Burdekin	Year 12	F	7753
Burdekin	Year 12	M	7258
Burleigh	Did not go to school	F	51
Burleigh	Did not go to school	M	50
Burleigh	Year 8	F	763
Burleigh	Year 8	M	617
Burleigh	Year 9	F	1034
Burleigh	Year 9	M	993
Burleigh	Year 10	F	5012
Burleigh	Year 10	M	4531
Burleigh	Year 11	F	1750
Burleigh	Year 11	M	1739
Burleigh	Year 12	F	11816
Burleigh	Year 12	M	10409
Burnett	Did not go to school	F	48
Burnett	Did not go to school	M	61
Burnett	Year 8	F	1242
Burnett	Year 8	M	1662
Burnett	Year 9	F	1342
Burnett	Year 9	M	1639
Burnett	Year 10	F	6349
Burnett	Year 10	M	6576
Burnett	Year 11	F	1687
Burnett	Year 11	M	1741
Burnett	Year 12	F	7563
Burnett	Year 12	M	6363
Cairns	Did not go to school	F	293
Cairns	Did not go to school	M	276
Cairns	Year 8	F	1178
Cairns	Year 8	M	1141
Cairns	Year 9	F	1040
Cairns	Year 9	M	1126
Cairns	Year 10	F	4932
Cairns	Year 10	M	4936
Cairns	Year 11	F	1912
Cairns	Year 11	M	2084
Cairns	Year 12	F	12426
Cairns	Year 12	M	11224
Callide	Did not go to school	F	77
Callide	Did not go to school	M	121
Callide	Year 8	F	1591
Callide	Year 8	M	2205
Callide	Year 9	F	1131
Callide	Year 9	M	1567
Callide	Year 10	F	5272
Callide	Year 10	M	6004
Callide	Year 11	F	1447
Callide	Year 11	M	1450
Callide	Year 12	F	6452
Callide	Year 12	M	5251
Caloundra	Did not go to school	F	48
Caloundra	Did not go to school	M	49
Caloundra	Year 8	F	1133
Caloundra	Year 8	M	1034
Caloundra	Year 9	F	1235
Caloundra	Year 9	M	1239
Caloundra	Year 10	F	6203
Caloundra	Year 10	M	5603
Caloundra	Year 11	F	1874
Caloundra	Year 11	M	1807
Caloundra	Year 12	F	9826
Caloundra	Year 12	M	8716
Capalaba	Did not go to school	F	60
Capalaba	Did not go to school	M	57
Capalaba	Year 8	F	888
Capalaba	Year 8	M	791
Capalaba	Year 9	F	957
Capalaba	Year 9	M	986
Capalaba	Year 10	F	5235
Capalaba	Year 10	M	5015
Capalaba	Year 11	F	1451
Capalaba	Year 11	M	1708
Capalaba	Year 12	F	9995
Capalaba	Year 12	M	9067
Chatsworth	Did not go to school	F	82
Chatsworth	Did not go to school	M	57
Chatsworth	Year 8	F	849
Chatsworth	Year 8	M	665
Chatsworth	Year 9	F	636
Chatsworth	Year 9	M	603
Chatsworth	Year 10	F	3735
Chatsworth	Year 10	M	3140
Chatsworth	Year 11	F	1195
Chatsworth	Year 11	M	1289
Chatsworth	Year 12	F	13736
Chatsworth	Year 12	M	12723
Clayfield	Did not go to school	F	74
Clayfield	Did not go to school	M	60
Clayfield	Year 8	F	592
Clayfield	Year 8	M	459
Clayfield	Year 9	F	489
Clayfield	Year 9	M	509
Clayfield	Year 10	F	2828
Clayfield	Year 10	M	2505
Clayfield	Year 11	F	1121
Clayfield	Year 11	M	1161
Clayfield	Year 12	F	15748
Clayfield	Year 12	M	14794
Cleveland	Did not go to school	F	40
Cleveland	Did not go to school	M	47
Cleveland	Year 8	F	865
Cleveland	Year 8	M	718
Cleveland	Year 9	F	904
Cleveland	Year 9	M	880
Cleveland	Year 10	F	5503
Cleveland	Year 10	M	4792
Cleveland	Year 11	F	1643
Cleveland	Year 11	M	1702
Cleveland	Year 12	F	11194
Cleveland	Year 12	M	10403
Condamine	Did not go to school	F	73
Condamine	Did not go to school	M	79
Condamine	Year 8	F	1323
Condamine	Year 8	M	1712
Condamine	Year 9	F	1116
Condamine	Year 9	M	1379
Condamine	Year 10	F	6114
Condamine	Year 10	M	6768
Condamine	Year 11	F	1656
Condamine	Year 11	M	1699
