SED_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Eildon (Northern Victoria)	0	0	0	1	1710
Eildon (Northern Victoria)	0	0	1	0	472
Eildon (Northern Victoria)	0	0	1	1	323
Eildon (Northern Victoria)	0	1	0	0	2254
Eildon (Northern Victoria)	0	1	0	1	245
Eildon (Northern Victoria)	0	1	1	0	571
Eildon (Northern Victoria)	0	1	1	1	140
Eildon (Northern Victoria)	1	0	0	1	4258
Eildon (Northern Victoria)	1	0	1	0	1651
Eildon (Northern Victoria)	1	0	1	1	1400
Eildon (Northern Victoria)	1	1	0	0	12582
Eildon (Northern Victoria)	1	1	0	1	891
Eildon (Northern Victoria)	1	1	1	0	2890
Eildon (Northern Victoria)	1	1	1	1	570
Eltham (Eastern Metropolitan)					337
Eltham (Eastern Metropolitan)	0	0	0	1	1782
Eltham (Eastern Metropolitan)	0	0	1	0	627
Eltham (Eastern Metropolitan)	0	0	1	1	455
Eltham (Eastern Metropolitan)	0	1	0	0	1581
Eltham (Eastern Metropolitan)	0	1	0	1	145
Eltham (Eastern Metropolitan)	0	1	1	0	474
Eltham (Eastern Metropolitan)	0	1	1	1	92
Eltham (Eastern Metropolitan)	1	0	0	1	6080
Eltham (Eastern Metropolitan)	1	0	1	0	3247
Eltham (Eastern Metropolitan)	1	0	1	1	2985
Eltham (Eastern Metropolitan)	1	1	0	0	16831
Eltham (Eastern Metropolitan)	1	1	0	1	610
Eltham (Eastern Metropolitan)	1	1	1	0	3686
Eltham (Eastern Metropolitan)	1	1	1	1	527
Essendon (Western Metropolitan)					1086
Essendon (Western Metropolitan)	0	0	0	1	1957
Essendon (Western Metropolitan)	0	0	1	0	719
Essendon (Western Metropolitan)	0	0	1	1	300
Essendon (Western Metropolitan)	0	1	0	0	1921
Essendon (Western Metropolitan)	0	1	0	1	126
Essendon (Western Metropolitan)	0	1	1	0	484
Essendon (Western Metropolitan)	0	1	1	1	98
Essendon (Western Metropolitan)	1	0	0	1	3960
Essendon (Western Metropolitan)	1	0	1	0	3016
Essendon (Western Metropolitan)	1	0	1	1	1925
Essendon (Western Metropolitan)	1	1	0	0	16326
Essendon (Western Metropolitan)	1	1	0	1	378
Essendon (Western Metropolitan)	1	1	1	0	3653
Essendon (Western Metropolitan)	1	1	1	1	329
Euroa (Northern Victoria)					430
Euroa (Northern Victoria)	0	0	0	1	2042
Euroa (Northern Victoria)	0	0	1	0	574
Euroa (Northern Victoria)	0	0	1	1	320
Euroa (Northern Victoria)	0	1	0	0	2842
Euroa (Northern Victoria)	0	1	0	1	327
Euroa (Northern Victoria)	0	1	1	0	675
Euroa (Northern Victoria)	0	1	1	1	150
Euroa (Northern Victoria)	1	0	0	1	4216
Euroa (Northern Victoria)	1	0	1	0	1727
Euroa (Northern Victoria)	1	0	1	1	1214
Euroa (Northern Victoria)	1	1	0	0	12587
Euroa (Northern Victoria)	1	1	0	1	863
Euroa (Northern Victoria)	1	1	1	0	3072
Euroa (Northern Victoria)	1	1	1	1	569
Evelyn (Eastern Victoria)					397
Evelyn (Eastern Victoria)	0	0	0	1	2002
Evelyn (Eastern Victoria)	0	0	1	0	677
Evelyn (Eastern Victoria)	0	0	1	1	486
Evelyn (Eastern Victoria)	0	1	0	0	1972
Evelyn (Eastern Victoria)	0	1	0	1	283
Evelyn (Eastern Victoria)	0	1	1	0	601
Evelyn (Eastern Victoria)	0	1	1	1	128
Evelyn (Eastern Victoria)	1	0	0	1	5424
Evelyn (Eastern Victoria)	1	0	1	0	2110
Evelyn (Eastern Victoria)	1	0	1	1	2440
Evelyn (Eastern Victoria)	1	1	0	0	14999
Evelyn (Eastern Victoria)	1	1	0	1	893
Evelyn (Eastern Victoria)	1	1	1	0	3521
Evelyn (Eastern Victoria)	1	1	1	1	784
Ferntree Gully (Eastern Metropolitan)					417
Ferntree Gully (Eastern Metropolitan)	0	0	0	1	2234
Ferntree Gully (Eastern Metropolitan)	0	0	1	0	676
Ferntree Gully (Eastern Metropolitan)	0	0	1	1	499
Ferntree Gully (Eastern Metropolitan)	0	1	0	0	1846
Ferntree Gully (Eastern Metropolitan)	0	1	0	1	226
Ferntree Gully (Eastern Metropolitan)	0	1	1	0	539
Ferntree Gully (Eastern Metropolitan)	0	1	1	1	97
Ferntree Gully (Eastern Metropolitan)	1	0	0	1	5933
Ferntree Gully (Eastern Metropolitan)	1	0	1	0	3085
Ferntree Gully (Eastern Metropolitan)	1	0	1	1	2510
Ferntree Gully (Eastern Metropolitan)	1	1	0	0	13869
Ferntree Gully (Eastern Metropolitan)	1	1	0	1	592
Ferntree Gully (Eastern Metropolitan)	1	1	1	0	3135
Ferntree Gully (Eastern Metropolitan)	1	1	1	1	549
Footscray (Western Metropolitan)					1571
Footscray (Western Metropolitan)	0	0	0	1	3217
Footscray (Western Metropolitan)	0	0	1	0	985
Footscray (Western Metropolitan)	0	0	1	1	650
Footscray (Western Metropolitan)	0	1	0	0	3093
Footscray (Western Metropolitan)	0	1	0	1	327
Footscray (Western Metropolitan)	0	1	1	0	947
Footscray (Western Metropolitan)	0	1	1	1	321
Footscray (Western Metropolitan)	1	0	0	1	4986
Footscray (Western Metropolitan)	1	0	1	0	2332
Footscray (Western Metropolitan)	1	0	1	1	1773
Footscray (Western Metropolitan)	1	1	0	0	18249
Footscray (Western Metropolitan)	1	1	0	1	767
Footscray (Western Metropolitan)	1	1	1	0	3192
Footscray (Western Metropolitan)	1	1	1	1	715
Forest Hill (Eastern Metropolitan)					535
Forest Hill (Eastern Metropolitan)	0	0	0	1	2086
Forest Hill (Eastern Metropolitan)	0	0	1	0	840
Forest Hill (Eastern Metropolitan)	0	0	1	1	424
Forest Hill (Eastern Metropolitan)	0	1	0	0	1391
Forest Hill (Eastern Metropolitan)	0	1	0	1	146
Forest Hill (Eastern Metropolitan)	0	1	1	0	532
Forest Hill (Eastern Metropolitan)	0	1	1	1	120
Forest Hill (Eastern Metropolitan)	1	0	0	1	4963
Forest Hill (Eastern Metropolitan)	1	0	1	0	3719
Forest Hill (Eastern Metropolitan)	1	0	1	1	2152
Forest Hill (Eastern Metropolitan)	1	1	0	0	15880
Forest Hill (Eastern Metropolitan)	1	1	0	1	403
Forest Hill (Eastern Metropolitan)	1	1	1	0	3849
Forest Hill (Eastern Metropolitan)	1	1	1	1	361
Frankston (South-Eastern Metropolitan)					633
Frankston (South-Eastern Metropolitan)	0	0	0	1	3001
Frankston (South-Eastern Metropolitan)	0	0	1	0	811
Frankston (South-Eastern Metropolitan)	0	0	1	1	572
Frankston (South-Eastern Metropolitan)	0	1	0	0	3374
Frankston (South-Eastern Metropolitan)	0	1	0	1	383
Frankston (South-Eastern Metropolitan)	0	1	1	0	844
Frankston (South-Eastern Metropolitan)	0	1	1	1	196
Frankston (South-Eastern Metropolitan)	1	0	0	1	4064
Frankston (South-Eastern Metropolitan)	1	0	1	0	1707
Frankston (South-Eastern Metropolitan)	1	0	1	1	1342
Frankston (South-Eastern Metropolitan)	1	1	0	0	12820
Frankston (South-Eastern Metropolitan)	1	1	0	1	786
Frankston (South-Eastern Metropolitan)	1	1	1	0	2444
Frankston (South-Eastern Metropolitan)	1	1	1	1	451
Geelong (Western Victoria)					604
Geelong (Western Victoria)	0	0	0	1	2234
Geelong (Western Victoria)	0	0	1	0	806
Geelong (Western Victoria)	0	0	1	1	425
Geelong (Western Victoria)	0	1	0	0	2552
Geelong (Western Victoria)	0	1	0	1	260
Geelong (Western Victoria)	0	1	1	0	690
Geelong (Western Victoria)	0	1	1	1	147
Geelong (Western Victoria)	1	0	0	1	2985
Geelong (Western Victoria)	1	0	1	0	1981
Geelong (Western Victoria)	1	0	1	1	1362
Geelong (Western Victoria)	1	1	0	0	14155
Geelong (Western Victoria)	1	1	0	1	413
Geelong (Western Victoria)	1	1	1	0	2414
Geelong (Western Victoria)	1	1	1	1	339
Gembrook (Eastern Victoria)					377
Gembrook (Eastern Victoria)	0	0	0	1	1925
Gembrook (Eastern Victoria)	0	0	1	0	655
Gembrook (Eastern Victoria)	0	0	1	1	453
Gembrook (Eastern Victoria)	0	1	0	0	2872
Gembrook (Eastern Victoria)	0	1	0	1	319
Gembrook (Eastern Victoria)	0	1	1	0	811
Gembrook (Eastern Victoria)	0	1	1	1	188
Gembrook (Eastern Victoria)	1	0	0	1	5221
Gembrook (Eastern Victoria)	1	0	1	0	2937
Gembrook (Eastern Victoria)	1	0	1	1	2749
Gembrook (Eastern Victoria)	1	1	0	0	19534
Gembrook (Eastern Victoria)	1	1	0	1	921
Gembrook (Eastern Victoria)	1	1	1	0	4431
Gembrook (Eastern Victoria)	1	1	1	1	876
Gippsland East (Eastern Victoria)					361
Gippsland East (Eastern Victoria)	0	0	0	1	1549
Gippsland East (Eastern Victoria)	0	0	1	0	443
Gippsland East (Eastern Victoria)	0	0	1	1	246
Gippsland East (Eastern Victoria)	0	1	0	0	2527
Gippsland East (Eastern Victoria)	0	1	0	1	220
Gippsland East (Eastern Victoria)	0	1	1	0	675
Gippsland East (Eastern Victoria)	0	1	1	1	116
Gippsland East (Eastern Victoria)	1	0	0	1	3241
Gippsland East (Eastern Victoria)	1	0	1	0	1294
Gippsland East (Eastern Victoria)	1	0	1	1	963
Gippsland East (Eastern Victoria)	1	1	0	0	11531
Gippsland East (Eastern Victoria)	1	1	0	1	618
Gippsland East (Eastern Victoria)	1	1	1	0	2492
Gippsland East (Eastern Victoria)	1	1	1	1	479
Gippsland South (Eastern Victoria)					323
Gippsland South (Eastern Victoria)	0	0	0	1	1425
Gippsland South (Eastern Victoria)	0	0	1	0	541
Gippsland South (Eastern Victoria)	0	0	1	1	186
Gippsland South (Eastern Victoria)	0	1	0	0	2196
Gippsland South (Eastern Victoria)	0	1	0	1	228
Gippsland South (Eastern Victoria)	0	1	1	0	553
Gippsland South (Eastern Victoria)	0	1	1	1	101
Gippsland South (Eastern Victoria)	1	0	0	1	2966
Gippsland South (Eastern Victoria)	1	0	1	0	1520
Gippsland South (Eastern Victoria)	1	0	1	1	953
Gippsland South (Eastern Victoria)	1	1	0	0	12188
Gippsland South (Eastern Victoria)	1	1	0	1	662
Gippsland South (Eastern Victoria)	1	1	1	0	2929
Gippsland South (Eastern Victoria)	1	1	1	1	448
Hastings (Eastern Victoria)					483
Hastings (Eastern Victoria)	0	0	0	1	2547
Hastings (Eastern Victoria)	0	0	1	0	700
Hastings (Eastern Victoria)	0	0	1	1	545
Hastings (Eastern Victoria)	0	1	0	0	3150
Hastings (Eastern Victoria)	0	1	0	1	377
Hastings (Eastern Victoria)	0	1	1	0	735
Hastings (Eastern Victoria)	0	1	1	1	191
Hastings (Eastern Victoria)	1	0	0	1	6316
Hastings (Eastern Victoria)	1	0	1	0	2085
Hastings (Eastern Victoria)	1	0	1	1	2435
Hastings (Eastern Victoria)	1	1	0	0	16389
Hastings (Eastern Victoria)	1	1	0	1	1324
Hastings (Eastern Victoria)	1	1	1	0	3393
Hastings (Eastern Victoria)	1	1	1	1	915
Hawthorn (Southern Metropolitan)					922
Hawthorn (Southern Metropolitan)	0	0	0	1	1215
Hawthorn (Southern Metropolitan)	0	0	1	0	741
Hawthorn (Southern Metropolitan)	0	0	1	1	294
Hawthorn (Southern Metropolitan)	0	1	0	0	1176
Hawthorn (Southern Metropolitan)	0	1	0	1	46
Hawthorn (Southern Metropolitan)	0	1	1	0	387
Hawthorn (Southern Metropolitan)	0	1	1	1	52
Hawthorn (Southern Metropolitan)	1	0	0	1	2921
Hawthorn (Southern Metropolitan)	1	0	1	0	4004
Hawthorn (Southern Metropolitan)	1	0	1	1	1772
Hawthorn (Southern Metropolitan)	1	1	0	0	16046
Hawthorn (Southern Metropolitan)	1	1	0	1	212
Hawthorn (Southern Metropolitan)	1	1	1	0	3840
Hawthorn (Southern Metropolitan)	1	1	1	1	283
Ivanhoe (Eastern Metropolitan)					769
Ivanhoe (Eastern Metropolitan)	0	0	0	1	2300
Ivanhoe (Eastern Metropolitan)	0	0	1	0	780
Ivanhoe (Eastern Metropolitan)	0	0	1	1	393
Ivanhoe (Eastern Metropolitan)	0	1	0	0	1837
Ivanhoe (Eastern Metropolitan)	0	1	0	1	212
Ivanhoe (Eastern Metropolitan)	0	1	1	0	542
Ivanhoe (Eastern Metropolitan)	0	1	1	1	97
Ivanhoe (Eastern Metropolitan)	1	0	0	1	4304
Ivanhoe (Eastern Metropolitan)	1	0	1	0	3372
Ivanhoe (Eastern Metropolitan)	1	0	1	1	1955
Ivanhoe (Eastern Metropolitan)	1	1	0	0	17306
Ivanhoe (Eastern Metropolitan)	1	1	0	1	365
Ivanhoe (Eastern Metropolitan)	1	1	1	0	3315
Ivanhoe (Eastern Metropolitan)	1	1	1	1	415
Kew (Southern Metropolitan)					695
Kew (Southern Metropolitan)	0	0	0	1	1621
Kew (Southern Metropolitan)	0	0	1	0	1060
Kew (Southern Metropolitan)	0	0	1	1	391
Kew (Southern Metropolitan)	0	1	0	0	1582
Kew (Southern Metropolitan)	0	1	0	1	82
Kew (Southern Metropolitan)	0	1	1	0	803
Kew (Southern Metropolitan)	0	1	1	1	40
Kew (Southern Metropolitan)	1	0	0	1	4276
Kew (Southern Metropolitan)	1	0	1	0	5204
Kew (Southern Metropolitan)	1	0	1	1	2942
Kew (Southern Metropolitan)	1	1	0	0	15292
Kew (Southern Metropolitan)	1	1	0	1	295
Kew (Southern Metropolitan)	1	1	1	0	5105
Kew (Southern Metropolitan)	1	1	1	1	404
Keysborough (South-Eastern Metropolitan)					811
Keysborough (South-Eastern Metropolitan)	0	0	0	1	2797
Keysborough (South-Eastern Metropolitan)	0	0	1	0	931
Keysborough (South-Eastern Metropolitan)	0	0	1	1	599
Keysborough (South-Eastern Metropolitan)	0	1	0	0	2912
Keysborough (South-Eastern Metropolitan)	0	1	0	1	312
Keysborough (South-Eastern Metropolitan)	0	1	1	0	918
Keysborough (South-Eastern Metropolitan)	0	1	1	1	291
Keysborough (South-Eastern Metropolitan)	1	0	0	1	6533
Keysborough (South-Eastern Metropolitan)	1	0	1	0	3394
Keysborough (South-Eastern Metropolitan)	1	0	1	1	2744
Keysborough (South-Eastern Metropolitan)	1	1	0	0	18723
Keysborough (South-Eastern Metropolitan)	1	1	0	1	964
Keysborough (South-Eastern Metropolitan)	1	1	1	0	4650
Keysborough (South-Eastern Metropolitan)	1	1	1	1	927
Kororoit (Western Metropolitan)					779
Kororoit (Western Metropolitan)	0	0	0	1	3000
Kororoit (Western Metropolitan)	0	0	1	0	906
Kororoit (Western Metropolitan)	0	0	1	1	763
Kororoit (Western Metropolitan)	0	1	0	0	4219
Kororoit (Western Metropolitan)	0	1	0	1	465
Kororoit (Western Metropolitan)	0	1	1	0	1539
Kororoit (Western Metropolitan)	0	1	1	1	376
Kororoit (Western Metropolitan)	1	0	0	1	6821
Kororoit (Western Metropolitan)	1	0	1	0	3125
Kororoit (Western Metropolitan)	1	0	1	1	3017
Kororoit (Western Metropolitan)	1	1	0	0	26047
Kororoit (Western Metropolitan)	1	1	0	1	1498
Kororoit (Western Metropolitan)	1	1	1	0	5879
Kororoit (Western Metropolitan)	1	1	1	1	1465
Lara (Western Victoria)					603
Lara (Western Victoria)	0	0	0	1	2895
Lara (Western Victoria)	0	0	1	0	723
Lara (Western Victoria)	0	0	1	1	544
Lara (Western Victoria)	0	1	0	0	4059
Lara (Western Victoria)	0	1	0	1	530
Lara (Western Victoria)	0	1	1	0	1061
Lara (Western Victoria)	0	1	1	1	267
Lara (Western Victoria)	1	0	0	1	4895
Lara (Western Victoria)	1	0	1	0	1830
Lara (Western Victoria)	1	0	1	1	1659
Lara (Western Victoria)	1	1	0	0	13456
Lara (Western Victoria)	1	1	0	1	840
Lara (Western Victoria)	1	1	1	0	3060
Lara (Western Victoria)	1	1	1	1	683
Lowan (Western Victoria)					352
Lowan (Western Victoria)	0	0	0	1	1464
Lowan (Western Victoria)	0	0	1	0	426
Lowan (Western Victoria)	0	0	1	1	164
Lowan (Western Victoria)	0	1	0	0	2242
Lowan (Western Victoria)	0	1	0	1	217
Lowan (Western Victoria)	0	1	1	0	557
Lowan (Western Victoria)	0	1	1	1	96
Lowan (Western Victoria)	1	0	0	1	2971
Lowan (Western Victoria)	1	0	1	0	1483
Lowan (Western Victoria)	1	0	1	1	1037
Lowan (Western Victoria)	1	1	0	0	12145
Lowan (Western Victoria)	1	1	0	1	579
Lowan (Western Victoria)	1	1	1	0	2724
Lowan (Western Victoria)	1	1	1	1	540
Macedon (Northern Victoria)					250
Macedon (Northern Victoria)	0	0	0	1	1457
Macedon (Northern Victoria)	0	0	1	0	490
Macedon (Northern Victoria)	0	0	1	1	297
Macedon (Northern Victoria)	0	1	0	0	1636
Macedon (Northern Victoria)	0	1	0	1	192
Macedon (Northern Victoria)	0	1	1	0	550
Macedon (Northern Victoria)	0	1	1	1	150
Macedon (Northern Victoria)	1	0	0	1	4029
Macedon (Northern Victoria)	1	0	1	0	2134
Macedon (Northern Victoria)	1	0	1	1	1483
Macedon (Northern Victoria)	1	1	0	0	15380
Macedon (Northern Victoria)	1	1	0	1	747
Macedon (Northern Victoria)	1	1	1	0	3292
Macedon (Northern Victoria)	1	1	1	1	668
Malvern (Southern Metropolitan)					773
Malvern (Southern Metropolitan)	0	0	0	1	1339
Malvern (Southern Metropolitan)	0	0	1	0	677
Malvern (Southern Metropolitan)	0	0	1	1	273
Malvern (Southern Metropolitan)	0	1	0	0	1195
Malvern (Southern Metropolitan)	0	1	0	1	50
Malvern (Southern Metropolitan)	0	1	1	0	393
Malvern (Southern Metropolitan)	0	1	1	1	36
Malvern (Southern Metropolitan)	1	0	0	1	2795
Malvern (Southern Metropolitan)	1	0	1	0	3469
Malvern (Southern Metropolitan)	1	0	1	1	1781
Malvern (Southern Metropolitan)	1	1	0	0	13916
Malvern (Southern Metropolitan)	1	1	0	1	211
Malvern (Southern Metropolitan)	1	1	1	0	3572
Malvern (Southern Metropolitan)	1	1	1	1	254
Melbourne (Northern Metropolitan)					3597
Melbourne (Northern Metropolitan)	0	0	0	1	1449
Melbourne (Northern Metropolitan)	0	0	1	0	1021
Melbourne (Northern Metropolitan)	0	0	1	1	260
Melbourne (Northern Metropolitan)	0	1	0	0	1845
Melbourne (Northern Metropolitan)	0	1	0	1	113
Melbourne (Northern Metropolitan)	0	1	1	0	468
Melbourne (Northern Metropolitan)	0	1	1	1	66
Melbourne (Northern Metropolitan)	1	0	0	1	1540
Melbourne (Northern Metropolitan)	1	0	1	0	1528
Melbourne (Northern Metropolitan)	1	0	1	1	592
Melbourne (Northern Metropolitan)	1	1	0	0	12069
Melbourne (Northern Metropolitan)	1	1	0	1	156
Melbourne (Northern Metropolitan)	1	1	1	0	1506
Melbourne (Northern Metropolitan)	1	1	1	1	113
Melton (Western Victoria)					600
Melton (Western Victoria)	0	0	0	1	3177
Melton (Western Victoria)	0	0	1	0	734
Melton (Western Victoria)	0	0	1	1	671
Melton (Western Victoria)	0	1	0	0	5339
Melton (Western Victoria)	0	1	0	1	643
Melton (Western Victoria)	0	1	1	0	1191
Melton (Western Victoria)	0	1	1	1	431
Melton (Western Victoria)	1	0	0	1	5855
Melton (Western Victoria)	1	0	1	0	1981
Melton (Western Victoria)	1	0	1	1	1957
Melton (Western Victoria)	1	1	0	0	21343
Melton (Western Victoria)	1	1	0	1	1466
Melton (Western Victoria)	1	1	1	0	4218
Melton (Western Victoria)	1	1	1	1	1256
Mildura (Northern Victoria)					473
Mildura (Northern Victoria)	0	0	0	1	1880
Mildura (Northern Victoria)	0	0	1	0	520
Mildura (Northern Victoria)	0	0	1	1	304
Mildura (Northern Victoria)	0	1	0	0	3387
Mildura (Northern Victoria)	0	1	0	1	300
Mildura (Northern Victoria)	0	1	1	0	753
Mildura (Northern Victoria)	0	1	1	1	233
Mildura (Northern Victoria)	1	0	0	1	3423
Mildura (Northern Victoria)	1	0	1	0	1726
Mildura (Northern Victoria)	1	0	1	1	1214
Mildura (Northern Victoria)	1	1	0	0	13209
Mildura (Northern Victoria)	1	1	0	1	896
Mildura (Northern Victoria)	1	1	1	0	3479
Mildura (Northern Victoria)	1	1	1	1	732
Mill Park (Northern Metropolitan)					550
Mill Park (Northern Metropolitan)	0	0	0	1	2533
Mill Park (Northern Metropolitan)	0	0	1	0	632
Mill Park (Northern Metropolitan)	0	0	1	1	635
Mill Park (Northern Metropolitan)	0	1	0	0	2646
Mill Park (Northern Metropolitan)	0	1	0	1	383
Mill Park (Northern Metropolitan)	0	1	1	0	632
Mill Park (Northern Metropolitan)	0	1	1	1	196
Mill Park (Northern Metropolitan)	1	0	0	1	7420
Mill Park (Northern Metropolitan)	1	0	1	0	3103
Mill Park (Northern Metropolitan)	1	0	1	1	3348
Mill Park (Northern Metropolitan)	1	1	0	0	20168
Mill Park (Northern Metropolitan)	1	1	0	1	1187
Mill Park (Northern Metropolitan)	1	1	1	0	4610
Mill Park (Northern Metropolitan)	1	1	1	1	946
Monbulk (Eastern Victoria)					351
Monbulk (Eastern Victoria)	0	0	0	1	1884
Monbulk (Eastern Victoria)	0	0	1	0	595
Monbulk (Eastern Victoria)	0	0	1	1	366
Monbulk (Eastern Victoria)	0	1	0	0	1811
Monbulk (Eastern Victoria)	0	1	0	1	219
Monbulk (Eastern Victoria)	0	1	1	0	493
Monbulk (Eastern Victoria)	0	1	1	1	166
Monbulk (Eastern Victoria)	1	0	0	1	5391
Monbulk (Eastern Victoria)	1	0	1	0	2419
Monbulk (Eastern Victoria)	1	0	1	1	2253
Monbulk (Eastern Victoria)	1	1	0	0	15190
Monbulk (Eastern Victoria)	1	1	0	1	718
Monbulk (Eastern Victoria)	1	1	1	0	3642
Monbulk (Eastern Victoria)	1	1	1	1	633
Mordialloc (South-Eastern Metropolitan)					503
Mordialloc (South-Eastern Metropolitan)	0	0	0	1	2178
Mordialloc (South-Eastern Metropolitan)	0	0	1	0	749
Mordialloc (South-Eastern Metropolitan)	0	0	1	1	453
Mordialloc (South-Eastern Metropolitan)	0	1	0	0	1863
Mordialloc (South-Eastern Metropolitan)	0	1	0	1	131
Mordialloc (South-Eastern Metropolitan)	0	1	1	0	536
Mordialloc (South-Eastern Metropolitan)	0	1	1	1	55
Mordialloc (South-Eastern Metropolitan)	1	0	0	1	4417
Mordialloc (South-Eastern Metropolitan)	1	0	1	0	2795
Mordialloc (South-Eastern Metropolitan)	1	0	1	1	2099
Mordialloc (South-Eastern Metropolitan)	1	1	0	0	18384
Mordialloc (South-Eastern Metropolitan)	1	1	0	1	549
Mordialloc (South-Eastern Metropolitan)	1	1	1	0	3460
Mordialloc (South-Eastern Metropolitan)	1	1	1	1	468
Mornington (Eastern Victoria)					257
Mornington (Eastern Victoria)	0	0	0	1	1650
Mornington (Eastern Victoria)	0	0	1	0	601
Mornington (Eastern Victoria)	0	0	1	1	295
Mornington (Eastern Victoria)	0	1	0	0	1973
Mornington (Eastern Victoria)	0	1	0	1	202
Mornington (Eastern Victoria)	0	1	1	0	546
Mornington (Eastern Victoria)	0	1	1	1	97
Mornington (Eastern Victoria)	1	0	0	1	4058
Mornington (Eastern Victoria)	1	0	1	0	2614
Mornington (Eastern Victoria)	1	0	1	1	1861
Mornington (Eastern Victoria)	1	1	0	0	16364
Mornington (Eastern Victoria)	1	1	0	1	692
Mornington (Eastern Victoria)	1	1	1	0	3896
Mornington (Eastern Victoria)	1	1	1	1	555
Morwell (Eastern Victoria)					436
Morwell (Eastern Victoria)	0	0	0	1	1961
Morwell (Eastern Victoria)	0	0	1	0	642
Morwell (Eastern Victoria)	0	0	1	1	384
Morwell (Eastern Victoria)	0	1	0	0	3795
Morwell (Eastern Victoria)	0	1	0	1	459
Morwell (Eastern Victoria)	0	1	1	0	873
Morwell (Eastern Victoria)	0	1	1	1	190
Morwell (Eastern Victoria)	1	0	0	1	4103
Morwell (Eastern Victoria)	1	0	1	0	1838
Morwell (Eastern Victoria)	1	0	1	1	1283
Morwell (Eastern Victoria)	1	1	0	0	13593
Morwell (Eastern Victoria)	1	1	0	1	674
Morwell (Eastern Victoria)	1	1	1	0	2809
Morwell (Eastern Victoria)	1	1	1	1	550
Mount Waverley (Eastern Metropolitan)					700
Mount Waverley (Eastern Metropolitan)	0	0	0	1	1757
Mount Waverley (Eastern Metropolitan)	0	0	1	0	1150
Mount Waverley (Eastern Metropolitan)	0	0	1	1	405
Mount Waverley (Eastern Metropolitan)	0	1	0	0	1502
Mount Waverley (Eastern Metropolitan)	0	1	0	1	134
Mount Waverley (Eastern Metropolitan)	0	1	1	0	698
Mount Waverley (Eastern Metropolitan)	0	1	1	1	68
Mount Waverley (Eastern Metropolitan)	1	0	0	1	4820
Mount Waverley (Eastern Metropolitan)	1	0	1	0	4879
Mount Waverley (Eastern Metropolitan)	1	0	1	1	2538
Mount Waverley (Eastern Metropolitan)	1	1	0	0	16087
Mount Waverley (Eastern Metropolitan)	1	1	0	1	390
Mount Waverley (Eastern Metropolitan)	1	1	1	0	4501
Mount Waverley (Eastern Metropolitan)	1	1	1	1	377
Mulgrave (South-Eastern Metropolitan)					776
Mulgrave (South-Eastern Metropolitan)	0	0	0	1	2525
Mulgrave (South-Eastern Metropolitan)	0	0	1	0	751
Mulgrave (South-Eastern Metropolitan)	0	0	1	1	494
Mulgrave (South-Eastern Metropolitan)	0	1	0	0	1959
Mulgrave (South-Eastern Metropolitan)	0	1	0	1	224
Mulgrave (South-Eastern Metropolitan)	0	1	1	0	627
Mulgrave (South-Eastern Metropolitan)	0	1	1	1	117
Mulgrave (South-Eastern Metropolitan)	1	0	0	1	6050
Mulgrave (South-Eastern Metropolitan)	1	0	1	0	3142
Mulgrave (South-Eastern Metropolitan)	1	0	1	1	2307
Mulgrave (South-Eastern Metropolitan)	1	1	0	0	15215
Mulgrave (South-Eastern Metropolitan)	1	1	0	1	603
Mulgrave (South-Eastern Metropolitan)	1	1	1	0	3396
Mulgrave (South-Eastern Metropolitan)	1	1	1	1	544
Murray Plains (Northern Victoria)					410
Murray Plains (Northern Victoria)	0	0	0	1	1615
Murray Plains (Northern Victoria)	0	0	1	0	434
Murray Plains (Northern Victoria)	0	0	1	1	265
Murray Plains (Northern Victoria)	0	1	0	0	2604
Murray Plains (Northern Victoria)	0	1	0	1	259
Murray Plains (Northern Victoria)	0	1	1	0	701
Murray Plains (Northern Victoria)	0	1	1	1	111
Murray Plains (Northern Victoria)	1	0	0	1	3732
Murray Plains (Northern Victoria)	1	0	1	0	1719
Murray Plains (Northern Victoria)	1	0	1	1	1139
Murray Plains (Northern Victoria)	1	1	0	0	12902
Murray Plains (Northern Victoria)	1	1	0	1	805
Murray Plains (Northern Victoria)	1	1	1	0	3611
Murray Plains (Northern Victoria)	1	1	1	1	701
Narracan (Eastern Victoria)					394
Narracan (Eastern Victoria)	0	0	0	1	1945
Narracan (Eastern Victoria)	0	0	1	0	611
Narracan (Eastern Victoria)	0	0	1	1	421
Narracan (Eastern Victoria)	0	1	0	0	3032
Narracan (Eastern Victoria)	0	1	0	1	309
Narracan (Eastern Victoria)	0	1	1	0	656
Narracan (Eastern Victoria)	0	1	1	1	249
Narracan (Eastern Victoria)	1	0	0	1	4527
Narracan (Eastern Victoria)	1	0	1	0	2035
Narracan (Eastern Victoria)	1	0	1	1	1686
Narracan (Eastern Victoria)	1	1	0	0	14731
Narracan (Eastern Victoria)	1	1	0	1	907
Narracan (Eastern Victoria)	1	1	1	0	3680
Narracan (Eastern Victoria)	1	1	1	1	871
Narre Warren North (South-Eastern Metrop					516
Narre Warren North (South-Eastern Metrop	0	0	0	1	2524
Narre Warren North (South-Eastern Metrop	0	0	1	0	681
Narre Warren North (South-Eastern Metrop	0	0	1	1	627
Narre Warren North (South-Eastern Metrop	0	1	0	0	2280
Narre Warren North (South-Eastern Metrop	0	1	0	1	314
