SED_NAME16	AgeStudent	Sex	students
Albert Park (Southern Metropolitan)	20-24	F	1739
Albert Park (Southern Metropolitan)	20-24	M	1496
Albert Park (Southern Metropolitan)	25+	F	2530
Albert Park (Southern Metropolitan)	25+	M	1926
Altona (Western Metropolitan)	0-4	F	762
Altona (Western Metropolitan)	0-4	M	784
Altona (Western Metropolitan)	5-14	F	5738
Altona (Western Metropolitan)	5-14	M	6118
Altona (Western Metropolitan)	15-19	F	1988
Altona (Western Metropolitan)	15-19	M	1957
Altona (Western Metropolitan)	20-24	F	1038
Altona (Western Metropolitan)	20-24	M	1067
Altona (Western Metropolitan)	25+	F	2276
Altona (Western Metropolitan)	25+	M	1417
Bass (Eastern Victoria)	0-4	F	476
Bass (Eastern Victoria)	0-4	M	490
Bass (Eastern Victoria)	5-14	F	4413
Bass (Eastern Victoria)	5-14	M	4518
Bass (Eastern Victoria)	15-19	F	1482
Bass (Eastern Victoria)	15-19	M	1468
Bass (Eastern Victoria)	20-24	F	475
Bass (Eastern Victoria)	20-24	M	377
Bass (Eastern Victoria)	25+	F	1303
Bass (Eastern Victoria)	25+	M	595
Bayswater (Eastern Metropolitan)	0-4	F	406
Bayswater (Eastern Metropolitan)	0-4	M	411
Bayswater (Eastern Metropolitan)	5-14	F	3159
Bayswater (Eastern Metropolitan)	5-14	M	3340
Bayswater (Eastern Metropolitan)	15-19	F	1350
Bayswater (Eastern Metropolitan)	15-19	M	1354
Bayswater (Eastern Metropolitan)	20-24	F	683
Bayswater (Eastern Metropolitan)	20-24	M	691
Bayswater (Eastern Metropolitan)	25+	F	1282
Bayswater (Eastern Metropolitan)	25+	M	733
Bellarine (Western Victoria)	0-4	F	310
Bellarine (Western Victoria)	0-4	M	386
Bellarine (Western Victoria)	5-14	F	3366
Bellarine (Western Victoria)	5-14	M	3492
Bellarine (Western Victoria)	15-19	F	1257
Bellarine (Western Victoria)	15-19	M	1301
Bellarine (Western Victoria)	20-24	F	469
Bellarine (Western Victoria)	20-24	M	411
Bellarine (Western Victoria)	25+	F	1013
Bellarine (Western Victoria)	25+	M	527
Benambra (Northern Victoria)	0-4	F	433
Benambra (Northern Victoria)	0-4	M	448
Benambra (Northern Victoria)	5-14	F	3830
Benambra (Northern Victoria)	5-14	M	3892
Benambra (Northern Victoria)	15-19	F	1455
Benambra (Northern Victoria)	15-19	M	1527
Benambra (Northern Victoria)	20-24	F	490
Benambra (Northern Victoria)	20-24	M	445
Benambra (Northern Victoria)	25+	F	1340
Benambra (Northern Victoria)	25+	M	650
Bendigo East (Northern Victoria)	0-4	F	383
Bendigo East (Northern Victoria)	0-4	M	393
Bendigo East (Northern Victoria)	5-14	F	3738
Bendigo East (Northern Victoria)	5-14	M	4105
Bendigo East (Northern Victoria)	15-19	F	1675
Bendigo East (Northern Victoria)	15-19	M	1585
Bendigo East (Northern Victoria)	20-24	F	998
Bendigo East (Northern Victoria)	20-24	M	724
Bendigo East (Northern Victoria)	25+	F	1132
Bendigo East (Northern Victoria)	25+	M	585
Bendigo West (Northern Victoria)	0-4	F	287
Bendigo West (Northern Victoria)	0-4	M	298
Bendigo West (Northern Victoria)	5-14	F	3059
Bendigo West (Northern Victoria)	5-14	M	3227
Bendigo West (Northern Victoria)	15-19	F	1168
Bendigo West (Northern Victoria)	15-19	M	1194
Bendigo West (Northern Victoria)	20-24	F	522
Bendigo West (Northern Victoria)	20-24	M	373
Bendigo West (Northern Victoria)	25+	F	1045
Bendigo West (Northern Victoria)	25+	M	578
Bentleigh (Southern Metropolitan)	0-4	F	452
Bentleigh (Southern Metropolitan)	0-4	M	528
Bentleigh (Southern Metropolitan)	5-14	F	3790
Bentleigh (Southern Metropolitan)	5-14	M	4090
Bentleigh (Southern Metropolitan)	15-19	F	1656
Bentleigh (Southern Metropolitan)	15-19	M	1747
Bentleigh (Southern Metropolitan)	20-24	F	881
Bentleigh (Southern Metropolitan)	20-24	M	937
Bentleigh (Southern Metropolitan)	25+	F	1221
Bentleigh (Southern Metropolitan)	25+	M	813
Box Hill (Eastern Metropolitan)	0-4	F	464
Box Hill (Eastern Metropolitan)	0-4	M	439
Box Hill (Eastern Metropolitan)	5-14	F	3677
Box Hill (Eastern Metropolitan)	5-14	M	3858
Box Hill (Eastern Metropolitan)	15-19	F	2010
Box Hill (Eastern Metropolitan)	15-19	M	2101
Box Hill (Eastern Metropolitan)	20-24	F	1607
Box Hill (Eastern Metropolitan)	20-24	M	1823
Box Hill (Eastern Metropolitan)	25+	F	2001
Box Hill (Eastern Metropolitan)	25+	M	1524
Brighton (Southern Metropolitan)	0-4	F	382
Brighton (Southern Metropolitan)	0-4	M	484
Brighton (Southern Metropolitan)	5-14	F	3658
Brighton (Southern Metropolitan)	5-14	M	3758
Brighton (Southern Metropolitan)	15-19	F	1551
Brighton (Southern Metropolitan)	15-19	M	1655
Brighton (Southern Metropolitan)	20-24	F	891
Brighton (Southern Metropolitan)	20-24	M	860
Brighton (Southern Metropolitan)	25+	F	1394
Brighton (Southern Metropolitan)	25+	M	758
Broadmeadows (Northern Metropolitan)	0-4	F	378
Broadmeadows (Northern Metropolitan)	0-4	M	407
Broadmeadows (Northern Metropolitan)	5-14	F	4288
Broadmeadows (Northern Metropolitan)	5-14	M	4436
Broadmeadows (Northern Metropolitan)	15-19	F	2052
Broadmeadows (Northern Metropolitan)	15-19	M	1866
Broadmeadows (Northern Metropolitan)	20-24	F	1027
Broadmeadows (Northern Metropolitan)	20-24	M	1267
Broadmeadows (Northern Metropolitan)	25+	F	1732
Broadmeadows (Northern Metropolitan)	25+	M	1502
Brunswick (Northern Metropolitan)	0-4	F	352
Brunswick (Northern Metropolitan)	0-4	M	362
Brunswick (Northern Metropolitan)	5-14	F	2506
Brunswick (Northern Metropolitan)	5-14	M	2611
Brunswick (Northern Metropolitan)	15-19	F	1091
Brunswick (Northern Metropolitan)	15-19	M	1090
Brunswick (Northern Metropolitan)	20-24	F	2069
Brunswick (Northern Metropolitan)	20-24	M	1630
Brunswick (Northern Metropolitan)	25+	F	3137
Brunswick (Northern Metropolitan)	25+	M	2414
Bulleen (Eastern Metropolitan)	0-4	F	348
Bulleen (Eastern Metropolitan)	0-4	M	338
Bulleen (Eastern Metropolitan)	5-14	F	2882
Bulleen (Eastern Metropolitan)	5-14	M	3043
Bulleen (Eastern Metropolitan)	15-19	F	1538
Bulleen (Eastern Metropolitan)	15-19	M	1653
Bulleen (Eastern Metropolitan)	20-24	F	1061
Bulleen (Eastern Metropolitan)	20-24	M	1155
Bulleen (Eastern Metropolitan)	25+	F	1300
Bulleen (Eastern Metropolitan)	25+	M	943
Bundoora (Northern Metropolitan)	0-4	F	359
Bundoora (Northern Metropolitan)	0-4	M	363
Bundoora (Northern Metropolitan)	5-14	F	2979
Bundoora (Northern Metropolitan)	5-14	M	3228
Bundoora (Northern Metropolitan)	15-19	F	1697
Bundoora (Northern Metropolitan)	15-19	M	1644
Bundoora (Northern Metropolitan)	20-24	F	1948
Bundoora (Northern Metropolitan)	20-24	M	1874
Bundoora (Northern Metropolitan)	25+	F	1652
Bundoora (Northern Metropolitan)	25+	M	1429
Buninyong (Western Victoria)	0-4	F	346
Buninyong (Western Victoria)	0-4	M	348
Buninyong (Western Victoria)	5-14	F	3459
Buninyong (Western Victoria)	5-14	M	3635
Buninyong (Western Victoria)	15-19	F	1391
Buninyong (Western Victoria)	15-19	M	1358
Buninyong (Western Victoria)	20-24	F	890
Buninyong (Western Victoria)	20-24	M	783
Buninyong (Western Victoria)	25+	F	1171
Buninyong (Western Victoria)	25+	M	610
Burwood (Southern Metropolitan)	0-4	F	471
Burwood (Southern Metropolitan)	0-4	M	469
Burwood (Southern Metropolitan)	5-14	F	3826
Burwood (Southern Metropolitan)	5-14	M	3838
Burwood (Southern Metropolitan)	15-19	F	2232
Burwood (Southern Metropolitan)	15-19	M	1921
Burwood (Southern Metropolitan)	20-24	F	2181
Burwood (Southern Metropolitan)	20-24	M	2288
Burwood (Southern Metropolitan)	25+	F	1908
Burwood (Southern Metropolitan)	25+	M	1505
Carrum (South-Eastern Metropolitan)	0-4	F	452
Carrum (South-Eastern Metropolitan)	0-4	M	505
Carrum (South-Eastern Metropolitan)	5-14	F	3551
Carrum (South-Eastern Metropolitan)	5-14	M	3823
Carrum (South-Eastern Metropolitan)	15-19	F	1428
Carrum (South-Eastern Metropolitan)	15-19	M	1360
Carrum (South-Eastern Metropolitan)	20-24	F	597
Carrum (South-Eastern Metropolitan)	20-24	M	515
Carrum (South-Eastern Metropolitan)	25+	F	1336
Carrum (South-Eastern Metropolitan)	25+	M	682
Caulfield (Southern Metropolitan)	0-4	F	528
Caulfield (Southern Metropolitan)	0-4	M	520
Caulfield (Southern Metropolitan)	5-14	F	3287
Caulfield (Southern Metropolitan)	5-14	M	3517
Caulfield (Southern Metropolitan)	15-19	F	1391
Caulfield (Southern Metropolitan)	15-19	M	1391
Caulfield (Southern Metropolitan)	20-24	F	1535
Caulfield (Southern Metropolitan)	20-24	M	1394
Caulfield (Southern Metropolitan)	25+	F	1913
Caulfield (Southern Metropolitan)	25+	M	1486
Clarinda (South-Eastern Metropolitan)	0-4	F	425
Clarinda (South-Eastern Metropolitan)	0-4	M	448
Clarinda (South-Eastern Metropolitan)	5-14	F	3254
Clarinda (South-Eastern Metropolitan)	5-14	M	3537
Clarinda (South-Eastern Metropolitan)	15-19	F	1658
Clarinda (South-Eastern Metropolitan)	15-19	M	1745
Clarinda (South-Eastern Metropolitan)	20-24	F	2006
Clarinda (South-Eastern Metropolitan)	20-24	M	2357
Clarinda (South-Eastern Metropolitan)	25+	F	2011
Clarinda (South-Eastern Metropolitan)	25+	M	1858
Cranbourne (South-Eastern Metropolitan)	0-4	F	778
Cranbourne (South-Eastern Metropolitan)	0-4	M	805
Cranbourne (South-Eastern Metropolitan)	5-14	F	6602
Cranbourne (South-Eastern Metropolitan)	5-14	M	6864
Cranbourne (South-Eastern Metropolitan)	15-19	F	2210
Cranbourne (South-Eastern Metropolitan)	15-19	M	2189
Cranbourne (South-Eastern Metropolitan)	20-24	F	965
Cranbourne (South-Eastern Metropolitan)	20-24	M	884
Cranbourne (South-Eastern Metropolitan)	25+	F	2117
Cranbourne (South-Eastern Metropolitan)	25+	M	1187
Croydon (Eastern Metropolitan)	0-4	F	380
Croydon (Eastern Metropolitan)	0-4	M	409
Croydon (Eastern Metropolitan)	5-14	F	3164
Croydon (Eastern Metropolitan)	5-14	M	3309
Croydon (Eastern Metropolitan)	15-19	F	1393
Croydon (Eastern Metropolitan)	15-19	M	1451
Croydon (Eastern Metropolitan)	20-24	F	735
Croydon (Eastern Metropolitan)	20-24	M	675
Croydon (Eastern Metropolitan)	25+	F	1171
Croydon (Eastern Metropolitan)	25+	M	725
Dandenong (South-Eastern Metropolitan)	0-4	F	346
Dandenong (South-Eastern Metropolitan)	0-4	M	361
Dandenong (South-Eastern Metropolitan)	5-14	F	3680
Dandenong (South-Eastern Metropolitan)	5-14	M	3809
Dandenong (South-Eastern Metropolitan)	15-19	F	1638
Dandenong (South-Eastern Metropolitan)	15-19	M	1646
Dandenong (South-Eastern Metropolitan)	20-24	F	1007
Dandenong (South-Eastern Metropolitan)	20-24	M	1166
Dandenong (South-Eastern Metropolitan)	25+	F	1853
Dandenong (South-Eastern Metropolitan)	25+	M	1524
Eildon (Northern Victoria)	0-4	F	347
Eildon (Northern Victoria)	0-4	M	348
Eildon (Northern Victoria)	5-14	F	3189
Eildon (Northern Victoria)	5-14	M	3384
Eildon (Northern Victoria)	15-19	F	1286
Eildon (Northern Victoria)	15-19	M	1280
Eildon (Northern Victoria)	20-24	F	401
Eildon (Northern Victoria)	20-24	M	314
Eildon (Northern Victoria)	25+	F	870
Eildon (Northern Victoria)	25+	M	390
Eltham (Eastern Metropolitan)	0-4	F	427
Eltham (Eastern Metropolitan)	0-4	M	394
Eltham (Eastern Metropolitan)	5-14	F	3581
Eltham (Eastern Metropolitan)	5-14	M	3811
Eltham (Eastern Metropolitan)	15-19	F	1596
Eltham (Eastern Metropolitan)	15-19	M	1663
Eltham (Eastern Metropolitan)	20-24	F	852
Eltham (Eastern Metropolitan)	20-24	M	820
Eltham (Eastern Metropolitan)	25+	F	1016
Eltham (Eastern Metropolitan)	25+	M	657
Essendon (Western Metropolitan)	0-4	F	367
Essendon (Western Metropolitan)	0-4	M	380
Essendon (Western Metropolitan)	5-14	F	3296
Essendon (Western Metropolitan)	5-14	M	3433
Essendon (Western Metropolitan)	15-19	F	1584
Essendon (Western Metropolitan)	15-19	M	1454
Essendon (Western Metropolitan)	20-24	F	1352
Essendon (Western Metropolitan)	20-24	M	1284
Essendon (Western Metropolitan)	25+	F	2010
Essendon (Western Metropolitan)	25+	M	1470
Euroa (Northern Victoria)	0-4	F	319
Euroa (Northern Victoria)	0-4	M	307
Euroa (Northern Victoria)	5-14	F	3219
Euroa (Northern Victoria)	5-14	M	3427
Euroa (Northern Victoria)	15-19	F	1344
Euroa (Northern Victoria)	15-19	M	1417
Euroa (Northern Victoria)	20-24	F	350
Euroa (Northern Victoria)	20-24	M	340
Euroa (Northern Victoria)	25+	F	903
Euroa (Northern Victoria)	25+	M	381
Evelyn (Eastern Victoria)	0-4	F	397
Evelyn (Eastern Victoria)	0-4	M	436
Evelyn (Eastern Victoria)	5-14	F	3423
Evelyn (Eastern Victoria)	5-14	M	3503
Evelyn (Eastern Victoria)	15-19	F	1603
Evelyn (Eastern Victoria)	15-19	M	1616
Evelyn (Eastern Victoria)	20-24	F	572
Evelyn (Eastern Victoria)	20-24	M	563
Evelyn (Eastern Victoria)	25+	F	933
Evelyn (Eastern Victoria)	25+	M	574
Ferntree Gully (Eastern Metropolitan)	0-4	F	324
Ferntree Gully (Eastern Metropolitan)	0-4	M	342
Ferntree Gully (Eastern Metropolitan)	5-14	F	2889
Ferntree Gully (Eastern Metropolitan)	5-14	M	3098
Ferntree Gully (Eastern Metropolitan)	15-19	F	1501
Ferntree Gully (Eastern Metropolitan)	15-19	M	1510
Ferntree Gully (Eastern Metropolitan)	20-24	F	780
Ferntree Gully (Eastern Metropolitan)	20-24	M	804
Ferntree Gully (Eastern Metropolitan)	25+	F	1115
Ferntree Gully (Eastern Metropolitan)	25+	M	736
Footscray (Western Metropolitan)	0-4	F	388
Footscray (Western Metropolitan)	0-4	M	456
Footscray (Western Metropolitan)	5-14	F	3260
Footscray (Western Metropolitan)	5-14	M	3332
Footscray (Western Metropolitan)	15-19	F	1691
Footscray (Western Metropolitan)	15-19	M	1587
Footscray (Western Metropolitan)	20-24	F	1856
Footscray (Western Metropolitan)	20-24	M	2137
Footscray (Western Metropolitan)	25+	F	2828
Footscray (Western Metropolitan)	25+	M	2537
Forest Hill (Eastern Metropolitan)	0-4	F	388
Forest Hill (Eastern Metropolitan)	0-4	M	434
Forest Hill (Eastern Metropolitan)	5-14	F	3270
Forest Hill (Eastern Metropolitan)	5-14	M	3499
Forest Hill (Eastern Metropolitan)	15-19	F	1633
Forest Hill (Eastern Metropolitan)	15-19	M	1720
Forest Hill (Eastern Metropolitan)	20-24	F	1099
Forest Hill (Eastern Metropolitan)	20-24	M	1209
Forest Hill (Eastern Metropolitan)	25+	F	1288
Forest Hill (Eastern Metropolitan)	25+	M	964
Frankston (South-Eastern Metropolitan)	0-4	F	365
Frankston (South-Eastern Metropolitan)	0-4	M	423
Frankston (South-Eastern Metropolitan)	5-14	F	3004
Frankston (South-Eastern Metropolitan)	5-14	M	3161
Frankston (South-Eastern Metropolitan)	15-19	F	1326
Frankston (South-Eastern Metropolitan)	15-19	M	1283
Frankston (South-Eastern Metropolitan)	20-24	F	699
Frankston (South-Eastern Metropolitan)	20-24	M	562
Frankston (South-Eastern Metropolitan)	25+	F	1306
Frankston (South-Eastern Metropolitan)	25+	M	706
Geelong (Western Victoria)	0-4	F	332
Geelong (Western Victoria)	0-4	M	401
Geelong (Western Victoria)	5-14	F	3004
Geelong (Western Victoria)	5-14	M	3114
Geelong (Western Victoria)	15-19	F	1358
Geelong (Western Victoria)	15-19	M	1349
Geelong (Western Victoria)	20-24	F	1041
Geelong (Western Victoria)	20-24	M	867
Geelong (Western Victoria)	25+	F	1498
Geelong (Western Victoria)	25+	M	1032
Gembrook (Eastern Victoria)	0-4	F	460
Gembrook (Eastern Victoria)	0-4	M	516
Gembrook (Eastern Victoria)	5-14	F	4222
Gembrook (Eastern Victoria)	5-14	M	4421
Gembrook (Eastern Victoria)	15-19	F	1864
Gembrook (Eastern Victoria)	15-19	M	1973
Gembrook (Eastern Victoria)	20-24	F	832
Gembrook (Eastern Victoria)	20-24	M	686
Gembrook (Eastern Victoria)	25+	F	1200
Gembrook (Eastern Victoria)	25+	M	632
Gippsland East (Eastern Victoria)	0-4	F	324
Gippsland East (Eastern Victoria)	0-4	M	301
Gippsland East (Eastern Victoria)	5-14	F	2932
Gippsland East (Eastern Victoria)	5-14	M	3039
Gippsland East (Eastern Victoria)	15-19	F	1070
Gippsland East (Eastern Victoria)	15-19	M	1113
Gippsland East (Eastern Victoria)	20-24	F	251
Gippsland East (Eastern Victoria)	20-24	M	175
Gippsland East (Eastern Victoria)	25+	F	836
Gippsland East (Eastern Victoria)	25+	M	297
Gippsland South (Eastern Victoria)	0-4	F	295
Gippsland South (Eastern Victoria)	0-4	M	315
Gippsland South (Eastern Victoria)	5-14	F	3025
Gippsland South (Eastern Victoria)	5-14	M	3097
Gippsland South (Eastern Victoria)	15-19	F	1141
Gippsland South (Eastern Victoria)	15-19	M	1184
Gippsland South (Eastern Victoria)	20-24	F	283
Gippsland South (Eastern Victoria)	20-24	M	214
Gippsland South (Eastern Victoria)	25+	F	842
Gippsland South (Eastern Victoria)	25+	M	326
Hastings (Eastern Victoria)	0-4	F	400
Hastings (Eastern Victoria)	0-4	M	452
Hastings (Eastern Victoria)	5-14	F	3965
Hastings (Eastern Victoria)	5-14	M	4079
Hastings (Eastern Victoria)	15-19	F	1651
Hastings (Eastern Victoria)	15-19	M	1704
Hastings (Eastern Victoria)	20-24	F	663
Hastings (Eastern Victoria)	20-24	M	565
Hastings (Eastern Victoria)	25+	F	1146
Hastings (Eastern Victoria)	25+	M	497
Hawthorn (Southern Metropolitan)	0-4	F	372
Hawthorn (Southern Metropolitan)	0-4	M	436
Hawthorn (Southern Metropolitan)	5-14	F	3385
Hawthorn (Southern Metropolitan)	5-14	M	3502
Hawthorn (Southern Metropolitan)	15-19	F	1883
Hawthorn (Southern Metropolitan)	15-19	M	1869
Hawthorn (Southern Metropolitan)	20-24	F	1870
Hawthorn (Southern Metropolitan)	20-24	M	1992
Hawthorn (Southern Metropolitan)	25+	F	2056
Hawthorn (Southern Metropolitan)	25+	M	1674
Ivanhoe (Eastern Metropolitan)	0-4	F	470
Ivanhoe (Eastern Metropolitan)	0-4	M	435
Ivanhoe (Eastern Metropolitan)	5-14	F	3435
Ivanhoe (Eastern Metropolitan)	5-14	M	3544
Ivanhoe (Eastern Metropolitan)	15-19	F	1563
Ivanhoe (Eastern Metropolitan)	15-19	M	1535
Ivanhoe (Eastern Metropolitan)	20-24	F	1025
Ivanhoe (Eastern Metropolitan)	20-24	M	1022
Ivanhoe (Eastern Metropolitan)	25+	F	1519
Ivanhoe (Eastern Metropolitan)	25+	M	1105
Kew (Southern Metropolitan)	0-4	F	370
Kew (Southern Metropolitan)	0-4	M	381
Kew (Southern Metropolitan)	5-14	F	3771
Kew (Southern Metropolitan)	5-14	M	4010
Kew (Southern Metropolitan)	15-19	F	2306
Kew (Southern Metropolitan)	15-19	M	2353
Kew (Southern Metropolitan)	20-24	F	1426
Kew (Southern Metropolitan)	20-24	M	1551
Kew (Southern Metropolitan)	25+	F	1362
Kew (Southern Metropolitan)	25+	M	1034
Keysborough (South-Eastern Metropolitan)	0-4	F	425
Keysborough (South-Eastern Metropolitan)	0-4	M	410
Keysborough (South-Eastern Metropolitan)	5-14	F	3772
Keysborough (South-Eastern Metropolitan)	5-14	M	4040
Keysborough (South-Eastern Metropolitan)	15-19	F	1910
Keysborough (South-Eastern Metropolitan)	15-19	M	1980
Keysborough (South-Eastern Metropolitan)	20-24	F	1212
Keysborough (South-Eastern Metropolitan)	20-24	M	1282
Keysborough (South-Eastern Metropolitan)	25+	F	1520
Keysborough (South-Eastern Metropolitan)	25+	M	1143
Kororoit (Western Metropolitan)	0-4	F	584
Kororoit (Western Metropolitan)	0-4	M	608
Kororoit (Western Metropolitan)	5-14	F	5477
Kororoit (Western Metropolitan)	5-14	M	5655
Kororoit (Western Metropolitan)	15-19	F	2236
Kororoit (Western Metropolitan)	15-19	M	2152
Kororoit (Western Metropolitan)	20-24	F	1124
Kororoit (Western Metropolitan)	20-24	M	1088
Kororoit (Western Metropolitan)	25+	F	1760
Kororoit (Western Metropolitan)	25+	M	1175
Lara (Western Victoria)	0-4	F	364
Lara (Western Victoria)	0-4	M	351
Lara (Western Victoria)	5-14	F	3492
Lara (Western Victoria)	5-14	M	3684
Lara (Western Victoria)	15-19	F	1668
Lara (Western Victoria)	15-19	M	1687
Lara (Western Victoria)	20-24	F	706
Lara (Western Victoria)	20-24	M	573
Lara (Western Victoria)	25+	F	1165
Lara (Western Victoria)	25+	M	652
Lowan (Western Victoria)	0-4	F	276
Lowan (Western Victoria)	0-4	M	294
Lowan (Western Victoria)	5-14	F	2985
Lowan (Western Victoria)	5-14	M	3186
Lowan (Western Victoria)	15-19	F	1141
Lowan (Western Victoria)	15-19	M	1214
Lowan (Western Victoria)	20-24	F	283
Lowan (Western Victoria)	20-24	M	167
Lowan (Western Victoria)	25+	F	654
Lowan (Western Victoria)	25+	M	325
Macedon (Northern Victoria)	0-4	F	364
Macedon (Northern Victoria)	0-4	M	388
Macedon (Northern Victoria)	5-14	F	3501
Macedon (Northern Victoria)	5-14	M	3656
Macedon (Northern Victoria)	15-19	F	1312
Macedon (Northern Victoria)	15-19	M	1318
Macedon (Northern Victoria)	20-24	F	442
Macedon (Northern Victoria)	20-24	M	373
Macedon (Northern Victoria)	25+	F	962
Macedon (Northern Victoria)	25+	M	428
Malvern (Southern Metropolitan)	0-4	F	360
Malvern (Southern Metropolitan)	0-4	M	403
Malvern (Southern Metropolitan)	5-14	F	3062
Malvern (Southern Metropolitan)	5-14	M	3065
Malvern (Southern Metropolitan)	15-19	F	1524
Malvern (Southern Metropolitan)	15-19	M	1452
Malvern (Southern Metropolitan)	20-24	F	1786
Malvern (Southern Metropolitan)	20-24	M	1479
Malvern (Southern Metropolitan)	25+	F	1580
Malvern (Southern Metropolitan)	25+	M	1118
Melbourne (Northern Metropolitan)	0-4	F	288
Melbourne (Northern Metropolitan)	0-4	M	289
Melbourne (Northern Metropolitan)	5-14	F	1716
Melbourne (Northern Metropolitan)	5-14	M	1805
Melbourne (Northern Metropolitan)	15-19	F	4783
Melbourne (Northern Metropolitan)	15-19	M	3518
Melbourne (Northern Metropolitan)	20-24	F	10546
Melbourne (Northern Metropolitan)	20-24	M	8550
Melbourne (Northern Metropolitan)	25+	F	6570
Melbourne (Northern Metropolitan)	25+	M	5575
Melton (Western Victoria)	0-4	F	577
Melton (Western Victoria)	0-4	M	574
Melton (Western Victoria)	5-14	F	5069
Melton (Western Victoria)	5-14	M	5188
Melton (Western Victoria)	15-19	F	1762
Melton (Western Victoria)	15-19	M	1783
Melton (Western Victoria)	20-24	F	674
Melton (Western Victoria)	20-24	M	557
Melton (Western Victoria)	25+	F	1550
Melton (Western Victoria)	25+	M	762
Mildura (Northern Victoria)	0-4	F	366
Mildura (Northern Victoria)	0-4	M	415
Mildura (Northern Victoria)	5-14	F	3473
Mildura (Northern Victoria)	5-14	M	3641
Mildura (Northern Victoria)	15-19	F	1386
Mildura (Northern Victoria)	15-19	M	1401
Mildura (Northern Victoria)	20-24	F	426
Mildura (Northern Victoria)	20-24	M	282
Mildura (Northern Victoria)	25+	F	935
Mildura (Northern Victoria)	25+	M	473
Mill Park (Northern Metropolitan)	0-4	F	404
Mill Park (Northern Metropolitan)	0-4	M	455
Mill Park (Northern Metropolitan)	5-14	F	4108
Mill Park (Northern Metropolitan)	5-14	M	4367
Mill Park (Northern Metropolitan)	15-19	F	1823
Mill Park (Northern Metropolitan)	15-19	M	1836
Mill Park (Northern Metropolitan)	20-24	F	989
Mill Park (Northern Metropolitan)	20-24	M	930
Mill Park (Northern Metropolitan)	25+	F	1340
Mill Park (Northern Metropolitan)	25+	M	861
Monbulk (Eastern Victoria)	0-4	F	370
Monbulk (Eastern Victoria)	0-4	M	382
Monbulk (Eastern Victoria)	5-14	F	3378
Monbulk (Eastern Victoria)	5-14	M	3693
Monbulk (Eastern Victoria)	15-19	F	1471
Monbulk (Eastern Victoria)	15-19	M	1517
Monbulk (Eastern Victoria)	20-24	F	644
Monbulk (Eastern Victoria)	20-24	M	612
Monbulk (Eastern Victoria)	25+	F	1148
Monbulk (Eastern Victoria)	25+	M	568
Mordialloc (South-Eastern Metropolitan)	0-4	F	464
Mordialloc (South-Eastern Metropolitan)	0-4	M	485
Mordialloc (South-Eastern Metropolitan)	5-14	F	3742
Mordialloc (South-Eastern Metropolitan)	5-14	M	3944
Mordialloc (South-Eastern Metropolitan)	15-19	F	1527
Mordialloc (South-Eastern Metropolitan)	15-19	M	1467
Mordialloc (South-Eastern Metropolitan)	20-24	F	768
Mordialloc (South-Eastern Metropolitan)	20-24	M	765
Mordialloc (South-Eastern Metropolitan)	25+	F	1170
Mordialloc (South-Eastern Metropolitan)	25+	M	696
Mornington (Eastern Victoria)	0-4	F	437
Mornington (Eastern Victoria)	0-4	M	402
Mornington (Eastern Victoria)	5-14	F	3887
Mornington (Eastern Victoria)	5-14	M	4123
Mornington (Eastern Victoria)	15-19	F	1586
Mornington (Eastern Victoria)	15-19	M	1584
Mornington (Eastern Victoria)	20-24	F	495
Mornington (Eastern Victoria)	20-24	M	537
Mornington (Eastern Victoria)	25+	F	921
Mornington (Eastern Victoria)	25+	M	491
Morwell (Eastern Victoria)	0-4	F	278
Morwell (Eastern Victoria)	0-4	M	292
Morwell (Eastern Victoria)	5-14	F	3522
Morwell (Eastern Victoria)	5-14	M	3654
Morwell (Eastern Victoria)	15-19	F	1374
Morwell (Eastern Victoria)	15-19	M	1390
Morwell (Eastern Victoria)	20-24	F	644
Morwell (Eastern Victoria)	20-24	M	403
Morwell (Eastern Victoria)	25+	F	1062
Morwell (Eastern Victoria)	25+	M	563
Mount Waverley (Eastern Metropolitan)	0-4	F	344
Mount Waverley (Eastern Metropolitan)	0-4	M	365
Mount Waverley (Eastern Metropolitan)	5-14	F	3515
Mount Waverley (Eastern Metropolitan)	5-14	M	3733
Mount Waverley (Eastern Metropolitan)	15-19	F	1957
Mount Waverley (Eastern Metropolitan)	15-19	M	2176
Mount Waverley (Eastern Metropolitan)	20-24	F	1404
Mount Waverley (Eastern Metropolitan)	20-24	M	1592
Mount Waverley (Eastern Metropolitan)	25+	F	1500
Mount Waverley (Eastern Metropolitan)	25+	M	1130
Mulgrave (South-Eastern Metropolitan)	0-4	F	378
Mulgrave (South-Eastern Metropolitan)	0-4	M	380
Mulgrave (South-Eastern Metropolitan)	5-14	F	3016
Mulgrave (South-Eastern Metropolitan)	5-14	M	3105
Mulgrave (South-Eastern Metropolitan)	15-19	F	1467
Mulgrave (South-Eastern Metropolitan)	15-19	M	1556
Mulgrave (South-Eastern Metropolitan)	20-24	F	1023
Mulgrave (South-Eastern Metropolitan)	20-24	M	1260
Mulgrave (South-Eastern Metropolitan)	25+	F	1325
Mulgrave (South-Eastern Metropolitan)	25+	M	1096
Murray Plains (Northern Victoria)	0-4	F	301
Murray Plains (Northern Victoria)	0-4	M	299
Murray Plains (Northern Victoria)	5-14	F	3299
Murray Plains (Northern Victoria)	5-14	M	3551
Murray Plains (Northern Victoria)	15-19	F	1345
