SED_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Eltham (Eastern Metropolitan)	0	1	0	1	38
Eltham (Eastern Metropolitan)	0	1	1	0	145
Eltham (Eastern Metropolitan)	0	1	1	1	17
Eltham (Eastern Metropolitan)	1	0	0	1	1889
Eltham (Eastern Metropolitan)	1	0	1	0	899
Eltham (Eastern Metropolitan)	1	0	1	1	710
Eltham (Eastern Metropolitan)	1	1	0	0	4330
Eltham (Eastern Metropolitan)	1	1	0	1	135
Eltham (Eastern Metropolitan)	1	1	1	0	812
Eltham (Eastern Metropolitan)	1	1	1	1	98
Essendon (Western Metropolitan)					517
Essendon (Western Metropolitan)	0	0	0	1	906
Essendon (Western Metropolitan)	0	0	1	0	324
Essendon (Western Metropolitan)	0	0	1	1	92
Essendon (Western Metropolitan)	0	1	0	0	741
Essendon (Western Metropolitan)	0	1	0	1	33
Essendon (Western Metropolitan)	0	1	1	0	133
Essendon (Western Metropolitan)	0	1	1	1	20
Essendon (Western Metropolitan)	1	0	0	1	1239
Essendon (Western Metropolitan)	1	0	1	0	839
Essendon (Western Metropolitan)	1	0	1	1	461
Essendon (Western Metropolitan)	1	1	0	0	4298
Essendon (Western Metropolitan)	1	1	0	1	83
Essendon (Western Metropolitan)	1	1	1	0	803
Essendon (Western Metropolitan)	1	1	1	1	57
Euroa (Northern Victoria)					206
Euroa (Northern Victoria)	0	0	0	1	977
Euroa (Northern Victoria)	0	0	1	0	272
Euroa (Northern Victoria)	0	0	1	1	101
Euroa (Northern Victoria)	0	1	0	0	1038
Euroa (Northern Victoria)	0	1	0	1	93
Euroa (Northern Victoria)	0	1	1	0	187
Euroa (Northern Victoria)	0	1	1	1	32
Euroa (Northern Victoria)	1	0	0	1	1352
Euroa (Northern Victoria)	1	0	1	0	523
Euroa (Northern Victoria)	1	0	1	1	291
Euroa (Northern Victoria)	1	1	0	0	3162
Euroa (Northern Victoria)	1	1	0	1	194
Euroa (Northern Victoria)	1	1	1	0	656
Euroa (Northern Victoria)	1	1	1	1	101
Evelyn (Eastern Victoria)					191
Evelyn (Eastern Victoria)	0	0	0	1	924
Evelyn (Eastern Victoria)	0	0	1	0	297
Evelyn (Eastern Victoria)	0	0	1	1	151
Evelyn (Eastern Victoria)	0	1	0	0	732
Evelyn (Eastern Victoria)	0	1	0	1	78
Evelyn (Eastern Victoria)	0	1	1	0	177
Evelyn (Eastern Victoria)	0	1	1	1	25
Evelyn (Eastern Victoria)	1	0	0	1	1669
Evelyn (Eastern Victoria)	1	0	1	0	601
Evelyn (Eastern Victoria)	1	0	1	1	580
Evelyn (Eastern Victoria)	1	1	0	0	3821
Evelyn (Eastern Victoria)	1	1	0	1	203
Evelyn (Eastern Victoria)	1	1	1	0	750
Evelyn (Eastern Victoria)	1	1	1	1	140
Ferntree Gully (Eastern Metropolitan)					199
Ferntree Gully (Eastern Metropolitan)	0	0	0	1	1009
Ferntree Gully (Eastern Metropolitan)	0	0	1	0	292
Ferntree Gully (Eastern Metropolitan)	0	0	1	1	152
Ferntree Gully (Eastern Metropolitan)	0	1	0	0	691
Ferntree Gully (Eastern Metropolitan)	0	1	0	1	68
Ferntree Gully (Eastern Metropolitan)	0	1	1	0	154
Ferntree Gully (Eastern Metropolitan)	0	1	1	1	18
Ferntree Gully (Eastern Metropolitan)	1	0	0	1	1833
Ferntree Gully (Eastern Metropolitan)	1	0	1	0	867
Ferntree Gully (Eastern Metropolitan)	1	0	1	1	589
Ferntree Gully (Eastern Metropolitan)	1	1	0	0	3603
Ferntree Gully (Eastern Metropolitan)	1	1	0	1	135
Ferntree Gully (Eastern Metropolitan)	1	1	1	0	696
Ferntree Gully (Eastern Metropolitan)	1	1	1	1	102
Footscray (Western Metropolitan)					724
Footscray (Western Metropolitan)	0	0	0	1	1426
Footscray (Western Metropolitan)	0	0	1	0	405
Footscray (Western Metropolitan)	0	0	1	1	192
Footscray (Western Metropolitan)	0	1	0	0	1138
Footscray (Western Metropolitan)	0	1	0	1	90
Footscray (Western Metropolitan)	0	1	1	0	245
Footscray (Western Metropolitan)	0	1	1	1	59
Footscray (Western Metropolitan)	1	0	0	1	1514
Footscray (Western Metropolitan)	1	0	1	0	661
Footscray (Western Metropolitan)	1	0	1	1	407
Footscray (Western Metropolitan)	1	1	0	0	4887
Footscray (Western Metropolitan)	1	1	0	1	154
Footscray (Western Metropolitan)	1	1	1	0	673
Footscray (Western Metropolitan)	1	1	1	1	117
Forest Hill (Eastern Metropolitan)					247
Forest Hill (Eastern Metropolitan)	0	0	0	1	977
Forest Hill (Eastern Metropolitan)	0	0	1	0	352
Forest Hill (Eastern Metropolitan)	0	0	1	1	135
Forest Hill (Eastern Metropolitan)	0	1	0	0	524
Forest Hill (Eastern Metropolitan)	0	1	0	1	41
Forest Hill (Eastern Metropolitan)	0	1	1	0	161
Forest Hill (Eastern Metropolitan)	0	1	1	1	25
Forest Hill (Eastern Metropolitan)	1	0	0	1	1584
Forest Hill (Eastern Metropolitan)	1	0	1	0	1048
Forest Hill (Eastern Metropolitan)	1	0	1	1	524
Forest Hill (Eastern Metropolitan)	1	1	0	0	4160
Forest Hill (Eastern Metropolitan)	1	1	0	1	95
Forest Hill (Eastern Metropolitan)	1	1	1	0	853
Forest Hill (Eastern Metropolitan)	1	1	1	1	67
Frankston (South-Eastern Metropolitan)					306
Frankston (South-Eastern Metropolitan)	0	0	0	1	1409
Frankston (South-Eastern Metropolitan)	0	0	1	0	361
Frankston (South-Eastern Metropolitan)	0	0	1	1	186
Frankston (South-Eastern Metropolitan)	0	1	0	0	1276
Frankston (South-Eastern Metropolitan)	0	1	0	1	114
Frankston (South-Eastern Metropolitan)	0	1	1	0	237
Frankston (South-Eastern Metropolitan)	0	1	1	1	41
Frankston (South-Eastern Metropolitan)	1	0	0	1	1279
Frankston (South-Eastern Metropolitan)	1	0	1	0	505
Frankston (South-Eastern Metropolitan)	1	0	1	1	322
Frankston (South-Eastern Metropolitan)	1	1	0	0	3339
Frankston (South-Eastern Metropolitan)	1	1	0	1	173
Frankston (South-Eastern Metropolitan)	1	1	1	0	540
Frankston (South-Eastern Metropolitan)	1	1	1	1	85
Geelong (Western Victoria)					295
Geelong (Western Victoria)	0	0	0	1	1064
Geelong (Western Victoria)	0	0	1	0	385
Geelong (Western Victoria)	0	0	1	1	131
Geelong (Western Victoria)	0	1	0	0	1006
Geelong (Western Victoria)	0	1	0	1	80
Geelong (Western Victoria)	0	1	1	0	204
Geelong (Western Victoria)	0	1	1	1	34
Geelong (Western Victoria)	1	0	0	1	967
Geelong (Western Victoria)	1	0	1	0	588
Geelong (Western Victoria)	1	0	1	1	335
Geelong (Western Victoria)	1	1	0	0	3684
Geelong (Western Victoria)	1	1	0	1	92
Geelong (Western Victoria)	1	1	1	0	535
Geelong (Western Victoria)	1	1	1	1	64
Gembrook (Eastern Victoria)					185
Gembrook (Eastern Victoria)	0	0	0	1	890
Gembrook (Eastern Victoria)	0	0	1	0	276
Gembrook (Eastern Victoria)	0	0	1	1	140
Gembrook (Eastern Victoria)	0	1	0	0	1058
Gembrook (Eastern Victoria)	0	1	0	1	86
Gembrook (Eastern Victoria)	0	1	1	0	230
Gembrook (Eastern Victoria)	0	1	1	1	37
Gembrook (Eastern Victoria)	1	0	0	1	1634
Gembrook (Eastern Victoria)	1	0	1	0	841
Gembrook (Eastern Victoria)	1	0	1	1	639
Gembrook (Eastern Victoria)	1	1	0	0	4966
Gembrook (Eastern Victoria)	1	1	0	1	202
Gembrook (Eastern Victoria)	1	1	1	0	949
Gembrook (Eastern Victoria)	1	1	1	1	158
Gippsland East (Eastern Victoria)					175
Gippsland East (Eastern Victoria)	0	0	0	1	744
Gippsland East (Eastern Victoria)	0	0	1	0	205
Gippsland East (Eastern Victoria)	0	0	1	1	82
Gippsland East (Eastern Victoria)	0	1	0	0	928
Gippsland East (Eastern Victoria)	0	1	0	1	60
Gippsland East (Eastern Victoria)	0	1	1	0	192
Gippsland East (Eastern Victoria)	0	1	1	1	24
Gippsland East (Eastern Victoria)	1	0	0	1	1061
Gippsland East (Eastern Victoria)	1	0	1	0	406
Gippsland East (Eastern Victoria)	1	0	1	1	235
Gippsland East (Eastern Victoria)	1	1	0	0	2899
Gippsland East (Eastern Victoria)	1	1	0	1	137
Gippsland East (Eastern Victoria)	1	1	1	0	536
Gippsland East (Eastern Victoria)	1	1	1	1	89
Gippsland South (Eastern Victoria)					158
Gippsland South (Eastern Victoria)	0	0	0	1	680
Gippsland South (Eastern Victoria)	0	0	1	0	248
Gippsland South (Eastern Victoria)	0	0	1	1	62
Gippsland South (Eastern Victoria)	0	1	0	0	799
Gippsland South (Eastern Victoria)	0	1	0	1	64
Gippsland South (Eastern Victoria)	0	1	1	0	156
Gippsland South (Eastern Victoria)	0	1	1	1	26
Gippsland South (Eastern Victoria)	1	0	0	1	962
Gippsland South (Eastern Victoria)	1	0	1	0	483
Gippsland South (Eastern Victoria)	1	0	1	1	232
Gippsland South (Eastern Victoria)	1	1	0	0	3051
Gippsland South (Eastern Victoria)	1	1	0	1	150
Gippsland South (Eastern Victoria)	1	1	1	0	632
Gippsland South (Eastern Victoria)	1	1	1	1	81
Hastings (Eastern Victoria)					227
Hastings (Eastern Victoria)	0	0	0	1	1177
Hastings (Eastern Victoria)	0	0	1	0	312
Hastings (Eastern Victoria)	0	0	1	1	176
Hastings (Eastern Victoria)	0	1	0	0	1177
Hastings (Eastern Victoria)	0	1	0	1	109
Hastings (Eastern Victoria)	0	1	1	0	211
Hastings (Eastern Victoria)	0	1	1	1	41
Hastings (Eastern Victoria)	1	0	0	1	1947
Hastings (Eastern Victoria)	1	0	1	0	615
Hastings (Eastern Victoria)	1	0	1	1	584
Hastings (Eastern Victoria)	1	1	0	0	4183
Hastings (Eastern Victoria)	1	1	0	1	292
Hastings (Eastern Victoria)	1	1	1	0	734
Hastings (Eastern Victoria)	1	1	1	1	166
Hawthorn (Southern Metropolitan)					443
Hawthorn (Southern Metropolitan)	0	0	0	1	589
Hawthorn (Southern Metropolitan)	0	0	1	0	329
Hawthorn (Southern Metropolitan)	0	0	1	1	97
Hawthorn (Southern Metropolitan)	0	1	0	0	473
Hawthorn (Southern Metropolitan)	0	1	0	1	17
Hawthorn (Southern Metropolitan)	0	1	1	0	120
Hawthorn (Southern Metropolitan)	0	1	1	1	8
Hawthorn (Southern Metropolitan)	1	0	0	1	954
Hawthorn (Southern Metropolitan)	1	0	1	0	1123
Hawthorn (Southern Metropolitan)	1	0	1	1	432
Hawthorn (Southern Metropolitan)	1	1	0	0	4184
Hawthorn (Southern Metropolitan)	1	1	0	1	51
Hawthorn (Southern Metropolitan)	1	1	1	0	847
Hawthorn (Southern Metropolitan)	1	1	1	1	51
Ivanhoe (Eastern Metropolitan)					366
Ivanhoe (Eastern Metropolitan)	0	0	0	1	1072
Ivanhoe (Eastern Metropolitan)	0	0	1	0	359
Ivanhoe (Eastern Metropolitan)	0	0	1	1	128
Ivanhoe (Eastern Metropolitan)	0	1	0	0	727
Ivanhoe (Eastern Metropolitan)	0	1	0	1	59
Ivanhoe (Eastern Metropolitan)	0	1	1	0	165
Ivanhoe (Eastern Metropolitan)	0	1	1	1	21
Ivanhoe (Eastern Metropolitan)	1	0	0	1	1371
Ivanhoe (Eastern Metropolitan)	1	0	1	0	953
Ivanhoe (Eastern Metropolitan)	1	0	1	1	475
Ivanhoe (Eastern Metropolitan)	1	1	0	0	4507
Ivanhoe (Eastern Metropolitan)	1	1	0	1	85
Ivanhoe (Eastern Metropolitan)	1	1	1	0	720
Ivanhoe (Eastern Metropolitan)	1	1	1	1	71
Kew (Southern Metropolitan)					328
Kew (Southern Metropolitan)	0	0	0	1	757
Kew (Southern Metropolitan)	0	0	1	0	453
Kew (Southern Metropolitan)	0	0	1	1	130
Kew (Southern Metropolitan)	0	1	0	0	618
Kew (Southern Metropolitan)	0	1	0	1	26
Kew (Southern Metropolitan)	0	1	1	0	237
Kew (Southern Metropolitan)	0	1	1	1	12
Kew (Southern Metropolitan)	1	0	0	1	1377
Kew (Southern Metropolitan)	1	0	1	0	1472
Kew (Southern Metropolitan)	1	0	1	1	705
Kew (Southern Metropolitan)	1	1	0	0	3950
Kew (Southern Metropolitan)	1	1	0	1	70
Kew (Southern Metropolitan)	1	1	1	0	1139
Kew (Southern Metropolitan)	1	1	1	1	74
Keysborough (South-Eastern Metropolitan)					365
Keysborough (South-Eastern Metropolitan)	0	0	0	1	1231
Keysborough (South-Eastern Metropolitan)	0	0	1	0	384
Keysborough (South-Eastern Metropolitan)	0	0	1	1	174
Keysborough (South-Eastern Metropolitan)	0	1	0	0	1028
Keysborough (South-Eastern Metropolitan)	0	1	0	1	83
Keysborough (South-Eastern Metropolitan)	0	1	1	0	239
Keysborough (South-Eastern Metropolitan)	0	1	1	1	58
Keysborough (South-Eastern Metropolitan)	1	0	0	1	1968
Keysborough (South-Eastern Metropolitan)	1	0	1	0	953
Keysborough (South-Eastern Metropolitan)	1	0	1	1	639
Keysborough (South-Eastern Metropolitan)	1	1	0	0	4803
Keysborough (South-Eastern Metropolitan)	1	1	0	1	205
Keysborough (South-Eastern Metropolitan)	1	1	1	0	983
Keysborough (South-Eastern Metropolitan)	1	1	1	1	160
Kororoit (Western Metropolitan)					353
Kororoit (Western Metropolitan)	0	0	0	1	1293
Kororoit (Western Metropolitan)	0	0	1	0	373
Kororoit (Western Metropolitan)	0	0	1	1	215
Kororoit (Western Metropolitan)	0	1	0	0	1440
Kororoit (Western Metropolitan)	0	1	0	1	121
Kororoit (Western Metropolitan)	0	1	1	0	391
Kororoit (Western Metropolitan)	0	1	1	1	77
Kororoit (Western Metropolitan)	1	0	0	1	2058
Kororoit (Western Metropolitan)	1	0	1	0	873
Kororoit (Western Metropolitan)	1	0	1	1	683
Kororoit (Western Metropolitan)	1	1	0	0	6607
Kororoit (Western Metropolitan)	1	1	0	1	323
Kororoit (Western Metropolitan)	1	1	1	0	1224
Kororoit (Western Metropolitan)	1	1	1	1	244
Lara (Western Victoria)					285
Lara (Western Victoria)	0	0	0	1	1316
Lara (Western Victoria)	0	0	1	0	323
Lara (Western Victoria)	0	0	1	1	160
Lara (Western Victoria)	0	1	0	0	1492
Lara (Western Victoria)	0	1	0	1	145
Lara (Western Victoria)	0	1	1	0	276
Lara (Western Victoria)	0	1	1	1	54
Lara (Western Victoria)	1	0	0	1	1537
Lara (Western Victoria)	1	0	1	0	538
Lara (Western Victoria)	1	0	1	1	394
Lara (Western Victoria)	1	1	0	0	3470
Lara (Western Victoria)	1	1	0	1	174
Lara (Western Victoria)	1	1	1	0	646
Lara (Western Victoria)	1	1	1	1	116
Lowan (Western Victoria)					176
Lowan (Western Victoria)	0	0	0	1	711
Lowan (Western Victoria)	0	0	1	0	200
Lowan (Western Victoria)	0	0	1	1	57
Lowan (Western Victoria)	0	1	0	0	820
Lowan (Western Victoria)	0	1	0	1	60
Lowan (Western Victoria)	0	1	1	0	157
Lowan (Western Victoria)	0	1	1	1	19
Lowan (Western Victoria)	1	0	0	1	977
Lowan (Western Victoria)	1	0	1	0	481
Lowan (Western Victoria)	1	0	1	1	261
Lowan (Western Victoria)	1	1	0	0	3033
Lowan (Western Victoria)	1	1	0	1	139
Lowan (Western Victoria)	1	1	1	0	591
Lowan (Western Victoria)	1	1	1	1	96
Macedon (Northern Victoria)					123
Macedon (Northern Victoria)	0	0	0	1	701
Macedon (Northern Victoria)	0	0	1	0	230
Macedon (Northern Victoria)	0	0	1	1	98
Macedon (Northern Victoria)	0	1	0	0	612
Macedon (Northern Victoria)	0	1	0	1	56
Macedon (Northern Victoria)	0	1	1	0	162
Macedon (Northern Victoria)	0	1	1	1	28
Macedon (Northern Victoria)	1	0	0	1	1287
Macedon (Northern Victoria)	1	0	1	0	641
Macedon (Northern Victoria)	1	0	1	1	359
Macedon (Northern Victoria)	1	1	0	0	3882
Macedon (Northern Victoria)	1	1	0	1	165
Macedon (Northern Victoria)	1	1	1	0	729
Macedon (Northern Victoria)	1	1	1	1	126
Malvern (Southern Metropolitan)					367
Malvern (Southern Metropolitan)	0	0	0	1	636
Malvern (Southern Metropolitan)	0	0	1	0	288
Malvern (Southern Metropolitan)	0	0	1	1	83
Malvern (Southern Metropolitan)	0	1	0	0	483
Malvern (Southern Metropolitan)	0	1	0	1	12
Malvern (Southern Metropolitan)	0	1	1	0	120
Malvern (Southern Metropolitan)	0	1	1	1	11
Malvern (Southern Metropolitan)	1	0	0	1	909
Malvern (Southern Metropolitan)	1	0	1	0	974
Malvern (Southern Metropolitan)	1	0	1	1	442
Malvern (Southern Metropolitan)	1	1	0	0	3626
Malvern (Southern Metropolitan)	1	1	0	1	47
Malvern (Southern Metropolitan)	1	1	1	0	795
Malvern (Southern Metropolitan)	1	1	1	1	48
Melbourne (Northern Metropolitan)					1721
Melbourne (Northern Metropolitan)	0	0	0	1	682
Melbourne (Northern Metropolitan)	0	0	1	0	466
Melbourne (Northern Metropolitan)	0	0	1	1	83
Melbourne (Northern Metropolitan)	0	1	0	0	744
Melbourne (Northern Metropolitan)	0	1	0	1	30
Melbourne (Northern Metropolitan)	0	1	1	0	129
Melbourne (Northern Metropolitan)	0	1	1	1	11
Melbourne (Northern Metropolitan)	1	0	0	1	510
Melbourne (Northern Metropolitan)	1	0	1	0	470
Melbourne (Northern Metropolitan)	1	0	1	1	147
Melbourne (Northern Metropolitan)	1	1	0	0	3470
Melbourne (Northern Metropolitan)	1	1	0	1	35
Melbourne (Northern Metropolitan)	1	1	1	0	312
Melbourne (Northern Metropolitan)	1	1	1	1	22
Melton (Western Victoria)					290
Melton (Western Victoria)	0	0	0	1	1438
Melton (Western Victoria)	0	0	1	0	316
Melton (Western Victoria)	0	0	1	1	199
Melton (Western Victoria)	0	1	0	0	1824
Melton (Western Victoria)	0	1	0	1	168
Melton (Western Victoria)	0	1	1	0	307
Melton (Western Victoria)	0	1	1	1	84
Melton (Western Victoria)	1	0	0	1	1793
Melton (Western Victoria)	1	0	1	0	581
Melton (Western Victoria)	1	0	1	1	464
Melton (Western Victoria)	1	1	0	0	5393
Melton (Western Victoria)	1	1	0	1	306
Melton (Western Victoria)	1	1	1	0	857
Melton (Western Victoria)	1	1	1	1	210
Mildura (Northern Victoria)					223
Mildura (Northern Victoria)	0	0	0	1	881
Mildura (Northern Victoria)	0	0	1	0	240
Mildura (Northern Victoria)	0	0	1	1	97
Mildura (Northern Victoria)	0	1	0	0	1203
Mildura (Northern Victoria)	0	1	0	1	87
Mildura (Northern Victoria)	0	1	1	0	207
Mildura (Northern Victoria)	0	1	1	1	50
Mildura (Northern Victoria)	1	0	0	1	1103
Mildura (Northern Victoria)	1	0	1	0	543
Mildura (Northern Victoria)	1	0	1	1	297
Mildura (Northern Victoria)	1	1	0	0	3296
Mildura (Northern Victoria)	1	1	0	1	198
Mildura (Northern Victoria)	1	1	1	0	744
Mildura (Northern Victoria)	1	1	1	1	128
Mill Park (Northern Metropolitan)					255
Mill Park (Northern Metropolitan)	0	0	0	1	1105
Mill Park (Northern Metropolitan)	0	0	1	0	272
Mill Park (Northern Metropolitan)	0	0	1	1	200
Mill Park (Northern Metropolitan)	0	1	0	0	963
Mill Park (Northern Metropolitan)	0	1	0	1	101
Mill Park (Northern Metropolitan)	0	1	1	0	179
Mill Park (Northern Metropolitan)	0	1	1	1	46
Mill Park (Northern Metropolitan)	1	0	0	1	2233
Mill Park (Northern Metropolitan)	1	0	1	0	855
Mill Park (Northern Metropolitan)	1	0	1	1	789
Mill Park (Northern Metropolitan)	1	1	0	0	5201
Mill Park (Northern Metropolitan)	1	1	0	1	267
Mill Park (Northern Metropolitan)	1	1	1	0	995
Mill Park (Northern Metropolitan)	1	1	1	1	170
Monbulk (Eastern Victoria)					168
Monbulk (Eastern Victoria)	0	0	0	1	881
Monbulk (Eastern Victoria)	0	0	1	0	266
Monbulk (Eastern Victoria)	0	0	1	1	115
Monbulk (Eastern Victoria)	0	1	0	0	691
Monbulk (Eastern Victoria)	0	1	0	1	62
Monbulk (Eastern Victoria)	0	1	1	0	144
Monbulk (Eastern Victoria)	0	1	1	1	37
Monbulk (Eastern Victoria)	1	0	0	1	1692
Monbulk (Eastern Victoria)	1	0	1	0	700
Monbulk (Eastern Victoria)	1	0	1	1	533
Monbulk (Eastern Victoria)	1	1	0	0	3859
Monbulk (Eastern Victoria)	1	1	0	1	161
Monbulk (Eastern Victoria)	1	1	1	0	782
Monbulk (Eastern Victoria)	1	1	1	1	122
Mordialloc (South-Eastern Metropolitan)					239
Mordialloc (South-Eastern Metropolitan)	0	0	0	1	1027
Mordialloc (South-Eastern Metropolitan)	0	0	1	0	334
Mordialloc (South-Eastern Metropolitan)	0	0	1	1	143
Mordialloc (South-Eastern Metropolitan)	0	1	0	0	745
Mordialloc (South-Eastern Metropolitan)	0	1	0	1	39
Mordialloc (South-Eastern Metropolitan)	0	1	1	0	164
Mordialloc (South-Eastern Metropolitan)	0	1	1	1	10
Mordialloc (South-Eastern Metropolitan)	1	0	0	1	1382
Mordialloc (South-Eastern Metropolitan)	1	0	1	0	799
Mordialloc (South-Eastern Metropolitan)	1	0	1	1	506
Mordialloc (South-Eastern Metropolitan)	1	1	0	0	4798
Mordialloc (South-Eastern Metropolitan)	1	1	0	1	127
Mordialloc (South-Eastern Metropolitan)	1	1	1	0	783
Mordialloc (South-Eastern Metropolitan)	1	1	1	1	88
Mornington (Eastern Victoria)					123
Mornington (Eastern Victoria)	0	0	0	1	784
Mornington (Eastern Victoria)	0	0	1	0	272
Mornington (Eastern Victoria)	0	0	1	1	95
Mornington (Eastern Victoria)	0	1	0	0	779
Mornington (Eastern Victoria)	0	1	0	1	63
Mornington (Eastern Victoria)	0	1	1	0	164
Mornington (Eastern Victoria)	0	1	1	1	25
Mornington (Eastern Victoria)	1	0	0	1	1282
Mornington (Eastern Victoria)	1	0	1	0	774
Mornington (Eastern Victoria)	1	0	1	1	471
Mornington (Eastern Victoria)	1	1	0	0	4130
Mornington (Eastern Victoria)	1	1	0	1	158
Mornington (Eastern Victoria)	1	1	1	0	859
Mornington (Eastern Victoria)	1	1	1	1	109
Morwell (Eastern Victoria)					208
Morwell (Eastern Victoria)	0	0	0	1	948
Morwell (Eastern Victoria)	0	0	1	0	297
Morwell (Eastern Victoria)	0	0	1	1	121
Morwell (Eastern Victoria)	0	1	0	0	1398
Morwell (Eastern Victoria)	0	1	0	1	128
Morwell (Eastern Victoria)	0	1	1	0	233
Morwell (Eastern Victoria)	0	1	1	1	43
Morwell (Eastern Victoria)	1	0	0	1	1325
Morwell (Eastern Victoria)	1	0	1	0	559
Morwell (Eastern Victoria)	1	0	1	1	318
Morwell (Eastern Victoria)	1	1	0	0	3446
Morwell (Eastern Victoria)	1	1	0	1	149
Morwell (Eastern Victoria)	1	1	1	0	608
Morwell (Eastern Victoria)	1	1	1	1	100
Mount Waverley (Eastern Metropolitan)					321
Mount Waverley (Eastern Metropolitan)	0	0	0	1	817
Mount Waverley (Eastern Metropolitan)	0	0	1	0	491
Mount Waverley (Eastern Metropolitan)	0	0	1	1	130
Mount Waverley (Eastern Metropolitan)	0	1	0	0	575
Mount Waverley (Eastern Metropolitan)	0	1	0	1	39
Mount Waverley (Eastern Metropolitan)	0	1	1	0	207
Mount Waverley (Eastern Metropolitan)	0	1	1	1	12
Mount Waverley (Eastern Metropolitan)	1	0	0	1	1533
Mount Waverley (Eastern Metropolitan)	1	0	1	0	1388
Mount Waverley (Eastern Metropolitan)	1	0	1	1	614
Mount Waverley (Eastern Metropolitan)	1	1	0	0	4242
Mount Waverley (Eastern Metropolitan)	1	1	0	1	87
Mount Waverley (Eastern Metropolitan)	1	1	1	0	1024
Mount Waverley (Eastern Metropolitan)	1	1	1	1	74
Mulgrave (South-Eastern Metropolitan)					356
Mulgrave (South-Eastern Metropolitan)	0	0	0	1	1149
Mulgrave (South-Eastern Metropolitan)	0	0	1	0	316
Mulgrave (South-Eastern Metropolitan)	0	0	1	1	154
Mulgrave (South-Eastern Metropolitan)	0	1	0	0	726
Mulgrave (South-Eastern Metropolitan)	0	1	0	1	63
Mulgrave (South-Eastern Metropolitan)	0	1	1	0	178
Mulgrave (South-Eastern Metropolitan)	0	1	1	1	24
Mulgrave (South-Eastern Metropolitan)	1	0	0	1	1866
Mulgrave (South-Eastern Metropolitan)	1	0	1	0	906
Mulgrave (South-Eastern Metropolitan)	1	0	1	1	542
Mulgrave (South-Eastern Metropolitan)	1	1	0	0	3982
Mulgrave (South-Eastern Metropolitan)	1	1	0	1	130
Mulgrave (South-Eastern Metropolitan)	1	1	1	0	743
Mulgrave (South-Eastern Metropolitan)	1	1	1	1	95
Murray Plains (Northern Victoria)					195
Murray Plains (Northern Victoria)	0	0	0	1	759
Murray Plains (Northern Victoria)	0	0	1	0	203
Murray Plains (Northern Victoria)	0	0	1	1	88
Murray Plains (Northern Victoria)	0	1	0	0	949
Murray Plains (Northern Victoria)	0	1	0	1	74
Murray Plains (Northern Victoria)	0	1	1	0	183
Murray Plains (Northern Victoria)	0	1	1	1	30
Murray Plains (Northern Victoria)	1	0	0	1	1209
Murray Plains (Northern Victoria)	1	0	1	0	535
Murray Plains (Northern Victoria)	1	0	1	1	282
Murray Plains (Northern Victoria)	1	1	0	0	3181
Murray Plains (Northern Victoria)	1	1	0	1	177
Murray Plains (Northern Victoria)	1	1	1	0	762
Murray Plains (Northern Victoria)	1	1	1	1	128
Narracan (Eastern Victoria)					195
Narracan (Eastern Victoria)	0	0	0	1	928
Narracan (Eastern Victoria)	0	0	1	0	279
Narracan (Eastern Victoria)	0	0	1	1	131
Narracan (Eastern Victoria)	0	1	0	0	1114
Narracan (Eastern Victoria)	0	1	0	1	92
Narracan (Eastern Victoria)	0	1	1	0	187
Narracan (Eastern Victoria)	0	1	1	1	55
Narracan (Eastern Victoria)	1	0	0	1	1428
Narracan (Eastern Victoria)	1	0	1	0	609
Narracan (Eastern Victoria)	1	0	1	1	399
Narracan (Eastern Victoria)	1	1	0	0	3644
Narracan (Eastern Victoria)	1	1	0	1	207
Narracan (Eastern Victoria)	1	1	1	0	773
Narracan (Eastern Victoria)	1	1	1	1	147
Narre Warren North (South-Eastern Metrop					239
Narre Warren North (South-Eastern Metrop	0	0	0	1	1141
Narre Warren North (South-Eastern Metrop	0	0	1	0	296
Narre Warren North (South-Eastern Metrop	0	0	1	1	186
Narre Warren North (South-Eastern Metrop	0	1	0	0	832
Narre Warren North (South-Eastern Metrop	0	1	0	1	85
Narre Warren North (South-Eastern Metrop	0	1	1	0	197
Narre Warren North (South-Eastern Metrop	0	1	1	1	64
Narre Warren North (South-Eastern Metrop	1	0	0	1	2111
Narre Warren North (South-Eastern Metrop	1	0	1	0	946
Narre Warren North (South-Eastern Metrop	1	0	1	1	724
Narre Warren North (South-Eastern Metrop	1	1	0	0	4339
Narre Warren North (South-Eastern Metrop	1	1	0	1	244
Narre Warren North (South-Eastern Metrop	1	1	1	0	987
Narre Warren North (South-Eastern Metrop	1	1	1	1	222
Narre Warren South (South-Eastern Metrop					249
Narre Warren South (South-Eastern Metrop	0	0	0	1	1070
Narre Warren South (South-Eastern Metrop	0	0	1	0	351
Narre Warren South (South-Eastern Metrop	0	0	1	1	206
Narre Warren South (South-Eastern Metrop	0	1	0	0	1095
Narre Warren South (South-Eastern Metrop	0	1	0	1	134
Narre Warren South (South-Eastern Metrop	0	1	1	0	317
Narre Warren South (South-Eastern Metrop	0	1	1	1	67
Narre Warren South (South-Eastern Metrop	1	0	0	1	1978
Narre Warren South (South-Eastern Metrop	1	0	1	0	1133
Narre Warren South (South-Eastern Metrop	1	0	1	1	855
Narre Warren South (South-Eastern Metrop	1	1	0	0	6890
Narre Warren South (South-Eastern Metrop	1	1	0	1	367
