SED_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Alfred Cove (South Metropolitan)	21-24	0	Father only	6
Alfred Cove (South Metropolitan)	21-24	0	Mother only	11
Alfred Cove (South Metropolitan)	21-24	0	Neither	29
Alfred Cove (South Metropolitan)	21-24	1	Both	148
Alfred Cove (South Metropolitan)	21-24	1	Father only	37
Alfred Cove (South Metropolitan)	21-24	1	Mother only	27
Alfred Cove (South Metropolitan)	21-24	1	Neither	88
Armadale (East Metropolitan)	0-4	0		32
Armadale (East Metropolitan)	0-4	0	Both	511
Armadale (East Metropolitan)	0-4	0	Father only	40
Armadale (East Metropolitan)	0-4	0	Mother only	75
Armadale (East Metropolitan)	0-4	0	Neither	90
Armadale (East Metropolitan)	0-4	1		18
Armadale (East Metropolitan)	0-4	1	Both	1276
Armadale (East Metropolitan)	0-4	1	Father only	269
Armadale (East Metropolitan)	0-4	1	Mother only	250
Armadale (East Metropolitan)	0-4	1	Neither	894
Armadale (East Metropolitan)	5-9	0		32
Armadale (East Metropolitan)	5-9	0	Both	528
Armadale (East Metropolitan)	5-9	0	Father only	79
Armadale (East Metropolitan)	5-9	0	Mother only	97
Armadale (East Metropolitan)	5-9	0	Neither	121
Armadale (East Metropolitan)	5-9	1		10
Armadale (East Metropolitan)	5-9	1	Both	1034
Armadale (East Metropolitan)	5-9	1	Father only	180
Armadale (East Metropolitan)	5-9	1	Mother only	210
Armadale (East Metropolitan)	5-9	1	Neither	773
Armadale (East Metropolitan)	10-12	0		13
Armadale (East Metropolitan)	10-12	0	Both	304
Armadale (East Metropolitan)	10-12	0	Father only	38
Armadale (East Metropolitan)	10-12	0	Mother only	38
Armadale (East Metropolitan)	10-12	0	Neither	73
Armadale (East Metropolitan)	10-12	1		8
Armadale (East Metropolitan)	10-12	1	Both	521
Armadale (East Metropolitan)	10-12	1	Father only	95
Armadale (East Metropolitan)	10-12	1	Mother only	118
Armadale (East Metropolitan)	10-12	1	Neither	344
Armadale (East Metropolitan)	13-14	0		5
Armadale (East Metropolitan)	13-14	0	Both	190
Armadale (East Metropolitan)	13-14	0	Father only	31
Armadale (East Metropolitan)	13-14	0	Mother only	40
Armadale (East Metropolitan)	13-14	0	Neither	66
Armadale (East Metropolitan)	13-14	1		3
Armadale (East Metropolitan)	13-14	1	Both	298
Armadale (East Metropolitan)	13-14	1	Father only	71
Armadale (East Metropolitan)	13-14	1	Mother only	63
Armadale (East Metropolitan)	13-14	1	Neither	225
Armadale (East Metropolitan)	15-17	0		8
Armadale (East Metropolitan)	15-17	0	Both	252
Armadale (East Metropolitan)	15-17	0	Father only	62
Armadale (East Metropolitan)	15-17	0	Mother only	44
Armadale (East Metropolitan)	15-17	0	Neither	89
Armadale (East Metropolitan)	15-17	1		7
Armadale (East Metropolitan)	15-17	1	Both	323
Armadale (East Metropolitan)	15-17	1	Father only	80
Armadale (East Metropolitan)	15-17	1	Mother only	91
Armadale (East Metropolitan)	15-17	1	Neither	268
Armadale (East Metropolitan)	18-20	0		3
Armadale (East Metropolitan)	18-20	0	Both	30
Armadale (East Metropolitan)	18-20	0	Father only	16
Armadale (East Metropolitan)	18-20	0	Mother only	13
Armadale (East Metropolitan)	18-20	0	Neither	35
Armadale (East Metropolitan)	18-20	1	Both	79
Armadale (East Metropolitan)	18-20	1	Father only	21
Armadale (East Metropolitan)	18-20	1	Mother only	32
Armadale (East Metropolitan)	18-20	1	Neither	132
Armadale (East Metropolitan)	21-24	0	Both	12
Armadale (East Metropolitan)	21-24	0	Father only	5
Armadale (East Metropolitan)	21-24	0	Mother only	9
Armadale (East Metropolitan)	21-24	0	Neither	24
Armadale (East Metropolitan)	21-24	1	Both	22
Armadale (East Metropolitan)	21-24	1	Father only	9
Armadale (East Metropolitan)	21-24	1	Mother only	21
Armadale (East Metropolitan)	21-24	1	Neither	62
Balcatta (North Metropolitan)	0-4	0		3
Balcatta (North Metropolitan)	0-4	0	Both	99
Balcatta (North Metropolitan)	0-4	0	Father only	16
Balcatta (North Metropolitan)	0-4	0	Mother only	35
Balcatta (North Metropolitan)	0-4	0	Neither	58
Balcatta (North Metropolitan)	0-4	1		7
Balcatta (North Metropolitan)	0-4	1	Both	793
Balcatta (North Metropolitan)	0-4	1	Father only	228
Balcatta (North Metropolitan)	0-4	1	Mother only	203
Balcatta (North Metropolitan)	0-4	1	Neither	822
Balcatta (North Metropolitan)	5-9	0		14
Balcatta (North Metropolitan)	5-9	0	Both	128
Balcatta (North Metropolitan)	5-9	0	Father only	25
Balcatta (North Metropolitan)	5-9	0	Mother only	42
Balcatta (North Metropolitan)	5-9	0	Neither	90
Balcatta (North Metropolitan)	5-9	1		6
Balcatta (North Metropolitan)	5-9	1	Both	701
Balcatta (North Metropolitan)	5-9	1	Father only	149
Balcatta (North Metropolitan)	5-9	1	Mother only	159
Balcatta (North Metropolitan)	5-9	1	Neither	570
Balcatta (North Metropolitan)	10-12	0		4
Balcatta (North Metropolitan)	10-12	0	Both	83
Balcatta (North Metropolitan)	10-12	0	Father only	15
Balcatta (North Metropolitan)	10-12	0	Mother only	27
Balcatta (North Metropolitan)	10-12	0	Neither	46
Balcatta (North Metropolitan)	10-12	1		6
Balcatta (North Metropolitan)	10-12	1	Both	316
Balcatta (North Metropolitan)	10-12	1	Father only	65
Balcatta (North Metropolitan)	10-12	1	Mother only	95
Balcatta (North Metropolitan)	10-12	1	Neither	231
Balcatta (North Metropolitan)	13-14	0		4
Balcatta (North Metropolitan)	13-14	0	Both	56
Balcatta (North Metropolitan)	13-14	0	Father only	10
Balcatta (North Metropolitan)	13-14	0	Mother only	16
Balcatta (North Metropolitan)	13-14	0	Neither	47
Balcatta (North Metropolitan)	13-14	1	Both	174
Balcatta (North Metropolitan)	13-14	1	Father only	45
Balcatta (North Metropolitan)	13-14	1	Mother only	58
Balcatta (North Metropolitan)	13-14	1	Neither	153
Balcatta (North Metropolitan)	15-17	0		3
Balcatta (North Metropolitan)	15-17	0	Both	82
Balcatta (North Metropolitan)	15-17	0	Father only	14
Balcatta (North Metropolitan)	15-17	0	Mother only	25
Balcatta (North Metropolitan)	15-17	0	Neither	59
Balcatta (North Metropolitan)	15-17	1	Both	218
Balcatta (North Metropolitan)	15-17	1	Father only	50
Balcatta (North Metropolitan)	15-17	1	Mother only	68
Balcatta (North Metropolitan)	15-17	1	Neither	214
Balcatta (North Metropolitan)	18-20	0		3
Balcatta (North Metropolitan)	18-20	0	Both	31
Balcatta (North Metropolitan)	18-20	0	Father only	12
Balcatta (North Metropolitan)	18-20	0	Mother only	10
Balcatta (North Metropolitan)	18-20	0	Neither	51
Balcatta (North Metropolitan)	18-20	1	Both	106
Balcatta (North Metropolitan)	18-20	1	Father only	30
Balcatta (North Metropolitan)	18-20	1	Mother only	30
Balcatta (North Metropolitan)	18-20	1	Neither	160
Balcatta (North Metropolitan)	21-24	0	Both	21
Balcatta (North Metropolitan)	21-24	0	Father only	4
Balcatta (North Metropolitan)	21-24	0	Mother only	9
Balcatta (North Metropolitan)	21-24	0	Neither	31
Balcatta (North Metropolitan)	21-24	1	Both	44
Balcatta (North Metropolitan)	21-24	1	Father only	11
Balcatta (North Metropolitan)	21-24	1	Mother only	13
Balcatta (North Metropolitan)	21-24	1	Neither	81
Bassendean (East Metropolitan)	0-4	0		22
Bassendean (East Metropolitan)	0-4	0	Both	191
Bassendean (East Metropolitan)	0-4	0	Father only	30
Bassendean (East Metropolitan)	0-4	0	Mother only	52
Bassendean (East Metropolitan)	0-4	0	Neither	78
Bassendean (East Metropolitan)	0-4	1		16
Bassendean (East Metropolitan)	0-4	1	Both	759
Bassendean (East Metropolitan)	0-4	1	Father only	203
Bassendean (East Metropolitan)	0-4	1	Mother only	238
Bassendean (East Metropolitan)	0-4	1	Neither	670
Bassendean (East Metropolitan)	5-9	0		35
Bassendean (East Metropolitan)	5-9	0	Both	237
Bassendean (East Metropolitan)	5-9	0	Father only	45
Bassendean (East Metropolitan)	5-9	0	Mother only	51
Bassendean (East Metropolitan)	5-9	0	Neither	64
Bassendean (East Metropolitan)	5-9	1		9
Bassendean (East Metropolitan)	5-9	1	Both	766
Bassendean (East Metropolitan)	5-9	1	Father only	161
Bassendean (East Metropolitan)	5-9	1	Mother only	202
Bassendean (East Metropolitan)	5-9	1	Neither	544
Bassendean (East Metropolitan)	10-12	0		15
Bassendean (East Metropolitan)	10-12	0	Both	170
Bassendean (East Metropolitan)	10-12	0	Father only	23
Bassendean (East Metropolitan)	10-12	0	Mother only	30
Bassendean (East Metropolitan)	10-12	0	Neither	58
Bassendean (East Metropolitan)	10-12	1		5
Bassendean (East Metropolitan)	10-12	1	Both	392
Bassendean (East Metropolitan)	10-12	1	Father only	88
Bassendean (East Metropolitan)	10-12	1	Mother only	94
Bassendean (East Metropolitan)	10-12	1	Neither	289
Bassendean (East Metropolitan)	13-14	0		15
Bassendean (East Metropolitan)	13-14	0	Both	100
Bassendean (East Metropolitan)	13-14	0	Father only	13
Bassendean (East Metropolitan)	13-14	0	Mother only	29
Bassendean (East Metropolitan)	13-14	0	Neither	43
Bassendean (East Metropolitan)	13-14	1		3
Bassendean (East Metropolitan)	13-14	1	Both	256
Bassendean (East Metropolitan)	13-14	1	Father only	48
Bassendean (East Metropolitan)	13-14	1	Mother only	68
Bassendean (East Metropolitan)	13-14	1	Neither	212
Bassendean (East Metropolitan)	15-17	0		6
Bassendean (East Metropolitan)	15-17	0	Both	134
Bassendean (East Metropolitan)	15-17	0	Father only	33
Bassendean (East Metropolitan)	15-17	0	Mother only	34
Bassendean (East Metropolitan)	15-17	0	Neither	76
Bassendean (East Metropolitan)	15-17	1		3
Bassendean (East Metropolitan)	15-17	1	Both	314
Bassendean (East Metropolitan)	15-17	1	Father only	88
Bassendean (East Metropolitan)	15-17	1	Mother only	87
Bassendean (East Metropolitan)	15-17	1	Neither	314
Bassendean (East Metropolitan)	18-20	0	Both	40
Bassendean (East Metropolitan)	18-20	0	Father only	11
Bassendean (East Metropolitan)	18-20	0	Mother only	20
Bassendean (East Metropolitan)	18-20	0	Neither	44
Bassendean (East Metropolitan)	18-20	1	Both	104
Bassendean (East Metropolitan)	18-20	1	Father only	38
Bassendean (East Metropolitan)	18-20	1	Mother only	27
Bassendean (East Metropolitan)	18-20	1	Neither	196
Bassendean (East Metropolitan)	21-24	0	Both	18
Bassendean (East Metropolitan)	21-24	0	Father only	3
Bassendean (East Metropolitan)	21-24	0	Mother only	10
Bassendean (East Metropolitan)	21-24	0	Neither	22
Bassendean (East Metropolitan)	21-24	1	Both	57
Bassendean (East Metropolitan)	21-24	1	Father only	11
Bassendean (East Metropolitan)	21-24	1	Mother only	12
Bassendean (East Metropolitan)	21-24	1	Neither	106
Bateman (South Metropolitan)	0-4	0		5
Bateman (South Metropolitan)	0-4	0	Both	46
Bateman (South Metropolitan)	0-4	0	Father only	20
Bateman (South Metropolitan)	0-4	0	Mother only	7
Bateman (South Metropolitan)	0-4	0	Neither	35
Bateman (South Metropolitan)	0-4	1		3
Bateman (South Metropolitan)	0-4	1	Both	464
Bateman (South Metropolitan)	0-4	1	Father only	162
Bateman (South Metropolitan)	0-4	1	Mother only	136
Bateman (South Metropolitan)	0-4	1	Neither	590
Bateman (South Metropolitan)	5-9	0		10
Bateman (South Metropolitan)	5-9	0	Both	85
Bateman (South Metropolitan)	5-9	0	Father only	26
Bateman (South Metropolitan)	5-9	0	Mother only	29
Bateman (South Metropolitan)	5-9	0	Neither	80
Bateman (South Metropolitan)	5-9	1		7
Bateman (South Metropolitan)	5-9	1	Both	644
Bateman (South Metropolitan)	5-9	1	Father only	193
Bateman (South Metropolitan)	5-9	1	Mother only	147
Bateman (South Metropolitan)	5-9	1	Neither	686
Bateman (South Metropolitan)	10-12	0		4
Bateman (South Metropolitan)	10-12	0	Both	72
Bateman (South Metropolitan)	10-12	0	Father only	27
Bateman (South Metropolitan)	10-12	0	Mother only	31
Bateman (South Metropolitan)	10-12	0	Neither	58
Bateman (South Metropolitan)	10-12	1	Both	381
Bateman (South Metropolitan)	10-12	1	Father only	118
Bateman (South Metropolitan)	10-12	1	Mother only	102
Bateman (South Metropolitan)	10-12	1	Neither	411
Bateman (South Metropolitan)	13-14	0	Both	63
Bateman (South Metropolitan)	13-14	0	Father only	20
Bateman (South Metropolitan)	13-14	0	Mother only	14
Bateman (South Metropolitan)	13-14	0	Neither	47
Bateman (South Metropolitan)	13-14	1		3
Bateman (South Metropolitan)	13-14	1	Both	229
Bateman (South Metropolitan)	13-14	1	Father only	66
Bateman (South Metropolitan)	13-14	1	Mother only	64
Bateman (South Metropolitan)	13-14	1	Neither	308
Bateman (South Metropolitan)	15-17	0	Both	83
Bateman (South Metropolitan)	15-17	0	Father only	19
Bateman (South Metropolitan)	15-17	0	Mother only	34
Bateman (South Metropolitan)	15-17	0	Neither	73
Bateman (South Metropolitan)	15-17	1		5
Bateman (South Metropolitan)	15-17	1	Both	347
Bateman (South Metropolitan)	15-17	1	Father only	109
Bateman (South Metropolitan)	15-17	1	Mother only	110
Bateman (South Metropolitan)	15-17	1	Neither	457
Bateman (South Metropolitan)	18-20	0	Both	47
Bateman (South Metropolitan)	18-20	0	Father only	7
Bateman (South Metropolitan)	18-20	0	Mother only	11
Bateman (South Metropolitan)	18-20	0	Neither	49
Bateman (South Metropolitan)	18-20	1	Both	183
Bateman (South Metropolitan)	18-20	1	Father only	50
Bateman (South Metropolitan)	18-20	1	Mother only	53
Bateman (South Metropolitan)	18-20	1	Neither	369
Bateman (South Metropolitan)	21-24	0	Both	14
Bateman (South Metropolitan)	21-24	0	Father only	4
Bateman (South Metropolitan)	21-24	0	Mother only	4
Bateman (South Metropolitan)	21-24	0	Neither	30
Bateman (South Metropolitan)	21-24	1	Both	113
Bateman (South Metropolitan)	21-24	1	Father only	31
Bateman (South Metropolitan)	21-24	1	Mother only	28
Bateman (South Metropolitan)	21-24	1	Neither	192
Belmont (East Metropolitan)	0-4	0		20
Belmont (East Metropolitan)	0-4	0	Both	154
Belmont (East Metropolitan)	0-4	0	Father only	32
Belmont (East Metropolitan)	0-4	0	Mother only	29
Belmont (East Metropolitan)	0-4	0	Neither	74
Belmont (East Metropolitan)	0-4	1		14
Belmont (East Metropolitan)	0-4	1	Both	763
Belmont (East Metropolitan)	0-4	1	Father only	207
Belmont (East Metropolitan)	0-4	1	Mother only	191
Belmont (East Metropolitan)	0-4	1	Neither	1077
Belmont (East Metropolitan)	5-9	0		12
Belmont (East Metropolitan)	5-9	0	Both	210
Belmont (East Metropolitan)	5-9	0	Father only	40
Belmont (East Metropolitan)	5-9	0	Mother only	54
Belmont (East Metropolitan)	5-9	0	Neither	126
Belmont (East Metropolitan)	5-9	1		11
Belmont (East Metropolitan)	5-9	1	Both	553
Belmont (East Metropolitan)	5-9	1	Father only	151
Belmont (East Metropolitan)	5-9	1	Mother only	122
Belmont (East Metropolitan)	5-9	1	Neither	758
Belmont (East Metropolitan)	10-12	0		9
Belmont (East Metropolitan)	10-12	0	Both	115
Belmont (East Metropolitan)	10-12	0	Father only	25
Belmont (East Metropolitan)	10-12	0	Mother only	27
Belmont (East Metropolitan)	10-12	0	Neither	62
Belmont (East Metropolitan)	10-12	1		12
Belmont (East Metropolitan)	10-12	1	Both	299
Belmont (East Metropolitan)	10-12	1	Father only	47
Belmont (East Metropolitan)	10-12	1	Mother only	64
Belmont (East Metropolitan)	10-12	1	Neither	364
Belmont (East Metropolitan)	13-14	0		15
Belmont (East Metropolitan)	13-14	0	Both	76
Belmont (East Metropolitan)	13-14	0	Father only	11
Belmont (East Metropolitan)	13-14	0	Mother only	23
Belmont (East Metropolitan)	13-14	0	Neither	56
Belmont (East Metropolitan)	13-14	1		3
Belmont (East Metropolitan)	13-14	1	Both	155
Belmont (East Metropolitan)	13-14	1	Father only	31
Belmont (East Metropolitan)	13-14	1	Mother only	25
Belmont (East Metropolitan)	13-14	1	Neither	244
Belmont (East Metropolitan)	15-17	0		3
Belmont (East Metropolitan)	15-17	0	Both	99
Belmont (East Metropolitan)	15-17	0	Father only	14
Belmont (East Metropolitan)	15-17	0	Mother only	26
Belmont (East Metropolitan)	15-17	0	Neither	77
Belmont (East Metropolitan)	15-17	1		3
Belmont (East Metropolitan)	15-17	1	Both	202
Belmont (East Metropolitan)	15-17	1	Father only	46
Belmont (East Metropolitan)	15-17	1	Mother only	40
Belmont (East Metropolitan)	15-17	1	Neither	257
Belmont (East Metropolitan)	18-20	0	Both	28
Belmont (East Metropolitan)	18-20	0	Father only	7
Belmont (East Metropolitan)	18-20	0	Mother only	20
Belmont (East Metropolitan)	18-20	0	Neither	45
Belmont (East Metropolitan)	18-20	1	Both	54
Belmont (East Metropolitan)	18-20	1	Father only	14
Belmont (East Metropolitan)	18-20	1	Mother only	22
Belmont (East Metropolitan)	18-20	1	Neither	151
Belmont (East Metropolitan)	21-24	0	Both	16
Belmont (East Metropolitan)	21-24	0	Father only	5
Belmont (East Metropolitan)	21-24	0	Mother only	4
Belmont (East Metropolitan)	21-24	0	Neither	33
Belmont (East Metropolitan)	21-24	1	Both	29
Belmont (East Metropolitan)	21-24	1	Father only	6
Belmont (East Metropolitan)	21-24	1	Mother only	13
Belmont (East Metropolitan)	21-24	1	Neither	82
Bunbury (South West)	0-4	0		4
Bunbury (South West)	0-4	0	Both	305
Bunbury (South West)	0-4	0	Father only	27
Bunbury (South West)	0-4	0	Mother only	42
Bunbury (South West)	0-4	0	Neither	16
Bunbury (South West)	0-4	1		8
Bunbury (South West)	0-4	1	Both	944
Bunbury (South West)	0-4	1	Father only	160
Bunbury (South West)	0-4	1	Mother only	113
Bunbury (South West)	0-4	1	Neither	280
Bunbury (South West)	5-9	0		11
Bunbury (South West)	5-9	0	Both	397
Bunbury (South West)	5-9	0	Father only	31
Bunbury (South West)	5-9	0	Mother only	54
Bunbury (South West)	5-9	0	Neither	36
Bunbury (South West)	5-9	1		3
Bunbury (South West)	5-9	1	Both	938
Bunbury (South West)	5-9	1	Father only	117
Bunbury (South West)	5-9	1	Mother only	113
Bunbury (South West)	5-9	1	Neither	290
Bunbury (South West)	10-12	0		8
Bunbury (South West)	10-12	0	Both	213
Bunbury (South West)	10-12	0	Father only	39
Bunbury (South West)	10-12	0	Mother only	16
Bunbury (South West)	10-12	0	Neither	24
Bunbury (South West)	10-12	1		8
Bunbury (South West)	10-12	1	Both	527
Bunbury (South West)	10-12	1	Father only	87
Bunbury (South West)	10-12	1	Mother only	59
Bunbury (South West)	10-12	1	Neither	158
Bunbury (South West)	13-14	0		5
Bunbury (South West)	13-14	0	Both	181
Bunbury (South West)	13-14	0	Father only	12
Bunbury (South West)	13-14	0	Mother only	23
Bunbury (South West)	13-14	0	Neither	19
Bunbury (South West)	13-14	1		3
Bunbury (South West)	13-14	1	Both	312
Bunbury (South West)	13-14	1	Father only	40
Bunbury (South West)	13-14	1	Mother only	44
Bunbury (South West)	13-14	1	Neither	97
Bunbury (South West)	15-17	0		7
Bunbury (South West)	15-17	0	Both	211
Bunbury (South West)	15-17	0	Father only	30
Bunbury (South West)	15-17	0	Mother only	30
Bunbury (South West)	15-17	0	Neither	34
Bunbury (South West)	15-17	1	Both	421
Bunbury (South West)	15-17	1	Father only	64
Bunbury (South West)	15-17	1	Mother only	63
Bunbury (South West)	15-17	1	Neither	135
Bunbury (South West)	18-20	0	Both	24
Bunbury (South West)	18-20	0	Father only	3
Bunbury (South West)	18-20	0	Mother only	7
Bunbury (South West)	18-20	0	Neither	6
Bunbury (South West)	18-20	1	Both	30
Bunbury (South West)	18-20	1	Father only	9
Bunbury (South West)	18-20	1	Mother only	10
Bunbury (South West)	18-20	1	Neither	14
Bunbury (South West)	21-24	0	Both	9
Bunbury (South West)	21-24	0	Father only	3
Bunbury (South West)	21-24	0	Mother only	3
Bunbury (South West)	21-24	1	Both	15
Bunbury (South West)	21-24	1	Father only	5
Bunbury (South West)	21-24	1	Mother only	3
Bunbury (South West)	21-24	1	Neither	7
Butler (North Metropolitan)	0-4	0		50
Butler (North Metropolitan)	0-4	0	Both	539
Butler (North Metropolitan)	0-4	0	Father only	140
Butler (North Metropolitan)	0-4	0	Mother only	181
Butler (North Metropolitan)	0-4	0	Neither	171
Butler (North Metropolitan)	0-4	1		34
Butler (North Metropolitan)	0-4	1	Both	1905
Butler (North Metropolitan)	0-4	1	Father only	663
Butler (North Metropolitan)	0-4	1	Mother only	670
Butler (North Metropolitan)	0-4	1	Neither	1933
Butler (North Metropolitan)	5-9	0		59
Butler (North Metropolitan)	5-9	0	Both	636
Butler (North Metropolitan)	5-9	0	Father only	140
Butler (North Metropolitan)	5-9	0	Mother only	183
Butler (North Metropolitan)	5-9	0	Neither	313
Butler (North Metropolitan)	5-9	1		30
Butler (North Metropolitan)	5-9	1	Both	1515
Butler (North Metropolitan)	5-9	1	Father only	487
Butler (North Metropolitan)	5-9	1	Mother only	460
Butler (North Metropolitan)	5-9	1	Neither	2043
Butler (North Metropolitan)	10-12	0		34
Butler (North Metropolitan)	10-12	0	Both	401
Butler (North Metropolitan)	10-12	0	Father only	80
Butler (North Metropolitan)	10-12	0	Mother only	87
Butler (North Metropolitan)	10-12	0	Neither	220
Butler (North Metropolitan)	10-12	1		15
Butler (North Metropolitan)	10-12	1	Both	698
Butler (North Metropolitan)	10-12	1	Father only	199
Butler (North Metropolitan)	10-12	1	Mother only	195
Butler (North Metropolitan)	10-12	1	Neither	1273
Butler (North Metropolitan)	13-14	0		18
Butler (North Metropolitan)	13-14	0	Both	211
Butler (North Metropolitan)	13-14	0	Father only	64
Butler (North Metropolitan)	13-14	0	Mother only	52
Butler (North Metropolitan)	13-14	0	Neither	163
Butler (North Metropolitan)	13-14	1		14
Butler (North Metropolitan)	13-14	1	Both	396
Butler (North Metropolitan)	13-14	1	Father only	107
Butler (North Metropolitan)	13-14	1	Mother only	133
Butler (North Metropolitan)	13-14	1	Neither	790
Butler (North Metropolitan)	15-17	0		18
Butler (North Metropolitan)	15-17	0	Both	237
Butler (North Metropolitan)	15-17	0	Father only	91
Butler (North Metropolitan)	15-17	0	Mother only	90
Butler (North Metropolitan)	15-17	0	Neither	275
Butler (North Metropolitan)	15-17	1		16
Butler (North Metropolitan)	15-17	1	Both	489
Butler (North Metropolitan)	15-17	1	Father only	134
Butler (North Metropolitan)	15-17	1	Mother only	156
Butler (North Metropolitan)	15-17	1	Neither	1092
Butler (North Metropolitan)	18-20	0		4
Butler (North Metropolitan)	18-20	0	Both	53
Butler (North Metropolitan)	18-20	0	Father only	21
Butler (North Metropolitan)	18-20	0	Mother only	25
Butler (North Metropolitan)	18-20	0	Neither	110
Butler (North Metropolitan)	18-20	1		7
Butler (North Metropolitan)	18-20	1	Both	123
Butler (North Metropolitan)	18-20	1	Father only	32
Butler (North Metropolitan)	18-20	1	Mother only	35
Butler (North Metropolitan)	18-20	1	Neither	455
Butler (North Metropolitan)	21-24	0		6
Butler (North Metropolitan)	21-24	0	Both	27
Butler (North Metropolitan)	21-24	0	Father only	11
Butler (North Metropolitan)	21-24	0	Mother only	12
Butler (North Metropolitan)	21-24	0	Neither	54
Butler (North Metropolitan)	21-24	1	Both	41
Butler (North Metropolitan)	21-24	1	Father only	4
Butler (North Metropolitan)	21-24	1	Mother only	14
Butler (North Metropolitan)	21-24	1	Neither	169
Cannington (South Metropolitan)	0-4	0		9
Cannington (South Metropolitan)	0-4	0	Both	170
Cannington (South Metropolitan)	0-4	0	Father only	19
Cannington (South Metropolitan)	0-4	0	Mother only	26
Cannington (South Metropolitan)	0-4	0	Neither	124
Cannington (South Metropolitan)	0-4	1		10
Cannington (South Metropolitan)	0-4	1	Both	568
Cannington (South Metropolitan)	0-4	1	Father only	183
Cannington (South Metropolitan)	0-4	1	Mother only	175
Cannington (South Metropolitan)	0-4	1	Neither	1933
Cannington (South Metropolitan)	5-9	0		3
Cannington (South Metropolitan)	5-9	0	Both	195
Cannington (South Metropolitan)	5-9	0	Father only	38
Cannington (South Metropolitan)	5-9	0	Mother only	37
Cannington (South Metropolitan)	5-9	0	Neither	176
Cannington (South Metropolitan)	5-9	1		17
Cannington (South Metropolitan)	5-9	1	Both	498
Cannington (South Metropolitan)	5-9	1	Father only	140
Cannington (South Metropolitan)	5-9	1	Mother only	145
Cannington (South Metropolitan)	5-9	1	Neither	1364
Cannington (South Metropolitan)	10-12	0	Both	131
Cannington (South Metropolitan)	10-12	0	Father only	24
Cannington (South Metropolitan)	10-12	0	Mother only	40
Cannington (South Metropolitan)	10-12	0	Neither	86
Cannington (South Metropolitan)	10-12	1		7
Cannington (South Metropolitan)	10-12	1	Both	256
Cannington (South Metropolitan)	10-12	1	Father only	84
Cannington (South Metropolitan)	10-12	1	Mother only	60
Cannington (South Metropolitan)	10-12	1	Neither	641
Cannington (South Metropolitan)	13-14	0		3
Cannington (South Metropolitan)	13-14	0	Both	78
Cannington (South Metropolitan)	13-14	0	Father only	26
Cannington (South Metropolitan)	13-14	0	Mother only	16
Cannington (South Metropolitan)	13-14	0	Neither	54
Cannington (South Metropolitan)	13-14	1		3
Cannington (South Metropolitan)	13-14	1	Both	131
Cannington (South Metropolitan)	13-14	1	Father only	48
Cannington (South Metropolitan)	13-14	1	Mother only	36
Cannington (South Metropolitan)	13-14	1	Neither	335
Cannington (South Metropolitan)	15-17	0		3
Cannington (South Metropolitan)	15-17	0	Both	96
Cannington (South Metropolitan)	15-17	0	Father only	24
Cannington (South Metropolitan)	15-17	0	Mother only	31
Cannington (South Metropolitan)	15-17	0	Neither	112
Cannington (South Metropolitan)	15-17	1	Both	203
Cannington (South Metropolitan)	15-17	1	Father only	46
Cannington (South Metropolitan)	15-17	1	Mother only	46
Cannington (South Metropolitan)	15-17	1	Neither	502
Cannington (South Metropolitan)	18-20	0		3
Cannington (South Metropolitan)	18-20	0	Both	20
Cannington (South Metropolitan)	18-20	0	Father only	10
Cannington (South Metropolitan)	18-20	0	Mother only	10
Cannington (South Metropolitan)	18-20	0	Neither	67
Cannington (South Metropolitan)	18-20	1		5
Cannington (South Metropolitan)	18-20	1	Both	77
Cannington (South Metropolitan)	18-20	1	Father only	27
Cannington (South Metropolitan)	18-20	1	Mother only	27
Cannington (South Metropolitan)	18-20	1	Neither	300
Cannington (South Metropolitan)	21-24	0		3
Cannington (South Metropolitan)	21-24	0	Both	11
Cannington (South Metropolitan)	21-24	0	Father only	5
Cannington (South Metropolitan)	21-24	0	Mother only	7
Cannington (South Metropolitan)	21-24	0	Neither	58
Cannington (South Metropolitan)	21-24	1	Both	36
Cannington (South Metropolitan)	21-24	1	Father only	7
Cannington (South Metropolitan)	21-24	1	Mother only	11
Cannington (South Metropolitan)	21-24	1	Neither	159
Carine (North Metropolitan)	0-4	0	Both	55
Carine (North Metropolitan)	0-4	0	Father only	14
Carine (North Metropolitan)	0-4	0	Mother only	23
Carine (North Metropolitan)	0-4	0	Neither	11
Carine (North Metropolitan)	0-4	1		5
Carine (North Metropolitan)	0-4	1	Both	1022
Carine (North Metropolitan)	0-4	1	Father only	226
Carine (North Metropolitan)	0-4	1	Mother only	236
Carine (North Metropolitan)	0-4	1	Neither	409
Carine (North Metropolitan)	5-9	0		3
Carine (North Metropolitan)	5-9	0	Both	123
Carine (North Metropolitan)	5-9	0	Father only	38
Carine (North Metropolitan)	5-9	0	Mother only	25
Carine (North Metropolitan)	5-9	0	Neither	48
Carine (North Metropolitan)	5-9	1		8
Carine (North Metropolitan)	5-9	1	Both	1166
Carine (North Metropolitan)	5-9	1	Father only	316
Carine (North Metropolitan)	5-9	1	Mother only	272
Carine (North Metropolitan)	5-9	1	Neither	579
Carine (North Metropolitan)	10-12	0	Both	95
Carine (North Metropolitan)	10-12	0	Father only	26
Carine (North Metropolitan)	10-12	0	Mother only	24
