SSC_CODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SSC13456,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,6,3,7,0,23
SSC13457,0,0,3,0,3,13,19,10,7,56,0,0,0,0,0,0,3,0,0,4,3,3,9,5,14,5,31,17,4,84,13,28,88,86,144,136,169,70,25,750
SSC13458,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,3,13,11,6,20,6,8,3,0,69,17,26,39,30,64,36,29,9,0,250
SSC13459,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,8,3,0,0,30,7,12,24,49,52,41,29,12,3,234
SSC13460,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,9,4,7,0,5,11,14,10,5,0,56
SSC13461,0,0,10,27,35,54,45,26,11,210,0,3,10,10,22,21,16,10,3,92,17,13,36,34,39,47,29,26,12,244,126,215,387,342,391,359,197,176,39,2227
SSC13462,0,0,0,0,0,7,4,3,3,15,0,0,9,0,0,0,0,0,0,9,0,0,0,4,4,10,15,3,0,34,18,24,106,105,112,177,152,46,21,744
SSC13463,0,0,0,0,8,22,49,50,43,181,0,0,0,0,0,0,8,10,4,23,11,11,33,30,42,55,54,106,44,395,122,175,347,455,559,636,742,620,246,3906
SSC13464,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,13,4,3,4,0,14,11,3,15,0,49
SSC13465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,10,20,16,9,6,0,73
SSC13466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,4,3,0,0,8
SSC13467,0,0,0,0,3,3,6,7,3,33,0,0,0,0,0,0,0,0,0,3,3,3,7,8,9,15,23,18,7,95,35,59,92,157,180,147,141,55,18,883
SSC13468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13469,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,4,6,8,0,28,15,32,42,31,58,69,28,22,8,308
SSC13470,3,5,9,6,14,50,51,29,12,184,0,0,0,0,0,4,4,0,0,11,15,13,23,25,38,30,46,23,12,229,185,318,514,513,580,531,353,172,52,3227
SSC13471,0,0,0,0,3,3,9,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,3,3,10,7,10,3,0,38,15,23,52,56,82,105,82,23,3,447
SSC13472,3,0,8,15,39,80,132,111,30,420,0,0,4,0,0,0,4,6,0,22,26,26,41,38,66,81,115,125,29,545,196,293,618,733,848,1082,1175,672,156,5783
SSC13473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13474,0,0,0,0,0,0,0,5,3,13,0,0,0,0,0,0,3,0,0,10,0,3,0,4,0,5,18,35,71,139,0,20,22,27,16,20,31,48,82,270
SSC13475,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,5,6,7,26,11,3,0,66
SSC13476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8
SSC13477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,11
SSC13478,0,0,0,0,0,5,24,28,8,61,0,0,0,0,0,0,3,3,0,9,0,3,8,6,7,10,13,8,0,49,34,53,107,158,193,173,143,106,27,986
SSC13479,0,0,4,3,7,14,11,12,4,53,0,0,0,0,0,0,0,0,0,4,5,11,14,22,28,26,18,13,0,135,51,119,294,268,284,386,204,78,20,1701
SSC13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,6,4,3,4,6,0,24
SSC13481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,8,0,3,4,0,0,21
SSC13482,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,4,0,3,0,3,8,3,3,0,23
SSC13483,0,0,0,0,0,0,3,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,8,9,8,22,15,12,3,75
SSC13484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,0,0,20
SSC13485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,0,0,0,0,4,10,3,3,0,25
SSC13486,0,0,0,0,0,5,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,4,0,0,0,23,0,5,20,26,22,23,9,7,0,122
SSC13487,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,4,3,3,7,4,0,3,0,0,23,14,42,62,84,109,69,56,13,3,457
SSC13488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7
SSC13489,0,0,4,10,27,74,157,157,91,512,0,0,0,3,8,12,30,34,23,104,38,15,102,103,84,99,109,93,65,701,239,455,1116,1405,1478,1313,1123,727,395,8245
SSC13490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,9,5,10,0,0,37
SSC13491,0,0,3,0,0,10,11,5,6,44,0,0,0,3,3,3,0,0,0,8,7,5,16,12,24,30,25,10,3,129,33,71,203,244,320,375,257,92,33,1622
SSC13492,0,0,3,3,0,10,20,10,6,48,0,0,0,0,0,0,0,0,0,0,11,7,18,22,28,25,37,25,10,192,104,202,430,494,538,521,426,192,69,2969
SSC13493,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,0,7,0,3,5,10,0,0,31
SSC13494,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,4,14,0,0,10,11,17,16,19,3,3,72
SSC13495,0,0,0,0,0,5,5,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,3,0,0,18,8,22,26,59,85,49,49,15,0,317
SSC13496,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,15,6,3,10,12,10,22,13,3,0,79
SSC13497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,9
SSC13498,0,0,4,7,15,24,35,31,26,132,0,0,0,0,0,0,7,0,0,6,10,11,22,18,37,39,29,34,19,210,96,151,338,448,474,597,501,266,95,2963
SSC13499,0,0,0,3,0,3,5,10,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12,10,3,0,0,42,21,33,49,70,97,80,46,18,4,411
SSC13500,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,10,4,17,33,49,51,38,26,9,3,226
SSC13501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC13502,0,0,8,5,10,43,46,29,16,161,0,0,4,9,3,8,3,6,0,29,12,20,43,48,30,26,22,11,3,210,158,311,926,827,580,417,244,103,30,3607
SSC13503,0,0,5,16,20,52,78,63,26,256,0,0,0,3,0,0,3,4,0,13,16,19,58,62,62,72,69,68,61,491,127,262,743,687,702,660,505,358,181,4241
SSC13504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,15,0,0,10,3,3,6,3,0,3,26
SSC13505,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,6,3,3,0,31,11,20,30,74,125,92,54,19,0,427
SSC13506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,6,4,5,3,0,0,19
SSC13507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,7,9,9,6,0,0,31
SSC13508,0,0,0,0,0,5,8,4,0,19,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,11,11,11,3,51,14,36,67,101,104,175,154,57,13,722
SSC13509,0,0,3,0,0,4,12,18,18,53,0,0,0,7,0,0,0,3,0,10,16,9,18,58,32,33,25,30,14,233,162,377,450,1121,1187,801,518,263,138,5013
SSC13510,0,0,0,0,0,6,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,7,3,9,0,39,38,60,77,125,196,134,86,23,0,736
SSC13511,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,8,7,11,39,43,46,31,21,3,0,211
SSC13512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,11,0,0,0,7,3,12,11,3,3,37
SSC13513,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,6,7,4,4,10,10,3,0,52
SSC13514,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,7,5,19,24,22,23,16,11,0,133
SSC13515,0,0,0,3,3,0,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,4,4,6,7,11,6,3,0,41,12,23,36,33,72,89,58,21,3,337
SSC13516,0,7,14,48,54,72,59,49,37,336,0,7,13,20,34,36,39,34,7,186,31,25,37,46,56,31,34,24,12,298,212,430,733,704,812,599,395,207,131,4230
SSC13517,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,8,5,0,3,3,0,0,28,9,18,43,32,24,28,15,8,7,171
SSC13518,4,8,31,41,93,145,212,188,74,790,0,5,17,16,27,27,30,44,12,176,57,79,167,135,150,149,157,128,83,1104,533,1213,2946,2871,2414,2141,1667,835,297,14924
SSC13519,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,7,3,3,5,9,15,9,0,3,3,56
SSC13520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,3,0,0,15
SSC13521,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,10,3,7,17,13,12,3,3,61
SSC13522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,4,14,16,4,0,43
SSC13523,0,3,10,17,26,70,53,22,5,208,0,0,0,0,4,3,5,3,0,23,27,33,44,48,49,39,42,12,6,299,141,274,445,378,401,397,282,91,18,2423
SSC13524,0,0,0,3,3,9,8,5,3,30,0,0,0,0,0,0,0,0,0,8,9,3,5,0,3,7,8,3,0,36,22,41,46,49,64,58,38,19,3,326
SSC13525,0,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,3,0,0,24,4,12,11,27,20,33,21,12,3,142
SSC13526,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,3,0,0,23,3,5,5,10,28,36,24,14,3,127
SSC13527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,6,5,21,12,4,10,3,0,59
SSC13528,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,14,6,24,13,7,0,67
SSC13529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,3,0,10,0,0,0,0,18
SSC13530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7
SSC13531,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,0,13,0,0,5,9,9,26,16,16,5,86
SSC13532,0,0,0,5,9,27,47,27,8,119,0,0,0,0,0,0,0,3,0,11,6,8,17,27,24,26,30,9,0,147,163,300,514,937,816,548,437,153,27,3898
SSC13533,0,0,0,0,8,39,59,38,16,153,0,0,0,0,0,0,0,0,3,7,10,10,30,29,48,38,32,42,10,244,91,221,360,406,516,567,394,238,57,2855
SSC13534,0,0,0,0,0,0,9,7,22,41,0,0,0,0,0,3,0,7,8,13,0,0,0,0,0,0,4,14,17,27,4,8,19,10,14,16,24,56,71,224
SSC13535,0,0,0,4,3,3,8,15,8,39,0,0,0,0,0,0,0,0,0,0,4,0,6,10,10,8,13,15,10,76,37,54,126,155,151,186,151,114,56,1040
SSC13536,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,9,0,6,13,3,4,7,9,0,0,49
SSC13537,0,0,0,0,0,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,10,12,11,26,39,18,13,0,124
SSC13538,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,20
SSC13539,0,0,3,4,11,14,24,24,14,95,0,0,0,0,4,27,6,0,0,45,6,7,9,27,22,38,92,82,111,391,27,64,116,173,209,254,357,226,183,1600
SSC13540,0,0,0,0,10,21,27,42,20,121,0,0,0,0,0,0,0,0,0,3,10,3,6,16,15,39,72,70,32,266,47,93,241,322,286,500,578,374,128,2574
SSC13541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,4,9,4,7,5,0,0,29
SSC13542,0,5,13,6,8,35,31,40,31,177,0,0,0,0,0,0,0,0,0,5,3,15,34,16,18,23,30,33,13,183,109,502,684,440,391,372,348,244,83,3165
SSC13543,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,4,10,3,0,0,21
SSC13544,0,0,0,4,8,26,39,20,7,102,0,0,0,0,0,0,0,0,0,5,9,14,18,29,28,37,27,13,4,169,144,264,387,526,552,483,234,90,22,2695
SSC13545,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,6,3,10,12,3,0,47
SSC13546,0,0,0,0,0,3,5,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,9,8,20,18,39,33,37,40,16,15,230
SSC13547,3,3,11,4,10,18,12,6,6,77,0,3,5,16,4,3,4,5,0,43,45,262,708,553,266,93,37,11,0,1969,86,402,1216,973,500,269,117,34,10,3604
SSC13548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,15
SSC13549,3,3,12,10,25,44,61,65,58,272,0,0,0,3,3,0,0,0,0,8,19,11,40,48,50,52,51,49,22,333,173,318,644,606,689,635,404,308,161,3932
SSC13550,0,3,5,17,9,30,35,28,31,167,3,0,3,3,3,0,0,0,0,11,21,23,51,44,39,49,41,20,15,298,139,324,715,645,616,462,305,132,85,3425
SSC13551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,6,124,120,46,13,12,3,0,0,0,316
SSC13552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,7
SSC13553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13554,0,0,0,0,0,4,14,7,3,28,0,0,0,0,0,0,0,0,0,3,0,0,4,5,11,8,17,10,0,55,25,33,74,116,197,166,180,71,24,891
SSC13555,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,8,0,0,15,3,4,0,9,17,17,12,3,0,70
SSC13556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,5,8,0,0,33,0,0,24,16,19,35,22,3,0,116
SSC13557,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,9,16,12,13,22,11,5,0,85
SSC13558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,15
SSC13559,5,26,53,94,125,183,242,226,73,1023,3,10,28,55,79,107,86,112,51,543,34,56,88,92,122,130,106,118,54,791,382,808,1558,1498,1517,1402,977,743,241,9131
SSC13560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,6
SSC13561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,11,20,8,3,0,52
SSC13562,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,9,9,6,0,3,0,26,4,3,12,41,56,51,30,23,7,231
SSC13563,0,0,0,0,3,3,8,0,0,23,0,0,0,0,0,0,0,0,0,0,7,3,8,9,7,9,22,10,7,77,37,37,78,156,155,194,195,69,19,942
SSC13564,0,0,0,0,4,5,13,10,3,39,0,0,0,0,0,0,0,0,0,0,3,0,0,5,10,4,5,10,3,49,20,24,58,64,73,84,74,40,13,449
SSC13565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SSC13566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,3,5,0,7,10,15,8,4,0,54
SSC13569,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,4,0,25,0,0,7,7,15,31,30,16,3,113
SSC13570,0,0,3,5,4,9,12,11,3,50,0,0,0,0,0,0,0,3,0,6,10,9,0,12,19,11,26,20,3,115,36,49,87,148,182,220,308,132,27,1193
SSC13571,0,0,0,3,3,3,14,13,3,45,0,0,0,0,0,0,0,0,0,0,3,8,7,10,23,8,7,10,5,81,41,53,91,105,205,153,119,66,16,846
SSC13572,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,11,5,3,0,47,13,11,39,33,36,43,34,13,5,225
SSC13573,0,0,0,0,12,5,12,10,11,55,0,0,0,0,0,0,0,3,0,4,6,8,24,17,20,21,12,14,8,131,39,119,238,175,192,187,96,67,28,1143
SSC13574,0,0,0,0,0,3,0,3,4,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,0,0,17,8,14,11,32,42,31,43,15,4,192
SSC13575,0,3,0,0,3,10,9,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,16,6,17,33,27,37,81,31,10,6,242
SSC13576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,5,3,0,28
SSC13577,0,3,4,3,6,9,13,23,21,80,0,0,0,0,0,0,0,0,0,4,6,8,19,8,12,13,17,18,6,113,43,118,193,176,177,174,187,119,66,1248
SSC13578,0,0,0,0,0,3,10,9,5,28,0,0,0,0,0,0,0,0,0,0,3,4,16,12,8,13,10,7,9,74,30,40,141,114,137,153,131,103,40,886
SSC13579,0,3,0,5,11,21,41,39,25,151,0,0,0,0,4,3,5,6,0,24,16,26,50,33,67,76,64,52,22,413,121,304,537,724,881,650,503,310,153,4178
SSC13580,0,0,0,0,0,0,3,4,0,10,0,0,0,0,0,0,0,0,0,0,5,3,0,4,10,5,10,0,0,39,7,14,28,26,56,62,64,14,5,278
SSC13581,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,14,15,11,9,12,3,0,81,23,26,83,169,145,97,53,12,0,612
SSC13582,5,7,20,35,36,72,108,85,74,437,0,0,0,0,0,0,4,7,3,13,33,20,42,49,60,85,89,71,34,487,224,303,617,655,751,807,729,424,184,4693
SSC13583,3,9,25,50,62,55,61,38,21,328,0,9,27,28,41,34,40,28,16,209,42,32,75,89,76,73,39,39,14,474,213,406,842,716,605,513,349,194,69,3903
SSC13584,0,0,0,3,3,6,13,13,0,34,0,0,0,0,0,0,0,3,0,3,0,3,11,6,12,17,9,11,0,66,32,33,84,75,121,130,91,40,6,612
SSC13585,0,0,0,0,3,4,6,3,3,13,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,18,9,8,18,47,54,56,37,9,10,250
SSC13586,0,0,0,3,3,3,9,8,0,28,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,10,6,0,32,14,14,29,44,50,42,39,14,4,256
SSC13587,0,0,11,8,16,26,55,54,48,219,0,0,3,9,16,20,23,15,4,88,19,17,42,43,35,30,34,26,6,254,147,336,781,707,714,513,413,231,160,4011
SSC13588,3,3,7,6,20,32,46,32,10,168,0,0,0,0,0,0,3,0,0,5,24,14,35,46,49,59,33,25,13,299,86,124,218,267,298,340,247,119,32,1732
SSC13589,3,0,3,14,10,17,16,19,14,96,0,0,0,0,0,3,0,4,0,5,5,6,28,21,14,34,14,18,3,147,62,135,213,235,296,269,132,72,27,1446
SSC13590,0,0,0,0,0,3,5,3,3,13,0,0,0,0,0,0,0,0,0,3,0,0,4,4,3,0,8,4,0,22,6,13,44,49,34,26,47,11,3,231
SSC13591,0,0,0,0,6,3,11,3,3,29,0,0,0,0,0,0,0,3,0,3,8,0,9,18,13,24,16,7,0,96,27,29,53,60,65,66,64,27,8,396
SSC13592,0,0,0,0,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,5,7,7,5,14,9,7,5,0,56,17,32,51,73,100,70,53,17,3,417
SSC13593,0,0,0,3,3,16,14,21,9,72,0,0,0,0,0,0,0,0,0,0,5,3,11,10,21,24,21,13,3,111,35,37,93,131,174,167,145,75,31,885
SSC13594,3,0,0,6,5,16,13,10,4,58,0,0,0,0,0,0,0,0,0,0,9,13,46,19,15,11,28,24,21,183,55,121,394,237,157,172,181,82,35,1424
SSC13595,0,0,0,3,6,5,4,3,0,16,0,0,0,0,0,0,0,0,0,0,0,4,5,3,6,14,0,0,0,37,14,21,43,66,74,79,51,17,0,365
SSC13596,0,3,7,12,36,85,123,79,27,380,0,0,3,5,7,7,11,7,0,35,36,35,79,95,83,83,108,70,14,610,311,674,1603,1713,1363,1396,1266,479,120,8915
SSC13597,3,8,18,13,34,66,98,91,57,394,0,4,3,7,5,3,4,3,0,29,35,59,89,85,81,96,107,107,44,702,213,460,911,699,746,790,667,512,173,5170
SSC13598,0,0,0,0,0,0,8,7,8,19,0,0,0,0,0,0,3,0,3,8,13,6,3,16,26,16,18,14,8,105,84,131,159,412,523,328,268,215,77,2192
SSC13599,0,3,13,18,29,58,73,51,37,284,0,8,11,10,19,27,19,4,7,104,12,34,71,49,41,47,34,29,16,324,148,403,1105,914,729,636,402,210,110,4660
SSC13600,0,4,9,7,15,48,102,62,52,297,0,0,0,0,3,0,0,3,3,13,12,8,24,22,41,62,104,82,33,386,82,146,311,409,503,739,961,518,193,3861
SSC13601,6,3,17,7,37,69,62,55,18,275,0,0,0,0,4,5,3,6,0,21,21,27,82,49,74,63,41,42,9,411,218,448,915,719,795,684,402,245,61,4494
SSC13602,0,0,0,0,0,4,3,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,14,0,9,11,25,21,36,20,5,4,133
SSC13603,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,5,4,3,22
SSC13604,0,0,0,0,0,0,4,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,0,19,4,11,20,19,37,32,20,10,0,155
SSC13605,0,7,0,4,6,23,20,19,26,111,0,0,0,0,3,0,0,4,0,8,6,5,21,13,25,22,33,28,14,162,80,194,359,367,475,497,421,216,91,2694
SSC13606,0,0,0,0,3,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,16,3,0,7,6,13,28,11,5,0,72
SSC13607,0,0,0,0,0,0,5,0,3,10,0,0,0,0,0,0,0,0,0,3,12,0,7,3,31,23,15,6,0,94,12,6,27,25,69,72,47,12,7,271
SSC13608,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,3,5,6,19,10,3,0,55
SSC13609,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,12,6,0,0,35
