SSC_CODE_2016,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
SSC10052,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,11,5,17,0,0,0,0,0,0,21,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,23,14,34
SSC10053,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,4,4,3,8,5,14,14,15,30
SSC10054,0,0,0,14,15,34,0,0,0,0,0,0,0,0,0,12,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,4,3,10,3,3,11,40,31,72
SSC10055,0,0,0,5,9,16,0,0,0,0,0,0,0,0,0,5,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,18,19,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,20,0,0,0,0,0,0,13,8,20,9,4,15,37,27,66
SSC10056,0,0,0,17,14,32,0,0,0,0,0,0,0,0,0,13,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,3,10,3,0,4,0,0,0,42,42,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,53,0,0,0,0,0,0,28,26,54,11,7,16,81,74,154
SSC10057,0,0,0,7,8,15,0,0,0,0,0,0,0,0,0,8,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,9,0,0,0,0,0,0,5,6,9,9,3,10,32,28,58
SSC10058,0,0,0,4,7,13,0,0,0,0,0,0,0,0,0,12,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,17,0,0,0,0,0,0,9,6,17,18,17,32,46,45,94
SSC10059,0,0,0,18,25,40,0,0,0,0,0,0,0,0,0,21,24,41,0,0,0,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,40,51,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,46,99,0,0,3,0,0,0,54,49,101,15,11,29,102,118,222
SSC10060,16,20,40,373,463,838,0,0,0,26,29,53,0,0,0,393,400,793,0,4,9,6,6,10,11,9,17,0,0,3,8,9,8,0,0,0,7,3,13,41,54,93,65,69,139,8,5,20,4,7,13,80,101,182,49,52,101,0,0,0,1065,1216,2283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,8,544,473,1016,6,4,16,3,0,5,551,481,1032,220,253,480,1857,1983,3846
SSC10061,81,111,193,434,464,903,0,0,0,8,7,23,0,0,0,893,1088,1972,0,0,0,94,121,217,11,13,17,0,0,7,8,12,26,8,3,14,11,17,30,9,24,37,52,82,136,0,3,6,0,3,3,71,83,147,47,63,102,4,5,11,1662,1991,3648,40,22,58,21,17,40,34,37,67,0,0,0,3,4,9,20,13,32,21,18,40,2082,2148,4232,46,39,90,7,12,18,2137,2204,4339,550,516,1072,4543,4911,9451
SSC10062,0,3,3,129,118,247,0,0,0,9,12,19,5,4,12,280,254,540,6,0,5,15,12,30,4,0,7,0,0,0,3,4,10,0,0,0,4,3,9,14,18,36,17,8,31,0,0,0,3,9,15,30,43,77,20,17,39,9,8,15,555,524,1084,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,5,14,12,5,14,111,93,208,4,3,3,0,0,0,116,98,218,42,32,74,724,669,1397
SSC10063,3,4,11,342,348,691,0,0,0,18,13,32,0,0,0,406,443,841,0,0,0,15,17,35,3,3,5,0,4,6,3,9,12,0,0,0,3,4,8,0,9,11,20,11,37,3,3,3,3,0,6,32,20,52,28,25,53,0,0,0,870,909,1784,0,3,5,11,6,16,0,3,3,0,0,0,0,0,0,3,3,8,3,3,8,357,280,634,3,5,7,0,0,0,354,286,640,97,76,168,1345,1285,2633
SSC10064,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,13,13,19,24,41
SSC10065,0,0,0,11,7,14,0,0,0,0,0,0,0,0,0,8,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,19,15,37
SSC10066,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,3,3,3,11,8,16
SSC10067,0,0,0,24,15,41,0,0,0,5,0,3,0,0,0,3,10,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,6,6,12,3,3,10,0,0,0,42,41,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,3,3,7,11,11,17,52,53,107
SSC10068,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,3,0,0,0,9,4,12
SSC10069,3,8,9,48,52,95,0,0,0,0,0,0,0,0,0,47,42,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,7,13,0,0,0,0,0,3,8,7,20,9,3,11,0,0,0,120,113,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,70,147,0,0,0,0,0,0,80,70,146,12,17,31,220,197,420
SSC10070,0,0,0,14,9,28,0,0,0,0,0,0,0,0,0,21,17,39,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,36,38,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,58,0,0,3,0,0,0,28,28,58,21,13,34,90,77,168
SSC10071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,5,9
SSC10072,0,3,4,127,151,281,0,0,0,7,8,11,0,0,0,216,194,407,0,0,0,5,7,7,9,4,6,0,0,3,4,9,12,0,0,0,0,0,3,13,15,29,13,18,30,0,0,0,5,3,7,47,39,80,13,11,30,0,0,0,458,458,916,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,167,358,0,6,7,0,0,3,188,174,367,44,47,92,698,685,1385
SSC10073,7,10,9,150,169,318,0,0,0,14,14,25,0,0,0,143,129,269,3,3,3,4,3,4,6,4,14,0,0,0,0,3,0,0,0,0,0,3,3,3,6,8,20,26,48,0,3,4,4,8,16,46,42,90,24,16,33,0,3,3,421,433,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,4,6,206,186,390,7,0,3,0,0,0,215,187,402,58,50,106,700,679,1378
SSC10074,0,0,0,3,13,19,0,0,0,0,0,0,0,0,0,11,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,15,18,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,0,0,3,5,6,8,7,13,32,32,59
SSC10075,0,0,0,29,20,46,0,0,0,6,3,9,0,0,0,21,15,38,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,17,3,0,3,0,0,0,13,6,18,3,0,4,0,0,0,84,60,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,34,59,0,0,0,0,0,0,24,34,59,8,3,10,113,94,208
SSC10076,3,0,7,46,52,99,0,0,0,3,4,3,0,0,0,54,58,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,16,17,31,0,0,0,3,0,3,25,28,56,7,10,18,0,0,0,161,170,331,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,3,4,0,8,46,35,83,0,0,0,0,0,0,42,35,83,50,37,85,261,254,519
SSC10077,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,0,0,0,0,3,5,6,0,0,0,11,19,29
SSC10078,7,14,23,139,153,294,0,0,0,8,12,25,0,0,0,141,143,279,0,0,0,22,13,38,3,3,8,8,3,9,0,0,0,0,0,0,0,4,3,9,6,9,13,19,27,7,10,18,3,5,13,32,42,73,15,9,27,0,0,0,397,427,819,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,4,10,206,167,374,5,0,5,0,0,0,208,167,375,63,59,119,679,671,1351
SSC10079,0,0,0,19,13,35,0,0,0,0,0,0,0,0,0,24,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,16,5,0,4,0,0,0,12,8,17,8,3,11,0,0,0,74,48,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,35,68,0,0,0,0,0,0,37,35,68,15,14,25,126,97,221
SSC10080,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,4,6,0,0,0,10,9,13
SSC10081,0,0,0,58,75,135,0,0,0,26,25,55,0,0,0,50,49,97,0,0,0,0,0,0,0,0,0,0,0,0,7,4,10,0,0,0,0,0,0,4,10,14,11,16,27,0,0,0,0,0,0,14,13,31,13,11,25,0,0,0,190,201,389,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,3,35,20,56,0,0,0,0,0,0,35,20,56,26,21,47,248,242,493
SSC10082,0,0,0,11,6,13,0,0,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,3,3,11,3,5,8,27,20,43
SSC10083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,10,22
SSC10084,0,0,0,24,32,50,0,0,0,0,0,0,0,0,0,18,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,10,23,0,0,0,0,0,0,7,3,10,0,0,0,0,0,0,61,63,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,16,0,0,0,0,0,0,8,6,16,3,7,11,76,77,153
SSC10085,123,164,290,2135,2714,4850,0,0,0,123,148,275,66,68,141,2184,2485,4666,20,35,54,38,36,71,35,40,76,20,28,50,25,34,62,0,3,3,24,29,57,67,110,181,415,508,927,43,56,102,62,76,135,269,422,687,231,233,465,12,11,25,5784,7031,12812,128,149,282,257,210,463,14,3,17,7,6,19,27,16,41,45,44,88,82,65,149,3519,3278,6797,49,38,83,19,24,37,3582,3336,6919,1170,1250,2418,11142,12209,23352
SSC10086,150,239,389,231,241,468,0,0,0,29,30,59,0,0,0,928,994,1918,10,7,17,447,510,960,7,12,18,15,21,35,5,10,12,29,23,55,15,26,38,28,36,63,46,42,87,13,30,42,4,3,10,29,36,68,176,176,355,3,3,6,2009,2205,4219,125,105,229,1091,1025,2116,3,3,4,0,0,0,5,3,9,11,11,22,14,14,30,1344,1176,2525,9,13,24,7,9,18,1362,1203,2566,539,493,1033,5307,5283,10590
SSC10087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,0,0,0,0,0,0,7,3,8,14,0,14,28,6,27
SSC10088,0,3,3,58,63,130,0,0,0,3,0,4,0,0,0,34,48,80,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,7,12,22,14,39,0,4,4,0,0,0,15,12,27,3,5,8,0,0,0,150,160,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,64,135,3,0,3,0,0,0,74,63,140,34,42,78,253,268,523
SSC10089,3,8,6,61,68,131,0,0,0,0,0,3,0,0,0,35,41,76,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,8,3,10,10,6,20,0,0,0,0,0,0,3,4,10,6,6,15,0,0,0,128,139,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,105,224,0,0,3,0,0,0,119,104,228,22,25,46,279,276,557
SSC10090,181,264,443,434,521,951,0,0,0,46,60,103,0,0,0,821,905,1722,3,7,13,45,43,84,0,5,8,4,0,3,10,4,10,16,15,35,19,21,41,34,48,78,93,103,204,0,0,3,3,3,5,105,97,204,77,94,173,3,6,7,1713,1937,3647,341,325,668,84,96,186,40,31,71,0,0,0,7,7,17,21,23,50,27,32,63,1784,1712,3492,20,18,32,11,12,20,1810,1737,3550,461,440,900,4654,4876,9523
SSC10091,0,0,0,9,8,19,0,0,0,0,0,0,0,0,0,4,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,16,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,7,11,0,0,0,18,19,36
SSC10092,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,7,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,0,0,0,0,0,0,5,3,12,0,0,0,15,18,34
SSC10093,20,29,49,133,139,274,0,0,0,16,21,37,0,0,0,666,669,1334,0,0,0,205,206,416,3,3,6,0,0,0,4,0,3,4,3,8,6,6,8,0,8,9,11,16,30,0,0,0,3,0,6,16,15,28,24,25,52,0,0,0,1089,1129,2213,11,18,29,18,27,47,0,3,4,0,0,0,0,0,0,13,3,18,13,3,18,374,368,737,3,0,5,0,0,0,371,367,743,127,99,231,1654,1675,3329
SSC10094,4,6,6,43,34,80,0,0,0,0,0,3,0,0,0,28,38,65,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,3,3,3,0,5,4,8,18,0,0,0,0,5,5,6,3,4,0,4,3,0,0,0,96,101,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,45,96,0,0,0,0,0,0,46,45,91,13,13,32,159,166,326
SSC10095,0,6,4,29,20,49,0,0,0,0,0,0,0,0,0,16,18,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,7,0,0,0,0,4,3,6,3,11,0,0,0,48,56,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,41,82,0,0,0,3,0,4,49,37,90,14,16,34,115,116,232
SSC10096,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,7,5,4,3,4,10,6,16
SSC10097,125,125,255,132,164,299,3,8,9,20,19,40,0,0,0,324,372,699,0,0,0,47,46,93,3,0,6,7,7,16,3,3,3,8,3,14,29,24,53,35,39,74,20,23,36,4,0,4,3,7,10,5,13,23,40,52,86,0,0,0,682,788,1470,29,31,65,363,366,737,0,0,0,0,0,0,0,0,0,49,38,84,49,38,84,251,208,456,0,0,0,0,0,3,250,209,462,248,265,513,1753,1827,3585
SSC10098,670,938,1610,547,642,1191,0,5,3,113,148,264,0,3,6,2291,2589,4880,7,7,13,310,346,663,28,32,56,17,9,27,24,12,33,25,33,58,39,32,66,76,95,176,192,238,430,5,13,20,15,20,33,112,154,270,189,233,419,8,8,14,3992,4626,8610,1546,1137,2681,221,187,407,26,24,49,0,0,0,29,24,57,65,58,121,93,82,181,4007,3903,7905,45,38,83,24,28,50,4070,3972,8039,1156,1110,2269,11773,12067,23841
SSC10099,0,0,0,119,116,236,0,0,0,4,3,8,0,0,0,48,54,95,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,22,22,43,9,12,20,0,0,3,10,8,18,3,10,12,0,0,0,218,227,445,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,6,58,56,110,0,0,0,0,0,0,58,51,112,46,43,82,322,331,652
SSC10100,0,0,0,63,47,113,0,0,0,4,6,11,0,0,0,46,56,96,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,16,3,3,4,0,0,0,6,3,11,3,3,7,0,0,0,139,131,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,30,64,3,0,3,0,0,0,37,30,67,16,24,34,191,176,365
SSC10101,0,11,10,364,467,833,0,0,0,21,24,46,0,0,0,492,602,1087,0,4,3,3,6,13,6,5,8,6,5,11,20,17,39,0,0,0,0,3,9,17,23,44,78,88,168,3,7,10,3,3,7,57,74,128,20,26,50,3,0,3,1104,1355,2462,3,3,6,24,3,24,0,0,0,0,5,3,0,0,0,3,0,7,3,10,11,489,449,938,10,3,14,0,0,0,494,451,945,174,192,370,1810,2021,3828
SSC10102,15,25,45,542,600,1144,0,0,0,57,62,122,23,18,45,520,594,1114,0,3,7,8,10,20,0,0,3,7,6,12,6,3,9,0,0,0,14,15,33,21,13,36,75,57,130,9,14,28,0,4,5,101,126,231,53,69,122,0,0,0,1443,1617,3061,26,25,59,41,33,68,3,3,3,0,0,0,5,8,13,7,5,10,11,11,28,559,493,1053,7,3,12,0,0,0,572,496,1068,170,149,318,2288,2363,4645
SSC10103,46,59,106,265,310,577,0,0,0,26,18,49,0,0,0,359,369,727,9,3,14,18,25,40,3,9,10,3,3,4,3,11,14,0,0,0,3,9,15,10,7,19,43,66,101,3,3,9,16,17,34,40,63,107,18,42,63,0,4,4,827,955,1783,71,75,148,17,15,40,5,3,10,0,5,5,3,0,8,3,7,5,8,9,17,507,505,1008,7,0,9,4,3,8,515,505,1026,127,123,252,1621,1759,3376
SSC10104,0,0,0,7,5,19,0,0,0,0,0,0,0,0,0,16,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,4,3,5,0,0,3,31,28,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,0,0,0,0,0,0,3,3,6,0,6,8,35,45,79
SSC10105,0,0,0,105,100,204,0,0,0,4,3,4,0,0,0,71,53,130,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,17,0,0,3,0,0,5,13,14,28,11,11,15,0,0,0,217,200,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,47,102,0,0,3,0,0,0,55,45,98,27,24,55,296,276,571
SSC10106,892,1100,1990,332,359,683,0,3,4,92,107,195,3,3,8,1770,1852,3622,3,3,7,211,193,406,16,33,47,22,21,36,5,5,12,16,21,34,46,56,101,67,63,131,132,133,268,6,15,28,14,10,26,151,164,316,329,326,663,3,6,12,3228,3372,6599,1909,1384,3292,9385,6668,16054,0,3,7,0,0,0,144,94,236,39,31,75,192,127,311,3162,2618,5781,11,9,26,11,11,23,3188,2636,5828,1771,1507,3283,20570,16799,37366
SSC10107,0,0,0,19,17,29,0,0,0,0,0,0,0,0,0,13,13,25,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,15,0,0,0,0,0,0,8,3,18,0,0,0,0,0,0,44,38,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,26,0,0,0,0,0,0,13,16,26,3,3,7,62,63,123
SSC10108,17,15,32,173,205,378,0,0,3,3,3,10,0,0,0,243,282,524,0,0,0,11,9,16,8,4,12,3,3,5,3,5,12,0,0,0,3,3,6,10,15,18,24,22,45,0,0,0,0,0,0,38,48,80,23,25,45,0,3,4,543,628,1166,0,3,3,3,8,6,4,3,3,0,0,0,3,3,3,4,3,5,3,8,9,544,511,1055,7,5,13,6,17,24,561,532,1092,116,130,242,1241,1317,2560
SSC10109,20,24,38,145,151,296,17,12,33,18,13,34,0,0,0,722,730,1447,3,5,6,33,36,72,0,3,4,6,4,9,0,0,0,0,0,0,0,3,3,5,10,17,17,16,32,0,0,0,4,5,5,8,15,24,18,17,42,0,0,3,994,1019,2016,3,4,8,111,122,227,0,0,0,0,0,0,11,3,15,3,0,4,11,3,16,164,131,298,0,0,0,0,0,0,164,132,300,219,193,415,1523,1504,3024
