POA_CODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
POA2176,0,0,4,8,21,24,34,26,3,109,0,0,0,0,3,10,8,4,3,24,0,0,0,4,0,3,3,0,0,10,0,5,3,45,8,11,0,0,0,77,0,0,0,17,29,47,42,13,3,152,3,5,0,12,27,22,12,7,0,98,0,0,3,8,0,3,0,0,0,21,3,21,63,487,460,475,176,55,17,1761,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,6,81,111,379,383,386,320,138,27,1837,35,102,130,240,136,143,129,54,19,998,1290,3099,3629,5793,3100,3208,2127,970,287,23487,0,0,5,3,0,0,0,0,0,9,1169,2418,2495,2423,913,821,218,85,40,10580,0,0,0,0,0,0,0,0,0,0,0,0,7,31,28,31,16,18,10,142,0,3,33,209,145,145,71,28,12,640,0,0,0,0,0,0,0,0,0,11,0,0,10,64,60,90,84,17,3,324
POA2177,0,0,0,3,10,21,12,3,0,52,0,0,0,0,0,3,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,44,6,3,0,0,0,59,0,0,0,8,4,13,3,0,0,28,0,0,3,5,7,4,3,5,0,35,0,3,0,3,0,0,0,0,0,10,0,25,37,344,301,262,100,33,22,1129,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,20,31,168,157,145,113,47,11,688,14,50,52,105,49,41,27,17,3,351,452,1146,1336,1981,1044,973,561,220,80,7802,0,0,0,0,0,0,0,0,0,0,370,935,909,717,197,142,50,14,10,3341,0,0,0,0,0,0,0,0,0,3,0,0,3,12,10,9,0,0,0,36,0,0,15,132,108,91,36,19,5,396,0,0,4,0,0,0,0,0,0,3,0,0,0,13,8,23,19,3,0,74
POA2178,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,14,7,11,0,64,4,19,46,36,30,21,22,23,8,214,106,266,396,467,310,278,196,102,30,2163,0,0,0,0,0,0,0,0,0,0,92,268,273,314,164,102,50,28,14,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,8,0,0,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,6
POA2179,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,0,3,8,5,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,31,13,24,14,7,5,96,22,40,38,96,61,33,37,30,15,380,208,422,456,833,461,346,313,188,83,3310,0,0,0,0,0,0,0,0,0,0,208,339,329,473,239,158,105,61,9,1925,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,5,3,0,0,9,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0
POA2190,0,0,0,0,0,0,3,0,0,8,0,0,3,19,9,12,7,0,0,49,0,0,3,0,0,0,4,0,0,7,0,0,3,3,0,0,0,0,0,9,0,0,0,0,6,8,3,3,0,22,0,0,0,4,11,0,3,0,0,22,0,3,4,4,0,0,0,0,0,17,0,6,16,56,61,77,20,14,9,256,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,5,50,55,208,167,106,66,62,12,739,68,122,126,213,109,97,80,47,21,885,984,2235,2017,3047,1504,1283,876,525,215,12678,0,0,0,5,0,0,0,0,0,12,827,1763,1507,1657,362,242,178,144,142,6818,0,4,7,90,27,7,0,0,0,142,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,6,0,0,19
POA2191,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,4,0,0,0,0,0,7,0,0,0,6,3,5,9,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,37,30,20,22,17,5,134,6,13,18,37,21,18,13,13,4,138,226,453,384,785,446,299,253,165,46,3054,0,0,0,0,0,0,0,0,0,0,184,364,297,498,202,92,66,47,33,1790,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,0,0,0,7
POA2192,0,0,0,0,3,0,0,0,0,3,0,0,0,9,0,3,0,0,0,11,0,0,0,3,0,0,0,0,0,6,0,0,0,12,4,3,0,0,0,15,0,0,0,7,0,6,3,0,0,15,0,0,0,4,0,4,5,0,0,21,0,0,0,4,0,0,0,0,0,6,0,3,24,53,46,45,21,8,0,194,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,3,0,0,0,7,0,16,45,159,98,79,33,24,10,467,20,34,42,127,63,49,40,36,7,423,392,755,849,1908,844,662,475,340,107,6337,0,0,0,0,0,0,0,0,0,0,337,586,498,734,265,122,68,52,49,2708,3,5,26,102,4,0,0,0,0,142,0,0,0,3,0,0,0,0,0,5,0,0,3,3,0,3,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,5,0,0,7
POA2193,0,0,0,0,3,3,6,0,3,14,0,0,3,5,0,3,0,0,0,14,0,0,0,8,0,0,0,0,0,10,0,0,0,30,4,7,0,0,0,40,0,0,0,0,0,0,3,0,0,3,0,0,0,8,7,3,4,4,0,20,0,0,3,11,3,0,0,0,0,24,0,9,21,66,23,28,17,4,0,161,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,18,32,149,96,88,66,43,3,494,32,36,55,140,60,50,44,25,13,455,437,859,969,2285,1055,828,556,375,98,7467,0,0,0,0,0,0,0,0,0,0,366,701,600,1149,578,331,168,74,34,3998,0,3,3,38,0,3,0,0,0,44,0,0,0,0,3,0,0,0,0,7,0,0,0,0,4,0,0,0,0,7,0,0,0,5,3,3,3,0,0,12,0,0,0,4,4,4,0,0,0,13
POA2194,0,0,0,0,0,0,3,0,0,4,0,0,0,6,6,3,0,0,3,23,0,0,0,20,0,5,0,0,0,24,0,0,7,32,0,3,0,0,0,45,0,0,0,0,0,3,4,0,0,4,0,0,0,8,5,3,3,0,0,18,0,3,0,10,0,0,0,0,0,15,0,12,57,155,76,90,35,15,7,439,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9,4,9,35,190,101,71,50,25,3,485,43,62,94,261,89,83,51,23,10,720,771,1187,1704,4557,1509,1274,723,410,175,12319,0,0,0,4,0,0,0,0,0,6,612,776,699,728,224,124,79,46,39,3325,0,3,25,142,5,0,0,0,0,182,0,0,0,3,0,4,0,0,0,5,0,0,3,12,0,3,3,3,0,22,0,0,0,3,0,0,0,3,0,9,0,0,0,8,0,0,0,0,0,12
POA2195,0,0,0,0,0,0,3,0,0,3,0,0,0,12,3,3,0,0,0,11,0,0,4,3,0,0,0,0,0,7,3,3,3,15,3,3,3,0,0,34,0,0,0,0,4,6,3,0,0,21,0,0,0,4,4,0,6,0,0,20,0,3,0,3,0,0,0,0,0,11,3,3,24,108,119,95,43,11,6,413,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,26,73,99,341,173,117,77,15,12,932,100,121,112,391,96,79,53,39,28,1025,1501,1960,1891,5552,1410,1074,661,343,143,14534,0,0,0,10,0,0,0,0,0,8,1111,1258,709,711,179,96,82,60,32,4236,45,125,228,1218,104,39,0,0,0,1765,0,0,0,0,0,0,0,4,0,5,0,0,0,9,3,7,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,16
POA2196,0,0,0,3,4,3,0,4,0,11,0,0,0,3,3,0,4,0,0,19,0,3,0,4,0,3,0,0,0,14,0,3,7,15,3,0,0,0,0,28,0,0,3,9,17,15,20,3,3,61,0,0,6,8,5,0,0,0,0,23,0,3,6,10,3,0,0,0,0,24,0,12,30,172,143,160,45,14,8,582,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,22,63,98,364,224,169,125,52,17,1130,85,139,119,311,149,122,96,57,17,1097,1272,2410,2355,4608,1971,1550,1084,622,211,16073,0,0,0,3,0,0,0,0,0,7,1037,1912,1595,1871,526,325,215,162,130,7768,3,14,47,225,29,9,0,0,0,332,0,0,0,9,0,0,0,0,0,10,0,0,0,11,3,10,8,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,3,7,0,0,16
POA2197,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,10,0,0,0,5,12,8,10,3,0,37,0,0,0,5,3,5,5,4,0,22,0,3,0,3,0,0,0,0,0,9,0,5,25,92,85,62,26,9,4,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,24,78,42,38,29,9,5,238,19,24,28,54,34,31,23,16,4,227,323,697,655,1121,562,488,344,209,79,4469,0,0,3,9,0,0,0,0,0,17,319,635,512,634,185,144,134,78,60,2688,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,11,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5
POA2198,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,9,13,14,7,0,55,0,0,0,3,3,0,3,3,0,13,0,0,0,0,0,0,0,0,0,4,4,9,8,60,42,45,11,10,3,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,10,56,37,27,17,23,9,189,11,27,38,65,28,29,34,15,5,254,301,697,563,1121,489,414,455,251,86,4385,0,0,0,0,0,0,0,0,0,0,326,583,487,715,221,159,239,88,139,2968,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,6,3,3,0,0,17
POA2199,0,0,0,0,4,3,4,0,0,10,0,0,3,0,4,9,0,0,0,22,0,0,3,3,0,4,0,0,0,5,0,0,8,11,0,0,0,0,0,15,0,0,4,18,41,57,53,25,3,198,0,0,0,4,8,4,3,0,0,15,0,0,0,3,0,3,0,0,0,10,3,17,63,322,236,225,81,30,21,1000,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,25,40,152,80,63,56,19,23,458,36,74,91,145,78,77,43,30,22,598,731,1331,1343,2371,1054,1020,638,337,184,8999,0,0,4,8,3,7,0,0,0,17,605,1062,845,1047,256,234,154,135,148,4480,0,4,4,19,3,4,0,0,0,30,0,0,0,3,0,0,0,0,0,11,0,0,0,6,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,8,0,0,0,3,0,8,7,0,0,16
POA2200,0,0,0,5,3,3,4,5,0,19,0,3,0,9,3,3,3,0,0,25,0,3,0,13,0,3,0,0,0,25,0,4,8,22,0,3,0,0,0,35,0,3,8,35,52,66,84,30,4,292,0,0,0,6,9,10,3,0,0,31,3,3,14,11,3,0,0,0,0,36,24,60,277,804,578,527,178,78,26,2552,0,0,0,0,0,0,3,0,0,3,0,4,4,4,3,4,0,0,0,22,27,83,148,526,224,181,111,41,25,1366,133,230,187,503,217,169,146,74,37,1695,1938,3131,3037,6457,2482,2158,1384,730,285,21606,0,0,3,15,7,5,0,0,0,36,1572,2248,1841,2083,420,319,186,141,169,8973,4,11,37,225,22,5,0,0,0,305,0,0,5,22,5,8,10,0,0,42,0,0,0,7,5,5,11,0,0,33,0,0,3,0,0,0,0,0,0,13,0,0,0,10,6,9,4,3,0,27
POA2203,0,0,0,0,0,3,3,0,0,8,0,0,5,9,0,0,0,0,0,14,0,0,0,8,0,0,0,0,0,8,0,3,3,23,5,0,0,0,0,34,0,0,0,0,0,0,0,3,0,9,0,0,0,13,7,3,6,0,0,29,6,3,3,14,11,0,0,0,0,39,0,4,10,46,28,22,6,10,3,134,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,11,19,137,70,61,58,29,8,392,22,37,59,194,59,55,39,22,8,497,374,739,756,2333,965,633,399,253,86,6539,0,0,0,0,0,0,0,0,0,0,349,573,552,1544,599,342,147,53,36,4186,0,0,3,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,15,0,0,0,0,0,21,0,0,0,7,4,3,5,0,0,16
POA2204,0,0,0,0,3,5,3,7,0,16,0,0,0,14,0,7,3,3,0,22,0,0,0,10,0,0,0,0,0,10,0,0,4,73,9,10,0,0,0,98,0,0,0,4,4,3,10,0,3,24,0,0,5,25,9,4,3,0,0,41,0,5,7,34,16,3,5,0,0,76,10,21,109,233,106,169,77,20,13,753,0,0,0,10,7,0,0,0,0,11,0,0,0,3,0,0,0,0,0,7,3,7,23,235,92,97,92,58,23,633,54,75,111,420,148,88,64,55,11,1025,753,1242,1424,5013,1699,1267,847,546,197,12986,0,0,0,0,0,0,0,0,0,0,631,949,1036,2979,909,544,229,100,76,7458,0,0,6,31,8,0,0,0,0,48,0,0,0,0,0,3,0,0,0,10,0,0,0,10,10,7,3,0,0,25,0,4,3,21,8,0,7,0,0,37,3,0,0,12,7,3,3,0,0,30
POA2205,0,0,0,0,0,3,0,3,0,10,0,0,0,12,0,3,0,0,0,14,0,0,7,45,3,0,0,0,0,51,0,0,7,57,7,0,0,0,0,78,0,3,3,19,32,51,72,32,12,225,0,0,0,5,0,0,0,0,0,13,0,10,9,21,4,3,3,0,0,46,7,0,23,55,17,7,6,0,3,116,0,0,0,3,3,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,15,24,125,672,57,49,25,18,6,1003,35,34,122,351,53,55,32,16,14,711,585,750,1526,4582,842,701,468,237,112,9811,0,0,0,3,0,0,0,0,0,3,487,583,646,1187,253,182,91,68,60,3566,0,3,13,50,7,7,0,0,0,72,0,0,0,5,0,0,3,0,0,11,0,0,0,3,0,3,0,0,0,10,0,0,0,11,3,0,0,0,0,17,0,0,3,17,4,3,0,0,0,29
POA2206,0,0,0,0,3,0,3,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,7,0,4,0,3,0,0,0,16,0,0,0,0,3,9,13,11,0,34,0,0,0,10,11,6,9,3,0,35,0,0,0,10,10,5,0,0,0,31,0,0,10,58,39,35,23,4,0,170,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,21,128,125,106,114,50,27,572,30,92,66,166,98,62,56,41,25,637,563,1327,1133,2350,1406,1028,833,651,258,9551,0,0,0,0,0,0,0,0,0,0,473,1066,876,1591,800,384,189,157,132,5663,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,9,0,0,0,11,0,0,0,0,0,10,0,0,3,3,7,3,4,3,0,27
POA2207,0,0,0,7,5,6,3,5,3,26,0,0,0,3,3,0,3,0,0,14,0,0,0,11,0,3,0,0,0,19,0,0,4,17,4,4,3,3,0,36,0,0,6,59,62,96,103,48,15,391,0,0,3,7,12,3,4,0,3,32,0,4,0,12,3,0,0,0,0,26,0,0,5,43,23,29,7,3,3,118,0,0,0,3,0,3,0,0,0,7,0,0,5,3,3,0,0,0,0,9,3,8,26,213,91,68,102,53,23,590,48,92,80,230,95,96,97,124,125,985,946,1744,1756,3861,1745,1527,1119,796,412,13912,0,0,0,0,3,0,0,0,0,3,793,1469,1285,1916,819,496,344,231,227,7577,3,5,17,76,11,3,0,0,0,116,0,0,0,3,4,6,3,3,0,19,0,0,0,3,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,11,0,0,0,7,10,9,9,7,0,43
POA2208,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,10,0,0,0,8,0,0,3,0,0,15,0,0,0,7,0,0,0,0,0,13,0,0,0,4,6,9,8,3,3,34,0,0,0,3,6,3,3,0,0,14,0,0,0,4,0,0,0,0,0,11,0,3,11,36,17,25,5,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,88,55,49,43,22,9,299,12,47,24,92,38,35,33,24,10,327,384,790,771,1640,822,608,558,362,145,6071,0,0,0,0,0,0,0,0,0,0,335,621,568,938,410,220,132,91,99,3418,0,0,0,4,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,7,0,0,0,3,0,3,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,3,4,0,0,7
POA2209,0,0,0,0,0,0,3,0,0,7,0,0,3,5,7,3,3,0,0,23,0,0,4,26,3,0,3,0,0,38,0,0,4,14,9,0,0,0,0,34,0,0,0,13,9,12,12,3,0,43,0,0,3,4,3,0,0,0,0,15,0,0,0,4,0,0,0,0,0,12,0,0,11,53,18,34,16,5,0,141,0,0,0,0,3,3,0,0,0,6,0,0,5,0,0,0,0,0,0,7,0,8,15,100,62,56,32,21,10,300,19,43,43,111,48,56,40,27,20,398,501,896,986,2149,995,925,616,396,148,7613,0,0,0,3,0,0,0,0,0,0,409,748,678,809,319,249,175,174,152,3708,0,0,3,30,5,0,0,0,0,46,0,0,0,3,3,0,0,0,0,8,0,0,0,5,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,6,0,0,0,7,4,3,0,3,0,20
POA2210,0,0,0,3,6,0,0,7,0,15,0,0,4,9,4,3,0,0,0,13,0,3,6,31,0,3,0,0,0,39,0,0,6,22,4,4,0,0,0,36,0,0,3,22,46,31,28,15,3,150,0,0,0,5,7,3,4,0,0,14,4,0,4,12,6,6,3,0,0,30,0,0,7,34,42,39,13,11,3,145,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,5,0,16,40,188,113,88,80,44,9,575,36,67,83,157,104,89,98,78,33,742,882,1869,2026,3610,1954,1834,1400,941,357,14880,0,0,0,0,0,0,0,0,0,0,775,1477,1345,1839,974,767,745,579,489,8980,0,10,5,20,5,0,0,0,0,44,0,0,0,6,16,3,3,4,0,35,0,0,0,5,3,0,0,0,0,9,0,0,3,6,3,0,3,0,0,16,0,0,0,11,5,7,7,3,0,36
POA2211,0,0,0,3,0,3,3,3,0,11,0,0,5,12,3,3,3,0,0,25,0,0,0,5,0,0,0,0,0,15,0,0,0,8,3,5,0,0,0,20,0,0,0,16,15,21,13,3,0,73,0,0,0,5,4,0,0,0,0,7,0,0,0,7,0,3,3,0,0,18,0,6,10,55,71,62,12,13,8,242,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,11,25,85,59,39,29,21,8,285,15,47,46,108,61,49,46,27,25,422,486,1034,1086,2187,1072,1044,694,422,233,8255,0,0,0,0,0,0,0,0,0,0,466,752,782,1161,571,476,372,346,248,5172,0,0,0,9,3,0,0,0,0,17,0,0,0,0,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,3,9,0,0,23
POA2212,0,0,0,0,3,0,0,0,0,4,0,0,0,3,5,3,5,0,0,15,0,0,0,3,0,0,0,0,0,8,0,0,7,11,7,3,0,0,0,26,0,0,0,6,8,6,7,4,0,34,0,0,0,0,3,3,7,4,0,22,0,3,0,3,0,0,0,0,0,14,6,0,13,107,72,54,29,10,3,296,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,3,17,28,98,46,50,33,17,9,292,24,34,37,99,55,54,27,28,19,373,547,1003,1005,2149,976,910,559,331,167,7653,0,0,0,0,0,0,0,0,0,3,453,859,752,1138,466,446,280,242,222,4859,0,0,0,5,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6,0,0,0,5,3,0,0,0,0,4,0,0,0,3,6,3,0,0,0,13
POA2213,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,13,0,0,0,14,17,17,9,8,0,63,0,0,0,0,3,4,3,0,0,13,0,0,0,5,3,0,0,0,0,12,0,4,7,83,68,46,18,5,5,232,0,0,0,5,3,0,0,0,0,9,0,0,0,3,3,0,0,0,0,8,3,15,24,91,55,45,24,25,6,286,26,48,56,122,66,78,55,32,19,500,712,1508,1425,2673,1492,1333,815,487,204,10637,0,0,0,0,0,0,0,0,0,3,665,1341,1128,1847,897,782,542,407,203,7816,0,0,3,10,0,0,0,0,0,17,0,0,0,12,5,3,3,0,0,22,0,0,0,3,4,3,0,0,0,15,0,0,0,8,4,0,0,0,0,16,0,0,0,4,3,0,0,0,0,12
POA2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,11,3,7,0,0,33,0,5,9,16,13,5,6,0,0,64,132,271,244,509,258,216,253,56,13,1946,0,0,0,0,0,0,0,0,0,0,119,260,233,376,188,168,205,47,15,1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA2216,0,0,0,10,5,10,9,3,0,40,0,0,0,4,0,3,0,0,3,14,0,0,0,16,0,0,0,0,0,14,0,0,10,53,7,9,4,0,0,82,0,4,15,81,57,118,119,62,23,473,0,0,3,21,18,15,6,4,3,62,4,0,0,11,4,6,0,0,0,30,0,7,17,53,27,33,11,3,0,141,0,0,0,0,0,0,0,0,0,9,3,0,0,8,0,0,0,0,0,8,7,31,91,480,117,119,91,35,12,977,56,69,112,393,146,121,94,60,24,1075,840,1235,1723,5560,1662,1314,1026,571,222,14158,0,0,0,0,0,0,0,0,0,7,723,918,828,1579,582,332,210,160,123,5454,0,13,61,189,9,5,0,0,0,283,0,0,0,13,3,12,3,4,0,40,0,3,0,5,3,3,0,0,0,17,0,0,3,7,3,0,0,0,0,17,0,0,3,14,15,21,16,10,0,80
