POA_CODE_2016,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
POA3957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,8,0,0,0,33
POA3958,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,8,0,3,0,26
POA3959,3,4,0,0,0,0,11,0,0,3,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,5,3,0,3,0,0,0,9,4,0,0,0,4,0,13,0,4,0,3,0,0,12,0,4,0,0,0,0,7,5,0,0,0,0,0,8,3,6,0,0,0,0,8,0,8,0,0,0,0,4,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,13,40,54,16,7,9,0,116
POA3960,4,3,3,0,0,0,14,4,0,0,0,0,0,3,7,0,0,0,0,0,7,3,0,0,0,0,0,0,4,3,0,3,0,0,10,11,8,3,0,0,0,22,3,5,0,0,0,0,16,6,4,3,3,3,0,22,4,9,0,0,0,0,9,5,12,3,0,0,0,16,4,3,0,0,0,0,12,0,3,0,0,0,0,8,3,0,0,0,0,0,10,4,0,0,0,0,0,4,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,3,0,0,0,13,64,68,23,14,6,0,178
POA3962,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,4,0,0,0,0,0,6,0,0,0,0,3,0,12,3,4,5,4,0,0,12,7,7,0,0,3,0,9,0,3,0,0,0,0,8,6,0,3,0,0,0,7,0,4,0,0,0,0,11,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,38,27,15,6,9,0,103
POA3964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,0,0,21
POA3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,13
POA3966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,7,0,0,0,0,5,0,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,3,22,20,10,0,0,0,50
POA3967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,13
POA3971,12,3,0,0,0,0,14,3,0,0,0,0,0,4,10,6,0,0,0,0,17,8,7,0,0,0,0,16,18,11,3,5,0,0,34,17,7,9,3,0,0,32,18,14,6,0,0,0,44,10,20,3,0,4,0,40,4,13,3,0,0,0,24,5,12,6,0,4,0,31,0,3,0,0,0,0,9,17,14,5,0,0,0,26,3,3,0,0,0,0,4,3,0,0,0,0,0,3,5,5,0,0,0,0,7,6,4,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,5,9,5,0,0,0,0,13,139,125,44,14,17,6,340
POA3975,16,32,12,3,6,0,74,3,0,6,0,0,0,9,14,5,10,4,3,0,39,3,10,4,0,0,0,21,10,16,16,3,0,0,50,8,31,9,3,3,0,64,14,42,11,8,6,0,85,18,86,21,8,9,0,145,35,107,35,6,6,4,194,35,148,37,8,8,0,235,49,174,42,11,10,3,283,91,281,59,8,10,0,458,46,141,26,5,7,0,225,37,129,25,3,0,3,200,51,169,35,8,5,4,268,46,128,44,11,12,4,238,9,34,12,0,0,0,58,15,27,5,0,0,0,48,26,52,15,3,6,4,108,523,1622,435,102,95,22,2800
POA3976,27,45,25,5,14,0,112,10,8,13,0,5,0,35,20,17,10,9,13,0,69,10,18,14,3,8,0,51,26,34,33,11,26,3,126,45,67,45,18,21,3,205,44,95,60,28,35,8,270,73,185,76,28,45,4,417,92,220,82,46,31,5,474,83,262,87,31,35,0,489,50,170,50,5,9,3,293,63,157,85,27,18,4,354,14,48,24,3,0,0,90,12,20,5,0,3,0,49,11,28,32,12,6,0,83,22,59,15,0,8,0,108,3,15,5,0,4,0,24,6,16,11,0,0,0,33,24,55,42,8,16,3,143,632,1517,709,237,296,35,3422
POA3977,94,90,63,15,28,5,297,41,14,29,11,11,0,102,60,45,45,19,28,0,194,47,37,45,14,26,5,161,83,86,77,44,59,4,340,127,164,118,52,53,3,520,177,276,146,65,89,6,760,272,549,206,75,116,15,1234,312,758,198,98,94,15,1470,431,1061,219,111,107,22,1948,368,932,183,66,57,13,1616,511,1262,259,74,64,12,2194,241,610,102,34,15,8,1016,157,386,74,18,13,4,644,241,524,148,36,26,3,975,214,423,140,43,28,6,859,49,118,34,10,8,3,219,34,90,29,3,0,0,152,134,228,105,40,35,12,555,3574,7654,2230,818,844,139,15262
POA3978,9,10,3,0,3,0,21,3,0,0,0,3,0,8,3,0,3,0,0,0,14,3,0,0,0,0,0,5,12,7,5,3,3,0,25,11,6,3,3,0,0,24,7,16,8,6,0,0,36,27,42,8,4,4,0,92,37,66,12,12,3,4,128,66,113,15,11,6,4,211,82,133,14,3,5,3,243,85,187,21,12,9,9,326,61,119,11,5,4,0,205,28,78,11,6,3,3,132,55,98,13,7,4,0,178,26,96,8,3,4,0,139,10,20,0,0,0,0,38,6,11,6,0,0,0,23,16,22,15,3,3,0,63,558,1027,167,77,64,19,1911
POA3979,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,17,21,4,0,0,0,46
POA3980,8,0,6,0,0,0,17,3,0,0,0,0,0,7,4,0,0,0,0,0,11,4,0,4,0,0,0,9,10,3,7,0,5,0,20,13,6,8,0,4,0,29,9,6,0,0,3,0,26,13,18,12,0,5,0,47,16,19,5,0,0,0,49,20,33,15,3,3,0,71,10,29,9,0,0,0,40,19,37,18,3,0,0,77,4,11,3,3,0,0,20,11,9,4,0,0,0,22,3,15,3,0,0,0,28,11,19,7,0,0,0,33,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,16,0,0,0,0,24,157,230,87,22,27,0,530
POA3981,5,3,3,3,5,0,18,0,0,0,0,0,0,3,8,3,3,0,0,0,18,3,3,0,3,0,0,15,3,9,6,0,0,0,21,4,4,0,0,4,0,23,11,9,7,5,3,0,37,14,32,15,5,4,0,75,20,39,13,3,0,0,77,12,54,12,6,0,0,87,13,28,11,3,0,0,57,21,44,17,0,3,0,83,11,16,3,0,0,0,32,3,14,3,0,0,0,24,11,16,3,0,0,0,37,15,12,7,3,4,0,43,0,0,5,0,0,0,10,0,4,4,0,3,0,9,16,16,11,3,3,0,54,185,318,128,39,32,5,706
POA3984,5,3,5,0,3,0,18,4,0,0,0,0,0,6,10,0,0,3,4,0,15,5,0,0,3,0,0,13,17,11,5,0,3,4,37,15,8,5,4,9,3,41,33,22,4,0,9,0,68,31,24,7,4,8,0,73,19,24,3,0,3,0,56,26,34,8,3,3,0,73,5,12,3,0,0,0,23,13,15,7,3,4,0,36,4,6,0,4,0,0,17,0,3,0,0,0,0,5,5,11,4,0,0,0,18,5,3,4,0,0,0,13,6,0,0,0,0,0,7,0,0,0,0,0,0,3,18,6,13,0,0,0,34,218,175,82,35,37,5,561
POA3987,3,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,3,0,7,4,0,3,0,0,0,4,11,4,0,3,0,0,16,3,4,3,0,0,0,13,4,12,3,0,0,0,18,6,9,3,0,0,0,23,3,14,6,3,0,0,27,6,7,3,0,0,0,14,0,10,0,0,0,0,11,6,12,9,0,0,0,30,6,10,3,0,0,0,16,7,4,0,0,0,0,5,4,8,0,0,0,0,10,6,10,3,0,0,0,22,0,3,0,0,0,0,5,0,4,0,0,0,0,4,6,4,3,0,6,0,14,81,107,41,13,11,0,248
POA3988,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,4,9,3,3,0,0,0,13,5,4,3,0,0,0,9,0,7,3,0,0,0,9,3,3,0,0,0,0,8,0,4,0,0,0,0,6,5,5,0,0,0,0,6,5,4,0,0,0,0,9,3,3,0,0,0,0,5,3,0,3,0,0,0,7,3,7,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,11,41,56,19,0,3,0,123
POA3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,17
POA3991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,8,0,0,0,0,0,6,0,0,0,0,0,0,3,4,0,0,0,0,0,3,3,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,23,8,11,3,0,0,43
POA3992,0,0,3,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,5,3,0,0,0,0,0,4,6,7,0,0,0,0,13,3,8,3,0,0,0,12,3,8,0,0,0,0,14,3,10,0,0,4,0,18,3,3,0,0,0,0,4,4,3,3,0,0,0,14,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,5,49,48,14,7,10,0,124
POA3995,13,7,4,3,4,0,26,3,0,0,0,0,0,8,13,11,0,3,3,0,28,7,3,11,0,3,0,27,21,20,11,5,9,0,62,35,26,11,7,5,0,83,33,32,24,11,11,0,112,38,53,15,19,6,0,134,16,53,13,6,5,0,89,20,46,13,0,0,0,86,12,18,5,0,4,0,43,7,28,10,3,3,0,51,5,17,0,0,0,0,21,0,6,3,0,0,0,10,4,9,4,0,0,0,27,5,9,0,0,0,0,16,0,5,0,0,0,0,8,0,8,3,0,0,0,7,22,7,8,3,7,0,44,259,360,136,60,62,6,883
POA3996,3,6,0,0,0,0,7,0,0,0,0,0,0,3,8,0,0,0,0,0,7,0,0,0,0,0,0,5,8,8,0,0,0,0,14,9,5,0,5,3,0,18,8,20,0,0,0,0,35,8,22,0,3,6,0,44,4,23,0,3,0,0,38,17,24,3,0,0,0,42,13,13,3,0,0,0,35,17,29,5,4,0,0,50,8,8,0,0,0,0,19,9,4,3,0,0,0,11,7,11,0,5,0,0,28,12,17,3,0,0,0,25,7,4,4,0,0,0,15,3,9,0,0,0,0,12,4,5,0,0,0,0,14,136,202,39,24,14,7,424
POA4000,20,10,3,3,3,0,39,3,0,0,0,0,0,3,4,3,0,0,0,0,10,8,0,0,0,0,0,8,14,7,3,0,0,0,19,6,5,0,3,3,0,22,15,9,3,3,3,0,32,20,5,3,0,0,0,34,17,8,0,0,0,0,28,27,11,3,4,0,0,47,36,9,4,4,4,0,51,45,21,7,0,10,0,86,27,3,0,0,0,0,36,22,7,0,3,0,0,28,27,14,0,0,0,0,49,61,26,14,6,7,4,115,37,16,7,3,3,0,70,13,17,9,0,3,6,38,9,3,3,0,0,0,18,419,157,76,23,35,22,735
POA4005,30,19,3,0,0,0,55,0,0,0,0,3,0,3,7,4,0,0,0,0,14,5,3,3,0,0,0,16,12,3,3,0,0,0,19,12,6,3,3,0,0,24,17,6,5,3,4,0,37,20,5,3,0,3,0,26,21,3,7,0,3,0,32,32,6,0,4,0,0,43,18,6,0,0,4,0,26,82,28,10,6,3,0,123,24,7,0,3,0,0,34,27,11,3,0,0,0,43,48,23,4,3,0,0,76,106,49,12,4,3,4,177,61,28,6,3,3,0,106,56,70,19,4,0,0,157,17,19,5,3,0,0,39,596,289,84,41,39,12,1060
POA4006,9,10,0,0,3,0,26,0,0,3,0,0,0,7,8,0,3,0,0,0,6,3,3,0,0,0,0,10,5,0,3,0,0,0,7,3,3,0,0,0,0,7,8,0,3,0,0,0,16,10,7,0,3,0,0,27,30,10,0,0,0,0,44,16,10,0,0,0,0,32,24,10,3,4,0,0,42,45,14,4,5,0,0,73,27,6,0,0,0,0,33,19,5,3,3,0,0,30,43,10,4,0,0,0,62,42,23,5,3,3,6,74,24,11,10,0,0,0,47,20,6,9,0,0,0,36,3,0,0,0,3,0,12,345,144,53,21,11,19,586
POA4007,20,12,11,0,4,0,45,0,0,0,0,0,0,5,10,3,0,0,0,0,12,5,5,3,0,0,0,11,4,3,0,0,0,0,9,4,5,7,0,0,0,18,14,9,10,0,0,0,35,23,7,6,0,4,0,43,21,6,5,0,0,0,28,15,16,6,0,3,0,37,24,6,0,0,0,0,35,44,20,14,6,8,0,93,17,7,0,0,0,0,30,18,14,3,5,3,0,45,39,19,11,0,0,0,71,51,52,14,3,6,4,131,22,68,8,3,3,0,112,37,106,45,0,3,0,190,14,14,9,5,3,0,54,370,387,153,31,44,15,997
POA4008,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,3,0,21
POA4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4010,4,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,4,0,0,0,0,10,3,3,0,0,0,0,9,4,0,0,0,0,0,7,3,3,0,0,0,0,8,3,8,0,0,0,0,19,10,5,0,0,3,0,13,4,3,0,0,0,0,5,0,5,0,0,0,0,4,11,5,0,0,0,0,19,4,10,0,0,3,0,22,0,4,0,0,0,0,7,0,4,0,0,0,0,5,0,0,0,0,3,0,6,59,70,10,3,10,0,151
POA4011,15,25,13,6,3,0,63,0,4,3,0,0,0,13,5,6,8,0,3,0,25,3,6,3,0,0,0,13,9,5,9,3,4,0,27,19,9,3,3,3,0,38,19,13,8,4,0,0,55,17,15,11,4,0,0,44,26,26,4,0,5,0,61,22,24,14,8,0,3,73,23,16,4,0,0,0,45,34,41,20,5,3,7,108,8,23,3,3,3,0,37,10,34,7,3,0,0,54,33,50,10,0,4,0,94,69,133,37,3,4,0,250,38,103,20,5,5,0,175,34,94,19,5,7,3,161,21,28,7,0,9,0,61,405,651,208,60,59,17,1396
POA4012,17,27,13,0,5,0,67,11,10,4,0,3,0,22,5,9,8,4,0,0,24,11,10,3,3,4,3,32,19,16,17,3,3,0,51,21,21,6,3,4,0,60,19,23,8,7,6,0,71,38,51,12,7,12,3,124,44,47,12,9,8,4,132,49,68,18,10,7,4,152,67,52,8,3,4,0,132,94,107,22,11,15,5,252,32,59,6,3,7,6,113,42,65,9,5,3,4,127,71,123,20,8,4,5,232,91,186,35,14,5,3,331,25,59,8,4,0,0,97,25,39,9,6,0,0,80,20,29,11,0,7,0,69,696,999,227,106,103,40,2173
POA4013,4,4,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,3,3,0,0,0,13,4,3,7,0,0,0,11,8,8,4,3,3,0,20,6,8,3,0,0,0,22,7,15,3,3,0,0,34,13,21,8,3,0,0,45,9,11,8,0,3,0,30,18,17,4,0,3,0,50,14,15,0,7,3,0,31,4,7,4,0,0,0,17,9,29,9,4,3,0,48,25,49,0,0,0,0,76,5,11,3,0,0,0,19,7,10,0,0,0,0,18,0,0,3,0,3,0,8,148,213,58,22,21,3,464
POA4014,10,21,11,0,3,3,52,0,4,4,0,0,0,6,11,6,5,0,0,0,20,10,3,6,0,0,0,23,12,6,14,4,3,0,41,12,18,7,3,0,0,38,20,29,9,3,3,0,61,21,48,23,8,4,3,95,24,41,7,3,6,0,79,37,60,16,7,12,0,128,34,52,5,3,4,0,95,62,91,20,17,16,7,202,49,58,8,7,0,0,116,23,46,10,0,0,0,79,60,106,13,4,6,0,188,61,106,13,3,3,3,190,8,26,5,0,0,0,39,7,8,3,0,0,0,19,16,11,11,0,4,0,43,460,730,178,57,78,18,1525
POA4017,57,34,33,6,11,4,140,14,12,9,3,10,0,49,35,30,24,3,8,0,102,32,21,24,0,7,4,83,33,36,25,14,19,7,121,39,49,41,11,15,0,166,59,81,48,21,16,3,230,77,125,64,20,24,5,319,87,156,48,23,29,0,344,149,204,60,36,27,3,476,96,235,53,20,14,3,418,194,322,93,22,24,5,670,76,168,35,9,9,5,296,51,106,25,10,4,0,191,104,221,47,15,8,3,399,76,230,68,7,7,3,398,33,72,15,0,0,0,116,20,28,14,4,3,0,73,51,63,33,10,8,5,168,1287,2197,747,233,238,52,4758
POA4018,15,16,5,0,0,0,37,3,0,0,0,0,0,3,10,8,0,0,0,0,16,4,3,3,0,0,0,12,13,13,4,0,6,0,35,21,13,3,3,7,0,52,19,11,6,3,5,3,60,40,29,17,12,10,3,109,33,56,15,13,10,3,135,50,68,18,7,13,0,155,42,54,14,6,7,3,113,57,85,20,9,8,4,177,33,51,10,0,3,0,101,11,23,8,0,3,0,52,26,45,18,3,0,0,97,28,43,14,3,6,0,95,8,6,7,0,0,0,22,0,11,0,0,3,0,9,18,13,9,0,0,3,40,428,556,174,67,91,21,1334
POA4019,36,7,11,0,9,3,71,13,0,7,3,0,0,21,25,15,3,3,5,0,50,18,12,8,7,5,0,44,34,7,10,6,12,0,69,32,12,17,10,10,0,87,37,33,16,9,7,0,104,60,43,17,10,21,0,148,70,67,18,13,13,0,188,65,101,22,22,23,0,233,51,75,18,11,4,0,166,66,127,38,10,16,3,264,34,33,13,6,5,0,94,12,33,9,3,0,0,57,33,58,15,7,6,0,130,40,47,7,6,0,0,109,14,9,8,0,0,0,26,3,4,0,0,3,0,10,27,28,14,4,9,0,80,673,726,254,132,144,18,1946
POA4020,36,24,12,3,12,0,86,19,0,8,0,3,0,32,20,5,5,0,7,0,48,21,8,8,3,0,0,45,33,15,13,0,3,0,62,41,26,12,9,9,0,93,44,29,17,3,10,0,108,53,45,26,10,11,0,143,46,44,31,12,11,0,134,65,70,28,17,15,0,190,47,54,19,14,15,0,148,71,91,40,9,12,0,225,18,38,16,9,0,0,80,26,23,17,3,0,0,68,43,60,24,12,3,0,136,50,72,43,3,8,0,169,22,36,19,3,4,0,92,8,21,19,0,0,0,48,20,27,14,4,4,0,61,686,683,367,104,122,12,1980
POA4021,13,8,10,0,3,0,34,9,0,0,0,3,0,11,3,7,0,4,3,0,18,7,4,3,0,0,0,10,22,5,4,3,3,0,39,20,10,13,4,10,3,64,23,13,19,4,9,0,59,25,22,9,14,5,0,75,18,32,13,9,8,0,88,32,63,12,11,10,0,130,21,46,12,10,4,0,97,31,50,16,3,3,0,111,13,15,3,4,5,0,34,4,15,3,0,3,0,25,14,27,7,3,0,0,51,7,15,5,0,0,0,25,3,4,0,0,0,0,3,8,3,0,0,0,0,5,7,13,5,0,3,0,36,275,349,141,81,74,10,922
POA4022,12,9,4,0,0,0,19,4,0,3,0,0,0,5,4,3,3,0,0,0,14,3,3,3,0,0,0,11,6,4,10,3,5,0,19,8,6,3,0,0,0,20,14,4,6,3,0,0,32,9,18,6,3,3,0,39,15,20,15,3,4,0,56,11,23,17,3,3,0,60,4,23,3,5,3,0,43,20,38,16,0,3,0,84,6,18,7,0,3,0,40,5,8,3,0,0,0,19,8,11,10,0,0,0,24,0,7,4,0,3,0,13,3,5,0,0,0,0,12,0,0,0,0,0,0,3,4,4,4,0,0,0,9,144,209,106,35,39,3,522
