POA_CODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
POA2206,3,0,4,0,0,0,3,50,3,90,230,108,11,4,15,4,0,3,0,0,0,0,23,504,0,0,0,0,0,10,8,6,3,0,0,0,0,3,3,30,0,0,0,0,17,24,3,0,0,0,0,0,3,0,0,51,0,19,48,153,79,79,32,7,0,0,3,0,0,3,25,451,0,0,5,7,26,13,7,4,0,3,4,0,0,0,0,61,0,15,20,3,0,0,0,0,0,0,0,0,0,0,0,38,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,14,0,0,3,14,52,58,67,22,3,0,5,3,0,0,13,252,0,0,0,0,0,5,0,12,0,7,0,0,0,0,0,36,0,0,0,7,33,34,17,20,0,3,0,3,0,3,9,127,0,0,3,0,10,8,5,0,0,0,0,0,0,0,0,29,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,23
POA2207,4,3,0,3,4,0,4,98,4,54,162,73,13,9,12,3,0,3,0,3,0,0,70,406,0,0,0,0,8,16,16,4,0,4,0,0,0,3,7,56,0,0,0,0,14,13,18,6,0,0,4,5,0,0,9,78,0,4,24,140,225,306,155,78,4,18,4,18,17,4,53,1055,0,0,8,12,25,43,22,11,3,0,0,0,0,4,5,137,0,22,30,9,3,3,0,0,0,0,0,0,0,0,8,78,0,10,0,4,0,0,5,3,0,0,0,0,0,0,0,24,0,0,6,26,81,88,126,72,23,14,6,7,3,8,20,497,0,0,0,0,0,0,10,21,0,6,3,0,0,3,3,52,0,0,3,24,49,112,70,75,4,4,8,15,12,11,19,408,0,0,4,0,6,6,0,7,0,0,0,0,0,0,0,35,0,0,0,6,16,18,20,5,0,0,0,0,0,0,0,60
POA2208,0,0,0,0,0,0,0,17,0,55,123,63,7,9,0,7,0,3,3,0,0,0,8,272,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,13,0,0,0,5,12,10,3,3,0,0,0,0,0,0,6,38,0,3,13,75,60,62,37,19,0,0,5,0,4,0,4,283,0,0,6,3,14,10,12,5,0,4,3,3,4,0,5,72,0,9,9,3,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,6,18,45,69,30,4,0,0,3,0,7,13,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,21,42,20,27,3,3,0,3,3,0,3,136,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,6,0,0,0,4,11,8,9,0,0,0,0,0,3,0,0,37
POA2209,0,0,0,0,5,3,0,22,0,35,80,36,3,0,0,3,0,0,0,3,0,0,0,160,0,0,0,0,0,4,5,4,3,0,0,4,0,0,3,31,0,0,0,0,8,10,23,4,0,7,0,0,0,0,3,59,0,0,8,46,46,61,42,14,5,3,0,3,3,0,12,254,0,0,0,10,30,75,52,32,0,3,4,6,8,5,12,243,0,16,11,3,0,0,0,0,0,0,0,0,0,0,0,30,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,14,28,39,111,20,15,12,7,17,9,0,11,289,0,0,0,0,0,7,12,17,7,0,5,7,3,3,0,60,0,0,0,0,30,69,41,34,6,17,16,30,8,11,4,272,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,16,0,0,0,3,12,17,13,3,0,0,0,0,0,0,0,55
POA2210,0,0,3,0,0,0,3,58,3,54,81,42,13,0,0,0,0,0,0,7,0,0,4,214,0,0,0,0,5,10,11,5,0,7,0,0,3,3,4,55,0,0,3,3,15,30,18,15,3,0,7,7,4,5,3,115,0,5,15,144,147,151,61,21,3,0,3,8,6,0,29,584,0,0,8,14,31,55,47,22,6,8,4,0,3,4,3,191,0,28,15,9,0,0,0,0,0,0,0,0,0,0,3,53,0,11,11,9,0,0,0,0,0,0,0,0,0,0,3,33,3,3,13,31,70,102,162,74,14,8,9,5,4,10,27,544,0,0,0,0,3,9,9,9,3,6,11,12,18,9,3,77,0,0,0,10,46,95,100,46,9,14,26,16,17,9,15,397,0,6,3,0,9,11,5,9,0,0,0,0,0,0,6,46,0,0,3,6,9,7,6,3,0,4,4,0,0,0,0,45
POA2211,0,0,3,4,0,0,0,44,4,22,34,37,5,0,0,0,0,0,0,0,0,0,9,110,0,0,0,0,5,4,7,6,0,3,0,0,0,0,0,32,0,0,3,0,8,15,25,7,0,0,0,0,0,0,0,59,0,6,7,75,79,79,49,22,3,0,0,6,7,4,17,361,0,0,0,8,8,20,10,13,0,0,0,0,0,0,3,61,0,12,11,10,3,0,4,0,0,0,0,0,0,0,0,39,0,11,4,3,0,0,0,0,0,0,0,0,0,0,0,25,4,3,0,15,44,47,72,49,5,3,0,8,12,4,14,276,0,0,0,0,0,10,9,9,0,0,6,3,4,4,4,60,0,0,3,7,21,48,45,39,5,6,3,7,5,0,12,193,0,3,3,0,6,11,0,0,0,0,0,0,0,0,0,29,0,0,0,0,4,3,9,9,3,3,0,0,3,0,0,41
POA2212,0,3,0,0,0,4,0,36,0,14,22,30,5,4,3,0,0,4,0,0,0,0,3,80,0,0,0,0,0,6,13,4,0,0,0,0,0,0,0,22,0,0,0,3,12,21,10,8,0,10,4,0,4,0,0,69,0,4,23,122,96,123,58,29,7,3,0,0,0,0,23,494,0,0,0,3,8,24,16,5,0,0,0,0,3,0,0,70,0,26,14,11,4,3,0,0,0,0,0,0,0,0,3,58,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,3,13,46,63,77,28,29,5,15,3,3,6,12,311,0,0,0,0,0,4,18,0,12,5,0,8,0,0,0,51,0,0,0,11,28,71,35,32,3,13,9,3,7,0,0,219,0,3,3,3,7,6,0,0,0,0,0,0,0,0,0,22,0,0,0,3,4,12,11,3,3,0,0,0,0,0,0,31
POA2213,0,0,0,0,0,0,3,52,3,28,46,28,3,3,0,3,0,0,3,0,0,0,0,118,0,0,0,4,0,3,3,6,0,0,0,0,0,0,4,23,0,0,0,5,9,10,5,7,0,0,0,0,0,0,0,33,0,6,8,111,89,95,65,22,7,5,5,6,0,0,10,424,0,0,0,6,18,14,19,15,0,0,0,0,0,0,0,71,0,17,3,9,0,0,0,0,0,0,0,0,0,0,0,32,0,11,7,0,0,0,0,0,3,0,0,0,0,0,0,17,0,3,3,21,44,54,71,22,13,10,17,6,8,3,12,276,0,0,0,0,0,8,4,5,0,3,0,0,0,0,0,29,0,0,0,3,19,40,33,24,6,4,3,5,3,0,5,151,0,9,0,0,11,8,7,3,0,0,0,0,0,0,0,45,0,0,0,3,5,0,3,6,0,0,0,3,0,0,0,26
POA2214,0,0,0,0,0,0,0,9,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,4,0,0,0,15,3,4,3,0,0,0,0,3,0,0,0,34,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,10,7,5,0,0,0,0,0,0,0,0,0,0,0,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,8,3,8,0,0,0,3,0,0,0,0,35,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,8,0,0,0,0,8,4,0,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2216,7,9,3,0,3,0,0,80,0,44,112,63,7,7,12,3,6,5,8,15,9,3,19,314,0,0,0,3,0,29,40,18,3,3,3,4,12,4,3,127,0,0,0,4,4,17,26,15,0,3,3,0,0,3,3,78,0,7,17,95,119,117,58,29,4,7,3,3,7,4,19,477,0,0,0,3,21,27,30,13,6,3,0,3,5,0,4,120,0,37,32,10,4,0,0,0,0,0,0,0,0,0,3,89,0,7,0,3,0,0,7,0,0,0,0,0,0,0,0,19,0,0,7,20,55,69,115,60,12,11,15,10,16,9,17,412,0,0,0,0,7,10,15,4,7,11,4,0,7,4,0,64,0,0,0,19,40,150,125,126,34,51,45,37,36,33,13,710,0,3,4,0,17,17,13,21,0,3,4,3,8,3,0,100,0,0,0,0,0,10,19,7,0,3,0,4,0,5,0,49
POA2217,7,14,3,5,0,0,3,86,0,35,82,42,16,3,7,13,0,0,7,5,6,0,4,211,0,0,0,5,12,11,25,13,0,4,0,4,5,4,3,73,0,0,0,0,8,5,30,14,0,3,0,0,3,0,3,68,0,6,15,60,51,51,39,6,0,3,3,3,3,3,15,269,0,0,5,9,20,40,38,19,3,10,7,5,3,7,4,165,0,36,22,15,3,0,0,0,0,0,0,0,0,0,0,79,0,7,0,3,3,0,3,6,0,0,0,0,0,0,0,24,0,0,8,26,48,63,109,44,7,12,10,3,4,5,12,349,0,0,0,0,0,4,13,11,0,3,3,0,4,6,0,49,0,0,0,11,34,109,105,163,36,38,48,37,36,15,17,643,0,0,3,0,15,6,9,3,7,4,0,7,3,0,0,62,0,0,0,7,4,11,22,4,0,8,3,0,4,0,0,75
POA2218,0,0,0,0,0,4,0,38,0,11,55,47,3,0,3,3,0,7,0,3,0,0,7,139,0,0,0,0,0,11,12,7,0,8,0,0,4,3,0,46,0,0,0,0,7,10,16,19,3,3,0,3,0,0,0,54,0,3,16,46,43,63,25,20,4,14,7,10,5,0,16,278,0,0,0,6,9,33,16,12,4,0,3,7,11,3,0,109,0,3,8,9,3,0,0,0,0,0,0,0,0,0,3,22,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,8,46,60,71,33,10,13,7,5,3,0,7,273,0,0,0,0,4,8,3,3,0,0,3,6,12,0,0,42,0,0,3,3,21,69,63,72,24,25,39,39,30,16,10,406,0,0,4,0,11,12,9,5,0,0,0,0,5,0,0,44,0,0,0,8,3,5,4,8,0,0,0,0,0,0,0,35
POA2219,0,0,0,0,0,0,0,38,0,20,63,15,6,0,3,0,0,0,3,0,0,0,4,115,0,0,0,0,0,3,3,4,3,0,0,0,0,0,0,20,0,0,0,0,6,9,0,0,0,0,3,0,0,3,0,24,0,0,5,30,29,32,7,3,0,3,3,0,0,0,3,111,0,0,3,3,8,9,0,3,0,0,0,0,0,0,4,34,0,29,21,9,3,0,0,0,0,0,0,0,0,0,0,69,0,7,4,3,0,3,4,0,0,0,0,0,0,0,0,23,0,0,3,19,31,44,49,18,3,8,0,7,3,0,10,197,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,9,0,0,0,0,21,28,19,12,5,0,0,3,0,0,7,94,0,0,0,0,11,13,8,3,0,0,0,4,3,0,0,38,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,14
POA2220,0,0,0,0,0,0,0,12,0,30,83,23,9,3,3,0,0,0,0,4,4,0,10,167,0,0,0,3,0,6,15,11,3,3,0,8,3,0,4,57,0,0,0,3,11,27,46,30,6,7,15,11,3,3,4,165,0,3,10,58,61,79,30,32,5,0,8,3,3,0,14,296,0,0,5,21,43,85,80,41,3,10,9,14,16,16,9,357,0,20,10,4,0,0,0,0,0,0,0,0,0,0,0,37,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,10,43,63,146,60,6,11,13,5,11,9,23,401,0,0,0,0,0,4,10,6,0,8,3,6,9,4,0,47,0,0,3,13,28,98,63,64,30,20,28,37,29,13,13,449,0,3,3,0,8,7,0,3,0,0,0,0,0,0,0,30,0,0,0,0,8,16,19,15,3,3,3,5,5,0,0,81
POA2221,0,0,0,0,0,0,0,39,5,32,64,43,6,3,3,0,0,0,3,0,0,0,7,163,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,12,0,0,0,0,6,8,7,3,0,0,0,0,5,0,0,38,0,5,18,54,51,70,42,16,5,3,0,3,0,9,4,288,0,0,3,23,28,37,16,18,8,0,6,4,0,7,5,156,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,32,0,6,8,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,5,23,32,36,54,14,3,3,4,6,8,6,10,214,0,0,0,0,0,4,6,0,0,0,4,0,0,0,0,15,0,0,0,0,19,24,17,19,0,0,0,0,0,0,3,90,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,3,9,13,11,8,3,0,0,0,0,0,0,0,37
POA2222,0,3,0,0,0,0,0,17,0,18,28,17,0,3,0,3,0,0,3,0,3,0,7,91,0,0,0,0,3,15,9,0,3,0,0,3,0,0,3,37,0,0,0,0,3,6,21,10,0,0,0,3,0,5,0,62,0,0,3,34,27,12,10,5,3,0,3,0,3,0,3,103,0,0,0,11,11,27,20,13,8,0,0,6,3,3,4,102,0,7,4,4,0,0,0,0,0,0,0,0,0,0,0,13,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,12,29,27,57,25,3,0,3,3,0,0,6,171,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,15,0,0,0,3,17,73,39,55,6,20,15,11,25,11,6,285,0,0,0,3,3,3,0,0,0,0,3,0,3,0,0,18,0,0,0,0,3,8,3,9,0,0,0,0,3,3,0,32
POA2223,3,0,3,0,3,0,0,66,0,22,51,18,0,0,3,0,0,0,0,0,0,0,10,113,0,0,0,0,0,16,18,14,0,4,0,0,3,0,0,55,0,0,0,0,5,16,28,3,0,0,4,0,5,3,0,76,0,8,10,33,19,20,8,4,0,0,0,5,0,0,3,105,0,0,3,5,25,54,23,9,0,3,4,0,7,3,3,149,0,9,7,0,0,4,0,0,0,0,0,0,0,0,0,22,0,6,3,5,0,0,7,0,0,0,0,0,0,0,0,21,0,3,3,27,46,53,94,38,12,9,3,3,4,13,14,317,0,0,0,3,0,0,4,7,0,0,0,0,0,0,0,18,0,0,0,13,30,53,46,48,9,12,9,14,12,13,6,266,0,5,0,0,8,3,12,3,3,0,0,0,0,0,4,34,0,0,0,0,0,4,7,3,0,0,3,0,0,0,0,35
POA2224,7,3,0,0,0,0,0,46,3,41,51,25,4,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,17,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,12,0,0,22,26,20,16,9,3,0,0,0,0,0,0,0,92,0,0,3,8,20,15,11,3,3,0,0,0,0,0,0,61,0,22,7,4,0,0,0,0,0,0,0,0,0,0,0,39,0,9,6,3,0,0,3,0,0,0,0,0,0,0,0,20,3,3,6,17,30,31,50,23,0,9,4,0,3,3,17,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,10,17,13,0,0,0,3,0,3,3,67,0,0,0,0,3,10,3,0,0,0,0,0,0,0,0,21,0,0,0,0,11,6,9,0,0,0,0,0,0,0,0,25
POA2225,0,0,0,0,0,0,0,36,0,3,9,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,13,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,3,3,0,0,3,0,0,0,0,0,0,0,0,21,0,0,3,5,18,12,20,6,0,0,3,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,7
POA2226,0,3,0,0,0,0,0,71,0,6,8,6,0,0,0,5,0,0,0,0,0,0,4,34,0,0,0,0,7,6,8,3,3,0,0,0,0,0,0,26,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,8,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,14,0,0,3,4,3,18,7,0,0,0,0,0,0,0,0,31,0,6,3,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,7,0,3,0,4,0,0,0,0,0,0,0,0,18,0,0,5,20,27,29,50,17,4,0,3,0,0,0,5,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,12,13,15,6,0,5,0,3,0,0,76,0,0,5,0,4,5,4,0,0,0,0,0,0,0,0,23,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,8
POA2227,4,4,0,0,0,3,0,70,0,15,41,12,3,0,0,0,3,0,0,0,3,0,5,85,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,0,0,3,0,5,3,0,0,0,0,0,0,0,15,0,0,0,11,3,3,0,0,0,0,0,0,0,0,0,20,0,0,7,5,3,3,8,3,0,0,0,0,0,0,0,27,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,21,0,15,6,0,5,0,0,0,0,0,0,0,0,0,3,35,0,3,4,21,24,34,58,23,10,3,0,0,4,0,6,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,19,14,5,6,5,0,0,0,0,3,68,0,3,0,0,6,0,9,4,0,0,0,0,0,0,3,28,0,0,3,0,8,0,4,3,0,0,0,0,0,0,3,20
POA2228,0,3,4,0,0,0,6,73,0,39,65,26,3,3,0,3,0,0,3,0,0,0,13,152,0,0,0,0,3,13,11,3,0,0,0,0,0,0,0,35,0,0,0,0,0,13,3,7,0,0,3,0,0,0,3,34,0,0,3,15,4,7,0,0,0,0,0,0,0,0,3,34,0,0,0,5,24,22,13,5,0,3,0,0,0,0,3,80,0,18,11,4,0,3,0,0,0,0,0,0,0,0,3,36,0,21,13,8,0,0,0,3,0,0,0,0,0,0,3,50,0,5,5,18,60,72,88,55,17,7,12,16,8,0,16,379,0,0,0,3,3,0,3,0,0,8,0,4,3,0,0,35,0,0,0,3,26,55,34,37,0,12,3,7,6,3,7,190,0,3,0,3,9,5,7,6,0,0,0,0,0,0,0,35,0,0,0,6,11,11,15,0,0,0,0,0,0,0,0,38
POA2229,0,3,0,0,3,0,3,94,0,34,47,42,4,0,3,0,0,3,0,0,0,0,9,140,0,0,0,0,3,5,11,3,0,0,0,0,0,0,0,24,0,0,0,0,5,5,12,7,3,0,0,0,0,0,0,41,0,4,9,14,13,3,3,3,0,0,3,0,0,0,3,50,0,0,0,12,16,12,3,0,0,0,0,4,0,0,3,51,0,21,6,7,3,0,0,0,0,0,0,0,0,0,3,38,0,11,7,4,3,0,4,3,0,0,0,0,0,0,0,43,3,3,10,48,65,84,117,58,9,8,0,11,13,0,13,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,14,27,31,26,12,13,6,10,8,3,3,164,0,0,0,3,14,9,6,4,3,0,0,0,0,0,0,47,0,0,0,6,10,6,5,3,0,0,0,3,3,0,0,45
POA2230,0,5,7,3,4,0,0,126,0,31,58,24,8,3,0,4,3,3,9,3,5,3,9,162,0,0,0,0,0,7,8,9,6,3,0,0,3,3,0,40,0,0,0,0,0,4,8,3,0,0,0,0,0,0,0,15,0,13,0,9,3,0,0,0,0,0,0,0,0,0,0,33,0,0,0,8,13,5,3,0,0,0,0,4,3,0,3,45,0,22,16,3,3,7,0,0,0,0,0,0,0,0,0,49,0,28,6,7,0,6,10,3,6,0,6,0,0,3,3,73,3,8,12,47,83,93,110,60,13,22,10,19,12,4,17,513,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,6,24,28,13,19,3,0,9,3,7,7,5,132,0,4,4,0,11,10,12,0,0,3,4,3,7,0,0,68,0,0,3,7,0,4,7,3,5,0,0,0,0,0,0,25
POA2231,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,3,3,0,0,0,0,0,0,0,0,0,0,8,0,0,3,4,4,9,16,3,0,8,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2232,3,3,11,3,0,0,3,139,3,15,50,25,5,3,5,3,0,0,5,0,0,0,3,127,0,0,0,0,3,6,31,10,0,3,0,0,0,0,0,56,0,0,0,0,4,13,24,6,4,3,0,0,4,0,0,57,0,0,6,30,8,4,3,0,0,0,0,0,0,0,0,61,0,0,0,14,23,23,13,19,0,0,0,3,3,0,0,93,0,18,18,3,3,3,0,0,0,0,0,0,0,0,3,42,0,27,19,6,3,0,5,3,0,0,3,0,0,3,3,74,3,0,15,44,90,100,137,86,15,13,17,11,3,4,12,559,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,17,0,0,3,16,23,60,30,25,9,9,10,9,10,3,7,215,0,3,3,0,27,18,12,3,3,0,0,0,0,0,0,73,0,0,7,5,3,10,18,3,0,3,0,0,5,0,0,48
POA2233,7,0,0,0,0,0,0,104,0,21,32,8,3,0,3,0,0,0,0,0,0,0,0,75,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,15,0,0,4,14,6,4,0,0,0,0,0,0,0,0,0,26,0,0,3,0,13,10,10,5,0,0,0,0,0,3,0,40,0,13,10,6,3,0,0,0,0,0,0,0,0,0,0,33,0,29,31,11,4,6,3,6,0,0,0,3,0,0,0,98,5,0,8,32,61,77,99,39,4,3,3,5,3,8,10,353,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,11,0,0,4,9,15,22,13,15,5,6,0,3,0,0,3,102,0,0,0,0,6,3,10,3,0,3,0,0,0,0,0,29,0,0,3,0,4,4,0,4,0,0,0,0,0,0,7,17
POA2234,0,3,0,0,3,3,0,81,0,43,75,58,6,3,4,0,0,0,3,3,0,0,11,201,0,0,0,0,8,3,6,3,0,0,0,0,0,0,0,25,0,0,0,0,9,3,11,4,0,0,0,0,0,0,3,28,0,7,15,104,64,47,30,8,0,0,0,0,0,0,12,275,0,0,7,26,32,35,8,0,6,0,0,0,0,0,7,118,0,26,18,13,3,3,0,0,0,0,0,0,0,0,3,61,0,13,14,3,3,3,0,4,0,3,0,0,0,0,0,48,0,0,10,27,80,70,81,26,3,3,0,3,0,0,10,326,0,0,0,0,3,9,6,0,0,0,0,0,0,0,0,25,0,0,5,22,31,44,24,5,7,0,0,0,3,0,0,145,0,3,7,3,49,13,3,0,0,0,0,0,0,0,0,85,0,0,0,6,13,11,4,6,0,0,0,0,0,0,3,38
POA2250,7,3,0,0,0,0,9,216,3,41,53,33,11,3,3,0,3,0,0,0,0,0,12,153,0,0,0,6,5,22,28,16,3,3,4,0,5,0,6,95,0,0,0,3,16,47,114,88,15,4,6,7,18,10,3,333,0,7,7,12,3,9,0,0,0,0,0,0,0,0,3,39,0,0,9,13,17,27,26,14,3,6,3,3,5,0,5,125,0,30,29,14,3,7,0,0,0,0,0,0,0,0,3,88,0,82,57,27,19,8,15,13,0,0,0,3,0,0,6,225,10,13,32,164,291,255,273,84,26,17,3,19,14,5,62,1271,0,0,0,4,0,10,12,3,0,0,0,4,6,3,3,53,0,0,7,19,62,142,101,79,7,26,38,24,21,3,22,546,0,4,7,6,33,23,16,10,0,0,8,0,0,0,3,108,0,0,3,10,8,6,9,3,0,0,4,0,3,5,3,64
