LGA_NAME16	FamilyHousehold	IncomeHousehold.max	households
Western Downs (R)	1	105000	522
Western Downs (R)	1	131250	989
Western Downs (R)	1	157500	603
Western Downs (R)	1	183750	314
Western Downs (R)	1	210000	208
Western Downs (R)	1	Inf	394
Whitsunday (R)	0		304
Whitsunday (R)	0	0	85
Whitsunday (R)	0	7875	57
Whitsunday (R)	0	15750	210
Whitsunday (R)	0	21000	309
Whitsunday (R)	0	26250	581
Whitsunday (R)	0	34125	322
Whitsunday (R)	0	42000	327
Whitsunday (R)	0	52500	323
Whitsunday (R)	0	65625	294
Whitsunday (R)	0	78750	202
Whitsunday (R)	0	91875	141
Whitsunday (R)	0	105000	104
Whitsunday (R)	0	131250	168
Whitsunday (R)	0	157500	40
Whitsunday (R)	0	183750	18
Whitsunday (R)	0	210000	69
Whitsunday (R)	0	Inf	27
Whitsunday (R)	1		1110
Whitsunday (R)	1	0	71
Whitsunday (R)	1	7875	42
Whitsunday (R)	1	15750	72
Whitsunday (R)	1	21000	60
Whitsunday (R)	1	26250	233
Whitsunday (R)	1	34125	242
Whitsunday (R)	1	42000	609
Whitsunday (R)	1	52500	503
Whitsunday (R)	1	65625	666
Whitsunday (R)	1	78750	700
Whitsunday (R)	1	91875	475
Whitsunday (R)	1	105000	550
Whitsunday (R)	1	131250	887
Whitsunday (R)	1	157500	569
Whitsunday (R)	1	183750	341
Whitsunday (R)	1	210000	194
Whitsunday (R)	1	Inf	349
Winton (S)	0		17
Winton (S)	0	0	5
Winton (S)	0	7875	6
Winton (S)	0	15750	6
Winton (S)	0	21000	13
Winton (S)	0	26250	40
Winton (S)	0	34125	22
Winton (S)	0	42000	22
Winton (S)	0	52500	10
Winton (S)	0	65625	21
Winton (S)	0	78750	18
Winton (S)	0	91875	6
Winton (S)	0	131250	3
Winton (S)	0	210000	4
Winton (S)	1		52
Winton (S)	1	0	7
Winton (S)	1	7875	7
Winton (S)	1	15750	4
Winton (S)	1	21000	4
Winton (S)	1	26250	16
Winton (S)	1	34125	8
Winton (S)	1	42000	19
Winton (S)	1	52500	13
Winton (S)	1	65625	15
Winton (S)	1	78750	36
Winton (S)	1	91875	15
Winton (S)	1	105000	24
Winton (S)	1	131250	32
Winton (S)	1	157500	19
Winton (S)	1	183750	3
Winton (S)	1	210000	5
Winton (S)	1	Inf	13
Woorabinda (S)	0		8
Woorabinda (S)	0	7875	4
Woorabinda (S)	0	15750	9
Woorabinda (S)	0	21000	5
Woorabinda (S)	0	26250	5
Woorabinda (S)	0	34125	8
Woorabinda (S)	0	42000	8
Woorabinda (S)	0	65625	4
Woorabinda (S)	0	78750	4
Woorabinda (S)	0	131250	3
Woorabinda (S)	1		25
Woorabinda (S)	1	15750	16
Woorabinda (S)	1	21000	6
Woorabinda (S)	1	26250	19
Woorabinda (S)	1	34125	17
Woorabinda (S)	1	42000	25
Woorabinda (S)	1	52500	25
Woorabinda (S)	1	65625	14
Woorabinda (S)	1	78750	22
Woorabinda (S)	1	91875	4
Woorabinda (S)	1	105000	3
Woorabinda (S)	1	131250	11
Woorabinda (S)	1	183750	4
Wujal Wujal (S)	0	21000	3
Wujal Wujal (S)	0	78750	3
Wujal Wujal (S)	0	131250	3
Wujal Wujal (S)	1		4
Wujal Wujal (S)	1	26250	6
Wujal Wujal (S)	1	34125	10
Wujal Wujal (S)	1	42000	7
Wujal Wujal (S)	1	52500	12
Wujal Wujal (S)	1	65625	10
Wujal Wujal (S)	1	78750	3
Wujal Wujal (S)	1	91875	3
Wujal Wujal (S)	1	105000	3
Yarrabah (S)	0		3
Yarrabah (S)	0	15750	25
Yarrabah (S)	0	21000	9
Yarrabah (S)	0	34125	4
Yarrabah (S)	0	42000	4
Yarrabah (S)	0	52500	3
Yarrabah (S)	0	91875	3
Yarrabah (S)	0	157500	3
Yarrabah (S)	1		55
Yarrabah (S)	1	7875	4
Yarrabah (S)	1	15750	6
Yarrabah (S)	1	21000	3
Yarrabah (S)	1	26250	23
Yarrabah (S)	1	34125	22
Yarrabah (S)	1	42000	41
Yarrabah (S)	1	52500	47
Yarrabah (S)	1	65625	49
Yarrabah (S)	1	78750	46
Yarrabah (S)	1	91875	35
Yarrabah (S)	1	105000	28
Yarrabah (S)	1	131250	33
Yarrabah (S)	1	157500	15
Yarrabah (S)	1	183750	9
Yarrabah (S)	1	210000	8
Yarrabah (S)	1	Inf	4
Adelaide (C)	0		305
Adelaide (C)	0	0	582
Adelaide (C)	0	7875	120
Adelaide (C)	0	15750	306
Adelaide (C)	0	21000	308
Adelaide (C)	0	26250	350
Adelaide (C)	0	34125	290
Adelaide (C)	0	42000	259
Adelaide (C)	0	52500	347
Adelaide (C)	0	65625	396
Adelaide (C)	0	78750	341
Adelaide (C)	0	91875	304
Adelaide (C)	0	105000	271
Adelaide (C)	0	131250	416
Adelaide (C)	0	157500	66
Adelaide (C)	0	183750	30
Adelaide (C)	0	210000	245
Adelaide (C)	0	Inf	39
Adelaide (C)	1		371
Adelaide (C)	1	0	154
Adelaide (C)	1	7875	37
Adelaide (C)	1	15750	37
Adelaide (C)	1	21000	28
Adelaide (C)	1	26250	94
Adelaide (C)	1	34125	90
Adelaide (C)	1	42000	149
Adelaide (C)	1	52500	180
Adelaide (C)	1	65625	238
Adelaide (C)	1	78750	223
Adelaide (C)	1	91875	170
Adelaide (C)	1	105000	197
Adelaide (C)	1	131250	474
Adelaide (C)	1	157500	291
Adelaide (C)	1	183750	200
Adelaide (C)	1	210000	194
Adelaide (C)	1	Inf	560
Adelaide Hills (DC)	0		146
Adelaide Hills (DC)	0	0	70
Adelaide Hills (DC)	0	7875	53
Adelaide Hills (DC)	0	15750	131
Adelaide Hills (DC)	0	21000	227
Adelaide Hills (DC)	0	26250	458
Adelaide Hills (DC)	0	34125	292
Adelaide Hills (DC)	0	42000	238
Adelaide Hills (DC)	0	52500	314
Adelaide Hills (DC)	0	65625	251
Adelaide Hills (DC)	0	78750	167
Adelaide Hills (DC)	0	91875	156
Adelaide Hills (DC)	0	105000	116
Adelaide Hills (DC)	0	131250	135
Adelaide Hills (DC)	0	157500	7
Adelaide Hills (DC)	0	183750	3
Adelaide Hills (DC)	0	210000	64
Adelaide Hills (DC)	0	Inf	3
Adelaide Hills (DC)	1		1337
Adelaide Hills (DC)	1	0	56
Adelaide Hills (DC)	1	7875	43
Adelaide Hills (DC)	1	15750	55
Adelaide Hills (DC)	1	21000	41
Adelaide Hills (DC)	1	26250	187
Adelaide Hills (DC)	1	34125	190
Adelaide Hills (DC)	1	42000	598
Adelaide Hills (DC)	1	52500	527
Adelaide Hills (DC)	1	65625	800
Adelaide Hills (DC)	1	78750	811
Adelaide Hills (DC)	1	91875	612
Adelaide Hills (DC)	1	105000	675
Adelaide Hills (DC)	1	131250	1364
Adelaide Hills (DC)	1	157500	1140
Adelaide Hills (DC)	1	183750	726
Adelaide Hills (DC)	1	210000	538
Adelaide Hills (DC)	1	Inf	1221
Alexandrina (DC)	0		179
Alexandrina (DC)	0	0	74
Alexandrina (DC)	0	7875	36
Alexandrina (DC)	0	15750	187
Alexandrina (DC)	0	21000	302
Alexandrina (DC)	0	26250	731
Alexandrina (DC)	0	34125	388
Alexandrina (DC)	0	42000	279
Alexandrina (DC)	0	52500	275
Alexandrina (DC)	0	65625	229
Alexandrina (DC)	0	78750	121
Alexandrina (DC)	0	91875	89
Alexandrina (DC)	0	105000	55
Alexandrina (DC)	0	131250	68
Alexandrina (DC)	0	157500	3
Alexandrina (DC)	0	183750	3
Alexandrina (DC)	0	210000	25
Alexandrina (DC)	1		894
Alexandrina (DC)	1	0	42
Alexandrina (DC)	1	7875	39
Alexandrina (DC)	1	15750	67
Alexandrina (DC)	1	21000	51
Alexandrina (DC)	1	26250	254
Alexandrina (DC)	1	34125	264
Alexandrina (DC)	1	42000	927
Alexandrina (DC)	1	52500	697
Alexandrina (DC)	1	65625	806
Alexandrina (DC)	1	78750	692
Alexandrina (DC)	1	91875	461
Alexandrina (DC)	1	105000	430
Alexandrina (DC)	1	131250	713
Alexandrina (DC)	1	157500	353
Alexandrina (DC)	1	183750	205
Alexandrina (DC)	1	210000	116
Alexandrina (DC)	1	Inf	175
Anangu Pitjantjatjara (AC)	0		7
Anangu Pitjantjatjara (AC)	0	15750	12
Anangu Pitjantjatjara (AC)	0	21000	6
Anangu Pitjantjatjara (AC)	0	26250	6
Anangu Pitjantjatjara (AC)	0	34125	7
Anangu Pitjantjatjara (AC)	0	42000	3
Anangu Pitjantjatjara (AC)	0	52500	3
Anangu Pitjantjatjara (AC)	0	65625	7
Anangu Pitjantjatjara (AC)	0	78750	16
Anangu Pitjantjatjara (AC)	0	91875	11
Anangu Pitjantjatjara (AC)	0	105000	19
Anangu Pitjantjatjara (AC)	0	131250	20
Anangu Pitjantjatjara (AC)	0	157500	3
Anangu Pitjantjatjara (AC)	0	210000	3
Anangu Pitjantjatjara (AC)	1		79
Anangu Pitjantjatjara (AC)	1	0	3
Anangu Pitjantjatjara (AC)	1	15750	11
Anangu Pitjantjatjara (AC)	1	26250	38
Anangu Pitjantjatjara (AC)	1	34125	16
Anangu Pitjantjatjara (AC)	1	42000	28
Anangu Pitjantjatjara (AC)	1	52500	46
Anangu Pitjantjatjara (AC)	1	65625	28
Anangu Pitjantjatjara (AC)	1	78750	27
Anangu Pitjantjatjara (AC)	1	91875	15
Anangu Pitjantjatjara (AC)	1	105000	13
Anangu Pitjantjatjara (AC)	1	131250	29
Anangu Pitjantjatjara (AC)	1	157500	22
Anangu Pitjantjatjara (AC)	1	183750	4
Anangu Pitjantjatjara (AC)	1	210000	4
Anangu Pitjantjatjara (AC)	1	Inf	6
Barossa (DC)	0		123
Barossa (DC)	0	0	39
Barossa (DC)	0	7875	33
Barossa (DC)	0	15750	125
Barossa (DC)	0	21000	207
Barossa (DC)	0	26250	554
Barossa (DC)	0	34125	243
Barossa (DC)	0	42000	220
Barossa (DC)	0	52500	246
Barossa (DC)	0	65625	238
Barossa (DC)	0	78750	128
Barossa (DC)	0	91875	95
Barossa (DC)	0	105000	59
Barossa (DC)	0	131250	64
Barossa (DC)	0	157500	9
Barossa (DC)	0	183750	7
Barossa (DC)	0	210000	26
Barossa (DC)	0	Inf	4
Barossa (DC)	1		677
Barossa (DC)	1	0	39
Barossa (DC)	1	7875	36
Barossa (DC)	1	15750	35
Barossa (DC)	1	21000	50
Barossa (DC)	1	26250	157
Barossa (DC)	1	34125	177
Barossa (DC)	1	42000	538
Barossa (DC)	1	52500	449
Barossa (DC)	1	65625	623
Barossa (DC)	1	78750	586
Barossa (DC)	1	91875	459
Barossa (DC)	1	105000	505
Barossa (DC)	1	131250	883
Barossa (DC)	1	157500	542
Barossa (DC)	1	183750	280
Barossa (DC)	1	210000	154
Barossa (DC)	1	Inf	327
Barunga West (DC)	0		24
Barunga West (DC)	0	0	8
Barunga West (DC)	0	7875	3
Barunga West (DC)	0	15750	36
Barunga West (DC)	0	21000	39
Barunga West (DC)	0	26250	115
Barunga West (DC)	0	34125	40
Barunga West (DC)	0	42000	21
Barunga West (DC)	0	52500	23
Barunga West (DC)	0	65625	19
Barunga West (DC)	0	78750	10
Barunga West (DC)	0	91875	9
Barunga West (DC)	0	105000	9
Barunga West (DC)	0	131250	3
Barunga West (DC)	0	210000	3
Barunga West (DC)	1		72
Barunga West (DC)	1	0	5
Barunga West (DC)	1	7875	7
Barunga West (DC)	1	15750	6
Barunga West (DC)	1	21000	4
Barunga West (DC)	1	26250	43
Barunga West (DC)	1	34125	29
Barunga West (DC)	1	42000	103
Barunga West (DC)	1	52500	63
Barunga West (DC)	1	65625	63
Barunga West (DC)	1	78750	68
Barunga West (DC)	1	91875	29
Barunga West (DC)	1	105000	41
Barunga West (DC)	1	131250	44
Barunga West (DC)	1	157500	29
Barunga West (DC)	1	183750	31
Barunga West (DC)	1	210000	6
Barunga West (DC)	1	Inf	28
Berri and Barmera (DC)	0		103
Berri and Barmera (DC)	0	0	19
Berri and Barmera (DC)	0	7875	20
Berri and Barmera (DC)	0	15750	102
Berri and Barmera (DC)	0	21000	178
Berri and Barmera (DC)	0	26250	317
Berri and Barmera (DC)	0	34125	126
Berri and Barmera (DC)	0	42000	130
Berri and Barmera (DC)	0	52500	120
Berri and Barmera (DC)	0	65625	106
Berri and Barmera (DC)	0	78750	56
Berri and Barmera (DC)	0	91875	46
Berri and Barmera (DC)	0	105000	17
Berri and Barmera (DC)	0	131250	36
Berri and Barmera (DC)	0	157500	9
Berri and Barmera (DC)	0	183750	4
Berri and Barmera (DC)	0	210000	15
Berri and Barmera (DC)	1		317
Berri and Barmera (DC)	1	0	16
Berri and Barmera (DC)	1	7875	27
Berri and Barmera (DC)	1	15750	27
Berri and Barmera (DC)	1	21000	27
Berri and Barmera (DC)	1	26250	129
Berri and Barmera (DC)	1	34125	106
Berri and Barmera (DC)	1	42000	340
Berri and Barmera (DC)	1	52500	239
Berri and Barmera (DC)	1	65625	288
Berri and Barmera (DC)	1	78750	247
Berri and Barmera (DC)	1	91875	179
Berri and Barmera (DC)	1	105000	171
Berri and Barmera (DC)	1	131250	304
Berri and Barmera (DC)	1	157500	174
Berri and Barmera (DC)	1	183750	64
Berri and Barmera (DC)	1	210000	40
Berri and Barmera (DC)	1	Inf	73
Burnside (C)	0		285
Burnside (C)	0	0	161
Burnside (C)	0	7875	61
Burnside (C)	0	15750	210
Burnside (C)	0	21000	320
Burnside (C)	0	26250	674
Burnside (C)	0	34125	495
Burnside (C)	0	42000	422
Burnside (C)	0	52500	466
Burnside (C)	0	65625	501
Burnside (C)	0	78750	341
Burnside (C)	0	91875	355
Burnside (C)	0	105000	239
Burnside (C)	0	131250	319
Burnside (C)	0	157500	28
Burnside (C)	0	183750	14
Burnside (C)	0	210000	225
Burnside (C)	0	Inf	15
Burnside (C)	1		1384
Burnside (C)	1	0	144
Burnside (C)	1	7875	63
Burnside (C)	1	15750	80
Burnside (C)	1	21000	60
Burnside (C)	1	26250	201
Burnside (C)	1	34125	192
Burnside (C)	1	42000	458
Burnside (C)	1	52500	500
Burnside (C)	1	65625	736
Burnside (C)	1	78750	666
Burnside (C)	1	91875	576
Burnside (C)	1	105000	593
Burnside (C)	1	131250	1193
Burnside (C)	1	157500	961
Burnside (C)	1	183750	759
Burnside (C)	1	210000	670
Burnside (C)	1	Inf	2414
Campbelltown (C) (SA)	0		293
Campbelltown (C) (SA)	0	0	190
Campbelltown (C) (SA)	0	7875	73
Campbelltown (C) (SA)	0	15750	336
Campbelltown (C) (SA)	0	21000	554
Campbelltown (C) (SA)	0	26250	1228
Campbelltown (C) (SA)	0	34125	565
Campbelltown (C) (SA)	0	42000	478
Campbelltown (C) (SA)	0	52500	493
Campbelltown (C) (SA)	0	65625	453
Campbelltown (C) (SA)	0	78750	305
Campbelltown (C) (SA)	0	91875	239
Campbelltown (C) (SA)	0	105000	190
Campbelltown (C) (SA)	0	131250	225
Campbelltown (C) (SA)	0	157500	19
Campbelltown (C) (SA)	0	183750	14
Campbelltown (C) (SA)	0	210000	66
Campbelltown (C) (SA)	0	Inf	13
Campbelltown (C) (SA)	1		1368
Campbelltown (C) (SA)	1	0	145
Campbelltown (C) (SA)	1	7875	69
Campbelltown (C) (SA)	1	15750	102
Campbelltown (C) (SA)	1	21000	101
Campbelltown (C) (SA)	1	26250	385
Campbelltown (C) (SA)	1	34125	356
Campbelltown (C) (SA)	1	42000	1120
Campbelltown (C) (SA)	1	52500	934
Campbelltown (C) (SA)	1	65625	1239
Campbelltown (C) (SA)	1	78750	1074
Campbelltown (C) (SA)	1	91875	860
Campbelltown (C) (SA)	1	105000	900
Campbelltown (C) (SA)	1	131250	1752
Campbelltown (C) (SA)	1	157500	1165
Campbelltown (C) (SA)	1	183750	806
Campbelltown (C) (SA)	1	210000	448
Campbelltown (C) (SA)	1	Inf	735
Ceduna (DC)	0		42
Ceduna (DC)	0	0	3
Ceduna (DC)	0	7875	3
Ceduna (DC)	0	15750	20
Ceduna (DC)	0	21000	33
Ceduna (DC)	0	26250	52
Ceduna (DC)	0	34125	38
Ceduna (DC)	0	42000	30
Ceduna (DC)	0	52500	25
Ceduna (DC)	0	65625	32
Ceduna (DC)	0	78750	34
Ceduna (DC)	0	91875	24
Ceduna (DC)	0	105000	12
Ceduna (DC)	0	131250	14
Ceduna (DC)	0	157500	4
Ceduna (DC)	0	210000	11
Ceduna (DC)	1		177
Ceduna (DC)	1	0	13
Ceduna (DC)	1	7875	3
Ceduna (DC)	1	15750	5
Ceduna (DC)	1	21000	10
Ceduna (DC)	1	26250	26
Ceduna (DC)	1	34125	21
Ceduna (DC)	1	42000	74
Ceduna (DC)	1	52500	49
Ceduna (DC)	1	65625	75
Ceduna (DC)	1	78750	60
Ceduna (DC)	1	91875	39
Ceduna (DC)	1	105000	50
Ceduna (DC)	1	131250	124
Ceduna (DC)	1	157500	65
Ceduna (DC)	1	183750	43
Ceduna (DC)	1	210000	13
Ceduna (DC)	1	Inf	27
Charles Sturt (C)	0		999
Charles Sturt (C)	0	0	362
Charles Sturt (C)	0	7875	197
Charles Sturt (C)	0	15750	956
Charles Sturt (C)	0	21000	1530
Charles Sturt (C)	0	26250	2804
Charles Sturt (C)	0	34125	1316
Charles Sturt (C)	0	42000	1151
Charles Sturt (C)	0	52500	1307
Charles Sturt (C)	0	65625	1350
Charles Sturt (C)	0	78750	852
Charles Sturt (C)	0	91875	727
Charles Sturt (C)	0	105000	511
Charles Sturt (C)	0	131250	638
Charles Sturt (C)	0	157500	106
Charles Sturt (C)	0	183750	55
Charles Sturt (C)	0	210000	222
Charles Sturt (C)	0	Inf	62
Charles Sturt (C)	1		3082
Charles Sturt (C)	1	0	237
Charles Sturt (C)	1	7875	137
Charles Sturt (C)	1	15750	239
Charles Sturt (C)	1	21000	212
Charles Sturt (C)	1	26250	900
Charles Sturt (C)	1	34125	853
Charles Sturt (C)	1	42000	2397
Charles Sturt (C)	1	52500	1964
Charles Sturt (C)	1	65625	2505
Charles Sturt (C)	1	78750	2357
Charles Sturt (C)	1	91875	1910
Charles Sturt (C)	1	105000	1792
Charles Sturt (C)	1	131250	3581
Charles Sturt (C)	1	157500	2679
Charles Sturt (C)	1	183750	1604
Charles Sturt (C)	1	210000	983
Charles Sturt (C)	1	Inf	1785
Clare and Gilbert Valleys (DC)	0		54
Clare and Gilbert Valleys (DC)	0	0	16
Clare and Gilbert Valleys (DC)	0	7875	11
Clare and Gilbert Valleys (DC)	0	15750	78
Clare and Gilbert Valleys (DC)	0	21000	107
Clare and Gilbert Valleys (DC)	0	26250	232
Clare and Gilbert Valleys (DC)	0	34125	114
Clare and Gilbert Valleys (DC)	0	42000	101
Clare and Gilbert Valleys (DC)	0	52500	97
Clare and Gilbert Valleys (DC)	0	65625	101
Clare and Gilbert Valleys (DC)	0	78750	54
Clare and Gilbert Valleys (DC)	0	91875	27
Clare and Gilbert Valleys (DC)	0	105000	27
Clare and Gilbert Valleys (DC)	0	131250	34
Clare and Gilbert Valleys (DC)	0	157500	9
Clare and Gilbert Valleys (DC)	0	210000	19
Clare and Gilbert Valleys (DC)	1		271
Clare and Gilbert Valleys (DC)	1	0	17
Clare and Gilbert Valleys (DC)	1	7875	17
Clare and Gilbert Valleys (DC)	1	15750	14
Clare and Gilbert Valleys (DC)	1	21000	19
Clare and Gilbert Valleys (DC)	1	26250	78
Clare and Gilbert Valleys (DC)	1	34125	89
Clare and Gilbert Valleys (DC)	1	42000	234
Clare and Gilbert Valleys (DC)	1	52500	180
Clare and Gilbert Valleys (DC)	1	65625	255
Clare and Gilbert Valleys (DC)	1	78750	247
Clare and Gilbert Valleys (DC)	1	91875	166
Clare and Gilbert Valleys (DC)	1	105000	175
Clare and Gilbert Valleys (DC)	1	131250	284
Clare and Gilbert Valleys (DC)	1	157500	152
Clare and Gilbert Valleys (DC)	1	183750	113
Clare and Gilbert Valleys (DC)	1	210000	39
Clare and Gilbert Valleys (DC)	1	Inf	81
Cleve (DC)	0		12
Cleve (DC)	0	0	7
Cleve (DC)	0	7875	3
Cleve (DC)	0	15750	12
Cleve (DC)	0	21000	16
Cleve (DC)	0	26250	52
Cleve (DC)	0	34125	29
Cleve (DC)	0	42000	19
Cleve (DC)	0	52500	24
Cleve (DC)	0	65625	24
Cleve (DC)	0	78750	18
Cleve (DC)	0	91875	3
Cleve (DC)	0	131250	5
Cleve (DC)	0	210000	7
Cleve (DC)	1		44
Cleve (DC)	1	0	3
Cleve (DC)	1	7875	4
Cleve (DC)	1	15750	3
Cleve (DC)	1	21000	3
Cleve (DC)	1	26250	29
Cleve (DC)	1	34125	17
Cleve (DC)	1	42000	37
Cleve (DC)	1	52500	35
Cleve (DC)	1	65625	51
Cleve (DC)	1	78750	41
Cleve (DC)	1	91875	44
Cleve (DC)	1	105000	23
Cleve (DC)	1	131250	42
Cleve (DC)	1	157500	32
Cleve (DC)	1	183750	21
Cleve (DC)	1	210000	5
Cleve (DC)	1	Inf	24
Coober Pedy (DC)	0		37
Coober Pedy (DC)	0	0	21
Coober Pedy (DC)	0	7875	4
Coober Pedy (DC)	0	15750	46
Coober Pedy (DC)	0	21000	26
Coober Pedy (DC)	0	26250	82
Coober Pedy (DC)	0	34125	8
Coober Pedy (DC)	0	42000	22
Coober Pedy (DC)	0	52500	24
Coober Pedy (DC)	0	65625	22
Coober Pedy (DC)	0	78750	14
Coober Pedy (DC)	0	91875	11
Coober Pedy (DC)	0	105000	7
Coober Pedy (DC)	0	131250	3
Coober Pedy (DC)	1		58
Coober Pedy (DC)	1	0	4
Coober Pedy (DC)	1	15750	3
Coober Pedy (DC)	1	21000	9
Coober Pedy (DC)	1	26250	7
Coober Pedy (DC)	1	34125	16
Coober Pedy (DC)	1	42000	42
Coober Pedy (DC)	1	52500	25
Coober Pedy (DC)	1	65625	27
Coober Pedy (DC)	1	78750	32
Coober Pedy (DC)	1	91875	24
Coober Pedy (DC)	1	105000	26
Coober Pedy (DC)	1	131250	34
Coober Pedy (DC)	1	157500	16
Coober Pedy (DC)	1	183750	9
Coober Pedy (DC)	1	210000	7
Coober Pedy (DC)	1	Inf	9
Copper Coast (DC)	0		177
Copper Coast (DC)	0	0	26
Copper Coast (DC)	0	7875	17
Copper Coast (DC)	0	15750	143
Copper Coast (DC)	0	21000	246
Copper Coast (DC)	0	26250	508
Copper Coast (DC)	0	34125	180
Copper Coast (DC)	0	42000	149
Copper Coast (DC)	0	52500	138
Copper Coast (DC)	0	65625	116
Copper Coast (DC)	0	78750	62
Copper Coast (DC)	0	91875	48
Copper Coast (DC)	0	105000	32
Copper Coast (DC)	0	131250	32
Copper Coast (DC)	0	157500	6
Copper Coast (DC)	0	183750	3
Copper Coast (DC)	0	210000	12
Copper Coast (DC)	1		448
Copper Coast (DC)	1	0	26
Copper Coast (DC)	1	7875	18
Copper Coast (DC)	1	15750	40
Copper Coast (DC)	1	21000	33
Copper Coast (DC)	1	26250	213
Copper Coast (DC)	1	34125	138
Copper Coast (DC)	1	42000	605
Copper Coast (DC)	1	52500	370
Copper Coast (DC)	1	65625	404
Copper Coast (DC)	1	78750	375
Copper Coast (DC)	1	91875	195
Copper Coast (DC)	1	105000	213
Copper Coast (DC)	1	131250	339
Copper Coast (DC)	1	157500	174
Copper Coast (DC)	1	183750	98
Copper Coast (DC)	1	210000	54
Copper Coast (DC)	1	Inf	91
Elliston (DC)	0		6
Elliston (DC)	0	15750	9
Elliston (DC)	0	21000	17
Elliston (DC)	0	26250	30
Elliston (DC)	0	34125	14
Elliston (DC)	0	42000	14
Elliston (DC)	0	52500	14
Elliston (DC)	0	65625	11
Elliston (DC)	0	78750	3
Elliston (DC)	0	91875	4
Elliston (DC)	0	131250	7
Elliston (DC)	0	210000	3
Elliston (DC)	1		32
Elliston (DC)	1	7875	6
Elliston (DC)	1	15750	3
Elliston (DC)	1	26250	13
Elliston (DC)	1	34125	11
Elliston (DC)	1	42000	42
Elliston (DC)	1	52500	28
Elliston (DC)	1	65625	26
Elliston (DC)	1	78750	30
Elliston (DC)	1	91875	18
Elliston (DC)	1	105000	13
Elliston (DC)	1	131250	22
Elliston (DC)	1	157500	12
Elliston (DC)	1	183750	14
Elliston (DC)	1	210000	3
Elliston (DC)	1	Inf	16
Flinders Ranges (DC)	0		17
Flinders Ranges (DC)	0	0	3
Flinders Ranges (DC)	0	15750	19
Flinders Ranges (DC)	0	21000	37
Flinders Ranges (DC)	0	26250	49
Flinders Ranges (DC)	0	34125	24
Flinders Ranges (DC)	0	42000	15
Flinders Ranges (DC)	0	52500	21
Flinders Ranges (DC)	0	65625	24
Flinders Ranges (DC)	0	78750	12
Flinders Ranges (DC)	0	91875	10
Flinders Ranges (DC)	0	105000	9
Flinders Ranges (DC)	0	131250	8
Flinders Ranges (DC)	1		105
Flinders Ranges (DC)	1	7875	3
Flinders Ranges (DC)	1	15750	4
Flinders Ranges (DC)	1	21000	3
Flinders Ranges (DC)	1	26250	15
Flinders Ranges (DC)	1	34125	18
Flinders Ranges (DC)	1	42000	44
Flinders Ranges (DC)	1	52500	38
Flinders Ranges (DC)	1	65625	34
Flinders Ranges (DC)	1	78750	40
Flinders Ranges (DC)	1	91875	10
Flinders Ranges (DC)	1	105000	17
Flinders Ranges (DC)	1	131250	39
Flinders Ranges (DC)	1	157500	19
Flinders Ranges (DC)	1	183750	18
Flinders Ranges (DC)	1	210000	10
Flinders Ranges (DC)	1	Inf	14
Franklin Harbour (DC)	0		7
Franklin Harbour (DC)	0	0	3
Franklin Harbour (DC)	0	7875	3
Franklin Harbour (DC)	0	15750	9
Franklin Harbour (DC)	0	21000	12
Franklin Harbour (DC)	0	26250	35
Franklin Harbour (DC)	0	34125	10
Franklin Harbour (DC)	0	42000	15
Franklin Harbour (DC)	0	52500	6
Franklin Harbour (DC)	0	65625	10
Franklin Harbour (DC)	0	78750	9
Franklin Harbour (DC)	0	91875	5
Franklin Harbour (DC)	0	105000	3
Franklin Harbour (DC)	0	131250	8
Franklin Harbour (DC)	1		31
Franklin Harbour (DC)	1	0	3
Franklin Harbour (DC)	1	7875	5
Franklin Harbour (DC)	1	15750	7
Franklin Harbour (DC)	1	26250	19
Franklin Harbour (DC)	1	34125	8
Franklin Harbour (DC)	1	42000	42
Franklin Harbour (DC)	1	52500	24
Franklin Harbour (DC)	1	65625	35
Franklin Harbour (DC)	1	78750	44
Franklin Harbour (DC)	1	91875	19
Franklin Harbour (DC)	1	105000	14
Franklin Harbour (DC)	1	131250	38
Franklin Harbour (DC)	1	157500	22
Franklin Harbour (DC)	1	183750	11
Franklin Harbour (DC)	1	210000	5
Franklin Harbour (DC)	1	Inf	13
Gawler (T)	0		184
Gawler (T)	0	0	52
Gawler (T)	0	7875	32
Gawler (T)	0	15750	179
Gawler (T)	0	21000	297
Gawler (T)	0	26250	611
Gawler (T)	0	34125	329
Gawler (T)	0	42000	244
Gawler (T)	0	52500	276
Gawler (T)	0	65625	232
Gawler (T)	0	78750	144
Gawler (T)	0	91875	114
Gawler (T)	0	105000	81
Gawler (T)	0	131250	63
Gawler (T)	0	157500	7
Gawler (T)	0	183750	3
Gawler (T)	0	210000	19
Gawler (T)	0	Inf	6
Gawler (T)	1		659
Gawler (T)	1	0	25
Gawler (T)	1	7875	27
Gawler (T)	1	15750	42
Gawler (T)	1	21000	56
Gawler (T)	1	26250	193
Gawler (T)	1	34125	259
Gawler (T)	1	42000	626
Gawler (T)	1	52500	467
Gawler (T)	1	65625	598
Gawler (T)	1	78750	507
Gawler (T)	1	91875	425
Gawler (T)	1	105000	465
Gawler (T)	1	131250	731
Gawler (T)	1	157500	473
Gawler (T)	1	183750	264
Gawler (T)	1	210000	147
Gawler (T)	1	Inf	189
Goyder (DC)	0		33
Goyder (DC)	0	0	13
Goyder (DC)	0	7875	15
Goyder (DC)	0	15750	47
