LGA_NAME16	EduInstitutionType	Sex	students
Onkaparinga (C)		M	5067
Onkaparinga (C)	Infants/Primary	F	7399
Onkaparinga (C)	Infants/Primary	M	7968
Onkaparinga (C)	Pre-school	F	1012
Onkaparinga (C)	Pre-school	M	1046
Onkaparinga (C)	Secondary	F	4894
Onkaparinga (C)	Secondary	M	4966
Onkaparinga (C)	Technical or Further Educational Institution	F	1754
Onkaparinga (C)	Technical or Further Educational Institution	M	1305
Onkaparinga (C)	University or other tertiary	F	3507
Onkaparinga (C)	University or other tertiary	M	2264
Orroroo/Carrieton (DC)		F	45
Orroroo/Carrieton (DC)		M	37
Orroroo/Carrieton (DC)	Infants/Primary	F	31
Orroroo/Carrieton (DC)	Infants/Primary	M	42
Orroroo/Carrieton (DC)	Pre-school	F	3
Orroroo/Carrieton (DC)	Pre-school	M	4
Orroroo/Carrieton (DC)	Secondary	F	26
Orroroo/Carrieton (DC)	Secondary	M	21
Orroroo/Carrieton (DC)	Technical or Further Educational Institution	F	4
Orroroo/Carrieton (DC)	Technical or Further Educational Institution	M	10
Orroroo/Carrieton (DC)	University or other tertiary	F	7
Orroroo/Carrieton (DC)	University or other tertiary	M	4
Peterborough (DC)		F	78
Peterborough (DC)		M	82
Peterborough (DC)	Infants/Primary	F	51
Peterborough (DC)	Infants/Primary	M	58
Peterborough (DC)	Pre-school	F	6
Peterborough (DC)	Pre-school	M	5
Peterborough (DC)	Secondary	F	33
Peterborough (DC)	Secondary	M	47
Peterborough (DC)	Technical or Further Educational Institution	F	19
Peterborough (DC)	Technical or Further Educational Institution	M	14
Playford (C)		F	4133
Playford (C)		M	3914
Playford (C)	Infants/Primary	F	4422
Playford (C)	Infants/Primary	M	4651
Playford (C)	Pre-school	F	682
Playford (C)	Pre-school	M	722
Playford (C)	Secondary	F	2598
Playford (C)	Secondary	M	2707
Playford (C)	Technical or Further Educational Institution	F	1373
Playford (C)	Technical or Further Educational Institution	M	903
Playford (C)	University or other tertiary	F	1409
Playford (C)	University or other tertiary	M	954
Port Adelaide Enfield (C)		F	4601
Port Adelaide Enfield (C)		M	4739
Port Adelaide Enfield (C)	Infants/Primary	F	4598
Port Adelaide Enfield (C)	Infants/Primary	M	4816
Port Adelaide Enfield (C)	Pre-school	F	747
Port Adelaide Enfield (C)	Pre-school	M	749
Port Adelaide Enfield (C)	Secondary	F	2951
Port Adelaide Enfield (C)	Secondary	M	3084
Port Adelaide Enfield (C)	Technical or Further Educational Institution	F	1689
Port Adelaide Enfield (C)	Technical or Further Educational Institution	M	1316
Port Adelaide Enfield (C)	University or other tertiary	F	3523
Port Adelaide Enfield (C)	University or other tertiary	M	2997
Port Augusta (C)		F	719
Port Augusta (C)		M	1222
Port Augusta (C)	Infants/Primary	F	581
Port Augusta (C)	Infants/Primary	M	643
Port Augusta (C)	Pre-school	F	109
Port Augusta (C)	Pre-school	M	89
Port Augusta (C)	Secondary	F	340
Port Augusta (C)	Secondary	M	310
Port Augusta (C)	Technical or Further Educational Institution	F	97
Port Augusta (C)	Technical or Further Educational Institution	M	87
Port Augusta (C)	University or other tertiary	F	98
Port Augusta (C)	University or other tertiary	M	36
Port Lincoln (C)		F	633
Port Lincoln (C)		M	618
Port Lincoln (C)	Infants/Primary	F	615
Port Lincoln (C)	Infants/Primary	M	644
Port Lincoln (C)	Pre-school	F	71
Port Lincoln (C)	Pre-school	M	101
Port Lincoln (C)	Secondary	F	419
Port Lincoln (C)	Secondary	M	405
Port Lincoln (C)	Technical or Further Educational Institution	F	134
Port Lincoln (C)	Technical or Further Educational Institution	M	75
Port Lincoln (C)	University or other tertiary	F	143
Port Lincoln (C)	University or other tertiary	M	41
Port Pirie City and Dists (M)		F	684
Port Pirie City and Dists (M)		M	635
Port Pirie City and Dists (M)	Infants/Primary	F	753
Port Pirie City and Dists (M)	Infants/Primary	M	761
Port Pirie City and Dists (M)	Pre-school	F	91
Port Pirie City and Dists (M)	Pre-school	M	107
Port Pirie City and Dists (M)	Secondary	F	531
Port Pirie City and Dists (M)	Secondary	M	522
Port Pirie City and Dists (M)	Technical or Further Educational Institution	F	175
Port Pirie City and Dists (M)	Technical or Further Educational Institution	M	118
Port Pirie City and Dists (M)	University or other tertiary	F	149
Port Pirie City and Dists (M)	University or other tertiary	M	49
Prospect (C)		F	567
Prospect (C)		M	575
Prospect (C)	Infants/Primary	F	811
Prospect (C)	Infants/Primary	M	917
Prospect (C)	Pre-school	F	140
Prospect (C)	Pre-school	M	149
Prospect (C)	Secondary	F	479
Prospect (C)	Secondary	M	545
Prospect (C)	Technical or Further Educational Institution	F	208
Prospect (C)	Technical or Further Educational Institution	M	187
Prospect (C)	University or other tertiary	F	847
Prospect (C)	University or other tertiary	M	815
Renmark Paringa (DC)		F	450
Renmark Paringa (DC)		M	436
Renmark Paringa (DC)	Infants/Primary	F	395
Renmark Paringa (DC)	Infants/Primary	M	422
Renmark Paringa (DC)	Pre-school	F	46
Renmark Paringa (DC)	Pre-school	M	58
Renmark Paringa (DC)	Secondary	F	264
Renmark Paringa (DC)	Secondary	M	261
Renmark Paringa (DC)	Technical or Further Educational Institution	F	82
Renmark Paringa (DC)	Technical or Further Educational Institution	M	64
Renmark Paringa (DC)	University or other tertiary	F	58
Renmark Paringa (DC)	University or other tertiary	M	22
Robe (DC)		F	65
Robe (DC)		M	67
Robe (DC)	Infants/Primary	F	52
Robe (DC)	Infants/Primary	M	49
Robe (DC)	Pre-school	F	3
Robe (DC)	Pre-school	M	11
Robe (DC)	Secondary	F	23
Robe (DC)	Secondary	M	34
Robe (DC)	Technical or Further Educational Institution	F	6
Robe (DC)	Technical or Further Educational Institution	M	7
Robe (DC)	University or other tertiary	F	3
Robe (DC)	University or other tertiary	M	3
Roxby Downs (M)		F	135
Roxby Downs (M)		M	248
Roxby Downs (M)	Infants/Primary	F	212
Roxby Downs (M)	Infants/Primary	M	224
Roxby Downs (M)	Pre-school	F	27
Roxby Downs (M)	Pre-school	M	32
Roxby Downs (M)	Secondary	F	92
Roxby Downs (M)	Secondary	M	106
Roxby Downs (M)	Technical or Further Educational Institution	F	58
Roxby Downs (M)	Technical or Further Educational Institution	M	38
Roxby Downs (M)	University or other tertiary	F	60
Roxby Downs (M)	University or other tertiary	M	29
Salisbury (C)		F	4878
Salisbury (C)		M	4492
Salisbury (C)	Infants/Primary	F	6220
Salisbury (C)	Infants/Primary	M	6551
Salisbury (C)	Pre-school	F	911
Salisbury (C)	Pre-school	M	902
Salisbury (C)	Secondary	F	3831
Salisbury (C)	Secondary	M	4089
Salisbury (C)	Technical or Further Educational Institution	F	1895
Salisbury (C)	Technical or Further Educational Institution	M	1350
Salisbury (C)	University or other tertiary	F	3100
Salisbury (C)	University or other tertiary	M	2535
Southern Mallee (DC)		F	101
Southern Mallee (DC)		M	99
Southern Mallee (DC)	Infants/Primary	F	92
Southern Mallee (DC)	Infants/Primary	M	83
Southern Mallee (DC)	Pre-school	F	13
Southern Mallee (DC)	Pre-school	M	10
Southern Mallee (DC)	Secondary	F	41
Southern Mallee (DC)	Secondary	M	44
Southern Mallee (DC)	Technical or Further Educational Institution	F	6
Southern Mallee (DC)	Technical or Further Educational Institution	M	3
Southern Mallee (DC)	University or other tertiary	F	3
Southern Mallee (DC)	University or other tertiary	M	4
Streaky Bay (DC)		F	88
Streaky Bay (DC)		M	93
Streaky Bay (DC)	Infants/Primary	F	108
Streaky Bay (DC)	Infants/Primary	M	98
Streaky Bay (DC)	Pre-school	F	15
Streaky Bay (DC)	Pre-school	M	17
Streaky Bay (DC)	Secondary	F	46
Streaky Bay (DC)	Secondary	M	48
Streaky Bay (DC)	Technical or Further Educational Institution	F	19
Streaky Bay (DC)	Technical or Further Educational Institution	M	8
Streaky Bay (DC)	University or other tertiary	F	16
Streaky Bay (DC)	University or other tertiary	M	10
Tatiara (DC)		F	291
Tatiara (DC)		M	337
Tatiara (DC)	Infants/Primary	F	324
Tatiara (DC)	Infants/Primary	M	344
Tatiara (DC)	Pre-school	F	41
Tatiara (DC)	Pre-school	M	38
Tatiara (DC)	Secondary	F	186
Tatiara (DC)	Secondary	M	182
Tatiara (DC)	Technical or Further Educational Institution	F	56
Tatiara (DC)	Technical or Further Educational Institution	M	36
Tatiara (DC)	University or other tertiary	F	47
Tatiara (DC)	University or other tertiary	M	23
Tea Tree Gully (C)		F	2515
Tea Tree Gully (C)		M	2182
Tea Tree Gully (C)	Infants/Primary	F	4146
Tea Tree Gully (C)	Infants/Primary	M	4510
Tea Tree Gully (C)	Pre-school	F	541
Tea Tree Gully (C)	Pre-school	M	575
Tea Tree Gully (C)	Secondary	F	2858
Tea Tree Gully (C)	Secondary	M	2935
Tea Tree Gully (C)	Technical or Further Educational Institution	F	1028
Tea Tree Gully (C)	Technical or Further Educational Institution	M	826
Tea Tree Gully (C)	University or other tertiary	F	2449
Tea Tree Gully (C)	University or other tertiary	M	1795
The Coorong (DC)		F	248
The Coorong (DC)		M	235
The Coorong (DC)	Infants/Primary	F	219
The Coorong (DC)	Infants/Primary	M	238
The Coorong (DC)	Pre-school	F	40
The Coorong (DC)	Pre-school	M	30
The Coorong (DC)	Secondary	F	151
The Coorong (DC)	Secondary	M	153
The Coorong (DC)	Technical or Further Educational Institution	F	29
The Coorong (DC)	Technical or Further Educational Institution	M	17
The Coorong (DC)	University or other tertiary	F	40
The Coorong (DC)	University or other tertiary	M	3
Tumby Bay (DC)		F	97
Tumby Bay (DC)		M	84
Tumby Bay (DC)	Infants/Primary	F	112
Tumby Bay (DC)	Infants/Primary	M	101
Tumby Bay (DC)	Pre-school	F	16
Tumby Bay (DC)	Pre-school	M	13
Tumby Bay (DC)	Secondary	F	63
Tumby Bay (DC)	Secondary	M	59
Tumby Bay (DC)	Technical or Further Educational Institution	F	17
Tumby Bay (DC)	Technical or Further Educational Institution	M	6
Tumby Bay (DC)	University or other tertiary	F	21
Tumby Bay (DC)	University or other tertiary	M	8
Unley (C)		F	1135
Unley (C)		M	1016
Unley (C)	Infants/Primary	F	1547
Unley (C)	Infants/Primary	M	1582
Unley (C)	Pre-school	F	244
Unley (C)	Pre-school	M	243
Unley (C)	Secondary	F	1067
Unley (C)	Secondary	M	1017
Unley (C)	Technical or Further Educational Institution	F	337
Unley (C)	Technical or Further Educational Institution	M	254
Unley (C)	University or other tertiary	F	1848
Unley (C)	University or other tertiary	M	1515
Victor Harbor (C)		F	546
Victor Harbor (C)		M	482
Victor Harbor (C)	Infants/Primary	F	455
Victor Harbor (C)	Infants/Primary	M	489
Victor Harbor (C)	Pre-school	F	77
Victor Harbor (C)	Pre-school	M	58
Victor Harbor (C)	Secondary	F	321
Victor Harbor (C)	Secondary	M	310
Victor Harbor (C)	Technical or Further Educational Institution	F	109
Victor Harbor (C)	Technical or Further Educational Institution	M	68
Victor Harbor (C)	University or other tertiary	F	129
Victor Harbor (C)	University or other tertiary	M	72
Wakefield (DC)		F	276
Wakefield (DC)		M	261
Wakefield (DC)	Infants/Primary	F	302
Wakefield (DC)	Infants/Primary	M	324
Wakefield (DC)	Pre-school	F	42
Wakefield (DC)	Pre-school	M	43
Wakefield (DC)	Secondary	F	207
Wakefield (DC)	Secondary	M	209
Wakefield (DC)	Technical or Further Educational Institution	F	57
Wakefield (DC)	Technical or Further Educational Institution	M	44
Wakefield (DC)	University or other tertiary	F	52
Wakefield (DC)	University or other tertiary	M	16
Walkerville (M)		F	264
Walkerville (M)		M	237
Walkerville (M)	Infants/Primary	F	305
Walkerville (M)	Infants/Primary	M	272
Walkerville (M)	Pre-school	F	39
Walkerville (M)	Pre-school	M	51
Walkerville (M)	Secondary	F	280
Walkerville (M)	Secondary	M	220
Walkerville (M)	Technical or Further Educational Institution	F	46
Walkerville (M)	Technical or Further Educational Institution	M	32
Walkerville (M)	University or other tertiary	F	302
Walkerville (M)	University or other tertiary	M	319
Wattle Range (DC)		F	494
Wattle Range (DC)		M	479
Wattle Range (DC)	Infants/Primary	F	508
Wattle Range (DC)	Infants/Primary	M	562
Wattle Range (DC)	Pre-school	F	80
Wattle Range (DC)	Pre-school	M	68
Wattle Range (DC)	Secondary	F	294
Wattle Range (DC)	Secondary	M	345
Wattle Range (DC)	Technical or Further Educational Institution	F	112
Wattle Range (DC)	Technical or Further Educational Institution	M	93
Wattle Range (DC)	University or other tertiary	F	82
Wattle Range (DC)	University or other tertiary	M	38
West Torrens (C)		F	2022
West Torrens (C)		M	1754
West Torrens (C)	Infants/Primary	F	2012
West Torrens (C)	Infants/Primary	M	2085
West Torrens (C)	Pre-school	F	322
West Torrens (C)	Pre-school	M	333
West Torrens (C)	Secondary	F	1364
West Torrens (C)	Secondary	M	1286
West Torrens (C)	Technical or Further Educational Institution	F	665
West Torrens (C)	Technical or Further Educational Institution	M	621
West Torrens (C)	University or other tertiary	F	2605
West Torrens (C)	University or other tertiary	M	2158
Whyalla (C)		F	1014
Whyalla (C)		M	932
Whyalla (C)	Infants/Primary	F	1024
Whyalla (C)	Infants/Primary	M	1062
Whyalla (C)	Pre-school	F	148
Whyalla (C)	Pre-school	M	144
Whyalla (C)	Secondary	F	596
Whyalla (C)	Secondary	M	640
Whyalla (C)	Technical or Further Educational Institution	F	339
Whyalla (C)	Technical or Further Educational Institution	M	159
Whyalla (C)	University or other tertiary	F	262
Whyalla (C)	University or other tertiary	M	106
Wudinna (DC)		F	51
Wudinna (DC)		M	47
Wudinna (DC)	Infants/Primary	F	90
Wudinna (DC)	Infants/Primary	M	73
Wudinna (DC)	Pre-school	F	8
Wudinna (DC)	Pre-school	M	10
Wudinna (DC)	Secondary	F	22
Wudinna (DC)	Secondary	M	20
Wudinna (DC)	Technical or Further Educational Institution	F	6
Wudinna (DC)	Technical or Further Educational Institution	M	4
Wudinna (DC)	University or other tertiary	F	6
Wudinna (DC)	University or other tertiary	M	3
Yankalilla (DC)		F	213
Yankalilla (DC)		M	220
Yankalilla (DC)	Infants/Primary	F	183
Yankalilla (DC)	Infants/Primary	M	188
Yankalilla (DC)	Pre-school	F	25
Yankalilla (DC)	Pre-school	M	13
Yankalilla (DC)	Secondary	F	106
Yankalilla (DC)	Secondary	M	104
Yankalilla (DC)	Technical or Further Educational Institution	F	36
Yankalilla (DC)	Technical or Further Educational Institution	M	23
Yankalilla (DC)	University or other tertiary	F	54
Yankalilla (DC)	University or other tertiary	M	13
Yorke Peninsula (DC)		F	395
Yorke Peninsula (DC)		M	401
Yorke Peninsula (DC)	Infants/Primary	F	385
Yorke Peninsula (DC)	Infants/Primary	M	417
Yorke Peninsula (DC)	Pre-school	F	45
Yorke Peninsula (DC)	Pre-school	M	51
Yorke Peninsula (DC)	Secondary	F	232
Yorke Peninsula (DC)	Secondary	M	259
Yorke Peninsula (DC)	Technical or Further Educational Institution	F	57
Yorke Peninsula (DC)	Technical or Further Educational Institution	M	27
Yorke Peninsula (DC)	University or other tertiary	F	63
Yorke Peninsula (DC)	University or other tertiary	M	18
Unincorporated SA		F	239
Unincorporated SA		M	383
Unincorporated SA	Infants/Primary	F	94
Unincorporated SA	Infants/Primary	M	107
Unincorporated SA	Pre-school	F	19
Unincorporated SA	Pre-school	M	24
Unincorporated SA	Secondary	F	48
Unincorporated SA	Secondary	M	47
Unincorporated SA	Technical or Further Educational Institution	F	21
Unincorporated SA	Technical or Further Educational Institution	M	21
Unincorporated SA	University or other tertiary	F	21
Unincorporated SA	University or other tertiary	M	13
No usual address (SA)		F	233
No usual address (SA)		M	421
No usual address (SA)	Infants/Primary	F	38
No usual address (SA)	Infants/Primary	M	28
No usual address (SA)	Pre-school	F	8
No usual address (SA)	Pre-school	M	5
No usual address (SA)	Secondary	F	44
No usual address (SA)	Secondary	M	38
No usual address (SA)	Technical or Further Educational Institution	F	26
No usual address (SA)	Technical or Further Educational Institution	M	14
No usual address (SA)	University or other tertiary	F	43
No usual address (SA)	University or other tertiary	M	45
Albany (C)		F	1364
Albany (C)		M	1761
Albany (C)	Infants/Primary	F	1440
Albany (C)	Infants/Primary	M	1511
Albany (C)	Pre-school	F	185
Albany (C)	Pre-school	M	205
Albany (C)	Secondary	F	1291
Albany (C)	Secondary	M	1335
Albany (C)	Technical or Further Educational Institution	F	443
Albany (C)	Technical or Further Educational Institution	M	375
Albany (C)	University or other tertiary	F	340
Albany (C)	University or other tertiary	M	143
Armadale (C)		F	3125
Armadale (C)		M	3037
Armadale (C)	Infants/Primary	F	3571
Armadale (C)	Infants/Primary	M	3754
Armadale (C)	Pre-school	F	612
Armadale (C)	Pre-school	M	633
Armadale (C)	Secondary	F	2430
Armadale (C)	Secondary	M	2417
Armadale (C)	Technical or Further Educational Institution	F	955
Armadale (C)	Technical or Further Educational Institution	M	744
Armadale (C)	University or other tertiary	F	1621
Armadale (C)	University or other tertiary	M	1062
Ashburton (S)		F	475
Ashburton (S)		M	1814
Ashburton (S)	Infants/Primary	F	369
Ashburton (S)	Infants/Primary	M	352
Ashburton (S)	Pre-school	F	49
Ashburton (S)	Pre-school	M	82
Ashburton (S)	Secondary	F	111
Ashburton (S)	Secondary	M	190
Ashburton (S)	Technical or Further Educational Institution	F	80
Ashburton (S)	Technical or Further Educational Institution	M	123
Ashburton (S)	University or other tertiary	F	76
Ashburton (S)	University or other tertiary	M	98
Augusta-Margaret River (S)		F	661
Augusta-Margaret River (S)		M	687
Augusta-Margaret River (S)	Infants/Primary	F	603
Augusta-Margaret River (S)	Infants/Primary	M	701
Augusta-Margaret River (S)	Pre-school	F	108
Augusta-Margaret River (S)	Pre-school	M	95
Augusta-Margaret River (S)	Secondary	F	435
Augusta-Margaret River (S)	Secondary	M	458
Augusta-Margaret River (S)	Technical or Further Educational Institution	F	137
Augusta-Margaret River (S)	Technical or Further Educational Institution	M	91
Augusta-Margaret River (S)	University or other tertiary	F	148
Augusta-Margaret River (S)	University or other tertiary	M	77
Bassendean (T)		F	525
Bassendean (T)		M	508
Bassendean (T)	Infants/Primary	F	559
Bassendean (T)	Infants/Primary	M	617
Bassendean (T)	Pre-school	F	73
Bassendean (T)	Pre-school	M	88
Bassendean (T)	Secondary	F	401
Bassendean (T)	Secondary	M	435
Bassendean (T)	Technical or Further Educational Institution	F	144
Bassendean (T)	Technical or Further Educational Institution	M	131
Bassendean (T)	University or other tertiary	F	366
Bassendean (T)	University or other tertiary	M	271
Bayswater (C)		F	2620
Bayswater (C)		M	2552
Bayswater (C)	Infants/Primary	F	2124
Bayswater (C)	Infants/Primary	M	2317
Bayswater (C)	Pre-school	F	338
Bayswater (C)	Pre-school	M	355
Bayswater (C)	Secondary	F	1571
Bayswater (C)	Secondary	M	1590
Bayswater (C)	Technical or Further Educational Institution	F	761
Bayswater (C)	Technical or Further Educational Institution	M	733
Bayswater (C)	University or other tertiary	F	1827
Bayswater (C)	University or other tertiary	M	1570
Belmont (C)		F	2275
Belmont (C)		M	2471
Belmont (C)	Infants/Primary	F	1190
Belmont (C)	Infants/Primary	M	1322
Belmont (C)	Pre-school	F	179
