LGA_NAME16	Age	Sex	persons
Walcha (A)	25-34	F	135
Walcha (A)	25-34	M	146
Walcha (A)	35-44	F	169
Walcha (A)	35-44	M	144
Walcha (A)	45-54	F	203
Walcha (A)	45-54	M	217
Walcha (A)	55-64	F	224
Walcha (A)	55-64	M	244
Walcha (A)	65-74	F	217
Walcha (A)	65-74	M	253
Walcha (A)	75-84	F	125
Walcha (A)	75-84	M	103
Walcha (A)	85+	F	61
Walcha (A)	85+	M	33
Walgett (A)	0-4	F	194
Walgett (A)	0-4	M	211
Walgett (A)	5-14	F	405
Walgett (A)	5-14	M	414
Walgett (A)	15-19	F	109
Walgett (A)	15-19	M	157
Walgett (A)	20-24	F	152
Walgett (A)	20-24	M	160
Walgett (A)	25-34	F	378
Walgett (A)	25-34	M	346
Walgett (A)	35-44	F	332
Walgett (A)	35-44	M	336
Walgett (A)	45-54	F	428
Walgett (A)	45-54	M	384
Walgett (A)	55-64	F	379
Walgett (A)	55-64	M	547
Walgett (A)	65-74	F	301
Walgett (A)	65-74	M	439
Walgett (A)	75-84	F	149
Walgett (A)	75-84	M	200
Walgett (A)	85+	F	43
Walgett (A)	85+	M	34
Warren (A)	0-4	F	107
Warren (A)	0-4	M	104
Warren (A)	5-14	F	197
Warren (A)	5-14	M	181
Warren (A)	15-19	F	70
Warren (A)	15-19	M	60
Warren (A)	20-24	F	60
Warren (A)	20-24	M	65
Warren (A)	25-34	F	144
Warren (A)	25-34	M	153
Warren (A)	35-44	F	156
Warren (A)	35-44	M	139
Warren (A)	45-54	F	191
Warren (A)	45-54	M	175
Warren (A)	55-64	F	171
Warren (A)	55-64	M	201
Warren (A)	65-74	F	148
Warren (A)	65-74	M	183
Warren (A)	75-84	F	96
Warren (A)	75-84	M	84
Warren (A)	85+	F	41
Warren (A)	85+	M	24
Warrumbungle Shire (A)	0-4	F	231
Warrumbungle Shire (A)	0-4	M	239
Warrumbungle Shire (A)	5-14	F	607
Warrumbungle Shire (A)	5-14	M	605
Warrumbungle Shire (A)	15-19	F	233
Warrumbungle Shire (A)	15-19	M	257
Warrumbungle Shire (A)	20-24	F	179
Warrumbungle Shire (A)	20-24	M	207
Warrumbungle Shire (A)	25-34	F	396
Warrumbungle Shire (A)	25-34	M	352
Warrumbungle Shire (A)	35-44	F	471
Warrumbungle Shire (A)	35-44	M	436
Warrumbungle Shire (A)	45-54	F	662
Warrumbungle Shire (A)	45-54	M	601
Warrumbungle Shire (A)	55-64	F	712
Warrumbungle Shire (A)	55-64	M	749
Warrumbungle Shire (A)	65-74	F	637
Warrumbungle Shire (A)	65-74	M	715
Warrumbungle Shire (A)	75-84	F	382
Warrumbungle Shire (A)	75-84	M	402
Warrumbungle Shire (A)	85+	F	183
Warrumbungle Shire (A)	85+	M	126
Waverley (A)	0-4	F	2011
Waverley (A)	0-4	M	2139
Waverley (A)	5-14	F	3165
Waverley (A)	5-14	M	3385
Waverley (A)	15-19	F	1217
Waverley (A)	15-19	M	1228
Waverley (A)	20-24	F	1964
Waverley (A)	20-24	M	1705
Waverley (A)	25-34	F	8415
Waverley (A)	25-34	M	7334
Waverley (A)	35-44	F	5854
Waverley (A)	35-44	M	6041
Waverley (A)	45-54	F	4043
Waverley (A)	45-54	M	4145
Waverley (A)	55-64	F	2908
Waverley (A)	55-64	M	2766
Waverley (A)	65-74	F	2321
Waverley (A)	65-74	M	2053
Waverley (A)	75-84	F	1486
Waverley (A)	75-84	M	1121
Waverley (A)	85+	F	941
Waverley (A)	85+	M	566
Weddin (A)	0-4	F	95
Weddin (A)	0-4	M	89
Weddin (A)	5-14	F	198
Weddin (A)	5-14	M	229
Weddin (A)	15-19	F	102
Weddin (A)	15-19	M	88
Weddin (A)	20-24	F	50
Weddin (A)	20-24	M	67
Weddin (A)	25-34	F	140
Weddin (A)	25-34	M	129
Weddin (A)	35-44	F	192
Weddin (A)	35-44	M	186
Weddin (A)	45-54	F	245
Weddin (A)	45-54	M	235
Weddin (A)	55-64	F	280
Weddin (A)	55-64	M	298
Weddin (A)	65-74	F	284
Weddin (A)	65-74	M	308
Weddin (A)	75-84	F	153
Weddin (A)	75-84	M	152
Weddin (A)	85+	F	82
Weddin (A)	85+	M	59
Wentworth (A)	0-4	F	188
Wentworth (A)	0-4	M	235
Wentworth (A)	5-14	F	416
Wentworth (A)	5-14	M	442
Wentworth (A)	15-19	F	179
Wentworth (A)	15-19	M	209
Wentworth (A)	20-24	F	172
Wentworth (A)	20-24	M	152
Wentworth (A)	25-34	F	338
Wentworth (A)	25-34	M	344
Wentworth (A)	35-44	F	383
Wentworth (A)	35-44	M	368
Wentworth (A)	45-54	F	452
Wentworth (A)	45-54	M	501
Wentworth (A)	55-64	F	494
Wentworth (A)	55-64	M	552
Wentworth (A)	65-74	F	403
Wentworth (A)	65-74	M	450
Wentworth (A)	75-84	F	180
Wentworth (A)	75-84	M	213
Wentworth (A)	85+	F	88
Wentworth (A)	85+	M	52
Western Plains Regional (A)	0-4	F	1761
Western Plains Regional (A)	0-4	M	1791
Western Plains Regional (A)	5-14	F	3266
Western Plains Regional (A)	5-14	M	3552
Western Plains Regional (A)	15-19	F	1553
Western Plains Regional (A)	15-19	M	1571
Western Plains Regional (A)	20-24	F	1525
Western Plains Regional (A)	20-24	M	1603
Western Plains Regional (A)	25-34	F	3430
Western Plains Regional (A)	25-34	M	3274
Western Plains Regional (A)	35-44	F	3009
Western Plains Regional (A)	35-44	M	2886
Western Plains Regional (A)	45-54	F	3267
Western Plains Regional (A)	45-54	M	3083
Western Plains Regional (A)	55-64	F	3223
Western Plains Regional (A)	55-64	M	2964
Western Plains Regional (A)	65-74	F	2319
Western Plains Regional (A)	65-74	M	2255
Western Plains Regional (A)	75-84	F	1488
Western Plains Regional (A)	75-84	M	1184
Western Plains Regional (A)	85+	F	666
Western Plains Regional (A)	85+	M	412
Willoughby (C)	0-4	F	2374
Willoughby (C)	0-4	M	2516
Willoughby (C)	5-14	F	4597
Willoughby (C)	5-14	M	4915
Willoughby (C)	15-19	F	1973
Willoughby (C)	15-19	M	2011
Willoughby (C)	20-24	F	2336
Willoughby (C)	20-24	M	2134
Willoughby (C)	25-34	F	5989
Willoughby (C)	25-34	M	5331
Willoughby (C)	35-44	F	6466
Willoughby (C)	35-44	M	5904
Willoughby (C)	45-54	F	5243
Willoughby (C)	45-54	M	4801
Willoughby (C)	55-64	F	3996
Willoughby (C)	55-64	M	3521
Willoughby (C)	65-74	F	2881
Willoughby (C)	65-74	M	2555
Willoughby (C)	75-84	F	1690
Willoughby (C)	75-84	M	1334
Willoughby (C)	85+	F	1078
Willoughby (C)	85+	M	647
Wingecarribee (A)	0-4	F	1128
Wingecarribee (A)	0-4	M	1223
Wingecarribee (A)	5-14	F	2998
Wingecarribee (A)	5-14	M	3057
Wingecarribee (A)	15-19	F	1582
Wingecarribee (A)	15-19	M	1450
Wingecarribee (A)	20-24	F	900
Wingecarribee (A)	20-24	M	990
Wingecarribee (A)	25-34	F	1995
Wingecarribee (A)	25-34	M	1973
Wingecarribee (A)	35-44	F	2694
Wingecarribee (A)	35-44	M	2374
Wingecarribee (A)	45-54	F	3448
Wingecarribee (A)	45-54	M	3025
Wingecarribee (A)	55-64	F	3547
Wingecarribee (A)	55-64	M	3095
Wingecarribee (A)	65-74	F	3789
Wingecarribee (A)	65-74	M	3309
Wingecarribee (A)	75-84	F	2014
Wingecarribee (A)	75-84	M	1848
Wingecarribee (A)	85+	F	894
Wingecarribee (A)	85+	M	536
Wollondilly (A)	0-4	F	1576
Wollondilly (A)	0-4	M	1733
Wollondilly (A)	5-14	F	3559
Wollondilly (A)	5-14	M	3810
Wollondilly (A)	15-19	F	1636
Wollondilly (A)	15-19	M	1777
Wollondilly (A)	20-24	F	1468
Wollondilly (A)	20-24	M	1432
Wollondilly (A)	25-34	F	2927
Wollondilly (A)	25-34	M	2780
Wollondilly (A)	35-44	F	3380
Wollondilly (A)	35-44	M	3188
Wollondilly (A)	45-54	F	3432
Wollondilly (A)	45-54	M	3336
Wollondilly (A)	55-64	F	3044
Wollondilly (A)	55-64	M	2977
Wollondilly (A)	65-74	F	1967
Wollondilly (A)	65-74	M	2038
Wollondilly (A)	75-84	F	919
Wollondilly (A)	75-84	M	883
Wollondilly (A)	85+	F	404
Wollondilly (A)	85+	M	247
Wollongong (C)	0-4	F	5878
Wollongong (C)	0-4	M	6154
Wollongong (C)	5-14	F	11943
Wollongong (C)	5-14	M	12584
Wollongong (C)	15-19	F	6357
Wollongong (C)	15-19	M	6652
Wollongong (C)	20-24	F	7403
Wollongong (C)	20-24	M	8125
Wollongong (C)	25-34	F	12929
Wollongong (C)	25-34	M	13103
Wollongong (C)	35-44	F	13105
Wollongong (C)	35-44	M	12732
Wollongong (C)	45-54	F	13362
Wollongong (C)	45-54	M	13097
Wollongong (C)	55-64	F	12514
Wollongong (C)	55-64	M	11759
Wollongong (C)	65-74	F	9671
Wollongong (C)	65-74	M	9013
Wollongong (C)	75-84	F	6605
Wollongong (C)	75-84	M	5386
Wollongong (C)	85+	F	3313
Wollongong (C)	85+	M	1942
Woollahra (A)	0-4	F	1372
Woollahra (A)	0-4	M	1394
Woollahra (A)	5-14	F	2867
Woollahra (A)	5-14	M	2834
Woollahra (A)	15-19	F	1285
Woollahra (A)	15-19	M	1314
Woollahra (A)	20-24	F	1578
Woollahra (A)	20-24	M	1355
Woollahra (A)	25-34	F	5237
Woollahra (A)	25-34	M	4194
Woollahra (A)	35-44	F	4185
Woollahra (A)	35-44	M	3656
Woollahra (A)	45-54	F	3704
Woollahra (A)	45-54	M	3317
Woollahra (A)	55-64	F	3119
Woollahra (A)	55-64	M	2705
Woollahra (A)	65-74	F	2981
Woollahra (A)	65-74	M	2553
Woollahra (A)	75-84	F	1661
Woollahra (A)	75-84	M	1319
Woollahra (A)	85+	F	1014
Woollahra (A)	85+	M	588
Yass Valley (A)	0-4	F	473
Yass Valley (A)	0-4	M	541
Yass Valley (A)	5-14	F	1180
Yass Valley (A)	5-14	M	1208
Yass Valley (A)	15-19	F	526
Yass Valley (A)	15-19	M	499
Yass Valley (A)	20-24	F	359
Yass Valley (A)	20-24	M	365
Yass Valley (A)	25-34	F	767
Yass Valley (A)	25-34	M	692
Yass Valley (A)	35-44	F	1165
Yass Valley (A)	35-44	M	1045
Yass Valley (A)	45-54	F	1286
Yass Valley (A)	45-54	M	1212
Yass Valley (A)	55-64	F	1096
Yass Valley (A)	55-64	M	1097
Yass Valley (A)	65-74	F	787
Yass Valley (A)	65-74	M	803
Yass Valley (A)	75-84	F	383
Yass Valley (A)	75-84	M	350
Yass Valley (A)	85+	F	183
Yass Valley (A)	85+	M	107
Unincorporated NSW	0-4	F	34
Unincorporated NSW	0-4	M	37
Unincorporated NSW	5-14	F	54
Unincorporated NSW	5-14	M	66
Unincorporated NSW	15-19	F	17
Unincorporated NSW	15-19	M	14
Unincorporated NSW	20-24	F	28
Unincorporated NSW	20-24	M	36
Unincorporated NSW	25-34	F	58
Unincorporated NSW	25-34	M	74
Unincorporated NSW	35-44	F	81
Unincorporated NSW	35-44	M	91
Unincorporated NSW	45-54	F	61
Unincorporated NSW	45-54	M	80
Unincorporated NSW	55-64	F	76
Unincorporated NSW	55-64	M	90
Unincorporated NSW	65-74	F	47
Unincorporated NSW	65-74	M	59
Unincorporated NSW	75-84	F	14
Unincorporated NSW	75-84	M	28
Unincorporated NSW	85+	F	10
Unincorporated NSW	85+	M	5
No usual address (NSW)	0-4	F	149
No usual address (NSW)	0-4	M	188
No usual address (NSW)	5-14	F	200
No usual address (NSW)	5-14	M	202
No usual address (NSW)	15-19	F	232
No usual address (NSW)	15-19	M	285
No usual address (NSW)	20-24	F	615
No usual address (NSW)	20-24	M	746
No usual address (NSW)	25-34	F	1091
No usual address (NSW)	25-34	M	1615
No usual address (NSW)	35-44	F	629
No usual address (NSW)	35-44	M	1269
No usual address (NSW)	45-54	F	646
No usual address (NSW)	45-54	M	1148
No usual address (NSW)	55-64	F	732
No usual address (NSW)	55-64	M	986
No usual address (NSW)	65-74	F	477
No usual address (NSW)	65-74	M	719
No usual address (NSW)	75-84	F	120
No usual address (NSW)	75-84	M	162
No usual address (NSW)	85+	F	48
No usual address (NSW)	85+	M	32
Migratory - Offshore - Shipping (NSW)	0-4	F	4
Migratory - Offshore - Shipping (NSW)	0-4	M	10
Migratory - Offshore - Shipping (NSW)	5-14	F	14
Migratory - Offshore - Shipping (NSW)	5-14	M	7
Migratory - Offshore - Shipping (NSW)	15-19	F	7
Migratory - Offshore - Shipping (NSW)	15-19	M	3
Migratory - Offshore - Shipping (NSW)	20-24	F	4
Migratory - Offshore - Shipping (NSW)	20-24	M	9
Migratory - Offshore - Shipping (NSW)	25-34	F	24
Migratory - Offshore - Shipping (NSW)	25-34	M	11
Migratory - Offshore - Shipping (NSW)	35-44	F	14
Migratory - Offshore - Shipping (NSW)	35-44	M	18
Migratory - Offshore - Shipping (NSW)	45-54	F	31
Migratory - Offshore - Shipping (NSW)	45-54	M	25
Migratory - Offshore - Shipping (NSW)	55-64	F	53
Migratory - Offshore - Shipping (NSW)	55-64	M	22
Migratory - Offshore - Shipping (NSW)	65-74	F	60
Migratory - Offshore - Shipping (NSW)	65-74	M	48
Migratory - Offshore - Shipping (NSW)	75-84	F	24
Migratory - Offshore - Shipping (NSW)	75-84	M	16
Migratory - Offshore - Shipping (NSW)	85+	F	7
Migratory - Offshore - Shipping (NSW)	85+	M	3
Alpine (S)	0-4	F	264
Alpine (S)	0-4	M	256
Alpine (S)	5-14	F	692
Alpine (S)	5-14	M	739
Alpine (S)	15-19	F	334
Alpine (S)	15-19	M	330
Alpine (S)	20-24	F	193
Alpine (S)	20-24	M	235
Alpine (S)	25-34	F	480
Alpine (S)	25-34	M	454
Alpine (S)	35-44	F	743
Alpine (S)	35-44	M	632
Alpine (S)	45-54	F	926
Alpine (S)	45-54	M	894
Alpine (S)	55-64	F	1068
Alpine (S)	55-64	M	1081
Alpine (S)	65-74	F	861
Alpine (S)	65-74	M	860
Alpine (S)	75-84	F	479
Alpine (S)	75-84	M	437
Alpine (S)	85+	F	237
Alpine (S)	85+	M	153
Ararat (RC)	0-4	F	260
Ararat (RC)	0-4	M	306
Ararat (RC)	5-14	F	614
Ararat (RC)	5-14	M	621
Ararat (RC)	15-19	F	291
Ararat (RC)	15-19	M	315
Ararat (RC)	20-24	F	231
Ararat (RC)	20-24	M	303
Ararat (RC)	25-34	F	521
Ararat (RC)	25-34	M	714
Ararat (RC)	35-44	F	594
Ararat (RC)	35-44	M	765
Ararat (RC)	45-54	F	752
Ararat (RC)	45-54	M	860
Ararat (RC)	55-64	F	828
Ararat (RC)	55-64	M	953
Ararat (RC)	65-74	F	712
Ararat (RC)	65-74	M	768
Ararat (RC)	75-84	F	413
Ararat (RC)	75-84	M	422
Ararat (RC)	85+	F	225
Ararat (RC)	85+	M	127
Ballarat (C)	0-4	F	3173
Ballarat (C)	0-4	M	3445
Ballarat (C)	5-14	F	6313
Ballarat (C)	5-14	M	6539
Ballarat (C)	15-19	F	3237
Ballarat (C)	15-19	M	3362
Ballarat (C)	20-24	F	3802
Ballarat (C)	20-24	M	3737
Ballarat (C)	25-34	F	6686
Ballarat (C)	25-34	M	6429
Ballarat (C)	35-44	F	6502
Ballarat (C)	35-44	M	5910
Ballarat (C)	45-54	F	6797
Ballarat (C)	45-54	M	6084
Ballarat (C)	55-64	F	6419
Ballarat (C)	55-64	M	5659
Ballarat (C)	65-74	F	5186
Ballarat (C)	65-74	M	4536
Ballarat (C)	75-84	F	3097
Ballarat (C)	75-84	M	2356
Ballarat (C)	85+	F	1601
Ballarat (C)	85+	M	806
Banyule (C)	0-4	F	3796
Banyule (C)	0-4	M	3950
Banyule (C)	5-14	F	6911
Banyule (C)	5-14	M	7354
Banyule (C)	15-19	F	3308
Banyule (C)	15-19	M	3518
Banyule (C)	20-24	F	3582
Banyule (C)	20-24	M	3825
Banyule (C)	25-34	F	8269
Banyule (C)	25-34	M	7975
Banyule (C)	35-44	F	8887
Banyule (C)	35-44	M	8488
Banyule (C)	45-54	F	8436
Banyule (C)	45-54	M	7782
Banyule (C)	55-64	F	7691
Banyule (C)	55-64	M	6847
Banyule (C)	65-74	F	6058
Banyule (C)	65-74	M	5455
Banyule (C)	75-84	F	3627
Banyule (C)	75-84	M	2839
Banyule (C)	85+	F	2066
Banyule (C)	85+	M	1188
Bass Coast (S)	0-4	F	781
Bass Coast (S)	0-4	M	886
Bass Coast (S)	5-14	F	1827
Bass Coast (S)	5-14	M	1851
Bass Coast (S)	15-19	F	761
Bass Coast (S)	15-19	M	827
Bass Coast (S)	20-24	F	561
Bass Coast (S)	20-24	M	560
Bass Coast (S)	25-34	F	1490
Bass Coast (S)	25-34	M	1394
Bass Coast (S)	35-44	F	1790
Bass Coast (S)	35-44	M	1553
Bass Coast (S)	45-54	F	2174
Bass Coast (S)	45-54	M	2061
Bass Coast (S)	55-64	F	2707
Bass Coast (S)	55-64	M	2480
Bass Coast (S)	65-74	F	2741
Bass Coast (S)	65-74	M	2565
Bass Coast (S)	75-84	F	1379
Bass Coast (S)	75-84	M	1285
Bass Coast (S)	85+	F	695
Bass Coast (S)	85+	M	446
Baw Baw (S)	0-4	F	1458
Baw Baw (S)	0-4	M	1484
Baw Baw (S)	5-14	F	3124
Baw Baw (S)	5-14	M	3223
Baw Baw (S)	15-19	F	1451
Baw Baw (S)	15-19	M	1551
Baw Baw (S)	20-24	F	1245
Baw Baw (S)	20-24	M	1263
Baw Baw (S)	25-34	F	2743
Baw Baw (S)	25-34	M	2528
Baw Baw (S)	35-44	F	2867
Baw Baw (S)	35-44	M	2561
Baw Baw (S)	45-54	F	3390
Baw Baw (S)	45-54	M	3090
Baw Baw (S)	55-64	F	3506
Baw Baw (S)	55-64	M	3211
Baw Baw (S)	65-74	F	2934
Baw Baw (S)	65-74	M	2797
Baw Baw (S)	75-84	F	1507
Baw Baw (S)	75-84	M	1422
Baw Baw (S)	85+	F	706
Baw Baw (S)	85+	M	403
Bayside (C)	0-4	F	2445
Bayside (C)	0-4	M	2546
Bayside (C)	5-14	F	6673
Bayside (C)	5-14	M	6757
Bayside (C)	15-19	F	2964
Bayside (C)	15-19	M	3212
Bayside (C)	20-24	F	2381
Bayside (C)	20-24	M	2538
Bayside (C)	25-34	F	4232
Bayside (C)	25-34	M	3745
Bayside (C)	35-44	F	6721
Bayside (C)	35-44	M	5693
Bayside (C)	45-54	F	8364
Bayside (C)	45-54	M	7489
Bayside (C)	55-64	F	6581
Bayside (C)	55-64	M	6058
Bayside (C)	65-74	F	5141
Bayside (C)	65-74	M	4573
Bayside (C)	75-84	F	2968
Bayside (C)	75-84	M	2377
Bayside (C)	85+	F	2393
Bayside (C)	85+	M	1228
Benalla (RC)	0-4	F	310
Benalla (RC)	0-4	M	362
Benalla (RC)	5-14	F	725
Benalla (RC)	5-14	M	777
Benalla (RC)	15-19	F	378
Benalla (RC)	15-19	M	404
Benalla (RC)	20-24	F	303
Benalla (RC)	20-24	M	339
Benalla (RC)	25-34	F	636
Benalla (RC)	25-34	M	572
Benalla (RC)	35-44	F	693
Benalla (RC)	35-44	M	617
Benalla (RC)	45-54	F	1027
Benalla (RC)	45-54	M	838
Benalla (RC)	55-64	F	1180
Benalla (RC)	55-64	M	1083
Benalla (RC)	65-74	F	1005
Benalla (RC)	65-74	M	984
Benalla (RC)	75-84	F	572
Benalla (RC)	75-84	M	531
Benalla (RC)	85+	F	323
Benalla (RC)	85+	M	207
Boroondara (C)	0-4	F	3737
Boroondara (C)	0-4	M	4004
Boroondara (C)	5-14	F	10302
Boroondara (C)	5-14	M	10757
Boroondara (C)	15-19	F	5940
Boroondara (C)	15-19	M	5968
Boroondara (C)	20-24	F	6532
Boroondara (C)	20-24	M	6813
Boroondara (C)	25-34	F	11426
Boroondara (C)	25-34	M	11111
Boroondara (C)	35-44	F	11168
Boroondara (C)	35-44	M	9568
Boroondara (C)	45-54	F	12823
Boroondara (C)	45-54	M	11276
Boroondara (C)	55-64	F	9949
Boroondara (C)	55-64	M	9034
Boroondara (C)	65-74	F	7468
Boroondara (C)	65-74	M	6483
Boroondara (C)	75-84	F	4526
Boroondara (C)	75-84	M	3508
Boroondara (C)	85+	F	3208
Boroondara (C)	85+	M	1627
Brimbank (C)	0-4	F	6275
Brimbank (C)	0-4	M	6676
Brimbank (C)	5-14	F	11264
Brimbank (C)	5-14	M	11643
Brimbank (C)	15-19	F	6003
Brimbank (C)	15-19	M	6251
Brimbank (C)	20-24	F	6991
Brimbank (C)	20-24	M	8158
Brimbank (C)	25-34	F	15182
Brimbank (C)	25-34	M	16128
Brimbank (C)	35-44	F	13237
Brimbank (C)	35-44	M	13079
Brimbank (C)	45-54	F	12624
Brimbank (C)	45-54	M	12260
Brimbank (C)	55-64	F	11497
Brimbank (C)	55-64	M	10670
Brimbank (C)	65-74	F	7892
Brimbank (C)	65-74	M	7684
Brimbank (C)	75-84	F	4242
Brimbank (C)	75-84	M	3620
Brimbank (C)	85+	F	1866
Brimbank (C)	85+	M	1053
Buloke (S)	0-4	F	135
Buloke (S)	0-4	M	119
Buloke (S)	5-14	F	345
Buloke (S)	5-14	M	402
Buloke (S)	15-19	F	159
Buloke (S)	15-19	M	181
Buloke (S)	20-24	F	84
Buloke (S)	20-24	M	119
Buloke (S)	25-34	F	234
Buloke (S)	25-34	M	230
Buloke (S)	35-44	F	289
Buloke (S)	35-44	M	257
Buloke (S)	45-54	F	433
Buloke (S)	45-54	M	429
Buloke (S)	55-64	F	487
Buloke (S)	55-64	M	547
Buloke (S)	65-74	F	395
Buloke (S)	65-74	M	433
Buloke (S)	75-84	F	308
Buloke (S)	75-84	M	281
Buloke (S)	85+	F	201
Buloke (S)	85+	M	136
Campaspe (S)	0-4	F	1053
Campaspe (S)	0-4	M	1024
Campaspe (S)	5-14	F	2199
Campaspe (S)	5-14	M	2354
Campaspe (S)	15-19	F	1091
Campaspe (S)	15-19	M	1248
Campaspe (S)	20-24	F	832
Campaspe (S)	20-24	M	924
Campaspe (S)	25-34	F	1851
Campaspe (S)	25-34	M	1663
Campaspe (S)	35-44	F	2044
Campaspe (S)	35-44	M	1886
Campaspe (S)	45-54	F	2601
Campaspe (S)	45-54	M	2452
Campaspe (S)	55-64	F	2681
Campaspe (S)	55-64	M	2673
Campaspe (S)	65-74	F	2251
Campaspe (S)	65-74	M	2311
Campaspe (S)	75-84	F	1432
Campaspe (S)	75-84	M	1316
Campaspe (S)	85+	F	727
Campaspe (S)	85+	M	437
Cardinia (S)	0-4	F	3767
Cardinia (S)	0-4	M	4056
Cardinia (S)	5-14	F	6799
Cardinia (S)	5-14	M	7106
Cardinia (S)	15-19	F	3007
Cardinia (S)	15-19	M	3219
Cardinia (S)	20-24	F	3036
Cardinia (S)	20-24	M	2909
Cardinia (S)	25-34	F	7240
Cardinia (S)	25-34	M	6463
Cardinia (S)	35-44	F	6742
Cardinia (S)	35-44	M	6455
Cardinia (S)	45-54	F	6388
Cardinia (S)	45-54	M	6092
Cardinia (S)	55-64	F	4886
Cardinia (S)	55-64	M	4750
Cardinia (S)	65-74	F	3579
Cardinia (S)	65-74	M	3317
Cardinia (S)	75-84	F	1595
Cardinia (S)	75-84	M	1530
Cardinia (S)	85+	F	730
Cardinia (S)	85+	M	453
Casey (C)	0-4	F	11606
Casey (C)	0-4	M	12161
Casey (C)	5-14	F	21409
Casey (C)	5-14	M	22666
Casey (C)	15-19	F	10073
Casey (C)	15-19	M	10878
Casey (C)	20-24	F	9966
Casey (C)	20-24	M	10708
Casey (C)	25-34	F	23011
Casey (C)	25-34	M	21424
Casey (C)	35-44	F	22450
Casey (C)	35-44	M	22414
Casey (C)	45-54	F	20023
Casey (C)	45-54	M	19727
Casey (C)	55-64	F	15281
Casey (C)	55-64	M	14812
Casey (C)	65-74	F	9435
Casey (C)	65-74	M	8859
Casey (C)	75-84	F	4845
Casey (C)	75-84	M	4102
Casey (C)	85+	F	2179
Casey (C)	85+	M	1270
Central Goldfields (S)	0-4	F	288
Central Goldfields (S)	0-4	M	296
Central Goldfields (S)	5-14	F	683
Central Goldfields (S)	5-14	M	748
Central Goldfields (S)	15-19	F	320
Central Goldfields (S)	15-19	M	369
Central Goldfields (S)	20-24	F	294
Central Goldfields (S)	20-24	M	330
Central Goldfields (S)	25-34	F	543
Central Goldfields (S)	25-34	M	464
Central Goldfields (S)	35-44	F	620
Central Goldfields (S)	35-44	M	607
Central Goldfields (S)	45-54	F	876
Central Goldfields (S)	45-54	M	851
Central Goldfields (S)	55-64	F	1022
Central Goldfields (S)	55-64	M	1017
Central Goldfields (S)	65-74	F	1037
Central Goldfields (S)	65-74	M	1008
Central Goldfields (S)	75-84	F	610
Central Goldfields (S)	75-84	M	568
Central Goldfields (S)	85+	F	288
Central Goldfields (S)	85+	M	157
Colac-Otway (S)	0-4	F	563
Colac-Otway (S)	0-4	M	603
Colac-Otway (S)	5-14	F	1180
Colac-Otway (S)	5-14	M	1349
Colac-Otway (S)	15-19	F	575
Colac-Otway (S)	15-19	M	621
Colac-Otway (S)	20-24	F	516
Colac-Otway (S)	20-24	M	573
Colac-Otway (S)	25-34	F	1067
Colac-Otway (S)	25-34	M	1142
Colac-Otway (S)	35-44	F	1113
Colac-Otway (S)	35-44	M	1154
Colac-Otway (S)	45-54	F	1443
Colac-Otway (S)	45-54	M	1383
Colac-Otway (S)	55-64	F	1599
Colac-Otway (S)	55-64	M	1545
Colac-Otway (S)	65-74	F	1293
Colac-Otway (S)	65-74	M	1273
Colac-Otway (S)	75-84	F	760
Colac-Otway (S)	75-84	M	636
Colac-Otway (S)	85+	F	371
Colac-Otway (S)	85+	M	208
Corangamite (S)	0-4	F	438
Corangamite (S)	0-4	M	439
Corangamite (S)	5-14	F	959
Corangamite (S)	5-14	M	1096
Corangamite (S)	15-19	F	466
Corangamite (S)	15-19	M	559
Corangamite (S)	20-24	F	343
Corangamite (S)	20-24	M	402
Corangamite (S)	25-34	F	680
Corangamite (S)	25-34	M	678
Corangamite (S)	35-44	F	850
Corangamite (S)	35-44	M	808
Corangamite (S)	45-54	F	1129
Corangamite (S)	45-54	M	1175
Corangamite (S)	55-64	F	1199
Corangamite (S)	55-64	M	1192
Corangamite (S)	65-74	F	964
Corangamite (S)	65-74	M	1020
Corangamite (S)	75-84	F	650
Corangamite (S)	75-84	M	542
Corangamite (S)	85+	F	289
Corangamite (S)	85+	M	175
Darebin (C)	0-4	F	4352
Darebin (C)	0-4	M	4491
Darebin (C)	5-14	F	7115
Darebin (C)	5-14	M	7486
Darebin (C)	15-19	F	3409
Darebin (C)	15-19	M	3521
Darebin (C)	20-24	F	5909
Darebin (C)	20-24	M	5435
Darebin (C)	25-34	F	14483
Darebin (C)	25-34	M	13985
Darebin (C)	35-44	F	11782
Darebin (C)	35-44	M	11154
Darebin (C)	45-54	F	9915
Darebin (C)	45-54	M	9200
Darebin (C)	55-64	F	7013
Darebin (C)	55-64	M	6577
Darebin (C)	65-74	F	5123
Darebin (C)	65-74	M	4291
Darebin (C)	75-84	F	4371
Darebin (C)	75-84	M	3381
Darebin (C)	85+	F	2343
Darebin (C)	85+	M	1397
East Gippsland (S)	0-4	F	1120
East Gippsland (S)	0-4	M	1104
East Gippsland (S)	5-14	F	2419
East Gippsland (S)	5-14	M	2504
East Gippsland (S)	15-19	F	1098
East Gippsland (S)	15-19	M	1196
East Gippsland (S)	20-24	F	892
East Gippsland (S)	20-24	M	931
East Gippsland (S)	25-34	F	1978
East Gippsland (S)	25-34	M	1838
East Gippsland (S)	35-44	F	2243
East Gippsland (S)	35-44	M	2034
East Gippsland (S)	45-54	F	3056
East Gippsland (S)	45-54	M	2713
East Gippsland (S)	55-64	F	3747
