LGA_NAME16	Age	MaritalStatus	Registered	adults
Narrabri (A)	65-74	Never married		344
Narrabri (A)	75-84	Married	0	4
Narrabri (A)	75-84	Married	1	301
Narrabri (A)	75-84	Never married		287
Narrabri (A)	85+	Married	1	50
Narrabri (A)	85+	Never married		107
Narrandera (A)	15-19	Married	0	7
Narrandera (A)	15-19	Never married		267
Narrandera (A)	20-24	Married	0	47
Narrandera (A)	20-24	Married	1	12
Narrandera (A)	20-24	Never married		175
Narrandera (A)	25-34	Married	0	100
Narrandera (A)	25-34	Married	1	181
Narrandera (A)	25-34	Never married		182
Narrandera (A)	35-44	Married	0	78
Narrandera (A)	35-44	Married	1	307
Narrandera (A)	35-44	Never married		170
Narrandera (A)	45-54	Married	0	57
Narrandera (A)	45-54	Married	1	386
Narrandera (A)	45-54	Never married		179
Narrandera (A)	55-64	Married	0	59
Narrandera (A)	55-64	Married	1	427
Narrandera (A)	55-64	Never married		226
Narrandera (A)	65-74	Married	0	15
Narrandera (A)	65-74	Married	1	363
Narrandera (A)	65-74	Never married		196
Narrandera (A)	75-84	Married	1	168
Narrandera (A)	75-84	Never married		143
Narrandera (A)	85+	Married	1	38
Narrandera (A)	85+	Never married		81
Narromine (A)	15-19	Married	0	8
Narromine (A)	15-19	Never married		300
Narromine (A)	20-24	Married	0	65
Narromine (A)	20-24	Married	1	13
Narromine (A)	20-24	Never married		199
Narromine (A)	25-34	Married	0	143
Narromine (A)	25-34	Married	1	211
Narromine (A)	25-34	Never married		206
Narromine (A)	35-44	Married	0	84
Narromine (A)	35-44	Married	1	339
Narromine (A)	35-44	Never married		153
Narromine (A)	45-54	Married	0	72
Narromine (A)	45-54	Married	1	422
Narromine (A)	45-54	Never married		189
Narromine (A)	55-64	Married	0	47
Narromine (A)	55-64	Married	1	464
Narromine (A)	55-64	Never married		238
Narromine (A)	65-74	Married	0	37
Narromine (A)	65-74	Married	1	371
Narromine (A)	65-74	Never married		239
Narromine (A)	75-84	Married	0	8
Narromine (A)	75-84	Married	1	172
Narromine (A)	75-84	Never married		177
Narromine (A)	85+	Married	1	32
Narromine (A)	85+	Never married		71
Newcastle (C)	15-19	Married	0	129
Newcastle (C)	15-19	Married	1	7
Newcastle (C)	15-19	Never married		7671
Newcastle (C)	20-24	Married	0	1581
Newcastle (C)	20-24	Married	1	330
Newcastle (C)	20-24	Never married		9533
Newcastle (C)	25-34	Married	0	5026
Newcastle (C)	25-34	Married	1	6855
Newcastle (C)	25-34	Never married		9459
Newcastle (C)	35-44	Married	0	2620
Newcastle (C)	35-44	Married	1	10233
Newcastle (C)	35-44	Never married		5520
Newcastle (C)	45-54	Married	0	1946
Newcastle (C)	45-54	Married	1	9666
Newcastle (C)	45-54	Never married		6309
Newcastle (C)	55-64	Married	0	1289
Newcastle (C)	55-64	Married	1	9114
Newcastle (C)	55-64	Never married		5960
Newcastle (C)	65-74	Married	0	503
Newcastle (C)	65-74	Married	1	6792
Newcastle (C)	65-74	Never married		4292
Newcastle (C)	75-84	Married	0	120
Newcastle (C)	75-84	Married	1	3368
Newcastle (C)	75-84	Never married		3109
Newcastle (C)	85+	Married	0	16
Newcastle (C)	85+	Married	1	810
Newcastle (C)	85+	Never married		1976
North Sydney (A)	15-19	Married	0	17
North Sydney (A)	15-19	Never married		1561
North Sydney (A)	20-24	Married	0	493
North Sydney (A)	20-24	Married	1	85
North Sydney (A)	20-24	Never married		2359
North Sydney (A)	25-34	Married	0	4171
North Sydney (A)	25-34	Married	1	4540
North Sydney (A)	25-34	Never married		5615
North Sydney (A)	35-44	Married	0	1865
North Sydney (A)	35-44	Married	1	5672
North Sydney (A)	35-44	Never married		3441
North Sydney (A)	45-54	Married	0	974
North Sydney (A)	45-54	Married	1	3652
North Sydney (A)	45-54	Never married		2652
North Sydney (A)	55-64	Married	0	603
North Sydney (A)	55-64	Married	1	3227
North Sydney (A)	55-64	Never married		2413
North Sydney (A)	65-74	Married	0	334
North Sydney (A)	65-74	Married	1	2735
North Sydney (A)	65-74	Never married		2069
North Sydney (A)	75-84	Married	0	73
North Sydney (A)	75-84	Married	1	1089
North Sydney (A)	75-84	Never married		1130
North Sydney (A)	85+	Married	0	12
North Sydney (A)	85+	Married	1	218
North Sydney (A)	85+	Never married		623
Northern Beaches (A)	15-19	Married	0	48
Northern Beaches (A)	15-19	Married	1	8
Northern Beaches (A)	15-19	Never married		13481
Northern Beaches (A)	20-24	Married	0	989
Northern Beaches (A)	20-24	Married	1	281
Northern Beaches (A)	20-24	Never married		10061
Northern Beaches (A)	25-34	Married	0	6317
Northern Beaches (A)	25-34	Married	1	9622
Northern Beaches (A)	25-34	Never married		10731
Northern Beaches (A)	35-44	Married	0	4809
Northern Beaches (A)	35-44	Married	1	23996
Northern Beaches (A)	35-44	Never married		6495
Northern Beaches (A)	45-54	Married	0	3597
Northern Beaches (A)	45-54	Married	1	23572
Northern Beaches (A)	45-54	Never married		7441
Northern Beaches (A)	55-64	Married	0	2024
Northern Beaches (A)	55-64	Married	1	17100
Northern Beaches (A)	55-64	Never married		6673
Northern Beaches (A)	65-74	Married	0	895
Northern Beaches (A)	65-74	Married	1	13261
Northern Beaches (A)	65-74	Never married		5739
Northern Beaches (A)	75-84	Married	0	222
Northern Beaches (A)	75-84	Married	1	6592
Northern Beaches (A)	75-84	Never married		4442
Northern Beaches (A)	85+	Married	0	38
Northern Beaches (A)	85+	Married	1	1643
Northern Beaches (A)	85+	Never married		3149
Oberon (A)	15-19	Married	0	5
Oberon (A)	15-19	Never married		290
Oberon (A)	20-24	Married	0	49
Oberon (A)	20-24	Married	1	10
Oberon (A)	20-24	Never married		138
Oberon (A)	25-34	Married	0	123
Oberon (A)	25-34	Married	1	143
Oberon (A)	25-34	Never married		126
Oberon (A)	35-44	Married	0	72
Oberon (A)	35-44	Married	1	274
Oberon (A)	35-44	Never married		123
Oberon (A)	45-54	Married	0	77
Oberon (A)	45-54	Married	1	388
Oberon (A)	45-54	Never married		185
Oberon (A)	55-64	Married	0	56
Oberon (A)	55-64	Married	1	415
Oberon (A)	55-64	Never married		155
Oberon (A)	65-74	Married	0	36
Oberon (A)	65-74	Married	1	397
Oberon (A)	65-74	Never married		193
Oberon (A)	75-84	Married	0	11
Oberon (A)	75-84	Married	1	118
Oberon (A)	75-84	Never married		94
Oberon (A)	85+	Married	1	19
Oberon (A)	85+	Never married		48
Orange (C)	15-19	Married	0	51
Orange (C)	15-19	Married	1	7
Orange (C)	15-19	Never married		2168
Orange (C)	20-24	Married	0	443
Orange (C)	20-24	Married	1	135
Orange (C)	20-24	Never married		1340
Orange (C)	25-34	Married	0	985
Orange (C)	25-34	Married	1	1997
Orange (C)	25-34	Never married		1718
Orange (C)	35-44	Married	0	594
Orange (C)	35-44	Married	1	2677
Orange (C)	35-44	Never married		1236
Orange (C)	45-54	Married	0	478
Orange (C)	45-54	Married	1	2597
Orange (C)	45-54	Never married		1370
Orange (C)	55-64	Married	0	252
Orange (C)	55-64	Married	1	2523
Orange (C)	55-64	Never married		1342
Orange (C)	65-74	Married	0	142
Orange (C)	65-74	Married	1	1898
Orange (C)	65-74	Never married		1046
Orange (C)	75-84	Married	0	30
Orange (C)	75-84	Married	1	983
Orange (C)	75-84	Never married		843
Orange (C)	85+	Married	0	6
Orange (C)	85+	Married	1	188
Orange (C)	85+	Never married		411
Parkes (A)	15-19	Married	0	24
Parkes (A)	15-19	Married	1	3
Parkes (A)	15-19	Never married		825
Parkes (A)	20-24	Married	0	149
Parkes (A)	20-24	Married	1	32
Parkes (A)	20-24	Never married		488
Parkes (A)	25-34	Married	0	314
Parkes (A)	25-34	Married	1	557
Parkes (A)	25-34	Never married		477
Parkes (A)	35-44	Married	0	177
Parkes (A)	35-44	Married	1	805
Parkes (A)	35-44	Never married		369
Parkes (A)	45-54	Married	0	162
Parkes (A)	45-54	Married	1	994
Parkes (A)	45-54	Never married		512
Parkes (A)	55-64	Married	0	118
Parkes (A)	55-64	Married	1	1048
Parkes (A)	55-64	Never married		517
Parkes (A)	65-74	Married	0	47
Parkes (A)	65-74	Married	1	762
Parkes (A)	65-74	Never married		417
Parkes (A)	75-84	Married	0	15
Parkes (A)	75-84	Married	1	389
Parkes (A)	75-84	Never married		342
Parkes (A)	85+	Married	1	100
Parkes (A)	85+	Never married		179
Parramatta (C)	15-19	Married	0	49
Parramatta (C)	15-19	Married	1	8
Parramatta (C)	15-19	Never married		10612
Parramatta (C)	20-24	Married	0	896
Parramatta (C)	20-24	Married	1	785
Parramatta (C)	20-24	Never married		11589
Parramatta (C)	25-34	Married	0	3762
Parramatta (C)	25-34	Married	1	21496
Parramatta (C)	25-34	Never married		15666
Parramatta (C)	35-44	Married	0	2139
Parramatta (C)	35-44	Married	1	23065
Parramatta (C)	35-44	Never married		7324
Parramatta (C)	45-54	Married	0	1505
Parramatta (C)	45-54	Married	1	16281
Parramatta (C)	45-54	Never married		6692
Parramatta (C)	55-64	Married	0	943
Parramatta (C)	55-64	Married	1	13455
Parramatta (C)	55-64	Never married		6167
Parramatta (C)	65-74	Married	0	376
Parramatta (C)	65-74	Married	1	8986
Parramatta (C)	65-74	Never married		4181
Parramatta (C)	75-84	Married	0	127
Parramatta (C)	75-84	Married	1	4305
Parramatta (C)	75-84	Never married		2997
Parramatta (C)	85+	Married	0	16
Parramatta (C)	85+	Married	1	894
Parramatta (C)	85+	Never married		1810
Penrith (C)	15-19	Married	0	181
Penrith (C)	15-19	Married	1	12
Penrith (C)	15-19	Never married		11886
Penrith (C)	20-24	Married	0	1753
Penrith (C)	20-24	Married	1	679
Penrith (C)	20-24	Never married		10167
Penrith (C)	25-34	Married	0	5158
Penrith (C)	25-34	Married	1	11544
Penrith (C)	25-34	Never married		10529
Penrith (C)	35-44	Married	0	3135
Penrith (C)	35-44	Married	1	15390
Penrith (C)	35-44	Never married		6569
Penrith (C)	45-54	Married	0	2335
Penrith (C)	45-54	Married	1	13939
Penrith (C)	45-54	Never married		6481
Penrith (C)	55-64	Married	0	1328
Penrith (C)	55-64	Married	1	13332
Penrith (C)	55-64	Never married		5817
Penrith (C)	65-74	Married	0	505
Penrith (C)	65-74	Married	1	8457
Penrith (C)	65-74	Never married		4180
Penrith (C)	75-84	Married	0	109
Penrith (C)	75-84	Married	1	2761
Penrith (C)	75-84	Never married		2443
Penrith (C)	85+	Married	0	9
Penrith (C)	85+	Married	1	419
Penrith (C)	85+	Never married		1174
Port Macquarie-Hastings (A)	15-19	Married	0	57
Port Macquarie-Hastings (A)	15-19	Never married		3956
Port Macquarie-Hastings (A)	20-24	Married	0	530
Port Macquarie-Hastings (A)	20-24	Married	1	134
Port Macquarie-Hastings (A)	20-24	Never married		1995
Port Macquarie-Hastings (A)	25-34	Married	0	1353
Port Macquarie-Hastings (A)	25-34	Married	1	2232
Port Macquarie-Hastings (A)	25-34	Never married		2276
Port Macquarie-Hastings (A)	35-44	Married	0	1142
Port Macquarie-Hastings (A)	35-44	Married	1	4253
Port Macquarie-Hastings (A)	35-44	Never married		2007
Port Macquarie-Hastings (A)	45-54	Married	0	1120
Port Macquarie-Hastings (A)	45-54	Married	1	5220
Port Macquarie-Hastings (A)	45-54	Never married		2850
Port Macquarie-Hastings (A)	55-64	Married	0	924
Port Macquarie-Hastings (A)	55-64	Married	1	5915
Port Macquarie-Hastings (A)	55-64	Never married		3109
Port Macquarie-Hastings (A)	65-74	Married	0	554
Port Macquarie-Hastings (A)	65-74	Married	1	6716
Port Macquarie-Hastings (A)	65-74	Never married		2879
Port Macquarie-Hastings (A)	75-84	Married	0	173
Port Macquarie-Hastings (A)	75-84	Married	1	3578
Port Macquarie-Hastings (A)	75-84	Never married		2313
Port Macquarie-Hastings (A)	85+	Married	0	31
Port Macquarie-Hastings (A)	85+	Married	1	806
Port Macquarie-Hastings (A)	85+	Never married		1346
Port Stephens (A)	15-19	Married	0	65
Port Stephens (A)	15-19	Married	1	3
Port Stephens (A)	15-19	Never married		3645
Port Stephens (A)	20-24	Married	0	531
Port Stephens (A)	20-24	Married	1	136
Port Stephens (A)	20-24	Never married		2299
Port Stephens (A)	25-34	Married	0	1309
Port Stephens (A)	25-34	Married	1	2315
Port Stephens (A)	25-34	Never married		2131
Port Stephens (A)	35-44	Married	0	1101
Port Stephens (A)	35-44	Married	1	4045
Port Stephens (A)	35-44	Never married		1881
Port Stephens (A)	45-54	Married	0	972
Port Stephens (A)	45-54	Married	1	4937
Port Stephens (A)	45-54	Never married		2341
Port Stephens (A)	55-64	Married	0	706
Port Stephens (A)	55-64	Married	1	5429
Port Stephens (A)	55-64	Never married		2360
Port Stephens (A)	65-74	Married	0	396
Port Stephens (A)	65-74	Married	1	5444
Port Stephens (A)	65-74	Never married		2263
Port Stephens (A)	75-84	Married	0	109
Port Stephens (A)	75-84	Married	1	2429
Port Stephens (A)	75-84	Never married		1551
Port Stephens (A)	85+	Married	0	22
Port Stephens (A)	85+	Married	1	414
Port Stephens (A)	85+	Never married		726
Queanbeyan-Palerang Regional (A)	15-19	Married	0	36
Queanbeyan-Palerang Regional (A)	15-19	Never married		3174
Queanbeyan-Palerang Regional (A)	20-24	Married	0	472
Queanbeyan-Palerang Regional (A)	20-24	Married	1	149
Queanbeyan-Palerang Regional (A)	20-24	Never married		2186
Queanbeyan-Palerang Regional (A)	25-34	Married	0	1424
Queanbeyan-Palerang Regional (A)	25-34	Married	1	2921
Queanbeyan-Palerang Regional (A)	25-34	Never married		2404
Queanbeyan-Palerang Regional (A)	35-44	Married	0	1001
Queanbeyan-Palerang Regional (A)	35-44	Married	1	4486
Queanbeyan-Palerang Regional (A)	35-44	Never married		1582
Queanbeyan-Palerang Regional (A)	45-54	Married	0	938
Queanbeyan-Palerang Regional (A)	45-54	Married	1	5027
Queanbeyan-Palerang Regional (A)	45-54	Never married		2051
Queanbeyan-Palerang Regional (A)	55-64	Married	0	541
Queanbeyan-Palerang Regional (A)	55-64	Married	1	3840
Queanbeyan-Palerang Regional (A)	55-64	Never married		1751
Queanbeyan-Palerang Regional (A)	65-74	Married	0	194
Queanbeyan-Palerang Regional (A)	65-74	Married	1	2306
Queanbeyan-Palerang Regional (A)	65-74	Never married		1108
Queanbeyan-Palerang Regional (A)	75-84	Married	0	43
Queanbeyan-Palerang Regional (A)	75-84	Married	1	846
Queanbeyan-Palerang Regional (A)	75-84	Never married		678
Queanbeyan-Palerang Regional (A)	85+	Married	0	3
Queanbeyan-Palerang Regional (A)	85+	Married	1	146
Queanbeyan-Palerang Regional (A)	85+	Never married		313
Randwick (C)	15-19	Married	0	69
Randwick (C)	15-19	Never married		6489
Randwick (C)	20-24	Married	0	899
Randwick (C)	20-24	Married	1	126
Randwick (C)	20-24	Never married		10778
Randwick (C)	25-34	Married	0	5556
Randwick (C)	25-34	Married	1	5589
Randwick (C)	25-34	Never married		11638
Randwick (C)	35-44	Married	0	2868
Randwick (C)	35-44	Married	1	10612
Randwick (C)	35-44	Never married		5000
Randwick (C)	45-54	Married	0	1690
Randwick (C)	45-54	Married	1	8790
Randwick (C)	45-54	Never married		4671
Randwick (C)	55-64	Married	0	945
Randwick (C)	55-64	Married	1	6507
Randwick (C)	55-64	Never married		4180
Randwick (C)	65-74	Married	0	405
Randwick (C)	65-74	Married	1	4804
Randwick (C)	65-74	Never married		3311
Randwick (C)	75-84	Married	0	100
Randwick (C)	75-84	Married	1	2618
Randwick (C)	75-84	Never married		2364
Randwick (C)	85+	Married	0	21
Randwick (C)	85+	Married	1	661
Randwick (C)	85+	Never married		1467
Richmond Valley (A)	15-19	Married	0	34
Richmond Valley (A)	15-19	Never married		1296
Richmond Valley (A)	20-24	Married	0	188
Richmond Valley (A)	20-24	Married	1	50
Richmond Valley (A)	20-24	Never married		732
Richmond Valley (A)	25-34	Married	0	447
Richmond Valley (A)	25-34	Married	1	638
Richmond Valley (A)	25-34	Never married		678
Richmond Valley (A)	35-44	Married	0	361
Richmond Valley (A)	35-44	Married	1	1102
Richmond Valley (A)	35-44	Never married		713
Richmond Valley (A)	45-54	Married	0	354
Richmond Valley (A)	45-54	Married	1	1329
Richmond Valley (A)	45-54	Never married		927
Richmond Valley (A)	55-64	Married	0	280
Richmond Valley (A)	55-64	Married	1	1671
Richmond Valley (A)	55-64	Never married		965
Richmond Valley (A)	65-74	Married	0	169
Richmond Valley (A)	65-74	Married	1	1483
Richmond Valley (A)	65-74	Never married		793
Richmond Valley (A)	75-84	Married	0	44
Richmond Valley (A)	75-84	Married	1	793
Richmond Valley (A)	75-84	Never married		639
Richmond Valley (A)	85+	Married	0	10
Richmond Valley (A)	85+	Married	1	144
Richmond Valley (A)	85+	Never married		329
Rockdale (C)	15-19	Married	0	11
Rockdale (C)	15-19	Married	1	13
Rockdale (C)	15-19	Never married		5133
Rockdale (C)	20-24	Married	0	506
Rockdale (C)	20-24	Married	1	620
Rockdale (C)	20-24	Never married		6294
Rockdale (C)	25-34	Married	0	2620
Rockdale (C)	25-34	Married	1	8558
Rockdale (C)	25-34	Never married		8798
Rockdale (C)	35-44	Married	0	1452
Rockdale (C)	35-44	Married	1	9014
Rockdale (C)	35-44	Never married		4074
Rockdale (C)	45-54	Married	0	938
Rockdale (C)	45-54	Married	1	7210
Rockdale (C)	45-54	Never married		3943
Rockdale (C)	55-64	Married	0	621
Rockdale (C)	55-64	Married	1	5905
Rockdale (C)	55-64	Never married		3479
Rockdale (C)	65-74	Married	0	272
Rockdale (C)	65-74	Married	1	4637
Rockdale (C)	65-74	Never married		2673
Rockdale (C)	75-84	Married	0	91
Rockdale (C)	75-84	Married	1	2606
Rockdale (C)	75-84	Never married		1999
Rockdale (C)	85+	Married	0	18
Rockdale (C)	85+	Married	1	623
Rockdale (C)	85+	Never married		1161
Ryde (C)	15-19	Married	0	44
Ryde (C)	15-19	Married	1	8
Ryde (C)	15-19	Never married		5474
Ryde (C)	20-24	Married	0	674
Ryde (C)	20-24	Married	1	285
Ryde (C)	20-24	Never married		7351
Ryde (C)	25-34	Married	0	2557
Ryde (C)	25-34	Married	1	8573
Ryde (C)	25-34	Never married		8354
Ryde (C)	35-44	Married	0	1292
Ryde (C)	35-44	Married	1	11036
Ryde (C)	35-44	Never married		3709
Ryde (C)	45-54	Married	0	842
Ryde (C)	45-54	Married	1	9070
Ryde (C)	45-54	Never married		3552
Ryde (C)	55-64	Married	0	531
Ryde (C)	55-64	Married	1	7351
Ryde (C)	55-64	Never married		3481
Ryde (C)	65-74	Married	0	250
Ryde (C)	65-74	Married	1	4928
Ryde (C)	65-74	Never married		2441
Ryde (C)	75-84	Married	0	70
Ryde (C)	75-84	Married	1	2522
Ryde (C)	75-84	Never married		2062
Ryde (C)	85+	Married	0	9
Ryde (C)	85+	Married	1	677
Ryde (C)	85+	Never married		1410
Shellharbour (C)	15-19	Married	0	61
Shellharbour (C)	15-19	Married	1	3
Shellharbour (C)	15-19	Never married		4367
Shellharbour (C)	20-24	Married	0	520
Shellharbour (C)	20-24	Married	1	158
Shellharbour (C)	20-24	Never married		3164
Shellharbour (C)	25-34	Married	0	1394
Shellharbour (C)	25-34	Married	1	3143
Shellharbour (C)	25-34	Never married		2770
Shellharbour (C)	35-44	Married	0	1005
Shellharbour (C)	35-44	Married	1	4972
Shellharbour (C)	35-44	Never married		1975
Shellharbour (C)	45-54	Married	0	867
Shellharbour (C)	45-54	Married	1	5318
Shellharbour (C)	45-54	Never married		2361
Shellharbour (C)	55-64	Married	0	545
Shellharbour (C)	55-64	Married	1	5118
Shellharbour (C)	55-64	Never married		2094
Shellharbour (C)	65-74	Married	0	250
Shellharbour (C)	65-74	Married	1	3964
Shellharbour (C)	65-74	Never married		1619
Shellharbour (C)	75-84	Married	0	79
Shellharbour (C)	75-84	Married	1	1809
Shellharbour (C)	75-84	Never married		1253
Shellharbour (C)	85+	Married	0	18
Shellharbour (C)	85+	Married	1	352
Shellharbour (C)	85+	Never married		579
Shoalhaven (C)	15-19	Married	0	88
Shoalhaven (C)	15-19	Married	1	8
Shoalhaven (C)	15-19	Never married		4650
Shoalhaven (C)	20-24	Married	0	790
Shoalhaven (C)	20-24	Married	1	216
Shoalhaven (C)	20-24	Never married		2713
Shoalhaven (C)	25-34	Married	0	1876
Shoalhaven (C)	25-34	Married	1	2898
Shoalhaven (C)	25-34	Never married		3047
Shoalhaven (C)	35-44	Married	0	1381
Shoalhaven (C)	35-44	Married	1	4764
Shoalhaven (C)	35-44	Never married		2634
Shoalhaven (C)	45-54	Married	0	1438
Shoalhaven (C)	45-54	Married	1	5943
Shoalhaven (C)	45-54	Never married		3467
Shoalhaven (C)	55-64	Married	0	1152
Shoalhaven (C)	55-64	Married	1	8099
Shoalhaven (C)	55-64	Never married		4062
Shoalhaven (C)	65-74	Married	0	673
Shoalhaven (C)	65-74	Married	1	8474
Shoalhaven (C)	65-74	Never married		3712
Shoalhaven (C)	75-84	Married	0	179
Shoalhaven (C)	75-84	Married	1	4114
Shoalhaven (C)	75-84	Never married		2673
Shoalhaven (C)	85+	Married	0	44
Shoalhaven (C)	85+	Married	1	798
Shoalhaven (C)	85+	Never married		1398
Singleton (A)	15-19	Married	0	18
Singleton (A)	15-19	Never married		1398
Singleton (A)	20-24	Married	0	247
Singleton (A)	20-24	Married	1	68
Singleton (A)	20-24	Never married		856
Singleton (A)	25-34	Married	0	586
Singleton (A)	25-34	Married	1	1099
Singleton (A)	25-34	Never married		804
Singleton (A)	35-44	Married	0	381
Singleton (A)	35-44	Married	1	1753
Singleton (A)	35-44	Never married		603
Singleton (A)	45-54	Married	0	325
Singleton (A)	45-54	Married	1	1897
Singleton (A)	45-54	Never married		748
Singleton (A)	55-64	Married	0	163
Singleton (A)	55-64	Married	1	1674
Singleton (A)	55-64	Never married		560
Singleton (A)	65-74	Married	0	75
Singleton (A)	65-74	Married	1	967
Singleton (A)	65-74	Never married		419
Singleton (A)	75-84	Married	0	9
Singleton (A)	75-84	Married	1	409
Singleton (A)	75-84	Never married		279
Singleton (A)	85+	Married	0	3
Singleton (A)	85+	Married	1	66
Singleton (A)	85+	Never married		147
Snowy Monaro Regional (A)	15-19	Married	0	23
Snowy Monaro Regional (A)	15-19	Never married		953
Snowy Monaro Regional (A)	20-24	Married	0	165
Snowy Monaro Regional (A)	20-24	Married	1	29
Snowy Monaro Regional (A)	20-24	Never married		610
