LGA_NAME16	Age	persons
Gawler (T)	75-84	1590
Gawler (T)	85+	668
Goyder (DC)	0-4	209
Goyder (DC)	5-14	506
Goyder (DC)	15-19	214
Goyder (DC)	20-24	158
Goyder (DC)	25-34	330
Goyder (DC)	35-44	450
Goyder (DC)	45-54	590
Goyder (DC)	55-64	753
Goyder (DC)	65-74	558
Goyder (DC)	75-84	283
Goyder (DC)	85+	91
Grant (DC)	0-4	417
Grant (DC)	5-14	1119
Grant (DC)	15-19	511
Grant (DC)	20-24	331
Grant (DC)	25-34	767
Grant (DC)	35-44	1087
Grant (DC)	45-54	1407
Grant (DC)	55-64	1247
Grant (DC)	65-74	892
Grant (DC)	75-84	323
Grant (DC)	85+	111
Holdfast Bay (C)	0-4	1512
Holdfast Bay (C)	5-14	3235
Holdfast Bay (C)	15-19	1814
Holdfast Bay (C)	20-24	2071
Holdfast Bay (C)	25-34	4097
Holdfast Bay (C)	35-44	4162
Holdfast Bay (C)	45-54	4757
Holdfast Bay (C)	55-64	5237
Holdfast Bay (C)	65-74	4292
Holdfast Bay (C)	75-84	2481
Holdfast Bay (C)	85+	1686
Kangaroo Island (DC)	0-4	247
Kangaroo Island (DC)	5-14	527
Kangaroo Island (DC)	15-19	218
Kangaroo Island (DC)	20-24	156
Kangaroo Island (DC)	25-34	448
Kangaroo Island (DC)	35-44	474
Kangaroo Island (DC)	45-54	685
Kangaroo Island (DC)	55-64	849
Kangaroo Island (DC)	65-74	691
Kangaroo Island (DC)	75-84	279
Kangaroo Island (DC)	85+	123
Karoonda East Murray (DC)	0-4	47
Karoonda East Murray (DC)	5-14	150
Karoonda East Murray (DC)	15-19	62
Karoonda East Murray (DC)	20-24	39
Karoonda East Murray (DC)	25-34	70
Karoonda East Murray (DC)	35-44	125
Karoonda East Murray (DC)	45-54	157
Karoonda East Murray (DC)	55-64	166
Karoonda East Murray (DC)	65-74	152
Karoonda East Murray (DC)	75-84	79
Karoonda East Murray (DC)	85+	50
Kimba (DC)	0-4	97
Kimba (DC)	5-14	148
Kimba (DC)	15-19	39
Kimba (DC)	20-24	43
Kimba (DC)	25-34	140
Kimba (DC)	35-44	109
Kimba (DC)	45-54	137
Kimba (DC)	55-64	136
Kimba (DC)	65-74	107
Kimba (DC)	75-84	75
Kimba (DC)	85+	32
Kingston (DC) (SA)	0-4	127
Kingston (DC) (SA)	5-14	245
Kingston (DC) (SA)	15-19	102
Kingston (DC) (SA)	20-24	105
Kingston (DC) (SA)	25-34	229
Kingston (DC) (SA)	35-44	231
Kingston (DC) (SA)	45-54	259
Kingston (DC) (SA)	55-64	389
Kingston (DC) (SA)	65-74	364
Kingston (DC) (SA)	75-84	225
Kingston (DC) (SA)	85+	70
Light (RegC)	0-4	879
Light (RegC)	5-14	2315
Light (RegC)	15-19	1065
Light (RegC)	20-24	802
Light (RegC)	25-34	1509
Light (RegC)	35-44	1956
Light (RegC)	45-54	2320
Light (RegC)	55-64	2011
Light (RegC)	65-74	1220
Light (RegC)	75-84	493
Light (RegC)	85+	166
Lower Eyre Peninsula (DC)	0-4	316
Lower Eyre Peninsula (DC)	5-14	774
Lower Eyre Peninsula (DC)	15-19	326
Lower Eyre Peninsula (DC)	20-24	185
Lower Eyre Peninsula (DC)	25-34	562
Lower Eyre Peninsula (DC)	35-44	736
Lower Eyre Peninsula (DC)	45-54	889
Lower Eyre Peninsula (DC)	55-64	831
Lower Eyre Peninsula (DC)	65-74	578
Lower Eyre Peninsula (DC)	75-84	232
Lower Eyre Peninsula (DC)	85+	76
Loxton Waikerie (DC)	0-4	659
Loxton Waikerie (DC)	5-14	1366
Loxton Waikerie (DC)	15-19	701
Loxton Waikerie (DC)	20-24	499
Loxton Waikerie (DC)	25-34	1010
Loxton Waikerie (DC)	35-44	1255
Loxton Waikerie (DC)	45-54	1642
Loxton Waikerie (DC)	55-64	1694
Loxton Waikerie (DC)	65-74	1516
Loxton Waikerie (DC)	75-84	759
Loxton Waikerie (DC)	85+	380
Mallala (DC)	0-4	492
Mallala (DC)	5-14	1203
Mallala (DC)	15-19	582
Mallala (DC)	20-24	502
Mallala (DC)	25-34	898
Mallala (DC)	35-44	1147
Mallala (DC)	45-54	1561
Mallala (DC)	55-64	1231
Mallala (DC)	65-74	809
Mallala (DC)	75-84	284
Mallala (DC)	85+	90
Maralinga Tjarutja (AC)	5-14	9
Maralinga Tjarutja (AC)	15-19	7
Maralinga Tjarutja (AC)	20-24	6
Maralinga Tjarutja (AC)	25-34	4
Maralinga Tjarutja (AC)	35-44	9
Maralinga Tjarutja (AC)	45-54	10
Maralinga Tjarutja (AC)	55-64	12
Marion (C)	0-4	5239
Marion (C)	5-14	9143
Marion (C)	15-19	5029
Marion (C)	20-24	6372
Marion (C)	25-34	13075
Marion (C)	35-44	11775
Marion (C)	45-54	11220
Marion (C)	55-64	11325
Marion (C)	65-74	7949
Marion (C)	75-84	4722
Marion (C)	85+	2760
Mid Murray (DC)	0-4	352
Mid Murray (DC)	5-14	784
Mid Murray (DC)	15-19	429
Mid Murray (DC)	20-24	350
Mid Murray (DC)	25-34	734
Mid Murray (DC)	35-44	861
Mid Murray (DC)	45-54	1350
Mid Murray (DC)	55-64	1571
Mid Murray (DC)	65-74	1406
Mid Murray (DC)	75-84	610
Mid Murray (DC)	85+	188
Mitcham (C)	0-4	3457
Mitcham (C)	5-14	7968
Mitcham (C)	15-19	4281
Mitcham (C)	20-24	4119
Mitcham (C)	25-34	6957
Mitcham (C)	35-44	8353
Mitcham (C)	45-54	8946
Mitcham (C)	55-64	8061
Mitcham (C)	65-74	6634
Mitcham (C)	75-84	3805
Mitcham (C)	85+	2225
Mount Barker (DC)	0-4	2151
Mount Barker (DC)	5-14	4593
Mount Barker (DC)	15-19	2311
Mount Barker (DC)	20-24	1910
Mount Barker (DC)	25-34	3843
Mount Barker (DC)	35-44	4425
Mount Barker (DC)	45-54	4791
Mount Barker (DC)	55-64	4230
Mount Barker (DC)	65-74	3155
Mount Barker (DC)	75-84	1372
Mount Barker (DC)	85+	620
Mount Gambier (C)	0-4	1677
Mount Gambier (C)	5-14	3530
Mount Gambier (C)	15-19	1675
Mount Gambier (C)	20-24	1512
Mount Gambier (C)	25-34	3187
Mount Gambier (C)	35-44	3078
Mount Gambier (C)	45-54	3491
Mount Gambier (C)	55-64	3267
Mount Gambier (C)	65-74	2589
Mount Gambier (C)	75-84	1573
Mount Gambier (C)	85+	696
Mount Remarkable (DC)	0-4	117
Mount Remarkable (DC)	5-14	288
Mount Remarkable (DC)	15-19	165
Mount Remarkable (DC)	20-24	93
Mount Remarkable (DC)	25-34	178
Mount Remarkable (DC)	35-44	266
Mount Remarkable (DC)	45-54	434
Mount Remarkable (DC)	55-64	563
Mount Remarkable (DC)	65-74	451
Mount Remarkable (DC)	75-84	222
Mount Remarkable (DC)	85+	88
Murray Bridge (RC)	0-4	1171
Murray Bridge (RC)	5-14	2449
Murray Bridge (RC)	15-19	1302
Murray Bridge (RC)	20-24	1433
Murray Bridge (RC)	25-34	2685
Murray Bridge (RC)	35-44	2316
Murray Bridge (RC)	45-54	2811
Murray Bridge (RC)	55-64	2567
Murray Bridge (RC)	65-74	2321
Murray Bridge (RC)	75-84	1305
Murray Bridge (RC)	85+	503
Naracoorte and Lucindale (DC)	0-4	487
Naracoorte and Lucindale (DC)	5-14	1123
Naracoorte and Lucindale (DC)	15-19	455
Naracoorte and Lucindale (DC)	20-24	407
Naracoorte and Lucindale (DC)	25-34	980
Naracoorte and Lucindale (DC)	35-44	1064
Naracoorte and Lucindale (DC)	45-54	1131
Naracoorte and Lucindale (DC)	55-64	1094
Naracoorte and Lucindale (DC)	65-74	856
Naracoorte and Lucindale (DC)	75-84	457
Naracoorte and Lucindale (DC)	85+	226
Northern Areas (DC)	0-4	282
Northern Areas (DC)	5-14	515
Northern Areas (DC)	15-19	226
Northern Areas (DC)	20-24	212
Northern Areas (DC)	25-34	404
Northern Areas (DC)	35-44	457
Northern Areas (DC)	45-54	615
Northern Areas (DC)	55-64	743
Northern Areas (DC)	65-74	628
Northern Areas (DC)	75-84	295
Northern Areas (DC)	85+	144
Norwood Payneham St Peters (C)	0-4	1680
Norwood Payneham St Peters (C)	5-14	3374
Norwood Payneham St Peters (C)	15-19	1933
Norwood Payneham St Peters (C)	20-24	2666
Norwood Payneham St Peters (C)	25-34	5477
Norwood Payneham St Peters (C)	35-44	4569
Norwood Payneham St Peters (C)	45-54	4605
Norwood Payneham St Peters (C)	55-64	4147
Norwood Payneham St Peters (C)	65-74	3307
Norwood Payneham St Peters (C)	75-84	2301
Norwood Payneham St Peters (C)	85+	1314
Onkaparinga (C)	0-4	10292
Onkaparinga (C)	5-14	20903
Onkaparinga (C)	15-19	10413
Onkaparinga (C)	20-24	10041
Onkaparinga (C)	25-34	20693
Onkaparinga (C)	35-44	21432
Onkaparinga (C)	45-54	22579
Onkaparinga (C)	55-64	21521
Onkaparinga (C)	65-74	17381
Onkaparinga (C)	75-84	8045
Onkaparinga (C)	85+	3464
Orroroo/Carrieton (DC)	0-4	38
Orroroo/Carrieton (DC)	5-14	111
Orroroo/Carrieton (DC)	15-19	30
Orroroo/Carrieton (DC)	20-24	29
Orroroo/Carrieton (DC)	25-34	81
Orroroo/Carrieton (DC)	35-44	78
Orroroo/Carrieton (DC)	45-54	112
Orroroo/Carrieton (DC)	55-64	167
Orroroo/Carrieton (DC)	65-74	130
Orroroo/Carrieton (DC)	75-84	73
Orroroo/Carrieton (DC)	85+	47
Peterborough (DC)	0-4	71
Peterborough (DC)	5-14	163
Peterborough (DC)	15-19	93
Peterborough (DC)	20-24	58
Peterborough (DC)	25-34	139
Peterborough (DC)	35-44	140
Peterborough (DC)	45-54	198
Peterborough (DC)	55-64	358
Peterborough (DC)	65-74	251
Peterborough (DC)	75-84	157
Peterborough (DC)	85+	53
Playford (C)	0-4	7643
Playford (C)	5-14	12915
Playford (C)	15-19	5978
Playford (C)	20-24	6909
Playford (C)	25-34	13709
Playford (C)	35-44	10704
Playford (C)	45-54	11336
Playford (C)	55-64	9262
Playford (C)	65-74	5991
Playford (C)	75-84	3603
Playford (C)	85+	1322
Port Adelaide Enfield (C)	0-4	7639
Port Adelaide Enfield (C)	5-14	12709
Port Adelaide Enfield (C)	15-19	6800
Port Adelaide Enfield (C)	20-24	8128
Port Adelaide Enfield (C)	25-34	20138
Port Adelaide Enfield (C)	35-44	17067
Port Adelaide Enfield (C)	45-54	15800
Port Adelaide Enfield (C)	55-64	14156
Port Adelaide Enfield (C)	65-74	9885
Port Adelaide Enfield (C)	75-84	5756
Port Adelaide Enfield (C)	85+	3161
Port Augusta (C)	0-4	870
Port Augusta (C)	5-14	1740
Port Augusta (C)	15-19	748
Port Augusta (C)	20-24	899
Port Augusta (C)	25-34	1901
Port Augusta (C)	35-44	1589
Port Augusta (C)	45-54	1922
Port Augusta (C)	55-64	1853
Port Augusta (C)	65-74	1396
Port Augusta (C)	75-84	646
Port Augusta (C)	85+	241
Port Lincoln (C)	0-4	922
Port Lincoln (C)	5-14	1794
Port Lincoln (C)	15-19	843
Port Lincoln (C)	20-24	774
Port Lincoln (C)	25-34	1773
Port Lincoln (C)	35-44	1602
Port Lincoln (C)	45-54	1828
Port Lincoln (C)	55-64	1861
Port Lincoln (C)	65-74	1442
Port Lincoln (C)	75-84	831
Port Lincoln (C)	85+	390
Port Pirie City and Dists (M)	0-4	943
Port Pirie City and Dists (M)	5-14	2166
Port Pirie City and Dists (M)	15-19	1149
Port Pirie City and Dists (M)	20-24	950
Port Pirie City and Dists (M)	25-34	1791
Port Pirie City and Dists (M)	35-44	1899
Port Pirie City and Dists (M)	45-54	2433
Port Pirie City and Dists (M)	55-64	2317
Port Pirie City and Dists (M)	65-74	2015
Port Pirie City and Dists (M)	75-84	1202
Port Pirie City and Dists (M)	85+	496
Prospect (C)	0-4	1201
Prospect (C)	5-14	2270
Prospect (C)	15-19	1071
Prospect (C)	20-24	1626
Prospect (C)	25-34	3291
Prospect (C)	35-44	2780
Prospect (C)	45-54	2813
Prospect (C)	55-64	2630
Prospect (C)	65-74	1512
Prospect (C)	75-84	836
Prospect (C)	85+	477
Renmark Paringa (DC)	0-4	500
Renmark Paringa (DC)	5-14	1128
Renmark Paringa (DC)	15-19	553
Renmark Paringa (DC)	20-24	516
Renmark Paringa (DC)	25-34	1093
Renmark Paringa (DC)	35-44	1054
Renmark Paringa (DC)	45-54	1265
Renmark Paringa (DC)	55-64	1368
Renmark Paringa (DC)	65-74	1115
Renmark Paringa (DC)	75-84	600
Renmark Paringa (DC)	85+	276
Robe (DC)	0-4	55
Robe (DC)	5-14	136
Robe (DC)	15-19	51
Robe (DC)	20-24	67
Robe (DC)	25-34	130
Robe (DC)	35-44	145
Robe (DC)	45-54	210
Robe (DC)	55-64	235
Robe (DC)	65-74	199
Robe (DC)	75-84	110
Robe (DC)	85+	40
Roxby Downs (M)	0-4	414
Roxby Downs (M)	5-14	612
Roxby Downs (M)	15-19	154
Roxby Downs (M)	20-24	264
Roxby Downs (M)	25-34	876
Roxby Downs (M)	35-44	659
Roxby Downs (M)	45-54	530
Roxby Downs (M)	55-64	325
Roxby Downs (M)	65-74	38
Roxby Downs (M)	75-84	5
Roxby Downs (M)	85+	3
Salisbury (C)	0-4	9546
Salisbury (C)	5-14	17636
Salisbury (C)	15-19	8669
Salisbury (C)	20-24	9970
Salisbury (C)	25-34	21089
Salisbury (C)	35-44	18422
Salisbury (C)	45-54	17840
Salisbury (C)	55-64	15256
Salisbury (C)	65-74	11318
Salisbury (C)	75-84	6037
Salisbury (C)	85+	2190
Southern Mallee (DC)	0-4	108
Southern Mallee (DC)	5-14	243
Southern Mallee (DC)	15-19	94
Southern Mallee (DC)	20-24	70
Southern Mallee (DC)	25-34	232
Southern Mallee (DC)	35-44	235
Southern Mallee (DC)	45-54	289
Southern Mallee (DC)	55-64	298
Southern Mallee (DC)	65-74	255
Southern Mallee (DC)	75-84	143
Southern Mallee (DC)	85+	59
Streaky Bay (DC)	0-4	132
Streaky Bay (DC)	5-14	286
Streaky Bay (DC)	15-19	81
Streaky Bay (DC)	20-24	89
Streaky Bay (DC)	25-34	190
Streaky Bay (DC)	35-44	239
Streaky Bay (DC)	45-54	294
Streaky Bay (DC)	55-64	378
Streaky Bay (DC)	65-74	237
Streaky Bay (DC)	75-84	102
Streaky Bay (DC)	85+	56
Tatiara (DC)	0-4	378
Tatiara (DC)	5-14	878
Tatiara (DC)	15-19	419
Tatiara (DC)	20-24	334
Tatiara (DC)	25-34	732
Tatiara (DC)	35-44	815
Tatiara (DC)	45-54	990
Tatiara (DC)	55-64	870
Tatiara (DC)	65-74	656
Tatiara (DC)	75-84	361
Tatiara (DC)	85+	198
Tea Tree Gully (C)	0-4	5539
Tea Tree Gully (C)	5-14	11634
Tea Tree Gully (C)	15-19	6119
Tea Tree Gully (C)	20-24	5761
Tea Tree Gully (C)	25-34	11893
Tea Tree Gully (C)	35-44	12787
Tea Tree Gully (C)	45-54	13699
Tea Tree Gully (C)	55-64	12495
Tea Tree Gully (C)	65-74	10425
Tea Tree Gully (C)	75-84	5290
Tea Tree Gully (C)	85+	2080
The Coorong (DC)	0-4	323
The Coorong (DC)	5-14	650
The Coorong (DC)	15-19	295
The Coorong (DC)	20-24	236
The Coorong (DC)	25-34	504
The Coorong (DC)	35-44	573
The Coorong (DC)	45-54	749
The Coorong (DC)	55-64	826
The Coorong (DC)	65-74	752
The Coorong (DC)	75-84	358
The Coorong (DC)	85+	112
Tumby Bay (DC)	0-4	136
Tumby Bay (DC)	5-14	295
Tumby Bay (DC)	15-19	113
Tumby Bay (DC)	20-24	90
Tumby Bay (DC)	25-34	227
Tumby Bay (DC)	35-44	243
Tumby Bay (DC)	45-54	356
Tumby Bay (DC)	55-64	432
Tumby Bay (DC)	65-74	391
Tumby Bay (DC)	75-84	215
Tumby Bay (DC)	85+	93
Unley (C)	0-4	1761
Unley (C)	5-14	4225
Unley (C)	15-19	2195
Unley (C)	20-24	2569
Unley (C)	25-34	5104
Unley (C)	35-44	4935
Unley (C)	45-54	4969
Unley (C)	55-64	4727
Unley (C)	65-74	3583
Unley (C)	75-84	2004
Unley (C)	85+	1637
Victor Harbor (C)	0-4	587
Victor Harbor (C)	5-14	1323
Victor Harbor (C)	15-19	633
Victor Harbor (C)	20-24	467
Victor Harbor (C)	25-34	975
Victor Harbor (C)	35-44	1235
Victor Harbor (C)	45-54	1521
Victor Harbor (C)	55-64	2185
Victor Harbor (C)	65-74	3161
Victor Harbor (C)	75-84	1804
Victor Harbor (C)	85+	789
Wakefield (DC)	0-4	454
Wakefield (DC)	5-14	880
Wakefield (DC)	15-19	400
Wakefield (DC)	20-24	322
Wakefield (DC)	25-34	680
Wakefield (DC)	35-44	754
Wakefield (DC)	45-54	939
Wakefield (DC)	55-64	998
Wakefield (DC)	65-74	792
Wakefield (DC)	75-84	383
Wakefield (DC)	85+	200
Walkerville (M)	0-4	305
Walkerville (M)	5-14	825
Walkerville (M)	15-19	513
Walkerville (M)	20-24	521
Walkerville (M)	25-34	812
Walkerville (M)	35-44	836
Walkerville (M)	45-54	1016
Walkerville (M)	55-64	1036
Walkerville (M)	65-74	825
Walkerville (M)	75-84	562
Walkerville (M)	85+	309
Wattle Range (DC)	0-4	637
Wattle Range (DC)	5-14	1488
Wattle Range (DC)	15-19	660
Wattle Range (DC)	20-24	521
Wattle Range (DC)	25-34	1012
Wattle Range (DC)	35-44	1330
Wattle Range (DC)	45-54	1721
Wattle Range (DC)	55-64	1841
Wattle Range (DC)	65-74	1440
Wattle Range (DC)	75-84	699
Wattle Range (DC)	85+	322
West Torrens (C)	0-4	3123
West Torrens (C)	5-14	5332
West Torrens (C)	15-19	3159
West Torrens (C)	20-24	4731
West Torrens (C)	25-34	10093
West Torrens (C)	35-44	7718
West Torrens (C)	45-54	7302
West Torrens (C)	55-64	6052
West Torrens (C)	65-74	4617
West Torrens (C)	75-84	3626
West Torrens (C)	85+	2148
Whyalla (C)	0-4	1347
Whyalla (C)	5-14	2849
Whyalla (C)	15-19	1345
Whyalla (C)	20-24	1309
Whyalla (C)	25-34	2761
Whyalla (C)	35-44	2582
Whyalla (C)	45-54	3220
Whyalla (C)	55-64	2693
Whyalla (C)	65-74	2040
Whyalla (C)	75-84	1260
Whyalla (C)	85+	429
Wudinna (DC)	0-4	82
Wudinna (DC)	5-14	197
Wudinna (DC)	15-19	52
Wudinna (DC)	20-24	49
Wudinna (DC)	25-34	127
Wudinna (DC)	35-44	152
Wudinna (DC)	45-54	166
Wudinna (DC)	55-64	194
Wudinna (DC)	65-74	128
Wudinna (DC)	75-84	56
Wudinna (DC)	85+	37
Yankalilla (DC)	0-4	206
Yankalilla (DC)	5-14	518
Yankalilla (DC)	15-19	223
Yankalilla (DC)	20-24	165
Yankalilla (DC)	25-34	373
Yankalilla (DC)	35-44	456
Yankalilla (DC)	45-54	678
Yankalilla (DC)	55-64	1047
Yankalilla (DC)	65-74	956
Yankalilla (DC)	75-84	396
Yankalilla (DC)	85+	138
Yorke Peninsula (DC)	0-4	445
Yorke Peninsula (DC)	5-14	1082
Yorke Peninsula (DC)	15-19	461
Yorke Peninsula (DC)	20-24	315
Yorke Peninsula (DC)	25-34	794
Yorke Peninsula (DC)	35-44	897
Yorke Peninsula (DC)	45-54	1402
Yorke Peninsula (DC)	55-64	2065
Yorke Peninsula (DC)	65-74	2082
Yorke Peninsula (DC)	75-84	1053
Yorke Peninsula (DC)	85+	459
Unincorporated SA	0-4	157
Unincorporated SA	5-14	332
Unincorporated SA	15-19	150
Unincorporated SA	20-24	168
Unincorporated SA	25-34	546
Unincorporated SA	35-44	514
Unincorporated SA	45-54	642
Unincorporated SA	55-64	582
Unincorporated SA	65-74	301
Unincorporated SA	75-84	102
Unincorporated SA	85+	25
No usual address (SA)	0-4	91
No usual address (SA)	5-14	129
No usual address (SA)	15-19	173
No usual address (SA)	20-24	266
No usual address (SA)	25-34	556
No usual address (SA)	35-44	421
No usual address (SA)	45-54	474
No usual address (SA)	55-64	403
No usual address (SA)	65-74	271
No usual address (SA)	75-84	59
No usual address (SA)	85+	22
Migratory - Offshore - Shipping (SA)	55-64	3
Albany (C)	0-4	1990
Albany (C)	5-14	4791
Albany (C)	15-19	2404
Albany (C)	20-24	1767
Albany (C)	25-34	3862
Albany (C)	35-44	4182
Albany (C)	45-54	4922
Albany (C)	55-64	5119
Albany (C)	65-74	4153
Albany (C)	75-84	2350
Albany (C)	85+	1046
Armadale (C)	0-4	6961
Armadale (C)	5-14	10765
Armadale (C)	15-19	4691
Armadale (C)	20-24	5239
Armadale (C)	25-34	13728
Armadale (C)	35-44	11323
Armadale (C)	45-54	9694
Armadale (C)	55-64	8139
Armadale (C)	65-74	5577
Armadale (C)	75-84	2567
Armadale (C)	85+	917
Ashburton (S)	0-4	699
Ashburton (S)	5-14	1019
Ashburton (S)	15-19	244
Ashburton (S)	20-24	560
Ashburton (S)	25-34	3455
Ashburton (S)	35-44	3058
Ashburton (S)	45-54	2409
Ashburton (S)	55-64	1355
Ashburton (S)	65-74	198
Ashburton (S)	75-84	31
Ashburton (S)	85+	7
Augusta-Margaret River (S)	0-4	1027
Augusta-Margaret River (S)	5-14	2072
Augusta-Margaret River (S)	15-19	705
Augusta-Margaret River (S)	20-24	432
Augusta-Margaret River (S)	25-34	1754
Augusta-Margaret River (S)	35-44	2344
Augusta-Margaret River (S)	45-54	1962
Augusta-Margaret River (S)	55-64	1913
Augusta-Margaret River (S)	65-74	1249
Augusta-Margaret River (S)	75-84	577
Augusta-Margaret River (S)	85+	225
Bassendean (T)	0-4	997
Bassendean (T)	5-14	1702
Bassendean (T)	15-19	822
Bassendean (T)	20-24	812
Bassendean (T)	25-34	2252
Bassendean (T)	35-44	2241
Bassendean (T)	45-54	2092
Bassendean (T)	55-64	1792
Bassendean (T)	65-74	1283
Bassendean (T)	75-84	760
Bassendean (T)	85+	334
Bayswater (C)	0-4	3816
Bayswater (C)	5-14	6381
Bayswater (C)	15-19	3112
Bayswater (C)	20-24	4258
Bayswater (C)	25-34	12004
Bayswater (C)	35-44	9610
Bayswater (C)	45-54	8195
Bayswater (C)	55-64	7276
Bayswater (C)	65-74	5376
Bayswater (C)	75-84	3162
Bayswater (C)	85+	1484
Belmont (C)	0-4	2626
Belmont (C)	5-14	3768
Belmont (C)	15-19	1774
Belmont (C)	20-24	3307
Belmont (C)	25-34	8563
Belmont (C)	35-44	5796
Belmont (C)	45-54	4528
Belmont (C)	55-64	3982
Belmont (C)	65-74	2708
Belmont (C)	75-84	1821
Belmont (C)	85+	817
Beverley (S)	0-4	70
Beverley (S)	5-14	197
Beverley (S)	15-19	51
Beverley (S)	20-24	49
Beverley (S)	25-34	143
Beverley (S)	35-44	177
Beverley (S)	45-54	249
Beverley (S)	55-64	330
Beverley (S)	65-74	292
Beverley (S)	75-84	147
Beverley (S)	85+	42
Boddington (S)	0-4	145
Boddington (S)	5-14	259
Boddington (S)	15-19	70
Boddington (S)	20-24	73
Boddington (S)	25-34	230
Boddington (S)	35-44	279
Boddington (S)	45-54	304
Boddington (S)	55-64	240
Boddington (S)	65-74	155
Boddington (S)	75-84	72
Boddington (S)	85+	14
Boyup Brook (S)	0-4	100
Boyup Brook (S)	5-14	221
Boyup Brook (S)	15-19	61
Boyup Brook (S)	20-24	37
Boyup Brook (S)	25-34	117
Boyup Brook (S)	35-44	218
Boyup Brook (S)	45-54	258
Boyup Brook (S)	55-64	279
Boyup Brook (S)	65-74	249
Boyup Brook (S)	75-84	116
Boyup Brook (S)	85+	36
Bridgetown-Greenbushes (S)	0-4	207
Bridgetown-Greenbushes (S)	5-14	609
Bridgetown-Greenbushes (S)	15-19	262
Bridgetown-Greenbushes (S)	20-24	125
Bridgetown-Greenbushes (S)	25-34	307
Bridgetown-Greenbushes (S)	35-44	505
Bridgetown-Greenbushes (S)	45-54	694
Bridgetown-Greenbushes (S)	55-64	827
Bridgetown-Greenbushes (S)	65-74	737
Bridgetown-Greenbushes (S)	75-84	295
Bridgetown-Greenbushes (S)	85+	90
Brookton (S)	0-4	65
Brookton (S)	5-14	98
Brookton (S)	15-19	41
Brookton (S)	20-24	42
Brookton (S)	25-34	81
Brookton (S)	35-44	99
Brookton (S)	45-54	154
Brookton (S)	55-64	122
Brookton (S)	65-74	150
Brookton (S)	75-84	79
Brookton (S)	85+	38
Broome (S)	0-4	1314
Broome (S)	5-14	2573
Broome (S)	15-19	868
Broome (S)	20-24	880
Broome (S)	25-34	2867
Broome (S)	35-44	2596
Broome (S)	45-54	2213
Broome (S)	55-64	1847
Broome (S)	65-74	772
Broome (S)	75-84	235
Broome (S)	85+	56
Broomehill-Tambellup (S)	0-4	107
Broomehill-Tambellup (S)	5-14	165
Broomehill-Tambellup (S)	15-19	48
Broomehill-Tambellup (S)	20-24	49
Broomehill-Tambellup (S)	25-34	143
Broomehill-Tambellup (S)	35-44	132
Broomehill-Tambellup (S)	45-54	159
Broomehill-Tambellup (S)	55-64	166
Broomehill-Tambellup (S)	65-74	95
Broomehill-Tambellup (S)	75-84	65
Broomehill-Tambellup (S)	85+	11
Bruce Rock (S)	0-4	54
Bruce Rock (S)	5-14	130
Bruce Rock (S)	15-19	30
Bruce Rock (S)	20-24	30
Bruce Rock (S)	25-34	97
Bruce Rock (S)	35-44	99
Bruce Rock (S)	45-54	110
Bruce Rock (S)	55-64	153
Bruce Rock (S)	65-74	139
Bruce Rock (S)	75-84	65
Bruce Rock (S)	85+	20
Bunbury (C)	0-4	1864
Bunbury (C)	5-14	3673
Bunbury (C)	15-19	1757
Bunbury (C)	20-24	1841
Bunbury (C)	25-34	4204
Bunbury (C)	35-44	3997
Bunbury (C)	45-54	4316
Bunbury (C)	55-64	4316
Bunbury (C)	65-74	3266
Bunbury (C)	75-84	1808
Bunbury (C)	85+	875
Busselton (C)	0-4	2242
Busselton (C)	5-14	5237
Busselton (C)	15-19	2127
Busselton (C)	20-24	1458
Busselton (C)	25-34	3771
Busselton (C)	35-44	4947
Busselton (C)	45-54	4955
Busselton (C)	55-64	4726
Busselton (C)	65-74	4246
Busselton (C)	75-84	2125
Busselton (C)	85+	851
Cambridge (T)	0-4	1515
Cambridge (T)	5-14	4127
Cambridge (T)	15-19	1691
Cambridge (T)	20-24	1528
Cambridge (T)	25-34	2857
Cambridge (T)	35-44	3622
Cambridge (T)	45-54	4039
Cambridge (T)	55-64	3144
Cambridge (T)	65-74	1980
Cambridge (T)	75-84	1442
Cambridge (T)	85+	831
Canning (C)	0-4	5085
Canning (C)	5-14	10766
Canning (C)	15-19	6227
Canning (C)	20-24	8294
Canning (C)	25-34	14923
Canning (C)	35-44	12177
Canning (C)	45-54	11245
Canning (C)	55-64	9681
Canning (C)	65-74	6800
Canning (C)	75-84	3445
Canning (C)	85+	1549
Capel (S)	0-4	1202
Capel (S)	5-14	2953
Capel (S)	15-19	1425
Capel (S)	20-24	793
Capel (S)	25-34	1874
Capel (S)	35-44	2471
Capel (S)	45-54	2656
Capel (S)	55-64	1908
Capel (S)	65-74	1292
Capel (S)	75-84	443
Capel (S)	85+	104
Carnamah (S)	0-4	35
Carnamah (S)	5-14	71
Carnamah (S)	15-19	15
Carnamah (S)	20-24	30
Carnamah (S)	25-34	64
Carnamah (S)	35-44	60
Carnamah (S)	45-54	86
Carnamah (S)	55-64	104
Carnamah (S)	65-74	63
Carnamah (S)	75-84	25
Carnamah (S)	85+	5
Carnarvon (S)	0-4	343
Carnarvon (S)	5-14	790
Carnarvon (S)	15-19	262
Carnarvon (S)	20-24	302
Carnarvon (S)	25-34	760
Carnarvon (S)	35-44	712
Carnarvon (S)	45-54	849
Carnarvon (S)	55-64	749
Carnarvon (S)	65-74	488
Carnarvon (S)	75-84	210
