LGA_NAME16	AgeStudent	Sex	students
Dardanup (S)	0-4	M	112
Dardanup (S)	5-14	F	921
Dardanup (S)	5-14	M	883
Dardanup (S)	15-19	F	312
Dardanup (S)	15-19	M	313
Dardanup (S)	20-24	F	61
Dardanup (S)	20-24	M	35
Dardanup (S)	25+	F	255
Dardanup (S)	25+	M	73
Denmark (S)	0-4	F	22
Denmark (S)	0-4	M	26
Denmark (S)	5-14	F	302
Denmark (S)	5-14	M	337
Denmark (S)	15-19	F	136
Denmark (S)	15-19	M	137
Denmark (S)	20-24	F	11
Denmark (S)	20-24	M	9
Denmark (S)	25+	F	81
Denmark (S)	25+	M	32
Derby-West Kimberley (S)	0-4	F	57
Derby-West Kimberley (S)	0-4	M	62
Derby-West Kimberley (S)	5-14	F	532
Derby-West Kimberley (S)	5-14	M	508
Derby-West Kimberley (S)	15-19	F	84
Derby-West Kimberley (S)	15-19	M	99
Derby-West Kimberley (S)	20-24	F	15
Derby-West Kimberley (S)	20-24	M	16
Derby-West Kimberley (S)	25+	F	89
Derby-West Kimberley (S)	25+	M	59
Donnybrook-Balingup (S)	0-4	F	25
Donnybrook-Balingup (S)	0-4	M	31
Donnybrook-Balingup (S)	5-14	F	335
Donnybrook-Balingup (S)	5-14	M	313
Donnybrook-Balingup (S)	15-19	F	101
Donnybrook-Balingup (S)	15-19	M	112
Donnybrook-Balingup (S)	20-24	F	11
Donnybrook-Balingup (S)	20-24	M	12
Donnybrook-Balingup (S)	25+	F	67
Donnybrook-Balingup (S)	25+	M	26
Dowerin (S)	0-4	F	9
Dowerin (S)	0-4	M	6
Dowerin (S)	5-14	F	36
Dowerin (S)	5-14	M	43
Dowerin (S)	15-19	F	4
Dowerin (S)	15-19	M	8
Dowerin (S)	20-24	F	3
Dowerin (S)	25+	F	5
Dumbleyung (S)	0-4	F	6
Dumbleyung (S)	0-4	M	8
Dumbleyung (S)	5-14	F	37
Dumbleyung (S)	5-14	M	28
Dumbleyung (S)	15-19	F	3
Dumbleyung (S)	15-19	M	4
Dumbleyung (S)	20-24	F	3
Dumbleyung (S)	25+	F	6
Dumbleyung (S)	25+	M	3
Dundas (S)	0-4	F	3
Dundas (S)	5-14	F	41
Dundas (S)	5-14	M	35
Dundas (S)	15-19	F	4
Dundas (S)	20-24	F	4
Dundas (S)	25+	F	3
Dundas (S)	25+	M	7
East Fremantle (T)	0-4	F	60
East Fremantle (T)	0-4	M	42
East Fremantle (T)	5-14	F	495
East Fremantle (T)	5-14	M	443
East Fremantle (T)	15-19	F	193
East Fremantle (T)	15-19	M	184
East Fremantle (T)	20-24	F	110
East Fremantle (T)	20-24	M	94
East Fremantle (T)	25+	F	155
East Fremantle (T)	25+	M	95
East Pilbara (S)	0-4	F	45
East Pilbara (S)	0-4	M	50
East Pilbara (S)	5-14	F	430
East Pilbara (S)	5-14	M	431
East Pilbara (S)	15-19	F	89
East Pilbara (S)	15-19	M	83
East Pilbara (S)	20-24	F	18
East Pilbara (S)	20-24	M	26
East Pilbara (S)	25+	F	127
East Pilbara (S)	25+	M	164
Esperance (S)	0-4	F	83
Esperance (S)	0-4	M	69
Esperance (S)	5-14	F	858
Esperance (S)	5-14	M	885
Esperance (S)	15-19	F	302
Esperance (S)	15-19	M	306
Esperance (S)	20-24	F	41
Esperance (S)	20-24	M	27
Esperance (S)	25+	F	170
Esperance (S)	25+	M	57
Exmouth (S)	0-4	F	16
Exmouth (S)	0-4	M	17
Exmouth (S)	5-14	F	142
Exmouth (S)	5-14	M	169
Exmouth (S)	15-19	F	43
Exmouth (S)	15-19	M	39
Exmouth (S)	20-24	F	4
Exmouth (S)	20-24	M	3
Exmouth (S)	25+	F	46
Exmouth (S)	25+	M	15
Fremantle (C)	0-4	F	152
Fremantle (C)	0-4	M	120
Fremantle (C)	5-14	F	1174
Fremantle (C)	5-14	M	1200
Fremantle (C)	15-19	F	538
Fremantle (C)	15-19	M	478
Fremantle (C)	20-24	F	355
Fremantle (C)	20-24	M	284
Fremantle (C)	25+	F	898
Fremantle (C)	25+	M	579
Gingin (S)	0-4	F	24
Gingin (S)	0-4	M	26
Gingin (S)	5-14	F	269
Gingin (S)	5-14	M	269
Gingin (S)	15-19	F	77
Gingin (S)	15-19	M	88
Gingin (S)	20-24	F	25
Gingin (S)	20-24	M	14
Gingin (S)	25+	F	59
Gingin (S)	25+	M	14
Gnowangerup (S)	0-4	F	5
Gnowangerup (S)	0-4	M	6
Gnowangerup (S)	5-14	F	78
Gnowangerup (S)	5-14	M	66
Gnowangerup (S)	15-19	F	11
Gnowangerup (S)	15-19	M	11
Gnowangerup (S)	20-24	F	3
Gnowangerup (S)	25+	F	18
Goomalling (S)	0-4	F	7
Goomalling (S)	0-4	M	9
Goomalling (S)	5-14	F	60
Goomalling (S)	5-14	M	62
Goomalling (S)	15-19	F	16
Goomalling (S)	15-19	M	4
Goomalling (S)	20-24	F	3
Goomalling (S)	20-24	M	4
Goomalling (S)	25+	F	14
Goomalling (S)	25+	M	3
Gosnells (C)	0-4	F	814
Gosnells (C)	0-4	M	866
Gosnells (C)	5-14	F	7037
Gosnells (C)	5-14	M	7589
Gosnells (C)	15-19	F	2826
Gosnells (C)	15-19	M	2938
Gosnells (C)	20-24	F	1440
Gosnells (C)	20-24	M	1375
Gosnells (C)	25+	F	2643
Gosnells (C)	25+	M	1690
Greater Geraldton (C)	0-4	F	228
Greater Geraldton (C)	0-4	M	241
Greater Geraldton (C)	5-14	F	2441
Greater Geraldton (C)	5-14	M	2465
Greater Geraldton (C)	15-19	F	867
Greater Geraldton (C)	15-19	M	797
Greater Geraldton (C)	20-24	F	191
Greater Geraldton (C)	20-24	M	93
Greater Geraldton (C)	25+	F	671
Greater Geraldton (C)	25+	M	252
Halls Creek (S)	0-4	F	13
Halls Creek (S)	0-4	M	20
Halls Creek (S)	5-14	F	179
Halls Creek (S)	5-14	M	218
Halls Creek (S)	15-19	F	36
Halls Creek (S)	15-19	M	27
Halls Creek (S)	20-24	F	10
Halls Creek (S)	25+	F	20
Halls Creek (S)	25+	M	13
Harvey (S)	0-4	F	159
Harvey (S)	0-4	M	191
Harvey (S)	5-14	F	1806
Harvey (S)	5-14	M	1917
Harvey (S)	15-19	F	585
Harvey (S)	15-19	M	621
Harvey (S)	20-24	F	103
Harvey (S)	20-24	M	68
Harvey (S)	25+	F	437
Harvey (S)	25+	M	170
Irwin (S)	0-4	F	20
Irwin (S)	0-4	M	17
Irwin (S)	5-14	F	177
Irwin (S)	5-14	M	223
Irwin (S)	15-19	F	66
Irwin (S)	15-19	M	69
Irwin (S)	20-24	F	12
Irwin (S)	20-24	M	5
Irwin (S)	25+	F	43
Irwin (S)	25+	M	12
Jerramungup (S)	0-4	F	3
Jerramungup (S)	0-4	M	3
Jerramungup (S)	5-14	F	60
Jerramungup (S)	5-14	M	63
Jerramungup (S)	15-19	F	8
Jerramungup (S)	15-19	M	6
Jerramungup (S)	20-24	F	8
Jerramungup (S)	20-24	M	3
Jerramungup (S)	25+	F	8
Joondalup (C)	0-4	F	1005
Joondalup (C)	0-4	M	1108
Joondalup (C)	5-14	F	9619
Joondalup (C)	5-14	M	10135
Joondalup (C)	15-19	F	4303
Joondalup (C)	15-19	M	4334
Joondalup (C)	20-24	F	2033
Joondalup (C)	20-24	M	2017
Joondalup (C)	25+	F	2913
Joondalup (C)	25+	M	1824
Kalamunda (S)	0-4	F	360
Kalamunda (S)	0-4	M	370
Kalamunda (S)	5-14	F	3535
Kalamunda (S)	5-14	M	3632
Kalamunda (S)	15-19	F	1457
Kalamunda (S)	15-19	M	1465
Kalamunda (S)	20-24	F	551
Kalamunda (S)	20-24	M	404
Kalamunda (S)	25+	F	989
Kalamunda (S)	25+	M	535
Kalgoorlie/Boulder (C)	0-4	F	233
Kalgoorlie/Boulder (C)	0-4	M	238
Kalgoorlie/Boulder (C)	5-14	F	1905
Kalgoorlie/Boulder (C)	5-14	M	1932
Kalgoorlie/Boulder (C)	15-19	F	538
Kalgoorlie/Boulder (C)	15-19	M	524
Kalgoorlie/Boulder (C)	20-24	F	126
Kalgoorlie/Boulder (C)	20-24	M	143
Kalgoorlie/Boulder (C)	25+	F	597
Kalgoorlie/Boulder (C)	25+	M	313
Karratha (C)	0-4	F	183
Karratha (C)	0-4	M	212
Karratha (C)	5-14	F	1319
Karratha (C)	5-14	M	1513
Karratha (C)	15-19	F	306
Karratha (C)	15-19	M	344
Karratha (C)	20-24	F	69
Karratha (C)	20-24	M	31
Karratha (C)	25+	F	363
Karratha (C)	25+	M	207
Katanning (S)	0-4	F	25
Katanning (S)	0-4	M	27
Katanning (S)	5-14	F	217
Katanning (S)	5-14	M	253
Katanning (S)	15-19	F	56
Katanning (S)	15-19	M	68
Katanning (S)	20-24	F	7
Katanning (S)	20-24	M	10
Katanning (S)	25+	F	59
Katanning (S)	25+	M	28
Kellerberrin (S)	0-4	F	7
Kellerberrin (S)	0-4	M	4
Kellerberrin (S)	5-14	F	69
Kellerberrin (S)	5-14	M	81
Kellerberrin (S)	15-19	F	21
Kellerberrin (S)	15-19	M	13
Kellerberrin (S)	20-24	F	5
Kellerberrin (S)	20-24	M	3
Kellerberrin (S)	25+	F	15
Kellerberrin (S)	25+	M	3
Kent (S)	0-4	F	4
Kent (S)	5-14	F	32
Kent (S)	5-14	M	35
Kent (S)	15-19	F	6
Kent (S)	15-19	M	3
Kent (S)	25+	F	3
Kojonup (S)	0-4	F	13
Kojonup (S)	0-4	M	9
Kojonup (S)	5-14	F	121
Kojonup (S)	5-14	M	108
Kojonup (S)	15-19	F	13
Kojonup (S)	15-19	M	20
Kojonup (S)	20-24	F	5
Kojonup (S)	20-24	M	3
Kojonup (S)	25+	F	14
Kojonup (S)	25+	M	3
Kondinin (S)	0-4	F	3
Kondinin (S)	0-4	M	4
Kondinin (S)	5-14	F	48
Kondinin (S)	5-14	M	41
Kondinin (S)	15-19	F	5
Kondinin (S)	15-19	M	5
Kondinin (S)	20-24	F	3
Kondinin (S)	25+	F	9
Kondinin (S)	25+	M	3
Koorda (S)	5-14	F	22
Koorda (S)	5-14	M	35
Koorda (S)	15-19	F	6
Koorda (S)	15-19	M	3
Koorda (S)	25+	F	3
Kulin (S)	0-4	F	4
Kulin (S)	0-4	M	5
Kulin (S)	5-14	F	45
Kulin (S)	5-14	M	40
Kulin (S)	15-19	F	6
Kulin (S)	15-19	M	5
Kulin (S)	20-24	F	3
Kulin (S)	25+	F	3
Kwinana (C)	0-4	F	298
Kwinana (C)	0-4	M	306
Kwinana (C)	5-14	F	2273
Kwinana (C)	5-14	M	2444
Kwinana (C)	15-19	F	745
Kwinana (C)	15-19	M	742
Kwinana (C)	20-24	F	373
Kwinana (C)	20-24	M	280
Kwinana (C)	25+	F	823
Kwinana (C)	25+	M	476
Lake Grace (S)	0-4	F	3
Lake Grace (S)	0-4	M	11
Lake Grace (S)	5-14	F	82
Lake Grace (S)	5-14	M	73
Lake Grace (S)	15-19	F	14
Lake Grace (S)	15-19	M	10
Lake Grace (S)	20-24	F	3
Lake Grace (S)	25+	F	11
Lake Grace (S)	25+	M	8
Laverton (S)	0-4	F	8
Laverton (S)	5-14	F	46
Laverton (S)	5-14	M	40
Laverton (S)	15-19	F	10
Laverton (S)	15-19	M	3
Laverton (S)	20-24	F	3
Laverton (S)	25+	F	8
Laverton (S)	25+	M	10
Leonora (S)	0-4	F	5
Leonora (S)	0-4	M	3
Leonora (S)	5-14	F	47
Leonora (S)	5-14	M	54
Leonora (S)	15-19	F	3
Leonora (S)	15-19	M	10
Leonora (S)	20-24	F	3
Leonora (S)	20-24	M	3
Leonora (S)	25+	F	18
Leonora (S)	25+	M	18
Mandurah (C)	0-4	F	447
Mandurah (C)	0-4	M	474
Mandurah (C)	5-14	F	4423
Mandurah (C)	5-14	M	4662
Mandurah (C)	15-19	F	1680
Mandurah (C)	15-19	M	1601
Mandurah (C)	20-24	F	567
Mandurah (C)	20-24	M	408
Mandurah (C)	25+	F	1408
Mandurah (C)	25+	M	528
Manjimup (S)	0-4	F	52
Manjimup (S)	0-4	M	44
Manjimup (S)	5-14	F	549
Manjimup (S)	5-14	M	553
Manjimup (S)	15-19	F	164
Manjimup (S)	15-19	M	206
Manjimup (S)	20-24	F	23
Manjimup (S)	20-24	M	18
Manjimup (S)	25+	F	92
Manjimup (S)	25+	M	41
Meekatharra (S)	0-4	F	3
Meekatharra (S)	0-4	M	3
Meekatharra (S)	5-14	F	34
Meekatharra (S)	5-14	M	43
Meekatharra (S)	15-19	F	8
Meekatharra (S)	15-19	M	5
Meekatharra (S)	20-24	M	3
Meekatharra (S)	25+	F	7
Meekatharra (S)	25+	M	8
Melville (C)	0-4	F	614
Melville (C)	0-4	M	583
Melville (C)	5-14	F	5435
Melville (C)	5-14	M	5798
Melville (C)	15-19	F	2802
Melville (C)	15-19	M	2787
Melville (C)	20-24	F	1698
Melville (C)	20-24	M	1682
Melville (C)	25+	F	2146
Melville (C)	25+	M	1571
Menzies (S)	0-4	M	3
Menzies (S)	5-14	F	15
Menzies (S)	5-14	M	12
Menzies (S)	15-19	F	4
Menzies (S)	15-19	M	3
Menzies (S)	25+	F	3
Menzies (S)	25+	M	11
Merredin (S)	0-4	F	22
Merredin (S)	0-4	M	14
Merredin (S)	5-14	F	191
Merredin (S)	5-14	M	215
Merredin (S)	15-19	F	66
Merredin (S)	15-19	M	65
Merredin (S)	20-24	F	10
Merredin (S)	20-24	M	81
Merredin (S)	25+	F	35
Merredin (S)	25+	M	10
Mingenew (S)	0-4	F	3
Mingenew (S)	0-4	M	3
Mingenew (S)	5-14	F	12
Mingenew (S)	5-14	M	33
Mingenew (S)	15-19	M	5
Mingenew (S)	25+	F	6
Mingenew (S)	25+	M	3
Moora (S)	0-4	F	10
Moora (S)	0-4	M	20
Moora (S)	5-14	F	155
Moora (S)	5-14	M	147
Moora (S)	15-19	F	34
Moora (S)	15-19	M	41
Moora (S)	20-24	F	4
Moora (S)	20-24	M	8
Moora (S)	25+	F	28
Moora (S)	25+	M	6
Morawa (S)	0-4	F	3
Morawa (S)	0-4	M	3
Morawa (S)	5-14	F	45
Morawa (S)	5-14	M	58
Morawa (S)	15-19	F	13
Morawa (S)	15-19	M	36
Morawa (S)	20-24	F	4
Morawa (S)	25+	F	13
Mosman Park (T)	0-4	F	49
Mosman Park (T)	0-4	M	49
Mosman Park (T)	5-14	F	625
Mosman Park (T)	5-14	M	438
Mosman Park (T)	15-19	F	326
Mosman Park (T)	15-19	M	249
Mosman Park (T)	20-24	F	147
Mosman Park (T)	20-24	M	135
Mosman Park (T)	25+	F	232
Mosman Park (T)	25+	M	150
Mount Magnet (S)	0-4	F	3
Mount Magnet (S)	5-14	F	16
Mount Magnet (S)	5-14	M	28
Mount Magnet (S)	15-19	F	6
Mount Magnet (S)	15-19	M	3
Mount Magnet (S)	25+	F	3
Mount Marshall (S)	0-4	M	3
Mount Marshall (S)	5-14	F	30
Mount Marshall (S)	5-14	M	32
Mount Marshall (S)	15-19	F	3
Mount Marshall (S)	15-19	M	4
Mount Marshall (S)	25+	F	5
Mukinbudin (S)	0-4	F	3
Mukinbudin (S)	0-4	M	4
Mukinbudin (S)	5-14	F	27
Mukinbudin (S)	5-14	M	36
Mukinbudin (S)	15-19	M	4
Mukinbudin (S)	25+	F	4
Mukinbudin (S)	25+	M	3
Mundaring (S)	0-4	F	187
Mundaring (S)	0-4	M	236
Mundaring (S)	5-14	F	2173
Mundaring (S)	5-14	M	2254
Mundaring (S)	15-19	F	888
Mundaring (S)	15-19	M	947
Mundaring (S)	20-24	F	271
Mundaring (S)	20-24	M	246
Mundaring (S)	25+	F	640
Mundaring (S)	25+	M	285
Murchison (S)	0-4	F	3
Murchison (S)	5-14	F	10
Murchison (S)	5-14	M	3
Murchison (S)	25+	F	3
Murray (S)	0-4	F	83
Murray (S)	0-4	M	111
Murray (S)	5-14	F	1020
Murray (S)	5-14	M	956
Murray (S)	15-19	F	345
Murray (S)	15-19	M	314
Murray (S)	20-24	F	85
Murray (S)	20-24	M	70
Murray (S)	25+	F	249
Murray (S)	25+	M	73
Nannup (S)	0-4	M	3
Nannup (S)	5-14	F	51
Nannup (S)	5-14	M	75
Nannup (S)	15-19	F	17
Nannup (S)	15-19	M	12
Nannup (S)	25+	F	17
Narembeen (S)	0-4	F	4
Narembeen (S)	0-4	M	6
Narembeen (S)	5-14	F	44
Narembeen (S)	5-14	M	32
Narembeen (S)	15-19	F	10
Narembeen (S)	15-19	M	5
Narembeen (S)	25+	F	10
Narrogin (S)	0-4	F	29
Narrogin (S)	0-4	M	31
Narrogin (S)	5-14	F	313
Narrogin (S)	5-14	M	316
Narrogin (S)	15-19	F	138
Narrogin (S)	15-19	M	104
Narrogin (S)	20-24	F	7
Narrogin (S)	20-24	M	13
Narrogin (S)	25+	F	81
Narrogin (S)	25+	M	25
Nedlands (C)	0-4	F	152
Nedlands (C)	0-4	M	141
Nedlands (C)	5-14	F	1426
Nedlands (C)	5-14	M	1619
Nedlands (C)	15-19	F	691
Nedlands (C)	15-19	M	716
Nedlands (C)	20-24	F	426
Nedlands (C)	20-24	M	566
Nedlands (C)	25+	F	443
Nedlands (C)	25+	M	362
Ngaanyatjarraku (S)	0-4	F	13
Ngaanyatjarraku (S)	0-4	M	16
Ngaanyatjarraku (S)	5-14	F	88
Ngaanyatjarraku (S)	5-14	M	119
Ngaanyatjarraku (S)	15-19	F	15
Ngaanyatjarraku (S)	15-19	M	11
Ngaanyatjarraku (S)	20-24	F	3
Ngaanyatjarraku (S)	25+	F	9
Ngaanyatjarraku (S)	25+	M	8
Northam (S)	0-4	F	65
Northam (S)	0-4	M	63
Northam (S)	5-14	F	613
Northam (S)	5-14	M	627
Northam (S)	15-19	F	209
Northam (S)	15-19	M	166
Northam (S)	20-24	F	29
Northam (S)	20-24	M	33
Northam (S)	25+	F	166
Northam (S)	25+	M	79
Northampton (S)	0-4	F	17
Northampton (S)	0-4	M	16
Northampton (S)	5-14	F	165
Northampton (S)	5-14	M	161
Northampton (S)	15-19	F	42
Northampton (S)	15-19	M	44
Northampton (S)	20-24	F	6
Northampton (S)	20-24	M	3
Northampton (S)	25+	F	36
Northampton (S)	25+	M	6
Nungarin (S)	0-4	M	3
Nungarin (S)	5-14	F	5
Nungarin (S)	5-14	M	18
Nungarin (S)	15-19	F	4
Nungarin (S)	20-24	F	3
Nungarin (S)	20-24	M	3
Nungarin (S)	25+	F	3
Peppermint Grove (S)	0-4	F	4
Peppermint Grove (S)	0-4	M	7
Peppermint Grove (S)	5-14	F	156
Peppermint Grove (S)	5-14	M	96
Peppermint Grove (S)	15-19	F	147
Peppermint Grove (S)	15-19	M	47
Peppermint Grove (S)	20-24	F	30
Peppermint Grove (S)	20-24	M	34
Peppermint Grove (S)	25+	F	30
Peppermint Grove (S)	25+	M	12
Perenjori (S)	0-4	F	4
Perenjori (S)	0-4	M	4
Perenjori (S)	5-14	F	21
Perenjori (S)	5-14	M	25
Perenjori (S)	15-19	M	8
Perenjori (S)	20-24	M	7
Perenjori (S)	25+	F	10
Perenjori (S)	25+	M	5
Perth (C)	0-4	F	45
Perth (C)	0-4	M	31
Perth (C)	5-14	F	192
Perth (C)	5-14	M	183
Perth (C)	15-19	F	368
Perth (C)	15-19	M	334
Perth (C)	20-24	F	748
Perth (C)	20-24	M	692
Perth (C)	25+	F	1059
Perth (C)	25+	M	888
Pingelly (S)	0-4	F	6
Pingelly (S)	0-4	M	3
Pingelly (S)	5-14	F	53
Pingelly (S)	5-14	M	61
Pingelly (S)	15-19	F	16
Pingelly (S)	15-19	M	10
Pingelly (S)	20-24	F	3
Pingelly (S)	20-24	M	3
Pingelly (S)	25+	F	6
Pingelly (S)	25+	M	4
Plantagenet (S)	0-4	F	22
Plantagenet (S)	0-4	M	32
Plantagenet (S)	5-14	F	249
Plantagenet (S)	5-14	M	297
Plantagenet (S)	15-19	F	85
Plantagenet (S)	15-19	M	97
Plantagenet (S)	20-24	F	15
Plantagenet (S)	20-24	M	5
Plantagenet (S)	25+	F	58
Plantagenet (S)	25+	M	25
Port Hedland (T)	0-4	F	98
Port Hedland (T)	0-4	M	106
Port Hedland (T)	5-14	F	799
Port Hedland (T)	5-14	M	846
Port Hedland (T)	15-19	F	203
Port Hedland (T)	15-19	M	178
Port Hedland (T)	20-24	F	59
Port Hedland (T)	20-24	M	28
Port Hedland (T)	25+	F	312
Port Hedland (T)	25+	M	151
Quairading (S)	0-4	F	3
Quairading (S)	0-4	M	6
Quairading (S)	5-14	F	45
Quairading (S)	5-14	M	55
Quairading (S)	15-19	F	9
Quairading (S)	15-19	M	5
Quairading (S)	25+	F	10
Ravensthorpe (S)	0-4	F	7
Ravensthorpe (S)	0-4	M	10
Ravensthorpe (S)	5-14	F	77
Ravensthorpe (S)	5-14	M	100
Ravensthorpe (S)	15-19	F	3
Ravensthorpe (S)	15-19	M	18
Ravensthorpe (S)	20-24	F	3
Ravensthorpe (S)	25+	F	18
Ravensthorpe (S)	25+	M	6
Rockingham (C)	0-4	F	865
Rockingham (C)	0-4	M	966
Rockingham (C)	5-14	F	8256
Rockingham (C)	5-14	M	8642
Rockingham (C)	15-19	F	2839
Rockingham (C)	15-19	M	2798
Rockingham (C)	20-24	F	993
Rockingham (C)	20-24	M	718
Rockingham (C)	25+	F	2413
Rockingham (C)	25+	M	1023
Serpentine-Jarrahdale (S)	0-4	F	204
Serpentine-Jarrahdale (S)	0-4	M	226
Serpentine-Jarrahdale (S)	5-14	F	1783
Serpentine-Jarrahdale (S)	5-14	M	1893
Serpentine-Jarrahdale (S)	15-19	F	599
Serpentine-Jarrahdale (S)	15-19	M	537
Serpentine-Jarrahdale (S)	20-24	F	188
Serpentine-Jarrahdale (S)	20-24	M	128
Serpentine-Jarrahdale (S)	25+	F	417
Serpentine-Jarrahdale (S)	25+	M	224
Shark Bay (S)	0-4	F	10
Shark Bay (S)	0-4	M	8
Shark Bay (S)	5-14	F	36
Shark Bay (S)	5-14	M	48
Shark Bay (S)	15-19	F	3
Shark Bay (S)	15-19	M	5
Shark Bay (S)	25+	F	15
Shark Bay (S)	25+	M	4
South Perth (C)	0-4	F	200
South Perth (C)	0-4	M	235
South Perth (C)	5-14	F	1826
South Perth (C)	5-14	M	2004
South Perth (C)	15-19	F	1027
South Perth (C)	15-19	M	1220
South Perth (C)	20-24	F	1044
South Perth (C)	20-24	M	1035
South Perth (C)	25+	F	1244
South Perth (C)	25+	M	1074
Stirling (C)	0-4	F	1266
Stirling (C)	0-4	M	1336
Stirling (C)	5-14	F	10119
Stirling (C)	5-14	M	10474
Stirling (C)	15-19	F	4493
Stirling (C)	15-19	M	4267
Stirling (C)	20-24	F	2878
Stirling (C)	20-24	M	2891
Stirling (C)	25+	F	5700
Stirling (C)	25+	M	4286
Subiaco (C)	0-4	F	106
Subiaco (C)	0-4	M	124
Subiaco (C)	5-14	F	844
Subiaco (C)	5-14	M	878
Subiaco (C)	15-19	F	502
Subiaco (C)	15-19	M	431
Subiaco (C)	20-24	F	596
Subiaco (C)	20-24	M	637
Subiaco (C)	25+	F	716
Subiaco (C)	25+	M	700
Swan (C)	0-4	F	917
Swan (C)	0-4	M	937
Swan (C)	5-14	F	8252
Swan (C)	5-14	M	8961
Swan (C)	15-19	F	3223
Swan (C)	15-19	M	3289
Swan (C)	20-24	F	1346
Swan (C)	20-24	M	1149
Swan (C)	25+	F	2710
Swan (C)	25+	M	1557
Tammin (S)	0-4	M	4
Tammin (S)	5-14	F	23
Tammin (S)	5-14	M	34
Tammin (S)	15-19	F	3
Tammin (S)	15-19	M	5
Tammin (S)	20-24	F	3
Tammin (S)	25+	F	5
Tammin (S)	25+	M	3
Three Springs (S)	0-4	F	3
Three Springs (S)	0-4	M	7
Three Springs (S)	5-14	F	41
Three Springs (S)	5-14	M	44
Three Springs (S)	15-19	M	4
Three Springs (S)	25+	F	8
Three Springs (S)	25+	M	4
Toodyay (S)	0-4	F	27
Toodyay (S)	0-4	M	19
Toodyay (S)	5-14	F	198
Toodyay (S)	5-14	M	196
Toodyay (S)	15-19	F	68
Toodyay (S)	15-19	M	71
Toodyay (S)	20-24	F	14
Toodyay (S)	20-24	M	3
Toodyay (S)	25+	F	67
Toodyay (S)	25+	M	14
Trayning (S)	5-14	F	13
Trayning (S)	5-14	M	16
Trayning (S)	15-19	F	6
Trayning (S)	15-19	M	3
Upper Gascoyne (S)	0-4	F	6
Upper Gascoyne (S)	0-4	M	8
Upper Gascoyne (S)	5-14	F	21
Upper Gascoyne (S)	5-14	M	17
Upper Gascoyne (S)	15-19	F	8
Upper Gascoyne (S)	15-19	M	6
Upper Gascoyne (S)	25+	F	3
Upper Gascoyne (S)	25+	M	4
Victoria Park (T)	0-4	F	183
Victoria Park (T)	0-4	M	176
Victoria Park (T)	5-14	F	1238
Victoria Park (T)	5-14	M	1215
Victoria Park (T)	15-19	F	648
Victoria Park (T)	15-19	M	607
Victoria Park (T)	20-24	F	803
Victoria Park (T)	20-24	M	850
Victoria Park (T)	25+	F	1240
Victoria Park (T)	25+	M	1074
Victoria Plains (S)	0-4	F	3
Victoria Plains (S)	0-4	M	4
Victoria Plains (S)	5-14	F	59
Victoria Plains (S)	5-14	M	39
Victoria Plains (S)	15-19	F	9
Victoria Plains (S)	15-19	M	11
Victoria Plains (S)	25+	F	10
Victoria Plains (S)	25+	M	3
Vincent (C)	0-4	F	187
Vincent (C)	0-4	M	192
Vincent (C)	5-14	F	1279
Vincent (C)	5-14	M	1403
Vincent (C)	15-19	F	521
Vincent (C)	15-19	M	413
Vincent (C)	20-24	F	587
Vincent (C)	20-24	M	472
Vincent (C)	25+	F	1188
Vincent (C)	25+	M	973
Wagin (S)	0-4	F	7
Wagin (S)	0-4	M	11
Wagin (S)	5-14	F	104
Wagin (S)	5-14	M	104
Wagin (S)	15-19	F	26
Wagin (S)	15-19	M	22
Wagin (S)	20-24	F	4
Wagin (S)	20-24	M	3
Wagin (S)	25+	F	21
Wagin (S)	25+	M	3
Wandering (S)	0-4	M	3
Wandering (S)	5-14	F	28
Wandering (S)	5-14	M	20
Wandering (S)	15-19	M	4
Wanneroo (C)	0-4	F	1454
Wanneroo (C)	0-4	M	1521
Wanneroo (C)	5-14	F	12557
Wanneroo (C)	5-14	M	13310
Wanneroo (C)	15-19	F	4919
Wanneroo (C)	15-19	M	4967
Wanneroo (C)	20-24	F	2031
Wanneroo (C)	20-24	M	1807
Wanneroo (C)	25+	F	3833
Wanneroo (C)	25+	M	2154
Waroona (S)	0-4	F	18
Waroona (S)	0-4	M	12
Waroona (S)	5-14	F	224
Waroona (S)	5-14	M	244
Waroona (S)	15-19	F	71
Waroona (S)	15-19	M	81
Waroona (S)	20-24	F	21
Waroona (S)	20-24	M	8
Waroona (S)	25+	F	48
Waroona (S)	25+	M	12
West Arthur (S)	0-4	F	5
West Arthur (S)	0-4	M	6
West Arthur (S)	5-14	F	47
West Arthur (S)	5-14	M	43
West Arthur (S)	15-19	F	8
West Arthur (S)	15-19	M	6
West Arthur (S)	25+	F	9
Westonia (S)	0-4	F	3
Westonia (S)	5-14	F	9
Westonia (S)	5-14	M	18
Westonia (S)	15-19	F	3
Westonia (S)	25+	F	3
Wickepin (S)	0-4	F	6
Wickepin (S)	5-14	F	40
Wickepin (S)	5-14	M	43
Wickepin (S)	15-19	F	10
Wickepin (S)	15-19	M	6
Wickepin (S)	25+	F	13
Williams (S)	0-4	F	4
Williams (S)	0-4	M	8
Williams (S)	5-14	F	51
Williams (S)	5-14	M	56
Williams (S)	15-19	F	5
Williams (S)	15-19	M	4
Williams (S)	25+	F	14
Williams (S)	25+	M	3
Wiluna (S)	0-4	M	3
Wiluna (S)	5-14	F	24
Wiluna (S)	5-14	M	18
Wiluna (S)	15-19	F	3
