LGA_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Barossa (DC)	85+	0	F	310
Barossa (DC)	85+	0	M	174
Barossa (DC)	85+	1	F	22
Barossa (DC)	85+	1	M	17
Barunga West (DC)	15-19		F	8
Barunga West (DC)	15-19		M	5
Barunga West (DC)	15-19	0	F	45
Barunga West (DC)	15-19	0	M	48
Barunga West (DC)	15-19	1	F	3
Barunga West (DC)	15-19	1	M	3
Barunga West (DC)	20-24		F	3
Barunga West (DC)	20-24		M	4
Barunga West (DC)	20-24	0	F	18
Barunga West (DC)	20-24	0	M	36
Barunga West (DC)	20-24	1	F	3
Barunga West (DC)	20-24	1	M	6
Barunga West (DC)	25-34		F	7
Barunga West (DC)	25-34		M	6
Barunga West (DC)	25-34	0	F	60
Barunga West (DC)	25-34	0	M	76
Barunga West (DC)	25-34	1	F	10
Barunga West (DC)	25-34	1	M	10
Barunga West (DC)	35-44		F	5
Barunga West (DC)	35-44		M	17
Barunga West (DC)	35-44	0	F	95
Barunga West (DC)	35-44	0	M	80
Barunga West (DC)	35-44	1	F	20
Barunga West (DC)	35-44	1	M	8
Barunga West (DC)	45-54		F	15
Barunga West (DC)	45-54		M	18
Barunga West (DC)	45-54	0	F	116
Barunga West (DC)	45-54	0	M	134
Barunga West (DC)	45-54	1	F	25
Barunga West (DC)	45-54	1	M	31
Barunga West (DC)	55-64		F	22
Barunga West (DC)	55-64		M	17
Barunga West (DC)	55-64	0	F	152
Barunga West (DC)	55-64	0	M	171
Barunga West (DC)	55-64	1	F	50
Barunga West (DC)	55-64	1	M	39
Barunga West (DC)	65-74		F	21
Barunga West (DC)	65-74		M	34
Barunga West (DC)	65-74	0	F	156
Barunga West (DC)	65-74	0	M	187
Barunga West (DC)	65-74	1	F	39
Barunga West (DC)	65-74	1	M	36
Barunga West (DC)	75-84		F	22
Barunga West (DC)	75-84		M	19
Barunga West (DC)	75-84	0	F	94
Barunga West (DC)	75-84	0	M	77
Barunga West (DC)	75-84	1	F	13
Barunga West (DC)	75-84	1	M	16
Barunga West (DC)	85+		F	19
Barunga West (DC)	85+		M	11
Barunga West (DC)	85+	0	F	49
Barunga West (DC)	85+	0	M	33
Barunga West (DC)	85+	1	M	3
Berri and Barmera (DC)	15-19		F	33
Berri and Barmera (DC)	15-19		M	58
Berri and Barmera (DC)	15-19	0	F	248
Berri and Barmera (DC)	15-19	0	M	271
Berri and Barmera (DC)	15-19	1	F	13
Berri and Barmera (DC)	15-19	1	M	24
Berri and Barmera (DC)	20-24		F	18
Berri and Barmera (DC)	20-24		M	9
Berri and Barmera (DC)	20-24	0	F	218
Berri and Barmera (DC)	20-24	0	M	219
Berri and Barmera (DC)	20-24	1	F	17
Berri and Barmera (DC)	20-24	1	M	13
Berri and Barmera (DC)	25-34		F	33
Berri and Barmera (DC)	25-34		M	30
Berri and Barmera (DC)	25-34	0	F	435
Berri and Barmera (DC)	25-34	0	M	432
Berri and Barmera (DC)	25-34	1	F	73
Berri and Barmera (DC)	25-34	1	M	40
Berri and Barmera (DC)	35-44		F	44
Berri and Barmera (DC)	35-44		M	45
Berri and Barmera (DC)	35-44	0	F	423
Berri and Barmera (DC)	35-44	0	M	462
Berri and Barmera (DC)	35-44	1	F	115
Berri and Barmera (DC)	35-44	1	M	57
Berri and Barmera (DC)	45-54		F	65
Berri and Barmera (DC)	45-54		M	70
Berri and Barmera (DC)	45-54	0	F	545
Berri and Barmera (DC)	45-54	0	M	539
Berri and Barmera (DC)	45-54	1	F	130
Berri and Barmera (DC)	45-54	1	M	91
Berri and Barmera (DC)	55-64		F	64
Berri and Barmera (DC)	55-64		M	88
Berri and Barmera (DC)	55-64	0	F	543
Berri and Barmera (DC)	55-64	0	M	620
Berri and Barmera (DC)	55-64	1	F	169
Berri and Barmera (DC)	55-64	1	M	104
Berri and Barmera (DC)	65-74		F	72
Berri and Barmera (DC)	65-74		M	72
Berri and Barmera (DC)	65-74	0	F	438
Berri and Barmera (DC)	65-74	0	M	486
Berri and Barmera (DC)	65-74	1	F	95
Berri and Barmera (DC)	65-74	1	M	74
Berri and Barmera (DC)	75-84		F	60
Berri and Barmera (DC)	75-84		M	45
Berri and Barmera (DC)	75-84	0	F	301
Berri and Barmera (DC)	75-84	0	M	246
Berri and Barmera (DC)	75-84	1	F	36
Berri and Barmera (DC)	75-84	1	M	33
Berri and Barmera (DC)	85+		F	46
Berri and Barmera (DC)	85+		M	18
Berri and Barmera (DC)	85+	0	F	158
Berri and Barmera (DC)	85+	0	M	95
Berri and Barmera (DC)	85+	1	F	4
Berri and Barmera (DC)	85+	1	M	12
Burnside (C)	15-19		F	74
Burnside (C)	15-19		M	71
Burnside (C)	15-19	0	F	1502
Burnside (C)	15-19	0	M	1376
Burnside (C)	15-19	1	F	62
Burnside (C)	15-19	1	M	51
Burnside (C)	20-24		F	50
Burnside (C)	20-24		M	51
Burnside (C)	20-24	0	F	1124
Burnside (C)	20-24	0	M	1223
Burnside (C)	20-24	1	F	67
Burnside (C)	20-24	1	M	58
Burnside (C)	25-34		F	89
Burnside (C)	25-34		M	81
Burnside (C)	25-34	0	F	1760
Burnside (C)	25-34	0	M	1747
Burnside (C)	25-34	1	F	174
Burnside (C)	25-34	1	M	119
Burnside (C)	35-44		F	104
Burnside (C)	35-44		M	108
Burnside (C)	35-44	0	F	2424
Burnside (C)	35-44	0	M	2086
Burnside (C)	35-44	1	F	384
Burnside (C)	35-44	1	M	233
Burnside (C)	45-54		F	125
Burnside (C)	45-54		M	147
Burnside (C)	45-54	0	F	2430
Burnside (C)	45-54	0	M	2358
Burnside (C)	45-54	1	F	637
Burnside (C)	45-54	1	M	401
Burnside (C)	55-64		F	142
Burnside (C)	55-64		M	144
Burnside (C)	55-64	0	F	2077
Burnside (C)	55-64	0	M	2033
Burnside (C)	55-64	1	F	829
Burnside (C)	55-64	1	M	481
Burnside (C)	65-74		F	175
Burnside (C)	65-74		M	144
Burnside (C)	65-74	0	F	1978
Burnside (C)	65-74	0	M	1897
Burnside (C)	65-74	1	F	535
Burnside (C)	65-74	1	M	310
Burnside (C)	75-84		F	172
Burnside (C)	75-84		M	105
Burnside (C)	75-84	0	F	1247
Burnside (C)	75-84	0	M	988
Burnside (C)	75-84	1	F	208
Burnside (C)	75-84	1	M	163
Burnside (C)	85+		F	164
Burnside (C)	85+		M	70
Burnside (C)	85+	0	F	853
Burnside (C)	85+	0	M	438
Burnside (C)	85+	1	F	64
Burnside (C)	85+	1	M	68
Campbelltown (C) (SA)	15-19		F	79
Campbelltown (C) (SA)	15-19		M	102
Campbelltown (C) (SA)	15-19	0	F	1302
Campbelltown (C) (SA)	15-19	0	M	1398
Campbelltown (C) (SA)	15-19	1	F	71
Campbelltown (C) (SA)	15-19	1	M	65
Campbelltown (C) (SA)	20-24		F	49
Campbelltown (C) (SA)	20-24		M	76
Campbelltown (C) (SA)	20-24	0	F	1376
Campbelltown (C) (SA)	20-24	0	M	1542
Campbelltown (C) (SA)	20-24	1	F	95
Campbelltown (C) (SA)	20-24	1	M	74
Campbelltown (C) (SA)	25-34		F	124
Campbelltown (C) (SA)	25-34		M	136
Campbelltown (C) (SA)	25-34	0	F	2810
Campbelltown (C) (SA)	25-34	0	M	2776
Campbelltown (C) (SA)	25-34	1	F	268
Campbelltown (C) (SA)	25-34	1	M	184
Campbelltown (C) (SA)	35-44		F	123
Campbelltown (C) (SA)	35-44		M	137
Campbelltown (C) (SA)	35-44	0	F	2637
Campbelltown (C) (SA)	35-44	0	M	2727
Campbelltown (C) (SA)	35-44	1	F	500
Campbelltown (C) (SA)	35-44	1	M	314
Campbelltown (C) (SA)	45-54		F	137
Campbelltown (C) (SA)	45-54		M	179
Campbelltown (C) (SA)	45-54	0	F	2648
Campbelltown (C) (SA)	45-54	0	M	2716
Campbelltown (C) (SA)	45-54	1	F	757
Campbelltown (C) (SA)	45-54	1	M	558
Campbelltown (C) (SA)	55-64		F	113
Campbelltown (C) (SA)	55-64		M	111
Campbelltown (C) (SA)	55-64	0	F	2124
Campbelltown (C) (SA)	55-64	0	M	1996
Campbelltown (C) (SA)	55-64	1	F	735
Campbelltown (C) (SA)	55-64	1	M	460
Campbelltown (C) (SA)	65-74		F	178
Campbelltown (C) (SA)	65-74		M	121
Campbelltown (C) (SA)	65-74	0	F	2140
Campbelltown (C) (SA)	65-74	0	M	1718
Campbelltown (C) (SA)	65-74	1	F	482
Campbelltown (C) (SA)	65-74	1	M	286
Campbelltown (C) (SA)	75-84		F	224
Campbelltown (C) (SA)	75-84		M	163
Campbelltown (C) (SA)	75-84	0	F	1637
Campbelltown (C) (SA)	75-84	0	M	1368
Campbelltown (C) (SA)	75-84	1	F	248
Campbelltown (C) (SA)	75-84	1	M	209
Campbelltown (C) (SA)	85+		F	106
Campbelltown (C) (SA)	85+		M	71
Campbelltown (C) (SA)	85+	0	F	902
Campbelltown (C) (SA)	85+	0	M	509
Campbelltown (C) (SA)	85+	1	F	31
Campbelltown (C) (SA)	85+	1	M	52
Ceduna (DC)	15-19		F	23
Ceduna (DC)	15-19		M	22
Ceduna (DC)	15-19	0	F	67
Ceduna (DC)	15-19	0	M	86
Ceduna (DC)	15-19	1	F	4
Ceduna (DC)	15-19	1	M	3
Ceduna (DC)	20-24		F	17
Ceduna (DC)	20-24		M	18
Ceduna (DC)	20-24	0	F	76
Ceduna (DC)	20-24	0	M	87
Ceduna (DC)	20-24	1	F	3
Ceduna (DC)	20-24	1	M	3
Ceduna (DC)	25-34		F	41
Ceduna (DC)	25-34		M	26
Ceduna (DC)	25-34	0	F	164
Ceduna (DC)	25-34	0	M	154
Ceduna (DC)	25-34	1	F	16
Ceduna (DC)	25-34	1	M	12
Ceduna (DC)	35-44		F	36
Ceduna (DC)	35-44		M	36
Ceduna (DC)	35-44	0	F	165
Ceduna (DC)	35-44	0	M	144
Ceduna (DC)	35-44	1	F	20
Ceduna (DC)	35-44	1	M	20
Ceduna (DC)	45-54		F	31
Ceduna (DC)	45-54		M	29
Ceduna (DC)	45-54	0	F	150
Ceduna (DC)	45-54	0	M	157
Ceduna (DC)	45-54	1	F	37
Ceduna (DC)	45-54	1	M	20
Ceduna (DC)	55-64		F	40
Ceduna (DC)	55-64		M	41
Ceduna (DC)	55-64	0	F	173
Ceduna (DC)	55-64	0	M	182
Ceduna (DC)	55-64	1	F	32
Ceduna (DC)	55-64	1	M	26
Ceduna (DC)	65-74		F	18
Ceduna (DC)	65-74		M	29
Ceduna (DC)	65-74	0	F	126
Ceduna (DC)	65-74	0	M	149
Ceduna (DC)	65-74	1	F	16
Ceduna (DC)	65-74	1	M	13
Ceduna (DC)	75-84		F	18
Ceduna (DC)	75-84		M	9
Ceduna (DC)	75-84	0	F	39
Ceduna (DC)	75-84	0	M	45
Ceduna (DC)	75-84	1	F	3
Ceduna (DC)	75-84	1	M	4
Ceduna (DC)	85+		F	24
Ceduna (DC)	85+		M	6
Ceduna (DC)	85+	0	F	25
Ceduna (DC)	85+	0	M	14
Charles Sturt (C)	15-19		F	198
Charles Sturt (C)	15-19		M	256
Charles Sturt (C)	15-19	0	F	2730
Charles Sturt (C)	15-19	0	M	2814
Charles Sturt (C)	15-19	1	F	141
Charles Sturt (C)	15-19	1	M	139
Charles Sturt (C)	20-24		F	214
Charles Sturt (C)	20-24		M	237
Charles Sturt (C)	20-24	0	F	3213
Charles Sturt (C)	20-24	0	M	3452
Charles Sturt (C)	20-24	1	F	229
Charles Sturt (C)	20-24	1	M	197
Charles Sturt (C)	25-34		F	446
Charles Sturt (C)	25-34		M	488
Charles Sturt (C)	25-34	0	F	6673
Charles Sturt (C)	25-34	0	M	6831
Charles Sturt (C)	25-34	1	F	709
Charles Sturt (C)	25-34	1	M	508
Charles Sturt (C)	35-44		F	378
Charles Sturt (C)	35-44		M	453
Charles Sturt (C)	35-44	0	F	5633
Charles Sturt (C)	35-44	0	M	5964
Charles Sturt (C)	35-44	1	F	1047
Charles Sturt (C)	35-44	1	M	678
Charles Sturt (C)	45-54		F	431
Charles Sturt (C)	45-54		M	501
Charles Sturt (C)	45-54	0	F	5866
Charles Sturt (C)	45-54	0	M	6229
Charles Sturt (C)	45-54	1	F	1622
Charles Sturt (C)	45-54	1	M	1019
Charles Sturt (C)	55-64		F	420
Charles Sturt (C)	55-64		M	410
Charles Sturt (C)	55-64	0	F	5117
Charles Sturt (C)	55-64	0	M	5180
Charles Sturt (C)	55-64	1	F	1735
Charles Sturt (C)	55-64	1	M	1041
Charles Sturt (C)	65-74		F	434
Charles Sturt (C)	65-74		M	399
Charles Sturt (C)	65-74	0	F	4252
Charles Sturt (C)	65-74	0	M	4006
Charles Sturt (C)	65-74	1	F	928
Charles Sturt (C)	65-74	1	M	616
Charles Sturt (C)	75-84		F	455
Charles Sturt (C)	75-84		M	316
Charles Sturt (C)	75-84	0	F	3024
Charles Sturt (C)	75-84	0	M	2362
Charles Sturt (C)	75-84	1	F	436
Charles Sturt (C)	75-84	1	M	363
Charles Sturt (C)	85+		F	310
Charles Sturt (C)	85+		M	183
Charles Sturt (C)	85+	0	F	1925
Charles Sturt (C)	85+	0	M	1001
Charles Sturt (C)	85+	1	F	72
Charles Sturt (C)	85+	1	M	141
Clare and Gilbert Valleys (DC)	15-19		F	26
Clare and Gilbert Valleys (DC)	15-19		M	26
Clare and Gilbert Valleys (DC)	15-19	0	F	189
Clare and Gilbert Valleys (DC)	15-19	0	M	199
Clare and Gilbert Valleys (DC)	15-19	1	F	9
Clare and Gilbert Valleys (DC)	15-19	1	M	13
Clare and Gilbert Valleys (DC)	20-24		F	14
Clare and Gilbert Valleys (DC)	20-24		M	10
Clare and Gilbert Valleys (DC)	20-24	0	F	143
Clare and Gilbert Valleys (DC)	20-24	0	M	156
Clare and Gilbert Valleys (DC)	20-24	1	F	14
Clare and Gilbert Valleys (DC)	20-24	1	M	4
Clare and Gilbert Valleys (DC)	25-34		F	43
Clare and Gilbert Valleys (DC)	25-34		M	39
Clare and Gilbert Valleys (DC)	25-34	0	F	371
Clare and Gilbert Valleys (DC)	25-34	0	M	388
Clare and Gilbert Valleys (DC)	25-34	1	F	42
Clare and Gilbert Valleys (DC)	25-34	1	M	40
Clare and Gilbert Valleys (DC)	35-44		F	33
Clare and Gilbert Valleys (DC)	35-44		M	22
Clare and Gilbert Valleys (DC)	35-44	0	F	402
Clare and Gilbert Valleys (DC)	35-44	0	M	340
Clare and Gilbert Valleys (DC)	35-44	1	F	64
Clare and Gilbert Valleys (DC)	35-44	1	M	39
Clare and Gilbert Valleys (DC)	45-54		F	35
Clare and Gilbert Valleys (DC)	45-54		M	43
Clare and Gilbert Valleys (DC)	45-54	0	F	480
Clare and Gilbert Valleys (DC)	45-54	0	M	524
Clare and Gilbert Valleys (DC)	45-54	1	F	126
Clare and Gilbert Valleys (DC)	45-54	1	M	70
Clare and Gilbert Valleys (DC)	55-64		F	60
Clare and Gilbert Valleys (DC)	55-64		M	68
Clare and Gilbert Valleys (DC)	55-64	0	F	513
Clare and Gilbert Valleys (DC)	55-64	0	M	584
Clare and Gilbert Valleys (DC)	55-64	1	F	158
Clare and Gilbert Valleys (DC)	55-64	1	M	103
Clare and Gilbert Valleys (DC)	65-74		F	66
Clare and Gilbert Valleys (DC)	65-74		M	59
Clare and Gilbert Valleys (DC)	65-74	0	F	440
Clare and Gilbert Valleys (DC)	65-74	0	M	478
Clare and Gilbert Valleys (DC)	65-74	1	F	86
Clare and Gilbert Valleys (DC)	65-74	1	M	46
Clare and Gilbert Valleys (DC)	75-84		F	42
Clare and Gilbert Valleys (DC)	75-84		M	41
Clare and Gilbert Valleys (DC)	75-84	0	F	196
Clare and Gilbert Valleys (DC)	75-84	0	M	221
Clare and Gilbert Valleys (DC)	75-84	1	F	23
Clare and Gilbert Valleys (DC)	75-84	1	M	32
Clare and Gilbert Valleys (DC)	85+		F	24
Clare and Gilbert Valleys (DC)	85+		M	8
Clare and Gilbert Valleys (DC)	85+	0	F	151
Clare and Gilbert Valleys (DC)	85+	0	M	87
Clare and Gilbert Valleys (DC)	85+	1	F	4
Clare and Gilbert Valleys (DC)	85+	1	M	3
Cleve (DC)	15-19		F	13
Cleve (DC)	15-19		M	8
Cleve (DC)	15-19	0	F	36
Cleve (DC)	15-19	0	M	38
Cleve (DC)	20-24		M	3
Cleve (DC)	20-24	0	F	20
Cleve (DC)	20-24	0	M	40
Cleve (DC)	25-34		F	8
Cleve (DC)	25-34		M	8
Cleve (DC)	25-34	0	F	77
Cleve (DC)	25-34	0	M	83
Cleve (DC)	25-34	1	F	3
Cleve (DC)	25-34	1	M	4
Cleve (DC)	35-44		F	12
Cleve (DC)	35-44		M	9
Cleve (DC)	35-44	0	F	82
Cleve (DC)	35-44	0	M	81
Cleve (DC)	35-44	1	F	9
Cleve (DC)	35-44	1	M	6
Cleve (DC)	45-54		F	7
Cleve (DC)	45-54		M	6
Cleve (DC)	45-54	0	F	89
Cleve (DC)	45-54	0	M	106
Cleve (DC)	45-54	1	F	20
Cleve (DC)	45-54	1	M	14
Cleve (DC)	55-64		F	5
Cleve (DC)	55-64		M	10
Cleve (DC)	55-64	0	F	85
Cleve (DC)	55-64	0	M	133
Cleve (DC)	55-64	1	F	26
Cleve (DC)	55-64	1	M	17
Cleve (DC)	65-74		F	9
Cleve (DC)	65-74		M	10
Cleve (DC)	65-74	0	F	76
Cleve (DC)	65-74	0	M	76
Cleve (DC)	65-74	1	F	9
Cleve (DC)	65-74	1	M	4
Cleve (DC)	75-84		F	6
Cleve (DC)	75-84		M	10
Cleve (DC)	75-84	0	F	34
Cleve (DC)	75-84	0	M	39
Cleve (DC)	75-84	1	F	8
Cleve (DC)	75-84	1	M	6
Cleve (DC)	85+		F	8
Cleve (DC)	85+		M	3
Cleve (DC)	85+	0	F	28
Cleve (DC)	85+	0	M	17
Cleve (DC)	85+	1	M	3
Coober Pedy (DC)	15-19		F	10
Coober Pedy (DC)	15-19		M	7
Coober Pedy (DC)	15-19	0	F	19
Coober Pedy (DC)	15-19	0	M	21
Coober Pedy (DC)	15-19	1	M	3
Coober Pedy (DC)	20-24		F	17
Coober Pedy (DC)	20-24		M	3
Coober Pedy (DC)	20-24	0	F	31
Coober Pedy (DC)	20-24	0	M	24
Coober Pedy (DC)	20-24	1	F	4
Coober Pedy (DC)	20-24	1	M	5
Coober Pedy (DC)	25-34		F	20
Coober Pedy (DC)	25-34		M	26
Coober Pedy (DC)	25-34	0	F	89
Coober Pedy (DC)	25-34	0	M	103
Coober Pedy (DC)	25-34	1	F	3
Coober Pedy (DC)	25-34	1	M	6
Coober Pedy (DC)	35-44		F	16
Coober Pedy (DC)	35-44		M	12
Coober Pedy (DC)	35-44	0	F	59
Coober Pedy (DC)	35-44	0	M	73
Coober Pedy (DC)	35-44	1	F	13
Coober Pedy (DC)	35-44	1	M	8
Coober Pedy (DC)	45-54		F	31
Coober Pedy (DC)	45-54		M	30
Coober Pedy (DC)	45-54	0	F	79
Coober Pedy (DC)	45-54	0	M	95
Coober Pedy (DC)	45-54	1	F	17
Coober Pedy (DC)	45-54	1	M	10
Coober Pedy (DC)	55-64		F	13
Coober Pedy (DC)	55-64		M	25
Coober Pedy (DC)	55-64	0	F	78
Coober Pedy (DC)	55-64	0	M	113
Coober Pedy (DC)	55-64	1	F	10
Coober Pedy (DC)	55-64	1	M	13
Coober Pedy (DC)	65-74		F	21
Coober Pedy (DC)	65-74		M	32
Coober Pedy (DC)	65-74	0	F	65
Coober Pedy (DC)	65-74	0	M	121
Coober Pedy (DC)	65-74	1	F	9
Coober Pedy (DC)	65-74	1	M	5
Coober Pedy (DC)	75-84		F	14
Coober Pedy (DC)	75-84		M	23
Coober Pedy (DC)	75-84	0	F	19
Coober Pedy (DC)	75-84	0	M	59
Coober Pedy (DC)	75-84	1	M	4
Coober Pedy (DC)	85+		F	5
Coober Pedy (DC)	85+		M	3
Coober Pedy (DC)	85+	0	F	3
Coober Pedy (DC)	85+	0	M	5
Copper Coast (DC)	15-19		F	40
Copper Coast (DC)	15-19		M	40
Copper Coast (DC)	15-19	0	F	289
Copper Coast (DC)	15-19	0	M	337
Copper Coast (DC)	15-19	1	F	27
Copper Coast (DC)	15-19	1	M	13
Copper Coast (DC)	20-24		F	33
Copper Coast (DC)	20-24		M	19
Copper Coast (DC)	20-24	0	F	237
Copper Coast (DC)	20-24	0	M	242
Copper Coast (DC)	20-24	1	F	25
Copper Coast (DC)	20-24	1	M	19
Copper Coast (DC)	25-34		F	53
Copper Coast (DC)	25-34		M	51
Copper Coast (DC)	25-34	0	F	503
Copper Coast (DC)	25-34	0	M	516
Copper Coast (DC)	25-34	1	F	95
Copper Coast (DC)	25-34	1	M	52
Copper Coast (DC)	35-44		F	34
Copper Coast (DC)	35-44		M	43
Copper Coast (DC)	35-44	0	F	486
Copper Coast (DC)	35-44	0	M	507
Copper Coast (DC)	35-44	1	F	123
Copper Coast (DC)	35-44	1	M	69
Copper Coast (DC)	45-54		F	70
Copper Coast (DC)	45-54		M	96
Copper Coast (DC)	45-54	0	F	678
Copper Coast (DC)	45-54	0	M	725
Copper Coast (DC)	45-54	1	F	199
Copper Coast (DC)	45-54	1	M	111
Copper Coast (DC)	55-64		F	113
Copper Coast (DC)	55-64		M	97
Copper Coast (DC)	55-64	0	F	789
Copper Coast (DC)	55-64	0	M	847
Copper Coast (DC)	55-64	1	F	257
Copper Coast (DC)	55-64	1	M	141
Copper Coast (DC)	65-74		F	136
Copper Coast (DC)	65-74		M	134
Copper Coast (DC)	65-74	0	F	842
Copper Coast (DC)	65-74	0	M	901
Copper Coast (DC)	65-74	1	F	167
Copper Coast (DC)	65-74	1	M	129
Copper Coast (DC)	75-84		F	112
Copper Coast (DC)	75-84		M	99
Copper Coast (DC)	75-84	0	F	464
Copper Coast (DC)	75-84	0	M	424
Copper Coast (DC)	75-84	1	F	59
Copper Coast (DC)	75-84	1	M	57
Copper Coast (DC)	85+		F	77
Copper Coast (DC)	85+		M	52
Copper Coast (DC)	85+	0	F	189
Copper Coast (DC)	85+	0	M	116
Copper Coast (DC)	85+	1	F	8
Copper Coast (DC)	85+	1	M	13
Elliston (DC)	15-19	0	F	15
Elliston (DC)	15-19	0	M	9
Elliston (DC)	20-24		F	3
Elliston (DC)	20-24	0	F	17
Elliston (DC)	20-24	0	M	20
Elliston (DC)	25-34		F	6
Elliston (DC)	25-34		M	5
Elliston (DC)	25-34	0	F	41
Elliston (DC)	25-34	0	M	40
Elliston (DC)	25-34	1	F	3
Elliston (DC)	25-34	1	M	3
Elliston (DC)	35-44		M	5
Elliston (DC)	35-44	0	F	42
Elliston (DC)	35-44	0	M	54
Elliston (DC)	35-44	1	F	3
Elliston (DC)	35-44	1	M	4
Elliston (DC)	45-54		F	3
Elliston (DC)	45-54		M	3
Elliston (DC)	45-54	0	F	57
Elliston (DC)	45-54	0	M	77
Elliston (DC)	45-54	1	F	16
Elliston (DC)	45-54	1	M	11
Elliston (DC)	55-64		F	7
Elliston (DC)	55-64		M	11
Elliston (DC)	55-64	0	F	74
Elliston (DC)	55-64	0	M	97
Elliston (DC)	55-64	1	F	18
Elliston (DC)	55-64	1	M	16
Elliston (DC)	65-74		M	4
Elliston (DC)	65-74	0	F	34
Elliston (DC)	65-74	0	M	46
Elliston (DC)	65-74	1	F	15
Elliston (DC)	65-74	1	M	14
Elliston (DC)	75-84		M	3
Elliston (DC)	75-84	0	F	17
Elliston (DC)	75-84	0	M	20
Elliston (DC)	85+		F	3
Elliston (DC)	85+	0	F	10
Elliston (DC)	85+	0	M	5
Flinders Ranges (DC)	15-19		F	3
Flinders Ranges (DC)	15-19		M	10
Flinders Ranges (DC)	15-19	0	F	36
Flinders Ranges (DC)	15-19	0	M	32
Flinders Ranges (DC)	20-24		F	3
Flinders Ranges (DC)	20-24	0	F	32
Flinders Ranges (DC)	20-24	0	M	35
Flinders Ranges (DC)	20-24	1	F	4
Flinders Ranges (DC)	25-34		F	4
Flinders Ranges (DC)	25-34		M	10
Flinders Ranges (DC)	25-34	0	F	60
Flinders Ranges (DC)	25-34	0	M	62
Flinders Ranges (DC)	25-34	1	F	9
Flinders Ranges (DC)	25-34	1	M	4
Flinders Ranges (DC)	35-44		F	13
Flinders Ranges (DC)	35-44		M	11
Flinders Ranges (DC)	35-44	0	F	65
Flinders Ranges (DC)	35-44	0	M	50
Flinders Ranges (DC)	35-44	1	F	16
Flinders Ranges (DC)	35-44	1	M	12
Flinders Ranges (DC)	45-54		F	9
Flinders Ranges (DC)	45-54		M	12
Flinders Ranges (DC)	45-54	0	F	100
Flinders Ranges (DC)	45-54	0	M	94
Flinders Ranges (DC)	45-54	1	F	20
Flinders Ranges (DC)	45-54	1	M	19
Flinders Ranges (DC)	55-64		F	14
Flinders Ranges (DC)	55-64		M	19
Flinders Ranges (DC)	55-64	0	F	106
Flinders Ranges (DC)	55-64	0	M	112
Flinders Ranges (DC)	55-64	1	F	23
Flinders Ranges (DC)	55-64	1	M	12
Flinders Ranges (DC)	65-74		F	4
Flinders Ranges (DC)	65-74		M	10
Flinders Ranges (DC)	65-74	0	F	101
Flinders Ranges (DC)	65-74	0	M	118
Flinders Ranges (DC)	65-74	1	F	14
Flinders Ranges (DC)	65-74	1	M	12
Flinders Ranges (DC)	75-84		F	15
Flinders Ranges (DC)	75-84		M	11
Flinders Ranges (DC)	75-84	0	F	32
Flinders Ranges (DC)	75-84	0	M	49
Flinders Ranges (DC)	75-84	1	F	8
Flinders Ranges (DC)	85+		F	10
Flinders Ranges (DC)	85+		M	3
Flinders Ranges (DC)	85+	0	F	17
Flinders Ranges (DC)	85+	0	M	4
Franklin Harbour (DC)	15-19		F	3
Franklin Harbour (DC)	15-19		M	7
Franklin Harbour (DC)	15-19	0	F	16
Franklin Harbour (DC)	15-19	0	M	17
Franklin Harbour (DC)	20-24		M	5
Franklin Harbour (DC)	20-24	0	F	14
Franklin Harbour (DC)	20-24	0	M	25
Franklin Harbour (DC)	20-24	1	F	5
Franklin Harbour (DC)	20-24	1	M	3
Franklin Harbour (DC)	25-34		F	6
Franklin Harbour (DC)	25-34		M	3
Franklin Harbour (DC)	25-34	0	F	38
Franklin Harbour (DC)	25-34	0	M	43
Franklin Harbour (DC)	25-34	1	F	11
Franklin Harbour (DC)	25-34	1	M	5
Franklin Harbour (DC)	35-44		F	9
Franklin Harbour (DC)	35-44		M	8
Franklin Harbour (DC)	35-44	0	F	54
Franklin Harbour (DC)	35-44	0	M	48
Franklin Harbour (DC)	35-44	1	F	3
Franklin Harbour (DC)	35-44	1	M	7
Franklin Harbour (DC)	45-54		F	3
Franklin Harbour (DC)	45-54		M	10
Franklin Harbour (DC)	45-54	0	F	68
Franklin Harbour (DC)	45-54	0	M	86
Franklin Harbour (DC)	45-54	1	F	13
Franklin Harbour (DC)	45-54	1	M	5
Franklin Harbour (DC)	55-64		F	14
Franklin Harbour (DC)	55-64		M	8
Franklin Harbour (DC)	55-64	0	F	77
Franklin Harbour (DC)	55-64	0	M	78
Franklin Harbour (DC)	55-64	1	F	14
Franklin Harbour (DC)	55-64	1	M	9
Franklin Harbour (DC)	65-74		F	14
Franklin Harbour (DC)	65-74		M	19
Franklin Harbour (DC)	65-74	0	F	77
Franklin Harbour (DC)	65-74	0	M	88
Franklin Harbour (DC)	65-74	1	F	13
Franklin Harbour (DC)	65-74	1	M	11
Franklin Harbour (DC)	75-84		F	3
Franklin Harbour (DC)	75-84	0	F	25
Franklin Harbour (DC)	75-84	0	M	32
Franklin Harbour (DC)	75-84	1	M	3
Franklin Harbour (DC)	85+		F	15
Franklin Harbour (DC)	85+		M	8
Franklin Harbour (DC)	85+	0	F	17
Franklin Harbour (DC)	85+	0	M	11
Gawler (T)	15-19		F	55
Gawler (T)	15-19		M	81
