POA_CODE_2016	BornAust	Sex	persons
POA2791	1	F	145
POA2791	1	M	138
POA2792	0	F	24
POA2792	0	M	21
POA2792	1	F	151
POA2792	1	M	156
POA2793	0	F	42
POA2793	0	M	45
POA2793	1	F	371
POA2793	1	M	414
POA2794	0	F	316
POA2794	0	M	283
POA2794	1	F	4536
POA2794	1	M	4328
POA2795	0	F	1765
POA2795	0	M	1883
POA2795	1	F	17685
POA2795	1	M	17881
POA2797	0	F	10
POA2797	0	M	10
POA2797	1	F	199
POA2797	1	M	172
POA2798	0	F	72
POA2798	0	M	56
POA2798	1	F	896
POA2798	1	M	888
POA2799	0	F	122
POA2799	0	M	129
POA2799	1	F	1778
POA2799	1	M	1741
POA2800	0	F	2129
POA2800	0	M	1951
POA2800	1	F	19258
POA2800	1	M	18419
POA2803	0	F	9
POA2803	0	M	16
POA2803	1	F	104
POA2803	1	M	122
POA2804	0	F	66
POA2804	0	M	62
POA2804	1	F	1179
POA2804	1	M	1142
POA2805	0	F	14
POA2805	0	M	18
POA2805	1	F	169
POA2805	1	M	170
POA2806	0	F	27
POA2806	0	M	19
POA2806	1	F	317
POA2806	1	M	354
POA2807	0	F	28
POA2807	0	M	22
POA2807	1	F	151
POA2807	1	M	181
POA2808	0	F	13
POA2808	0	M	10
POA2808	1	F	63
POA2808	1	M	79
POA2809	0	F	9
POA2809	0	M	9
POA2809	1	F	79
POA2809	1	M	88
POA2810	0	F	97
POA2810	0	M	72
POA2810	1	F	1347
POA2810	1	M	1354
POA2817	0	F	8
POA2817	0	M	3
POA2817	1	F	118
POA2817	1	M	140
POA2818	0	F	21
POA2818	0	M	18
POA2818	1	F	363
POA2818	1	M	379
POA2820	0	F	195
POA2820	0	M	239
POA2820	1	F	2794
POA2820	1	M	3176
POA2821	0	F	77
POA2821	0	M	86
POA2821	1	F	2118
POA2821	1	M	2029
POA2822	0	F	10
POA2822	0	M	10
POA2822	1	F	159
POA2822	1	M	188
POA2823	0	F	23
POA2823	0	M	26
POA2823	1	F	566
POA2823	1	M	616
POA2824	0	F	55
POA2824	0	M	43
POA2824	1	F	905
POA2824	1	M	909
POA2825	0	F	61
POA2825	0	M	61
POA2825	1	F	1012
POA2825	1	M	985
POA2826	0	F	8
POA2826	0	M	3
POA2826	1	F	78
POA2826	1	M	84
POA2827	0	F	70
POA2827	0	M	65
POA2827	1	F	1632
POA2827	1	M	1553
POA2828	0	F	17
POA2828	0	M	3
POA2828	1	F	340
POA2828	1	M	351
POA2829	0	F	53
POA2829	0	M	37
POA2829	1	F	1252
POA2829	1	M	1246
POA2830	0	F	1568
POA2830	0	M	1488
POA2830	1	F	17628
POA2830	1	M	16401
POA2831	0	F	37
POA2831	0	M	39
POA2831	1	F	800
POA2831	1	M	842
POA2832	0	F	74
POA2832	0	M	63
POA2832	1	F	982
POA2832	1	M	1062
POA2833	0	F	7
POA2833	0	M	7
POA2833	1	F	275
POA2833	1	M	305
POA2834	0	F	175
POA2834	0	M	208
POA2834	1	F	736
POA2834	1	M	872
POA2835	0	F	175
POA2835	0	M	143
POA2835	1	F	1606
POA2835	1	M	1688
POA2836	0	F	22
POA2836	0	M	14
POA2836	1	F	383
POA2836	1	M	386
POA2838	0	M	4
POA2838	1	F	128
POA2838	1	M	104
POA2839	0	F	15
POA2839	0	M	11
POA2839	1	F	547
POA2839	1	M	611
POA2840	0	F	65
POA2840	0	M	37
POA2840	1	F	1017
POA2840	1	M	1008
POA2842	0	F	21
POA2842	0	M	16
POA2842	1	F	245
POA2842	1	M	280
POA2843	0	F	33
POA2843	0	M	34
POA2843	1	F	519
POA2843	1	M	541
POA2844	0	F	33
POA2844	0	M	40
POA2844	1	F	540
POA2844	1	M	537
POA2845	0	F	58
POA2845	0	M	63
POA2845	1	F	801
POA2845	1	M	810
POA2846	0	F	14
POA2846	0	M	17
POA2846	1	F	93
POA2846	1	M	100
POA2847	0	F	80
POA2847	0	M	81
POA2847	1	F	956
POA2847	1	M	989
POA2848	0	F	76
POA2848	0	M	74
POA2848	1	F	629
POA2848	1	M	662
POA2849	0	F	86
POA2849	0	M	69
POA2849	1	F	590
POA2849	1	M	617
POA2850	0	F	691
POA2850	0	M	639
POA2850	1	F	7154
POA2850	1	M	7253
POA2852	0	F	108
POA2852	0	M	94
POA2852	1	F	1406
POA2852	1	M	1454
POA2864	0	F	31
POA2864	0	M	25
POA2864	1	F	332
POA2864	1	M	366
POA2865	0	F	13
POA2865	0	M	12
POA2865	1	F	356
POA2865	1	M	356
POA2866	0	F	95
POA2866	0	M	79
POA2866	1	F	1340
POA2866	1	M	1287
POA2867	0	F	21
POA2867	0	M	16
POA2867	1	F	237
POA2867	1	M	290
POA2868	0	F	25
POA2868	0	M	20
POA2868	1	F	276
POA2868	1	M	278
POA2869	0	F	54
POA2869	0	M	38
POA2869	1	F	559
POA2869	1	M	584
POA2870	0	F	345
POA2870	0	M	316
POA2870	1	F	5242
POA2870	1	M	4972
POA2871	0	F	201
POA2871	0	M	173
POA2871	1	F	3994
POA2871	1	M	4026
POA2873	0	F	9
POA2873	0	M	13
POA2873	1	F	218
POA2873	1	M	228
POA2874	0	F	12
POA2874	0	M	4
POA2874	1	F	168
POA2874	1	M	201
POA2875	0	F	25
POA2875	0	M	16
POA2875	1	F	383
POA2875	1	M	442
POA2876	0	F	3
POA2876	0	M	5
POA2876	1	F	151
POA2876	1	M	199
POA2877	0	F	78
POA2877	0	M	57
POA2877	1	F	1654
POA2877	1	M	1642
POA2878	0	F	4
POA2878	0	M	15
POA2878	1	F	108
POA2878	1	M	145
POA2879	0	F	10
POA2879	0	M	12
POA2879	1	F	217
POA2879	1	M	272
POA2880	0	F	427
POA2880	0	M	393
POA2880	1	F	8102
POA2880	1	M	7738
POA2898	0	F	29
POA2898	0	M	30
POA2898	1	F	147
POA2898	1	M	138
POA2899	0	F	317
POA2899	0	M	225
POA2899	1	F	532
POA2899	1	M	535
POA2900	0	F	356
POA2900	0	M	360
POA2900	1	F	573
POA2900	1	M	537
POA2902	0	F	1483
POA2902	0	M	1333
POA2902	1	F	5696
POA2902	1	M	5604
POA2903	0	F	1053
POA2903	0	M	905
POA2903	1	F	3376
POA2903	1	M	3451
POA2904	0	F	1444
POA2904	0	M	1297
POA2904	1	F	4825
POA2904	1	M	4619
POA2905	0	F	2796
POA2905	0	M	2491
POA2905	1	F	11078
POA2905	1	M	10953
POA2906	0	F	1661
POA2906	0	M	1552
POA2906	1	F	7067
POA2906	1	M	6600
POA2911	0	F	857
POA2911	0	M	846
POA2911	1	F	1308
POA2911	1	M	1290
POA2912	0	F	1284
POA2912	0	M	1258
POA2912	1	F	1639
POA2912	1	M	1596
POA2913	0	F	5495
POA2913	0	M	5323
POA2913	1	F	11392
POA2913	1	M	11177
POA2914	0	F	4397
POA2914	0	M	4205
POA2914	1	F	7847
POA2914	1	M	7772
POA3000	0	F	14961
POA3000	0	M	12998
POA3000	1	F	2384
POA3000	1	M	3123
POA3002	0	F	694
POA3002	0	M	582
POA3002	1	F	1613
POA3002	1	M	1501
POA3003	0	F	1281
POA3003	0	M	1343
POA3003	1	F	984
POA3003	1	M	1336
POA3004	0	F	2226
POA3004	0	M	1948
POA3004	1	F	1940
POA3004	1	M	1985
POA3005	0	F	118
POA3005	0	M	104
POA3005	1	F	80
POA3005	1	M	83
POA3006	0	F	5623
POA3006	0	M	5194
POA3006	1	F	2540
POA3006	1	M	2992
POA3008	0	F	3132
POA3008	0	M	3160
POA3008	1	F	1273
POA3008	1	M	1535
POA3010	0	F	271
POA3010	0	M	239
POA3010	1	F	566
POA3010	1	M	445
POA3011	0	F	4259
POA3011	0	M	4737
POA3011	1	F	5162
POA3011	1	M	5302
POA3012	0	F	5134
POA3012	0	M	5452
POA3012	1	F	6982
POA3012	1	M	6986
POA3013	0	F	1980
POA3013	0	M	1739
POA3013	1	F	5247
POA3013	1	M	5051
POA3015	0	F	2114
POA3015	0	M	1959
POA3015	1	F	6361
POA3015	1	M	6156
POA3016	0	F	1686
POA3016	0	M	1613
POA3016	1	F	5763
POA3016	1	M	5586
POA3018	0	F	1883
POA3018	0	M	1733
POA3018	1	F	4295
POA3018	1	M	3986
POA3019	0	F	2562
POA3019	0	M	2597
POA3019	1	F	1611
POA3019	1	M	1708
POA3020	0	F	11635
POA3020	0	M	11914
POA3020	1	F	8700
POA3020	1	M	9059
POA3021	0	F	15049
POA3021	0	M	14794
POA3021	1	F	9554
POA3021	1	M	9982
POA3022	0	F	727
POA3022	0	M	693
POA3022	1	F	692
POA3022	1	M	749
POA3023	0	F	14335
POA3023	0	M	13793
POA3023	1	F	15867
POA3023	1	M	16153
POA3024	0	F	3925
POA3024	0	M	3768
POA3024	1	F	7426
POA3024	1	M	7246
POA3025	0	F	2357
POA3025	0	M	2144
POA3025	1	F	3318
POA3025	1	M	3268
POA3026	0	F	3
POA3026	0	M	21
POA3026	1	F	8
POA3026	1	M	22
POA3027	0	F	1888
POA3027	0	M	1881
POA3027	1	F	1240
POA3027	1	M	1323
POA3028	0	F	5548
POA3028	0	M	5370
POA3028	1	F	8212
POA3028	1	M	8228
POA3029	0	F	20916
POA3029	0	M	21457
POA3029	1	F	22810
POA3029	1	M	23509
POA3030	0	F	20502
POA3030	0	M	19829
POA3030	1	F	27146
POA3030	1	M	27227
POA3031	0	F	3374
POA3031	0	M	2813
POA3031	1	F	5423
POA3031	1	M	5207
POA3032	0	F	5585
POA3032	0	M	5086
POA3032	1	F	8243
POA3032	1	M	8319
POA3033	0	F	2218
POA3033	0	M	1966
POA3033	1	F	4870
POA3033	1	M	4651
POA3034	0	F	2504
POA3034	0	M	2198
POA3034	1	F	3094
POA3034	1	M	3079
POA3036	0	F	640
POA3036	0	M	628
POA3036	1	F	2208
POA3036	1	M	2141
POA3037	0	F	9554
POA3037	0	M	9008
POA3037	1	F	15056
POA3037	1	M	14801
POA3038	0	F	4815
POA3038	0	M	4616
POA3038	1	F	8144
POA3038	1	M	8239
POA3039	0	F	1936
POA3039	0	M	1792
POA3039	1	F	5043
POA3039	1	M	4687
POA3040	0	F	3068
POA3040	0	M	2806
POA3040	1	F	9669
POA3040	1	M	8903
POA3041	0	F	1288
POA3041	0	M	1210
POA3041	1	F	4666
POA3041	1	M	4576
POA3042	0	F	2101
POA3042	0	M	1858
POA3042	1	F	5568
POA3042	1	M	5333
POA3043	0	F	2876
POA3043	0	M	2683
POA3043	1	F	5498
POA3043	1	M	5383
POA3044	0	F	3791
POA3044	0	M	3645
POA3044	1	F	9182
POA3044	1	M	8642
POA3045	0	F	3
POA3045	0	M	3
POA3045	1	F	14
POA3045	1	M	17
POA3046	0	F	6579
POA3046	0	M	6780
POA3046	1	F	9284
POA3046	1	M	8883
POA3047	0	F	4468
POA3047	0	M	5013
POA3047	1	F	4560
POA3047	1	M	4572
POA3048	0	F	4041
POA3048	0	M	3926
POA3048	1	F	4327
POA3048	1	M	4280
POA3049	0	F	1176
POA3049	0	M	1046
POA3049	1	F	3278
POA3049	1	M	3187
POA3050	0	F	14
POA3050	0	M	13
POA3050	1	F	20
POA3050	1	M	17
POA3051	0	F	3643
POA3051	0	M	3194
POA3051	1	F	3144
POA3051	1	M	3060
POA3052	0	F	1197
POA3052	0	M	1076
POA3052	1	F	1382
POA3052	1	M	1295
POA3053	0	F	6545
POA3053	0	M	5156
POA3053	1	F	2558
POA3053	1	M	2508
POA3054	0	F	1079
POA3054	0	M	968
POA3054	1	F	3076
POA3054	1	M	2728
POA3055	0	F	2379
POA3055	0	M	2099
POA3055	1	F	4496
POA3055	1	M	4231
POA3056	0	F	3997
POA3056	0	M	3775
POA3056	1	F	7691
POA3056	1	M	7318
POA3057	0	F	1952
POA3057	0	M	1691
POA3057	1	F	3713
POA3057	1	M	3377
POA3058	0	F	5605
POA3058	0	M	5516
POA3058	1	F	10715
POA3058	1	M	9916
POA3059	0	F	2350
POA3059	0	M	2414
POA3059	1	F	5023
POA3059	1	M	5030
POA3060	0	F	3251
POA3060	0	M	3418
POA3060	1	F	3139
POA3060	1	M	3197
POA3061	0	F	1218
POA3061	0	M	1244
POA3061	1	F	1041
POA3061	1	M	1096
POA3063	0	F	47
POA3063	0	M	45
POA3063	1	F	224
POA3063	1	M	211
POA3064	0	F	16208
POA3064	0	M	16385
POA3064	1	F	19483
POA3064	1	M	19213
POA3065	0	F	1729
POA3065	0	M	1594
POA3065	1	F	2831
POA3065	1	M	2725
POA3066	0	F	1543
POA3066	0	M	1391
POA3066	1	F	2154
POA3066	1	M	2255
POA3067	0	F	1471
POA3067	0	M	1402
POA3067	1	F	2214
POA3067	1	M	2298
POA3068	0	F	2357
POA3068	0	M	1962
POA3068	1	F	6748
POA3068	1	M	6092
POA3070	0	F	3247
POA3070	0	M	2772
POA3070	1	F	8943
POA3070	1	M	7937
POA3071	0	F	2698
POA3071	0	M	2490
POA3071	1	F	6402
POA3071	1	M	5685
POA3072	0	F	5761
POA3072	0	M	5531
POA3072	1	F	9716
POA3072	1	M	9286
POA3073	0	F	9718
POA3073	0	M	9414
POA3073	1	F	13842
POA3073	1	M	13296
POA3074	0	F	5288
POA3074	0	M	5183
POA3074	1	F	4145
POA3074	1	M	4264
POA3075	0	F	5497
POA3075	0	M	5331
POA3075	1	F	4974
POA3075	1	M	5117
POA3076	0	F	6383
POA3076	0	M	6374
POA3076	1	F	8868
POA3076	1	M	8720
POA3078	0	F	1390
POA3078	0	M	1284
POA3078	1	F	4265
POA3078	1	M	3971
POA3079	0	F	2095
POA3079	0	M	1843
POA3079	1	F	5879
POA3079	1	M	5406
POA3081	0	F	2105
POA3081	0	M	2029
POA3081	1	F	4076
POA3081	1	M	3870
POA3082	0	F	5125
POA3082	0	M	5015
POA3082	1	F	9103
POA3082	1	M	8810
POA3083	0	F	6556
POA3083	0	M	6622
POA3083	1	F	8347
POA3083	1	M	8190
POA3084	0	F	3489
POA3084	0	M	3126
POA3084	1	F	9039
POA3084	1	M	8650
POA3085	0	F	1696
POA3085	0	M	1618
POA3085	1	F	4968
POA3085	1	M	4881
POA3086	0	F	115
POA3086	0	M	146
POA3086	1	F	372
POA3086	1	M	193
POA3087	0	F	974
POA3087	0	M	892
POA3087	1	F	3428
POA3087	1	M	3373
POA3088	0	F	2673
POA3088	0	M	2437
POA3088	1	F	10660
POA3088	1	M	10025
POA3089	0	F	823
POA3089	0	M	846
POA3089	1	F	4896
POA3089	1	M	4765
POA3090	0	F	150
POA3090	0	M	147
POA3090	1	F	973
POA3090	1	M	996
POA3091	0	F	98
POA3091	0	M	98
POA3091	1	F	608
POA3091	1	M	677
POA3093	0	F	346
POA3093	0	M	303
POA3093	1	F	1600
POA3093	1	M	1495
POA3094	0	F	700
POA3094	0	M	640
POA3094	1	F	3739
POA3094	1	M	3537
POA3095	0	F	2337
POA3095	0	M	2244
POA3095	1	F	11338
POA3095	1	M	10798
POA3096	0	F	132
POA3096	0	M	138
POA3096	1	F	823
POA3096	1	M	769
POA3097	0	F	118
POA3097	0	M	105
POA3097	1	F	552
POA3097	1	M	572
POA3099	0	F	291
POA3099	0	M	293
POA3099	1	F	2036
POA3099	1	M	1988
POA3101	0	F	3896
POA3101	0	M	3271
POA3101	1	F	8192
POA3101	1	M	7748
POA3102	0	F	964
POA3102	0	M	832
POA3102	1	F	2228
POA3102	1	M	2264
POA3103	0	F	3295
POA3103	0	M	2742
POA3103	1	F	4561
POA3103	1	M	4119
POA3104	0	F	4231
POA3104	0	M	3637
POA3104	1	F	5867
POA3104	1	M	5919
POA3105	0	F	2289
POA3105	0	M	2044
POA3105	1	F	2954
POA3105	1	M	2983
POA3106	0	F	3466
POA3106	0	M	3079
POA3106	1	F	4798
POA3106	1	M	4585
POA3107	0	F	2726
POA3107	0	M	2334
POA3107	1	F	4034
POA3107	1	M	3842
POA3108	0	F	5607
POA3108	0	M	4983
POA3108	1	F	4697
POA3108	1	M	4594
POA3109	0	F	7147
POA3109	0	M	6442
POA3109	1	F	6960
POA3109	1	M	6731
POA3111	0	F	2117
POA3111	0	M	1831
POA3111	1	F	4014
POA3111	1	M	3800
POA3113	0	F	743
POA3113	0	M	754
POA3113	1	F	3258
POA3113	1	M	3283
POA3114	0	F	326
POA3114	0	M	323
POA3114	1	F	1458
POA3114	1	M	1602
POA3115	0	F	248
POA3115	0	M	244
POA3115	1	F	1546
POA3115	1	M	1596
POA3116	0	F	1048
POA3116	0	M	973
POA3116	1	F	3701
POA3116	1	M	3703
POA3121	0	F	5046
POA3121	0	M	4281
POA3121	1	F	9218
POA3121	1	M	9304
POA3122	0	F	3891
POA3122	0	M	3776
POA3122	1	F	7328
POA3122	1	M	6905
POA3123	0	F	2320
POA3123	0	M	2116
POA3123	1	F	4773
POA3123	1	M	4329
POA3124	0	F	3500
POA3124	0	M	2936
POA3124	1	F	7822
POA3124	1	M	6927
POA3125	0	F	3730
POA3125	0	M	3508
POA3125	1	F	3786
POA3125	1	M	3242
POA3126	0	F	1279
POA3126	0	M	1043
POA3126	1	F	2802
POA3126	1	M	2578
POA3127	0	F	2637
POA3127	0	M	2284
POA3127	1	F	6653
POA3127	1	M	6182
POA3128	0	F	5026
POA3128	0	M	4556
POA3128	1	F	4622
POA3128	1	M	4438
POA3129	0	F	3737
POA3129	0	M	3254
POA3129	1	F	4942
POA3129	1	M	4798
POA3130	0	F	5416
POA3130	0	M	4823
POA3130	1	F	10529
POA3130	1	M	10059
POA3131	0	F	4337
POA3131	0	M	4015
POA3131	1	F	6786
POA3131	1	M	6286
POA3132	0	F	2695
POA3132	0	M	2385
POA3132	1	F	5280
POA3132	1	M	5102
POA3133	0	F	4393
POA3133	0	M	4019
POA3133	1	F	6684
POA3133	1	M	6345
POA3134	0	F	4554
POA3134	0	M	4174
POA3134	1	F	11481
POA3134	1	M	11245
POA3135	0	F	2496
POA3135	0	M	2265
POA3135	1	F	7312
POA3135	1	M	7045
POA3136	0	F	4997
POA3136	0	M	4435
POA3136	1	F	17109
POA3136	1	M	15678
POA3137	0	F	1317
POA3137	0	M	1132
POA3137	1	F	5455
POA3137	1	M	5206
POA3138	0	F	2256
POA3138	0	M	2162
POA3138	1	F	8323
POA3138	1	M	8196
POA3139	0	F	804
POA3139	0	M	795
POA3139	1	F	5652
POA3139	1	M	5661
POA3140	0	F	1402
POA3140	0	M	1281
POA3140	1	F	6770
POA3140	1	M	6271
POA3141	0	F	5135
POA3141	0	M	4537
POA3141	1	F	6730
POA3141	1	M	6114
POA3142	0	F	2007
POA3142	0	M	1676
POA3142	1	F	4417
POA3142	1	M	3810
POA3143	0	F	1379
POA3143	0	M	1193
POA3143	1	F	3183
POA3143	1	M	2627
POA3144	0	F	1358
POA3144	0	M	1198
POA3144	1	F	4039
POA3144	1	M	3680
POA3145	0	F	4014
POA3145	0	M	3416
POA3145	1	F	7535
POA3145	1	M	7301
POA3146	0	F	3469
POA3146	0	M	3178
POA3146	1	F	8998
POA3146	1	M	8515
POA3147	0	F	2386
POA3147	0	M	2129
POA3147	1	F	4693
POA3147	1	M	4584
POA3148	0	F	2108
POA3148	0	M	1972
POA3148	1	F	1972
POA3148	1	M	2019
POA3149	0	F	7638
POA3149	0	M	7012
POA3149	1	F	8749
POA3149	1	M	8625
POA3150	0	F	16220
POA3150	0	M	14918
POA3150	1	F	13297
POA3150	1	M	13356
POA3151	0	F	2556
POA3151	0	M	2392
POA3151	1	F	2459
POA3151	1	M	2459
POA3152	0	F	7039
POA3152	0	M	6176
POA3152	1	F	9491
POA3152	1	M	9162
POA3153	0	F	2988
POA3153	0	M	2620
POA3153	1	F	6861
POA3153	1	M	6831
POA3154	0	F	373
POA3154	0	M	352
POA3154	1	F	1746
POA3154	1	M	1708
POA3155	0	F	2836
POA3155	0	M	2480
POA3155	1	F	7930
POA3155	1	M	7726
POA3156	0	F	4445
POA3156	0	M	4062
POA3156	1	F	13701
POA3156	1	M	13526
POA3158	0	F	576
POA3158	0	M	533
POA3158	1	F	2612
POA3158	1	M	2653
POA3159	0	F	199
POA3159	0	M	212
POA3159	1	F	1038
POA3159	1	M	1006
POA3160	0	F	745
POA3160	0	M	754
POA3160	1	F	3553
POA3160	1	M	3522
POA3161	0	F	2804
POA3161	0	M	2576
POA3161	1	F	4562
POA3161	1	M	4351
POA3162	0	F	3548
POA3162	0	M	3179
POA3162	1	F	5059
POA3162	1	M	4778
POA3163	0	F	7372
POA3163	0	M	6814
POA3163	1	F	8481
POA3163	1	M	8103
POA3165	0	F	4763
POA3165	0	M	4280
POA3165	1	F	8726
POA3165	1	M	8537
POA3166	0	F	5186
POA3166	0	M	4823
POA3166	1	F	6323
POA3166	1	M	6183
POA3167	0	F	2015
POA3167	0	M	1884
POA3167	1	F	2422
POA3167	1	M	2448
POA3168	0	F	6963
POA3168	0	M	7029
POA3168	1	F	2510
POA3168	1	M	2580
POA3169	0	F	6008
POA3169	0	M	5872
POA3169	1	F	3405
POA3169	1	M	3788
POA3170	0	F	4495
POA3170	0	M	4154
POA3170	1	F	4726
POA3170	1	M	4959
POA3171	0	F	7020
POA3171	0	M	7181
POA3171	1	F	2883
POA3171	1	M	3245
POA3172	0	F	5252
POA3172	0	M	4812
POA3172	1	F	5883
POA3172	1	M	6057
POA3173	0	F	7037
POA3173	0	M	6497
POA3173	1	F	5476
POA3173	1	M	5721
POA3174	0	F	11066
POA3174	0	M	10855
POA3174	1	F	6854
POA3174	1	M	7243
POA3175	0	F	14357
POA3175	0	M	16272
POA3175	1	F	8944
POA3175	1	M	9450
POA3177	0	F	2751
POA3177	0	M	3204
POA3177	1	F	2153
POA3177	1	M	2232
POA3178	0	F	5651
POA3178	0	M	5262
POA3178	1	F	10866
POA3178	1	M	10736
POA3179	0	F	1140
POA3179	0	M	1036
POA3179	1	F	1760
POA3179	1	M	1849
POA3180	0	F	1249
POA3180	0	M	1158
POA3180	1	F	2382
POA3180	1	M	2375
POA3181	0	F	3483
POA3181	0	M	3161
POA3181	1	F	5909
POA3181	1	M	5616
POA3182	0	F	3806
POA3182	0	M	4020
POA3182	1	F	6134
POA3182	1	M	6102
POA3183	0	F	2966
POA3183	0	M	2924
POA3183	1	F	5651
POA3183	1	M	5440
POA3184	0	F	2062
POA3184	0	M	1933
POA3184	1	F	5418
POA3184	1	M	4678
POA3185	0	F	2014
POA3185	0	M	1856
POA3185	1	F	4390
POA3185	1	M	3909
POA3186	0	F	3196
POA3186	0	M	2815
POA3186	1	F	8421
POA3186	1	M	7407
POA3187	0	F	2355
POA3187	0	M	2101
POA3187	1	F	5608
POA3187	1	M	5124
POA3188	0	F	2598
POA3188	0	M	2261
POA3188	1	F	6185
POA3188	1	M	5937
POA3189	0	F	1050
POA3189	0	M	937
POA3189	1	F	1756
POA3189	1	M	1774
POA3190	0	F	1570
POA3190	0	M	1384
POA3190	1	F	3660
POA3190	1	M	3249
POA3191	0	F	1337
POA3191	0	M	1193
POA3191	1	F	3764
POA3191	1	M	3401
POA3192	0	F	3381
POA3192	0	M	2916
POA3192	1	F	7688
POA3192	1	M	7165
POA3193	0	F	2356
POA3193	0	M	2105
POA3193	1	F	7275
POA3193	1	M	6784
POA3194	0	F	1891
POA3194	0	M	1694
POA3194	1	F	4506
POA3194	1	M	4194
POA3195	0	F	4696
POA3195	0	M	4344
POA3195	1	F	12819
POA3195	1	M	12268
POA3196	0	F	3206
POA3196	0	M	2764
POA3196	1	F	9162
POA3196	1	M	8528
POA3197	0	F	1464
POA3197	0	M	1265
POA3197	1	F	4142
POA3197	1	M	3909
POA3198	0	F	1751
POA3198	0	M	1572
POA3198	1	F	5883
POA3198	1	M	5808
POA3199	0	F	6416
POA3199	0	M	5734
POA3199	1	F	19646
POA3199	1	M	18544
POA3200	0	F	627
POA3200	0	M	561
POA3200	1	F	1933
POA3200	1	M	1927
POA3201	0	F	2636
POA3201	0	M	2377
POA3201	1	F	7121
POA3201	1	M	7106
POA3202	0	F	526
POA3202	0	M	539
POA3202	1	F	821
POA3202	1	M	828
POA3204	0	F	5663
POA3204	0	M	5192
POA3204	1	F	9408
POA3204	1	M	9013
POA3205	0	F	2008
POA3205	0	M	1776
POA3205	1	F	3054
POA3205	1	M	2993
POA3206	0	F	1316
POA3206	0	M	1247
POA3206	1	F	3604
POA3206	1	M	3439
POA3207	0	F	2364
POA3207	0	M	2106
POA3207	1	F	5277
POA3207	1	M	4932
POA3211	0	F	87
POA3211	0	M	97
POA3211	1	F	479
POA3211	1	M	507
POA3212	0	F	1177
POA3212	0	M	1428
POA3212	1	F	6390
POA3212	1	M	6864
POA3213	0	F	322
POA3213	0	M	342
POA3213	1	F	1573
POA3213	1	M	1516
POA3214	0	F	2804
POA3214	0	M	2682
POA3214	1	F	8252
POA3214	1	M	7860
POA3215	0	F	2584
POA3215	0	M	2183
POA3215	1	F	7213
POA3215	1	M	6849
POA3216	0	F	4470
POA3216	0	M	4599
POA3216	1	F	23133
POA3216	1	M	21191
POA3217	0	F	449
POA3217	0	M	413
POA3217	1	F	2655
POA3217	1	M	2660
POA3218	0	F	1009
POA3218	0	M	1001
POA3218	1	F	5615
POA3218	1	M	5007
POA3219	0	F	1435
POA3219	0	M	1221
POA3219	1	F	8141
POA3219	1	M	7426
POA3220	0	F	1359
POA3220	0	M	1320
POA3220	1	F	6554
POA3220	1	M	6037
POA3221	0	F	22
POA3221	0	M	33
POA3221	1	F	318
POA3221	1	M	320
POA3222	0	F	1067
POA3222	0	M	994
POA3222	1	F	6203
POA3222	1	M	5737
POA3223	0	F	579
POA3223	0	M	592
POA3223	1	F	2855
POA3223	1	M	2675
POA3224	0	F	912
POA3224	0	M	897
POA3224	1	F	5983
POA3224	1	M	5579
POA3225	0	F	220
POA3225	0	M	217
POA3225	1	F	1779
POA3225	1	M	1502
POA3226	0	F	841
POA3226	0	M	777
POA3226	1	F	6164
POA3226	1	M	5689
POA3227	0	F	248
POA3227	0	M	223
POA3227	1	F	2017
POA3227	1	M	1967
POA3228	0	F	1149
POA3228	0	M	1089
POA3228	1	F	7513
POA3228	1	M	7266
POA3230	0	F	122
POA3230	0	M	106
POA3230	1	F	1068
POA3230	1	M	1068
POA3231	0	F	76
POA3231	0	M	58
POA3231	1	F	499
POA3231	1	M	513
POA3232	0	F	94
POA3232	0	M	88
POA3232	1	F	406
POA3232	1	M	395
POA3233	0	F	187
POA3233	0	M	158
POA3233	1	F	727
POA3233	1	M	733
POA3234	0	F	12
POA3234	0	M	17
POA3234	1	F	68
POA3234	1	M	69
POA3235	0	F	22
POA3235	0	M	29
POA3235	1	F	140
POA3235	1	M	151
POA3236	0	F	19
POA3236	0	M	12
POA3236	1	F	98
POA3236	1	M	79
POA3237	0	F	9
POA3237	0	M	17
POA3237	1	F	77
POA3237	1	M	94
POA3238	0	F	20
POA3238	0	M	17
POA3238	1	F	68
POA3238	1	M	86
POA3239	0	F	26
POA3239	0	M	23
POA3239	1	F	162
POA3239	1	M	176
POA3240	0	F	63
POA3240	0	M	83
POA3240	1	F	866
POA3240	1	M	886
POA3241	0	F	117
POA3241	0	M	124
POA3241	1	F	1063
POA3241	1	M	1025
POA3242	0	F	27
POA3242	0	M	42
POA3242	1	F	336
POA3242	1	M	353
POA3243	0	F	11
POA3243	0	M	12
POA3243	1	F	142
POA3243	1	M	170
POA3249	0	F	118
POA3249	0	M	104
POA3249	1	F	1303
POA3249	1	M	1395
POA3250	0	F	423
POA3250	0	M	484
POA3250	1	F	5351
POA3250	1	M	5063
POA3251	0	F	18
POA3251	0	M	6
POA3251	1	F	197
POA3251	1	M	247
POA3254	0	F	6
POA3254	0	M	5
POA3254	1	F	135
POA3254	1	M	144
POA3260	0	F	140
POA3260	0	M	132
POA3260	1	F	2055
POA3260	1	M	2025
POA3264	0	F	51
POA3264	0	M	37
POA3264	1	F	983
POA3264	1	M	973
POA3265	0	F	82
