POA_CODE_2016	AgeStudent	Sex	students
POA3390	0-4	F	5
POA3390	5-14	F	55
POA3390	5-14	M	59
POA3390	15-19	F	22
POA3390	15-19	M	25
POA3390	20-24	F	12
POA3390	20-24	M	3
POA3390	25+	F	10
POA3390	25+	M	4
POA3391	5-14	F	9
POA3391	5-14	M	11
POA3391	15-19	M	5
POA3392	0-4	F	3
POA3392	0-4	M	4
POA3392	5-14	F	20
POA3392	5-14	M	30
POA3392	15-19	F	5
POA3392	15-19	M	7
POA3392	20-24	F	4
POA3392	20-24	M	3
POA3392	25+	F	4
POA3393	0-4	F	4
POA3393	0-4	M	17
POA3393	5-14	F	126
POA3393	5-14	M	150
POA3393	15-19	F	45
POA3393	15-19	M	59
POA3393	20-24	F	6
POA3393	20-24	M	6
POA3393	25+	F	28
POA3393	25+	M	19
POA3395	5-14	F	16
POA3395	5-14	M	11
POA3395	15-19	F	9
POA3395	15-19	M	5
POA3396	0-4	F	3
POA3396	0-4	M	6
POA3396	5-14	F	26
POA3396	5-14	M	28
POA3396	15-19	F	14
POA3396	15-19	M	19
POA3396	20-24	F	3
POA3396	25+	F	7
POA3396	25+	M	3
POA3400	0-4	F	79
POA3400	0-4	M	70
POA3400	5-14	F	758
POA3400	5-14	M	832
POA3400	15-19	F	271
POA3400	15-19	M	287
POA3400	20-24	F	94
POA3400	20-24	M	38
POA3400	25+	F	181
POA3400	25+	M	119
POA3401	0-4	F	13
POA3401	0-4	M	26
POA3401	5-14	F	316
POA3401	5-14	M	332
POA3401	15-19	F	124
POA3401	15-19	M	122
POA3401	20-24	F	30
POA3401	20-24	M	14
POA3401	25+	F	49
POA3401	25+	M	21
POA3407	5-14	F	21
POA3407	5-14	M	32
POA3407	15-19	F	6
POA3407	15-19	M	11
POA3407	20-24	F	3
POA3407	25+	F	4
POA3409	0-4	M	8
POA3409	5-14	F	56
POA3409	5-14	M	45
POA3409	15-19	F	14
POA3409	15-19	M	14
POA3409	20-24	M	3
POA3409	25+	F	16
POA3409	25+	M	8
POA3412	0-4	M	3
POA3412	5-14	F	8
POA3412	5-14	M	7
POA3412	15-19	F	12
POA3412	15-19	M	5
POA3412	20-24	F	3
POA3413	0-4	M	3
POA3413	5-14	F	20
POA3413	5-14	M	14
POA3413	15-19	F	6
POA3414	0-4	F	10
POA3414	0-4	M	3
POA3414	5-14	F	77
POA3414	5-14	M	78
POA3414	15-19	F	37
POA3414	15-19	M	39
POA3414	20-24	F	8
POA3414	20-24	M	9
POA3414	25+	F	17
POA3414	25+	M	6
POA3415	5-14	M	4
POA3418	0-4	F	20
POA3418	0-4	M	10
POA3418	5-14	F	136
POA3418	5-14	M	133
POA3418	15-19	F	64
POA3418	15-19	M	64
POA3418	20-24	F	15
POA3418	20-24	M	3
POA3418	25+	F	43
POA3418	25+	M	8
POA3419	0-4	F	7
POA3419	0-4	M	3
POA3419	5-14	F	43
POA3419	5-14	M	40
POA3419	15-19	F	14
POA3419	15-19	M	28
POA3419	20-24	F	6
POA3419	25+	F	9
POA3419	25+	M	5
POA3420	5-14	F	23
POA3420	5-14	M	28
POA3420	15-19	F	3
POA3420	15-19	M	8
POA3420	25+	M	3
POA3423	5-14	F	23
POA3423	5-14	M	19
POA3423	15-19	F	8
POA3423	15-19	M	11
POA3423	25+	F	4
POA3423	25+	M	7
POA3424	0-4	F	3
POA3424	0-4	M	6
POA3424	5-14	F	37
POA3424	5-14	M	49
POA3424	15-19	F	15
POA3424	15-19	M	12
POA3424	20-24	F	4
POA3424	20-24	M	3
POA3424	25+	F	7
POA3427	0-4	F	20
POA3427	0-4	M	17
POA3427	5-14	F	129
POA3427	5-14	M	127
POA3427	15-19	F	42
POA3427	15-19	M	56
POA3427	20-24	F	22
POA3427	20-24	M	19
POA3427	25+	F	53
POA3427	25+	M	27
POA3428	0-4	M	3
POA3428	5-14	F	35
POA3428	5-14	M	32
POA3428	15-19	F	18
POA3428	15-19	M	12
POA3428	20-24	F	5
POA3428	20-24	M	12
POA3428	25+	F	15
POA3428	25+	M	3
POA3429	0-4	F	231
POA3429	0-4	M	227
POA3429	5-14	F	2144
POA3429	5-14	M	2268
POA3429	15-19	F	945
POA3429	15-19	M	985
POA3429	20-24	F	433
POA3429	20-24	M	363
POA3429	25+	F	675
POA3429	25+	M	358
POA3430	0-4	F	3
POA3430	5-14	F	16
POA3430	5-14	M	25
POA3430	15-19	F	8
POA3430	15-19	M	8
POA3430	20-24	F	4
POA3430	20-24	M	3
POA3431	0-4	F	28
POA3431	0-4	M	24
POA3431	5-14	F	280
POA3431	5-14	M	290
POA3431	15-19	F	120
POA3431	15-19	M	108
POA3431	20-24	F	52
POA3431	20-24	M	34
POA3431	25+	F	72
POA3431	25+	M	43
POA3432	5-14	F	17
POA3432	5-14	M	13
POA3432	15-19	F	3
POA3432	20-24	M	3
POA3432	25+	F	3
POA3433	5-14	F	17
POA3433	5-14	M	17
POA3433	15-19	F	8
POA3433	15-19	M	6
POA3433	25+	F	7
POA3434	0-4	F	40
POA3434	0-4	M	33
POA3434	5-14	F	305
POA3434	5-14	M	324
POA3434	15-19	F	137
POA3434	15-19	M	135
POA3434	20-24	F	42
POA3434	20-24	M	37
POA3434	25+	F	69
POA3434	25+	M	33
POA3435	0-4	F	16
POA3435	0-4	M	19
POA3435	5-14	F	182
POA3435	5-14	M	192
POA3435	15-19	F	60
POA3435	15-19	M	67
POA3435	20-24	F	16
POA3435	20-24	M	10
POA3435	25+	F	46
POA3435	25+	M	12
POA3437	0-4	F	78
POA3437	0-4	M	89
POA3437	5-14	F	684
POA3437	5-14	M	762
POA3437	15-19	F	282
POA3437	15-19	M	282
POA3437	20-24	F	113
POA3437	20-24	M	90
POA3437	25+	F	175
POA3437	25+	M	64
POA3438	0-4	F	14
POA3438	0-4	M	32
POA3438	5-14	F	178
POA3438	5-14	M	204
POA3438	15-19	F	59
POA3438	15-19	M	74
POA3438	20-24	F	24
POA3438	20-24	M	24
POA3438	25+	F	42
POA3438	25+	M	19
POA3440	0-4	F	13
POA3440	0-4	M	14
POA3440	5-14	F	127
POA3440	5-14	M	177
POA3440	15-19	F	57
POA3440	15-19	M	54
POA3440	20-24	F	15
POA3440	20-24	M	17
POA3440	25+	F	34
POA3440	25+	M	12
POA3441	0-4	F	6
POA3441	5-14	F	83
POA3441	5-14	M	108
POA3441	15-19	F	17
POA3441	15-19	M	33
POA3441	20-24	F	13
POA3441	20-24	M	7
POA3441	25+	F	24
POA3441	25+	M	13
POA3442	0-4	F	41
POA3442	0-4	M	69
POA3442	5-14	F	538
POA3442	5-14	M	482
POA3442	15-19	F	175
POA3442	15-19	M	182
POA3442	20-24	F	55
POA3442	20-24	M	52
POA3442	25+	F	126
POA3442	25+	M	65
POA3444	0-4	F	55
POA3444	0-4	M	44
POA3444	5-14	F	470
POA3444	5-14	M	474
POA3444	15-19	F	192
POA3444	15-19	M	172
POA3444	20-24	F	48
POA3444	20-24	M	38
POA3444	25+	F	142
POA3444	25+	M	75
POA3446	0-4	F	8
POA3446	0-4	M	8
POA3446	5-14	F	55
POA3446	5-14	M	49
POA3446	15-19	F	26
POA3446	15-19	M	29
POA3446	20-24	F	3
POA3446	20-24	M	9
POA3446	25+	F	27
POA3446	25+	M	5
POA3447	0-4	F	3
POA3447	5-14	F	30
POA3447	5-14	M	13
POA3447	15-19	F	13
POA3447	15-19	M	8
POA3447	25+	F	7
POA3447	25+	M	3
POA3448	0-4	F	4
POA3448	5-14	F	45
POA3448	5-14	M	44
POA3448	15-19	F	16
POA3448	15-19	M	13
POA3448	20-24	F	5
POA3448	20-24	M	3
POA3448	25+	F	17
POA3448	25+	M	3
POA3450	0-4	F	33
POA3450	0-4	M	35
POA3450	5-14	F	309
POA3450	5-14	M	345
POA3450	15-19	F	103
POA3450	15-19	M	112
POA3450	20-24	F	36
POA3450	20-24	M	27
POA3450	25+	F	138
POA3450	25+	M	63
POA3451	0-4	F	22
POA3451	0-4	M	22
POA3451	5-14	F	269
POA3451	5-14	M	269
POA3451	15-19	F	104
POA3451	15-19	M	109
POA3451	20-24	F	31
POA3451	20-24	M	16
POA3451	25+	F	89
POA3451	25+	M	38
POA3453	0-4	F	12
POA3453	0-4	M	13
POA3453	5-14	F	108
POA3453	5-14	M	100
POA3453	15-19	F	40
POA3453	15-19	M	46
POA3453	20-24	F	8
POA3453	20-24	M	10
POA3453	25+	F	31
POA3453	25+	M	14
POA3458	0-4	F	12
POA3458	0-4	M	9
POA3458	5-14	F	79
POA3458	5-14	M	84
POA3458	15-19	F	22
POA3458	15-19	M	29
POA3458	20-24	F	6
POA3458	20-24	M	5
POA3458	25+	F	25
POA3458	25+	M	20
POA3460	0-4	F	8
POA3460	0-4	M	17
POA3460	5-14	F	97
POA3460	5-14	M	101
POA3460	15-19	F	42
POA3460	15-19	M	25
POA3460	20-24	F	12
POA3460	20-24	M	9
POA3460	25+	F	49
POA3460	25+	M	19
POA3461	0-4	F	27
POA3461	0-4	M	17
POA3461	5-14	F	211
POA3461	5-14	M	231
POA3461	15-19	F	52
POA3461	15-19	M	62
POA3461	20-24	F	13
POA3461	20-24	M	14
POA3461	25+	F	73
POA3461	25+	M	40
POA3462	0-4	F	5
POA3462	0-4	M	3
POA3462	5-14	F	57
POA3462	5-14	M	64
POA3462	15-19	F	25
POA3462	15-19	M	24
POA3462	20-24	F	5
POA3462	20-24	M	4
POA3462	25+	F	22
POA3462	25+	M	7
POA3463	0-4	F	11
POA3463	0-4	M	6
POA3463	5-14	F	82
POA3463	5-14	M	110
POA3463	15-19	F	32
POA3463	15-19	M	30
POA3463	20-24	F	4
POA3463	20-24	M	4
POA3463	25+	F	37
POA3463	25+	M	15
POA3464	0-4	F	13
POA3464	0-4	M	7
POA3464	5-14	F	64
POA3464	5-14	M	86
POA3464	15-19	F	29
POA3464	15-19	M	31
POA3464	20-24	F	6
POA3464	20-24	M	4
POA3464	25+	F	19
POA3464	25+	M	3
POA3465	0-4	F	42
POA3465	0-4	M	45
POA3465	5-14	F	474
POA3465	5-14	M	497
POA3465	15-19	F	163
POA3465	15-19	M	191
POA3465	20-24	F	49
POA3465	20-24	M	36
POA3465	25+	F	100
POA3465	25+	M	53
POA3467	0-4	F	4
POA3467	0-4	M	5
POA3467	5-14	F	57
POA3467	5-14	M	70
POA3467	15-19	F	16
POA3467	15-19	M	14
POA3467	20-24	F	6
POA3467	25+	F	17
POA3468	5-14	F	12
POA3468	5-14	M	17
POA3468	15-19	F	9
POA3468	15-19	M	3
POA3468	20-24	F	3
POA3468	25+	F	3
POA3469	5-14	F	11
POA3469	5-14	M	11
POA3469	15-19	F	4
POA3469	15-19	M	5
POA3469	25+	F	4
POA3472	0-4	F	10
POA3472	0-4	M	7
POA3472	5-14	F	60
POA3472	5-14	M	59
POA3472	15-19	F	22
POA3472	15-19	M	17
POA3472	20-24	F	3
POA3472	20-24	M	5
POA3472	25+	F	11
POA3472	25+	M	6
POA3475	0-4	F	3
POA3475	5-14	F	13
POA3475	5-14	M	12
POA3475	15-19	F	3
POA3475	15-19	M	3
POA3475	25+	F	3
POA3477	0-4	F	6
POA3477	0-4	M	3
POA3477	5-14	F	39
POA3477	5-14	M	35
POA3477	15-19	F	20
POA3477	15-19	M	17
POA3477	20-24	F	6
POA3477	20-24	M	3
POA3477	25+	F	17
POA3477	25+	M	3
POA3478	0-4	F	10
POA3478	0-4	M	10
POA3478	5-14	F	112
POA3478	5-14	M	104
POA3478	15-19	F	47
POA3478	15-19	M	43
POA3478	20-24	F	12
POA3478	20-24	M	7
POA3478	25+	F	22
POA3478	25+	M	11
POA3480	0-4	F	6
POA3480	0-4	M	11
POA3480	5-14	F	83
POA3480	5-14	M	130
POA3480	15-19	F	41
POA3480	15-19	M	48
POA3480	20-24	F	4
POA3480	20-24	M	5
POA3480	25+	F	14
POA3480	25+	M	3
POA3482	5-14	F	7
POA3482	5-14	M	16
POA3482	15-19	F	8
POA3483	0-4	F	4
POA3483	5-14	F	58
POA3483	5-14	M	48
POA3483	15-19	F	17
POA3483	15-19	M	24
POA3483	20-24	M	7
POA3483	25+	F	16
POA3483	25+	M	6
POA3485	5-14	F	10
POA3485	5-14	M	14
POA3485	15-19	F	3
POA3485	15-19	M	9
POA3485	25+	F	5
POA3487	5-14	F	10
POA3487	5-14	M	6
POA3487	15-19	M	3
POA3488	5-14	F	10
POA3488	5-14	M	10
POA3488	15-19	F	6
POA3488	15-19	M	3
POA3490	0-4	F	3
POA3490	0-4	M	3
POA3490	5-14	F	57
POA3490	5-14	M	65
POA3490	15-19	F	28
POA3490	15-19	M	26
POA3490	20-24	F	5
POA3490	20-24	M	8
POA3490	25+	F	14
POA3490	25+	M	3
POA3491	5-14	F	13
POA3491	5-14	M	8
POA3491	15-19	M	3
POA3491	20-24	F	4
POA3494	0-4	F	3
POA3494	0-4	M	4
POA3494	5-14	F	23
POA3494	5-14	M	34
POA3494	15-19	F	18
POA3494	15-19	M	9
POA3494	20-24	F	3
POA3494	20-24	M	3
POA3494	25+	F	12
POA3494	25+	M	7
POA3496	0-4	F	31
POA3496	0-4	M	39
POA3496	5-14	F	359
POA3496	5-14	M	355
POA3496	15-19	F	139
POA3496	15-19	M	137
POA3496	20-24	F	32
POA3496	20-24	M	24
POA3496	25+	F	91
POA3496	25+	M	34
POA3498	0-4	F	36
POA3498	0-4	M	41
POA3498	5-14	F	316
POA3498	5-14	M	371
POA3498	15-19	F	149
POA3498	15-19	M	139
POA3498	20-24	F	41
POA3498	20-24	M	25
POA3498	25+	F	56
POA3498	25+	M	37
POA3500	0-4	F	197
POA3500	0-4	M	231
POA3500	5-14	F	1736
POA3500	5-14	M	1825
POA3500	15-19	F	690
POA3500	15-19	M	699
POA3500	20-24	F	271
POA3500	20-24	M	168
POA3500	25+	F	551
POA3500	25+	M	318
POA3501	0-4	F	18
POA3501	0-4	M	9
POA3501	5-14	F	157
POA3501	5-14	M	141
POA3501	15-19	F	40
POA3501	15-19	M	62
POA3501	20-24	F	12
POA3501	20-24	M	10
POA3501	25+	F	32
POA3501	25+	M	9
POA3505	0-4	F	23
POA3505	0-4	M	33
POA3505	5-14	F	273
POA3505	5-14	M	298
POA3505	15-19	F	119
POA3505	15-19	M	107
POA3505	20-24	F	22
POA3505	20-24	M	17
POA3505	25+	F	59
POA3505	25+	M	18
POA3506	15-19	F	4
POA3507	5-14	F	11
POA3507	5-14	M	16
POA3507	15-19	M	3
POA3509	0-4	M	3
POA3509	5-14	F	10
POA3509	5-14	M	3
POA3509	15-19	F	7
POA3509	15-19	M	3
POA3512	5-14	F	16
POA3512	5-14	M	31
POA3512	15-19	F	10
POA3512	15-19	M	3
POA3512	25+	F	6
POA3515	0-4	F	17
POA3515	0-4	M	12
POA3515	5-14	F	131
POA3515	5-14	M	136
POA3515	15-19	F	38
POA3515	15-19	M	29
POA3515	20-24	F	10
POA3515	20-24	M	14
POA3515	25+	F	28
POA3515	25+	M	12
POA3516	0-4	F	6
POA3516	0-4	M	5
POA3516	5-14	F	38
POA3516	5-14	M	42
POA3516	15-19	F	25
POA3516	15-19	M	17
POA3516	20-24	F	7
POA3516	25+	F	5
POA3517	0-4	M	7
POA3517	5-14	F	72
POA3517	5-14	M	62
POA3517	15-19	F	17
POA3517	15-19	M	21
POA3517	25+	F	11
POA3517	25+	M	3
POA3518	0-4	M	3
POA3518	5-14	F	55
POA3518	5-14	M	49
POA3518	15-19	F	35
POA3518	15-19	M	28
POA3518	20-24	F	3
POA3518	20-24	M	3
POA3518	25+	F	13
POA3520	5-14	F	5
POA3520	5-14	M	11
POA3520	15-19	F	4
POA3520	25+	F	4
POA3521	0-4	F	6
POA3521	0-4	M	7
POA3521	5-14	F	36
POA3521	5-14	M	35
POA3521	15-19	F	17
POA3521	15-19	M	18
POA3521	20-24	M	6
POA3521	25+	F	3
POA3521	25+	M	3
POA3522	0-4	F	3
POA3522	0-4	M	3
POA3522	5-14	F	17
POA3522	5-14	M	6
POA3522	15-19	F	4
POA3522	15-19	M	9
POA3522	25+	F	3
POA3522	25+	M	3
POA3523	0-4	F	13
POA3523	0-4	M	16
POA3523	5-14	F	139
POA3523	5-14	M	140
POA3523	15-19	F	41
POA3523	15-19	M	38
POA3523	20-24	F	23
POA3523	20-24	M	8
POA3523	25+	F	37
POA3523	25+	M	22
POA3525	0-4	F	8
POA3525	0-4	M	7
POA3525	5-14	F	65
POA3525	5-14	M	63
POA3525	15-19	F	20
POA3525	15-19	M	23
POA3525	20-24	F	7
POA3525	20-24	M	4
POA3525	25+	F	6
POA3525	25+	M	7
POA3527	0-4	F	3
POA3527	5-14	F	42
POA3527	5-14	M	31
POA3527	15-19	F	17
POA3527	15-19	M	14
POA3527	20-24	F	3
POA3527	20-24	M	4
POA3527	25+	F	17
POA3529	5-14	F	12
POA3529	5-14	M	13
POA3529	15-19	M	6
POA3530	5-14	F	7
POA3530	5-14	M	11
POA3530	15-19	M	5
POA3531	5-14	F	11
POA3531	5-14	M	9
POA3531	15-19	F	3
POA3531	15-19	M	10
POA3531	25+	M	4
POA3533	0-4	M	4
POA3533	5-14	F	36
POA3533	5-14	M	51
POA3533	15-19	F	11
POA3533	15-19	M	14
POA3533	20-24	F	3
POA3533	20-24	M	3
POA3533	25+	F	13
POA3533	25+	M	4
POA3537	0-4	F	7
POA3537	0-4	M	5
POA3537	5-14	F	62
POA3537	5-14	M	50
POA3537	15-19	F	17
POA3537	15-19	M	21
POA3537	20-24	F	4
POA3537	25+	F	4
POA3537	25+	M	3
POA3540	5-14	F	14
POA3540	5-14	M	7
POA3540	15-19	F	10
POA3542	5-14	F	8
POA3542	5-14	M	13
POA3542	15-19	F	3
POA3542	15-19	M	6
POA3542	25+	F	3
POA3544	0-4	F	3
POA3544	5-14	F	9
POA3544	5-14	M	13
POA3544	15-19	M	7
POA3544	25+	M	3
POA3546	0-4	F	3
POA3546	0-4	M	3
POA3546	5-14	F	16
POA3546	5-14	M	24
POA3546	15-19	F	6
POA3546	15-19	M	13
POA3546	20-24	F	3
POA3546	25+	F	7
POA3549	0-4	F	23
POA3549	0-4	M	32
POA3549	5-14	F	197
POA3549	5-14	M	201
POA3549	15-19	F	63
POA3549	15-19	M	62
POA3549	20-24	F	16
POA3549	20-24	M	15
POA3549	25+	F	50
POA3549	25+	M	29
POA3550	0-4	F	183
POA3550	0-4	M	191
POA3550	5-14	F	1966
POA3550	5-14	M	2152
POA3550	15-19	F	1005
POA3550	15-19	M	941
POA3550	20-24	F	853
POA3550	20-24	M	633
POA3550	25+	F	762
POA3550	25+	M	513
POA3551	0-4	F	230
POA3551	0-4	M	231
POA3551	5-14	F	2106
POA3551	5-14	M	2231
POA3551	15-19	F	802
POA3551	15-19	M	832
POA3551	20-24	F	246
POA3551	20-24	M	160
POA3551	25+	F	475
POA3551	25+	M	208
POA3555	0-4	F	74
POA3555	0-4	M	84
POA3555	5-14	F	963
POA3555	5-14	M	1012
POA3555	15-19	F	351
POA3555	15-19	M	347
POA3555	20-24	F	173
POA3555	20-24	M	126
POA3555	25+	F	350
POA3555	25+	M	174
POA3556	0-4	F	65
POA3556	0-4	M	74
POA3556	5-14	F	690
POA3556	5-14	M	782
POA3556	15-19	F	279
POA3556	15-19	M	265
POA3556	20-24	F	134
POA3556	20-24	M	84
POA3556	25+	F	224
POA3556	25+	M	107
POA3557	0-4	F	4
POA3557	0-4	M	3
POA3557	5-14	F	53
POA3557	5-14	M	52
POA3557	15-19	F	23
POA3557	15-19	M	21
POA3557	20-24	F	4
POA3557	20-24	M	3
POA3557	25+	F	12
POA3557	25+	M	5
POA3558	0-4	F	8
POA3558	0-4	M	5
POA3558	5-14	F	29
POA3558	5-14	M	44
POA3558	15-19	F	15
POA3558	15-19	M	12
POA3558	20-24	F	4
POA3558	20-24	M	5
POA3558	25+	F	10
POA3558	25+	M	3
POA3559	0-4	F	3
POA3559	0-4	M	4
POA3559	5-14	F	21
POA3559	5-14	M	40
POA3559	15-19	F	8
POA3559	15-19	M	13
POA3559	20-24	F	4
POA3559	25+	F	8
POA3559	25+	M	3
POA3561	0-4	F	18
POA3561	0-4	M	25
POA3561	5-14	F	232
POA3561	5-14	M	242
POA3561	15-19	F	100
POA3561	15-19	M	103
POA3561	20-24	F	22
POA3561	20-24	M	18
POA3561	25+	F	56
POA3561	25+	M	14
POA3562	0-4	M	6
POA3562	5-14	F	12
POA3562	5-14	M	15
POA3562	15-19	F	8
POA3562	15-19	M	8
POA3562	25+	F	4
POA3563	0-4	M	4
POA3563	5-14	F	58
POA3563	5-14	M	60
POA3563	15-19	F	15
POA3563	15-19	M	20
POA3563	20-24	F	3
POA3563	20-24	M	3
POA3563	25+	F	10
POA3563	25+	M	3
POA3564	0-4	F	72
POA3564	0-4	M	65
POA3564	5-14	F	874
POA3564	5-14	M	911
POA3564	15-19	F	331
POA3564	15-19	M	381
POA3564	20-24	F	92
POA3564	20-24	M	59
POA3564	25+	F	234
POA3564	25+	M	78
POA3565	5-14	F	11
POA3565	5-14	M	7
POA3565	15-19	F	10
POA3566	0-4	F	7
POA3566	0-4	M	5
POA3566	5-14	F	31
POA3566	5-14	M	36
POA3566	15-19	F	17
POA3566	15-19	M	9
POA3566	20-24	F	3
POA3566	25+	F	3
POA3567	0-4	F	3
POA3567	5-14	F	35
POA3567	5-14	M	52
POA3567	15-19	F	13
POA3567	15-19	M	22
POA3567	20-24	F	3
POA3567	25+	F	3
POA3568	0-4	F	14
POA3568	0-4	M	12
POA3568	5-14	F	140
POA3568	5-14	M	142
POA3568	15-19	F	60
POA3568	15-19	M	67
POA3568	20-24	F	8
POA3568	20-24	M	10
POA3568	25+	F	21
POA3568	25+	M	6
POA3570	0-4	F	4
POA3570	5-14	F	49
POA3570	5-14	M	46
POA3570	15-19	F	26
POA3570	15-19	M	23
POA3570	20-24	F	3
POA3570	25+	F	14
POA3570	25+	M	3
POA3571	0-4	F	4
POA3571	0-4	M	3
POA3571	5-14	F	13
POA3571	5-14	M	12
POA3571	15-19	F	13
POA3571	15-19	M	7
POA3571	25+	F	3
POA3572	5-14	F	10
POA3572	5-14	M	11
POA3572	15-19	F	3
POA3572	15-19	M	3
POA3573	0-4	F	3
POA3573	0-4	M	3
POA3573	5-14	F	24
POA3573	5-14	M	28
POA3573	15-19	F	6
POA3573	25+	F	3
POA3575	0-4	F	6
POA3575	0-4	M	3
POA3575	5-14	F	51
POA3575	5-14	M	48
POA3575	15-19	F	25
POA3575	15-19	M	11
POA3575	20-24	F	3
POA3575	25+	F	13
POA3575	25+	M	4
POA3576	0-4	M	6
POA3576	5-14	F	9
POA3576	5-14	M	3
POA3579	0-4	F	24
POA3579	0-4	M	12
POA3579	5-14	F	272
POA3579	5-14	M	282
POA3579	15-19	F	118
POA3579	15-19	M	115
POA3579	20-24	F	21
POA3579	20-24	M	15
POA3579	25+	F	54
POA3579	25+	M	19
POA3580	0-4	F	6
POA3580	0-4	M	7
POA3580	5-14	F	33
POA3580	5-14	M	43
POA3580	15-19	F	23
POA3580	15-19	M	30
POA3580	20-24	F	4
POA3580	25+	F	14
POA3580	25+	M	3
POA3581	5-14	F	14
POA3581	5-14	M	7
POA3581	15-19	F	3
POA3581	15-19	M	3
POA3581	20-24	M	4
POA3583	5-14	F	13
POA3583	5-14	M	16
POA3583	15-19	F	4
POA3583	15-19	M	8
POA3583	25+	F	3
POA3584	0-4	M	7
POA3584	5-14	F	54
POA3584	5-14	M	82
POA3584	15-19	F	26
POA3584	15-19	M	23
POA3584	20-24	F	4
POA3584	25+	F	22
POA3584	25+	M	3
POA3585	0-4	F	59
POA3585	0-4	M	60
POA3585	5-14	F	561
POA3585	5-14	M	595
POA3585	15-19	F	243
POA3585	15-19	M	225
POA3585	20-24	F	75
POA3585	20-24	M	54
POA3585	25+	F	152
POA3585	25+	M	90
POA3586	0-4	F	6
POA3586	0-4	M	6
POA3586	5-14	F	50
POA3586	5-14	M	56
POA3586	15-19	F	20
POA3586	15-19	M	25
POA3586	20-24	F	7
POA3586	20-24	M	5
POA3586	25+	F	11
POA3586	25+	M	9
POA3588	5-14	F	17
POA3588	5-14	M	24
POA3588	15-19	F	11
POA3588	15-19	M	5
POA3588	25+	F	10
POA3589	0-4	M	3
POA3589	5-14	F	14
POA3589	5-14	M	20
POA3589	15-19	F	8
POA3589	15-19	M	8
POA3589	20-24	F	3
POA3589	25+	F	4
POA3590	0-4	M	3
POA3590	5-14	F	21
POA3590	5-14	M	25
POA3590	15-19	F	14
POA3590	15-19	M	3
POA3591	5-14	F	8
POA3591	5-14	M	7
POA3591	15-19	F	5
POA3594	0-4	M	3
POA3594	5-14	F	28
POA3594	5-14	M	28
POA3594	15-19	F	15
POA3594	15-19	M	8
POA3594	20-24	F	4
POA3594	20-24	M	3
POA3594	25+	F	7
POA3595	0-4	F	7
POA3595	0-4	M	6
POA3595	5-14	F	32
POA3595	5-14	M	30
POA3595	15-19	F	14
POA3595	15-19	M	12
POA3595	20-24	F	3
POA3595	25+	F	15
POA3595	25+	M	3
POA3596	5-14	F	7
POA3596	5-14	M	6
POA3596	15-19	M	3
POA3597	0-4	M	3
POA3597	5-14	F	18
POA3597	5-14	M	11
POA3597	15-19	F	8
POA3597	15-19	M	8
POA3597	20-24	M	3
POA3597	25+	F	6
POA3597	25+	M	3
POA3599	5-14	F	5
POA3599	5-14	M	15
POA3599	15-19	F	3
POA3607	5-14	F	7
POA3607	5-14	M	9
POA3607	15-19	F	4
POA3607	25+	F	3
POA3608	0-4	F	14
POA3608	0-4	M	6
POA3608	5-14	F	116
POA3608	5-14	M	101
POA3608	15-19	F	47
POA3608	15-19	M	37
POA3608	20-24	F	14
POA3608	20-24	M	5
POA3608	25+	F	23
POA3608	25+	M	13
POA3610	0-4	F	8
POA3610	0-4	M	13
POA3610	5-14	F	95
POA3610	5-14	M	79
POA3610	15-19	F	34
POA3610	15-19	M	33
POA3610	20-24	F	3
POA3610	25+	F	11
POA3610	25+	M	9
POA3612	0-4	F	7
POA3612	0-4	M	3
POA3612	5-14	F	69
POA3612	5-14	M	64
POA3612	15-19	F	26
POA3612	15-19	M	32
POA3612	20-24	F	4
POA3612	20-24	M	5
POA3612	25+	F	23
POA3614	0-4	F	12
POA3614	0-4	M	6
POA3614	5-14	F	63
POA3614	5-14	M	75
POA3614	15-19	F	19
POA3614	15-19	M	24
POA3614	20-24	F	7
POA3614	25+	F	11
POA3614	25+	M	5
POA3616	0-4	F	36
POA3616	0-4	M	26
POA3616	5-14	F	264
POA3616	5-14	M	330
POA3616	15-19	F	92
POA3616	15-19	M	123
POA3616	20-24	F	31
POA3616	20-24	M	16
POA3616	25+	F	67
POA3616	25+	M	28
POA3617	5-14	F	12
POA3617	5-14	M	3
POA3617	15-19	F	5
POA3617	15-19	M	5
POA3617	25+	F	3
POA3618	0-4	M	8
POA3618	5-14	F	39
POA3618	5-14	M	47
POA3618	15-19	F	11
POA3618	15-19	M	13
POA3618	20-24	F	3
POA3618	25+	F	6
POA3618	25+	M	3
POA3620	0-4	F	47
POA3620	0-4	M	32
POA3620	5-14	F	411
POA3620	5-14	M	476
POA3620	15-19	F	169
POA3620	15-19	M	207
POA3620	20-24	F	36
POA3620	20-24	M	27
POA3620	25+	F	93
POA3620	25+	M	35
POA3621	0-4	F	12
POA3621	0-4	M	23
POA3621	5-14	F	142
POA3621	5-14	M	157
POA3621	15-19	F	48
POA3621	15-19	M	52
POA3621	20-24	F	9
POA3621	20-24	M	3
POA3621	25+	F	28
POA3621	25+	M	5
POA3622	0-4	M	3
POA3622	5-14	F	33
POA3622	5-14	M	26
POA3622	15-19	F	7
POA3622	15-19	M	9
POA3622	25+	F	6
POA3623	0-4	F	6
POA3623	0-4	M	3
POA3623	5-14	F	39
POA3623	5-14	M	41
POA3623	15-19	F	10
