POA_CODE_2016	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
POA6077	1	3	68
POA6077	1	4	88
POA6077	1	5	50
POA6077	1	6	24
POA6078	0	1	32
POA6078	0	2	11
POA6078	0	3	3
POA6078	1	2	89
POA6078	1	3	40
POA6078	1	4	51
POA6078	1	5	30
POA6078	1	6	17
POA6079	0	1	3
POA6079	1	2	7
POA6081	0	1	212
POA6081	0	2	19
POA6081	0	3	3
POA6081	1	2	542
POA6081	1	3	255
POA6081	1	4	328
POA6081	1	5	134
POA6081	1	6	67
POA6082	0	1	184
POA6082	0	2	12
POA6082	1	2	373
POA6082	1	3	167
POA6082	1	4	215
POA6082	1	5	81
POA6082	1	6	50
POA6083	0	1	177
POA6083	0	2	13
POA6083	0	3	3
POA6083	1	2	451
POA6083	1	3	176
POA6083	1	4	223
POA6083	1	5	94
POA6083	1	6	45
POA6084	0	1	340
POA6084	0	2	49
POA6084	0	3	4
POA6084	0	4	3
POA6084	1	2	877
POA6084	1	3	432
POA6084	1	4	490
POA6084	1	5	241
POA6084	1	6	114
POA6100	0	1	1759
POA6100	0	2	322
POA6100	0	3	134
POA6100	0	4	46
POA6100	0	5	21
POA6100	0	6	6
POA6100	1	2	1883
POA6100	1	3	841
POA6100	1	4	616
POA6100	1	5	181
POA6100	1	6	72
POA6101	0	1	1826
POA6101	0	2	337
POA6101	0	3	140
POA6101	0	4	69
POA6101	0	5	15
POA6101	0	6	10
POA6101	1	2	1955
POA6101	1	3	887
POA6101	1	4	784
POA6101	1	5	237
POA6101	1	6	104
POA6102	0	1	1733
POA6102	0	2	271
POA6102	0	3	187
POA6102	0	4	142
POA6102	0	5	68
POA6102	0	6	50
POA6102	1	2	1087
POA6102	1	3	508
POA6102	1	4	450
POA6102	1	5	203
POA6102	1	6	119
POA6103	0	1	1402
POA6103	0	2	229
POA6103	0	3	73
POA6103	0	4	30
POA6103	0	5	9
POA6103	0	6	8
POA6103	1	2	1218
POA6103	1	3	513
POA6103	1	4	368
POA6103	1	5	144
POA6103	1	6	85
POA6104	0	1	1473
POA6104	0	2	232
POA6104	0	3	82
POA6104	0	4	35
POA6104	0	5	16
POA6104	0	6	6
POA6104	1	2	1561
POA6104	1	3	791
POA6104	1	4	648
POA6104	1	5	246
POA6104	1	6	130
POA6105	0	1	1486
POA6105	0	2	205
POA6105	0	3	62
POA6105	0	4	43
POA6105	0	5	24
POA6105	0	6	9
POA6105	1	2	1505
POA6105	1	3	819
POA6105	1	4	695
POA6105	1	5	311
POA6105	1	6	215
POA6107	0	1	3041
POA6107	0	2	547
POA6107	0	3	262
POA6107	0	4	112
POA6107	0	5	80
POA6107	0	6	40
POA6107	1	2	3833
POA6107	1	3	2476
POA6107	1	4	2344
POA6107	1	5	1117
POA6107	1	6	761
POA6108	0	1	1535
POA6108	0	2	173
POA6108	0	3	47
POA6108	0	4	20
POA6108	0	5	3
POA6108	0	6	8
POA6108	1	2	2455
POA6108	1	3	1421
POA6108	1	4	1335
POA6108	1	5	630
POA6108	1	6	384
POA6109	0	1	1052
POA6109	0	2	131
POA6109	0	3	27
POA6109	0	4	17
POA6109	0	5	9
POA6109	0	6	15
POA6109	1	2	1121
POA6109	1	3	692
POA6109	1	4	535
POA6109	1	5	284
POA6109	1	6	260
POA6110	0	1	2996
POA6110	0	2	317
POA6110	0	3	45
POA6110	0	4	21
POA6110	0	5	22
POA6110	0	6	11
POA6110	1	2	3694
POA6110	1	3	2362
POA6110	1	4	2407
POA6110	1	5	1145
POA6110	1	6	683
POA6111	0	1	1915
POA6111	0	2	195
POA6111	0	3	31
POA6111	0	4	8
POA6111	1	2	2716
POA6111	1	3	1407
POA6111	1	4	1189
POA6111	1	5	526
POA6111	1	6	310
POA6112	0	1	3687
POA6112	0	2	460
POA6112	0	3	83
POA6112	0	4	15
POA6112	0	5	4
POA6112	0	6	4
POA6112	1	2	5624
POA6112	1	3	3610
POA6112	1	4	3389
POA6112	1	5	1438
POA6112	1	6	844
POA6121	0	1	81
POA6121	0	2	16
POA6121	0	3	3
POA6121	1	2	269
POA6121	1	3	169
POA6121	1	4	194
POA6121	1	5	96
POA6121	1	6	66
POA6122	0	1	697
POA6122	0	2	90
POA6122	0	3	12
POA6122	0	4	5
POA6122	1	2	1662
POA6122	1	3	1059
POA6122	1	4	1158
POA6122	1	5	501
POA6122	1	6	291
POA6123	0	1	73
POA6123	0	2	11
POA6123	1	2	179
POA6123	1	3	84
POA6123	1	4	90
POA6123	1	5	46
POA6123	1	6	23
POA6124	0	1	74
POA6124	0	2	14
POA6124	1	2	146
POA6124	1	3	62
POA6124	1	4	67
POA6124	1	5	28
POA6124	1	6	20
POA6125	0	1	157
POA6125	0	2	14
POA6125	1	2	394
POA6125	1	3	164
POA6125	1	4	179
POA6125	1	5	72
POA6125	1	6	53
POA6126	0	1	27
POA6126	1	2	42
POA6126	1	3	10
POA6126	1	4	14
POA6126	1	5	7
POA6126	1	6	3
POA6147	0	1	1271
POA6147	0	2	150
POA6147	0	3	39
POA6147	0	4	17
POA6147	0	5	14
POA6147	0	6	10
POA6147	1	2	1564
POA6147	1	3	924
POA6147	1	4	811
POA6147	1	5	391
POA6147	1	6	236
POA6148	0	1	1415
POA6148	0	2	111
POA6148	0	3	46
POA6148	0	4	23
POA6148	0	5	15
POA6148	0	6	3
POA6148	1	2	1898
POA6148	1	3	948
POA6148	1	4	1250
POA6148	1	5	476
POA6148	1	6	166
POA6149	0	1	1119
POA6149	0	2	80
POA6149	0	3	23
POA6149	0	4	21
POA6149	0	5	5
POA6149	0	6	3
POA6149	1	2	2055
POA6149	1	3	1126
POA6149	1	4	1341
POA6149	1	5	491
POA6149	1	6	185
POA6150	0	1	626
POA6150	0	2	58
POA6150	0	3	37
POA6150	0	4	31
POA6150	0	5	20
POA6150	0	6	8
POA6150	1	2	1301
POA6150	1	3	730
POA6150	1	4	850
POA6150	1	5	342
POA6150	1	6	157
POA6151	0	1	2026
POA6151	0	2	264
POA6151	0	3	82
POA6151	0	4	29
POA6151	0	5	9
POA6151	1	2	2091
POA6151	1	3	844
POA6151	1	4	870
POA6151	1	5	281
POA6151	1	6	74
POA6152	0	1	2925
POA6152	0	2	357
POA6152	0	3	162
POA6152	0	4	82
POA6152	0	5	15
POA6152	0	6	15
POA6152	1	2	3036
POA6152	1	3	1413
POA6152	1	4	1221
POA6152	1	5	383
POA6152	1	6	155
POA6153	0	1	1692
POA6153	0	2	142
POA6153	0	3	51
POA6153	0	4	34
POA6153	0	5	9
POA6153	0	6	3
POA6153	1	2	2419
POA6153	1	3	1173
POA6153	1	4	1283
POA6153	1	5	450
POA6153	1	6	138
POA6154	0	1	1007
POA6154	0	2	54
POA6154	0	3	15
POA6154	0	4	10
POA6154	0	5	3
POA6154	1	2	1094
POA6154	1	3	550
POA6154	1	4	663
POA6154	1	5	255
POA6154	1	6	78
POA6155	0	1	1867
POA6155	0	2	215
POA6155	0	3	79
POA6155	0	4	43
POA6155	0	5	11
POA6155	0	6	14
POA6155	1	2	3939
POA6155	1	3	2969
POA6155	1	4	4053
POA6155	1	5	1632
POA6155	1	6	800
POA6156	0	1	1594
POA6156	0	2	136
POA6156	0	3	48
POA6156	0	4	14
POA6156	0	5	6
POA6156	0	6	3
POA6156	1	2	1822
POA6156	1	3	943
POA6156	1	4	1096
POA6156	1	5	400
POA6156	1	6	139
POA6157	0	1	1844
POA6157	0	2	143
POA6157	0	3	29
POA6157	0	4	3
POA6157	0	5	3
POA6157	1	2	1701
POA6157	1	3	774
POA6157	1	4	770
POA6157	1	5	244
POA6157	1	6	67
POA6158	0	1	677
POA6158	0	2	66
POA6158	0	3	20
POA6158	0	4	8
POA6158	1	2	841
POA6158	1	3	397
POA6158	1	4	479
POA6158	1	5	175
POA6158	1	6	41
POA6159	0	1	435
POA6159	0	2	43
POA6159	0	3	16
POA6159	0	4	7
POA6159	0	5	3
POA6159	1	2	504
POA6159	1	3	175
POA6159	1	4	134
POA6159	1	5	45
POA6159	1	6	7
POA6160	0	1	1266
POA6160	0	2	147
POA6160	0	3	63
POA6160	0	4	28
POA6160	0	5	6
POA6160	1	2	1090
POA6160	1	3	402
POA6160	1	4	289
POA6160	1	5	87
POA6160	1	6	16
POA6161	0	1	16
POA6161	0	2	3
POA6161	0	3	3
POA6161	1	2	10
POA6161	1	4	3
POA6162	0	1	1291
POA6162	0	2	149
POA6162	0	3	61
POA6162	0	4	18
POA6162	0	5	4
POA6162	0	6	3
POA6162	1	2	1353
POA6162	1	3	663
POA6162	1	4	582
POA6162	1	5	182
POA6162	1	6	56
POA6163	0	1	5199
POA6163	0	2	612
POA6163	0	3	174
POA6163	0	4	72
POA6163	0	5	23
POA6163	0	6	9
POA6163	1	2	6187
POA6163	1	3	2996
POA6163	1	4	2639
POA6163	1	5	974
POA6163	1	6	388
POA6164	0	1	2965
POA6164	0	2	421
POA6164	0	3	104
POA6164	0	4	36
POA6164	0	5	20
POA6164	0	6	9
POA6164	1	2	5287
POA6164	1	3	3540
POA6164	1	4	4247
POA6164	1	5	1541
POA6164	1	6	632
POA6165	0	1	6
POA6165	1	2	10
POA6165	1	3	4
POA6165	1	5	3
POA6166	0	1	610
POA6166	0	2	51
POA6166	0	3	11
POA6166	0	4	6
POA6166	0	6	3
POA6166	1	2	1067
POA6166	1	3	558
POA6166	1	4	655
POA6166	1	5	257
POA6166	1	6	91
POA6167	0	1	2139
POA6167	0	2	252
POA6167	0	3	29
POA6167	0	4	12
POA6167	0	6	3
POA6167	1	2	2578
POA6167	1	3	1516
POA6167	1	4	1393
POA6167	1	5	614
POA6167	1	6	346
POA6168	0	1	3016
POA6168	0	2	250
POA6168	0	3	45
POA6168	0	4	12
POA6168	0	5	6
POA6168	1	2	3236
POA6168	1	3	1286
POA6168	1	4	931
POA6168	1	5	363
POA6168	1	6	234
POA6169	0	1	2910
POA6169	0	2	288
POA6169	0	3	33
POA6169	0	4	12
POA6169	1	2	4187
POA6169	1	3	1998
POA6169	1	4	1900
POA6169	1	5	811
POA6169	1	6	383
POA6170	0	1	556
POA6170	0	2	96
POA6170	0	3	21
POA6170	0	4	7
POA6170	0	5	3
POA6170	1	2	1188
POA6170	1	3	824
POA6170	1	4	784
POA6170	1	5	322
POA6170	1	6	184
POA6171	0	1	1451
POA6171	0	2	219
POA6171	0	3	39
POA6171	0	4	15
POA6171	0	5	4
POA6171	1	2	2884
POA6171	1	3	1795
POA6171	1	4	2205
POA6171	1	5	917
POA6171	1	6	415
POA6172	0	1	586
POA6172	0	2	77
POA6172	0	3	9
POA6172	1	2	1166
POA6172	1	3	844
POA6172	1	4	917
POA6172	1	5	440
POA6172	1	6	201
POA6173	0	1	305
POA6173	0	2	42
POA6173	0	3	7
POA6173	0	4	3
POA6173	1	2	825
POA6173	1	3	733
POA6173	1	4	1029
POA6173	1	5	441
POA6173	1	6	152
POA6174	0	1	224
POA6174	0	2	40
POA6174	0	3	3
POA6174	1	2	322
POA6174	1	3	247
POA6174	1	4	257
POA6174	1	5	105
POA6174	1	6	43
POA6175	0	1	157
POA6175	0	2	10
POA6175	1	2	340
POA6175	1	3	219
POA6175	1	4	281
POA6175	1	5	119
POA6175	1	6	47
POA6176	0	1	66
POA6176	0	2	4
POA6176	1	2	135
POA6176	1	3	102
POA6176	1	4	78
POA6176	1	5	32
POA6176	1	6	13
POA6180	0	1	277
POA6180	0	2	38
POA6180	0	3	8
POA6180	0	4	3
POA6180	1	2	560
POA6180	1	3	330
POA6180	1	4	338
POA6180	1	5	152
POA6180	1	6	76
POA6181	0	1	13
POA6181	1	2	42
POA6181	1	3	25
POA6181	1	4	44
POA6181	1	5	11
POA6181	1	6	12
POA6207	0	1	60
POA6207	0	2	8
POA6207	0	3	3
POA6207	1	2	123
POA6207	1	3	51
POA6207	1	4	46
POA6207	1	5	34
POA6207	1	6	17
POA6208	0	1	945
POA6208	0	2	75
POA6208	0	3	11
POA6208	1	2	1698
POA6208	1	3	606
POA6208	1	4	572
POA6208	1	5	239
POA6208	1	6	119
POA6209	0	1	225
POA6209	0	2	17
POA6209	0	3	3
POA6209	1	2	251
POA6209	1	3	86
POA6209	1	4	84
POA6209	1	5	46
POA6209	1	6	28
POA6210	0	1	7055
POA6210	0	2	631
POA6210	0	3	82
POA6210	0	4	22
POA6210	0	5	9
POA6210	0	6	3
POA6210	1	2	9614
POA6210	1	3	3563
POA6210	1	4	3264
POA6210	1	5	1304
POA6210	1	6	626
POA6211	0	1	459
POA6211	0	2	38
POA6211	0	3	4
POA6211	1	2	1020
POA6211	1	3	366
POA6211	1	4	403
POA6211	1	5	159
POA6211	1	6	57
POA6213	0	1	70
POA6213	0	2	5
POA6213	1	2	94
POA6213	1	3	30
POA6213	1	4	31
POA6213	1	5	17
POA6213	1	6	7
POA6214	0	1	49
POA6214	0	2	3
POA6214	1	2	75
POA6214	1	3	38
POA6214	1	4	26
POA6214	1	5	19
POA6214	1	6	13
POA6215	0	1	370
POA6215	0	2	21
POA6215	0	3	3
POA6215	1	2	521
POA6215	1	3	218
POA6215	1	4	172
POA6215	1	5	90
POA6215	1	6	56
POA6218	0	1	42
POA6218	0	2	3
POA6218	1	2	42
POA6218	1	3	26
POA6218	1	4	17
POA6218	1	6	14
POA6220	0	1	431
POA6220	0	2	26
POA6220	0	3	6
POA6220	0	4	7
POA6220	0	6	4
POA6220	1	2	561
POA6220	1	3	203
POA6220	1	4	256
POA6220	1	5	110
POA6220	1	6	53
POA6221	0	1	19
POA6221	0	2	3
POA6221	1	2	31
POA6221	1	3	13
POA6221	1	4	11
POA6221	1	5	5
POA6221	1	6	3
POA6223	0	1	15
POA6223	1	2	22
POA6223	1	3	10
POA6223	1	4	14
POA6223	1	5	5
POA6224	0	1	107
POA6224	0	2	8
POA6224	1	2	143
POA6224	1	3	64
POA6224	1	4	51
POA6224	1	5	34
POA6224	1	6	14
POA6225	0	1	963
POA6225	0	2	61
POA6225	0	3	4
POA6225	1	2	1145
POA6225	1	3	480
POA6225	1	4	434
POA6225	1	5	225
POA6225	1	6	77
POA6226	0	1	25
POA6226	0	2	4
POA6226	1	2	84
POA6226	1	3	47
POA6226	1	4	52
POA6226	1	5	31
POA6226	1	6	15
POA6227	0	1	42
POA6227	0	2	6
POA6227	1	2	84
POA6227	1	3	36
POA6227	1	4	57
POA6227	1	5	23
POA6227	1	6	13
POA6228	0	1	15
POA6228	1	2	23
POA6228	1	3	3
POA6228	1	4	9
POA6228	1	5	7
POA6228	1	6	3
POA6229	0	1	39
POA6229	1	2	23
POA6229	1	3	7
POA6229	1	4	9
POA6229	1	5	6
POA6230	0	1	4255
POA6230	0	2	431
POA6230	0	3	78
POA6230	0	4	18
POA6230	0	5	14
POA6230	0	6	3
POA6230	1	2	5253
POA6230	1	3	2346
POA6230	1	4	2256
POA6230	1	5	883
POA6230	1	6	364
POA6232	0	1	747
POA6232	0	2	69
POA6232	0	3	13
POA6232	0	4	8
POA6232	1	2	1294
POA6232	1	3	626
POA6232	1	4	644
POA6232	1	5	246
POA6232	1	6	108
POA6233	0	1	1116
POA6233	0	2	94
POA6233	0	3	13
POA6233	0	4	8
POA6233	1	2	2163
POA6233	1	3	1037
POA6233	1	4	1203
POA6233	1	5	493
POA6233	1	6	208
POA6236	0	1	113
POA6236	0	2	13
POA6236	1	2	275
POA6236	1	3	105
POA6236	1	4	117
POA6236	1	5	56
POA6236	1	6	29
POA6237	0	1	125
POA6237	0	2	22
POA6237	1	2	351
POA6237	1	3	118
POA6237	1	4	140
POA6237	1	5	69
POA6237	1	6	29
POA6239	0	1	356
POA6239	0	2	29
POA6239	0	3	3
POA6239	0	4	3
POA6239	1	2	600
POA6239	1	3	188
POA6239	1	4	224
POA6239	1	5	100
POA6239	1	6	38
POA6240	0	1	6
POA6240	1	2	33
POA6240	1	3	10
POA6240	1	4	3
POA6243	0	1	7
POA6243	1	2	6
POA6243	1	3	3
POA6243	1	5	4
POA6244	0	1	168
POA6244	0	2	11
POA6244	1	2	223
POA6244	1	3	63
POA6244	1	4	67
POA6244	1	5	30
POA6244	1	6	11
POA6251	0	1	47
POA6251	0	2	5
POA6251	1	2	48
POA6251	1	3	11
POA6251	1	4	15
POA6251	1	5	7
POA6251	1	6	3
POA6252	0	1	13
POA6252	0	2	3
POA6252	1	2	28
POA6252	1	4	3
POA6252	1	5	5
POA6253	0	1	80
POA6253	0	2	4
POA6253	1	2	120
POA6253	1	3	21
POA6253	1	4	20
POA6253	1	5	3
POA6253	1	6	9
POA6254	0	1	78
POA6254	1	2	75
POA6254	1	3	23
POA6254	1	4	19
POA6254	1	5	5
POA6254	1	6	5
POA6255	0	1	466
POA6255	0	2	39
POA6255	1	2	625
POA6255	1	3	151
POA6255	1	4	161
POA6255	1	5	75
POA6255	1	6	38
POA6256	0	1	29
POA6256	0	3	3
POA6256	1	2	58
POA6256	1	3	17
POA6256	1	4	17
POA6256	1	5	13
POA6256	1	6	3
POA6258	0	1	686
POA6258	0	2	50
POA6258	0	3	6
POA6258	1	2	890
POA6258	1	3	336
POA6258	1	4	290
POA6258	1	5	138
POA6258	1	6	67
POA6260	0	1	141
POA6260	0	2	6
POA6260	1	2	205
POA6260	1	3	54
POA6260	1	4	70
POA6260	1	5	26
POA6260	1	6	13
POA6262	0	1	86
POA6262	0	2	3
POA6262	1	2	122
POA6262	1	3	31
POA6262	1	4	23
POA6262	1	5	13
POA6262	1	6	4
POA6271	0	1	243
POA6271	0	2	22
POA6271	1	2	471
POA6271	1	3	179
POA6271	1	4	169
POA6271	1	5	76
POA6271	1	6	22
POA6275	0	1	147
POA6275	0	2	17
POA6275	1	2	221
POA6275	1	3	52
POA6275	1	4	46
POA6275	1	5	25
POA6275	1	6	12
POA6280	0	1	2427
POA6280	0	2	202
POA6280	0	3	28
POA6280	0	4	10
POA6280	0	6	3
POA6280	1	2	3639
POA6280	1	3	1425
POA6280	1	4	1454
POA6280	1	5	639
POA6280	1	6	250
POA6281	0	1	441
POA6281	0	2	62
POA6281	0	3	23
POA6281	0	4	10
POA6281	1	2	863
POA6281	1	3	381
POA6281	1	4	458
POA6281	1	5	163
POA6281	1	6	38
POA6282	0	1	79
POA6282	0	2	10
POA6282	1	2	186
POA6282	1	3	61
POA6282	1	4	70
POA6282	1	5	27
POA6282	1	6	8
POA6284	0	1	149
POA6284	0	2	12
POA6284	0	3	3
POA6284	1	2	209
POA6284	1	3	107
POA6284	1	4	167
POA6284	1	5	59
POA6284	1	6	7
POA6285	0	1	685
POA6285	0	2	82
POA6285	0	3	33
POA6285	0	4	11
POA6285	0	5	9
POA6285	1	2	994
POA6285	1	3	551
POA6285	1	4	524
POA6285	1	5	213
POA6285	1	6	65
POA6286	0	1	57
POA6286	0	2	7
POA6286	1	2	100
POA6286	1	3	34
POA6286	1	4	21
POA6286	1	5	12
POA6288	0	1	49
POA6288	0	2	8
POA6288	1	2	65
POA6288	1	3	27
POA6288	1	4	26
POA6288	1	5	12
POA6288	1	6	5
POA6290	0	1	241
POA6290	0	2	15
POA6290	0	3	3
POA6290	1	2	329
POA6290	1	3	73
POA6290	1	4	50
POA6290	1	5	11
POA6290	1	6	4
POA6302	0	1	417
POA6302	0	2	23
POA6302	0	3	3
POA6302	1	2	566
POA6302	1	3	168
POA6302	1	4	116
POA6302	1	5	74
POA6302	1	6	31
POA6304	0	1	204
POA6304	0	2	11
POA6304	1	2	262
POA6304	1	3	81
POA6304	1	4	62
POA6304	1	5	25
POA6304	1	6	16
POA6306	0	1	116
POA6306	0	2	5
POA6306	1	2	142
POA6306	1	3	42
POA6306	1	4	47
POA6306	1	5	23
POA6306	1	6	3
POA6308	0	1	177
POA6308	0	2	9
POA6308	1	2	256
POA6308	1	3	68
POA6308	1	4	50
POA6308	1	5	33
POA6308	1	6	21
POA6309	0	1	31
POA6309	1	2	41
POA6309	1	3	7
POA6309	1	4	3
POA6309	1	5	4
POA6309	1	6	3
POA6311	0	1	53
POA6311	0	2	4
POA6311	1	2	89
POA6311	1	3	24
POA6311	1	4	23
POA6311	1	5	11
POA6311	1	6	8
POA6312	0	1	529
POA6312	0	2	37
POA6312	0	3	6
POA6312	1	2	559
POA6312	1	3	229
POA6312	1	4	209
POA6312	1	5	98
POA6312	1	6	63
POA6313	0	1	19
POA6313	0	2	4
POA6313	1	2	44
POA6313	1	3	11
POA6313	1	4	13
POA6313	1	5	4
POA6313	1	6	3
POA6315	0	1	243
POA6315	0	2	17
POA6315	0	3	3
POA6315	1	2	315
POA6315	1	3	59
POA6315	1	4	72
POA6315	1	5	51
POA6315	1	6	18
POA6316	0	1	38
POA6316	0	2	3
POA6316	1	2	51
POA6316	1	3	15
POA6316	1	4	13
POA6316	1	5	13
POA6317	0	1	389
POA6317	0	2	40
POA6317	0	3	11
POA6317	0	4	3
POA6317	0	6	4
POA6317	1	2	473
POA6317	1	3	169
POA6317	1	4	158
POA6317	1	5	79
POA6317	1	6	73
POA6318	0	1	42
POA6318	1	2	63
POA6318	1	3	19
POA6318	1	4	22
POA6318	1	5	20
POA6318	1	6	5
POA6320	0	1	44
POA6320	0	2	3
POA6320	1	2	72
POA6320	1	3	15
POA6320	1	4	19
POA6320	1	5	22
POA6320	1	6	16
POA6321	0	1	51
POA6321	1	2	69
POA6321	1	3	16
POA6321	1	4	23
POA6321	1	5	13
POA6321	1	6	4
POA6322	0	1	20
POA6322	1	2	49
POA6322	1	3	6
POA6322	1	4	8
POA6322	1	5	5
POA6323	0	1	109
POA6323	0	2	3
POA6323	1	2	183
POA6323	1	3	50
POA6323	1	4	33
POA6323	1	5	14
POA6323	1	6	14
POA6324	0	1	351
POA6324	0	2	14
POA6324	0	3	3
POA6324	0	4	4
POA6324	0	6	3
POA6324	1	2	473
POA6324	1	3	152
POA6324	1	4	150
POA6324	1	5	82
POA6324	1	6	36
POA6326	0	1	32
POA6326	1	2	70
POA6326	1	3	23
POA6326	1	4	28
POA6326	1	5	8
POA6326	1	6	5
POA6327	0	1	18
POA6327	1	2	34
POA6327	1	3	13
POA6327	1	4	11
POA6327	1	5	12
POA6327	1	6	4
POA6328	0	1	38
POA6328	1	2	59
POA6328	1	3	23
POA6328	1	4	23
POA6328	1	5	13
POA6328	1	6	3
POA6330	0	1	3633
POA6330	0	2	290
POA6330	0	3	47
POA6330	0	4	14
POA6330	0	5	3
POA6330	1	2	4666
POA6330	1	3	1685
POA6330	1	4	1710
POA6330	1	5	766
POA6330	1	6	363
POA6333	0	1	600
POA6333	0	2	44
POA6333	0	3	6
POA6333	1	2	865
POA6333	1	3	285
POA6333	1	4	262
POA6333	1	5	89
POA6333	1	6	33
POA6335	0	1	66
POA6335	0	2	6
POA6335	0	3	3
POA6335	1	2	95
POA6335	1	3	42
POA6335	1	4	31
POA6335	1	5	22
POA6335	1	6	14
POA6336	0	1	37
POA6336	0	2	4
POA6336	1	2	44
POA6336	1	3	14
POA6336	1	4	12
POA6336	1	5	10
POA6337	0	1	40
POA6337	1	2	72
POA6337	1	3	28
POA6337	1	4	26
POA6337	1	5	20
POA6337	1	6	3
POA6338	0	1	77
POA6338	0	2	8
POA6338	1	2	92
POA6338	1	3	27
POA6338	1	4	28
POA6338	1	5	11
POA6338	1	6	3
POA6341	0	1	29
POA6341	1	2	39
POA6341	1	3	17
POA6341	1	4	20
POA6341	1	5	7
POA6343	0	1	24
POA6343	1	2	17
POA6343	1	3	15
POA6343	1	4	9
POA6343	1	5	7
POA6346	0	1	62
POA6346	0	2	4
POA6346	1	2	96
POA6346	1	3	29
POA6346	1	4	33
POA6346	1	5	11
POA6346	1	6	9
POA6348	0	1	129
POA6348	0	2	6
POA6348	1	2	128
POA6348	1	3	27
POA6348	1	4	21
POA6348	1	5	23
POA6348	1	6	7
POA6350	0	1	51
POA6350	1	2	54
POA6350	1	3	18
POA6350	1	4	8
POA6350	1	5	4
POA6351	0	1	4
POA6351	1	2	7
POA6351	1	3	6
POA6351	1	4	3
POA6351	1	5	8
POA6352	0	1	25
POA6352	1	2	18
POA6352	1	3	9
POA6352	1	4	9
POA6353	0	1	91
POA6353	0	2	10
POA6353	1	2	98
POA6353	1	3	42
POA6353	1	4	34
POA6353	1	5	14
POA6353	1	6	7
POA6355	0	1	54
POA6355	1	2	40
POA6355	1	3	24
POA6355	1	4	26
POA6355	1	5	14
POA6356	0	1	18
POA6356	0	2	4
POA6356	1	2	15
POA6356	1	3	3
POA6356	1	4	8
POA6356	1	5	3
POA6357	0	1	3
POA6357	1	2	10
POA6357	1	3	3
POA6357	1	5	3
POA6358	0	1	10
POA6358	1	2	20
POA6358	1	3	4
POA6359	0	1	35
POA6359	0	2	5
POA6359	1	2	44
POA6359	1	3	27
POA6359	1	4	13
POA6359	1	5	10
POA6359	1	6	3
POA6361	0	1	6
POA6361	1	2	13
POA6361	1	4	9
POA6363	0	1	8
POA6363	1	2	20
POA6363	1	3	3
POA6363	1	4	4
POA6363	1	5	7
POA6365	0	1	76
POA6365	0	2	7
POA6365	1	2	79
POA6365	1	3	23
POA6365	1	4	21
POA6365	1	5	10
POA6365	1	6	4
POA6367	0	1	46
POA6367	1	2	43
POA6367	1	3	19
POA6367	1	4	13
POA6367	1	5	7
POA6367	1	6	3
POA6368	0	1	8
POA6368	1	2	13
POA6368	1	3	7
POA6368	1	4	3
POA6368	1	5	3
POA6369	0	1	71
POA6369	0	2	4
POA6369	1	2	110
POA6369	1	3	33
POA6369	1	4	22
POA6369	1	5	13
POA6369	1	6	6
POA6370	0	1	55
POA6370	0	2	7
POA6370	1	2	67
POA6370	1	3	22
POA6370	1	4	18
POA6370	1	5	11
POA6370	1	6	9
POA6372	0	1	14
POA6372	1	2	20
POA6372	1	4	5
POA6372	1	6	3
POA6373	0	1	3
POA6373	1	2	12
POA6373	1	3	8
POA6373	1	4	5
POA6375	0	1	113
POA6375	0	2	10
POA6375	0	3	4
POA6375	1	2	147
POA6375	1	3	41
POA6375	1	4	28
POA6375	1	5	14
POA6375	1	6	9
POA6383	0	1	136
POA6383	0	2	8
POA6383	1	2	146
POA6383	1	3	43
POA6383	1	4	27
POA6383	1	5	8
POA6383	1	6	12
POA6384	0	1	4
POA6384	1	5	3
POA6385	1	2	3
POA6385	1	4	3
POA6386	0	1	15
POA6386	1	2	19
POA6386	1	3	7
POA6386	1	4	4
POA6386	1	5	3
POA6390	0	1	139
POA6390	0	2	8
POA6390	1	2	220
POA6390	1	3	86
POA6390	1	4	104
POA6390	1	5	39
POA6390	1	6	18
POA6391	0	1	89
POA6391	0	2	9
POA6391	0	3	3
POA6391	1	2	143
POA6391	1	3	43
POA6391	1	4	44
POA6391	1	5	32
POA6391	1	6	7
POA6392	0	1	68
POA6392	0	2	3
POA6392	1	2	79
POA6392	1	3	18
POA6392	1	4	16
POA6392	1	5	11
POA6392	1	6	6
POA6393	0	1	15
POA6393	1	2	21
POA6393	1	3	6
POA6393	1	4	4
POA6393	1	5	7
POA6394	0	1	39
POA6394	0	2	4
POA6394	1	2	76
POA6394	1	3	15
POA6394	1	4	29
POA6394	1	5	18
POA6395	0	1	182
POA6395	0	2	5
POA6395	1	2	217
POA6395	1	3	67
POA6395	1	4	89
POA6395	1	5	35
POA6395	1	6	18
POA6396	0	1	33
POA6396	0	3	4
POA6396	1	2	37
POA6396	1	3	16
POA6396	1	4	18
POA6396	1	5	11
POA6397	0	1	14
POA6397	1	2	18
POA6397	1	3	3
POA6397	1	4	3
POA6397	1	5	4
POA6398	0	1	78
POA6398	0	2	3
POA6398	1	2	93
POA6398	1	3	16
POA6398	1	4	12
POA6398	1	5	11
POA6398	1	6	3
POA6401	0	1	822
POA6401	0	2	58
POA6401	0	3	12
POA6401	1	2	928
POA6401	1	3	338
POA6401	1	4	328
POA6401	1	5	172
POA6401	1	6	108
POA6403	0	1	17
POA6403	0	2	3
