POA_CODE_2016	CountryOfBirth	Sex	persons
POA4113		M	1195
POA4113	AFG	F	36
POA4113	AFG	M	54
POA4113	AUS	F	6182
POA4113	AUS	M	6252
POA4113	BGD	F	17
POA4113	BGD	M	17
POA4113	BIH	F	56
POA4113	BIH	M	60
POA4113	CAN	F	20
POA4113	CAN	M	22
POA4113	CHL	F	15
POA4113	CHL	M	11
POA4113	CHN	F	1913
POA4113	CHN	M	1570
POA4113	DEU	F	42
POA4113	DEU	M	32
POA4113	EGY	F	14
POA4113	EGY	M	10
POA4113	FJI	F	125
POA4113	FJI	M	115
POA4113	FRA	F	7
POA4113	FRA	M	14
POA4113	GBR	F	273
POA4113	GBR	M	344
POA4113	GRC	F	32
POA4113	GRC	M	45
POA4113	HKG	F	303
POA4113	HKG	M	322
POA4113	HRV	F	32
POA4113	HRV	M	30
POA4113	IDN	F	138
POA4113	IDN	M	113
POA4113	IND	F	884
POA4113	IND	M	1177
POA4113	IRL	F	20
POA4113	IRL	M	22
POA4113	IRN	F	30
POA4113	IRN	M	52
POA4113	IRQ	F	36
POA4113	IRQ	M	40
POA4113	ITA	F	24
POA4113	ITA	M	24
POA4113	JPN	F	90
POA4113	JPN	M	45
POA4113	KHM	F	33
POA4113	KHM	M	19
POA4113	KOR	F	815
POA4113	KOR	M	935
POA4113	LBN	F	13
POA4113	LBN	M	19
POA4113	LKA	F	105
POA4113	LKA	M	102
POA4113	MKD	F	6
POA4113	MKD	M	12
POA4113	MLT	F	4
POA4113	MLT	M	7
POA4113	MMR	F	23
POA4113	MMR	M	27
POA4113	MUS	F	6
POA4113	MUS	M	3
POA4113	MYS	F	293
POA4113	MYS	M	265
POA4113	NLD	F	17
POA4113	NLD	M	28
POA4113	NPL	F	13
POA4113	NPL	M	7
POA4113	NZL	F	477
POA4113	NZL	M	490
POA4113	PAK	F	73
POA4113	PAK	M	114
POA4113	PHL	F	161
POA4113	PHL	M	116
POA4113	PNG	F	105
POA4113	PNG	M	108
POA4113	POL	F	17
POA4113	POL	M	6
POA4113	SGP	F	79
POA4113	SGP	M	68
POA4113	THA	F	56
POA4113	THA	M	14
POA4113	TUR	F	9
POA4113	TUR	M	8
POA4113	TWN	F	747
POA4113	TWN	M	603
POA4113	USA	F	30
POA4113	USA	M	36
POA4113	VNM	F	238
POA4113	VNM	M	204
POA4113	ZAF	F	130
POA4113	ZAF	M	119
POA4113	ZWE	F	73
POA4113	ZWE	M	67
POA4114		F	2736
POA4114		M	2800
POA4114	AFG	F	207
POA4114	AFG	M	485
POA4114	AUS	F	7359
POA4114	AUS	M	7496
POA4114	BGD	F	29
POA4114	BGD	M	38
POA4114	BIH	F	49
POA4114	BIH	M	42
POA4114	CAN	F	11
POA4114	CAN	M	5
POA4114	CHL	F	7
POA4114	CHL	M	8
POA4114	CHN	F	79
POA4114	CHN	M	49
POA4114	DEU	F	46
POA4114	DEU	M	54
POA4114	EGY	F	5
POA4114	EGY	M	11
POA4114	FJI	F	154
POA4114	FJI	M	120
POA4114	FRA	F	9
POA4114	FRA	M	10
POA4114	GBR	F	338
POA4114	GBR	M	322
POA4114	GRC	F	6
POA4114	GRC	M	5
POA4114	HKG	F	12
POA4114	HKG	M	19
POA4114	HRV	F	27
POA4114	HRV	M	26
POA4114	IDN	F	56
POA4114	IDN	M	31
POA4114	IND	F	172
POA4114	IND	M	227
POA4114	IRL	F	10
POA4114	IRL	M	11
POA4114	IRN	F	114
POA4114	IRN	M	161
POA4114	IRQ	F	83
POA4114	IRQ	M	94
POA4114	ITA	F	9
POA4114	ITA	M	15
POA4114	JPN	F	15
POA4114	JPN	M	4
POA4114	KHM	F	60
POA4114	KHM	M	39
POA4114	KOR	F	35
POA4114	KOR	M	36
POA4114	LBN	F	31
POA4114	LBN	M	26
POA4114	LKA	F	54
POA4114	LKA	M	102
POA4114	MKD	F	3
POA4114	MKD	M	5
POA4114	MLT	F	6
POA4114	MLT	M	12
POA4114	MMR	F	475
POA4114	MMR	M	498
POA4114	MYS	F	84
POA4114	MYS	M	70
POA4114	NLD	F	19
POA4114	NLD	M	31
POA4114	NPL	F	4
POA4114	NPL	M	3
POA4114	NZL	F	1236
POA4114	NZL	M	1136
POA4114	PAK	F	100
POA4114	PAK	M	166
POA4114	PHL	F	253
POA4114	PHL	M	95
POA4114	PNG	F	152
POA4114	PNG	M	100
POA4114	POL	F	15
POA4114	POL	M	13
POA4114	SGP	F	9
POA4114	SGP	M	5
POA4114	THA	F	161
POA4114	THA	M	139
POA4114	TUR	F	5
POA4114	TUR	M	9
POA4114	TWN	F	24
POA4114	TWN	M	17
POA4114	USA	F	15
POA4114	USA	M	26
POA4114	VNM	F	81
POA4114	VNM	M	67
POA4114	ZAF	F	25
POA4114	ZAF	M	26
POA4114	ZWE	F	13
POA4114	ZWE	M	9
POA4115		F	746
POA4115		M	741
POA4115	AFG	F	23
POA4115	AFG	M	18
POA4115	AUS	F	5452
POA4115	AUS	M	5488
POA4115	BGD	F	3
POA4115	BIH	F	29
POA4115	BIH	M	22
POA4115	CAN	F	15
POA4115	CAN	M	12
POA4115	CHL	F	8
POA4115	CHL	M	7
POA4115	CHN	F	697
POA4115	CHN	M	567
POA4115	DEU	F	21
POA4115	DEU	M	29
POA4115	EGY	F	20
POA4115	EGY	M	19
POA4115	FJI	F	96
POA4115	FJI	M	96
POA4115	FRA	F	8
POA4115	FRA	M	4
POA4115	GBR	F	364
POA4115	GBR	M	425
POA4115	GRC	F	9
POA4115	GRC	M	8
POA4115	HKG	F	103
POA4115	HKG	M	128
POA4115	HRV	F	22
POA4115	HRV	M	25
POA4115	IDN	F	42
POA4115	IDN	M	29
POA4115	IND	F	297
POA4115	IND	M	327
POA4115	IRL	F	16
POA4115	IRL	M	21
POA4115	IRN	F	18
POA4115	IRN	M	20
POA4115	IRQ	F	13
POA4115	IRQ	M	23
POA4115	ITA	F	18
POA4115	ITA	M	27
POA4115	JPN	F	31
POA4115	JPN	M	10
POA4115	KHM	F	17
POA4115	KHM	M	13
POA4115	KOR	F	64
POA4115	KOR	M	53
POA4115	LBN	F	4
POA4115	LBN	M	9
POA4115	LKA	F	59
POA4115	LKA	M	76
POA4115	MKD	F	24
POA4115	MKD	M	14
POA4115	MLT	F	6
POA4115	MLT	M	5
POA4115	MMR	F	3
POA4115	MMR	M	3
POA4115	MUS	F	5
POA4115	MUS	M	7
POA4115	MYS	F	110
POA4115	MYS	M	111
POA4115	NLD	F	16
POA4115	NLD	M	22
POA4115	NPL	F	14
POA4115	NPL	M	14
POA4115	NZL	F	526
POA4115	NZL	M	547
POA4115	PAK	F	35
POA4115	PAK	M	29
POA4115	PHL	F	202
POA4115	PHL	M	113
POA4115	PNG	F	35
POA4115	PNG	M	40
POA4115	POL	F	13
POA4115	POL	M	18
POA4115	SGP	F	32
POA4115	SGP	M	29
POA4115	THA	F	21
POA4115	THA	M	11
POA4115	TUR	F	12
POA4115	TUR	M	8
POA4115	TWN	F	168
POA4115	TWN	M	135
POA4115	USA	F	29
POA4115	USA	M	29
POA4115	VNM	F	97
POA4115	VNM	M	87
POA4115	ZAF	F	157
POA4115	ZAF	M	148
POA4115	ZWE	F	35
POA4115	ZWE	M	24
POA4116		F	1149
POA4116		M	1137
POA4116	AFG	F	16
POA4116	AFG	M	12
POA4116	AUS	F	5328
POA4116	AUS	M	5290
POA4116	BGD	F	20
POA4116	BGD	M	32
POA4116	BIH	F	45
POA4116	BIH	M	45
POA4116	CAN	F	8
POA4116	CAN	M	16
POA4116	CHL	F	6
POA4116	CHL	M	4
POA4116	CHN	F	1837
POA4116	CHN	M	1544
POA4116	DEU	F	33
POA4116	DEU	M	39
POA4116	EGY	F	56
POA4116	EGY	M	42
POA4116	FJI	F	170
POA4116	FJI	M	151
POA4116	FRA	F	4
POA4116	FRA	M	11
POA4116	GBR	F	291
POA4116	GBR	M	346
POA4116	GRC	F	20
POA4116	GRC	M	16
POA4116	HKG	F	352
POA4116	HKG	M	366
POA4116	HRV	F	32
POA4116	HRV	M	22
POA4116	IDN	F	89
POA4116	IDN	M	78
POA4116	IND	F	591
POA4116	IND	M	651
POA4116	IRL	F	20
POA4116	IRL	M	21
POA4116	IRN	F	41
POA4116	IRN	M	43
POA4116	IRQ	F	29
POA4116	IRQ	M	23
POA4116	ITA	F	22
POA4116	ITA	M	24
POA4116	JPN	F	59
POA4116	JPN	M	31
POA4116	KHM	F	49
POA4116	KHM	M	31
POA4116	KOR	F	293
POA4116	KOR	M	281
POA4116	LBN	F	19
POA4116	LBN	M	23
POA4116	LKA	F	82
POA4116	LKA	M	68
POA4116	MKD	F	32
POA4116	MKD	M	20
POA4116	MLT	F	3
POA4116	MLT	M	3
POA4116	MMR	F	10
POA4116	MMR	M	9
POA4116	MUS	F	11
POA4116	MUS	M	7
POA4116	MYS	F	280
POA4116	MYS	M	243
POA4116	NLD	F	16
POA4116	NLD	M	13
POA4116	NPL	F	4
POA4116	NPL	M	5
POA4116	NZL	F	552
POA4116	NZL	M	567
POA4116	PAK	F	100
POA4116	PAK	M	109
POA4116	PHL	F	274
POA4116	PHL	M	169
POA4116	PNG	F	45
POA4116	PNG	M	55
POA4116	POL	F	13
POA4116	POL	M	13
POA4116	SGP	F	83
POA4116	SGP	M	82
POA4116	THA	F	43
POA4116	THA	M	21
POA4116	TUR	F	19
POA4116	TUR	M	24
POA4116	TWN	F	593
POA4116	TWN	M	501
POA4116	USA	F	25
POA4116	USA	M	25
POA4116	VNM	F	234
POA4116	VNM	M	186
POA4116	ZAF	F	155
POA4116	ZAF	M	146
POA4116	ZWE	F	110
POA4116	ZWE	M	117
POA4117		F	76
POA4117		M	79
POA4117	AFG	M	3
POA4117	AUS	F	365
POA4117	AUS	M	373
POA4117	BIH	F	5
POA4117	BIH	M	3
POA4117	CHN	F	8
POA4117	CHN	M	4
POA4117	DEU	M	3
POA4117	EGY	F	3
POA4117	EGY	M	4
POA4117	FJI	F	23
POA4117	FJI	M	9
POA4117	GBR	F	17
POA4117	GBR	M	10
POA4117	HKG	F	4
POA4117	HKG	M	3
POA4117	HRV	F	3
POA4117	IDN	F	6
POA4117	IND	F	27
POA4117	IND	M	29
POA4117	KHM	F	9
POA4117	KHM	M	4
POA4117	KOR	F	3
POA4117	LBN	F	3
POA4117	LBN	M	3
POA4117	LKA	F	8
POA4117	LKA	M	8
POA4117	MMR	M	4
POA4117	MYS	F	4
POA4117	NZL	F	69
POA4117	NZL	M	74
POA4117	PAK	F	11
POA4117	PAK	M	9
POA4117	PHL	F	18
POA4117	PHL	M	15
POA4117	POL	F	4
POA4117	POL	M	3
POA4117	THA	M	3
POA4117	TWN	F	5
POA4117	TWN	M	9
POA4117	VNM	F	5
POA4117	VNM	M	7
POA4117	ZAF	F	13
POA4117	ZAF	M	8
POA4117	ZWE	F	3
POA4117	ZWE	M	3
POA4118		F	1516
POA4118		M	1509
POA4118	AFG	F	15
POA4118	AFG	M	9
POA4118	AUS	F	9810
POA4118	AUS	M	9911
POA4118	BGD	F	4
POA4118	BGD	M	4
POA4118	BIH	F	78
POA4118	BIH	M	81
POA4118	CAN	F	20
POA4118	CAN	M	19
POA4118	CHL	F	11
POA4118	CHL	M	10
POA4118	CHN	F	163
POA4118	CHN	M	124
POA4118	DEU	F	68
POA4118	DEU	M	56
POA4118	EGY	F	11
POA4118	EGY	M	20
POA4118	FJI	F	134
POA4118	FJI	M	132
POA4118	FRA	F	9
POA4118	FRA	M	15
POA4118	GBR	F	561
POA4118	GBR	M	578
POA4118	GRC	F	4
POA4118	GRC	M	8
POA4118	HKG	F	25
POA4118	HKG	M	25
POA4118	HRV	F	70
POA4118	HRV	M	76
POA4118	IDN	F	36
POA4118	IDN	M	26
POA4118	IND	F	181
POA4118	IND	M	197
POA4118	IRL	F	26
POA4118	IRL	M	25
POA4118	IRN	F	8
POA4118	IRN	M	20
POA4118	IRQ	F	25
POA4118	IRQ	M	34
POA4118	ITA	F	17
POA4118	ITA	M	20
POA4118	JPN	F	23
POA4118	JPN	M	6
POA4118	KHM	F	40
POA4118	KHM	M	35
POA4118	KOR	F	32
POA4118	KOR	M	24
POA4118	LBN	M	10
POA4118	LKA	F	19
POA4118	LKA	M	23
POA4118	MKD	F	14
POA4118	MKD	M	14
POA4118	MLT	F	10
POA4118	MLT	M	3
POA4118	MMR	F	10
POA4118	MMR	M	8
POA4118	MUS	M	5
POA4118	MYS	F	46
POA4118	MYS	M	39
POA4118	NLD	F	37
POA4118	NLD	M	44
POA4118	NPL	F	3
POA4118	NPL	M	7
POA4118	NZL	F	1355
POA4118	NZL	M	1261
POA4118	PAK	F	66
POA4118	PAK	M	72
POA4118	PHL	F	299
POA4118	PHL	M	191
POA4118	PNG	F	44
POA4118	PNG	M	47
POA4118	POL	F	19
POA4118	POL	M	19
POA4118	SGP	F	24
POA4118	SGP	M	18
POA4118	THA	F	67
POA4118	THA	M	43
POA4118	TUR	F	12
POA4118	TUR	M	9
POA4118	TWN	F	118
POA4118	TWN	M	106
POA4118	USA	F	30
POA4118	USA	M	26
POA4118	VNM	F	94
POA4118	VNM	M	78
POA4118	ZAF	F	102
POA4118	ZAF	M	99
POA4118	ZWE	F	25
POA4118	ZWE	M	29
POA4119		F	322
POA4119		M	296
POA4119	AFG	F	21
POA4119	AFG	M	32
POA4119	AUS	F	1638
POA4119	AUS	M	1606
POA4119	BGD	F	12
POA4119	BGD	M	8
POA4119	BIH	F	23
POA4119	BIH	M	22
POA4119	CAN	F	3
POA4119	CHN	F	159
POA4119	CHN	M	132
POA4119	DEU	F	4
POA4119	DEU	M	10
POA4119	EGY	F	9
POA4119	EGY	M	9
POA4119	FJI	F	44
POA4119	FJI	M	45
POA4119	FRA	F	3
POA4119	FRA	M	3
POA4119	GBR	F	61
POA4119	GBR	M	67
POA4119	GRC	F	4
POA4119	GRC	M	3
POA4119	HKG	F	60
POA4119	HKG	M	45
POA4119	HRV	F	8
POA4119	HRV	M	15
POA4119	IDN	F	14
POA4119	IDN	M	16
POA4119	IND	F	126
POA4119	IND	M	157
POA4119	IRL	F	11
POA4119	IRL	M	4
POA4119	IRN	F	7
POA4119	IRN	M	4
POA4119	IRQ	F	13
POA4119	IRQ	M	18
POA4119	ITA	F	5
POA4119	ITA	M	8
POA4119	JPN	F	6
POA4119	KHM	F	13
POA4119	KHM	M	12
POA4119	KOR	F	101
POA4119	KOR	M	88
POA4119	LBN	F	3
POA4119	LBN	M	9
POA4119	LKA	F	8
POA4119	LKA	M	11
POA4119	MKD	F	3
POA4119	MKD	M	3
POA4119	MLT	F	4
POA4119	MLT	M	3
POA4119	MMR	F	4
POA4119	MYS	F	47
POA4119	MYS	M	50
POA4119	NLD	F	5
POA4119	NLD	M	10
POA4119	NZL	F	127
POA4119	NZL	M	143
POA4119	PAK	F	36
POA4119	PAK	M	66
POA4119	PHL	F	46
POA4119	PHL	M	25
POA4119	PNG	F	10
POA4119	PNG	M	13
POA4119	POL	F	7
POA4119	POL	M	6
POA4119	SGP	F	13
POA4119	SGP	M	18
POA4119	THA	F	8
POA4119	THA	M	3
POA4119	TUR	F	9
POA4119	TUR	M	3
POA4119	TWN	F	71
POA4119	TWN	M	77
POA4119	USA	F	4
POA4119	USA	M	4
POA4119	VNM	F	23
POA4119	VNM	M	21
POA4119	ZAF	F	65
POA4119	ZAF	M	58
POA4119	ZWE	F	21
POA4119	ZWE	M	24
POA4120		F	439
POA4120		M	430
POA4120	AFG	F	7
POA4120	AFG	M	15
POA4120	AUS	F	2845
POA4120	AUS	M	2857
POA4120	BGD	F	6
POA4120	BGD	M	10
POA4120	BIH	F	40
POA4120	BIH	M	29
POA4120	CAN	F	17
POA4120	CAN	M	15
POA4120	CHL	M	3
POA4120	CHN	F	62
POA4120	CHN	M	39
POA4120	DEU	F	19
POA4120	DEU	M	10
POA4120	EGY	F	4
POA4120	EGY	M	9
POA4120	FJI	F	8
POA4120	FJI	M	11
POA4120	FRA	F	7
POA4120	FRA	M	25
POA4120	GBR	F	131
POA4120	GBR	M	156
POA4120	GRC	F	11
POA4120	GRC	M	12
POA4120	HKG	F	19
POA4120	HKG	M	9
POA4120	HRV	F	10
POA4120	HRV	M	8
POA4120	IDN	F	10
POA4120	IDN	M	7
POA4120	IND	F	217
POA4120	IND	M	285
POA4120	IRL	F	21
POA4120	IRL	M	23
POA4120	IRN	F	21
POA4120	IRN	M	28
POA4120	IRQ	M	9
POA4120	ITA	F	15
POA4120	ITA	M	17
POA4120	JPN	F	28
POA4120	JPN	M	13
POA4120	KOR	F	37
POA4120	KOR	M	22
POA4120	LBN	F	3
POA4120	LKA	F	26
POA4120	LKA	M	31
POA4120	MKD	F	3
POA4120	MUS	F	3
POA4120	MUS	M	3
POA4120	MYS	F	31
POA4120	MYS	M	25
POA4120	NLD	F	9
POA4120	NLD	M	12
POA4120	NPL	F	23
POA4120	NPL	M	28
POA4120	NZL	F	122
POA4120	NZL	M	112
POA4120	PAK	F	3
POA4120	PAK	M	5
POA4120	PHL	F	69
POA4120	PHL	M	37
POA4120	PNG	F	21
POA4120	PNG	M	19
POA4120	POL	F	9
POA4120	POL	M	6
POA4120	SGP	F	8
POA4120	SGP	M	12
POA4120	THA	F	23
POA4120	THA	M	14
POA4120	TUR	F	4
POA4120	TUR	M	5
POA4120	TWN	F	17
POA4120	TWN	M	11
POA4120	USA	F	30
POA4120	USA	M	17
POA4120	VNM	F	38
POA4120	VNM	M	31
POA4120	ZAF	F	22
POA4120	ZAF	M	32
POA4120	ZWE	F	3
POA4120	ZWE	M	8
POA4121		F	992
POA4121		M	915
POA4121	AFG	F	12
POA4121	AFG	M	10
POA4121	AUS	F	9799
POA4121	AUS	M	9289
POA4121	BGD	F	16
POA4121	BGD	M	12
POA4121	BIH	F	17
POA4121	BIH	M	18
POA4121	CAN	F	33
POA4121	CAN	M	37
POA4121	CHL	F	6
POA4121	CHL	M	8
POA4121	CHN	F	153
POA4121	CHN	M	80
POA4121	DEU	F	50
POA4121	DEU	M	46
POA4121	EGY	F	4
POA4121	EGY	M	6
POA4121	FJI	F	32
POA4121	FJI	M	20
POA4121	FRA	F	22
POA4121	FRA	M	17
POA4121	GBR	F	399
POA4121	GBR	M	465
POA4121	GRC	F	20
POA4121	GRC	M	20
POA4121	HKG	F	31
POA4121	HKG	M	27
POA4121	HRV	F	10
POA4121	HRV	M	13
POA4121	IDN	F	21
POA4121	IDN	M	11
POA4121	IND	F	171
POA4121	IND	M	191
POA4121	IRL	F	54
POA4121	IRL	M	54
POA4121	IRN	F	25
POA4121	IRN	M	26
POA4121	IRQ	F	10
POA4121	IRQ	M	9
POA4121	ITA	F	38
POA4121	ITA	M	37
POA4121	JPN	F	75
POA4121	JPN	M	26
POA4121	KHM	M	3
POA4121	KOR	F	60
POA4121	KOR	M	41
POA4121	LBN	F	5
POA4121	LBN	M	12
POA4121	LKA	F	30
POA4121	LKA	M	31
POA4121	MKD	F	8
POA4121	MKD	M	5
POA4121	MLT	F	3
POA4121	MMR	F	10
POA4121	MMR	M	7
POA4121	MUS	F	4
POA4121	MUS	M	4
POA4121	MYS	F	62
POA4121	MYS	M	42
POA4121	NLD	F	30
POA4121	NLD	M	28
POA4121	NPL	F	18
POA4121	NPL	M	28
POA4121	NZL	F	332
POA4121	NZL	M	343
POA4121	PAK	F	15
POA4121	PAK	M	24
POA4121	PHL	F	73
POA4121	PHL	M	38
POA4121	PNG	F	50
POA4121	PNG	M	37
POA4121	POL	F	17
POA4121	POL	M	14
POA4121	SGP	F	25
POA4121	SGP	M	21
POA4121	THA	F	38
POA4121	THA	M	16
POA4121	TUR	F	9
POA4121	TUR	M	6
POA4121	TWN	F	33
POA4121	TWN	M	23
POA4121	USA	F	63
POA4121	USA	M	40
POA4121	VNM	F	61
POA4121	VNM	M	49
POA4121	ZAF	F	79
POA4121	ZAF	M	64
POA4121	ZWE	F	19
POA4121	ZWE	M	13
POA4122		F	1984
POA4122		M	1678
POA4122	AFG	F	47
POA4122	AFG	M	39
POA4122	AUS	F	14306
POA4122	AUS	M	13454
POA4122	BGD	F	30
POA4122	BGD	M	35
POA4122	BIH	F	62
POA4122	BIH	M	57
POA4122	CAN	F	48
POA4122	CAN	M	44
POA4122	CHL	F	14
POA4122	CHL	M	16
POA4122	CHN	F	1037
POA4122	CHN	M	674
POA4122	DEU	F	85
POA4122	DEU	M	75
POA4122	EGY	F	23
POA4122	EGY	M	16
POA4122	FJI	F	143
POA4122	FJI	M	122
POA4122	FRA	F	21
POA4122	FRA	M	24
POA4122	GBR	F	658
POA4122	GBR	M	709
POA4122	GRC	F	103
POA4122	GRC	M	112
POA4122	HKG	F	165
POA4122	HKG	M	144
POA4122	HRV	F	33
POA4122	HRV	M	24
POA4122	IDN	F	84
POA4122	IDN	M	52
POA4122	IND	F	613
POA4122	IND	M	697
POA4122	IRL	F	54
POA4122	IRL	M	83
POA4122	IRN	F	75
POA4122	IRN	M	89
POA4122	IRQ	F	16
POA4122	IRQ	M	28
POA4122	ITA	F	68
POA4122	ITA	M	71
POA4122	JPN	F	108
POA4122	JPN	M	63
POA4122	KHM	F	11
POA4122	KHM	M	8
POA4122	KOR	F	362
POA4122	KOR	M	306
POA4122	LBN	F	25
POA4122	LBN	M	29
POA4122	LKA	F	203
POA4122	LKA	M	191
POA4122	MKD	F	18
POA4122	MKD	M	19
POA4122	MLT	F	8
POA4122	MLT	M	6
POA4122	MMR	F	10
POA4122	MMR	M	13
POA4122	MUS	F	5
POA4122	MUS	M	7
POA4122	MYS	F	227
POA4122	MYS	M	185
POA4122	NLD	F	34
POA4122	NLD	M	40
POA4122	NPL	F	21
POA4122	NPL	M	26
POA4122	NZL	F	688
POA4122	NZL	M	685
POA4122	PAK	F	49
POA4122	PAK	M	102
POA4122	PHL	F	286
POA4122	PHL	M	163
POA4122	PNG	F	146
POA4122	PNG	M	104
POA4122	POL	F	45
POA4122	POL	M	40
POA4122	SGP	F	99
POA4122	SGP	M	66
POA4122	THA	F	79
POA4122	THA	M	38
POA4122	TUR	F	8
POA4122	TUR	M	21
POA4122	TWN	F	219
POA4122	TWN	M	184
POA4122	USA	F	64
POA4122	USA	M	65
POA4122	VNM	F	212
POA4122	VNM	M	148
POA4122	ZAF	F	215
POA4122	ZAF	M	208
POA4122	ZWE	F	48
POA4122	ZWE	M	53
POA4123		F	659
POA4123		M	646
POA4123	AFG	F	7
POA4123	AFG	M	3
POA4123	AUS	F	6264
POA4123	AUS	M	6062
POA4123	BIH	F	28
POA4123	BIH	M	23
POA4123	CAN	F	29
POA4123	CAN	M	21
POA4123	CHL	F	4
POA4123	CHL	M	9
POA4123	CHN	F	301
POA4123	CHN	M	223
POA4123	DEU	F	25
POA4123	DEU	M	36
POA4123	EGY	F	6
POA4123	EGY	M	9
POA4123	FJI	F	48
POA4123	FJI	M	41
POA4123	FRA	F	10
POA4123	FRA	M	3
POA4123	GBR	F	378
POA4123	GBR	M	346
POA4123	GRC	F	7
POA4123	GRC	M	15
POA4123	HKG	F	76
POA4123	HKG	M	80
POA4123	HRV	F	17
POA4123	HRV	M	16
POA4123	IDN	F	34
POA4123	IDN	M	26
POA4123	IND	F	148
POA4123	IND	M	179
POA4123	IRL	F	30
POA4123	IRL	M	34
POA4123	IRN	M	12
POA4123	IRQ	F	9
POA4123	IRQ	M	11
POA4123	ITA	F	17
POA4123	ITA	M	13
POA4123	JPN	F	32
POA4123	JPN	M	19
POA4123	KHM	F	14
POA4123	KHM	M	9
POA4123	KOR	F	150
POA4123	KOR	M	125
POA4123	LBN	F	8
POA4123	LBN	M	5
POA4123	LKA	F	37
POA4123	LKA	M	37
POA4123	MLT	M	3
POA4123	MMR	M	3
POA4123	MUS	F	9
POA4123	MUS	M	5
POA4123	MYS	F	87
POA4123	MYS	M	78
POA4123	NLD	F	20
POA4123	NLD	M	22
POA4123	NPL	F	4
POA4123	NPL	M	4
POA4123	NZL	F	497
POA4123	NZL	M	506
POA4123	PAK	F	8
POA4123	PAK	M	9
POA4123	PHL	F	77
POA4123	PHL	M	39
POA4123	PNG	F	56
POA4123	PNG	M	56
POA4123	POL	F	17
POA4123	POL	M	10
POA4123	SGP	F	31
POA4123	SGP	M	25
POA4123	THA	F	23
POA4123	THA	M	12
POA4123	TUR	F	3
POA4123	TWN	F	110
POA4123	TWN	M	95
POA4123	USA	F	35
POA4123	USA	M	29
POA4123	VNM	F	28
POA4123	VNM	M	24
POA4123	ZAF	F	105
POA4123	ZAF	M	102
POA4123	ZWE	F	24
POA4123	ZWE	M	6
POA4124		F	704
POA4124		M	743
POA4124	AFG	F	3
POA4124	AFG	M	7
POA4124	AUS	F	7318
POA4124	AUS	M	7170
POA4124	BGD	M	3
POA4124	BIH	F	9
POA4124	BIH	M	11
POA4124	CAN	F	6
POA4124	CAN	M	11
POA4124	CHL	F	5
POA4124	CHL	M	5
POA4124	CHN	F	37
POA4124	CHN	M	27
POA4124	DEU	F	42
POA4124	DEU	M	49
POA4124	EGY	F	7
POA4124	FJI	F	55
POA4124	FJI	M	45
POA4124	FRA	F	5
POA4124	FRA	M	3
POA4124	GBR	F	483
POA4124	GBR	M	464
POA4124	GRC	F	3
POA4124	GRC	M	3
POA4124	HKG	F	19
POA4124	HKG	M	13
POA4124	HRV	F	24
POA4124	HRV	M	20
POA4124	IDN	F	20
POA4124	IDN	M	3
POA4124	IND	F	54
POA4124	IND	M	57
POA4124	IRL	F	20
POA4124	IRL	M	12
POA4124	IRN	F	4
POA4124	IRN	M	3
POA4124	IRQ	F	3
POA4124	IRQ	M	3
POA4124	ITA	F	11
POA4124	ITA	M	23
POA4124	JPN	F	6
POA4124	KHM	F	23
POA4124	KHM	M	18
POA4124	KOR	F	11
POA4124	KOR	M	10
POA4124	LKA	F	5
POA4124	LKA	M	5
POA4124	MKD	F	5
POA4124	MKD	M	4
POA4124	MLT	F	7
POA4124	MLT	M	3
POA4124	MUS	F	5
POA4124	MUS	M	13
POA4124	MYS	F	22
POA4124	MYS	M	13
POA4124	NLD	F	38
POA4124	NLD	M	37
POA4124	NZL	F	571
POA4124	NZL	M	585
POA4124	PAK	F	31
POA4124	PAK	M	22
POA4124	PHL	F	85
POA4124	PHL	M	29
POA4124	PNG	F	26
POA4124	PNG	M	33
POA4124	POL	F	15
POA4124	POL	M	15
POA4124	SGP	F	19
POA4124	SGP	M	11
POA4124	THA	F	38
POA4124	THA	M	28
POA4124	TWN	F	50
POA4124	TWN	M	35
POA4124	USA	F	21
POA4124	USA	M	21
POA4124	VNM	F	63
POA4124	VNM	M	40
POA4124	ZAF	F	73
POA4124	ZAF	M	75
POA4124	ZWE	F	25
POA4124	ZWE	M	16
POA4125		F	301
POA4125		M	291
POA4125	AUS	F	2549
POA4125	AUS	M	2493
POA4125	BIH	F	3
POA4125	BIH	M	5
POA4125	CAN	F	4
POA4125	CAN	M	9
POA4125	CHL	F	3
POA4125	CHN	F	21
POA4125	CHN	M	10
POA4125	DEU	F	30
POA4125	DEU	M	28
POA4125	FJI	F	19
POA4125	FJI	M	15
POA4125	FRA	M	3
POA4125	GBR	F	265
POA4125	GBR	M	244
POA4125	HKG	F	3
POA4125	HKG	M	3
POA4125	HRV	F	4
POA4125	HRV	M	8
POA4125	IDN	M	5
POA4125	IND	F	7
POA4125	IND	M	12
POA4125	IRL	F	4
POA4125	IRL	M	10
POA4125	ITA	F	8
POA4125	ITA	M	8
POA4125	JPN	F	3
POA4125	KHM	F	20
POA4125	KHM	M	15
POA4125	KOR	F	4
POA4125	KOR	M	3
POA4125	LKA	F	4
POA4125	MKD	F	3
POA4125	MKD	M	3
POA4125	MLT	F	3
POA4125	MLT	M	3
POA4125	MUS	F	3
POA4125	MUS	M	3
POA4125	MYS	F	8
POA4125	MYS	M	4
POA4125	NLD	F	25
POA4125	NLD	M	24
