POA_CODE_2016	CountryOfBirth	persons
POA2144	MUS	21
POA2144	MYS	189
POA2144	NLD	4
POA2144	NPL	2426
POA2144	NZL	215
POA2144	PAK	2072
POA2144	PHL	475
POA2144	PNG	5
POA2144	POL	31
POA2144	SGP	29
POA2144	THA	123
POA2144	TUR	1688
POA2144	TWN	345
POA2144	USA	21
POA2144	VNM	770
POA2144	ZAF	26
POA2144	ZWE	10
POA2145		7272
POA2145	AFG	543
POA2145	AUS	35910
POA2145	BGD	450
POA2145	BIH	127
POA2145	CAN	67
POA2145	CHL	172
POA2145	CHN	2393
POA2145	DEU	178
POA2145	EGY	275
POA2145	FJI	823
POA2145	FRA	44
POA2145	GBR	1070
POA2145	GRC	314
POA2145	HKG	392
POA2145	HRV	253
POA2145	IDN	233
POA2145	IND	13626
POA2145	IRL	167
POA2145	IRN	532
POA2145	IRQ	387
POA2145	ITA	535
POA2145	JPN	57
POA2145	KHM	48
POA2145	KOR	477
POA2145	LBN	1929
POA2145	LKA	3653
POA2145	MKD	26
POA2145	MLT	1109
POA2145	MMR	117
POA2145	MUS	129
POA2145	MYS	348
POA2145	NLD	76
POA2145	NPL	644
POA2145	NZL	1136
POA2145	PAK	503
POA2145	PHL	1443
POA2145	PNG	22
POA2145	POL	156
POA2145	SGP	161
POA2145	THA	183
POA2145	TUR	407
POA2145	TWN	48
POA2145	USA	148
POA2145	VNM	390
POA2145	ZAF	163
POA2145	ZWE	71
POA2146		1323
POA2146	AFG	50
POA2146	AUS	9026
POA2146	BGD	76
POA2146	BIH	6
POA2146	CAN	12
POA2146	CHL	26
POA2146	CHN	504
POA2146	DEU	32
POA2146	EGY	39
POA2146	FJI	198
POA2146	FRA	6
POA2146	GBR	337
POA2146	GRC	32
POA2146	HKG	101
POA2146	HRV	31
POA2146	IDN	87
POA2146	IND	2195
POA2146	IRL	37
POA2146	IRN	44
POA2146	IRQ	13
POA2146	ITA	63
POA2146	JPN	15
POA2146	KHM	5
POA2146	KOR	177
POA2146	LBN	183
POA2146	LKA	1053
POA2146	MKD	4
POA2146	MLT	163
POA2146	MMR	93
POA2146	MUS	50
POA2146	MYS	74
POA2146	NLD	22
POA2146	NPL	202
POA2146	NZL	308
POA2146	PAK	82
POA2146	PHL	388
POA2146	PNG	9
POA2146	POL	44
POA2146	SGP	39
POA2146	THA	45
POA2146	TUR	51
POA2146	TWN	20
POA2146	USA	38
POA2146	VNM	69
POA2146	ZAF	49
POA2146	ZWE	4
POA2147		3163
POA2147	AFG	47
POA2147	AUS	22353
POA2147	BGD	109
POA2147	BIH	49
POA2147	CAN	49
POA2147	CHL	90
POA2147	CHN	724
POA2147	DEU	120
POA2147	EGY	150
POA2147	FJI	311
POA2147	FRA	46
POA2147	GBR	956
POA2147	GRC	105
POA2147	HKG	151
POA2147	HRV	131
POA2147	IDN	190
POA2147	IND	2045
POA2147	IRL	102
POA2147	IRN	172
POA2147	IRQ	43
POA2147	ITA	189
POA2147	JPN	20
POA2147	KHM	8
POA2147	KOR	298
POA2147	LBN	284
POA2147	LKA	904
POA2147	MKD	22
POA2147	MLT	248
POA2147	MMR	172
POA2147	MUS	91
POA2147	MYS	215
POA2147	NLD	64
POA2147	NPL	123
POA2147	NZL	822
POA2147	PAK	126
POA2147	PHL	852
POA2147	PNG	32
POA2147	POL	86
POA2147	SGP	59
POA2147	THA	87
POA2147	TUR	168
POA2147	TWN	35
POA2147	USA	85
POA2147	VNM	105
POA2147	ZAF	152
POA2147	ZWE	8
POA2148		6774
POA2148	AFG	551
POA2148	AUS	31003
POA2148	BGD	490
POA2148	BIH	200
POA2148	CAN	37
POA2148	CHL	118
POA2148	CHN	1355
POA2148	DEU	272
POA2148	EGY	384
POA2148	FJI	1187
POA2148	FRA	30
POA2148	GBR	1088
POA2148	GRC	246
POA2148	HKG	190
POA2148	HRV	319
POA2148	IDN	222
POA2148	IND	7272
POA2148	IRL	100
POA2148	IRN	307
POA2148	IRQ	151
POA2148	ITA	434
POA2148	JPN	35
POA2148	KHM	23
POA2148	KOR	408
POA2148	LBN	496
POA2148	LKA	928
POA2148	MKD	42
POA2148	MLT	576
POA2148	MMR	272
POA2148	MUS	101
POA2148	MYS	221
POA2148	NLD	140
POA2148	NPL	401
POA2148	NZL	1345
POA2148	PAK	562
POA2148	PHL	3349
POA2148	PNG	26
POA2148	POL	309
POA2148	SGP	72
POA2148	THA	116
POA2148	TUR	368
POA2148	TWN	46
POA2148	USA	123
POA2148	VNM	145
POA2148	ZAF	200
POA2148	ZWE	39
POA2150		3777
POA2150	AFG	189
POA2150	AUS	7313
POA2150	BGD	260
POA2150	BIH	56
POA2150	CAN	39
POA2150	CHL	43
POA2150	CHN	3391
POA2150	DEU	44
POA2150	EGY	87
POA2150	FJI	178
POA2150	FRA	23
POA2150	GBR	261
POA2150	GRC	125
POA2150	HKG	321
POA2150	HRV	45
POA2150	IDN	137
POA2150	IND	10398
POA2150	IRL	22
POA2150	IRN	411
POA2150	IRQ	114
POA2150	ITA	73
POA2150	JPN	64
POA2150	KHM	39
POA2150	KOR	429
POA2150	LBN	436
POA2150	LKA	210
POA2150	MKD	3
POA2150	MLT	23
POA2150	MMR	44
POA2150	MUS	29
POA2150	MYS	217
POA2150	NLD	25
POA2150	NPL	434
POA2150	NZL	367
POA2150	PAK	330
POA2150	PHL	681
POA2150	PNG	10
POA2150	POL	70
POA2150	SGP	72
POA2150	THA	138
POA2150	TUR	69
POA2150	TWN	129
POA2150	USA	81
POA2150	VNM	231
POA2150	ZAF	45
POA2150	ZWE	23
POA2151		2240
POA2151	AFG	117
POA2151	AUS	10989
POA2151	BGD	101
POA2151	BIH	27
POA2151	CAN	39
POA2151	CHL	48
POA2151	CHN	1414
POA2151	DEU	53
POA2151	EGY	66
POA2151	FJI	157
POA2151	FRA	22
POA2151	GBR	528
POA2151	GRC	72
POA2151	HKG	282
POA2151	HRV	34
POA2151	IDN	98
POA2151	IND	1182
POA2151	IRL	57
POA2151	IRN	554
POA2151	IRQ	86
POA2151	ITA	90
POA2151	JPN	29
POA2151	KHM	13
POA2151	KOR	528
POA2151	LBN	350
POA2151	LKA	237
POA2151	MKD	10
POA2151	MLT	18
POA2151	MMR	20
POA2151	MUS	40
POA2151	MYS	178
POA2151	NLD	30
POA2151	NPL	57
POA2151	NZL	348
POA2151	PAK	141
POA2151	PHL	389
POA2151	PNG	17
POA2151	POL	65
POA2151	SGP	96
POA2151	THA	54
POA2151	TUR	50
POA2151	TWN	47
POA2151	USA	73
POA2151	VNM	144
POA2151	ZAF	99
POA2151	ZWE	31
POA2152		895
POA2152	AFG	83
POA2152	AUS	6837
POA2152	BGD	32
POA2152	BIH	3
POA2152	CAN	18
POA2152	CHL	17
POA2152	CHN	379
POA2152	DEU	30
POA2152	EGY	32
POA2152	FJI	72
POA2152	FRA	10
POA2152	GBR	305
POA2152	GRC	26
POA2152	HKG	79
POA2152	HRV	28
POA2152	IDN	72
POA2152	IND	522
POA2152	IRL	23
POA2152	IRN	237
POA2152	IRQ	53
POA2152	ITA	59
POA2152	JPN	8
POA2152	KHM	5
POA2152	KOR	191
POA2152	LBN	84
POA2152	LKA	107
POA2152	MKD	9
POA2152	MLT	25
POA2152	MMR	16
POA2152	MUS	15
POA2152	MYS	93
POA2152	NLD	24
POA2152	NPL	22
POA2152	NZL	185
POA2152	PAK	80
POA2152	PHL	217
POA2152	PNG	10
POA2152	POL	65
POA2152	SGP	21
POA2152	THA	32
POA2152	TUR	26
POA2152	TWN	14
POA2152	USA	42
POA2152	VNM	42
POA2152	ZAF	63
POA2152	ZWE	20
POA2153		3122
POA2153	AFG	110
POA2153	AUS	34395
POA2153	BGD	132
POA2153	BIH	34
POA2153	CAN	120
POA2153	CHL	107
POA2153	CHN	3360
POA2153	DEU	245
POA2153	EGY	210
POA2153	FJI	326
POA2153	FRA	41
POA2153	GBR	1800
POA2153	GRC	146
POA2153	HKG	727
POA2153	HRV	179
POA2153	IDN	271
POA2153	IND	2669
POA2153	IRL	227
POA2153	IRN	567
POA2153	IRQ	61
POA2153	ITA	302
POA2153	JPN	74
POA2153	KHM	40
POA2153	KOR	988
POA2153	LBN	405
POA2153	LKA	1017
POA2153	MKD	22
POA2153	MLT	145
POA2153	MMR	90
POA2153	MUS	94
POA2153	MYS	616
POA2153	NLD	111
POA2153	NPL	85
POA2153	NZL	776
POA2153	PAK	236
POA2153	PHL	714
POA2153	PNG	54
POA2153	POL	163
POA2153	SGP	188
POA2153	THA	129
POA2153	TUR	116
POA2153	TWN	136
POA2153	USA	380
POA2153	VNM	217
POA2153	ZAF	557
POA2153	ZWE	51
POA2154		2544
POA2154	AFG	64
POA2154	AUS	22906
POA2154	BGD	57
POA2154	BIH	17
POA2154	CAN	73
POA2154	CHL	62
POA2154	CHN	2684
POA2154	DEU	163
POA2154	EGY	173
POA2154	FJI	127
POA2154	FRA	38
POA2154	GBR	1711
POA2154	GRC	71
POA2154	HKG	617
POA2154	HRV	82
POA2154	IDN	256
POA2154	IND	1246
POA2154	IRL	143
POA2154	IRN	515
POA2154	IRQ	44
POA2154	ITA	251
POA2154	JPN	81
POA2154	KHM	25
POA2154	KOR	927
POA2154	LBN	174
POA2154	LKA	605
POA2154	MKD	3
POA2154	MLT	67
POA2154	MMR	38
POA2154	MUS	33
POA2154	MYS	512
POA2154	NLD	122
POA2154	NPL	29
POA2154	NZL	612
POA2154	PAK	195
POA2154	PHL	512
POA2154	PNG	26
POA2154	POL	131
POA2154	SGP	178
POA2154	THA	123
POA2154	TUR	60
POA2154	TWN	168
POA2154	USA	181
POA2154	VNM	194
POA2154	ZAF	702
POA2154	ZWE	59
POA2155		3424
POA2155	AFG	305
POA2155	AUS	33994
POA2155	BGD	186
POA2155	BIH	41
POA2155	CAN	102
POA2155	CHL	110
POA2155	CHN	1821
POA2155	DEU	145
POA2155	EGY	316
POA2155	FJI	548
POA2155	FRA	31
POA2155	GBR	1907
POA2155	GRC	45
POA2155	HKG	336
POA2155	HRV	130
POA2155	IDN	396
POA2155	IND	2631
POA2155	IRL	191
POA2155	IRN	620
POA2155	IRQ	89
POA2155	ITA	336
POA2155	JPN	40
POA2155	KHM	28
POA2155	KOR	527
POA2155	LBN	201
POA2155	LKA	791
POA2155	MKD	17
POA2155	MLT	185
POA2155	MMR	54
POA2155	MUS	66
POA2155	MYS	483
POA2155	NLD	79
POA2155	NPL	75
POA2155	NZL	834
POA2155	PAK	345
POA2155	PHL	1636
POA2155	PNG	28
POA2155	POL	107
POA2155	SGP	232
POA2155	THA	85
POA2155	TUR	107
POA2155	TWN	125
POA2155	USA	273
POA2155	VNM	132
POA2155	ZAF	1160
POA2155	ZWE	130
POA2156		693
POA2156	AFG	3
POA2156	AUS	9799
POA2156	BGD	12
POA2156	BIH	4
POA2156	CAN	15
POA2156	CHL	20
POA2156	CHN	142
POA2156	DEU	63
POA2156	EGY	17
POA2156	FJI	41
POA2156	FRA	5
POA2156	GBR	676
POA2156	GRC	20
POA2156	HKG	37
POA2156	HRV	46
POA2156	IDN	15
POA2156	IND	95
POA2156	IRL	38
POA2156	IRN	54
POA2156	IRQ	4
POA2156	ITA	163
POA2156	JPN	3
POA2156	KHM	3
POA2156	KOR	53
POA2156	LBN	74
POA2156	LKA	30
POA2156	MKD	3
POA2156	MLT	50
POA2156	MMR	3
POA2156	MUS	8
POA2156	MYS	62
POA2156	NLD	44
POA2156	NZL	198
POA2156	PAK	27
POA2156	PHL	65
POA2156	PNG	19
POA2156	POL	27
POA2156	SGP	16
POA2156	THA	14
POA2156	TUR	5
POA2156	TWN	14
POA2156	USA	62
POA2156	VNM	17
POA2156	ZAF	151
POA2156	ZWE	9
POA2157		327
POA2157	AUS	2756
POA2157	BGD	3
POA2157	CAN	13
POA2157	CHN	9
POA2157	DEU	15
POA2157	EGY	10
POA2157	FJI	4
POA2157	FRA	11
POA2157	GBR	159
POA2157	GRC	3
POA2157	HKG	5
POA2157	HRV	8
POA2157	IND	9
POA2157	IRL	9
POA2157	IRN	9
POA2157	ITA	93
POA2157	KOR	29
POA2157	LBN	75
POA2157	LKA	5
POA2157	MLT	12
POA2157	MYS	3
POA2157	NLD	15
POA2157	NZL	59
POA2157	PAK	3
POA2157	PHL	10
POA2157	PNG	3
POA2157	POL	4
POA2157	SGP	3
POA2157	TWN	8
POA2157	USA	13
POA2157	VNM	5
POA2157	ZAF	42
POA2158		558
POA2158	AFG	15
POA2158	AUS	5738
POA2158	BGD	8
POA2158	BIH	11
POA2158	CAN	20
POA2158	CHL	16
POA2158	CHN	215
POA2158	DEU	37
POA2158	EGY	22
POA2158	FJI	17
POA2158	FRA	6
POA2158	GBR	448
POA2158	GRC	25
POA2158	HKG	74
POA2158	HRV	24
POA2158	IDN	25
POA2158	IND	147
POA2158	IRL	18
POA2158	IRN	46
POA2158	IRQ	4
POA2158	ITA	109
POA2158	JPN	11
POA2158	KOR	67
POA2158	LBN	93
POA2158	LKA	79
POA2158	MKD	3
POA2158	MLT	14
POA2158	MMR	3
POA2158	MUS	8
POA2158	MYS	125
POA2158	NLD	31
POA2158	NPL	8
POA2158	NZL	108
POA2158	PAK	18
POA2158	PHL	56
POA2158	PNG	3
POA2158	POL	18
POA2158	SGP	41
POA2158	THA	8
POA2158	TUR	7
POA2158	TWN	38
POA2158	USA	51
POA2158	VNM	22
POA2158	ZAF	157
POA2158	ZWE	6
POA2159		260
POA2159	AUS	3897
POA2159	CAN	14
POA2159	CHL	3
POA2159	CHN	35
POA2159	DEU	31
POA2159	EGY	3
POA2159	FJI	8
POA2159	FRA	3
POA2159	GBR	292
POA2159	GRC	3
POA2159	HKG	8
POA2159	HRV	6
POA2159	IDN	3
POA2159	IND	6
POA2159	IRL	6
POA2159	IRN	3
POA2159	ITA	60
POA2159	JPN	4
POA2159	KOR	6
POA2159	LBN	32
POA2159	LKA	3
POA2159	MLT	8
POA2159	MYS	10
POA2159	NLD	14
POA2159	NZL	81
POA2159	PHL	17
POA2159	PNG	3
POA2159	POL	3
POA2159	SGP	7
POA2159	THA	8
POA2159	TWN	21
POA2159	USA	21
POA2159	VNM	3
POA2159	ZAF	62
POA2159	ZWE	9
POA2160		4214
POA2160	AFG	1521
POA2160	AUS	16145
POA2160	BGD	69
POA2160	BIH	139
POA2160	CAN	12
POA2160	CHL	95
POA2160	CHN	1680
POA2160	DEU	58
POA2160	EGY	205
POA2160	FJI	394
POA2160	FRA	6
POA2160	GBR	260
POA2160	GRC	136
POA2160	HKG	155
POA2160	HRV	214
POA2160	IDN	144
POA2160	IND	1310
POA2160	IRL	47
POA2160	IRN	837
POA2160	IRQ	738
POA2160	ITA	309
POA2160	JPN	19
POA2160	KHM	47
POA2160	KOR	122
POA2160	LBN	2744
POA2160	LKA	147
POA2160	MKD	35
POA2160	MLT	160
POA2160	MMR	97
POA2160	MUS	40
POA2160	MYS	138
POA2160	NLD	16
POA2160	NPL	299
POA2160	NZL	578
POA2160	PAK	824
POA2160	PHL	670
POA2160	PNG	15
POA2160	POL	66
POA2160	SGP	19
POA2160	THA	104
POA2160	TUR	490
POA2160	TWN	72
POA2160	USA	38
POA2160	VNM	491
POA2160	ZAF	42
POA2160	ZWE	37
POA2161		4125
POA2161	AFG	909
POA2161	AUS	15458
POA2161	BGD	102
POA2161	BIH	57
POA2161	CAN	9
POA2161	CHL	69
POA2161	CHN	1003
POA2161	DEU	56
POA2161	EGY	121
POA2161	FJI	257
POA2161	FRA	9
POA2161	GBR	237
POA2161	GRC	44
POA2161	HKG	82
POA2161	HRV	66
POA2161	IDN	84
POA2161	IND	437
POA2161	IRL	25
POA2161	IRN	538
POA2161	IRQ	800
POA2161	ITA	202
POA2161	JPN	13
POA2161	KHM	73
POA2161	KOR	83
POA2161	LBN	3196
POA2161	LKA	92
POA2161	MKD	27
POA2161	MLT	76
POA2161	MMR	185
POA2161	MUS	33
POA2161	MYS	61
POA2161	NLD	14
POA2161	NPL	211
POA2161	NZL	480
POA2161	PAK	474
POA2161	PHL	472
POA2161	POL	53
POA2161	SGP	19
POA2161	THA	122
POA2161	TUR	297
POA2161	TWN	25
POA2161	USA	23
POA2161	VNM	689
POA2161	ZAF	25
POA2161	ZWE	11
POA2162		2112
POA2162	AFG	178
POA2162	AUS	9300
POA2162	BGD	38
POA2162	BIH	28
POA2162	CAN	3
POA2162	CHL	26
POA2162	CHN	815
POA2162	DEU	68
POA2162	EGY	44
POA2162	FJI	112
POA2162	FRA	9
POA2162	GBR	178
POA2162	GRC	82
POA2162	HKG	70
POA2162	HRV	58
POA2162	IDN	43
POA2162	IND	95
POA2162	IRL	17
POA2162	IRN	69
POA2162	IRQ	231
POA2162	ITA	132
POA2162	JPN	11
POA2162	KHM	106
POA2162	KOR	149
POA2162	LBN	1306
POA2162	LKA	62
POA2162	MKD	29
POA2162	MLT	11
POA2162	MMR	92
POA2162	MUS	34
POA2162	MYS	75
POA2162	NLD	27
POA2162	NPL	4
POA2162	NZL	297
POA2162	PAK	140
POA2162	PHL	189
POA2162	PNG	4
POA2162	POL	68
POA2162	SGP	7
POA2162	THA	50
POA2162	TUR	116
POA2162	TWN	22
POA2162	USA	24
POA2162	VNM	2082
POA2162	ZAF	8
POA2162	ZWE	6
POA2163		1586
POA2163	AFG	82
POA2163	AUS	3947
POA2163	BGD	32
POA2163	BIH	18
POA2163	CAN	5
POA2163	CHL	66
POA2163	CHN	284
POA2163	DEU	34
POA2163	EGY	36
POA2163	FJI	140
POA2163	FRA	3
POA2163	GBR	65
POA2163	GRC	16
POA2163	HKG	22
POA2163	HRV	17
POA2163	IDN	62
POA2163	IND	48
POA2163	IRL	8
POA2163	IRN	103
POA2163	IRQ	218
POA2163	ITA	43
POA2163	JPN	8
POA2163	KHM	86
POA2163	KOR	20
POA2163	LBN	521
POA2163	LKA	43
POA2163	MKD	9
POA2163	MLT	20
POA2163	MMR	60
POA2163	MUS	4
POA2163	MYS	48
POA2163	NLD	3
POA2163	NPL	10
POA2163	NZL	241
POA2163	PAK	52
POA2163	PHL	96
POA2163	PNG	7
POA2163	POL	41
POA2163	SGP	4
POA2163	THA	59
POA2163	TUR	57
POA2163	TWN	8
POA2163	USA	11
POA2163	VNM	1348
POA2163	ZAF	7
POA2163	ZWE	3
POA2164		2732
POA2164	AFG	69
POA2164	AUS	9262
POA2164	BGD	3
POA2164	BIH	87
POA2164	CAN	12
POA2164	CHL	237
POA2164	CHN	191
POA2164	DEU	57
POA2164	EGY	65
POA2164	FJI	170
POA2164	FRA	15
POA2164	GBR	234
POA2164	GRC	77
POA2164	HKG	29
POA2164	HRV	169
POA2164	IDN	57
POA2164	IND	106
POA2164	IRL	21
POA2164	IRN	178
POA2164	IRQ	2413
POA2164	ITA	638
POA2164	JPN	3
POA2164	KHM	248
POA2164	KOR	13
POA2164	LBN	405
POA2164	LKA	19
POA2164	MKD	86
POA2164	MLT	239
POA2164	MMR	18
POA2164	MUS	35
POA2164	MYS	22
POA2164	NLD	29
POA2164	NPL	3
POA2164	NZL	254
POA2164	PAK	30
POA2164	PHL	214
POA2164	PNG	3
POA2164	POL	41
POA2164	SGP	12
POA2164	THA	66
POA2164	TUR	116
POA2164	TWN	7
POA2164	USA	30
POA2164	VNM	933
POA2164	ZAF	14
POA2164	ZWE	8
POA2165		6187
POA2165	AFG	119
POA2165	AUS	14734
POA2165	BGD	14
POA2165	BIH	311
POA2165	CAN	17
POA2165	CHL	431
POA2165	CHN	966
POA2165	DEU	114
POA2165	EGY	125
POA2165	FJI	271
POA2165	FRA	27
POA2165	GBR	237
POA2165	GRC	109
POA2165	HKG	81
POA2165	HRV	311
POA2165	IDN	101
POA2165	IND	233
POA2165	IRL	23
POA2165	IRN	558
POA2165	IRQ	7791
POA2165	ITA	519
POA2165	JPN	13
POA2165	KHM	1101
POA2165	KOR	17
POA2165	LBN	642
POA2165	LKA	62
POA2165	MKD	121
POA2165	MLT	177
POA2165	MMR	173
POA2165	MUS	34
POA2165	MYS	74
POA2165	NLD	25
POA2165	NPL	33
POA2165	NZL	598
POA2165	PAK	103
POA2165	PHL	558
POA2165	PNG	8
POA2165	POL	119
POA2165	SGP	12
POA2165	THA	252
POA2165	TUR	148
POA2165	TWN	47
POA2165	USA	49
POA2165	VNM	4772
POA2165	ZAF	12
POA2165	ZWE	6
POA2166		5923
POA2166	AFG	17
POA2166	AUS	18525
POA2166	BGD	29
POA2166	BIH	126
POA2166	CAN	8
POA2166	CHL	195
POA2166	CHN	1818
POA2166	DEU	133
POA2166	EGY	50
POA2166	FJI	211
POA2166	FRA	25
POA2166	GBR	269
POA2166	GRC	51
POA2166	HKG	165
POA2166	HRV	257
POA2166	IDN	140
POA2166	IND	142
POA2166	IRL	18
POA2166	IRN	182
POA2166	IRQ	866
POA2166	ITA	374
POA2166	JPN	19
POA2166	KHM	3777
POA2166	KOR	39
POA2166	LBN	191
POA2166	LKA	36
POA2166	MKD	131
POA2166	MLT	58
POA2166	MMR	73
POA2166	MUS	10
POA2166	MYS	231
POA2166	NLD	19
POA2166	NPL	17
POA2166	NZL	788
POA2166	PAK	48
POA2166	PHL	452
POA2166	PNG	4
POA2166	POL	122
POA2166	SGP	34
POA2166	THA	763
POA2166	TUR	63
POA2166	TWN	48
POA2166	USA	41
POA2166	VNM	16270
POA2166	ZAF	7
POA2166	ZWE	14
POA2167		1338
POA2167	AUS	4344
POA2167	BGD	417
POA2167	BIH	18
POA2167	CAN	13
POA2167	CHL	47
POA2167	CHN	319
POA2167	DEU	26
POA2167	EGY	102
POA2167	FJI	283
POA2167	GBR	181
POA2167	GRC	26
POA2167	HKG	41
POA2167	HRV	24
POA2167	IDN	89
POA2167	IND	872
POA2167	IRL	17
POA2167	IRN	11
POA2167	IRQ	21
POA2167	ITA	30
POA2167	JPN	15
POA2167	KHM	16
POA2167	KOR	11
POA2167	LBN	48
POA2167	LKA	64
POA2167	MKD	15
POA2167	MLT	9
POA2167	MMR	4
POA2167	MUS	27
POA2167	MYS	28
POA2167	NLD	16
POA2167	NPL	189
POA2167	NZL	213
POA2167	PAK	100
POA2167	PHL	369
POA2167	POL	45
POA2167	SGP	11
POA2167	THA	46
POA2167	TUR	6
POA2167	TWN	14
POA2167	USA	18
POA2167	VNM	78
POA2167	ZAF	46
POA2167	ZWE	42
POA2168		7035
POA2168	AFG	25
POA2168	AUS	21790
POA2168	BGD	28
POA2168	BIH	136
POA2168	CAN	14
POA2168	CHL	354
POA2168	CHN	327
POA2168	DEU	73
POA2168	EGY	129
POA2168	FJI	1631
POA2168	FRA	20
POA2168	GBR	377
POA2168	GRC	110
POA2168	HKG	37
POA2168	HRV	237
POA2168	IDN	93
POA2168	IND	229
POA2168	IRL	21
POA2168	IRN	188
POA2168	IRQ	2241
POA2168	ITA	372
POA2168	JPN	13
POA2168	KHM	728
POA2168	KOR	23
POA2168	LBN	1354
POA2168	LKA	39
POA2168	MKD	194
POA2168	MLT	93
POA2168	MMR	20
POA2168	MUS	100
POA2168	MYS	94
POA2168	NLD	24
POA2168	NPL	15
POA2168	NZL	902
POA2168	PAK	104
POA2168	PHL	751
POA2168	PNG	16
POA2168	POL	100
POA2168	SGP	12
POA2168	THA	187
POA2168	TUR	93
POA2168	TWN	5
POA2168	USA	37
POA2168	VNM	2969
POA2168	ZAF	28
POA2168	ZWE	57
POA2170		16679
POA2170	AFG	197
POA2170	AUS	50349
POA2170	BGD	396
POA2170	BIH	1085
POA2170	CAN	64
POA2170	CHL	549
POA2170	CHN	1511
POA2170	DEU	318
POA2170	EGY	731
POA2170	FJI	3108
POA2170	FRA	45
POA2170	GBR	1324
POA2170	GRC	710
POA2170	HKG	180
POA2170	HRV	1193
POA2170	IDN	486
POA2170	IND	3511
POA2170	IRL	105
POA2170	IRN	475
POA2170	IRQ	5231
POA2170	ITA	1303
POA2170	JPN	45
POA2170	KHM	663
POA2170	KOR	114
POA2170	LBN	2346
POA2170	LKA	328
POA2170	MKD	712
POA2170	MLT	231
POA2170	MMR	113
POA2170	MUS	202
POA2170	MYS	298
POA2170	NLD	81
POA2170	NPL	291
POA2170	NZL	1803
POA2170	PAK	900
POA2170	PHL	1917
POA2170	PNG	19
POA2170	POL	506
POA2170	SGP	73
POA2170	THA	305
POA2170	TUR	447
POA2170	TWN	81
POA2170	USA	139
POA2170	VNM	3779
POA2170	ZAF	263
POA2170	ZWE	220
POA2171		4135
POA2171	AFG	40
POA2171	AUS	19125
POA2171	BGD	49
POA2171	BIH	196
POA2171	CAN	26
POA2171	CHL	337
POA2171	CHN	296
POA2171	DEU	62
POA2171	EGY	179
POA2171	FJI	1406
POA2171	FRA	18
POA2171	GBR	298
POA2171	GRC	96
POA2171	HKG	60
POA2171	HRV	335
POA2171	IDN	82
POA2171	IND	437
POA2171	IRL	16
POA2171	IRN	240
POA2171	IRQ	2466
POA2171	ITA	468
POA2171	JPN	8
POA2171	KHM	446
POA2171	KOR	25
POA2171	LBN	326
POA2171	LKA	67
POA2171	MKD	196
POA2171	MLT	140
POA2171	MMR	4
POA2171	MUS	64
POA2171	MYS	96
POA2171	NLD	8
POA2171	NPL	23
POA2171	NZL	522
POA2171	PAK	188
POA2171	PHL	879
POA2171	PNG	7
POA2171	POL	67
POA2171	SGP	45
POA2171	THA	128
POA2171	TUR	110
POA2171	TWN	31
POA2171	USA	61
POA2171	VNM	910
POA2171	ZAF	77
POA2171	ZWE	73
POA2172		180
POA2172	AUS	1933
POA2172	BGD	15
POA2172	BIH	7
POA2172	CHL	4
POA2172	CHN	32
POA2172	DEU	3
POA2172	EGY	40
POA2172	FJI	32
POA2172	GBR	72
POA2172	GRC	6
POA2172	HKG	4
POA2172	HRV	4
POA2172	IDN	8
POA2172	IND	141
POA2172	IRL	6
POA2172	IRN	9
POA2172	IRQ	4
POA2172	ITA	22
POA2172	KHM	4
POA2172	KOR	3
POA2172	LBN	11
POA2172	LKA	14
POA2172	MKD	15
POA2172	MLT	3
POA2172	MUS	15
POA2172	MYS	13
POA2172	NZL	31
POA2172	PAK	16
POA2172	PHL	30
POA2172	POL	7
POA2172	SGP	4
POA2172	THA	7
POA2172	TUR	8
POA2172	USA	4
POA2172	VNM	27
POA2172	ZAF	10
POA2172	ZWE	5
POA2173		1040
POA2173	AUS	9329
POA2173	BGD	176
POA2173	BIH	15
POA2173	CAN	14
POA2173	CHL	43
POA2173	CHN	250
POA2173	DEU	29
POA2173	EGY	320
POA2173	FJI	228
POA2173	FRA	6
POA2173	GBR	269
POA2173	GRC	38
POA2173	HKG	61
POA2173	HRV	8
POA2173	IDN	188
POA2173	IND	778
POA2173	IRL	39
POA2173	IRN	10
POA2173	IRQ	28
POA2173	ITA	52
POA2173	JPN	17
POA2173	KHM	20
POA2173	KOR	17
POA2173	LBN	61
POA2173	LKA	67
POA2173	MKD	53
POA2173	MLT	18
POA2173	MMR	4
POA2173	MUS	47
POA2173	MYS	92
POA2173	NLD	5
POA2173	NPL	54
POA2173	NZL	238
POA2173	PAK	55
POA2173	PHL	368
POA2173	PNG	15
POA2173	POL	40
POA2173	SGP	24
POA2173	THA	55
POA2173	TUR	14
POA2173	TWN	17
POA2173	USA	33
POA2173	VNM	94
POA2173	ZAF	96
POA2173	ZWE	12
POA2174		278
POA2174	AFG	3
POA2174	AUS	1041
POA2174	BGD	41
POA2174	BIH	11
POA2174	CHL	3
POA2174	CHN	28
POA2174	DEU	3
POA2174	EGY	10
POA2174	FJI	166
POA2174	FRA	4
POA2174	GBR	21
POA2174	HKG	3
POA2174	HRV	20
POA2174	IDN	23
POA2174	IND	149
POA2174	IRN	11
POA2174	IRQ	22
POA2174	ITA	29
POA2174	KHM	20
POA2174	KOR	10
POA2174	LBN	19
POA2174	LKA	26
POA2174	MKD	17
POA2174	MLT	3
POA2174	MUS	7
POA2174	MYS	6
