POA_CODE_2016	AustCitizen	Sex	persons
POA2790	0	M	1357
POA2790	1	F	6802
POA2790	1	M	6620
POA2791	0	F	12
POA2791	0	M	15
POA2791	1	F	162
POA2791	1	M	156
POA2792	0	F	25
POA2792	0	M	23
POA2792	1	F	163
POA2792	1	M	179
POA2793	0	F	59
POA2793	0	M	60
POA2793	1	F	402
POA2793	1	M	456
POA2794	0	F	519
POA2794	0	M	469
POA2794	1	F	4830
POA2794	1	M	4613
POA2795	0	F	2314
POA2795	0	M	3088
POA2795	1	F	18870
POA2795	1	M	18284
POA2797	0	F	9
POA2797	0	M	9
POA2797	1	F	212
POA2797	1	M	188
POA2798	0	F	86
POA2798	0	M	83
POA2798	1	F	975
POA2798	1	M	957
POA2799	0	F	184
POA2799	0	M	209
POA2799	1	F	1885
POA2799	1	M	1844
POA2800	0	F	2346
POA2800	0	M	2328
POA2800	1	F	20674
POA2800	1	M	19644
POA2803	0	F	24
POA2803	0	M	29
POA2803	1	F	107
POA2803	1	M	126
POA2804	0	F	119
POA2804	0	M	104
POA2804	1	F	1236
POA2804	1	M	1207
POA2805	0	F	15
POA2805	0	M	16
POA2805	1	F	178
POA2805	1	M	188
POA2806	0	F	27
POA2806	0	M	24
POA2806	1	F	349
POA2806	1	M	372
POA2807	0	F	27
POA2807	0	M	30
POA2807	1	F	173
POA2807	1	M	195
POA2808	0	F	10
POA2808	0	M	18
POA2808	1	F	67
POA2808	1	M	85
POA2809	0	F	32
POA2809	0	M	25
POA2809	1	F	87
POA2809	1	M	98
POA2810	0	F	159
POA2810	0	M	150
POA2810	1	F	1423
POA2810	1	M	1420
POA2817	0	F	10
POA2817	0	M	13
POA2817	1	F	128
POA2817	1	M	143
POA2818	0	F	38
POA2818	0	M	52
POA2818	1	F	389
POA2818	1	M	390
POA2820	0	F	560
POA2820	0	M	1024
POA2820	1	F	2907
POA2820	1	M	2826
POA2821	0	F	253
POA2821	0	M	238
POA2821	1	F	2199
POA2821	1	M	2115
POA2822	0	F	16
POA2822	0	M	33
POA2822	1	F	168
POA2822	1	M	194
POA2823	0	F	84
POA2823	0	M	109
POA2823	1	F	599
POA2823	1	M	635
POA2824	0	F	151
POA2824	0	M	121
POA2824	1	F	958
POA2824	1	M	954
POA2825	0	F	151
POA2825	0	M	143
POA2825	1	F	1047
POA2825	1	M	1037
POA2826	0	F	8
POA2826	0	M	15
POA2826	1	F	86
POA2826	1	M	90
POA2827	0	F	167
POA2827	0	M	189
POA2827	1	F	1707
POA2827	1	M	1628
POA2828	0	F	62
POA2828	0	M	47
POA2828	1	F	355
POA2828	1	M	365
POA2829	0	F	256
POA2829	0	M	249
POA2829	1	F	1305
POA2829	1	M	1286
POA2830	0	F	2353
POA2830	0	M	2325
POA2830	1	F	18484
POA2830	1	M	17127
POA2831	0	F	97
POA2831	0	M	114
POA2831	1	F	829
POA2831	1	M	877
POA2832	0	F	208
POA2832	0	M	218
POA2832	1	F	1037
POA2832	1	M	1107
POA2833	0	F	22
POA2833	0	M	26
POA2833	1	F	284
POA2833	1	M	317
POA2834	0	F	187
POA2834	0	M	213
POA2834	1	F	887
POA2834	1	M	1054
POA2835	0	F	342
POA2835	0	M	361
POA2835	1	F	1697
POA2835	1	M	1775
POA2836	0	F	49
POA2836	0	M	58
POA2836	1	F	395
POA2836	1	M	393
POA2838	0	F	3
POA2838	0	M	12
POA2838	1	F	132
POA2838	1	M	101
POA2839	0	F	67
POA2839	0	M	102
POA2839	1	F	566
POA2839	1	M	601
POA2840	0	F	294
POA2840	0	M	284
POA2840	1	F	1063
POA2840	1	M	1053
POA2842	0	F	26
POA2842	0	M	32
POA2842	1	F	272
POA2842	1	M	296
POA2843	0	F	89
POA2843	0	M	85
POA2843	1	F	548
POA2843	1	M	568
POA2844	0	F	131
POA2844	0	M	147
POA2844	1	F	579
POA2844	1	M	578
POA2845	0	F	137
POA2845	0	M	120
POA2845	1	F	851
POA2845	1	M	872
POA2846	0	F	22
POA2846	0	M	22
POA2846	1	F	111
POA2846	1	M	120
POA2847	0	F	157
POA2847	0	M	164
POA2847	1	F	1028
POA2847	1	M	1074
POA2848	0	F	114
POA2848	0	M	128
POA2848	1	F	687
POA2848	1	M	719
POA2849	0	F	95
POA2849	0	M	107
POA2849	1	F	668
POA2849	1	M	681
POA2850	0	F	1076
POA2850	0	M	1054
POA2850	1	F	7739
POA2850	1	M	7777
POA2852	0	F	269
POA2852	0	M	275
POA2852	1	F	1480
POA2852	1	M	1524
POA2864	0	F	29
POA2864	0	M	30
POA2864	1	F	366
POA2864	1	M	387
POA2865	0	F	57
POA2865	0	M	51
POA2865	1	F	374
POA2865	1	M	380
POA2866	0	F	147
POA2866	0	M	141
POA2866	1	F	1444
POA2866	1	M	1365
POA2867	0	F	28
POA2867	0	M	29
POA2867	1	F	248
POA2867	1	M	294
POA2868	0	F	30
POA2868	0	M	30
POA2868	1	F	305
POA2868	1	M	290
POA2869	0	F	87
POA2869	0	M	95
POA2869	1	F	615
POA2869	1	M	647
POA2870	0	F	678
POA2870	0	M	648
POA2870	1	F	5512
POA2870	1	M	5197
POA2871	0	F	471
POA2871	0	M	477
POA2871	1	F	4197
POA2871	1	M	4200
POA2873	0	F	49
POA2873	0	M	47
POA2873	1	F	228
POA2873	1	M	235
POA2874	0	F	23
POA2874	0	M	28
POA2874	1	F	174
POA2874	1	M	201
POA2875	0	F	64
POA2875	0	M	50
POA2875	1	F	401
POA2875	1	M	457
POA2876	0	F	29
POA2876	0	M	30
POA2876	1	F	153
POA2876	1	M	209
POA2877	0	F	218
POA2877	0	M	244
POA2877	1	F	1719
POA2877	1	M	1696
POA2878	0	F	40
POA2878	0	M	80
POA2878	1	F	117
POA2878	1	M	134
POA2879	0	F	50
POA2879	0	M	50
POA2879	1	F	242
POA2879	1	M	299
POA2880	0	F	878
POA2880	0	M	912
POA2880	1	F	8466
POA2880	1	M	8023
POA2898	0	F	28
POA2898	0	M	35
POA2898	1	F	163
POA2898	1	M	157
POA2899	0	F	193
POA2899	0	M	127
POA2899	1	F	737
POA2899	1	M	692
POA2900	0	F	235
POA2900	0	M	208
POA2900	1	F	747
POA2900	1	M	739
POA2902	0	F	737
POA2902	0	M	729
POA2902	1	F	6844
POA2902	1	M	6586
POA2903	0	F	457
POA2903	0	M	419
POA2903	1	F	4189
POA2903	1	M	4140
POA2904	0	F	707
POA2904	0	M	558
POA2904	1	F	5952
POA2904	1	M	5650
POA2905	0	F	1380
POA2905	0	M	1282
POA2905	1	F	13164
POA2905	1	M	12792
POA2906	0	F	737
POA2906	0	M	719
POA2906	1	F	8365
POA2906	1	M	7820
POA2911	0	F	386
POA2911	0	M	371
POA2911	1	F	1854
POA2911	1	M	1848
POA2912	0	F	868
POA2912	0	M	827
POA2912	1	F	2237
POA2912	1	M	2213
POA2913	0	F	2851
POA2913	0	M	2615
POA2913	1	F	14866
POA2913	1	M	14721
POA2914	0	F	2147
POA2914	0	M	1966
POA2914	1	F	10564
POA2914	1	M	10525
POA3000	0	F	15456
POA3000	0	M	13764
POA3000	1	F	4036
POA3000	1	M	4716
POA3002	0	F	637
POA3002	0	M	551
POA3002	1	F	1975
POA3002	1	M	1797
POA3003	0	F	1228
POA3003	0	M	1573
POA3003	1	F	1300
POA3003	1	M	1416
POA3004	0	F	2014
POA3004	0	M	1784
POA3004	1	F	2765
POA3004	1	M	2744
POA3005	0	F	149
POA3005	0	M	162
POA3005	1	F	105
POA3005	1	M	113
POA3006	0	F	5493
POA3006	0	M	5140
POA3006	1	F	3851
POA3006	1	M	4325
POA3008	0	F	3101
POA3008	0	M	3167
POA3008	1	F	1962
POA3008	1	M	2212
POA3010	0	F	214
POA3010	0	M	195
POA3010	1	F	661
POA3010	1	M	529
POA3011	0	F	3142
POA3011	0	M	3708
POA3011	1	F	7228
POA3011	1	M	7385
POA3012	0	F	3102
POA3012	0	M	3612
POA3012	1	F	9880
POA3012	1	M	9703
POA3013	0	F	1216
POA3013	0	M	1128
POA3013	1	F	6510
POA3013	1	M	6110
POA3015	0	F	1257
POA3015	0	M	1294
POA3015	1	F	7654
POA3015	1	M	7264
POA3016	0	F	1027
POA3016	0	M	1034
POA3016	1	F	6885
POA3016	1	M	6619
POA3018	0	F	1178
POA3018	0	M	1077
POA3018	1	F	5405
POA3018	1	M	5032
POA3019	0	F	1334
POA3019	0	M	1503
POA3019	1	F	3201
POA3019	1	M	3164
POA3020	0	F	5830
POA3020	0	M	6785
POA3020	1	F	16201
POA3020	1	M	15974
POA3021	0	F	7047
POA3021	0	M	7638
POA3021	1	F	19911
POA3021	1	M	19598
POA3022	0	F	355
POA3022	0	M	412
POA3022	1	F	1189
POA3022	1	M	1144
POA3023	0	F	6789
POA3023	0	M	6884
POA3023	1	F	25359
POA3023	1	M	24940
POA3024	0	F	2531
POA3024	0	M	2342
POA3024	1	F	9544
POA3024	1	M	9434
POA3025	0	F	1122
POA3025	0	M	1097
POA3025	1	F	5093
POA3025	1	M	4840
POA3026	0	F	12
POA3026	0	M	27
POA3026	1	F	8
POA3026	1	M	29
POA3027	0	F	1252
POA3027	0	M	1114
POA3027	1	F	2040
POA3027	1	M	2246
POA3028	0	F	3211
POA3028	0	M	3251
POA3028	1	F	11475
POA3028	1	M	11260
POA3029	0	F	12911
POA3029	0	M	13282
POA3029	1	F	33438
POA3029	1	M	34320
POA3030	0	F	13066
POA3030	0	M	12158
POA3030	1	F	37447
POA3030	1	M	37643
POA3031	0	F	2223
POA3031	0	M	2047
POA3031	1	F	7464
POA3031	1	M	6797
POA3032	0	F	3630
POA3032	0	M	3361
POA3032	1	F	11314
POA3032	1	M	11139
POA3033	0	F	845
POA3033	0	M	803
POA3033	1	F	6657
POA3033	1	M	6211
POA3034	0	F	932
POA3034	0	M	849
POA3034	1	F	5037
POA3034	1	M	4821
POA3036	0	F	252
POA3036	0	M	233
POA3036	1	F	2750
POA3036	1	M	2692
POA3037	0	F	4113
POA3037	0	M	3888
POA3037	1	F	21896
POA3037	1	M	21256
POA3038	0	F	1517
POA3038	0	M	1485
POA3038	1	F	12168
POA3038	1	M	12092
POA3039	0	F	1253
POA3039	0	M	1160
POA3039	1	F	6127
POA3039	1	M	5715
POA3040	0	F	2078
POA3040	0	M	1935
POA3040	1	F	11429
POA3040	1	M	10497
POA3041	0	F	838
POA3041	0	M	765
POA3041	1	F	5480
POA3041	1	M	5328
POA3042	0	F	1008
POA3042	0	M	942
POA3042	1	F	7135
POA3042	1	M	6680
POA3043	0	F	1296
POA3043	0	M	1365
POA3043	1	F	7709
POA3043	1	M	7347
POA3044	0	F	2372
POA3044	0	M	2404
POA3044	1	F	11528
POA3044	1	M	10813
POA3045	0	F	34
POA3045	0	M	40
POA3045	1	F	13
POA3045	1	M	17
POA3046	0	F	4008
POA3046	0	M	4496
POA3046	1	F	13117
POA3046	1	M	12441
POA3047	0	F	2809
POA3047	0	M	3405
POA3047	1	F	7367
POA3047	1	M	7325
POA3048	0	F	1820
POA3048	0	M	1922
POA3048	1	F	7269
POA3048	1	M	7022
POA3049	0	F	570
POA3049	0	M	515
POA3049	1	F	4195
POA3049	1	M	3985
POA3050	0	F	31
POA3050	0	M	39
POA3050	1	F	25
POA3050	1	M	20
POA3051	0	F	3241
POA3051	0	M	2951
POA3051	1	F	4497
POA3051	1	M	4254
POA3052	0	F	1205
POA3052	0	M	1010
POA3052	1	F	1816
POA3052	1	M	1664
POA3053	0	F	6150
POA3053	0	M	4939
POA3053	1	F	3863
POA3053	1	M	3590
POA3054	0	F	801
POA3054	0	M	712
POA3054	1	F	3657
POA3054	1	M	3261
POA3055	0	F	1635
POA3055	0	M	1446
POA3055	1	F	5727
POA3055	1	M	5354
POA3056	0	F	2762
POA3056	0	M	2822
POA3056	1	F	9776
POA3056	1	M	9115
POA3057	0	F	1447
POA3057	0	M	1313
POA3057	1	F	4616
POA3057	1	M	4129
POA3058	0	F	3138
POA3058	0	M	3283
POA3058	1	F	14241
POA3058	1	M	13122
POA3059	0	F	796
POA3059	0	M	849
POA3059	1	F	6892
POA3059	1	M	6928
POA3060	0	F	1632
POA3060	0	M	1902
POA3060	1	F	5272
POA3060	1	M	5236
POA3061	0	F	425
POA3061	0	M	547
POA3061	1	F	2032
POA3061	1	M	2058
POA3062	0	F	0
POA3062	0	M	0
POA3062	1	F	0
POA3062	1	M	0
POA3063	0	F	20
POA3063	0	M	32
POA3063	1	F	269
POA3063	1	M	248
POA3064	0	F	8742
POA3064	0	M	8720
POA3064	1	F	29039
POA3064	1	M	28960
POA3065	0	F	1433
POA3065	0	M	1428
POA3065	1	F	3887
POA3065	1	M	3698
POA3066	0	F	1301
POA3066	0	M	1233
POA3066	1	F	2986
POA3066	1	M	2988
POA3067	0	F	1219
POA3067	0	M	1209
POA3067	1	F	2871
POA3067	1	M	2907
POA3068	0	F	1799
POA3068	0	M	1543
POA3068	1	F	8098
POA3068	1	M	7225
POA3070	0	F	2085
POA3070	0	M	1834
POA3070	1	F	10953
POA3070	1	M	9694
POA3071	0	F	1633
POA3071	0	M	1551
POA3071	1	F	8152
POA3071	1	M	7229
POA3072	0	F	3662
POA3072	0	M	3757
POA3072	1	F	13104
POA3072	1	M	12326
POA3073	0	F	6299
POA3073	0	M	6324
POA3073	1	F	19435
POA3073	1	M	18414
POA3074	0	F	2275
POA3074	0	M	2358
POA3074	1	F	7990
POA3074	1	M	7899
POA3075	0	F	2382
POA3075	0	M	2479
POA3075	1	F	8943
POA3075	1	M	8793
POA3076	0	F	3426
POA3076	0	M	3396
POA3076	1	F	12879
POA3076	1	M	12690
POA3078	0	F	896
POA3078	0	M	915
POA3078	1	F	5125
POA3078	1	M	4701
POA3079	0	F	1163
POA3079	0	M	1037
POA3079	1	F	7182
POA3079	1	M	6604
POA3081	0	F	1472
POA3081	0	M	1486
POA3081	1	F	5426
POA3081	1	M	5036
POA3082	0	F	2244
POA3082	0	M	2197
POA3082	1	F	12860
POA3082	1	M	12413
POA3083	0	F	4118
POA3083	0	M	4406
POA3083	1	F	11692
POA3083	1	M	11307
POA3084	0	F	1886
POA3084	0	M	1677
POA3084	1	F	11267
POA3084	1	M	10691
POA3085	0	F	1033
POA3085	0	M	962
POA3085	1	F	6027
POA3085	1	M	5856
POA3086	0	F	146
POA3086	0	M	165
POA3086	1	F	392
POA3086	1	M	206
POA3087	0	F	560
POA3087	0	M	464
POA3087	1	F	4038
POA3087	1	M	3974
POA3088	0	F	1418
POA3088	0	M	1251
POA3088	1	F	12481
POA3088	1	M	11745
POA3089	0	F	485
POA3089	0	M	513
POA3089	1	F	5431
POA3089	1	M	5311
POA3090	0	F	81
POA3090	0	M	85
POA3090	1	F	1088
POA3090	1	M	1108
POA3091	0	F	68
POA3091	0	M	81
POA3091	1	F	684
POA3091	1	M	751
POA3093	0	F	184
POA3093	0	M	153
POA3093	1	F	1842
POA3093	1	M	1712
POA3094	0	F	464
POA3094	0	M	377
POA3094	1	F	4158
POA3094	1	M	3963
POA3095	0	F	1333
POA3095	0	M	1236
POA3095	1	F	12896
POA3095	1	M	12303
POA3096	0	F	96
POA3096	0	M	77
POA3096	1	F	908
POA3096	1	M	879
POA3097	0	F	78
POA3097	0	M	74
POA3097	1	F	636
POA3097	1	M	661
POA3099	0	F	233
POA3099	0	M	216
POA3099	1	F	2235
POA3099	1	M	2190
POA3101	0	F	2452
POA3101	0	M	2057
POA3101	1	F	10407
POA3101	1	M	9690
POA3102	0	F	477
POA3102	0	M	453
POA3102	1	F	2877
POA3102	1	M	2829
POA3103	0	F	1752
POA3103	0	M	1426
POA3103	1	F	6439
POA3103	1	M	5726
POA3104	0	F	1964
POA3104	0	M	1660
POA3104	1	F	8517
POA3104	1	M	8263
POA3105	0	F	847
POA3105	0	M	810
POA3105	1	F	4701
POA3105	1	M	4518
POA3106	0	F	1368
POA3106	0	M	1163
POA3106	1	F	7260
POA3106	1	M	6827
POA3107	0	F	1198
POA3107	0	M	1019
POA3107	1	F	5891
POA3107	1	M	5449
POA3108	0	F	2821
POA3108	0	M	2515
POA3108	1	F	7994
POA3108	1	M	7493
POA3109	0	F	3283
POA3109	0	M	2887
POA3109	1	F	11414
POA3109	1	M	10777
POA3111	0	F	981
POA3111	0	M	847
POA3111	1	F	5474
POA3111	1	M	5044
POA3113	0	F	394
POA3113	0	M	429
POA3113	1	F	3798
POA3113	1	M	3836
POA3114	0	F	142
POA3114	0	M	167
POA3114	1	F	1690
POA3114	1	M	1823
POA3115	0	F	148
POA3115	0	M	153
POA3115	1	F	1723
POA3115	1	M	1772
POA3116	0	F	544
POA3116	0	M	536
POA3116	1	F	4425
POA3116	1	M	4365
POA3121	0	F	3454
POA3121	0	M	3272
POA3121	1	F	12165
POA3121	1	M	11610
POA3122	0	F	3170
POA3122	0	M	3133
POA3122	1	F	8900
POA3122	1	M	8314
POA3123	0	F	1621
POA3123	0	M	1528
POA3123	1	F	5867
POA3123	1	M	5299
POA3124	0	F	1978
POA3124	0	M	1609
POA3124	1	F	9829
POA3124	1	M	8677
POA3125	0	F	2727
POA3125	0	M	2641
POA3125	1	F	5202
POA3125	1	M	4455
POA3126	0	F	712
POA3126	0	M	554
POA3126	1	F	3561
POA3126	1	M	3231
POA3127	0	F	1507
POA3127	0	M	1338
POA3127	1	F	8137
POA3127	1	M	7469
POA3128	0	F	3745
POA3128	0	M	3599
POA3128	1	F	6520
POA3128	1	M	5967
POA3129	0	F	2141
POA3129	0	M	1920
POA3129	1	F	6886
POA3129	1	M	6430
POA3130	0	F	2918
POA3130	0	M	2780
POA3130	1	F	13698
POA3130	1	M	12778
POA3131	0	F	2440
POA3131	0	M	2258
POA3131	1	F	9264
POA3131	1	M	8537
POA3132	0	F	1589
POA3132	0	M	1386
POA3132	1	F	6756
POA3132	1	M	6413
POA3133	0	F	2045
POA3133	0	M	1840
POA3133	1	F	9381
POA3133	1	M	8855
POA3134	0	F	2626
POA3134	0	M	2524
POA3134	1	F	14085
POA3134	1	M	13539
POA3135	0	F	1513
POA3135	0	M	1411
POA3135	1	F	8704
POA3135	1	M	8325
POA3136	0	F	3155
POA3136	0	M	2861
POA3136	1	F	20105
POA3136	1	M	18245
POA3137	0	F	864
POA3137	0	M	758
POA3137	1	F	6305
POA3137	1	M	5949
POA3138	0	F	1410
POA3138	0	M	1333
POA3138	1	F	9718
POA3138	1	M	9505
POA3139	0	F	649
POA3139	0	M	617
POA3139	1	F	6218
POA3139	1	M	6236
POA3140	0	F	869
POA3140	0	M	808
POA3140	1	F	7718
POA3140	1	M	7137
POA3141	0	F	4668
POA3141	0	M	4029
POA3141	1	F	8563
POA3141	1	M	7890
POA3142	0	F	1334
POA3142	0	M	1039
POA3142	1	F	5637
POA3142	1	M	4902
POA3143	0	F	994
POA3143	0	M	823
POA3143	1	F	3920
POA3143	1	M	3316
POA3144	0	F	897
POA3144	0	M	786
POA3144	1	F	4816
POA3144	1	M	4380
POA3145	0	F	2770
POA3145	0	M	2326
POA3145	1	F	9333
POA3145	1	M	8866
POA3146	0	F	1984
POA3146	0	M	1833
POA3146	1	F	11039
POA3146	1	M	10395
POA3147	0	F	1321
POA3147	0	M	1273
POA3147	1	F	6177
POA3147	1	M	5864
POA3148	0	F	1290
POA3148	0	M	1268
POA3148	1	F	3080
POA3148	1	M	3004
POA3149	0	F	4035
POA3149	0	M	3766
POA3149	1	F	13167
POA3149	1	M	12647
POA3150	0	F	7930
POA3150	0	M	7138
POA3150	1	F	22810
POA3150	1	M	22200
POA3151	0	F	1246
POA3151	0	M	1311
POA3151	1	F	3964
POA3151	1	M	3746
POA3152	0	F	3102
POA3152	0	M	2713
POA3152	1	F	14054
POA3152	1	M	13223
POA3153	0	F	1865
POA3153	0	M	1600
POA3153	1	F	8685
POA3153	1	M	8405
POA3154	0	F	261
POA3154	0	M	264
POA3154	1	F	1975
POA3154	1	M	1919
POA3155	0	F	1715
POA3155	0	M	1505
POA3155	1	F	9678
POA3155	1	M	9297
POA3156	0	F	2363
POA3156	0	M	2172
POA3156	1	F	16659
POA3156	1	M	16266
POA3158	0	F	365
POA3158	0	M	287
POA3158	1	F	2961
POA3158	1	M	3036
POA3159	0	F	174
POA3159	0	M	170
POA3159	1	F	1163
POA3159	1	M	1144
POA3160	0	F	474
POA3160	0	M	461
POA3160	1	F	4053
POA3160	1	M	4029
POA3161	0	F	1507
POA3161	0	M	1426
POA3161	1	F	6395
POA3161	1	M	5945
POA3162	0	F	1392
POA3162	0	M	1366
POA3162	1	F	7655
POA3162	1	M	7037
POA3163	0	F	4982
POA3163	0	M	4576
POA3163	1	F	11657
POA3163	1	M	11137
POA3165	0	F	2111
POA3165	0	M	2002
POA3165	1	F	12057
POA3165	1	M	11465
POA3166	0	F	3172
POA3166	0	M	3086
POA3166	1	F	8942
POA3166	1	M	8560
POA3167	0	F	833
POA3167	0	M	861
POA3167	1	F	3836
POA3167	1	M	3732
POA3168	0	F	5760
POA3168	0	M	5772
POA3168	1	F	4251
POA3168	1	M	4414
POA3169	0	F	2921
POA3169	0	M	3032
POA3169	1	F	7014
POA3169	1	M	7151
POA3170	0	F	2113
POA3170	0	M	2036
POA3170	1	F	7634
POA3170	1	M	7583
POA3171	0	F	3684
POA3171	0	M	4100
POA3171	1	F	6872
POA3171	1	M	7060
POA3172	0	F	1984
POA3172	0	M	1961
POA3172	1	F	9679
POA3172	1	M	9466
POA3173	0	F	2598
POA3173	0	M	2287
POA3173	1	F	10443
POA3173	1	M	10458
POA3174	0	F	5519
POA3174	0	M	5833
POA3174	1	F	13615
POA3174	1	M	13493
POA3175	0	F	7869
POA3175	0	M	10046
POA3175	1	F	17471
POA3175	1	M	17912
POA3177	0	F	1498
POA3177	0	M	2000
POA3177	1	F	3864
POA3177	1	M	3939
POA3178	0	F	2242
POA3178	0	M	2022
POA3178	1	F	14857
POA3178	1	M	14550
POA3179	0	F	530
POA3179	0	M	489
POA3179	1	F	2488
POA3179	1	M	2516
POA3180	0	F	613
POA3180	0	M	581
POA3180	1	F	3171
POA3180	1	M	3094
POA3181	0	F	2868
POA3181	0	M	2774
POA3181	1	F	7568
POA3181	1	M	7057
POA3182	0	F	3909
POA3182	0	M	4163
POA3182	1	F	7644
POA3182	1	M	7678
POA3183	0	F	2179
POA3183	0	M	2207
POA3183	1	F	7200
POA3183	1	M	6915
POA3184	0	F	1826
POA3184	0	M	1645
POA3184	1	F	6415
POA3184	1	M	5664
POA3185	0	F	1156
POA3185	0	M	1171
POA3185	1	F	5627
POA3185	1	M	4980
POA3186	0	F	1994
POA3186	0	M	1763
POA3186	1	F	10379
POA3186	1	M	9119
POA3187	0	F	1192
POA3187	0	M	1041
POA3187	1	F	7220
POA3187	1	M	6542
POA3188	0	F	1468
POA3188	0	M	1332
POA3188	1	F	7891
POA3188	1	M	7388
POA3189	0	F	610
POA3189	0	M	569
POA3189	1	F	2385
POA3189	1	M	2327
POA3190	0	F	823
POA3190	0	M	776
POA3190	1	F	4710
POA3190	1	M	4143
POA3191	0	F	792
POA3191	0	M	727
POA3191	1	F	4586
POA3191	1	M	4132
POA3192	0	F	1787
POA3192	0	M	1559
POA3192	1	F	9869
POA3192	1	M	9078
POA3193	0	F	1279
POA3193	0	M	1178
POA3193	1	F	8873
POA3193	1	M	8173
POA3194	0	F	1089
POA3194	0	M	1020
POA3194	1	F	5661
POA3194	1	M	5196
POA3195	0	F	2415
POA3195	0	M	2310
POA3195	1	F	15988
POA3195	1	M	15151
POA3196	0	F	2000
POA3196	0	M	1780
POA3196	1	F	11222
POA3196	1	M	10325
POA3197	0	F	834
POA3197	0	M	751
POA3197	1	F	5168
POA3197	1	M	4793
POA3198	0	F	1342
POA3198	0	M	1281
POA3198	1	F	7013
POA3198	1	M	6827
POA3199	0	F	4390
POA3199	0	M	4035
POA3199	1	F	23715
POA3199	1	M	22155
POA3200	0	F	575
POA3200	0	M	568
POA3200	1	F	2335
POA3200	1	M	2280
POA3201	0	F	1753
POA3201	0	M	1627
POA3201	1	F	8776
POA3201	1	M	8553
POA3202	0	F	299
POA3202	0	M	300
POA3202	1	F	1151
POA3202	1	M	1159
POA3204	0	F	3077
POA3204	0	M	2922
POA3204	1	F	12665
POA3204	1	M	11975
POA3205	0	F	1539
POA3205	0	M	1456
POA3205	1	F	4059
POA3205	1	M	3864
POA3206	0	F	871
POA3206	0	M	891
POA3206	1	F	4416
POA3206	1	M	4182
POA3207	0	F	1742
POA3207	0	M	1611
POA3207	1	F	6698
POA3207	1	M	6127
POA3211	0	F	98
POA3211	0	M	93
POA3211	1	F	551
POA3211	1	M	578
POA3212	0	F	755
POA3212	0	M	1724
POA3212	1	F	7225
POA3212	1	M	6942
POA3213	0	F	204
POA3213	0	M	202
POA3213	1	F	1828
POA3213	1	M	1800
POA3214	0	F	2213
POA3214	0	M	2185
POA3214	1	F	10062
POA3214	1	M	9504
POA3215	0	F	1454
POA3215	0	M	1283
POA3215	1	F	9293
POA3215	1	M	8589
POA3216	0	F	3269
POA3216	0	M	3518
POA3216	1	F	25836
POA3216	1	M	23664
POA3217	0	F	416
POA3217	0	M	390
POA3217	1	F	2905
POA3217	1	M	2893
POA3218	0	F	890
POA3218	0	M	894
POA3218	1	F	6157
POA3218	1	M	5500
POA3219	0	F	1261
POA3219	0	M	1135
POA3219	1	F	9104
POA3219	1	M	8216
POA3220	0	F	1212
POA3220	0	M	1195
POA3220	1	F	7261
POA3220	1	M	6680
POA3221	0	F	27
POA3221	0	M	43
POA3221	1	F	338
POA3221	1	M	347
POA3222	0	F	804
POA3222	0	M	739
POA3222	1	F	6970
POA3222	1	M	6448
POA3223	0	F	446
POA3223	0	M	446
POA3223	1	F	3348
POA3223	1	M	3165
POA3224	0	F	661
POA3224	0	M	657
POA3224	1	F	6644
POA3224	1	M	6222
POA3225	0	F	207
POA3225	0	M	216
POA3225	1	F	1967
POA3225	1	M	1667
POA3226	0	F	636
POA3226	0	M	587
POA3226	1	F	6725
POA3226	1	M	6211
POA3227	0	F	225
POA3227	0	M	253
POA3227	1	F	2208
POA3227	1	M	2135
POA3228	0	F	893
POA3228	0	M	897
POA3228	1	F	8230
POA3228	1	M	7923
POA3230	0	F	104
POA3230	0	M	118
POA3230	1	F	1175
POA3230	1	M	1157
POA3231	0	F	71
POA3231	0	M	59
POA3231	1	F	561
POA3231	1	M	568
POA3232	0	F	103
POA3232	0	M	105
POA3232	1	F	467
POA3232	1	M	438
POA3233	0	F	169
POA3233	0	M	168
POA3233	1	F	860
POA3233	1	M	836
POA3234	0	F	17
POA3234	0	M	19
POA3234	1	F	74
POA3234	1	M	73
POA3235	0	F	20
POA3235	0	M	38
POA3235	1	F	156
POA3235	1	M	165
POA3236	0	F	22
POA3236	0	M	16
POA3236	1	F	105
POA3236	1	M	86
POA3237	0	F	10
POA3237	0	M	11
POA3237	1	F	82
POA3237	1	M	112
POA3238	0	F	13
POA3238	0	M	17
POA3238	1	F	81
POA3238	1	M	103
POA3239	0	F	28
POA3239	0	M	22
POA3239	1	F	178
POA3239	1	M	190
POA3240	0	F	76
POA3240	0	M	87
POA3240	1	F	914
POA3240	1	M	946
POA3241	0	F	150
POA3241	0	M	140
POA3241	1	F	1153
POA3241	1	M	1126
POA3242	0	F	37
POA3242	0	M	60
POA3242	1	F	357
POA3242	1	M	374
POA3243	0	F	13
POA3243	0	M	17
POA3243	1	F	144
POA3243	1	M	185
POA3249	0	F	147
POA3249	0	M	154
POA3249	1	F	1404
POA3249	1	M	1498
POA3250	0	F	638
POA3250	0	M	655
POA3250	1	F	5620
POA3250	1	M	5340
POA3251	0	F	24
POA3251	0	M	23
POA3251	1	F	218
POA3251	1	M	257
POA3254	0	F	8
POA3254	0	M	10
POA3254	1	F	143
POA3254	1	M	148
POA3260	0	F	243
POA3260	0	M	223
POA3260	1	F	2163
