POA_CODE_2016	Age	MaritalStatus	Registered	adults
POA4558	15-19	Never married		692
POA4558	20-24	Married	0	264
POA4558	20-24	Married	1	53
POA4558	20-24	Never married		856
POA4558	25-34	Married	0	620
POA4558	25-34	Married	1	759
POA4558	25-34	Never married		1106
POA4558	35-44	Married	0	285
POA4558	35-44	Married	1	847
POA4558	35-44	Never married		748
POA4558	45-54	Married	0	249
POA4558	45-54	Married	1	913
POA4558	45-54	Never married		893
POA4558	55-64	Married	0	227
POA4558	55-64	Married	1	1207
POA4558	55-64	Never married		941
POA4558	65-74	Married	0	107
POA4558	65-74	Married	1	1157
POA4558	65-74	Never married		765
POA4558	75-84	Married	0	32
POA4558	75-84	Married	1	688
POA4558	75-84	Never married		539
POA4558	85+	Married	0	7
POA4558	85+	Married	1	151
POA4558	85+	Never married		286
POA4559	15-19	Married	0	3
POA4559	15-19	Never married		362
POA4559	20-24	Married	0	19
POA4559	20-24	Married	1	19
POA4559	20-24	Never married		213
POA4559	25-34	Married	0	118
POA4559	25-34	Married	1	194
POA4559	25-34	Never married		173
POA4559	35-44	Married	0	99
POA4559	35-44	Married	1	494
POA4559	35-44	Never married		165
POA4559	45-54	Married	0	109
POA4559	45-54	Married	1	588
POA4559	45-54	Never married		201
POA4559	55-64	Married	0	53
POA4559	55-64	Married	1	508
POA4559	55-64	Never married		202
POA4559	65-74	Married	0	34
POA4559	65-74	Married	1	396
POA4559	65-74	Never married		171
POA4559	75-84	Married	0	8
POA4559	75-84	Married	1	171
POA4559	75-84	Never married		84
POA4559	85+	Married	1	43
POA4559	85+	Never married		51
POA4560	15-19	Married	0	29
POA4560	15-19	Married	1	3
POA4560	15-19	Never married		1585
POA4560	20-24	Married	0	247
POA4560	20-24	Married	1	78
POA4560	20-24	Never married		1016
POA4560	25-34	Married	0	733
POA4560	25-34	Married	1	1303
POA4560	25-34	Never married		1075
POA4560	35-44	Married	0	553
POA4560	35-44	Married	1	1922
POA4560	35-44	Never married		981
POA4560	45-54	Married	0	454
POA4560	45-54	Married	1	2141
POA4560	45-54	Never married		1247
POA4560	55-64	Married	0	346
POA4560	55-64	Married	1	2328
POA4560	55-64	Never married		1157
POA4560	65-74	Married	0	168
POA4560	65-74	Married	1	2165
POA4560	65-74	Never married		1031
POA4560	75-84	Married	0	37
POA4560	75-84	Married	1	1086
POA4560	75-84	Never married		662
POA4560	85+	Married	0	6
POA4560	85+	Married	1	201
POA4560	85+	Never married		333
POA4561	15-19	Married	0	3
POA4561	15-19	Never married		380
POA4561	20-24	Married	0	58
POA4561	20-24	Married	1	17
POA4561	20-24	Never married		240
POA4561	25-34	Married	0	138
POA4561	25-34	Married	1	273
POA4561	25-34	Never married		207
POA4561	35-44	Married	0	146
POA4561	35-44	Married	1	526
POA4561	35-44	Never married		173
POA4561	45-54	Married	0	147
POA4561	45-54	Married	1	650
POA4561	45-54	Never married		234
POA4561	55-64	Married	0	85
POA4561	55-64	Married	1	709
POA4561	55-64	Never married		224
POA4561	65-74	Married	0	39
POA4561	65-74	Married	1	442
POA4561	65-74	Never married		171
POA4561	75-84	Married	0	9
POA4561	75-84	Married	1	150
POA4561	75-84	Never married		87
POA4561	85+	Married	1	19
POA4561	85+	Never married		45
POA4562	15-19	Married	0	6
POA4562	15-19	Never married		451
POA4562	20-24	Married	0	33
POA4562	20-24	Married	1	14
POA4562	20-24	Never married		209
POA4562	25-34	Married	0	114
POA4562	25-34	Married	1	165
POA4562	25-34	Never married		166
POA4562	35-44	Married	0	165
POA4562	35-44	Married	1	601
POA4562	35-44	Never married		162
POA4562	45-54	Married	0	201
POA4562	45-54	Married	1	868
POA4562	45-54	Never married		248
POA4562	55-64	Married	0	152
POA4562	55-64	Married	1	751
POA4562	55-64	Never married		231
POA4562	65-74	Married	0	72
POA4562	65-74	Married	1	622
POA4562	65-74	Never married		188
POA4562	75-84	Married	0	13
POA4562	75-84	Married	1	165
POA4562	75-84	Never married		76
POA4562	85+	Married	0	6
POA4562	85+	Married	1	32
POA4562	85+	Never married		28
POA4563	15-19	Married	0	7
POA4563	15-19	Never married		444
POA4563	20-24	Married	0	31
POA4563	20-24	Married	1	6
POA4563	20-24	Never married		202
POA4563	25-34	Married	0	132
POA4563	25-34	Married	1	207
POA4563	25-34	Never married		197
POA4563	35-44	Married	0	140
POA4563	35-44	Married	1	543
POA4563	35-44	Never married		220
POA4563	45-54	Married	0	201
POA4563	45-54	Married	1	659
POA4563	45-54	Never married		329
POA4563	55-64	Married	0	153
POA4563	55-64	Married	1	808
POA4563	55-64	Never married		297
POA4563	65-74	Married	0	72
POA4563	65-74	Married	1	683
POA4563	65-74	Never married		280
POA4563	75-84	Married	0	19
POA4563	75-84	Married	1	278
POA4563	75-84	Never married		177
POA4563	85+	Married	1	49
POA4563	85+	Never married		74
POA4564	15-19	Married	0	8
POA4564	15-19	Never married		545
POA4564	20-24	Married	0	78
POA4564	20-24	Married	1	16
POA4564	20-24	Never married		398
POA4564	25-34	Married	0	234
POA4564	25-34	Married	1	337
POA4564	25-34	Never married		394
POA4564	35-44	Married	0	183
POA4564	35-44	Married	1	652
POA4564	35-44	Never married		330
POA4564	45-54	Married	0	180
POA4564	45-54	Married	1	865
POA4564	45-54	Never married		505
POA4564	55-64	Married	0	142
POA4564	55-64	Married	1	862
POA4564	55-64	Never married		405
POA4564	65-74	Married	0	70
POA4564	65-74	Married	1	769
POA4564	65-74	Never married		299
POA4564	75-84	Married	0	31
POA4564	75-84	Married	1	322
POA4564	75-84	Never married		169
POA4564	85+	Married	1	53
POA4564	85+	Never married		64
POA4565	15-19	Married	0	10
POA4565	15-19	Married	1	3
POA4565	15-19	Never married		720
POA4565	20-24	Married	0	69
POA4565	20-24	Married	1	21
POA4565	20-24	Never married		378
POA4565	25-34	Married	0	252
POA4565	25-34	Married	1	339
POA4565	25-34	Never married		383
POA4565	35-44	Married	0	260
POA4565	35-44	Married	1	763
POA4565	35-44	Never married		445
POA4565	45-54	Married	0	257
POA4565	45-54	Married	1	976
POA4565	45-54	Never married		611
POA4565	55-64	Married	0	190
POA4565	55-64	Married	1	1168
POA4565	55-64	Never married		603
POA4565	65-74	Married	0	120
POA4565	65-74	Married	1	1262
POA4565	65-74	Never married		537
POA4565	75-84	Married	0	16
POA4565	75-84	Married	1	534
POA4565	75-84	Never married		393
POA4565	85+	Married	0	11
POA4565	85+	Married	1	144
POA4565	85+	Never married		230
POA4566	15-19	Married	0	4
POA4566	15-19	Never married		363
POA4566	20-24	Married	0	29
POA4566	20-24	Married	1	7
POA4566	20-24	Never married		185
POA4566	25-34	Married	0	105
POA4566	25-34	Married	1	161
POA4566	25-34	Never married		196
POA4566	35-44	Married	0	119
POA4566	35-44	Married	1	443
POA4566	35-44	Never married		190
POA4566	45-54	Married	0	132
POA4566	45-54	Married	1	526
POA4566	45-54	Never married		296
POA4566	55-64	Married	0	115
POA4566	55-64	Married	1	750
POA4566	55-64	Never married		280
POA4566	65-74	Married	0	76
POA4566	65-74	Married	1	936
POA4566	65-74	Never married		299
POA4566	75-84	Married	0	17
POA4566	75-84	Married	1	442
POA4566	75-84	Never married		227
POA4566	85+	Married	0	6
POA4566	85+	Married	1	82
POA4566	85+	Never married		171
POA4567	15-19	Never married		560
POA4567	20-24	Married	0	51
POA4567	20-24	Married	1	3
POA4567	20-24	Never married		296
POA4567	25-34	Married	0	220
POA4567	25-34	Married	1	238
POA4567	25-34	Never married		354
POA4567	35-44	Married	0	211
POA4567	35-44	Married	1	605
POA4567	35-44	Never married		345
POA4567	45-54	Married	0	246
POA4567	45-54	Married	1	887
POA4567	45-54	Never married		432
POA4567	55-64	Married	0	163
POA4567	55-64	Married	1	894
POA4567	55-64	Never married		502
POA4567	65-74	Married	0	110
POA4567	65-74	Married	1	865
POA4567	65-74	Never married		375
POA4567	75-84	Married	0	21
POA4567	75-84	Married	1	322
POA4567	75-84	Never married		193
POA4567	85+	Married	1	45
POA4567	85+	Never married		76
POA4568	15-19	Never married		188
POA4568	20-24	Married	0	15
POA4568	20-24	Married	1	8
POA4568	20-24	Never married		89
POA4568	25-34	Married	0	61
POA4568	25-34	Married	1	84
POA4568	25-34	Never married		70
POA4568	35-44	Married	0	76
POA4568	35-44	Married	1	224
POA4568	35-44	Never married		93
POA4568	45-54	Married	0	81
POA4568	45-54	Married	1	308
POA4568	45-54	Never married		125
POA4568	55-64	Married	0	71
POA4568	55-64	Married	1	311
POA4568	55-64	Never married		167
POA4568	65-74	Married	0	32
POA4568	65-74	Married	1	282
POA4568	65-74	Never married		102
POA4568	75-84	Married	0	5
POA4568	75-84	Married	1	86
POA4568	75-84	Never married		54
POA4568	85+	Married	1	16
POA4568	85+	Never married		15
POA4569	15-19	Married	0	3
POA4569	15-19	Never married		69
POA4569	20-24	Married	0	10
POA4569	20-24	Never married		25
POA4569	25-34	Married	0	27
POA4569	25-34	Married	1	43
POA4569	25-34	Never married		38
POA4569	35-44	Married	0	41
POA4569	35-44	Married	1	114
POA4569	35-44	Never married		56
POA4569	45-54	Married	0	43
POA4569	45-54	Married	1	127
POA4569	45-54	Never married		86
POA4569	55-64	Married	0	35
POA4569	55-64	Married	1	114
POA4569	55-64	Never married		84
POA4569	65-74	Married	0	10
POA4569	65-74	Married	1	90
POA4569	65-74	Never married		46
POA4569	75-84	Married	1	48
POA4569	75-84	Never married		22
POA4569	85+	Married	1	12
POA4569	85+	Never married		9
POA4570	15-19	Married	0	58
POA4570	15-19	Never married		2187
POA4570	20-24	Married	0	362
POA4570	20-24	Married	1	107
POA4570	20-24	Never married		1205
POA4570	25-34	Married	0	819
POA4570	25-34	Married	1	1271
POA4570	25-34	Never married		1402
POA4570	35-44	Married	0	672
POA4570	35-44	Married	1	2181
POA4570	35-44	Never married		1273
POA4570	45-54	Married	0	647
POA4570	45-54	Married	1	3014
POA4570	45-54	Never married		1723
POA4570	55-64	Married	0	494
POA4570	55-64	Married	1	3362
POA4570	55-64	Never married		1692
POA4570	65-74	Married	0	261
POA4570	65-74	Married	1	3031
POA4570	65-74	Never married		1431
POA4570	75-84	Married	0	61
POA4570	75-84	Married	1	1171
POA4570	75-84	Never married		877
POA4570	85+	Married	0	4
POA4570	85+	Married	1	228
POA4570	85+	Never married		399
POA4571	15-19	Never married		29
POA4571	20-24	Married	0	3
POA4571	20-24	Never married		19
POA4571	25-34	Married	0	5
POA4571	25-34	Married	1	3
POA4571	25-34	Never married		17
POA4571	35-44	Married	0	7
POA4571	35-44	Married	1	55
POA4571	35-44	Never married		25
POA4571	45-54	Married	0	17
POA4571	45-54	Married	1	68
POA4571	45-54	Never married		30
POA4571	55-64	Married	0	13
POA4571	55-64	Married	1	87
POA4571	55-64	Never married		41
POA4571	65-74	Married	0	13
POA4571	65-74	Married	1	53
POA4571	65-74	Never married		35
POA4571	75-84	Married	1	19
POA4571	75-84	Never married		14
POA4572	15-19	Married	0	4
POA4572	15-19	Never married		208
POA4572	20-24	Married	0	33
POA4572	20-24	Married	1	8
POA4572	20-24	Never married		166
POA4572	25-34	Married	0	130
POA4572	25-34	Married	1	143
POA4572	25-34	Never married		292
POA4572	35-44	Married	0	33
POA4572	35-44	Married	1	158
POA4572	35-44	Never married		148
POA4572	45-54	Married	0	57
POA4572	45-54	Married	1	268
POA4572	45-54	Never married		194
POA4572	55-64	Married	0	38
POA4572	55-64	Married	1	300
POA4572	55-64	Never married		133
POA4572	65-74	Married	0	15
POA4572	65-74	Married	1	190
POA4572	65-74	Never married		89
POA4572	75-84	Married	1	83
POA4572	75-84	Never married		62
POA4572	85+	Married	1	24
POA4572	85+	Never married		36
POA4573	15-19	Married	0	26
POA4573	15-19	Never married		1309
POA4573	20-24	Married	0	185
POA4573	20-24	Married	1	38
POA4573	20-24	Never married		688
POA4573	25-34	Married	0	595
POA4573	25-34	Married	1	940
POA4573	25-34	Never married		830
POA4573	35-44	Married	0	608
POA4573	35-44	Married	1	2219
POA4573	35-44	Never married		777
POA4573	45-54	Married	0	478
POA4573	45-54	Married	1	1971
POA4573	45-54	Never married		931
POA4573	55-64	Married	0	283
POA4573	55-64	Married	1	1750
POA4573	55-64	Never married		846
POA4573	65-74	Married	0	121
POA4573	65-74	Married	1	1457
POA4573	65-74	Never married		578
POA4573	75-84	Married	0	32
POA4573	75-84	Married	1	629
POA4573	75-84	Never married		402
POA4573	85+	Married	0	3
POA4573	85+	Married	1	100
POA4573	85+	Never married		157
POA4574	15-19	Married	0	3
POA4574	15-19	Never married		36
POA4574	20-24	Married	0	4
POA4574	20-24	Married	1	3
POA4574	20-24	Never married		28
POA4574	25-34	Married	0	11
POA4574	25-34	Married	1	47
POA4574	25-34	Never married		37
POA4574	35-44	Married	0	20
POA4574	35-44	Married	1	67
POA4574	35-44	Never married		47
POA4574	45-54	Married	0	37
POA4574	45-54	Married	1	99
POA4574	45-54	Never married		61
POA4574	55-64	Married	0	38
POA4574	55-64	Married	1	116
POA4574	55-64	Never married		72
POA4574	65-74	Married	0	7
POA4574	65-74	Married	1	94
POA4574	65-74	Never married		52
POA4574	75-84	Married	0	3
POA4574	75-84	Married	1	26
POA4574	75-84	Never married		23
POA4574	85+	Married	1	5
POA4574	85+	Never married		11
POA4575	15-19	Married	0	22
POA4575	15-19	Never married		1231
POA4575	20-24	Married	0	203
POA4575	20-24	Married	1	51
POA4575	20-24	Never married		908
POA4575	25-34	Married	0	644
POA4575	25-34	Married	1	809
POA4575	25-34	Never married		951
POA4575	35-44	Married	0	405
POA4575	35-44	Married	1	1659
POA4575	35-44	Never married		732
POA4575	45-54	Married	0	368
POA4575	45-54	Married	1	1781
POA4575	45-54	Never married		764
POA4575	55-64	Married	0	222
POA4575	55-64	Married	1	1731
POA4575	55-64	Never married		784
POA4575	65-74	Married	0	125
POA4575	65-74	Married	1	1487
POA4575	65-74	Never married		661
POA4575	75-84	Married	0	31
POA4575	75-84	Married	1	855
POA4575	75-84	Never married		515
POA4575	85+	Married	0	4
POA4575	85+	Married	1	224
POA4575	85+	Never married		314
POA4580	15-19	Never married		145
POA4580	20-24	Married	0	36
POA4580	20-24	Never married		68
POA4580	25-34	Married	0	67
POA4580	25-34	Married	1	64
POA4580	25-34	Never married		86
POA4580	35-44	Married	0	53
POA4580	35-44	Married	1	137
POA4580	35-44	Never married		116
POA4580	45-54	Married	0	61
POA4580	45-54	Married	1	209
POA4580	45-54	Never married		212
POA4580	55-64	Married	0	64
POA4580	55-64	Married	1	498
POA4580	55-64	Never married		229
POA4580	65-74	Married	0	75
POA4580	65-74	Married	1	748
POA4580	65-74	Never married		306
POA4580	75-84	Married	0	14
POA4580	75-84	Married	1	252
POA4580	75-84	Never married		152
POA4580	85+	Married	1	41
POA4580	85+	Never married		53
POA4581	15-19	Never married		51
POA4581	20-24	Married	0	8
POA4581	20-24	Never married		25
POA4581	25-34	Married	0	31
POA4581	25-34	Married	1	22
POA4581	25-34	Never married		39
POA4581	35-44	Married	0	27
POA4581	35-44	Married	1	52
POA4581	35-44	Never married		45
POA4581	45-54	Married	0	16
POA4581	45-54	Married	1	81
POA4581	45-54	Never married		62
POA4581	55-64	Married	0	26
POA4581	55-64	Married	1	106
POA4581	55-64	Never married		65
POA4581	65-74	Married	0	16
POA4581	65-74	Married	1	128
POA4581	65-74	Never married		52
POA4581	75-84	Married	1	38
POA4581	75-84	Never married		33
POA4581	85+	Married	1	8
POA4581	85+	Never married		5
POA4600	15-19	Never married		42
POA4600	20-24	Married	0	9
POA4600	20-24	Married	1	3
POA4600	20-24	Never married		17
POA4600	25-34	Married	0	20
POA4600	25-34	Married	1	26
POA4600	25-34	Never married		21
POA4600	35-44	Married	0	10
POA4600	35-44	Married	1	40
POA4600	35-44	Never married		17
POA4600	45-54	Married	0	15
POA4600	45-54	Married	1	68
POA4600	45-54	Never married		41
POA4600	55-64	Married	0	11
POA4600	55-64	Married	1	97
POA4600	55-64	Never married		53
POA4600	65-74	Married	0	12
POA4600	65-74	Married	1	75
POA4600	65-74	Never married		38
POA4600	75-84	Married	1	21
POA4600	75-84	Never married		25
POA4600	85+	Never married		7
POA4601	15-19	Never married		58
POA4601	20-24	Married	0	5
POA4601	20-24	Married	1	4
POA4601	20-24	Never married		22
POA4601	25-34	Married	0	12
POA4601	25-34	Married	1	35
POA4601	25-34	Never married		22
POA4601	35-44	Married	0	3
POA4601	35-44	Married	1	79
POA4601	35-44	Never married		25
POA4601	45-54	Married	0	14
POA4601	45-54	Married	1	83
POA4601	45-54	Never married		37
POA4601	55-64	Married	0	8
POA4601	55-64	Married	1	123
POA4601	55-64	Never married		39
POA4601	65-74	Married	0	10
POA4601	65-74	Married	1	100
POA4601	65-74	Never married		48
POA4601	75-84	Married	0	3
POA4601	75-84	Married	1	42
POA4601	75-84	Never married		31
POA4601	85+	Never married		3
POA4605	15-19	Married	0	10
POA4605	15-19	Never married		300
POA4605	20-24	Married	0	54
POA4605	20-24	Married	1	16
POA4605	20-24	Never married		166
POA4605	25-34	Married	0	106
POA4605	25-34	Married	1	114
POA4605	25-34	Never married		192
POA4605	35-44	Married	0	89
POA4605	35-44	Married	1	185
POA4605	35-44	Never married		183
POA4605	45-54	Married	0	79
POA4605	45-54	Married	1	244
POA4605	45-54	Never married		213
POA4605	55-64	Married	0	39
POA4605	55-64	Married	1	283
POA4605	55-64	Never married		162
POA4605	65-74	Married	0	18
POA4605	65-74	Married	1	290
POA4605	65-74	Never married		141
POA4605	75-84	Married	0	3
POA4605	75-84	Married	1	131
POA4605	75-84	Never married		83
POA4605	85+	Married	1	21
POA4605	85+	Never married		36
POA4606	15-19	Married	0	3
POA4606	15-19	Never married		116
POA4606	20-24	Married	0	27
POA4606	20-24	Married	1	13
POA4606	20-24	Never married		55
POA4606	25-34	Married	0	35
POA4606	25-34	Married	1	61
POA4606	25-34	Never married		73
POA4606	35-44	Married	0	25
POA4606	35-44	Married	1	98
POA4606	35-44	Never married		69
POA4606	45-54	Married	0	28
POA4606	45-54	Married	1	167
POA4606	45-54	Never married		94
POA4606	55-64	Married	0	21
POA4606	55-64	Married	1	159
POA4606	55-64	Never married		84
POA4606	65-74	Married	0	31
POA4606	65-74	Married	1	211
POA4606	65-74	Never married		111
POA4606	75-84	Married	0	3
POA4606	75-84	Married	1	113
POA4606	75-84	Never married		70
POA4606	85+	Married	1	17
POA4606	85+	Never married		29
POA4608	15-19	Never married		34
POA4608	20-24	Married	0	7
POA4608	20-24	Never married		23
POA4608	25-34	Married	0	13
POA4608	25-34	Married	1	27
POA4608	25-34	Never married		18
POA4608	35-44	Married	0	10
POA4608	35-44	Married	1	46
POA4608	35-44	Never married		20
POA4608	45-54	Married	0	18
POA4608	45-54	Married	1	65
POA4608	45-54	Never married		35
POA4608	55-64	Married	0	9
POA4608	55-64	Married	1	88
POA4608	55-64	Never married		36
POA4608	65-74	Married	0	8
POA4608	65-74	Married	1	75
POA4608	65-74	Never married		37
POA4608	75-84	Married	1	26
POA4608	75-84	Never married		12
POA4608	85+	Married	1	9
POA4608	85+	Never married		7
POA4610	15-19	Married	0	51
POA4610	15-19	Married	1	3
POA4610	15-19	Never married		770
POA4610	20-24	Married	0	218
POA4610	20-24	Married	1	57
POA4610	20-24	Never married		481
POA4610	25-34	Married	0	324
POA4610	25-34	Married	1	608
POA4610	25-34	Never married		508
POA4610	35-44	Married	0	225
POA4610	35-44	Married	1	906
POA4610	35-44	Never married		462
POA4610	45-54	Married	0	158
POA4610	45-54	Married	1	992
POA4610	45-54	Never married		514
POA4610	55-64	Married	0	107
POA4610	55-64	Married	1	1126
POA4610	55-64	Never married		507
POA4610	65-74	Married	0	55
POA4610	65-74	Married	1	931
POA4610	65-74	Never married		461
POA4610	75-84	Married	0	22
POA4610	75-84	Married	1	395
POA4610	75-84	Never married		288
POA4610	85+	Married	1	83
POA4610	85+	Never married		150
POA4611	15-19	Never married		5
POA4611	20-24	Never married		3
POA4611	25-34	Never married		3
POA4611	35-44	Married	1	8
POA4611	35-44	Never married		5
POA4611	45-54	Married	1	9
POA4611	45-54	Never married		3
POA4611	55-64	Married	1	5
POA4611	55-64	Never married		4
POA4611	65-74	Married	1	9
POA4611	65-74	Never married		3
POA4611	75-84	Married	1	3
POA4612	15-19	Married	0	3
POA4612	15-19	Never married		8
POA4612	20-24	Never married		7
POA4612	25-34	Married	0	8
POA4612	25-34	Married	1	3
POA4612	25-34	Never married		8
POA4612	35-44	Married	0	9
POA4612	35-44	Married	1	6
POA4612	35-44	Never married		9
POA4612	45-54	Married	0	3
POA4612	45-54	Married	1	13
POA4612	45-54	Never married		5
POA4612	55-64	Married	0	3
POA4612	55-64	Married	1	21
POA4612	55-64	Never married		13
POA4612	65-74	Married	1	34
POA4612	65-74	Never married		15
POA4612	75-84	Married	1	5
POA4612	75-84	Never married		7
POA4612	85+	Never married		3
POA4613	15-19	Never married		32
POA4613	20-24	Married	1	6
POA4613	20-24	Never married		15
POA4613	25-34	Married	0	21
POA4613	25-34	Married	1	20
POA4613	25-34	Never married		16
POA4613	35-44	Married	0	7
POA4613	35-44	Married	1	41
POA4613	35-44	Never married		21
POA4613	45-54	Married	0	16
POA4613	45-54	Married	1	49
POA4613	45-54	Never married		34
POA4613	55-64	Married	0	14
POA4613	55-64	Married	1	79
POA4613	55-64	Never married		32
POA4613	65-74	Married	0	3
POA4613	65-74	Married	1	92
POA4613	65-74	Never married		49
POA4613	75-84	Married	1	27
POA4613	75-84	Never married		20
POA4613	85+	Married	1	4
POA4613	85+	Never married		14
POA4614	15-19	Never married		51
POA4614	20-24	Married	0	9
POA4614	20-24	Never married		19
POA4614	25-34	Married	0	14
POA4614	25-34	Married	1	27
POA4614	25-34	Never married		28
POA4614	35-44	Married	0	12
POA4614	35-44	Married	1	40
POA4614	35-44	Never married		37
POA4614	45-54	Married	0	12
POA4614	45-54	Married	1	72
POA4614	45-54	Never married		37
POA4614	55-64	Married	0	13
POA4614	55-64	Married	1	77
POA4614	55-64	Never married		59
POA4614	65-74	Married	0	7
POA4614	65-74	Married	1	130
POA4614	65-74	Never married		74
POA4614	75-84	Married	0	3
POA4614	75-84	Married	1	45
POA4614	75-84	Never married		39
POA4614	85+	Married	1	9
POA4614	85+	Never married		11
POA4615	15-19	Married	0	11
POA4615	15-19	Never married		322
POA4615	20-24	Married	0	70
POA4615	20-24	Married	1	13
POA4615	20-24	Never married		139
POA4615	25-34	Married	0	93
POA4615	25-34	Married	1	200
POA4615	25-34	Never married		174
POA4615	35-44	Married	0	92
POA4615	35-44	Married	1	312
POA4615	35-44	Never married		187
POA4615	45-54	Married	0	112
POA4615	45-54	Married	1	477
POA4615	45-54	Never married		266
POA4615	55-64	Married	0	72
POA4615	55-64	Married	1	585
POA4615	55-64	Never married		337
POA4615	65-74	Married	0	66
POA4615	65-74	Married	1	631
POA4615	65-74	Never married		318
POA4615	75-84	Married	0	14
POA4615	75-84	Married	1	225
POA4615	75-84	Never married		192
POA4615	85+	Married	1	24
POA4615	85+	Never married		62
POA4620	15-19	Never married		13
POA4620	20-24	Never married		17
POA4620	25-34	Married	1	6
POA4620	25-34	Never married		7
POA4620	35-44	Married	1	7
POA4620	35-44	Never married		9
POA4620	45-54	Married	0	12
POA4620	45-54	Married	1	30
POA4620	45-54	Never married		22
POA4620	55-64	Married	0	13
POA4620	55-64	Married	1	45
POA4620	55-64	Never married		12
POA4620	65-74	Married	0	3
POA4620	65-74	Married	1	39
POA4620	65-74	Never married		28
POA4620	75-84	Married	0	4
POA4620	75-84	Married	1	20
POA4620	75-84	Never married		6
POA4620	85+	Married	1	6
POA4621	15-19	Never married		63
POA4621	20-24	Married	0	8
POA4621	20-24	Married	1	3
POA4621	20-24	Never married		37
POA4621	25-34	Married	0	15
POA4621	25-34	Married	1	46
POA4621	25-34	Never married		48
POA4621	35-44	Married	0	16
POA4621	35-44	Married	1	64
POA4621	35-44	Never married		56
POA4621	45-54	Married	0	22
POA4621	45-54	Married	1	124
POA4621	45-54	Never married		64
POA4621	55-64	Married	0	29
POA4621	55-64	Married	1	150
POA4621	55-64	Never married		77
POA4621	65-74	Married	0	18
POA4621	65-74	Married	1	155
POA4621	65-74	Never married		82
POA4621	75-84	Married	0	6
POA4621	75-84	Married	1	77
POA4621	75-84	Never married		64
POA4621	85+	Married	1	11
POA4621	85+	Never married		30
POA4625	15-19	Married	0	8
POA4625	15-19	Never married		150
POA4625	20-24	Married	0	34
POA4625	20-24	Married	1	4
POA4625	20-24	Never married		69
POA4625	25-34	Married	0	58
POA4625	25-34	Married	1	79
POA4625	25-34	Never married		107
POA4625	35-44	Married	0	25
POA4625	35-44	Married	1	155
POA4625	35-44	Never married		81
POA4625	45-54	Married	0	35
POA4625	45-54	Married	1	224
POA4625	45-54	Never married		81
POA4625	55-64	Married	0	20
POA4625	55-64	Married	1	209
POA4625	55-64	Never married		99
POA4625	65-74	Married	0	12
POA4625	65-74	Married	1	219
POA4625	65-74	Never married		73
POA4625	75-84	Married	0	3
POA4625	75-84	Married	1	68
POA4625	75-84	Never married		59
POA4625	85+	Married	1	8
POA4625	85+	Never married		20
POA4626	15-19	Married	0	3
POA4626	15-19	Never married		81
POA4626	20-24	Married	0	28
POA4626	20-24	Married	1	5
POA4626	20-24	Never married		75
POA4626	25-34	Married	0	47
POA4626	25-34	Married	1	95
POA4626	25-34	Never married		150
POA4626	35-44	Married	0	25
POA4626	35-44	Married	1	116
POA4626	35-44	Never married		70
POA4626	45-54	Married	0	37
POA4626	45-54	Married	1	163
POA4626	45-54	Never married		75
POA4626	55-64	Married	0	17
POA4626	55-64	Married	1	160
POA4626	55-64	Never married		72
POA4626	65-74	Married	0	12
POA4626	65-74	Married	1	137
POA4626	65-74	Never married		65
POA4626	75-84	Married	1	60
POA4626	75-84	Never married		33
POA4626	85+	Married	1	13
POA4626	85+	Never married		21
POA4627	15-19	Never married		36
POA4627	20-24	Married	0	5
POA4627	20-24	Never married		14
POA4627	25-34	Married	0	9
POA4627	25-34	Married	1	29
POA4627	25-34	Never married		12
POA4627	35-44	Married	0	9
POA4627	35-44	Married	1	50
POA4627	35-44	Never married		25
POA4627	45-54	Married	0	18
POA4627	45-54	Married	1	61
POA4627	45-54	Never married		32
POA4627	55-64	Married	0	11
POA4627	55-64	Married	1	42
POA4627	55-64	Never married		46
POA4627	65-74	Married	1	47
POA4627	65-74	Never married		31
POA4627	75-84	Married	1	25
POA4627	75-84	Never married		18
POA4627	85+	Married	1	3
POA4627	85+	Never married		11
POA4630	15-19	Married	0	6
POA4630	15-19	Never married		91
POA4630	20-24	Married	0	23
POA4630	20-24	Married	1	9
POA4630	20-24	Never married		37
POA4630	25-34	Married	0	35
POA4630	25-34	Married	1	92
POA4630	25-34	Never married		43
POA4630	35-44	Married	0	29
POA4630	35-44	Married	1	131
POA4630	35-44	Never married		54
POA4630	45-54	Married	0	24
POA4630	45-54	Married	1	166
POA4630	45-54	Never married		67
POA4630	55-64	Married	0	25
POA4630	55-64	Married	1	212
POA4630	55-64	Never married		68
POA4630	65-74	Married	0	14
POA4630	65-74	Married	1	168
POA4630	65-74	Never married		88
POA4630	75-84	Married	0	8
POA4630	75-84	Married	1	92
POA4630	75-84	Never married		70
POA4630	85+	Married	1	16
POA4630	85+	Never married		36
POA4650	15-19	Married	0	52
POA4650	15-19	Married	1	3
POA4650	15-19	Never married		1685
POA4650	20-24	Married	0	282
POA4650	20-24	Married	1	90
POA4650	20-24	Never married		944
POA4650	25-34	Married	0	547
POA4650	25-34	Married	1	945
POA4650	25-34	Never married		1072
POA4650	35-44	Married	0	530
POA4650	35-44	Married	1	1594
POA4650	35-44	Never married		1044
POA4650	45-54	Married	0	448
POA4650	45-54	Married	1	2089
POA4650	45-54	Never married		1279
POA4650	55-64	Married	0	380
POA4650	55-64	Married	1	2816
POA4650	55-64	Never married		1397
