POA_CODE_2016	Sex	persons
POA4127	F	13397
POA4127	M	12977
POA4128	F	8258
POA4128	M	8246
POA4129	F	3163
POA4129	M	3137
POA4130	F	4334
POA4130	M	4200
POA4131	F	5219
POA4131	M	5215
POA4132	F	13308
POA4132	M	12908
POA4133	F	9181
POA4133	M	8590
POA4151	F	8331
POA4151	M	7948
POA4152	F	23228
POA4152	M	21452
POA4153	F	2208
POA4153	M	2167
POA4154	F	5496
POA4154	M	5475
POA4155	F	720
POA4155	M	725
POA4156	F	1596
POA4156	M	1549
POA4157	F	9554
POA4157	M	9482
POA4158	F	1908
POA4158	M	1857
POA4159	F	7387
POA4159	M	7116
POA4160	F	9277
POA4160	M	8866
POA4161	F	8282
POA4161	M	7974
POA4163	F	7783
POA4163	M	7016
POA4164	F	7505
POA4164	M	7191
POA4165	F	18867
POA4165	M	17944
POA4169	F	6766
POA4169	M	7222
POA4170	F	12550
POA4170	M	11965
POA4171	F	8084
POA4171	M	7639
POA4172	F	2150
POA4172	M	2157
POA4173	F	4248
POA4173	M	4044
POA4174	F	1213
POA4174	M	1167
POA4178	F	12982
POA4178	M	12228
POA4179	F	9947
POA4179	M	9344
POA4183	F	1023
POA4183	M	1079
POA4184	F	3436
POA4184	M	3472
POA4205	F	2882
POA4205	M	2504
POA4207	F	28040
POA4207	M	27171
POA4208	F	10052
POA4208	M	9912
POA4209	F	25548
POA4209	M	24524
POA4210	F	9943
POA4210	M	9537
POA4211	F	31129
POA4211	M	29673
POA4212	F	14409
POA4212	M	13643
POA4213	F	14813
POA4213	M	14228
POA4214	F	19112
POA4214	M	18119
POA4215	F	26000
POA4215	M	24172
POA4216	F	19698
POA4216	M	17732
POA4217	F	20397
POA4217	M	20438
POA4218	F	16265
POA4218	M	15606
POA4220	F	16343
POA4220	M	14892
POA4221	F	13800
POA4221	M	13001
POA4223	F	7182
POA4223	M	6706
POA4224	F	3421
POA4224	M	3171
POA4225	F	3851
POA4225	M	3903
POA4226	F	16863
POA4226	M	15381
POA4227	F	11542
POA4227	M	10148
POA4228	F	2637
POA4228	M	2659
POA4229	F	205
POA4229	M	177
POA4230	F	899
POA4230	M	775
POA4270	F	1983
POA4270	M	1962
POA4271	F	1494
POA4271	M	1392
POA4272	F	2400
POA4272	M	2217
POA4275	F	1691
POA4275	M	1744
POA4280	F	8348
POA4280	M	8516
POA4285	F	10286
POA4285	M	9966
POA4287	F	346
POA4287	M	474
POA4300	F	27996
POA4300	M	27674
POA4301	F	14328
POA4301	M	13914
POA4303	F	1980
POA4303	M	1965
POA4304	F	8677
POA4304	M	8640
POA4305	F	32111
POA4305	M	30442
POA4306	F	17647
POA4306	M	18150
POA4307	F	774
POA4307	M	777
POA4309	F	1510
POA4309	M	1491
POA4310	F	2920
POA4310	M	2834
POA4311	F	5237
POA4311	M	5361
POA4312	F	1348
POA4312	M	1322
POA4313	F	1178
POA4313	M	1148
POA4340	F	2813
POA4340	M	2641
POA4341	F	7330
POA4341	M	7255
POA4342	F	1319
POA4342	M	1304
POA4343	F	5616
POA4343	M	5747
POA4344	F	1296
POA4344	M	1327
POA4345	F	234
POA4345	M	101
POA4346	F	424
POA4346	M	445
POA4347	F	592
POA4347	M	595
POA4350	F	55743
POA4350	M	51003
POA4352	F	14139
POA4352	M	14317
POA4353	F	144
POA4353	M	146
POA4354	F	613
POA4354	M	588
POA4355	F	1366
POA4355	M	1313
POA4356	F	2628
POA4356	M	2556
POA4357	F	1265
POA4357	M	1320
POA4358	F	1135
POA4358	M	1125
POA4359	F	618
POA4359	M	624
POA4360	F	299
POA4360	M	291
POA4361	F	1307
POA4361	M	1349
POA4362	F	1213
POA4362	M	1247
POA4363	F	294
POA4363	M	307
POA4364	F	100
POA4364	M	118
POA4365	F	218
POA4365	M	288
POA4370	F	9525
POA4370	M	9001
POA4371	F	351
POA4371	M	353
POA4372	F	75
POA4372	M	91
POA4373	F	525
POA4373	M	501
POA4374	F	177
POA4374	M	184
POA4375	F	106
POA4375	M	104
POA4376	F	157
POA4376	M	156
POA4377	F	270
POA4377	M	271
POA4378	F	246
POA4378	M	257
POA4380	F	4058
POA4380	M	3850
POA4381	F	286
POA4381	M	314
POA4382	F	244
POA4382	M	272
POA4383	F	299
POA4383	M	319
POA4384	F	29
POA4384	M	34
POA4385	F	609
POA4385	M	607
POA4387	F	636
POA4387	M	645
POA4388	F	201
POA4388	M	215
POA4390	F	3448
POA4390	M	3427
POA4400	F	961
POA4400	M	928
POA4401	F	2803
POA4401	M	2919
POA4402	F	137
POA4402	M	158
POA4403	F	387
POA4403	M	417
POA4404	F	253
POA4404	M	286
POA4405	F	7194
POA4405	M	7291
POA4406	F	674
POA4406	M	796
POA4407	F	252
POA4407	M	271
POA4408	F	298
POA4408	M	327
POA4410	F	569
POA4410	M	554
POA4411	F	136
POA4411	M	149
POA4412	F	82
POA4412	M	105
POA4413	F	3950
POA4413	M	4078
POA4415	F	997
POA4415	M	994
POA4416	F	232
POA4416	M	269
POA4417	F	317
POA4417	M	348
POA4418	F	50
POA4418	M	59
POA4419	F	392
POA4419	M	553
POA4420	F	595
POA4420	M	582
POA4421	F	1190
POA4421	M	1292
POA4422	F	231
POA4422	M	252
POA4423	F	94
POA4423	M	100
POA4424	F	101
POA4424	M	135
POA4425	F	97
POA4425	M	116
POA4426	F	59
POA4426	M	69
POA4427	F	157
POA4427	M	196
POA4428	F	300
POA4428	M	368
POA4454	F	305
POA4454	M	404
POA4455	F	4217
POA4455	M	4272
POA4461	F	19
POA4461	M	33
POA4462	F	54
POA4462	M	50
POA4465	F	604
POA4465	M	633
POA4467	F	90
POA4467	M	102
POA4468	F	120
POA4468	M	136
POA4470	F	1824
POA4470	M	1746
POA4472	F	726
POA4472	M	697
POA4474	F	34
POA4474	M	58
POA4477	F	224
POA4477	M	240
POA4478	F	226
POA4478	M	247
POA4479	F	8
POA4479	M	10
POA4480	F	349
POA4480	M	405
POA4481	F	55
POA4481	M	64
POA4482	F	67
POA4482	M	80
POA4486	F	327
POA4486	M	377
POA4487	F	1538
POA4487	M	1564
POA4488	F	115
POA4488	M	142
POA4489	F	38
POA4489	M	61
POA4490	F	734
POA4490	M	690
POA4491	F	45
POA4491	M	49
POA4492	F	146
POA4492	M	151
POA4493	F	5
POA4493	M	13
POA4494	F	71
POA4494	M	83
POA4496	F	120
POA4496	M	149
POA4497	F	156
POA4497	M	177
POA4498	F	102
POA4498	M	114
POA4500	F	21447
POA4500	M	20953
POA4501	F	2869
POA4501	M	2786
POA4502	F	4408
POA4502	M	4267
POA4503	F	22319
POA4503	M	21335
POA4504	F	9434
POA4504	M	9139
POA4505	F	10393
POA4505	M	10062
POA4506	F	11230
POA4506	M	10577
POA4507	F	9491
POA4507	M	8656
POA4508	F	10123
POA4508	M	9733
POA4509	F	15574
POA4509	M	14532
POA4510	F	24703
POA4510	M	23600
POA4511	F	4668
POA4511	M	4429
POA4512	F	1709
POA4512	M	1727
POA4514	F	3234
POA4514	M	4167
POA4515	F	1983
POA4515	M	2082
POA4516	F	1928
POA4516	M	2031
POA4517	F	384
POA4517	M	379
POA4518	F	2540
POA4518	M	2517
POA4519	F	4354
POA4519	M	4068
POA4520	F	6564
POA4520	M	6638
POA4521	F	2385
POA4521	M	2344
POA4550	F	2115
POA4550	M	2142
POA4551	F	29557
POA4551	M	27175
POA4552	F	4327
POA4552	M	4107
POA4553	F	2975
POA4553	M	2912
POA4554	F	970
POA4554	M	973
POA4555	F	3546
POA4555	M	3380
POA4556	F	23030
POA4556	M	20307
POA4557	F	9835
POA4557	M	9147
POA4558	F	10057
POA4558	M	9107
POA4559	F	3175
POA4559	M	3142
POA4560	F	16492
POA4560	M	15216
POA4561	F	3557
POA4561	M	3652
POA4562	F	4055
POA4562	M	3984
POA4563	F	4332
POA4563	M	4141
POA4564	F	5336
POA4564	M	5257
POA4565	F	7532
POA4565	M	6967
POA4566	F	4277
POA4566	M	3850
POA4567	F	5616
POA4567	M	5398
POA4568	F	1781
POA4568	M	1770
POA4569	F	824
POA4569	M	799
POA4570	F	21475
POA4570	M	20953
POA4571	F	393
POA4571	M	415
POA4572	F	2053
POA4572	M	1905
POA4573	F	13580
POA4573	M	12695
POA4574	F	644
POA4574	M	651
POA4575	F	12192
POA4575	M	11585
POA4580	F	2396
POA4580	M	2482
POA4581	F	703
POA4581	M	820
POA4600	F	441
POA4600	M	449
POA4601	F	589
POA4601	M	582
POA4605	F	2441
POA4605	M	2399
POA4606	F	1231
POA4606	M	1215
POA4608	F	442
POA4608	M	466
POA4610	F	7496
POA4610	M	7340
POA4611	F	60
POA4611	M	58
POA4612	F	118
POA4612	M	142
POA4613	F	398
POA4613	M	464
POA4614	F	584
POA4614	M	592
POA4615	F	3460
POA4615	M	3584
POA4620	F	179
POA4620	M	220
POA4621	F	875
POA4621	M	911
POA4625	F	1372
POA4625	M	1383
POA4626	F	1060
POA4626	M	1146
POA4627	F	418
POA4627	M	459
POA4630	F	1178
POA4630	M	1221
POA4650	F	16830
POA4650	M	17063
POA4655	F	30969
POA4655	M	28578
POA4659	F	2390
POA4659	M	2405
POA4660	F	3520
POA4660	M	3628
POA4662	F	401
POA4662	M	396
POA4670	F	40734
POA4670	M	38872
POA4671	F	2884
POA4671	M	3179
POA4673	F	329
POA4673	M	320
POA4674	F	662
POA4674	M	791
POA4676	F	75
POA4676	M	81
POA4677	F	1684
POA4677	M	1868
POA4678	F	392
POA4678	M	462
POA4680	F	26484
POA4680	M	27685
POA4694	F	94
POA4694	M	95
POA4695	F	536
POA4695	M	586
POA4697	F	69
POA4697	M	76
POA4699	F	214
POA4699	M	242
POA4700	F	8906
POA4700	M	8527
POA4701	F	21616
POA4701	M	21146
POA4702	F	13684
POA4702	M	14930
POA4703	F	11310
POA4703	M	11226
POA4704	F	59
POA4704	M	80
POA4705	F	154
POA4705	M	199
POA4706	F	48
POA4706	M	59
POA4707	F	106
POA4707	M	141
POA4709	F	478
POA4709	M	644
POA4710	F	2405
POA4710	M	2435
POA4711	F	877
POA4711	M	975
POA4712	F	124
POA4712	M	159
POA4713	F	492
POA4713	M	470
POA4714	F	1403
POA4714	M	1533
POA4715	F	3489
POA4715	M	3635
POA4716	F	430
POA4716	M	455
POA4717	F	2144
POA4717	M	2608
POA4718	F	1084
POA4718	M	1293
POA4719	F	486
POA4719	M	522
POA4720	F	7111
POA4720	M	7286
POA4721	F	1822
POA4721	M	1899
POA4722	F	836
POA4722	M	983
POA4723	F	704
POA4723	M	720
POA4724	F	282
POA4724	M	294
POA4725	F	770
POA4725	M	765
POA4726	F	208
POA4726	M	202
POA4727	F	119
POA4727	M	139
POA4728	F	95
POA4728	M	107
POA4730	F	1670
POA4730	M	1560
POA4731	F	104
POA4731	M	114
POA4732	F	55
POA4732	M	76
POA4733	F	89
POA4733	M	98
POA4735	F	464
POA4735	M	506
POA4736	F	44
POA4736	M	54
POA4737	F	3950
POA4737	M	4186
POA4738	F	549
POA4738	M	627
POA4739	F	160
POA4739	M	177
POA4740	F	39807
POA4740	M	40286
POA4741	F	3240
POA4741	M	3838
POA4742	F	459
POA4742	M	676
POA4743	F	262
POA4743	M	366
POA4744	F	4081
POA4744	M	4650
POA4745	F	1297
POA4745	M	1691
POA4746	F	858
POA4746	M	1075
POA4750	F	2880
POA4750	M	2868
POA4751	F	2207
POA4751	M	2298
POA4753	F	2091
POA4753	M	2190
POA4754	F	1096
POA4754	M	1151
POA4756	F	291
POA4756	M	311
POA4757	F	170
POA4757	M	184
POA4798	F	333
POA4798	M	358
POA4799	F	488
POA4799	M	569
POA4800	F	4511
POA4800	M	4805
POA4801	F	104
POA4801	M	160
POA4802	F	4776
POA4802	M	5052
POA4803	F	861
POA4803	M	1008
POA4804	F	839
POA4804	M	886
POA4805	F	5225
POA4805	M	5609
POA4806	F	1898
POA4806	M	1977
POA4807	F	5491
POA4807	M	5542
POA4808	F	532
POA4808	M	582
POA4809	F	455
POA4809	M	546
POA4810	F	10809
POA4810	M	11030
POA4811	F	6311
POA4811	M	6835
POA4812	F	9661
POA4812	M	9144
POA4814	F	22856
POA4814	M	23270
POA4815	F	10746
POA4815	M	10286
POA4816	F	4423
POA4816	M	4845
POA4817	F	15604
POA4817	M	14803
POA4818	F	13979
POA4818	M	14240
POA4819	F	1165
POA4819	M	1174
POA4820	F	5523
POA4820	M	5319
POA4821	F	652
POA4821	M	671
POA4822	F	378
POA4822	M	410
POA4823	F	406
POA4823	M	517
POA4824	F	1213
POA4824	M	1554
POA4825	F	9282
POA4825	M	9965
POA4828	F	113
POA4828	M	97
POA4829	F	224
POA4829	M	245
POA4830	F	829
POA4830	M	882
POA4849	F	648
POA4849	M	719
POA4850	F	5342
POA4850	M	5580
POA4852	F	1791
POA4852	M	1903
POA4854	F	2566
POA4854	M	2914
POA4855	F	360
POA4855	M	406
POA4856	F	363
POA4856	M	340
POA4858	F	734
POA4858	M	752
POA4859	F	222
POA4859	M	243
POA4860	F	5595
POA4860	M	5696
POA4861	F	725
POA4861	M	730
POA4865	F	4024
POA4865	M	4088
POA4868	F	11337
POA4868	M	10722
POA4869	F	9669
POA4869	M	9346
POA4870	F	36026
POA4870	M	34978
POA4871	F	5234
POA4871	M	5739
POA4872	F	1855
POA4872	M	2046
POA4873	F	3159
POA4873	M	3296
POA4874	F	2450
POA4874	M	2791
POA4875	F	4035
POA4875	M	4063
POA4876	F	1450
POA4876	M	1377
POA4877	F	2551
POA4877	M	2589
POA4878	F	6827
POA4878	M	6656
POA4879	F	9834
POA4879	M	9608
POA4880	F	6216
POA4880	M	7070
POA4881	F	2263
POA4881	M	2237
POA4882	F	1358
POA4882	M	1358
POA4883	F	4419
POA4883	M	4010
POA4884	F	941
POA4884	M	928
POA4885	F	1937
POA4885	M	1865
POA4886	F	432
POA4886	M	415
POA4887	F	1039
POA4887	M	993
POA4888	F	1514
POA4888	M	1590
POA4890	F	642
POA4890	M	634
POA4891	F	239
POA4891	M	291
POA4892	F	2806
POA4892	M	2812
POA4895	F	2099
POA4895	M	2350
POA5000	F	7194
POA5000	M	7919
POA5006	F	3567
POA5006	M	3392
POA5007	F	3571
POA5007	M	3511
POA5008	F	6824
POA5008	M	6856
POA5009	F	2498
POA5009	M	2534
POA5010	F	3103
POA5010	M	2748
POA5011	F	5916
POA5011	M	5796
POA5012	F	5578
POA5012	M	5594
POA5013	F	4961
POA5013	M	5024
POA5014	F	6064
POA5014	M	5696
POA5015	F	2886
POA5015	M	2807
POA5016	F	4658
POA5016	M	4187
POA5017	F	2611
POA5017	M	2408
POA5018	F	2807
POA5018	M	2767
POA5019	F	4741
POA5019	M	4376
POA5020	F	1600
POA5020	M	1512
POA5021	F	2982
POA5021	M	2803
POA5022	F	7967
POA5022	M	7772
POA5023	F	8647
POA5023	M	7922
POA5024	F	7116
POA5024	M	6729
POA5025	F	4237
POA5025	M	4018
POA5031	F	5078
POA5031	M	4853
POA5032	F	6458
POA5032	M	6253
POA5033	F	4259
POA5033	M	4114
POA5034	F	5276
POA5034	M	4767
POA5035	F	3130
POA5035	M	2975
POA5037	F	5560
POA5037	M	5227
POA5038	F	7847
POA5038	M	7413
POA5039	F	4559
POA5039	M	4286
POA5040	F	1310
POA5040	M	1194
POA5041	F	6999
POA5041	M	6393
POA5042	F	5671
POA5042	M	5164
POA5043	F	9961
POA5043	M	8825
POA5044	F	5749
POA5044	M	5127
POA5045	F	8090
POA5045	M	7498
POA5046	F	4801
POA5046	M	4288
POA5047	F	4303
POA5047	M	3962
POA5048	F	7547
POA5048	M	6672
POA5049	F	4995
POA5049	M	4771
POA5050	F	2891
POA5050	M	2713
POA5051	F	7081
POA5051	M	6995
POA5052	F	3246
POA5052	M	3122
POA5061	F	5099
POA5061	M	4595
POA5062	F	7776
POA5062	M	7146
POA5063	F	6538
POA5063	M	5768
POA5064	F	5301
POA5064	M	4549
POA5065	F	5505
POA5065	M	4691
POA5066	F	6055
POA5066	M	5670
POA5067	F	5170
POA5067	M	4967
POA5068	F	6631
POA5068	M	5551
POA5069	F	4184
POA5069	M	4110
POA5070	F	7544
POA5070	M	6731
POA5072	F	6593
POA5072	M	6073
POA5073	F	7804
POA5073	M	7436
POA5074	F	6618
POA5074	M	6325
POA5075	F	5471
POA5075	M	5159
POA5076	F	4616
POA5076	M	4560
POA5081	F	4748
POA5081	M	4524
POA5082	F	7392
POA5082	M	7542
POA5083	F	3772
POA5083	M	3724
POA5084	F	4703
POA5084	M	5353
POA5085	F	9815
POA5085	M	10158
POA5086	F	8337
POA5086	M	7812
POA5087	F	5859
POA5087	M	5517
POA5088	F	1673
POA5088	M	1617
POA5089	F	3251
POA5089	M	3337
POA5090	F	4238
POA5090	M	3649
POA5091	F	3817
POA5091	M	3685
POA5092	F	8911
POA5092	M	8655
POA5093	F	4506
POA5093	M	4502
POA5094	F	431
POA5094	M	473
POA5095	F	10224
POA5095	M	10305
POA5096	F	6676
POA5096	M	6709
POA5097	F	6888
POA5097	M	6678
POA5098	F	6236
POA5098	M	6084
POA5106	F	78
POA5106	M	121
POA5107	F	8581
POA5107	M	8516
POA5108	F	20391
POA5108	M	20213
POA5109	F	10538
POA5109	M	10318
POA5110	F	4555
POA5110	M	4405
POA5111	F	33
POA5111	M	240
POA5112	F	9779
POA5112	M	9640
POA5113	F	9406
POA5113	M	9483
POA5114	F	17332
POA5114	M	16627
POA5115	F	5318
POA5115	M	5071
POA5116	F	4955
POA5116	M	4499
POA5117	F	1438
POA5117	M	1488
POA5118	F	9413
POA5118	M	8996
POA5120	F	946
POA5120	M	1035
POA5121	F	834
POA5121	M	836
POA5125	F	9943
POA5125	M	9280
POA5126	F	3580
POA5126	M	3600
POA5127	F	4048
POA5127	M	3708
POA5131	F	486
POA5131	M	499
POA5132	F	214
POA5132	M	218
POA5133	F	196
POA5133	M	193
POA5134	F	217
POA5134	M	222
POA5136	F	254
POA5136	M	280
POA5137	F	275
POA5137	M	297
POA5138	F	136
POA5138	M	154
POA5139	F	113
POA5139	M	119
POA5140	F	211
POA5140	M	216
POA5141	F	341
POA5141	M	337
POA5142	F	316
POA5142	M	259
POA5144	F	208
POA5144	M	211
POA5150	F	29
POA5150	M	31
POA5151	F	179
POA5151	M	189
POA5152	F	3112
POA5152	M	3021
POA5153	F	3197
POA5153	M	3234
POA5154	F	1728
POA5154	M	1633
POA5155	F	1971
POA5155	M	1853
POA5156	F	449
POA5156	M	502
POA5157	F	1464
POA5157	M	1448
POA5158	F	12554
POA5158	M	12184
POA5159	F	16719
POA5159	M	16214
POA5160	F	15
POA5160	M	16
POA5161	F	5147
POA5161	M	5005
POA5162	F	17587
POA5162	M	16709
POA5163	F	7235
POA5163	M	6887
POA5164	F	2728
POA5164	M	2559
POA5165	F	2690
POA5165	M	2699
POA5166	F	914
POA5166	M	961
POA5167	F	2883
POA5167	M	2820
POA5168	F	2787
POA5168	M	2710
POA5169	F	8857
POA5169	M	8228
POA5170	F	602
POA5170	M	546
POA5171	F	3036
POA5171	M	2883
POA5172	F	1983
POA5172	M	1948
POA5173	F	6608
POA5173	M	6156
POA5174	F	1454
POA5174	M	1466
POA5201	F	966
POA5201	M	971
POA5202	F	426
POA5202	M	444
POA5203	F	646
POA5203	M	627
POA5204	F	1438
POA5204	M	1387
POA5210	F	869
POA5210	M	853
POA5211	F	8074
POA5211	M	7203
POA5212	F	1081
POA5212	M	1017
POA5213	F	561
POA5213	M	591
POA5214	F	4381
POA5214	M	4018
POA5220	F	75
POA5220	M	78
POA5221	F	144
POA5221	M	142
POA5222	F	308
POA5222	M	323
POA5223	F	1776
POA5223	M	1861
POA5231	F	599
POA5231	M	627
POA5232	F	205
POA5232	M	218
POA5233	F	733
POA5233	M	742
POA5234	F	641
POA5234	M	656
POA5235	F	1240
POA5235	M	1234
POA5236	F	150
POA5236	M	156
POA5237	F	163
POA5237	M	193
POA5238	F	2006
POA5238	M	2082
POA5240	F	227
POA5240	M	262
POA5241	F	1325
POA5241	M	1207
POA5242	F	837
POA5242	M	778
POA5243	F	423
POA5243	M	406
POA5244	F	2106
POA5244	M	2158
POA5245	F	1578
POA5245	M	1505
POA5250	F	1803
POA5250	M	1717
POA5251	F	7671
POA5251	M	6956
POA5252	F	3295
POA5252	M	3220
POA5253	F	9268
POA5253	M	9223
POA5254	F	1134
POA5254	M	1247
POA5255	F	4769
POA5255	M	4479
POA5256	F	672
POA5256	M	684
POA5259	F	500
POA5259	M	606
POA5260	F	892
POA5260	M	865
POA5261	F	170
POA5261	M	199
POA5262	F	181
POA5262	M	226
POA5263	F	63
POA5263	M	72
POA5264	F	645
POA5264	M	606
POA5265	F	201
POA5265	M	236
POA5266	F	279
POA5266	M	341
POA5267	F	948
POA5267	M	1009
POA5268	F	1683
POA5268	M	1858
POA5269	F	116
POA5269	M	142
POA5270	F	283
POA5270	M	321
POA5271	F	3584
POA5271	M	3846
POA5272	F	368
POA5272	M	422
POA5273	F	52
POA5273	M	62
POA5275	F	1163
POA5275	M	1246
POA5276	F	580
POA5276	M	599
POA5277	F	1404
POA5277	M	1512
POA5278	F	238
POA5278	M	282
POA5279	F	271
POA5279	M	256
POA5280	F	3694
POA5280	M	3674
POA5290	F	13162
POA5290	M	12351
POA5291	F	4187
POA5291	M	4984
POA5301	F	266
POA5301	M	310
POA5302	F	428
POA5302	M	426
POA5303	F	95
POA5303	M	119
POA5304	F	370
POA5304	M	402
POA5306	F	29
POA5306	M	40
POA5307	F	295
POA5307	M	284
POA5308	F	63
POA5308	M	78
POA5309	F	72
POA5309	M	84
POA5310	F	29
POA5310	M	30
POA5311	F	202
POA5311	M	220
POA5320	F	306
POA5320	M	338
POA5321	F	151
POA5321	M	402
POA5322	F	462
POA5322	M	537
POA5330	F	1693
POA5330	M	1672
POA5331	F	147
POA5331	M	170
POA5332	F	204
POA5332	M	205
POA5333	F	2954
POA5333	M	2854
POA5340	F	707
POA5340	M	722
POA5341	F	3859
POA5341	M	3800
POA5342	F	560
POA5342	M	567
POA5343	F	2461
POA5343	M	2388
POA5344	F	451
POA5344	M	534
POA5345	F	1802
POA5345	M	1786
POA5346	F	180
POA5346	M	200
POA5350	F	224
POA5350	M	252
POA5351	F	2889
POA5351	M	2978
POA5352	F	2658
POA5352	M	2559
POA5353	F	1867
POA5353	M	1903
POA5354	F	162
POA5354	M	205
POA5355	F	3898
POA5355	M	3696
POA5356	F	374
POA5356	M	436
POA5357	F	199
POA5357	M	226
POA5360	F	539
POA5360	M	583
POA5371	F	596
POA5371	M	673
POA5372	F	1112
POA5372	M	1096
POA5373	F	1699
POA5373	M	1726
POA5374	F	725
POA5374	M	752
POA5381	F	180
POA5381	M	208
POA5400	F	448
POA5400	M	429
POA5401	F	421
POA5401	M	426
POA5410	F	162
POA5410	M	151
POA5411	F	163
POA5411	M	159
POA5412	F	621
POA5412	M	585
POA5413	F	404
POA5413	M	431
POA5414	F	71
POA5414	M	80
POA5415	F	112
POA5415	M	114
POA5416	F	120
POA5416	M	122
POA5417	F	772
POA5417	M	711
POA5418	F	54
POA5418	M	62
POA5419	F	105
POA5419	M	120
POA5420	F	39
POA5420	M	41
POA5421	F	63
POA5421	M	71
POA5422	F	844
POA5422	M	839
POA5431	F	456
POA5431	M	451
POA5432	F	69
POA5432	M	68
POA5433	F	639
POA5433	M	615
POA5434	F	234
POA5434	M	224
POA5440	F	113
POA5440	M	151
POA5451	F	339
POA5451	M	357
POA5452	F	206
POA5452	M	239
POA5453	F	2515
POA5453	M	2425
POA5454	F	181
POA5454	M	212
POA5455	F	25
POA5455	M	30
POA5460	F	382
POA5460	M	367
POA5461	F	1296
POA5461	M	1251
POA5462	F	250
POA5462	M	273
POA5464	F	289
POA5464	M	346
POA5470	F	59
POA5470	M	81
POA5471	F	43
POA5471	M	43
POA5472	F	83
POA5472	M	83
POA5473	F	372
POA5473	M	385
POA5480	F	365
POA5480	M	408
POA5481	F	262
POA5481	M	292
POA5482	F	269
POA5482	M	249
POA5483	F	166
POA5483	M	174
POA5485	F	296
POA5485	M	290
POA5490	F	93
POA5490	M	82
POA5491	F	917
POA5491	M	898
POA5493	F	43
POA5493	M	45
POA5495	F	277
POA5495	M	312
POA5501	F	3507
POA5501	M	3820
POA5502	F	765
POA5502	M	778
POA5510	F	48
POA5510	M	66
POA5520	F	280
POA5520	M	309
POA5521	F	75
POA5521	M	74
POA5522	F	725
POA5522	M	699
POA5523	F	995
POA5523	M	936
POA5540	F	7818
POA5540	M	7527
POA5550	F	419
POA5550	M	494
POA5552	F	176
POA5552	M	207
POA5554	F	2656
POA5554	M	2578
POA5555	F	225
POA5555	M	276
POA5556	F	2024
POA5556	M	2016
POA5558	F	2405
POA5558	M	2419
POA5560	F	221
POA5560	M	254
POA5570	F	243
POA5570	M	304
POA5571	F	894
POA5571	M	952
POA5572	F	69
POA5572	M	75
POA5573	F	1016
POA5573	M	1023
POA5575	F	1138
POA5575	M	1193
POA5576	F	533
POA5576	M	543
POA5577	F	240
POA5577	M	283
POA5580	F	171
POA5580	M	178
POA5581	F	257
POA5581	M	286
POA5582	F	323
POA5582	M	328
POA5583	F	368
POA5583	M	414
POA5600	F	3032
POA5600	M	3176
POA5601	F	211
POA5601	M	259
POA5602	F	632
POA5602	M	712
POA5603	F	208
POA5603	M	240
POA5604	F	94
POA5604	M	101
POA5605	F	880
POA5605	M	813
POA5606	F	7167
POA5606	M	6963
POA5607	F	2228
POA5607	M	2693
POA5608	F	6741
POA5608	M	6614
POA5609	F	999
POA5609	M	954
POA5630	F	64
POA5630	M	71
POA5631	F	542
POA5631	M	506
POA5632	F	123
POA5632	M	134
POA5633	F	157
POA5633	M	163
POA5640	F	507
POA5640	M	511
POA5641	F	498
POA5641	M	528
POA5642	F	112
POA5642	M	141
POA5650	F	85
POA5650	M	97
POA5651	F	34
POA5651	M	37
POA5652	F	378
POA5652	M	351
POA5653	F	34
POA5653	M	46
POA5654	F	112
POA5654	M	128
POA5655	F	47
POA5655	M	53
POA5660	F	25
POA5660	M	24
POA5661	F	65
POA5661	M	80
POA5670	F	224
POA5670	M	259
POA5671	F	71
POA5671	M	93
POA5680	F	1004
POA5680	M	1116
POA5690	F	1811
POA5690	M	1849
POA5700	F	5682
POA5700	M	5452
POA5701	F	4
POA5701	M	3
POA5710	F	1089
POA5710	M	1585
POA5713	F	6
POA5713	M	12
POA5715	F	22
POA5715	M	22
POA5717	F	4
POA5717	M	15
POA5719	F	18
POA5719	M	23
POA5720	F	72
POA5720	M	124
POA5722	F	144
POA5722	M	172
POA5723	F	864
POA5723	M	1199
POA5724	F	213
POA5724	M	218
POA5725	F	1665
POA5725	M	2224
POA5730	F	44
POA5730	M	48
POA5731	F	158
POA5731	M	344
POA5732	F	82
POA5732	M	127
POA5733	F	84
POA5733	M	146
POA5734	F	83
POA5734	M	89
POA5960	M	5
POA6000	F	5339
POA6000	M	6083
POA6003	F	1688
POA6003	M	1822
POA6004	F	5036
POA6004	M	5559
POA6005	F	2717
POA6005	M	2908
POA6006	F	4425
POA6006	M	4323
POA6007	F	3653
POA6007	M	3482
POA6008	F	7800
POA6008	M	7348
POA6009	F	9320
POA6009	M	9212
POA6010	F	8623
POA6010	M	8200
POA6011	F	4703
POA6011	M	4313
POA6012	F	4693
POA6012	M	4058
POA6014	F	10528
POA6014	M	10073
POA6015	F	3380
POA6015	M	3234
POA6016	F	5165
POA6016	M	4868
POA6017	F	2023
POA6017	M	2094
POA6018	F	19977
POA6018	M	18033
POA6019	F	10882
POA6019	M	10907
POA6020	F	10587
POA6020	M	10209
POA6021	F	10285
POA6021	M	9780
POA6022	F	2482
POA6022	M	2496
POA6023	F	7711
POA6023	M	7558
POA6024	F	6677
POA6024	M	6669
POA6025	F	15080
POA6025	M	14949
POA6026	F	11432
POA6026	M	10906
POA6027	F	20922
POA6027	M	20759
