POA_CODE_2016	HomeCensusNight	persons
POA3064	0	1735
POA3064	1	73726
POA3065	0	558
POA3065	1	9891
POA3066	0	343
POA3066	1	8172
POA3067	0	421
POA3067	1	7781
POA3068	0	1035
POA3068	1	17628
POA3070	0	1101
POA3070	1	23465
POA3071	0	760
POA3071	1	17806
POA3072	0	1280
POA3072	1	31569
POA3073	0	1648
POA3073	1	48831
POA3074	0	586
POA3074	1	19934
POA3075	0	704
POA3075	1	21893
POA3076	0	749
POA3076	1	31648
POA3078	0	534
POA3078	1	11106
POA3079	0	706
POA3079	1	15285
POA3081	0	485
POA3081	1	12941
POA3082	0	857
POA3082	1	28850
POA3083	0	1094
POA3083	1	30426
POA3084	0	995
POA3084	1	24523
POA3085	0	543
POA3085	1	13344
POA3086	0	55
POA3086	1	859
POA3087	0	349
POA3087	1	8680
POA3088	0	1110
POA3088	1	25783
POA3089	0	489
POA3089	1	11245
POA3090	0	76
POA3090	1	2289
POA3091	0	74
POA3091	1	1510
POA3093	0	193
POA3093	1	3700
POA3094	0	431
POA3094	1	8530
POA3095	0	1182
POA3095	1	26594
POA3096	0	96
POA3096	1	1870
POA3097	0	78
POA3097	1	1368
POA3099	0	233
POA3099	1	4643
POA3101	0	1166
POA3101	1	23441
POA3102	0	256
POA3102	1	6382
POA3103	0	631
POA3103	1	14709
POA3104	0	740
POA3104	1	19660
POA3105	0	359
POA3105	1	10521
POA3106	0	600
POA3106	1	16021
POA3107	0	467
POA3107	1	13092
POA3108	0	766
POA3108	1	20060
POA3109	0	910
POA3109	1	27451
POA3111	0	492
POA3111	1	11859
POA3113	0	401
POA3113	1	8059
POA3114	0	186
POA3114	1	3640
POA3115	0	176
POA3115	1	3619
POA3116	0	502
POA3116	1	9368
POA3121	0	1605
POA3121	1	28895
POA3122	0	1229
POA3122	1	22281
POA3123	0	622
POA3123	1	13696
POA3124	0	916
POA3124	1	21178
POA3125	0	540
POA3125	1	14478
POA3126	0	308
POA3126	1	7754
POA3127	0	861
POA3127	1	17584
POA3128	0	706
POA3128	1	19121
POA3129	0	618
POA3129	1	16755
POA3130	0	1188
POA3130	1	30992
POA3131	0	778
POA3131	1	21724
POA3132	0	639
POA3132	1	15510
POA3133	0	811
POA3133	1	21315
POA3134	0	1321
POA3134	1	31458
POA3135	0	750
POA3135	1	19206
POA3136	0	1816
POA3136	1	42555
POA3137	0	629
POA3137	1	13247
POA3138	0	897
POA3138	1	21069
POA3139	0	681
POA3139	1	13036
POA3140	0	767
POA3140	1	15764
POA3141	0	1394
POA3141	1	23760
POA3142	0	836
POA3142	1	12070
POA3143	0	513
POA3143	1	8539
POA3144	0	579
POA3144	1	10305
POA3145	0	941
POA3145	1	22353
POA3146	0	1005
POA3146	1	24252
POA3147	0	545
POA3147	1	14086
POA3148	0	320
POA3148	1	8324
POA3149	0	1228
POA3149	1	32386
POA3150	0	2095
POA3150	1	57982
POA3151	0	368
POA3151	1	9904
POA3152	0	1144
POA3152	1	31949
POA3153	0	769
POA3153	1	19786
POA3154	0	208
POA3154	1	4206
POA3155	0	864
POA3155	1	21330
POA3156	0	1397
POA3156	1	36063
POA3158	0	315
POA3158	1	6336
POA3159	0	101
POA3159	1	2547
POA3160	0	379
POA3160	1	8640
POA3161	0	689
POA3161	1	14583
POA3162	0	674
POA3162	1	16778
POA3163	0	1113
POA3163	1	31242
POA3165	0	928
POA3165	1	26707
POA3166	0	799
POA3166	1	22965
POA3167	0	284
POA3167	1	8978
POA3168	0	529
POA3168	1	19673
POA3169	0	516
POA3169	1	19608
POA3170	0	636
POA3170	1	18735
POA3171	0	646
POA3171	1	21072
POA3172	0	806
POA3172	1	22286
POA3173	0	671
POA3173	1	25115
POA3174	0	1108
POA3174	1	37352
POA3175	0	1587
POA3175	1	51712
POA3177	0	379
POA3177	1	10929
POA3178	0	1088
POA3178	1	32582
POA3179	0	186
POA3179	1	5836
POA3180	0	337
POA3180	1	7124
POA3181	0	1081
POA3181	1	19180
POA3182	0	1204
POA3182	1	22189
POA3183	0	779
POA3183	1	17710
POA3184	0	807
POA3184	1	14741
POA3185	0	580
POA3185	1	12345
POA3186	0	1324
POA3186	1	21924
POA3187	0	659
POA3187	1	15336
POA3188	0	808
POA3188	1	17271
POA3189	0	244
POA3189	1	5652
POA3190	0	397
POA3190	1	10054
POA3191	0	507
POA3191	1	9736
POA3192	0	943
POA3192	1	21349
POA3193	0	945
POA3193	1	18563
POA3194	0	596
POA3194	1	12368
POA3195	0	1462
POA3195	1	34404
POA3196	0	1073
POA3196	1	24251
POA3197	0	587
POA3197	1	10964
POA3198	0	728
POA3198	1	15730
POA3199	0	2441
POA3199	1	51857
POA3200	0	187
POA3200	1	5577
POA3201	0	774
POA3201	1	19932
POA3202	0	84
POA3202	1	2820
POA3204	0	1105
POA3204	1	29530
POA3205	0	595
POA3205	1	10317
POA3206	0	660
POA3206	1	9699
POA3207	0	827
POA3207	1	15348
POA3211	0	71
POA3211	1	1246
POA3212	0	739
POA3212	1	15911
POA3213	0	161
POA3213	1	3871
POA3214	0	1024
POA3214	1	22937
POA3215	0	908
POA3215	1	19706
POA3216	0	2862
POA3216	1	53415
POA3217	0	274
POA3217	1	6338
POA3218	0	641
POA3218	1	12792
POA3219	0	1010
POA3219	1	18708
POA3220	0	998
POA3220	1	15353
POA3221	0	45
POA3221	1	706
POA3222	0	864
POA3222	1	14095
POA3223	0	618
POA3223	1	6778
POA3224	0	811
POA3224	1	13374
POA3225	0	496
POA3225	1	3563
POA3226	0	1063
POA3226	1	13102
POA3227	0	425
POA3227	1	4389
POA3228	0	1265
POA3228	1	16676
POA3230	0	269
POA3230	1	2284
POA3231	0	184
POA3231	1	1078
POA3232	0	174
POA3232	1	942
POA3233	0	305
POA3233	1	1727
POA3234	0	36
POA3234	1	147
POA3235	0	53
POA3235	1	331
POA3236	0	31
POA3236	1	202
POA3237	0	16
POA3237	1	195
POA3238	0	22
POA3238	1	196
POA3239	0	24
POA3239	1	400
POA3240	0	103
POA3240	1	1925
POA3241	0	159
POA3241	1	2410
POA3242	0	36
POA3242	1	790
POA3243	0	24
POA3243	1	335
POA3249	0	190
POA3249	1	3011
POA3250	0	798
POA3250	1	11451
POA3251	0	41
POA3251	1	481
POA3254	0	17
POA3254	1	294
POA3260	0	331
POA3260	1	4434
POA3264	0	173
POA3264	1	2115
POA3265	0	118
POA3265	1	2502
POA3266	0	177
POA3266	1	2893
POA3267	0	21
POA3267	1	225
POA3268	0	204
POA3268	1	2397
POA3269	0	45
POA3269	1	681
POA3270	0	45
POA3270	1	204
POA3271	0	18
POA3271	1	176
POA3272	0	91
POA3272	1	1442
POA3273	0	3
POA3273	1	135
POA3274	0	9
POA3274	1	231
POA3275	0	18
POA3275	1	415
POA3276	0	5
POA3276	1	470
POA3277	0	111
POA3277	1	1813
POA3278	0	11
POA3278	1	295
POA3279	0	15
POA3279	1	278
POA3280	0	2006
POA3280	1	29558
POA3281	0	112
POA3281	1	1590
POA3282	0	126
POA3282	1	2237
POA3283	0	84
POA3283	1	1275
POA3284	0	309
POA3284	1	3132
POA3285	0	71
POA3285	1	1137
POA3286	0	18
POA3286	1	550
POA3287	0	13
POA3287	1	420
POA3289	0	36
POA3289	1	722
POA3292	0	41
POA3292	1	144
POA3293	0	21
POA3293	1	282
POA3294	0	78
POA3294	1	884
POA3300	0	727
POA3300	1	9361
POA3301	0	89
POA3301	1	1124
POA3302	0	29
POA3302	1	350
POA3303	0	19
POA3303	1	316
POA3304	0	184
POA3304	1	2542
POA3305	0	975
POA3305	1	11841
POA3309	0	12
POA3309	1	112
POA3310	0	19
POA3310	1	260
POA3311	0	116
POA3311	1	1585
POA3312	0	46
POA3312	1	989
POA3314	0	60
POA3314	1	465
POA3315	0	106
POA3315	1	1523
POA3317	0	7
POA3317	1	189
POA3318	0	117
POA3318	1	1145
POA3319	0	21
POA3319	1	328
POA3321	0	78
POA3321	1	1437
POA3322	0	10
POA3322	1	166
POA3323	0	8
POA3323	1	84
POA3324	0	38
POA3324	1	489
POA3325	0	35
POA3325	1	447
POA3328	0	70
POA3328	1	1650
POA3329	0	13
POA3329	1	270
POA3330	0	19
POA3330	1	202
POA3331	0	227
POA3331	1	5770
POA3332	0	38
POA3332	1	970
POA3333	0	45
POA3333	1	785
POA3334	0	21
POA3334	1	547
POA3335	0	142
POA3335	1	5721
POA3337	0	1265
POA3337	1	35190
POA3338	0	734
POA3338	1	22687
POA3340	0	813
POA3340	1	20305
POA3341	0	104
POA3341	1	1562
POA3342	0	169
POA3342	1	3274
POA3345	0	44
POA3345	1	1111
POA3350	0	3461
POA3350	1	55690
POA3351	0	436
POA3351	1	7729
POA3352	0	907
POA3352	1	15094
POA3355	0	838
POA3355	1	12173
POA3356	0	814
POA3356	1	15504
POA3357	0	247
POA3357	1	3466
POA3360	0	35
POA3360	1	734
POA3361	0	48
POA3361	1	635
POA3363	0	204
POA3363	1	3273
POA3364	0	135
POA3364	1	2020
POA3370	0	116
POA3370	1	1668
POA3371	0	62
POA3371	1	930
POA3373	0	157
POA3373	1	2135
POA3374	0	17
POA3374	1	383
POA3375	0	15
POA3375	1	194
POA3377	0	578
POA3377	1	8840
POA3378	0	6
POA3378	1	137
POA3379	0	60
POA3379	1	748
POA3380	0	376
POA3380	1	5655
POA3381	0	93
POA3381	1	1119
POA3384	0	38
POA3384	1	515
POA3385	0	23
POA3385	1	487
POA3387	0	12
POA3387	1	301
POA3388	0	36
POA3388	1	527
POA3390	0	53
POA3390	1	863
POA3391	0	20
POA3391	1	152
POA3392	0	53
POA3392	1	526
POA3393	0	169
POA3393	1	2518
POA3395	0	36
POA3395	1	322
POA3396	0	57
POA3396	1	680
POA3400	0	1002
POA3400	1	13537
POA3401	0	303
POA3401	1	4116
POA3407	0	38
POA3407	1	385
POA3409	0	66
POA3409	1	870
POA3412	0	28
POA3412	1	275
POA3413	0	13
POA3413	1	204
POA3414	0	117
POA3414	1	1709
POA3415	1	40
POA3418	0	163
POA3418	1	2602
POA3419	0	84
POA3419	1	718
POA3420	0	29
POA3420	1	251
POA3423	0	30
POA3423	1	449
POA3424	0	55
POA3424	1	710
POA3427	0	87
POA3427	1	2671
POA3428	0	30
POA3428	1	647
POA3429	0	1473
POA3429	1	34825
POA3430	0	7
POA3430	1	311
POA3431	0	217
POA3431	1	3728
POA3432	0	10
POA3432	1	187
POA3433	0	11
POA3433	1	209
POA3434	0	235
POA3434	1	4833
POA3435	0	160
POA3435	1	2716
POA3437	0	491
POA3437	1	9954
POA3438	0	101
POA3438	1	2285
POA3440	0	131
POA3440	1	1912
POA3441	0	72
POA3441	1	1263
POA3442	0	381
POA3442	1	7083
POA3444	0	544
POA3444	1	8652
POA3446	0	48
POA3446	1	981
POA3447	0	30
POA3447	1	423
POA3448	0	48
POA3448	1	824
POA3450	0	427
POA3450	1	6408
POA3451	0	316
POA3451	1	5337
POA3453	0	134
POA3453	1	1594
POA3458	0	161
POA3458	1	1791
POA3460	0	221
POA3460	1	2343
POA3461	0	298
POA3461	1	3852
POA3462	0	78
POA3462	1	1096
POA3463	0	140
POA3463	1	2309
POA3464	0	48
POA3464	1	1067
POA3465	0	526
POA3465	1	9247
POA3467	0	66
POA3467	1	1130
POA3468	0	27
POA3468	1	259
POA3469	0	25
POA3469	1	253
POA3472	0	108
POA3472	1	1375
POA3475	0	26
POA3475	1	321
POA3477	0	52
POA3477	1	775
POA3478	0	125
POA3478	1	2331
POA3480	0	126
POA3480	1	1730
POA3482	0	7
POA3482	1	155
POA3483	0	54
POA3483	1	832
POA3485	0	19
POA3485	1	283
POA3487	0	3
POA3487	1	94
POA3488	0	3
POA3488	1	108
POA3489	0	9
POA3489	1	45
POA3490	0	98
POA3490	1	1195
POA3491	0	11
POA3491	1	125
POA3494	0	40
POA3494	1	621
POA3496	0	350
POA3496	1	5874
POA3498	0	273
POA3498	1	5053
POA3500	0	1949
POA3500	1	30787
POA3501	0	75
POA3501	1	1863
POA3505	0	309
POA3505	1	4527
POA3506	0	3
POA3506	1	35
POA3507	0	11
POA3507	1	145
POA3509	0	11
POA3509	1	219
POA3512	0	18
POA3512	1	350
POA3515	0	85
POA3515	1	1860
POA3516	0	51
POA3516	1	644
POA3517	0	81
POA3517	1	1332
POA3518	0	85
POA3518	1	1220
POA3520	0	14
POA3520	1	161
POA3521	0	39
POA3521	1	625
POA3522	0	32
POA3522	1	301
POA3523	0	224
POA3523	1	3390
POA3525	0	84
POA3525	1	1216
POA3527	0	42
POA3527	1	743
POA3529	0	4
POA3529	1	110
POA3530	0	7
POA3530	1	121
POA3531	0	24
POA3531	1	167
POA3533	0	47
POA3533	1	724
POA3537	0	83
POA3537	1	953
POA3540	0	25
POA3540	1	266
POA3542	0	13
POA3542	1	142
POA3544	0	20
POA3544	1	229
POA3546	0	24
POA3546	1	373
POA3549	0	160
POA3549	1	3361
POA3550	0	2341
POA3550	1	37999
POA3551	0	1391
POA3551	1	28177
POA3555	0	1138
POA3555	1	18555
POA3556	0	714
POA3556	1	12376
POA3557	0	39
POA3557	1	745
POA3558	0	62
POA3558	1	858
POA3559	0	15
POA3559	1	533
POA3561	0	326
POA3561	1	4108
POA3562	0	21
POA3562	1	255
POA3563	0	44
POA3563	1	767
POA3564	0	1078
POA3564	1	14865
POA3565	0	4
POA3565	1	106
POA3566	0	46
POA3566	1	508
POA3567	0	32
POA3567	1	624
POA3568	0	200
POA3568	1	2747
POA3570	0	29
POA3570	1	723
POA3571	0	27
POA3571	1	296
POA3572	0	4
POA3572	1	144
POA3573	0	25
POA3573	1	305
POA3575	0	40
POA3575	1	763
POA3576	0	7
POA3576	1	73
POA3579	0	326
POA3579	1	5040
POA3580	0	65
POA3580	1	924
POA3581	0	8
POA3581	1	158
POA3583	0	15
POA3583	1	190
POA3584	0	69
POA3584	1	1074
POA3585	0	751
POA3585	1	10458
POA3586	0	53
POA3586	1	778
POA3588	0	18
POA3588	1	340
POA3589	0	17
POA3589	1	334
POA3590	0	28
POA3590	1	314
POA3591	0	13
POA3591	1	155
POA3594	0	20
POA3594	1	511
POA3595	0	39
POA3595	1	625
POA3596	0	5
POA3596	1	87
POA3597	0	24
POA3597	1	387
POA3599	0	11
POA3599	1	120
POA3607	0	10
POA3607	1	122
POA3608	0	178
POA3608	1	2240
POA3610	0	71
POA3610	1	1643
POA3612	0	91
POA3612	1	1615
POA3614	0	49
POA3614	1	838
POA3616	0	363
POA3616	1	4992
POA3617	0	3
POA3617	1	153
POA3618	0	37
POA3618	1	642
POA3620	0	504
POA3620	1	7733
POA3621	0	138
POA3621	1	2226
POA3622	0	28
POA3622	1	424
POA3623	0	39
POA3623	1	858
POA3624	0	26
POA3624	1	538
POA3629	0	556
POA3629	1	8573
POA3630	0	1757
POA3630	1	29511
POA3631	0	662
POA3631	1	10949
POA3633	0	29
POA3633	1	575
POA3634	0	96
POA3634	1	1701
POA3635	0	40
POA3635	1	499
POA3636	0	339
POA3636	1	4906
POA3637	0	23
POA3637	1	568
POA3638	0	137
POA3638	1	1933
POA3639	0	36
POA3639	1	498
POA3640	0	35
POA3640	1	963
POA3641	0	65
POA3641	1	1177
POA3644	0	766
POA3644	1	8462
POA3646	0	36
POA3646	1	545
POA3647	0	6
POA3647	1	32
POA3649	0	17
POA3649	1	412
POA3658	0	321
POA3658	1	5903
POA3659	0	45
POA3659	1	683
POA3660	0	442
POA3660	1	7135
POA3662	0	33
POA3662	1	1046
POA3663	0	3
POA3663	1	180
POA3664	0	71
POA3664	1	998
POA3665	0	25
POA3665	1	325
POA3666	0	332
POA3666	1	4362
POA3669	0	116
POA3669	1	1219
POA3670	0	34
POA3670	1	537
POA3672	0	694
POA3672	1	9635
POA3673	0	146
POA3673	1	1583
POA3675	0	110
POA3675	1	1698
POA3677	0	1108
POA3677	1	16987
POA3678	0	401
POA3678	1	5952
POA3682	0	36
POA3682	1	579
POA3683	0	106
POA3683	1	1655
POA3685	0	182
POA3685	1	2541
POA3687	0	82
POA3687	1	1016
POA3688	0	76
POA3688	1	1153
POA3690	0	2174
POA3690	1	31348
POA3691	0	606
POA3691	1	9102
POA3694	1	88
POA3695	0	37
POA3695	1	437
POA3697	0	69
POA3697	1	504
POA3698	0	100
POA3698	1	764
POA3699	0	89
POA3699	1	1028
POA3700	0	118
POA3700	1	1200
POA3701	0	75
POA3701	1	997
POA3704	0	5
POA3704	1	16
POA3705	0	14
POA3705	1	249
POA3707	0	180
POA3707	1	1656
POA3708	0	4
POA3708	1	52
POA3709	0	23
POA3709	1	269
POA3711	0	60
POA3711	1	431
POA3712	0	42
POA3712	1	310
POA3713	0	110
POA3713	1	911
POA3714	0	320
POA3714	1	3192
POA3715	0	32
POA3715	1	273
POA3717	0	181
POA3717	1	2472
POA3718	0	6
POA3718	1	67
POA3719	0	30
POA3719	1	339
POA3720	0	67
POA3720	1	508
POA3722	0	480
POA3722	1	4540
POA3723	0	322
POA3723	1	2688
POA3725	0	48
POA3725	1	579
POA3726	0	17
POA3726	1	383
POA3727	0	27
POA3727	1	282
POA3728	0	61
POA3728	1	571
POA3730	0	795
POA3730	1	8032
POA3732	0	27
POA3732	1	563
POA3733	0	13
POA3733	1	208
POA3735	0	45
POA3735	1	563
POA3737	0	285
POA3737	1	4020
POA3738	0	11
POA3738	1	205
POA3739	0	5
POA3739	1	207
POA3740	0	91
POA3740	1	986
POA3741	0	329
POA3741	1	2771
POA3744	0	31
POA3744	1	425
POA3746	0	44
POA3746	1	342
POA3747	0	377
POA3747	1	4249
POA3749	0	121
POA3749	1	1768
POA3750	0	175
POA3750	1	8888
POA3751	0	16
POA3751	1	260
POA3752	0	603
POA3752	1	23450
POA3753	0	62
POA3753	1	2265
POA3754	0	1116
POA3754	1	36638
POA3755	0	9
POA3755	1	248
POA3756	0	467
POA3756	1	11457
POA3757	0	405
POA3757	1	8554
POA3758	0	75
POA3758	1	2109
POA3759	0	49
POA3759	1	1011
POA3760	0	19
POA3760	1	355
POA3761	0	73
POA3761	1	1158
POA3762	0	11
POA3762	1	121
POA3763	0	85
POA3763	1	1455
POA3764	0	410
POA3764	1	8757
POA3765	0	325
POA3765	1	6437
POA3766	0	75
POA3766	1	1163
POA3767	0	70
POA3767	1	1175
POA3770	0	172
POA3770	1	3047
POA3775	0	181
POA3775	1	3686
POA3777	0	603
POA3777	1	10149
POA3778	0	14
POA3778	1	187
POA3779	0	40
POA3779	1	354
POA3781	0	147
POA3781	1	4327
POA3782	0	450
POA3782	1	7377
POA3783	0	103
POA3783	1	2242
POA3785	0	4
POA3785	1	68
POA3786	0	61
POA3786	1	1458
POA3787	0	70
POA3787	1	990
POA3788	0	93
POA3788	1	1643
POA3789	0	13
POA3789	1	254
POA3791	0	61
POA3791	1	1377
POA3792	0	65
POA3792	1	995
POA3793	0	167
POA3793	1	3412
POA3795	0	99
POA3795	1	1152
POA3796	0	458
POA3796	1	9243
POA3797	0	173
POA3797	1	3308
POA3799	0	308
POA3799	1	5494
POA3800	0	34
POA3800	1	2170
POA3802	0	666
POA3802	1	23634
POA3803	0	344
POA3803	1	10514
POA3804	0	225
POA3804	1	7872
POA3805	0	1558
POA3805	1	55376
POA3806	0	1586
POA3806	1	46940
POA3807	0	268
POA3807	1	6829
POA3808	0	170
POA3808	1	2863
POA3809	0	253
POA3809	1	6957
POA3810	0	1733
POA3810	1	46158
POA3812	0	96
POA3812	1	2216
POA3813	0	34
POA3813	1	854
POA3814	0	93
POA3814	1	2159
POA3815	0	131
POA3815	1	2886
POA3816	0	118
POA3816	1	2605
POA3818	0	773
POA3818	1	13401
POA3820	0	1004
POA3820	1	14949
POA3821	0	174
POA3821	1	2741
POA3822	0	38
POA3822	1	942
POA3823	0	99
POA3823	1	1744
POA3824	0	296
POA3824	1	4703
POA3825	0	1243
POA3825	1	19043
POA3831	0	89
POA3831	1	1614
POA3832	0	20
POA3832	1	227
POA3833	0	19
POA3833	1	283
POA3835	0	22
POA3835	1	446
POA3840	0	905
POA3840	1	15577
POA3842	0	270
POA3842	1	4511
POA3844	0	1839
POA3844	1	27148
POA3847	0	105
POA3847	1	2087
POA3850	0	1066
POA3850	1	13712
POA3851	0	395
POA3851	1	5296
POA3852	0	4
POA3852	1	91
POA3854	0	86
POA3854	1	1319
POA3856	0	42
POA3856	1	953
POA3857	0	15
POA3857	1	355
POA3858	0	206
POA3858	1	2822
POA3859	0	53
POA3859	1	783
POA3860	0	482
POA3860	1	6690
POA3862	0	216
POA3862	1	2940
POA3864	0	18
POA3864	1	199
POA3865	0	31
POA3865	1	414
POA3869	0	126
POA3869	1	1498
POA3870	0	80
POA3870	1	1187
POA3871	0	185
POA3871	1	2715
POA3873	0	24
POA3873	1	305
POA3874	0	61
POA3874	1	502
POA3875	0	1295
POA3875	1	17331
POA3878	0	103
POA3878	1	993
POA3880	0	415
POA3880	1	3617
POA3882	0	81
POA3882	1	1014
POA3885	0	131
POA3885	1	1739
POA3886	0	27
POA3886	1	361
POA3887	0	29
POA3887	1	321
POA3888	0	307
POA3888	1	3115
POA3889	0	34
POA3889	1	149
POA3890	0	39
POA3890	1	283
POA3891	0	17
POA3891	1	92
POA3892	0	104
POA3892	1	962
POA3893	1	23
POA3895	0	10
POA3895	1	177
POA3896	0	30
POA3896	1	376
POA3898	0	68
POA3898	1	717
POA3900	0	18
POA3900	1	127
POA3902	0	42
POA3902	1	369
POA3903	0	63
POA3903	1	684
POA3904	0	176
POA3904	1	1274
POA3909	0	715
POA3909	1	7191
POA3910	0	941
POA3910	1	21642
POA3911	0	190
POA3911	1	3226
POA3912	0	689
POA3912	1	14465
POA3913	0	162
POA3913	1	3177
POA3915	0	531
POA3915	1	9427
POA3916	0	110
POA3916	1	845
POA3918	0	163
POA3918	1	3535
POA3919	0	154
POA3919	1	3025
POA3920	0	57
POA3920	1	981
POA3921	0	15
POA3921	1	97
POA3922	0	772
POA3922	1	6968
POA3923	0	54
POA3923	1	462
POA3925	0	323
POA3925	1	3064
POA3926	0	261
POA3926	1	2984
POA3927	0	187
POA3927	1	1483
POA3928	0	50
POA3928	1	365
POA3929	0	136
POA3929	1	768
POA3930	0	908
POA3930	1	16974
POA3931	0	1595
POA3931	1	22399
POA3933	0	78
POA3933	1	1025
POA3934	0	1128
POA3934	1	17423
POA3936	0	872
POA3936	1	10150
POA3937	0	129
POA3937	1	1392
POA3938	0	266
POA3938	1	2555
POA3939	0	929
POA3939	1	13595
POA3940	0	323
POA3940	1	4613
POA3941	0	992
POA3941	1	11183
POA3942	0	303
POA3942	1	2014
POA3943	0	268
POA3943	1	1326
POA3944	0	156
POA3944	1	346
POA3945	0	53
POA3945	1	928
POA3946	0	30
POA3946	1	180
POA3950	0	325
POA3950	1	4475
POA3951	0	61
POA3951	1	940
POA3953	0	556
POA3953	1	7297
POA3954	0	26
POA3954	1	379
POA3956	0	210
POA3956	1	2608
POA3957	0	13
POA3957	1	269
POA3958	0	21
POA3958	1	249
POA3959	0	125
POA3959	1	1025
POA3960	0	249
POA3960	1	2232
POA3962	0	62
POA3962	1	857
POA3964	0	10
POA3964	1	121
POA3965	0	30
POA3965	1	175
POA3966	0	44
POA3966	1	465
POA3967	0	6
POA3967	1	120
POA3971	0	265
POA3971	1	3754
POA3975	0	289
POA3975	1	14958
POA3976	0	662
POA3976	1	24872
POA3977	0	3022
POA3977	1	90301
POA3978	0	311
POA3978	1	10334
POA3979	0	13
POA3979	1	309
POA3980	0	160
POA3980	1	3194
POA3981	0	177
POA3981	1	4724
POA3984	0	337
POA3984	1	4872
POA3987	0	51
POA3987	1	1476
POA3988	0	54
POA3988	1	940
POA3990	0	8
POA3990	1	97
POA3991	0	16
POA3991	1	344
POA3992	0	42
POA3992	1	924
POA3995	0	705
POA3995	1	9461
POA3996	0	544
POA3996	1	5002
POA4000	0	903
POA4000	1	15646
POA4005	0	1242
POA4005	1	16634
POA4006	0	857
POA4006	1	13673
POA4007	0	781
POA4007	1	11986
POA4008	0	19
POA4008	1	349
POA4010	0	138
POA4010	1	2163
POA4011	0	812
POA4011	1	14365
POA4012	0	1082
POA4012	1	20746
POA4013	0	216
POA4013	1	4355
POA4014	0	546
POA4014	1	11367
POA4017	0	1601
POA4017	1	35265
POA4018	0	424
POA4018	1	11728
POA4019	0	884
POA4019	1	19220
POA4020	0	1135
POA4020	1	20909
POA4021	0	394
POA4021	1	9392
POA4022	0	259
POA4022	1	6912
POA4025	0	37
POA4025	1	326
POA4029	1	81
POA4030	0	753
POA4030	1	15779
POA4031	0	667
POA4031	1	12926
POA4032	0	593
POA4032	1	15184
POA4034	0	1667
POA4034	1	42793
POA4035	0	936
POA4035	1	23271
POA4036	0	237
POA4036	1	6260
POA4037	0	284
POA4037	1	7693
POA4051	0	1533
POA4051	1	26001
POA4053	0	2033
POA4053	1	41955
POA4054	0	551
POA4054	1	13068
POA4055	0	825
POA4055	1	19735
POA4059	0	668
POA4059	1	12823
POA4060	0	752
POA4060	1	12289
POA4061	0	730
POA4061	1	15965
POA4064	0	645
POA4064	1	10186
POA4065	0	512
POA4065	1	8987
POA4066	0	912
POA4066	1	15789
POA4067	0	484
POA4067	1	9942
POA4068	0	1239
POA4068	1	22374
POA4069	0	1525
POA4069	1	32099
POA4070	0	421
POA4070	1	11191
POA4072	0	75
POA4072	1	2076
POA4073	0	330
POA4073	1	8806
POA4074	0	959
POA4074	1	22772
POA4075	0	1060
POA4075	1	22289
POA4076	0	213
POA4076	1	7897
POA4077	0	1134
POA4077	1	29623
POA4078	0	903
POA4078	1	24903
POA4101	0	1274
POA4101	1	21594
POA4102	0	376
POA4102	1	7283
POA4103	0	692
POA4103	1	13623
POA4104	0	362
POA4104	1	6170
POA4105	0	615
POA4105	1	12703
POA4106	0	69
POA4106	1	1525
POA4107	0	253
POA4107	1	6037
POA4108	0	293
POA4108	1	5733
POA4109	0	1458
POA4109	1	36150
POA4110	0	428
POA4110	1	10489
POA4111	0	78
POA4111	1	1104
POA4112	0	220
POA4112	1	7891
POA4113	0	986
POA4113	1	28921
POA4114	0	1099
POA4114	1	27966
POA4115	0	650
POA4115	1	18663
POA4116	0	787
POA4116	1	25146
POA4117	0	46
POA4117	1	1317
POA4118	0	1033
POA4118	1	29367
POA4119	0	200
POA4119	1	6142
POA4120	0	412
POA4120	1	8515
POA4121	0	1043
POA4121	1	24217
POA4122	0	1761
POA4122	1	42084
POA4123	0	698
POA4123	1	17787
POA4124	0	749
POA4124	1	18917
POA4125	0	306
POA4125	1	6838
POA4127	0	1008
POA4127	1	25368
POA4128	0	668
POA4128	1	15843
POA4129	0	236
POA4129	1	6064
POA4130	0	345
POA4130	1	8187
POA4131	0	384
POA4131	1	10055
POA4132	0	907
POA4132	1	25315
POA4133	0	765
POA4133	1	17004
POA4151	0	748
POA4151	1	15536
POA4152	0	1907
POA4152	1	42779
POA4153	0	178
POA4153	1	4197
POA4154	0	406
POA4154	1	10566
POA4155	0	74
POA4155	1	1364
POA4156	0	139
POA4156	1	3005
POA4157	0	800
POA4157	1	18233
POA4158	0	182
POA4158	1	3583
POA4159	0	621
POA4159	1	13874
POA4160	0	826
POA4160	1	17312
POA4161	0	631
POA4161	1	15621
POA4163	0	802
POA4163	1	13993
POA4164	0	588
POA4164	1	14107
POA4165	0	1753
POA4165	1	35062
POA4169	0	949
POA4169	1	13042
POA4170	0	1286
POA4170	1	23231
POA4171	0	925
POA4171	1	14795
POA4172	0	217
POA4172	1	4088
POA4173	0	430
POA4173	1	7861
POA4174	0	108
POA4174	1	2270
POA4178	0	1251
POA4178	1	23961
POA4179	0	1005
POA4179	1	18284
POA4183	0	178
POA4183	1	1923
POA4184	0	501
POA4184	1	6410
POA4205	0	216
POA4205	1	5167
POA4207	0	2473
POA4207	1	52744
POA4208	0	774
POA4208	1	19194
POA4209	0	1774
POA4209	1	48295
