POA_CODE_2016	PrivateDwelling	Sex	persons
POA2804	0	F	131
POA2804	0	M	113
POA2804	1	F	1215
POA2804	1	M	1190
POA2805	0	F	11
POA2805	0	M	14
POA2805	1	F	184
POA2805	1	M	198
POA2806	0	F	22
POA2806	0	M	16
POA2806	1	F	336
POA2806	1	M	350
POA2807	0	F	22
POA2807	0	M	19
POA2807	1	F	179
POA2807	1	M	199
POA2808	0	F	11
POA2808	0	M	11
POA2808	1	F	73
POA2808	1	M	85
POA2809	0	F	27
POA2809	0	M	24
POA2809	1	F	83
POA2809	1	M	95
POA2810	0	F	129
POA2810	0	M	124
POA2810	1	F	1404
POA2810	1	M	1400
POA2817	0	F	3
POA2817	0	M	3
POA2817	1	F	128
POA2817	1	M	141
POA2818	0	F	33
POA2818	0	M	29
POA2818	1	F	385
POA2818	1	M	383
POA2820	0	F	511
POA2820	0	M	978
POA2820	1	F	2920
POA2820	1	M	2816
POA2821	0	F	247
POA2821	0	M	214
POA2821	1	F	2178
POA2821	1	M	2084
POA2822	0	F	22
POA2822	0	M	26
POA2822	1	F	170
POA2822	1	M	190
POA2823	0	F	82
POA2823	0	M	98
POA2823	1	F	578
POA2823	1	M	631
POA2824	0	F	134
POA2824	0	M	123
POA2824	1	F	934
POA2824	1	M	947
POA2825	0	F	156
POA2825	0	M	193
POA2825	1	F	1035
POA2825	1	M	1020
POA2826	0	F	10
POA2826	0	M	7
POA2826	1	F	77
POA2826	1	M	85
POA2827	0	F	195
POA2827	0	M	192
POA2827	1	F	1664
POA2827	1	M	1580
POA2828	0	F	79
POA2828	0	M	89
POA2828	1	F	347
POA2828	1	M	351
POA2829	0	F	270
POA2829	0	M	258
POA2829	1	F	1280
POA2829	1	M	1278
POA2830	0	F	2380
POA2830	0	M	2585
POA2830	1	F	18810
POA2830	1	M	17428
POA2831	0	F	108
POA2831	0	M	163
POA2831	1	F	815
POA2831	1	M	846
POA2832	0	F	205
POA2832	0	M	251
POA2832	1	F	1044
POA2832	1	M	1077
POA2833	0	F	43
POA2833	0	M	53
POA2833	1	F	270
POA2833	1	M	298
POA2834	0	F	329
POA2834	0	M	358
POA2834	1	F	919
POA2834	1	M	1088
POA2835	0	F	322
POA2835	0	M	465
POA2835	1	F	1755
POA2835	1	M	1812
POA2836	0	F	79
POA2836	0	M	107
POA2836	1	F	386
POA2836	1	M	400
POA2838	0	F	10
POA2838	0	M	13
POA2838	1	F	130
POA2838	1	M	109
POA2839	0	F	70
POA2839	0	M	132
POA2839	1	F	561
POA2839	1	M	594
POA2840	0	F	426
POA2840	0	M	549
POA2840	1	F	1099
POA2840	1	M	1063
POA2842	0	F	27
POA2842	0	M	33
POA2842	1	F	270
POA2842	1	M	292
POA2843	0	F	85
POA2843	0	M	65
POA2843	1	F	526
POA2843	1	M	552
POA2844	0	F	145
POA2844	0	M	166
POA2844	1	F	577
POA2844	1	M	579
POA2845	0	F	104
POA2845	0	M	135
POA2845	1	F	867
POA2845	1	M	833
POA2846	0	F	26
POA2846	0	M	28
POA2846	1	F	109
POA2846	1	M	120
POA2847	0	F	117
POA2847	0	M	123
POA2847	1	F	1016
POA2847	1	M	1069
POA2848	0	F	81
POA2848	0	M	99
POA2848	1	F	711
POA2848	1	M	744
POA2849	0	F	69
POA2849	0	M	90
POA2849	1	F	665
POA2849	1	M	679
POA2850	0	F	984
POA2850	0	M	1096
POA2850	1	F	7746
POA2850	1	M	7775
POA2852	0	F	245
POA2852	0	M	265
POA2852	1	F	1490
POA2852	1	M	1531
POA2864	0	F	15
POA2864	0	M	17
POA2864	1	F	363
POA2864	1	M	385
POA2865	0	F	45
POA2865	0	M	52
POA2865	1	F	362
POA2865	1	M	381
POA2866	0	F	141
POA2866	0	M	123
POA2866	1	F	1442
POA2866	1	M	1368
POA2867	0	F	13
POA2867	0	M	16
POA2867	1	F	253
POA2867	1	M	307
POA2868	0	F	39
POA2868	0	M	31
POA2868	1	F	291
POA2868	1	M	284
POA2869	0	F	76
POA2869	0	M	101
POA2869	1	F	619
POA2869	1	M	651
POA2870	0	F	645
POA2870	0	M	597
POA2870	1	F	5462
POA2870	1	M	5186
POA2871	0	F	571
POA2871	0	M	640
POA2871	1	F	4075
POA2871	1	M	4100
POA2873	0	F	50
POA2873	0	M	51
POA2873	1	F	216
POA2873	1	M	238
POA2874	0	F	22
POA2874	0	M	42
POA2874	1	F	172
POA2874	1	M	195
POA2875	0	F	49
POA2875	0	M	40
POA2875	1	F	392
POA2875	1	M	448
POA2876	0	F	36
POA2876	0	M	33
POA2876	1	F	152
POA2876	1	M	198
POA2877	0	F	187
POA2877	0	M	259
POA2877	1	F	1712
POA2877	1	M	1689
POA2878	0	F	75
POA2878	0	M	139
POA2878	1	F	113
POA2878	1	M	134
POA2879	0	F	69
POA2879	0	M	87
POA2879	1	F	239
POA2879	1	M	296
POA2880	0	F	1130
POA2880	0	M	1210
POA2880	1	F	8341
POA2880	1	M	7901
POA2898	0	F	91
POA2898	0	M	87
POA2898	1	F	131
POA2898	1	M	151
POA2899	0	F	254
POA2899	0	M	197
POA2899	1	F	832
POA2899	1	M	758
POA2900	0	F	115
POA2900	0	M	170
POA2900	1	F	893
POA2900	1	M	865
POA2902	0	F	292
POA2902	0	M	295
POA2902	1	F	7109
POA2902	1	M	6846
POA2903	0	F	133
POA2903	0	M	132
POA2903	1	F	4406
POA2903	1	M	4313
POA2904	0	F	297
POA2904	0	M	195
POA2904	1	F	6208
POA2904	1	M	5819
POA2905	0	F	558
POA2905	0	M	511
POA2905	1	F	13770
POA2905	1	M	13297
POA2906	0	F	309
POA2906	0	M	273
POA2906	1	F	8625
POA2906	1	M	8082
POA2911	0	F	70
POA2911	0	M	69
POA2911	1	F	2153
POA2911	1	M	2127
POA2912	0	F	167
POA2912	0	M	185
POA2912	1	F	2902
POA2912	1	M	2850
POA2913	0	F	764
POA2913	0	M	774
POA2913	1	F	16713
POA2913	1	M	16334
POA2914	0	F	368
POA2914	0	M	392
POA2914	1	F	12210
POA2914	1	M	11871
POA3000	0	F	7999
POA3000	0	M	8664
POA3000	1	F	16934
POA3000	1	M	15600
POA3002	0	F	1193
POA3002	0	M	954
POA3002	1	F	2138
POA3002	1	M	1912
POA3003	0	F	301
POA3003	0	M	698
POA3003	1	F	2246
POA3003	1	M	2346
POA3004	0	F	1431
POA3004	0	M	1569
POA3004	1	F	4041
POA3004	1	M	3823
POA3005	0	F	216
POA3005	0	M	290
POA3005	1	F	198
POA3005	1	M	173
POA3006	0	F	3516
POA3006	0	M	3562
POA3006	1	F	7973
POA3006	1	M	7902
POA3008	0	F	1214
POA3008	0	M	1200
POA3008	1	F	4480
POA3008	1	M	4712
POA3010	0	F	1041
POA3010	0	M	843
POA3010	1	F	17
POA3010	1	M	14
POA3011	0	F	1179
POA3011	0	M	1239
POA3011	1	F	9237
POA3011	1	M	9941
POA3012	0	F	805
POA3012	0	M	924
POA3012	1	F	12032
POA3012	1	M	12251
POA3013	0	F	428
POA3013	0	M	349
POA3013	1	F	7203
POA3013	1	M	6749
POA3015	0	F	392
POA3015	0	M	375
POA3015	1	F	8449
POA3015	1	M	8043
POA3016	0	F	483
POA3016	0	M	549
POA3016	1	F	7318
POA3016	1	M	7069
POA3018	0	F	294
POA3018	0	M	270
POA3018	1	F	6159
POA3018	1	M	5720
POA3019	0	F	293
POA3019	0	M	338
POA3019	1	F	4285
POA3019	1	M	4421
POA3020	0	F	1329
POA3020	0	M	1334
POA3020	1	F	20600
POA3020	1	M	21268
POA3021	0	F	1797
POA3021	0	M	1837
POA3021	1	F	25279
POA3021	1	M	25472
POA3022	0	F	158
POA3022	0	M	139
POA3022	1	F	1377
POA3022	1	M	1429
POA3023	0	F	1824
POA3023	0	M	2214
POA3023	1	F	30100
POA3023	1	M	29446
POA3024	0	F	528
POA3024	0	M	561
POA3024	1	F	11430
POA3024	1	M	11149
POA3025	0	F	508
POA3025	0	M	409
POA3025	1	F	5687
POA3025	1	M	5470
POA3026	0	F	9
POA3026	0	M	31
POA3026	1	F	18
POA3026	1	M	37
POA3027	0	F	138
POA3027	0	M	125
POA3027	1	F	3125
POA3027	1	M	3212
POA3028	0	F	849
POA3028	0	M	870
POA3028	1	F	13725
POA3028	1	M	13507
POA3029	0	F	1944
POA3029	0	M	3000
POA3029	1	F	44085
POA3029	1	M	44163
POA3030	0	F	2665
POA3030	0	M	2412
POA3030	1	F	47520
POA3030	1	M	46972
POA3031	0	F	869
POA3031	0	M	799
POA3031	1	F	8708
POA3031	1	M	7980
POA3032	0	F	943
POA3032	0	M	952
POA3032	1	F	13850
POA3032	1	M	13380
POA3033	0	F	418
POA3033	0	M	313
POA3033	1	F	6982
POA3033	1	M	6598
POA3034	0	F	336
POA3034	0	M	287
POA3034	1	F	5599
POA3034	1	M	5314
POA3036	0	F	84
POA3036	0	M	93
POA3036	1	F	2849
POA3036	1	M	2770
POA3037	0	F	1191
POA3037	0	M	1010
POA3037	1	F	24631
POA3037	1	M	23924
POA3038	0	F	511
POA3038	0	M	454
POA3038	1	F	13087
POA3038	1	M	12963
POA3039	0	F	464
POA3039	0	M	426
POA3039	1	F	6786
POA3039	1	M	6369
POA3040	0	F	820
POA3040	0	M	724
POA3040	1	F	12541
POA3040	1	M	11510
POA3041	0	F	322
POA3041	0	M	276
POA3041	1	F	5890
POA3041	1	M	5711
POA3042	0	F	309
POA3042	0	M	313
POA3042	1	F	7730
POA3042	1	M	7204
POA3043	0	F	520
POA3043	0	M	665
POA3043	1	F	8452
POA3043	1	M	8150
POA3044	0	F	928
POA3044	0	M	802
POA3044	1	F	12798
POA3044	1	M	12258
POA3045	0	F	355
POA3045	0	M	353
POA3045	1	M	3
POA3046	0	F	1147
POA3046	0	M	1014
POA3046	1	F	15922
POA3046	1	M	15776
POA3047	0	F	919
POA3047	0	M	1014
POA3047	1	F	9322
POA3047	1	M	9778
POA3048	0	F	510
POA3048	0	M	522
POA3048	1	F	8532
POA3048	1	M	8389
POA3049	0	F	265
POA3049	0	M	221
POA3049	1	F	4484
POA3049	1	M	4301
POA3050	0	F	352
POA3050	0	M	358
POA3050	1	F	3
POA3051	0	F	1514
POA3051	0	M	1400
POA3051	1	F	6451
POA3051	1	M	6035
POA3052	0	F	1272
POA3052	0	M	949
POA3052	1	F	2247
POA3052	1	M	2095
POA3053	0	F	2081
POA3053	0	M	1694
POA3053	1	F	8123
POA3053	1	M	6933
POA3054	0	F	261
POA3054	0	M	238
POA3054	1	F	4095
POA3054	1	M	3637
POA3055	0	F	428
POA3055	0	M	381
POA3055	1	F	6780
POA3055	1	M	6293
POA3056	0	F	889
POA3056	0	M	948
POA3056	1	F	11486
POA3056	1	M	10845
POA3057	0	F	330
POA3057	0	M	306
POA3057	1	F	5632
POA3057	1	M	5046
POA3058	0	F	1040
POA3058	0	M	908
POA3058	1	F	16181
POA3058	1	M	15277
POA3059	0	F	185
POA3059	0	M	263
POA3059	1	F	7453
POA3059	1	M	7438
POA3060	0	F	511
POA3060	0	M	463
POA3060	1	F	6389
POA3060	1	M	6656
POA3061	0	F	75
POA3061	0	M	145
POA3061	1	F	2359
POA3061	1	M	2460
POA3063	0	F	10
POA3063	0	M	20
POA3063	1	F	290
POA3063	1	M	261
POA3064	0	F	1624
POA3064	0	M	1573
POA3064	1	F	35969
POA3064	1	M	35932
POA3065	0	F	1227
POA3065	0	M	1281
POA3065	1	F	4510
POA3065	1	M	4252
POA3066	0	F	515
POA3066	0	M	515
POA3066	1	F	3771
POA3066	1	M	3687
POA3067	0	F	403
POA3067	0	M	453
POA3067	1	F	3630
POA3067	1	M	3618
POA3068	0	F	696
POA3068	0	M	699
POA3068	1	F	8956
POA3068	1	M	7828
POA3070	0	F	929
POA3070	0	M	749
POA3070	1	F	11868
POA3070	1	M	10564
POA3071	0	F	690
POA3071	0	M	543
POA3071	1	F	8968
POA3071	1	M	8096
POA3072	0	F	1209
POA3072	0	M	1253
POA3072	1	F	15388
POA3072	1	M	14649
POA3073	0	F	1810
POA3073	0	M	1667
POA3073	1	F	23725
POA3073	1	M	22879
POA3074	0	F	388
POA3074	0	M	405
POA3074	1	F	9843
POA3074	1	M	9805
POA3075	0	F	502
POA3075	0	M	485
POA3075	1	F	10728
POA3075	1	M	10699
POA3076	0	F	1126
POA3076	0	M	926
POA3076	1	F	15361
POA3076	1	M	15284
POA3078	0	F	447
POA3078	0	M	497
POA3078	1	F	5496
POA3078	1	M	5011
POA3079	0	F	534
POA3079	0	M	481
POA3079	1	F	7751
POA3079	1	M	7100
POA3081	0	F	618
POA3081	0	M	536
POA3081	1	F	6212
POA3081	1	M	5908
POA3082	0	F	640
POA3082	0	M	560
POA3082	1	F	14345
POA3082	1	M	13942
POA3083	0	F	1066
POA3083	0	M	1022
POA3083	1	F	14683
POA3083	1	M	14596
POA3084	0	F	1027
POA3084	0	M	890
POA3084	1	F	12327
POA3084	1	M	11575
POA3085	0	F	383
POA3085	0	M	616
POA3085	1	F	6569
POA3085	1	M	6169
POA3086	0	F	690
POA3086	0	M	472
POA3086	1	F	25
POA3086	1	M	12
POA3087	0	F	139
POA3087	0	M	135
POA3087	1	F	4373
POA3087	1	M	4236
POA3088	0	F	522
POA3088	0	M	395
POA3088	1	F	13117
POA3088	1	M	12295
POA3089	0	F	138
POA3089	0	M	156
POA3089	1	F	5668
POA3089	1	M	5516
POA3090	0	F	29
POA3090	0	M	28
POA3090	1	F	1120
POA3090	1	M	1128
POA3091	0	F	30
POA3091	0	M	45
POA3091	1	F	704
POA3091	1	M	762
POA3093	0	F	165
POA3093	0	M	145
POA3093	1	F	1811
POA3093	1	M	1708
POA3094	0	F	127
POA3094	0	M	106
POA3094	1	F	4352
POA3094	1	M	4084
POA3095	0	F	446
POA3095	0	M	358
POA3095	1	F	13475
POA3095	1	M	12837
POA3096	0	F	97
POA3096	0	M	57
POA3096	1	F	878
POA3096	1	M	872
POA3097	0	F	65
POA3097	0	M	59
POA3097	1	F	628
POA3097	1	M	644
POA3099	0	F	99
POA3099	0	M	93
POA3099	1	F	2296
POA3099	1	M	2249
POA3101	0	F	1246
POA3101	0	M	1280
POA3101	1	F	11521
POA3101	1	M	10439
POA3102	0	F	133
POA3102	0	M	137
POA3102	1	F	3164
POA3102	1	M	3060
POA3103	0	F	399
POA3103	0	M	276
POA3103	1	F	7638
POA3103	1	M	6720
POA3104	0	F	358
POA3104	0	M	300
POA3104	1	F	9944
POA3104	1	M	9411
POA3105	0	F	206
POA3105	0	M	196
POA3105	1	F	5284
POA3105	1	M	5074
POA3106	0	F	541
POA3106	0	M	368
POA3106	1	F	7939
POA3106	1	M	7448
POA3107	0	F	391
POA3107	0	M	242
POA3107	1	F	6588
POA3107	1	M	6130
POA3108	0	F	454
POA3108	0	M	371
POA3108	1	F	10262
POA3108	1	M	9523
POA3109	0	F	621
POA3109	0	M	439
POA3109	1	F	13917
POA3109	1	M	13035
POA3111	0	F	478
POA3111	0	M	287
POA3111	1	F	5826
POA3111	1	M	5483
POA3113	0	F	163
POA3113	0	M	191
POA3113	1	F	3942
POA3113	1	M	3948
POA3114	0	F	33
POA3114	0	M	35
POA3114	1	F	1767
POA3114	1	M	1875
POA3115	0	F	52
POA3115	0	M	51
POA3115	1	F	1776
POA3115	1	M	1816
POA3116	0	F	112
POA3116	0	M	149
POA3116	1	F	4721
POA3116	1	M	4593
POA3121	0	F	1711
POA3121	0	M	1490
POA3121	1	F	14016
POA3121	1	M	13348
POA3122	0	F	1054
POA3122	0	M	1130
POA3122	1	F	10738
POA3122	1	M	10137
POA3123	0	F	439
POA3123	0	M	401
POA3123	1	F	6925
POA3123	1	M	6336
POA3124	0	F	1007
POA3124	0	M	559
POA3124	1	F	10656
POA3124	1	M	9536
POA3125	0	F	851
POA3125	0	M	595
POA3125	1	F	7009
POA3125	1	M	6443
POA3126	0	F	334
POA3126	0	M	189
POA3126	1	F	3883
POA3126	1	M	3526
POA3127	0	F	475
POA3127	0	M	372
POA3127	1	F	9049
POA3127	1	M	8174
POA3128	0	F	902
POA3128	0	M	894
POA3128	1	F	9519
POA3128	1	M	8781
POA3129	0	F	314
POA3129	0	M	268
POA3129	1	F	8581
POA3129	1	M	7948
POA3130	0	F	855
POA3130	0	M	698
POA3130	1	F	15533
POA3130	1	M	14564
POA3131	0	F	724
POA3131	0	M	538
POA3131	1	F	10878
POA3131	1	M	10136
POA3132	0	F	324
POA3132	0	M	260
POA3132	1	F	7887
POA3132	1	M	7393
POA3133	0	F	426
POA3133	0	M	279
POA3133	1	F	10829
POA3133	1	M	10203
POA3134	0	F	843
POA3134	0	M	682
POA3134	1	F	15618
POA3134	1	M	15025
POA3135	0	F	558
POA3135	0	M	530
POA3135	1	F	9641
POA3135	1	M	9132
POA3136	0	F	1196
POA3136	0	M	850
POA3136	1	F	21639
POA3136	1	M	19852
POA3137	0	F	415
POA3137	0	M	323
POA3137	1	F	6604
POA3137	1	M	6237
POA3138	0	F	400
POA3138	0	M	364
POA3138	1	F	10506
POA3138	1	M	10235
POA3139	0	F	269
POA3139	0	M	258
POA3139	1	F	6451
POA3139	1	M	6408
POA3140	0	F	345
POA3140	0	M	337
POA3140	1	F	8064
POA3140	1	M	7460
POA3141	0	F	1683
POA3141	0	M	1669
POA3141	1	F	11511
POA3141	1	M	10384
POA3142	0	F	526
POA3142	0	M	416
POA3142	1	F	6263
POA3142	1	M	5340
POA3143	0	F	347
POA3143	0	M	303
POA3143	1	F	4457
POA3143	1	M	3739
POA3144	0	F	542
POA3144	0	M	436
POA3144	1	F	5219
POA3144	1	M	4736
POA3145	0	F	643
POA3145	0	M	503
POA3145	1	F	11241
POA3145	1	M	10453
POA3146	0	F	575
POA3146	0	M	482
POA3146	1	F	12309
POA3146	1	M	11453
POA3147	0	F	482
POA3147	0	M	400
POA3147	1	F	6938
POA3147	1	M	6582
POA3148	0	F	244
POA3148	0	M	264
POA3148	1	F	4072
POA3148	1	M	4000
POA3149	0	F	679
POA3149	0	M	609
POA3149	1	F	16293
POA3149	1	M	15570
POA3150	0	F	1433
POA3150	0	M	1265
POA3150	1	F	29033
POA3150	1	M	27871
POA3151	0	F	148
POA3151	0	M	180
POA3151	1	F	4980
POA3151	1	M	4813
POA3152	0	F	1080
POA3152	0	M	777
POA3152	1	F	16087
POA3152	1	M	15120
POA3153	0	F	737
POA3153	0	M	517
POA3153	1	F	9670
POA3153	1	M	9339
POA3154	0	F	138
POA3154	0	M	121
POA3154	1	F	2049
POA3154	1	M	2009
POA3155	0	F	610
POA3155	0	M	505
POA3155	1	F	10631
POA3155	1	M	10106
POA3156	0	F	962
POA3156	0	M	818
POA3156	1	F	17842
POA3156	1	M	17381
POA3158	0	F	88
POA3158	0	M	100
POA3158	1	F	3150
POA3158	1	M	3160
POA3159	0	F	90
POA3159	0	M	82
POA3159	1	F	1205
POA3159	1	M	1202
POA3160	0	F	146
POA3160	0	M	151
POA3160	1	F	4291
POA3160	1	M	4246
POA3161	0	F	625
POA3161	0	M	480
POA3161	1	F	7084
POA3161	1	M	6720
POA3162	0	F	706
POA3162	0	M	593
POA3162	1	F	8311
POA3162	1	M	7752
POA3163	0	F	848
POA3163	0	M	780
POA3163	1	F	15572
POA3163	1	M	14638
POA3165	0	F	585
POA3165	0	M	512
POA3165	1	F	13454
POA3165	1	M	12812
POA3166	0	F	686
POA3166	0	M	626
POA3166	1	F	11270
POA3166	1	M	10889
POA3167	0	F	173
POA3167	0	M	191
POA3167	1	F	4471
POA3167	1	M	4349
POA3168	0	F	1246
POA3168	0	M	1174
POA3168	1	F	9076
POA3168	1	M	9332
POA3169	0	F	514
POA3169	0	M	495
POA3169	1	F	9380
POA3169	1	M	9640
POA3170	0	F	642
POA3170	0	M	505
POA3170	1	F	9121
POA3170	1	M	9034
POA3171	0	F	563
POA3171	0	M	613
POA3171	1	F	9905
POA3171	1	M	10484
POA3172	0	F	423
POA3172	0	M	446
POA3172	1	F	11103
POA3172	1	M	10873
POA3173	0	F	447
POA3173	0	M	397
POA3173	1	F	12522
POA3173	1	M	12270
POA3174	0	F	1225
POA3174	0	M	1240
POA3174	1	F	17798
POA3174	1	M	18051
POA3175	0	F	2169
POA3175	0	M	2418
POA3175	1	F	23205
POA3175	1	M	25554
POA3177	0	F	372
POA3177	0	M	499
POA3177	1	F	4968
POA3177	1	M	5510
POA3178	0	F	343
POA3178	0	M	335
POA3178	1	F	16539
POA3178	1	M	15940
POA3179	0	F	92
POA3179	0	M	92
POA3179	1	F	2891
POA3179	1	M	2880
POA3180	0	F	89
POA3180	0	M	86
POA3180	1	F	3596
POA3180	1	M	3482
POA3181	0	F	1627
POA3181	0	M	1374
POA3181	1	F	8740
POA3181	1	M	8330
POA3182	0	F	1920
POA3182	0	M	2389
POA3182	1	F	9621
POA3182	1	M	9582
POA3183	0	F	793
POA3183	0	M	901
POA3183	1	F	8451
POA3183	1	M	8115
POA3184	0	F	705
POA3184	0	M	621
POA3184	1	F	7329
POA3184	1	M	6464
POA3185	0	F	471
POA3185	0	M	376
POA3185	1	F	6192
POA3185	1	M	5621
POA3186	0	F	1068
POA3186	0	M	741
POA3186	1	F	11094
POA3186	1	M	9836
POA3187	0	F	597
POA3187	0	M	370
POA3187	1	F	7671
POA3187	1	M	7003
POA3188	0	F	486
POA3188	0	M	425
POA3188	1	F	8686
POA3188	1	M	8084
POA3189	0	F	176
POA3189	0	M	196
POA3189	1	F	2785
POA3189	1	M	2661
POA3190	0	F	286
POA3190	0	M	288
POA3190	1	F	5180
POA3190	1	M	4587
POA3191	0	F	565
POA3191	0	M	349
POA3191	1	F	4730
POA3191	1	M	4362
POA3192	0	F	591
POA3192	0	M	430
POA3192	1	F	10863
POA3192	1	M	9958
POA3193	0	F	389
POA3193	0	M	325
POA3193	1	F	9509
POA3193	1	M	8691
POA3194	0	F	342
POA3194	0	M	282
POA3194	1	F	6241
POA3194	1	M	5755
POA3195	0	F	831
POA3195	0	M	755
POA3195	1	F	17244
POA3195	1	M	16300
POA3196	0	F	910
POA3196	0	M	747
POA3196	1	F	12077
POA3196	1	M	11103
POA3197	0	F	276
POA3197	0	M	246
POA3197	1	F	5569
POA3197	1	M	5160
POA3198	0	F	514
POA3198	0	M	541
POA3198	1	F	7682
POA3198	1	M	7404
POA3199	0	F	2374
POA3199	0	M	2075
POA3199	1	F	25664
POA3199	1	M	23948
POA3200	0	F	365
POA3200	0	M	311
POA3200	1	F	2542
POA3200	1	M	2531
POA3201	0	F	704
POA3201	0	M	626
POA3201	1	F	9721
POA3201	1	M	9399
POA3202	0	F	233
POA3202	0	M	233
POA3202	1	F	1316
POA3202	1	M	1305
POA3204	0	F	662
POA3204	0	M	547
POA3204	1	F	14855
POA3204	1	M	14040
POA3205	0	F	612
POA3205	0	M	618
POA3205	1	F	4898
POA3205	1	M	4622
POA3206	0	F	358
POA3206	0	M	394
POA3206	1	F	4800
POA3206	1	M	4506
POA3207	0	F	701
POA3207	0	M	654
POA3207	1	F	7565
POA3207	1	M	6894
POA3211	0	F	60
POA3211	0	M	59
POA3211	1	F	575
POA3211	1	M	587
POA3212	0	F	354
POA3212	0	M	1278
POA3212	1	F	7414
POA3212	1	M	7152
POA3213	0	F	91
POA3213	0	M	92
POA3213	1	F	1909
POA3213	1	M	1872
POA3214	0	F	1058
POA3214	0	M	1084
POA3214	1	F	11124
POA3214	1	M	10518
POA3215	0	F	908
POA3215	0	M	696
POA3215	1	F	9734
POA3215	1	M	9045
POA3216	0	F	2162
POA3216	0	M	1631
POA3216	1	F	26315
POA3216	1	M	24905
POA3217	0	F	268
POA3217	0	M	231
POA3217	1	F	3031
POA3217	1	M	2975
POA3218	0	F	316
POA3218	0	M	310
POA3218	1	F	6572
POA3218	1	M	5918
POA3219	0	F	780
POA3219	0	M	628
POA3219	1	F	9397
POA3219	1	M	8577
POA3220	0	F	1063
POA3220	0	M	1117
POA3220	1	F	7539
POA3220	1	M	6952
POA3221	0	F	18
POA3221	0	M	24
POA3221	1	F	338
POA3221	1	M	340
POA3222	0	F	477
POA3222	0	M	385
POA3222	1	F	7080
POA3222	1	M	6566
POA3223	0	F	352
POA3223	0	M	343
POA3223	1	F	3323
POA3223	1	M	3150
POA3224	0	F	346
POA3224	0	M	309
POA3224	1	F	6745
POA3224	1	M	6299
POA3225	0	F	237
POA3225	0	M	156
POA3225	1	F	1820
POA3225	1	M	1573
POA3226	0	F	369
POA3226	0	M	297
POA3226	1	F	6692
POA3226	1	M	6166
POA3227	0	F	146
POA3227	0	M	168
POA3227	1	F	2180
POA3227	1	M	2096
POA3228	0	F	557
POA3228	0	M	530
POA3228	1	F	8341
POA3228	1	M	7995
POA3230	0	F	148
POA3230	0	M	146
POA3230	1	F	1096
POA3230	1	M	1082
POA3231	0	F	68
POA3231	0	M	64
POA3231	1	F	523
POA3231	1	M	533
POA3232	0	F	190
POA3232	0	M	155
POA3232	1	F	429
POA3232	1	M	418
POA3233	0	F	213
POA3233	0	M	206
POA3233	1	F	814
POA3233	1	M	790
POA3234	0	F	25
POA3234	0	M	22
POA3234	1	F	61
POA3234	1	M	73
POA3235	0	F	7
POA3235	0	M	10
POA3235	1	F	161
POA3235	1	M	167
POA3236	0	F	16
POA3236	0	M	13
POA3236	1	F	97
POA3236	1	M	86
POA3237	0	F	5
POA3237	0	M	10
POA3237	1	F	90
POA3237	1	M	118
POA3238	0	F	13
POA3238	0	M	25
POA3238	1	F	83
POA3238	1	M	101
POA3239	0	F	31
POA3239	0	M	22
POA3239	1	F	178
POA3239	1	M	189
POA3240	0	F	42
POA3240	0	M	34
POA3240	1	F	942
POA3240	1	M	965
POA3241	0	F	122
POA3241	0	M	96
POA3241	1	F	1148
POA3241	1	M	1145
POA3242	0	F	22
POA3242	0	M	33
POA3242	1	F	363
POA3242	1	M	391
POA3243	0	F	7
POA3243	0	M	8
POA3243	1	F	143
POA3243	1	M	183
POA3249	0	F	87
POA3249	0	M	103
POA3249	1	F	1418
POA3249	1	M	1500
POA3250	0	F	491
POA3250	0	M	427
POA3250	1	F	5562
POA3250	1	M	5400
POA3251	0	F	11
POA3251	0	M	16
POA3251	1	F	214
POA3251	1	M	252
POA3254	0	F	3
POA3254	0	M	4
POA3254	1	F	145
POA3254	1	M	151
POA3260	0	F	180
POA3260	0	M	167
POA3260	1	F	2134
POA3260	1	M	2136
POA3264	0	F	118
POA3264	0	M	127
POA3264	1	F	987
POA3264	1	M	961
POA3265	0	F	72
POA3265	0	M	83
POA3265	1	F	1167
POA3265	1	M	1237
POA3266	0	F	106
POA3266	0	M	76
POA3266	1	F	1362
POA3266	1	M	1398
POA3267	0	F	11
POA3267	0	M	11
POA3267	1	F	108
POA3267	1	M	105
POA3268	0	F	69
POA3268	0	M	82
POA3268	1	F	1136
POA3268	1	M	1197
POA3269	0	F	78
POA3269	0	M	118
POA3269	1	F	288
POA3269	1	M	309
POA3270	0	F	12
POA3270	0	M	28
POA3270	1	F	102
POA3270	1	M	101
POA3271	0	F	3
POA3271	0	M	5
POA3271	1	F	77
POA3271	1	M	88
POA3272	0	F	63
POA3272	0	M	57
POA3272	1	F	684
POA3272	1	M	696
POA3273	0	F	10
POA3273	0	M	6
POA3273	1	F	61
POA3273	1	M	59
POA3274	0	F	9
POA3274	0	M	11
POA3274	1	F	112
POA3274	1	M	107
POA3275	0	F	11
POA3275	0	M	12
POA3275	1	F	201
POA3275	1	M	203
POA3276	0	F	12
POA3276	0	M	15
POA3276	1	F	220
POA3276	1	M	230
POA3277	0	F	76
POA3277	0	M	76
POA3277	1	F	845
POA3277	1	M	866
POA3278	0	F	22
POA3278	0	M	17
POA3278	1	F	125
POA3278	1	M	141
POA3279	0	F	17
POA3279	0	M	8
POA3279	1	F	126
POA3279	1	M	127
POA3280	0	F	1446
POA3280	0	M	1334
POA3280	1	F	14752
