POA_CODE_2016	Age	UsualResidence	persons
POA2331	25-34	Visitor from NSW	18
POA2331	25-34	Visitor from NT	3
POA2331	25-34	Visitor from QLD	23
POA2331	25-34	Visitor from VIC	3
POA2331	25-34	Visitor from WA	3
POA2331	25-34	Visitor same SA2	3
POA2331	35-44	Home	10
POA2331	35-44	Visitor from NSW	3
POA2331	45-54	Home	12
POA2331	45-54	Visitor from NSW	12
POA2331	55-64	Home	3
POA2333	0-14	Home	3079
POA2333	0-14	Visitor from NSW	53
POA2333	0-14	Visitor from QLD	10
POA2333	0-14	Visitor same SA2	3
POA2333	15-24	Home	1544
POA2333	15-24	Visitor from NSW	94
POA2333	15-24	Visitor from QLD	3
POA2333	15-24	Visitor same SA2	9
POA2333	25-34	Home	1899
POA2333	25-34	Visitor from NSW	137
POA2333	25-34	Visitor from QLD	10
POA2333	25-34	Visitor from WA	3
POA2333	25-34	Visitor same SA2	3
POA2333	35-44	Home	1697
POA2333	35-44	Visitor from NSW	77
POA2333	35-44	Visitor from QLD	7
POA2333	35-44	Visitor same SA2	3
POA2333	45-54	Home	1821
POA2333	45-54	Visitor from NSW	79
POA2333	45-54	Visitor from QLD	8
POA2333	45-54	Visitor from VIC	3
POA2333	45-54	Visitor same SA2	3
POA2333	55-64	Home	1408
POA2333	55-64	Visitor from NSW	97
POA2333	55-64	Visitor from QLD	9
POA2333	55-64	Visitor from SA	3
POA2333	55-64	Visitor from VIC	3
POA2333	55-64	Visitor same SA2	5
POA2333	65-74	Home	939
POA2333	65-74	Visitor from NSW	40
POA2333	65-74	Visitor from QLD	3
POA2333	75-84	Home	463
POA2333	75-84	Visitor from NSW	6
POA2333	85+	Home	147
POA2333	85+	Visitor from NSW	3
POA2334	0-14	Home	696
POA2334	0-14	Visitor from NSW	19
POA2334	15-24	Home	318
POA2334	15-24	Visitor from NSW	24
POA2334	25-34	Home	415
POA2334	25-34	Visitor from NSW	25
POA2334	35-44	Home	396
POA2334	35-44	Visitor from NSW	10
POA2334	45-54	Home	300
POA2334	45-54	Visitor from NSW	14
POA2334	55-64	Home	260
POA2334	55-64	Visitor from NSW	14
POA2334	65-74	Home	220
POA2334	65-74	Visitor from NSW	7
POA2334	75-84	Home	64
POA2334	75-84	Visitor from NSW	4
POA2334	85+	Home	20
POA2335	0-14	Home	1426
POA2335	0-14	Visitor from NSW	40
POA2335	0-14	Visitor from VIC	4
POA2335	0-14	Visitor same SA2	5
POA2335	15-24	Home	682
POA2335	15-24	Visitor from NSW	23
POA2335	15-24	Visitor same SA2	3
POA2335	25-34	Home	763
POA2335	25-34	Visitor from NSW	35
POA2335	35-44	Home	862
POA2335	35-44	Visitor from NSW	14
POA2335	35-44	Visitor same SA2	4
POA2335	45-54	Home	809
POA2335	45-54	Visitor from NSW	12
POA2335	55-64	Home	694
POA2335	55-64	Visitor from NSW	14
POA2335	55-64	Visitor from QLD	3
POA2335	65-74	Home	446
POA2335	65-74	Visitor from NSW	12
POA2335	75-84	Home	165
POA2335	75-84	Visitor from NSW	7
POA2335	85+	Home	59
POA2335	85+	Visitor from NSW	10
POA2336	0-14	Home	538
POA2336	0-14	Visitor from NSW	4
POA2336	0-14	Visitor from QLD	4
POA2336	15-24	Home	257
POA2336	15-24	Visitor from NSW	15
POA2336	25-34	Home	297
POA2336	25-34	Visitor from NSW	18
POA2336	25-34	Visitor same SA2	3
POA2336	35-44	Home	326
POA2336	35-44	Visitor from NSW	5
POA2336	35-44	Visitor from QLD	3
POA2336	45-54	Home	342
POA2336	45-54	Visitor from NSW	6
POA2336	55-64	Home	323
POA2336	55-64	Visitor from NSW	8
POA2336	65-74	Home	236
POA2336	65-74	Visitor from NSW	5
POA2336	75-84	Home	107
POA2336	75-84	Visitor from NSW	9
POA2336	85+	Home	32
POA2336	85+	Visitor from NSW	7
POA2337	0-14	Home	1616
POA2337	0-14	Visitor from NSW	19
POA2337	0-14	Visitor same SA2	3
POA2337	15-24	Home	774
POA2337	15-24	Visitor from NSW	44
POA2337	25-34	Home	986
POA2337	25-34	Visitor from NSW	50
POA2337	25-34	Visitor from NT	3
POA2337	25-34	Visitor from QLD	3
POA2337	25-34	Visitor from WA	3
POA2337	35-44	Home	966
POA2337	35-44	Visitor from NSW	25
POA2337	35-44	Visitor from WA	3
POA2337	45-54	Home	970
POA2337	45-54	Visitor from NSW	30
POA2337	45-54	Visitor from QLD	4
POA2337	55-64	Home	911
POA2337	55-64	Visitor from NSW	62
POA2337	55-64	Visitor from QLD	7
POA2337	55-64	Visitor same SA2	3
POA2337	65-74	Home	657
POA2337	65-74	Visitor from NSW	33
POA2337	65-74	Visitor from QLD	6
POA2337	65-74	Visitor same SA2	3
POA2337	75-84	Home	418
POA2337	75-84	Visitor from NSW	19
POA2337	75-84	Visitor same SA2	3
POA2337	85+	Home	194
POA2337	85+	Visitor from NSW	7
POA2338	0-14	Home	229
POA2338	15-24	Home	127
POA2338	15-24	Visitor from NSW	5
POA2338	25-34	Home	99
POA2338	25-34	Visitor from NSW	7
POA2338	35-44	Home	160
POA2338	45-54	Home	185
POA2338	45-54	Visitor from NSW	5
POA2338	55-64	Home	200
POA2338	55-64	Visitor from ACT	3
POA2338	55-64	Visitor from NSW	8
POA2338	55-64	Visitor from VIC	3
POA2338	55-64	Visitor from WA	3
POA2338	65-74	Home	193
POA2338	65-74	Visitor from NSW	10
POA2338	65-74	Visitor from QLD	3
POA2338	65-74	Visitor from SA	3
POA2338	75-84	Home	104
POA2338	75-84	Visitor from SA	3
POA2338	85+	Home	45
POA2338	85+	Visitor from NSW	3
POA2339	0-14	Home	131
POA2339	0-14	Visitor from NSW	3
POA2339	15-24	Home	56
POA2339	15-24	Visitor from NSW	6
POA2339	25-34	Home	74
POA2339	25-34	Visitor from NSW	3
POA2339	35-44	Home	73
POA2339	35-44	Visitor from NSW	4
POA2339	45-54	Home	82
POA2339	45-54	Visitor from NSW	7
POA2339	55-64	Home	103
POA2339	55-64	Visitor from NSW	3
POA2339	65-74	Home	80
POA2339	65-74	Visitor from NSW	4
POA2339	65-74	Visitor same SA2	3
POA2339	75-84	Home	32
POA2339	85+	Home	11
POA2340	0-14	Home	9856
POA2340	0-14	Visitor from NSW	393
POA2340	0-14	Visitor from NT	4
POA2340	0-14	Visitor from QLD	21
POA2340	0-14	Visitor from VIC	4
POA2340	0-14	Visitor same SA2	16
POA2340	15-24	Home	5545
POA2340	15-24	Visitor from NSW	448
POA2340	15-24	Visitor from NT	3
POA2340	15-24	Visitor from QLD	22
POA2340	15-24	Visitor from VIC	5
POA2340	15-24	Visitor from WA	5
POA2340	15-24	Visitor same SA2	19
POA2340	25-34	Home	5795
POA2340	25-34	Visitor from ACT	3
POA2340	25-34	Visitor from NSW	371
POA2340	25-34	Visitor from NT	5
POA2340	25-34	Visitor from QLD	27
POA2340	25-34	Visitor from SA	10
POA2340	25-34	Visitor from VIC	25
POA2340	25-34	Visitor same SA2	10
POA2340	35-44	Home	5474
POA2340	35-44	Visitor from NSW	252
POA2340	35-44	Visitor from QLD	25
POA2340	35-44	Visitor from SA	3
POA2340	35-44	Visitor from VIC	6
POA2340	35-44	Visitor from WA	4
POA2340	35-44	Visitor same SA2	3
POA2340	45-54	Home	5922
POA2340	45-54	Visitor from NSW	264
POA2340	45-54	Visitor from QLD	42
POA2340	45-54	Visitor from SA	9
POA2340	45-54	Visitor from TAS	4
POA2340	45-54	Visitor from VIC	18
POA2340	45-54	Visitor from WA	3
POA2340	45-54	Visitor same SA2	6
POA2340	55-64	Home	5608
POA2340	55-64	Visitor from NSW	288
POA2340	55-64	Visitor from QLD	33
POA2340	55-64	Visitor from SA	11
POA2340	55-64	Visitor from TAS	9
POA2340	55-64	Visitor from VIC	36
POA2340	55-64	Visitor from WA	3
POA2340	55-64	Visitor same SA2	5
POA2340	65-74	Home	4272
POA2340	65-74	Visitor from ACT	3
POA2340	65-74	Visitor from NSW	249
POA2340	65-74	Visitor from QLD	30
POA2340	65-74	Visitor from SA	14
POA2340	65-74	Visitor from TAS	4
POA2340	65-74	Visitor from VIC	39
POA2340	65-74	Visitor from WA	8
POA2340	65-74	Visitor same SA2	5
POA2340	75-84	Home	2563
POA2340	75-84	Visitor from NSW	126
POA2340	75-84	Visitor from QLD	6
POA2340	75-84	Visitor from VIC	9
POA2340	75-84	Visitor same SA2	7
POA2340	85+	Home	1078
POA2340	85+	Visitor from NSW	35
POA2341	0-14	Home	256
POA2341	0-14	Visitor from NSW	12
POA2341	15-24	Home	129
POA2341	15-24	Visitor from NSW	10
POA2341	25-34	Home	150
POA2341	25-34	Visitor from NSW	8
POA2341	35-44	Home	148
POA2341	45-54	Home	173
POA2341	45-54	Visitor from NSW	6
POA2341	55-64	Home	235
POA2341	55-64	Visitor from NSW	5
POA2341	65-74	Home	213
POA2341	65-74	Visitor from VIC	3
POA2341	75-84	Home	123
POA2341	75-84	Visitor from NSW	3
POA2341	85+	Home	43
POA2342	0-14	Home	90
POA2342	15-24	Home	36
POA2342	25-34	Home	41
POA2342	35-44	Home	57
POA2342	45-54	Home	66
POA2342	45-54	Visitor from NSW	3
POA2342	55-64	Home	67
POA2342	55-64	Visitor from NSW	4
POA2342	65-74	Home	49
POA2342	65-74	Visitor from NSW	7
POA2342	75-84	Home	24
POA2342	85+	Home	10
POA2343	0-14	Home	888
POA2343	0-14	Visitor from NSW	17
POA2343	0-14	Visitor from QLD	3
POA2343	15-24	Home	457
POA2343	15-24	Visitor from NSW	11
POA2343	15-24	Visitor from QLD	4
POA2343	15-24	Visitor same SA2	3
POA2343	25-34	Home	462
POA2343	25-34	Visitor from NSW	27
POA2343	25-34	Visitor from QLD	3
POA2343	35-44	Home	503
POA2343	35-44	Visitor from NSW	18
POA2343	45-54	Home	632
POA2343	45-54	Visitor from NSW	14
POA2343	45-54	Visitor same SA2	3
POA2343	55-64	Home	697
POA2343	55-64	Visitor from NSW	23
POA2343	55-64	Visitor from QLD	3
POA2343	55-64	Visitor from VIC	4
POA2343	55-64	Visitor same SA2	3
POA2343	65-74	Home	545
POA2343	65-74	Visitor from NSW	25
POA2343	75-84	Home	344
POA2343	75-84	Visitor from NSW	17
POA2343	85+	Home	116
POA2343	85+	Visitor from NSW	4
POA2344	0-14	Home	149
POA2344	15-24	Home	67
POA2344	15-24	Visitor from NSW	3
POA2344	25-34	Home	63
POA2344	35-44	Home	82
POA2344	45-54	Home	129
POA2344	55-64	Home	99
POA2344	65-74	Home	90
POA2344	65-74	Visitor from NSW	5
POA2344	65-74	Visitor from VIC	3
POA2344	75-84	Home	32
POA2344	75-84	Visitor from NSW	3
POA2344	85+	Home	11
POA2345	0-14	Home	129
POA2345	0-14	Visitor from NSW	3
POA2345	15-24	Home	69
POA2345	15-24	Visitor from NSW	7
POA2345	25-34	Home	80
POA2345	25-34	Visitor from NSW	8
POA2345	35-44	Home	92
POA2345	35-44	Visitor from NSW	3
POA2345	45-54	Home	97
POA2345	45-54	Visitor from NSW	3
POA2345	55-64	Home	100
POA2345	55-64	Visitor from NSW	9
POA2345	65-74	Home	86
POA2345	65-74	Visitor from NSW	3
POA2345	65-74	Visitor from SA	3
POA2345	75-84	Home	29
POA2345	85+	Home	5
POA2346	0-14	Home	546
POA2346	0-14	Visitor from NSW	9
POA2346	15-24	Home	289
POA2346	15-24	Visitor from NSW	21
POA2346	15-24	Visitor same SA2	4
POA2346	25-34	Home	247
POA2346	25-34	Visitor from NSW	13
POA2346	35-44	Home	331
POA2346	35-44	Visitor from NSW	7
POA2346	45-54	Home	361
POA2346	45-54	Visitor from NSW	15
POA2346	55-64	Home	435
POA2346	55-64	Visitor from NSW	18
POA2346	55-64	Visitor from TAS	3
POA2346	55-64	Visitor from VIC	3
POA2346	65-74	Home	416
POA2346	65-74	Visitor from NSW	15
POA2346	65-74	Visitor from VIC	3
POA2346	75-84	Home	256
POA2346	75-84	Visitor from NSW	5
POA2346	85+	Home	99
POA2346	85+	Visitor from NSW	9
POA2347	0-14	Home	295
POA2347	0-14	Visitor from NSW	5
POA2347	15-24	Home	118
POA2347	15-24	Visitor from NSW	6
POA2347	25-34	Home	149
POA2347	25-34	Visitor from NSW	11
POA2347	25-34	Visitor from TAS	3
POA2347	35-44	Home	135
POA2347	35-44	Visitor from NSW	10
POA2347	45-54	Home	228
POA2347	45-54	Visitor from NSW	7
POA2347	55-64	Home	306
POA2347	55-64	Visitor from NSW	7
POA2347	65-74	Home	284
POA2347	65-74	Visitor from NSW	11
POA2347	65-74	Visitor same SA2	4
POA2347	75-84	Home	218
POA2347	75-84	Visitor from NSW	7
POA2347	85+	Home	65
POA2350	0-14	Home	4598
POA2350	0-14	Visitor from NSW	104
POA2350	0-14	Visitor from QLD	6
POA2350	0-14	Visitor from SA	7
POA2350	0-14	Visitor from VIC	4
POA2350	0-14	Visitor same SA2	16
POA2350	15-24	Home	3641
POA2350	15-24	Visitor from NSW	258
POA2350	15-24	Visitor from QLD	13
POA2350	15-24	Visitor from VIC	6
POA2350	15-24	Visitor same SA2	19
POA2350	25-34	Home	2857
POA2350	25-34	Visitor from ACT	3
POA2350	25-34	Visitor from NSW	196
POA2350	25-34	Visitor from QLD	31
POA2350	25-34	Visitor from SA	11
POA2350	25-34	Visitor from TAS	3
POA2350	25-34	Visitor from VIC	14
POA2350	25-34	Visitor same SA2	12
POA2350	35-44	Home	2610
POA2350	35-44	Visitor from ACT	7
POA2350	35-44	Visitor from NSW	134
POA2350	35-44	Visitor from NT	3
POA2350	35-44	Visitor from QLD	20
POA2350	35-44	Visitor from TAS	3
POA2350	35-44	Visitor from VIC	6
POA2350	35-44	Visitor from WA	3
POA2350	35-44	Visitor same SA2	7
POA2350	45-54	Home	3093
POA2350	45-54	Visitor from NSW	121
POA2350	45-54	Visitor from NT	3
POA2350	45-54	Visitor from QLD	26
POA2350	45-54	Visitor from SA	3
POA2350	45-54	Visitor from TAS	3
POA2350	45-54	Visitor from VIC	9
POA2350	45-54	Visitor from WA	3
POA2350	45-54	Visitor same SA2	12
POA2350	55-64	Home	2822
POA2350	55-64	Visitor from NSW	158
POA2350	55-64	Visitor from QLD	20
POA2350	55-64	Visitor from SA	3
POA2350	55-64	Visitor from VIC	18
POA2350	65-74	Home	2086
POA2350	65-74	Visitor from ACT	5
POA2350	65-74	Visitor from NSW	115
POA2350	65-74	Visitor from QLD	35
POA2350	65-74	Visitor from SA	11
POA2350	65-74	Visitor from TAS	7
POA2350	65-74	Visitor from VIC	21
POA2350	65-74	Visitor from WA	5
POA2350	75-84	Home	1250
POA2350	75-84	Visitor from ACT	3
POA2350	75-84	Visitor from NSW	48
POA2350	75-84	Visitor from SA	4
POA2350	75-84	Visitor from TAS	4
POA2350	75-84	Visitor from VIC	5
POA2350	75-84	Visitor same SA2	3
POA2350	85+	Home	504
POA2350	85+	Visitor from NSW	27
POA2350	85+	Visitor same SA2	3
POA2351	0-14	Home	4
POA2351	15-24	Home	863
POA2351	15-24	Visitor from ACT	9
POA2351	15-24	Visitor from NSW	557
POA2351	15-24	Visitor from QLD	58
POA2351	15-24	Visitor from SA	15
POA2351	15-24	Visitor from VIC	14
POA2351	15-24	Visitor same SA2	13
POA2351	25-34	Home	27
POA2351	25-34	Visitor from NSW	12
POA2351	35-44	Home	16
POA2351	55-64	Visitor from NSW	6
POA2352	0-14	Home	563
POA2352	0-14	Visitor from NSW	12
POA2352	15-24	Home	255
POA2352	15-24	Visitor from NSW	10
POA2352	25-34	Home	276
POA2352	25-34	Visitor from NSW	20
POA2352	35-44	Home	319
POA2352	35-44	Visitor from NSW	7
POA2352	45-54	Home	341
POA2352	45-54	Visitor from NSW	9
POA2352	55-64	Home	347
POA2352	55-64	Visitor from NSW	10
POA2352	55-64	Visitor same SA2	3
POA2352	65-74	Home	310
POA2352	65-74	Visitor from NSW	3
POA2352	75-84	Home	136
POA2352	75-84	Visitor from NSW	3
POA2352	85+	Home	29
POA2353	0-14	Home	191
POA2353	0-14	Visitor from NSW	5
POA2353	15-24	Home	72
POA2353	15-24	Visitor from NSW	7
POA2353	25-34	Home	78
POA2353	25-34	Visitor from NSW	3
POA2353	35-44	Home	111
POA2353	35-44	Visitor from NSW	3
POA2353	45-54	Home	140
POA2353	45-54	Visitor from NSW	3
POA2353	55-64	Home	149
POA2353	55-64	Visitor from NSW	3
POA2353	65-74	Home	139
POA2353	75-84	Home	95
POA2353	75-84	Visitor from NSW	4
POA2353	85+	Home	80
POA2354	0-14	Home	609
POA2354	0-14	Visitor from NSW	7
POA2354	0-14	Visitor same SA2	4
POA2354	15-24	Home	287
POA2354	15-24	Visitor from NSW	27
POA2354	15-24	Visitor from QLD	6
POA2354	25-34	Home	299
POA2354	25-34	Visitor from NSW	26
POA2354	35-44	Home	364
POA2354	35-44	Visitor from NSW	13
POA2354	35-44	Visitor from QLD	4
POA2354	35-44	Visitor from VIC	7
POA2354	45-54	Home	476
POA2354	45-54	Visitor from NSW	20
POA2354	45-54	Visitor from QLD	3
POA2354	45-54	Visitor from VIC	4
POA2354	55-64	Home	511
POA2354	55-64	Visitor from NSW	21
POA2354	55-64	Visitor from QLD	8
POA2354	55-64	Visitor from VIC	5
POA2354	65-74	Home	493
POA2354	65-74	Visitor from NSW	19
POA2354	65-74	Visitor from QLD	3
POA2354	65-74	Visitor from VIC	5
POA2354	65-74	Visitor same SA2	6
POA2354	75-84	Home	231
POA2354	75-84	Visitor from NSW	6
POA2354	75-84	Visitor from QLD	3
POA2354	85+	Home	98
POA2355	0-14	Home	89
POA2355	0-14	Visitor from NSW	3
POA2355	15-24	Home	64
POA2355	15-24	Visitor from NSW	3
POA2355	25-34	Home	51
POA2355	25-34	Visitor from NSW	3
POA2355	35-44	Home	67
POA2355	45-54	Home	79
POA2355	45-54	Visitor from NSW	3
POA2355	45-54	Visitor same SA2	3
POA2355	55-64	Home	136
POA2355	55-64	Visitor from NSW	3
POA2355	65-74	Home	73
POA2355	65-74	Visitor from NSW	7
POA2355	75-84	Home	47
POA2355	75-84	Visitor from NSW	4
POA2355	85+	Home	8
POA2356	0-14	Home	32
POA2356	15-24	Home	21
POA2356	15-24	Visitor from NSW	3
POA2356	25-34	Home	3
POA2356	35-44	Home	18
POA2356	45-54	Home	17
POA2356	55-64	Home	24
POA2356	65-74	Home	24
POA2356	75-84	Home	8
POA2356	75-84	Visitor from NSW	3
POA2357	0-14	Home	716
POA2357	0-14	Visitor from NSW	27
POA2357	0-14	Visitor from QLD	3
POA2357	0-14	Visitor from VIC	4
POA2357	0-14	Visitor same SA2	3
POA2357	15-24	Home	331
POA2357	15-24	Visitor from NSW	23
POA2357	15-24	Visitor from QLD	3
POA2357	15-24	Visitor from SA	3
POA2357	25-34	Home	319
POA2357	25-34	Visitor from ACT	3
POA2357	25-34	Visitor from NSW	22
POA2357	25-34	Visitor from NT	3
POA2357	25-34	Visitor from QLD	3
POA2357	25-34	Visitor from SA	4
POA2357	25-34	Visitor same SA2	3
POA2357	35-44	Home	377
POA2357	35-44	Visitor from NSW	16
POA2357	35-44	Visitor from VIC	4
POA2357	45-54	Home	502
POA2357	45-54	Visitor from NSW	38
POA2357	45-54	Visitor from QLD	13
POA2357	55-64	Home	598
POA2357	55-64	Visitor from NSW	29
POA2357	55-64	Visitor from QLD	5
POA2357	55-64	Visitor from SA	3
POA2357	55-64	Visitor from VIC	21
POA2357	55-64	Visitor same SA2	3
POA2357	65-74	Home	536
POA2357	65-74	Visitor from NSW	34
POA2357	65-74	Visitor from SA	3
POA2357	65-74	Visitor from VIC	28
POA2357	75-84	Home	310
POA2357	75-84	Visitor from ACT	5
POA2357	75-84	Visitor from NSW	13
POA2357	75-84	Visitor from TAS	5
POA2357	75-84	Visitor from VIC	9
POA2357	85+	Home	150
POA2357	85+	Visitor from NSW	3
POA2358	0-14	Home	654
POA2358	0-14	Visitor from NSW	18
POA2358	0-14	Visitor same SA2	4
POA2358	15-24	Home	350
POA2358	15-24	Visitor from NSW	17
POA2358	25-34	Home	295
POA2358	25-34	Visitor from NSW	13
POA2358	25-34	Visitor from QLD	4
POA2358	25-34	Visitor same SA2	3
POA2358	35-44	Home	383
POA2358	35-44	Visitor from NSW	12
POA2358	35-44	Visitor same SA2	4
POA2358	45-54	Home	486
POA2358	45-54	Visitor from NSW	7
POA2358	45-54	Visitor same SA2	3
POA2358	55-64	Home	597
POA2358	55-64	Visitor from NSW	16
POA2358	55-64	Visitor from QLD	3
POA2358	55-64	Visitor from VIC	4
POA2358	55-64	Visitor from WA	3
POA2358	65-74	Home	464
POA2358	65-74	Visitor from NSW	11
POA2358	65-74	Visitor from QLD	3
POA2358	65-74	Visitor from VIC	3
POA2358	75-84	Home	221
POA2358	75-84	Visitor from NSW	3
POA2358	85+	Home	81
POA2359	0-14	Home	124
POA2359	15-24	Home	65
POA2359	15-24	Visitor from NSW	3
POA2359	25-34	Home	47
POA2359	35-44	Home	74
POA2359	35-44	Visitor from NSW	3
POA2359	45-54	Home	88
POA2359	45-54	Visitor from NSW	5
POA2359	55-64	Home	128
POA2359	55-64	Visitor from NSW	8
POA2359	65-74	Home	96
POA2359	65-74	Visitor from NSW	5
POA2359	75-84	Home	48
POA2359	75-84	Visitor from NSW	3
POA2359	85+	Home	24
POA2360	0-14	Home	2800
POA2360	0-14	Visitor from ACT	6
POA2360	0-14	Visitor from NSW	76
POA2360	0-14	Visitor from QLD	3
POA2360	0-14	Visitor same SA2	11
POA2360	15-24	Home	1616
POA2360	15-24	Visitor from NSW	99
POA2360	15-24	Visitor from QLD	11
POA2360	15-24	Visitor same SA2	3
POA2360	25-34	Home	1451
POA2360	25-34	Visitor from NSW	88
POA2360	25-34	Visitor from QLD	21
POA2360	25-34	Visitor from VIC	4
POA2360	35-44	Home	1478
POA2360	35-44	Visitor from NSW	73
POA2360	35-44	Visitor from QLD	11
POA2360	35-44	Visitor same SA2	8
POA2360	45-54	Home	1706
POA2360	45-54	Visitor from NSW	75
POA2360	45-54	Visitor from QLD	14
POA2360	45-54	Visitor same SA2	3
POA2360	55-64	Home	1720
POA2360	55-64	Visitor from NSW	80
POA2360	55-64	Visitor from QLD	24
POA2360	55-64	Visitor from SA	3
POA2360	55-64	Visitor from TAS	3
POA2360	55-64	Visitor from VIC	6
POA2360	55-64	Visitor from WA	5
POA2360	55-64	Visitor same SA2	3
POA2360	65-74	Home	1531
POA2360	65-74	Visitor from NSW	80
POA2360	65-74	Visitor from QLD	18
POA2360	65-74	Visitor from SA	4
POA2360	65-74	Visitor from TAS	7
POA2360	65-74	Visitor from VIC	3
POA2360	65-74	Visitor from WA	3
POA2360	65-74	Visitor same SA2	5
POA2360	75-84	Home	964
POA2360	75-84	Visitor from ACT	3
POA2360	75-84	Visitor from NSW	25
POA2360	75-84	Visitor from QLD	3
POA2360	75-84	Visitor from SA	3
POA2360	75-84	Visitor from TAS	3
POA2360	75-84	Visitor from VIC	3
POA2360	85+	Home	346
POA2360	85+	Visitor from NSW	8
POA2360	85+	Visitor same SA2	3
POA2361	0-14	Home	161
POA2361	0-14	Visitor from QLD	5
POA2361	15-24	Home	70
POA2361	15-24	Visitor from NSW	3
POA2361	25-34	Home	37
POA2361	25-34	Visitor from NSW	4
POA2361	25-34	Visitor from QLD	4
POA2361	35-44	Home	91
POA2361	45-54	Home	113
POA2361	45-54	Visitor from NSW	3
POA2361	55-64	Home	170
POA2361	55-64	Visitor from NSW	3
POA2361	55-64	Visitor from QLD	5
POA2361	65-74	Home	122
POA2361	65-74	Visitor from NSW	7
POA2361	65-74	Visitor from TAS	3
POA2361	75-84	Home	68
POA2361	75-84	Visitor from NSW	3
POA2361	85+	Home	23
POA2365	0-14	Home	731
POA2365	0-14	Visitor from NSW	17
POA2365	0-14	Visitor from QLD	4
POA2365	0-14	Visitor same SA2	4
POA2365	15-24	Home	338
POA2365	15-24	Visitor from NSW	13
POA2365	15-24	Visitor from QLD	3
POA2365	25-34	Home	342
POA2365	25-34	Visitor from ACT	3
POA2365	25-34	Visitor from NSW	23
POA2365	25-34	Visitor from QLD	10
POA2365	25-34	Visitor from VIC	3
POA2365	35-44	Home	403
POA2365	35-44	Visitor from NSW	5
POA2365	45-54	Home	445
POA2365	45-54	Visitor from NSW	13
POA2365	45-54	Visitor same SA2	3
POA2365	55-64	Home	487
POA2365	55-64	Visitor from NSW	9
POA2365	55-64	Visitor from QLD	3
POA2365	65-74	Home	441
POA2365	65-74	Visitor from NSW	12
POA2365	75-84	Home	190
POA2365	75-84	Visitor from NSW	14
POA2365	75-84	Visitor from QLD	4
POA2365	85+	Home	92
POA2365	85+	Visitor from NSW	4
POA2369	0-14	Home	171
POA2369	0-14	Visitor from NSW	7
POA2369	15-24	Home	97
POA2369	15-24	Visitor from NSW	3
POA2369	25-34	Home	73
POA2369	35-44	Home	90
POA2369	35-44	Visitor from NSW	3
POA2369	45-54	Home	115
POA2369	45-54	Visitor from NSW	4
POA2369	55-64	Home	142
POA2369	65-74	Home	117
POA2369	65-74	Visitor from NSW	3
POA2369	75-84	Home	58
POA2369	85+	Home	21
POA2370	0-14	Home	1318
POA2370	0-14	Visitor from NSW	28
POA2370	0-14	Visitor from QLD	3
POA2370	0-14	Visitor same SA2	3
POA2370	15-24	Home	708
POA2370	15-24	Visitor from NSW	43
POA2370	15-24	Visitor from QLD	8
POA2370	15-24	Visitor same SA2	5
POA2370	25-34	Home	690
POA2370	25-34	Visitor from NSW	33
POA2370	25-34	Visitor from QLD	12
POA2370	25-34	Visitor from WA	3
POA2370	25-34	Visitor same SA2	3
POA2370	35-44	Home	780
POA2370	35-44	Visitor from NSW	35
POA2370	35-44	Visitor from QLD	6
POA2370	45-54	Home	847
POA2370	45-54	Visitor from NSW	36
POA2370	45-54	Visitor from QLD	18
POA2370	55-64	Home	1055
POA2370	55-64	Visitor from NSW	57
POA2370	55-64	Visitor from QLD	17
POA2370	55-64	Visitor from VIC	8
POA2370	55-64	Visitor from WA	4
POA2370	65-74	Home	965
POA2370	65-74	Visitor from NSW	30
POA2370	65-74	Visitor from QLD	11
POA2370	65-74	Visitor from VIC	7
POA2370	75-84	Home	541
POA2370	75-84	Visitor from NSW	23
POA2370	75-84	Visitor from QLD	7
POA2370	85+	Home	246
POA2370	85+	Visitor from NSW	13
POA2370	85+	Visitor from QLD	6
POA2370	85+	Visitor same SA2	3
POA2371	0-14	Home	134
POA2371	0-14	Visitor from NSW	3
POA2371	0-14	Visitor from VIC	3
POA2371	0-14	Visitor same SA2	3
POA2371	15-24	Home	71
POA2371	25-34	Home	62
POA2371	25-34	Visitor from NSW	5
POA2371	35-44	Home	89
POA2371	35-44	Visitor from NSW	3
POA2371	35-44	Visitor from QLD	3
POA2371	45-54	Home	173
POA2371	45-54	Visitor from QLD	4
POA2371	55-64	Home	219
POA2371	55-64	Visitor from NSW	4
POA2371	65-74	Home	200
POA2371	65-74	Visitor from NSW	8
POA2371	65-74	Visitor from QLD	3
POA2371	75-84	Home	108
POA2371	75-84	Visitor from NSW	7
POA2371	85+	Home	21
POA2372	0-14	Home	726
POA2372	0-14	Visitor from NSW	18
POA2372	0-14	Visitor from QLD	17
POA2372	15-24	Home	352
POA2372	15-24	Visitor from NSW	14
POA2372	15-24	Visitor from QLD	7
POA2372	25-34	Home	294
POA2372	25-34	Visitor from NSW	21
POA2372	25-34	Visitor from QLD	14
POA2372	35-44	Home	444
POA2372	35-44	Visitor from NSW	14
POA2372	35-44	Visitor from QLD	11
POA2372	35-44	Visitor from TAS	5
POA2372	35-44	Visitor from VIC	3
POA2372	45-54	Home	486
POA2372	45-54	Visitor from NSW	25
POA2372	45-54	Visitor from QLD	23
POA2372	45-54	Visitor from SA	3
POA2372	45-54	Visitor same SA2	3
POA2372	55-64	Home	828
POA2372	55-64	Visitor from NSW	25
POA2372	55-64	Visitor from QLD	28
