POA_CODE_2016	persons
POA4880	13295
POA4881	4496
POA4882	2718
POA4883	8428
POA4884	1870
POA4885	3803
POA4886	846
POA4887	2038
POA4888	3097
POA4890	1282
POA4891	531
POA4892	5614
POA4895	4453
POA5000	15115
POA5006	6950
POA5007	7084
POA5008	13681
POA5009	5030
POA5010	5853
POA5011	11712
POA5012	11170
POA5013	9985
POA5014	11767
POA5015	5697
POA5016	8851
POA5017	5025
POA5018	5567
POA5019	9122
POA5020	3112
POA5021	5787
POA5022	15743
POA5023	16572
POA5024	13846
POA5025	8256
POA5031	9933
POA5032	12710
POA5033	8373
POA5034	10042
POA5035	6103
POA5037	10786
POA5038	15262
POA5039	8851
POA5040	2504
POA5041	13391
POA5042	10837
POA5043	18780
POA5044	10875
POA5045	15589
POA5046	9086
POA5047	8263
POA5048	14225
POA5049	9764
POA5050	5602
POA5051	14074
POA5052	6369
POA5061	9695
POA5062	14917
POA5063	12308
POA5064	9855
POA5065	10202
POA5066	11718
POA5067	10144
POA5068	12184
POA5069	8292
POA5070	14270
POA5072	12666
POA5073	15238
POA5074	12943
POA5075	10630
POA5076	9173
POA5081	9279
POA5082	14930
POA5083	7489
POA5084	10057
POA5085	19974
POA5086	16141
POA5087	11378
POA5088	3296
POA5089	6586
POA5090	7887
POA5091	7505
POA5092	17569
POA5093	9012
POA5094	900
POA5095	20525
POA5096	13387
POA5097	13565
POA5098	12321
POA5106	201
POA5107	17097
POA5108	40609
POA5109	20856
POA5110	8956
POA5111	272
POA5112	19421
POA5113	18890
POA5114	33959
POA5115	10390
POA5116	9455
POA5117	2923
POA5118	18411
POA5120	1977
POA5121	1673
POA5125	19218
POA5126	7180
POA5127	7763
POA5131	980
POA5132	426
POA5133	390
POA5134	431
POA5136	532
POA5137	579
POA5138	294
POA5139	236
POA5140	421
POA5141	681
POA5142	575
POA5144	414
POA5150	61
POA5151	369
POA5152	6132
POA5153	6428
POA5154	3361
POA5155	3824
POA5156	951
POA5157	2914
POA5158	24735
POA5159	32934
POA5160	29
POA5161	10154
POA5162	34294
POA5163	14125
POA5164	5289
POA5165	5383
POA5166	1879
POA5167	5705
POA5168	5499
POA5169	17084
POA5170	1152
POA5171	5923
POA5172	3932
POA5173	12769
POA5174	2917
POA5201	1944
POA5202	868
POA5203	1268
POA5204	2824
POA5210	1718
POA5211	15276
POA5212	2102
POA5213	1156
POA5214	8397
POA5220	149
POA5221	288
POA5222	629
POA5223	3642
POA5231	1227
POA5232	421
POA5233	1474
POA5234	1298
POA5235	2475
POA5236	302
POA5237	357
POA5238	4084
POA5240	485
POA5241	2527
POA5242	1621
POA5243	832
POA5244	4263
POA5245	3084
POA5250	3523
POA5251	14623
POA5252	6516
POA5253	18489
POA5254	2387
POA5255	9248
POA5256	1355
POA5259	1110
POA5260	1755
POA5261	368
POA5262	412
POA5263	137
POA5264	1250
POA5265	431
POA5266	624
POA5267	1959
POA5268	3544
POA5269	258
POA5270	608
POA5271	7428
POA5272	794
POA5273	111
POA5275	2412
POA5276	1181
POA5277	2914
POA5278	521
POA5279	527
POA5280	7370
POA5290	25512
POA5291	9171
POA5301	574
POA5302	852
POA5303	211
POA5304	770
POA5306	76
POA5307	573
POA5308	145
POA5309	157
POA5310	62
POA5311	418
POA5320	652
POA5321	548
POA5322	1000
POA5330	3368
POA5331	317
POA5332	403
POA5333	5809
POA5340	1432
POA5341	7665
POA5342	1124
POA5343	4846
POA5344	984
POA5345	3582
POA5346	380
POA5350	476
POA5351	5864
POA5352	5216
POA5353	3775
POA5354	367
POA5355	7594
POA5356	810
POA5357	419
POA5360	1118
POA5371	1268
POA5372	2214
POA5373	3427
POA5374	1480
POA5381	384
POA5400	877
POA5401	847
POA5410	317
POA5411	324
POA5412	1207
POA5413	831
POA5414	149
POA5415	222
POA5416	248
POA5417	1486
POA5418	114
POA5419	223
POA5420	83
POA5421	139
POA5422	1686
POA5431	906
POA5432	137
POA5433	1256
POA5434	456
POA5440	263
POA5451	695
POA5452	442
POA5453	4938
POA5454	398
POA5455	58
POA5460	746
POA5461	2553
POA5462	518
POA5464	634
POA5470	140
POA5471	88
POA5472	168
POA5473	755
POA5480	773
POA5481	562
POA5482	516
POA5483	347
POA5485	581
POA5490	172
POA5491	1816
POA5493	91
POA5495	595
POA5501	7323
POA5502	1540
POA5510	113
POA5520	589
POA5521	148
POA5522	1421
POA5523	1935
POA5540	15343
POA5550	916
POA5552	381
POA5554	5233
POA5555	502
POA5556	4039
POA5558	4830
POA5560	471
POA5570	544
POA5571	1850
POA5572	148
POA5573	2041
POA5575	2332
POA5576	1070
POA5577	528
POA5580	346
POA5581	542
POA5582	648
POA5583	785
POA5600	6202
POA5601	469
POA5602	1341
POA5603	446
POA5604	194
POA5605	1690
POA5606	14128
POA5607	4919
POA5608	13357
POA5609	1950
POA5630	136
POA5631	1046
POA5632	250
POA5633	321
POA5640	1017
POA5641	1023
POA5642	251
POA5650	175
POA5651	79
POA5652	728
POA5653	79
POA5654	241
POA5655	100
POA5660	45
POA5661	146
POA5670	482
POA5671	163
POA5680	2117
POA5690	3656
POA5700	11136
POA5701	8
POA5710	2673
POA5713	18
POA5715	42
POA5717	19
POA5719	41
POA5720	195
POA5722	316
POA5723	2059
POA5724	433
POA5725	3888
POA5730	94
POA5731	499
POA5732	211
POA5733	229
POA5734	167
POA5960	5
POA6000	11425
POA6003	3509
POA6004	10596
POA6005	5624
POA6006	8744
POA6007	7130
POA6008	15144
POA6009	18534
POA6010	16825
POA6011	9007
POA6012	8757
POA6014	20604
POA6015	6609
POA6016	10035
POA6017	4120
POA6018	38004
POA6019	21787
POA6020	20791
POA6021	20058
POA6022	4982
POA6023	15268
POA6024	13347
POA6025	30031
POA6026	22337
POA6027	41677
POA6028	22440
POA6029	2794
POA6030	39386
POA6031	16624
POA6032	195
POA6033	442
POA6034	1680
POA6035	8868
POA6036	15796
POA6037	2990
POA6038	6269
POA6041	1514
POA6042	78
POA6043	244
POA6044	1233
POA6050	15380
POA6051	12577
POA6052	11113
POA6053	14432
POA6054	20378
POA6055	21034
POA6056	39167
POA6057	16806
POA6058	12690
POA6059	23486
POA6060	23393
POA6061	38563
POA6062	32670
POA6063	14359
POA6064	31325
POA6065	61998
POA6066	18704
POA6067	36
POA6068	7
POA6069	39391
POA6070	3656
POA6071	3400
POA6072	900
POA6073	3041
POA6074	991
POA6076	21948
POA6077	1428
POA6078	934
POA6079	30
POA6081	4756
POA6082	3221
POA6083	3512
POA6084	8240
POA6090	6
POA6100	14480
POA6101	16551
POA6102	13688
POA6103	10366
POA6104	14321
POA6105	14997
POA6106	19
POA6107	43605
POA6108	23153
POA6109	12122
POA6110	40858
POA6111	23068
POA6112	56554
POA6121	2963
POA6122	17410
POA6123	1551
POA6124	1192
POA6125	3135
POA6126	626
POA6147	15138
POA6148	17814
POA6149	18476
POA6150	13146
POA6151	16576
POA6152	25463
POA6153	19865
POA6154	10028
POA6155	51244
POA6156	16897
POA6157	13525
POA6158	7376
POA6159	3340
POA6160	8211
POA6161	334
POA6162	11023
POA6163	50359
POA6164	57214
POA6165	84
POA6166	9509
POA6167	26444
POA6168	24027
POA6169	34667
POA6170	12393
POA6171	31653
POA6172	13777
POA6173	12073
POA6174	3785
POA6175	3752
POA6176	1371
POA6180	5408
POA6181	485
POA6182	7
POA6207	1047
POA6208	11838
POA6209	1954
POA6210	68316
POA6211	7088
POA6213	717
POA6214	613
POA6215	4148
POA6218	395
POA6220	4675
POA6221	425
POA6223	217
POA6224	1151
POA6225	9105
POA6226	845
POA6227	800
POA6228	176
POA6229	193
POA6230	43134
POA6232	10886
POA6233	18844
POA6236	2052
POA6237	2482
POA6239	4408
POA6240	116
POA6243	56
POA6244	1457
POA6251	385
POA6252	152
POA6253	618
POA6254	502
POA6255	3916
POA6256	381
POA6258	6568
POA6260	1431
POA6262	744
POA6271	3314
POA6275	1347
POA6280	28166
POA6281	7203
POA6282	1330
POA6284	2249
POA6285	9177
POA6286	603
POA6288	555
POA6290	1680
POA6302	3623
POA6304	1724
POA6306	1025
POA6308	1593
POA6309	275
POA6311	589
POA6312	4884
POA6313	294
POA6315	1988
POA6316	344
POA6317	4183
POA6318	525
POA6320	618
POA6321	496
POA6322	224
POA6323	989
POA6324	3519
POA6326	492
POA6327	273
POA6328	427
POA6330	35869
POA6333	5845
POA6335	775
POA6336	330
POA6337	546
POA6338	676
POA6341	296
POA6343	264
POA6346	738
POA6348	871
POA6350	302
POA6351	85
POA6352	187
POA6353	785
POA6355	438
POA6356	125
POA6357	76
POA6358	93
POA6359	437
POA6361	109
POA6363	105
POA6365	531
POA6367	354
POA6368	73
POA6369	671
POA6370	458
POA6372	115
POA6373	94
POA6375	1001
POA6383	981
POA6384	40
POA6385	19
POA6386	96
POA6390	1811
POA6391	1001
POA6392	463
POA6393	120
POA6394	454
POA6395	1649
POA6396	367
POA6397	98
POA6398	546
POA6401	8176
POA6403	176
POA6405	319
POA6407	1138
POA6409	402
POA6410	1051
POA6411	123
POA6412	56
POA6413	47
POA6414	64
POA6415	3003
POA6418	703
POA6419	57
POA6420	107
POA6421	157
POA6422	52
POA6423	216
POA6424	79
POA6425	85
POA6426	846
POA6427	94
POA6428	54
POA6429	992
POA6430	22746
POA6431	1012
POA6432	7092
POA6434	174
POA6436	107
POA6437	584
POA6438	831
POA6440	1153
POA6442	2542
POA6443	854
POA6445	203
POA6446	133
POA6447	183
POA6448	449
POA6450	13397
POA6452	5
POA6460	752
POA6461	533
POA6462	128
POA6463	20
POA6465	28
POA6466	67
POA6467	32
POA6468	250
POA6470	18
POA6472	177
POA6473	43
POA6475	399
POA6476	53
POA6477	273
POA6479	548
POA6480	49
POA6484	96
POA6485	498
POA6487	50
POA6488	193
POA6489	104
POA6490	257
POA6501	968
POA6502	1183
POA6503	2177
POA6504	157
POA6505	114
POA6506	59
POA6507	536
POA6509	205
POA6510	1976
POA6511	527
POA6512	97
POA6513	218
POA6514	648
POA6515	284
POA6516	1761
POA6517	405
POA6518	209
POA6519	594
POA6521	352
POA6522	455
POA6525	3569
POA6528	405
POA6530	32455
POA6532	6725
POA6535	1596
POA6536	1557
POA6537	910
POA6556	2034
POA6558	2642
POA6560	1352
POA6562	1257
POA6564	310
POA6566	3275
POA6567	417
POA6568	226
POA6569	272
POA6571	75
POA6572	57
POA6574	84
POA6575	141
POA6603	1111
POA6605	40
POA6606	168
POA6608	135
POA6609	822
POA6612	224
POA6613	62
POA6614	23
POA6616	56
POA6620	498
POA6623	674
POA6625	49
POA6627	69
POA6628	34
POA6630	622
POA6631	30
POA6632	69
POA6635	344
POA6638	482
POA6639	89
POA6640	196
POA6642	1067
POA6646	742
POA6701	5544
POA6705	278
POA6707	2713
POA6710	4002
POA6712	1965
POA6713	1104
POA6714	16829
POA6716	751
POA6718	1010
POA6720	2528
POA6721	4512
POA6722	9848
POA6725	10795
POA6726	5436
POA6728	5946
POA6731	3
POA6740	1289
POA6743	6232
POA6751	4927
POA6753	7238
POA6754	1380
POA6758	1701
POA6760	634
POA6762	875
POA6765	1757
POA6770	2904
POA6798	1843
POA6799	544
POA7000	13837
POA7004	7481
POA7005	13305
POA7007	3066
POA7008	11981
POA7009	12453
POA7010	16842
POA7011	14696
POA7012	838
POA7015	10332
POA7016	2872
POA7017	5614
POA7018	21027
POA7019	6107
POA7020	2472
POA7021	2411
POA7022	880
POA7023	329
POA7024	526
POA7025	1697
POA7026	934
POA7027	294
POA7030	17404
POA7050	12405
POA7052	7145
POA7053	3574
POA7054	8745
POA7055	428
POA7109	8808
POA7112	3066
POA7113	1094
POA7116	2253
POA7117	854
POA7119	41
POA7120	1826
POA7140	10974
POA7150	2837
POA7155	803
POA7162	594
POA7163	330
POA7170	5008
POA7171	3283
POA7172	3650
POA7173	6595
POA7174	183
POA7175	199
POA7176	164
POA7177	406
POA7178	309
POA7179	385
POA7180	156
POA7182	264
POA7183	45
POA7184	798
POA7185	99
POA7186	171
POA7187	134
POA7190	3110
POA7209	401
POA7210	1040
POA7211	239
POA7212	1931
POA7213	298
POA7214	611
POA7215	3381
POA7216	3356
POA7248	15776
POA7249	12774
POA7250	48050
POA7252	2783
POA7253	4925
POA7254	487
POA7255	833
POA7256	1585
POA7257	66
POA7258	962
POA7259	459
POA7260	3218
POA7261	266
POA7262	1707
POA7263	594
POA7264	643
POA7265	228
POA7267	768
POA7268	1036
POA7270	4087
POA7275	3138
POA7276	567
POA7277	5713
POA7290	2275
POA7291	559
POA7292	606
POA7300	3423
POA7301	4304
POA7302	1668
POA7303	2712
POA7304	5939
POA7305	1170
POA7306	3956
POA7307	10125
POA7310	27101
POA7315	14658
POA7316	5889
POA7320	16238
POA7321	4672
POA7322	3903
POA7325	8586
POA7330	6592
POA7331	553
POA7466	17
POA7467	1790
POA7468	708
POA7469	768
POA7470	708
POA9494	45182
POA9797	1187
