POA_CODE_2016	AgeStudent	students
POA2775	25+	40
POA2776	0-4	67
POA2776	5-14	558
POA2776	15-19	231
POA2776	20-24	88
POA2776	25+	158
POA2777	0-4	277
POA2777	5-14	2308
POA2777	15-19	980
POA2777	20-24	363
POA2777	25+	643
POA2778	0-4	28
POA2778	5-14	288
POA2778	15-19	137
POA2778	20-24	46
POA2778	25+	93
POA2779	0-4	100
POA2779	5-14	706
POA2779	15-19	249
POA2779	20-24	101
POA2779	25+	241
POA2780	0-4	156
POA2780	5-14	1177
POA2780	15-19	555
POA2780	20-24	265
POA2780	25+	616
POA2782	0-4	75
POA2782	5-14	656
POA2782	15-19	247
POA2782	20-24	67
POA2782	25+	243
POA2783	0-4	44
POA2783	5-14	304
POA2783	15-19	108
POA2783	20-24	53
POA2783	25+	105
POA2784	0-4	18
POA2784	5-14	140
POA2784	15-19	66
POA2784	20-24	16
POA2784	25+	51
POA2785	0-4	48
POA2785	5-14	442
POA2785	15-19	120
POA2785	20-24	43
POA2785	25+	170
POA2786	0-4	14
POA2786	5-14	109
POA2786	15-19	41
POA2786	20-24	10
POA2786	25+	42
POA2787	0-4	44
POA2787	5-14	426
POA2787	15-19	180
POA2787	20-24	40
POA2787	25+	82
POA2790	0-4	178
POA2790	5-14	1490
POA2790	15-19	591
POA2790	20-24	158
POA2790	25+	384
POA2791	0-4	3
POA2791	5-14	33
POA2791	15-19	14
POA2791	20-24	3
POA2791	25+	9
POA2792	0-4	9
POA2792	5-14	39
POA2792	15-19	12
POA2792	25+	3
POA2793	0-4	9
POA2793	5-14	76
POA2793	15-19	34
POA2793	20-24	9
POA2793	25+	17
POA2794	0-4	157
POA2794	5-14	1119
POA2794	15-19	387
POA2794	20-24	86
POA2794	25+	221
POA2795	0-4	650
POA2795	5-14	5313
POA2795	15-19	2220
POA2795	20-24	1189
POA2795	25+	1482
POA2797	0-4	9
POA2797	5-14	42
POA2797	15-19	14
POA2797	20-24	6
POA2797	25+	9
POA2798	0-4	40
POA2798	5-14	362
POA2798	15-19	98
POA2798	20-24	13
POA2798	25+	67
POA2799	0-4	67
POA2799	5-14	525
POA2799	15-19	210
POA2799	20-24	57
POA2799	25+	99
POA2800	0-4	688
POA2800	5-14	5772
POA2800	15-19	2059
POA2800	20-24	683
POA2800	25+	1667
POA2803	5-14	20
POA2803	15-19	8
POA2803	20-24	11
POA2803	25+	3
POA2804	0-4	26
POA2804	5-14	356
POA2804	15-19	105
POA2804	20-24	10
POA2804	25+	67
POA2805	0-4	6
POA2805	5-14	49
POA2805	15-19	7
POA2805	25+	7
POA2806	0-4	6
POA2806	5-14	90
POA2806	15-19	14
POA2806	20-24	8
POA2806	25+	16
POA2807	0-4	3
POA2807	5-14	46
POA2807	15-19	14
POA2807	20-24	3
POA2807	25+	5
POA2808	5-14	11
POA2808	15-19	8
POA2808	25+	3
POA2809	5-14	25
POA2809	15-19	4
POA2809	25+	3
POA2810	0-4	46
POA2810	5-14	341
POA2810	15-19	103
POA2810	20-24	21
POA2810	25+	47
POA2817	0-4	10
POA2817	5-14	31
POA2817	15-19	14
POA2817	20-24	3
POA2817	25+	6
POA2818	0-4	13
POA2818	5-14	131
POA2818	15-19	37
POA2818	20-24	6
POA2818	25+	16
POA2820	0-4	85
POA2820	5-14	697
POA2820	15-19	266
POA2820	20-24	53
POA2820	25+	124
POA2821	0-4	75
POA2821	5-14	640
POA2821	15-19	179
POA2821	20-24	39
POA2821	25+	93
POA2822	0-4	3
POA2822	5-14	37
POA2822	15-19	21
POA2822	20-24	3
POA2822	25+	11
POA2823	0-4	26
POA2823	5-14	152
POA2823	15-19	47
POA2823	20-24	16
POA2823	25+	28
POA2824	0-4	47
POA2824	5-14	251
POA2824	15-19	65
POA2824	20-24	21
POA2824	25+	41
POA2825	0-4	45
POA2825	5-14	268
POA2825	15-19	94
POA2825	20-24	20
POA2825	25+	48
POA2826	0-4	3
POA2826	5-14	20
POA2826	15-19	9
POA2826	20-24	3
POA2827	0-4	71
POA2827	5-14	405
POA2827	15-19	117
POA2827	20-24	26
POA2827	25+	54
POA2828	0-4	26
POA2828	5-14	104
POA2828	15-19	21
POA2828	20-24	10
POA2828	25+	12
POA2829	0-4	41
POA2829	5-14	338
POA2829	15-19	77
POA2829	20-24	18
POA2829	25+	57
POA2830	0-4	708
POA2830	5-14	5044
POA2830	15-19	1674
POA2830	20-24	502
POA2830	25+	1259
POA2831	0-4	31
POA2831	5-14	242
POA2831	15-19	52
POA2831	20-24	18
POA2831	25+	40
POA2832	0-4	56
POA2832	5-14	323
POA2832	15-19	54
POA2832	20-24	11
POA2832	25+	40
POA2833	0-4	15
POA2833	5-14	87
POA2833	15-19	18
POA2833	20-24	3
POA2833	25+	3
POA2834	0-4	36
POA2834	5-14	198
POA2834	15-19	62
POA2834	20-24	8
POA2834	25+	64
POA2835	0-4	47
POA2835	5-14	497
POA2835	15-19	127
POA2835	20-24	35
POA2835	25+	114
POA2836	0-4	11
POA2836	5-14	84
POA2836	15-19	19
POA2836	20-24	5
POA2836	25+	11
POA2838	0-4	11
POA2838	5-14	33
POA2838	15-19	6
POA2839	0-4	22
POA2839	5-14	170
POA2839	15-19	34
POA2839	20-24	6
POA2839	25+	34
POA2840	0-4	44
POA2840	5-14	305
POA2840	15-19	68
POA2840	20-24	11
POA2840	25+	56
POA2842	0-4	13
POA2842	5-14	75
POA2842	15-19	22
POA2842	20-24	5
POA2842	25+	14
POA2843	0-4	16
POA2843	5-14	159
POA2843	15-19	46
POA2843	20-24	12
POA2843	25+	32
POA2844	0-4	20
POA2844	5-14	153
POA2844	15-19	44
POA2844	20-24	15
POA2844	25+	32
POA2845	0-4	41
POA2845	5-14	261
POA2845	15-19	69
POA2845	20-24	20
POA2845	25+	49
POA2846	5-14	29
POA2846	15-19	9
POA2846	20-24	5
POA2846	25+	8
POA2847	0-4	31
POA2847	5-14	240
POA2847	15-19	95
POA2847	20-24	27
POA2847	25+	72
POA2848	0-4	21
POA2848	5-14	156
POA2848	15-19	63
POA2848	20-24	9
POA2848	25+	25
POA2849	0-4	24
POA2849	5-14	144
POA2849	15-19	46
POA2849	20-24	14
POA2849	25+	29
POA2850	0-4	221
POA2850	5-14	2122
POA2850	15-19	629
POA2850	20-24	135
POA2850	25+	464
POA2852	0-4	64
POA2852	5-14	415
POA2852	15-19	119
POA2852	20-24	30
POA2852	25+	75
POA2864	0-4	17
POA2864	5-14	112
POA2864	15-19	42
POA2864	20-24	6
POA2864	25+	20
POA2865	0-4	12
POA2865	5-14	88
POA2865	15-19	32
POA2865	20-24	4
POA2865	25+	18
POA2866	0-4	62
POA2866	5-14	404
POA2866	15-19	144
POA2866	20-24	20
POA2866	25+	78
POA2867	0-4	11
POA2867	5-14	87
POA2867	15-19	16
POA2867	25+	11
POA2868	0-4	9
POA2868	5-14	85
POA2868	15-19	26
POA2868	25+	4
POA2869	0-4	15
POA2869	5-14	142
POA2869	15-19	39
POA2869	20-24	7
POA2869	25+	30
POA2870	0-4	185
POA2870	5-14	1514
POA2870	15-19	572
POA2870	20-24	132
POA2870	25+	277
POA2871	0-4	167
POA2871	5-14	1155
POA2871	15-19	403
POA2871	20-24	95
POA2871	25+	166
POA2873	0-4	7
POA2873	5-14	48
POA2873	15-19	9
POA2873	25+	9
POA2874	0-4	7
POA2874	5-14	39
POA2874	15-19	15
POA2874	25+	8
POA2875	0-4	17
POA2875	5-14	118
POA2875	15-19	29
POA2875	20-24	7
POA2875	25+	18
POA2876	0-4	3
POA2876	5-14	61
POA2876	15-19	24
POA2876	20-24	4
POA2876	25+	3
POA2877	0-4	66
POA2877	5-14	482
POA2877	15-19	113
POA2877	20-24	30
POA2877	25+	61
POA2878	0-4	4
POA2878	5-14	24
POA2878	15-19	3
POA2879	0-4	7
POA2879	5-14	58
POA2879	15-19	24
POA2879	20-24	3
POA2879	25+	12
POA2880	0-4	257
POA2880	5-14	1824
POA2880	15-19	603
POA2880	20-24	156
POA2880	25+	537
POA2898	5-14	28
POA2898	15-19	4
POA2898	25+	11
POA2899	0-4	29
POA2899	5-14	192
POA2899	15-19	56
POA2899	20-24	3
POA2899	25+	24
POA2900	0-4	23
POA2900	5-14	88
POA2900	15-19	49
POA2900	20-24	40
POA2900	25+	93
POA2902	0-4	174
POA2902	5-14	1817
POA2902	15-19	751
POA2902	20-24	298
POA2902	25+	585
POA2903	0-4	98
POA2903	5-14	1137
POA2903	15-19	442
POA2903	20-24	195
POA2903	25+	363
POA2904	0-4	136
POA2904	5-14	1452
POA2904	15-19	692
POA2904	20-24	325
POA2904	25+	462
POA2905	0-4	314
POA2905	5-14	3518
POA2905	15-19	1492
POA2905	20-24	672
POA2905	25+	1058
POA2906	0-4	193
POA2906	5-14	2244
POA2906	15-19	1087
POA2906	20-24	439
POA2906	25+	638
POA2911	0-4	82
POA2911	5-14	498
POA2911	15-19	146
POA2911	20-24	168
POA2911	25+	311
POA2912	0-4	77
POA2912	5-14	676
POA2912	15-19	295
POA2912	20-24	347
POA2912	25+	450
POA2913	0-4	515
POA2913	5-14	4327
POA2913	15-19	1859
POA2913	20-24	1149
POA2913	25+	1959
POA2914	0-4	513
POA2914	5-14	4216
POA2914	15-19	1223
POA2914	20-24	718
POA2914	25+	1504
POA3000	0-4	91
POA3000	5-14	376
POA3000	15-19	3074
POA3000	20-24	8624
POA3000	25+	4903
POA3002	0-4	22
POA3002	5-14	129
POA3002	15-19	68
POA3002	20-24	166
POA3002	25+	332
POA3003	0-4	30
POA3003	5-14	187
POA3003	15-19	144
POA3003	20-24	507
POA3003	25+	601
POA3004	0-4	54
POA3004	5-14	232
POA3004	15-19	191
POA3004	20-24	419
POA3004	25+	585
POA3005	0-4	3
POA3005	5-14	10
POA3005	15-19	12
POA3005	20-24	29
POA3005	25+	45
POA3006	0-4	78
POA3006	5-14	253
POA3006	15-19	633
POA3006	20-24	1833
POA3006	25+	1678
POA3008	0-4	65
POA3008	5-14	177
POA3008	15-19	331
POA3008	20-24	949
POA3008	25+	866
POA3010	5-14	5
POA3010	15-19	710
POA3010	20-24	611
POA3010	25+	100
POA3011	0-4	216
POA3011	5-14	1176
POA3011	15-19	653
POA3011	20-24	1294
POA3011	25+	2000
POA3012	0-4	351
POA3012	5-14	2230
POA3012	15-19	864
POA3012	20-24	1083
POA3012	25+	1706
POA3013	0-4	215
POA3013	5-14	1568
POA3013	15-19	499
POA3013	20-24	384
POA3013	25+	771
POA3015	0-4	327
POA3015	5-14	2053
POA3015	15-19	640
POA3015	20-24	391
POA3015	25+	719
POA3016	0-4	205
POA3016	5-14	1967
POA3016	15-19	926
POA3016	20-24	443
POA3016	25+	499
POA3018	0-4	168
POA3018	5-14	1219
POA3018	15-19	441
POA3018	20-24	240
POA3018	25+	454
POA3019	0-4	86
POA3019	5-14	932
POA3019	15-19	470
POA3019	20-24	479
POA3019	25+	544
POA3020	0-4	454
POA3020	5-14	4059
POA3020	15-19	1979
POA3020	20-24	1648
POA3020	25+	2252
POA3021	0-4	487
POA3021	5-14	5041
POA3021	15-19	2562
POA3021	20-24	2061
POA3021	25+	2439
POA3022	0-4	31
POA3022	5-14	276
POA3022	15-19	113
POA3022	20-24	83
POA3022	25+	139
POA3023	0-4	950
POA3023	5-14	9036
POA3023	15-19	3511
POA3023	20-24	1689
POA3023	25+	2205
POA3024	0-4	399
POA3024	5-14	3599
POA3024	15-19	1078
POA3024	20-24	441
POA3024	25+	873
POA3025	0-4	169
POA3025	5-14	1151
POA3025	15-19	486
POA3025	20-24	253
POA3025	25+	354
POA3026	5-14	3
POA3027	0-4	111
POA3027	5-14	778
POA3027	15-19	247
POA3027	20-24	178
POA3027	25+	313
POA3028	0-4	289
POA3028	5-14	2919
POA3028	15-19	1239
POA3028	20-24	829
POA3028	25+	1231
POA3029	0-4	1437
POA3029	5-14	12488
POA3029	15-19	4428
POA3029	20-24	2408
POA3029	25+	3822
POA3030	0-4	1677
POA3030	5-14	13643
POA3030	15-19	4614
POA3030	20-24	2186
POA3030	25+	3858
POA3031	0-4	184
POA3031	5-14	1416
POA3031	15-19	598
POA3031	20-24	793
POA3031	25+	1376
POA3032	0-4	338
POA3032	5-14	2529
POA3032	15-19	1187
POA3032	20-24	1459
POA3032	25+	1909
POA3033	0-4	157
POA3033	5-14	1556
POA3033	15-19	673
POA3033	20-24	363
POA3033	25+	371
POA3034	0-4	124
POA3034	5-14	1055
POA3034	15-19	464
POA3034	20-24	277
POA3034	25+	314
POA3036	0-4	52
POA3036	5-14	705
POA3036	15-19	377
POA3036	20-24	178
POA3036	25+	113
POA3037	0-4	715
POA3037	5-14	7590
POA3037	15-19	3144
POA3037	20-24	1513
POA3037	25+	1452
POA3038	0-4	245
POA3038	5-14	2912
POA3038	15-19	1686
POA3038	20-24	993
POA3038	25+	690
POA3039	0-4	180
POA3039	5-14	1400
POA3039	15-19	621
POA3039	20-24	515
POA3039	25+	687
POA3040	0-4	273
POA3040	5-14	2832
POA3040	15-19	1510
POA3040	20-24	981
POA3040	25+	973
POA3041	0-4	138
POA3041	5-14	1567
POA3041	15-19	726
POA3041	20-24	388
POA3041	25+	374
POA3042	0-4	193
POA3042	5-14	1586
POA3042	15-19	611
POA3042	20-24	338
POA3042	25+	405
POA3043	0-4	204
POA3043	5-14	1667
POA3043	15-19	711
POA3043	20-24	379
POA3043	25+	532
POA3044	0-4	378
POA3044	5-14	2908
POA3044	15-19	1169
POA3044	20-24	794
POA3044	25+	1105
POA3046	0-4	399
POA3046	5-14	3171
POA3046	15-19	1333
POA3046	20-24	1084
POA3046	25+	1509
POA3047	0-4	215
POA3047	5-14	2405
POA3047	15-19	1040
POA3047	20-24	688
POA3047	25+	1051
POA3048	0-4	173
POA3048	5-14	2307
POA3048	15-19	1098
POA3048	20-24	591
POA3048	25+	771
POA3049	0-4	93
POA3049	5-14	1034
POA3049	15-19	500
POA3049	20-24	256
POA3049	25+	228
POA3050	15-19	3
POA3050	20-24	3
POA3050	25+	3
POA3051	0-4	92
POA3051	5-14	802
POA3051	15-19	896
POA3051	20-24	1989
POA3051	25+	1565
POA3052	0-4	29
POA3052	5-14	201
POA3052	15-19	354
POA3052	20-24	765
POA3052	25+	556
POA3053	0-4	68
POA3053	5-14	550
POA3053	15-19	2301
POA3053	20-24	4768
POA3053	25+	1965
POA3054	0-4	91
POA3054	5-14	500
POA3054	15-19	240
POA3054	20-24	553
POA3054	25+	694
POA3055	0-4	162
POA3055	5-14	1047
POA3055	15-19	439
POA3055	20-24	683
POA3055	25+	1142
POA3056	0-4	205
POA3056	5-14	1370
POA3056	15-19	602
POA3056	20-24	1522
POA3056	25+	2146
POA3057	0-4	82
POA3057	5-14	678
POA3057	15-19	303
POA3057	20-24	604
POA3057	25+	1034
POA3058	0-4	468
POA3058	5-14	3119
POA3058	15-19	1151
POA3058	20-24	1273
POA3058	25+	2074
POA3059	0-4	200
POA3059	5-14	1924
POA3059	15-19	1048
POA3059	20-24	532
POA3059	25+	352
POA3060	0-4	184
POA3060	5-14	1633
POA3060	15-19	613
POA3060	20-24	424
POA3060	25+	666
POA3061	0-4	60
POA3061	5-14	591
POA3061	15-19	262
POA3061	20-24	138
POA3061	25+	188
POA3063	5-14	92
POA3063	15-19	37
POA3063	20-24	9
POA3063	25+	9
POA3064	0-4	1124
POA3064	5-14	10968
POA3064	15-19	4402
POA3064	20-24	2041
POA3064	25+	2938
POA3065	0-4	83
POA3065	5-14	506
POA3065	15-19	224
POA3065	20-24	391
POA3065	25+	881
POA3066	0-4	51
POA3066	5-14	415
POA3066	15-19	183
POA3066	20-24	318
POA3066	25+	743
POA3067	0-4	54
POA3067	5-14	295
POA3067	15-19	176
POA3067	20-24	349
POA3067	25+	678
POA3068	0-4	222
POA3068	5-14	1572
POA3068	15-19	500
POA3068	20-24	582
POA3068	25+	1284
POA3070	0-4	331
POA3070	5-14	2455
POA3070	15-19	855
POA3070	20-24	780
POA3070	25+	1496
POA3071	0-4	261
POA3071	5-14	1721
POA3071	15-19	555
POA3071	20-24	608
POA3071	25+	1177
POA3072	0-4	365
POA3072	5-14	2950
POA3072	15-19	1188
POA3072	20-24	1313
POA3072	25+	2009
POA3073	0-4	527
POA3073	5-14	4263
POA3073	15-19	1719
POA3073	20-24	1529
POA3073	25+	2653
POA3074	0-4	183
POA3074	5-14	1841
POA3074	15-19	804
POA3074	20-24	606
POA3074	25+	758
POA3075	0-4	258
POA3075	5-14	2287
POA3075	15-19	1020
POA3075	20-24	564
POA3075	25+	814
POA3076	0-4	507
POA3076	5-14	3910
POA3076	15-19	1475
POA3076	20-24	867
POA3076	25+	1243
POA3078	0-4	147
POA3078	5-14	1146
POA3078	15-19	587
POA3078	20-24	467
POA3078	25+	658
POA3079	0-4	198
POA3079	5-14	1766
POA3079	15-19	932
POA3079	20-24	567
POA3079	25+	638
POA3081	0-4	158
POA3081	5-14	1206
POA3081	15-19	552
POA3081	20-24	458
POA3081	25+	719
POA3082	0-4	299
POA3082	5-14	3155
POA3082	15-19	1681
POA3082	20-24	1045
POA3082	25+	977
POA3083	0-4	311
POA3083	5-14	2820
POA3083	15-19	1635
POA3083	20-24	2600
POA3083	25+	2003
POA3084	0-4	407
POA3084	5-14	3055
POA3084	15-19	1221
POA3084	20-24	783
POA3084	25+	883
POA3085	0-4	220
POA3085	5-14	1603
POA3085	15-19	665
POA3085	20-24	448
POA3085	25+	556
POA3086	5-14	8
POA3086	15-19	308
POA3086	20-24	386
POA3086	25+	70
POA3087	0-4	130
POA3087	5-14	992
POA3087	15-19	411
POA3087	20-24	211
POA3087	25+	305
POA3088	0-4	369
POA3088	5-14	3159
POA3088	15-19	1273
POA3088	20-24	673
POA3088	25+	780
POA3089	0-4	164
POA3089	5-14	1548
POA3089	15-19	797
POA3089	20-24	348
POA3089	25+	301
POA3090	0-4	25
POA3090	5-14	378
POA3090	15-19	205
POA3090	20-24	80
POA3090	25+	48
POA3091	0-4	11
POA3091	5-14	191
POA3091	15-19	115
POA3091	20-24	62
POA3091	25+	34
POA3093	0-4	46
POA3093	5-14	393
POA3093	15-19	189
POA3093	20-24	96
POA3093	25+	113
POA3094	0-4	141
POA3094	5-14	1049
POA3094	15-19	407
POA3094	20-24	185
POA3094	25+	259
POA3095	0-4	400
POA3095	5-14	3784
POA3095	15-19	1714
POA3095	20-24	856
POA3095	25+	799
POA3096	0-4	22
POA3096	5-14	240
POA3096	15-19	144
POA3096	20-24	67
POA3096	25+	44
POA3097	0-4	23
POA3097	5-14	216
POA3097	15-19	102
POA3097	20-24	43
POA3097	25+	40
POA3099	0-4	64
POA3099	5-14	660
POA3099	15-19	299
POA3099	20-24	119
POA3099	25+	122
POA3101	0-4	290
POA3101	5-14	2716
POA3101	15-19	1556
POA3101	20-24	1192
POA3101	25+	1121
POA3102	0-4	104
POA3102	5-14	918
POA3102	15-19	435
POA3102	20-24	256
POA3102	25+	219
POA3103	0-4	170
POA3103	5-14	1740
POA3103	15-19	1162
POA3103	20-24	703
POA3103	25+	580
POA3104	0-4	255
POA3104	5-14	2807
POA3104	15-19	1713
POA3104	20-24	934
POA3104	25+	670
POA3105	0-4	145
POA3105	5-14	1013
POA3105	15-19	537
POA3105	20-24	354
POA3105	25+	341
POA3106	0-4	177
POA3106	5-14	1763
POA3106	15-19	925
POA3106	20-24	578
POA3106	25+	535
POA3107	0-4	181
POA3107	5-14	1452
POA3107	15-19	645
POA3107	20-24	407
POA3107	25+	407
POA3108	0-4	194
POA3108	5-14	1719
POA3108	15-19	1092
POA3108	20-24	882
POA3108	25+	972
POA3109	0-4	354
POA3109	5-14	3085
POA3109	15-19	1739
POA3109	20-24	1013
POA3109	25+	1067
POA3111	0-4	159
POA3111	5-14	1411
POA3111	15-19	732
POA3111	20-24	396
POA3111	25+	344
POA3113	0-4	110
POA3113	5-14	1247
POA3113	15-19	578
POA3113	20-24	272
POA3113	25+	234
POA3114	0-4	48
POA3114	5-14	603
POA3114	15-19	343
POA3114	20-24	168
POA3114	25+	85
POA3115	0-4	38
POA3115	5-14	488
POA3115	15-19	316
POA3115	20-24	128
POA3115	25+	74
POA3116	0-4	130
POA3116	5-14	1084
POA3116	15-19	570
POA3116	20-24	220
POA3116	25+	246
POA3121	0-4	238
POA3121	5-14	1584
POA3121	15-19	732
POA3121	20-24	1059
POA3121	25+	2095
POA3122	0-4	223
POA3122	5-14	1901
POA3122	15-19	1245
POA3122	20-24	1833
POA3122	25+	1819
POA3123	0-4	202
POA3123	5-14	1422
POA3123	15-19	696
POA3123	20-24	805
POA3123	25+	855
POA3124	0-4	279
POA3124	5-14	2736
POA3124	15-19	1447
POA3124	20-24	1036
POA3124	25+	849
POA3125	0-4	152
POA3125	5-14	1221
POA3125	15-19	1158
POA3125	20-24	2079
POA3125	25+	1141
POA3126	0-4	89
POA3126	5-14	1033
POA3126	15-19	588
POA3126	20-24	389
POA3126	25+	297
POA3127	0-4	241
POA3127	5-14	2391
POA3127	15-19	1190
POA3127	20-24	805
POA3127	25+	693
POA3128	0-4	232
POA3128	5-14	1689
POA3128	15-19	1159
POA3128	20-24	1635
POA3128	25+	1538
POA3129	0-4	258
POA3129	5-14	1945
POA3129	15-19	988
POA3129	20-24	726
POA3129	25+	843
POA3130	0-4	470
POA3130	5-14	3973
POA3130	15-19	1828
POA3130	20-24	1115
POA3130	25+	1229
POA3131	0-4	334
POA3131	5-14	2442
POA3131	15-19	1068
POA3131	20-24	680
POA3131	25+	910
POA3132	0-4	268
POA3132	5-14	1807
POA3132	15-19	683
POA3132	20-24	442
POA3132	25+	717
POA3133	0-4	297
POA3133	5-14	2736
POA3133	15-19	1338
POA3133	20-24	706
POA3133	25+	742
POA3134	0-4	455
POA3134	5-14	3906
POA3134	15-19	1739
POA3134	20-24	919
POA3134	25+	1237
POA3135	0-4	273
POA3135	5-14	2275
POA3135	15-19	985
POA3135	20-24	464
POA3135	25+	739
POA3136	0-4	597
POA3136	5-14	4832
POA3136	15-19	2159
POA3136	20-24	1066
POA3136	25+	1463
POA3137	0-4	169
POA3137	5-14	1569
POA3137	15-19	659
POA3137	20-24	277
POA3137	25+	394
POA3138	0-4	316
POA3138	5-14	2631
POA3138	15-19	1182
POA3138	20-24	510
POA3138	25+	647
POA3139	0-4	210
POA3139	5-14	1778
POA3139	15-19	691
POA3139	20-24	230
POA3139	25+	283
POA3140	0-4	241
POA3140	5-14	1993
POA3140	15-19	906
POA3140	20-24	316
POA3140	25+	444
POA3141	0-4	183
POA3141	5-14	839
POA3141	15-19	768
POA3141	20-24	1493
POA3141	25+	1738
POA3142	0-4	108
POA3142	5-14	942
POA3142	15-19	536
POA3142	20-24	541
POA3142	25+	562
POA3143	0-4	118
POA3143	5-14	710
POA3143	15-19	343
POA3143	20-24	366
POA3143	25+	448
POA3144	0-4	158
POA3144	5-14	1261
POA3144	15-19	535
POA3144	20-24	408
POA3144	25+	420
POA3145	0-4	325
POA3145	5-14	2688
POA3145	15-19	1370
POA3145	20-24	1968
POA3145	25+	1188
POA3146	0-4	369
POA3146	5-14	3305
POA3146	15-19	1531
POA3146	20-24	1087
POA3146	25+	987
POA3147	0-4	245
POA3147	5-14	1864
POA3147	15-19	761
POA3147	20-24	547
POA3147	25+	611
POA3148	0-4	122
POA3148	5-14	713
POA3148	15-19	339
POA3148	20-24	499
POA3148	25+	513
POA3149	0-4	378
POA3149	5-14	3854
POA3149	15-19	1997
POA3149	20-24	1563
POA3149	25+	1354
POA3150	0-4	743
POA3150	5-14	6828
POA3150	15-19	3961
POA3150	20-24	2652
POA3150	25+	2346
POA3151	0-4	122
POA3151	5-14	912
POA3151	15-19	509
POA3151	20-24	663
POA3151	25+	512
POA3152	0-4	364
POA3152	5-14	3412
POA3152	15-19	1865
POA3152	20-24	1087
POA3152	25+	1111
POA3153	0-4	266
POA3153	5-14	2027
POA3153	15-19	798
POA3153	20-24	468
POA3153	25+	695
POA3154	0-4	66
POA3154	5-14	522
POA3154	15-19	214
POA3154	20-24	89
POA3154	25+	115
POA3155	0-4	265
POA3155	5-14	2143
POA3155	15-19	843
POA3155	20-24	424
POA3155	25+	738
POA3156	0-4	451
POA3156	5-14	4301
POA3156	15-19	2020
POA3156	20-24	920
POA3156	25+	1085
POA3158	0-4	95
POA3158	5-14	825
POA3158	15-19	358
POA3158	20-24	156
POA3158	25+	247
POA3159	0-4	29
POA3159	5-14	340
POA3159	15-19	156
POA3159	20-24	72
POA3159	25+	99
POA3160	0-4	111
POA3160	5-14	1178
POA3160	15-19	484
POA3160	20-24	177
POA3160	25+	300
POA3161	0-4	226
POA3161	5-14	1552
POA3161	15-19	671
POA3161	20-24	705
POA3161	25+	778
POA3162	0-4	282
POA3162	5-14	1956
POA3162	15-19	812
POA3162	20-24	727
POA3162	25+	682
POA3163	0-4	416
POA3163	5-14	2795
POA3163	15-19	1243
POA3163	20-24	2056
POA3163	25+	1919
POA3165	0-4	456
POA3165	5-14	3684
POA3165	15-19	1409
POA3165	20-24	758
POA3165	25+	837
POA3166	0-4	309
POA3166	5-14	2346
POA3166	15-19	1142
POA3166	20-24	1410
POA3166	25+	1294
POA3167	0-4	126
POA3167	5-14	928
POA3167	15-19	438
POA3167	20-24	318
POA3167	25+	349
POA3168	0-4	169
POA3168	5-14	979
POA3168	15-19	1372
POA3168	20-24	4013
POA3168	25+	2142
POA3169	0-4	221
POA3169	5-14	1695
POA3169	15-19	866
POA3169	20-24	998
POA3169	25+	1039
POA3170	0-4	291
POA3170	5-14	1998
POA3170	15-19	860
POA3170	20-24	693
POA3170	25+	690
POA3171	0-4	206
POA3171	5-14	1851
POA3171	15-19	1111
POA3171	20-24	1164
POA3171	25+	1277
POA3172	0-4	252
POA3172	5-14	2616
POA3172	15-19	1293
POA3172	20-24	792
POA3172	25+	810
POA3173	0-4	346
POA3173	5-14	3074
POA3173	15-19	1479
POA3173	20-24	873
POA3173	25+	855
POA3174	0-4	387
POA3174	5-14	3511
POA3174	15-19	1693
POA3174	20-24	1393
POA3174	25+	1815
POA3175	0-4	470
POA3175	5-14	5189
POA3175	15-19	2310
POA3175	20-24	1618
POA3175	25+	2460
POA3177	0-4	112
POA3177	5-14	1155
POA3177	15-19	503
POA3177	20-24	254
POA3177	25+	493
POA3178	0-4	393
POA3178	5-14	4162
POA3178	15-19	2274
POA3178	20-24	1138
POA3178	25+	930
POA3179	0-4	67
POA3179	5-14	766
POA3179	15-19	361
POA3179	20-24	194
POA3179	25+	221
POA3180	0-4	89
POA3180	5-14	811
POA3180	15-19	404
POA3180	20-24	204
POA3180	25+	217
POA3181	0-4	152
POA3181	5-14	798
POA3181	15-19	418
POA3181	20-24	773
POA3181	25+	1318
POA3182	0-4	125
POA3182	5-14	866
POA3182	15-19	399
POA3182	20-24	654
POA3182	25+	1522
POA3183	0-4	317
POA3183	5-14	1612
POA3183	15-19	577
POA3183	20-24	586
POA3183	25+	1169
POA3184	0-4	171
POA3184	5-14	1162
POA3184	15-19	398
POA3184	20-24	342
POA3184	25+	901
POA3185	0-4	225
POA3185	5-14	1479
POA3185	15-19	554
POA3185	20-24	369
POA3185	25+	634
POA3186	0-4	317
POA3186	5-14	2778
POA3186	15-19	1311
POA3186	20-24	706
POA3186	25+	634
POA3187	0-4	272
POA3187	5-14	2238
POA3187	15-19	908
POA3187	20-24	432
POA3187	25+	407
POA3188	0-4	277
POA3188	5-14	2415
POA3188	15-19	1078
POA3188	20-24	512
POA3188	25+	538
POA3189	0-4	99
POA3189	5-14	588
POA3189	15-19	238
POA3189	20-24	178
POA3189	25+	227
POA3190	0-4	193
POA3190	5-14	1179
POA3190	15-19	454
POA3190	20-24	225
POA3190	25+	335
POA3191	0-4	130
POA3191	5-14	1241
POA3191	15-19	566
POA3191	20-24	270
POA3191	25+	283
POA3192	0-4	338
POA3192	5-14	2485
