POA_CODE_2016	OnlyEnglishSpokenHome	Sex	persons
POA2337	0	M	160
POA2337	1	F	3520
POA2337	1	M	3408
POA2338	0	F	29
POA2338	0	M	17
POA2338	1	F	639
POA2338	1	M	598
POA2339	0	F	3
POA2339	1	F	257
POA2339	1	M	314
POA2340	0	F	982
POA2340	0	M	1113
POA2340	1	F	22431
POA2340	1	M	20959
POA2341	0	F	6
POA2341	0	M	9
POA2341	1	F	681
POA2341	1	M	709
POA2342	0	M	3
POA2342	1	F	211
POA2342	1	M	207
POA2343	0	F	35
POA2343	0	M	33
POA2343	1	F	2263
POA2343	1	M	2264
POA2344	0	F	5
POA2344	0	M	3
POA2344	1	F	334
POA2344	1	M	330
POA2345	0	M	3
POA2345	1	F	320
POA2345	1	M	348
POA2346	0	F	20
POA2346	0	M	26
POA2346	1	F	1432
POA2346	1	M	1377
POA2347	0	F	21
POA2347	0	M	11
POA2347	1	F	861
POA2347	1	M	831
POA2350	0	F	1112
POA2350	0	M	1075
POA2350	1	F	11147
POA2350	1	M	10299
POA2351	0	F	47
POA2351	0	M	41
POA2351	1	F	378
POA2351	1	M	326
POA2352	0	F	17
POA2352	0	M	17
POA2352	1	F	1312
POA2352	1	M	1235
POA2353	0	F	10
POA2353	1	F	525
POA2353	1	M	484
POA2354	0	F	28
POA2354	0	M	24
POA2354	1	F	1558
POA2354	1	M	1573
POA2355	0	F	3
POA2355	0	M	9
POA2355	1	F	274
POA2355	1	M	280
POA2356	1	F	71
POA2356	1	M	70
POA2357	0	F	49
POA2357	0	M	62
POA2357	1	F	1885
POA2357	1	M	1745
POA2358	0	F	27
POA2358	0	M	15
POA2358	1	F	1830
POA2358	1	M	1662
POA2359	0	F	5
POA2359	0	M	4
POA2359	1	F	337
POA2359	1	M	323
POA2360	0	F	247
POA2360	0	M	221
POA2360	1	F	6639
POA2360	1	M	6290
POA2361	0	F	21
POA2361	0	M	12
POA2361	1	F	397
POA2361	1	M	394
POA2365	0	F	56
POA2365	0	M	40
POA2365	1	F	1666
POA2365	1	M	1683
POA2369	0	F	8
POA2369	0	M	3
POA2369	1	F	409
POA2369	1	M	397
POA2370	0	F	95
POA2370	0	M	74
POA2370	1	F	3410
POA2370	1	M	3191
POA2371	0	F	14
POA2371	0	M	12
POA2371	1	F	492
POA2371	1	M	521
POA2372	0	F	58
POA2372	0	M	48
POA2372	1	F	2129
POA2372	1	M	1992
POA2379	0	F	3
POA2379	1	F	133
POA2379	1	M	159
POA2380	0	F	130
POA2380	0	M	112
POA2380	1	F	4726
POA2380	1	M	4624
POA2381	0	F	7
POA2381	0	M	4
POA2381	1	F	513
POA2381	1	M	575
POA2382	0	F	10
POA2382	0	M	12
POA2382	1	F	575
POA2382	1	M	590
POA2386	0	F	7
POA2386	0	M	3
POA2386	1	F	139
POA2386	1	M	174
POA2387	0	M	3
POA2387	1	F	73
POA2387	1	M	88
POA2388	0	F	17
POA2388	0	M	19
POA2388	1	F	1099
POA2388	1	M	1133
POA2390	0	F	87
POA2390	0	M	86
POA2390	1	F	3887
POA2390	1	M	3836
POA2395	0	F	15
POA2395	0	M	5
POA2395	1	F	271
POA2395	1	M	314
POA2396	0	M	3
POA2396	1	F	397
POA2396	1	M	405
POA2397	1	F	160
POA2397	1	M	180
POA2398	1	F	95
POA2398	1	M	118
POA2399	1	F	239
POA2399	1	M	257
POA2400	0	F	200
POA2400	0	M	200
POA2400	1	F	4228
POA2400	1	M	4219
POA2401	1	F	142
POA2401	1	M	147
POA2402	0	F	8
POA2402	0	M	10
POA2402	1	F	810
POA2402	1	M	821
POA2403	0	F	3
POA2403	1	F	294
POA2403	1	M	348
POA2404	0	F	11
POA2404	0	M	15
POA2404	1	F	851
POA2404	1	M	788
POA2405	0	F	3
POA2405	0	M	3
POA2405	1	F	210
POA2405	1	M	245
POA2406	0	F	18
POA2406	0	M	17
POA2406	1	F	329
POA2406	1	M	363
POA2408	0	F	6
POA2408	0	M	7
POA2408	1	F	150
POA2408	1	M	173
POA2409	0	F	9
POA2409	0	M	9
POA2409	1	F	463
POA2409	1	M	453
POA2410	1	F	115
POA2410	1	M	131
POA2411	1	F	53
POA2411	1	M	53
POA2415	0	F	3
POA2415	0	M	3
POA2415	1	F	170
POA2415	1	M	177
POA2420	0	F	20
POA2420	0	M	18
POA2420	1	F	1851
POA2420	1	M	1813
POA2421	0	F	6
POA2421	0	M	4
POA2421	1	F	857
POA2421	1	M	868
POA2422	0	F	53
POA2422	0	M	38
POA2422	1	F	2441
POA2422	1	M	2419
POA2423	0	F	32
POA2423	0	M	35
POA2423	1	F	1309
POA2423	1	M	1374
POA2424	0	F	7
POA2424	0	M	3
POA2424	1	F	163
POA2424	1	M	207
POA2425	0	F	15
POA2425	0	M	15
POA2425	1	F	844
POA2425	1	M	812
POA2426	0	F	4
POA2426	0	M	3
POA2426	1	F	322
POA2426	1	M	334
POA2427	0	F	27
POA2427	0	M	25
POA2427	1	F	1458
POA2427	1	M	1444
POA2428	0	F	367
POA2428	0	M	319
POA2428	1	F	11163
POA2428	1	M	10364
POA2429	0	F	102
POA2429	0	M	95
POA2429	1	F	4494
POA2429	1	M	4289
POA2430	0	F	549
POA2430	0	M	448
POA2430	1	F	15891
POA2430	1	M	14913
POA2431	0	F	61
POA2431	0	M	43
POA2431	1	F	2386
POA2431	1	M	2317
POA2439	0	F	28
POA2439	0	M	16
POA2439	1	F	1339
POA2439	1	M	1274
POA2440	0	F	269
POA2440	0	M	222
POA2440	1	F	9566
POA2440	1	M	9289
POA2441	0	F	68
POA2441	0	M	48
POA2441	1	F	1834
POA2441	1	M	1988
POA2443	0	F	90
POA2443	0	M	71
POA2443	1	F	4128
POA2443	1	M	3990
POA2444	0	F	968
POA2444	0	M	849
POA2444	1	F	21945
POA2444	1	M	19754
POA2445	0	F	71
POA2445	0	M	52
POA2445	1	F	3109
POA2445	1	M	2973
POA2446	0	F	129
POA2446	0	M	91
POA2446	1	F	6273
POA2446	1	M	5890
POA2447	0	F	81
POA2447	0	M	45
POA2447	1	F	3256
POA2447	1	M	3225
POA2448	0	F	150
POA2448	0	M	106
POA2448	1	F	4219
POA2448	1	M	3860
POA2449	0	F	26
POA2449	0	M	27
POA2449	1	F	965
POA2449	1	M	1022
POA2450	0	F	1820
POA2450	0	M	1571
POA2450	1	F	18997
POA2450	1	M	17987
POA2452	0	F	299
POA2452	0	M	231
POA2452	1	F	7207
POA2452	1	M	6592
POA2453	0	F	44
POA2453	0	M	29
POA2453	1	F	1268
POA2453	1	M	1250
POA2454	0	F	167
POA2454	0	M	148
POA2454	1	F	3508
POA2454	1	M	3256
POA2455	0	F	31
POA2455	0	M	20
POA2455	1	F	1389
POA2455	1	M	1357
POA2456	0	F	770
POA2456	0	M	757
POA2456	1	F	6199
POA2456	1	M	6022
POA2460	0	F	343
POA2460	0	M	269
POA2460	1	F	13426
POA2460	1	M	12933
POA2462	0	F	19
POA2462	0	M	19
POA2462	1	F	1079
POA2462	1	M	1147
POA2463	0	F	93
POA2463	0	M	60
POA2463	1	F	3500
POA2463	1	M	3387
POA2464	0	F	119
POA2464	0	M	89
POA2464	1	F	3085
POA2464	1	M	2930
POA2465	0	M	3
POA2465	1	F	135
POA2465	1	M	139
POA2466	0	F	11
POA2466	0	M	10
POA2466	1	F	782
POA2466	1	M	805
POA2469	0	F	60
POA2469	0	M	54
POA2469	1	F	1665
POA2469	1	M	1833
POA2470	0	F	148
POA2470	0	M	105
POA2470	1	F	7050
POA2470	1	M	6875
POA2471	0	F	32
POA2471	0	M	17
POA2471	1	F	1123
POA2471	1	M	1090
POA2472	0	F	18
POA2472	0	M	14
POA2472	1	F	770
POA2472	1	M	868
POA2473	0	F	18
POA2473	0	M	24
POA2473	1	F	1411
POA2473	1	M	1378
POA2474	0	F	91
POA2474	0	M	70
POA2474	1	F	2789
POA2474	1	M	2776
POA2475	0	F	3
POA2475	0	M	3
POA2475	1	F	148
POA2475	1	M	162
POA2476	0	F	8
POA2476	0	M	3
POA2476	1	F	346
POA2476	1	M	378
POA2477	0	F	209
POA2477	0	M	214
POA2477	1	F	5765
POA2477	1	M	5331
POA2478	0	F	592
POA2478	0	M	494
POA2478	1	F	12965
POA2478	1	M	12073
POA2479	0	F	141
POA2479	0	M	128
POA2479	1	F	2030
POA2479	1	M	2008
POA2480	0	F	1121
POA2480	0	M	939
POA2480	1	F	19960
POA2480	1	M	18996
POA2481	0	F	488
POA2481	0	M	419
POA2481	1	F	4692
POA2481	1	M	4373
POA2482	0	F	242
POA2482	0	M	203
POA2482	1	F	2561
POA2482	1	M	2421
POA2483	0	F	342
POA2483	0	M	279
POA2483	1	F	4696
POA2483	1	M	4310
POA2484	0	F	369
POA2484	0	M	312
POA2484	1	F	8376
POA2484	1	M	8216
POA2485	0	F	475
POA2485	0	M	381
POA2485	1	F	6335
POA2485	1	M	5839
POA2486	0	F	801
POA2486	0	M	635
POA2486	1	F	14967
POA2486	1	M	13512
POA2487	0	F	235
POA2487	0	M	169
POA2487	1	F	6101
POA2487	1	M	5908
POA2488	0	F	91
POA2488	0	M	71
POA2488	1	F	1440
POA2488	1	M	1442
POA2489	0	F	121
POA2489	0	M	94
POA2489	1	F	3553
POA2489	1	M	3244
POA2490	0	F	9
POA2490	0	M	4
POA2490	1	F	304
POA2490	1	M	297
POA2500	0	F	5305
POA2500	0	M	5775
POA2500	1	F	13330
POA2500	1	M	13318
POA2502	0	F	2356
POA2502	0	M	2141
POA2502	1	F	3507
POA2502	1	M	3652
POA2505	0	F	717
POA2505	0	M	689
POA2505	1	F	1627
POA2505	1	M	1693
POA2506	0	F	818
POA2506	0	M	740
POA2506	1	F	2864
POA2506	1	M	2776
POA2508	0	F	238
POA2508	0	M	214
POA2508	1	F	4005
POA2508	1	M	4100
POA2515	0	F	351
POA2515	0	M	275
POA2515	1	F	4991
POA2515	1	M	4983
POA2516	0	F	194
POA2516	0	M	140
POA2516	1	F	2805
POA2516	1	M	2702
POA2517	0	F	480
POA2517	0	M	412
POA2517	1	F	6354
POA2517	1	M	5923
POA2518	0	F	1286
POA2518	0	M	1082
POA2518	1	F	8137
POA2518	1	M	7735
POA2519	0	F	1811
POA2519	0	M	1659
POA2519	1	F	6385
POA2519	1	M	6306
POA2522	0	F	40
POA2522	0	M	46
POA2522	1	F	135
POA2522	1	M	73
POA2525	0	F	1180
POA2525	0	M	1030
POA2525	1	F	4465
POA2525	1	M	4466
POA2526	0	F	1313
POA2526	0	M	1155
POA2526	1	F	6300
POA2526	1	M	6089
POA2527	0	F	663
POA2527	0	M	576
POA2527	1	F	9881
POA2527	1	M	9366
POA2528	0	F	1350
POA2528	0	M	1211
POA2528	1	F	9991
POA2528	1	M	9718
POA2529	0	F	1832
POA2529	0	M	1663
POA2529	1	F	10855
POA2529	1	M	10546
POA2530	0	F	1427
POA2530	0	M	1245
POA2530	1	F	14469
POA2530	1	M	13781
POA2533	0	F	378
POA2533	0	M	336
POA2533	1	F	7130
POA2533	1	M	6958
POA2534	0	F	109
POA2534	0	M	94
POA2534	1	F	2577
POA2534	1	M	2446
POA2535	0	F	107
POA2535	0	M	100
POA2535	1	F	3426
POA2535	1	M	3208
POA2536	0	F	437
POA2536	0	M	379
POA2536	1	F	8034
POA2536	1	M	7552
POA2537	0	F	182
POA2537	0	M	165
POA2537	1	F	5376
POA2537	1	M	5286
POA2538	0	F	40
POA2538	0	M	40
POA2538	1	F	1099
POA2538	1	M	1002
POA2539	0	F	333
POA2539	0	M	300
POA2539	1	F	8206
POA2539	1	M	7987
POA2540	0	F	1021
POA2540	0	M	861
POA2540	1	F	19992
POA2540	1	M	19762
POA2541	0	F	652
POA2541	0	M	554
POA2541	1	F	11545
POA2541	1	M	10844
POA2545	0	F	10
POA2545	0	M	5
POA2545	1	F	472
POA2545	1	M	497
POA2546	0	F	162
POA2546	0	M	152
POA2546	1	F	4077
POA2546	1	M	3943
POA2548	0	F	165
POA2548	0	M	139
POA2548	1	F	3577
POA2548	1	M	3303
POA2549	0	F	43
POA2549	0	M	39
POA2549	1	F	1770
POA2549	1	M	1689
POA2550	0	F	256
POA2550	0	M	170
POA2550	1	F	7196
POA2550	1	M	7042
POA2551	0	F	56
POA2551	0	M	51
POA2551	1	F	1565
POA2551	1	M	1524
POA2555	0	F	41
POA2555	0	M	42
POA2555	1	F	63
POA2555	1	M	69
POA2556	0	F	318
POA2556	0	M	330
POA2556	1	F	833
POA2556	1	M	881
POA2557	0	F	1279
POA2557	0	M	1263
POA2557	1	F	2745
POA2557	1	M	2981
POA2558	0	F	1404
POA2558	0	M	1339
POA2558	1	F	4001
POA2558	1	M	4069
POA2559	0	F	365
POA2559	0	M	312
POA2559	1	F	981
POA2559	1	M	794
POA2560	0	F	8752
POA2560	0	M	8163
POA2560	1	F	28095
POA2560	1	M	27143
POA2563	0	F	13
POA2563	0	M	14
POA2563	1	F	122
POA2563	1	M	135
POA2564	0	F	2919
POA2564	0	M	2707
POA2564	1	F	3744
POA2564	1	M	3529
POA2565	0	F	4006
POA2565	0	M	3797
POA2565	1	F	5368
POA2565	1	M	5589
POA2566	0	F	4900
POA2566	0	M	4673
POA2566	1	F	7863
POA2566	1	M	7776
POA2567	0	F	2657
POA2567	0	M	2384
POA2567	1	F	16444
POA2567	1	M	15762
POA2568	0	F	39
POA2568	0	M	22
POA2568	1	F	515
POA2568	1	M	503
POA2569	0	F	36
POA2569	0	M	47
POA2569	1	F	589
POA2569	1	M	613
POA2570	0	F	1886
POA2570	0	M	1690
POA2570	1	F	17662
POA2570	1	M	16941
POA2571	0	F	302
POA2571	0	M	283
POA2571	1	F	5334
POA2571	1	M	5395
POA2572	0	F	154
POA2572	0	M	136
POA2572	1	F	1989
POA2572	1	M	1947
POA2573	0	F	154
POA2573	0	M	131
POA2573	1	F	2288
POA2573	1	M	2157
POA2574	0	F	149
POA2574	0	M	155
POA2574	1	F	2539
POA2574	1	M	2557
POA2575	0	F	467
POA2575	0	M	409
POA2575	1	F	7096
POA2575	1	M	6503
POA2576	0	F	433
POA2576	0	M	373
POA2576	1	F	6358
POA2576	1	M	5513
POA2577	0	F	454
POA2577	0	M	432
POA2577	1	F	6836
POA2577	1	M	6594
POA2578	0	F	53
POA2578	0	M	37
POA2578	1	F	1320
POA2578	1	M	1165
POA2579	0	F	95
POA2579	0	M	93
POA2579	1	F	1800
POA2579	1	M	1826
POA2580	0	F	654
POA2580	0	M	647
POA2580	1	F	12844
POA2580	1	M	12574
POA2581	0	F	27
POA2581	0	M	22
POA2581	1	F	947
POA2581	1	M	961
POA2582	0	F	205
POA2582	0	M	190
POA2582	1	F	5774
POA2582	1	M	5511
POA2583	0	F	30
POA2583	0	M	33
POA2583	1	F	1943
POA2583	1	M	1982
POA2584	0	M	3
POA2584	1	F	245
POA2584	1	M	261
POA2585	1	F	81
POA2585	1	M	117
POA2586	0	F	27
POA2586	0	M	23
POA2586	1	F	1154
POA2586	1	M	1219
POA2587	0	F	43
POA2587	0	M	40
POA2587	1	F	1403
POA2587	1	M	1263
POA2588	0	F	3
POA2588	0	M	4
POA2588	1	F	122
POA2588	1	M	120
POA2590	0	F	78
POA2590	0	M	69
POA2590	1	F	3326
POA2590	1	M	3165
POA2594	0	F	223
POA2594	0	M	241
POA2594	1	F	5396
POA2594	1	M	5060
POA2600	0	F	676
POA2600	0	M	494
POA2600	1	F	2979
POA2600	1	M	2697
POA2601	0	F	1524
POA2601	0	M	1264
POA2601	1	F	1485
POA2601	1	M	1577
POA2602	0	F	3127
POA2602	0	M	2744
POA2602	1	F	11767
POA2602	1	M	11038
POA2603	0	F	944
POA2603	0	M	876
POA2603	1	F	3414
POA2603	1	M	3395
POA2604	0	F	992
POA2604	0	M	921
POA2604	1	F	3875
POA2604	1	M	3661
POA2605	0	F	1176
POA2605	0	M	957
POA2605	1	F	4609
POA2605	1	M	4270
POA2606	0	F	1596
POA2606	0	M	1398
POA2606	1	F	2859
POA2606	1	M	2899
POA2607	0	F	1665
POA2607	0	M	1413
POA2607	1	F	5036
POA2607	1	M	4975
POA2609	0	F	34
POA2609	0	M	32
POA2609	1	F	284
POA2609	1	M	375
POA2611	0	F	2427
POA2611	0	M	2157
POA2611	1	F	11187
POA2611	1	M	10640
POA2612	0	F	1706
POA2612	0	M	1827
POA2612	1	F	5188
POA2612	1	M	5988
POA2614	0	F	1981
POA2614	0	M	1843
POA2614	1	F	7497
POA2614	1	M	7235
POA2615	0	F	4092
POA2615	0	M	3659
POA2615	1	F	17460
POA2615	1	M	17079
POA2617	0	F	4761
POA2617	0	M	4524
POA2617	1	F	10481
POA2617	1	M	10724
POA2618	0	F	39
POA2618	0	M	43
POA2618	1	F	633
POA2618	1	M	619
POA2619	0	F	512
POA2619	0	M	491
POA2619	1	F	4092
POA2619	1	M	4120
POA2620	0	F	2824
POA2620	0	M	2752
POA2620	1	F	15039
POA2620	1	M	15267
POA2621	0	F	117
POA2621	0	M	106
POA2621	1	F	2669
POA2621	1	M	2709
POA2622	0	F	68
POA2622	0	M	60
POA2622	1	F	1646
POA2622	1	M	1682
POA2623	0	F	14
POA2623	0	M	11
POA2623	1	F	246
POA2623	1	M	282
POA2625	0	F	6
POA2625	0	M	13
POA2625	1	F	110
POA2625	1	M	143
POA2626	0	F	5
POA2626	0	M	4
POA2626	1	F	217
POA2626	1	M	216
POA2627	0	F	157
POA2627	0	M	163
POA2627	1	F	1814
POA2627	1	M	2106
POA2628	0	F	34
POA2628	0	M	23
POA2628	1	F	821
POA2628	1	M	922
POA2629	0	F	15
POA2629	0	M	15
POA2629	1	F	206
POA2629	1	M	226
POA2630	0	F	294
POA2630	0	M	238
POA2630	1	F	3642
POA2630	1	M	3645
POA2631	0	F	3
POA2631	0	M	6
POA2631	1	F	254
POA2631	1	M	274
POA2632	0	F	28
POA2632	0	M	24
POA2632	1	F	824
POA2632	1	M	827
POA2633	0	F	5
POA2633	1	F	155
POA2633	1	M	182
POA2640	0	F	1116
POA2640	0	M	1023
POA2640	1	F	16428
POA2640	1	M	15346
POA2641	0	F	697
POA2641	0	M	620
POA2641	1	F	6565
POA2641	1	M	6085
POA2642	0	F	67
POA2642	0	M	49
POA2642	1	F	2143
POA2642	1	M	2208
POA2643	0	F	30
POA2643	0	M	29
POA2643	1	F	1238
POA2643	1	M	1235
POA2644	0	F	23
POA2644	0	M	11
POA2644	1	F	1123
POA2644	1	M	1070
POA2645	0	F	6
POA2645	0	M	4
POA2645	1	F	145
POA2645	1	M	173
POA2646	0	F	69
POA2646	0	M	73
POA2646	1	F	3085
POA2646	1	M	3019
POA2647	0	F	16
POA2647	0	M	8
POA2647	1	F	983
POA2647	1	M	972
POA2648	0	F	14
POA2648	0	M	17
POA2648	1	F	974
POA2648	1	M	1078
POA2649	1	F	20
POA2649	1	M	11
POA2650	0	F	1894
POA2650	0	M	1996
POA2650	1	F	25908
POA2650	1	M	24057
POA2651	0	F	61
POA2651	0	M	80
POA2651	1	F	949
POA2651	1	M	1077
POA2652	0	F	35
POA2652	0	M	33
POA2652	1	F	1962
POA2652	1	M	2134
POA2653	0	F	28
POA2653	0	M	21
POA2653	1	F	1063
POA2653	1	M	1074
POA2655	0	F	8
POA2655	0	M	3
POA2655	1	F	609
POA2655	1	M	611
POA2656	0	F	4
POA2656	0	M	3
POA2656	1	F	585
POA2656	1	M	576
POA2658	0	F	7
POA2658	0	M	8
POA2658	1	F	664
POA2658	1	M	667
POA2659	0	F	7
POA2659	0	M	10
POA2659	1	F	423
POA2659	1	M	399
POA2660	0	F	24
POA2660	0	M	28
POA2660	1	F	704
POA2660	1	M	755
POA2661	0	F	8
POA2661	0	M	24
POA2661	1	F	166
POA2661	1	M	322
POA2663	0	F	77
POA2663	0	M	110
POA2663	1	F	1878
POA2663	1	M	1861
POA2665	0	F	9
POA2665	0	M	19
POA2665	1	F	942
POA2665	1	M	1023
POA2666	0	F	53
POA2666	0	M	73
POA2666	1	F	2644
POA2666	1	M	2584
POA2668	0	M	3
POA2668	1	F	200
POA2668	1	M	211
POA2669	0	F	10
POA2669	0	M	5
POA2669	1	F	705
POA2669	1	M	762
POA2671	0	F	65
POA2671	0	M	53
POA2671	1	F	1754
POA2671	1	M	1722
POA2672	0	F	26
POA2672	0	M	18
POA2672	1	F	657
POA2672	1	M	673
POA2675	0	F	59
POA2675	0	M	65
POA2675	1	F	651
POA2675	1	M	634
POA2678	0	F	21
POA2678	0	M	17
POA2678	1	F	202
POA2678	1	M	93
POA2680	0	F	2571
POA2680	0	M	2621
POA2680	1	F	8306
POA2680	1	M	8192
POA2681	0	F	89
POA2681	0	M	85
POA2681	1	F	688
POA2681	1	M	707
POA2700	0	F	70
POA2700	0	M	71
POA2700	1	F	2183
POA2700	1	M	2092
POA2701	0	F	15
POA2701	0	M	14
POA2701	1	F	1077
POA2701	1	M	1044
POA2702	0	F	5
POA2702	0	M	5
POA2702	1	F	361
POA2702	1	M	346
POA2703	0	F	9
POA2703	0	M	9
POA2703	1	F	460
POA2703	1	M	428
POA2705	0	F	368
POA2705	0	M	423
POA2705	1	F	4281
POA2705	1	M	4170
POA2706	0	F	15
POA2706	0	M	10
POA2706	1	F	491
POA2706	1	M	537
POA2707	0	F	19
POA2707	0	M	16
POA2707	1	F	558
POA2707	1	M	626
POA2710	0	F	150
POA2710	0	M	151
POA2710	1	F	4512
POA2710	1	M	4389
POA2711	0	F	63
POA2711	0	M	60
POA2711	1	F	1383
POA2711	1	M	1451
POA2712	0	F	6
POA2712	0	M	16
POA2712	1	F	556
POA2712	1	M	577
POA2713	0	F	42
POA2713	0	M	42
POA2713	1	F	1225
POA2713	1	M	1217
POA2714	0	F	42
POA2714	0	M	29
POA2714	1	F	1254
POA2714	1	M	1232
POA2715	0	F	20
POA2715	0	M	34
POA2715	1	F	630
POA2715	1	M	676
POA2716	0	F	27
POA2716	0	M	28
POA2716	1	F	431
POA2716	1	M	478
POA2717	0	F	25
POA2717	0	M	28
POA2717	1	F	518
POA2717	1	M	541
POA2720	0	F	123
POA2720	0	M	127
POA2720	1	F	3524
POA2720	1	M	3457
POA2721	0	F	3
POA2721	1	F	98
POA2721	1	M	107
POA2722	0	F	35
POA2722	0	M	32
POA2722	1	F	1445
POA2722	1	M	1454
POA2725	1	F	177
POA2725	1	M	165
POA2726	1	F	95
POA2726	1	M	106
POA2727	1	F	146
POA2727	1	M	181
POA2729	0	F	17
POA2729	0	M	20
POA2729	1	F	767
POA2729	1	M	789
POA2730	0	F	69
POA2730	0	M	63
POA2730	1	F	556
POA2730	1	M	583
POA2731	0	F	76
POA2731	0	M	80
POA2731	1	F	2990
POA2731	1	M	2824
POA2732	0	F	22
POA2732	0	M	18
POA2732	1	F	802
POA2732	1	M	788
POA2733	0	F	10
POA2733	0	M	14
POA2733	1	F	228
POA2733	1	M	241
POA2734	1	F	196
POA2734	1	M	210
POA2735	0	F	5
POA2735	0	M	9
POA2735	1	F	185
POA2735	1	M	198
POA2736	0	F	20
POA2736	0	M	15
POA2736	1	F	140
POA2736	1	M	156
POA2737	0	F	61
POA2737	0	M	36
POA2737	1	F	303
POA2737	1	M	323
POA2738	0	F	21
POA2738	0	M	23
POA2738	1	F	739
POA2738	1	M	775
POA2739	0	F	36
POA2739	0	M	35
POA2739	1	F	588
POA2739	1	M	592
POA2745	0	F	2169
POA2745	0	M	2044
POA2745	1	F	12247
POA2745	1	M	11808
POA2747	0	F	4198
POA2747	0	M	3846
POA2747	1	F	16239
POA2747	1	M	15954
POA2748	0	F	216
POA2748	0	M	240
POA2748	1	F	616
POA2748	1	M	715
POA2749	0	F	841
POA2749	0	M	681
POA2749	1	F	7324
POA2749	1	M	7203
POA2750	0	F	2654
POA2750	0	M	2274
POA2750	1	F	19086
POA2750	1	M	18262
POA2752	0	F	164
POA2752	0	M	144
POA2752	1	F	2146
POA2752	1	M	2245
POA2753	0	F	692
POA2753	0	M	650
POA2753	1	F	7408
POA2753	1	M	7279
POA2754	0	F	173
POA2754	0	M	131
POA2754	1	F	2708
POA2754	1	M	2446
POA2755	0	M	7
POA2755	1	F	57
POA2755	1	M	102
POA2756	0	F	934
POA2756	0	M	855
POA2756	1	F	15178
POA2756	1	M	15109
POA2757	0	F	31
POA2757	0	M	34
POA2757	1	F	370
POA2757	1	M	371
POA2758	0	F	193
POA2758	0	M	176
POA2758	1	F	3845
POA2758	1	M	3855
POA2759	0	F	3002
POA2759	0	M	2851
POA2759	1	F	9640
POA2759	1	M	9677
POA2760	0	F	5044
POA2760	0	M	4750
POA2760	1	F	10892
POA2760	1	M	10732
POA2761	0	F	7284
POA2761	0	M	6743
POA2761	1	F	7700
POA2761	1	M	7843
POA2762	0	F	712
POA2762	0	M	686
POA2762	1	F	1639
POA2762	1	M	1707
POA2763	0	F	5964
POA2763	0	M	5754
POA2763	1	F	9133
POA2763	1	M	9047
POA2765	0	F	1124
POA2765	0	M	1073
POA2765	1	F	5869
POA2765	1	M	6038
POA2766	0	F	4038
POA2766	0	M	3695
POA2766	1	F	3477
POA2766	1	M	3591
POA2767	0	F	5875
POA2767	0	M	5660
POA2767	1	F	5043
POA2767	1	M	5013
POA2768	0	F	6623
POA2768	0	M	6255
POA2768	1	F	7100
POA2768	1	M	7092
POA2769	0	F	2767
POA2769	0	M	2737
POA2769	1	F	2907
POA2769	1	M	2889
POA2770	0	F	11239
POA2770	0	M	10568
POA2770	1	F	17666
POA2770	1	M	17120
POA2773	0	F	173
POA2773	0	M	143
POA2773	1	F	2734
POA2773	1	M	2700
POA2774	0	F	346
POA2774	0	M	299
POA2774	1	F	6031
POA2774	1	M	5849
POA2775	0	F	28
POA2775	0	M	32
POA2775	1	F	567
POA2775	1	M	599
POA2776	0	F	101
POA2776	0	M	82
POA2776	1	F	1898
POA2776	1	M	1832
POA2777	0	F	459
POA2777	0	M	385
POA2777	1	F	8438
POA2777	1	M	7746
POA2778	0	F	71
POA2778	0	M	65
POA2778	1	F	1093
POA2778	1	M	1099
POA2779	0	F	160
POA2779	0	M	130
POA2779	1	F	2394
POA2779	1	M	2129
POA2780	0	F	671
POA2780	0	M	611
POA2780	1	F	5776
POA2780	1	M	5274
POA2782	0	F	233
POA2782	0	M	183
POA2782	1	F	2792
POA2782	1	M	2539
POA2783	0	F	83
POA2783	0	M	66
POA2783	1	F	1229
POA2783	1	M	1103
POA2784	0	F	41
POA2784	0	M	38
POA2784	1	F	540
POA2784	1	M	545
POA2785	0	F	161
POA2785	0	M	135
POA2785	1	F	2053
POA2785	1	M	1902
POA2786	0	F	43
POA2786	0	M	30
POA2786	1	F	506
POA2786	1	M	541
POA2787	0	F	89
POA2787	0	M	87
POA2787	1	F	1841
POA2787	1	M	1858
POA2790	0	F	314
POA2790	0	M	281
POA2790	1	F	6733
POA2790	1	M	6595
POA2791	0	F	3
POA2791	0	M	3
POA2791	1	F	159
POA2791	1	M	159
POA2792	0	F	5
POA2792	0	M	3
POA2792	1	F	165
POA2792	1	M	172
POA2793	0	F	12
POA2793	0	M	10
POA2793	1	F	397
POA2793	1	M	460
POA2794	0	F	156
POA2794	0	M	132
POA2794	1	F	4738
POA2794	1	M	4531
POA2795	0	F	848
POA2795	0	M	864
POA2795	1	F	18822
POA2795	1	M	18195
POA2797	0	M	4
POA2797	1	F	210
POA2797	1	M	192
POA2798	0	F	14
POA2798	0	M	6
POA2798	1	F	977
POA2798	1	M	959
POA2799	0	F	32
POA2799	0	M	41
POA2799	1	F	1905
POA2799	1	M	1860
POA2800	0	F	1308
POA2800	0	M	1202
POA2800	1	F	20328
POA2800	1	M	19347
POA2803	1	F	111
POA2803	1	M	132
POA2804	0	F	42
POA2804	0	M	24
POA2804	1	F	1229
POA2804	1	M	1190
POA2805	0	F	4
POA2805	0	M	6
POA2805	1	F	184
POA2805	1	M	186
POA2806	0	F	5
