POA_CODE_2016	medianRent
POA4808	10400
POA4809	7800
POA4810	14820
POA4811	16224
POA4812	13000
POA4814	15600
POA4815	14560
POA4816	6760
POA4817	16380
POA4818	17160
POA4819	13000
POA4820	10400
POA4821	6760
POA4822	4160
POA4823	3432
POA4824	8008
POA4825	13000
POA4828	6500
POA4829	6448
POA4830	6240
POA4849	11960
POA4850	9360
POA4852	14560
POA4854	11440
POA4855	13000
POA4856	11700
POA4858	12480
POA4859	10400
POA4860	11440
POA4861	10400
POA4865	14560
POA4868	16120
POA4869	16640
POA4870	14560
POA4871	7800
POA4872	8632
POA4873	11960
POA4874	8580
POA4875	6240
POA4876	6240
POA4877	16640
POA4878	15600
POA4879	18200
POA4880	12272
POA4881	11700
POA4882	13780
POA4883	13000
POA4884	14040
POA4885	11440
POA4886	10920
POA4887	10244
POA4888	11440
POA4890	7800
POA4891	7800
POA4892	4680
POA4895	6760
POA5000	19760
POA5005	
POA5006	18720
POA5007	16640
POA5008	13520
POA5009	14820
POA5010	9516
POA5011	15600
POA5012	12896
POA5013	11960
POA5014	13000
POA5015	15080
POA5016	15080
POA5017	11440
POA5018	17160
POA5019	13520
POA5020	18200
POA5021	16900
POA5022	15340
POA5023	14040
POA5024	15600
POA5025	16640
POA5031	15600
POA5032	14300
POA5033	14560
POA5034	16120
POA5035	14040
POA5037	14560
POA5038	14560
POA5039	13780
POA5040	7852
POA5041	15080
POA5042	15080
POA5043	13520
POA5044	16120
POA5045	15600
POA5046	15600
POA5047	16380
POA5048	15600
POA5049	17680
POA5050	17160
POA5051	17680
POA5052	18720
POA5061	17420
POA5062	15600
POA5063	17420
POA5064	18668
POA5065	15600
POA5066	18720
POA5067	17160
POA5068	15600
POA5069	15600
POA5070	14716
POA5072	15600
POA5073	15600
POA5074	15080
POA5075	16120
POA5076	17160
POA5081	15860
POA5082	15340
POA5083	15080
POA5084	13000
POA5085	15600
POA5086	14300
POA5087	14040
POA5088	14300
POA5089	17160
POA5090	15080
POA5091	16120
POA5092	15600
POA5093	14820
POA5094	13416
POA5095	16900
POA5096	14456
POA5097	15600
POA5098	14560
POA5106	
POA5107	13520
POA5108	13000
POA5109	14040
POA5110	15600
POA5111	
POA5112	10400
POA5113	11440
POA5114	14040
POA5115	14300
POA5116	14040
POA5117	13260
POA5118	13520
POA5120	13000
POA5121	15496
POA5125	15600
POA5126	15600
POA5127	15080
POA5131	16120
POA5132	7800
POA5133	15080
POA5134	14404
POA5136	14300
POA5137	15600
POA5138	14560
POA5139	11700
POA5140	23400
POA5141	17160
POA5142	17160
POA5144	12272
POA5150	
POA5151	15860
POA5152	20280
POA5153	15600
POA5154	20800
POA5155	18616
POA5156	16640
POA5157	10400
POA5158	17680
POA5159	17160
POA5160	
POA5161	15600
POA5162	14560
POA5163	13260
POA5164	10400
POA5165	15080
POA5166	14300
POA5167	15600
POA5168	13000
POA5169	16120
POA5170	15600
POA5171	15080
POA5172	14560
POA5173	15340
POA5174	14560
POA5201	13572
POA5202	10400
POA5203	11440
POA5204	13000
POA5210	15080
POA5211	13260
POA5212	13000
POA5213	13260
POA5214	13000
POA5220	9360
POA5221	9360
POA5222	9360
POA5223	8320
POA5231	15080
POA5232	7020
POA5233	13520
POA5234	14040
POA5235	11440
POA5236	12376
POA5237	10036
POA5238	9880
POA5240	13000
POA5241	14820
POA5242	16120
POA5243	15600
POA5244	15080
POA5245	16120
POA5250	17160
POA5251	16120
POA5252	15600
POA5253	11440
POA5254	9620
POA5255	14040
POA5256	11700
POA5259	5200
POA5260	9880
POA5261	3588
POA5262	5200
POA5263	1300
POA5264	7800
POA5265	5200
POA5266	5200
POA5267	6240
POA5268	9360
POA5269	5200
POA5270	8476
POA5271	9880
POA5272	4420
POA5273	
POA5275	8476
POA5276	10452
POA5277	8320
POA5278	7176
POA5279	6760
POA5280	7800
POA5290	9880
POA5291	8840
POA5301	2860
POA5302	6136
POA5303	3640
POA5304	7800
POA5306	2600
POA5307	6760
POA5308	
POA5309	
POA5310	
POA5311	5200
POA5320	8320
POA5321	7280
POA5322	7020
POA5330	8632
POA5331	8060
POA5332	8320
POA5333	9828
POA5340	7800
POA5341	9100
POA5342	9776
POA5343	9620
POA5344	8840
POA5345	8476
POA5346	9360
POA5350	7020
POA5351	13000
POA5352	14040
POA5353	10920
POA5354	6760
POA5355	13780
POA5356	10920
POA5357	5980
POA5360	14820
POA5371	12012
POA5372	14040
POA5373	11440
POA5374	9360
POA5381	5668
POA5400	13260
POA5401	10400
POA5410	9880
POA5411	12740
POA5412	10400
POA5413	9048
POA5414	6604
POA5415	9360
POA5416	9880
POA5417	8060
POA5418	5200
POA5419	5200
POA5420	5200
POA5421	
POA5422	7280
POA5431	5200
POA5432	
POA5433	8944
POA5434	5720
POA5440	
POA5451	10920
POA5452	11596
POA5453	11440
POA5454	5200
POA5455	8476
POA5460	8060
POA5461	10088
POA5462	9880
POA5464	5928
POA5470	9620
POA5471	
POA5472	4732
POA5473	7800
POA5480	8320
POA5481	6240
POA5482	7800
POA5483	9100
POA5485	7800
POA5490	3796
POA5491	9360
POA5493	
POA5495	7800
POA5501	11960
POA5502	11440
POA5510	5200
POA5520	7540
POA5521	7800
POA5522	9620
POA5523	8840
POA5540	8840
POA5550	10400
POA5552	6240
POA5554	11440
POA5555	5200
POA5556	11960
POA5558	12220
POA5560	7800
POA5570	5460
POA5571	10400
POA5572	9880
POA5573	7280
POA5575	9100
POA5576	9360
POA5577	5200
POA5580	7800
POA5581	10400
POA5582	11700
POA5583	9360
POA5600	9672
POA5601	6240
POA5602	9828
POA5603	9360
POA5604	7800
POA5605	9620
POA5606	11440
POA5607	10400
POA5608	8580
POA5609	13000
POA5630	3276
POA5631	7800
POA5632	3120
POA5633	3432
POA5640	7800
POA5641	5200
POA5642	
POA5650	
POA5651	2600
POA5652	8164
POA5653	4160
POA5654	4524
POA5655	52
POA5660	
POA5661	3276
POA5670	6656
POA5671	
POA5680	9360
POA5690	8320
POA5700	9204
POA5701	
POA5710	13000
POA5713	
POA5715	
POA5717	
POA5719	
POA5720	6136
POA5722	5980
POA5723	7644
POA5724	3640
POA5725	10296
POA5730	1300
POA5731	2496
POA5732	4680
POA5733	4316
POA5734	3900
POA5950	
POA5960	
POA6000	22360
POA6003	20800
POA6004	22620
POA6005	20800
POA6006	21580
POA6007	22360
POA6008	22880
POA6009	24024
POA6010	23400
POA6011	28600
POA6012	16640
POA6014	17680
POA6015	36400
POA6016	18200
POA6017	15600
POA6018	20800
POA6019	20800
POA6020	21840
POA6021	19240
POA6022	20800
POA6023	23400
POA6024	20800
POA6025	20800
POA6026	23400
POA6027	20800
POA6028	22360
POA6029	25740
POA6030	19760
POA6031	20800
POA6032	12376
POA6033	5200
POA6034	18200
POA6035	18200
POA6036	18720
POA6037	17680
POA6038	18720
POA6041	15600
POA6042	11960
POA6043	13000
POA6044	12480
POA6050	18720
POA6051	16120
POA6052	18720
POA6053	18200
POA6054	17160
POA6055	19760
POA6056	17160
POA6057	20280
POA6058	18720
POA6059	18200
POA6060	17680
POA6061	18200
POA6062	19760
POA6063	18720
POA6064	17680
POA6065	21840
POA6066	19500
POA6067	
POA6068	
POA6069	20280
POA6070	22620
POA6071	19760
POA6072	22880
POA6073	17992
POA6074	21840
POA6076	18200
POA6077	16380
POA6078	17836
POA6079	
POA6081	21840
POA6082	19500
POA6083	15600
POA6084	17680
POA6090	
POA6100	18980
POA6101	18720
POA6102	16640
POA6103	18200
POA6104	18460
POA6105	18720
POA6106	
POA6107	18720
POA6108	18200
POA6109	16640
POA6110	17680
POA6111	16120
POA6112	17160
POA6121	18200
POA6122	20280
POA6123	19240
POA6124	15600
POA6125	15236
POA6126	10400
POA6147	17680
POA6148	19500
POA6149	23400
POA6150	24960
POA6151	20280
POA6152	18720
POA6153	23140
POA6154	21216
POA6155	22360
POA6156	18980
POA6157	19240
POA6158	20800
POA6159	24856
POA6160	18720
POA6161	4940
POA6162	18200
POA6163	18200
POA6164	20800
POA6165	17680
POA6166	20800
POA6167	15600
POA6168	15600
POA6169	17160
POA6170	18720
POA6171	20020
POA6172	19240
POA6173	20800
POA6174	18200
POA6175	19500
POA6176	18720
POA6180	18720
POA6181	
POA6182	
POA6207	11856
POA6208	16536
POA6209	13260
POA6210	16536
POA6211	18200
POA6213	14040
POA6214	14560
POA6215	13000
POA6218	11700
POA6220	13000
POA6221	13000
POA6223	10400
POA6224	10400
POA6225	11700
POA6226	13000
POA6227	15340
POA6228	10920
POA6229	10920
POA6230	15600
POA6232	17680
POA6233	18200
POA6236	13000
POA6237	13676
POA6239	12740
POA6240	10400
POA6243	
POA6244	7020
POA6251	10400
POA6252	10400
POA6253	10920
POA6254	9620
POA6255	13000
POA6256	6760
POA6258	9360
POA6260	9880
POA6262	7644
POA6271	15600
POA6275	9100
POA6280	17680
POA6281	21060
POA6282	14300
POA6284	16640
POA6285	17680
POA6286	10816
POA6288	10400
POA6290	11440
POA6302	13000
POA6304	7800
POA6306	7800
POA6308	7800
POA6309	5200
POA6311	10400
POA6312	11440
POA6313	5720
POA6315	8424
POA6316	3640
POA6317	9360
POA6318	6136
POA6320	4992
POA6321	7124
POA6322	6240
POA6323	8320
POA6324	10400
POA6326	4524
POA6327	10400
POA6328	1040
POA6330	14560
POA6333	13676
POA6335	7904
POA6336	5200
POA6337	5200
POA6338	8944
POA6341	4108
POA6343	
POA6346	7800
POA6348	13000
POA6350	5720
POA6351	1300
POA6352	4680
POA6353	7800
POA6355	5720
POA6356	260
POA6357	
POA6358	
POA6359	6240
POA6361	
POA6363	
POA6365	7072
POA6367	5720
POA6368	
POA6369	6864
POA6370	5512
POA6372	
POA6373	
POA6375	7800
POA6383	5200
POA6384	
POA6385	
POA6386	
POA6390	14404
POA6391	6656
POA6392	7176
POA6393	3120
POA6394	
POA6395	7800
POA6396	3484
POA6397	7800
POA6398	9880
POA6401	12740
POA6403	12480
POA6405	7800
POA6407	9672
POA6409	5304
POA6410	5980
POA6411	2600
POA6412	
POA6413	5200
POA6414	7800
POA6415	9360
POA6418	6448
POA6419	5668
POA6420	
POA6421	2600
POA6422	
POA6423	4420
POA6424	
POA6425	
POA6426	7280
POA6427	
POA6428	
POA6429	9360
POA6430	15600
POA6431	2860
POA6432	14040
POA6434	5720
POA6436	5200
POA6437	
POA6438	7228
POA6440	3640
POA6442	10400
POA6443	6708
POA6445	2600
POA6446	
POA6447	
POA6448	7800
POA6450	12480
POA6452	
POA6460	8008
POA6461	6240
POA6462	
POA6463	
POA6465	
POA6466	
POA6467	
POA6468	8632
POA6470	
POA6472	3900
POA6473	
POA6475	4940
POA6476	
POA6477	3120
POA6479	4680
POA6480	
POA6484	
POA6485	7800
POA6487	
POA6488	4680
POA6489	6500
POA6490	2860
POA6501	16380
POA6502	15496
POA6503	11700
POA6504	15600
POA6505	9360
POA6506	9100
POA6507	5200
POA6509	3900
POA6510	9360
POA6511	13520
POA6512	
POA6513	
POA6514	11440
POA6515	3640
POA6516	15600
POA6517	5200
POA6518	
POA6519	5980
POA6521	
POA6522	4836
POA6525	12480
POA6528	13000
POA6530	13780
POA6532	15600
POA6535	7800
POA6536	11960
POA6537	9100
POA6556	18200
POA6558	13520
POA6560	11076
POA6562	14040
POA6564	12480
POA6566	14560
POA6567	15600
POA6568	8580
POA6569	5356
POA6571	4368
POA6572	
POA6574	
POA6575	4836
POA6603	7644
POA6605	2600
POA6606	3900
POA6608	
POA6609	10400
POA6612	7800
POA6613	
POA6614	
POA6616	
POA6620	7800
POA6623	9880
POA6625	
POA6627	
POA6628	
POA6630	5460
POA6631	
POA6632	
POA6635	2600
POA6638	7540
POA6639	
POA6640	5720
POA6642	5200
POA6646	3640
POA6701	10400
POA6705	1560
POA6707	15600
POA6710	5148
POA6711	
POA6712	
POA6713	21840
POA6714	13520
POA6716	1456
POA6718	7800
POA6720	5720
POA6721	9152
POA6722	10868
POA6725	12740
POA6726	16640
POA6728	5200
POA6731	
POA6733	
POA6740	6136
POA6743	10400
POA6751	2392
POA6753	5720
POA6754	1560
POA6758	2080
POA6760	2600
POA6762	4680
POA6765	4160
POA6770	3900
POA6798	7904
POA6799	8632
POA7000	15340
POA7001	
POA7004	15600
POA7005	16120
POA7007	13000
POA7008	13260
POA7009	13000
POA7010	12480
POA7011	12740
POA7012	13520
POA7015	15600
POA7016	12480
POA7017	16120
POA7018	14560
POA7019	12220
POA7020	16640
POA7021	16120
POA7022	13156
POA7023	13000
POA7024	17680
POA7025	13000
POA7026	11700
POA7027	6500
POA7030	10920
POA7050	15600
POA7052	16640
POA7053	16796
POA7054	15860
POA7055	16120
POA7109	12480
POA7112	11960
POA7113	10816
POA7116	11180
POA7117	10400
POA7119	
POA7120	6760
POA7139	
POA7140	10400
POA7150	10400
POA7155	14560
POA7162	16536
POA7163	7488
POA7170	15600
POA7171	15080
POA7172	14560
POA7173	13000
POA7174	8320
POA7175	12636
POA7176	
POA7177	10296
POA7178	11700
POA7179	11180
POA7180	10660
POA7182	7800
POA7183	
POA7184	10400
POA7185	10400
POA7186	7800
POA7187	6500
POA7190	9880
POA7209	4992
POA7210	7488
POA7211	8840
POA7212	11336
POA7213	7280
POA7214	5980
POA7215	9620
POA7216	10400
POA7248	11180
POA7249	13000
POA7250	12220
POA7252	10400
POA7253	9360
POA7254	8476
POA7255	5980
POA7256	6656
POA7257	3068
POA7258	10920
POA7259	5720
POA7260	8840
POA7261	7800
POA7262	10400
POA7263	6812
POA7264	1144
POA7265	4056
POA7267	9360
POA7268	10400
POA7270	10400
POA7275	12480
POA7276	11440
POA7277	14820
POA7290	10920
POA7291	11960
POA7292	9516
POA7300	11856
POA7301	11492
POA7302	8060
POA7303	10920
POA7304	9464
POA7305	10400
POA7306	9880
POA7307	12064
POA7310	11440
POA7315	10920
POA7316	11440
POA7320	10400
POA7321	9360
POA7322	10712
POA7325	10400
POA7330	8788
POA7331	10036
POA7466	
POA7467	6916
POA7468	10400
POA7469	6760
POA7470	5200
POA9494	
POA9797	
