POA_CODE_2016	MaxSchoolingCompleted	Sex	persons
POA3864	Year 11	M	11
POA3864	Year 12	F	40
POA3864	Year 12	M	32
POA3865	Year 8	F	10
POA3865	Year 8	M	15
POA3865	Year 9	F	12
POA3865	Year 9	M	26
POA3865	Year 10	F	27
POA3865	Year 10	M	46
POA3865	Year 11	F	35
POA3865	Year 11	M	32
POA3865	Year 12	F	72
POA3865	Year 12	M	55
POA3869	Year 8	F	25
POA3869	Year 8	M	35
POA3869	Year 9	F	42
POA3869	Year 9	M	52
POA3869	Year 10	F	119
POA3869	Year 10	M	154
POA3869	Year 11	F	129
POA3869	Year 11	M	130
POA3869	Year 12	F	297
POA3869	Year 12	M	227
POA3870	Did not go to school	F	5
POA3870	Year 8	F	39
POA3870	Year 8	M	43
POA3870	Year 9	F	45
POA3870	Year 9	M	55
POA3870	Year 10	F	97
POA3870	Year 10	M	143
POA3870	Year 11	F	89
POA3870	Year 11	M	92
POA3870	Year 12	F	223
POA3870	Year 12	M	165
POA3871	Did not go to school	F	3
POA3871	Year 8	F	63
POA3871	Year 8	M	79
POA3871	Year 9	F	95
POA3871	Year 9	M	107
POA3871	Year 10	F	203
POA3871	Year 10	M	248
POA3871	Year 11	F	202
POA3871	Year 11	M	217
POA3871	Year 12	F	523
POA3871	Year 12	M	387
POA3873	Year 8	F	9
POA3873	Year 8	M	14
POA3873	Year 9	F	14
POA3873	Year 9	M	15
POA3873	Year 10	F	25
POA3873	Year 10	M	40
POA3873	Year 11	F	11
POA3873	Year 11	M	24
POA3873	Year 12	F	55
POA3873	Year 12	M	35
POA3874	Year 8	F	17
POA3874	Year 8	M	25
POA3874	Year 9	F	21
POA3874	Year 9	M	31
POA3874	Year 10	F	56
POA3874	Year 10	M	73
POA3874	Year 11	F	37
POA3874	Year 11	M	45
POA3874	Year 12	F	85
POA3874	Year 12	M	51
POA3875	Did not go to school	F	25
POA3875	Did not go to school	M	38
POA3875	Year 8	F	588
POA3875	Year 8	M	513
POA3875	Year 9	F	676
POA3875	Year 9	M	778
POA3875	Year 10	F	1497
POA3875	Year 10	M	1596
POA3875	Year 11	F	1255
POA3875	Year 11	M	1141
POA3875	Year 12	F	2989
POA3875	Year 12	M	2261
POA3878	Did not go to school	F	3
POA3878	Did not go to school	M	3
POA3878	Year 8	F	25
POA3878	Year 8	M	37
POA3878	Year 9	F	38
POA3878	Year 9	M	52
POA3878	Year 10	F	92
POA3878	Year 10	M	106
POA3878	Year 11	F	82
POA3878	Year 11	M	86
POA3878	Year 12	F	186
POA3878	Year 12	M	157
POA3880	Did not go to school	F	3
POA3880	Did not go to school	M	5
POA3880	Year 8	F	106
POA3880	Year 8	M	114
POA3880	Year 9	F	167
POA3880	Year 9	M	146
POA3880	Year 10	F	420
POA3880	Year 10	M	427
POA3880	Year 11	F	262
POA3880	Year 11	M	259
POA3880	Year 12	F	675
POA3880	Year 12	M	591
POA3882	Year 8	F	37
POA3882	Year 8	M	35
POA3882	Year 9	F	29
POA3882	Year 9	M	46
POA3882	Year 10	F	90
POA3882	Year 10	M	123
POA3882	Year 11	F	80
POA3882	Year 11	M	84
POA3882	Year 12	F	171
POA3882	Year 12	M	140
POA3885	Year 8	F	34
POA3885	Year 8	M	68
POA3885	Year 9	F	65
POA3885	Year 9	M	87
POA3885	Year 10	F	150
POA3885	Year 10	M	195
POA3885	Year 11	F	124
POA3885	Year 11	M	138
POA3885	Year 12	F	313
POA3885	Year 12	M	237
POA3886	Did not go to school	M	3
POA3886	Year 8	F	9
POA3886	Year 8	M	14
POA3886	Year 9	F	13
POA3886	Year 9	M	24
POA3886	Year 10	F	33
POA3886	Year 10	M	26
POA3886	Year 11	F	31
POA3886	Year 11	M	33
POA3886	Year 12	F	51
POA3886	Year 12	M	40
POA3887	Did not go to school	F	4
POA3887	Did not go to school	M	3
POA3887	Year 8	F	19
POA3887	Year 8	M	25
POA3887	Year 9	F	14
POA3887	Year 9	M	35
POA3887	Year 10	F	31
POA3887	Year 10	M	39
POA3887	Year 11	F	26
POA3887	Year 11	M	16
POA3887	Year 12	F	40
POA3887	Year 12	M	23
POA3888	Did not go to school	F	7
POA3888	Did not go to school	M	13
POA3888	Year 8	F	115
POA3888	Year 8	M	152
POA3888	Year 9	F	147
POA3888	Year 9	M	170
POA3888	Year 10	F	271
POA3888	Year 10	M	319
POA3888	Year 11	F	246
POA3888	Year 11	M	229
POA3888	Year 12	F	463
POA3888	Year 12	M	369
POA3889	Year 8	F	4
POA3889	Year 8	M	5
POA3889	Year 9	F	9
POA3889	Year 9	M	13
POA3889	Year 10	F	19
POA3889	Year 10	M	23
POA3889	Year 11	F	7
POA3889	Year 11	M	17
POA3889	Year 12	F	22
POA3889	Year 12	M	17
POA3890	Year 8	F	13
POA3890	Year 8	M	11
POA3890	Year 9	F	10
POA3890	Year 9	M	19
POA3890	Year 10	F	20
POA3890	Year 10	M	31
POA3890	Year 11	F	26
POA3890	Year 11	M	28
POA3890	Year 12	F	41
POA3890	Year 12	M	32
POA3891	Year 8	M	10
POA3891	Year 9	F	3
POA3891	Year 9	M	3
POA3891	Year 10	F	7
POA3891	Year 10	M	17
POA3891	Year 11	F	3
POA3891	Year 11	M	16
POA3891	Year 12	F	15
POA3891	Year 12	M	18
POA3892	Year 8	F	16
POA3892	Year 8	M	27
POA3892	Year 9	F	28
POA3892	Year 9	M	37
POA3892	Year 10	F	91
POA3892	Year 10	M	109
POA3892	Year 11	F	62
POA3892	Year 11	M	66
POA3892	Year 12	F	224
POA3892	Year 12	M	177
POA3893	Year 10	F	3
POA3893	Year 10	M	3
POA3893	Year 11	F	4
POA3893	Year 11	M	3
POA3893	Year 12	F	3
POA3893	Year 12	M	3
POA3895	Year 8	F	5
POA3895	Year 8	M	10
POA3895	Year 9	F	8
POA3895	Year 9	M	15
POA3895	Year 10	F	18
POA3895	Year 10	M	13
POA3895	Year 11	F	12
POA3895	Year 11	M	18
POA3895	Year 12	F	29
POA3895	Year 12	M	27
POA3896	Year 8	F	5
POA3896	Year 8	M	13
POA3896	Year 9	F	6
POA3896	Year 9	M	13
POA3896	Year 10	F	26
POA3896	Year 10	M	32
POA3896	Year 11	F	15
POA3896	Year 11	M	32
POA3896	Year 12	F	65
POA3896	Year 12	M	61
POA3898	Year 8	F	6
POA3898	Year 8	M	30
POA3898	Year 9	F	16
POA3898	Year 9	M	29
POA3898	Year 10	F	45
POA3898	Year 10	M	64
POA3898	Year 11	F	42
POA3898	Year 11	M	30
POA3898	Year 12	F	141
POA3898	Year 12	M	98
POA3900	Year 8	F	3
POA3900	Year 8	M	10
POA3900	Year 9	F	3
POA3900	Year 9	M	6
POA3900	Year 10	F	14
POA3900	Year 10	M	23
POA3900	Year 11	F	13
POA3900	Year 11	M	13
POA3900	Year 12	F	20
POA3900	Year 12	M	14
POA3902	Year 8	F	11
POA3902	Year 8	M	14
POA3902	Year 9	F	15
POA3902	Year 9	M	21
POA3902	Year 10	F	35
POA3902	Year 10	M	53
POA3902	Year 11	F	28
POA3902	Year 11	M	21
POA3902	Year 12	F	59
POA3902	Year 12	M	46
POA3903	Year 8	F	16
POA3903	Year 8	M	29
POA3903	Year 9	F	26
POA3903	Year 9	M	30
POA3903	Year 10	F	59
POA3903	Year 10	M	86
POA3903	Year 11	F	46
POA3903	Year 11	M	50
POA3903	Year 12	F	118
POA3903	Year 12	M	87
POA3904	Did not go to school	M	4
POA3904	Year 8	F	22
POA3904	Year 8	M	28
POA3904	Year 9	F	39
POA3904	Year 9	M	51
POA3904	Year 10	F	114
POA3904	Year 10	M	136
POA3904	Year 11	F	101
POA3904	Year 11	M	99
POA3904	Year 12	F	296
POA3904	Year 12	M	259
POA3909	Did not go to school	F	10
POA3909	Did not go to school	M	12
POA3909	Year 8	F	236
POA3909	Year 8	M	263
POA3909	Year 9	F	324
POA3909	Year 9	M	381
POA3909	Year 10	F	751
POA3909	Year 10	M	809
POA3909	Year 11	F	560
POA3909	Year 11	M	510
POA3909	Year 12	F	1145
POA3909	Year 12	M	841
POA3910	Did not go to school	F	18
POA3910	Did not go to school	M	39
POA3910	Year 8	F	371
POA3910	Year 8	M	340
POA3910	Year 9	F	663
POA3910	Year 9	M	713
POA3910	Year 10	F	1640
POA3910	Year 10	M	2011
POA3910	Year 11	F	1521
POA3910	Year 11	M	1552
POA3910	Year 12	F	4639
POA3910	Year 12	M	3534
POA3911	Did not go to school	F	8
POA3911	Did not go to school	M	12
POA3911	Year 8	F	79
POA3911	Year 8	M	70
POA3911	Year 9	F	110
POA3911	Year 9	M	122
POA3911	Year 10	F	238
POA3911	Year 10	M	357
POA3911	Year 11	F	229
POA3911	Year 11	M	241
POA3911	Year 12	F	661
POA3911	Year 12	M	491
POA3912	Did not go to school	F	21
POA3912	Did not go to school	M	19
POA3912	Year 8	F	299
POA3912	Year 8	M	272
POA3912	Year 9	F	483
POA3912	Year 9	M	573
POA3912	Year 10	F	1161
POA3912	Year 10	M	1443
POA3912	Year 11	F	1079
POA3912	Year 11	M	1061
POA3912	Year 12	F	2950
POA3912	Year 12	M	2131
POA3913	Did not go to school	F	3
POA3913	Did not go to school	M	4
POA3913	Year 8	F	52
POA3913	Year 8	M	59
POA3913	Year 9	F	96
POA3913	Year 9	M	115
POA3913	Year 10	F	268
POA3913	Year 10	M	322
POA3913	Year 11	F	223
POA3913	Year 11	M	267
POA3913	Year 12	F	698
POA3913	Year 12	M	476
POA3915	Did not go to school	F	15
POA3915	Did not go to school	M	24
POA3915	Year 8	F	310
POA3915	Year 8	M	277
POA3915	Year 9	F	405
POA3915	Year 9	M	412
POA3915	Year 10	F	894
POA3915	Year 10	M	953
POA3915	Year 11	F	634
POA3915	Year 11	M	596
POA3915	Year 12	F	1552
POA3915	Year 12	M	1200
POA3916	Year 8	F	11
POA3916	Year 8	M	5
POA3916	Year 9	F	14
POA3916	Year 9	M	12
POA3916	Year 10	F	31
POA3916	Year 10	M	49
POA3916	Year 11	F	42
POA3916	Year 11	M	60
POA3916	Year 12	F	259
POA3916	Year 12	M	230
POA3918	Did not go to school	M	7
POA3918	Year 8	F	50
POA3918	Year 8	M	56
POA3918	Year 9	F	120
POA3918	Year 9	M	158
POA3918	Year 10	F	271
POA3918	Year 10	M	333
POA3918	Year 11	F	248
POA3918	Year 11	M	271
POA3918	Year 12	F	686
POA3918	Year 12	M	554
POA3919	Did not go to school	F	3
POA3919	Did not go to school	M	8
POA3919	Year 8	F	65
POA3919	Year 8	M	64
POA3919	Year 9	F	115
POA3919	Year 9	M	134
POA3919	Year 10	F	300
POA3919	Year 10	M	344
POA3919	Year 11	F	202
POA3919	Year 11	M	212
POA3919	Year 12	F	523
POA3919	Year 12	M	377
POA3920	Year 9	F	3
POA3920	Year 10	F	25
POA3920	Year 10	M	88
POA3920	Year 11	F	20
POA3920	Year 11	M	74
POA3920	Year 12	F	190
POA3920	Year 12	M	525
POA3921	Year 8	M	3
POA3921	Year 9	F	3
POA3921	Year 9	M	5
POA3921	Year 10	F	7
POA3921	Year 10	M	8
POA3921	Year 11	F	5
POA3921	Year 11	M	12
POA3921	Year 12	F	29
POA3921	Year 12	M	25
POA3922	Did not go to school	F	9
POA3922	Did not go to school	M	13
POA3922	Year 8	F	209
POA3922	Year 8	M	158
POA3922	Year 9	F	256
POA3922	Year 9	M	258
POA3922	Year 10	F	648
POA3922	Year 10	M	665
POA3922	Year 11	F	529
POA3922	Year 11	M	526
POA3922	Year 12	F	1432
POA3922	Year 12	M	1095
POA3923	Year 8	F	11
POA3923	Year 8	M	9
POA3923	Year 9	F	15
POA3923	Year 9	M	22
POA3923	Year 10	F	45
POA3923	Year 10	M	48
POA3923	Year 11	F	44
POA3923	Year 11	M	45
POA3923	Year 12	F	108
POA3923	Year 12	M	83
POA3925	Did not go to school	F	4
POA3925	Did not go to school	M	7
POA3925	Year 8	F	75
POA3925	Year 8	M	77
POA3925	Year 9	F	117
POA3925	Year 9	M	121
POA3925	Year 10	F	250
POA3925	Year 10	M	290
POA3925	Year 11	F	193
POA3925	Year 11	M	203
POA3925	Year 12	F	665
POA3925	Year 12	M	543
POA3926	Year 8	F	53
POA3926	Year 8	M	34
POA3926	Year 9	F	59
POA3926	Year 9	M	69
POA3926	Year 10	F	178
POA3926	Year 10	M	223
POA3926	Year 11	F	178
POA3926	Year 11	M	186
POA3926	Year 12	F	793
POA3926	Year 12	M	645
POA3927	Year 8	F	17
POA3927	Year 8	M	13
POA3927	Year 9	F	23
POA3927	Year 9	M	34
POA3927	Year 10	F	72
POA3927	Year 10	M	100
POA3927	Year 11	F	94
POA3927	Year 11	M	110
POA3927	Year 12	F	443
POA3927	Year 12	M	356
POA3928	Year 8	F	7
POA3928	Year 8	M	3
POA3928	Year 9	F	7
POA3928	Year 9	M	7
POA3928	Year 10	F	20
POA3928	Year 10	M	20
POA3928	Year 11	F	30
POA3928	Year 11	M	25
POA3928	Year 12	F	107
POA3928	Year 12	M	101
POA3929	Year 8	F	5
POA3929	Year 8	M	6
POA3929	Year 9	F	7
POA3929	Year 9	M	18
POA3929	Year 10	F	40
POA3929	Year 10	M	41
POA3929	Year 11	F	59
POA3929	Year 11	M	38
POA3929	Year 12	F	266
POA3929	Year 12	M	235
POA3930	Did not go to school	M	13
POA3930	Year 8	F	170
POA3930	Year 8	M	146
POA3930	Year 9	F	316
POA3930	Year 9	M	328
POA3930	Year 10	F	876
POA3930	Year 10	M	892
POA3930	Year 11	F	957
POA3930	Year 11	M	895
POA3930	Year 12	F	4603
POA3930	Year 12	M	4089
POA3931	Did not go to school	F	45
POA3931	Did not go to school	M	22
POA3931	Year 8	F	596
POA3931	Year 8	M	439
POA3931	Year 9	F	761
POA3931	Year 9	M	655
POA3931	Year 10	F	1912
POA3931	Year 10	M	1695
POA3931	Year 11	F	1529
POA3931	Year 11	M	1444
POA3931	Year 12	F	5236
POA3931	Year 12	M	4215
POA3933	Year 8	F	12
POA3933	Year 8	M	12
POA3933	Year 9	F	17
POA3933	Year 9	M	43
POA3933	Year 10	F	73
POA3933	Year 10	M	92
POA3933	Year 11	F	63
POA3933	Year 11	M	65
POA3933	Year 12	F	238
POA3933	Year 12	M	195
POA3934	Did not go to school	F	13
POA3934	Did not go to school	M	12
POA3934	Year 8	F	244
POA3934	Year 8	M	206
POA3934	Year 9	F	370
POA3934	Year 9	M	379
POA3934	Year 10	F	1111
POA3934	Year 10	M	1178
POA3934	Year 11	F	1108
POA3934	Year 11	M	1083
POA3934	Year 12	F	4300
POA3934	Year 12	M	3634
POA3936	Did not go to school	F	25
POA3936	Did not go to school	M	39
POA3936	Year 8	F	306
POA3936	Year 8	M	235
POA3936	Year 9	F	375
POA3936	Year 9	M	389
POA3936	Year 10	F	882
POA3936	Year 10	M	933
POA3936	Year 11	F	740
POA3936	Year 11	M	756
POA3936	Year 12	F	2153
POA3936	Year 12	M	1825
POA3937	Did not go to school	F	10
POA3937	Did not go to school	M	27
POA3937	Year 8	F	8
POA3937	Year 8	M	11
POA3937	Year 9	F	17
POA3937	Year 9	M	31
POA3937	Year 10	F	65
POA3937	Year 10	M	80
POA3937	Year 11	F	82
POA3937	Year 11	M	69
POA3937	Year 12	F	386
POA3937	Year 12	M	348
POA3938	Did not go to school	F	5
POA3938	Did not go to school	M	7
POA3938	Year 8	F	49
POA3938	Year 8	M	49
POA3938	Year 9	F	80
POA3938	Year 9	M	88
POA3938	Year 10	F	240
POA3938	Year 10	M	268
POA3938	Year 11	F	186
POA3938	Year 11	M	200
POA3938	Year 12	F	597
POA3938	Year 12	M	483
POA3939	Did not go to school	F	31
POA3939	Did not go to school	M	37
POA3939	Year 8	F	489
POA3939	Year 8	M	388
POA3939	Year 9	F	573
POA3939	Year 9	M	548
POA3939	Year 10	F	1212
POA3939	Year 10	M	1279
POA3939	Year 11	F	1013
POA3939	Year 11	M	906
POA3939	Year 12	F	2561
POA3939	Year 12	M	2029
POA3940	Did not go to school	F	4
POA3940	Did not go to school	M	5
POA3940	Year 8	F	284
POA3940	Year 8	M	177
POA3940	Year 9	F	236
POA3940	Year 9	M	206
POA3940	Year 10	F	490
POA3940	Year 10	M	427
POA3940	Year 11	F	316
POA3940	Year 11	M	246
POA3940	Year 12	F	762
POA3940	Year 12	M	613
POA3941	Did not go to school	F	34
POA3941	Did not go to school	M	23
POA3941	Year 8	F	312
POA3941	Year 8	M	287
POA3941	Year 9	F	370
POA3941	Year 9	M	399
POA3941	Year 10	F	872
POA3941	Year 10	M	1027
POA3941	Year 11	F	761
POA3941	Year 11	M	791
POA3941	Year 12	F	2246
POA3941	Year 12	M	1932
POA3942	Year 8	F	37
POA3942	Year 8	M	35
POA3942	Year 9	F	69
POA3942	Year 9	M	63
POA3942	Year 10	F	165
POA3942	Year 10	M	146
POA3942	Year 11	F	161
POA3942	Year 11	M	172
POA3942	Year 12	F	485
POA3942	Year 12	M	465
POA3943	Did not go to school	M	3
POA3943	Year 8	F	32
POA3943	Year 8	M	27
POA3943	Year 9	F	31
POA3943	Year 9	M	26
POA3943	Year 10	F	111
POA3943	Year 10	M	91
POA3943	Year 11	F	114
POA3943	Year 11	M	84
POA3943	Year 12	F	387
POA3943	Year 12	M	406
POA3944	Year 8	F	3
POA3944	Year 8	M	5
POA3944	Year 9	F	7
POA3944	Year 9	M	6
POA3944	Year 10	F	19
POA3944	Year 10	M	22
POA3944	Year 11	F	43
POA3944	Year 11	M	28
POA3944	Year 12	F	155
POA3944	Year 12	M	161
POA3945	Did not go to school	M	3
POA3945	Year 8	F	21
POA3945	Year 8	M	18
POA3945	Year 9	F	42
POA3945	Year 9	M	45
POA3945	Year 10	F	57
POA3945	Year 10	M	91
POA3945	Year 11	F	97
POA3945	Year 11	M	93
POA3945	Year 12	F	159
POA3945	Year 12	M	132
POA3946	Year 8	F	4
POA3946	Year 8	M	7
POA3946	Year 9	F	4
POA3946	Year 9	M	8
POA3946	Year 10	F	14
POA3946	Year 10	M	26
POA3946	Year 11	F	23
POA3946	Year 11	M	17
POA3946	Year 12	F	28
POA3946	Year 12	M	25
POA3950	Did not go to school	F	11
POA3950	Did not go to school	M	5
POA3950	Year 8	F	172
POA3950	Year 8	M	171
POA3950	Year 9	F	180
POA3950	Year 9	M	189
POA3950	Year 10	F	418
POA3950	Year 10	M	405
POA3950	Year 11	F	340
POA3950	Year 11	M	336
POA3950	Year 12	F	747
POA3950	Year 12	M	558
POA3951	Year 8	F	21
POA3951	Year 8	M	25
POA3951	Year 9	F	24
POA3951	Year 9	M	38
POA3951	Year 10	F	54
POA3951	Year 10	M	98
POA3951	Year 11	F	70
POA3951	Year 11	M	90
POA3951	Year 12	F	191
POA3951	Year 12	M	129
POA3953	Did not go to school	F	16
POA3953	Did not go to school	M	11
POA3953	Year 8	F	184
POA3953	Year 8	M	204
POA3953	Year 9	F	266
POA3953	Year 9	M	313
POA3953	Year 10	F	567
POA3953	Year 10	M	739
POA3953	Year 11	F	615
POA3953	Year 11	M	541
POA3953	Year 12	F	1305
POA3953	Year 12	M	924
POA3954	Year 8	F	7
POA3954	Year 8	M	3
POA3954	Year 9	F	6
POA3954	Year 9	M	15
POA3954	Year 10	F	22
POA3954	Year 10	M	33
POA3954	Year 11	F	38
POA3954	Year 11	M	28
POA3954	Year 12	F	93
POA3954	Year 12	M	59
POA3956	Did not go to school	M	3
POA3956	Year 8	F	52
POA3956	Year 8	M	71
POA3956	Year 9	F	65
POA3956	Year 9	M	113
POA3956	Year 10	F	193
POA3956	Year 10	M	254
POA3956	Year 11	F	191
POA3956	Year 11	M	219
POA3956	Year 12	F	478
POA3956	Year 12	M	358
POA3957	Year 8	F	7
POA3957	Year 8	M	11
POA3957	Year 9	F	5
POA3957	Year 9	M	12
POA3957	Year 10	F	18
POA3957	Year 10	M	16
POA3957	Year 11	F	24
POA3957	Year 11	M	22
POA3957	Year 12	F	47
POA3957	Year 12	M	38
POA3958	Year 8	F	7
POA3958	Year 8	M	5
POA3958	Year 9	F	7
POA3958	Year 9	M	13
POA3958	Year 10	F	17
POA3958	Year 10	M	20
POA3958	Year 11	F	21
POA3958	Year 11	M	22
POA3958	Year 12	F	48
POA3958	Year 12	M	37
POA3959	Did not go to school	M	3
POA3959	Year 8	F	22
POA3959	Year 8	M	25
POA3959	Year 9	F	21
POA3959	Year 9	M	56
POA3959	Year 10	F	70
POA3959	Year 10	M	68
POA3959	Year 11	F	68
POA3959	Year 11	M	91
POA3959	Year 12	F	229
POA3959	Year 12	M	163
POA3960	Year 8	F	87
POA3960	Year 8	M	90
POA3960	Year 9	F	90
POA3960	Year 9	M	88
POA3960	Year 10	F	195
POA3960	Year 10	M	211
POA3960	Year 11	F	189
POA3960	Year 11	M	178
POA3960	Year 12	F	442
POA3960	Year 12	M	338
POA3962	Year 8	F	24
POA3962	Year 8	M	43
POA3962	Year 9	F	27
POA3962	Year 9	M	37
POA3962	Year 10	F	90
POA3962	Year 10	M	105
POA3962	Year 11	F	61
POA3962	Year 11	M	68
POA3962	Year 12	F	168
POA3962	Year 12	M	97
POA3964	Year 8	F	7
POA3964	Year 8	M	3
POA3964	Year 9	M	7
POA3964	Year 10	F	12
POA3964	Year 10	M	17
POA3964	Year 11	F	11
POA3964	Year 11	M	20
POA3964	Year 12	F	26
POA3964	Year 12	M	6
POA3965	Year 8	F	8
POA3965	Year 8	M	12
POA3965	Year 9	F	5
POA3965	Year 9	M	14
POA3965	Year 10	F	19
POA3965	Year 10	M	35
POA3965	Year 11	F	22
POA3965	Year 11	M	14
POA3965	Year 12	F	24
POA3965	Year 12	M	18
POA3966	Year 8	F	17
POA3966	Year 8	M	11
POA3966	Year 9	F	16
POA3966	Year 9	M	35
POA3966	Year 10	F	36
POA3966	Year 10	M	63
POA3966	Year 11	F	41
POA3966	Year 11	M	39
POA3966	Year 12	F	74
POA3966	Year 12	M	74
POA3967	Year 8	M	7
POA3967	Year 9	F	3
POA3967	Year 9	M	7
POA3967	Year 10	F	6
POA3967	Year 10	M	10
POA3967	Year 11	F	9
POA3967	Year 11	M	15
POA3967	Year 12	F	23
POA3967	Year 12	M	14
POA3971	Did not go to school	F	9
POA3971	Did not go to school	M	6
POA3971	Year 8	F	122
POA3971	Year 8	M	184
POA3971	Year 9	F	154
POA3971	Year 9	M	220
POA3971	Year 10	F	362
POA3971	Year 10	M	409
POA3971	Year 11	F	310
POA3971	Year 11	M	304
POA3971	Year 12	F	583
POA3971	Year 12	M	405
POA3975	Did not go to school	F	141
POA3975	Did not go to school	M	93
POA3975	Year 8	F	268
POA3975	Year 8	M	201
POA3975	Year 9	F	270
POA3975	Year 9	M	246
POA3975	Year 10	F	557
POA3975	Year 10	M	634
POA3975	Year 11	F	427
POA3975	Year 11	M	528
POA3975	Year 12	F	3606
POA3975	Year 12	M	3409
POA3976	Did not go to school	F	350
POA3976	Did not go to school	M	323
POA3976	Year 8	F	681
POA3976	Year 8	M	620
POA3976	Year 9	F	592
POA3976	Year 9	M	618
POA3976	Year 10	F	1332
POA3976	Year 10	M	1580
POA3976	Year 11	F	981
POA3976	Year 11	M	1122
POA3976	Year 12	F	4978
POA3976	Year 12	M	4937
POA3977	Did not go to school	F	461
POA3977	Did not go to school	M	382
POA3977	Year 8	F	1743
POA3977	Year 8	M	1594
POA3977	Year 9	F	2331
POA3977	Year 9	M	2604
POA3977	Year 10	F	5771
POA3977	Year 10	M	6666
POA3977	Year 11	F	4493
POA3977	Year 11	M	4788
POA3977	Year 12	F	18527
POA3977	Year 12	M	16204
POA3978	Did not go to school	F	20
POA3978	Did not go to school	M	14
POA3978	Year 8	F	102
POA3978	Year 8	M	128
POA3978	Year 9	F	184
POA3978	Year 9	M	197
POA3978	Year 10	F	481
POA3978	Year 10	M	582
POA3978	Year 11	F	420
POA3978	Year 11	M	426
POA3978	Year 12	F	2561
POA3978	Year 12	M	2222
POA3979	Year 8	F	5
POA3979	Year 8	M	3
POA3979	Year 9	F	4
POA3979	Year 9	M	17
POA3979	Year 10	F	24
POA3979	Year 10	M	30
POA3979	Year 11	F	20
POA3979	Year 11	M	27
POA3979	Year 12	F	57
POA3979	Year 12	M	37
POA3980	Did not go to school	M	4
POA3980	Year 8	F	56
POA3980	Year 8	M	76
POA3980	Year 9	F	86
POA3980	Year 9	M	151
POA3980	Year 10	F	254
POA3980	Year 10	M	388
POA3980	Year 11	F	222
POA3980	Year 11	M	245
POA3980	Year 12	F	550
POA3980	Year 12	M	350
POA3981	Did not go to school	F	7
POA3981	Did not go to school	M	11
POA3981	Year 8	F	112
POA3981	Year 8	M	143
POA3981	Year 9	F	169
POA3981	Year 9	M	241
POA3981	Year 10	F	412
POA3981	Year 10	M	506
POA3981	Year 11	F	315
POA3981	Year 11	M	353
POA3981	Year 12	F	733
POA3981	Year 12	M	430
POA3984	Did not go to school	F	3
POA3984	Did not go to school	M	10
POA3984	Year 8	F	151
POA3984	Year 8	M	184
POA3984	Year 9	F	219
POA3984	Year 9	M	305
POA3984	Year 10	F	479
POA3984	Year 10	M	586
POA3984	Year 11	F	359
POA3984	Year 11	M	348
POA3984	Year 12	F	738
POA3984	Year 12	M	542
POA3987	Year 8	F	25
POA3987	Year 8	M	25
POA3987	Year 9	F	53
POA3987	Year 9	M	71
POA3987	Year 10	F	134
POA3987	Year 10	M	168
POA3987	Year 11	F	108
POA3987	Year 11	M	125
POA3987	Year 12	F	244
POA3987	Year 12	M	127
POA3988	Year 8	F	23
POA3988	Year 8	M	28
POA3988	Year 9	F	31
POA3988	Year 9	M	42
POA3988	Year 10	F	83
POA3988	Year 10	M	92
POA3988	Year 11	F	81
POA3988	Year 11	M	84
POA3988	Year 12	F	159
POA3988	Year 12	M	117
POA3990	Year 8	F	3
POA3990	Year 8	M	3
POA3990	Year 9	M	3
POA3990	Year 10	F	6
POA3990	Year 10	M	13
POA3990	Year 11	F	13
POA3990	Year 11	M	9
POA3990	Year 12	F	20
POA3990	Year 12	M	8
POA3991	Year 8	F	13
POA3991	Year 8	M	18
POA3991	Year 9	F	16
POA3991	Year 9	M	27
POA3991	Year 10	F	38
POA3991	Year 10	M	37
POA3991	Year 11	F	31
POA3991	Year 11	M	32
POA3991	Year 12	F	49
POA3991	Year 12	M	36
POA3992	Year 8	F	16
POA3992	Year 8	M	26
POA3992	Year 9	F	35
POA3992	Year 9	M	45
POA3992	Year 10	F	71
POA3992	Year 10	M	97
POA3992	Year 11	F	65
POA3992	Year 11	M	64
POA3992	Year 12	F	165
POA3992	Year 12	M	128
POA3995	Did not go to school	F	24
POA3995	Did not go to school	M	25
POA3995	Year 8	F	379
POA3995	Year 8	M	322
POA3995	Year 9	F	423
POA3995	Year 9	M	418
POA3995	Year 10	F	864
POA3995	Year 10	M	887
POA3995	Year 11	F	678
POA3995	Year 11	M	715
POA3995	Year 12	F	1523
POA3995	Year 12	M	1154
POA3996	Did not go to school	F	4
POA3996	Did not go to school	M	3
POA3996	Year 8	F	154
POA3996	Year 8	M	131
POA3996	Year 9	F	170
POA3996	Year 9	M	194
POA3996	Year 10	F	412
POA3996	Year 10	M	426
POA3996	Year 11	F	364
POA3996	Year 11	M	322
POA3996	Year 12	F	1108
POA3996	Year 12	M	889
POA4000	Did not go to school	F	40
POA4000	Did not go to school	M	52
POA4000	Year 8	F	96
POA4000	Year 8	M	108
POA4000	Year 9	F	81
POA4000	Year 9	M	116
POA4000	Year 10	F	432
POA4000	Year 10	M	551
POA4000	Year 11	F	305
POA4000	Year 11	M	406
POA4000	Year 12	F	5580
POA4000	Year 12	M	6164
POA4005	Did not go to school	F	31
POA4005	Did not go to school	M	37
POA4005	Year 8	F	168
POA4005	Year 8	M	139
POA4005	Year 9	F	84
POA4005	Year 9	M	109
POA4005	Year 10	F	657
POA4005	Year 10	M	583
POA4005	Year 11	F	272
POA4005	Year 11	M	335
POA4005	Year 12	F	5896
