POA_CODE_2016	AustCitizen	persons
POA4131	1	7547
POA4132	0	7355
POA4132	1	18860
POA4133	0	3843
POA4133	1	13926
POA4151	0	2888
POA4151	1	13394
POA4152	0	6250
POA4152	1	38434
POA4153	0	516
POA4153	1	3858
POA4154	0	1636
POA4154	1	9338
POA4155	0	159
POA4155	1	1283
POA4156	0	400
POA4156	1	2746
POA4157	0	2407
POA4157	1	16628
POA4158	0	516
POA4158	1	3245
POA4159	0	2037
POA4159	1	12460
POA4160	0	2190
POA4160	1	15949
POA4161	0	2067
POA4161	1	14187
POA4163	0	2446
POA4163	1	12355
POA4164	0	2038
POA4164	1	12656
POA4165	0	4561
POA4165	1	32254
POA4169	0	4078
POA4169	1	9917
POA4170	0	4356
POA4170	1	20158
POA4171	0	2567
POA4171	1	13154
POA4172	0	859
POA4172	1	3444
POA4173	0	1326
POA4173	1	6964
POA4174	0	383
POA4174	1	2002
POA4178	0	4453
POA4178	1	20755
POA4179	0	2693
POA4179	1	16598
POA4183	0	264
POA4183	1	1838
POA4184	0	1020
POA4184	1	5886
POA4205	0	919
POA4205	1	4466
POA4207	0	10260
POA4207	1	44955
POA4208	0	3702
POA4208	1	16263
POA4209	0	12765
POA4209	1	37308
POA4210	0	3894
POA4210	1	15581
POA4211	0	12137
POA4211	1	48664
POA4212	0	5988
POA4212	1	22065
POA4213	0	4588
POA4213	1	24454
POA4214	0	7928
POA4214	1	29310
POA4215	0	15126
POA4215	1	35040
POA4216	0	7811
POA4216	1	29624
POA4217	0	13689
POA4217	1	27147
POA4218	0	7162
POA4218	1	24702
POA4220	0	5309
POA4220	1	25924
POA4221	0	3712
POA4221	1	23090
POA4222	0	0
POA4222	1	0
POA4223	0	1617
POA4223	1	12275
POA4224	0	1070
POA4224	1	5518
POA4225	0	1769
POA4225	1	5985
POA4226	0	7011
POA4226	1	25232
POA4227	0	4900
POA4227	1	16787
POA4228	0	639
POA4228	1	4658
POA4229	0	138
POA4229	1	246
POA4230	0	503
POA4230	1	1171
POA4270	0	687
POA4270	1	3263
POA4271	0	452
POA4271	1	2436
POA4272	0	801
POA4272	1	3811
POA4275	0	534
POA4275	1	2900
POA4280	0	2182
POA4280	1	14680
POA4285	0	2586
POA4285	1	17661
POA4287	0	198
POA4287	1	626
POA4300	0	12283
POA4300	1	43386
POA4301	0	7131
POA4301	1	21109
POA4303	0	840
POA4303	1	3106
POA4304	0	2664
POA4304	1	14652
POA4305	0	7476
POA4305	1	55073
POA4306	0	3989
POA4306	1	31809
POA4307	0	160
POA4307	1	1395
POA4309	0	337
POA4309	1	2669
POA4310	0	489
POA4310	1	5263
POA4311	0	1485
POA4311	1	9114
POA4312	0	336
POA4312	1	2336
POA4313	0	202
POA4313	1	2121
POA4340	0	670
POA4340	1	4781
POA4341	0	1573
POA4341	1	13019
POA4342	0	396
POA4342	1	2222
POA4343	0	2655
POA4343	1	8704
POA4344	0	298
POA4344	1	2324
POA4345	0	117
POA4345	1	211
POA4346	0	97
POA4346	1	776
POA4347	0	123
POA4347	1	1069
POA4350	0	14507
POA4350	1	92238
POA4352	0	2352
POA4352	1	26108
POA4353	0	16
POA4353	1	278
POA4354	0	98
POA4354	1	1101
POA4355	0	257
POA4355	1	2421
POA4356	0	562
POA4356	1	4617
POA4357	0	497
POA4357	1	2085
POA4358	0	232
POA4358	1	2032
POA4359	0	107
POA4359	1	1136
POA4360	0	47
POA4360	1	545
POA4361	0	262
POA4361	1	2391
POA4362	0	224
POA4362	1	2238
POA4363	0	77
POA4363	1	522
POA4364	0	9
POA4364	1	208
POA4365	0	75
POA4365	1	433
POA4370	0	1799
POA4370	1	16722
POA4371	0	63
POA4371	1	645
POA4372	0	14
POA4372	1	147
POA4373	0	94
POA4373	1	938
POA4374	0	45
POA4374	1	310
POA4375	0	18
POA4375	1	193
POA4376	0	36
POA4376	1	283
POA4377	0	29
POA4377	1	509
POA4378	0	40
POA4378	1	471
POA4380	0	882
POA4380	1	7025
POA4381	0	52
POA4381	1	542
POA4382	0	54
POA4382	1	463
POA4383	0	59
POA4383	1	560
POA4384	0	7
POA4384	1	57
POA4385	0	133
POA4385	1	1089
POA4387	0	167
POA4387	1	1113
POA4388	0	39
POA4388	1	377
POA4390	0	962
POA4390	1	5916
POA4400	0	129
POA4400	1	1755
POA4401	0	726
POA4401	1	4993
POA4402	0	26
POA4402	1	271
POA4403	0	99
POA4403	1	712
POA4404	0	53
POA4404	1	486
POA4405	0	1746
POA4405	1	12739
POA4406	0	212
POA4406	1	1255
POA4407	0	63
POA4407	1	463
POA4408	0	65
POA4408	1	566
POA4410	0	97
POA4410	1	1025
POA4411	0	37
POA4411	1	250
POA4412	0	12
POA4412	1	180
POA4413	0	1331
POA4413	1	6693
POA4415	0	347
POA4415	1	1641
POA4416	0	101
POA4416	1	397
POA4417	0	60
POA4417	1	609
POA4418	0	9
POA4418	1	100
POA4419	0	170
POA4419	1	774
POA4420	0	91
POA4420	1	1087
POA4421	0	686
POA4421	1	1797
POA4422	0	43
POA4422	1	439
POA4423	0	20
POA4423	1	180
POA4424	0	19
POA4424	1	219
POA4425	0	28
POA4425	1	191
POA4426	0	1
POA4426	1	123
POA4427	0	77
POA4427	1	274
POA4428	0	60
POA4428	1	606
POA4454	0	111
POA4454	1	595
POA4455	0	1325
POA4455	1	7161
POA4461	0	10
POA4461	1	48
POA4462	0	2
POA4462	1	108
POA4465	0	90
POA4465	1	1140
POA4467	0	27
POA4467	1	170
POA4468	0	13
POA4468	1	242
POA4470	0	427
POA4470	1	3147
POA4472	0	118
POA4472	1	1308
POA4474	0	8
POA4474	1	85
POA4475	0	0
POA4475	1	0
POA4477	0	39
POA4477	1	429
POA4478	0	28
POA4478	1	448
POA4479	0	0
POA4479	1	16
POA4480	0	68
POA4480	1	683
POA4481	0	12
POA4481	1	109
POA4482	0	14
POA4482	1	126
POA4486	0	108
POA4486	1	595
POA4487	0	308
POA4487	1	2790
POA4488	0	26
POA4488	1	224
POA4489	0	16
POA4489	1	83
POA4490	0	128
POA4490	1	1294
POA4491	0	13
POA4491	1	82
POA4492	0	34
POA4492	1	272
POA4493	0	12
POA4493	1	11
POA4494	0	13
POA4494	1	138
POA4496	0	37
POA4496	1	229
POA4497	0	35
POA4497	1	292
POA4498	0	24
POA4498	1	193
POA4500	0	5245
POA4500	1	37156
POA4501	0	821
POA4501	1	4837
POA4502	0	1043
POA4502	1	7631
POA4503	0	6988
POA4503	1	36663
POA4504	0	2261
POA4504	1	16312
POA4505	0	2310
POA4505	1	18142
POA4506	0	3238
POA4506	1	18572
POA4507	0	2355
POA4507	1	15787
POA4508	0	3665
POA4508	1	16185
POA4509	0	7009
POA4509	1	23096
POA4510	0	7839
POA4510	1	40465
POA4511	0	1226
POA4511	1	7869
POA4512	0	486
POA4512	1	2956
POA4514	0	1831
POA4514	1	5573
POA4515	0	731
POA4515	1	3333
POA4516	0	423
POA4516	1	3540
POA4517	0	105
POA4517	1	658
POA4518	0	548
POA4518	1	4517
POA4519	0	1051
POA4519	1	7375
POA4520	0	1419
POA4520	1	11777
POA4521	0	617
POA4521	1	4113
POA4550	0	552
POA4550	1	3705
POA4551	0	7476
POA4551	1	49257
POA4552	0	977
POA4552	1	7455
POA4553	0	685
POA4553	1	5206
POA4554	0	278
POA4554	1	1669
POA4555	0	744
POA4555	1	6181
POA4556	0	6073
POA4556	1	37267
POA4557	0	3677
POA4557	1	15308
POA4558	0	3538
POA4558	1	15625
POA4559	0	788
POA4559	1	5533
POA4560	0	3739
POA4560	1	27971
POA4561	0	824
POA4561	1	6388
POA4562	0	1050
POA4562	1	6985
POA4563	0	954
POA4563	1	7524
POA4564	0	1416
POA4564	1	9175
POA4565	0	1915
POA4565	1	12585
POA4566	0	1355
POA4566	1	6769
POA4567	0	1849
POA4567	1	9167
POA4568	0	382
POA4568	1	3172
POA4569	0	223
POA4569	1	1401
POA4570	0	5005
POA4570	1	37415
POA4571	0	135
POA4571	1	674
POA4572	0	868
POA4572	1	3090
POA4573	0	4053
POA4573	1	22222
POA4574	0	142
POA4574	1	1156
POA4575	0	3284
POA4575	1	20493
POA4580	0	592
POA4580	1	4287
POA4581	0	379
POA4581	1	1146
POA4600	0	84
POA4600	1	809
POA4601	0	133
POA4601	1	1034
POA4605	0	424
POA4605	1	4419
POA4606	0	210
POA4606	1	2236
POA4608	0	116
POA4608	1	793
POA4610	0	1342
POA4610	1	13498
POA4611	0	13
POA4611	1	105
POA4612	0	32
POA4612	1	225
POA4613	0	98
POA4613	1	763
POA4614	0	157
POA4614	1	1025
POA4615	0	924
POA4615	1	6128
POA4620	0	55
POA4620	1	345
POA4621	0	207
POA4621	1	1576
POA4625	0	442
POA4625	1	2318
POA4626	0	486
POA4626	1	1722
POA4627	0	152
POA4627	1	725
POA4630	0	311
POA4630	1	2090
POA4650	0	3968
POA4650	1	29923
POA4655	0	7637
POA4655	1	51902
POA4659	0	650
POA4659	1	4144
POA4660	0	866
POA4660	1	6279
POA4662	0	128
POA4662	1	663
POA4670	0	9416
POA4670	1	70190
POA4671	0	902
POA4671	1	5159
POA4673	0	62
POA4673	1	590
POA4674	0	182
POA4674	1	1269
POA4676	0	28
POA4676	1	132
POA4677	0	525
POA4677	1	3024
POA4678	0	78
POA4678	1	778
POA4680	0	8552
POA4680	1	45614
POA4694	0	22
POA4694	1	167
POA4695	0	138
POA4695	1	983
POA4697	0	10
POA4697	1	136
POA4699	0	43
POA4699	1	412
POA4700	0	2312
POA4700	1	15125
POA4701	0	5127
POA4701	1	37635
POA4702	0	3775
POA4702	1	24834
POA4703	0	2990
POA4703	1	19540
POA4704	0	15
POA4704	1	117
POA4705	0	61
POA4705	1	293
POA4706	0	9
POA4706	1	96
POA4707	0	17
POA4707	1	228
POA4709	0	215
POA4709	1	914
POA4710	0	663
POA4710	1	4183
POA4711	0	158
POA4711	1	1693
POA4712	0	35
POA4712	1	243
POA4713	0	35
POA4713	1	927
POA4714	0	331
POA4714	1	2610
POA4715	0	1026
POA4715	1	6101
POA4716	0	80
POA4716	1	807
POA4717	0	898
POA4717	1	3851
POA4718	0	370
POA4718	1	2005
POA4719	0	123
POA4719	1	884
POA4720	0	2783
POA4720	1	11611
POA4721	0	587
POA4721	1	3130
POA4722	0	251
POA4722	1	1565
POA4723	0	223
POA4723	1	1201
POA4724	0	30
POA4724	1	549
POA4725	0	180
POA4725	1	1359
POA4726	0	32
POA4726	1	379
POA4727	0	32
POA4727	1	227
POA4728	0	22
POA4728	1	179
POA4730	0	395
POA4730	1	2835
POA4731	0	28
POA4731	1	190
POA4732	0	15
POA4732	1	119
POA4733	0	26
POA4733	1	157
POA4735	0	114
POA4735	1	853
POA4736	0	15
POA4736	1	91
POA4737	0	1070
POA4737	1	7067
POA4738	0	127
POA4738	1	1053
POA4739	0	26
POA4739	1	307
POA4740	0	11323
POA4740	1	68766
POA4741	0	1064
POA4741	1	6015
POA4742	0	307
POA4742	1	833
POA4743	0	115
POA4743	1	505
POA4744	0	1734
POA4744	1	7001
POA4745	0	804
POA4745	1	2187
POA4746	0	383
POA4746	1	1552
POA4750	0	796
POA4750	1	4951
POA4751	0	436
POA4751	1	4065
POA4753	0	425
POA4753	1	3857
POA4754	0	258
POA4754	1	1988
POA4756	0	72
POA4756	1	537
POA4757	0	48
POA4757	1	299
POA4798	0	70
POA4798	1	618
POA4799	0	144
POA4799	1	914
POA4800	0	1264
POA4800	1	8060
POA4801	0	123
POA4801	1	141
POA4802	0	2492
POA4802	1	7340
POA4803	0	1040
POA4803	1	827
POA4804	0	278
POA4804	1	1452
POA4805	0	1995
POA4805	1	8833
POA4806	0	403
POA4806	1	3471
POA4807	0	1155
POA4807	1	9883
POA4808	0	89
POA4808	1	1024
POA4809	0	110
POA4809	1	891
POA4810	0	4320
POA4810	1	17516
POA4811	0	2411
POA4811	1	10731
POA4812	0	2520
POA4812	1	16284
POA4814	0	6995
POA4814	1	39129
POA4815	0	2402
POA4815	1	18630
POA4816	0	762
POA4816	1	8508
POA4817	0	3268
POA4817	1	27145
POA4818	0	3242
POA4818	1	24976
POA4819	0	460
POA4819	1	1875
POA4820	0	1333
POA4820	1	9510
POA4821	0	161
POA4821	1	1159
POA4822	0	90
POA4822	1	701
POA4823	0	121
POA4823	1	804
POA4824	0	576
POA4824	1	2193
POA4825	0	4103
POA4825	1	15143
POA4828	0	36
POA4828	1	172
POA4829	0	110
POA4829	1	355
POA4830	0	98
POA4830	1	1616
POA4849	0	233
POA4849	1	1139
POA4850	0	1041
POA4850	1	9877
POA4852	0	771
POA4852	1	2915
POA4854	0	805
POA4854	1	4676
POA4855	0	115
POA4855	1	651
POA4856	0	99
POA4856	1	607
POA4858	0	150
POA4858	1	1337
POA4859	0	37
POA4859	1	426
POA4860	0	1746
POA4860	1	9550
POA4861	0	162
POA4861	1	1291
POA4865	0	847
POA4865	1	7272
POA4868	0	3331
POA4868	1	18732
POA4869	0	2555
POA4869	1	16455
POA4870	0	16283
POA4870	1	54726
POA4871	0	1434
POA4871	1	9544
POA4872	0	522
POA4872	1	3380
POA4873	0	1091
POA4873	1	5367
POA4874	0	583
POA4874	1	4657
POA4875	0	760
POA4875	1	7341
POA4876	0	122
POA4876	1	2705
POA4877	0	1573
POA4877	1	3568
POA4878	0	2640
POA4878	1	10846
POA4879	0	3663
POA4879	1	15784
POA4880	0	2864
POA4880	1	10431
POA4881	0	749
POA4881	1	3747
POA4882	0	288
POA4882	1	2430
POA4883	0	899
POA4883	1	7529
POA4884	0	190
POA4884	1	1680
POA4885	0	412
POA4885	1	3391
POA4886	0	83
POA4886	1	763
POA4887	0	282
POA4887	1	1756
POA4888	0	603
POA4888	1	2494
POA4890	0	114
POA4890	1	1168
POA4891	0	90
POA4891	1	441
POA4892	0	291
POA4892	1	5323
POA4895	0	687
POA4895	1	3766
POA5000	0	7841
POA5000	1	7274
POA5005	0	0
POA5005	1	0
POA5006	0	1727
POA5006	1	5223
POA5007	0	1450
POA5007	1	5634
POA5008	0	2661
POA5008	1	11020
POA5009	0	799
POA5009	1	4231
POA5010	0	1215
POA5010	1	4638
POA5011	0	1939
POA5011	1	9773
POA5012	0	2641
POA5012	1	8529
POA5013	0	1475
POA5013	1	8510
POA5014	0	1364
POA5014	1	10403
POA5015	0	707
POA5015	1	4990
POA5016	0	847
POA5016	1	8004
POA5017	0	586
POA5017	1	4439
POA5018	0	540
POA5018	1	5027
POA5019	0	991
POA5019	1	8131
POA5020	0	369
POA5020	1	2743
POA5021	0	576
POA5021	1	5211
POA5022	0	1953
POA5022	1	13790
POA5023	0	2514
POA5023	1	14058
POA5024	0	1740
POA5024	1	12106
POA5025	0	964
POA5025	1	7292
POA5031	0	2018
POA5031	1	7915
POA5032	0	2222
POA5032	1	10488
POA5033	0	1931
POA5033	1	6442
POA5034	0	1582
POA5034	1	8460
POA5035	0	1202
POA5035	1	4901
POA5037	0	2304
POA5037	1	8482
POA5038	0	3155
POA5038	1	12107
POA5039	0	1404
POA5039	1	7447
POA5040	0	242
POA5040	1	2262
POA5041	0	1461
POA5041	1	11930
POA5042	0	2553
POA5042	1	8284
POA5043	0	3428
POA5043	1	15352
POA5044	0	1188
POA5044	1	9687
POA5045	0	2725
POA5045	1	12864
POA5046	0	1540
POA5046	1	7546
POA5047	0	1677
POA5047	1	6586
POA5048	0	1958
POA5048	1	12267
POA5049	0	1230
POA5049	1	8534
POA5050	0	656
POA5050	1	4946
POA5051	0	1310
POA5051	1	12764
POA5052	0	623
POA5052	1	5746
POA5061	0	1383
POA5061	1	8312
POA5062	0	1719
POA5062	1	13198
POA5063	0	2124
POA5063	1	10184
POA5064	0	1605
POA5064	1	8250
POA5065	0	2001
POA5065	1	8201
POA5066	0	1766
POA5066	1	9952
POA5067	0	2155
POA5067	1	7989
POA5068	0	2057
POA5068	1	10127
POA5069	0	1360
POA5069	1	6932
POA5070	0	2877
POA5070	1	11393
POA5072	0	2280
POA5072	1	10386
POA5073	0	2837
POA5073	1	12401
POA5074	0	2571
POA5074	1	10372
POA5075	0	1615
POA5075	1	9015
POA5076	0	846
POA5076	1	8327
POA5081	0	1501
POA5081	1	7778
POA5082	0	2522
POA5082	1	12408
POA5083	0	1228
POA5083	1	6261
POA5084	0	3160
POA5084	1	6897
POA5085	0	5191
POA5085	1	14783
POA5086	0	3261
POA5086	1	12880
POA5087	0	2561
POA5087	1	8817
POA5088	0	528
POA5088	1	2768
POA5089	0	651
POA5089	1	5935
POA5090	0	956
POA5090	1	6931
POA5091	0	772
POA5091	1	6733
POA5092	0	2537
POA5092	1	15032
POA5093	0	1162
POA5093	1	7850
POA5094	0	185
POA5094	1	715
POA5095	0	4460
POA5095	1	16065
POA5096	0	1832
POA5096	1	11555
POA5097	0	1445
POA5097	1	12120
POA5098	0	1633
POA5098	1	10688
POA5106	0	108
POA5106	1	93
POA5107	0	2646
POA5107	1	14451
POA5108	0	6944
POA5108	1	33665
POA5109	0	2810
POA5109	1	18046
POA5110	0	1246
POA5110	1	7710
POA5111	0	39
POA5111	1	233
POA5112	0	3755
POA5112	1	15666
POA5113	0	3174
POA5113	1	15716
POA5114	0	4052
POA5114	1	29907
POA5115	0	1309
POA5115	1	9081
POA5116	0	1009
POA5116	1	8446
POA5117	0	239
POA5117	1	2684
POA5118	0	1914
POA5118	1	16497
POA5120	0	265
POA5120	1	1712
POA5121	0	166
POA5121	1	1507
POA5125	0	1917
POA5125	1	17301
POA5126	0	657
POA5126	1	6523
POA5127	0	691
POA5127	1	7072
POA5131	0	79
POA5131	1	901
POA5132	0	34
POA5132	1	392
POA5133	0	56
POA5133	1	334
POA5134	0	60
POA5134	1	371
POA5136	0	47
POA5136	1	485
POA5137	0	55
POA5137	1	524
POA5138	0	23
POA5138	1	271
POA5139	0	27
POA5139	1	209
POA5140	0	32
POA5140	1	389
POA5141	0	56
POA5141	1	625
POA5142	0	43
POA5142	1	532
POA5144	0	38
POA5144	1	376
POA5150	0	17
POA5150	1	44
POA5151	0	41
POA5151	1	328
POA5152	0	564
POA5152	1	5568
POA5153	0	587
POA5153	1	5841
POA5154	0	289
POA5154	1	3072
POA5155	0	316
POA5155	1	3508
POA5156	0	77
POA5156	1	874
POA5157	0	278
POA5157	1	2636
POA5158	0	2948
POA5158	1	21787
POA5159	0	3272
POA5159	1	29662
POA5160	0	7
POA5160	1	22
POA5161	0	950
POA5161	1	9204
POA5162	0	3720
POA5162	1	30574
POA5163	0	1513
POA5163	1	12612
POA5164	0	837
POA5164	1	4452
POA5165	0	1017
POA5165	1	4366
POA5166	0	218
POA5166	1	1661
POA5167	0	890
POA5167	1	4815
POA5168	0	708
POA5168	1	4791
POA5169	0	2537
POA5169	1	14547
POA5170	0	159
POA5170	1	993
POA5171	0	635
POA5171	1	5288
POA5172	0	458
POA5172	1	3474
POA5173	0	1741
POA5173	1	11028
POA5174	0	400
POA5174	1	2517
POA5201	0	208
POA5201	1	1736
POA5202	0	93
POA5202	1	775
POA5203	0	140
POA5203	1	1128
POA5204	0	349
POA5204	1	2475
POA5210	0	195
POA5210	1	1523
POA5211	0	1562
POA5211	1	13714
POA5212	0	207
POA5212	1	1895
POA5213	0	95
POA5213	1	1061
POA5214	0	830
POA5214	1	7567
POA5220	0	17
POA5220	1	132
POA5221	0	46
POA5221	1	242
POA5222	0	108
POA5222	1	521
POA5223	0	513
POA5223	1	3129
POA5231	0	112
POA5231	1	1115
POA5232	0	37
POA5232	1	384
POA5233	0	143
POA5233	1	1331
POA5234	0	121
POA5234	1	1177
POA5235	0	267
POA5235	1	2208
POA5236	0	52
POA5236	1	250
POA5237	0	41
POA5237	1	316
POA5238	0	410
POA5238	1	3674
POA5240	0	41
POA5240	1	444
POA5241	0	231
POA5241	1	2296
POA5242	0	147
POA5242	1	1474
POA5243	0	73
POA5243	1	759
POA5244	0	397
POA5244	1	3866
POA5245	0	359
POA5245	1	2725
POA5250	0	256
POA5250	1	3267
POA5251	0	1455
POA5251	1	13168
POA5252	0	570
POA5252	1	5946
POA5253	0	3055
POA5253	1	15434
POA5254	0	249
POA5254	1	2138
POA5255	0	832
POA5255	1	8416
POA5256	0	190
POA5256	1	1165
POA5259	0	153
POA5259	1	957
POA5260	0	135
POA5260	1	1620
POA5261	0	23
POA5261	1	345
POA5262	0	45
POA5262	1	367
POA5263	0	15
POA5263	1	122
POA5264	0	141
POA5264	1	1109
POA5265	0	40
POA5265	1	391
POA5266	0	74
POA5266	1	550
POA5267	0	193
POA5267	1	1766
POA5268	0	661
POA5268	1	2883
POA5269	0	38
POA5269	1	220
POA5270	0	51
POA5270	1	557
POA5271	0	1077
POA5271	1	6351
POA5272	0	58
POA5272	1	736
POA5273	0	10
POA5273	1	101
POA5275	0	210
POA5275	1	2202
POA5276	0	123
POA5276	1	1058
POA5277	0	249
POA5277	1	2665
POA5278	0	44
POA5278	1	477
POA5279	0	64
POA5279	1	463
POA5280	0	597
POA5280	1	6773
POA5290	0	2531
POA5290	1	22981
POA5291	0	1194
POA5291	1	7977
POA5301	0	49
POA5301	1	525
POA5302	0	106
POA5302	1	746
POA5303	0	48
POA5303	1	163
POA5304	0	115
POA5304	1	655
POA5306	0	0
POA5306	1	76
POA5307	0	44
POA5307	1	529
POA5308	0	12
POA5308	1	133
POA5309	0	22
POA5309	1	135
POA5310	0	1
POA5310	1	61
POA5311	0	33
POA5311	1	385
POA5320	0	70
POA5320	1	582
POA5321	0	239
POA5321	1	309
POA5322	0	117
POA5322	1	883
POA5330	0	358
POA5330	1	3010
POA5331	0	38
POA5331	1	279
POA5332	0	50
POA5332	1	353
POA5333	0	430
POA5333	1	5379
POA5340	0	228
POA5340	1	1204
POA5341	0	935
POA5341	1	6730
POA5342	0	73
POA5342	1	1051
POA5343	0	525
POA5343	1	4321
POA5344	0	115
POA5344	1	869
POA5345	0	341
POA5345	1	3241
POA5346	0	37
POA5346	1	343
POA5350	0	44
POA5350	1	432
POA5351	0	618
POA5351	1	5246
POA5352	0	474
POA5352	1	4742
POA5353	0	332
POA5353	1	3443
POA5354	0	59
POA5354	1	308
POA5355	0	495
POA5355	1	7099
POA5356	0	68
POA5356	1	742
POA5357	0	60
POA5357	1	359
POA5360	0	90
POA5360	1	1028
POA5371	0	79
POA5371	1	1189
POA5372	0	185
POA5372	1	2029
POA5373	0	268
POA5373	1	3159
POA5374	0	118
POA5374	1	1362
POA5381	0	32
POA5381	1	352
POA5400	0	87
POA5400	1	790
POA5401	0	110
POA5401	1	737
POA5410	0	62
POA5410	1	255
POA5411	0	37
POA5411	1	287
POA5412	0	87
POA5412	1	1120
POA5413	0	83
POA5413	1	748
POA5414	0	25
POA5414	1	124
POA5415	0	21
POA5415	1	201
POA5416	0	37
POA5416	1	211
POA5417	0	156
POA5417	1	1330
POA5418	0	10
POA5418	1	104
POA5419	0	16
POA5419	1	207
POA5420	0	18
POA5420	1	65
POA5421	0	21
POA5421	1	118
POA5422	0	191
POA5422	1	1495
POA5431	0	92
POA5431	1	814
POA5432	0	10
POA5432	1	127
POA5433	0	81
POA5433	1	1175
POA5434	0	78
POA5434	1	378
POA5440	0	44
POA5440	1	219
POA5451	0	102
POA5451	1	593
POA5452	0	33
POA5452	1	409
POA5453	0	453
POA5453	1	4485
POA5454	0	23
POA5454	1	375
POA5455	0	8
POA5455	1	50
POA5460	0	61
POA5460	1	685
POA5461	0	236
POA5461	1	2317
POA5462	0	16
POA5462	1	502
POA5464	0	60
POA5464	1	574
POA5470	0	15
POA5470	1	125
POA5471	0	7
POA5471	1	81
POA5472	0	18
POA5472	1	150
POA5473	0	77
POA5473	1	678
POA5480	0	58
POA5480	1	715
POA5481	0	46
POA5481	1	516
POA5482	0	39
POA5482	1	477
POA5483	0	37
POA5483	1	310
POA5485	0	59
POA5485	1	522
POA5490	0	23
POA5490	1	149
POA5491	0	143
POA5491	1	1673
POA5493	0	12
POA5493	1	79
POA5495	0	100
POA5495	1	495
POA5501	0	797
POA5501	1	6526
POA5502	0	151
POA5502	1	1389
POA5510	0	17
POA5510	1	96
POA5520	0	35
POA5520	1	554
POA5521	0	17
POA5521	1	131
POA5522	0	128
POA5522	1	1293
POA5523	0	148
POA5523	1	1787
POA5540	0	1412
POA5540	1	13931
POA5550	0	129
POA5550	1	787
POA5552	0	42
POA5552	1	339
POA5554	0	520
POA5554	1	4713
POA5555	0	41
POA5555	1	461
POA5556	0	417
POA5556	1	3622
POA5558	0	495
POA5558	1	4335
POA5560	0	38
POA5560	1	433
POA5570	0	71
POA5570	1	473
POA5571	0	133
POA5571	1	1717
POA5572	0	12
POA5572	1	136
POA5573	0	150
POA5573	1	1891
POA5575	0	159
POA5575	1	2173
POA5576	0	65
POA5576	1	1005
POA5577	0	33
POA5577	1	495
POA5580	0	19
POA5580	1	327
POA5581	0	31
POA5581	1	511
POA5582	0	45
POA5582	1	603
POA5583	0	85
POA5583	1	700
POA5600	0	714
POA5600	1	5488
POA5601	0	56
POA5601	1	413
POA5602	0	173
POA5602	1	1168
POA5603	0	31
POA5603	1	415
POA5604	0	8
POA5604	1	186
POA5605	0	108
POA5605	1	1582
POA5606	0	1515
POA5606	1	12613
POA5607	0	610
POA5607	1	4309
POA5608	0	1956
POA5608	1	11401
POA5609	0	225
POA5609	1	1725
POA5630	0	14
POA5630	1	122
POA5631	0	80
POA5631	1	966
POA5632	0	20
POA5632	1	230
POA5633	0	29
POA5633	1	292
POA5640	0	83
POA5640	1	934
POA5641	0	86
POA5641	1	937
POA5642	0	30
POA5642	1	221
POA5650	0	20
POA5650	1	155
POA5651	0	3
POA5651	1	76
POA5652	0	68
POA5652	1	660
POA5653	0	3
POA5653	1	76
POA5654	0	24
POA5654	1	217
POA5655	0	6
POA5655	1	94
POA5660	0	3
POA5660	1	42
POA5661	0	15
POA5661	1	131
POA5670	0	32
POA5670	1	450
POA5671	0	6
POA5671	1	157
POA5680	0	241
POA5680	1	1876
POA5690	0	506
POA5690	1	3150
POA5700	0	1383
POA5700	1	9753
POA5701	0	0
POA5701	1	8
POA5710	0	664
POA5710	1	2009
POA5713	0	0
POA5713	1	18
POA5715	0	10
POA5715	1	32
POA5717	0	0
POA5717	1	19
POA5719	0	7
POA5719	1	34
POA5720	0	38
POA5720	1	157
POA5722	0	43
POA5722	1	273
POA5723	0	501
POA5723	1	1558
POA5724	0	82
POA5724	1	351
POA5725	0	607
POA5725	1	3281
POA5730	0	8
POA5730	1	86
POA5731	0	135
POA5731	1	364
POA5732	0	21
POA5732	1	190
POA5733	0	45
POA5733	1	184
POA5734	0	29
POA5734	1	138
POA5950	0	0
POA5950	1	0
POA5960	0	0
POA5960	1	5
POA6000	0	5575
POA6000	1	5850
POA6003	0	1520
POA6003	1	1989
POA6004	0	5348
POA6004	1	5248
POA6005	0	2441
POA6005	1	3183
POA6006	0	1478
POA6006	1	7266
POA6007	0	1696
POA6007	1	5434
POA6008	0	3534
POA6008	1	11610
POA6009	0	4494
POA6009	1	14040
POA6010	0	2894
POA6010	1	13931
POA6011	0	1456
POA6011	1	7551
POA6012	0	1824
POA6012	1	6933
POA6014	0	4094
POA6014	1	16510
POA6015	0	888
POA6015	1	5721
POA6016	0	2206
POA6016	1	7829
POA6017	0	1468
POA6017	1	2652
POA6018	0	6758
POA6018	1	31246
POA6019	0	4780
POA6019	1	17007
POA6020	0	2516
POA6020	1	18275
POA6021	0	3917
POA6021	1	16141
POA6022	0	743
POA6022	1	4239
POA6023	0	1934
POA6023	1	13334
POA6024	0	1968
POA6024	1	11379
POA6025	0	4664
POA6025	1	25367
POA6026	0	2959
POA6026	1	19378
POA6027	0	8069
POA6027	1	33608
POA6028	0	4197
POA6028	1	18243
POA6029	0	297
POA6029	1	2497
POA6030	0	9245
POA6030	1	30141
POA6031	0	3881
POA6031	1	12743
POA6032	0	36
POA6032	1	159
