POA_CODE_2016	FamilyHousehold	IncomeHousehold.max	households
POA2286	1	Inf	28
POA2287	0		250
POA2287	0	0	98
POA2287	0	7875	41
POA2287	0	15750	185
POA2287	0	21000	349
POA2287	0	26250	683
POA2287	0	34125	323
POA2287	0	42000	248
POA2287	0	52500	311
POA2287	0	65625	296
POA2287	0	78750	216
POA2287	0	91875	148
POA2287	0	105000	94
POA2287	0	131250	168
POA2287	0	157500	39
POA2287	0	183750	13
POA2287	0	210000	46
POA2287	0	Inf	5
POA2287	1		942
POA2287	1	0	75
POA2287	1	7875	32
POA2287	1	15750	68
POA2287	1	21000	63
POA2287	1	26250	221
POA2287	1	34125	251
POA2287	1	42000	769
POA2287	1	52500	636
POA2287	1	65625	750
POA2287	1	78750	776
POA2287	1	91875	669
POA2287	1	105000	655
POA2287	1	131250	1315
POA2287	1	157500	910
POA2287	1	183750	568
POA2287	1	210000	341
POA2287	1	Inf	508
POA2289	0		117
POA2289	0	0	33
POA2289	0	7875	22
POA2289	0	15750	93
POA2289	0	21000	157
POA2289	0	26250	350
POA2289	0	34125	171
POA2289	0	42000	140
POA2289	0	52500	179
POA2289	0	65625	153
POA2289	0	78750	130
POA2289	0	91875	106
POA2289	0	105000	83
POA2289	0	131250	118
POA2289	0	157500	19
POA2289	0	183750	6
POA2289	0	210000	27
POA2289	0	Inf	12
POA2289	1		537
POA2289	1	0	18
POA2289	1	7875	14
POA2289	1	15750	17
POA2289	1	21000	22
POA2289	1	26250	104
POA2289	1	34125	97
POA2289	1	42000	345
POA2289	1	52500	272
POA2289	1	65625	373
POA2289	1	78750	361
POA2289	1	91875	305
POA2289	1	105000	336
POA2289	1	131250	662
POA2289	1	157500	579
POA2289	1	183750	430
POA2289	1	210000	246
POA2289	1	Inf	467
POA2290	0		232
POA2290	0	0	76
POA2290	0	7875	35
POA2290	0	15750	171
POA2290	0	21000	341
POA2290	0	26250	777
POA2290	0	34125	335
POA2290	0	42000	259
POA2290	0	52500	288
POA2290	0	65625	271
POA2290	0	78750	198
POA2290	0	91875	145
POA2290	0	105000	115
POA2290	0	131250	163
POA2290	0	157500	24
POA2290	0	183750	7
POA2290	0	210000	54
POA2290	0	Inf	13
POA2290	1		937
POA2290	1	0	32
POA2290	1	7875	42
POA2290	1	15750	58
POA2290	1	21000	42
POA2290	1	26250	210
POA2290	1	34125	220
POA2290	1	42000	772
POA2290	1	52500	546
POA2290	1	65625	715
POA2290	1	78750	744
POA2290	1	91875	527
POA2290	1	105000	577
POA2290	1	131250	1115
POA2290	1	157500	839
POA2290	1	183750	593
POA2290	1	210000	351
POA2290	1	Inf	685
POA2291	0		149
POA2291	0	0	26
POA2291	0	7875	16
POA2291	0	15750	91
POA2291	0	21000	138
POA2291	0	26250	230
POA2291	0	34125	136
POA2291	0	42000	124
POA2291	0	52500	145
POA2291	0	65625	163
POA2291	0	78750	131
POA2291	0	91875	117
POA2291	0	105000	85
POA2291	0	131250	154
POA2291	0	157500	30
POA2291	0	183750	24
POA2291	0	210000	73
POA2291	0	Inf	19
POA2291	1		434
POA2291	1	0	15
POA2291	1	7875	12
POA2291	1	15750	16
POA2291	1	21000	9
POA2291	1	26250	43
POA2291	1	34125	58
POA2291	1	42000	129
POA2291	1	52500	134
POA2291	1	65625	179
POA2291	1	78750	178
POA2291	1	91875	158
POA2291	1	105000	170
POA2291	1	131250	378
POA2291	1	157500	334
POA2291	1	183750	238
POA2291	1	210000	194
POA2291	1	Inf	700
POA2292	0		39
POA2292	0	0	9
POA2292	0	7875	3
POA2292	0	15750	18
POA2292	0	21000	26
POA2292	0	26250	59
POA2292	0	34125	29
POA2292	0	42000	27
POA2292	0	52500	44
POA2292	0	65625	33
POA2292	0	78750	34
POA2292	0	91875	25
POA2292	0	105000	23
POA2292	0	131250	32
POA2292	0	157500	5
POA2292	0	183750	3
POA2292	0	210000	5
POA2292	0	Inf	3
POA2292	1		60
POA2292	1	0	3
POA2292	1	7875	3
POA2292	1	15750	4
POA2292	1	21000	6
POA2292	1	26250	10
POA2292	1	34125	20
POA2292	1	42000	37
POA2292	1	52500	36
POA2292	1	65625	62
POA2292	1	78750	63
POA2292	1	91875	37
POA2292	1	105000	40
POA2292	1	131250	89
POA2292	1	157500	58
POA2292	1	183750	40
POA2292	1	210000	19
POA2292	1	Inf	32
POA2293	0		36
POA2293	0	0	11
POA2293	0	7875	3
POA2293	0	15750	17
POA2293	0	21000	30
POA2293	0	26250	59
POA2293	0	34125	38
POA2293	0	42000	28
POA2293	0	52500	36
POA2293	0	65625	43
POA2293	0	78750	37
POA2293	0	91875	33
POA2293	0	105000	28
POA2293	0	131250	32
POA2293	0	157500	11
POA2293	0	183750	9
POA2293	0	210000	13
POA2293	0	Inf	3
POA2293	1		77
POA2293	1	0	3
POA2293	1	7875	3
POA2293	1	15750	4
POA2293	1	26250	12
POA2293	1	34125	17
POA2293	1	42000	34
POA2293	1	52500	40
POA2293	1	65625	47
POA2293	1	78750	41
POA2293	1	91875	33
POA2293	1	105000	41
POA2293	1	131250	96
POA2293	1	157500	67
POA2293	1	183750	40
POA2293	1	210000	28
POA2293	1	Inf	65
POA2294	0		32
POA2294	0	0	4
POA2294	0	15750	24
POA2294	0	21000	31
POA2294	0	26250	54
POA2294	0	34125	22
POA2294	0	42000	31
POA2294	0	52500	30
POA2294	0	65625	27
POA2294	0	78750	24
POA2294	0	91875	20
POA2294	0	105000	17
POA2294	0	131250	29
POA2294	0	157500	6
POA2294	0	183750	6
POA2294	0	210000	3
POA2294	0	Inf	3
POA2294	1		55
POA2294	1	0	3
POA2294	1	15750	4
POA2294	1	21000	3
POA2294	1	26250	9
POA2294	1	34125	10
POA2294	1	42000	20
POA2294	1	52500	24
POA2294	1	65625	34
POA2294	1	78750	32
POA2294	1	91875	34
POA2294	1	105000	28
POA2294	1	131250	69
POA2294	1	157500	61
POA2294	1	183750	32
POA2294	1	210000	10
POA2294	1	Inf	27
POA2295	0		80
POA2295	0	0	19
POA2295	0	7875	7
POA2295	0	15750	47
POA2295	0	21000	111
POA2295	0	26250	185
POA2295	0	34125	88
POA2295	0	42000	78
POA2295	0	52500	67
POA2295	0	65625	63
POA2295	0	78750	23
POA2295	0	91875	39
POA2295	0	105000	25
POA2295	0	131250	39
POA2295	0	157500	3
POA2295	0	183750	4
POA2295	0	210000	8
POA2295	0	Inf	4
POA2295	1		202
POA2295	1	0	4
POA2295	1	7875	6
POA2295	1	15750	13
POA2295	1	21000	16
POA2295	1	26250	45
POA2295	1	34125	42
POA2295	1	42000	178
POA2295	1	52500	115
POA2295	1	65625	166
POA2295	1	78750	159
POA2295	1	91875	98
POA2295	1	105000	86
POA2295	1	131250	194
POA2295	1	157500	179
POA2295	1	183750	98
POA2295	1	210000	68
POA2295	1	Inf	112
POA2296	0		34
POA2296	0	0	6
POA2296	0	7875	3
POA2296	0	15750	24
POA2296	0	21000	18
POA2296	0	26250	44
POA2296	0	34125	34
POA2296	0	42000	17
POA2296	0	52500	35
POA2296	0	65625	39
POA2296	0	78750	36
POA2296	0	91875	33
POA2296	0	105000	24
POA2296	0	131250	32
POA2296	0	157500	5
POA2296	0	183750	5
POA2296	0	210000	12
POA2296	0	Inf	4
POA2296	1		30
POA2296	1	0	5
POA2296	1	7875	3
POA2296	1	15750	4
POA2296	1	21000	4
POA2296	1	26250	12
POA2296	1	34125	9
POA2296	1	42000	29
POA2296	1	52500	28
POA2296	1	65625	44
POA2296	1	78750	34
POA2296	1	91875	32
POA2296	1	105000	35
POA2296	1	131250	46
POA2296	1	157500	46
POA2296	1	183750	20
POA2296	1	210000	14
POA2296	1	Inf	32
POA2297	0		29
POA2297	0	0	7
POA2297	0	15750	6
POA2297	0	21000	15
POA2297	0	26250	56
POA2297	0	34125	12
POA2297	0	42000	20
POA2297	0	52500	24
POA2297	0	65625	17
POA2297	0	78750	19
POA2297	0	91875	14
POA2297	0	105000	11
POA2297	0	131250	15
POA2297	0	157500	3
POA2297	1		37
POA2297	1	15750	4
POA2297	1	21000	4
POA2297	1	26250	8
POA2297	1	34125	11
POA2297	1	42000	23
POA2297	1	52500	33
POA2297	1	65625	23
POA2297	1	78750	34
POA2297	1	91875	32
POA2297	1	105000	25
POA2297	1	131250	58
POA2297	1	157500	44
POA2297	1	183750	28
POA2297	1	210000	13
POA2297	1	Inf	20
POA2298	0		131
POA2298	0	0	35
POA2298	0	7875	24
POA2298	0	15750	80
POA2298	0	21000	133
POA2298	0	26250	266
POA2298	0	34125	129
POA2298	0	42000	104
POA2298	0	52500	125
POA2298	0	65625	127
POA2298	0	78750	100
POA2298	0	91875	69
POA2298	0	105000	50
POA2298	0	131250	75
POA2298	0	157500	12
POA2298	0	183750	8
POA2298	0	210000	15
POA2298	0	Inf	5
POA2298	1		224
POA2298	1	0	18
POA2298	1	7875	3
POA2298	1	15750	25
POA2298	1	21000	21
POA2298	1	26250	74
POA2298	1	34125	75
POA2298	1	42000	189
POA2298	1	52500	163
POA2298	1	65625	184
POA2298	1	78750	183
POA2298	1	91875	150
POA2298	1	105000	145
POA2298	1	131250	270
POA2298	1	157500	194
POA2298	1	183750	137
POA2298	1	210000	73
POA2298	1	Inf	93
POA2299	0		137
POA2299	0	0	65
POA2299	0	7875	20
POA2299	0	15750	89
POA2299	0	21000	162
POA2299	0	26250	284
POA2299	0	34125	131
POA2299	0	42000	129
POA2299	0	52500	121
POA2299	0	65625	125
POA2299	0	78750	90
POA2299	0	91875	76
POA2299	0	105000	55
POA2299	0	131250	72
POA2299	0	157500	21
POA2299	0	183750	9
POA2299	0	210000	16
POA2299	0	Inf	13
POA2299	1		257
POA2299	1	0	32
POA2299	1	7875	15
POA2299	1	15750	26
POA2299	1	21000	20
POA2299	1	26250	108
POA2299	1	34125	107
POA2299	1	42000	222
POA2299	1	52500	182
POA2299	1	65625	207
POA2299	1	78750	212
POA2299	1	91875	170
POA2299	1	105000	146
POA2299	1	131250	323
POA2299	1	157500	224
POA2299	1	183750	140
POA2299	1	210000	86
POA2299	1	Inf	152
POA2300	0		207
POA2300	0	0	37
POA2300	0	7875	29
POA2300	0	15750	119
POA2300	0	21000	186
POA2300	0	26250	226
POA2300	0	34125	145
POA2300	0	42000	157
POA2300	0	52500	161
POA2300	0	65625	180
POA2300	0	78750	192
POA2300	0	91875	142
POA2300	0	105000	130
POA2300	0	131250	244
POA2300	0	157500	47
POA2300	0	183750	31
POA2300	0	210000	136
POA2300	0	Inf	28
POA2300	1		267
POA2300	1	0	12
POA2300	1	7875	10
POA2300	1	15750	17
POA2300	1	21000	8
POA2300	1	26250	39
POA2300	1	34125	37
POA2300	1	42000	84
POA2300	1	52500	81
POA2300	1	65625	119
POA2300	1	78750	160
POA2300	1	91875	95
POA2300	1	105000	136
POA2300	1	131250	294
POA2300	1	157500	213
POA2300	1	183750	173
POA2300	1	210000	146
POA2300	1	Inf	465
POA2302	0		13
POA2302	0	0	11
POA2302	0	7875	3
POA2302	0	15750	7
POA2302	0	21000	12
POA2302	0	26250	17
POA2302	0	34125	11
POA2302	0	42000	16
POA2302	0	52500	10
POA2302	0	65625	10
POA2302	0	78750	22
POA2302	0	91875	14
POA2302	0	105000	10
POA2302	0	131250	18
POA2302	0	157500	3
POA2302	0	183750	4
POA2302	0	210000	3
POA2302	1		12
POA2302	1	7875	3
POA2302	1	42000	8
POA2302	1	52500	4
POA2302	1	65625	6
POA2302	1	78750	7
POA2302	1	91875	11
POA2302	1	131250	13
POA2302	1	157500	10
POA2302	1	183750	8
POA2302	1	210000	4
POA2302	1	Inf	7
POA2303	0		155
POA2303	0	0	29
POA2303	0	7875	31
POA2303	0	15750	143
POA2303	0	21000	166
POA2303	0	26250	262
POA2303	0	34125	94
POA2303	0	42000	124
POA2303	0	52500	99
POA2303	0	65625	100
POA2303	0	78750	80
POA2303	0	91875	56
POA2303	0	105000	45
POA2303	0	131250	82
POA2303	0	157500	19
POA2303	0	183750	5
POA2303	0	210000	40
POA2303	0	Inf	11
POA2303	1		251
POA2303	1	0	18
POA2303	1	7875	9
POA2303	1	15750	19
POA2303	1	21000	20
POA2303	1	26250	65
POA2303	1	34125	51
POA2303	1	42000	158
POA2303	1	52500	97
POA2303	1	65625	139
POA2303	1	78750	144
POA2303	1	91875	117
POA2303	1	105000	115
POA2303	1	131250	227
POA2303	1	157500	198
POA2303	1	183750	118
POA2303	1	210000	113
POA2303	1	Inf	318
POA2304	0		175
POA2304	0	0	50
POA2304	0	7875	27
POA2304	0	15750	143
POA2304	0	21000	256
POA2304	0	26250	416
POA2304	0	34125	199
POA2304	0	42000	150
POA2304	0	52500	193
POA2304	0	65625	240
POA2304	0	78750	157
POA2304	0	91875	124
POA2304	0	105000	85
POA2304	0	131250	108
POA2304	0	157500	32
POA2304	0	183750	19
POA2304	0	210000	17
POA2304	0	Inf	15
POA2304	1		343
POA2304	1	0	23
POA2304	1	7875	4
POA2304	1	15750	23
POA2304	1	21000	35
POA2304	1	26250	93
POA2304	1	34125	129
POA2304	1	42000	288
POA2304	1	52500	229
POA2304	1	65625	307
POA2304	1	78750	346
POA2304	1	91875	249
POA2304	1	105000	299
POA2304	1	131250	478
POA2304	1	157500	369
POA2304	1	183750	216
POA2304	1	210000	85
POA2304	1	Inf	121
POA2305	0		99
POA2305	0	0	29
POA2305	0	7875	11
POA2305	0	15750	54
POA2305	0	21000	110
POA2305	0	26250	281
POA2305	0	34125	146
POA2305	0	42000	139
POA2305	0	52500	111
POA2305	0	65625	139
POA2305	0	78750	90
POA2305	0	91875	83
POA2305	0	105000	64
POA2305	0	131250	80
POA2305	0	157500	13
POA2305	0	210000	34
POA2305	0	Inf	6
POA2305	1		363
POA2305	1	0	16
POA2305	1	7875	9
POA2305	1	15750	25
POA2305	1	21000	7
POA2305	1	26250	65
POA2305	1	34125	78
POA2305	1	42000	199
POA2305	1	52500	154
POA2305	1	65625	237
POA2305	1	78750	198
POA2305	1	91875	197
POA2305	1	105000	206
POA2305	1	131250	418
POA2305	1	157500	319
POA2305	1	183750	273
POA2305	1	210000	159
POA2305	1	Inf	413
POA2306	0		55
POA2306	0	0	15
POA2306	0	7875	8
POA2306	0	15750	55
POA2306	0	21000	133
POA2306	0	26250	140
POA2306	0	34125	24
POA2306	0	42000	31
POA2306	0	52500	42
POA2306	0	65625	13
POA2306	0	78750	9
POA2306	0	91875	12
POA2306	0	105000	3
POA2306	0	131250	4
POA2306	1		88
POA2306	1	0	8
POA2306	1	7875	5
POA2306	1	15750	19
POA2306	1	21000	21
POA2306	1	26250	58
POA2306	1	34125	75
POA2306	1	42000	140
POA2306	1	52500	87
POA2306	1	65625	75
POA2306	1	78750	67
POA2306	1	91875	43
POA2306	1	105000	37
POA2306	1	131250	53
POA2306	1	157500	15
POA2306	1	183750	4
POA2306	1	Inf	9
POA2307	0		46
POA2307	0	0	31
POA2307	0	7875	3
POA2307	0	15750	33
POA2307	0	21000	55
POA2307	0	26250	127
POA2307	0	34125	53
POA2307	0	42000	50
POA2307	0	52500	51
POA2307	0	65625	56
POA2307	0	78750	30
POA2307	0	91875	21
POA2307	0	105000	13
POA2307	0	131250	24
POA2307	0	157500	6
POA2307	0	183750	9
POA2307	0	210000	3
POA2307	1		92
POA2307	1	0	7
POA2307	1	7875	3
POA2307	1	15750	6
POA2307	1	21000	6
POA2307	1	26250	27
POA2307	1	34125	36
POA2307	1	42000	113
POA2307	1	52500	85
POA2307	1	65625	84
POA2307	1	78750	86
POA2307	1	91875	82
POA2307	1	105000	68
POA2307	1	131250	125
POA2307	1	157500	66
POA2307	1	183750	31
POA2307	1	210000	15
POA2307	1	Inf	14
POA2311	0		6
POA2311	0	0	3
POA2311	0	15750	4
POA2311	0	21000	11
POA2311	0	26250	20
POA2311	0	34125	16
POA2311	0	42000	12
POA2311	0	52500	3
POA2311	0	65625	12
POA2311	0	78750	4
POA2311	0	131250	4
POA2311	1		29
POA2311	1	0	3
POA2311	1	7875	8
POA2311	1	15750	5
POA2311	1	26250	11
POA2311	1	34125	11
POA2311	1	42000	19
POA2311	1	52500	17
POA2311	1	65625	22
POA2311	1	78750	18
POA2311	1	91875	13
POA2311	1	105000	11
POA2311	1	131250	26
POA2311	1	157500	15
POA2311	1	183750	7
POA2311	1	210000	5
POA2311	1	Inf	8
POA2312	0		7
POA2312	0	7875	4
POA2312	0	15750	4
POA2312	0	21000	16
POA2312	0	26250	32
POA2312	0	34125	19
POA2312	0	42000	12
POA2312	0	52500	12
POA2312	0	65625	3
POA2312	0	78750	3
POA2312	0	91875	3
POA2312	0	105000	7
POA2312	0	210000	3
POA2312	1		51
POA2312	1	0	3
POA2312	1	7875	3
POA2312	1	15750	7
POA2312	1	21000	5
POA2312	1	26250	25
POA2312	1	34125	19
POA2312	1	42000	40
POA2312	1	52500	37
POA2312	1	65625	48
POA2312	1	78750	49
POA2312	1	91875	15
POA2312	1	105000	20
POA2312	1	131250	34
POA2312	1	157500	13
POA2312	1	183750	7
POA2312	1	210000	6
POA2312	1	Inf	9
POA2315	0		127
POA2315	0	0	40
POA2315	0	7875	23
POA2315	0	15750	89
POA2315	0	21000	158
POA2315	0	26250	343
POA2315	0	34125	215
POA2315	0	42000	145
POA2315	0	52500	172
POA2315	0	65625	136
POA2315	0	78750	84
POA2315	0	91875	57
POA2315	0	105000	53
POA2315	0	131250	56
POA2315	0	157500	9
POA2315	0	210000	33
POA2315	0	Inf	3
POA2315	1		458
POA2315	1	0	36
POA2315	1	7875	27
POA2315	1	15750	37
POA2315	1	21000	22
POA2315	1	26250	146
POA2315	1	34125	109
POA2315	1	42000	392
POA2315	1	52500	314
POA2315	1	65625	405
POA2315	1	78750	368
POA2315	1	91875	230
POA2315	1	105000	236
POA2315	1	131250	416
POA2315	1	157500	259
POA2315	1	183750	152
POA2315	1	210000	96
POA2315	1	Inf	209
POA2316	0		38
POA2316	0	0	22
POA2316	0	7875	6
POA2316	0	15750	24
POA2316	0	21000	55
POA2316	0	26250	135
POA2316	0	34125	49
POA2316	0	42000	47
POA2316	0	52500	36
POA2316	0	65625	46
POA2316	0	78750	23
POA2316	0	91875	26
POA2316	0	105000	17
POA2316	0	131250	12
POA2316	0	210000	6
POA2316	1		235
POA2316	1	0	8
POA2316	1	7875	6
POA2316	1	15750	8
POA2316	1	21000	10
POA2316	1	26250	58
POA2316	1	34125	44
POA2316	1	42000	152
POA2316	1	52500	118
POA2316	1	65625	137
POA2316	1	78750	114
POA2316	1	91875	94
POA2316	1	105000	96
POA2316	1	131250	164
POA2316	1	157500	117
POA2316	1	183750	63
POA2316	1	210000	30
POA2316	1	Inf	72
POA2317	0		64
POA2317	0	0	23
POA2317	0	7875	19
POA2317	0	15750	43
POA2317	0	21000	88
POA2317	0	26250	184
POA2317	0	34125	103
POA2317	0	42000	72
POA2317	0	52500	70
POA2317	0	65625	68
POA2317	0	78750	33
POA2317	0	91875	14
POA2317	0	105000	11
POA2317	0	131250	18
POA2317	0	210000	22
POA2317	0	Inf	3
POA2317	1		210
POA2317	1	0	14
POA2317	1	7875	5
POA2317	1	15750	12
POA2317	1	21000	3
POA2317	1	26250	59
POA2317	1	34125	53
POA2317	1	42000	187
POA2317	1	52500	145
POA2317	1	65625	202
POA2317	1	78750	184
POA2317	1	91875	114
POA2317	1	105000	92
POA2317	1	131250	161
POA2317	1	157500	93
POA2317	1	183750	67
POA2317	1	210000	32
POA2317	1	Inf	63
POA2318	0		48
POA2318	0	0	24
POA2318	0	7875	13
POA2318	0	15750	24
POA2318	0	21000	68
POA2318	0	26250	137
POA2318	0	34125	62
POA2318	0	42000	43
POA2318	0	52500	78
POA2318	0	65625	61
POA2318	0	78750	48
POA2318	0	91875	37
POA2318	0	105000	27
POA2318	0	131250	33
POA2318	0	157500	3
POA2318	0	210000	14
POA2318	1		389
POA2318	1	0	32
POA2318	1	7875	9
POA2318	1	15750	19
POA2318	1	21000	13
POA2318	1	26250	78
POA2318	1	34125	56
POA2318	1	42000	218
POA2318	1	52500	172
POA2318	1	65625	257
POA2318	1	78750	261
POA2318	1	91875	219
POA2318	1	105000	249
POA2318	1	131250	459
POA2318	1	157500	317
POA2318	1	183750	200
POA2318	1	210000	113
POA2318	1	Inf	201
POA2319	0		53
POA2319	0	0	20
POA2319	0	7875	8
POA2319	0	15750	37
POA2319	0	21000	55
POA2319	0	26250	214
POA2319	0	34125	93
POA2319	0	42000	62
POA2319	0	52500	75
POA2319	0	65625	53
POA2319	0	78750	33
POA2319	0	91875	29
POA2319	0	105000	16
POA2319	0	131250	21
POA2319	0	157500	3
POA2319	0	210000	4
POA2319	0	Inf	3
POA2319	1		177
POA2319	1	0	14
POA2319	1	7875	8
POA2319	1	15750	15
POA2319	1	21000	26
POA2319	1	26250	67
POA2319	1	34125	80
POA2319	1	42000	264
POA2319	1	52500	180
POA2319	1	65625	183
POA2319	1	78750	165
POA2319	1	91875	129
POA2319	1	105000	118
POA2319	1	131250	175
POA2319	1	157500	105
POA2319	1	183750	49
POA2319	1	210000	30
POA2319	1	Inf	43
POA2320	0		266
POA2320	0	0	63
POA2320	0	7875	28
POA2320	0	15750	158
POA2320	0	21000	252
POA2320	0	26250	540
POA2320	0	34125	240
POA2320	0	42000	200
POA2320	0	52500	288
POA2320	0	65625	247
POA2320	0	78750	169
POA2320	0	91875	114
POA2320	0	105000	107
POA2320	0	131250	146
POA2320	0	157500	16
POA2320	0	183750	6
POA2320	0	210000	58
POA2320	0	Inf	9
POA2320	1		961
POA2320	1	0	58
POA2320	1	7875	33
POA2320	1	15750	50
POA2320	1	21000	73
POA2320	1	26250	263
POA2320	1	34125	267
POA2320	1	42000	696
POA2320	1	52500	554
POA2320	1	65625	654
POA2320	1	78750	748
POA2320	1	91875	622
POA2320	1	105000	567
POA2320	1	131250	1155
POA2320	1	157500	825
POA2320	1	183750	555
POA2320	1	210000	330
POA2320	1	Inf	713
POA2321	0		53
POA2321	0	0	12
POA2321	0	7875	9
POA2321	0	15750	36
POA2321	0	21000	62
POA2321	0	26250	203
POA2321	0	34125	82
POA2321	0	42000	79
POA2321	0	52500	78
POA2321	0	65625	78
POA2321	0	78750	50
POA2321	0	91875	45
POA2321	0	105000	48
POA2321	0	131250	60
POA2321	0	157500	4
POA2321	0	183750	4
POA2321	0	210000	10
POA2321	0	Inf	4
POA2321	1		406
POA2321	1	0	29
POA2321	1	7875	16
POA2321	1	15750	21
POA2321	1	21000	22
POA2321	1	26250	76
POA2321	1	34125	104
POA2321	1	42000	287
POA2321	1	52500	218
POA2321	1	65625	302
POA2321	1	78750	306
POA2321	1	91875	287
POA2321	1	105000	285
POA2321	1	131250	599
POA2321	1	157500	411
POA2321	1	183750	223
POA2321	1	210000	157
POA2321	1	Inf	281
POA2322	0		88
POA2322	0	0	29
POA2322	0	7875	21
POA2322	0	15750	83
POA2322	0	21000	125
POA2322	0	26250	329
POA2322	0	34125	145
POA2322	0	42000	113
POA2322	0	52500	130
POA2322	0	65625	127
POA2322	0	78750	83
POA2322	0	91875	66
POA2322	0	105000	43
POA2322	0	131250	54
POA2322	0	157500	13
POA2322	0	210000	15
POA2322	0	Inf	5
POA2322	1		567
POA2322	1	0	35
POA2322	1	7875	12
POA2322	1	15750	28
POA2322	1	21000	36
POA2322	1	26250	127
POA2322	1	34125	154
POA2322	1	42000	463
POA2322	1	52500	326
POA2322	1	65625	436
POA2322	1	78750	470
POA2322	1	91875	377
POA2322	1	105000	342
POA2322	1	131250	642
POA2322	1	157500	427
POA2322	1	183750	235
POA2322	1	210000	143
POA2322	1	Inf	238
POA2323	0		181
POA2323	0	0	50
POA2323	0	7875	31
POA2323	0	15750	132
POA2323	0	21000	277
POA2323	0	26250	542
POA2323	0	34125	245
POA2323	0	42000	216
POA2323	0	52500	248
POA2323	0	65625	210
POA2323	0	78750	125
POA2323	0	91875	96
POA2323	0	105000	86
POA2323	0	131250	101
POA2323	0	157500	13
POA2323	0	183750	12
POA2323	0	210000	24
POA2323	0	Inf	9
POA2323	1		750
POA2323	1	0	47
POA2323	1	7875	34
POA2323	1	15750	40
POA2323	1	21000	55
POA2323	1	26250	184
POA2323	1	34125	200
POA2323	1	42000	588
POA2323	1	52500	437
POA2323	1	65625	632
POA2323	1	78750	544
POA2323	1	91875	469
POA2323	1	105000	472
POA2323	1	131250	891
POA2323	1	157500	567
POA2323	1	183750	357
POA2323	1	210000	204
POA2323	1	Inf	400
POA2324	0		197
POA2324	0	0	47
POA2324	0	7875	33
POA2324	0	15750	138
POA2324	0	21000	232
POA2324	0	26250	591
POA2324	0	34125	266
POA2324	0	42000	227
POA2324	0	52500	226
POA2324	0	65625	216
POA2324	0	78750	112
POA2324	0	91875	85
POA2324	0	105000	49
POA2324	0	131250	70
POA2324	0	157500	4
POA2324	0	210000	27
POA2324	0	Inf	4
POA2324	1		691
POA2324	1	0	50
POA2324	1	7875	30
POA2324	1	15750	55
POA2324	1	21000	61
POA2324	1	26250	255
POA2324	1	34125	267
POA2324	1	42000	715
POA2324	1	52500	509
POA2324	1	65625	662
POA2324	1	78750	571
POA2324	1	91875	421
POA2324	1	105000	379
POA2324	1	131250	653
POA2324	1	157500	452
POA2324	1	183750	206
POA2324	1	210000	113
POA2324	1	Inf	239
POA2325	0		215
POA2325	0	0	63
POA2325	0	7875	34
POA2325	0	15750	175
POA2325	0	21000	324
POA2325	0	26250	667
POA2325	0	34125	225
POA2325	0	42000	209
POA2325	0	52500	252
POA2325	0	65625	227
POA2325	0	78750	123
POA2325	0	91875	77
POA2325	0	105000	57
POA2325	0	131250	100
POA2325	0	157500	17
POA2325	0	183750	3
POA2325	0	210000	37
POA2325	0	Inf	3
POA2325	1		736
POA2325	1	0	51
POA2325	1	7875	31
POA2325	1	15750	62
POA2325	1	21000	84
POA2325	1	26250	260
POA2325	1	34125	289
POA2325	1	42000	800
POA2325	1	52500	528
POA2325	1	65625	652
POA2325	1	78750	596
POA2325	1	91875	469
POA2325	1	105000	477
POA2325	1	131250	769
POA2325	1	157500	447
POA2325	1	183750	281
POA2325	1	210000	151
POA2325	1	Inf	316
POA2326	0		48
POA2326	0	0	17
POA2326	0	7875	6
POA2326	0	15750	47
POA2326	0	21000	84
POA2326	0	26250	178
POA2326	0	34125	63
POA2326	0	42000	56
POA2326	0	52500	73
POA2326	0	65625	49
POA2326	0	78750	36
POA2326	0	91875	13
POA2326	0	105000	7
POA2326	0	131250	18
POA2326	0	157500	3
POA2326	0	210000	4
POA2326	0	Inf	4
POA2326	1		224
POA2326	1	0	17
POA2326	1	7875	12
POA2326	1	15750	20
POA2326	1	21000	19
POA2326	1	26250	70
POA2326	1	34125	77
POA2326	1	42000	202
POA2326	1	52500	123
POA2326	1	65625	156
POA2326	1	78750	173
POA2326	1	91875	153
POA2326	1	105000	123
POA2326	1	131250	186
POA2326	1	157500	134
POA2326	1	183750	66
POA2326	1	210000	44
POA2326	1	Inf	60
POA2327	0		75
POA2327	0	0	21
POA2327	0	7875	3
POA2327	0	15750	59
POA2327	0	21000	99
POA2327	0	26250	226
POA2327	0	34125	95
POA2327	0	42000	89
POA2327	0	52500	86
POA2327	0	65625	72
POA2327	0	78750	36
POA2327	0	91875	39
POA2327	0	105000	27
POA2327	0	131250	29
POA2327	0	183750	4
POA2327	1		220
POA2327	1	0	12
POA2327	1	7875	6
POA2327	1	15750	23
POA2327	1	21000	15
POA2327	1	26250	85
POA2327	1	34125	90
POA2327	1	42000	226
POA2327	1	52500	183
POA2327	1	65625	191
POA2327	1	78750	187
POA2327	1	91875	130
POA2327	1	105000	145
POA2327	1	131250	192
POA2327	1	157500	114
POA2327	1	183750	67
POA2327	1	210000	34
POA2327	1	Inf	48
POA2328	0		22
POA2328	0	0	3
POA2328	0	7875	10
POA2328	0	15750	8
POA2328	0	21000	32
POA2328	0	26250	43
POA2328	0	34125	23
