POA_CODE_2016	MotorVehicles.min	occupied_private_dwellings
POA3815	2	359
POA3815	3	192
POA3815	4	144
POA3816		28
POA3816	0	27
POA3816	1	225
POA3816	2	377
POA3816	3	167
POA3816	4	121
POA3818		184
POA3818	0	172
POA3818	1	1632
POA3818	2	2012
POA3818	3	705
POA3818	4	403
POA3820		243
POA3820	0	332
POA3820	1	2002
POA3820	2	2241
POA3820	3	693
POA3820	4	448
POA3821		34
POA3821	0	9
POA3821	1	143
POA3821	2	380
POA3821	3	250
POA3821	4	165
POA3822		14
POA3822	0	3
POA3822	1	55
POA3822	2	112
POA3822	3	70
POA3822	4	60
POA3823		25
POA3823	0	16
POA3823	1	192
POA3823	2	284
POA3823	3	114
POA3823	4	71
POA3824		60
POA3824	0	46
POA3824	1	537
POA3824	2	742
POA3824	3	273
POA3824	4	155
POA3825		425
POA3825	0	731
POA3825	1	2937
POA3825	2	2587
POA3825	3	958
POA3825	4	537
POA3831		21
POA3831	1	162
POA3831	2	231
POA3831	3	110
POA3831	4	73
POA3832		3
POA3832	1	31
POA3832	2	27
POA3832	3	17
POA3832	4	13
POA3833		11
POA3833	1	47
POA3833	2	35
POA3833	3	18
POA3833	4	16
POA3835		6
POA3835	0	7
POA3835	1	33
POA3835	2	71
POA3835	3	30
POA3835	4	27
POA3840		351
POA3840	0	660
POA3840	1	2457
POA3840	2	1979
POA3840	3	681
POA3840	4	391
POA3842		80
POA3842	0	89
POA3842	1	642
POA3842	2	639
POA3842	3	195
POA3842	4	100
POA3844		417
POA3844	0	578
POA3844	1	3611
POA3844	2	4236
POA3844	3	1304
POA3844	4	661
POA3847		42
POA3847	0	18
POA3847	1	199
POA3847	2	334
POA3847	3	140
POA3847	4	90
POA3850		223
POA3850	0	442
POA3850	1	2129
POA3850	2	2087
POA3850	3	552
POA3850	4	225
POA3851		76
POA3851	0	45
POA3851	1	569
POA3851	2	650
POA3851	3	311
POA3851	4	199
POA3852	1	8
POA3852	2	3
POA3852	3	3
POA3854		15
POA3854	0	6
POA3854	1	82
POA3854	2	190
POA3854	3	103
POA3854	4	77
POA3856		13
POA3856	0	4
POA3856	1	55
POA3856	2	147
POA3856	3	78
POA3856	4	53
POA3857		4
POA3857	0	4
POA3857	1	20
POA3857	2	40
POA3857	3	38
POA3857	4	29
POA3858		51
POA3858	0	32
POA3858	1	349
POA3858	2	410
POA3858	3	159
POA3858	4	127
POA3859		11
POA3859	0	10
POA3859	1	58
POA3859	2	104
POA3859	3	57
POA3859	4	53
POA3860		108
POA3860	0	114
POA3860	1	822
POA3860	2	977
POA3860	3	427
POA3860	4	277
POA3862		48
POA3862	0	32
POA3862	1	294
POA3862	2	414
POA3862	3	222
POA3862	4	135
POA3864		7
POA3864	1	17
POA3864	2	36
POA3864	3	15
POA3864	4	10
POA3865		12
POA3865	0	3
POA3865	1	46
POA3865	2	72
POA3865	3	29
POA3865	4	14
POA3869		37
POA3869	0	8
POA3869	1	141
POA3869	2	210
POA3869	3	113
POA3869	4	77
POA3870		15
POA3870	0	14
POA3870	1	118
POA3870	2	210
POA3870	3	93
POA3870	4	47
POA3871		42
POA3871	0	16
POA3871	1	313
POA3871	2	385
POA3871	3	158
POA3871	4	128
POA3873		3
POA3873	0	3
POA3873	1	17
POA3873	2	48
POA3873	3	25
POA3873	4	26
POA3874		9
POA3874	1	65
POA3874	2	94
POA3874	3	41
POA3874	4	30
POA3875		379
POA3875	0	361
POA3875	1	2289
POA3875	2	2581
POA3875	3	878
POA3875	4	488
POA3878		9
POA3878	0	11
POA3878	1	116
POA3878	2	184
POA3878	3	69
POA3878	4	32
POA3880		94
POA3880	0	60
POA3880	1	706
POA3880	2	621
POA3880	3	169
POA3880	4	59
POA3882		24
POA3882	0	9
POA3882	1	91
POA3882	2	164
POA3882	3	85
POA3882	4	48
POA3885		32
POA3885	0	13
POA3885	1	180
POA3885	2	303
POA3885	3	115
POA3885	4	85
POA3886		7
POA3886	0	6
POA3886	1	32
POA3886	2	73
POA3886	3	20
POA3886	4	13
POA3887		8
POA3887	0	15
POA3887	1	44
POA3887	2	31
POA3887	3	29
POA3887	4	14
POA3888		75
POA3888	0	104
POA3888	1	488
POA3888	2	489
POA3888	3	180
POA3888	4	60
POA3889	0	3
POA3889	1	28
POA3889	2	24
POA3889	3	4
POA3889	4	7
POA3890		5
POA3890	0	6
POA3890	1	51
POA3890	2	50
POA3890	3	16
POA3890	4	9
POA3891		3
POA3891	1	19
POA3891	2	15
POA3891	3	7
POA3891	4	3
POA3892		20
POA3892	0	25
POA3892	1	189
POA3892	2	174
POA3892	3	44
POA3892	4	17
POA3893	3	4
POA3893	4	3
POA3895		3
POA3895	1	24
POA3895	2	36
POA3895	3	17
POA3895	4	14
POA3896		3
POA3896	0	7
POA3896	1	49
POA3896	2	57
POA3896	3	33
POA3896	4	11
POA3898		17
POA3898	0	8
POA3898	1	82
POA3898	2	93
POA3898	3	33
POA3898	4	19
POA3900		3
POA3900	1	18
POA3900	2	19
POA3900	3	15
POA3900	4	12
POA3902		7
POA3902	0	3
POA3902	1	55
POA3902	2	70
POA3902	3	17
POA3902	4	10
POA3903		12
POA3903	0	16
POA3903	1	81
POA3903	2	117
POA3903	3	37
POA3903	4	26
POA3904		22
POA3904	0	13
POA3904	1	186
POA3904	2	263
POA3904	3	76
POA3904	4	29
POA3909		189
POA3909	0	161
POA3909	1	1149
POA3909	2	1116
POA3909	3	325
POA3909	4	152
POA3910		206
POA3910	0	188
POA3910	1	2170
POA3910	2	3296
POA3910	3	1279
POA3910	4	797
POA3911		41
POA3911	0	15
POA3911	1	299
POA3911	2	444
POA3911	3	193
POA3911	4	174
POA3912		140
POA3912	0	156
POA3912	1	1253
POA3912	2	2021
POA3912	3	885
POA3912	4	705
POA3913		26
POA3913	0	22
POA3913	1	267
POA3913	2	464
POA3913	3	208
POA3913	4	170
POA3915		205
POA3915	0	296
POA3915	1	1553
POA3915	2	1224
POA3915	3	392
POA3915	4	226
POA3916		8
POA3916	0	3
POA3916	1	85
POA3916	2	144
POA3916	3	54
POA3916	4	30
POA3918		40
POA3918	0	27
POA3918	1	310
POA3918	2	540
POA3918	3	189
POA3918	4	183
POA3919		32
POA3919	0	24
POA3919	1	397
POA3919	2	470
POA3919	3	178
POA3919	4	84
POA3920		3
POA3920	1	17
POA3920	2	54
POA3920	3	3
POA3921		6
POA3921	0	13
POA3921	1	22
POA3921	2	15
POA3921	4	3
POA3922		144
POA3922	0	162
POA3922	1	1263
POA3922	2	1090
POA3922	3	253
POA3922	4	120
POA3923		7
POA3923	0	4
POA3923	1	76
POA3923	2	103
POA3923	3	28
POA3923	4	10
POA3925		64
POA3925	0	53
POA3925	1	497
POA3925	2	538
POA3925	3	136
POA3925	4	47
POA3926		53
POA3926	0	12
POA3926	1	293
POA3926	2	498
POA3926	3	195
POA3926	4	89
POA3927		24
POA3927	0	13
POA3927	1	182
POA3927	2	273
POA3927	3	81
POA3927	4	47
POA3928		4
POA3928	1	27
POA3928	2	63
POA3928	3	44
POA3928	4	18
POA3929		5
POA3929	0	4
POA3929	1	105
POA3929	2	160
POA3929	3	42
POA3929	4	27
POA3930		145
POA3930	0	121
POA3930	1	1338
POA3930	2	2824
POA3930	3	1008
POA3930	4	516
POA3931		364
POA3931	0	516
POA3931	1	3680
POA3931	2	3609
POA3931	3	947
POA3931	4	395
POA3933		15
POA3933	0	5
POA3933	1	29
POA3933	2	102
POA3933	3	83
POA3933	4	90
POA3934		186
POA3934	0	129
POA3934	1	1725
POA3934	2	3014
POA3934	3	895
POA3934	4	431
POA3936		180
POA3936	0	134
POA3936	1	1516
POA3936	2	1865
POA3936	3	478
POA3936	4	215
POA3937		19
POA3937	0	4
POA3937	1	108
POA3937	2	236
POA3937	3	105
POA3937	4	54
POA3938		36
POA3938	0	22
POA3938	1	330
POA3938	2	518
POA3938	3	147
POA3938	4	57
POA3939		340
POA3939	0	392
POA3939	1	2230
POA3939	2	2093
POA3939	3	610
POA3939	4	271
POA3940		141
POA3940	0	188
POA3940	1	1052
POA3940	2	586
POA3940	3	123
POA3940	4	39
POA3941		238
POA3941	0	189
POA3941	1	1687
POA3941	2	1904
POA3941	3	496
POA3941	4	225
POA3942		49
POA3942	0	24
POA3942	1	324
POA3942	2	415
POA3942	3	85
POA3942	4	29
POA3943		40
POA3943	0	27
POA3943	1	269
POA3943	2	251
POA3943	3	58
POA3943	4	26
POA3944		6
POA3944	0	3
POA3944	1	66
POA3944	2	80
POA3944	3	22
POA3944	4	4
POA3945		13
POA3945	0	3
POA3945	1	94
POA3945	2	166
POA3945	3	63
POA3945	4	54
POA3946	1	26
POA3946	2	24
POA3946	3	13
POA3946	4	9
POA3950		63
POA3950	0	96
POA3950	1	637
POA3950	2	651
POA3950	3	227
POA3950	4	130
POA3951		14
POA3951	0	3
POA3951	1	81
POA3951	2	142
POA3951	3	77
POA3951	4	45
POA3953		102
POA3953	0	141
POA3953	1	924
POA3953	2	1102
POA3953	3	428
POA3953	4	215
POA3954		3
POA3954	0	3
POA3954	1	37
POA3954	2	59
POA3954	3	23
POA3954	4	19
POA3956		47
POA3956	0	24
POA3956	1	349
POA3956	2	410
POA3956	3	155
POA3956	4	80
POA3957		7
POA3957	1	10
POA3957	2	40
POA3957	3	14
POA3957	4	20
POA3958		7
POA3958	1	13
POA3958	2	40
POA3958	3	22
POA3958	4	18
POA3959		14
POA3959	0	12
POA3959	1	128
POA3959	2	173
POA3959	3	63
POA3959	4	36
POA3960		40
POA3960	0	59
POA3960	1	358
POA3960	2	367
POA3960	3	142
POA3960	4	66
POA3962		21
POA3962	0	14
POA3962	1	140
POA3962	2	149
POA3962	3	57
POA3962	4	32
POA3964	0	3
POA3964	1	21
POA3964	2	25
POA3964	3	7
POA3964	4	7
POA3965		7
POA3965	0	3
POA3965	1	36
POA3965	2	35
POA3965	3	13
POA3965	4	3
POA3966		9
POA3966	0	10
POA3966	1	62
POA3966	2	75
POA3966	3	35
POA3966	4	26
POA3967		3
POA3967	1	11
POA3967	2	27
POA3967	3	5
POA3967	4	5
POA3971		75
POA3971	0	87
POA3971	1	558
POA3971	2	586
POA3971	3	210
POA3971	4	146
POA3975		95
POA3975	0	55
POA3975	1	870
POA3975	2	2109
POA3975	3	644
POA3975	4	299
POA3976		290
POA3976	0	288
POA3976	1	2305
POA3976	2	2981
POA3976	3	1084
POA3976	4	527
POA3977		929
POA3977	0	805
POA3977	1	7848
POA3977	2	13336
POA3977	3	4136
POA3977	4	2131
POA3978		92
POA3978	0	28
POA3978	1	757
POA3978	2	1769
POA3978	3	448
POA3978	4	203
POA3979	1	15
POA3979	2	40
POA3979	3	27
POA3979	4	25
POA3980		60
POA3980	0	18
POA3980	1	239
POA3980	2	477
POA3980	3	228
POA3980	4	132
POA3981		65
POA3981	0	48
POA3981	1	371
POA3981	2	636
POA3981	3	279
POA3981	4	207
POA3984		103
POA3984	0	70
POA3984	1	736
POA3984	2	739
POA3984	3	315
POA3984	4	165
POA3987		8
POA3987	0	3
POA3987	1	105
POA3987	2	180
POA3987	3	98
POA3987	4	104
POA3988		7
POA3988	0	6
POA3988	1	92
POA3988	2	137
POA3988	3	70
POA3988	4	47
POA3990	1	6
POA3990	2	18
POA3990	3	10
POA3990	4	5
POA3991		9
POA3991	0	3
POA3991	1	30
POA3991	2	40
POA3991	3	37
POA3991	4	15
POA3992		14
POA3992	0	4
POA3992	1	106
POA3992	2	160
POA3992	3	73
POA3992	4	25
POA3995		234
POA3995	0	328
POA3995	1	1661
POA3995	2	1350
POA3995	3	391
POA3995	4	178
POA3996		92
POA3996	0	104
POA3996	1	811
POA3996	2	916
POA3996	3	204
POA3996	4	63
POA4000		270
POA4000	0	2013
POA4000	1	2988
POA4000	2	899
POA4000	3	151
POA4000	4	65
POA4005		199
POA4005	0	1138
POA4005	1	3902
POA4005	2	2001
POA4005	3	355
POA4005	4	146
POA4006		228
POA4006	0	1617
POA4006	1	3170
POA4006	2	1110
POA4006	3	190
POA4006	4	59
POA4007		141
POA4007	0	458
POA4007	1	2275
POA4007	2	1774
POA4007	3	416
POA4007	4	208
POA4008		3
POA4008	0	5
POA4008	1	41
POA4008	2	36
POA4008	3	15
POA4008	4	13
POA4010		57
POA4010	0	130
POA4010	1	467
POA4010	2	304
POA4010	3	57
POA4010	4	18
POA4011		165
POA4011	0	457
POA4011	1	2478
POA4011	2	2046
POA4011	3	544
POA4011	4	249
POA4012		235
POA4012	0	849
POA4012	1	3833
POA4012	2	2972
POA4012	3	727
POA4012	4	297
POA4013		61
POA4013	0	187
POA4013	1	689
POA4013	2	618
POA4013	3	171
POA4013	4	74
POA4014		125
POA4014	0	215
POA4014	1	1396
POA4014	2	1694
POA4014	3	496
POA4014	4	221
POA4017		387
POA4017	0	850
POA4017	1	4485
POA4017	2	5183
POA4017	3	1688
POA4017	4	756
POA4018		129
POA4018	0	351
POA4018	1	2227
POA4018	2	1548
POA4018	3	353
POA4018	4	136
POA4019		299
POA4019	0	750
POA4019	1	3388
POA4019	2	2721
POA4019	3	806
POA4019	4	407
POA4020		344
POA4020	0	873
POA4020	1	3702
POA4020	2	2907
POA4020	3	904
POA4020	4	453
POA4021		135
POA4021	0	292
POA4021	1	1394
POA4021	2	1195
POA4021	3	401
POA4021	4	194
POA4022		64
POA4022	0	135
POA4022	1	1022
POA4022	2	799
POA4022	3	292
POA4022	4	137
POA4025		4
POA4025	0	5
POA4025	1	20
POA4025	2	20
POA4025	3	8
POA4025	4	5
POA4030		175
POA4030	0	699
POA4030	1	2767
POA4030	2	2107
POA4030	3	542
POA4030	4	223
POA4031		116
POA4031	0	433
POA4031	1	2064
POA4031	2	1981
POA4031	3	494
POA4031	4	202
POA4032		320
POA4032	0	790
POA4032	1	2777
POA4032	2	1909
POA4032	3	455
POA4032	4	193
POA4034		478
POA4034	0	1331
POA4034	1	6212
POA4034	2	6126
POA4034	3	1796
POA4034	4	764
POA4035		149
POA4035	0	227
POA4035	1	1926
POA4035	2	3616
POA4035	3	1373
POA4035	4	806
POA4036		48
POA4036	0	63
POA4036	1	725
POA4036	2	946
POA4036	3	292
POA4036	4	166
POA4037		39
POA4037	0	13
POA4037	1	387
POA4037	2	1186
POA4037	3	465
POA4037	4	299
POA4051		325
POA4051	0	855
POA4051	1	3952
POA4051	2	3662
POA4051	3	970
POA4051	4	386
POA4053		390
POA4053	0	1032
POA4053	1	5791
POA4053	2	6591
POA4053	3	1824
POA4053	4	817
POA4054		155
POA4054	0	330
POA4054	1	1812
POA4054	2	1938
POA4054	3	575
POA4054	4	248
POA4055		96
POA4055	0	122
POA4055	1	1869
POA4055	2	3112
POA4055	3	986
POA4055	4	533
POA4059		180
POA4059	0	775
POA4059	1	2170
POA4059	2	1421
POA4059	3	306
POA4059	4	142
POA4060		117
POA4060	0	259
POA4060	1	1445
POA4060	2	1795
POA4060	3	549
POA4060	4	241
POA4061		87
POA4061	0	157
POA4061	1	1776
POA4061	2	2523
POA4061	3	741
POA4061	4	325
POA4064		91
POA4064	0	403
POA4064	1	1684
POA4064	2	1389
POA4064	3	408
POA4064	4	172
POA4065		57
POA4065	0	134
POA4065	1	1096
POA4065	2	1355
POA4065	3	384
POA4065	4	167
POA4066		134
POA4066	0	836
POA4066	1	2939
POA4066	2	1924
POA4066	3	482
POA4066	4	203
POA4067		86
POA4067	0	740
POA4067	1	1634
POA4067	2	840
POA4067	3	210
POA4067	4	105
POA4068		234
POA4068	0	1002
POA4068	1	3834
POA4068	2	2904
POA4068	3	767
POA4068	4	317
POA4069		201
POA4069	0	281
POA4069	1	2795
POA4069	2	4995
POA4069	3	1743
POA4069	4	917
POA4070		77
POA4070	0	57
POA4070	1	945
POA4070	2	1710
POA4070	3	619
POA4070	4	317
POA4072		6
POA4073		35
POA4073	0	58
POA4073	1	824
POA4073	2	1423
POA4073	3	432
POA4073	4	166
POA4074		100
POA4074	0	204
POA4074	1	2385
POA4074	2	3721
POA4074	3	1198
POA4074	4	530
POA4075		168
POA4075	0	484
POA4075	1	3085
POA4075	2	3198
POA4075	3	901
POA4075	4	337
POA4076		66
POA4076	0	114
POA4076	1	642
POA4076	2	554
POA4076	3	187
POA4076	4	86
POA4077		520
POA4077	0	1049
POA4077	1	3528
POA4077	2	3021
POA4077	3	1030
POA4077	4	471
POA4078		237
POA4078	0	269
POA4078	1	2890
POA4078	2	3439
POA4078	3	1107
POA4078	4	477
POA4101		266
POA4101	0	1532
POA4101	1	4379
POA4101	2	1990
POA4101	3	445
POA4101	4	165
POA4102		130
POA4102	0	552
POA4102	1	1248
POA4102	2	657
POA4102	3	179
POA4102	4	80
POA4103		165
POA4103	0	694
POA4103	1	2391
POA4103	2	1700
POA4103	3	432
POA4103	4	210
POA4104		77
POA4104	0	257
POA4104	1	1064
POA4104	2	815
POA4104	3	232
POA4104	4	118
POA4105		152
POA4105	0	449
POA4105	1	2046
POA4105	2	1834
POA4105	3	490
POA4105	4	193
POA4106		24
POA4106	0	44
POA4106	1	216
POA4106	2	190
POA4106	3	59
POA4106	4	25
POA4107		69
POA4107	0	156
POA4107	1	777
POA4107	2	835
POA4107	3	235
POA4107	4	112
POA4108		96
POA4108	0	186
POA4108	1	812
POA4108	2	657
POA4108	3	205
POA4108	4	99
POA4109		633
POA4109	0	725
POA4109	1	3715
POA4109	2	4262
POA4109	3	1581
POA4109	4	826
POA4110		129
POA4110	0	223
POA4110	1	1201
POA4110	2	1302
POA4110	3	472
POA4110	4	205
POA4111		4
POA4111	0	10
POA4111	1	127
POA4111	2	117
POA4111	3	33
POA4111	4	4
POA4112		55
POA4112	0	51
POA4112	1	606
POA4112	2	1130
POA4112	3	363
POA4112	4	155
POA4113		256
POA4113	0	421
POA4113	1	3336
POA4113	2	3810
POA4113	3	1225
POA4113	4	539
POA4114		517
POA4114	0	1165
POA4114	1	3660
POA4114	2	2457
POA4114	3	899
POA4114	4	420
POA4115		117
POA4115	0	189
POA4115	1	1639
POA4115	2	2758
POA4115	3	966
POA4115	4	419
POA4116		155
POA4116	0	173
POA4116	1	2195
POA4116	2	3602
POA4116	3	1169
POA4116	4	537
POA4117		8
POA4117	0	3
POA4117	1	92
POA4117	2	204
POA4117	3	60
POA4117	4	31
POA4118		223
POA4118	0	301
POA4118	1	2607
POA4118	2	3988
POA4118	3	1555
POA4118	4	876
POA4119		32
POA4119	0	59
POA4119	1	576
POA4119	2	917
POA4119	3	304
POA4119	4	136
POA4120		113
POA4120	0	420
POA4120	1	1618
POA4120	2	1165
POA4120	3	270
POA4120	4	117
POA4121		230
POA4121	0	521
POA4121	1	2975
POA4121	2	3657
POA4121	3	997
POA4121	4	410
POA4122		383
POA4122	0	1147
POA4122	1	5478
POA4122	2	5711
POA4122	3	1737
POA4122	4	790
POA4123		115
POA4123	0	223
POA4123	1	1812
POA4123	2	2767
POA4123	3	912
POA4123	4	483
POA4124		144
POA4124	0	115
POA4124	1	1219
POA4124	2	2268
POA4124	3	1167
POA4124	4	966
POA4125		89
POA4125	0	85
POA4125	1	632
POA4125	2	658
POA4125	3	452
POA4125	4	464
POA4127		266
POA4127	0	427
POA4127	1	2993
POA4127	2	3427
POA4127	3	1231
POA4127	4	615
POA4128		110
POA4128	0	131
POA4128	1	1278
POA4128	2	2347
POA4128	3	985
POA4128	4	564
POA4129		53
POA4129	0	35
POA4129	1	461
POA4129	2	916
POA4129	3	354
POA4129	4	197
POA4130		64
POA4130	0	34
POA4130	1	575
POA4130	2	1080
POA4130	3	543
POA4130	4	438
POA4131		148
POA4131	0	198
POA4131	1	1124
POA4131	2	1143
POA4131	3	391
POA4131	4	221
POA4132		295
POA4132	0	340
POA4132	1	2279
POA4132	2	2769
POA4132	3	1048
POA4132	4	507
POA4133		215
POA4133	0	353
POA4133	1	1924
POA4133	2	2045
POA4133	3	784
POA4133	4	536
POA4151		151
POA4151	0	626
POA4151	1	2776
POA4151	2	2198
POA4151	3	528
POA4151	4	276
POA4152		302
POA4152	0	934
POA4152	1	5417
POA4152	2	6440
POA4152	3	1929
POA4152	4	907
POA4153		31
POA4153	0	36
POA4153	1	347
POA4153	2	646
POA4153	3	246
POA4153	4	156
POA4154		46
POA4154	0	20
POA4154	1	674
POA4154	2	1757
POA4154	3	508
POA4154	4	291
POA4155		7
POA4155	0	6
POA4155	1	55
POA4155	2	144
POA4155	3	96
POA4155	4	103
POA4156		18
POA4156	0	4
POA4156	1	148
POA4156	2	405
POA4156	3	217
POA4156	4	139
POA4157		196
POA4157	0	311
POA4157	1	1943
POA4157	2	2576
POA4157	3	1079
POA4157	4	716
POA4158		47
POA4158	0	61
POA4158	1	648
POA4158	2	557
POA4158	3	139
POA4158	4	84
POA4159		123
POA4159	0	170
POA4159	1	1385
POA4159	2	2031
POA4159	3	766
POA4159	4	463
POA4160		134
POA4160	0	204
POA4160	1	1789
POA4160	2	2759
POA4160	3	968
POA4160	4	487
POA4161		146
POA4161	0	200
POA4161	1	1526
POA4161	2	2314
POA4161	3	911
POA4161	4	506
POA4163		233
POA4163	0	477
POA4163	1	2232
POA4163	2	1961
POA4163	3	693
POA4163	4	370
POA4164		108
POA4164	0	123
POA4164	1	1078
POA4164	2	2060
POA4164	3	860
POA4164	4	511
POA4165		315
POA4165	0	382
POA4165	1	3303
POA4165	2	5327
POA4165	3	2054
POA4165	4	1070
POA4169		233
POA4169	0	767
POA4169	1	2636
POA4169	2	1667
POA4169	3	388
POA4169	4	178
POA4170		249
POA4170	0	540
POA4170	1	3515
POA4170	2	3551
POA4170	3	894
POA4170	4	366
POA4171		111
POA4171	0	292
POA4171	1	2236
POA4171	2	2266
POA4171	3	579
POA4171	4	245
POA4172		51
POA4172	0	56
POA4172	1	509
POA4172	2	609
POA4172	3	175
POA4172	4	63
POA4173		52
POA4173	0	106
POA4173	1	1101
POA4173	2	1220
POA4173	3	382
POA4173	4	164
POA4174		19
POA4174	0	32
POA4174	1	288
POA4174	2	320
POA4174	3	119
POA4174	4	55
POA4178		488
POA4178	0	669
POA4178	1	3233
POA4178	2	3416
POA4178	3	1090
POA4178	4	506
POA4179		169
POA4179	0	392
POA4179	1	2327
POA4179	2	2795
POA4179	3	912
POA4179	4	394
POA4183		47
POA4183	0	67
POA4183	1	341
POA4183	2	250
POA4183	3	82
POA4183	4	39
POA4184		129
POA4184	0	390
POA4184	1	1689
POA4184	2	788
POA4184	3	184
POA4184	4	45
POA4205		88
POA4205	0	228
POA4205	1	809
POA4205	2	563
POA4205	3	216
POA4205	4	97
POA4207		686
POA4207	0	1103
POA4207	1	6311
POA4207	2	6765
POA4207	3	2537
POA4207	4	1538
POA4208		130
POA4208	0	71
POA4208	1	1363
POA4208	2	2852
POA4208	3	1074
POA4208	4	570
POA4209		350
POA4209	0	228
POA4209	1	3835
POA4209	2	7027
POA4209	3	2256
POA4209	4	1039
POA4210		154
POA4210	0	86
POA4210	1	1448
POA4210	2	2765
POA4210	3	1117
POA4210	4	626
POA4211		649
POA4211	0	722
POA4211	1	6206
POA4211	2	8436
POA4211	3	3036
POA4211	4	1716
POA4212		274
POA4212	0	257
POA4212	1	2849
POA4212	2	4063
POA4212	3	1470
POA4212	4	780
POA4213		370
POA4213	0	143
POA4213	1	2042
POA4213	2	3917
POA4213	3	1669
POA4213	4	1090
POA4214		448
POA4214	0	409
POA4214	1	3839
POA4214	2	5084
POA4214	3	1833
POA4214	4	927
POA4215		1076
POA4215	0	2238
POA4215	1	9475
POA4215	2	5747
POA4215	3	1265
POA4215	4	485
POA4216		509
POA4216	0	855
POA4216	1	6390
POA4216	2	5541
POA4216	3	1458
POA4216	4	658
POA4217		632
POA4217	0	1532
POA4217	1	7039
POA4217	2	4900
POA4217	3	1233
POA4217	4	531
POA4218		454
POA4218	0	847
POA4218	1	4907
POA4218	2	4615
POA4218	3	1198
POA4218	4	548
POA4220		432
POA4220	0	649
POA4220	1	4510
POA4220	2	4700
POA4220	3	1266
POA4220	4	543
POA4221		373
POA4221	0	618
POA4221	1	3550
POA4221	2	3947
POA4221	3	1189
POA4221	4	557
POA4223		149
POA4223	0	192
POA4223	1	1623
POA4223	2	1953
POA4223	3	722
POA4223	4	396
POA4224		81
POA4224	0	107
POA4224	1	1003
POA4224	2	939
POA4224	3	243
POA4224	4	107
POA4225		175
POA4225	0	349
POA4225	1	1581
POA4225	2	924
POA4225	3	202
POA4225	4	110
POA4226		325
POA4226	0	385
POA4226	1	3774
POA4226	2	4720
POA4226	3	1474
POA4226	4	603
POA4227		178
POA4227	0	274
POA4227	1	2684
POA4227	2	3145
POA4227	3	907
POA4227	4	339
POA4228		29
POA4228	0	15
POA4228	1	214
POA4228	2	628
POA4228	3	349
POA4228	4	292
POA4230		15
POA4230	0	36
POA4230	1	383
POA4230	2	255
POA4230	3	38
POA4230	4	13
POA4270		33
POA4270	0	3
POA4270	1	187
POA4270	2	461
POA4270	3	282
POA4270	4	237
POA4271		22
POA4271	0	30
POA4271	1	409
POA4271	2	456
POA4271	3	127
POA4271	4	54
POA4272		61
POA4272	0	31
POA4272	1	508
POA4272	2	741
POA4272	3	229
POA4272	4	121
POA4275		37
POA4275	0	11
POA4275	1	247
POA4275	2	431
POA4275	3	211
POA4275	4	161
POA4280		128
POA4280	0	55
POA4280	1	799
POA4280	2	1963
POA4280	3	1050
POA4280	4	939
POA4285		239
POA4285	0	213
POA4285	1	1872
POA4285	2	2462
POA4285	3	1128
POA4285	4	792
POA4287		16
POA4287	0	4
POA4287	1	62
POA4287	2	99
POA4287	3	44
POA4287	4	34
POA4300		457
POA4300	0	546
POA4300	1	5174
POA4300	2	7514
POA4300	3	2429
POA4300	4	1119
POA4301		264
POA4301	0	342
POA4301	1	2859
POA4301	2	3378
POA4301	3	1083
POA4301	4	490
POA4303		75
POA4303	0	139
POA4303	1	519
POA4303	2	343
POA4303	3	117
POA4303	4	49
POA4304		270
POA4304	0	639
POA4304	1	2465
POA4304	2	2039
POA4304	3	708
POA4304	4	299
POA4305		764
POA4305	0	1609
POA4305	1	7857
POA4305	2	7961
POA4305	3	2609
POA4305	4	1281
POA4306		316
POA4306	0	162
POA4306	1	2501
POA4306	2	4712
POA4306	3	2219
POA4306	4	1635
POA4307		10
POA4307	0	5
POA4307	1	101
POA4307	2	201
POA4307	3	98
POA4307	4	103
POA4309		35
POA4309	0	18
POA4309	1	289
POA4309	2	428
POA4309	3	186
POA4309	4	110
POA4310		76
POA4310	0	73
POA4310	1	640
POA4310	2	818
POA4310	3	331
POA4310	4	226
POA4311		144
POA4311	0	109
POA4311	1	1061
POA4311	2	1214
POA4311	3	591
POA4311	4	402
POA4312		57
POA4312	0	32
POA4312	1	391
POA4312	2	361
POA4312	3	154
POA4312	4	74
POA4313		33
POA4313	0	41
POA4313	1	317
POA4313	2	298
POA4313	3	128
POA4313	4	74
POA4340		71
POA4340	0	90
POA4340	1	521
POA4340	2	636
POA4340	3	335
POA4340	4	210
POA4341		270
POA4341	0	147
POA4341	1	1352
POA4341	2	1913
POA4341	3	823
POA4341	4	492
POA4342		68
POA4342	0	24
POA4342	1	206
POA4342	2	320
POA4342	3	160
POA4342	4	118
POA4343		180
POA4343	0	210
POA4343	1	1089
POA4343	2	1312
POA4343	3	550
POA4343	4	386
POA4344		32
POA4344	0	41
POA4344	1	226
POA4344	2	332
POA4344	3	148
POA4344	4	119
POA4345		3
POA4345	0	3
POA4345	1	7
POA4345	2	6
POA4346		5
POA4346	0	4
POA4346	1	71
POA4346	2	131
POA4346	3	63
POA4346	4	41
POA4347		15
POA4347	0	8
POA4347	1	98
POA4347	2	156
POA4347	3	80
POA4347	4	56
POA4350		1357
POA4350	0	2908
POA4350	1	15102
POA4350	2	14109
POA4350	3	4354
POA4350	4	2101
POA4352		221
POA4352	0	80
POA4352	1	1744
POA4352	2	4163
POA4352	3	1797
