POA_CODE_2016	OnlyEnglishSpokenHome	persons
POA3055	1	8787
POA3056	0	6876
POA3056	1	16104
POA3057	0	3054
POA3057	1	7716
POA3058	0	12627
POA3058	1	19405
POA3059	0	6764
POA3059	1	8169
POA3060	0	8879
POA3060	1	4353
POA3061	0	3838
POA3061	1	922
POA3063	0	101
POA3063	1	442
POA3064	0	41876
POA3064	1	29877
POA3065	0	2682
POA3065	1	6367
POA3066	0	2292
POA3066	1	5139
POA3067	0	2139
POA3067	1	5327
POA3068	0	3003
POA3068	1	14253
POA3070	0	5427
POA3070	1	17631
POA3071	0	5558
POA3071	1	11867
POA3072	0	12843
POA3072	1	17715
POA3073	0	23171
POA3073	1	23736
POA3074	0	14043
POA3074	1	5460
POA3075	0	14741
POA3075	1	6591
POA3076	0	16331
POA3076	1	14415
POA3078	0	2317
POA3078	1	8645
POA3079	0	3809
POA3079	1	11479
POA3081	0	4549
POA3081	1	7640
POA3082	0	12700
POA3082	1	15750
POA3083	0	14649
POA3083	1	15246
POA3084	0	6166
POA3084	1	18267
POA3085	0	2964
POA3085	1	10272
POA3086	0	206
POA3086	1	610
POA3087	0	1694
POA3087	1	6996
POA3088	0	4029
POA3088	1	21938
POA3089	0	932
POA3089	1	10422
POA3090	0	294
POA3090	1	1988
POA3091	0	159
POA3091	1	1339
POA3093	0	491
POA3093	1	3282
POA3094	0	771
POA3094	1	7886
POA3095	0	2712
POA3095	1	24100
POA3096	0	107
POA3096	1	1773
POA3097	0	69
POA3097	1	1293
POA3099	0	166
POA3099	1	4475
POA3101	0	6303
POA3101	1	16836
POA3102	0	1810
POA3102	1	4512
POA3103	0	5882
POA3103	1	8875
POA3104	0	8702
POA3104	1	10964
POA3105	0	5322
POA3105	1	5065
POA3106	0	6971
POA3106	1	9022
POA3107	0	5816
POA3107	1	7240
POA3108	0	11475
POA3108	1	8442
POA3109	0	14781
POA3109	1	12619
POA3111	0	3677
POA3111	1	8144
POA3113	0	899
POA3113	1	7171
POA3114	0	371
POA3114	1	3348
POA3115	0	164
POA3115	1	3491
POA3116	0	1096
POA3116	1	8419
POA3121	0	7561
POA3121	1	20508
POA3122	0	5866
POA3122	1	16086
POA3123	0	3587
POA3123	1	9992
POA3124	0	5187
POA3124	1	16028
POA3125	0	6914
POA3125	1	7392
POA3126	0	1817
POA3126	1	5905
POA3127	0	3833
POA3127	1	13943
POA3128	0	9396
POA3128	1	9346
POA3129	0	6803
POA3129	1	9993
POA3130	0	9364
POA3130	1	21528
POA3131	0	8129
POA3131	1	13389
POA3132	0	4607
POA3132	1	10929
POA3133	0	7978
POA3133	1	13562
POA3134	0	6959
POA3134	1	24665
POA3135	0	3586
POA3135	1	15608
POA3136	0	6286
POA3136	1	36089
POA3137	0	1250
POA3137	1	11934
POA3138	0	2841
POA3138	1	18212
POA3139	0	576
POA3139	1	12525
POA3140	0	1221
POA3140	1	14613
POA3141	0	6574
POA3141	1	16047
POA3142	0	2462
POA3142	1	9503
POA3143	0	1773
POA3143	1	6650
POA3144	0	1718
POA3144	1	8586
POA3145	0	6672
POA3145	1	15670
POA3146	0	5318
POA3146	1	18917
POA3147	0	4115
POA3147	1	9740
POA3148	0	4337
POA3148	1	3773
POA3149	0	14792
POA3149	1	17447
POA3150	0	31217
POA3150	1	26840
POA3151	0	5388
POA3151	1	4563
POA3152	0	12271
POA3152	1	19822
POA3153	0	4586
POA3153	1	14807
POA3154	0	337
POA3154	1	3825
POA3155	0	3679
POA3155	1	17424
POA3156	0	5777
POA3156	1	30199
POA3158	0	387
POA3158	1	6016
POA3159	0	159
POA3159	1	2308
POA3160	0	527
POA3160	1	8119
POA3161	0	3836
POA3161	1	10497
POA3162	0	4972
POA3162	1	11635
POA3163	0	12994
POA3163	1	17868
POA3165	0	8813
POA3165	1	17706
POA3166	0	10882
POA3166	1	11722
POA3167	0	4212
POA3167	1	4626
POA3168	0	14047
POA3168	1	5056
POA3169	0	12892
POA3169	1	6287
POA3170	0	9377
POA3170	1	9074
POA3171	0	16620
POA3171	1	3821
POA3172	0	11227
POA3172	1	10911
POA3173	0	15282
POA3173	1	9615
POA3174	0	23641
POA3174	1	12696
POA3175	0	33247
POA3175	1	16243
POA3177	0	6166
POA3177	1	4338
POA3178	0	9962
POA3178	1	22776
POA3179	0	1898
POA3179	1	3889
POA3180	0	2027
POA3180	1	5167
POA3181	0	4556
POA3181	1	13680
POA3182	0	4492
POA3182	1	15660
POA3183	0	4121
POA3183	1	12928
POA3184	0	2229
POA3184	1	11906
POA3185	0	2862
POA3185	1	9329
POA3186	0	3555
POA3186	1	18361
POA3187	0	3132
POA3187	1	12097
POA3188	0	2703
POA3188	1	14369
POA3189	0	1753
POA3189	1	3768
POA3190	0	2196
POA3190	1	7705
POA3191	0	1149
POA3191	1	8567
POA3192	0	5174
POA3192	1	16145
POA3193	0	1995
POA3193	1	16596
POA3194	0	2571
POA3194	1	9765
POA3195	0	6388
POA3195	1	27915
POA3196	0	3527
POA3196	1	20157
POA3197	0	1703
POA3197	1	9181
POA3198	0	1635
POA3198	1	13586
POA3199	0	6054
POA3199	1	44760
POA3200	0	663
POA3200	1	4471
POA3201	0	3472
POA3201	1	15935
POA3202	0	892
POA3202	1	1833
POA3204	0	9535
POA3204	1	19844
POA3205	0	2638
POA3205	1	7257
POA3206	0	1835
POA3206	1	7822
POA3207	0	3106
POA3207	1	11681
POA3211	0	111
POA3211	1	1070
POA3212	0	1373
POA3212	1	13606
POA3213	0	678
POA3213	1	3136
POA3214	0	4555
POA3214	1	17477
POA3215	0	4849
POA3215	1	14320
POA3216	0	5590
POA3216	1	48045
POA3217	0	473
POA3217	1	5668
POA3218	0	1444
POA3218	1	11241
POA3219	0	1495
POA3219	1	16945
POA3220	0	1868
POA3220	1	13448
POA3221	0	19
POA3221	1	671
POA3222	0	570
POA3222	1	13579
POA3223	0	474
POA3223	1	6349
POA3224	0	833
POA3224	1	12677
POA3225	0	138
POA3225	1	3629
POA3226	0	486
POA3226	1	13076
POA3227	0	117
POA3227	1	4379
POA3228	0	816
POA3228	1	16287
POA3230	0	66
POA3230	1	2343
POA3231	0	54
POA3231	1	1108
POA3232	0	103
POA3232	1	890
POA3233	0	154
POA3233	1	1674
POA3234	0	9
POA3234	1	159
POA3235	0	8
POA3235	1	342
POA3236	0	10
POA3236	1	197
POA3237	0	19
POA3237	1	186
POA3238	0	8
POA3238	1	184
POA3239	0	13
POA3239	1	384
POA3240	0	42
POA3240	1	1874
POA3241	0	52
POA3241	1	2306
POA3242	0	17
POA3242	1	744
POA3243	0	9
POA3243	1	331
POA3249	0	60
POA3249	1	2929
POA3250	0	576
POA3250	1	10892
POA3251	0	10
POA3251	1	469
POA3254	0	3
POA3254	1	294
POA3260	0	50
POA3260	1	4376
POA3264	0	23
POA3264	1	2066
POA3265	0	47
POA3265	1	2381
POA3266	0	61
POA3266	1	2811
POA3267	1	217
POA3268	0	62
POA3268	1	2350
POA3269	0	23
POA3269	1	597
POA3270	0	4
POA3270	1	214
POA3271	0	4
POA3271	1	178
POA3272	0	20
POA3272	1	1427
POA3273	1	125
POA3274	0	3
POA3274	1	223
POA3275	0	3
POA3275	1	404
POA3276	0	7
POA3276	1	449
POA3277	0	26
POA3277	1	1729
POA3278	1	278
POA3279	0	6
POA3279	1	251
POA3280	0	1443
POA3280	1	27909
POA3281	0	22
POA3281	1	1583
POA3282	0	69
POA3282	1	2127
POA3283	0	19
POA3283	1	1235
POA3284	0	73
POA3284	1	3087
POA3285	0	34
POA3285	1	1085
POA3286	0	18
POA3286	1	510
POA3287	0	29
POA3287	1	374
POA3289	0	22
POA3289	1	715
POA3292	0	6
POA3292	1	165
POA3293	0	6
POA3293	1	267
POA3294	0	17
POA3294	1	864
POA3300	0	304
POA3300	1	9227
POA3301	0	14
POA3301	1	1130
POA3302	0	13
POA3302	1	317
POA3303	0	9
POA3303	1	291
POA3304	0	55
POA3304	1	2459
POA3305	0	308
POA3305	1	11509
POA3309	0	3
POA3309	1	115
POA3310	1	244
POA3311	0	57
POA3311	1	1517
POA3312	0	17
POA3312	1	918
POA3314	0	4
POA3314	1	498
POA3315	0	47
POA3315	1	1475
POA3317	1	189
POA3318	0	26
POA3318	1	1142
POA3319	0	3
POA3319	1	327
POA3321	0	19
POA3321	1	1422
POA3322	0	4
POA3322	1	161
POA3323	1	87
POA3324	0	14
POA3324	1	469
POA3325	0	5
POA3325	1	420
POA3328	0	63
POA3328	1	1575
POA3329	0	3
POA3329	1	277
POA3330	0	9
POA3330	1	200
POA3331	0	215
POA3331	1	5497
POA3332	0	33
POA3332	1	919
POA3333	0	30
POA3333	1	753
POA3334	0	18
POA3334	1	478
POA3335	0	2397
POA3335	1	2925
POA3337	0	6843
POA3337	1	27126
POA3338	0	5043
POA3338	1	16807
POA3340	0	1328
POA3340	1	18620
POA3341	0	61
POA3341	1	1509
POA3342	0	137
POA3342	1	3070
POA3345	0	36
POA3345	1	1034
POA3350	0	3714
POA3350	1	51889
POA3351	0	209
POA3351	1	7477
POA3352	0	392
POA3352	1	14413
POA3355	0	731
POA3355	1	11387
POA3356	0	738
POA3356	1	14495
POA3357	0	61
POA3357	1	3391
POA3360	0	14
POA3360	1	692
POA3361	0	10
POA3361	1	587
POA3363	0	128
POA3363	1	2976
POA3364	0	60
POA3364	1	1864
POA3370	0	63
POA3370	1	1597
POA3371	0	21
POA3371	1	855
POA3373	0	53
POA3373	1	2051
POA3374	0	11
POA3374	1	376
POA3375	1	172
POA3377	0	373
POA3377	1	7828
POA3378	1	128
POA3379	0	15
POA3379	1	638
POA3380	0	236
POA3380	1	5329
POA3381	0	55
POA3381	1	1038
POA3384	0	9
POA3384	1	482
POA3385	0	7
POA3385	1	484
POA3387	0	10
POA3387	1	282
POA3388	0	26
POA3388	1	514
POA3390	0	18
POA3390	1	848
POA3391	0	10
POA3391	1	154
POA3392	0	10
POA3392	1	501
POA3393	0	62
POA3393	1	2374
POA3395	1	327
POA3396	0	16
POA3396	1	647
POA3400	0	670
POA3400	1	13062
POA3401	0	64
POA3401	1	4138
POA3407	0	6
POA3407	1	403
POA3409	0	15
POA3409	1	857
POA3412	0	3
POA3412	1	276
POA3413	0	8
POA3413	1	193
POA3414	0	34
POA3414	1	1597
POA3415	1	39
POA3418	0	213
POA3418	1	2435
POA3419	0	20
POA3419	1	762
POA3420	0	5
POA3420	1	254
POA3423	0	31
POA3423	1	412
POA3424	0	29
POA3424	1	697
POA3427	0	403
POA3427	1	2149
POA3428	0	136
POA3428	1	449
POA3429	0	2931
POA3429	1	31643
POA3430	0	25
POA3430	1	263
POA3431	0	141
POA3431	1	3658
POA3432	0	6
POA3432	1	164
POA3433	0	17
POA3433	1	182
POA3434	0	228
POA3434	1	4533
POA3435	0	87
POA3435	1	2555
POA3437	0	532
POA3437	1	9342
POA3438	0	94
POA3438	1	2186
POA3440	0	74
POA3440	1	1809
POA3441	0	70
POA3441	1	1193
POA3442	0	304
POA3442	1	6528
POA3444	0	456
POA3444	1	8041
POA3446	0	42
POA3446	1	897
POA3447	0	19
POA3447	1	383
POA3448	0	35
POA3448	1	784
POA3450	0	275
POA3450	1	5928
POA3451	0	174
POA3451	1	4399
POA3453	0	38
POA3453	1	1577
POA3458	0	67
POA3458	1	1641
POA3460	0	193
POA3460	1	2189
POA3461	0	246
POA3461	1	3592
POA3462	0	36
POA3462	1	1039
POA3463	0	56
POA3463	1	2227
POA3464	0	18
POA3464	1	1056
POA3465	0	235
POA3465	1	8864
POA3467	0	11
POA3467	1	1074
POA3468	0	5
POA3468	1	263
POA3469	1	251
POA3472	0	54
POA3472	1	1294
POA3475	0	13
POA3475	1	303
POA3477	0	15
POA3477	1	757
POA3478	0	62
POA3478	1	2263
POA3480	0	40
POA3480	1	1607
POA3482	0	3
POA3482	1	141
POA3483	0	41
POA3483	1	772
POA3485	0	10
POA3485	1	269
POA3487	0	3
POA3487	1	83
POA3488	0	3
POA3488	1	103
POA3489	1	52
POA3490	0	32
POA3490	1	1142
POA3491	1	120
POA3494	0	94
POA3494	1	495
POA3496	0	362
POA3496	1	5284
POA3498	0	394
POA3498	1	4581
POA3500	0	3928
POA3500	1	26023
POA3501	0	119
POA3501	1	1713
POA3505	0	192
POA3505	1	4273
POA3506	1	29
POA3507	1	141
POA3509	1	207
POA3512	0	11
POA3512	1	330
POA3515	0	41
POA3515	1	1747
POA3516	0	9
POA3516	1	625
POA3517	0	21
POA3517	1	1222
POA3518	0	22
POA3518	1	1116
POA3520	0	10
POA3520	1	146
POA3521	0	33
POA3521	1	588
POA3522	0	8
POA3522	1	286
POA3523	0	139
POA3523	1	3113
POA3525	0	39
POA3525	1	1163
POA3527	0	12
POA3527	1	700
POA3529	0	3
POA3529	1	107
POA3530	1	115
POA3531	1	182
POA3533	0	17
POA3533	1	675
POA3537	0	32
POA3537	1	919
POA3540	0	7
POA3540	1	258
POA3542	1	149
POA3544	1	222
POA3546	0	18
POA3546	1	345
POA3549	0	1040
POA3549	1	1949
POA3550	0	2615
POA3550	1	35014
POA3551	0	848
POA3551	1	27140
POA3555	0	1086
POA3555	1	17114
POA3556	0	347
POA3556	1	11629
POA3557	0	11
POA3557	1	716
POA3558	0	23
POA3558	1	825
POA3559	0	4
POA3559	1	506
POA3561	0	76
POA3561	1	4051
POA3562	0	10
POA3562	1	234
POA3563	0	17
POA3563	1	752
POA3564	0	420
POA3564	1	14317
POA3565	0	3
POA3565	1	98
POA3566	0	4
POA3566	1	491
POA3567	0	12
POA3567	1	599
POA3568	0	43
POA3568	1	2717
POA3570	0	3
POA3570	1	706
POA3571	0	3
POA3571	1	271
POA3572	0	3
POA3572	1	133
POA3573	0	9
POA3573	1	278
POA3575	0	82
POA3575	1	670
POA3576	1	64
POA3579	0	137
POA3579	1	4808
POA3580	0	6
POA3580	1	922
POA3581	0	4
POA3581	1	147
POA3583	0	26
POA3583	1	160
POA3584	0	52
POA3584	1	918
POA3585	0	1025
POA3585	1	8991
POA3586	0	16
POA3586	1	695
POA3588	0	15
POA3588	1	329
POA3589	0	50
POA3589	1	248
POA3590	0	13
POA3590	1	298
POA3591	0	9
POA3591	1	143
POA3594	0	27
POA3594	1	417
POA3595	0	32
POA3595	1	513
POA3596	0	8
POA3596	1	68
POA3597	0	36
POA3597	1	325
POA3599	0	4
POA3599	1	102
POA3607	0	3
POA3607	1	104
POA3608	0	120
POA3608	1	2124
POA3610	0	62
POA3610	1	1265
POA3612	0	67
POA3612	1	1499
POA3614	0	14
POA3614	1	814
POA3616	0	455
POA3616	1	4473
POA3617	0	8
POA3617	1	144
POA3618	0	51
POA3618	1	583
POA3620	0	386
POA3620	1	7198
POA3621	0	62
POA3621	1	2175
POA3622	0	3
POA3622	1	416
POA3623	0	19
POA3623	1	778
POA3624	0	11
POA3624	1	531
POA3629	0	738
POA3629	1	7603
POA3630	0	6453
POA3630	1	22005
POA3631	0	1490
POA3631	1	9432
POA3633	0	21
POA3633	1	536
POA3634	0	54
POA3634	1	1609
POA3635	0	5
POA3635	1	498
POA3636	0	142
POA3636	1	4809
POA3637	0	17
POA3637	1	559
POA3638	0	39
POA3638	1	1914
POA3639	0	20
POA3639	1	463
POA3640	0	30
POA3640	1	915
POA3641	0	53
POA3641	1	1086
POA3644	0	825
POA3644	1	7616
POA3646	0	16
POA3646	1	541
POA3647	0	9
POA3647	1	29
POA3649	0	10
POA3649	1	376
POA3658	0	198
POA3658	1	5619
POA3659	0	25
POA3659	1	642
POA3660	0	419
POA3660	1	6281
POA3662	0	30
POA3662	1	973
POA3663	0	9
POA3663	1	156
POA3664	0	39
POA3664	1	928
POA3665	0	8
POA3665	1	310
POA3666	0	129
POA3666	1	4217
POA3669	0	35
POA3669	1	1218
POA3670	0	10
POA3670	1	512
POA3672	0	332
POA3672	1	9211
POA3673	0	20
POA3673	1	1539
POA3675	0	39
POA3675	1	1646
POA3677	0	938
POA3677	1	15793
POA3678	0	236
POA3678	1	5665
POA3682	0	8
POA3682	1	565
POA3683	0	22
POA3683	1	1582
POA3685	0	36
POA3685	1	2530
POA3687	0	22
POA3687	1	1022
POA3688	0	15
POA3688	1	1145
POA3690	0	2147
POA3690	1	29334
POA3691	0	301
POA3691	1	8861
POA3694	0	3
POA3694	1	71
POA3695	1	451
POA3697	0	19
POA3697	1	529
POA3698	0	66
POA3698	1	747
POA3699	0	75
POA3699	1	921
POA3700	0	37
POA3700	1	1207
POA3701	0	25
POA3701	1	969
POA3704	1	22
POA3705	0	10
POA3705	1	222
POA3707	0	44
POA3707	1	1634
POA3708	1	52
POA3709	0	3
POA3709	1	259
POA3711	0	6
POA3711	1	443
POA3712	0	9
POA3712	1	319
POA3713	0	33
POA3713	1	859
POA3714	0	81
POA3714	1	3178
POA3715	0	4
POA3715	1	270
POA3717	0	87
POA3717	1	2371
POA3718	1	68
POA3719	0	3
POA3719	1	344
POA3720	0	14
POA3720	1	488
POA3722	0	184
POA3722	1	4507
POA3723	0	195
POA3723	1	2514
POA3725	0	8
POA3725	1	557
POA3726	0	9
POA3726	1	346
POA3727	0	5
POA3727	1	273
POA3728	0	13
POA3728	1	561
POA3730	0	251
POA3730	1	7804
POA3732	0	11
POA3732	1	541
POA3733	0	31
POA3733	1	171
POA3735	0	58
POA3735	1	503
POA3737	0	498
POA3737	1	3508
POA3738	0	13
POA3738	1	182
POA3739	0	16
POA3739	1	178
POA3740	0	34
POA3740	1	956
POA3741	0	212
POA3741	1	2530
POA3744	0	22
POA3744	1	411
POA3746	0	8
POA3746	1	348
POA3747	0	182
POA3747	1	3945
POA3749	0	30
POA3749	1	1772
POA3750	0	5398
POA3750	1	3052
POA3751	0	59
POA3751	1	181
POA3752	0	8778
POA3752	1	14416
POA3753	0	436
POA3753	1	1740
POA3754	0	7701
POA3754	1	28306
POA3755	0	22
POA3755	1	218
POA3756	0	1252
POA3756	1	9695
POA3757	0	565
POA3757	1	7794
POA3758	0	121
POA3758	1	1951
POA3759	0	39
POA3759	1	944
POA3760	0	16
POA3760	1	334
POA3761	0	41
POA3761	1	1081
POA3762	0	13
POA3762	1	94
POA3763	0	52
POA3763	1	1368
POA3764	0	555
POA3764	1	7986
POA3765	0	373
POA3765	1	6029
POA3766	0	94
POA3766	1	1094
POA3767	0	81
POA3767	1	1101
POA3770	0	150
POA3770	1	2880
POA3775	0	91
POA3775	1	3522
POA3777	0	440
POA3777	1	9625
POA3778	0	8
POA3778	1	187
POA3779	0	24
POA3779	1	331
POA3781	0	175
POA3781	1	3956
POA3782	0	386
POA3782	1	7057
POA3783	0	109
POA3783	1	2099
POA3785	0	3
POA3785	1	62
POA3786	0	93
POA3786	1	1322
POA3787	0	76
POA3787	1	918
POA3788	0	115
POA3788	1	1527
POA3789	0	20
POA3789	1	235
POA3791	0	75
POA3791	1	1295
POA3792	0	62
POA3792	1	925
POA3793	0	231
POA3793	1	3178
POA3795	0	130
POA3795	1	1041
POA3796	0	397
POA3796	1	8856
POA3797	0	117
POA3797	1	3128
POA3799	0	255
POA3799	1	5107
POA3800	0	1205
POA3800	1	874
POA3802	0	12378
POA3802	1	10835
POA3803	0	5932
POA3803	1	4448
POA3804	0	2185
POA3804	1	5537
POA3805	0	19957
POA3805	1	34719
POA3806	0	11111
POA3806	1	35636
POA3807	0	532
POA3807	1	6311
POA3808	0	123
POA3808	1	2748
POA3809	0	1373
POA3809	1	5561
POA3810	0	7408
POA3810	1	37882
POA3812	0	71
POA3812	1	2121
POA3813	0	17
POA3813	1	783
POA3814	0	78
POA3814	1	2017
POA3815	0	75
POA3815	1	2752
POA3816	0	80
POA3816	1	2442
POA3818	0	550
POA3818	1	12655
POA3820	0	825
POA3820	1	14218
POA3821	0	49
POA3821	1	2675
POA3822	0	22
POA3822	1	897
POA3823	0	35
POA3823	1	1695
POA3824	0	196
POA3824	1	4411
POA3825	0	1108
POA3825	1	17664
POA3831	0	44
POA3831	1	1518
POA3832	1	207
POA3833	0	24
POA3833	1	250
POA3835	0	24
POA3835	1	436
POA3840	0	1480
POA3840	1	13497
POA3842	0	330
POA3842	1	3985
POA3844	0	1901
POA3844	1	24833
POA3847	0	48
POA3847	1	1958
POA3850	0	860
POA3850	1	12830
POA3851	0	180
POA3851	1	4231
POA3852	0	7
POA3852	1	86
POA3854	0	12
POA3854	1	1331
POA3856	0	10
POA3856	1	933
POA3857	0	3
POA3857	1	340
POA3858	0	121
POA3858	1	2688
POA3859	0	13
POA3859	1	761
POA3860	0	147
POA3860	1	6557
POA3862	0	83
POA3862	1	2840
POA3864	1	190
POA3865	0	23
POA3865	1	394
POA3869	0	35
POA3869	1	1489
POA3870	0	31
POA3870	1	1164
POA3871	0	110
POA3871	1	2533
POA3873	1	292
POA3874	0	19
POA3874	1	513
POA3875	0	765
POA3875	1	16132
POA3878	0	40
POA3878	1	982
POA3880	0	115
POA3880	1	3617
POA3882	0	25
POA3882	1	1005
POA3885	0	37
POA3885	1	1707
POA3886	0	10
POA3886	1	371
POA3887	0	6
POA3887	1	315
POA3888	0	84
POA3888	1	3040
POA3889	0	3
POA3889	1	159
POA3890	0	21
POA3890	1	268
POA3891	0	6
POA3891	1	92
POA3892	0	35
POA3892	1	963
POA3893	1	17
POA3895	0	3
POA3895	1	173
POA3896	0	11
POA3896	1	340
POA3898	0	27
POA3898	1	610
POA3900	0	4
POA3900	1	126
POA3902	0	6
POA3902	1	378
POA3903	0	24
POA3903	1	662
POA3904	0	53
POA3904	1	1285
POA3909	0	313
POA3909	1	6830
POA3910	0	1222
POA3910	1	20335
POA3911	0	192
POA3911	1	2998
POA3912	0	568
POA3912	1	13844
POA3913	0	117
POA3913	1	3088
POA3915	0	415
POA3915	1	8871
POA3916	0	36
POA3916	1	834
POA3918	0	75
POA3918	1	3415
POA3919	0	82
POA3919	1	2927
POA3920	0	50
POA3920	1	969
POA3921	0	8
POA3921	1	97
POA3922	0	471
POA3922	1	6683
POA3923	0	16
POA3923	1	479
POA3925	0	160
POA3925	1	3031
POA3926	0	75
POA3926	1	2934
POA3927	0	56
POA3927	1	1492
POA3928	0	11
POA3928	1	369
POA3929	0	29
POA3929	1	820
POA3930	0	1259
POA3930	1	15913
POA3931	0	1370
POA3931	1	21393
POA3933	0	37
POA3933	1	944
POA3934	0	833
POA3934	1	16959
POA3936	0	954
POA3936	1	9389
POA3937	0	49
POA3937	1	1361
POA3938	0	105
POA3938	1	2568
POA3939	0	827
POA3939	1	12770
POA3940	0	335
POA3940	1	4190
POA3941	0	977
POA3941	1	10359
POA3942	0	108
POA3942	1	1987
POA3943	0	69
POA3943	1	1384
POA3944	0	14
POA3944	1	462
POA3945	0	28
POA3945	1	899
POA3946	1	188
POA3950	0	202
POA3950	1	4283
POA3951	0	12
POA3951	1	922
POA3953	0	292
POA3953	1	6982
POA3954	0	5
POA3954	1	381
POA3956	0	89
POA3956	1	2313
POA3957	0	9
POA3957	1	255
POA3958	0	4
POA3958	1	242
POA3959	0	26
POA3959	1	1034
POA3960	0	92
POA3960	1	2213
POA3962	0	41
POA3962	1	820
POA3964	0	3
POA3964	1	126
POA3965	0	8
POA3965	1	170
POA3966	0	23
POA3966	1	467
POA3967	1	116
POA3971	0	114
POA3971	1	3580
POA3975	0	7962
POA3975	1	6521
POA3976	0	12825
POA3976	1	11003
POA3977	0	26685
POA3977	1	61581
POA3978	0	3775
POA3978	1	6316
POA3979	0	3
POA3979	1	293
POA3980	0	122
POA3980	1	2962
POA3981	0	226
POA3981	1	4253
POA3984	0	177
POA3984	1	4649
POA3987	0	30
POA3987	1	1405
POA3988	0	21
POA3988	1	925
POA3990	0	9
POA3990	1	91
POA3991	0	13
POA3991	1	326
POA3992	0	42
POA3992	1	879
POA3995	0	500
POA3995	1	8846
POA3996	0	215
POA3996	1	4945
POA4000	0	6965
POA4000	1	7960
POA4005	0	2509
POA4005	1	12853
POA4006	0	3713
POA4006	1	8724
POA4007	0	1849
POA4007	1	9786
POA4008	0	18
POA4008	1	231
POA4010	0	343
POA4010	1	1765
POA4011	0	2161
POA4011	1	12072
POA4012	0	3537
POA4012	1	17110
POA4013	0	652
POA4013	1	3663
POA4014	0	1432
POA4014	1	9760
POA4017	0	3495
POA4017	1	31650
POA4018	0	3647
POA4018	1	7954
POA4019	0	1194
POA4019	1	17871
POA4020	0	1396
POA4020	1	19017
POA4021	0	712
POA4021	1	8464
POA4022	0	554
POA4022	1	6155
POA4025	0	62
POA4025	1	223
POA4029	1	17
POA4030	0	2720
POA4030	1	12869
POA4031	0	1721
POA4031	1	11140
POA4032	0	3474
POA4032	1	11143
POA4034	0	8037
POA4034	1	34367
POA4035	0	2566
POA4035	1	20848
POA4036	0	700
POA4036	1	5560
POA4037	0	451
POA4037	1	7297
POA4051	0	2784
POA4051	1	23332
POA4053	0	4829
POA4053	1	37438
POA4054	0	980
POA4054	1	12202
POA4055	0	1334
POA4055	1	18609
POA4059	0	3579
POA4059	1	8854
POA4060	0	959
POA4060	1	11485
POA4061	0	1433
POA4061	1	14659
POA4064	0	1265
POA4064	1	8891
POA4065	0	632
POA4065	1	8474
POA4066	0	3399
POA4066	1	12102
POA4067	0	4511
POA4067	1	5197
POA4068	0	6020
POA4068	1	16427
POA4069	0	4805
POA4069	1	27480
POA4070	0	1372
POA4070	1	9874
POA4072	0	410
POA4072	1	1706
POA4073	0	2142
POA4073	1	6775
POA4074	0	5076
POA4074	1	17988
POA4075	0	3665
POA4075	1	18399
POA4076	0	2016
POA4076	1	2618
POA4077	0	14866
POA4077	1	13030
POA4078	0	7294
POA4078	1	17244
POA4101	0	6944
POA4101	1	13803
POA4102	0	2382
POA4102	1	4547
POA4103	0	3332
POA4103	1	10078
POA4104	0	1000
POA4104	1	5051
POA4105	0	2553
POA4105	1	10031
POA4106	0	455
POA4106	1	1015
POA4107	0	1303
POA4107	1	4640
POA4108	0	2534
POA4108	1	3074
POA4109	0	21352
POA4109	1	14496
POA4110	0	3764
POA4110	1	6400
POA4111	0	237
POA4111	1	865
POA4112	0	4110
POA4112	1	3750
POA4113	0	16269
POA4113	1	12467
POA4114	0	9727
POA4114	1	16897
POA4115	0	6326
POA4115	1	12331
POA4116	0	14340
POA4116	1	10534
POA4117	0	471
POA4117	1	814
POA4118	0	5862
POA4118	1	22974
POA4119	0	2636
POA4119	1	3432
POA4120	0	2005
POA4120	1	6406
POA4121	0	3432
POA4121	1	20659
POA4122	0	11723
POA4122	1	30049
POA4123	0	3708
POA4123	1	14044
POA4124	0	2209
POA4124	1	16580
POA4125	0	792
POA4125	1	5942
POA4127	0	4886
POA4127	1	20040
POA4128	0	1921
POA4128	1	13753
POA4129	0	530
POA4129	1	5543
POA4130	0	665
POA4130	1	7490
POA4131	0	2171
POA4131	1	7288
POA4132	0	5558
POA4132	1	18197
POA4133	0	2715
POA4133	1	13852
POA4151	0	2699
POA4151	1	12637
POA4152	0	8048
POA4152	1	34769
POA4153	0	761
POA4153	1	3492
POA4154	0	1515
POA4154	1	9090
POA4155	0	201
POA4155	1	1171
POA4156	0	706
POA4156	1	2359
POA4157	0	1650
POA4157	1	16758
POA4158	0	216
POA4158	1	3361
POA4159	0	1090
POA4159	1	12653
POA4160	0	1259
POA4160	1	16279
POA4161	0	1121
POA4161	1	14501
POA4163	0	1177
POA4163	1	12765
POA4164	0	1049
POA4164	1	13150
POA4165	0	1803
POA4165	1	33348
POA4169	0	3040
POA4169	1	9818
POA4170	0	2949
POA4170	1	20047
POA4171	0	1421
POA4171	1	13320
POA4172	0	657
POA4172	1	3385
POA4173	0	1127
POA4173	1	6768
POA4174	0	266
POA4174	1	1998
POA4178	0	2177
POA4178	1	21695
POA4179	0	1180
POA4179	1	17280
POA4183	0	57
POA4183	1	1845
POA4184	0	348
POA4184	1	6090
POA4205	0	489
POA4205	1	4530
POA4207	0	4712
POA4207	1	46906
