POA_CODE_2016	Age5yr	Indigenous	persons
POA4570	55-59		238
POA4570	55-59	0	3028
POA4570	55-59	1	50
POA4570	60-64		260
POA4570	60-64	0	2801
POA4570	60-64	1	46
POA4570	65+		698
POA4570	65+	0	8036
POA4570	65+	1	81
POA4571	0-4		5
POA4571	0-4	0	26
POA4571	5-9		13
POA4571	5-9	0	52
POA4571	10-14		3
POA4571	10-14	0	39
POA4571	10-14	1	4
POA4571	15-19	0	32
POA4571	20-24		3
POA4571	20-24	0	15
POA4571	25-29	0	5
POA4571	30-34		7
POA4571	30-34	0	20
POA4571	35-39		7
POA4571	35-39	0	37
POA4571	40-44		12
POA4571	40-44	0	52
POA4571	45-49		8
POA4571	45-49	0	65
POA4571	50-54		13
POA4571	50-54	0	58
POA4571	55-59		10
POA4571	55-59	0	78
POA4571	60-64		9
POA4571	60-64	0	73
POA4571	65+		22
POA4571	65+	0	140
POA4572	0-4		8
POA4572	0-4	0	118
POA4572	0-4	1	4
POA4572	5-9		5
POA4572	5-9	0	113
POA4572	10-14		8
POA4572	10-14	0	147
POA4572	10-14	1	4
POA4572	15-19		13
POA4572	15-19	0	205
POA4572	15-19	1	5
POA4572	20-24		24
POA4572	20-24	0	222
POA4572	20-24	1	6
POA4572	25-29		23
POA4572	25-29	0	347
POA4572	25-29	1	3
POA4572	30-34		27
POA4572	30-34	0	260
POA4572	30-34	1	5
POA4572	35-39		16
POA4572	35-39	0	168
POA4572	40-44		25
POA4572	40-44	0	202
POA4572	40-44	1	3
POA4572	45-49		22
POA4572	45-49	0	247
POA4572	50-54		20
POA4572	50-54	0	296
POA4572	50-54	1	5
POA4572	55-59		30
POA4572	55-59	0	263
POA4572	55-59	1	3
POA4572	60-64		16
POA4572	60-64	0	252
POA4572	65+		172
POA4572	65+	0	654
POA4572	65+	1	4
POA4573	0-4		83
POA4573	0-4	0	1453
POA4573	0-4	1	47
POA4573	5-9		139
POA4573	5-9	0	1868
POA4573	5-9	1	51
POA4573	10-14		94
POA4573	10-14	0	1799
POA4573	10-14	1	52
POA4573	15-19		88
POA4573	15-19	0	1335
POA4573	15-19	1	55
POA4573	20-24		75
POA4573	20-24	0	940
POA4573	20-24	1	38
POA4573	25-29		81
POA4573	25-29	0	1079
POA4573	25-29	1	29
POA4573	30-34		113
POA4573	30-34	0	1389
POA4573	30-34	1	30
POA4573	35-39		120
POA4573	35-39	0	1650
POA4573	35-39	1	19
POA4573	40-44		135
POA4573	40-44	0	2090
POA4573	40-44	1	22
POA4573	45-49		111
POA4573	45-49	0	1849
POA4573	45-49	1	26
POA4573	50-54		102
POA4573	50-54	0	1669
POA4573	50-54	1	17
POA4573	55-59		88
POA4573	55-59	0	1556
POA4573	55-59	1	20
POA4573	60-64		95
POA4573	60-64	0	1488
POA4573	60-64	1	7
POA4573	65+		346
POA4573	65+	0	3999
POA4573	65+	1	24
POA4574	0-4		6
POA4574	0-4	0	58
POA4574	5-9		3
POA4574	5-9	0	60
POA4574	5-9	1	5
POA4574	10-14		9
POA4574	10-14	0	73
POA4574	10-14	1	6
POA4574	15-19		3
POA4574	15-19	0	41
POA4574	15-19	1	3
POA4574	20-24	0	33
POA4574	25-29	0	46
POA4574	25-29	1	3
POA4574	30-34		5
POA4574	30-34	0	54
POA4574	35-39		3
POA4574	35-39	0	60
POA4574	40-44		8
POA4574	40-44	0	79
POA4574	45-49		9
POA4574	45-49	0	72
POA4574	45-49	1	4
POA4574	50-54		12
POA4574	50-54	0	127
POA4574	55-59		6
POA4574	55-59	0	110
POA4574	60-64		3
POA4574	60-64	0	126
POA4574	65+		28
POA4574	65+	0	239
POA4574	65+	1	3
POA4575	0-4		60
POA4575	0-4	0	1129
POA4575	0-4	1	53
POA4575	5-9		71
POA4575	5-9	0	1328
POA4575	5-9	1	52
POA4575	10-14		81
POA4575	10-14	0	1417
POA4575	10-14	1	39
POA4575	15-19		57
POA4575	15-19	0	1231
POA4575	15-19	1	54
POA4575	20-24		97
POA4575	20-24	0	1204
POA4575	20-24	1	38
POA4575	25-29		70
POA4575	25-29	0	1254
POA4575	25-29	1	32
POA4575	30-34		61
POA4575	30-34	0	1224
POA4575	30-34	1	29
POA4575	35-39		82
POA4575	35-39	0	1316
POA4575	35-39	1	19
POA4575	40-44		95
POA4575	40-44	0	1536
POA4575	40-44	1	27
POA4575	45-49		110
POA4575	45-49	0	1487
POA4575	45-49	1	28
POA4575	50-54		92
POA4575	50-54	0	1509
POA4575	50-54	1	11
POA4575	55-59		94
POA4575	55-59	0	1527
POA4575	55-59	1	13
POA4575	60-64		67
POA4575	60-64	0	1326
POA4575	60-64	1	8
POA4575	65+		252
POA4575	65+	0	4547
POA4575	65+	1	29
POA4580	0-4		7
POA4580	0-4	0	125
POA4580	0-4	1	30
POA4580	5-9		14
POA4580	5-9	0	173
POA4580	5-9	1	25
POA4580	10-14		24
POA4580	10-14	0	168
POA4580	10-14	1	22
POA4580	15-19		17
POA4580	15-19	0	125
POA4580	15-19	1	20
POA4580	20-24		10
POA4580	20-24	0	101
POA4580	20-24	1	12
POA4580	25-29		4
POA4580	25-29	0	82
POA4580	25-29	1	9
POA4580	30-34		11
POA4580	30-34	0	123
POA4580	30-34	1	5
POA4580	35-39		6
POA4580	35-39	0	133
POA4580	35-39	1	9
POA4580	40-44		13
POA4580	40-44	0	155
POA4580	40-44	1	12
POA4580	45-49		16
POA4580	45-49	0	218
POA4580	45-49	1	6
POA4580	50-54		31
POA4580	50-54	0	275
POA4580	50-54	1	11
POA4580	55-59		32
POA4580	55-59	0	336
POA4580	55-59	1	14
POA4580	60-64		45
POA4580	60-64	0	525
POA4580	60-64	1	8
POA4580	65+		150
POA4580	65+	0	1748
POA4580	65+	1	19
POA4581	0-4		3
POA4581	0-4	0	44
POA4581	0-4	1	3
POA4581	5-9		14
POA4581	5-9	0	51
POA4581	5-9	1	5
POA4581	10-14		4
POA4581	10-14	0	60
POA4581	10-14	1	8
POA4581	15-19		3
POA4581	15-19	0	51
POA4581	15-19	1	3
POA4581	20-24		32
POA4581	20-24	0	65
POA4581	20-24	1	3
POA4581	25-29		18
POA4581	25-29	0	54
POA4581	25-29	1	3
POA4581	30-34		15
POA4581	30-34	0	55
POA4581	35-39		17
POA4581	35-39	0	61
POA4581	40-44		10
POA4581	40-44	0	66
POA4581	40-44	1	5
POA4581	45-49		12
POA4581	45-49	0	90
POA4581	50-54		20
POA4581	50-54	0	84
POA4581	55-59		23
POA4581	55-59	0	125
POA4581	55-59	1	3
POA4581	60-64		30
POA4581	60-64	0	107
POA4581	60-64	1	3
POA4581	65+		56
POA4581	65+	0	300
POA4600	0-4		4
POA4600	0-4	0	49
POA4600	0-4	1	4
POA4600	5-9		5
POA4600	5-9	0	44
POA4600	5-9	1	5
POA4600	10-14	0	39
POA4600	15-19	0	35
POA4600	15-19	1	3
POA4600	20-24		3
POA4600	20-24	0	22
POA4600	20-24	1	3
POA4600	25-29		3
POA4600	25-29	0	22
POA4600	30-34		3
POA4600	30-34	0	42
POA4600	30-34	1	3
POA4600	35-39		3
POA4600	35-39	0	35
POA4600	40-44		3
POA4600	40-44	0	37
POA4600	45-49		3
POA4600	45-49	0	55
POA4600	45-49	1	3
POA4600	50-54		3
POA4600	50-54	0	66
POA4600	55-59		7
POA4600	55-59	0	72
POA4600	55-59	1	5
POA4600	60-64		4
POA4600	60-64	0	92
POA4600	60-64	1	4
POA4600	65+	0	184
POA4600	65+	1	5
POA4601	0-4		5
POA4601	0-4	0	46
POA4601	0-4	1	14
POA4601	5-9		4
POA4601	5-9	0	59
POA4601	5-9	1	9
POA4601	10-14		10
POA4601	10-14	0	69
POA4601	10-14	1	8
POA4601	15-19		7
POA4601	15-19	0	53
POA4601	15-19	1	5
POA4601	20-24		3
POA4601	20-24	0	36
POA4601	20-24	1	8
POA4601	25-29	0	34
POA4601	30-34		6
POA4601	30-34	0	38
POA4601	30-34	1	7
POA4601	35-39		3
POA4601	35-39	0	49
POA4601	35-39	1	3
POA4601	40-44		8
POA4601	40-44	0	55
POA4601	40-44	1	3
POA4601	45-49		15
POA4601	45-49	0	63
POA4601	45-49	1	3
POA4601	50-54		3
POA4601	50-54	0	67
POA4601	55-59		5
POA4601	55-59	0	84
POA4601	60-64		3
POA4601	60-64	0	88
POA4601	65+		26
POA4601	65+	0	252
POA4601	65+	1	8
POA4605	0-4		17
POA4605	0-4	0	137
POA4605	0-4	1	228
POA4605	5-9		29
POA4605	5-9	0	167
POA4605	5-9	1	211
POA4605	10-14		21
POA4605	10-14	0	160
POA4605	10-14	1	200
POA4605	15-19		18
POA4605	15-19	0	149
POA4605	15-19	1	170
POA4605	20-24		13
POA4605	20-24	0	119
POA4605	20-24	1	160
POA4605	25-29		18
POA4605	25-29	0	119
POA4605	25-29	1	109
POA4605	30-34		7
POA4605	30-34	0	117
POA4605	30-34	1	87
POA4605	35-39		14
POA4605	35-39	0	130
POA4605	35-39	1	95
POA4605	40-44		20
POA4605	40-44	0	158
POA4605	40-44	1	104
POA4605	45-49		21
POA4605	45-49	0	189
POA4605	45-49	1	97
POA4605	50-54		28
POA4605	50-54	0	190
POA4605	50-54	1	75
POA4605	55-59		20
POA4605	55-59	0	192
POA4605	55-59	1	82
POA4605	60-64		17
POA4605	60-64	0	205
POA4605	60-64	1	36
POA4605	65+		59
POA4605	65+	0	762
POA4605	65+	1	76
POA4606	0-4		5
POA4606	0-4	0	116
POA4606	0-4	1	21
POA4606	5-9		8
POA4606	5-9	0	120
POA4606	5-9	1	17
POA4606	10-14		14
POA4606	10-14	0	124
POA4606	10-14	1	17
POA4606	15-19		4
POA4606	15-19	0	111
POA4606	15-19	1	11
POA4606	20-24		8
POA4606	20-24	0	85
POA4606	20-24	1	7
POA4606	25-29		6
POA4606	25-29	0	91
POA4606	25-29	1	8
POA4606	30-34	0	79
POA4606	30-34	1	3
POA4606	35-39		4
POA4606	35-39	0	73
POA4606	35-39	1	6
POA4606	40-44		13
POA4606	40-44	0	113
POA4606	40-44	1	8
POA4606	45-49		15
POA4606	45-49	0	152
POA4606	45-49	1	11
POA4606	50-54		13
POA4606	50-54	0	135
POA4606	50-54	1	10
POA4606	55-59		12
POA4606	55-59	0	152
POA4606	55-59	1	4
POA4606	60-64		4
POA4606	60-64	0	128
POA4606	60-64	1	7
POA4606	65+		57
POA4606	65+	0	653
POA4606	65+	1	7
POA4608	0-4		4
POA4608	0-4	0	24
POA4608	5-9		4
POA4608	5-9	0	51
POA4608	5-9	1	6
POA4608	10-14		5
POA4608	10-14	0	51
POA4608	10-14	1	11
POA4608	15-19		3
POA4608	15-19	0	40
POA4608	15-19	1	3
POA4608	20-24		5
POA4608	20-24	0	20
POA4608	20-24	1	3
POA4608	25-29		3
POA4608	25-29	0	28
POA4608	30-34		3
POA4608	30-34	0	41
POA4608	30-34	1	3
POA4608	35-39		3
POA4608	35-39	0	33
POA4608	40-44		10
POA4608	40-44	0	51
POA4608	40-44	1	4
POA4608	45-49		4
POA4608	45-49	0	49
POA4608	50-54		8
POA4608	50-54	0	68
POA4608	50-54	1	3
POA4608	55-59		7
POA4608	55-59	0	59
POA4608	55-59	1	3
POA4608	60-64		10
POA4608	60-64	0	81
POA4608	65+		20
POA4608	65+	0	181
POA4608	65+	1	3
POA4610	0-4		56
POA4610	0-4	0	799
POA4610	0-4	1	85
POA4610	5-9		61
POA4610	5-9	0	921
POA4610	5-9	1	66
POA4610	10-14		58
POA4610	10-14	0	933
POA4610	10-14	1	79
POA4610	15-19		60
POA4610	15-19	0	784
POA4610	15-19	1	64
POA4610	20-24		54
POA4610	20-24	0	732
POA4610	20-24	1	70
POA4610	25-29		57
POA4610	25-29	0	752
POA4610	25-29	1	30
POA4610	30-34		36
POA4610	30-34	0	701
POA4610	30-34	1	24
POA4610	35-39		53
POA4610	35-39	0	728
POA4610	35-39	1	30
POA4610	40-44		57
POA4610	40-44	0	849
POA4610	40-44	1	38
POA4610	45-49		64
POA4610	45-49	0	805
POA4610	45-49	1	26
POA4610	50-54		67
POA4610	50-54	0	883
POA4610	50-54	1	29
POA4610	55-59		59
POA4610	55-59	0	916
POA4610	55-59	1	18
POA4610	60-64		57
POA4610	60-64	0	889
POA4610	60-64	1	22
POA4610	65+		176
POA4610	65+	0	2617
POA4610	65+	1	25
POA4611	0-4	0	3
POA4611	0-4	1	3
POA4611	5-9	0	10
POA4611	10-14	0	9
POA4611	15-19		3
POA4611	15-19	0	6
POA4611	20-24	0	7
POA4611	25-29	0	3
POA4611	35-39	0	10
POA4611	40-44	0	4
POA4611	45-49	0	6
POA4611	50-54	0	3
POA4611	55-59	0	5
POA4611	60-64	0	10
POA4611	65+		3
POA4611	65+	0	22
POA4612	0-4	0	7
POA4612	5-9		3
POA4612	5-9	0	12
POA4612	10-14		3
POA4612	10-14	0	10
POA4612	15-19	0	9
POA4612	20-24	0	8
POA4612	25-29	0	4
POA4612	30-34	0	14
POA4612	35-39		5
POA4612	35-39	0	6
POA4612	40-44	0	9
POA4612	45-49	0	12
POA4612	50-54	0	13
POA4612	55-59	0	18
POA4612	60-64		4
POA4612	60-64	0	21
POA4612	65+		3
POA4612	65+	0	69
POA4613	0-4		6
POA4613	0-4	0	40
POA4613	0-4	1	7
POA4613	5-9	0	43
POA4613	5-9	1	10
POA4613	10-14	0	36
POA4613	10-14	1	5
POA4613	15-19		4
POA4613	15-19	0	31
POA4613	15-19	1	3
POA4613	20-24	0	20
POA4613	20-24	1	3
POA4613	25-29	0	30
POA4613	30-34		5
POA4613	30-34	0	26
POA4613	35-39		4
POA4613	35-39	0	28
POA4613	35-39	1	3
POA4613	40-44		3
POA4613	40-44	0	34
POA4613	45-49		7
POA4613	45-49	0	47
POA4613	45-49	1	5
POA4613	50-54		8
POA4613	50-54	0	60
POA4613	50-54	1	3
POA4613	55-59		5
POA4613	55-59	0	63
POA4613	55-59	1	3
POA4613	60-64		5
POA4613	60-64	0	67
POA4613	65+		27
POA4613	65+	0	221
POA4614	0-4		5
POA4614	0-4	0	51
POA4614	0-4	1	9
POA4614	5-9		5
POA4614	5-9	0	51
POA4614	5-9	1	6
POA4614	10-14		11
POA4614	10-14	0	52
POA4614	10-14	1	4
POA4614	15-19		8
POA4614	15-19	0	51
POA4614	15-19	1	8
POA4614	20-24		8
POA4614	20-24	0	32
POA4614	25-29	0	34
POA4614	30-34		3
POA4614	30-34	0	34
POA4614	35-39		13
POA4614	35-39	0	42
POA4614	40-44		13
POA4614	40-44	0	53
POA4614	45-49		6
POA4614	45-49	0	65
POA4614	50-54		3
POA4614	50-54	0	58
POA4614	50-54	1	5
POA4614	55-59		3
POA4614	55-59	0	71
POA4614	55-59	1	3
POA4614	60-64		6
POA4614	60-64	0	86
POA4614	65+		39
POA4614	65+	0	333
POA4614	65+	1	10
POA4615	0-4		22
POA4615	0-4	0	256
POA4615	0-4	1	44
POA4615	5-9		33
POA4615	5-9	0	366
POA4615	5-9	1	52
POA4615	10-14		33
POA4615	10-14	0	365
POA4615	10-14	1	40
POA4615	15-19		39
POA4615	15-19	0	313
POA4615	15-19	1	36
POA4615	20-24		26
POA4615	20-24	0	221
POA4615	20-24	1	24
POA4615	25-29		15
POA4615	25-29	0	222
POA4615	25-29	1	24
POA4615	30-34		13
POA4615	30-34	0	260
POA4615	30-34	1	20
POA4615	35-39		21
POA4615	35-39	0	272
POA4615	35-39	1	22
POA4615	40-44		35
POA4615	40-44	0	331
POA4615	40-44	1	22
POA4615	45-49		45
POA4615	45-49	0	409
POA4615	45-49	1	12
POA4615	50-54		42
POA4615	50-54	0	454
POA4615	50-54	1	21
POA4615	55-59		46
POA4615	55-59	0	496
POA4615	55-59	1	14
POA4615	60-64		44
POA4615	60-64	0	532
POA4615	60-64	1	15
POA4615	65+		149
POA4615	65+	0	1628
POA4615	65+	1	20
POA4620	0-4	0	11
POA4620	0-4	1	3
POA4620	5-9		4
POA4620	5-9	0	11
POA4620	10-14	0	16
POA4620	15-19		4
POA4620	15-19	0	13
POA4620	20-24		3
POA4620	20-24	0	17
POA4620	25-29	0	7
POA4620	30-34	0	8
POA4620	35-39		3
POA4620	35-39	0	10
POA4620	40-44	0	11
POA4620	45-49		3
POA4620	45-49	0	33
POA4620	50-54		9
POA4620	50-54	0	38
POA4620	55-59		6
POA4620	55-59	0	40
POA4620	60-64		3
POA4620	60-64	0	32
POA4620	65+		11
POA4620	65+	0	104
POA4621	0-4		3
POA4621	0-4	0	71
POA4621	0-4	1	7
POA4621	5-9		5
POA4621	5-9	0	71
POA4621	5-9	1	12
POA4621	10-14		5
POA4621	10-14	0	86
POA4621	10-14	1	15
POA4621	15-19		3
POA4621	15-19	0	68
POA4621	15-19	1	6
POA4621	20-24		5
POA4621	20-24	0	50
POA4621	20-24	1	3
POA4621	25-29		7
POA4621	25-29	0	50
POA4621	30-34		4
POA4621	30-34	0	69
POA4621	35-39		8
POA4621	35-39	0	67
POA4621	35-39	1	3
POA4621	40-44	0	71
POA4621	40-44	1	4
POA4621	45-49		6
POA4621	45-49	0	114
POA4621	45-49	1	3
POA4621	50-54		8
POA4621	50-54	0	108
POA4621	50-54	1	5
POA4621	55-59		3
POA4621	55-59	0	117
POA4621	55-59	1	7
POA4621	60-64		14
POA4621	60-64	0	138
POA4621	60-64	1	5
POA4621	65+		67
POA4621	65+	0	492
POA4621	65+	1	5
POA4625	0-4		8
POA4625	0-4	0	102
POA4625	0-4	1	13
POA4625	5-9		6
POA4625	5-9	0	121
POA4625	5-9	1	22
POA4625	10-14		20
POA4625	10-14	0	143
POA4625	10-14	1	26
POA4625	15-19		17
POA4625	15-19	0	144
POA4625	15-19	1	28
POA4625	20-24		16
POA4625	20-24	0	110
POA4625	20-24	1	8
POA4625	25-29		14
POA4625	25-29	0	128
POA4625	25-29	1	12
POA4625	30-34		15
POA4625	30-34	0	97
POA4625	30-34	1	12
POA4625	35-39		8
POA4625	35-39	0	110
POA4625	35-39	1	7
POA4625	40-44		15
POA4625	40-44	0	142
POA4625	40-44	1	10
POA4625	45-49		25
POA4625	45-49	0	160
POA4625	45-49	1	13
POA4625	50-54		30
POA4625	50-54	0	169
POA4625	50-54	1	7
POA4625	55-59		21
POA4625	55-59	0	150
POA4625	55-59	1	11
POA4625	60-64		25
POA4625	60-64	0	186
POA4625	60-64	1	9
POA4625	65+		76
POA4625	65+	0	518
POA4625	65+	1	15
POA4626	0-4		7
POA4626	0-4	0	91
POA4626	0-4	1	12
POA4626	5-9		16
POA4626	5-9	0	117
POA4626	5-9	1	16
POA4626	10-14		16
POA4626	10-14	0	116
POA4626	10-14	1	17
POA4626	15-19		4
POA4626	15-19	0	73
POA4626	15-19	1	18
POA4626	20-24		21
POA4626	20-24	0	93
POA4626	20-24	1	15
POA4626	25-29		26
POA4626	25-29	0	138
POA4626	25-29	1	6
POA4626	30-34		14
POA4626	30-34	0	133
POA4626	30-34	1	6
POA4626	35-39		13
POA4626	35-39	0	88
POA4626	35-39	1	3
POA4626	40-44		17
POA4626	40-44	0	115
POA4626	40-44	1	13
POA4626	45-49		13
POA4626	45-49	0	140
POA4626	45-49	1	3
POA4626	50-54		17
POA4626	50-54	0	123
POA4626	50-54	1	7
POA4626	55-59		10
POA4626	55-59	0	133
POA4626	55-59	1	8
POA4626	60-64		19
POA4626	60-64	0	114
POA4626	60-64	1	5
POA4626	65+		42
POA4626	65+	0	348
POA4626	65+	1	12
POA4627	0-4		12
POA4627	0-4	0	29
POA4627	0-4	1	13
POA4627	5-9		11
POA4627	5-9	0	43
POA4627	5-9	1	17
POA4627	10-14		8
POA4627	10-14	0	31
POA4627	10-14	1	17
POA4627	15-19		3
POA4627	15-19	0	22
POA4627	15-19	1	16
POA4627	20-24		4
POA4627	20-24	0	18
POA4627	20-24	1	10
POA4627	25-29		7
POA4627	25-29	0	28
POA4627	25-29	1	8
POA4627	30-34		9
POA4627	30-34	0	25
POA4627	30-34	1	8
POA4627	35-39		11
POA4627	35-39	0	38
POA4627	35-39	1	10
POA4627	40-44		5
POA4627	40-44	0	30
POA4627	40-44	1	10
POA4627	45-49		12
POA4627	45-49	0	49
POA4627	45-49	1	12
POA4627	50-54		6
POA4627	50-54	0	45
POA4627	50-54	1	16
POA4627	55-59		4
POA4627	55-59	0	44
POA4627	55-59	1	8
POA4627	60-64		9
POA4627	60-64	0	44
POA4627	60-64	1	9
POA4627	65+		23
POA4627	65+	0	136
POA4627	65+	1	15
POA4630	0-4		7
POA4630	0-4	0	100
POA4630	0-4	1	9
POA4630	5-9		24
POA4630	5-9	0	142
POA4630	5-9	1	3
POA4630	10-14		17
POA4630	10-14	0	118
POA4630	10-14	1	3
POA4630	15-19		9
POA4630	15-19	0	100
POA4630	15-19	1	9
POA4630	20-24		11
POA4630	20-24	0	73
POA4630	20-24	1	5
POA4630	25-29		5
POA4630	25-29	0	62
POA4630	25-29	1	4
POA4630	30-34		13
POA4630	30-34	0	111
POA4630	30-34	1	3
POA4630	35-39		14
POA4630	35-39	0	101
POA4630	35-39	1	3
POA4630	40-44		13
POA4630	40-44	0	116
POA4630	40-44	1	3
POA4630	45-49		24
POA4630	45-49	0	140
POA4630	45-49	1	5
POA4630	50-54		15
POA4630	50-54	0	136
POA4630	50-54	1	3
POA4630	55-59		21
POA4630	55-59	0	155
POA4630	55-59	1	3
POA4630	60-64		18
POA4630	60-64	0	162
POA4630	60-64	1	4
POA4630	65+		64
POA4630	65+	0	544
POA4630	65+	1	6
POA4650	0-4		126
POA4650	0-4	0	1429
POA4650	0-4	1	169
POA4650	5-9		135
POA4650	5-9	0	1676
POA4650	5-9	1	159
POA4650	10-14		143
POA4650	10-14	0	1801
POA4650	10-14	1	173
POA4650	15-19		111
POA4650	15-19	0	1669
POA4650	15-19	1	172
POA4650	20-24		102
POA4650	20-24	0	1364
POA4650	20-24	1	144
POA4650	25-29		102
POA4650	25-29	0	1288
POA4650	25-29	1	103
POA4650	30-34		115
POA4650	30-34	0	1420
POA4650	30-34	1	85
POA4650	35-39		128
POA4650	35-39	0	1498
POA4650	35-39	1	85
POA4650	40-44		145
POA4650	40-44	0	1775
POA4650	40-44	1	86
POA4650	45-49		129
POA4650	45-49	0	1908
POA4650	45-49	1	79
POA4650	50-54		141
POA4650	50-54	0	2029
POA4650	50-54	1	58
POA4650	55-59		196
POA4650	55-59	0	2362
POA4650	55-59	1	62
POA4650	60-64		187
POA4650	60-64	0	2471
POA4650	60-64	1	46
POA4650	65+		640
POA4650	65+	0	7299
POA4650	65+	1	70
POA4655	0-4		183
POA4655	0-4	0	2423
POA4655	0-4	1	279
POA4655	5-9		224
POA4655	5-9	0	3092
POA4655	5-9	1	357
POA4655	10-14		228
POA4655	10-14	0	3075
POA4655	10-14	1	312
POA4655	15-19		206
POA4655	15-19	0	2805
POA4655	15-19	1	286
POA4655	20-24		188
POA4655	20-24	0	2095
POA4655	20-24	1	131
POA4655	25-29		189
POA4655	25-29	0	2161
POA4655	25-29	1	138
POA4655	30-34		160
POA4655	30-34	0	2332
POA4655	30-34	1	115
POA4655	35-39		204
POA4655	35-39	0	2557
POA4655	35-39	1	126
POA4655	40-44		233
POA4655	40-44	0	3024
POA4655	40-44	1	122
POA4655	45-49		268
POA4655	45-49	0	3256
POA4655	45-49	1	116
POA4655	50-54		241
POA4655	50-54	0	3466
POA4655	50-54	1	107
POA4655	55-59		298
POA4655	55-59	0	3807
POA4655	55-59	1	88
POA4655	60-64		305
POA4655	60-64	0	4089
POA4655	60-64	1	82
POA4655	65+		1056
POA4655	65+	0	14941
POA4655	65+	1	159
POA4659	0-4		16
POA4659	0-4	0	124
POA4659	0-4	1	24
POA4659	5-9		18
POA4659	5-9	0	172
POA4659	5-9	1	18
POA4659	10-14		21
POA4659	10-14	0	182
POA4659	10-14	1	23
POA4659	15-19		8
POA4659	15-19	0	132
POA4659	15-19	1	16
POA4659	20-24		14
POA4659	20-24	0	92
POA4659	20-24	1	11
POA4659	25-29		12
POA4659	25-29	0	75
POA4659	25-29	1	4
POA4659	30-34		20
POA4659	30-34	0	110
POA4659	30-34	1	6
POA4659	35-39		11
POA4659	35-39	0	129
POA4659	35-39	1	3
POA4659	40-44		25
POA4659	40-44	0	200
POA4659	40-44	1	12
POA4659	45-49		24
POA4659	45-49	0	235
POA4659	45-49	1	5
POA4659	50-54		42
POA4659	50-54	0	320
POA4659	50-54	1	11
POA4659	55-59		40
POA4659	55-59	0	372
POA4659	55-59	1	10
POA4659	60-64		44
POA4659	60-64	0	460
POA4659	60-64	1	10
POA4659	65+		161
POA4659	65+	0	1531
POA4659	65+	1	23
POA4660	0-4		24
POA4660	0-4	0	215
POA4660	0-4	1	22
POA4660	5-9		33
POA4660	5-9	0	280
POA4660	5-9	1	27
POA4660	10-14		20
POA4660	10-14	0	329
POA4660	10-14	1	39
POA4660	15-19		33
POA4660	15-19	0	308
POA4660	15-19	1	25
POA4660	20-24		14
POA4660	20-24	0	210
POA4660	20-24	1	12
POA4660	25-29		22
POA4660	25-29	0	190
POA4660	25-29	1	6
POA4660	30-34		25
POA4660	30-34	0	204
POA4660	30-34	1	11
POA4660	35-39		27
POA4660	35-39	0	242
POA4660	35-39	1	10
POA4660	40-44		28
POA4660	40-44	0	305
POA4660	40-44	1	15
POA4660	45-49		45
POA4660	45-49	0	383
POA4660	45-49	1	16
POA4660	50-54		45
POA4660	50-54	0	458
POA4660	50-54	1	10
POA4660	55-59		46
POA4660	55-59	0	570
POA4660	55-59	1	13
POA4660	60-64		75
POA4660	60-64	0	639
POA4660	60-64	1	9
POA4660	65+		183
POA4660	65+	0	1961
POA4660	65+	1	18
POA4662	0-4		4
POA4662	0-4	0	41
POA4662	0-4	1	9
POA4662	5-9		7
POA4662	5-9	0	35
POA4662	5-9	1	3
POA4662	10-14		15
POA4662	10-14	0	57
POA4662	10-14	1	7
POA4662	15-19		7
POA4662	15-19	0	38
POA4662	15-19	1	9
POA4662	20-24		11
POA4662	20-24	0	25
POA4662	25-29		3
POA4662	25-29	0	26
POA4662	25-29	1	3
POA4662	30-34		4
POA4662	30-34	0	24
POA4662	35-39		5
POA4662	35-39	0	31
POA4662	35-39	1	3
POA4662	40-44		7
POA4662	40-44	0	46
POA4662	40-44	1	3
POA4662	45-49		6
POA4662	45-49	0	32
POA4662	45-49	1	5
POA4662	50-54		8
POA4662	50-54	0	56
POA4662	55-59		7
POA4662	55-59	0	35
POA4662	55-59	1	3
POA4662	60-64		8
POA4662	60-64	0	54
POA4662	65+		18
POA4662	65+	0	153
POA4670	0-4		275
POA4670	0-4	0	3609
POA4670	0-4	1	387
POA4670	5-9		293
POA4670	5-9	0	4361
POA4670	5-9	1	426
POA4670	10-14		269
POA4670	10-14	0	4379
POA4670	10-14	1	395
POA4670	15-19		302
POA4670	15-19	0	4193
POA4670	15-19	1	405
POA4670	20-24		305
POA4670	20-24	0	3651
POA4670	20-24	1	267
POA4670	25-29		289
POA4670	25-29	0	3747
POA4670	25-29	1	195
POA4670	30-34		269
POA4670	30-34	0	3713
POA4670	30-34	1	170
POA4670	35-39		221
POA4670	35-39	0	3630
POA4670	35-39	1	149
POA4670	40-44		294
POA4670	40-44	0	4162
POA4670	40-44	1	179
POA4670	45-49		300
POA4670	45-49	0	4453
POA4670	45-49	1	149
POA4670	50-54		344
POA4670	50-54	0	4875
POA4670	50-54	1	161
POA4670	55-59		377
POA4670	55-59	0	4961
POA4670	55-59	1	130
POA4670	60-64		358
POA4670	60-64	0	4935
POA4670	60-64	1	97
POA4670	65+		1231
POA4670	65+	0	16538
POA4670	65+	1	179
POA4671	0-4		27
POA4671	0-4	0	211
POA4671	0-4	1	16
POA4671	5-9		34
POA4671	5-9	0	282
POA4671	5-9	1	21
POA4671	10-14		47
POA4671	10-14	0	339
POA4671	10-14	1	28
POA4671	15-19		35
