POA_CODE_2016	PrivateDwelling	persons
POA3056	1	22335
POA3057	0	637
POA3057	1	10679
POA3058	0	1950
POA3058	1	31455
POA3059	0	443
POA3059	1	14893
POA3060	0	980
POA3060	1	13046
POA3061	0	221
POA3061	1	4815
POA3063	0	28
POA3063	1	552
POA3064	0	3203
POA3064	1	71895
POA3065	0	2504
POA3065	1	8760
POA3066	0	1039
POA3066	1	7459
POA3067	0	854
POA3067	1	7243
POA3068	0	1394
POA3068	1	16784
POA3070	0	1677
POA3070	1	22433
POA3071	0	1229
POA3071	1	17068
POA3072	0	2465
POA3072	1	30037
POA3073	0	3483
POA3073	1	46608
POA3074	0	794
POA3074	1	19652
POA3075	0	988
POA3075	1	21425
POA3076	0	2049
POA3076	1	30647
POA3078	0	942
POA3078	1	10502
POA3079	0	1021
POA3079	1	14851
POA3081	0	1155
POA3081	1	12118
POA3082	0	1197
POA3082	1	28280
POA3083	0	2087
POA3083	1	29278
POA3084	0	1918
POA3084	1	23902
POA3085	0	1004
POA3085	1	12738
POA3086	0	1166
POA3086	1	36
POA3087	0	276
POA3087	1	8608
POA3088	0	913
POA3088	1	25414
POA3089	0	294
POA3089	1	11184
POA3090	0	62
POA3090	1	2252
POA3091	0	74
POA3091	1	1472
POA3093	0	316
POA3093	1	3519
POA3094	0	230
POA3094	1	8438
POA3095	0	805
POA3095	1	26314
POA3096	0	153
POA3096	1	1751
POA3097	0	128
POA3097	1	1273
POA3099	0	188
POA3099	1	4543
POA3101	0	2534
POA3101	1	21956
POA3102	0	276
POA3102	1	6223
POA3103	0	673
POA3103	1	14357
POA3104	0	658
POA3104	1	19357
POA3105	0	398
POA3105	1	10359
POA3106	0	910
POA3106	1	15393
POA3107	0	633
POA3107	1	12722
POA3108	0	817
POA3108	1	19786
POA3109	0	1058
POA3109	1	26955
POA3111	0	768
POA3111	1	11312
POA3113	0	351
POA3113	1	7891
POA3114	0	71
POA3114	1	3646
POA3115	0	108
POA3115	1	3589
POA3116	0	263
POA3116	1	9317
POA3121	0	3199
POA3121	1	27363
POA3122	0	2175
POA3122	1	20876
POA3123	0	844
POA3123	1	13257
POA3124	0	1568
POA3124	1	20190
POA3125	0	1447
POA3125	1	13450
POA3126	0	520
POA3126	1	7405
POA3127	0	845
POA3127	1	17217
POA3128	0	1791
POA3128	1	18303
POA3129	0	581
POA3129	1	16524
POA3130	0	1546
POA3130	1	30094
POA3131	0	1262
POA3131	1	21016
POA3132	0	584
POA3132	1	15276
POA3133	0	702
POA3133	1	21031
POA3134	0	1519
POA3134	1	30642
POA3135	0	1088
POA3135	1	18774
POA3136	0	2049
POA3136	1	41496
POA3137	0	742
POA3137	1	12834
POA3138	0	764
POA3138	1	20737
POA3139	0	525
POA3139	1	12856
POA3140	0	687
POA3140	1	15521
POA3141	0	3348
POA3141	1	21889
POA3142	0	945
POA3142	1	11609
POA3143	0	646
POA3143	1	8193
POA3144	0	979
POA3144	1	9957
POA3145	0	1147
POA3145	1	21694
POA3146	0	1063
POA3146	1	23768
POA3147	0	886
POA3147	1	13519
POA3148	0	502
POA3148	1	8074
POA3149	0	1289
POA3149	1	31860
POA3150	0	2702
POA3150	1	56911
POA3151	0	335
POA3151	1	9791
POA3152	0	1859
POA3152	1	31215
POA3153	0	1250
POA3153	1	19009
POA3154	0	252
POA3154	1	4060
POA3155	0	1117
POA3155	1	20735
POA3156	0	1778
POA3156	1	35222
POA3158	0	190
POA3158	1	6307
POA3159	0	169
POA3159	1	2409
POA3160	0	295
POA3160	1	8535
POA3161	0	1101
POA3161	1	13806
POA3162	0	1294
POA3162	1	16067
POA3163	0	1634
POA3163	1	30209
POA3165	0	1098
POA3165	1	26266
POA3166	0	1311
POA3166	1	22158
POA3167	0	365
POA3167	1	8817
POA3168	0	2417
POA3168	1	18409
POA3169	0	1008
POA3169	1	19024
POA3170	0	1150
POA3170	1	18154
POA3171	0	1180
POA3171	1	20389
POA3172	0	869
POA3172	1	21976
POA3173	0	844
POA3173	1	24790
POA3174	0	2467
POA3174	1	35855
POA3175	0	4596
POA3175	1	48760
POA3177	0	870
POA3177	1	10479
POA3178	0	678
POA3178	1	32477
POA3179	0	182
POA3179	1	5774
POA3180	0	173
POA3180	1	7079
POA3181	0	3008
POA3181	1	17075
POA3182	0	4308
POA3182	1	19199
POA3183	0	1692
POA3183	1	16562
POA3184	0	1325
POA3184	1	13795
POA3185	0	851
POA3185	1	11815
POA3186	0	1810
POA3186	1	20936
POA3187	0	970
POA3187	1	14679
POA3188	0	909
POA3188	1	16764
POA3189	0	376
POA3189	1	5442
POA3190	0	573
POA3190	1	9767
POA3191	0	910
POA3191	1	9097
POA3192	0	1023
POA3192	1	20818
POA3193	0	712
POA3193	1	18206
POA3194	0	623
POA3194	1	11998
POA3195	0	1589
POA3195	1	33545
POA3196	0	1657
POA3196	1	23186
POA3197	0	523
POA3197	1	10732
POA3198	0	1058
POA3198	1	15086
POA3199	0	4449
POA3199	1	49615
POA3200	0	679
POA3200	1	5072
POA3201	0	1326
POA3201	1	19112
POA3202	0	465
POA3202	1	2624
POA3204	0	1207
POA3204	1	28893
POA3205	0	1233
POA3205	1	9521
POA3206	0	747
POA3206	1	9305
POA3207	0	1348
POA3207	1	14460
POA3211	0	118
POA3211	1	1163
POA3212	0	1631
POA3212	1	14572
POA3213	0	182
POA3213	1	3781
POA3214	0	2138
POA3214	1	21638
POA3215	0	1606
POA3215	1	18779
POA3216	0	3786
POA3216	1	51224
POA3217	0	503
POA3217	1	6007
POA3218	0	627
POA3218	1	12487
POA3219	0	1405
POA3219	1	17973
POA3220	0	2187
POA3220	1	14491
POA3221	0	50
POA3221	1	673
POA3222	0	868
POA3222	1	13645
POA3223	0	692
POA3223	1	6468
POA3224	0	660
POA3224	1	13048
POA3225	0	392
POA3225	1	3395
POA3226	0	664
POA3226	1	12855
POA3227	0	315
POA3227	1	4280
POA3228	0	1093
POA3228	1	16330
POA3230	0	289
POA3230	1	2178
POA3231	0	129
POA3231	1	1054
POA3232	0	348
POA3232	1	852
POA3233	0	419
POA3233	1	1604
POA3234	0	44
POA3234	1	135
POA3235	0	22
POA3235	1	325
POA3236	0	32
POA3236	1	178
POA3237	0	20
POA3237	1	203
POA3238	0	37
POA3238	1	180
POA3239	0	50
POA3239	1	368
POA3240	0	81
POA3240	1	1908
POA3241	0	220
POA3241	1	2293
POA3242	0	59
POA3242	1	752
POA3243	0	13
POA3243	1	331
POA3249	0	187
POA3249	1	2917
POA3250	0	926
POA3250	1	10961
POA3251	0	31
POA3251	1	465
POA3254	0	8
POA3254	1	295
POA3260	0	349
POA3260	1	4265
POA3264	0	247
POA3264	1	1942
POA3265	0	153
POA3265	1	2409
POA3266	0	181
POA3266	1	2758
POA3267	0	19
POA3267	1	214
POA3268	0	151
POA3268	1	2330
POA3269	0	195
POA3269	1	602
POA3270	0	36
POA3270	1	197
POA3271	0	14
POA3271	1	166
POA3272	0	121
POA3272	1	1377
POA3273	0	19
POA3273	1	122
POA3274	0	17
POA3274	1	217
POA3275	0	19
POA3275	1	401
POA3276	0	24
POA3276	1	456
POA3277	0	158
POA3277	1	1716
POA3278	0	35
POA3278	1	266
POA3279	0	24
POA3279	1	249
POA3280	0	2781
POA3280	1	28238
POA3281	0	75
POA3281	1	1545
POA3282	0	152
POA3282	1	2175
POA3283	0	83
POA3283	1	1244
POA3284	0	437
POA3284	1	2950
POA3285	0	85
POA3285	1	1079
POA3286	0	44
POA3286	1	529
POA3287	0	25
POA3287	1	407
POA3289	0	48
POA3289	1	699
POA3292	0	29
POA3292	1	148
POA3293	0	33
POA3293	1	266
POA3294	0	81
POA3294	1	840
POA3300	0	810
POA3300	1	9019
POA3301	0	61
POA3301	1	1105
POA3302	0	33
POA3302	1	331
POA3303	0	24
POA3303	1	298
POA3304	0	230
POA3304	1	2418
POA3305	0	1150
POA3305	1	11266
POA3309	0	5
POA3309	1	106
POA3310	0	22
POA3310	1	243
POA3311	0	176
POA3311	1	1460
POA3312	0	87
POA3312	1	938
POA3314	0	17
POA3314	1	466
POA3315	0	137
POA3315	1	1434
POA3317	0	3
POA3317	1	197
POA3318	0	106
POA3318	1	1098
POA3319	0	6
POA3319	1	335
POA3321	0	57
POA3321	1	1410
POA3322	0	4
POA3322	1	170
POA3323	0	5
POA3323	1	81
POA3324	0	40
POA3324	1	474
POA3325	0	37
POA3325	1	419
POA3328	0	60
POA3328	1	1631
POA3329	0	6
POA3329	1	273
POA3330	0	12
POA3330	1	196
POA3331	0	342
POA3331	1	5580
POA3332	0	56
POA3332	1	939
POA3333	0	46
POA3333	1	755
POA3334	0	70
POA3334	1	495
POA3335	0	531
POA3335	1	5352
POA3337	0	2108
POA3337	1	34077
POA3338	0	1432
POA3338	1	21793
POA3340	0	1095
POA3340	1	19799
POA3341	0	89
POA3341	1	1525
POA3342	0	244
POA3342	1	3120
POA3345	0	76
POA3345	1	1053
POA3350	0	5222
POA3350	1	53290
POA3351	0	400
POA3351	1	7543
POA3352	0	1153
POA3352	1	14455
POA3355	0	1104
POA3355	1	11522
POA3356	0	1113
POA3356	1	14958
POA3357	0	225
POA3357	1	3347
POA3360	0	50
POA3360	1	703
POA3361	0	81
POA3361	1	584
POA3363	0	490
POA3363	1	2963
POA3364	0	234
POA3364	1	1858
POA3370	0	160
POA3370	1	1611
POA3371	0	91
POA3371	1	871
POA3373	0	218
POA3373	1	2039
POA3374	0	7
POA3374	1	386
POA3375	0	26
POA3375	1	171
POA3377	0	1477
POA3377	1	7870
POA3378	0	19
POA3378	1	127
POA3379	0	158
POA3379	1	623
POA3380	0	518
POA3380	1	5367
POA3381	0	366
POA3381	1	1023
POA3384	0	47
POA3384	1	484
POA3385	0	14
POA3385	1	497
POA3387	0	19
POA3387	1	290
POA3388	0	33
POA3388	1	504
POA3390	0	26
POA3390	1	871
POA3391	0	5
POA3391	1	158
POA3392	0	63
POA3392	1	475
POA3393	0	302
POA3393	1	2316
POA3395	0	16
POA3395	1	321
POA3396	0	67
POA3396	1	646
POA3400	0	1085
POA3400	1	13149
POA3401	0	280
POA3401	1	4012
POA3407	0	7
POA3407	1	378
POA3409	0	65
POA3409	1	834
POA3412	0	4
POA3412	1	274
POA3413	0	25
POA3413	1	195
POA3414	0	187
POA3414	1	1571
POA3415	1	40
POA3418	0	170
POA3418	1	2544
POA3419	0	41
POA3419	1	710
POA3420	0	19
POA3420	1	241
POA3423	0	48
POA3423	1	416
POA3424	0	57
POA3424	1	692
POA3427	0	205
POA3427	1	2569
POA3428	0	88
POA3428	1	580
POA3429	0	1619
POA3429	1	34050
POA3430	0	37
POA3430	1	288
POA3431	0	106
POA3431	1	3707
POA3432	0	28
POA3432	1	165
POA3433	0	15
POA3433	1	192
POA3434	0	275
POA3434	1	4692
POA3435	0	291
POA3435	1	2565
POA3437	0	503
POA3437	1	9655
POA3438	0	114
POA3438	1	2212
POA3440	0	114
POA3440	1	1856
POA3441	0	72
POA3441	1	1232
POA3442	0	618
POA3442	1	6694
POA3444	0	1001
POA3444	1	8072
POA3446	0	159
POA3446	1	896
POA3447	0	39
POA3447	1	395
POA3448	0	42
POA3448	1	798
POA3450	0	706
POA3450	1	6063
POA3451	0	1022
POA3451	1	4457
POA3453	0	80
POA3453	1	1574
POA3458	0	231
POA3458	1	1630
POA3460	0	422
POA3460	1	2205
POA3461	0	418
POA3461	1	3705
POA3462	0	99
POA3462	1	1051
POA3463	0	174
POA3463	1	2218
POA3464	0	32
POA3464	1	1064
POA3465	0	731
POA3465	1	8927
POA3467	0	104
POA3467	1	1065
POA3468	0	8
POA3468	1	250
POA3469	0	27
POA3469	1	245
POA3472	0	118
POA3472	1	1298
POA3475	0	26
POA3475	1	310
POA3477	0	49
POA3477	1	763
POA3478	0	175
POA3478	1	2241
POA3480	0	230
POA3480	1	1577
POA3482	0	16
POA3482	1	149
POA3483	0	80
POA3483	1	780
POA3485	0	22
POA3485	1	276
POA3487	0	13
POA3487	1	89
POA3488	0	9
POA3488	1	109
POA3489	1	45
POA3490	0	207
POA3490	1	1083
POA3491	0	6
POA3491	1	127
POA3494	0	71
POA3494	1	579
POA3496	0	598
POA3496	1	5539
POA3498	0	300
POA3498	1	4878
POA3500	0	3824
POA3500	1	29120
POA3501	0	96
POA3501	1	1843
POA3505	0	376
POA3505	1	4325
POA3506	0	4
POA3506	1	33
POA3507	0	18
POA3507	1	143
POA3509	0	14
POA3509	1	218
POA3512	0	34
POA3512	1	339
POA3515	0	134
POA3515	1	1769
POA3516	0	49
POA3516	1	615
POA3517	0	206
POA3517	1	1193
POA3518	0	173
POA3518	1	1109
POA3520	0	24
POA3520	1	152
POA3521	0	45
POA3521	1	602
POA3522	0	32
POA3522	1	280
POA3523	0	344
POA3523	1	3198
POA3525	0	99
POA3525	1	1162
POA3527	0	108
POA3527	1	657
POA3529	0	3
POA3529	1	107
POA3530	0	11
POA3530	1	112
POA3531	0	3
POA3531	1	165
POA3533	0	102
POA3533	1	665
POA3537	0	98
POA3537	1	908
POA3540	0	25
POA3540	1	251
POA3542	0	3
POA3542	1	144
POA3544	0	25
POA3544	1	211
POA3546	0	46
POA3546	1	341
POA3549	0	553
POA3549	1	2994
POA3550	0	4197
POA3550	1	36126
POA3551	0	1302
POA3551	1	27626
POA3555	0	1523
POA3555	1	17737
POA3556	0	946
POA3556	1	11827
POA3557	0	41
POA3557	1	723
POA3558	0	63
POA3558	1	834
POA3559	0	27
POA3559	1	518
POA3561	0	263
POA3561	1	3981
POA3562	0	34
POA3562	1	234
POA3563	0	41
POA3563	1	756
POA3564	0	1661
POA3564	1	14120
POA3565	0	6
POA3565	1	96
POA3566	0	59
POA3566	1	484
POA3567	0	34
POA3567	1	602
POA3568	0	202
POA3568	1	2636
POA3570	0	36
POA3570	1	705
POA3571	0	41
POA3571	1	269
POA3572	0	6
POA3572	1	147
POA3573	0	41
POA3573	1	278
POA3575	0	64
POA3575	1	732
POA3576	0	5
POA3576	1	63
POA3579	0	486
POA3579	1	4782
POA3580	0	56
POA3580	1	916
POA3581	0	6
POA3581	1	153
POA3583	0	16
POA3583	1	179
POA3584	0	153
POA3584	1	950
POA3585	0	1431
POA3585	1	9720
POA3586	0	141
POA3586	1	681
POA3588	0	13
POA3588	1	335
POA3589	0	60
POA3589	1	306
POA3590	0	23
POA3590	1	306
POA3591	0	14
POA3591	1	140
POA3594	0	96
POA3594	1	451
POA3595	0	169
POA3595	1	494
POA3596	0	20
POA3596	1	78
POA3597	0	47
POA3597	1	362
POA3599	0	32
POA3599	1	111
POA3607	0	23
POA3607	1	104
POA3608	0	244
POA3608	1	2154
POA3610	0	410
POA3610	1	1270
POA3612	0	177
POA3612	1	1517
POA3614	0	41
POA3614	1	812
POA3616	0	391
POA3616	1	4762
POA3617	0	15
POA3617	1	144
POA3618	0	30
POA3618	1	623
POA3620	0	650
POA3620	1	7348
POA3621	0	170
POA3621	1	2132
POA3622	0	33
POA3622	1	424
POA3623	0	88
POA3623	1	789
POA3624	0	9
POA3624	1	544
POA3629	0	755
POA3629	1	8158
POA3630	0	3396
POA3630	1	27818
POA3631	0	649
POA3631	1	10598
POA3633	0	44
POA3633	1	554
POA3634	0	99
POA3634	1	1649
POA3635	0	23
POA3635	1	504
POA3636	0	341
POA3636	1	4779
POA3637	0	14
POA3637	1	574
POA3638	0	144
POA3638	1	1866
POA3639	0	36
POA3639	1	479
POA3640	0	39
POA3640	1	951
POA3641	0	100
POA3641	1	1120
POA3644	0	914
POA3644	1	8057
POA3646	0	19
POA3646	1	530
POA3647	0	65
POA3649	0	35
POA3649	1	385
POA3658	0	339
POA3658	1	5740
POA3659	0	62
POA3659	1	649
POA3660	0	889
POA3660	1	6579
POA3662	0	561
POA3662	1	752
POA3663	0	27
POA3663	1	158
POA3664	0	73
POA3664	1	951
POA3665	0	41
POA3665	1	313
POA3666	0	375
POA3666	1	4179
POA3669	0	133
POA3669	1	1138
POA3670	0	49
POA3670	1	510
POA3672	0	874
POA3672	1	9195
POA3673	0	163
POA3673	1	1495
POA3675	0	124
POA3675	1	1656
POA3677	0	1568
POA3677	1	16329
POA3678	0	457
POA3678	1	5716
POA3682	0	42
POA3682	1	560
POA3683	0	116
POA3683	1	1599
POA3685	0	224
POA3685	1	2437
POA3687	0	22
POA3687	1	1034
POA3688	0	54
POA3688	1	1129
POA3690	0	2230
POA3690	1	30635
POA3691	0	1154
POA3691	1	8442
POA3694	0	199
POA3695	0	16
POA3695	1	436
POA3697	0	26
POA3697	1	513
POA3698	0	184
POA3698	1	754
POA3699	0	3285
POA3699	1	887
POA3700	0	111
POA3700	1	1148
POA3701	0	86
POA3701	1	946
POA3704	1	16
POA3705	0	36
POA3705	1	217
POA3707	0	189
POA3707	1	1558
POA3708	0	4
POA3708	1	55
POA3709	0	22
POA3709	1	253
POA3711	0	49
POA3711	1	406
POA3712	0	31
POA3712	1	308
POA3713	0	200
POA3713	1	785
POA3714	0	294
POA3714	1	3048
POA3715	0	32
POA3715	1	258
POA3717	0	201
POA3717	1	2375
POA3718	0	7
POA3718	1	63
POA3719	0	19
POA3719	1	322
POA3720	0	74
POA3720	1	464
POA3722	0	674
POA3722	1	4379
POA3723	0	3296
POA3723	1	2186
POA3725	0	59
POA3725	1	550
POA3726	0	41
POA3726	1	358
POA3727	0	22
POA3727	1	267
POA3728	0	48
POA3728	1	554
POA3730	0	1028
POA3730	1	7468
POA3732	0	32
POA3732	1	550
POA3733	0	26
POA3733	1	191
POA3735	0	35
POA3735	1	540
POA3737	0	285
POA3737	1	3850
POA3738	0	18
POA3738	1	192
POA3739	0	29
POA3739	1	188
POA3740	0	102
POA3740	1	945
POA3741	0	2855
POA3741	1	2552
POA3744	0	28
POA3744	1	407
POA3746	0	27
POA3746	1	327
POA3747	0	622
POA3747	1	3845
POA3749	0	144
POA3749	1	1691
POA3750	0	483
POA3750	1	8575
POA3751	0	22
POA3751	1	245
POA3752	0	1029
POA3752	1	22848
POA3753	0	144
POA3753	1	2172
POA3754	0	1417
POA3754	1	35909
POA3755	0	4
POA3755	1	245
POA3756	0	854
POA3756	1	10898
POA3757	0	620
POA3757	1	8152
POA3758	0	84
POA3758	1	2069
POA3759	0	60
POA3759	1	974
POA3760	0	28
POA3760	1	336
POA3761	0	97
POA3761	1	1097
POA3762	0	25
POA3762	1	106
POA3763	0	100
POA3763	1	1383
POA3764	0	871
POA3764	1	8167
POA3765	0	446
POA3765	1	6151
POA3766	0	43
POA3766	1	1142
POA3767	0	76
POA3767	1	1141
POA3770	0	139
POA3770	1	2996
POA3775	0	288
POA3775	1	3564
POA3777	0	932
POA3777	1	9692
POA3778	0	33
POA3778	1	174
POA3779	0	126
POA3779	1	328
POA3781	0	305
POA3781	1	4110
POA3782	0	338
POA3782	1	7187
POA3783	0	148
POA3783	1	2181
POA3785	0	16
POA3785	1	54
POA3786	0	98
POA3786	1	1388
POA3787	0	54
POA3787	1	951
POA3788	0	113
POA3788	1	1596
POA3789	0	6
POA3789	1	252
POA3791	0	64
POA3791	1	1363
POA3792	0	59
POA3792	1	961
POA3793	0	105
POA3793	1	3368
POA3795	0	52
POA3795	1	1131
POA3796	0	356
POA3796	1	9110
POA3797	0	279
POA3797	1	3145
POA3799	0	470
POA3799	1	5231
POA3800	0	2332
POA3800	1	34
POA3802	0	1006
POA3802	1	23106
POA3803	0	546
POA3803	1	10231
POA3804	0	474
POA3804	1	7518
POA3805	0	2036
POA3805	1	54485
POA3806	0	1847
POA3806	1	46063
POA3807	0	201
POA3807	1	6775
POA3808	0	181
POA3808	1	2736
POA3809	0	227
POA3809	1	6887
POA3810	0	2403
POA3810	1	44916
POA3812	0	125
POA3812	1	2151
POA3813	0	73
POA3813	1	794
POA3814	0	137
POA3814	1	2067
POA3815	0	207
POA3815	1	2742
POA3816	0	180
POA3816	1	2504
POA3818	0	986
POA3818	1	12795
POA3820	0	1003
POA3820	1	14470
POA3821	0	152
POA3821	1	2664
POA3822	0	53
POA3822	1	910
POA3823	0	104
POA3823	1	1706
POA3824	0	360
POA3824	1	4461
POA3825	0	1402
POA3825	1	18384
POA3831	0	162
POA3831	1	1503
POA3832	0	45
POA3832	1	189
POA3833	0	242
POA3833	1	242
POA3835	0	6
POA3835	1	452
POA3840	0	1618
POA3840	1	14601
POA3842	0	622
POA3842	1	4108
POA3844	0	2612
POA3844	1	25852
POA3847	0	152
POA3847	1	1991
POA3850	0	1397
POA3850	1	13126
POA3851	0	1263
POA3851	1	4267
POA3852	0	188
POA3852	1	24
POA3854	0	39
POA3854	1	1310
POA3856	0	34
POA3856	1	941
POA3857	0	12
POA3857	1	354
POA3858	0	231
POA3858	1	2691
POA3859	0	57
POA3859	1	758
POA3860	0	447
POA3860	1	6440
POA3862	0	191
POA3862	1	2841
POA3864	0	11
POA3864	1	206
POA3865	0	23
POA3865	1	410
POA3869	0	68
POA3869	1	1478
POA3870	0	47
POA3870	1	1180
POA3871	0	266
POA3871	1	2529
POA3873	0	22
POA3873	1	293
POA3874	0	30
POA3874	1	504
POA3875	0	1859
POA3875	1	16263
POA3878	0	83
POA3878	1	947
POA3880	0	341
POA3880	1	3444
POA3882	0	52
POA3882	1	993
POA3885	0	113
POA3885	1	1679
POA3886	0	9
POA3886	1	362
POA3887	0	22
POA3887	1	303
POA3888	0	328
POA3888	1	2945
POA3889	0	42
POA3889	1	138
POA3890	0	64
POA3890	1	266
POA3891	0	27
POA3891	1	86
POA3892	0	138
POA3892	1	928
POA3893	1	17
POA3895	0	13
POA3895	1	170
POA3896	0	46
POA3896	1	341
POA3898	0	1129
POA3898	1	604
POA3900	0	9
POA3900	1	125
POA3902	0	6
POA3902	1	373
POA3903	0	54
POA3903	1	655
POA3904	0	159
POA3904	1	1222
POA3909	0	1086
POA3909	1	6758
POA3910	0	819
POA3910	1	21330
POA3911	0	171
POA3911	1	3133
POA3912	0	694
POA3912	1	14112
POA3913	0	110
POA3913	1	3157
POA3915	0	641
POA3915	1	9131
POA3916	0	156
POA3916	1	752
POA3918	0	169
POA3918	1	3439
POA3919	0	132
POA3919	1	2967
POA3920	0	1046
POA3920	1	232
POA3921	0	10
POA3921	1	89
POA3922	0	971
POA3922	1	6557
POA3923	0	28
POA3923	1	479
POA3925	0	411
POA3925	1	2973
POA3926	0	222
POA3926	1	2894
POA3927	0	126
POA3927	1	1444
POA3928	0	28
POA3928	1	354
POA3929	0	75
POA3929	1	754
POA3930	0	874
POA3930	1	16489
POA3931	0	1593
POA3931	1	21655
POA3933	0	97
POA3933	1	970
POA3934	0	754
POA3934	1	17033
POA3936	0	695
POA3936	1	9914
POA3937	0	155
POA3937	1	1299
POA3938	0	111
POA3938	1	2516
POA3939	0	1098
POA3939	1	13213
POA3940	0	754
POA3940	1	4148
POA3941	0	896
POA3941	1	10885
POA3942	0	289
POA3942	1	1900
POA3943	0	267
POA3943	1	1258
POA3944	0	47
POA3944	1	341
POA3945	0	42
POA3945	1	922
POA3946	0	10
POA3946	1	173
POA3950	0	347
POA3950	1	4280
POA3951	0	67
POA3951	1	905
POA3953	0	539
POA3953	1	6990
POA3954	0	13
POA3954	1	374
POA3956	0	515
POA3956	1	2307
POA3957	0	17
POA3957	1	263
POA3958	0	13
POA3958	1	238
POA3959	0	99
POA3959	1	996
POA3960	0	246
POA3960	1	2111
POA3962	0	39
POA3962	1	851
POA3964	1	121
POA3965	0	19
POA3965	1	174
POA3966	0	26
POA3966	1	467
POA3967	0	8
POA3967	1	107
POA3971	0	336
POA3971	1	3560
POA3975	0	863
POA3975	1	14301
POA3976	0	1379
POA3976	1	23999
POA3977	0	4202
POA3977	1	87997
POA3978	0	465
POA3978	1	10097
POA3979	0	18
POA3979	1	291
POA3980	0	214
POA3980	1	3072
POA3981	0	422
POA3981	1	4402
POA3984	0	337
POA3984	1	4740
POA3987	0	85
POA3987	1	1421
POA3988	0	51
POA3988	1	908
POA3990	1	100
POA3991	0	20
POA3991	1	343
POA3992	0	47
POA3992	1	893
POA3995	0	811
POA3995	1	9050
POA3996	0	563
POA3996	1	4797
POA4000	0	8484
POA4000	1	13437
POA4005	0	2683
POA4005	1	14641
POA4006	0	3899
POA4006	1	11779
POA4007	0	1683
POA4007	1	11238
POA4008	0	118
POA4008	1	248
POA4010	0	245
POA4010	1	2076
POA4011	0	1209
POA4011	1	13730
POA4012	0	959
POA4012	1	20351
POA4013	0	251
POA4013	1	4258
POA4014	0	631
POA4014	1	11014
POA4017	0	1787
POA4017	1	34490
POA4018	0	648
POA4018	1	11398
POA4019	0	1087
POA4019	1	18823
POA4020	0	1899
POA4020	1	20134
POA4021	0	566
POA4021	1	9115
POA4022	0	711
POA4022	1	6390
POA4025	0	657
POA4025	1	121
POA4029	0	768
POA4030	0	1102
POA4030	1	15210
POA4031	0	620
POA4031	1	12594
POA4032	0	1914
POA4032	1	14608
POA4034	0	1977
POA4034	1	42048
POA4035	0	607
POA4035	1	23202
POA4036	0	251
POA4036	1	6206
POA4037	0	150
POA4037	1	7652
POA4051	0	1965
POA4051	1	24830
POA4053	0	1580
POA4053	1	41615
POA4054	0	329
POA4054	1	13081
POA4055	0	554
POA4055	1	19642
POA4059	0	1450
POA4059	1	11710
POA4060	0	613
POA4060	1	12115
POA4061	0	527
POA4061	1	15845
POA4064	0	787
POA4064	1	9830
POA4065	0	410
POA4065	1	8818
POA4066	0	2307
POA4066	1	14667
POA4067	0	980
POA4067	1	9247
POA4068	0	1130
POA4068	1	21895
POA4069	0	1178
POA4069	1	31669
POA4070	0	280
POA4070	1	11150
POA4072	0	2564
POA4072	1	10
POA4073	0	465
POA4073	1	8550
POA4074	0	563
POA4074	1	22730
POA4075	0	1284
POA4075	1	21687
POA4076	0	3565
POA4076	1	4534
POA4077	0	2436
POA4077	1	28130
POA4078	0	1033
POA4078	1	24470
POA4101	0	4668
POA4101	1	19344
POA4102	0	1676
POA4102	1	6648
POA4103	0	952
POA4103	1	13113
POA4104	0	533
POA4104	1	5826
POA4105	0	621
POA4105	1	12404
POA4106	0	189
POA4106	1	1407
POA4107	0	416
POA4107	1	5784
POA4108	0	584
POA4108	1	5527
POA4109	0	1834
POA4109	1	35328
POA4110	0	740
POA4110	1	10092
POA4111	0	469
POA4111	1	711
POA4112	0	209
POA4112	1	7835
POA4113	0	1335
POA4113	1	28468
POA4114	0	2051
POA4114	1	26785
POA4115	0	671
POA4115	1	18372
POA4116	0	1036
POA4116	1	24638
POA4117	0	74
POA4117	1	1279
POA4118	0	1480
POA4118	1	28759
POA4119	0	239
POA4119	1	6044
POA4120	0	933
POA4120	1	8263
POA4121	0	1268
POA4121	1	23550
POA4122	0	2457
POA4122	1	40711
POA4123	0	599
POA4123	1	17662
POA4124	0	917
POA4124	1	18485
POA4125	0	298
POA4125	1	6709
POA4127	0	1477
POA4127	1	24712
POA4128	0	669
POA4128	1	15544
POA4129	0	185
POA4129	1	6038
POA4130	0	339
POA4130	1	8016
POA4131	0	1016
POA4131	1	9477
POA4132	0	2167
POA4132	1	23819
POA4133	0	1127
POA4133	1	16402
POA4151	0	967
POA4151	1	14995
POA4152	0	1819
POA4152	1	42061
POA4153	0	124
POA4153	1	4235
POA4154	0	310
POA4154	1	10494
POA4155	0	63
POA4155	1	1343
POA4156	0	63
POA4156	1	3008
POA4157	0	522
POA4157	1	18177
POA4158	0	135
POA4158	1	3568
POA4159	0	615
POA4159	1	13573
POA4160	0	505
POA4160	1	17211
POA4161	0	573
POA4161	1	15466
POA4163	0	889
POA4163	1	13651
POA4164	0	541
POA4164	1	13935
POA4165	0	1558
POA4165	1	34461
POA4169	0	2136
POA4169	1	11999
POA4170	0	1329
POA4170	1	22586
POA4171	0	928
POA4171	1	14258
POA4172	0	219
POA4172	1	3971
POA4173	0	280
POA4173	1	7767
POA4174	0	96
POA4174	1	2245
POA4178	0	1328
