POA_CODE_2016	Age	Sex	Volunteer	adults
POA4492	85+	M	0	3
POA4493	55-64	F	0	3
POA4493	75-84	M	0	3
POA4494	15-19	F	0	3
POA4494	25-34	F	0	7
POA4494	25-34	M	0	16
POA4494	35-44	F	0	6
POA4494	35-44	F	1	3
POA4494	35-44	M	0	5
POA4494	35-44	M	1	3
POA4494	45-54	F	0	3
POA4494	45-54	F	1	3
POA4494	45-54	M	0	8
POA4494	45-54	M	1	3
POA4494	55-64	M		3
POA4494	55-64	M	0	3
POA4494	55-64	M	1	6
POA4494	65-74	F	0	3
POA4494	65-74	M	0	4
POA4496	15-19	F	0	3
POA4496	15-19	M	0	3
POA4496	15-19	M	1	3
POA4496	20-24	F	0	4
POA4496	20-24	M	0	3
POA4496	20-24	M	1	3
POA4496	25-34	F		3
POA4496	25-34	F	0	10
POA4496	25-34	F	1	3
POA4496	25-34	M	0	12
POA4496	25-34	M	1	4
POA4496	35-44	F	0	4
POA4496	35-44	F	1	17
POA4496	35-44	M	0	11
POA4496	35-44	M	1	8
POA4496	45-54	F		4
POA4496	45-54	F	0	8
POA4496	45-54	F	1	5
POA4496	45-54	M		3
POA4496	45-54	M	0	17
POA4496	45-54	M	1	4
POA4496	55-64	F	0	10
POA4496	55-64	M	0	9
POA4496	55-64	M	1	5
POA4496	65-74	F	0	8
POA4496	65-74	M	0	11
POA4496	65-74	M	1	4
POA4496	75-84	M	0	4
POA4497	15-19	F	0	3
POA4497	15-19	F	1	7
POA4497	15-19	M	0	3
POA4497	15-19	M	1	9
POA4497	20-24	F	0	3
POA4497	20-24	M	0	4
POA4497	25-34	F	0	6
POA4497	25-34	F	1	5
POA4497	25-34	M		3
POA4497	25-34	M	0	11
POA4497	35-44	F		4
POA4497	35-44	F	0	9
POA4497	35-44	F	1	12
POA4497	35-44	M		4
POA4497	35-44	M	0	13
POA4497	35-44	M	1	7
POA4497	45-54	F		4
POA4497	45-54	F	0	6
POA4497	45-54	F	1	18
POA4497	45-54	M		4
POA4497	45-54	M	0	14
POA4497	45-54	M	1	13
POA4497	55-64	F	0	14
POA4497	55-64	F	1	3
POA4497	55-64	M		4
POA4497	55-64	M	0	17
POA4497	55-64	M	1	4
POA4497	65-74	F		3
POA4497	65-74	F	0	6
POA4497	65-74	F	1	8
POA4497	65-74	M	0	16
POA4497	65-74	M	1	3
POA4497	75-84	F		3
POA4497	75-84	F	0	3
POA4497	75-84	F	1	3
POA4497	75-84	M		3
POA4497	75-84	M	1	3
POA4497	85+	F	0	3
POA4498	15-19	F		3
POA4498	15-19	F	0	3
POA4498	15-19	F	1	3
POA4498	15-19	M	0	3
POA4498	15-19	M	1	3
POA4498	20-24	F	0	9
POA4498	20-24	M	0	3
POA4498	25-34	F	0	6
POA4498	25-34	F	1	3
POA4498	25-34	M	0	7
POA4498	25-34	M	1	4
POA4498	35-44	F		3
POA4498	35-44	F	0	10
POA4498	35-44	F	1	11
POA4498	35-44	M	0	12
POA4498	35-44	M	1	6
POA4498	45-54	F	0	14
POA4498	45-54	F	1	3
POA4498	45-54	M		3
POA4498	45-54	M	0	18
POA4498	45-54	M	1	3
POA4498	55-64	F		3
POA4498	55-64	F	0	6
POA4498	55-64	M		3
POA4498	55-64	M	0	11
POA4498	65-74	F	0	3
POA4498	65-74	F	1	3
POA4498	65-74	M	0	4
POA4500	15-19	F		75
POA4500	15-19	F	0	998
POA4500	15-19	F	1	334
POA4500	15-19	M		72
POA4500	15-19	M	0	1175
POA4500	15-19	M	1	249
POA4500	20-24	F		68
POA4500	20-24	F	0	1124
POA4500	20-24	F	1	273
POA4500	20-24	M		81
POA4500	20-24	M	0	1143
POA4500	20-24	M	1	186
POA4500	25-34	F		119
POA4500	25-34	F	0	2527
POA4500	25-34	F	1	533
POA4500	25-34	M		162
POA4500	25-34	M	0	2487
POA4500	25-34	M	1	361
POA4500	35-44	F		106
POA4500	35-44	F	0	2236
POA4500	35-44	F	1	760
POA4500	35-44	M		138
POA4500	35-44	M	0	2430
POA4500	35-44	M	1	521
POA4500	45-54	F		120
POA4500	45-54	F	0	2128
POA4500	45-54	F	1	662
POA4500	45-54	M		119
POA4500	45-54	M	0	2058
POA4500	45-54	M	1	481
POA4500	55-64	F		105
POA4500	55-64	F	0	1834
POA4500	55-64	F	1	471
POA4500	55-64	M		110
POA4500	55-64	M	0	1778
POA4500	55-64	M	1	362
POA4500	65-74	F		101
POA4500	65-74	F	0	1133
POA4500	65-74	F	1	339
POA4500	65-74	M		91
POA4500	65-74	M	0	1122
POA4500	65-74	M	1	284
POA4500	75-84	F		81
POA4500	75-84	F	0	438
POA4500	75-84	F	1	75
POA4500	75-84	M		65
POA4500	75-84	M	0	383
POA4500	75-84	M	1	81
POA4500	85+	F		71
POA4500	85+	F	0	162
POA4500	85+	F	1	10
POA4500	85+	M		39
POA4500	85+	M	0	102
POA4500	85+	M	1	5
POA4501	15-19	F		9
POA4501	15-19	F	0	125
POA4501	15-19	F	1	27
POA4501	15-19	M		20
POA4501	15-19	M	0	167
POA4501	15-19	M	1	30
POA4501	20-24	F		10
POA4501	20-24	F	0	150
POA4501	20-24	F	1	23
POA4501	20-24	M		10
POA4501	20-24	M	0	174
POA4501	20-24	M	1	16
POA4501	25-34	F		34
POA4501	25-34	F	0	327
POA4501	25-34	F	1	69
POA4501	25-34	M		28
POA4501	25-34	M	0	332
POA4501	25-34	M	1	46
POA4501	35-44	F		20
POA4501	35-44	F	0	265
POA4501	35-44	F	1	100
POA4501	35-44	M		27
POA4501	35-44	M	0	295
POA4501	35-44	M	1	64
POA4501	45-54	F		27
POA4501	45-54	F	0	304
POA4501	45-54	F	1	62
POA4501	45-54	M		28
POA4501	45-54	M	0	276
POA4501	45-54	M	1	48
POA4501	55-64	F		20
POA4501	55-64	F	0	227
POA4501	55-64	F	1	57
POA4501	55-64	M		15
POA4501	55-64	M	0	222
POA4501	55-64	M	1	45
POA4501	65-74	F		22
POA4501	65-74	F	0	192
POA4501	65-74	F	1	63
POA4501	65-74	M		22
POA4501	65-74	M	0	186
POA4501	65-74	M	1	36
POA4501	75-84	F		26
POA4501	75-84	F	0	97
POA4501	75-84	F	1	19
POA4501	75-84	M		18
POA4501	75-84	M	0	86
POA4501	75-84	M	1	15
POA4501	85+	F		38
POA4501	85+	F	0	40
POA4501	85+	F	1	7
POA4501	85+	M		9
POA4501	85+	M	0	23
POA4502	15-19	F		15
POA4502	15-19	F	0	190
POA4502	15-19	F	1	57
POA4502	15-19	M		18
POA4502	15-19	M	0	211
POA4502	15-19	M	1	51
POA4502	20-24	F		13
POA4502	20-24	F	0	185
POA4502	20-24	F	1	52
POA4502	20-24	M		15
POA4502	20-24	M	0	191
POA4502	20-24	M	1	42
POA4502	25-34	F		31
POA4502	25-34	F	0	418
POA4502	25-34	F	1	115
POA4502	25-34	M		29
POA4502	25-34	M	0	445
POA4502	25-34	M	1	75
POA4502	35-44	F		26
POA4502	35-44	F	0	488
POA4502	35-44	F	1	178
POA4502	35-44	M		29
POA4502	35-44	M	0	472
POA4502	35-44	M	1	141
POA4502	45-54	F		27
POA4502	45-54	F	0	451
POA4502	45-54	F	1	156
POA4502	45-54	M		31
POA4502	45-54	M	0	464
POA4502	45-54	M	1	98
POA4502	55-64	F		21
POA4502	55-64	F	0	422
POA4502	55-64	F	1	123
POA4502	55-64	M		28
POA4502	55-64	M	0	386
POA4502	55-64	M	1	117
POA4502	65-74	F		22
POA4502	65-74	F	0	225
POA4502	65-74	F	1	89
POA4502	65-74	M		18
POA4502	65-74	M	0	224
POA4502	65-74	M	1	80
POA4502	75-84	F		11
POA4502	75-84	F	0	86
POA4502	75-84	F	1	12
POA4502	75-84	M		12
POA4502	75-84	M	0	70
POA4502	75-84	M	1	21
POA4502	85+	F		8
POA4502	85+	F	0	26
POA4502	85+	M		5
POA4502	85+	M	0	21
POA4503	15-19	F		86
POA4503	15-19	F	0	941
POA4503	15-19	F	1	263
POA4503	15-19	M		74
POA4503	15-19	M	0	957
POA4503	15-19	M	1	198
POA4503	20-24	F		105
POA4503	20-24	F	0	1397
POA4503	20-24	F	1	219
POA4503	20-24	M		118
POA4503	20-24	M	0	1331
POA4503	20-24	M	1	148
POA4503	25-34	F		246
POA4503	25-34	F	0	2988
POA4503	25-34	F	1	583
POA4503	25-34	M		237
POA4503	25-34	M	0	2896
POA4503	25-34	M	1	347
POA4503	35-44	F		142
POA4503	35-44	F	0	2259
POA4503	35-44	F	1	667
POA4503	35-44	M		175
POA4503	35-44	M	0	2358
POA4503	35-44	M	1	424
POA4503	45-54	F		134
POA4503	45-54	F	0	2024
POA4503	45-54	F	1	504
POA4503	45-54	M		168
POA4503	45-54	M	0	1953
POA4503	45-54	M	1	380
POA4503	55-64	F		125
POA4503	55-64	F	0	1713
POA4503	55-64	F	1	370
POA4503	55-64	M		97
POA4503	55-64	M	0	1684
POA4503	55-64	M	1	294
POA4503	65-74	F		126
POA4503	65-74	F	0	1198
POA4503	65-74	F	1	306
POA4503	65-74	M		121
POA4503	65-74	M	0	1116
POA4503	65-74	M	1	253
POA4503	75-84	F		77
POA4503	75-84	F	0	532
POA4503	75-84	F	1	99
POA4503	75-84	M		73
POA4503	75-84	M	0	439
POA4503	75-84	M	1	95
POA4503	85+	F		99
POA4503	85+	F	0	285
POA4503	85+	F	1	10
POA4503	85+	M		49
POA4503	85+	M	0	147
POA4503	85+	M	1	9
POA4504	15-19	F		31
POA4504	15-19	F	0	607
POA4504	15-19	F	1	138
POA4504	15-19	M		42
POA4504	15-19	M	0	635
POA4504	15-19	M	1	133
POA4504	20-24	F		23
POA4504	20-24	F	0	421
POA4504	20-24	F	1	101
POA4504	20-24	M		21
POA4504	20-24	M	0	408
POA4504	20-24	M	1	86
POA4504	25-34	F		57
POA4504	25-34	F	0	926
POA4504	25-34	F	1	190
POA4504	25-34	M		55
POA4504	25-34	M	0	907
POA4504	25-34	M	1	115
POA4504	35-44	F		76
POA4504	35-44	F	0	1177
POA4504	35-44	F	1	412
POA4504	35-44	M		66
POA4504	35-44	M	0	1094
POA4504	35-44	M	1	271
POA4504	45-54	F		56
POA4504	45-54	F	0	1040
POA4504	45-54	F	1	260
POA4504	45-54	M		66
POA4504	45-54	M	0	1032
POA4504	45-54	M	1	218
POA4504	55-64	F		40
POA4504	55-64	F	0	629
POA4504	55-64	F	1	133
POA4504	55-64	M		35
POA4504	55-64	M	0	647
POA4504	55-64	M	1	118
POA4504	65-74	F		25
POA4504	65-74	F	0	329
POA4504	65-74	F	1	118
POA4504	65-74	M		35
POA4504	65-74	M	0	370
POA4504	65-74	M	1	91
POA4504	75-84	F		10
POA4504	75-84	F	0	120
POA4504	75-84	F	1	19
POA4504	75-84	M		12
POA4504	75-84	M	0	104
POA4504	75-84	M	1	32
POA4504	85+	F		4
POA4504	85+	F	0	37
POA4504	85+	M		3
POA4504	85+	M	0	28
POA4504	85+	M	1	3
POA4505	15-19	F		44
POA4505	15-19	F	0	522
POA4505	15-19	F	1	125
POA4505	15-19	M		44
POA4505	15-19	M	0	561
POA4505	15-19	M	1	147
POA4505	20-24	F		41
POA4505	20-24	F	0	527
POA4505	20-24	F	1	97
POA4505	20-24	M		29
POA4505	20-24	M	0	626
POA4505	20-24	M	1	80
POA4505	25-34	F		61
POA4505	25-34	F	0	873
POA4505	25-34	F	1	171
POA4505	25-34	M		47
POA4505	25-34	M	0	890
POA4505	25-34	M	1	97
POA4505	35-44	F		71
POA4505	35-44	F	0	933
POA4505	35-44	F	1	333
POA4505	35-44	M		65
POA4505	35-44	M	0	999
POA4505	35-44	M	1	207
POA4505	45-54	F		81
POA4505	45-54	F	0	1132
POA4505	45-54	F	1	302
POA4505	45-54	M		88
POA4505	45-54	M	0	1113
POA4505	45-54	M	1	226
POA4505	55-64	F		66
POA4505	55-64	F	0	995
POA4505	55-64	F	1	242
POA4505	55-64	M		66
POA4505	55-64	M	0	995
POA4505	55-64	M	1	157
POA4505	65-74	F		88
POA4505	65-74	F	0	810
POA4505	65-74	F	1	200
POA4505	65-74	M		82
POA4505	65-74	M	0	749
POA4505	65-74	M	1	157
POA4505	75-84	F		69
POA4505	75-84	F	0	406
POA4505	75-84	F	1	64
POA4505	75-84	M		62
POA4505	75-84	M	0	364
POA4505	75-84	M	1	61
POA4505	85+	F		38
POA4505	85+	F	0	162
POA4505	85+	F	1	3
POA4505	85+	M		26
POA4505	85+	M	0	106
POA4505	85+	M	1	4
POA4506	15-19	F		53
POA4506	15-19	F	0	592
POA4506	15-19	F	1	137
POA4506	15-19	M		66
POA4506	15-19	M	0	611
POA4506	15-19	M	1	93
POA4506	20-24	F		76
POA4506	20-24	F	0	722
POA4506	20-24	F	1	100
POA4506	20-24	M		66
POA4506	20-24	M	0	706
POA4506	20-24	M	1	60
POA4506	25-34	F		110
POA4506	25-34	F	0	1310
POA4506	25-34	F	1	213
POA4506	25-34	M		119
POA4506	25-34	M	0	1300
POA4506	25-34	M	1	140
POA4506	35-44	F		80
POA4506	35-44	F	0	968
POA4506	35-44	F	1	283
POA4506	35-44	M		78
POA4506	35-44	M	0	1004
POA4506	35-44	M	1	147
POA4506	45-54	F		78
POA4506	45-54	F	0	1181
POA4506	45-54	F	1	275
POA4506	45-54	M		80
POA4506	45-54	M	0	1079
POA4506	45-54	M	1	159
POA4506	55-64	F		98
POA4506	55-64	F	0	959
POA4506	55-64	F	1	227
POA4506	55-64	M		78
POA4506	55-64	M	0	930
POA4506	55-64	M	1	148
POA4506	65-74	F		68
POA4506	65-74	F	0	624
POA4506	65-74	F	1	152
POA4506	65-74	M		79
POA4506	65-74	M	0	604
POA4506	65-74	M	1	111
POA4506	75-84	F		56
POA4506	75-84	F	0	241
POA4506	75-84	F	1	43
POA4506	75-84	M		38
POA4506	75-84	M	0	228
POA4506	75-84	M	1	43
POA4506	85+	F		37
POA4506	85+	F	0	71
POA4506	85+	M		29
POA4506	85+	M	0	55
POA4506	85+	M	1	5
POA4507	15-19	F		27
POA4507	15-19	F	0	277
POA4507	15-19	F	1	42
POA4507	15-19	M		25
POA4507	15-19	M	0	325
POA4507	15-19	M	1	26
POA4507	20-24	F		12
POA4507	20-24	F	0	214
POA4507	20-24	F	1	29
POA4507	20-24	M		19
POA4507	20-24	M	0	243
POA4507	20-24	M	1	31
POA4507	25-34	F		33
POA4507	25-34	F	0	372
POA4507	25-34	F	1	91
POA4507	25-34	M		44
POA4507	25-34	M	0	369
POA4507	25-34	M	1	48
POA4507	35-44	F		34
POA4507	35-44	F	0	541
POA4507	35-44	F	1	161
POA4507	35-44	M		49
POA4507	35-44	M	0	514
POA4507	35-44	M	1	98
POA4507	45-54	F		73
POA4507	45-54	F	0	849
POA4507	45-54	F	1	214
POA4507	45-54	M		53
POA4507	45-54	M	0	777
POA4507	45-54	M	1	134
POA4507	55-64	F		111
POA4507	55-64	F	0	1246
POA4507	55-64	F	1	342
POA4507	55-64	M		103
POA4507	55-64	M	0	1091
POA4507	55-64	M	1	217
POA4507	65-74	F		177
POA4507	65-74	F	0	1498
POA4507	65-74	F	1	505
POA4507	65-74	M		159
POA4507	65-74	M	0	1427
POA4507	65-74	M	1	386
POA4507	75-84	F		179
POA4507	75-84	F	0	780
POA4507	75-84	F	1	230
POA4507	75-84	M		140
POA4507	75-84	M	0	830
POA4507	75-84	M	1	172
POA4507	85+	F		167
POA4507	85+	F	0	315
POA4507	85+	F	1	28
POA4507	85+	M		85
POA4507	85+	M	0	245
POA4507	85+	M	1	29
POA4508	15-19	F		62
POA4508	15-19	F	0	506
POA4508	15-19	F	1	81
POA4508	15-19	M		75
POA4508	15-19	M	0	561
POA4508	15-19	M	1	76
POA4508	20-24	F		53
POA4508	20-24	F	0	500
POA4508	20-24	F	1	89
POA4508	20-24	M		53
POA4508	20-24	M	0	508
POA4508	20-24	M	1	60
POA4508	25-34	F		93
POA4508	25-34	F	0	914
POA4508	25-34	F	1	189
POA4508	25-34	M		92
POA4508	25-34	M	0	865
POA4508	25-34	M	1	118
POA4508	35-44	F		102
POA4508	35-44	F	0	983
POA4508	35-44	F	1	246
POA4508	35-44	M		113
POA4508	35-44	M	0	966
POA4508	35-44	M	1	128
POA4508	45-54	F		112
POA4508	45-54	F	0	1058
POA4508	45-54	F	1	202
POA4508	45-54	M		99
POA4508	45-54	M	0	1048
POA4508	45-54	M	1	148
POA4508	55-64	F		86
POA4508	55-64	F	0	927
POA4508	55-64	F	1	183
POA4508	55-64	M		93
POA4508	55-64	M	0	864
POA4508	55-64	M	1	134
POA4508	65-74	F		89
POA4508	65-74	F	0	688
POA4508	65-74	F	1	150
POA4508	65-74	M		80
POA4508	65-74	M	0	679
POA4508	65-74	M	1	107
POA4508	75-84	F		128
POA4508	75-84	F	0	349
POA4508	75-84	F	1	68
POA4508	75-84	M		81
POA4508	75-84	M	0	301
POA4508	75-84	M	1	53
POA4508	85+	F		120
POA4508	85+	F	0	94
POA4508	85+	F	1	12
POA4508	85+	M		62
POA4508	85+	M	0	89
POA4508	85+	M	1	9
POA4509	15-19	F		56
POA4509	15-19	F	0	774
POA4509	15-19	F	1	189
POA4509	15-19	M		46
POA4509	15-19	M	0	829
POA4509	15-19	M	1	155
POA4509	20-24	F		45
POA4509	20-24	F	0	756
POA4509	20-24	F	1	108
POA4509	20-24	M		39
POA4509	20-24	M	0	736
POA4509	20-24	M	1	87
POA4509	25-34	F		152
POA4509	25-34	F	0	2036
POA4509	25-34	F	1	334
POA4509	25-34	M		157
POA4509	25-34	M	0	1728
POA4509	25-34	M	1	229
POA4509	35-44	F		128
POA4509	35-44	F	0	2094
POA4509	35-44	F	1	574
POA4509	35-44	M		157
POA4509	35-44	M	0	1977
POA4509	35-44	M	1	365
POA4509	45-54	F		90
POA4509	45-54	F	0	1450
POA4509	45-54	F	1	325
POA4509	45-54	M		107
POA4509	45-54	M	0	1494
POA4509	45-54	M	1	291
POA4509	55-64	F		43
POA4509	55-64	F	0	802
POA4509	55-64	F	1	161
POA4509	55-64	M		52
POA4509	55-64	M	0	728
POA4509	55-64	M	1	130
POA4509	65-74	F		44
POA4509	65-74	F	0	588
POA4509	65-74	F	1	178
POA4509	65-74	M		32
POA4509	65-74	M	0	513
POA4509	65-74	M	1	113
POA4509	75-84	F		40
POA4509	75-84	F	0	264
POA4509	75-84	F	1	48
POA4509	75-84	M		25
POA4509	75-84	M	0	222
POA4509	75-84	M	1	59
POA4509	85+	F		16
POA4509	85+	F	0	191
POA4509	85+	F	1	9
POA4509	85+	M		10
POA4509	85+	M	0	91
POA4509	85+	M	1	6
POA4510	15-19	F		131
POA4510	15-19	F	0	1147
POA4510	15-19	F	1	271
POA4510	15-19	M		142
POA4510	15-19	M	0	1202
POA4510	15-19	M	1	151
POA4510	20-24	F		118
POA4510	20-24	F	0	1352
POA4510	20-24	F	1	207
POA4510	20-24	M		126
POA4510	20-24	M	0	1283
POA4510	20-24	M	1	110
POA4510	25-34	F		246
POA4510	25-34	F	0	2637
POA4510	25-34	F	1	538
POA4510	25-34	M		254
POA4510	25-34	M	0	2596
POA4510	25-34	M	1	306
POA4510	35-44	F		224
POA4510	35-44	F	0	2134
POA4510	35-44	F	1	589
POA4510	35-44	M		208
POA4510	35-44	M	0	2225
POA4510	35-44	M	1	340
POA4510	45-54	F		187
POA4510	45-54	F	0	2265
POA4510	45-54	F	1	531
POA4510	45-54	M		205
POA4510	45-54	M	0	2226
POA4510	45-54	M	1	349
POA4510	55-64	F		248
POA4510	55-64	F	0	2152
POA4510	55-64	F	1	509
POA4510	55-64	M		265
POA4510	55-64	M	0	2073
POA4510	55-64	M	1	361
POA4510	65-74	F		248
POA4510	65-74	F	0	1742
POA4510	65-74	F	1	487
POA4510	65-74	M		243
POA4510	65-74	M	0	1768
POA4510	65-74	M	1	362
POA4510	75-84	F		237
POA4510	75-84	F	0	820
POA4510	75-84	F	1	126
POA4510	75-84	M		183
POA4510	75-84	M	0	798
POA4510	75-84	M	1	142
POA4510	85+	F		279
POA4510	85+	F	0	314
POA4510	85+	F	1	24
POA4510	85+	M		145
POA4510	85+	M	0	248
POA4510	85+	M	1	17
POA4511	15-19	F		22
POA4511	15-19	F	0	176
POA4511	15-19	F	1	44
POA4511	15-19	M		24
POA4511	15-19	M	0	209
POA4511	15-19	M	1	38
POA4511	20-24	F		10
POA4511	20-24	F	0	140
POA4511	20-24	F	1	20
POA4511	20-24	M		18
POA4511	20-24	M	0	158
POA4511	20-24	M	1	18
POA4511	25-34	F		37
POA4511	25-34	F	0	307
POA4511	25-34	F	1	57
POA4511	25-34	M		31
POA4511	25-34	M	0	307
POA4511	25-34	M	1	41
POA4511	35-44	F		27
POA4511	35-44	F	0	355
POA4511	35-44	F	1	134
POA4511	35-44	M		33
POA4511	35-44	M	0	342
POA4511	35-44	M	1	66
POA4511	45-54	F		41
POA4511	45-54	F	0	443
POA4511	45-54	F	1	105
POA4511	45-54	M		46
POA4511	45-54	M	0	428
POA4511	45-54	M	1	70
POA4511	55-64	F		45
POA4511	55-64	F	0	528
POA4511	55-64	F	1	122
POA4511	55-64	M		50
POA4511	55-64	M	0	469
POA4511	55-64	M	1	78
POA4511	65-74	F		73
POA4511	65-74	F	0	530
POA4511	65-74	F	1	169
POA4511	65-74	M		68
POA4511	65-74	M	0	570
POA4511	65-74	M	1	128
POA4511	75-84	F		39
POA4511	75-84	F	0	232
POA4511	75-84	F	1	58
POA4511	75-84	M		41
POA4511	75-84	M	0	286
POA4511	75-84	M	1	44
POA4511	85+	F		17
POA4511	85+	F	0	50
POA4511	85+	F	1	13
POA4511	85+	M		19
POA4511	85+	M	0	60
POA4512	15-19	F		17
POA4512	15-19	F	0	100
POA4512	15-19	F	1	24
POA4512	15-19	M		12
POA4512	15-19	M	0	92
POA4512	15-19	M	1	26
POA4512	20-24	F		10
POA4512	20-24	F	0	66
POA4512	20-24	F	1	17
POA4512	20-24	M		11
POA4512	20-24	M	0	73
POA4512	20-24	M	1	16
POA4512	25-34	F		12
POA4512	25-34	F	0	132
POA4512	25-34	F	1	36
POA4512	25-34	M		9
POA4512	25-34	M	0	123
POA4512	25-34	M	1	24
POA4512	35-44	F		24
POA4512	35-44	F	0	157
POA4512	35-44	F	1	61
POA4512	35-44	M		17
POA4512	35-44	M	0	173
POA4512	35-44	M	1	40
POA4512	45-54	F		30
POA4512	45-54	F	0	198
POA4512	45-54	F	1	63
POA4512	45-54	M		36
POA4512	45-54	M	0	201
POA4512	45-54	M	1	34
POA4512	55-64	F		21
POA4512	55-64	F	0	163
POA4512	55-64	F	1	30
POA4512	55-64	M		48
POA4512	55-64	M	0	174
POA4512	55-64	M	1	27
POA4512	65-74	F		17
POA4512	65-74	F	0	101
POA4512	65-74	F	1	45
POA4512	65-74	M		27
POA4512	65-74	M	0	133
POA4512	65-74	M	1	45
POA4512	75-84	F		8
POA4512	75-84	F	0	43
POA4512	75-84	F	1	4
POA4512	75-84	M		4
POA4512	75-84	M	0	31
POA4512	75-84	M	1	5
POA4512	85+	F		3
POA4512	85+	F	0	12
POA4512	85+	M	0	12
POA4514	15-19	F		34
POA4514	15-19	F	0	134
POA4514	15-19	F	1	38
POA4514	15-19	M		68
POA4514	15-19	M	0	135
POA4514	15-19	M	1	27
POA4514	20-24	F		19
POA4514	20-24	F	0	113
POA4514	20-24	F	1	16
POA4514	20-24	M		206
POA4514	20-24	M	0	133
POA4514	20-24	M	1	17
POA4514	25-34	F		33
POA4514	25-34	F	0	236
POA4514	25-34	F	1	73
POA4514	25-34	M		389
POA4514	25-34	M	0	234
POA4514	25-34	M	1	47
POA4514	35-44	F		49
POA4514	35-44	F	0	256
POA4514	35-44	F	1	130
POA4514	35-44	M		300
POA4514	35-44	M	0	280
POA4514	35-44	M	1	57
POA4514	45-54	F		47
POA4514	45-54	F	0	352
POA4514	45-54	F	1	111
POA4514	45-54	M		112
POA4514	45-54	M	0	359
POA4514	45-54	M	1	68
POA4514	55-64	F		48
POA4514	55-64	F	0	312
POA4514	55-64	F	1	98
POA4514	55-64	M		73
POA4514	55-64	M	0	353
POA4514	55-64	M	1	77
POA4514	65-74	F		34
POA4514	65-74	F	0	225
POA4514	65-74	F	1	86
POA4514	65-74	M		52
POA4514	65-74	M	0	266
POA4514	65-74	M	1	87
POA4514	75-84	F		20
POA4514	75-84	F	0	91
POA4514	75-84	F	1	20
POA4514	75-84	M		25
POA4514	75-84	M	0	119
POA4514	75-84	M	1	22
POA4514	85+	F		11
POA4514	85+	F	0	60
POA4514	85+	M		11
POA4514	85+	M	0	35
POA4515	15-19	F		14
POA4515	15-19	F	0	84
POA4515	15-19	F	1	15
POA4515	15-19	M		24
POA4515	15-19	M	0	78
POA4515	15-19	M	1	16
POA4515	20-24	F		4
POA4515	20-24	F	0	62
POA4515	20-24	F	1	13
POA4515	20-24	M		3
POA4515	20-24	M	0	78
POA4515	20-24	M	1	14
POA4515	25-34	F		24
POA4515	25-34	F	0	160
POA4515	25-34	F	1	32
POA4515	25-34	M		14
POA4515	25-34	M	0	214
POA4515	25-34	M	1	33
POA4515	35-44	F		21
POA4515	35-44	F	0	151
POA4515	35-44	F	1	55
POA4515	35-44	M		30
POA4515	35-44	M	0	197
POA4515	35-44	M	1	36
POA4515	45-54	F		18
POA4515	45-54	F	0	197
POA4515	45-54	F	1	60
POA4515	45-54	M		28
POA4515	45-54	M	0	194
POA4515	45-54	M	1	40
POA4515	55-64	F		23
POA4515	55-64	F	0	177
POA4515	55-64	F	1	96
POA4515	55-64	M		21
POA4515	55-64	M	0	182
POA4515	55-64	M	1	64
POA4515	65-74	F		27
POA4515	65-74	F	0	158
POA4515	65-74	F	1	77
POA4515	65-74	M		36
POA4515	65-74	M	0	160
POA4515	65-74	M	1	77
POA4515	75-84	F		16
POA4515	75-84	F	0	66
POA4515	75-84	F	1	18
POA4515	75-84	M		12
POA4515	75-84	M	0	81
POA4515	75-84	M	1	24
POA4515	85+	F		3
POA4515	85+	F	0	40
POA4515	85+	M	0	25
POA4516	15-19	F		8
POA4516	15-19	F	0	124
POA4516	15-19	F	1	28
POA4516	15-19	M		14
POA4516	15-19	M	0	157
POA4516	15-19	M	1	32
POA4516	20-24	F		10
POA4516	20-24	F	0	78
POA4516	20-24	F	1	16
POA4516	20-24	M		4
POA4516	20-24	M	0	96
POA4516	20-24	M	1	10
POA4516	25-34	F		21
POA4516	25-34	F	0	152
POA4516	25-34	F	1	37
POA4516	25-34	M		10
POA4516	25-34	M	0	150
POA4516	25-34	M	1	16
POA4516	35-44	F		13
POA4516	35-44	F	0	203
POA4516	35-44	F	1	78
POA4516	35-44	M		23
POA4516	35-44	M	0	232
POA4516	35-44	M	1	33
POA4516	45-54	F		21
POA4516	45-54	F	0	239
POA4516	45-54	F	1	67
POA4516	45-54	M		24
POA4516	45-54	M	0	270
POA4516	45-54	M	1	48
POA4516	55-64	F		15
POA4516	55-64	F	0	170
POA4516	55-64	F	1	45
POA4516	55-64	M		15
POA4516	55-64	M	0	185
POA4516	55-64	M	1	31
POA4516	65-74	F		8
POA4516	65-74	F	0	128
POA4516	65-74	F	1	31
POA4516	65-74	M		15
POA4516	65-74	M	0	131
POA4516	65-74	M	1	27
POA4516	75-84	F		11
POA4516	75-84	F	0	44
POA4516	75-84	F	1	3
POA4516	75-84	M		8
POA4516	75-84	M	0	47
POA4516	75-84	M	1	7
POA4516	85+	F		5
POA4516	85+	F	0	9
POA4516	85+	M	0	15
POA4517	15-19	F		8
POA4517	15-19	F	0	13
POA4517	15-19	F	1	4
POA4517	15-19	M		6
POA4517	15-19	M	0	18
POA4517	20-24	F		8
POA4517	20-24	F	0	18
POA4517	20-24	F	1	3
POA4517	20-24	M		3
POA4517	20-24	M	0	12
POA4517	20-24	M	1	5
POA4517	25-34	F		7
POA4517	25-34	F	0	37
