POA_CODE_2016	HomeCensusNight	Sex	persons
POA2344	1	F	373
POA2344	1	M	355
POA2345	0	F	13
POA2345	0	M	28
POA2345	1	F	329
POA2345	1	M	352
POA2346	0	F	83
POA2346	0	M	77
POA2346	1	F	1517
POA2346	1	M	1466
POA2347	0	F	68
POA2347	0	M	59
POA2347	1	F	916
POA2347	1	M	891
POA2350	0	F	941
POA2350	0	M	932
POA2350	1	F	12198
POA2350	1	M	11263
POA2351	0	F	45
POA2351	0	M	20
POA2351	1	F	481
POA2351	1	M	436
POA2352	0	F	70
POA2352	0	M	61
POA2352	1	F	1320
POA2352	1	M	1268
POA2353	0	F	31
POA2353	0	M	31
POA2353	1	F	568
POA2353	1	M	495
POA2354	0	F	101
POA2354	0	M	105
POA2354	1	F	1685
POA2354	1	M	1681
POA2355	0	F	18
POA2355	0	M	28
POA2355	1	F	300
POA2355	1	M	310
POA2356	0	F	6
POA2356	0	M	7
POA2356	1	F	77
POA2356	1	M	71
POA2357	0	F	168
POA2357	0	M	153
POA2357	1	F	1992
POA2357	1	M	1849
POA2358	0	F	131
POA2358	0	M	107
POA2358	1	F	1839
POA2358	1	M	1693
POA2359	0	F	17
POA2359	0	M	22
POA2359	1	F	353
POA2359	1	M	343
POA2360	0	F	446
POA2360	0	M	468
POA2360	1	F	7018
POA2360	1	M	6592
POA2361	0	F	24
POA2361	0	M	38
POA2361	1	F	436
POA2361	1	M	417
POA2365	0	F	117
POA2365	0	M	141
POA2365	1	F	1735
POA2365	1	M	1733
POA2369	0	F	32
POA2369	0	M	24
POA2369	1	F	437
POA2369	1	M	432
POA2370	0	F	271
POA2370	0	M	269
POA2370	1	F	3619
POA2370	1	M	3533
POA2371	0	F	41
POA2371	0	M	48
POA2371	1	F	524
POA2371	1	M	551
POA2372	0	F	182
POA2372	0	M	161
POA2372	1	F	2275
POA2372	1	M	2132
POA2379	0	F	7
POA2379	0	M	7
POA2379	1	F	139
POA2379	1	M	156
POA2380	0	F	248
POA2380	0	M	278
POA2380	1	F	5009
POA2380	1	M	4855
POA2381	0	F	34
POA2381	0	M	36
POA2381	1	F	526
POA2381	1	M	598
POA2382	0	F	42
POA2382	0	M	37
POA2382	1	F	607
POA2382	1	M	638
POA2386	0	F	11
POA2386	0	M	27
POA2386	1	F	151
POA2386	1	M	176
POA2387	0	F	11
POA2387	0	M	10
POA2387	1	F	81
POA2387	1	M	95
POA2388	0	F	80
POA2388	0	M	82
POA2388	1	F	1236
POA2388	1	M	1272
POA2390	0	F	242
POA2390	0	M	271
POA2390	1	F	4193
POA2390	1	M	4055
POA2395	0	F	30
POA2395	0	M	37
POA2395	1	F	283
POA2395	1	M	325
POA2396	0	F	18
POA2396	0	M	24
POA2396	1	F	404
POA2396	1	M	409
POA2397	0	F	20
POA2397	0	M	16
POA2397	1	F	159
POA2397	1	M	180
POA2398	0	F	14
POA2398	0	M	8
POA2398	1	F	93
POA2398	1	M	122
POA2399	0	F	26
POA2399	0	M	22
POA2399	1	F	266
POA2399	1	M	284
POA2400	0	F	342
POA2400	0	M	370
POA2400	1	F	4693
POA2400	1	M	4678
POA2401	0	F	4
POA2401	0	M	3
POA2401	1	F	153
POA2401	1	M	163
POA2402	0	F	59
POA2402	0	M	62
POA2402	1	F	822
POA2402	1	M	844
POA2403	0	F	16
POA2403	0	M	22
POA2403	1	F	324
POA2403	1	M	360
POA2404	0	F	61
POA2404	0	M	76
POA2404	1	F	886
POA2404	1	M	810
POA2405	0	F	33
POA2405	0	M	42
POA2405	1	F	203
POA2405	1	M	233
POA2406	0	F	35
POA2406	0	M	46
POA2406	1	F	355
POA2406	1	M	380
POA2408	0	F	19
POA2408	0	M	13
POA2408	1	F	152
POA2408	1	M	189
POA2409	0	F	21
POA2409	0	M	33
POA2409	1	F	492
POA2409	1	M	487
POA2410	0	F	13
POA2410	0	M	18
POA2410	1	F	119
POA2410	1	M	129
POA2411	0	F	11
POA2411	0	M	3
POA2411	1	F	49
POA2411	1	M	54
POA2415	0	F	19
POA2415	0	M	9
POA2415	1	F	178
POA2415	1	M	183
POA2420	0	F	97
POA2420	0	M	144
POA2420	1	F	1931
POA2420	1	M	1850
POA2421	0	F	28
POA2421	0	M	36
POA2421	1	F	881
POA2421	1	M	883
POA2422	0	F	167
POA2422	0	M	191
POA2422	1	F	2536
POA2422	1	M	2447
POA2423	0	F	87
POA2423	0	M	116
POA2423	1	F	1351
POA2423	1	M	1407
POA2424	0	F	9
POA2424	0	M	21
POA2424	1	F	181
POA2424	1	M	217
POA2425	0	F	46
POA2425	0	M	56
POA2425	1	F	856
POA2425	1	M	826
POA2426	0	F	16
POA2426	0	M	27
POA2426	1	F	342
POA2426	1	M	335
POA2427	0	F	129
POA2427	0	M	132
POA2427	1	F	1437
POA2427	1	M	1417
POA2428	0	F	789
POA2428	0	M	865
POA2428	1	F	11670
POA2428	1	M	10691
POA2429	0	F	260
POA2429	0	M	295
POA2429	1	F	4717
POA2429	1	M	4452
POA2430	0	F	927
POA2430	0	M	1014
POA2430	1	F	16637
POA2430	1	M	15450
POA2431	0	F	165
POA2431	0	M	162
POA2431	1	F	2451
POA2431	1	M	2352
POA2439	0	F	93
POA2439	0	M	91
POA2439	1	F	1412
POA2439	1	M	1347
POA2440	0	F	526
POA2440	0	M	610
POA2440	1	F	10356
POA2440	1	M	10331
POA2441	0	F	102
POA2441	0	M	131
POA2441	1	F	1993
POA2441	1	M	2119
POA2443	0	F	294
POA2443	0	M	313
POA2443	1	F	4224
POA2443	1	M	4052
POA2444	0	F	1297
POA2444	0	M	1321
POA2444	1	F	23046
POA2444	1	M	20627
POA2445	0	F	201
POA2445	0	M	227
POA2445	1	F	3105
POA2445	1	M	2935
POA2446	0	F	326
POA2446	0	M	382
POA2446	1	F	6536
POA2446	1	M	6088
POA2447	0	F	211
POA2447	0	M	240
POA2447	1	F	3399
POA2447	1	M	3324
POA2448	0	F	261
POA2448	0	M	238
POA2448	1	F	4455
POA2448	1	M	4046
POA2449	0	F	62
POA2449	0	M	59
POA2449	1	F	1005
POA2449	1	M	1065
POA2450	0	F	1186
POA2450	0	M	1332
POA2450	1	F	21469
POA2450	1	M	19910
POA2452	0	F	418
POA2452	0	M	463
POA2452	1	F	7489
POA2452	1	M	6753
POA2453	0	F	92
POA2453	0	M	83
POA2453	1	F	1311
POA2453	1	M	1287
POA2454	0	F	186
POA2454	0	M	203
POA2454	1	F	3729
POA2454	1	M	3446
POA2455	0	F	98
POA2455	0	M	96
POA2455	1	F	1426
POA2455	1	M	1389
POA2456	0	F	379
POA2456	0	M	485
POA2456	1	F	7083
POA2456	1	M	6807
POA2460	0	F	795
POA2460	0	M	864
POA2460	1	F	13979
POA2460	1	M	13578
POA2462	0	F	71
POA2462	0	M	105
POA2462	1	F	1104
POA2462	1	M	1160
POA2463	0	F	200
POA2463	0	M	189
POA2463	1	F	3644
POA2463	1	M	3507
POA2464	0	F	219
POA2464	0	M	235
POA2464	1	F	3251
POA2464	1	M	3031
POA2465	0	M	12
POA2465	1	F	139
POA2465	1	M	144
POA2466	0	F	56
POA2466	0	M	52
POA2466	1	F	791
POA2466	1	M	824
POA2469	0	F	115
POA2469	0	M	136
POA2469	1	F	1780
POA2469	1	M	1977
POA2470	0	F	334
POA2470	0	M	383
POA2470	1	F	7386
POA2470	1	M	7118
POA2471	0	F	53
POA2471	0	M	61
POA2471	1	F	1230
POA2471	1	M	1179
POA2472	0	F	53
POA2472	0	M	65
POA2472	1	F	821
POA2472	1	M	916
POA2473	0	F	83
POA2473	0	M	97
POA2473	1	F	1487
POA2473	1	M	1417
POA2474	0	F	131
POA2474	0	M	183
POA2474	1	F	3026
POA2474	1	M	2991
POA2475	0	F	9
POA2475	0	M	15
POA2475	1	F	184
POA2475	1	M	183
POA2476	0	F	19
POA2476	0	M	7
POA2476	1	F	364
POA2476	1	M	392
POA2477	0	F	313
POA2477	0	M	270
POA2477	1	F	6008
POA2477	1	M	5613
POA2478	0	F	768
POA2478	0	M	828
POA2478	1	F	13944
POA2478	1	M	12777
POA2479	0	F	120
POA2479	0	M	148
POA2479	1	F	2285
POA2479	1	M	2170
POA2480	0	F	1144
POA2480	0	M	1186
POA2480	1	F	21750
POA2480	1	M	20518
POA2481	0	F	438
POA2481	0	M	428
POA2481	1	F	5655
POA2481	1	M	5247
POA2482	0	F	162
POA2482	0	M	173
POA2482	1	F	3074
POA2482	1	M	2866
POA2483	0	F	295
POA2483	0	M	308
POA2483	1	F	5217
POA2483	1	M	4781
POA2484	0	F	441
POA2484	0	M	497
POA2484	1	F	9108
POA2484	1	M	8833
POA2485	0	F	354
POA2485	0	M	337
POA2485	1	F	7167
POA2485	1	M	6518
POA2486	0	F	735
POA2486	0	M	863
POA2486	1	F	15894
POA2486	1	M	14107
POA2487	0	F	361
POA2487	0	M	416
POA2487	1	F	6491
POA2487	1	M	6168
POA2488	0	F	59
POA2488	0	M	110
POA2488	1	F	1577
POA2488	1	M	1512
POA2489	0	F	168
POA2489	0	M	177
POA2489	1	F	3682
POA2489	1	M	3330
POA2490	0	F	24
POA2490	0	M	15
POA2490	1	F	320
POA2490	1	M	310
POA2500	0	F	993
POA2500	0	M	1061
POA2500	1	F	18977
POA2500	1	M	19482
POA2502	0	F	252
POA2502	0	M	279
POA2502	1	F	5977
POA2502	1	M	5930
POA2505	0	F	83
POA2505	0	M	113
POA2505	1	F	2380
POA2505	1	M	2435
POA2506	0	F	137
POA2506	0	M	144
POA2506	1	F	3759
POA2506	1	M	3560
POA2508	0	F	184
POA2508	0	M	246
POA2508	1	F	4246
POA2508	1	M	4297
POA2515	0	F	322
POA2515	0	M	361
POA2515	1	F	5294
POA2515	1	M	5134
POA2516	0	F	139
POA2516	0	M	196
POA2516	1	F	3001
POA2516	1	M	2770
POA2517	0	F	290
POA2517	0	M	303
POA2517	1	F	6823
POA2517	1	M	6318
POA2518	0	F	395
POA2518	0	M	466
POA2518	1	F	9459
POA2518	1	M	8749
POA2519	0	F	375
POA2519	0	M	385
POA2519	1	F	8215
POA2519	1	M	7955
POA2522	0	F	6
POA2522	0	M	3
POA2522	1	F	173
POA2522	1	M	119
POA2525	0	F	224
POA2525	0	M	248
POA2525	1	F	5617
POA2525	1	M	5466
POA2526	0	F	280
POA2526	0	M	328
POA2526	1	F	7752
POA2526	1	M	7275
POA2527	0	F	399
POA2527	0	M	517
POA2527	1	F	10603
POA2527	1	M	9868
POA2528	0	F	542
POA2528	0	M	592
POA2528	1	F	11531
POA2528	1	M	11098
POA2529	0	F	468
POA2529	0	M	562
POA2529	1	F	12800
POA2529	1	M	12192
POA2530	0	F	616
POA2530	0	M	685
POA2530	1	F	15822
POA2530	1	M	14892
POA2533	0	F	451
POA2533	0	M	510
POA2533	1	F	7483
POA2533	1	M	7177
POA2534	0	F	173
POA2534	0	M	228
POA2534	1	F	2762
POA2534	1	M	2543
POA2535	0	F	229
POA2535	0	M	255
POA2535	1	F	3563
POA2535	1	M	3280
POA2536	0	F	586
POA2536	0	M	671
POA2536	1	F	8525
POA2536	1	M	7938
POA2537	0	F	450
POA2537	0	M	500
POA2537	1	F	5509
POA2537	1	M	5354
POA2538	0	F	79
POA2538	0	M	85
POA2538	1	F	1170
POA2538	1	M	1062
POA2539	0	F	641
POA2539	0	M	710
POA2539	1	F	8484
POA2539	1	M	8146
POA2540	0	F	1474
POA2540	0	M	1722
POA2540	1	F	20890
POA2540	1	M	21034
POA2541	0	F	674
POA2541	0	M	820
POA2541	1	F	12553
POA2541	1	M	11597
POA2545	0	F	26
POA2545	0	M	33
POA2545	1	F	481
POA2545	1	M	504
POA2546	0	F	368
POA2546	0	M	402
POA2546	1	F	4270
POA2546	1	M	4090
POA2548	0	F	376
POA2548	0	M	345
POA2548	1	F	3667
POA2548	1	M	3351
POA2549	0	F	130
POA2549	0	M	122
POA2549	1	F	1815
POA2549	1	M	1718
POA2550	0	F	534
POA2550	0	M	639
POA2550	1	F	7504
POA2550	1	M	7185
POA2551	0	F	139
POA2551	0	M	134
POA2551	1	F	1641
POA2551	1	M	1589
POA2555	0	F	9
POA2555	0	M	5
POA2555	1	F	104
POA2555	1	M	107
POA2556	0	F	38
POA2556	0	M	52
POA2556	1	F	1173
POA2556	1	M	1239
POA2557	0	F	88
POA2557	0	M	140
POA2557	1	F	4266
POA2557	1	M	4460
POA2558	0	F	149
POA2558	0	M	186
POA2558	1	F	5402
POA2558	1	M	5372
POA2559	0	F	83
POA2559	0	M	67
POA2559	1	F	1617
POA2559	1	M	1301
POA2560	0	F	1317
POA2560	0	M	1398
POA2560	1	F	37744
POA2560	1	M	36067
POA2563	0	F	3
POA2563	0	M	12
POA2563	1	F	140
POA2563	1	M	149
POA2564	0	F	181
POA2564	0	M	157
POA2564	1	F	7019
POA2564	1	M	6563
POA2565	0	F	258
POA2565	0	M	276
POA2565	1	F	9686
POA2565	1	M	9767
POA2566	0	F	349
POA2566	0	M	423
POA2566	1	F	12962
POA2566	1	M	12583
POA2567	0	F	487
POA2567	0	M	587
POA2567	1	F	19247
POA2567	1	M	18175
POA2568	0	F	8
POA2568	0	M	24
POA2568	1	F	582
POA2568	1	M	529
POA2569	0	F	23
POA2569	0	M	27
POA2569	1	F	638
POA2569	1	M	672
POA2570	0	F	675
POA2570	0	M	763
POA2570	1	F	19862
POA2570	1	M	18801
POA2571	0	F	230
POA2571	0	M	263
POA2571	1	F	5673
POA2571	1	M	5688
POA2572	0	F	85
POA2572	0	M	102
POA2572	1	F	2183
POA2572	1	M	2106
POA2573	0	F	91
POA2573	0	M	99
POA2573	1	F	2526
POA2573	1	M	2353
POA2574	0	F	100
POA2574	0	M	118
POA2574	1	F	2759
POA2574	1	M	2769
POA2575	0	F	371
POA2575	0	M	405
POA2575	1	F	7689
POA2575	1	M	7010
POA2576	0	F	400
POA2576	0	M	370
POA2576	1	F	6792
POA2576	1	M	5875
POA2577	0	F	404
POA2577	0	M	491
POA2577	1	F	7446
POA2577	1	M	7073
POA2578	0	F	76
POA2578	0	M	86
POA2578	1	F	1347
POA2578	1	M	1170
POA2579	0	F	104
POA2579	0	M	136
POA2579	1	F	1891
POA2579	1	M	1899
POA2580	0	F	752
POA2580	0	M	848
POA2580	1	F	13710
POA2580	1	M	13916
POA2581	0	F	61
POA2581	0	M	58
POA2581	1	F	976
POA2581	1	M	999
POA2582	0	F	338
POA2582	0	M	344
POA2582	1	F	6027
POA2582	1	M	5735
POA2583	0	F	114
POA2583	0	M	122
POA2583	1	F	2044
POA2583	1	M	2098
POA2584	0	F	15
POA2584	0	M	12
POA2584	1	F	250
POA2584	1	M	265
POA2585	0	F	4
POA2585	0	M	3
POA2585	1	F	86
POA2585	1	M	126
POA2586	0	F	71
POA2586	0	M	82
POA2586	1	F	1206
POA2586	1	M	1256
POA2587	0	F	103
POA2587	0	M	90
POA2587	1	F	1424
POA2587	1	M	1297
POA2588	0	F	14
POA2588	0	M	14
POA2588	1	F	120
POA2588	1	M	119
POA2590	0	F	231
POA2590	0	M	243
POA2590	1	F	3398
POA2590	1	M	3222
POA2594	0	F	342
POA2594	0	M	378
POA2594	1	F	5664
POA2594	1	M	5295
POA2600	0	F	317
POA2600	0	M	275
POA2600	1	F	3545
POA2600	1	M	3109
POA2601	0	F	138
POA2601	0	M	130
POA2601	1	F	3100
POA2601	1	M	2993
POA2602	0	F	873
POA2602	0	M	856
POA2602	1	F	14910
POA2602	1	M	13818
POA2603	0	F	308
POA2603	0	M	303
POA2603	1	F	4408
POA2603	1	M	4339
POA2604	0	F	366
POA2604	0	M	353
POA2604	1	F	4988
POA2604	1	M	4674
POA2605	0	F	322
POA2605	0	M	305
POA2605	1	F	5806
POA2605	1	M	5293
POA2606	0	F	197
POA2606	0	M	230
POA2606	1	F	4563
POA2606	1	M	4427
POA2607	0	F	378
POA2607	0	M	374
POA2607	1	F	6575
POA2607	1	M	6286
POA2609	0	F	34
POA2609	0	M	40
POA2609	1	F	344
POA2609	1	M	472
POA2611	0	F	744
POA2611	0	M	731
POA2611	1	F	13711
POA2611	1	M	12838
POA2612	0	F	472
POA2612	0	M	500
POA2612	1	F	7066
POA2612	1	M	8149
POA2614	0	F	504
POA2614	0	M	513
POA2614	1	F	9397
POA2614	1	M	8978
POA2615	0	F	1007
POA2615	0	M	1020
POA2615	1	F	21499
POA2615	1	M	20648
POA2617	0	F	786
POA2617	0	M	833
POA2617	1	F	15462
POA2617	1	M	15431
POA2618	0	F	44
POA2618	0	M	41
POA2618	1	F	687
POA2618	1	M	676
POA2619	0	F	184
POA2619	0	M	258
POA2619	1	F	4560
POA2619	1	M	4501
POA2620	0	F	876
POA2620	0	M	1019
POA2620	1	F	18451
POA2620	1	M	18945
POA2621	0	F	149
POA2621	0	M	179
POA2621	1	F	2854
POA2621	1	M	2868
POA2622	0	F	168
POA2622	0	M	181
POA2622	1	F	1784
POA2622	1	M	1793
POA2623	0	F	16
POA2623	0	M	20
POA2623	1	F	265
POA2623	1	M	305
POA2625	0	F	15
POA2625	0	M	10
POA2625	1	F	153
POA2625	1	M	216
POA2626	0	F	16
POA2626	0	M	20
POA2626	1	F	235
POA2626	1	M	227
POA2627	0	F	180
POA2627	0	M	187
POA2627	1	F	1959
POA2627	1	M	2297
POA2628	0	F	64
POA2628	0	M	70
POA2628	1	F	851
POA2628	1	M	926
POA2629	0	F	20
POA2629	0	M	30
POA2629	1	F	231
POA2629	1	M	250
POA2630	0	F	248
POA2630	0	M	308
POA2630	1	F	4041
POA2630	1	M	4090
POA2631	0	F	11
POA2631	0	M	29
POA2631	1	F	258
POA2631	1	M	277
POA2632	0	F	61
POA2632	0	M	64
POA2632	1	F	859
POA2632	1	M	849
POA2633	0	F	12
POA2633	0	M	17
POA2633	1	F	163
POA2633	1	M	186
POA2640	0	F	1195
POA2640	0	M	1214
POA2640	1	F	17578
POA2640	1	M	16354
POA2641	0	F	423
POA2641	0	M	432
POA2641	1	F	7395
POA2641	1	M	6825
POA2642	0	F	127
POA2642	0	M	141
POA2642	1	F	2246
POA2642	1	M	2281
POA2643	0	F	90
POA2643	0	M	101
POA2643	1	F	1295
POA2643	1	M	1287
POA2644	0	F	94
POA2644	0	M	106
POA2644	1	F	1147
POA2644	1	M	1059
POA2645	0	F	7
POA2645	0	M	32
POA2645	1	F	176
POA2645	1	M	190
POA2646	0	F	238
POA2646	0	M	234
POA2646	1	F	3187
POA2646	1	M	3098
POA2647	0	F	96
POA2647	0	M	94
POA2647	1	F	1001
POA2647	1	M	973
POA2648	0	F	82
POA2648	0	M	98
POA2648	1	F	1038
POA2648	1	M	1155
POA2649	0	F	5
POA2649	1	F	16
POA2649	1	M	10
POA2650	0	F	1603
POA2650	0	M	1820
POA2650	1	F	27735
POA2650	1	M	25809
POA2651	0	F	55
POA2651	0	M	75
POA2651	1	F	992
POA2651	1	M	1146
POA2652	0	F	159
POA2652	0	M	194
POA2652	1	F	2051
POA2652	1	M	2176
POA2653	0	F	100
POA2653	0	M	104
POA2653	1	F	1098
POA2653	1	M	1229
POA2655	0	F	24
POA2655	0	M	38
POA2655	1	F	652
POA2655	1	M	631
POA2656	0	F	32
POA2656	0	M	35
POA2656	1	F	613
POA2656	1	M	588
POA2658	0	F	28
POA2658	0	M	39
POA2658	1	F	688
POA2658	1	M	676
POA2659	0	F	32
POA2659	0	M	28
POA2659	1	F	425
POA2659	1	M	407
POA2660	0	F	48
POA2660	0	M	62
POA2660	1	F	733
POA2660	1	M	766
POA2661	0	F	9
POA2661	0	M	29
POA2661	1	F	204
POA2661	1	M	401
POA2663	0	F	97
POA2663	0	M	147
POA2663	1	F	2061
POA2663	1	M	2872
POA2665	0	F	77
POA2665	0	M	78
POA2665	1	F	989
POA2665	1	M	1083
POA2666	0	F	148
POA2666	0	M	168
POA2666	1	F	2702
POA2666	1	M	2649
POA2668	0	F	14
POA2668	0	M	8
POA2668	1	F	211
POA2668	1	M	223
POA2669	0	F	62
POA2669	0	M	58
POA2669	1	F	727
POA2669	1	M	810
POA2671	0	F	143
POA2671	0	M	118
POA2671	1	F	1955
POA2671	1	M	1900
POA2672	0	F	46
POA2672	0	M	54
POA2672	1	F	741
POA2672	1	M	732
POA2675	0	F	57
POA2675	0	M	55
POA2675	1	F	728
POA2675	1	M	723
POA2678	1	F	227
POA2678	1	M	113
POA2680	0	F	620
POA2680	0	M	644
POA2680	1	F	11380
POA2680	1	M	11299
POA2681	0	F	43
POA2681	0	M	52
POA2681	1	F	815
POA2681	1	M	820
POA2700	0	F	148
POA2700	0	M	184
POA2700	1	F	2356
POA2700	1	M	2237
POA2701	0	F	69
POA2701	0	M	74
POA2701	1	F	1151
POA2701	1	M	1102
POA2702	0	F	17
POA2702	0	M	13
POA2702	1	F	377
POA2702	1	M	371
POA2703	0	F	20
POA2703	0	M	20
POA2703	1	F	485
POA2703	1	M	449
POA2705	0	F	214
POA2705	0	M	295
POA2705	1	F	4893
POA2705	1	M	4747
POA2706	0	F	11
POA2706	0	M	45
POA2706	1	F	538
POA2706	1	M	570
POA2707	0	F	60
POA2707	0	M	53
POA2707	1	F	580
POA2707	1	M	649
POA2710	0	F	348
POA2710	0	M	331
POA2710	1	F	4768
POA2710	1	M	4671
POA2711	0	F	128
POA2711	0	M	175
POA2711	1	F	1496
POA2711	1	M	1554
POA2712	0	F	42
POA2712	0	M	49
POA2712	1	F	624
POA2712	1	M	640
POA2713	0	F	84
POA2713	0	M	82
POA2713	1	F	1315
POA2713	1	M	1308
POA2714	0	F	123
POA2714	0	M	123
POA2714	1	F	1274
POA2714	1	M	1246
POA2715	0	F	42
POA2715	0	M	41
POA2715	1	F	665
POA2715	1	M	724
POA2716	0	F	40
POA2716	0	M	38
POA2716	1	F	487
POA2716	1	M	537
POA2717	0	F	34
POA2717	0	M	45
POA2717	1	F	624
POA2717	1	M	628
POA2720	0	F	223
POA2720	0	M	275
POA2720	1	F	3814
POA2720	1	M	3700
POA2721	0	F	3
POA2721	0	M	10
POA2721	1	F	114
POA2721	1	M	114
POA2722	0	F	95
POA2722	0	M	108
POA2722	1	F	1511
POA2722	1	M	1494
POA2725	0	F	11
POA2725	0	M	14
POA2725	1	F	172
POA2725	1	M	175
POA2726	0	F	7
POA2726	0	M	9
POA2726	1	F	99
POA2726	1	M	104
POA2727	0	F	13
POA2727	0	M	23
POA2727	1	F	138
POA2727	1	M	178
POA2729	0	F	55
POA2729	0	M	50
POA2729	1	F	776
POA2729	1	M	813
POA2730	0	F	45
POA2730	0	M	41
POA2730	1	F	636
POA2730	1	M	658
POA2731	0	F	243
POA2731	0	M	261
POA2731	1	F	3053
POA2731	1	M	2852
POA2732	0	F	79
POA2732	0	M	69
POA2732	1	F	827
POA2732	1	M	806
POA2733	0	F	18
POA2733	0	M	28
POA2733	1	F	249
POA2733	1	M	256
POA2734	0	F	12
POA2734	0	M	31
POA2734	1	F	203
POA2734	1	M	205
POA2735	0	F	13
POA2735	0	M	28
POA2735	1	F	198
POA2735	1	M	210
POA2736	0	F	19
POA2736	0	M	17
POA2736	1	F	169
POA2736	1	M	172
POA2737	0	F	16
POA2737	0	M	19
POA2737	1	F	402
POA2737	1	M	401
POA2738	0	F	37
POA2738	0	M	65
POA2738	1	F	773
POA2738	1	M	795
POA2739	0	F	56
POA2739	0	M	60
POA2739	1	F	637
POA2739	1	M	645
POA2745	0	F	426
POA2745	0	M	431
POA2745	1	F	14649
POA2745	1	M	14003
POA2747	0	F	618
POA2747	0	M	775
POA2747	1	F	20843
POA2747	1	M	20187
POA2748	0	F	36
POA2748	0	M	36
POA2748	1	F	843
POA2748	1	M	969
POA2749	0	F	259
POA2749	0	M	290
POA2749	1	F	8368
POA2749	1	M	8018
POA2750	0	F	758
POA2750	0	M	838
POA2750	1	F	22307
POA2750	1	M	20907
POA2752	0	F	63
POA2752	0	M	93
POA2752	1	F	2345
POA2752	1	M	2424
POA2753	0	F	324
POA2753	0	M	304
POA2753	1	F	8341
POA2753	1	M	8164
POA2754	0	F	147
POA2754	0	M	143
POA2754	1	F	2856
POA2754	1	M	2542
POA2755	0	F	6
POA2755	0	M	17
POA2755	1	F	84
POA2755	1	M	154
POA2756	0	F	525
POA2756	0	M	634
POA2756	1	F	16498
POA2756	1	M	16273
POA2757	0	F	16
POA2757	0	M	30
POA2757	1	F	399
POA2757	1	M	401
POA2758	0	F	159
POA2758	0	M	178
POA2758	1	F	4197
POA2758	1	M	4188
POA2759	0	F	342
POA2759	0	M	372
POA2759	1	F	12900
POA2759	1	M	12722
POA2760	0	F	548
POA2760	0	M	635
POA2760	1	F	16619
POA2760	1	M	16034
POA2761	0	F	299
POA2761	0	M	328
POA2761	1	F	15402
POA2761	1	M	14923
POA2762	0	F	65
POA2762	0	M	70
POA2762	1	F	2408
POA2762	1	M	2436
POA2763	0	F	332
POA2763	0	M	332
POA2763	1	F	15256
POA2763	1	M	14959
POA2765	0	F	242
POA2765	0	M	298
POA2765	1	F	7464
POA2765	1	M	8103
POA2766	0	F	175
POA2766	0	M	193
POA2766	1	F	7696
POA2766	1	M	7470
POA2767	0	F	273
POA2767	0	M	315
POA2767	1	F	11133
POA2767	1	M	10807
POA2768	0	F	249
POA2768	0	M	297
POA2768	1	F	13809
POA2768	1	M	14402
POA2769	0	F	95
POA2769	0	M	135
POA2769	1	F	5800
POA2769	1	M	5708
POA2770	0	F	948
POA2770	0	M	1058
POA2770	1	F	30362
POA2770	1	M	28926
POA2773	0	F	149
POA2773	0	M	160
POA2773	1	F	2872
POA2773	1	M	2828
POA2774	0	F	245
POA2774	0	M	288
POA2774	1	F	6338
POA2774	1	M	6061
POA2775	0	F	39
POA2775	0	M	52
POA2775	1	F	682
POA2775	1	M	723
POA2776	0	F	81
POA2776	0	M	85
POA2776	1	F	1974
POA2776	1	M	1884
POA2777	0	F	362
POA2777	0	M	337
POA2777	1	F	8833
POA2777	1	M	8070
POA2778	0	F	52
POA2778	0	M	55
POA2778	1	F	1168
POA2778	1	M	1163
POA2779	0	F	92
POA2779	0	M	111
POA2779	1	F	2553
POA2779	1	M	2224
POA2780	0	F	422
POA2780	0	M	416
POA2780	1	F	6495
POA2780	1	M	5887
POA2782	0	F	163
POA2782	0	M	163
POA2782	1	F	3023
POA2782	1	M	2726
POA2783	0	F	73
POA2783	0	M	64
POA2783	1	F	1309
POA2783	1	M	1168
POA2784	0	F	19
POA2784	0	M	32
POA2784	1	F	589
POA2784	1	M	585
POA2785	0	F	161
POA2785	0	M	141
POA2785	1	F	2203
POA2785	1	M	2048
POA2786	0	F	49
POA2786	0	M	59
POA2786	1	F	579
POA2786	1	M	595
POA2787	0	F	115
POA2787	0	M	122
POA2787	1	F	2033
POA2787	1	M	2178
POA2790	0	F	399
POA2790	0	M	451
POA2790	1	F	7389
POA2790	1	M	7521
POA2791	0	F	14
POA2791	0	M	17
POA2791	1	F	158
POA2791	1	M	153
POA2792	0	F	3
POA2792	0	M	11
POA2792	1	F	179
POA2792	1	M	190
POA2793	0	F	26
POA2793	0	M	41
POA2793	1	F	433
POA2793	1	M	473
POA2794	0	F	292
POA2794	0	M	304
POA2794	1	F	5060
POA2794	1	M	4774
POA2795	0	F	1094
POA2795	0	M	1259
POA2795	1	F	20088
POA2795	1	M	20110
POA2797	0	F	27
POA2797	0	M	12
POA2797	1	F	196
POA2797	1	M	186
POA2798	0	F	47
POA2798	0	M	76
POA2798	1	F	1012
POA2798	1	M	968
POA2799	0	F	99
POA2799	0	M	131
POA2799	1	F	1969
POA2799	1	M	1925
POA2800	0	F	1154
POA2800	0	M	1384
POA2800	1	F	21864
POA2800	1	M	20586
POA2803	0	F	9
POA2803	0	M	13
POA2803	1	F	121
POA2803	1	M	142
POA2804	0	F	71
POA2804	0	M	78
POA2804	1	F	1283
POA2804	1	M	1233
POA2805	0	F	3
POA2805	0	M	3
