POA_CODE_2016	Age	NeedsAssistance	Sex	persons
POA4036	5-14	1	F	14
POA4036	5-14	1	M	26
POA4036	15-19		F	10
POA4036	15-19		M	10
POA4036	15-19	0	F	170
POA4036	15-19	0	M	167
POA4036	15-19	1	F	4
POA4036	15-19	1	M	9
POA4036	20-24		F	6
POA4036	20-24		M	13
POA4036	20-24	0	F	175
POA4036	20-24	0	M	203
POA4036	20-24	1	F	10
POA4036	20-24	1	M	7
POA4036	25-34		F	22
POA4036	25-34		M	14
POA4036	25-34	0	F	497
POA4036	25-34	0	M	436
POA4036	25-34	1	F	4
POA4036	25-34	1	M	12
POA4036	35-44		F	21
POA4036	35-44		M	25
POA4036	35-44	0	F	451
POA4036	35-44	0	M	440
POA4036	35-44	1	F	16
POA4036	35-44	1	M	17
POA4036	45-54		F	29
POA4036	45-54		M	25
POA4036	45-54	0	F	386
POA4036	45-54	0	M	395
POA4036	45-54	1	F	12
POA4036	45-54	1	M	13
POA4036	55-64		F	21
POA4036	55-64		M	19
POA4036	55-64	0	F	336
POA4036	55-64	0	M	293
POA4036	55-64	1	F	16
POA4036	55-64	1	M	25
POA4036	65-74		F	16
POA4036	65-74		M	8
POA4036	65-74	0	F	229
POA4036	65-74	0	M	222
POA4036	65-74	1	F	28
POA4036	65-74	1	M	27
POA4036	75-84		F	6
POA4036	75-84		M	3
POA4036	75-84	0	F	88
POA4036	75-84	0	M	81
POA4036	75-84	1	F	25
POA4036	75-84	1	M	13
POA4036	85+		F	3
POA4036	85+		M	3
POA4036	85+	0	F	21
POA4036	85+	0	M	16
POA4036	85+	1	F	34
POA4036	85+	1	M	22
POA4037	0-4		F	6
POA4037	0-4		M	8
POA4037	0-4	0	F	234
POA4037	0-4	0	M	237
POA4037	0-4	1	F	3
POA4037	0-4	1	M	6
POA4037	5-14		F	20
POA4037	5-14		M	22
POA4037	5-14	0	F	697
POA4037	5-14	0	M	665
POA4037	5-14	1	F	11
POA4037	5-14	1	M	22
POA4037	15-19		F	11
POA4037	15-19		M	10
POA4037	15-19	0	F	320
POA4037	15-19	0	M	311
POA4037	15-19	1	F	5
POA4037	15-19	1	M	11
POA4037	20-24		F	5
POA4037	20-24		M	14
POA4037	20-24	0	F	209
POA4037	20-24	0	M	257
POA4037	20-24	1	F	3
POA4037	20-24	1	M	3
POA4037	25-34		F	5
POA4037	25-34		M	10
POA4037	25-34	0	F	341
POA4037	25-34	0	M	323
POA4037	25-34	1	F	3
POA4037	25-34	1	M	7
POA4037	35-44		F	27
POA4037	35-44		M	31
POA4037	35-44	0	F	683
POA4037	35-44	0	M	579
POA4037	35-44	1	F	9
POA4037	35-44	1	M	3
POA4037	45-54		F	27
POA4037	45-54		M	31
POA4037	45-54	0	F	676
POA4037	45-54	0	M	664
POA4037	45-54	1	F	15
POA4037	45-54	1	M	10
POA4037	55-64		F	17
POA4037	55-64		M	17
POA4037	55-64	0	F	369
POA4037	55-64	0	M	396
POA4037	55-64	1	F	9
POA4037	55-64	1	M	7
POA4037	65-74		F	12
POA4037	65-74		M	11
POA4037	65-74	0	F	221
POA4037	65-74	0	M	213
POA4037	65-74	1	F	16
POA4037	65-74	1	M	13
POA4037	75-84		F	3
POA4037	75-84		M	3
POA4037	75-84	0	F	50
POA4037	75-84	0	M	51
POA4037	75-84	1	F	11
POA4037	75-84	1	M	10
POA4037	85+	0	F	3
POA4037	85+	0	M	9
POA4037	85+	1	F	10
POA4037	85+	1	M	10
POA4051	0-4		F	34
POA4051	0-4		M	42
POA4051	0-4	0	F	840
POA4051	0-4	0	M	814
POA4051	0-4	1	F	11
POA4051	0-4	1	M	8
POA4051	5-14		F	57
POA4051	5-14		M	62
POA4051	5-14	0	F	1552
POA4051	5-14	0	M	1624
POA4051	5-14	1	F	30
POA4051	5-14	1	M	57
POA4051	15-19		F	45
POA4051	15-19		M	33
POA4051	15-19	0	F	774
POA4051	15-19	0	M	783
POA4051	15-19	1	F	12
POA4051	15-19	1	M	15
POA4051	20-24		F	79
POA4051	20-24		M	93
POA4051	20-24	0	F	1222
POA4051	20-24	0	M	1523
POA4051	20-24	1	F	11
POA4051	20-24	1	M	14
POA4051	25-34		F	152
POA4051	25-34		M	166
POA4051	25-34	0	F	2202
POA4051	25-34	0	M	2330
POA4051	25-34	1	F	31
POA4051	25-34	1	M	27
POA4051	35-44		F	106
POA4051	35-44		M	108
POA4051	35-44	0	F	2046
POA4051	35-44	0	M	1862
POA4051	35-44	1	F	31
POA4051	35-44	1	M	36
POA4051	45-54		F	105
POA4051	45-54		M	127
POA4051	45-54	0	F	1764
POA4051	45-54	0	M	1716
POA4051	45-54	1	F	39
POA4051	45-54	1	M	51
POA4051	55-64		F	54
POA4051	55-64		M	73
POA4051	55-64	0	F	1046
POA4051	55-64	0	M	1015
POA4051	55-64	1	F	47
POA4051	55-64	1	M	54
POA4051	65-74		F	35
POA4051	65-74		M	52
POA4051	65-74	0	F	622
POA4051	65-74	0	M	573
POA4051	65-74	1	F	75
POA4051	65-74	1	M	65
POA4051	75-84		F	41
POA4051	75-84		M	25
POA4051	75-84	0	F	339
POA4051	75-84	0	M	224
POA4051	75-84	1	F	77
POA4051	75-84	1	M	52
POA4051	85+		F	49
POA4051	85+		M	15
POA4051	85+	0	F	148
POA4051	85+	0	M	71
POA4051	85+	1	F	92
POA4051	85+	1	M	54
POA4053	0-4		F	51
POA4053	0-4		M	58
POA4053	0-4	0	F	1428
POA4053	0-4	0	M	1496
POA4053	0-4	1	F	7
POA4053	0-4	1	M	23
POA4053	5-14		F	101
POA4053	5-14		M	91
POA4053	5-14	0	F	2476
POA4053	5-14	0	M	2522
POA4053	5-14	1	F	55
POA4053	5-14	1	M	110
POA4053	15-19		F	43
POA4053	15-19		M	50
POA4053	15-19	0	F	1188
POA4053	15-19	0	M	1144
POA4053	15-19	1	F	18
POA4053	15-19	1	M	39
POA4053	20-24		F	80
POA4053	20-24		M	83
POA4053	20-24	0	F	1486
POA4053	20-24	0	M	1410
POA4053	20-24	1	F	32
POA4053	20-24	1	M	34
POA4053	25-34		F	169
POA4053	25-34		M	169
POA4053	25-34	0	F	3364
POA4053	25-34	0	M	3180
POA4053	25-34	1	F	37
POA4053	25-34	1	M	63
POA4053	35-44		F	144
POA4053	35-44		M	147
POA4053	35-44	0	F	3253
POA4053	35-44	0	M	3002
POA4053	35-44	1	F	70
POA4053	35-44	1	M	79
POA4053	45-54		F	120
POA4053	45-54		M	148
POA4053	45-54	0	F	2659
POA4053	45-54	0	M	2522
POA4053	45-54	1	F	88
POA4053	45-54	1	M	64
POA4053	55-64		F	96
POA4053	55-64		M	100
POA4053	55-64	0	F	2158
POA4053	55-64	0	M	1847
POA4053	55-64	1	F	109
POA4053	55-64	1	M	91
POA4053	65-74		F	87
POA4053	65-74		M	69
POA4053	65-74	0	F	1615
POA4053	65-74	0	M	1387
POA4053	65-74	1	F	130
POA4053	65-74	1	M	145
POA4053	75-84		F	58
POA4053	75-84		M	57
POA4053	75-84	0	F	782
POA4053	75-84	0	M	646
POA4053	75-84	1	F	221
POA4053	75-84	1	M	139
POA4053	85+		F	30
POA4053	85+		M	15
POA4053	85+	0	F	241
POA4053	85+	0	M	179
POA4053	85+	1	F	334
POA4053	85+	1	M	113
POA4054	0-4		F	14
POA4054	0-4		M	21
POA4054	0-4	0	F	434
POA4054	0-4	0	M	508
POA4054	0-4	1	F	12
POA4054	0-4	1	M	4
POA4054	5-14		F	40
POA4054	5-14		M	27
POA4054	5-14	0	F	805
POA4054	5-14	0	M	880
POA4054	5-14	1	F	21
POA4054	5-14	1	M	49
POA4054	15-19		F	11
POA4054	15-19		M	14
POA4054	15-19	0	F	361
POA4054	15-19	0	M	401
POA4054	15-19	1	F	10
POA4054	15-19	1	M	22
POA4054	20-24		F	13
POA4054	20-24		M	18
POA4054	20-24	0	F	344
POA4054	20-24	0	M	325
POA4054	20-24	1	F	7
POA4054	20-24	1	M	19
POA4054	25-34		F	43
POA4054	25-34		M	33
POA4054	25-34	0	F	918
POA4054	25-34	0	M	795
POA4054	25-34	1	F	16
POA4054	25-34	1	M	19
POA4054	35-44		F	32
POA4054	35-44		M	41
POA4054	35-44	0	F	1010
POA4054	35-44	0	M	977
POA4054	35-44	1	F	21
POA4054	35-44	1	M	16
POA4054	45-54		F	40
POA4054	45-54		M	27
POA4054	45-54	0	F	863
POA4054	45-54	0	M	771
POA4054	45-54	1	F	43
POA4054	45-54	1	M	24
POA4054	55-64		F	26
POA4054	55-64		M	29
POA4054	55-64	0	F	662
POA4054	55-64	0	M	594
POA4054	55-64	1	F	41
POA4054	55-64	1	M	39
POA4054	65-74		F	34
POA4054	65-74		M	31
POA4054	65-74	0	F	600
POA4054	65-74	0	M	491
POA4054	65-74	1	F	41
POA4054	65-74	1	M	53
POA4054	75-84		F	23
POA4054	75-84		M	21
POA4054	75-84	0	F	297
POA4054	75-84	0	M	185
POA4054	75-84	1	F	64
POA4054	75-84	1	M	45
POA4054	85+		F	16
POA4054	85+		M	5
POA4054	85+	0	F	101
POA4054	85+	0	M	53
POA4054	85+	1	F	94
POA4054	85+	1	M	30
POA4055	0-4		F	14
POA4055	0-4		M	13
POA4055	0-4	0	F	646
POA4055	0-4	0	M	723
POA4055	0-4	1	F	12
POA4055	0-4	1	M	18
POA4055	5-14		F	37
POA4055	5-14		M	51
POA4055	5-14	0	F	1532
POA4055	5-14	0	M	1522
POA4055	5-14	1	F	34
POA4055	5-14	1	M	84
POA4055	15-19		F	19
POA4055	15-19		M	17
POA4055	15-19	0	F	635
POA4055	15-19	0	M	720
POA4055	15-19	1	F	16
POA4055	15-19	1	M	30
POA4055	20-24		F	10
POA4055	20-24		M	17
POA4055	20-24	0	F	465
POA4055	20-24	0	M	522
POA4055	20-24	1	F	12
POA4055	20-24	1	M	14
POA4055	25-34		F	36
POA4055	25-34		M	38
POA4055	25-34	0	F	1106
POA4055	25-34	0	M	1059
POA4055	25-34	1	F	27
POA4055	25-34	1	M	26
POA4055	35-44		F	50
POA4055	35-44		M	64
POA4055	35-44	0	F	1669
POA4055	35-44	0	M	1490
POA4055	35-44	1	F	28
POA4055	35-44	1	M	18
POA4055	45-54		F	51
POA4055	45-54		M	58
POA4055	45-54	0	F	1456
POA4055	45-54	0	M	1368
POA4055	45-54	1	F	24
POA4055	45-54	1	M	33
POA4055	55-64		F	42
POA4055	55-64		M	38
POA4055	55-64	0	F	1057
POA4055	55-64	0	M	975
POA4055	55-64	1	F	36
POA4055	55-64	1	M	29
POA4055	65-74		F	35
POA4055	65-74		M	36
POA4055	65-74	0	F	801
POA4055	65-74	0	M	786
POA4055	65-74	1	F	55
POA4055	65-74	1	M	64
POA4055	75-84		F	26
POA4055	75-84		M	19
POA4055	75-84	0	F	185
POA4055	75-84	0	M	215
POA4055	75-84	1	F	56
POA4055	75-84	1	M	53
POA4055	85+		F	52
POA4055	85+		M	11
POA4055	85+	0	F	34
POA4055	85+	0	M	35
POA4055	85+	1	F	101
POA4055	85+	1	M	46
POA4059	0-4		F	18
POA4059	0-4		M	22
POA4059	0-4	0	F	272
POA4059	0-4	0	M	330
POA4059	0-4	1	F	3
POA4059	0-4	1	M	3
POA4059	5-14		F	16
POA4059	5-14		M	45
POA4059	5-14	0	F	552
POA4059	5-14	0	M	534
POA4059	5-14	1	F	6
POA4059	5-14	1	M	21
POA4059	15-19		F	36
POA4059	15-19		M	23
POA4059	15-19	0	F	515
POA4059	15-19	0	M	395
POA4059	15-19	1	F	6
POA4059	15-19	1	M	9
POA4059	20-24		F	86
POA4059	20-24		M	93
POA4059	20-24	0	F	1158
POA4059	20-24	0	M	1040
POA4059	20-24	1	F	7
POA4059	20-24	1	M	10
POA4059	25-34		F	141
POA4059	25-34		M	152
POA4059	25-34	0	F	1439
POA4059	25-34	0	M	1525
POA4059	25-34	1	F	21
POA4059	25-34	1	M	13
POA4059	35-44		F	60
POA4059	35-44		M	76
POA4059	35-44	0	F	847
POA4059	35-44	0	M	844
POA4059	35-44	1	F	16
POA4059	35-44	1	M	21
POA4059	45-54		F	51
POA4059	45-54		M	70
POA4059	45-54	0	F	590
POA4059	45-54	0	M	644
POA4059	45-54	1	F	18
POA4059	45-54	1	M	29
POA4059	55-64		F	40
POA4059	55-64		M	41
POA4059	55-64	0	F	349
POA4059	55-64	0	M	361
POA4059	55-64	1	F	20
POA4059	55-64	1	M	13
POA4059	65-74		F	32
POA4059	65-74		M	26
POA4059	65-74	0	F	213
POA4059	65-74	0	M	202
POA4059	65-74	1	F	22
POA4059	65-74	1	M	23
POA4059	75-84		F	13
POA4059	75-84		M	9
POA4059	75-84	0	F	88
POA4059	75-84	0	M	79
POA4059	75-84	1	F	29
POA4059	75-84	1	M	21
POA4059	85+		F	28
POA4059	85+		M	8
POA4059	85+	0	F	29
POA4059	85+	0	M	20
POA4059	85+	1	F	44
POA4059	85+	1	M	18
POA4060	0-4		F	19
POA4060	0-4		M	19
POA4060	0-4	0	F	348
POA4060	0-4	0	M	404
POA4060	0-4	1	M	3
POA4060	5-14		F	47
POA4060	5-14		M	39
POA4060	5-14	0	F	943
POA4060	5-14	0	M	1018
POA4060	5-14	1	F	6
POA4060	5-14	1	M	21
POA4060	15-19		F	16
POA4060	15-19		M	10
POA4060	15-19	0	F	420
POA4060	15-19	0	M	528
POA4060	15-19	1	F	8
POA4060	15-19	1	M	8
POA4060	20-24		F	21
POA4060	20-24		M	18
POA4060	20-24	0	F	480
POA4060	20-24	0	M	464
POA4060	20-24	1	F	8
POA4060	20-24	1	M	8
POA4060	25-34		F	47
POA4060	25-34		M	38
POA4060	25-34	0	F	694
POA4060	25-34	0	M	706
POA4060	25-34	1	F	12
POA4060	25-34	1	M	9
POA4060	35-44		F	50
POA4060	35-44		M	49
POA4060	35-44	0	F	949
POA4060	35-44	0	M	881
POA4060	35-44	1	F	8
POA4060	35-44	1	M	8
POA4060	45-54		F	57
POA4060	45-54		M	59
POA4060	45-54	0	F	994
POA4060	45-54	0	M	940
POA4060	45-54	1	F	13
POA4060	45-54	1	M	12
POA4060	55-64		F	33
POA4060	55-64		M	43
POA4060	55-64	0	F	632
POA4060	55-64	0	M	610
POA4060	55-64	1	F	15
POA4060	55-64	1	M	13
POA4060	65-74		F	31
POA4060	65-74		M	28
POA4060	65-74	0	F	363
POA4060	65-74	0	M	335
POA4060	65-74	1	F	8
POA4060	65-74	1	M	18
POA4060	75-84		F	8
POA4060	75-84		M	14
POA4060	75-84	0	F	147
POA4060	75-84	0	M	131
POA4060	75-84	1	F	35
POA4060	75-84	1	M	20
POA4060	85+		F	10
POA4060	85+		M	5
POA4060	85+	0	F	58
POA4060	85+	0	M	34
POA4060	85+	1	F	47
POA4060	85+	1	M	22
POA4061	0-4		F	21
POA4061	0-4		M	12
POA4061	0-4	0	F	440
POA4061	0-4	0	M	441
POA4061	0-4	1	F	5
POA4061	0-4	1	M	3
POA4061	5-14		F	28
POA4061	5-14		M	40
POA4061	5-14	0	F	1168
POA4061	5-14	0	M	1304
POA4061	5-14	1	F	22
POA4061	5-14	1	M	62
POA4061	15-19		F	16
POA4061	15-19		M	20
POA4061	15-19	0	F	548
POA4061	15-19	0	M	602
POA4061	15-19	1	F	19
POA4061	15-19	1	M	15
POA4061	20-24		F	12
POA4061	20-24		M	13
POA4061	20-24	0	F	434
POA4061	20-24	0	M	435
POA4061	20-24	1	F	10
POA4061	20-24	1	M	9
POA4061	25-34		F	46
POA4061	25-34		M	47
POA4061	25-34	0	F	669
POA4061	25-34	0	M	620
POA4061	25-34	1	F	19
POA4061	25-34	1	M	15
POA4061	35-44		F	48
POA4061	35-44		M	49
POA4061	35-44	0	F	1214
POA4061	35-44	0	M	1013
POA4061	35-44	1	F	14
POA4061	35-44	1	M	8
POA4061	45-54		F	44
POA4061	45-54		M	56
POA4061	45-54	0	F	1242
POA4061	45-54	0	M	1179
POA4061	45-54	1	F	20
POA4061	45-54	1	M	20
POA4061	55-64		F	42
POA4061	55-64		M	41
POA4061	55-64	0	F	984
POA4061	55-64	0	M	883
POA4061	55-64	1	F	28
POA4061	55-64	1	M	15
POA4061	65-74		F	33
POA4061	65-74		M	23
POA4061	65-74	0	F	786
POA4061	65-74	0	M	670
POA4061	65-74	1	F	45
POA4061	65-74	1	M	42
POA4061	75-84		F	27
POA4061	75-84		M	18
POA4061	75-84	0	F	334
POA4061	75-84	0	M	315
POA4061	75-84	1	F	80
POA4061	75-84	1	M	43
POA4061	85+		F	7
POA4061	85+		M	3
POA4061	85+	0	F	71
POA4061	85+	0	M	56
POA4061	85+	1	F	95
POA4061	85+	1	M	37
POA4064	0-4		F	14
POA4064	0-4		M	11
POA4064	0-4	0	F	241
POA4064	0-4	0	M	299
POA4064	0-4	1	F	4
POA4064	0-4	1	M	4
POA4064	5-14		F	33
POA4064	5-14		M	26
POA4064	5-14	0	F	487
POA4064	5-14	0	M	452
POA4064	5-14	1	F	5
POA4064	5-14	1	M	18
POA4064	15-19		F	14
POA4064	15-19		M	18
POA4064	15-19	0	F	261
POA4064	15-19	0	M	229
POA4064	15-19	1	M	3
POA4064	20-24		F	45
POA4064	20-24		M	53
POA4064	20-24	0	F	644
POA4064	20-24	0	M	586
POA4064	20-24	1	F	3
POA4064	20-24	1	M	3
POA4064	25-34		F	80
POA4064	25-34		M	88
POA4064	25-34	0	F	1156
POA4064	25-34	0	M	1181
POA4064	25-34	1	F	3
POA4064	25-34	1	M	8
POA4064	35-44		F	52
POA4064	35-44		M	57
POA4064	35-44	0	F	782
POA4064	35-44	0	M	724
POA4064	35-44	1	F	16
POA4064	35-44	1	M	8
POA4064	45-54		F	37
POA4064	45-54		M	54
POA4064	45-54	0	F	612
POA4064	45-54	0	M	590
POA4064	45-54	1	F	10
POA4064	45-54	1	M	7
POA4064	55-64		F	24
POA4064	55-64		M	37
POA4064	55-64	0	F	456
POA4064	55-64	0	M	453
POA4064	55-64	1	F	15
POA4064	55-64	1	M	18
POA4064	65-74		F	19
POA4064	65-74		M	17
POA4064	65-74	0	F	255
POA4064	65-74	0	M	262
POA4064	65-74	1	F	24
POA4064	65-74	1	M	7
POA4064	75-84		F	9
POA4064	75-84		M	7
POA4064	75-84	0	F	79
POA4064	75-84	0	M	70
POA4064	75-84	1	F	39
POA4064	75-84	1	M	14
POA4064	85+		F	4
POA4064	85+	0	F	29
POA4064	85+	0	M	21
POA4064	85+	1	F	41
POA4064	85+	1	M	13
POA4065	0-4		F	10
POA4065	0-4		M	13
POA4065	0-4	0	F	273
POA4065	0-4	0	M	332
POA4065	0-4	1	F	3
POA4065	5-14		F	27
POA4065	5-14		M	29
POA4065	5-14	0	F	713
POA4065	5-14	0	M	709
POA4065	5-14	1	F	3
POA4065	5-14	1	M	19
POA4065	15-19		F	15
POA4065	15-19		M	9
POA4065	15-19	0	F	319
POA4065	15-19	0	M	268
POA4065	15-19	1	F	5
POA4065	15-19	1	M	4
POA4065	20-24		F	22
POA4065	20-24		M	19
POA4065	20-24	0	F	308
POA4065	20-24	0	M	282
POA4065	20-24	1	F	3
POA4065	20-24	1	M	3
POA4065	25-34		F	24
POA4065	25-34		M	35
POA4065	25-34	0	F	501
POA4065	25-34	0	M	481
POA4065	25-34	1	F	7
POA4065	25-34	1	M	3
POA4065	35-44		F	41
POA4065	35-44		M	27
POA4065	35-44	0	F	762
POA4065	35-44	0	M	639
POA4065	35-44	1	F	11
POA4065	35-44	1	M	8
POA4065	45-54		F	32
POA4065	45-54		M	37
POA4065	45-54	0	F	729
POA4065	45-54	0	M	716
POA4065	45-54	1	F	6
POA4065	45-54	1	M	7
POA4065	55-64		F	30
POA4065	55-64		M	16
POA4065	55-64	0	F	471
POA4065	55-64	0	M	429
POA4065	55-64	1	F	3
POA4065	55-64	1	M	4
POA4065	65-74		F	17
POA4065	65-74		M	16
POA4065	65-74	0	F	286
POA4065	65-74	0	M	273
POA4065	65-74	1	F	11
POA4065	65-74	1	M	8
POA4065	75-84		F	8
POA4065	75-84		M	4
POA4065	75-84	0	F	130
POA4065	75-84	0	M	91
POA4065	75-84	1	F	40
POA4065	75-84	1	M	28
POA4065	85+		F	4
POA4065	85+		M	3
POA4065	85+	0	F	45
POA4065	85+	0	M	25
POA4065	85+	1	F	65
POA4065	85+	1	M	15
POA4066	0-4		F	18
POA4066	0-4		M	13
POA4066	0-4	0	F	348
POA4066	0-4	0	M	319
POA4066	0-4	1	M	5
POA4066	5-14		F	16
POA4066	5-14		M	24
POA4066	5-14	0	F	577
POA4066	5-14	0	M	589
POA4066	5-14	1	F	8
POA4066	5-14	1	M	19
POA4066	15-19		F	32
POA4066	15-19		M	23
POA4066	15-19	0	F	553
POA4066	15-19	0	M	522
POA4066	15-19	1	F	3
POA4066	15-19	1	M	3
POA4066	20-24		F	136
POA4066	20-24		M	128
POA4066	20-24	0	F	1472
POA4066	20-24	0	M	1187
POA4066	20-24	1	F	3
POA4066	25-34		F	156
POA4066	25-34		M	197
POA4066	25-34	0	F	1834
POA4066	25-34	0	M	1885
POA4066	25-34	1	F	19
POA4066	25-34	1	M	8
POA4066	35-44		F	73
POA4066	35-44		M	82
POA4066	35-44	0	F	980
POA4066	35-44	0	M	968
POA4066	35-44	1	F	15
POA4066	35-44	1	M	10
POA4066	45-54		F	44
POA4066	45-54		M	60
POA4066	45-54	0	F	729
POA4066	45-54	0	M	733
POA4066	45-54	1	F	14
POA4066	45-54	1	M	18
POA4066	55-64		F	60
POA4066	55-64		M	59
POA4066	55-64	0	F	619
POA4066	55-64	0	M	552
POA4066	55-64	1	F	19
POA4066	55-64	1	M	23
POA4066	65-74		F	48
POA4066	65-74		M	41
POA4066	65-74	0	F	441
POA4066	65-74	0	M	404
POA4066	65-74	1	F	23
POA4066	65-74	1	M	27
POA4066	75-84		F	17
POA4066	75-84		M	20
POA4066	75-84	0	F	154
POA4066	75-84	0	M	151
POA4066	75-84	1	F	40
POA4066	75-84	1	M	40
POA4066	85+		F	3
POA4066	85+		M	5
POA4066	85+	0	F	47
POA4066	85+	0	M	19
POA4066	85+	1	F	29
POA4066	85+	1	M	26
POA4067	0-4		F	8
POA4067	0-4		M	6
POA4067	0-4	0	F	174
POA4067	0-4	0	M	153
POA4067	5-14		F	18
POA4067	5-14		M	24
POA4067	5-14	0	F	328
POA4067	5-14	0	M	350
POA4067	5-14	1	F	3
POA4067	5-14	1	M	4
POA4067	15-19		F	45
POA4067	15-19		M	28
POA4067	15-19	0	F	367
POA4067	15-19	0	M	307
POA4067	15-19	1	M	3
POA4067	20-24		F	118
POA4067	20-24		M	121
POA4067	20-24	0	F	1512
POA4067	20-24	0	M	1373
POA4067	20-24	1	F	4
POA4067	20-24	1	M	6
POA4067	25-34		F	75
POA4067	25-34		M	74
POA4067	25-34	0	F	855
POA4067	25-34	0	M	1016
POA4067	25-34	1	F	14
POA4067	25-34	1	M	4
POA4067	35-44		F	32
POA4067	35-44		M	38
POA4067	35-44	0	F	481
POA4067	35-44	0	M	465
POA4067	35-44	1	F	5
POA4067	35-44	1	M	4
POA4067	45-54		F	32
POA4067	45-54		M	33
POA4067	45-54	0	F	336
POA4067	45-54	0	M	305
POA4067	55-64		F	29
POA4067	55-64		M	24
POA4067	55-64	0	F	335
POA4067	55-64	0	M	286
POA4067	55-64	1	F	7
POA4067	55-64	1	M	9
POA4067	65-74		F	22
POA4067	65-74		M	23
POA4067	65-74	0	F	273
POA4067	65-74	0	M	261
POA4067	65-74	1	F	10
POA4067	65-74	1	M	12
POA4067	75-84		F	11
POA4067	75-84		M	8
POA4067	75-84	0	F	139
POA4067	75-84	0	M	102
POA4067	75-84	1	F	19
POA4067	75-84	1	M	14
POA4067	85+		F	3
POA4067	85+		M	4
POA4067	85+	0	F	36
POA4067	85+	0	M	32
POA4067	85+	1	F	38
POA4067	85+	1	M	13
POA4068	0-4		F	32
POA4068	0-4		M	19
POA4068	0-4	0	F	514
POA4068	0-4	0	M	533
POA4068	0-4	1	F	3
POA4068	0-4	1	M	5
POA4068	5-14		F	41
POA4068	5-14		M	46
POA4068	5-14	0	F	1021
POA4068	5-14	0	M	1168
POA4068	5-14	1	F	12
POA4068	5-14	1	M	29
POA4068	15-19		F	35
POA4068	15-19		M	44
POA4068	15-19	0	F	770
POA4068	15-19	0	M	757
POA4068	15-19	1	F	12
POA4068	15-19	1	M	16
POA4068	20-24		F	91
POA4068	20-24		M	76
POA4068	20-24	0	F	1775
POA4068	20-24	0	M	1679
POA4068	20-24	1	F	3
POA4068	20-24	1	M	13
POA4068	25-34		F	126
POA4068	25-34		M	142
POA4068	25-34	0	F	2015
POA4068	25-34	0	M	2074
POA4068	25-34	1	F	13
POA4068	25-34	1	M	9
POA4068	35-44		F	72
POA4068	35-44		M	93
POA4068	35-44	0	F	1456
POA4068	35-44	0	M	1433
POA4068	35-44	1	F	23
POA4068	35-44	1	M	22
POA4068	45-54		F	63
POA4068	45-54		M	70
POA4068	45-54	0	F	1224
POA4068	45-54	0	M	1104
POA4068	45-54	1	F	11
POA4068	45-54	1	M	12
POA4068	55-64		F	52
POA4068	55-64		M	69
POA4068	55-64	0	F	1029
POA4068	55-64	0	M	941
POA4068	55-64	1	F	32
POA4068	55-64	1	M	25
POA4068	65-74		F	48
POA4068	65-74		M	46
POA4068	65-74	0	F	775
POA4068	65-74	0	M	641
POA4068	65-74	1	F	51
POA4068	65-74	1	M	28
POA4068	75-84		F	34
POA4068	75-84		M	24
POA4068	75-84	0	F	340
POA4068	75-84	0	M	308
POA4068	75-84	1	F	58
POA4068	75-84	1	M	30
POA4068	85+		F	37
POA4068	85+		M	16
POA4068	85+	0	F	143
POA4068	85+	0	M	91
POA4068	85+	1	F	107
POA4068	85+	1	M	48
POA4069	0-4		F	16
POA4069	0-4		M	27
POA4069	0-4	0	F	828
POA4069	0-4	0	M	810
POA4069	0-4	1	F	3
POA4069	0-4	1	M	14
POA4069	5-14		F	61
POA4069	5-14		M	74
POA4069	5-14	0	F	2283
POA4069	5-14	0	M	2580
POA4069	5-14	1	F	44
POA4069	5-14	1	M	94
POA4069	15-19		F	36
POA4069	15-19		M	28
POA4069	15-19	0	F	1197
POA4069	15-19	0	M	1270
POA4069	15-19	1	F	24
POA4069	15-19	1	M	34
POA4069	20-24		F	38
POA4069	20-24		M	40
POA4069	20-24	0	F	931
POA4069	20-24	0	M	1014
POA4069	20-24	1	F	8
POA4069	20-24	1	M	21
POA4069	25-34		F	41
POA4069	25-34		M	46
POA4069	25-34	0	F	1164
POA4069	25-34	0	M	1149
POA4069	25-34	1	F	17
POA4069	25-34	1	M	22
POA4069	35-44		F	94
POA4069	35-44		M	105
POA4069	35-44	0	F	2286
POA4069	35-44	0	M	1916
POA4069	35-44	1	F	33
POA4069	35-44	1	M	15
POA4069	45-54		F	89
POA4069	45-54		M	129
POA4069	45-54	0	F	2618
POA4069	45-54	0	M	2404
POA4069	45-54	1	F	40
POA4069	45-54	1	M	33
POA4069	55-64		F	100
POA4069	55-64		M	102
POA4069	55-64	0	F	2050
POA4069	55-64	0	M	1818
POA4069	55-64	1	F	46
POA4069	55-64	1	M	36
POA4069	65-74		F	66
POA4069	65-74		M	62
POA4069	65-74	0	F	1511
POA4069	65-74	0	M	1491
POA4069	65-74	1	F	101
POA4069	65-74	1	M	89
POA4069	75-84		F	54
POA4069	75-84		M	40
POA4069	75-84	0	F	652
POA4069	75-84	0	M	620
POA4069	75-84	1	F	178
POA4069	75-84	1	M	118
POA4069	85+		F	15
POA4069	85+		M	12
POA4069	85+	0	F	180
POA4069	85+	0	M	148
POA4069	85+	1	F	336
POA4069	85+	1	M	135
POA4070	0-4		F	18
POA4070	0-4		M	12
POA4070	0-4	0	F	345
POA4070	0-4	0	M	366
POA4070	0-4	1	M	5
POA4070	5-14		F	30
POA4070	5-14		M	36
POA4070	5-14	0	F	860
