POA_CODE_2016	IndigenousStatus	persons
POA5084	Non-indigenous	9860
POA5085	Aboriginal	485
POA5085	Both Aboriginal & Torres Strait Islander	8
POA5085	Non-indigenous	19481
POA5086	Aboriginal	304
POA5086	Non-indigenous	15834
POA5086	Torres Strait Islander	3
POA5087	Aboriginal	145
POA5087	Both Aboriginal & Torres Strait Islander	4
POA5087	Non-indigenous	11220
POA5087	Torres Strait Islander	9
POA5088	Aboriginal	56
POA5088	Non-indigenous	3237
POA5088	Torres Strait Islander	3
POA5089	Aboriginal	34
POA5089	Non-indigenous	6545
POA5089	Torres Strait Islander	7
POA5090	Aboriginal	78
POA5090	Non-indigenous	7803
POA5090	Torres Strait Islander	6
POA5091	Aboriginal	66
POA5091	Non-indigenous	7439
POA5092	Aboriginal	214
POA5092	Both Aboriginal & Torres Strait Islander	11
POA5092	Non-indigenous	17334
POA5092	Torres Strait Islander	10
POA5093	Aboriginal	156
POA5093	Non-indigenous	8852
POA5093	Torres Strait Islander	4
POA5094	Aboriginal	35
POA5094	Non-indigenous	865
POA5095	Aboriginal	216
POA5095	Both Aboriginal & Torres Strait Islander	5
POA5095	Non-indigenous	20297
POA5095	Torres Strait Islander	7
POA5096	Aboriginal	202
POA5096	Non-indigenous	13182
POA5096	Torres Strait Islander	3
POA5097	Aboriginal	95
POA5097	Non-indigenous	13470
POA5098	Aboriginal	232
POA5098	Non-indigenous	12086
POA5098	Torres Strait Islander	3
POA5106	Non-indigenous	201
POA5107	Aboriginal	350
POA5107	Both Aboriginal & Torres Strait Islander	10
POA5107	Non-indigenous	16725
POA5107	Torres Strait Islander	12
POA5108	Aboriginal	1004
POA5108	Both Aboriginal & Torres Strait Islander	12
POA5108	Non-indigenous	39554
POA5108	Torres Strait Islander	39
POA5109	Aboriginal	366
POA5109	Both Aboriginal & Torres Strait Islander	18
POA5109	Non-indigenous	20461
POA5109	Torres Strait Islander	11
POA5110	Aboriginal	141
POA5110	Both Aboriginal & Torres Strait Islander	3
POA5110	Non-indigenous	8801
POA5110	Torres Strait Islander	11
POA5111	Aboriginal	3
POA5111	Non-indigenous	269
POA5112	Aboriginal	716
POA5112	Both Aboriginal & Torres Strait Islander	25
POA5112	Non-indigenous	18659
POA5112	Torres Strait Islander	21
POA5113	Aboriginal	985
POA5113	Both Aboriginal & Torres Strait Islander	24
POA5113	Non-indigenous	17858
POA5113	Torres Strait Islander	23
POA5114	Aboriginal	864
POA5114	Both Aboriginal & Torres Strait Islander	14
POA5114	Non-indigenous	33059
POA5114	Torres Strait Islander	22
POA5115	Aboriginal	280
POA5115	Both Aboriginal & Torres Strait Islander	5
POA5115	Non-indigenous	10094
POA5115	Torres Strait Islander	11
POA5116	Aboriginal	178
POA5116	Both Aboriginal & Torres Strait Islander	3
POA5116	Non-indigenous	9264
POA5116	Torres Strait Islander	10
POA5117	Aboriginal	45
POA5117	Non-indigenous	2875
POA5117	Torres Strait Islander	3
POA5118	Aboriginal	216
POA5118	Both Aboriginal & Torres Strait Islander	5
POA5118	Non-indigenous	18175
POA5118	Torres Strait Islander	15
POA5120	Aboriginal	16
POA5120	Non-indigenous	1961
POA5121	Aboriginal	30
POA5121	Non-indigenous	1643
POA5125	Aboriginal	138
POA5125	Non-indigenous	19067
POA5125	Torres Strait Islander	13
POA5126	Aboriginal	67
POA5126	Non-indigenous	7113
POA5127	Aboriginal	63
POA5127	Non-indigenous	7700
POA5131	Aboriginal	7
POA5131	Non-indigenous	973
POA5132	Aboriginal	5
POA5132	Non-indigenous	421
POA5133	Non-indigenous	390
POA5134	Aboriginal	3
POA5134	Non-indigenous	428
POA5136	Non-indigenous	532
POA5137	Non-indigenous	579
POA5138	Non-indigenous	294
POA5139	Aboriginal	3
POA5139	Non-indigenous	233
POA5140	Non-indigenous	421
POA5141	Non-indigenous	681
POA5142	Aboriginal	9
POA5142	Non-indigenous	566
POA5144	Aboriginal	6
POA5144	Non-indigenous	408
POA5150	Non-indigenous	61
POA5151	Aboriginal	6
POA5151	Non-indigenous	363
POA5152	Aboriginal	14
POA5152	Non-indigenous	6118
POA5153	Aboriginal	35
POA5153	Non-indigenous	6390
POA5153	Torres Strait Islander	3
POA5154	Aboriginal	16
POA5154	Non-indigenous	3345
POA5155	Aboriginal	6
POA5155	Non-indigenous	3813
POA5155	Torres Strait Islander	5
POA5156	Aboriginal	6
POA5156	Non-indigenous	945
POA5157	Aboriginal	5
POA5157	Non-indigenous	2909
POA5158	Aboriginal	189
POA5158	Both Aboriginal & Torres Strait Islander	3
POA5158	Non-indigenous	24526
POA5158	Torres Strait Islander	17
POA5159	Aboriginal	228
POA5159	Both Aboriginal & Torres Strait Islander	12
POA5159	Non-indigenous	32681
POA5159	Torres Strait Islander	13
POA5160	Non-indigenous	29
POA5161	Aboriginal	117
POA5161	Both Aboriginal & Torres Strait Islander	9
POA5161	Non-indigenous	10025
POA5161	Torres Strait Islander	3
POA5162	Aboriginal	500
POA5162	Both Aboriginal & Torres Strait Islander	15
POA5162	Non-indigenous	33762
POA5162	Torres Strait Islander	17
POA5163	Aboriginal	356
POA5163	Both Aboriginal & Torres Strait Islander	8
POA5163	Non-indigenous	13756
POA5163	Torres Strait Islander	5
POA5164	Aboriginal	184
POA5164	Both Aboriginal & Torres Strait Islander	20
POA5164	Non-indigenous	5074
POA5164	Torres Strait Islander	11
POA5165	Aboriginal	147
POA5165	Non-indigenous	5232
POA5165	Torres Strait Islander	4
POA5166	Aboriginal	44
POA5166	Non-indigenous	1835
POA5167	Aboriginal	69
POA5167	Non-indigenous	5636
POA5168	Aboriginal	123
POA5168	Both Aboriginal & Torres Strait Islander	3
POA5168	Non-indigenous	5373
POA5169	Aboriginal	288
POA5169	Both Aboriginal & Torres Strait Islander	4
POA5169	Non-indigenous	16780
POA5169	Torres Strait Islander	12
POA5170	Aboriginal	17
POA5170	Non-indigenous	1135
POA5171	Aboriginal	42
POA5171	Non-indigenous	5878
POA5171	Torres Strait Islander	3
POA5172	Aboriginal	29
POA5172	Both Aboriginal & Torres Strait Islander	7
POA5172	Non-indigenous	3896
POA5173	Aboriginal	211
POA5173	Non-indigenous	12554
POA5173	Torres Strait Islander	4
POA5174	Aboriginal	43
POA5174	Non-indigenous	2868
POA5174	Torres Strait Islander	6
POA5201	Aboriginal	19
POA5201	Non-indigenous	1925
POA5202	Aboriginal	3
POA5202	Non-indigenous	865
POA5203	Aboriginal	9
POA5203	Non-indigenous	1259
POA5204	Aboriginal	42
POA5204	Non-indigenous	2779
POA5204	Torres Strait Islander	3
POA5210	Aboriginal	25
POA5210	Non-indigenous	1693
POA5211	Aboriginal	181
POA5211	Both Aboriginal & Torres Strait Islander	4
POA5211	Non-indigenous	15079
POA5211	Torres Strait Islander	12
POA5212	Aboriginal	24
POA5212	Non-indigenous	2078
POA5213	Aboriginal	3
POA5213	Non-indigenous	1153
POA5214	Aboriginal	145
POA5214	Both Aboriginal & Torres Strait Islander	4
POA5214	Non-indigenous	8237
POA5214	Torres Strait Islander	11
POA5220	Aboriginal	3
POA5220	Non-indigenous	146
POA5221	Aboriginal	4
POA5221	Non-indigenous	284
POA5222	Aboriginal	16
POA5222	Non-indigenous	613
POA5223	Aboriginal	40
POA5223	Both Aboriginal & Torres Strait Islander	3
POA5223	Non-indigenous	3599
POA5231	Aboriginal	4
POA5231	Non-indigenous	1223
POA5232	Non-indigenous	421
POA5233	Aboriginal	16
POA5233	Non-indigenous	1458
POA5234	Aboriginal	7
POA5234	Non-indigenous	1291
POA5235	Aboriginal	18
POA5235	Non-indigenous	2457
POA5236	Non-indigenous	302
POA5237	Aboriginal	6
POA5237	Non-indigenous	351
POA5238	Aboriginal	100
POA5238	Non-indigenous	3978
POA5238	Torres Strait Islander	6
POA5240	Aboriginal	4
POA5240	Non-indigenous	481
POA5241	Aboriginal	13
POA5241	Non-indigenous	2514
POA5242	Aboriginal	7
POA5242	Non-indigenous	1609
POA5242	Torres Strait Islander	5
POA5243	Aboriginal	10
POA5243	Non-indigenous	822
POA5244	Aboriginal	25
POA5244	Both Aboriginal & Torres Strait Islander	3
POA5244	Non-indigenous	4235
POA5245	Aboriginal	12
POA5245	Non-indigenous	3072
POA5250	Aboriginal	30
POA5250	Non-indigenous	3493
POA5251	Aboriginal	180
POA5251	Both Aboriginal & Torres Strait Islander	8
POA5251	Non-indigenous	14419
POA5251	Torres Strait Islander	16
POA5252	Aboriginal	69
POA5252	Non-indigenous	6447
POA5253	Aboriginal	909
POA5253	Both Aboriginal & Torres Strait Islander	4
POA5253	Non-indigenous	17561
POA5253	Torres Strait Islander	15
POA5254	Aboriginal	46
POA5254	Non-indigenous	2341
POA5255	Aboriginal	150
POA5255	Non-indigenous	9098
POA5256	Aboriginal	19
POA5256	Non-indigenous	1336
POA5259	Aboriginal	132
POA5259	Non-indigenous	978
POA5260	Aboriginal	56
POA5260	Non-indigenous	1699
POA5261	Aboriginal	4
POA5261	Non-indigenous	364
POA5262	Aboriginal	5
POA5262	Both Aboriginal & Torres Strait Islander	3
POA5262	Non-indigenous	404
POA5263	Non-indigenous	137
POA5264	Aboriginal	119
POA5264	Non-indigenous	1131
POA5265	Aboriginal	9
POA5265	Non-indigenous	422
POA5266	Aboriginal	6
POA5266	Non-indigenous	618
POA5267	Aboriginal	20
POA5267	Non-indigenous	1939
POA5268	Aboriginal	29
POA5268	Non-indigenous	3507
POA5268	Torres Strait Islander	8
POA5269	Aboriginal	8
POA5269	Non-indigenous	250
POA5270	Aboriginal	9
POA5270	Non-indigenous	599
POA5271	Aboriginal	119
POA5271	Non-indigenous	7303
POA5271	Torres Strait Islander	6
POA5272	Aboriginal	12
POA5272	Non-indigenous	782
POA5273	Non-indigenous	111
POA5275	Aboriginal	40
POA5275	Both Aboriginal & Torres Strait Islander	8
POA5275	Non-indigenous	2364
POA5276	Aboriginal	12
POA5276	Non-indigenous	1169
POA5277	Aboriginal	54
POA5277	Non-indigenous	2857
POA5277	Torres Strait Islander	3
POA5278	Aboriginal	3
POA5278	Non-indigenous	518
POA5279	Aboriginal	7
POA5279	Non-indigenous	520
POA5280	Aboriginal	152
POA5280	Both Aboriginal & Torres Strait Islander	3
POA5280	Non-indigenous	7207
POA5280	Torres Strait Islander	8
POA5290	Aboriginal	549
POA5290	Both Aboriginal & Torres Strait Islander	11
POA5290	Non-indigenous	24932
POA5290	Torres Strait Islander	20
POA5291	Aboriginal	121
POA5291	Non-indigenous	9047
POA5291	Torres Strait Islander	3
POA5301	Aboriginal	15
POA5301	Non-indigenous	559
POA5302	Aboriginal	25
POA5302	Non-indigenous	827
POA5303	Aboriginal	3
POA5303	Non-indigenous	208
POA5304	Aboriginal	7
POA5304	Non-indigenous	763
POA5306	Non-indigenous	76
POA5307	Aboriginal	10
POA5307	Non-indigenous	563
POA5308	Non-indigenous	145
POA5309	Aboriginal	3
POA5309	Non-indigenous	154
POA5310	Non-indigenous	62
POA5311	Aboriginal	4
POA5311	Non-indigenous	414
POA5320	Aboriginal	8
POA5320	Non-indigenous	644
POA5321	Aboriginal	24
POA5321	Non-indigenous	524
POA5322	Aboriginal	12
POA5322	Non-indigenous	984
POA5322	Torres Strait Islander	4
POA5330	Aboriginal	77
POA5330	Non-indigenous	3291
POA5331	Aboriginal	5
POA5331	Non-indigenous	312
POA5332	Aboriginal	10
POA5332	Non-indigenous	393
POA5333	Aboriginal	138
POA5333	Both Aboriginal & Torres Strait Islander	3
POA5333	Non-indigenous	5664
POA5333	Torres Strait Islander	4
POA5340	Aboriginal	22
POA5340	Non-indigenous	1410
POA5341	Aboriginal	209
POA5341	Both Aboriginal & Torres Strait Islander	5
POA5341	Non-indigenous	7451
POA5342	Aboriginal	22
POA5342	Non-indigenous	1102
POA5343	Aboriginal	270
POA5343	Both Aboriginal & Torres Strait Islander	7
POA5343	Non-indigenous	4565
POA5343	Torres Strait Islander	4
POA5344	Aboriginal	23
POA5344	Non-indigenous	961
POA5345	Aboriginal	145
POA5345	Both Aboriginal & Torres Strait Islander	4
POA5345	Non-indigenous	3427
POA5345	Torres Strait Islander	6
POA5346	Aboriginal	16
POA5346	Both Aboriginal & Torres Strait Islander	3
POA5346	Non-indigenous	361
POA5350	Aboriginal	4
POA5350	Non-indigenous	472
POA5351	Aboriginal	43
POA5351	Non-indigenous	5821
POA5352	Aboriginal	31
POA5352	Non-indigenous	5185
POA5353	Aboriginal	45
POA5353	Non-indigenous	3730
POA5354	Aboriginal	9
POA5354	Non-indigenous	358
POA5355	Aboriginal	61
POA5355	Non-indigenous	7522
POA5355	Torres Strait Islander	11
POA5356	Aboriginal	15
POA5356	Non-indigenous	795
POA5357	Aboriginal	11
POA5357	Non-indigenous	408
POA5360	Aboriginal	8
POA5360	Non-indigenous	1110
POA5371	Aboriginal	17
POA5371	Non-indigenous	1251
POA5372	Aboriginal	33
POA5372	Non-indigenous	2181
POA5373	Aboriginal	32
POA5373	Non-indigenous	3388
POA5373	Torres Strait Islander	7
POA5374	Aboriginal	25
POA5374	Non-indigenous	1452
POA5374	Torres Strait Islander	3
POA5381	Aboriginal	4
POA5381	Non-indigenous	377
POA5381	Torres Strait Islander	3
POA5400	Aboriginal	11
POA5400	Non-indigenous	866
POA5401	Aboriginal	22
POA5401	Non-indigenous	825
POA5410	Aboriginal	5
POA5410	Non-indigenous	309
POA5410	Torres Strait Islander	3
POA5411	Aboriginal	9
POA5411	Non-indigenous	315
POA5412	Aboriginal	6
POA5412	Non-indigenous	1201
POA5413	Aboriginal	24
POA5413	Non-indigenous	807
POA5414	Aboriginal	3
POA5414	Non-indigenous	146
POA5415	Non-indigenous	222
POA5416	Aboriginal	3
POA5416	Non-indigenous	245
POA5417	Aboriginal	16
POA5417	Non-indigenous	1470
POA5418	Non-indigenous	114
POA5419	Aboriginal	4
POA5419	Non-indigenous	219
POA5420	Non-indigenous	83
POA5421	Aboriginal	7
POA5421	Non-indigenous	132
POA5422	Aboriginal	87
POA5422	Both Aboriginal & Torres Strait Islander	13
POA5422	Non-indigenous	1580
POA5422	Torres Strait Islander	6
POA5431	Aboriginal	12
POA5431	Non-indigenous	890
POA5431	Torres Strait Islander	4
POA5432	Non-indigenous	137
POA5433	Aboriginal	144
POA5433	Non-indigenous	1112
POA5434	Aboriginal	78
POA5434	Non-indigenous	378
POA5440	Aboriginal	9
POA5440	Non-indigenous	254
POA5451	Aboriginal	3
POA5451	Non-indigenous	692
POA5452	Aboriginal	9
POA5452	Non-indigenous	433
POA5453	Aboriginal	53
POA5453	Non-indigenous	4882
POA5453	Torres Strait Islander	3
POA5454	Aboriginal	9
POA5454	Non-indigenous	389
POA5455	Aboriginal	4
POA5455	Non-indigenous	54
POA5460	Aboriginal	10
POA5460	Non-indigenous	736
POA5461	Aboriginal	42
POA5461	Non-indigenous	2511
POA5462	Aboriginal	22
POA5462	Non-indigenous	496
POA5464	Aboriginal	15
POA5464	Non-indigenous	619
POA5470	Non-indigenous	140
POA5471	Non-indigenous	88
POA5472	Non-indigenous	168
POA5473	Aboriginal	28
POA5473	Non-indigenous	727
POA5480	Aboriginal	10
POA5480	Non-indigenous	763
POA5481	Aboriginal	9
POA5481	Non-indigenous	553
POA5482	Aboriginal	6
POA5482	Non-indigenous	510
POA5483	Aboriginal	3
POA5483	Non-indigenous	344
POA5485	Aboriginal	31
POA5485	Non-indigenous	550
POA5490	Aboriginal	6
POA5490	Non-indigenous	166
POA5491	Aboriginal	27
POA5491	Non-indigenous	1789
POA5493	Aboriginal	3
POA5493	Non-indigenous	88
POA5495	Aboriginal	30
POA5495	Both Aboriginal & Torres Strait Islander	3
POA5495	Non-indigenous	562
POA5501	Aboriginal	190
POA5501	Both Aboriginal & Torres Strait Islander	3
POA5501	Non-indigenous	7119
POA5501	Torres Strait Islander	11
POA5502	Aboriginal	25
POA5502	Non-indigenous	1510
POA5502	Torres Strait Islander	5
POA5510	Aboriginal	3
POA5510	Non-indigenous	110
POA5520	Aboriginal	14
POA5520	Non-indigenous	575
POA5521	Aboriginal	3
POA5521	Non-indigenous	145
POA5522	Aboriginal	22
POA5522	Non-indigenous	1395
POA5522	Torres Strait Islander	4
POA5523	Aboriginal	39
POA5523	Non-indigenous	1896
POA5540	Aboriginal	570
POA5540	Both Aboriginal & Torres Strait Islander	5
POA5540	Non-indigenous	14753
POA5540	Torres Strait Islander	15
POA5550	Aboriginal	32
POA5550	Non-indigenous	884
POA5552	Aboriginal	9
POA5552	Non-indigenous	372
POA5554	Aboriginal	125
POA5554	Non-indigenous	5108
POA5555	Aboriginal	6
POA5555	Non-indigenous	496
POA5556	Aboriginal	74
POA5556	Non-indigenous	3960
POA5556	Torres Strait Islander	5
POA5558	Aboriginal	162
POA5558	Non-indigenous	4662
POA5558	Torres Strait Islander	6
POA5560	Aboriginal	11
POA5560	Non-indigenous	460
POA5570	Aboriginal	8
POA5570	Non-indigenous	536
POA5571	Aboriginal	32
POA5571	Both Aboriginal & Torres Strait Islander	3
POA5571	Non-indigenous	1815
POA5572	Aboriginal	6
POA5572	Non-indigenous	142
POA5573	Aboriginal	188
POA5573	Non-indigenous	1853
POA5575	Aboriginal	26
POA5575	Non-indigenous	2306
POA5576	Aboriginal	8
POA5576	Non-indigenous	1062
POA5577	Aboriginal	14
POA5577	Non-indigenous	514
POA5580	Non-indigenous	346
POA5581	Aboriginal	5
POA5581	Non-indigenous	537
POA5582	Aboriginal	3
POA5582	Non-indigenous	645
POA5583	Aboriginal	7
POA5583	Non-indigenous	778
POA5600	Aboriginal	126
POA5600	Non-indigenous	6073
POA5600	Torres Strait Islander	3
POA5601	Aboriginal	11
POA5601	Non-indigenous	458
POA5602	Aboriginal	28
POA5602	Non-indigenous	1313
POA5603	Aboriginal	9
POA5603	Non-indigenous	437
POA5604	Aboriginal	3
POA5604	Non-indigenous	191
POA5605	Aboriginal	19
POA5605	Non-indigenous	1671
POA5606	Aboriginal	698
POA5606	Both Aboriginal & Torres Strait Islander	5
POA5606	Non-indigenous	13412
POA5606	Torres Strait Islander	13
POA5607	Aboriginal	202
POA5607	Non-indigenous	4717
POA5608	Aboriginal	788
POA5608	Both Aboriginal & Torres Strait Islander	18
POA5608	Non-indigenous	12528
POA5608	Torres Strait Islander	23
POA5609	Aboriginal	62
POA5609	Both Aboriginal & Torres Strait Islander	5
POA5609	Non-indigenous	1880
POA5609	Torres Strait Islander	3
POA5630	Non-indigenous	136
POA5631	Aboriginal	19
POA5631	Non-indigenous	1027
POA5632	Non-indigenous	250
POA5633	Non-indigenous	321
POA5640	Aboriginal	3
POA5640	Non-indigenous	1014
POA5641	Aboriginal	14
POA5641	Non-indigenous	1009
POA5642	Aboriginal	3
POA5642	Non-indigenous	248
POA5650	Non-indigenous	175
POA5651	Non-indigenous	79
POA5652	Aboriginal	19
POA5652	Non-indigenous	709
POA5653	Aboriginal	4
POA5653	Non-indigenous	75
POA5654	Aboriginal	4
POA5654	Non-indigenous	237
POA5655	Non-indigenous	100
POA5660	Non-indigenous	45
POA5661	Aboriginal	3
POA5661	Non-indigenous	143
POA5670	Aboriginal	20
POA5670	Non-indigenous	462
POA5671	Non-indigenous	163
POA5680	Aboriginal	90
POA5680	Both Aboriginal & Torres Strait Islander	4
POA5680	Non-indigenous	2023
POA5690	Aboriginal	990
POA5690	Both Aboriginal & Torres Strait Islander	12
POA5690	Non-indigenous	2651
POA5690	Torres Strait Islander	3
POA5700	Aboriginal	2056
POA5700	Both Aboriginal & Torres Strait Islander	31
POA5700	Non-indigenous	9031
POA5700	Torres Strait Islander	18
POA5701	Non-indigenous	8
POA5710	Aboriginal	406
POA5710	Non-indigenous	2261
POA5710	Torres Strait Islander	6
POA5713	Non-indigenous	18
POA5715	Non-indigenous	42
POA5717	Aboriginal	3
POA5717	Non-indigenous	16
POA5719	Aboriginal	3
POA5719	Non-indigenous	38
POA5720	Aboriginal	4
POA5720	Non-indigenous	191
POA5722	Aboriginal	13
POA5722	Non-indigenous	303
POA5723	Aboriginal	312
POA5723	Both Aboriginal & Torres Strait Islander	5
POA5723	Non-indigenous	1742
POA5724	Aboriginal	240
POA5724	Non-indigenous	193
POA5725	Aboriginal	115
POA5725	Both Aboriginal & Torres Strait Islander	4
POA5725	Non-indigenous	3769
POA5730	Aboriginal	19
POA5730	Non-indigenous	75
POA5731	Aboriginal	42
POA5731	Non-indigenous	457
POA5732	Aboriginal	103
POA5732	Non-indigenous	108
POA5733	Aboriginal	57
POA5733	Non-indigenous	172
POA5734	Aboriginal	106
POA5734	Non-indigenous	61
POA5960	Non-indigenous	5
POA6000	Aboriginal	108
POA6000	Both Aboriginal & Torres Strait Islander	3
POA6000	Non-indigenous	11314
POA6003	Aboriginal	23
POA6003	Non-indigenous	3486
POA6004	Aboriginal	66
POA6004	Both Aboriginal & Torres Strait Islander	3
POA6004	Non-indigenous	10524
POA6004	Torres Strait Islander	3
POA6005	Aboriginal	23
POA6005	Non-indigenous	5601
POA6006	Aboriginal	45
POA6006	Non-indigenous	8696
POA6006	Torres Strait Islander	3
POA6007	Aboriginal	29
POA6007	Non-indigenous	7098
POA6007	Torres Strait Islander	3
POA6008	Aboriginal	90
POA6008	Both Aboriginal & Torres Strait Islander	9
POA6008	Non-indigenous	15041
POA6008	Torres Strait Islander	4
POA6009	Aboriginal	102
POA6009	Both Aboriginal & Torres Strait Islander	4
POA6009	Non-indigenous	18424
POA6009	Torres Strait Islander	4
POA6010	Aboriginal	74
POA6010	Both Aboriginal & Torres Strait Islander	6
POA6010	Non-indigenous	16742
POA6010	Torres Strait Islander	3
POA6011	Aboriginal	55
POA6011	Non-indigenous	8952
POA6012	Aboriginal	73
POA6012	Both Aboriginal & Torres Strait Islander	3
POA6012	Non-indigenous	8681
POA6014	Aboriginal	63
POA6014	Non-indigenous	20538
POA6014	Torres Strait Islander	3
POA6015	Aboriginal	11
POA6015	Non-indigenous	6598
POA6016	Aboriginal	63
POA6016	Non-indigenous	9968
POA6016	Torres Strait Islander	4
POA6017	Aboriginal	52
POA6017	Non-indigenous	4065
POA6017	Torres Strait Islander	3
POA6018	Aboriginal	273
POA6018	Non-indigenous	37724
POA6018	Torres Strait Islander	7
POA6019	Aboriginal	166
POA6019	Non-indigenous	21611
POA6019	Torres Strait Islander	10
POA6020	Aboriginal	92
POA6020	Both Aboriginal & Torres Strait Islander	8
POA6020	Non-indigenous	20688
POA6020	Torres Strait Islander	3
POA6021	Aboriginal	142
POA6021	Both Aboriginal & Torres Strait Islander	3
POA6021	Non-indigenous	19913
POA6022	Aboriginal	46
POA6022	Non-indigenous	4936
POA6023	Aboriginal	50
POA6023	Non-indigenous	15214
POA6023	Torres Strait Islander	4
POA6024	Aboriginal	120
POA6024	Both Aboriginal & Torres Strait Islander	3
POA6024	Non-indigenous	13220
POA6024	Torres Strait Islander	4
POA6025	Aboriginal	221
POA6025	Non-indigenous	29802
POA6025	Torres Strait Islander	8
POA6026	Aboriginal	104
POA6026	Non-indigenous	22224
POA6026	Torres Strait Islander	9
POA6027	Aboriginal	304
POA6027	Both Aboriginal & Torres Strait Islander	24
POA6027	Non-indigenous	41335
POA6027	Torres Strait Islander	14
POA6028	Aboriginal	103
POA6028	Non-indigenous	22327
POA6028	Torres Strait Islander	10
POA6029	Aboriginal	16
POA6029	Non-indigenous	2778
POA6030	Aboriginal	615
POA6030	Both Aboriginal & Torres Strait Islander	7
POA6030	Non-indigenous	38751
POA6030	Torres Strait Islander	13
POA6031	Aboriginal	184
POA6031	Both Aboriginal & Torres Strait Islander	5
POA6031	Non-indigenous	16432
POA6031	Torres Strait Islander	3
POA6032	Non-indigenous	195
POA6033	Aboriginal	4
POA6033	Non-indigenous	438
POA6034	Aboriginal	14
POA6034	Non-indigenous	1666
POA6035	Aboriginal	158
POA6035	Both Aboriginal & Torres Strait Islander	6
POA6035	Non-indigenous	8684
POA6035	Torres Strait Islander	20
POA6036	Aboriginal	243
POA6036	Both Aboriginal & Torres Strait Islander	14
POA6036	Non-indigenous	15530
POA6036	Torres Strait Islander	9
POA6037	Aboriginal	64
POA6037	Both Aboriginal & Torres Strait Islander	3
POA6037	Non-indigenous	2923
POA6038	Aboriginal	64
POA6038	Non-indigenous	6205
POA6041	Aboriginal	37
POA6041	Non-indigenous	1477
POA6042	Non-indigenous	78
POA6043	Non-indigenous	244
POA6044	Aboriginal	19
POA6044	Non-indigenous	1214
POA6050	Aboriginal	107
POA6050	Non-indigenous	15268
POA6050	Torres Strait Islander	5
POA6051	Aboriginal	115
POA6051	Both Aboriginal & Torres Strait Islander	4
POA6051	Non-indigenous	12454
POA6051	Torres Strait Islander	4
POA6052	Aboriginal	134
POA6052	Both Aboriginal & Torres Strait Islander	10
POA6052	Non-indigenous	10964
POA6052	Torres Strait Islander	5
POA6053	Aboriginal	219
POA6053	Both Aboriginal & Torres Strait Islander	11
POA6053	Non-indigenous	14202
POA6054	Aboriginal	585
POA6054	Both Aboriginal & Torres Strait Islander	20
POA6054	Non-indigenous	19745
POA6054	Torres Strait Islander	28
POA6055	Aboriginal	550
POA6055	Both Aboriginal & Torres Strait Islander	17
POA6055	Non-indigenous	20459
POA6055	Torres Strait Islander	8
POA6056	Aboriginal	1574
POA6056	Both Aboriginal & Torres Strait Islander	18
POA6056	Non-indigenous	37552
POA6056	Torres Strait Islander	23
POA6057	Aboriginal	386
POA6057	Both Aboriginal & Torres Strait Islander	11
POA6057	Non-indigenous	16405
POA6057	Torres Strait Islander	4
POA6058	Aboriginal	348
POA6058	Both Aboriginal & Torres Strait Islander	3
POA6058	Non-indigenous	12329
POA6058	Torres Strait Islander	10
POA6059	Aboriginal	147
POA6059	Non-indigenous	23335
POA6059	Torres Strait Islander	4
POA6060	Aboriginal	170
POA6060	Both Aboriginal & Torres Strait Islander	9
POA6060	Non-indigenous	23211
POA6060	Torres Strait Islander	3
POA6061	Aboriginal	899
POA6061	Both Aboriginal & Torres Strait Islander	11
POA6061	Non-indigenous	37621
POA6061	Torres Strait Islander	32
POA6062	Aboriginal	363
POA6062	Both Aboriginal & Torres Strait Islander	23
POA6062	Non-indigenous	32265
POA6062	Torres Strait Islander	19
POA6063	Aboriginal	329
POA6063	Both Aboriginal & Torres Strait Islander	12
POA6063	Non-indigenous	14005
POA6063	Torres Strait Islander	13
POA6064	Aboriginal	738
POA6064	Both Aboriginal & Torres Strait Islander	19
POA6064	Non-indigenous	30556
POA6064	Torres Strait Islander	12
POA6065	Aboriginal	475
POA6065	Both Aboriginal & Torres Strait Islander	5
POA6065	Non-indigenous	61492
POA6065	Torres Strait Islander	26
POA6066	Aboriginal	325
POA6066	Non-indigenous	18379
POA6067	Aboriginal	14
POA6067	Non-indigenous	22
POA6068	Non-indigenous	7
POA6069	Aboriginal	888
POA6069	Both Aboriginal & Torres Strait Islander	24
POA6069	Non-indigenous	38447
POA6069	Torres Strait Islander	32
POA6070	Aboriginal	35
POA6070	Non-indigenous	3621
POA6071	Aboriginal	31
POA6071	Non-indigenous	3369
POA6072	Aboriginal	3
POA6072	Both Aboriginal & Torres Strait Islander	3
POA6072	Non-indigenous	894
POA6073	Aboriginal	41
POA6073	Non-indigenous	3000
POA6074	Aboriginal	15
POA6074	Non-indigenous	976
POA6076	Aboriginal	188
POA6076	Both Aboriginal & Torres Strait Islander	4
POA6076	Non-indigenous	21747
POA6076	Torres Strait Islander	9
POA6077	Aboriginal	8
POA6077	Non-indigenous	1420
POA6078	Aboriginal	9
POA6078	Non-indigenous	925
POA6079	Non-indigenous	30
POA6081	Aboriginal	54
POA6081	Both Aboriginal & Torres Strait Islander	3
POA6081	Non-indigenous	4696
POA6081	Torres Strait Islander	3
POA6082	Aboriginal	58
POA6082	Non-indigenous	3163
POA6083	Aboriginal	27
POA6083	Non-indigenous	3485
POA6084	Aboriginal	106
POA6084	Non-indigenous	8129
POA6084	Torres Strait Islander	5
