SA3_NAME16	MaxSchoolingCompleted	Sex	persons
Hurstville	Year 10	F	8235
Hurstville	Year 10	M	7204
Hurstville	Year 11	F	2253
Hurstville	Year 11	M	2459
Hurstville	Year 12	F	34687
Hurstville	Year 12	M	33403
Kogarah - Rockdale	Did not go to school	F	1131
Kogarah - Rockdale	Did not go to school	M	718
Kogarah - Rockdale	Year 8	F	3493
Kogarah - Rockdale	Year 8	M	2701
Kogarah - Rockdale	Year 9	F	2230
Kogarah - Rockdale	Year 9	M	1975
Kogarah - Rockdale	Year 10	F	8148
Kogarah - Rockdale	Year 10	M	7878
Kogarah - Rockdale	Year 11	F	2387
Kogarah - Rockdale	Year 11	M	2721
Kogarah - Rockdale	Year 12	F	36628
Kogarah - Rockdale	Year 12	M	36127
Canada Bay	Did not go to school	F	454
Canada Bay	Did not go to school	M	321
Canada Bay	Year 8	F	1724
Canada Bay	Year 8	M	1294
Canada Bay	Year 9	F	1348
Canada Bay	Year 9	M	1089
Canada Bay	Year 10	F	4921
Canada Bay	Year 10	M	4106
Canada Bay	Year 11	F	1297
Canada Bay	Year 11	M	1399
Canada Bay	Year 12	F	25124
Canada Bay	Year 12	M	23219
Leichhardt	Did not go to school	F	125
Leichhardt	Did not go to school	M	88
Leichhardt	Year 8	F	599
Leichhardt	Year 8	M	481
Leichhardt	Year 9	F	608
Leichhardt	Year 9	M	536
Leichhardt	Year 10	F	2323
Leichhardt	Year 10	M	2163
Leichhardt	Year 11	F	789
Leichhardt	Year 11	M	882
Leichhardt	Year 12	F	17614
Leichhardt	Year 12	M	15404
Strathfield - Burwood - Ashfield	Did not go to school	F	1271
Strathfield - Burwood - Ashfield	Did not go to school	M	879
Strathfield - Burwood - Ashfield	Year 8	F	3474
Strathfield - Burwood - Ashfield	Year 8	M	2586
Strathfield - Burwood - Ashfield	Year 9	F	1939
Strathfield - Burwood - Ashfield	Year 9	M	1766
Strathfield - Burwood - Ashfield	Year 10	F	6386
Strathfield - Burwood - Ashfield	Year 10	M	6239
Strathfield - Burwood - Ashfield	Year 11	F	2242
Strathfield - Burwood - Ashfield	Year 11	M	2347
Strathfield - Burwood - Ashfield	Year 12	F	46218
Strathfield - Burwood - Ashfield	Year 12	M	44846
Chatswood - Lane Cove	Did not go to school	F	326
Chatswood - Lane Cove	Did not go to school	M	206
Chatswood - Lane Cove	Year 8	F	950
Chatswood - Lane Cove	Year 8	M	787
Chatswood - Lane Cove	Year 9	F	1233
Chatswood - Lane Cove	Year 9	M	1044
Chatswood - Lane Cove	Year 10	F	4128
Chatswood - Lane Cove	Year 10	M	3218
Chatswood - Lane Cove	Year 11	F	1679
Chatswood - Lane Cove	Year 11	M	1745
Chatswood - Lane Cove	Year 12	F	36525
Chatswood - Lane Cove	Year 12	M	33833
Hornsby	Did not go to school	F	224
Hornsby	Did not go to school	M	171
Hornsby	Year 8	F	709
Hornsby	Year 8	M	601
Hornsby	Year 9	F	1271
Hornsby	Year 9	M	1133
Hornsby	Year 10	F	5050
Hornsby	Year 10	M	4586
Hornsby	Year 11	F	1516
Hornsby	Year 11	M	1568
Hornsby	Year 12	F	22735
Hornsby	Year 12	M	21440
Ku-ring-gai	Did not go to school	F	200
Ku-ring-gai	Did not go to school	M	127
Ku-ring-gai	Year 8	F	768
Ku-ring-gai	Year 8	M	614
Ku-ring-gai	Year 9	F	1603
Ku-ring-gai	Year 9	M	1400
Ku-ring-gai	Year 10	F	5045
Ku-ring-gai	Year 10	M	3438
Ku-ring-gai	Year 11	F	2407
Ku-ring-gai	Year 11	M	1953
Ku-ring-gai	Year 12	F	37249
Ku-ring-gai	Year 12	M	34889
North Sydney - Mosman	Did not go to school	F	97
North Sydney - Mosman	Did not go to school	M	64
North Sydney - Mosman	Year 8	F	365
North Sydney - Mosman	Year 8	M	333
North Sydney - Mosman	Year 9	F	780
North Sydney - Mosman	Year 9	M	621
North Sydney - Mosman	Year 10	F	3532
North Sydney - Mosman	Year 10	M	2240
North Sydney - Mosman	Year 11	F	1655
North Sydney - Mosman	Year 11	M	1260
North Sydney - Mosman	Year 12	F	33376
North Sydney - Mosman	Year 12	M	29538
Manly	Did not go to school	F	18
Manly	Did not go to school	M	28
Manly	Year 8	F	211
Manly	Year 8	M	202
Manly	Year 9	F	474
Manly	Year 9	M	415
Manly	Year 10	F	1995
Manly	Year 10	M	1452
Manly	Year 11	F	776
Manly	Year 11	M	719
Manly	Year 12	F	12745
Manly	Year 12	M	12380
Pittwater	Did not go to school	F	41
Pittwater	Did not go to school	M	41
Pittwater	Year 8	F	444
Pittwater	Year 8	M	429
Pittwater	Year 9	F	1017
Pittwater	Year 9	M	926
Pittwater	Year 10	F	4904
Pittwater	Year 10	M	4347
Pittwater	Year 11	F	1502
Pittwater	Year 11	M	1413
Pittwater	Year 12	F	15620
Pittwater	Year 12	M	14832
Warringah	Did not go to school	F	338
Warringah	Did not go to school	M	291
Warringah	Year 8	F	1680
Warringah	Year 8	M	1466
Warringah	Year 9	F	2697
Warringah	Year 9	M	2480
Warringah	Year 10	F	10948
Warringah	Year 10	M	9898
Warringah	Year 11	F	3094
Warringah	Year 11	M	3400
Warringah	Year 12	F	39374
Warringah	Year 12	M	36816
Camden	Did not go to school	F	90
Camden	Did not go to school	M	59
Camden	Year 8	F	782
Camden	Year 8	M	685
Camden	Year 9	F	1776
Camden	Year 9	M	1693
Camden	Year 10	F	6877
Camden	Year 10	M	7182
Camden	Year 11	F	1625
Camden	Year 11	M	1811
Camden	Year 12	F	12198
Camden	Year 12	M	10180
Campbelltown (NSW)	Did not go to school	F	710
Campbelltown (NSW)	Did not go to school	M	452
Campbelltown (NSW)	Year 8	F	2968
Campbelltown (NSW)	Year 8	M	2662
Campbelltown (NSW)	Year 9	F	4727
Campbelltown (NSW)	Year 9	M	4462
Campbelltown (NSW)	Year 10	F	15909
Campbelltown (NSW)	Year 10	M	15672
Campbelltown (NSW)	Year 11	F	4058
Campbelltown (NSW)	Year 11	M	4197
Campbelltown (NSW)	Year 12	F	30619
Campbelltown (NSW)	Year 12	M	28292
Wollondilly	Did not go to school	F	40
Wollondilly	Did not go to school	M	56
Wollondilly	Year 8	F	569
Wollondilly	Year 8	M	677
Wollondilly	Year 9	F	1274
Wollondilly	Year 9	M	1373
Wollondilly	Year 10	F	5104
Wollondilly	Year 10	M	5904
Wollondilly	Year 11	F	1080
Wollondilly	Year 11	M	1166
Wollondilly	Year 12	F	6955
Wollondilly	Year 12	M	5403
Blue Mountains	Did not go to school	F	64
Blue Mountains	Did not go to school	M	72
Blue Mountains	Year 8	F	803
Blue Mountains	Year 8	M	772
Blue Mountains	Year 9	F	1884
Blue Mountains	Year 9	M	1718
Blue Mountains	Year 10	F	7763
Blue Mountains	Year 10	M	7408
Blue Mountains	Year 11	F	1990
Blue Mountains	Year 11	M	1955
Blue Mountains	Year 12	F	18321
Blue Mountains	Year 12	M	15996
Penrith	Did not go to school	F	277
Penrith	Did not go to school	M	242
Penrith	Year 8	F	2401
Penrith	Year 8	M	2258
Penrith	Year 9	F	4124
Penrith	Year 9	M	4148
Penrith	Year 10	F	16046
Penrith	Year 10	M	16434
Penrith	Year 11	F	3622
Penrith	Year 11	M	4001
Penrith	Year 12	F	25999
Penrith	Year 12	M	22498
Richmond - Windsor	Did not go to school	F	53
Richmond - Windsor	Did not go to school	M	63
Richmond - Windsor	Year 8	F	745
Richmond - Windsor	Year 8	M	785
Richmond - Windsor	Year 9	F	1285
Richmond - Windsor	Year 9	M	1278
Richmond - Windsor	Year 10	F	4701
Richmond - Windsor	Year 10	M	4779
Richmond - Windsor	Year 11	F	1070
Richmond - Windsor	Year 11	M	1069
Richmond - Windsor	Year 12	F	5789
Richmond - Windsor	Year 12	M	4775
St Marys	Did not go to school	F	228
St Marys	Did not go to school	M	150
St Marys	Year 8	F	1145
St Marys	Year 8	M	1057
St Marys	Year 9	F	1585
St Marys	Year 9	M	1638
St Marys	Year 10	F	5972
St Marys	Year 10	M	6454
St Marys	Year 11	F	1498
St Marys	Year 11	M	1584
St Marys	Year 12	F	9546
St Marys	Year 12	M	8487
Auburn	Did not go to school	F	1495
Auburn	Did not go to school	M	1709
Auburn	Year 8	F	2138
Auburn	Year 8	M	2249
Auburn	Year 9	F	1202
Auburn	Year 9	M	1347
Auburn	Year 10	F	3536
Auburn	Year 10	M	4009
Auburn	Year 11	F	1255
Auburn	Year 11	M	1687
Auburn	Year 12	F	21769
Auburn	Year 12	M	24252
Carlingford	Did not go to school	F	411
Carlingford	Did not go to school	M	375
Carlingford	Year 8	F	932
Carlingford	Year 8	M	811
Carlingford	Year 9	F	1251
Carlingford	Year 9	M	1152
Carlingford	Year 10	F	3943
Carlingford	Year 10	M	3716
Carlingford	Year 11	F	1220
Carlingford	Year 11	M	1263
Carlingford	Year 12	F	18394
Carlingford	Year 12	M	17439
Merrylands - Guildford	Did not go to school	F	2350
Merrylands - Guildford	Did not go to school	M	1966
Merrylands - Guildford	Year 8	F	4371
Merrylands - Guildford	Year 8	M	4240
Merrylands - Guildford	Year 9	F	3197
Merrylands - Guildford	Year 9	M	3357
Merrylands - Guildford	Year 10	F	10423
Merrylands - Guildford	Year 10	M	10933
Merrylands - Guildford	Year 11	F	2884
Merrylands - Guildford	Year 11	M	3242
Merrylands - Guildford	Year 12	F	31010
Merrylands - Guildford	Year 12	M	30611
Parramatta	Did not go to school	F	818
Parramatta	Did not go to school	M	654
Parramatta	Year 8	F	2128
Parramatta	Year 8	M	1668
Parramatta	Year 9	F	2215
Parramatta	Year 9	M	1971
Parramatta	Year 10	F	7640
Parramatta	Year 10	M	7252
Parramatta	Year 11	F	2053
Parramatta	Year 11	M	2374
Parramatta	Year 12	F	37278
Parramatta	Year 12	M	38492
Pennant Hills - Epping	Did not go to school	F	147
Pennant Hills - Epping	Did not go to school	M	86
Pennant Hills - Epping	Year 8	F	351
Pennant Hills - Epping	Year 8	M	256
Pennant Hills - Epping	Year 9	F	705
Pennant Hills - Epping	Year 9	M	577
Pennant Hills - Epping	Year 10	F	2275
Pennant Hills - Epping	Year 10	M	1725
Pennant Hills - Epping	Year 11	F	814
Pennant Hills - Epping	Year 11	M	792
Pennant Hills - Epping	Year 12	F	14888
Pennant Hills - Epping	Year 12	M	14684
Ryde - Hunters Hill	Did not go to school	F	661
Ryde - Hunters Hill	Did not go to school	M	451
Ryde - Hunters Hill	Year 8	F	2019
Ryde - Hunters Hill	Year 8	M	1541
Ryde - Hunters Hill	Year 9	F	2034
Ryde - Hunters Hill	Year 9	M	1813
Ryde - Hunters Hill	Year 10	F	6970
Ryde - Hunters Hill	Year 10	M	5955
Ryde - Hunters Hill	Year 11	F	2025
Ryde - Hunters Hill	Year 11	M	2265
Ryde - Hunters Hill	Year 12	F	41010
Ryde - Hunters Hill	Year 12	M	38904
Bringelly - Green Valley	Did not go to school	F	1358
Bringelly - Green Valley	Did not go to school	M	911
Bringelly - Green Valley	Year 8	F	2669
Bringelly - Green Valley	Year 8	M	2356
Bringelly - Green Valley	Year 9	F	2413
Bringelly - Green Valley	Year 9	M	2332
Bringelly - Green Valley	Year 10	F	7852
Bringelly - Green Valley	Year 10	M	8644
Bringelly - Green Valley	Year 11	F	2218
Bringelly - Green Valley	Year 11	M	2515
Bringelly - Green Valley	Year 12	F	20502
Bringelly - Green Valley	Year 12	M	18861
Fairfield	Did not go to school	F	6096
Fairfield	Did not go to school	M	3791
Fairfield	Year 8	F	8824
Fairfield	Year 8	M	6816
Fairfield	Year 9	F	4768
Fairfield	Year 9	M	4596
Fairfield	Year 10	F	12142
Fairfield	Year 10	M	13067
Fairfield	Year 11	F	3828
Fairfield	Year 11	M	4343
Fairfield	Year 12	F	36738
Fairfield	Year 12	M	35994
Liverpool	Did not go to school	F	1162
Liverpool	Did not go to school	M	803
Liverpool	Year 8	F	2929
Liverpool	Year 8	M	2347
Liverpool	Year 9	F	2424
Liverpool	Year 9	M	2331
Liverpool	Year 10	F	7922
Liverpool	Year 10	M	8711
Liverpool	Year 11	F	2417
Liverpool	Year 11	M	2805
Liverpool	Year 12	F	25290
Liverpool	Year 12	M	23613
Cronulla - Miranda - Caringbah	Did not go to school	F	168
Cronulla - Miranda - Caringbah	Did not go to school	M	154
Cronulla - Miranda - Caringbah	Year 8	F	1376
Cronulla - Miranda - Caringbah	Year 8	M	1092
Cronulla - Miranda - Caringbah	Year 9	F	2765
Cronulla - Miranda - Caringbah	Year 9	M	2191
Cronulla - Miranda - Caringbah	Year 10	F	11118
Cronulla - Miranda - Caringbah	Year 10	M	10406
Cronulla - Miranda - Caringbah	Year 11	F	2304
Cronulla - Miranda - Caringbah	Year 11	M	2672
Cronulla - Miranda - Caringbah	Year 12	F	25939
Cronulla - Miranda - Caringbah	Year 12	M	23927
Sutherland - Menai - Heathcote	Did not go to school	F	156
Sutherland - Menai - Heathcote	Did not go to school	M	126
Sutherland - Menai - Heathcote	Year 8	F	1264
Sutherland - Menai - Heathcote	Year 8	M	1054
Sutherland - Menai - Heathcote	Year 9	F	2599
Sutherland - Menai - Heathcote	Year 9	M	2216
Sutherland - Menai - Heathcote	Year 10	F	10907
Sutherland - Menai - Heathcote	Year 10	M	10670
Sutherland - Menai - Heathcote	Year 11	F	2281
Sutherland - Menai - Heathcote	Year 11	M	2736
Sutherland - Menai - Heathcote	Year 12	F	25199
Sutherland - Menai - Heathcote	Year 12	M	23172
Migratory - Offshore - Shipping (NSW)	Year 8	F	12
Migratory - Offshore - Shipping (NSW)	Year 8	M	13
Migratory - Offshore - Shipping (NSW)	Year 9	F	22
Migratory - Offshore - Shipping (NSW)	Year 9	M	9
Migratory - Offshore - Shipping (NSW)	Year 10	F	57
Migratory - Offshore - Shipping (NSW)	Year 10	M	38
Migratory - Offshore - Shipping (NSW)	Year 11	F	15
Migratory - Offshore - Shipping (NSW)	Year 11	M	12
Migratory - Offshore - Shipping (NSW)	Year 12	F	76
Migratory - Offshore - Shipping (NSW)	Year 12	M	52
No usual address (NSW)	Did not go to school	F	24
No usual address (NSW)	Did not go to school	M	41
No usual address (NSW)	Year 8	F	135
No usual address (NSW)	Year 8	M	286
No usual address (NSW)	Year 9	F	274
No usual address (NSW)	Year 9	M	454
No usual address (NSW)	Year 10	F	826
No usual address (NSW)	Year 10	M	1339
No usual address (NSW)	Year 11	F	247
No usual address (NSW)	Year 11	M	385
No usual address (NSW)	Year 12	F	1965
No usual address (NSW)	Year 12	M	2208
Ballarat	Did not go to school	F	113
Ballarat	Did not go to school	M	139
Ballarat	Year 8	F	2547
Ballarat	Year 8	M	2237
Ballarat	Year 9	F	3220
Ballarat	Year 9	M	3388
Ballarat	Year 10	F	7158
Ballarat	Year 10	M	7424
Ballarat	Year 11	F	6412
Ballarat	Year 11	M	6117
Ballarat	Year 12	F	20862
Ballarat	Year 12	M	17078
Creswick - Daylesford - Ballan	Did not go to school	F	27
Creswick - Daylesford - Ballan	Did not go to school	M	26
Creswick - Daylesford - Ballan	Year 8	F	629
Creswick - Daylesford - Ballan	Year 8	M	733
Creswick - Daylesford - Ballan	Year 9	F	836
Creswick - Daylesford - Ballan	Year 9	M	1051
Creswick - Daylesford - Ballan	Year 10	F	1844
Creswick - Daylesford - Ballan	Year 10	M	2384
Creswick - Daylesford - Ballan	Year 11	F	1801
Creswick - Daylesford - Ballan	Year 11	M	1797
Creswick - Daylesford - Ballan	Year 12	F	5457
Creswick - Daylesford - Ballan	Year 12	M	4242
Maryborough - Pyrenees	Did not go to school	F	30
Maryborough - Pyrenees	Did not go to school	M	42
Maryborough - Pyrenees	Year 8	F	823
Maryborough - Pyrenees	Year 8	M	976
Maryborough - Pyrenees	Year 9	F	1013
Maryborough - Pyrenees	Year 9	M	1245
Maryborough - Pyrenees	Year 10	F	2117
Maryborough - Pyrenees	Year 10	M	2551
Maryborough - Pyrenees	Year 11	F	1704
Maryborough - Pyrenees	Year 11	M	1666
Maryborough - Pyrenees	Year 12	F	3658
Maryborough - Pyrenees	Year 12	M	2834
Bendigo	Did not go to school	F	212
Bendigo	Did not go to school	M	236
Bendigo	Year 8	F	2440
Bendigo	Year 8	M	2268
Bendigo	Year 9	F	3080
Bendigo	Year 9	M	3275
Bendigo	Year 10	F	7035
Bendigo	Year 10	M	7371
Bendigo	Year 11	F	5698
Bendigo	Year 11	M	5414
Bendigo	Year 12	F	17872
Bendigo	Year 12	M	14204
Heathcote - Castlemaine - Kyneton	Did not go to school	F	59
Heathcote - Castlemaine - Kyneton	Did not go to school	M	55
Heathcote - Castlemaine - Kyneton	Year 8	F	974
Heathcote - Castlemaine - Kyneton	Year 8	M	1039
Heathcote - Castlemaine - Kyneton	Year 9	F	1327
Heathcote - Castlemaine - Kyneton	Year 9	M	1590
Heathcote - Castlemaine - Kyneton	Year 10	F	2976
Heathcote - Castlemaine - Kyneton	Year 10	M	3444
Heathcote - Castlemaine - Kyneton	Year 11	F	2771
Heathcote - Castlemaine - Kyneton	Year 11	M	2836
Heathcote - Castlemaine - Kyneton	Year 12	F	9571
Heathcote - Castlemaine - Kyneton	Year 12	M	7677
Loddon - Elmore	Did not go to school	F	11
Loddon - Elmore	Did not go to school	M	18
Loddon - Elmore	Year 8	F	353
Loddon - Elmore	Year 8	M	462
Loddon - Elmore	Year 9	F	446
Loddon - Elmore	Year 9	M	560
Loddon - Elmore	Year 10	F	875
Loddon - Elmore	Year 10	M	1193
Loddon - Elmore	Year 11	F	765
Loddon - Elmore	Year 11	M	831
Loddon - Elmore	Year 12	F	1579
Loddon - Elmore	Year 12	M	1165
Barwon - West	Did not go to school	F	13
Barwon - West	Did not go to school	M	13
Barwon - West	Year 8	F	303
Barwon - West	Year 8	M	415
Barwon - West	Year 9	F	505
Barwon - West	Year 9	M	647
Barwon - West	Year 10	F	1159
Barwon - West	Year 10	M	1554
Barwon - West	Year 11	F	1253
Barwon - West	Year 11	M	1445
Barwon - West	Year 12	F	3549
Barwon - West	Year 12	M	2775
Geelong	Did not go to school	F	600
Geelong	Did not go to school	M	501
Geelong	Year 8	F	5314
Geelong	Year 8	M	4329
Geelong	Year 9	F	5732
Geelong	Year 9	M	5497
Geelong	Year 10	F	12188
Geelong	Year 10	M	12273
Geelong	Year 11	F	11172
Geelong	Year 11	M	11777
Geelong	Year 12	F	38599
Geelong	Year 12	M	32655
Surf Coast - Bellarine Peninsula	Did not go to school	F	66
Surf Coast - Bellarine Peninsula	Did not go to school	M	65
Surf Coast - Bellarine Peninsula	Year 8	F	1245
Surf Coast - Bellarine Peninsula	Year 8	M	1172
Surf Coast - Bellarine Peninsula	Year 9	F	1628
Surf Coast - Bellarine Peninsula	Year 9	M	1738
Surf Coast - Bellarine Peninsula	Year 10	F	4325
Surf Coast - Bellarine Peninsula	Year 10	M	4590
Surf Coast - Bellarine Peninsula	Year 11	F	4580
Surf Coast - Bellarine Peninsula	Year 11	M	4465
Surf Coast - Bellarine Peninsula	Year 12	F	16082
Surf Coast - Bellarine Peninsula	Year 12	M	13486
Upper Goulburn Valley	Did not go to school	F	47
Upper Goulburn Valley	Did not go to school	M	67
Upper Goulburn Valley	Year 8	F	1403
Upper Goulburn Valley	Year 8	M	1551
Upper Goulburn Valley	Year 9	F	1796
Upper Goulburn Valley	Year 9	M	2351
Upper Goulburn Valley	Year 10	F	4007
Upper Goulburn Valley	Year 10	M	4924
Upper Goulburn Valley	Year 11	F	3406
Upper Goulburn Valley	Year 11	M	3555
Upper Goulburn Valley	Year 12	F	9236
Upper Goulburn Valley	Year 12	M	7236
Wangaratta - Benalla	Did not go to school	F	61
Wangaratta - Benalla	Did not go to school	M	59
Wangaratta - Benalla	Year 8	F	1385
Wangaratta - Benalla	Year 8	M	1294
Wangaratta - Benalla	Year 9	F	1518
Wangaratta - Benalla	Year 9	M	1712
Wangaratta - Benalla	Year 10	F	3661
Wangaratta - Benalla	Year 10	M	4177
Wangaratta - Benalla	Year 11	F	3302
Wangaratta - Benalla	Year 11	M	3153
Wangaratta - Benalla	Year 12	F	7844
Wangaratta - Benalla	Year 12	M	5953
Wodonga - Alpine	Did not go to school	F	118
Wodonga - Alpine	Did not go to school	M	122
Wodonga - Alpine	Year 8	F	1516
Wodonga - Alpine	Year 8	M	1689
Wodonga - Alpine	Year 9	F	2063
Wodonga - Alpine	Year 9	M	2233
Wodonga - Alpine	Year 10	F	5875
Wodonga - Alpine	Year 10	M	6584
Wodonga - Alpine	Year 11	F	4351
Wodonga - Alpine	Year 11	M	4453
Wodonga - Alpine	Year 12	F	12407
Wodonga - Alpine	Year 12	M	9985
Baw Baw	Did not go to school	F	77
Baw Baw	Did not go to school	M	68
Baw Baw	Year 8	F	1247
Baw Baw	Year 8	M	1237
Baw Baw	Year 9	F	1626
Baw Baw	Year 9	M	1851
Baw Baw	Year 10	F	3682
Baw Baw	Year 10	M	4410
Baw Baw	Year 11	F	3298
Baw Baw	Year 11	M	3223
Baw Baw	Year 12	F	8619
Baw Baw	Year 12	M	6383
Gippsland - East	Did not go to school	F	56
Gippsland - East	Did not go to school	M	75
Gippsland - East	Year 8	F	1286
Gippsland - East	Year 8	M	1435
Gippsland - East	Year 9	F	1660
Gippsland - East	Year 9	M	2010
Gippsland - East	Year 10	F	3854
Gippsland - East	Year 10	M	4301
Gippsland - East	Year 11	F	3090
Gippsland - East	Year 11	M	2934
Gippsland - East	Year 12	F	7152
Gippsland - East	Year 12	M	5541
Gippsland - South West	Did not go to school	F	83
Gippsland - South West	Did not go to school	M	82
Gippsland - South West	Year 8	F	1674
Gippsland - South West	Year 8	M	1700
Gippsland - South West	Year 9	F	2129
Gippsland - South West	Year 9	M	2509
Gippsland - South West	Year 10	F	4867
Gippsland - South West	Year 10	M	5525
Gippsland - South West	Year 11	F	4321
Gippsland - South West	Year 11	M	4354
Gippsland - South West	Year 12	F	10559
Gippsland - South West	Year 12	M	7921
Latrobe Valley	Did not go to school	F	167
Latrobe Valley	Did not go to school	M	148
Latrobe Valley	Year 8	F	2302
Latrobe Valley	Year 8	M	2062
Latrobe Valley	Year 9	F	2699
Latrobe Valley	Year 9	M	2531
Latrobe Valley	Year 10	F	5755
Latrobe Valley	Year 10	M	6347
Latrobe Valley	Year 11	F	5023
Latrobe Valley	Year 11	M	5258
Latrobe Valley	Year 12	F	11590
Latrobe Valley	Year 12	M	9415
Wellington	Did not go to school	F	63
Wellington	Did not go to school	M	60
Wellington	Year 8	F	1058
Wellington	Year 8	M	1270
Wellington	Year 9	F	1457
Wellington	Year 9	M	1789
Wellington	Year 10	F	3342
Wellington	Year 10	M	3889
Wellington	Year 11	F	3029
Wellington	Year 11	M	2997
Wellington	Year 12	F	6748
Wellington	Year 12	M	5087
Brunswick - Coburg	Did not go to school	F	770
Brunswick - Coburg	Did not go to school	M	475
Brunswick - Coburg	Year 8	F	2762
Brunswick - Coburg	Year 8	M	2006
Brunswick - Coburg	Year 9	F	971
Brunswick - Coburg	Year 9	M	1020
Brunswick - Coburg	Year 10	F	2048
Brunswick - Coburg	Year 10	M	2513
Brunswick - Coburg	Year 11	F	2125
Brunswick - Coburg	Year 11	M	2521
Brunswick - Coburg	Year 12	F	27320
Brunswick - Coburg	Year 12	M	24639
Darebin - South	Did not go to school	F	406
Darebin - South	Did not go to school	M	263
Darebin - South	Year 8	F	1612
Darebin - South	Year 8	M	1100
Darebin - South	Year 9	F	579
Darebin - South	Year 9	M	606
Darebin - South	Year 10	F	1172
Darebin - South	Year 10	M	1425
Darebin - South	Year 11	F	1280
Darebin - South	Year 11	M	1475
Darebin - South	Year 12	F	16553
Darebin - South	Year 12	M	13880
Essendon	Did not go to school	F	476
Essendon	Did not go to school	M	256
Essendon	Year 8	F	1509
Essendon	Year 8	M	1098
Essendon	Year 9	F	946
Essendon	Year 9	M	914
Essendon	Year 10	F	2143
Essendon	Year 10	M	2178
Essendon	Year 11	F	2271
Essendon	Year 11	M	2370
Essendon	Year 12	F	19415
Essendon	Year 12	M	17534
Melbourne City	Did not go to school	F	482
Melbourne City	Did not go to school	M	310
Melbourne City	Year 8	F	941
Melbourne City	Year 8	M	683
Melbourne City	Year 9	F	866
Melbourne City	Year 9	M	846
Melbourne City	Year 10	F	1931
Melbourne City	Year 10	M	2010
Melbourne City	Year 11	F	2656
Melbourne City	Year 11	M	2819
Melbourne City	Year 12	F	50863
Melbourne City	Year 12	M	47118
Port Phillip	Did not go to school	F	250
Port Phillip	Did not go to school	M	184
Port Phillip	Year 8	F	1152
Port Phillip	Year 8	M	986
Port Phillip	Year 9	F	825
Port Phillip	Year 9	M	922
Port Phillip	Year 10	F	2443
Port Phillip	Year 10	M	2797
Port Phillip	Year 11	F	2800
Port Phillip	Year 11	M	2932
Port Phillip	Year 12	F	33160
Port Phillip	Year 12	M	30390
Stonnington - West	Did not go to school	F	193
Stonnington - West	Did not go to school	M	101
Stonnington - West	Year 8	F	706
Stonnington - West	Year 8	M	513
Stonnington - West	Year 9	F	478
Stonnington - West	Year 9	M	438
Stonnington - West	Year 10	F	1350
Stonnington - West	Year 10	M	1239
Stonnington - West	Year 11	F	1603
Stonnington - West	Year 11	M	1415
Stonnington - West	Year 12	F	22625
Stonnington - West	Year 12	M	20238
Yarra	Did not go to school	F	647
Yarra	Did not go to school	M	322
Yarra	Year 8	F	1541
Yarra	Year 8	M	971
Yarra	Year 9	F	803
Yarra	Year 9	M	773
Yarra	Year 10	F	1634
Yarra	Year 10	M	1932
Yarra	Year 11	F	1866
Yarra	Year 11	M	2094
Yarra	Year 12	F	29595
Yarra	Year 12	M	27524
Boroondara	Did not go to school	F	415
Boroondara	Did not go to school	M	348
Boroondara	Year 8	F	2238
Boroondara	Year 8	M	1448
Boroondara	Year 9	F	2072
Boroondara	Year 9	M	1907
Boroondara	Year 10	F	4505
Boroondara	Year 10	M	3712
Boroondara	Year 11	F	5463
Boroondara	Year 11	M	4489
Boroondara	Year 12	F	53896
Boroondara	Year 12	M	49623
Manningham - West	Did not go to school	F	633
Manningham - West	Did not go to school	M	416
Manningham - West	Year 8	F	2815
Manningham - West	Year 8	M	1991
Manningham - West	Year 9	F	1743
Manningham - West	Year 9	M	1566
Manningham - West	Year 10	F	3810
Manningham - West	Year 10	M	3332
Manningham - West	Year 11	F	3445
Manningham - West	Year 11	M	3218
Manningham - West	Year 12	F	25155
Manningham - West	Year 12	M	23789
Whitehorse - West	Did not go to school	F	550
Whitehorse - West	Did not go to school	M	408
Whitehorse - West	Year 8	F	2137
Whitehorse - West	Year 8	M	1421
Whitehorse - West	Year 9	F	1788
Whitehorse - West	Year 9	M	1548
Whitehorse - West	Year 10	F	3512
Whitehorse - West	Year 10	M	3227
Whitehorse - West	Year 11	F	3639
Whitehorse - West	Year 11	M	3447
Whitehorse - West	Year 12	F	30619
Whitehorse - West	Year 12	M	28355
Bayside	Did not go to school	F	162
Bayside	Did not go to school	M	124
Bayside	Year 8	F	1311
Bayside	Year 8	M	944
Bayside	Year 9	F	1482
Bayside	Year 9	M	1327
Bayside	Year 10	F	3772
Bayside	Year 10	M	3053
Bayside	Year 11	F	4158
Bayside	Year 11	M	3437
Bayside	Year 12	F	28012
Bayside	Year 12	M	25590
Glen Eira	Did not go to school	F	462
Glen Eira	Did not go to school	M	347
Glen Eira	Year 8	F	2734
Glen Eira	Year 8	M	1984
Glen Eira	Year 9	F	1920
Glen Eira	Year 9	M	1906
Glen Eira	Year 10	F	4550
Glen Eira	Year 10	M	4488
Glen Eira	Year 11	F	4811
Glen Eira	Year 11	M	4559
Glen Eira	Year 12	F	45149
Glen Eira	Year 12	M	41113
Kingston	Did not go to school	F	344
Kingston	Did not go to school	M	254
Kingston	Year 8	F	2470
Kingston	Year 8	M	1771
Kingston	Year 9	F	2377
Kingston	Year 9	M	2292
Kingston	Year 10	F	5850
Kingston	Year 10	M	5881
Kingston	Year 11	F	5509
