SA3_NAME16	FamilyHousehold	IncomeHousehold.max	households
Fairfield	1	7875	298
Fairfield	1	15750	655
Fairfield	1	21000	500
Fairfield	1	26250	1754
Fairfield	1	34125	1732
Fairfield	1	42000	3972
Fairfield	1	52500	3169
Fairfield	1	65625	3827
Fairfield	1	78750	3544
Fairfield	1	91875	2860
Fairfield	1	105000	2685
Fairfield	1	131250	4555
Fairfield	1	157500	3142
Fairfield	1	183750	2026
Fairfield	1	210000	1286
Fairfield	1	Inf	2394
Liverpool	0		554
Liverpool	0	0	250
Liverpool	0	7875	92
Liverpool	0	15750	456
Liverpool	0	21000	773
Liverpool	0	26250	1160
Liverpool	0	34125	473
Liverpool	0	42000	488
Liverpool	0	52500	585
Liverpool	0	65625	682
Liverpool	0	78750	422
Liverpool	0	91875	309
Liverpool	0	105000	237
Liverpool	0	131250	262
Liverpool	0	157500	46
Liverpool	0	183750	23
Liverpool	0	210000	96
Liverpool	0	Inf	24
Liverpool	1		3020
Liverpool	1	0	310
Liverpool	1	7875	130
Liverpool	1	15750	232
Liverpool	1	21000	255
Liverpool	1	26250	833
Liverpool	1	34125	821
Liverpool	1	42000	1807
Liverpool	1	52500	1693
Liverpool	1	65625	2111
Liverpool	1	78750	2192
Liverpool	1	91875	1859
Liverpool	1	105000	1898
Liverpool	1	131250	3632
Liverpool	1	157500	2598
Liverpool	1	183750	1712
Liverpool	1	210000	1140
Liverpool	1	Inf	2017
Cronulla - Miranda - Caringbah	0		695
Cronulla - Miranda - Caringbah	0	0	264
Cronulla - Miranda - Caringbah	0	7875	129
Cronulla - Miranda - Caringbah	0	15750	423
Cronulla - Miranda - Caringbah	0	21000	757
Cronulla - Miranda - Caringbah	0	26250	1560
Cronulla - Miranda - Caringbah	0	34125	895
Cronulla - Miranda - Caringbah	0	42000	866
Cronulla - Miranda - Caringbah	0	52500	936
Cronulla - Miranda - Caringbah	0	65625	1022
Cronulla - Miranda - Caringbah	0	78750	716
Cronulla - Miranda - Caringbah	0	91875	685
Cronulla - Miranda - Caringbah	0	105000	522
Cronulla - Miranda - Caringbah	0	131250	834
Cronulla - Miranda - Caringbah	0	157500	121
Cronulla - Miranda - Caringbah	0	183750	72
Cronulla - Miranda - Caringbah	0	210000	364
Cronulla - Miranda - Caringbah	0	Inf	65
Cronulla - Miranda - Caringbah	1		3313
Cronulla - Miranda - Caringbah	1	0	219
Cronulla - Miranda - Caringbah	1	7875	112
Cronulla - Miranda - Caringbah	1	15750	138
Cronulla - Miranda - Caringbah	1	21000	112
Cronulla - Miranda - Caringbah	1	26250	451
Cronulla - Miranda - Caringbah	1	34125	443
Cronulla - Miranda - Caringbah	1	42000	1201
Cronulla - Miranda - Caringbah	1	52500	1224
Cronulla - Miranda - Caringbah	1	65625	1726
Cronulla - Miranda - Caringbah	1	78750	1692
Cronulla - Miranda - Caringbah	1	91875	1442
Cronulla - Miranda - Caringbah	1	105000	1636
Cronulla - Miranda - Caringbah	1	131250	3519
Cronulla - Miranda - Caringbah	1	157500	2944
Cronulla - Miranda - Caringbah	1	183750	2245
Cronulla - Miranda - Caringbah	1	210000	1754
Cronulla - Miranda - Caringbah	1	Inf	4932
Sutherland - Menai - Heathcote	0		441
Sutherland - Menai - Heathcote	0	0	177
Sutherland - Menai - Heathcote	0	7875	75
Sutherland - Menai - Heathcote	0	15750	290
Sutherland - Menai - Heathcote	0	21000	486
Sutherland - Menai - Heathcote	0	26250	1104
Sutherland - Menai - Heathcote	0	34125	641
Sutherland - Menai - Heathcote	0	42000	499
Sutherland - Menai - Heathcote	0	52500	570
Sutherland - Menai - Heathcote	0	65625	649
Sutherland - Menai - Heathcote	0	78750	393
Sutherland - Menai - Heathcote	0	91875	436
Sutherland - Menai - Heathcote	0	105000	313
Sutherland - Menai - Heathcote	0	131250	465
Sutherland - Menai - Heathcote	0	157500	60
Sutherland - Menai - Heathcote	0	183750	19
Sutherland - Menai - Heathcote	0	210000	173
Sutherland - Menai - Heathcote	0	Inf	26
Sutherland - Menai - Heathcote	1		3063
Sutherland - Menai - Heathcote	1	0	152
Sutherland - Menai - Heathcote	1	7875	98
Sutherland - Menai - Heathcote	1	15750	106
Sutherland - Menai - Heathcote	1	21000	69
Sutherland - Menai - Heathcote	1	26250	439
Sutherland - Menai - Heathcote	1	34125	399
Sutherland - Menai - Heathcote	1	42000	1111
Sutherland - Menai - Heathcote	1	52500	1109
Sutherland - Menai - Heathcote	1	65625	1676
Sutherland - Menai - Heathcote	1	78750	1633
Sutherland - Menai - Heathcote	1	91875	1439
Sutherland - Menai - Heathcote	1	105000	1637
Sutherland - Menai - Heathcote	1	131250	3801
Sutherland - Menai - Heathcote	1	157500	3391
Sutherland - Menai - Heathcote	1	183750	2608
Sutherland - Menai - Heathcote	1	210000	1930
Sutherland - Menai - Heathcote	1	Inf	4663
Ballarat	0		988
Ballarat	0	0	286
Ballarat	0	7875	148
Ballarat	0	15750	745
Ballarat	0	21000	1180
Ballarat	0	26250	2554
Ballarat	0	34125	1309
Ballarat	0	42000	1160
Ballarat	0	52500	1288
Ballarat	0	65625	1118
Ballarat	0	78750	774
Ballarat	0	91875	558
Ballarat	0	105000	360
Ballarat	0	131250	418
Ballarat	0	157500	94
Ballarat	0	183750	28
Ballarat	0	210000	182
Ballarat	0	Inf	20
Ballarat	1		2700
Ballarat	1	0	178
Ballarat	1	7875	104
Ballarat	1	15750	185
Ballarat	1	21000	226
Ballarat	1	26250	807
Ballarat	1	34125	918
Ballarat	1	42000	2346
Ballarat	1	52500	1893
Ballarat	1	65625	2327
Ballarat	1	78750	2309
Ballarat	1	91875	1889
Ballarat	1	105000	1759
Ballarat	1	131250	3223
Ballarat	1	157500	1942
Ballarat	1	183750	1117
Ballarat	1	210000	639
Ballarat	1	Inf	1295
Creswick - Daylesford - Ballan	0		224
Creswick - Daylesford - Ballan	0	0	108
Creswick - Daylesford - Ballan	0	7875	51
Creswick - Daylesford - Ballan	0	15750	204
Creswick - Daylesford - Ballan	0	21000	332
Creswick - Daylesford - Ballan	0	26250	704
Creswick - Daylesford - Ballan	0	34125	309
Creswick - Daylesford - Ballan	0	42000	272
Creswick - Daylesford - Ballan	0	52500	304
Creswick - Daylesford - Ballan	0	65625	250
Creswick - Daylesford - Ballan	0	78750	158
Creswick - Daylesford - Ballan	0	91875	134
Creswick - Daylesford - Ballan	0	105000	83
Creswick - Daylesford - Ballan	0	131250	79
Creswick - Daylesford - Ballan	0	157500	17
Creswick - Daylesford - Ballan	0	183750	8
Creswick - Daylesford - Ballan	0	210000	38
Creswick - Daylesford - Ballan	0	Inf	8
Creswick - Daylesford - Ballan	1		892
Creswick - Daylesford - Ballan	1	0	60
Creswick - Daylesford - Ballan	1	7875	57
Creswick - Daylesford - Ballan	1	15750	74
Creswick - Daylesford - Ballan	1	21000	47
Creswick - Daylesford - Ballan	1	26250	250
Creswick - Daylesford - Ballan	1	34125	243
Creswick - Daylesford - Ballan	1	42000	688
Creswick - Daylesford - Ballan	1	52500	576
Creswick - Daylesford - Ballan	1	65625	723
Creswick - Daylesford - Ballan	1	78750	666
Creswick - Daylesford - Ballan	1	91875	475
Creswick - Daylesford - Ballan	1	105000	425
Creswick - Daylesford - Ballan	1	131250	837
Creswick - Daylesford - Ballan	1	157500	521
Creswick - Daylesford - Ballan	1	183750	281
Creswick - Daylesford - Ballan	1	210000	171
Creswick - Daylesford - Ballan	1	Inf	331
Maryborough - Pyrenees	0		296
Maryborough - Pyrenees	0	0	94
Maryborough - Pyrenees	0	7875	63
Maryborough - Pyrenees	0	15750	274
Maryborough - Pyrenees	0	21000	448
Maryborough - Pyrenees	0	26250	965
Maryborough - Pyrenees	0	34125	333
Maryborough - Pyrenees	0	42000	278
Maryborough - Pyrenees	0	52500	281
Maryborough - Pyrenees	0	65625	210
Maryborough - Pyrenees	0	78750	115
Maryborough - Pyrenees	0	91875	85
Maryborough - Pyrenees	0	105000	42
Maryborough - Pyrenees	0	131250	57
Maryborough - Pyrenees	0	157500	7
Maryborough - Pyrenees	0	210000	33
Maryborough - Pyrenees	1		793
Maryborough - Pyrenees	1	0	82
Maryborough - Pyrenees	1	7875	48
Maryborough - Pyrenees	1	15750	65
Maryborough - Pyrenees	1	21000	71
Maryborough - Pyrenees	1	26250	347
Maryborough - Pyrenees	1	34125	324
Maryborough - Pyrenees	1	42000	935
Maryborough - Pyrenees	1	52500	621
Maryborough - Pyrenees	1	65625	729
Maryborough - Pyrenees	1	78750	591
Maryborough - Pyrenees	1	91875	403
Maryborough - Pyrenees	1	105000	376
Maryborough - Pyrenees	1	131250	548
Maryborough - Pyrenees	1	157500	277
Maryborough - Pyrenees	1	183750	140
Maryborough - Pyrenees	1	210000	64
Maryborough - Pyrenees	1	Inf	99
Bendigo	0		915
Bendigo	0	0	200
Bendigo	0	7875	145
Bendigo	0	15750	632
Bendigo	0	21000	1059
Bendigo	0	26250	2122
Bendigo	0	34125	1202
Bendigo	0	42000	1085
Bendigo	0	52500	1162
Bendigo	0	65625	1028
Bendigo	0	78750	737
Bendigo	0	91875	486
Bendigo	0	105000	338
Bendigo	0	131250	429
Bendigo	0	157500	64
Bendigo	0	183750	37
Bendigo	0	210000	151
Bendigo	0	Inf	22
Bendigo	1		2439
Bendigo	1	0	135
Bendigo	1	7875	114
Bendigo	1	15750	169
Bendigo	1	21000	186
Bendigo	1	26250	699
Bendigo	1	34125	840
Bendigo	1	42000	2139
Bendigo	1	52500	1851
Bendigo	1	65625	2317
Bendigo	1	78750	2289
Bendigo	1	91875	1740
Bendigo	1	105000	1630
Bendigo	1	131250	2888
Bendigo	1	157500	1823
Bendigo	1	183750	1002
Bendigo	1	210000	552
Bendigo	1	Inf	939
Heathcote - Castlemaine - Kyneton	0		352
Heathcote - Castlemaine - Kyneton	0	0	126
Heathcote - Castlemaine - Kyneton	0	7875	95
Heathcote - Castlemaine - Kyneton	0	15750	315
Heathcote - Castlemaine - Kyneton	0	21000	495
Heathcote - Castlemaine - Kyneton	0	26250	1166
Heathcote - Castlemaine - Kyneton	0	34125	555
Heathcote - Castlemaine - Kyneton	0	42000	447
Heathcote - Castlemaine - Kyneton	0	52500	449
Heathcote - Castlemaine - Kyneton	0	65625	403
Heathcote - Castlemaine - Kyneton	0	78750	249
Heathcote - Castlemaine - Kyneton	0	91875	214
Heathcote - Castlemaine - Kyneton	0	105000	129
Heathcote - Castlemaine - Kyneton	0	131250	189
Heathcote - Castlemaine - Kyneton	0	157500	26
Heathcote - Castlemaine - Kyneton	0	183750	5
Heathcote - Castlemaine - Kyneton	0	210000	85
Heathcote - Castlemaine - Kyneton	0	Inf	13
Heathcote - Castlemaine - Kyneton	1		1425
Heathcote - Castlemaine - Kyneton	1	0	79
Heathcote - Castlemaine - Kyneton	1	7875	81
Heathcote - Castlemaine - Kyneton	1	15750	94
Heathcote - Castlemaine - Kyneton	1	21000	100
Heathcote - Castlemaine - Kyneton	1	26250	395
Heathcote - Castlemaine - Kyneton	1	34125	364
Heathcote - Castlemaine - Kyneton	1	42000	1091
Heathcote - Castlemaine - Kyneton	1	52500	852
Heathcote - Castlemaine - Kyneton	1	65625	1203
Heathcote - Castlemaine - Kyneton	1	78750	1093
Heathcote - Castlemaine - Kyneton	1	91875	835
Heathcote - Castlemaine - Kyneton	1	105000	777
Heathcote - Castlemaine - Kyneton	1	131250	1421
Heathcote - Castlemaine - Kyneton	1	157500	921
Heathcote - Castlemaine - Kyneton	1	183750	529
Heathcote - Castlemaine - Kyneton	1	210000	357
Heathcote - Castlemaine - Kyneton	1	Inf	662
Loddon - Elmore	0		125
Loddon - Elmore	0	0	48
Loddon - Elmore	0	7875	34
Loddon - Elmore	0	15750	102
Loddon - Elmore	0	21000	171
Loddon - Elmore	0	26250	397
Loddon - Elmore	0	34125	125
Loddon - Elmore	0	42000	96
Loddon - Elmore	0	52500	141
Loddon - Elmore	0	65625	86
Loddon - Elmore	0	78750	49
Loddon - Elmore	0	91875	34
Loddon - Elmore	0	105000	21
Loddon - Elmore	0	131250	18
Loddon - Elmore	0	210000	5
Loddon - Elmore	0	Inf	4
Loddon - Elmore	1		392
Loddon - Elmore	1	0	41
Loddon - Elmore	1	7875	30
Loddon - Elmore	1	15750	21
Loddon - Elmore	1	21000	26
Loddon - Elmore	1	26250	137
Loddon - Elmore	1	34125	97
Loddon - Elmore	1	42000	349
Loddon - Elmore	1	52500	246
Loddon - Elmore	1	65625	303
Loddon - Elmore	1	78750	286
Loddon - Elmore	1	91875	197
Loddon - Elmore	1	105000	201
Loddon - Elmore	1	131250	261
Loddon - Elmore	1	157500	133
Loddon - Elmore	1	183750	76
Loddon - Elmore	1	210000	48
Loddon - Elmore	1	Inf	76
Barwon - West	0		69
Barwon - West	0	0	30
Barwon - West	0	7875	16
Barwon - West	0	15750	77
Barwon - West	0	21000	91
Barwon - West	0	26250	208
Barwon - West	0	34125	116
Barwon - West	0	42000	85
Barwon - West	0	52500	119
Barwon - West	0	65625	122
Barwon - West	0	78750	70
Barwon - West	0	91875	56
Barwon - West	0	105000	32
Barwon - West	0	131250	61
Barwon - West	0	157500	3
Barwon - West	0	210000	25
Barwon - West	1		621
Barwon - West	1	0	26
Barwon - West	1	7875	22
Barwon - West	1	15750	31
Barwon - West	1	21000	28
Barwon - West	1	26250	128
Barwon - West	1	34125	125
Barwon - West	1	42000	354
Barwon - West	1	52500	283
Barwon - West	1	65625	436
Barwon - West	1	78750	488
Barwon - West	1	91875	352
Barwon - West	1	105000	366
Barwon - West	1	131250	683
Barwon - West	1	157500	500
Barwon - West	1	183750	243
Barwon - West	1	210000	136
Barwon - West	1	Inf	297
Geelong	0		1739
Geelong	0	0	512
Geelong	0	7875	307
Geelong	0	15750	1274
Geelong	0	21000	2075
Geelong	0	26250	4192
Geelong	0	34125	2209
Geelong	0	42000	1831
Geelong	0	52500	2068
Geelong	0	65625	1991
Geelong	0	78750	1348
Geelong	0	91875	1017
Geelong	0	105000	697
Geelong	0	131250	889
Geelong	0	157500	150
Geelong	0	183750	76
Geelong	0	210000	300
Geelong	0	Inf	65
Geelong	1		5138
Geelong	1	0	351
Geelong	1	7875	217
Geelong	1	15750	407
Geelong	1	21000	374
Geelong	1	26250	1529
Geelong	1	34125	1554
Geelong	1	42000	3854
Geelong	1	52500	3206
Geelong	1	65625	4107
Geelong	1	78750	3978
Geelong	1	91875	3142
Geelong	1	105000	3229
Geelong	1	131250	6101
Geelong	1	157500	3920
Geelong	1	183750	2331
Geelong	1	210000	1375
Geelong	1	Inf	2725
Surf Coast - Bellarine Peninsula	0		451
Surf Coast - Bellarine Peninsula	0	0	185
Surf Coast - Bellarine Peninsula	0	7875	105
Surf Coast - Bellarine Peninsula	0	15750	347
Surf Coast - Bellarine Peninsula	0	21000	561
Surf Coast - Bellarine Peninsula	0	26250	1261
Surf Coast - Bellarine Peninsula	0	34125	802
Surf Coast - Bellarine Peninsula	0	42000	604
Surf Coast - Bellarine Peninsula	0	52500	598
Surf Coast - Bellarine Peninsula	0	65625	588
Surf Coast - Bellarine Peninsula	0	78750	411
Surf Coast - Bellarine Peninsula	0	91875	332
Surf Coast - Bellarine Peninsula	0	105000	250
Surf Coast - Bellarine Peninsula	0	131250	302
Surf Coast - Bellarine Peninsula	0	157500	38
Surf Coast - Bellarine Peninsula	0	183750	17
Surf Coast - Bellarine Peninsula	0	210000	156
Surf Coast - Bellarine Peninsula	0	Inf	19
Surf Coast - Bellarine Peninsula	1		2251
Surf Coast - Bellarine Peninsula	1	0	163
Surf Coast - Bellarine Peninsula	1	7875	110
Surf Coast - Bellarine Peninsula	1	15750	93
Surf Coast - Bellarine Peninsula	1	21000	100
Surf Coast - Bellarine Peninsula	1	26250	483
Surf Coast - Bellarine Peninsula	1	34125	474
Surf Coast - Bellarine Peninsula	1	42000	1403
Surf Coast - Bellarine Peninsula	1	52500	1150
Surf Coast - Bellarine Peninsula	1	65625	1637
Surf Coast - Bellarine Peninsula	1	78750	1559
Surf Coast - Bellarine Peninsula	1	91875	1269
Surf Coast - Bellarine Peninsula	1	105000	1303
Surf Coast - Bellarine Peninsula	1	131250	2397
Surf Coast - Bellarine Peninsula	1	157500	1650
Surf Coast - Bellarine Peninsula	1	183750	981
Surf Coast - Bellarine Peninsula	1	210000	663
Surf Coast - Bellarine Peninsula	1	Inf	1318
Upper Goulburn Valley	0		502
Upper Goulburn Valley	0	0	184
Upper Goulburn Valley	0	7875	92
Upper Goulburn Valley	0	15750	400
Upper Goulburn Valley	0	21000	626
Upper Goulburn Valley	0	26250	1378
Upper Goulburn Valley	0	34125	663
Upper Goulburn Valley	0	42000	531
Upper Goulburn Valley	0	52500	581
Upper Goulburn Valley	0	65625	532
Upper Goulburn Valley	0	78750	316
Upper Goulburn Valley	0	91875	211
Upper Goulburn Valley	0	105000	155
Upper Goulburn Valley	0	131250	193
Upper Goulburn Valley	0	157500	29
Upper Goulburn Valley	0	183750	13
Upper Goulburn Valley	0	210000	78
Upper Goulburn Valley	0	Inf	10
Upper Goulburn Valley	1		1783
Upper Goulburn Valley	1	0	141
Upper Goulburn Valley	1	7875	93
Upper Goulburn Valley	1	15750	126
Upper Goulburn Valley	1	21000	132
Upper Goulburn Valley	1	26250	478
Upper Goulburn Valley	1	34125	475
Upper Goulburn Valley	1	42000	1314
Upper Goulburn Valley	1	52500	1001
Upper Goulburn Valley	1	65625	1285
Upper Goulburn Valley	1	78750	1243
Upper Goulburn Valley	1	91875	923
Upper Goulburn Valley	1	105000	943
Upper Goulburn Valley	1	131250	1472
Upper Goulburn Valley	1	157500	973
Upper Goulburn Valley	1	183750	468
Upper Goulburn Valley	1	210000	257
Upper Goulburn Valley	1	Inf	507
Wangaratta - Benalla	0		513
Wangaratta - Benalla	0	0	113
Wangaratta - Benalla	0	7875	89
Wangaratta - Benalla	0	15750	354
Wangaratta - Benalla	0	21000	637
Wangaratta - Benalla	0	26250	1269
Wangaratta - Benalla	0	34125	652
Wangaratta - Benalla	0	42000	544
Wangaratta - Benalla	0	52500	592
Wangaratta - Benalla	0	65625	476
Wangaratta - Benalla	0	78750	282
Wangaratta - Benalla	0	91875	186
Wangaratta - Benalla	0	105000	125
Wangaratta - Benalla	0	131250	129
Wangaratta - Benalla	0	157500	20
Wangaratta - Benalla	0	183750	5
Wangaratta - Benalla	0	210000	63
Wangaratta - Benalla	0	Inf	7
Wangaratta - Benalla	1		1412
Wangaratta - Benalla	1	0	85
Wangaratta - Benalla	1	7875	74
Wangaratta - Benalla	1	15750	86
Wangaratta - Benalla	1	21000	111
Wangaratta - Benalla	1	26250	473
Wangaratta - Benalla	1	34125	392
Wangaratta - Benalla	1	42000	1287
Wangaratta - Benalla	1	52500	1035
Wangaratta - Benalla	1	65625	1238
Wangaratta - Benalla	1	78750	1113
Wangaratta - Benalla	1	91875	840
Wangaratta - Benalla	1	105000	787
Wangaratta - Benalla	1	131250	1344
Wangaratta - Benalla	1	157500	793
Wangaratta - Benalla	1	183750	389
Wangaratta - Benalla	1	210000	216
Wangaratta - Benalla	1	Inf	392
Wodonga - Alpine	0		558
Wodonga - Alpine	0	0	153
Wodonga - Alpine	0	7875	87
Wodonga - Alpine	0	15750	420
Wodonga - Alpine	0	21000	745
Wodonga - Alpine	0	26250	1501
Wodonga - Alpine	0	34125	816
Wodonga - Alpine	0	42000	701
Wodonga - Alpine	0	52500	756
Wodonga - Alpine	0	65625	687
Wodonga - Alpine	0	78750	442
Wodonga - Alpine	0	91875	295
Wodonga - Alpine	0	105000	180
Wodonga - Alpine	0	131250	227
Wodonga - Alpine	0	157500	51
Wodonga - Alpine	0	183750	13
Wodonga - Alpine	0	210000	80
Wodonga - Alpine	0	Inf	19
Wodonga - Alpine	1		2118
Wodonga - Alpine	1	0	95
Wodonga - Alpine	1	7875	100
Wodonga - Alpine	1	15750	131
Wodonga - Alpine	1	21000	148
Wodonga - Alpine	1	26250	565
Wodonga - Alpine	1	34125	596
Wodonga - Alpine	1	42000	1553
Wodonga - Alpine	1	52500	1293
Wodonga - Alpine	1	65625	1673
Wodonga - Alpine	1	78750	1741
Wodonga - Alpine	1	91875	1293
Wodonga - Alpine	1	105000	1291
Wodonga - Alpine	1	131250	2297
Wodonga - Alpine	1	157500	1452
Wodonga - Alpine	1	183750	766
Wodonga - Alpine	1	210000	402
Wodonga - Alpine	1	Inf	625
Baw Baw	0		333
Baw Baw	0	0	104
Baw Baw	0	7875	75
Baw Baw	0	15750	284
Baw Baw	0	21000	438
Baw Baw	0	26250	988
Baw Baw	0	34125	497
Baw Baw	0	42000	438
Baw Baw	0	52500	479
Baw Baw	0	65625	411
Baw Baw	0	78750	249
Baw Baw	0	91875	195
Baw Baw	0	105000	121
Baw Baw	0	131250	154
Baw Baw	0	157500	16
Baw Baw	0	183750	5
Baw Baw	0	210000	72
Baw Baw	0	Inf	9
Baw Baw	1		1452
Baw Baw	1	0	118
Baw Baw	1	7875	81
Baw Baw	1	15750	113
Baw Baw	1	21000	101
Baw Baw	1	26250	420
Baw Baw	1	34125	383
Baw Baw	1	42000	1160
Baw Baw	1	52500	945
Baw Baw	1	65625	1229
Baw Baw	1	78750	1127
Baw Baw	1	91875	884
Baw Baw	1	105000	910
Baw Baw	1	131250	1476
Baw Baw	1	157500	946
Baw Baw	1	183750	496
Baw Baw	1	210000	311
Baw Baw	1	Inf	628
Gippsland - East	0		491
Gippsland - East	0	0	149
Gippsland - East	0	7875	108
Gippsland - East	0	15750	376
Gippsland - East	0	21000	638
Gippsland - East	0	26250	1405
Gippsland - East	0	34125	657
Gippsland - East	0	42000	495
Gippsland - East	0	52500	497
Gippsland - East	0	65625	385
Gippsland - East	0	78750	224
Gippsland - East	0	91875	155
Gippsland - East	0	105000	87
Gippsland - East	0	131250	95
Gippsland - East	0	157500	21
Gippsland - East	0	183750	3
Gippsland - East	0	210000	60
Gippsland - East	0	Inf	9
Gippsland - East	1		1473
Gippsland - East	1	0	112
Gippsland - East	1	7875	88
Gippsland - East	1	15750	115
Gippsland - East	1	21000	124
Gippsland - East	1	26250	538
Gippsland - East	1	34125	465
Gippsland - East	1	42000	1507
Gippsland - East	1	52500	1064
Gippsland - East	1	65625	1311
Gippsland - East	1	78750	1179
Gippsland - East	1	91875	760
Gippsland - East	1	105000	669
Gippsland - East	1	131250	1073
Gippsland - East	1	157500	566
Gippsland - East	1	183750	264
Gippsland - East	1	210000	163
Gippsland - East	1	Inf	279
Gippsland - South West	0		631
Gippsland - South West	0	0	207
Gippsland - South West	0	7875	126
Gippsland - South West	0	15750	559
Gippsland - South West	0	21000	839
Gippsland - South West	0	26250	1862
Gippsland - South West	0	34125	902
Gippsland - South West	0	42000	725
Gippsland - South West	0	52500	658
Gippsland - South West	0	65625	578
Gippsland - South West	0	78750	361
Gippsland - South West	0	91875	236
Gippsland - South West	0	105000	135
Gippsland - South West	0	131250	151
Gippsland - South West	0	157500	21
Gippsland - South West	0	183750	8
Gippsland - South West	0	210000	91
Gippsland - South West	0	Inf	11
Gippsland - South West	1		1923
Gippsland - South West	1	0	147
Gippsland - South West	1	7875	115
Gippsland - South West	1	15750	141
Gippsland - South West	1	21000	161
Gippsland - South West	1	26250	722
Gippsland - South West	1	34125	661
Gippsland - South West	1	42000	1798
Gippsland - South West	1	52500	1422
Gippsland - South West	1	65625	1727
Gippsland - South West	1	78750	1495
Gippsland - South West	1	91875	1019
Gippsland - South West	1	105000	1063
Gippsland - South West	1	131250	1513
Gippsland - South West	1	157500	858
Gippsland - South West	1	183750	445
Gippsland - South West	1	210000	267
Gippsland - South West	1	Inf	479
Latrobe Valley	0		722
Latrobe Valley	0	0	248
Latrobe Valley	0	7875	160
Latrobe Valley	0	15750	710
Latrobe Valley	0	21000	1061
Latrobe Valley	0	26250	1894
Latrobe Valley	0	34125	891
Latrobe Valley	0	42000	768
Latrobe Valley	0	52500	762
Latrobe Valley	0	65625	692
Latrobe Valley	0	78750	453
Latrobe Valley	0	91875	349
Latrobe Valley	0	105000	269
Latrobe Valley	0	131250	343
Latrobe Valley	0	157500	45
Latrobe Valley	0	183750	26
Latrobe Valley	0	210000	153
Latrobe Valley	0	Inf	17
Latrobe Valley	1		2194
Latrobe Valley	1	0	146
Latrobe Valley	1	7875	95
Latrobe Valley	1	15750	183
Latrobe Valley	1	21000	212
Latrobe Valley	1	26250	760
Latrobe Valley	1	34125	806
Latrobe Valley	1	42000	1850
Latrobe Valley	1	52500	1352
Latrobe Valley	1	65625	1611
Latrobe Valley	1	78750	1491
Latrobe Valley	1	91875	1134
Latrobe Valley	1	105000	1157
Latrobe Valley	1	131250	2068
Latrobe Valley	1	157500	1305
Latrobe Valley	1	183750	786
Latrobe Valley	1	210000	518
Latrobe Valley	1	Inf	923
Wellington	0		385
Wellington	0	0	121
Wellington	0	7875	87
Wellington	0	15750	349
Wellington	0	21000	529
Wellington	0	26250	1072
Wellington	0	34125	505
Wellington	0	42000	439
Wellington	0	52500	442
Wellington	0	65625	418
Wellington	0	78750	244
Wellington	0	91875	176
Wellington	0	105000	126
Wellington	0	131250	146
Wellington	0	157500	27
Wellington	0	183750	7
Wellington	0	210000	86
Wellington	0	Inf	10
Wellington	1		1440
Wellington	1	0	103
Wellington	1	7875	73
Wellington	1	15750	79
Wellington	1	21000	83
Wellington	1	26250	385
Wellington	1	34125	353
Wellington	1	42000	1039
Wellington	1	52500	835
Wellington	1	65625	1041
Wellington	1	78750	933
Wellington	1	91875	680
Wellington	1	105000	729
Wellington	1	131250	1177
Wellington	1	157500	692
Wellington	1	183750	391
Wellington	1	210000	276
Wellington	1	Inf	543
Brunswick - Coburg	0		1312
Brunswick - Coburg	0	0	378
Brunswick - Coburg	0	7875	180
Brunswick - Coburg	0	15750	672
Brunswick - Coburg	0	21000	793
Brunswick - Coburg	0	26250	1333
Brunswick - Coburg	0	34125	802
Brunswick - Coburg	0	42000	743
Brunswick - Coburg	0	52500	985
Brunswick - Coburg	0	65625	1260
Brunswick - Coburg	0	78750	1103
Brunswick - Coburg	0	91875	985
Brunswick - Coburg	0	105000	802
Brunswick - Coburg	0	131250	1230
Brunswick - Coburg	0	157500	352
Brunswick - Coburg	0	183750	203
Brunswick - Coburg	0	210000	441
Brunswick - Coburg	0	Inf	203
Brunswick - Coburg	1		2034
Brunswick - Coburg	1	0	215
Brunswick - Coburg	1	7875	100
Brunswick - Coburg	1	15750	128
Brunswick - Coburg	1	21000	107
Brunswick - Coburg	1	26250	479
Brunswick - Coburg	1	34125	404
Brunswick - Coburg	1	42000	1064
Brunswick - Coburg	1	52500	864
Brunswick - Coburg	1	65625	1243
Brunswick - Coburg	1	78750	1237
Brunswick - Coburg	1	91875	1065
Brunswick - Coburg	1	105000	1209
Brunswick - Coburg	1	131250	2680
Brunswick - Coburg	1	157500	2200
Brunswick - Coburg	1	183750	1596
Brunswick - Coburg	1	210000	1164
Brunswick - Coburg	1	Inf	2506
Darebin - South	0		692
Darebin - South	0	0	148
Darebin - South	0	7875	98
Darebin - South	0	15750	343
Darebin - South	0	21000	515
Darebin - South	0	26250	805
Darebin - South	0	34125	500
Darebin - South	0	42000	482
Darebin - South	0	52500	599
Darebin - South	0	65625	774
Darebin - South	0	78750	635
Darebin - South	0	91875	559
Darebin - South	0	105000	424
Darebin - South	0	131250	663
Darebin - South	0	157500	181
Darebin - South	0	183750	115
Darebin - South	0	210000	259
Darebin - South	0	Inf	111
Darebin - South	1		1211
Darebin - South	1	0	97
Darebin - South	1	7875	55
Darebin - South	1	15750	87
Darebin - South	1	21000	61
Darebin - South	1	26250	263
Darebin - South	1	34125	213
Darebin - South	1	42000	625
Darebin - South	1	52500	460
Darebin - South	1	65625	675
Darebin - South	1	78750	693
Darebin - South	1	91875	604
Darebin - South	1	105000	705
Darebin - South	1	131250	1478
Darebin - South	1	157500	1228
