SA3_NAME16	Age	MaritalStatus	Registered	adults
Pittwater	85+	Never married		758
Warringah	15-19	Married	0	30
Warringah	15-19	Married	1	8
Warringah	15-19	Never married		8282
Warringah	20-24	Married	0	636
Warringah	20-24	Married	1	209
Warringah	20-24	Never married		6108
Warringah	25-34	Married	0	3773
Warringah	25-34	Married	1	6372
Warringah	25-34	Never married		6366
Warringah	35-44	Married	0	2792
Warringah	35-44	Married	1	14945
Warringah	35-44	Never married		3954
Warringah	45-54	Married	0	1987
Warringah	45-54	Married	1	14125
Warringah	45-54	Never married		4594
Warringah	55-64	Married	0	1002
Warringah	55-64	Married	1	9396
Warringah	55-64	Never married		3915
Warringah	65-74	Married	0	420
Warringah	65-74	Married	1	7198
Warringah	65-74	Never married		3387
Warringah	75-84	Married	0	119
Warringah	75-84	Married	1	3892
Warringah	75-84	Never married		2707
Warringah	85+	Married	0	18
Warringah	85+	Married	1	999
Warringah	85+	Never married		1934
Camden	15-19	Married	0	23
Camden	15-19	Married	1	3
Camden	15-19	Never married		4250
Camden	20-24	Married	0	405
Camden	20-24	Married	1	149
Camden	20-24	Never married		2952
Camden	25-34	Married	0	1388
Camden	25-34	Married	1	4265
Camden	25-34	Never married		2359
Camden	35-44	Married	0	996
Camden	35-44	Married	1	6601
Camden	35-44	Never married		1589
Camden	45-54	Married	0	765
Camden	45-54	Married	1	5517
Camden	45-54	Never married		1559
Camden	55-64	Married	0	398
Camden	55-64	Married	1	4088
Camden	55-64	Never married		1215
Camden	65-74	Married	0	133
Camden	65-74	Married	1	2567
Camden	65-74	Never married		962
Camden	75-84	Married	0	33
Camden	75-84	Married	1	899
Camden	75-84	Never married		635
Camden	85+	Married	1	139
Camden	85+	Never married		368
Campbelltown (NSW)	15-19	Married	0	118
Campbelltown (NSW)	15-19	Married	1	15
Campbelltown (NSW)	15-19	Never married		9799
Campbelltown (NSW)	20-24	Married	0	1167
Campbelltown (NSW)	20-24	Married	1	548
Campbelltown (NSW)	20-24	Never married		8695
Campbelltown (NSW)	25-34	Married	0	2997
Campbelltown (NSW)	25-34	Married	1	9264
Campbelltown (NSW)	25-34	Never married		9177
Campbelltown (NSW)	35-44	Married	0	2126
Campbelltown (NSW)	35-44	Married	1	11906
Campbelltown (NSW)	35-44	Never married		5680
Campbelltown (NSW)	45-54	Married	0	1708
Campbelltown (NSW)	45-54	Married	1	11380
Campbelltown (NSW)	45-54	Never married		5350
Campbelltown (NSW)	55-64	Married	0	1111
Campbelltown (NSW)	55-64	Married	1	11208
Campbelltown (NSW)	55-64	Never married		4993
Campbelltown (NSW)	65-74	Married	0	465
Campbelltown (NSW)	65-74	Married	1	6896
Campbelltown (NSW)	65-74	Never married		3724
Campbelltown (NSW)	75-84	Married	0	97
Campbelltown (NSW)	75-84	Married	1	2191
Campbelltown (NSW)	75-84	Never married		1944
Campbelltown (NSW)	85+	Married	0	12
Campbelltown (NSW)	85+	Married	1	361
Campbelltown (NSW)	85+	Never married		817
Wollondilly	15-19	Married	0	25
Wollondilly	15-19	Never married		2604
Wollondilly	20-24	Married	0	283
Wollondilly	20-24	Married	1	114
Wollondilly	20-24	Never married		1720
Wollondilly	25-34	Married	0	874
Wollondilly	25-34	Married	1	2079
Wollondilly	25-34	Never married		1491
Wollondilly	35-44	Married	0	677
Wollondilly	35-44	Married	1	3472
Wollondilly	35-44	Never married		903
Wollondilly	45-54	Married	0	591
Wollondilly	45-54	Married	1	3622
Wollondilly	45-54	Never married		1027
Wollondilly	55-64	Married	0	331
Wollondilly	55-64	Married	1	3339
Wollondilly	55-64	Never married		938
Wollondilly	65-74	Married	0	149
Wollondilly	65-74	Married	1	2260
Wollondilly	65-74	Never married		775
Wollondilly	75-84	Married	0	38
Wollondilly	75-84	Married	1	846
Wollondilly	75-84	Never married		537
Wollondilly	85+	Married	0	3
Wollondilly	85+	Married	1	150
Wollondilly	85+	Never married		276
Blue Mountains	15-19	Married	0	47
Blue Mountains	15-19	Never married		4331
Blue Mountains	20-24	Married	0	338
Blue Mountains	20-24	Married	1	122
Blue Mountains	20-24	Never married		2695
Blue Mountains	25-34	Married	0	1318
Blue Mountains	25-34	Married	1	2605
Blue Mountains	25-34	Never married		2382
Blue Mountains	35-44	Married	0	1472
Blue Mountains	35-44	Married	1	5364
Blue Mountains	35-44	Never married		2109
Blue Mountains	45-54	Married	0	1353
Blue Mountains	45-54	Married	1	6081
Blue Mountains	45-54	Never married		2633
Blue Mountains	55-64	Married	0	989
Blue Mountains	55-64	Married	1	6538
Blue Mountains	55-64	Never married		3080
Blue Mountains	65-74	Married	0	502
Blue Mountains	65-74	Married	1	4913
Blue Mountains	65-74	Never married		2729
Blue Mountains	75-84	Married	0	105
Blue Mountains	75-84	Married	1	1836
Blue Mountains	75-84	Never married		1559
Blue Mountains	85+	Married	0	17
Blue Mountains	85+	Married	1	322
Blue Mountains	85+	Never married		755
Penrith	15-19	Married	0	112
Penrith	15-19	Married	1	12
Penrith	15-19	Never married		8481
Penrith	20-24	Married	0	1262
Penrith	20-24	Married	1	467
Penrith	20-24	Never married		6830
Penrith	25-34	Married	0	3899
Penrith	25-34	Married	1	8747
Penrith	25-34	Never married		7016
Penrith	35-44	Married	0	2333
Penrith	35-44	Married	1	11598
Penrith	35-44	Never married		4604
Penrith	45-54	Married	0	1629
Penrith	45-54	Married	1	10065
Penrith	45-54	Never married		4413
Penrith	55-64	Married	0	886
Penrith	55-64	Married	1	9310
Penrith	55-64	Never married		3942
Penrith	65-74	Married	0	361
Penrith	65-74	Married	1	6119
Penrith	65-74	Never married		3018
Penrith	75-84	Married	0	84
Penrith	75-84	Married	1	2077
Penrith	75-84	Never married		1748
Penrith	85+	Married	0	8
Penrith	85+	Married	1	314
Penrith	85+	Never married		882
Richmond - Windsor	15-19	Married	0	24
Richmond - Windsor	15-19	Never married		2202
Richmond - Windsor	20-24	Married	0	353
Richmond - Windsor	20-24	Married	1	125
Richmond - Windsor	20-24	Never married		1813
Richmond - Windsor	25-34	Married	0	894
Richmond - Windsor	25-34	Married	1	1730
Richmond - Windsor	25-34	Never married		1771
Richmond - Windsor	35-44	Married	0	554
Richmond - Windsor	35-44	Married	1	2273
Richmond - Windsor	35-44	Never married		1162
Richmond - Windsor	45-54	Married	0	495
Richmond - Windsor	45-54	Married	1	2560
Richmond - Windsor	45-54	Never married		1427
Richmond - Windsor	55-64	Married	0	244
Richmond - Windsor	55-64	Married	1	2178
Richmond - Windsor	55-64	Never married		1291
Richmond - Windsor	65-74	Married	0	110
Richmond - Windsor	65-74	Married	1	1526
Richmond - Windsor	65-74	Never married		944
Richmond - Windsor	75-84	Married	0	30
Richmond - Windsor	75-84	Married	1	679
Richmond - Windsor	75-84	Never married		679
Richmond - Windsor	85+	Married	0	5
Richmond - Windsor	85+	Married	1	127
Richmond - Windsor	85+	Never married		296
St Marys	15-19	Married	0	71
St Marys	15-19	Never married		3340
St Marys	20-24	Married	0	499
St Marys	20-24	Married	1	188
St Marys	20-24	Never married		3210
St Marys	25-34	Married	0	1279
St Marys	25-34	Married	1	2826
St Marys	25-34	Never married		3369
St Marys	35-44	Married	0	811
St Marys	35-44	Married	1	3779
St Marys	35-44	Never married		1909
St Marys	45-54	Married	0	713
St Marys	45-54	Married	1	3795
St Marys	45-54	Never married		1996
St Marys	55-64	Married	0	415
St Marys	55-64	Married	1	3915
St Marys	55-64	Never married		1853
St Marys	65-74	Married	0	142
St Marys	65-74	Married	1	2191
St Marys	65-74	Never married		1133
St Marys	75-84	Married	0	28
St Marys	75-84	Married	1	660
St Marys	75-84	Never married		661
St Marys	85+	Married	1	101
St Marys	85+	Never married		283
Auburn	15-19	Married	0	12
Auburn	15-19	Married	1	23
Auburn	15-19	Never married		4412
Auburn	20-24	Married	0	286
Auburn	20-24	Married	1	759
Auburn	20-24	Never married		6150
Auburn	25-34	Married	0	1437
Auburn	25-34	Married	1	8538
Auburn	25-34	Never married		9423
Auburn	35-44	Married	0	638
Auburn	35-44	Married	1	7161
Auburn	35-44	Never married		3550
Auburn	45-54	Married	0	442
Auburn	45-54	Married	1	6006
Auburn	45-54	Never married		2854
Auburn	55-64	Married	0	346
Auburn	55-64	Married	1	4874
Auburn	55-64	Never married		2479
Auburn	65-74	Married	0	112
Auburn	65-74	Married	1	2633
Auburn	65-74	Never married		1261
Auburn	75-84	Married	0	26
Auburn	75-84	Married	1	1095
Auburn	75-84	Never married		876
Auburn	85+	Married	0	8
Auburn	85+	Married	1	221
Auburn	85+	Never married		493
Carlingford	15-19	Married	0	10
Carlingford	15-19	Married	1	3
Carlingford	15-19	Never married		4123
Carlingford	20-24	Married	0	195
Carlingford	20-24	Married	1	105
Carlingford	20-24	Never married		3487
Carlingford	25-34	Married	0	791
Carlingford	25-34	Married	1	3838
Carlingford	25-34	Never married		3583
Carlingford	35-44	Married	0	633
Carlingford	35-44	Married	1	6505
Carlingford	35-44	Never married		1785
Carlingford	45-54	Married	0	531
Carlingford	45-54	Married	1	6183
Carlingford	45-54	Never married		2089
Carlingford	55-64	Married	0	318
Carlingford	55-64	Married	1	5100
Carlingford	55-64	Never married		1960
Carlingford	65-74	Married	0	129
Carlingford	65-74	Married	1	3251
Carlingford	65-74	Never married		1393
Carlingford	75-84	Married	0	50
Carlingford	75-84	Married	1	1736
Carlingford	75-84	Never married		1096
Carlingford	85+	Married	0	3
Carlingford	85+	Married	1	371
Carlingford	85+	Never married		610
Merrylands - Guildford	15-19	Married	0	32
Merrylands - Guildford	15-19	Married	1	36
Merrylands - Guildford	15-19	Never married		8894
Merrylands - Guildford	20-24	Married	0	400
Merrylands - Guildford	20-24	Married	1	1072
Merrylands - Guildford	20-24	Never married		9051
Merrylands - Guildford	25-34	Married	0	1455
Merrylands - Guildford	25-34	Married	1	11234
Merrylands - Guildford	25-34	Never married		10624
Merrylands - Guildford	35-44	Married	0	1115
Merrylands - Guildford	35-44	Married	1	12195
Merrylands - Guildford	35-44	Never married		5564
Merrylands - Guildford	45-54	Married	0	995
Merrylands - Guildford	45-54	Married	1	10401
Merrylands - Guildford	45-54	Never married		5136
Merrylands - Guildford	55-64	Married	0	720
Merrylands - Guildford	55-64	Married	1	8490
Merrylands - Guildford	55-64	Never married		4575
Merrylands - Guildford	65-74	Married	0	313
Merrylands - Guildford	65-74	Married	1	5836
Merrylands - Guildford	65-74	Never married		3192
Merrylands - Guildford	75-84	Married	0	80
Merrylands - Guildford	75-84	Married	1	2568
Merrylands - Guildford	75-84	Never married		2293
Merrylands - Guildford	85+	Married	0	28
Merrylands - Guildford	85+	Married	1	567
Merrylands - Guildford	85+	Never married		1324
Parramatta	15-19	Married	0	28
Parramatta	15-19	Married	1	7
Parramatta	15-19	Never married		5507
Parramatta	20-24	Married	0	466
Parramatta	20-24	Married	1	620
Parramatta	20-24	Never married		6624
Parramatta	25-34	Married	0	2040
Parramatta	25-34	Married	1	16674
Parramatta	25-34	Never married		10121
Parramatta	35-44	Married	0	1184
Parramatta	35-44	Married	1	15570
Parramatta	35-44	Never married		4924
Parramatta	45-54	Married	0	837
Parramatta	45-54	Married	1	8494
Parramatta	45-54	Never married		4243
Parramatta	55-64	Married	0	525
Parramatta	55-64	Married	1	6571
Parramatta	55-64	Never married		3919
Parramatta	65-74	Married	0	220
Parramatta	65-74	Married	1	4928
Parramatta	65-74	Never married		2746
Parramatta	75-84	Married	0	81
Parramatta	75-84	Married	1	2332
Parramatta	75-84	Never married		1934
Parramatta	85+	Married	0	12
Parramatta	85+	Married	1	433
Parramatta	85+	Never married		1140
Pennant Hills - Epping	15-19	Married	0	5
Pennant Hills - Epping	15-19	Never married		3172
Pennant Hills - Epping	20-24	Married	0	143
Pennant Hills - Epping	20-24	Married	1	61
Pennant Hills - Epping	20-24	Never married		3150
Pennant Hills - Epping	25-34	Married	0	406
Pennant Hills - Epping	25-34	Married	1	2257
Pennant Hills - Epping	25-34	Never married		2706
Pennant Hills - Epping	35-44	Married	0	291
Pennant Hills - Epping	35-44	Married	1	4830
Pennant Hills - Epping	35-44	Never married		1064
Pennant Hills - Epping	45-54	Married	0	323
Pennant Hills - Epping	45-54	Married	1	5007
Pennant Hills - Epping	45-54	Never married		1049
Pennant Hills - Epping	55-64	Married	0	215
Pennant Hills - Epping	55-64	Married	1	4305
Pennant Hills - Epping	55-64	Never married		1106
Pennant Hills - Epping	65-74	Married	0	100
Pennant Hills - Epping	65-74	Married	1	2670
Pennant Hills - Epping	65-74	Never married		828
Pennant Hills - Epping	75-84	Married	0	25
Pennant Hills - Epping	75-84	Married	1	1341
Pennant Hills - Epping	75-84	Never married		698
Pennant Hills - Epping	85+	Married	0	9
Pennant Hills - Epping	85+	Married	1	330
Pennant Hills - Epping	85+	Never married		501
Ryde - Hunters Hill	15-19	Married	0	47
Ryde - Hunters Hill	15-19	Married	1	8
Ryde - Hunters Hill	15-19	Never married		6443
Ryde - Hunters Hill	20-24	Married	0	713
Ryde - Hunters Hill	20-24	Married	1	295
Ryde - Hunters Hill	20-24	Never married		8314
Ryde - Hunters Hill	25-34	Married	0	2731
Ryde - Hunters Hill	25-34	Married	1	9266
Ryde - Hunters Hill	25-34	Never married		9261
Ryde - Hunters Hill	35-44	Married	0	1460
Ryde - Hunters Hill	35-44	Married	1	12531
Ryde - Hunters Hill	35-44	Never married		4127
Ryde - Hunters Hill	45-54	Married	0	984
Ryde - Hunters Hill	45-54	Married	1	10824
Ryde - Hunters Hill	45-54	Never married		4028
Ryde - Hunters Hill	55-64	Married	0	635
Ryde - Hunters Hill	55-64	Married	1	8739
Ryde - Hunters Hill	55-64	Never married		3976
Ryde - Hunters Hill	65-74	Married	0	319
Ryde - Hunters Hill	65-74	Married	1	6009
Ryde - Hunters Hill	65-74	Never married		2831
Ryde - Hunters Hill	75-84	Married	0	86
Ryde - Hunters Hill	75-84	Married	1	2986
Ryde - Hunters Hill	75-84	Never married		2374
Ryde - Hunters Hill	85+	Married	0	13
Ryde - Hunters Hill	85+	Married	1	803
Ryde - Hunters Hill	85+	Never married		1635
Bringelly - Green Valley	15-19	Married	0	34
Bringelly - Green Valley	15-19	Married	1	12
Bringelly - Green Valley	15-19	Never married		7393
Bringelly - Green Valley	20-24	Married	0	365
Bringelly - Green Valley	20-24	Married	1	434
Bringelly - Green Valley	20-24	Never married		6039
Bringelly - Green Valley	25-34	Married	0	1403
Bringelly - Green Valley	25-34	Married	1	6734
Bringelly - Green Valley	25-34	Never married		5682
Bringelly - Green Valley	35-44	Married	0	1007
Bringelly - Green Valley	35-44	Married	1	9346
Bringelly - Green Valley	35-44	Never married		3146
Bringelly - Green Valley	45-54	Married	0	917
Bringelly - Green Valley	45-54	Married	1	8939
Bringelly - Green Valley	45-54	Never married		2872
Bringelly - Green Valley	55-64	Married	0	526
Bringelly - Green Valley	55-64	Married	1	6730
Bringelly - Green Valley	55-64	Never married		2438
Bringelly - Green Valley	65-74	Married	0	170
Bringelly - Green Valley	65-74	Married	1	3633
Bringelly - Green Valley	65-74	Never married		1583
Bringelly - Green Valley	75-84	Married	0	52
Bringelly - Green Valley	75-84	Married	1	1369
Bringelly - Green Valley	75-84	Never married		1104
Bringelly - Green Valley	85+	Married	0	3
Bringelly - Green Valley	85+	Married	1	180
Bringelly - Green Valley	85+	Never married		439
Fairfield	15-19	Married	0	35
Fairfield	15-19	Married	1	51
Fairfield	15-19	Never married		12622
Fairfield	20-24	Married	0	384
Fairfield	20-24	Married	1	998
Fairfield	20-24	Never married		12095
Fairfield	25-34	Married	0	1346
Fairfield	25-34	Married	1	8602
Fairfield	25-34	Never married		13356
Fairfield	35-44	Married	0	1523
Fairfield	35-44	Married	1	12440
Fairfield	35-44	Never married		7750
Fairfield	45-54	Married	0	1364
Fairfield	45-54	Married	1	14939
Fairfield	45-54	Never married		7697
Fairfield	55-64	Married	0	1029
Fairfield	55-64	Married	1	14395
Fairfield	55-64	Never married		6761
Fairfield	65-74	Married	0	422
Fairfield	65-74	Married	1	8801
Fairfield	65-74	Never married		4202
Fairfield	75-84	Married	0	110
Fairfield	75-84	Married	1	3927
Fairfield	75-84	Never married		3148
Fairfield	85+	Married	0	20
Fairfield	85+	Married	1	794
Fairfield	85+	Never married		1544
Liverpool	15-19	Married	0	38
Liverpool	15-19	Married	1	19
Liverpool	15-19	Never married		7157
Liverpool	20-24	Married	0	405
Liverpool	20-24	Married	1	577
Liverpool	20-24	Never married		6134
Liverpool	25-34	Married	0	1629
Liverpool	25-34	Married	1	7863
Liverpool	25-34	Never married		6378
Liverpool	35-44	Married	0	1179
Liverpool	35-44	Married	1	11109
Liverpool	35-44	Never married		3673
Liverpool	45-54	Married	0	968
Liverpool	45-54	Married	1	9266
Liverpool	45-54	Never married		3574
Liverpool	55-64	Married	0	551
Liverpool	55-64	Married	1	6834
Liverpool	55-64	Never married		3098
Liverpool	65-74	Married	0	220
Liverpool	65-74	Married	1	4339
Liverpool	65-74	Never married		2201
Liverpool	75-84	Married	0	58
Liverpool	75-84	Married	1	1757
Liverpool	75-84	Never married		1519
Liverpool	85+	Married	0	12
Liverpool	85+	Married	1	321
Liverpool	85+	Never married		724
Cronulla - Miranda - Caringbah	15-19	Married	0	32
Cronulla - Miranda - Caringbah	15-19	Married	1	3
Cronulla - Miranda - Caringbah	15-19	Never married		5875
Cronulla - Miranda - Caringbah	20-24	Married	0	496
Cronulla - Miranda - Caringbah	20-24	Married	1	107
Cronulla - Miranda - Caringbah	20-24	Never married		5005
Cronulla - Miranda - Caringbah	25-34	Married	0	2768
Cronulla - Miranda - Caringbah	25-34	Married	1	4719
Cronulla - Miranda - Caringbah	25-34	Never married		4971
Cronulla - Miranda - Caringbah	35-44	Married	0	1502
Cronulla - Miranda - Caringbah	35-44	Married	1	9118
Cronulla - Miranda - Caringbah	35-44	Never married		3074
Cronulla - Miranda - Caringbah	45-54	Married	0	1317
Cronulla - Miranda - Caringbah	45-54	Married	1	9219
Cronulla - Miranda - Caringbah	45-54	Never married		3518
Cronulla - Miranda - Caringbah	55-64	Married	0	827
Cronulla - Miranda - Caringbah	55-64	Married	1	8240
Cronulla - Miranda - Caringbah	55-64	Never married		3395
Cronulla - Miranda - Caringbah	65-74	Married	0	350
Cronulla - Miranda - Caringbah	65-74	Married	1	6260
Cronulla - Miranda - Caringbah	65-74	Never married		2720
Cronulla - Miranda - Caringbah	75-84	Married	0	99
Cronulla - Miranda - Caringbah	75-84	Married	1	3365
Cronulla - Miranda - Caringbah	75-84	Never married		2201
Cronulla - Miranda - Caringbah	85+	Married	0	28
Cronulla - Miranda - Caringbah	85+	Married	1	931
Cronulla - Miranda - Caringbah	85+	Never married		1654
Sutherland - Menai - Heathcote	15-19	Married	0	34
Sutherland - Menai - Heathcote	15-19	Never married		6554
Sutherland - Menai - Heathcote	20-24	Married	0	371
Sutherland - Menai - Heathcote	20-24	Married	1	179
Sutherland - Menai - Heathcote	20-24	Never married		5571
Sutherland - Menai - Heathcote	25-34	Married	0	1860
Sutherland - Menai - Heathcote	25-34	Married	1	5115
Sutherland - Menai - Heathcote	25-34	Never married		4505
Sutherland - Menai - Heathcote	35-44	Married	0	1450
Sutherland - Menai - Heathcote	35-44	Married	1	10539
Sutherland - Menai - Heathcote	35-44	Never married		2468
Sutherland - Menai - Heathcote	45-54	Married	0	1154
Sutherland - Menai - Heathcote	45-54	Married	1	10254
Sutherland - Menai - Heathcote	45-54	Never married		2934
Sutherland - Menai - Heathcote	55-64	Married	0	700
Sutherland - Menai - Heathcote	55-64	Married	1	9621
Sutherland - Menai - Heathcote	55-64	Never married		2541
Sutherland - Menai - Heathcote	65-74	Married	0	258
Sutherland - Menai - Heathcote	65-74	Married	1	6525
Sutherland - Menai - Heathcote	65-74	Never married		2113
Sutherland - Menai - Heathcote	75-84	Married	0	79
Sutherland - Menai - Heathcote	75-84	Married	1	2442
Sutherland - Menai - Heathcote	75-84	Never married		1479
Sutherland - Menai - Heathcote	85+	Married	0	10
Sutherland - Menai - Heathcote	85+	Married	1	515
Sutherland - Menai - Heathcote	85+	Never married		933
Ballarat	15-19	Married	0	84
Ballarat	15-19	Married	1	3
Ballarat	15-19	Never married		5718
Ballarat	20-24	Married	0	1108
Ballarat	20-24	Married	1	170
Ballarat	20-24	Never married		5239
Ballarat	25-34	Married	0	2839
Ballarat	25-34	Married	1	4266
Ballarat	25-34	Never married		4784
Ballarat	35-44	Married	0	1609
Ballarat	35-44	Married	1	6706
Ballarat	35-44	Never married		3287
Ballarat	45-54	Married	0	1310
Ballarat	45-54	Married	1	6893
Ballarat	45-54	Never married		3846
Ballarat	55-64	Married	0	745
Ballarat	55-64	Married	1	6638
Ballarat	55-64	Never married		3552
Ballarat	65-74	Married	0	335
Ballarat	65-74	Married	1	5111
Ballarat	65-74	Never married		2817
Ballarat	75-84	Married	0	98
Ballarat	75-84	Married	1	2382
Ballarat	75-84	Never married		1990
Ballarat	85+	Married	0	9
Ballarat	85+	Married	1	489
Ballarat	85+	Never married		1127
Creswick - Daylesford - Ballan	15-19	Married	0	6
Creswick - Daylesford - Ballan	15-19	Never married		1318
Creswick - Daylesford - Ballan	20-24	Married	0	108
Creswick - Daylesford - Ballan	20-24	Married	1	22
Creswick - Daylesford - Ballan	20-24	Never married		783
Creswick - Daylesford - Ballan	25-34	Married	0	464
Creswick - Daylesford - Ballan	25-34	Married	1	727
Creswick - Daylesford - Ballan	25-34	Never married		714
Creswick - Daylesford - Ballan	35-44	Married	0	639
Creswick - Daylesford - Ballan	35-44	Married	1	1677
Creswick - Daylesford - Ballan	35-44	Never married		721
Creswick - Daylesford - Ballan	45-54	Married	0	686
Creswick - Daylesford - Ballan	45-54	Married	1	2235
Creswick - Daylesford - Ballan	45-54	Never married		1005
Creswick - Daylesford - Ballan	55-64	Married	0	468
Creswick - Daylesford - Ballan	55-64	Married	1	2390
Creswick - Daylesford - Ballan	55-64	Never married		1190
Creswick - Daylesford - Ballan	65-74	Married	0	171
Creswick - Daylesford - Ballan	65-74	Married	1	2010
Creswick - Daylesford - Ballan	65-74	Never married		981
Creswick - Daylesford - Ballan	75-84	Married	0	28
Creswick - Daylesford - Ballan	75-84	Married	1	692
Creswick - Daylesford - Ballan	75-84	Never married		559
Creswick - Daylesford - Ballan	85+	Married	0	6
Creswick - Daylesford - Ballan	85+	Married	1	106
Creswick - Daylesford - Ballan	85+	Never married		307
Maryborough - Pyrenees	15-19	Married	0	17
Maryborough - Pyrenees	15-19	Married	1	3
Maryborough - Pyrenees	15-19	Never married		1186
Maryborough - Pyrenees	20-24	Married	0	180
Maryborough - Pyrenees	20-24	Married	1	47
Maryborough - Pyrenees	20-24	Never married		730
Maryborough - Pyrenees	25-34	Married	0	452
Maryborough - Pyrenees	25-34	Married	1	630
Maryborough - Pyrenees	25-34	Never married		670
Maryborough - Pyrenees	35-44	Married	0	397
Maryborough - Pyrenees	35-44	Married	1	1205
Maryborough - Pyrenees	35-44	Never married		710
Maryborough - Pyrenees	45-54	Married	0	423
Maryborough - Pyrenees	45-54	Married	1	1657
Maryborough - Pyrenees	45-54	Never married		1003
Maryborough - Pyrenees	55-64	Married	0	324
Maryborough - Pyrenees	55-64	Married	1	2135
Maryborough - Pyrenees	55-64	Never married		1207
Maryborough - Pyrenees	65-74	Married	0	179
Maryborough - Pyrenees	65-74	Married	1	2017
Maryborough - Pyrenees	65-74	Never married		1100
Maryborough - Pyrenees	75-84	Married	0	43
Maryborough - Pyrenees	75-84	Married	1	825
Maryborough - Pyrenees	75-84	Never married		715
Maryborough - Pyrenees	85+	Married	1	158
Maryborough - Pyrenees	85+	Never married		331
Bendigo	15-19	Married	0	89
Bendigo	15-19	Married	1	8
Bendigo	15-19	Never married		5236
Bendigo	20-24	Married	0	1182
Bendigo	20-24	Married	1	229
Bendigo	20-24	Never married		4560
Bendigo	25-34	Married	0	2596
Bendigo	25-34	Married	1	4133
Bendigo	25-34	Never married		4346
Bendigo	35-44	Married	0	1360
Bendigo	35-44	Married	1	5761
Bendigo	35-44	Never married		3114
Bendigo	45-54	Married	0	1108
Bendigo	45-54	Married	1	5870
Bendigo	45-54	Never married		3481
Bendigo	55-64	Married	0	607
Bendigo	55-64	Married	1	6102
Bendigo	55-64	Never married		3405
Bendigo	65-74	Married	0	250
Bendigo	65-74	Married	1	4772
Bendigo	65-74	Never married		2543
Bendigo	75-84	Married	0	75
Bendigo	75-84	Married	1	2471
Bendigo	75-84	Never married		1808
Bendigo	85+	Married	0	18
Bendigo	85+	Married	1	520
Bendigo	85+	Never married		1035
Heathcote - Castlemaine - Kyneton	15-19	Married	0	13
Heathcote - Castlemaine - Kyneton	15-19	Never married		2394
Heathcote - Castlemaine - Kyneton	20-24	Married	0	228
Heathcote - Castlemaine - Kyneton	20-24	Married	1	51
Heathcote - Castlemaine - Kyneton	20-24	Never married		1261
Heathcote - Castlemaine - Kyneton	25-34	Married	0	791
Heathcote - Castlemaine - Kyneton	25-34	Married	1	1146
Heathcote - Castlemaine - Kyneton	25-34	Never married		1231
Heathcote - Castlemaine - Kyneton	35-44	Married	0	985
Heathcote - Castlemaine - Kyneton	35-44	Married	1	2918
Heathcote - Castlemaine - Kyneton	35-44	Never married		1087
Heathcote - Castlemaine - Kyneton	45-54	Married	0	938
Heathcote - Castlemaine - Kyneton	45-54	Married	1	3744
Heathcote - Castlemaine - Kyneton	45-54	Never married		1688
Heathcote - Castlemaine - Kyneton	55-64	Married	0	732
Heathcote - Castlemaine - Kyneton	55-64	Married	1	3793
Heathcote - Castlemaine - Kyneton	55-64	Never married		1977
Heathcote - Castlemaine - Kyneton	65-74	Married	0	377
Heathcote - Castlemaine - Kyneton	65-74	Married	1	3170
Heathcote - Castlemaine - Kyneton	65-74	Never married		1677
Heathcote - Castlemaine - Kyneton	75-84	Married	0	65
Heathcote - Castlemaine - Kyneton	75-84	Married	1	1326
Heathcote - Castlemaine - Kyneton	75-84	Never married		983
Heathcote - Castlemaine - Kyneton	85+	Married	0	8
Heathcote - Castlemaine - Kyneton	85+	Married	1	272
Heathcote - Castlemaine - Kyneton	85+	Never married		479
Loddon - Elmore	15-19	Married	0	3
Loddon - Elmore	15-19	Never married		575
Loddon - Elmore	20-24	Married	0	50
Loddon - Elmore	20-24	Married	1	12
Loddon - Elmore	20-24	Never married		257
Loddon - Elmore	25-34	Married	0	153
Loddon - Elmore	25-34	Married	1	296
Loddon - Elmore	25-34	Never married		240
Loddon - Elmore	35-44	Married	0	163
Loddon - Elmore	35-44	Married	1	657
Loddon - Elmore	35-44	Never married		243
Loddon - Elmore	45-54	Married	0	168
Loddon - Elmore	45-54	Married	1	910
Loddon - Elmore	45-54	Never married		406
Loddon - Elmore	55-64	Married	0	158
Loddon - Elmore	55-64	Married	1	1097
Loddon - Elmore	55-64	Never married		484
Loddon - Elmore	65-74	Married	0	58
Loddon - Elmore	65-74	Married	1	821
Loddon - Elmore	65-74	Never married		452
Loddon - Elmore	75-84	Married	0	18
Loddon - Elmore	75-84	Married	1	328
Loddon - Elmore	75-84	Never married		299
Loddon - Elmore	85+	Married	0	3
Loddon - Elmore	85+	Married	1	67
Loddon - Elmore	85+	Never married		150
Barwon - West	15-19	Married	0	5
Barwon - West	15-19	Never married		1130
Barwon - West	20-24	Married	0	98
Barwon - West	20-24	Married	1	28
Barwon - West	20-24	Never married		621
Barwon - West	25-34	Married	0	377
Barwon - West	25-34	Married	1	831
Barwon - West	25-34	Never married		488
Barwon - West	35-44	Married	0	403
Barwon - West	35-44	Married	1	1698
Barwon - West	35-44	Never married		387
Barwon - West	45-54	Married	0	292
Barwon - West	45-54	Married	1	1851
Barwon - West	45-54	Never married		458
Barwon - West	55-64	Married	0	198
Barwon - West	55-64	Married	1	1599
Barwon - West	55-64	Never married		491
Barwon - West	65-74	Married	0	66
Barwon - West	65-74	Married	1	1126
