SA3_NAME16	Religion	Denomination	Sex	persons
Ormeau - Oxenford	(Other)	Other spiritual beliefs	M	102
Ormeau - Oxenford	(Other)	Secular beliefs	F	138
Ormeau - Oxenford	(Other)	Secular beliefs	M	138
Ormeau - Oxenford	(Other)	Sikhism	F	90
Ormeau - Oxenford	(Other)	Sikhism	M	113
Ormeau - Oxenford	Buddhism		F	782
Ormeau - Oxenford	Buddhism		M	534
Ormeau - Oxenford	Christianity		F	2216
Ormeau - Oxenford	Christianity		M	2023
Ormeau - Oxenford	Christianity	(Other)	F	158
Ormeau - Oxenford	Christianity	(Other)	M	155
Ormeau - Oxenford	Christianity	Anglican	F	11198
Ormeau - Oxenford	Christianity	Anglican	M	9791
Ormeau - Oxenford	Christianity	Baptist	F	902
Ormeau - Oxenford	Christianity	Baptist	M	825
Ormeau - Oxenford	Christianity	Brethren	F	6
Ormeau - Oxenford	Christianity	Brethren	M	4
Ormeau - Oxenford	Christianity	Catholic	F	12157
Ormeau - Oxenford	Christianity	Catholic	M	11028
Ormeau - Oxenford	Christianity	Churches Of Christ	F	92
Ormeau - Oxenford	Christianity	Churches Of Christ	M	66
Ormeau - Oxenford	Christianity	Eastern Orthodox	F	457
Ormeau - Oxenford	Christianity	Eastern Orthodox	M	356
Ormeau - Oxenford	Christianity	Jehovah's Witnesses	F	352
Ormeau - Oxenford	Christianity	Jehovah's Witnesses	M	290
Ormeau - Oxenford	Christianity	Latter Day Saints	F	618
Ormeau - Oxenford	Christianity	Latter Day Saints	M	576
Ormeau - Oxenford	Christianity	Lutheran	F	638
Ormeau - Oxenford	Christianity	Lutheran	M	572
Ormeau - Oxenford	Christianity	Oriental Orthodox	F	28
Ormeau - Oxenford	Christianity	Oriental Orthodox	M	35
Ormeau - Oxenford	Christianity	Pentecostal	F	1258
Ormeau - Oxenford	Christianity	Pentecostal	M	1153
Ormeau - Oxenford	Christianity	Presbyterian Reformed	F	1680
Ormeau - Oxenford	Christianity	Presbyterian Reformed	M	1560
Ormeau - Oxenford	Christianity	Protestant (Other)	F	238
Ormeau - Oxenford	Christianity	Protestant (Other)	M	218
Ormeau - Oxenford	Christianity	Salvation Army	F	116
Ormeau - Oxenford	Christianity	Salvation Army	M	84
Ormeau - Oxenford	Christianity	Seventh Day Adventist	F	168
Ormeau - Oxenford	Christianity	Seventh Day Adventist	M	139
Ormeau - Oxenford	Christianity	Uniting Church	F	2407
Ormeau - Oxenford	Christianity	Uniting Church	M	1944
Ormeau - Oxenford	Hinduism		F	298
Ormeau - Oxenford	Hinduism		M	326
Ormeau - Oxenford	Islam		F	338
Ormeau - Oxenford	Islam		M	326
Ormeau - Oxenford	Judaism		F	69
Ormeau - Oxenford	Judaism		M	69
Ormeau - Oxenford	No religion		F	18921
Ormeau - Oxenford	No religion		M	20840
Robina	(Other)		F	2471
Robina	(Other)		M	2219
Robina	(Other)	(Other)	F	124
Robina	(Other)	(Other)	M	91
Robina	(Other)	Other spiritual beliefs	F	69
Robina	(Other)	Other spiritual beliefs	M	33
Robina	(Other)	Secular beliefs	F	57
Robina	(Other)	Secular beliefs	M	67
Robina	(Other)	Sikhism	F	57
Robina	(Other)	Sikhism	M	76
Robina	Buddhism		F	661
Robina	Buddhism		M	460
Robina	Christianity		F	925
Robina	Christianity		M	775
Robina	Christianity	(Other)	F	20
Robina	Christianity	(Other)	M	37
Robina	Christianity	Anglican	F	3968
Robina	Christianity	Anglican	M	3142
Robina	Christianity	Assyrian Apostolic	F	4
Robina	Christianity	Baptist	F	322
Robina	Christianity	Baptist	M	267
Robina	Christianity	Brethren	F	3
Robina	Christianity	Brethren	M	3
Robina	Christianity	Catholic	F	5849
Robina	Christianity	Catholic	M	4824
Robina	Christianity	Churches Of Christ	F	40
Robina	Christianity	Churches Of Christ	M	21
Robina	Christianity	Eastern Orthodox	F	319
Robina	Christianity	Eastern Orthodox	M	332
Robina	Christianity	Jehovah's Witnesses	F	121
Robina	Christianity	Jehovah's Witnesses	M	76
Robina	Christianity	Latter Day Saints	F	122
Robina	Christianity	Latter Day Saints	M	93
Robina	Christianity	Lutheran	F	133
Robina	Christianity	Lutheran	M	109
Robina	Christianity	Oriental Orthodox	F	44
Robina	Christianity	Oriental Orthodox	M	44
Robina	Christianity	Pentecostal	F	534
Robina	Christianity	Pentecostal	M	460
Robina	Christianity	Presbyterian Reformed	F	734
Robina	Christianity	Presbyterian Reformed	M	613
Robina	Christianity	Protestant (Other)	F	86
Robina	Christianity	Protestant (Other)	M	85
Robina	Christianity	Salvation Army	F	39
Robina	Christianity	Salvation Army	M	21
Robina	Christianity	Seventh Day Adventist	F	66
Robina	Christianity	Seventh Day Adventist	M	52
Robina	Christianity	Uniting Church	F	1142
Robina	Christianity	Uniting Church	M	908
Robina	Hinduism		F	229
Robina	Hinduism		M	215
Robina	Islam		F	191
Robina	Islam		M	203
Robina	Judaism		F	83
Robina	Judaism		M	70
Robina	No religion		F	7676
Robina	No religion		M	8103
Southport	(Other)		F	3058
Southport	(Other)		M	3455
Southport	(Other)	(Other)	F	137
Southport	(Other)	(Other)	M	93
Southport	(Other)	Australian Aboriginal Traditional	F	3
Southport	(Other)	Australian Aboriginal Traditional	M	4
Southport	(Other)	Other spiritual beliefs	F	85
Southport	(Other)	Other spiritual beliefs	M	52
Southport	(Other)	Secular beliefs	F	85
Southport	(Other)	Secular beliefs	M	105
Southport	(Other)	Sikhism	F	75
Southport	(Other)	Sikhism	M	101
Southport	Buddhism		F	796
Southport	Buddhism		M	515
Southport	Christianity		F	987
Southport	Christianity		M	818
Southport	Christianity	(Other)	F	49
Southport	Christianity	(Other)	M	41
Southport	Christianity	Anglican	F	4386
Southport	Christianity	Anglican	M	3597
Southport	Christianity	Assyrian Apostolic	F	5
Southport	Christianity	Assyrian Apostolic	M	8
Southport	Christianity	Baptist	F	356
Southport	Christianity	Baptist	M	308
Southport	Christianity	Brethren	F	3
Southport	Christianity	Catholic	F	6363
Southport	Christianity	Catholic	M	5505
Southport	Christianity	Churches Of Christ	F	113
Southport	Christianity	Churches Of Christ	M	91
Southport	Christianity	Eastern Orthodox	F	343
Southport	Christianity	Eastern Orthodox	M	303
Southport	Christianity	Jehovah's Witnesses	F	166
Southport	Christianity	Jehovah's Witnesses	M	121
Southport	Christianity	Latter Day Saints	F	119
Southport	Christianity	Latter Day Saints	M	121
Southport	Christianity	Lutheran	F	287
Southport	Christianity	Lutheran	M	221
Southport	Christianity	Oriental Orthodox	F	46
Southport	Christianity	Oriental Orthodox	M	55
Southport	Christianity	Pentecostal	F	347
Southport	Christianity	Pentecostal	M	238
Southport	Christianity	Presbyterian Reformed	F	858
Southport	Christianity	Presbyterian Reformed	M	742
Southport	Christianity	Protestant (Other)	F	152
Southport	Christianity	Protestant (Other)	M	106
Southport	Christianity	Salvation Army	F	51
Southport	Christianity	Salvation Army	M	42
Southport	Christianity	Seventh Day Adventist	F	51
Southport	Christianity	Seventh Day Adventist	M	46
Southport	Christianity	Uniting Church	F	1247
Southport	Christianity	Uniting Church	M	977
Southport	Hinduism		F	349
Southport	Hinduism		M	339
Southport	Islam		F	333
Southport	Islam		M	444
Southport	Judaism		F	78
Southport	Judaism		M	79
Southport	No religion		F	9259
Southport	No religion		M	10162
Surfers Paradise	(Other)		F	3046
Surfers Paradise	(Other)		M	3253
Surfers Paradise	(Other)	(Other)	F	99
Surfers Paradise	(Other)	(Other)	M	76
Surfers Paradise	(Other)	Other spiritual beliefs	F	40
Surfers Paradise	(Other)	Other spiritual beliefs	M	35
Surfers Paradise	(Other)	Secular beliefs	F	52
Surfers Paradise	(Other)	Secular beliefs	M	62
Surfers Paradise	(Other)	Sikhism	F	173
Surfers Paradise	(Other)	Sikhism	M	285
Surfers Paradise	Buddhism		F	568
Surfers Paradise	Buddhism		M	382
Surfers Paradise	Christianity		F	450
Surfers Paradise	Christianity		M	379
Surfers Paradise	Christianity	(Other)	F	15
Surfers Paradise	Christianity	(Other)	M	16
Surfers Paradise	Christianity	Anglican	F	3170
Surfers Paradise	Christianity	Anglican	M	2810
Surfers Paradise	Christianity	Assyrian Apostolic	M	5
Surfers Paradise	Christianity	Baptist	F	125
Surfers Paradise	Christianity	Baptist	M	129
Surfers Paradise	Christianity	Catholic	F	4488
Surfers Paradise	Christianity	Catholic	M	4080
Surfers Paradise	Christianity	Churches Of Christ	F	24
Surfers Paradise	Christianity	Churches Of Christ	M	14
Surfers Paradise	Christianity	Eastern Orthodox	F	332
Surfers Paradise	Christianity	Eastern Orthodox	M	278
Surfers Paradise	Christianity	Jehovah's Witnesses	F	47
Surfers Paradise	Christianity	Jehovah's Witnesses	M	49
Surfers Paradise	Christianity	Latter Day Saints	F	38
Surfers Paradise	Christianity	Latter Day Saints	M	50
Surfers Paradise	Christianity	Lutheran	F	123
Surfers Paradise	Christianity	Lutheran	M	77
Surfers Paradise	Christianity	Oriental Orthodox	F	31
Surfers Paradise	Christianity	Oriental Orthodox	M	34
Surfers Paradise	Christianity	Pentecostal	F	148
Surfers Paradise	Christianity	Pentecostal	M	112
Surfers Paradise	Christianity	Presbyterian Reformed	F	480
Surfers Paradise	Christianity	Presbyterian Reformed	M	509
Surfers Paradise	Christianity	Protestant (Other)	F	59
Surfers Paradise	Christianity	Protestant (Other)	M	66
Surfers Paradise	Christianity	Salvation Army	F	19
Surfers Paradise	Christianity	Salvation Army	M	14
Surfers Paradise	Christianity	Seventh Day Adventist	F	23
Surfers Paradise	Christianity	Seventh Day Adventist	M	15
Surfers Paradise	Christianity	Uniting Church	F	619
Surfers Paradise	Christianity	Uniting Church	M	534
Surfers Paradise	Hinduism		F	381
Surfers Paradise	Hinduism		M	512
Surfers Paradise	Islam		F	217
Surfers Paradise	Islam		M	343
Surfers Paradise	Judaism		F	106
Surfers Paradise	Judaism		M	89
Surfers Paradise	No religion		F	5517
Surfers Paradise	No religion		M	6214
Forest Lake - Oxley	(Other)		F	4038
Forest Lake - Oxley	(Other)		M	6184
Forest Lake - Oxley	(Other)	(Other)	F	171
Forest Lake - Oxley	(Other)	(Other)	M	145
Forest Lake - Oxley	(Other)	Australian Aboriginal Traditional	F	9
Forest Lake - Oxley	(Other)	Australian Aboriginal Traditional	M	8
Forest Lake - Oxley	(Other)	Other spiritual beliefs	F	66
Forest Lake - Oxley	(Other)	Other spiritual beliefs	M	39
Forest Lake - Oxley	(Other)	Secular beliefs	F	55
Forest Lake - Oxley	(Other)	Secular beliefs	M	81
Forest Lake - Oxley	(Other)	Sikhism	F	275
Forest Lake - Oxley	(Other)	Sikhism	M	366
Forest Lake - Oxley	Buddhism		F	3188
Forest Lake - Oxley	Buddhism		M	2634
Forest Lake - Oxley	Christianity		F	1119
Forest Lake - Oxley	Christianity		M	957
Forest Lake - Oxley	Christianity	(Other)	F	72
Forest Lake - Oxley	Christianity	(Other)	M	64
Forest Lake - Oxley	Christianity	Anglican	F	3359
Forest Lake - Oxley	Christianity	Anglican	M	2664
Forest Lake - Oxley	Christianity	Baptist	F	822
Forest Lake - Oxley	Christianity	Baptist	M	701
Forest Lake - Oxley	Christianity	Brethren	F	9
Forest Lake - Oxley	Christianity	Brethren	M	4
Forest Lake - Oxley	Christianity	Catholic	F	7562
Forest Lake - Oxley	Christianity	Catholic	M	6838
Forest Lake - Oxley	Christianity	Churches Of Christ	F	37
Forest Lake - Oxley	Christianity	Churches Of Christ	M	39
Forest Lake - Oxley	Christianity	Eastern Orthodox	F	302
Forest Lake - Oxley	Christianity	Eastern Orthodox	M	295
Forest Lake - Oxley	Christianity	Jehovah's Witnesses	F	197
Forest Lake - Oxley	Christianity	Jehovah's Witnesses	M	136
Forest Lake - Oxley	Christianity	Latter Day Saints	F	345
Forest Lake - Oxley	Christianity	Latter Day Saints	M	349
Forest Lake - Oxley	Christianity	Lutheran	F	263
Forest Lake - Oxley	Christianity	Lutheran	M	190
Forest Lake - Oxley	Christianity	Oriental Orthodox	F	171
Forest Lake - Oxley	Christianity	Oriental Orthodox	M	152
Forest Lake - Oxley	Christianity	Pentecostal	F	661
Forest Lake - Oxley	Christianity	Pentecostal	M	549
Forest Lake - Oxley	Christianity	Presbyterian Reformed	F	657
Forest Lake - Oxley	Christianity	Presbyterian Reformed	M	596
Forest Lake - Oxley	Christianity	Protestant (Other)	F	336
Forest Lake - Oxley	Christianity	Protestant (Other)	M	275
Forest Lake - Oxley	Christianity	Salvation Army	F	99
Forest Lake - Oxley	Christianity	Salvation Army	M	60
Forest Lake - Oxley	Christianity	Seventh Day Adventist	F	146
Forest Lake - Oxley	Christianity	Seventh Day Adventist	M	137
Forest Lake - Oxley	Christianity	Uniting Church	F	1349
Forest Lake - Oxley	Christianity	Uniting Church	M	1074
Forest Lake - Oxley	Hinduism		F	784
Forest Lake - Oxley	Hinduism		M	839
Forest Lake - Oxley	Islam		F	1671
Forest Lake - Oxley	Islam		M	1696
Forest Lake - Oxley	Judaism		F	28
Forest Lake - Oxley	Judaism		M	31
Forest Lake - Oxley	No religion		F	8088
Forest Lake - Oxley	No religion		M	9246
Ipswich Hinterland	(Other)		F	3211
Ipswich Hinterland	(Other)		M	3950
Ipswich Hinterland	(Other)	(Other)	F	147
Ipswich Hinterland	(Other)	(Other)	M	87
Ipswich Hinterland	(Other)	Australian Aboriginal Traditional	F	6
Ipswich Hinterland	(Other)	Australian Aboriginal Traditional	M	9
Ipswich Hinterland	(Other)	Other spiritual beliefs	F	43
Ipswich Hinterland	(Other)	Other spiritual beliefs	M	26
Ipswich Hinterland	(Other)	Secular beliefs	F	88
Ipswich Hinterland	(Other)	Secular beliefs	M	81
Ipswich Hinterland	(Other)	Sikhism	F	8
Ipswich Hinterland	(Other)	Sikhism	M	11
Ipswich Hinterland	Buddhism		F	237
Ipswich Hinterland	Buddhism		M	193
Ipswich Hinterland	Christianity		F	990
Ipswich Hinterland	Christianity		M	905
Ipswich Hinterland	Christianity	(Other)	F	313
Ipswich Hinterland	Christianity	(Other)	M	299
Ipswich Hinterland	Christianity	Anglican	F	5730
Ipswich Hinterland	Christianity	Anglican	M	5384
Ipswich Hinterland	Christianity	Baptist	F	851
Ipswich Hinterland	Christianity	Baptist	M	840
Ipswich Hinterland	Christianity	Brethren	F	10
Ipswich Hinterland	Christianity	Brethren	M	10
Ipswich Hinterland	Christianity	Catholic	F	5968
Ipswich Hinterland	Christianity	Catholic	M	5530
Ipswich Hinterland	Christianity	Churches Of Christ	F	234
Ipswich Hinterland	Christianity	Churches Of Christ	M	203
Ipswich Hinterland	Christianity	Eastern Orthodox	F	44
Ipswich Hinterland	Christianity	Eastern Orthodox	M	67
Ipswich Hinterland	Christianity	Jehovah's Witnesses	F	205
Ipswich Hinterland	Christianity	Jehovah's Witnesses	M	147
Ipswich Hinterland	Christianity	Latter Day Saints	F	118
Ipswich Hinterland	Christianity	Latter Day Saints	M	112
Ipswich Hinterland	Christianity	Lutheran	F	1531
Ipswich Hinterland	Christianity	Lutheran	M	1464
Ipswich Hinterland	Christianity	Pentecostal	F	317
Ipswich Hinterland	Christianity	Pentecostal	M	275
Ipswich Hinterland	Christianity	Presbyterian Reformed	F	901
Ipswich Hinterland	Christianity	Presbyterian Reformed	M	867
Ipswich Hinterland	Christianity	Protestant (Other)	F	90
Ipswich Hinterland	Christianity	Protestant (Other)	M	76
Ipswich Hinterland	Christianity	Salvation Army	F	209
Ipswich Hinterland	Christianity	Salvation Army	M	166
Ipswich Hinterland	Christianity	Seventh Day Adventist	F	131
Ipswich Hinterland	Christianity	Seventh Day Adventist	M	127
Ipswich Hinterland	Christianity	Uniting Church	F	2373
Ipswich Hinterland	Christianity	Uniting Church	M	2250
Ipswich Hinterland	Hinduism		F	22
Ipswich Hinterland	Hinduism		M	21
Ipswich Hinterland	Islam		F	34
Ipswich Hinterland	Islam		M	42
Ipswich Hinterland	Judaism		F	14
Ipswich Hinterland	Judaism		M	8
Ipswich Hinterland	No religion		F	7273
Ipswich Hinterland	No religion		M	8460
Ipswich Inner	(Other)		F	4786
Ipswich Inner	(Other)		M	5078
Ipswich Inner	(Other)	(Other)	F	295
Ipswich Inner	(Other)	(Other)	M	162
Ipswich Inner	(Other)	Australian Aboriginal Traditional	F	24
Ipswich Inner	(Other)	Australian Aboriginal Traditional	M	17
Ipswich Inner	(Other)	Other spiritual beliefs	F	113
Ipswich Inner	(Other)	Other spiritual beliefs	M	67
Ipswich Inner	(Other)	Secular beliefs	F	150
Ipswich Inner	(Other)	Secular beliefs	M	194
Ipswich Inner	(Other)	Sikhism	F	23
Ipswich Inner	(Other)	Sikhism	M	34
Ipswich Inner	Buddhism		F	467
Ipswich Inner	Buddhism		M	324
Ipswich Inner	Christianity		F	1664
Ipswich Inner	Christianity		M	1537
Ipswich Inner	Christianity	(Other)	F	319
Ipswich Inner	Christianity	(Other)	M	276
Ipswich Inner	Christianity	Anglican	F	8576
Ipswich Inner	Christianity	Anglican	M	7663
Ipswich Inner	Christianity	Baptist	F	1246
Ipswich Inner	Christianity	Baptist	M	1147
Ipswich Inner	Christianity	Brethren	F	84
Ipswich Inner	Christianity	Brethren	M	91
Ipswich Inner	Christianity	Catholic	F	10898
Ipswich Inner	Christianity	Catholic	M	9857
Ipswich Inner	Christianity	Churches Of Christ	F	245
Ipswich Inner	Christianity	Churches Of Christ	M	189
Ipswich Inner	Christianity	Eastern Orthodox	F	144
Ipswich Inner	Christianity	Eastern Orthodox	M	121
Ipswich Inner	Christianity	Jehovah's Witnesses	F	299
Ipswich Inner	Christianity	Jehovah's Witnesses	M	250
Ipswich Inner	Christianity	Latter Day Saints	F	539
Ipswich Inner	Christianity	Latter Day Saints	M	423
Ipswich Inner	Christianity	Lutheran	F	1084
Ipswich Inner	Christianity	Lutheran	M	949
Ipswich Inner	Christianity	Oriental Orthodox	F	24
Ipswich Inner	Christianity	Oriental Orthodox	M	22
Ipswich Inner	Christianity	Pentecostal	F	1014
Ipswich Inner	Christianity	Pentecostal	M	865
Ipswich Inner	Christianity	Presbyterian Reformed	F	1560
Ipswich Inner	Christianity	Presbyterian Reformed	M	1409
Ipswich Inner	Christianity	Protestant (Other)	F	322
Ipswich Inner	Christianity	Protestant (Other)	M	263
Ipswich Inner	Christianity	Salvation Army	F	320
Ipswich Inner	Christianity	Salvation Army	M	222
Ipswich Inner	Christianity	Seventh Day Adventist	F	222
Ipswich Inner	Christianity	Seventh Day Adventist	M	182
Ipswich Inner	Christianity	Uniting Church	F	3411
Ipswich Inner	Christianity	Uniting Church	M	2786
Ipswich Inner	Hinduism		F	197
Ipswich Inner	Hinduism		M	267
Ipswich Inner	Islam		F	119
Ipswich Inner	Islam		M	126
Ipswich Inner	Judaism		F	32
Ipswich Inner	Judaism		M	18
Ipswich Inner	No religion		F	14782
Ipswich Inner	No religion		M	16697
Springfield - Redbank	(Other)		F	3840
Springfield - Redbank	(Other)		M	4041
Springfield - Redbank	(Other)	(Other)	F	203
Springfield - Redbank	(Other)	(Other)	M	130
Springfield - Redbank	(Other)	Australian Aboriginal Traditional	F	6
Springfield - Redbank	(Other)	Other spiritual beliefs	F	77
Springfield - Redbank	(Other)	Other spiritual beliefs	M	73
Springfield - Redbank	(Other)	Secular beliefs	F	124
Springfield - Redbank	(Other)	Secular beliefs	M	143
Springfield - Redbank	(Other)	Sikhism	F	162
Springfield - Redbank	(Other)	Sikhism	M	195
Springfield - Redbank	Buddhism		F	905
Springfield - Redbank	Buddhism		M	772
Springfield - Redbank	Christianity		F	2236
Springfield - Redbank	Christianity		M	2184
Springfield - Redbank	Christianity	(Other)	F	113
Springfield - Redbank	Christianity	(Other)	M	105
Springfield - Redbank	Christianity	Anglican	F	5309
Springfield - Redbank	Christianity	Anglican	M	4778
Springfield - Redbank	Christianity	Baptist	F	803
Springfield - Redbank	Christianity	Baptist	M	759
Springfield - Redbank	Christianity	Brethren	F	3
Springfield - Redbank	Christianity	Brethren	M	6
Springfield - Redbank	Christianity	Catholic	F	8690
Springfield - Redbank	Christianity	Catholic	M	7772
Springfield - Redbank	Christianity	Churches Of Christ	F	57
Springfield - Redbank	Christianity	Churches Of Christ	M	40
Springfield - Redbank	Christianity	Eastern Orthodox	F	295
Springfield - Redbank	Christianity	Eastern Orthodox	M	270
Springfield - Redbank	Christianity	Jehovah's Witnesses	F	265
Springfield - Redbank	Christianity	Jehovah's Witnesses	M	228
Springfield - Redbank	Christianity	Latter Day Saints	F	942
Springfield - Redbank	Christianity	Latter Day Saints	M	879
Springfield - Redbank	Christianity	Lutheran	F	345
Springfield - Redbank	Christianity	Lutheran	M	304
Springfield - Redbank	Christianity	Oriental Orthodox	F	49
Springfield - Redbank	Christianity	Oriental Orthodox	M	57
Springfield - Redbank	Christianity	Pentecostal	F	1258
Springfield - Redbank	Christianity	Pentecostal	M	1092
Springfield - Redbank	Christianity	Presbyterian Reformed	F	1005
Springfield - Redbank	Christianity	Presbyterian Reformed	M	1027
Springfield - Redbank	Christianity	Protestant (Other)	F	405
Springfield - Redbank	Christianity	Protestant (Other)	M	404
Springfield - Redbank	Christianity	Salvation Army	F	83
Springfield - Redbank	Christianity	Salvation Army	M	97
Springfield - Redbank	Christianity	Seventh Day Adventist	F	292
Springfield - Redbank	Christianity	Seventh Day Adventist	M	301
Springfield - Redbank	Christianity	Uniting Church	F	1571
Springfield - Redbank	Christianity	Uniting Church	M	1343
Springfield - Redbank	Hinduism		F	813
Springfield - Redbank	Hinduism		M	822
Springfield - Redbank	Islam		F	460
Springfield - Redbank	Islam		M	483
Springfield - Redbank	Judaism		F	20
Springfield - Redbank	Judaism		M	15
Springfield - Redbank	No religion		F	12001
Springfield - Redbank	No religion		M	13271
Beaudesert	(Other)		F	707
Beaudesert	(Other)		M	876
Beaudesert	(Other)	(Other)	F	39
Beaudesert	(Other)	(Other)	M	26
Beaudesert	(Other)	Australian Aboriginal Traditional	F	5
Beaudesert	(Other)	Australian Aboriginal Traditional	M	4
Beaudesert	(Other)	Other spiritual beliefs	F	17
Beaudesert	(Other)	Other spiritual beliefs	M	9
Beaudesert	(Other)	Secular beliefs	F	14
Beaudesert	(Other)	Secular beliefs	M	17
Beaudesert	(Other)	Sikhism	F	5
Beaudesert	Buddhism		F	28
Beaudesert	Buddhism		M	23
Beaudesert	Christianity		F	221
Beaudesert	Christianity		M	190
Beaudesert	Christianity	(Other)	F	7
Beaudesert	Christianity	(Other)	M	4
Beaudesert	Christianity	Anglican	F	1585
Beaudesert	Christianity	Anglican	M	1370
Beaudesert	Christianity	Baptist	F	147
Beaudesert	Christianity	Baptist	M	131
Beaudesert	Christianity	Catholic	F	1535
Beaudesert	Christianity	Catholic	M	1403
Beaudesert	Christianity	Churches Of Christ	F	9
Beaudesert	Christianity	Churches Of Christ	M	3
Beaudesert	Christianity	Eastern Orthodox	F	22
Beaudesert	Christianity	Eastern Orthodox	M	14
Beaudesert	Christianity	Jehovah's Witnesses	F	56
Beaudesert	Christianity	Jehovah's Witnesses	M	58
Beaudesert	Christianity	Latter Day Saints	F	20
Beaudesert	Christianity	Latter Day Saints	M	22
Beaudesert	Christianity	Lutheran	F	109
Beaudesert	Christianity	Lutheran	M	89
Beaudesert	Christianity	Oriental Orthodox	M	3
Beaudesert	Christianity	Pentecostal	F	107
Beaudesert	Christianity	Pentecostal	M	80
Beaudesert	Christianity	Presbyterian Reformed	F	167
Beaudesert	Christianity	Presbyterian Reformed	M	148
Beaudesert	Christianity	Protestant (Other)	F	21
Beaudesert	Christianity	Protestant (Other)	M	19
Beaudesert	Christianity	Salvation Army	F	18
Beaudesert	Christianity	Salvation Army	M	7
Beaudesert	Christianity	Seventh Day Adventist	F	39
Beaudesert	Christianity	Seventh Day Adventist	M	28
Beaudesert	Christianity	Uniting Church	F	586
Beaudesert	Christianity	Uniting Church	M	498
Beaudesert	Hinduism		F	9
Beaudesert	Hinduism		M	9
Beaudesert	Islam		F	6
Beaudesert	Islam		M	5
Beaudesert	Judaism		F	3
Beaudesert	Judaism		M	5
Beaudesert	No religion		F	1592
Beaudesert	No religion		M	1759
Beenleigh	(Other)		F	1978
Beenleigh	(Other)		M	1976
Beenleigh	(Other)	(Other)	F	118
Beenleigh	(Other)	(Other)	M	85
Beenleigh	(Other)	Other spiritual beliefs	F	43
Beenleigh	(Other)	Other spiritual beliefs	M	39
Beenleigh	(Other)	Secular beliefs	F	56
Beenleigh	(Other)	Secular beliefs	M	58
Beenleigh	(Other)	Sikhism	F	29
Beenleigh	(Other)	Sikhism	M	40
Beenleigh	Buddhism		F	272
Beenleigh	Buddhism		M	173
Beenleigh	Christianity		F	775
Beenleigh	Christianity		M	693
Beenleigh	Christianity	(Other)	F	72
Beenleigh	Christianity	(Other)	M	62
Beenleigh	Christianity	Anglican	F	3365
Beenleigh	Christianity	Anglican	M	2807
Beenleigh	Christianity	Assyrian Apostolic	F	3
Beenleigh	Christianity	Baptist	F	397
Beenleigh	Christianity	Baptist	M	328
Beenleigh	Christianity	Brethren	F	3
Beenleigh	Christianity	Brethren	M	6
Beenleigh	Christianity	Catholic	F	3833
Beenleigh	Christianity	Catholic	M	3496
Beenleigh	Christianity	Churches Of Christ	F	11
Beenleigh	Christianity	Churches Of Christ	M	14
Beenleigh	Christianity	Eastern Orthodox	F	104
Beenleigh	Christianity	Eastern Orthodox	M	109
Beenleigh	Christianity	Jehovah's Witnesses	F	261
Beenleigh	Christianity	Jehovah's Witnesses	M	191
Beenleigh	Christianity	Latter Day Saints	F	350
Beenleigh	Christianity	Latter Day Saints	M	349
Beenleigh	Christianity	Lutheran	F	355
Beenleigh	Christianity	Lutheran	M	330
Beenleigh	Christianity	Oriental Orthodox	F	9
Beenleigh	Christianity	Oriental Orthodox	M	11
Beenleigh	Christianity	Pentecostal	F	474
Beenleigh	Christianity	Pentecostal	M	411
Beenleigh	Christianity	Presbyterian Reformed	F	620
Beenleigh	Christianity	Presbyterian Reformed	M	532
Beenleigh	Christianity	Protestant (Other)	F	109
Beenleigh	Christianity	Protestant (Other)	M	107
Beenleigh	Christianity	Salvation Army	F	62
Beenleigh	Christianity	Salvation Army	M	50
Beenleigh	Christianity	Seventh Day Adventist	F	97
Beenleigh	Christianity	Seventh Day Adventist	M	79
Beenleigh	Christianity	Uniting Church	F	1066
Beenleigh	Christianity	Uniting Church	M	803
Beenleigh	Hinduism		F	82
Beenleigh	Hinduism		M	83
Beenleigh	Islam		F	251
Beenleigh	Islam		M	279
Beenleigh	Judaism		F	13
Beenleigh	Judaism		M	18
Beenleigh	No religion		F	6183
Beenleigh	No religion		M	6801
Browns Plains	(Other)		F	3987
Browns Plains	(Other)		M	4155
Browns Plains	(Other)	(Other)	F	347
Browns Plains	(Other)	(Other)	M	264
Browns Plains	(Other)	Other spiritual beliefs	F	74
Browns Plains	(Other)	Other spiritual beliefs	M	60
Browns Plains	(Other)	Secular beliefs	F	101
Browns Plains	(Other)	Secular beliefs	M	130
Browns Plains	(Other)	Sikhism	F	172
Browns Plains	(Other)	Sikhism	M	177
Browns Plains	Buddhism		F	908
Browns Plains	Buddhism		M	766
Browns Plains	Christianity		F	1695
Browns Plains	Christianity		M	1566
Browns Plains	Christianity	(Other)	F	123
Browns Plains	Christianity	(Other)	M	102
Browns Plains	Christianity	Anglican	F	5542
Browns Plains	Christianity	Anglican	M	4878
Browns Plains	Christianity	Baptist	F	855
Browns Plains	Christianity	Baptist	M	799
Browns Plains	Christianity	Brethren	F	10
Browns Plains	Christianity	Brethren	M	11
Browns Plains	Christianity	Catholic	F	8011
Browns Plains	Christianity	Catholic	M	7238
Browns Plains	Christianity	Churches Of Christ	F	50
Browns Plains	Christianity	Churches Of Christ	M	41
Browns Plains	Christianity	Eastern Orthodox	F	374
Browns Plains	Christianity	Eastern Orthodox	M	375
Browns Plains	Christianity	Jehovah's Witnesses	F	324
Browns Plains	Christianity	Jehovah's Witnesses	M	274
